n_harmonics,base_freq,magnitudes,instruments
8,1.7166295108572927,"[-2.0640166   0.70011316  1.1329185   0.82832915 -0.42567642  1.00939194
 -1.0226964   0.64412544]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.1607878512648706,-1.4180372348957895
-2.157115354067182,-1.351988766409094
-2.1522325186706857,-1.2602305757539067
-2.150376395522623,-1.1945530254515102
-2.1488406801523974,-1.1774208859838486
-2.137838077982238,-0.921642288812541
-2.1260784382336277,-0.6284967272689679
-2.125521944524913,-0.6293749773000324
-2.1124206568905,-0.3132812859807065
-2.1022335717878913,-0.0778199271693962
-2.1003797209813797,-0.009105476761591569
-2.093516827532375,0.12445259590960214
-2.0885814916155416,0.22523380515987174
-2.0859749416289386,0.3027492190797701
-2.084918082108889,0.31310366528420785
-2.073804706564281,0.5569888204733553
-2.0682637582941683,0.6603057627114629
-2.067442651803493,0.6792335183634568
-2.047843976047122,1.0265618835543548
-2.047823183407571,1.0345718246113507
-2.0447883417904533,1.063923701630167
-2.021488688437475,1.3539189441791482
-2.0119543714932906,1.432745212272102
-2.0047710202242914,1.4628357727864978
-2.0019471133670095,1.4892831533666742
-1.9902069789270462,1.520644177831097
-1.985430126707244,1.5203213955207824
-1.9761764884723994,1.5255254018400326
-1.9760074033893897,1.5033622653519905
-1.9744748022368517,1.5027195929581318
-1.9680426869727283,1.4765353030394024
-1.957336409980006,1.4165512343393214
-1.9475820461234958,1.3592436382911612
-1.944239689129937,1.3092564208245698
-1.942213687331744,1.2963033197806952
-1.9377762931574494,1.2717697168282684
-1.9269008128602774,1.1456597007385187
-1.9254211392237892,1.1077931771542981
-1.921633079913087,1.0800096057001258
-1.9175532217718123,1.0378410012031531
-1.9143773623752383,0.9831344210520223
-1.905628009967261,0.8708053258973838
-1.8933976728527744,0.7026144951754545
-1.891359481135833,0.6611119975694207
-1.891040914606194,0.6561031608166366
-1.886182246596949,0.589233206597457
-1.8851454564311414,0.584294855066654
-1.8843558807420446,0.6001503279450963
-1.8822453014927796,0.5383147914528497
-1.8778011125147887,0.48531983367795817
-1.8758959697521558,0.4594609975255107
-1.8747437173899049,0.43778808586025225
-1.8696741167987996,0.372730720839146
-1.8639292559816965,0.3014333202696759
-1.8635913589703348,0.28083782571884874
-1.8603574052136482,0.26533944780718616
-1.8488256180656164,0.09862036937416849
-1.8485805441682146,0.12540194807787822
-1.8478666907128725,0.1178778174133804
-1.8464397976628224,0.08212596075317716
-1.8422821766531072,0.049357604423412596
-1.8319573944103271,-0.04405696091163298
-1.8300737254796322,-0.053480945158691916
-1.8260954862490404,-0.0697397228213578
-1.8215823164103973,-0.1079772565671459
-1.818918989925974,-0.12474028681554776
-1.8150057818196756,-0.14564064260167162
-1.803103697271421,-0.1699443827886585
-1.8023717309626797,-0.16871970263755834
-1.7748817136466348,-0.08014764484539716
-1.7696435819472593,-0.039596067462934426
-1.7591291298908096,0.0530384395942351
-1.7590540074938525,0.04694379793797909
-1.7537657486654628,0.1429954988893802
-1.750533554436164,0.15944156258925443
-1.7395180719373782,0.33791703002581563
-1.7390418669583425,0.33319531047474105
-1.7298839851201577,0.5034841165455485
-1.723096462037651,0.6398475823470393
-1.717237116097744,0.7586803881901332
-1.7139844633127737,0.8287585230842647
-1.6881291543969832,1.4746692182462586
-1.6826950559180534,1.6061012038067257
-1.6734037326178524,1.8686828596470915
-1.6699869789206365,1.956456952242571
-1.6586304762704072,2.2521962644515297
-1.647451646653836,2.5514084260100045
-1.6383823928700167,2.7898693685642715
-1.6356676084759367,2.8388493779937174
-1.6266825658708237,3.0600322396751847
-1.6199794217952586,3.2337007268356595
-1.6197238956427027,3.2337197792640975
-1.6125098061017002,3.3793205768156653
-1.589570767116074,3.763441973354746
-1.5874166900504754,3.7894062895618705
-1.5870655771847455,3.7685909866797576
-1.5810832085961677,3.8577136051994536
-1.5809901656527698,3.8588996250469756
-1.5798439034247063,3.8574464980284664
-1.5706968052582917,3.925966654319286
-1.5645875442930997,3.9660395408161193
-1.5604181261398151,3.9681304843137712
-1.559481761139052,3.9784342613749875
-1.5588344806427525,3.970037673421497
-1.5547325002076164,3.9733451938796307
-1.553187366159433,3.9693503384572972
-1.552575833050061,3.9675797951356504
-1.5524310292719987,3.9655485155696972
-1.5273137586605638,3.796554374121395
-1.5147850667213614,3.5840748417012045
-1.507516838518536,3.435481253847113
-1.498658746286205,3.2390037846136868
-1.4986396417809953,3.2387218534363154
-1.498362112822742,3.2272647066681266
-1.4957613361481537,3.1569731836077564
-1.4955278405526498,3.145886995551656
-1.4890840330788093,2.972035972686507
-1.484905608039647,2.8369561757436674
-1.4831163366695317,2.781144423112311
-1.4705332865969494,2.3620188513031017
-1.4668316076014891,2.221111322456426
-1.464005336920427,2.108723020417999
-1.4575275113127892,1.8522296213360305
-1.4572168721786876,1.8384486700418026
-1.440358299206507,1.1087631725478333
-1.4373937722043544,0.9850946305732583
-1.4361993660558439,0.9279248293638224
-1.4337669032864635,0.8170492457498841
-1.427321358810377,0.5369928526337752
-1.425619210431078,0.44862124943014364
-1.4252121330628227,0.41637364695656187
-1.4242393502807236,0.39383174145025324
-1.4161210372240274,-0.0004685416402685702
-1.4138311504096213,-0.1260007548335201
-1.4116135235077327,-0.22177248979938544
-1.3926423932636653,-1.1506535987546098
-1.3916962283391616,-1.1785774437820415
-1.3916085640301323,-1.1715099277351504
-1.3895904474573932,-1.2799075602987309
-1.3857727565728977,-1.4651189399967093
-1.3755551997826851,-1.9416070452286966
-1.3751676170229212,-1.9523733968832848
-1.3684890623643453,-2.284685232534891
-1.3473267251186576,-3.1617383205008975
-1.3199052510275213,-4.12292830334372
-1.3195974913561193,-4.1293880625803565
-1.3109842253759858,-4.352236837516142
-1.2959059647177962,-4.700846365434633
-1.2937214323500628,-4.732754433572763
-1.2899482082379707,-4.799251463342471
-1.2871019903648877,-4.84499336841905
-1.2869166531803076,-4.855123543318034
-1.2651050763676235,-5.056721290165504
-1.265036925840013,-5.041012009461603
-1.264355021443759,-5.055032875716002
-1.260508611310048,-5.0551279495007995
-1.2604934681684061,-5.056774593838286
-1.253430119786337,-5.064876485987701
-1.249770849770087,-5.060310030646248
-1.243415692876244,-5.019872033700254
-1.2431407084994996,-5.019408588507633
-1.2426793217236125,-5.029925789074238
-1.2424800653275723,-5.0162259705592875
-1.2323396023299575,-4.929533334952723
-1.2319590497349666,-4.902804591902953
-1.220932842011936,-4.7491843374477964
-1.2207901418110796,-4.758103420546687
-1.219721189909364,-4.7592179359642754
-1.207111889783422,-4.4715034322839005
-1.1938244180610222,-4.16060608783047
-1.1920593979189653,-4.121132318337329
-1.1842458311492419,-3.9062148445126783
-1.1687953436385767,-3.4150829072058078
-1.1674032670818604,-3.3726270916982144
-1.1518974119657095,-2.8458345425068727
-1.1487376228523842,-2.7399500999263053
-1.146970300816727,-2.6756776479023716
-1.1417207271791212,-2.4982721506289547
-1.1416555087019478,-2.4875718270036713
-1.1378344117850634,-2.349441791028612
-1.1344891606463416,-2.233390046875122
-1.13010396851016,-2.08342720845975
-1.1236450234132285,-1.8351337159061407
-1.1170985291533837,-1.6135510349431783
-1.112954144201172,-1.460091629368711
-1.111490366612188,-1.407771662192701
-1.0973229733373329,-0.9235650611150449
-1.0895698030124674,-0.6999593145971144
-1.0861093573246634,-0.5908834378306903
-1.085684024706722,-0.5649300566971416
-1.0768681875535455,-0.32116973111955077
-1.0699623252627102,-0.11839483299027646
-1.067156713137418,-0.06281375304066446
-1.0665286746222804,-0.042945637932510924
-1.064869302140501,-0.011274317030358503
-1.064794828233271,0.008489953504084097
-1.0646005498927107,0.015454595555996462
-1.0618042394748175,0.06464884450184251
-1.0559789899253869,0.20513588571593738
-1.0498989721786443,0.32812999906923235
-1.0452292126398706,0.41215243058327944
-1.0425782993036086,0.47151618824704156
-1.0327231385359281,0.624103225396297
-1.0291154187421896,0.6845843965313592
-1.025816678288206,0.7027748779772025
-1.016789716266823,0.7845894632341298
-1.004675750848589,0.860001113002064
-1.0042985969541158,0.8444794286911054
-1.0018651230558582,0.8744131083727587
-0.9938323647751774,0.8595228079449942
-0.9855859052043101,0.8507007307211195
-0.9844658496375409,0.8444230443893215
-0.9787171734264217,0.8257506095579302
-0.975341266486176,0.7952156757262275
-0.966931957496711,0.723066406710182
-0.9585120525493034,0.6373716086902945
-0.9417877287356515,0.3951009862577482
-0.9414006787424078,0.38283356935857243
-0.932049455817439,0.21213022434794543
-0.9316757665852071,0.20627868706986802
-0.9299974461142728,0.18908060839923505
-0.9098343285043002,-0.2317796886867304
-0.905158714180823,-0.3387073099307009
-0.8926775288299051,-0.6306473881021778
-0.8833239000748208,-0.861456277148066
-0.8731960536165042,-1.089018620824438
-0.8700167201456641,-1.163401697151767
-0.8669790339420089,-1.238222293731599
-0.8638864601283647,-1.3145206953354898
-0.8583846170308442,-1.4295491780711052
-0.8523737744051099,-1.5640594607167626
-0.8493379098124683,-1.629487779503982
-0.8401961383636385,-1.834517940150437
-0.8373802215940707,-1.87992963270389
-0.8275768838655821,-2.0738284564912073
-0.8235058462695264,-2.1474006211661885
-0.8217186453522589,-2.153461533116369
-0.8151928127999337,-2.2630725470001147
-0.8140601473114932,-2.2747077582195763
-0.804807922349907,-2.407187010985948
-0.7966642728654674,-2.5123450705207473
-0.7949198449023451,-2.520669877254973
-0.7945035460357235,-2.5402207834983903
-0.792685913983139,-2.552642166895864
-0.7926084301544418,-2.550260019187845
-0.7882420366785272,-2.593014882779687
-0.7869574906998684,-2.614497509166262
-0.7800811722150867,-2.6539110936002843
-0.7790450075304101,-2.668885358969141
-0.7789219119613398,-2.682741642853359
-0.7464482902690093,-2.73795743412593
-0.7461555847993364,-2.730193975045789
-0.7438653683573477,-2.7262943095298366
-0.7374292116469023,-2.690075638033724
-0.7048529510562633,-2.418190881798775
-0.7004946317020226,-2.349521530466489
-0.6978899180474114,-2.3217353488319565
-0.6929195857759067,-2.2588045018829828
-0.6769409548312257,-1.995130831340444
-0.6744348890839342,-1.9625531800120566
-0.6715524300403359,-1.910518871581167
-0.6683244693053689,-1.8586469983246106
-0.6655215795654117,-1.7904207713530904
-0.6641036486814373,-1.7723598399677383
-0.6640655414026542,-1.7802375388082377
-0.6611881591162421,-1.7190125308591349
-0.6580294784147442,-1.6766612287699492
-0.6532799930578328,-1.5717653336006392
-0.6400787568986122,-1.33284024367474
-0.6088384303723733,-0.7276479410263923
-0.6074772827179187,-0.7198623285985921
-0.601532446344005,-0.6097679969862482
-0.5981799114831721,-0.5494601184520878
-0.5879730202613787,-0.387610516046449
-0.5740901662127889,-0.15423219527706292
-0.5738313130025263,-0.1604125355192511
-0.5722663553433609,-0.1414059965162384
-0.5584436623421238,0.04871525204938145
-0.5552406743539957,0.07859613112418343
-0.547291419689317,0.19001183148311887
-0.5243798561369193,0.36289555726926503
-0.5189688722185317,0.40726833620307906
-0.5140111813238368,0.4308393380121728
-0.5131102156611593,0.42991166129900665
-0.5009318948641575,0.46743731636602637
-0.48986215040117953,0.49223228192377416
-0.4890495557022261,0.4963212775034479
-0.485193639812759,0.4943403591067859
-0.475875836720995,0.49061917319513376
-0.4755724145441347,0.5040607853809771
-0.46711763777552795,0.4674178156979307
-0.46434467955404646,0.4742992913616862
-0.4630379249776455,0.4515217552495797
-0.46120722646413537,0.4605248096045024
-0.46047804860174013,0.4522508586261608
-0.46018208407939953,0.4455473420829598
-0.4576944289951288,0.4317584819747863
-0.44068807267600274,0.3584537733999069
-0.4356080755557401,0.33111830229758954
-0.43136913168925606,0.31344422328220645
-0.4265834840468514,0.2681800998296561
-0.4122511098822841,0.17579175626300741
-0.40670895991800826,0.1415879276290857
-0.40447834221338663,0.12441594873381222
-0.40225885035759656,0.12310217580419285
-0.39755713636424606,0.06519330031596274
-0.3901201599689852,0.008268665033302402
-0.37832519685592114,-0.07792023005980786
-0.3496237140201135,-0.3190232464485678
-0.3449838526166493,-0.35214018827077265
-0.3447946051368618,-0.35141463035508363
-0.3381873137408178,-0.3921898118929513
-0.33347461580111215,-0.44593249362059223
-0.3333028097106361,-0.43566396888999764
-0.33301035252657485,-0.44537593137245735
-0.32999361161765606,-0.44320530156998256
-0.31826321997198814,-0.5306888615494987
-0.3138559162775252,-0.5502025394986626
-0.304373509595234,-0.6315272438947066
-0.30390573302782276,-0.6330112873550545
-0.2965343428902809,-0.6797755042062972
-0.2882855529205184,-0.7083728903970099
-0.28814295078939356,-0.7132821037301086
-0.28178781149615517,-0.7504244643621184
-0.28140004612904024,-0.7434540580332601
-0.26108370933990255,-0.8431807634528845
-0.25990033415826197,-0.8513031745905654
-0.25947301012215185,-0.8509024953550425
-0.25942059659263483,-0.85095667275211
-0.2578458660651348,-0.8641082518392362
-0.2541028981192519,-0.8769025531444065
-0.24868785926396075,-0.9003671851325776
-0.24394449590838452,-0.9132253117338842
-0.23837336392735287,-0.9359786937617869
-0.2330784352879416,-0.9641855188157107
-0.23284501246067268,-0.9594479897719735
-0.20986828622320086,-1.0415765648232964
-0.1913844756281029,-1.1248124024400397
-0.1879118693862143,-1.1456571926405215
-0.1853646144504406,-1.1417193807283608
-0.1818501352542321,-1.1680022538764054
-0.17521611980320895,-1.2011695145620602
-0.17483416457038015,-1.1886826654419222
-0.16438750953243275,-1.2462929778911602
-0.14941151747005676,-1.3138789936499657
-0.14812532852284654,-1.3415943266518495
-0.14648402251606196,-1.32649577768093
-0.14263148278527504,-1.3429422632578514
-0.1361584749913236,-1.3944378256987688
-0.1345981528202289,-1.4166776330363111
-0.12933955523114538,-1.4215886648406884
-0.12823527009165314,-1.4388975207041899
-0.1199461767245662,-1.4796645661213328
-0.11555296840487195,-1.5083625290158966
-0.10770705778137746,-1.5601738980509432
-0.10454787231126161,-1.5541406386015542
-0.1021701446368013,-1.5988510103293538
-0.10129175531139456,-1.6024254962661837
-0.09617185134950113,-1.6177929842691867
-0.09504197907052658,-1.6443430725869232
-0.08958956107334037,-1.6568534990235846
-0.08465760344658069,-1.6940464158797368
-0.07575862193079708,-1.7337004264370341
-0.06423018201183339,-1.7986304826370882
-0.05980433019859177,-1.8222137424706135
-0.05864046676946355,-1.8204022660997763
-0.05430876105261895,-1.825655070503559
-0.050900104484163045,-1.8642055829264703
-0.040134065730141444,-1.8982429891706807
-0.03658517399761152,-1.8887865093960576
-0.029352102265527424,-1.9344581987203353
-0.02334270569564323,-1.9263550889553773
0.00141265522610734,-1.9085981939384307
0.0023938637553335695,-1.9266870099557176
0.009376895012872755,-1.90062487537288
0.013671789308416393,-1.8770109812132647
0.01402620731411286,-1.8861257823431599
0.022266351430419107,-1.8432189385566244
0.026204658414110238,-1.8263402225893592
0.038705483404508634,-1.7096360981972927
0.04443892924246651,-1.6701425290688632
0.05257341186689857,-1.5943857751591084
0.062365957527378946,-1.46852876381206
0.06499184947588921,-1.4297502616417903
0.07789485813386055,-1.2356362627099478
0.07962382625350983,-1.2287100535345434
0.08001136848634083,-1.199196797779323
0.0855773791321437,-1.1232315475230994
0.09595672463311189,-0.9162761820759197
0.10261632894154538,-0.7925573377832668
0.10467248796621753,-0.7516870202357867
0.11114158442976141,-0.5975076495398829
0.1129857086256214,-0.5723939815449042
0.11786558613263587,-0.4502171397967666
0.11806540836284185,-0.4498303634230678
0.11977369297894791,-0.4089298118192437
0.12379781945003732,-0.3094939211230148
0.13936006117466038,0.07224431379235267
0.14415584764985612,0.21285540227019978
0.14851192394527946,0.3243274951651282
0.15084174012031326,0.3936738800345672
0.1750953012236227,1.0686967504099296
0.18194901127877872,1.266395897677367
0.2032751391045613,1.8752082852877254
0.20516612020731406,1.939500781259036
0.21128905091334715,2.118947827542553
0.21893367211541293,2.3297664825958178
0.2249819738281893,2.5016241825879884
0.2300275955069564,2.6174751731004213
0.2370049927238589,2.7994609889297704
0.2612730602893274,3.386774895642294
0.27206476997964746,3.5939122881756846
0.2921290146609108,3.946879192771764
0.2944835823784224,3.972367564288289
0.2970654422234169,4.00445456874603
0.3059846018732264,4.13715391054404
0.3065445240611062,4.139885375212863
0.31613018978045115,4.229322285903647
0.3321283768163088,4.355095958133653
0.33844510195409017,4.377291875142024
0.33855659659965154,4.374068382982923
0.3445802344505249,4.382067228180038
0.3514580172429844,4.408350420738684
0.35325312562681965,4.408748776004748
0.35428557215434164,4.400673784653857
0.355640652446076,4.397605733112003
0.35692249177252133,4.389843485930473
0.3745307999922147,4.335285043320173
0.38808620872797883,4.232276240951542
0.3921469252752434,4.200570519375013
0.40191130554467414,4.100170743532575
0.4190113339357806,3.877925788148037
0.4228694121738572,3.8381289909533445
0.43206316303403636,3.6887167087483284
0.43902908875918767,3.581602042497209
0.4390617759636082,3.5845495324873355
0.451830023644594,3.373679161079221
0.45360360627618057,3.3415652814989976
0.4632997654964992,3.1702014631480413
0.4682279811238006,3.0650588657843842
0.47571167086503463,2.9293880859143564
0.47749780476017145,2.903065211795966
0.47819816404283255,2.888353873531243
0.4823799106810771,2.8178320198602065
0.48289734865472767,2.789462232283518
0.5018834034868727,2.438232434447212
0.5070434160394184,2.344627122406064
0.5086370778772458,2.29531273682385
0.5106081426017379,2.2742864791746054
0.5116079092917185,2.2526360705320405
0.5216166542110185,2.059404228526116
0.5254229755274387,2.0162362689220474
0.5278007489639966,1.9659670239712417
0.5291109893832235,1.9452436951615097
0.5308016241274638,1.9195603000150359
0.5355379126732149,1.8329143535474597
0.5399322186941227,1.7684614924604858
0.5403518511443188,1.7510618507264069
0.5431761575951208,1.6922669352254134
0.5468277106530279,1.6329522259207458
0.5502191314078697,1.5919592470838682
0.5626084553590283,1.3985361101991653
0.5676645703106713,1.3354013057063159
0.5678762630752461,1.3295334340094702
0.5688363361998698,1.3060388128247216
0.5712990879613358,1.28270677976523
0.5719325133560256,1.2607694990254805
0.5750121292847057,1.2302679283501623
0.5767203202793003,1.2142399368637964
0.5788778160669859,1.1885740898961028
0.583821824082901,1.0967816655493448
0.5912151036313382,1.0255079405375218
0.6092460999642362,0.823208120760694
0.6123765149526483,0.7825322519244904
0.6142238432676788,0.7882855155208853
0.6197060704596309,0.7146535259286494
0.6234634006923052,0.6897010314260812
0.6314597282321373,0.6189903871697314
0.6362881898338317,0.5714206950386492
0.653164435396695,0.47784061282542734
0.6537040619342127,0.44978259658657754
0.6540812134245693,0.46225510891669835
0.6584787525109799,0.4338584387759004
0.6639243785200533,0.4032777637766576
0.6722150916502638,0.36195464394199367
0.6966978216057269,0.24794414246284308
0.7094036147652334,0.19649417999713828
0.7132451906251247,0.1821139488525673
0.7139463574503875,0.17736469088632148
0.7179696372098707,0.15298803629671925
0.729622060479215,0.11774966994019821
0.7551764164604355,0.016527503554599785
0.7607614284737179,-0.018272979120588364
0.7641883544927599,-0.027015466447972987
0.7725753153730253,-0.05116400976287611
0.7802568219416157,-0.07900978315796503
0.7838125651150833,-0.07914656121610336
0.7854813163939425,-0.09223164525073355
0.7881689999920232,-0.09798793646793733
0.7903175695647429,-0.11172565600757838
0.800111190273535,-0.1538733778526741
0.8098322281649599,-0.1691378459027046
0.8132101644344472,-0.19335651004205914
0.8160424476957964,-0.20819899138716869
0.8187868436853192,-0.21448707502351186
0.8281049213154765,-0.23473955859141002
0.8374529094034622,-0.25991085941847325
0.8469480749152147,-0.27676199278162705
0.862609724692116,-0.3228448814564056
0.8678010687812323,-0.31408479037127796
0.8700470890283976,-0.33328006423899037
0.8773547933555395,-0.3278853972942911
0.8856823553114257,-0.3465195138730385
0.88821501174181,-0.3277178158933786
0.8883445936124215,-0.31821480668485125
0.8919391531993206,-0.3224891740240334
0.911642229695572,-0.3029534788268364
0.9122499089488958,-0.30035417704008366
0.9157550367950837,-0.2873962446322782
0.9170901568875234,-0.3039169092880691
0.9283945370409894,-0.24016905760010393
0.9312469046984191,-0.23507541778110047
0.942731596636313,-0.162275843399379
0.948952781134369,-0.13957630766874798
0.9494292146794647,-0.12133252826936683
0.9540713740507902,-0.10158330222581069
0.9620226774689558,-0.041480669131964305
0.9635825519289023,-0.03617329518276058
0.9672424167298379,-0.002639225403826084
0.9675117805722939,-0.0010777453161533558
0.9714526603517029,0.03308028525103087
0.9715318952550938,0.022679791512845656
0.9747490985162637,0.07091655978591682
0.9783337283467097,0.07998301547479922
0.9799552164712746,0.09604896215219821
0.9833026192274756,0.12794639075163386
0.9925034108500146,0.20996890596196224
0.994552187554187,0.23411229190527613
1.0011134981159246,0.294839835142662
1.00820879432613,0.38154294971338476
1.0164587188796466,0.4603863688236906
1.021150531266854,0.5061732633513822
1.0232584593513385,0.5375857468319182
1.0248246559071443,0.5494839595480329
1.03424124745107,0.6415106678741599
1.0464493476688208,0.7847916813496661
1.0475690159717548,0.8074616801746876
1.0520426924525594,0.8599664296943632
1.054051492121646,0.8824514409993085
1.0609001267763825,0.9393108965992635
1.0631596640129057,0.9674286349252729
1.0633211205702926,0.9613420545591153
1.0676834983303296,1.0051888735335595
1.0680941132366497,0.997468154654661
1.0744562725145697,1.060737114756119
1.0792084692518582,1.0889351305032382
1.079824437850724,1.1149138303894321
1.0838149536505686,1.1486182103293532
1.0963407453256844,1.2411387795840887
1.1003556607533476,1.2620567641848497
1.1108386310624994,1.3173441046266883
1.1140002152362367,1.3373459384294295
1.1173453742383233,1.3567928515772172
1.1252847577245237,1.3701857563834812
1.1397346429059727,1.371663912545723
1.1504018536671499,1.363099241748084
1.155050662007854,1.3294984341993
1.162524196374493,1.3130790989930015
1.1661053135384236,1.2880448490511447
1.1708578248924084,1.255991231565524
1.1759025454635443,1.2214394044845809
1.1855235387952536,1.1288310849813221
1.2034080809750334,0.9248967482872237
1.2130354188748163,0.786439749608365
1.213403448802051,0.7914776727573405
1.2171413695473694,0.7111797709384656
1.2254032847459833,0.5932513741254404
1.2276349345490143,0.5386795702594089
1.2304398490579969,0.5071155737910282
1.2311009376361355,0.48280422930236916
1.2420308733689858,0.2759528156472083
1.2435876050319203,0.25099891233298016
1.273765434596097,-0.38496285138513103
1.2789997787782106,-0.48735723885513277
1.290889987226297,-0.7611233360824696
1.2930650235349042,-0.8138079293971331
1.3050647699522067,-1.0608909230593042
1.3070025122467177,-1.1088903512444166
1.313049889668891,-1.231780942124208
1.3141507653415196,-1.2682162490753208
1.322281930514018,-1.4281546277028772
1.3288618664107563,-1.5423612097516393
1.3338546352260998,-1.6545501985499902
1.3348592490743325,-1.659978339351839
1.3464324817367563,-1.8538779950519637
1.3469193634070855,-1.8819830900884809
1.356460880052066,-2.0084617139063794
1.3636043477919877,-2.0998653362945103
1.3754754634171427,-2.241177038359569
1.3770043479264444,-2.274882137601748
1.3786845863907047,-2.271590505864692
1.3844950761073989,-2.329726033119634
1.400555885983187,-2.41189339651819
1.4117008624232845,-2.4320016383429346
