n_harmonics,base_freq,magnitudes,instruments
10,1.1571396097560136,"[-0.13933754 -1.02789075  0.30639213 -0.2741924   0.47433979 -0.51866986
 -0.75595551  0.73476845 -0.04161315  0.23308737]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.768903889271311,-1.3812915717854763
-2.768268322880539,-1.4009504960657226
-2.766874337422257,-1.4029752293081386
-2.765379731139573,-1.4267521810315444
-2.7584575062376744,-1.5028815471259391
-2.7510610839415737,-1.560483967070321
-2.748698026378618,-1.598470859469413
-2.737086384870672,-1.7376391357741843
-2.734162581612927,-1.7641062959013365
-2.7151708679873563,-1.9891536483272514
-2.712113397315099,-2.0138745425930242
-2.711201241771924,-2.0479569374716444
-2.7108506522775295,-2.040615690760642
-2.7082832393933036,-2.074388442053806
-2.6937027592318987,-2.240306273103891
-2.693066646746658,-2.2695552144096163
-2.6907313905912518,-2.30246582346274
-2.6877086520522075,-2.339430319308657
-2.680768875120917,-2.4334671115450854
-2.678438105770688,-2.4588946650216883
-2.6782454360587282,-2.457689385307116
-2.6752359969534245,-2.4932629511249202
-2.6729470035764162,-2.5307262134464814
-2.6711488906206045,-2.5481947838186754
-2.669017461415776,-2.5809433524242875
-2.668956880476866,-2.5912078309712503
-2.6689527936027604,-2.584536256876806
-2.6631197379578913,-2.642987656116546
-2.6489129517772065,-2.846903037155592
-2.643776952739246,-2.899256442587199
-2.6363932092496976,-2.994856670642684
-2.6348498952605883,-3.010565983441829
-2.628327977411667,-3.1071143444326204
-2.6224022506579505,-3.1753159205320847
-2.6169911723382167,-3.2412433425246068
-2.6021921649452056,-3.397554348515642
-2.5969572930250484,-3.46046719554945
-2.5835262646957418,-3.5872750841796273
-2.583229353456531,-3.5944668736245124
-2.581388102415398,-3.595261445270532
-2.5806649210969166,-3.6164847001958376
-2.5777454005783103,-3.6459309812401335
-2.575592796994957,-3.6494017148439455
-2.569275858433257,-3.7034603856634325
-2.5682599584093597,-3.7165252795932027
-2.560836845307631,-3.7685020316961464
-2.5537076960151683,-3.81316135052501
-2.5448995910462777,-3.8648863200071815
-2.5412179550412928,-3.8854760280237954
-2.5327229763908203,-3.8854675545195163
-2.5299018255251884,-3.908825839558125
-2.5189589991925807,-3.921046210828815
-2.5095557290174026,-3.9268689123623903
-2.5039201986483652,-3.9192853846152125
-2.503865590254786,-3.911604565547116
-2.4952863034051593,-3.8973610326717347
-2.4943454463762986,-3.8827096389073006
-2.483955695679885,-3.8448127353853763
-2.483650033377123,-3.8371653693853514
-2.4781814368070183,-3.8022179001369647
-2.476471396258532,-3.798341221281671
-2.467113129121425,-3.7151308500901985
-2.4663359977125223,-3.7209530072544355
-2.465881754029823,-3.729439501494726
-2.4636339589754517,-3.695653916920474
-2.463181383891585,-3.6931473274538735
-2.4450557254411573,-3.4983053612853654
-2.4440438281952073,-3.4697603108149795
-2.4214154983035785,-3.151355930491588
-2.4125625237453034,-2.990712816339026
-2.4065804023029758,-2.880847710183316
-2.4026642290954783,-2.796937355134813
-2.3991285065974,-2.7325166132334533
-2.3927139664255064,-2.597172528707529
-2.3806793540272704,-2.3481742453886287
-2.3794463045560255,-2.3041679802197725
-2.3783268105863216,-2.2939481114828597
-2.373781377342449,-2.1909496003123854
-2.373230883358966,-2.1746661787248676
-2.3679930597072874,-2.059103745841035
-2.350229235584613,-1.6317298314626294
-2.344017785213694,-1.470362840868518
-2.343854165333614,-1.4613524127141881
-2.340079330164502,-1.3602464335932754
-2.338255412316384,-1.3378496257762882
-2.3335921019706705,-1.215244251656355
-2.3259942837032686,-1.0349230917681609
-2.3169880146895254,-0.7910047078114122
-2.3156979271026716,-0.7665985712726177
-2.298384654916994,-0.3317791455300918
-2.296080307036382,-0.2822034941540783
-2.2763234015227827,0.17425511856424905
-2.274985250602354,0.1994916076623497
-2.265351375793854,0.41120183982669795
-2.2604597913866815,0.5068293174188784
-2.2449534447517268,0.7690534692293013
-2.239866265171769,0.8666584028704872
-2.23469460974807,0.9515862137280656
-2.2277053857783606,1.0453434756549198
-2.217491050860814,1.1731385081612684
-2.2154589779579945,1.1895548360120005
-2.212733043673416,1.2185586536315642
-2.209195368678298,1.2456702472942411
-2.20649136672567,1.268071423418527
-2.199703676499899,1.3176319168063828
-2.1907792691385564,1.3615435252002241
-2.176469153494639,1.406385047082544
-2.1716450056361127,1.4184389024633015
-2.1672745255412345,1.3954979086224324
-2.16643896521446,1.3906533284480496
-2.1588430164345915,1.351596797840175
-2.1511265042010583,1.3174584381935375
-2.1498170884587653,1.308542378345859
-2.1442841607793026,1.2577955745003322
-2.137064981740706,1.201014832374417
-2.1369928944057044,1.1955799374338403
-2.1332837300346945,1.153067074759853
-2.130910467057398,1.1260540782990534
-2.1291300954596197,1.0880902248401696
-2.11803770559769,0.9433270690784266
-2.111192493614434,0.8217339544963616
-2.1084153896205464,0.7753167398197229
-2.1072133374244917,0.7566781920064171
-2.103299928361615,0.6872955112254334
-2.100434921682165,0.6242505813240505
-2.098855662897725,0.5853139335528535
-2.098812743696141,0.5687083610148324
-2.0974715660172865,0.5592498480353543
-2.0870485808016155,0.3102351371001425
-2.08635894443832,0.3015547270194418
-2.0851512077424252,0.2912041127907611
-2.0842604988602385,0.24578379190325084
-2.0793794396323877,0.1322859149450782
-2.078493213373155,0.12609305763644854
-2.0734805515122865,-0.02228319367005112
-2.0730176762612667,-0.032916170737706835
-2.0667441639679995,-0.1925242567676176
-2.049025501304718,-0.6995570702000043
-2.0450270564422564,-0.8287081457580413
-2.0410242887009282,-0.9509848203799826
-2.034731452074473,-1.1374768830692206
-2.028673560159014,-1.3460953911226612
-2.0171531080748095,-1.7263382877149829
-2.013233749006014,-1.844202002261044
-2.0106591339869304,-1.9107227343192474
-2.0084684164641713,-1.995069450690772
-2.0051859454220695,-2.0978904315776283
-1.992189948425581,-2.5403702454170265
-1.975870961428319,-3.050834873399133
-1.9750981674167258,-3.0512211752247342
-1.9648983567554443,-3.366989594194048
-1.9604044853443678,-3.4946982375946885
-1.9542804769330915,-3.6719681219686833
-1.9495071948130072,-3.7975419809503483
-1.9483987948378352,-3.8439188322329847
-1.9474232082900111,-3.858485162424441
-1.945742826013647,-3.9017506357510996
-1.9431579005518729,-3.967958690377349
-1.9155944293917455,-4.613492340160504
-1.909709283067824,-4.732223189784753
-1.9076139931203049,-4.761466130659112
-1.9065175235572465,-4.772786787046814
-1.9032307243129993,-4.826270445438552
-1.901954225909531,-4.864272465196676
-1.8980701916570515,-4.9226002188678954
-1.8948998639334205,-4.94398740366062
-1.8880222754962501,-5.030939728962567
-1.8803010224666021,-5.115951301757354
-1.8780416100147934,-5.132834090868157
-1.8719299342449198,-5.17296714163373
-1.865448748027922,-5.207268245934118
-1.862433687224027,-5.214425857849805
-1.8592884633695315,-5.22403344031217
-1.8577502386812397,-5.231258915032984
-1.8157411425970271,-4.981013444335641
-1.815565560106574,-4.967227106858383
-1.8097981167280288,-4.881234599699505
-1.8078485651388971,-4.858316432235538
-1.8069229331165986,-4.850247206313285
-1.8004738198902888,-4.72989085039779
-1.7989699871380647,-4.701976460344269
-1.7958673328082564,-4.636949777941005
-1.782118283056138,-4.328315501719188
-1.7814044749707283,-4.321494279580479
-1.7775573654906864,-4.2301796559484455
-1.7709930843678965,-4.06162198242105
-1.764126521197543,-3.851004200234111
-1.7596808444117344,-3.738998956666701
-1.7586051543817396,-3.7032351362603237
-1.7493325757103637,-3.4041167598591144
-1.747742988445053,-3.3575818942916587
-1.735226814779455,-2.9253265725372968
-1.7300326364837015,-2.7344323997064777
-1.7296811289055503,-2.7333722450143765
-1.7233829183630858,-2.4925730148929985
-1.7189414648547083,-2.328800042709719
-1.7124266939300323,-2.0766815050720977
-1.711572498321794,-2.048595795898641
-1.702762020324505,-1.6997714151988141
-1.7006938161972294,-1.6297565495377253
-1.6661053207107497,-0.21372539462691523
-1.6605765599775726,-0.015268798656794251
-1.6584148545341273,0.08885179651879727
-1.6582800415662835,0.09457410285464572
-1.6420259858414064,0.7520850123749504
-1.6183164270342125,1.6227835584596129
-1.6174503662572806,1.640361866702859
-1.6130179321291511,1.8154557996785037
-1.6068688942239346,2.014266186897508
-1.5872618176602225,2.624933489186075
-1.5866965417173255,2.645677371383288
-1.5754234226461443,2.9624437456569277
-1.5719024379217819,3.0538611342536903
-1.5711458211514633,3.0843717206288956
-1.5701554570115,3.1095890404703366
-1.5588998415199977,3.3692715179183437
-1.5524389705784765,3.4939686875046747
-1.5518563654347353,3.514252701408462
-1.5504677502209638,3.550932249787078
-1.5491609010594893,3.577039772391033
-1.5479889945221483,3.6102906540654516
-1.5342910235624696,3.8419038088280706
-1.5327220613392585,3.860496739975755
-1.5308817030410213,3.8965461205093073
-1.5246973621907616,3.9872575055186896
-1.5228057824038945,4.008246915968268
-1.5219050856530036,4.024035920005882
-1.5038604814250518,4.21456103069347
-1.5037432761964107,4.2162991728263615
-1.5031894846284901,4.201039579717244
-1.4902390090850992,4.279691785235303
-1.4818569597085778,4.298655597949662
-1.4790914883616222,4.331105754417066
-1.4667735494716494,4.3135326407677725
-1.4573042276111539,4.316299778284021
-1.426014461961304,4.118170855891279
-1.4094469575731492,3.9486653247281374
-1.4038303013717337,3.9046268804790523
-1.3875918671205119,3.7051079184522684
-1.3766740055572326,3.5822302760276536
-1.3696056875611744,3.4850030614705343
-1.365619522868364,3.4424245385146364
-1.357712941451337,3.347006655188994
-1.356504421138236,3.331921675639192
-1.3470653001716062,3.1889829055066996
-1.3461337267413827,3.1936562979746808
-1.3452881591199586,3.1930178542824685
-1.343860607350804,3.162543797336816
-1.3387281357996466,3.087506110017236
-1.3280274382265012,2.9876946020680473
-1.318580151848369,2.8845610562194897
-1.2869992915413457,2.5854416368802355
-1.2757321070015688,2.518950863898482
-1.2690977116945397,2.4672301859469643
-1.266372787789732,2.480775346234051
-1.261134814844124,2.447457487096342
-1.2524141981983417,2.4127021406139417
-1.2469496925305683,2.3921060517661754
-1.2424690722665968,2.3835232361698173
-1.2383737026719637,2.3861760294365735
-1.2257253815053677,2.3805959512263706
-1.2219225117036019,2.3894160239564517
-1.2215667022605783,2.3712403373270097
-1.2171462850813808,2.3816708291565027
-1.2011183820697333,2.425609276013471
-1.1931055788208205,2.444752002161434
-1.1886407824508047,2.46739543420363
-1.1820980398398995,2.5004987183493936
-1.1708223483442175,2.543679488461817
-1.1647579515248072,2.5928354771899813
-1.1550239707659808,2.642871490820928
-1.1521312545194902,2.6633217384989343
-1.1507756772097033,2.6707502929138367
-1.1477093458694032,2.6990628231186498
-1.146446990074286,2.7050441268946037
-1.1390767906228323,2.763948369859487
-1.1332942320082322,2.793790868415304
-1.1288054509940457,2.8195287459349077
-1.1246542041891592,2.8348834786576296
-1.1230381617383782,2.8502116365759282
-1.117181600563639,2.901642178320502
-1.0997385006417195,2.99365714516975
-1.0980792900765814,3.0185245147452973
-1.088207794641589,3.0641880280815466
-1.0841664040660324,3.0794786323926213
-1.0828443048518153,3.0922010201134897
-1.0765946900040304,3.145036897150435
-1.0748052300612276,3.1242956276777667
-1.0680942337748975,3.146357337654029
-1.0478297426312204,3.1908958306446564
-1.0465779229353975,3.176493534001236
-1.0325679564588264,3.182356175287633
-1.0308028037959271,3.184516606364415
-1.020850410482739,3.159471749757499
-1.0156340049788135,3.1470077780857526
-1.0089927795541882,3.133571687729304
-1.0030368253421318,3.0932584623264336
-1.0021487017281159,3.085273918233591
-0.9837888284040002,2.9678276771803347
-0.9774098379742835,2.9092911582887586
-0.9715500912974382,2.857012893453935
-0.970958003277897,2.8579088558172443
-0.9641462263675096,2.777820356378357
-0.9585866285805098,2.717449059211511
-0.9502116365074498,2.6122438764401648
-0.9500966348030984,2.6074531374541245
-0.9289416369477226,2.304024558419581
-0.9244150919198679,2.2422183468151147
-0.9160965211574004,2.119196533992949
-0.9154857856890248,2.092535185527064
-0.9126333594228981,2.0446904580265084
-0.9066119744119545,1.947571170386296
-0.8941343377299233,1.7213104502911498
-0.8938343917974527,1.714828588058312
-0.8925184752949469,1.7069783299059225
-0.8878646035912725,1.6029852896176897
-0.8835640801943434,1.5213027677496815
-0.8698527603632913,1.290302448291179
-0.8583148784454018,1.0596930449182578
-0.8509049194377054,0.9377337052138962
-0.8475318434641803,0.8590757828769563
-0.8458461625786611,0.8336185536364951
-0.8393664759421471,0.711008882132238
-0.8358320309908769,0.6315232399145396
-0.8339568739267036,0.6138243697768131
-0.8336616426911423,0.5980241014656839
-0.8183056055223359,0.33354745031138383
-0.8145389179885889,0.26173842872579695
-0.8106935134561173,0.1975017642744813
-0.8036515313854582,0.10575234419739235
-0.8036334870478958,0.09437235971546533
-0.8010756678768196,0.06100312413772068
-0.8008396126934039,0.046978753796089796
-0.7980485153632415,0.0002272839125714507
-0.7859134743447447,-0.16196878488753844
-0.7685606726091132,-0.38956575206412936
-0.7657941360602853,-0.42939949786877896
-0.7547407578379879,-0.5559331962640685
-0.7387082018704128,-0.6981528464732858
-0.7371535533402849,-0.7117119622786793
-0.7237781185995433,-0.8017316531069764
-0.7202362736945389,-0.8144080154864233
-0.7194380012465955,-0.8213140667095135
-0.7133143357182679,-0.8432576729049664
-0.7022802198032014,-0.8844249397611311
-0.6937920355654041,-0.9019092282039564
-0.6927451172252761,-0.8998608392491908
-0.6700387670317349,-0.8987801030242961
-0.6659684840630336,-0.9011443651803324
-0.6614514299803647,-0.8966241728421597
-0.654768796909635,-0.869288516690295
-0.6496100009807328,-0.8452376802705612
-0.6494503280301913,-0.851673805556806
-0.6466123303853193,-0.845121263140786
-0.6390461792391608,-0.8136953354895253
-0.6388099260910374,-0.8233749879339702
-0.6327462610261865,-0.8010122393712448
-0.6166352845382717,-0.7150090379776857
-0.6162254854058404,-0.7217534810036998
-0.6130487620700631,-0.7044885797542211
-0.6097166268121335,-0.6843507009790794
-0.6078098553560807,-0.6771183593898542
-0.603462494789051,-0.6487119434568075
-0.5857584459936112,-0.5424898263961114
-0.5791436978892941,-0.5292542836692833
-0.577073968695359,-0.5037130532454811
-0.5691321112976455,-0.46700777226486684
-0.5663135975967712,-0.45289751364588066
-0.5654038560359722,-0.4583946058100394
-0.5648122658869816,-0.4404479618836886
-0.5645946292743709,-0.4543215355448442
-0.5523138295466978,-0.4019121720648109
-0.5519727862412322,-0.4013708778418447
-0.5472869081756899,-0.38450940084177837
-0.5448109215253707,-0.3616800658083667
-0.5341436548825693,-0.35323850569347715
-0.5328689055170397,-0.3467085890909962
-0.5196182323408771,-0.33042149367373935
-0.509612919942108,-0.3148726458541847
-0.5020018325582805,-0.33393557341823105
-0.49840084178702426,-0.3353007627471435
-0.49837818900024144,-0.32095504271345987
-0.4981911392948106,-0.31966127124479343
-0.49413387275408516,-0.33800190073568354
-0.49277622991820014,-0.33889137912848216
-0.47678175386616406,-0.3703818519321839
-0.4728410944902155,-0.386232847986672
-0.4518885063570215,-0.5000606168678994
-0.439991638020361,-0.5954465523533821
-0.43887892233870573,-0.6092308988603956
-0.4347089369594217,-0.6522574106333819
-0.4296663632524558,-0.6858849715378651
-0.4284257706903132,-0.6973919206928045
-0.4222946542852579,-0.755191155212657
-0.4101289543189228,-0.8786504424534741
-0.40759138398091155,-0.8913550058065185
-0.4055038197148333,-0.9341519709847135
-0.39900781854510203,-0.992865228174391
-0.3966662129419749,-1.0253270306842905
-0.39390868564901105,-1.0611395600914741
-0.3911102822625967,-1.0666833723659623
-0.388497937794579,-1.1090455199759353
-0.3884399442998596,-1.1188378360992501
-0.386000154902745,-1.1504331715799392
-0.3816658973090141,-1.2030114658197142
-0.3705327560449483,-1.3435870976230315
-0.3537935601138327,-1.5451972531366038
-0.3529719901709969,-1.5386957714285499
-0.3485276673228279,-1.5945989708018617
-0.3481764717949529,-1.5927131417418685
-0.33477732113916714,-1.7391174713523105
-0.3325193354034761,-1.7816159465742534
-0.33247549876244875,-1.7673258976899429
-0.3280228573762969,-1.8338447575101526
-0.3239570200125277,-1.851019773778921
-0.3224419196872583,-1.873978006190561
-0.30840551886073575,-2.0057722274259198
-0.30414307511234284,-2.0250926194051035
-0.2884621585290028,-2.149668140903519
-0.2819861440968978,-2.1809497772692414
-0.27829486732041664,-2.19990823024763
-0.2781645302114004,-2.1771968982762884
-0.27528658435046616,-2.2128009083401783
-0.25689859767573786,-2.241361559881732
-0.25494225647916036,-2.2312966190924586
-0.2538493466838805,-2.2579610859152965
-0.24062560859610382,-2.2111993616757037
-0.23888177570827596,-2.1992628947460284
-0.23486522604087723,-2.212611792306673
-0.23083407057179306,-2.1820809358352706
-0.22657957727899447,-2.162155233588649
-0.22324264536507865,-2.1294171988636297
-0.21748081422205034,-2.0892117589585664
-0.21006688415575425,-2.015920629304175
-0.18981672411759565,-1.799227000314137
-0.18860123269328,-1.752985841358732
-0.1694405928304814,-1.4555264467434188
-0.16734345129697337,-1.4139739406667426
-0.1615578997718936,-1.2955904372823257
-0.1588843252634038,-1.2414217339171927
-0.14591914903668446,-0.9595586687957185
-0.1447363096472838,-0.9354279046749658
-0.138674380184324,-0.7972950591591715
-0.13479753012791962,-0.7065462781284282
-0.12842128128811314,-0.5623268982878397
-0.11587308202779667,-0.2231521240792142
-0.10471697569099092,0.06912311340815622
-0.09921781127120344,0.2217307126582657
-0.09062667368359278,0.4650384546558017
-0.08517456141529989,0.6236806434872206
-0.08096591552880472,0.745230712800951
-0.07575799533813088,0.9029462326427916
-0.06317913552966914,1.2516702016483832
-0.05680561072582835,1.430037362354995
-0.04832593813749453,1.6704627256437317
-0.04614555215046234,1.723402985420581
-0.035339986442991744,2.0251455382670236
-0.034441657236127465,2.058907967452764
-0.03267519544539743,2.0780846692649217
-0.030750175333335683,2.124446175306013
-0.030317616335342912,2.1455646920232523
-0.03018956978296483,2.1618594499607373
-0.025877059742480224,2.2532336159826922
0.002436723073261149,2.891730976735553
0.003908495768947251,2.927938566913179
0.0077364127120880255,3.0147014801092884
0.011694080423857223,3.072148699836642
0.021776817773328183,3.26369700439916
0.0240935002334286,3.303573169630471
0.03296723594335749,3.4259826128309148
0.03480741543832089,3.4387405231484487
0.04185653909756226,3.5303519081559833
0.04629844651510284,3.5632813654117856
0.06361190004294004,3.704741171980005
0.0674657318568781,3.718133642341436
0.06931682930629446,3.7169948861855127
0.07315773837164707,3.732435226325777
0.07710308308858149,3.72196575683865
0.07821760048370985,3.752467762691802
0.08539425024325187,3.7379236482633384
0.08551230954666167,3.734299036047595
0.09009096728158994,3.710927944334051
0.09753770606379986,3.68243253240074
0.11011317876380211,3.5904817220503946
0.11354965678729823,3.5618620304276387
0.12084040678021601,3.4838447483026886
0.12920537357482154,3.3841471554550226
0.16976696665832325,2.595115236386259
0.1786689593541828,2.3778912671614125
0.18777116700015828,2.16892991622348
0.1890644850449572,2.1045221610446996
0.2003554573173636,1.8008644927329631
0.20083555366204475,1.7984183217734302
0.20513516285675415,1.6792733296274889
0.20796296803879288,1.5955158515372536
0.21375469451269424,1.423802102869201
0.21775265995641035,1.3158498797393374
0.22448996399289856,1.1064096486940753
0.24105241847351522,0.6478392025221604
0.24878307942753164,0.40156386739108685
0.25746967221808603,0.15945845909500375
0.2628017935020335,0.0028213091168770676
0.26466528176465687,-0.06633675010586401
0.2773894935935113,-0.3974582327973839
0.27970493669854246,-0.46930352629257344
0.29291208899279564,-0.7953980803978449
0.30676524281747497,-1.108920508150318
0.30999708159381845,-1.1807557186495388
0.3197643445025333,-1.3724220753927563
0.3218551331051476,-1.412371284768478
0.3324636644796102,-1.6061632689003869
0.33688500073340855,-1.6678046340611803
0.3431044355419317,-1.7501035129507378
0.34393989332737096,-1.7546695887485584
0.34462569168062496,-1.7830998158965308
0.34582488870262384,-1.7698201158837157
0.34827088297461684,-1.8111691718921006
0.3499028758457019,-1.8403194888772227
0.35822257001401026,-1.9045322467752208
0.3636884066304802,-1.9718851578683518
0.36941072810209885,-1.9895257635324552
0.38236662968697477,-2.0404321635671256
0.39767816089773333,-2.0467441065991085
0.40160228223419825,-2.013104379866524
0.40386432400953565,-2.0101673769516815
0.41645401343717037,-1.9549855888730827
0.4255672918857254,-1.870245444121454
0.42690517113073456,-1.8323647410286716
0.43110381230970907,-1.8081384519756567
0.454819330576826,-1.4641087754011142
0.45775314331688133,-1.4098346555310735
0.4618647186409772,-1.3481583538793203
0.4730195484746016,-1.1398795608414427
0.4735842643087933,-1.1111136444786507
0.47764744733069975,-1.0382909225009316
0.4780380476967787,-1.0051282855557189
0.4780746076760769,-1.0282586561591556
0.48135297557292134,-0.9419144340296035
0.4817515757269497,-0.9398165040410545
0.4837288877946513,-0.885315190749872
0.5029164616176636,-0.4442214465932856
0.5117961790403784,-0.25312271045529944
0.5210329014881379,-0.026695384474552674
0.5307108410628789,0.2197871064513301
0.5337627089526542,0.31339763416362043
0.5381563091570118,0.4043034811993877
0.5444569496368237,0.5705120538948445
0.5452266220832067,0.6001577961649935
0.5484033335426974,0.6702336850130967
0.553558834269348,0.797996198392619
0.5557641329908147,0.8532656526793072
0.5663782584384704,1.0947913826088342
0.5675193021903899,1.1287736708075093
0.5744867942888519,1.278261105566
0.5795510545068554,1.3890826771164713
0.5963660262704078,1.721464942379717
0.5994120736228008,1.7960611436351
0.6335341191774297,2.3036913210699996
0.6538256216580818,2.47752845069017
0.6548754970630215,2.507737233875947
0.6599438339035228,2.533003715102079
0.6617590991229374,2.5168396789201584
0.6792047278456268,2.5489089836148113
0.6957886064241023,2.5085612602117093
0.6967171818036428,2.5224795204361623
0.6967648325008198,2.4838034802824427
0.6989702943560152,2.4975146810382824
0.700909288322034,2.474084323528252
0.7035345628538892,2.4449862928212442
0.7096117420796295,2.403231242821062
0.7125490603490134,2.397487664223183
0.720051726293585,2.304178148820268
0.7237194799531395,2.2774718825810045
0.7270516901686381,2.229558553119515
0.7315666590857788,2.185796313209154
0.7483202945904011,1.9332575097044145
0.7619643249272321,1.6970917655499036
0.7622634405031414,1.6668628482717454
0.7727956895708115,1.4661379231193568
0.7805182955038603,1.312281589593559
0.784988650362902,1.1902278892994949
0.786073964051071,1.188888453621491
0.7948677645415243,0.992560105666805
0.7952826354820859,0.9829885772167481
0.7966175851077675,0.9464963559798774
0.7974863222171473,0.9347006387132885
0.7991080698397042,0.8931833044488497
0.801550336597805,0.8451855686553629
0.8049716134191454,0.7535746053859733
0.8064895684581068,0.7230856020643808
0.8091705465019596,0.6651598121041808
0.8159688005996335,0.4849643838962091
0.8180015901101179,0.4508875857184234
0.823515616563947,0.31093557993450593
0.8255047281652623,0.2523958707839082
0.8305987556419652,0.14521219535602464
0.8368385532594491,-0.014743364403547225
0.8467090996664064,-0.23044268746430843
0.855540925226213,-0.4212664590160727
0.8565078600911127,-0.4563803067991477
0.8675011117837981,-0.6919460410443682
0.870876501879212,-0.759289875722762
0.8841134643570587,-1.0166792641591653
0.8871120281334433,-1.0665706507623656
0.8979971654650489,-1.262553254852906
0.8985628281507925,-1.2763120056627928
0.9060271859842297,-1.3847358790434727
0.9070446249946196,-1.4060306310755815
0.9090454543050357,-1.42644965290027
0.9141558954648357,-1.4977616358316554
0.9175459892770821,-1.545046222390178
0.9198009780750875,-1.5628461493845869
0.9275301274642258,-1.6340972878210092
0.9470561003067224,-1.7871852013235254
0.9472698249394904,-1.7980154319793042
0.9506963039480425,-1.8272381178138537
0.9537322068593213,-1.8345280793673715
0.9638197279017255,-1.8376526842278282
0.9738029645903192,-1.849500597456557
0.9756314684567529,-1.8386867853386306
0.9799269866375768,-1.8426599816714182
0.9821860893080077,-1.8203450558861318
0.9831689841179827,-1.8228778334829294
0.9887723909445012,-1.790055721816578
0.9929114124957454,-1.7756158553284236
1.0123371941045987,-1.607131434764389
1.0139887434572863,-1.5770197398086547
1.0159000999819519,-1.563451696951343
1.0186091287688201,-1.5303884387933375
1.0210616130370038,-1.4842015991675508
1.024930561907981,-1.4464852861569595
1.0290398609816682,-1.3945119747450738
1.0362411747750615,-1.2739578999244339
1.0392749773731325,-1.2281702330597184
1.04614792877386,-1.1011684829845476
1.056794988938453,-0.8991379282209295
1.0696024579349412,-0.6167730050481717
1.0769671036409374,-0.4749472591298754
1.0822652902416081,-0.3365205278839695
1.0889073095320327,-0.200462052979221
1.0939581168923915,-0.06420506811764612
1.1122198227365852,0.4006026124185826
1.122346821363787,0.6491973989791476
1.1231972669104788,0.6675100303733535
1.123273484346126,0.6759710947584996
1.1360939585789476,0.9908743005596855
1.1377647105143645,1.0466525077473696
1.1401339741238612,1.094378855324929
1.1610664878083456,1.6336194602760705
1.1683510458263502,1.8131243088595566
1.174588918653341,1.9709310990774005
1.187390976150093,2.254650325073275
1.1897792447298778,2.3220110823365068
1.2012954157675386,2.56111641947172
1.2140976607466563,2.7884731321626073
1.214151831610657,2.7989558845567597
1.223405305573701,2.9686951104895396
1.2276818842354542,3.0146095279441165
1.237463373476742,3.1645275469606307
1.2417658832271492,3.2211014584534796
1.2460195145000172,3.258662609842183
1.2471405817870425,3.275391348458942
1.2501044212199712,3.3244916686349706
1.252496396511006,3.3464207308647556
1.2536909568204742,3.352441171575808
1.2634673467434459,3.446533500768516
1.2665170235087615,3.475179446917407
1.2687175669311443,3.490660976629999
1.2761320195790509,3.5255771607039095
1.290508355874306,3.578345791746242
1.2912614981783266,3.595416809378195
