n_harmonics,base_freq,magnitudes,instruments
10,1.7286672257087607,"[ 0.06430595  1.55934019 -0.11224216 -0.65926716 -1.55461208 -1.38250334
  1.24054161  0.93118067  0.91695131 -0.90089774]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.7075025302156965,-3.7351352507305653
-2.697591322991605,-3.3832243710646717
-2.690803322941416,-3.038748261711229
-2.6842013826194675,-2.7507007771552896
-2.678238544452391,-2.452743653637349
-2.6747662054728005,-2.2720637985731815
-2.6728653248665166,-2.120997849996968
-2.6661925278305056,-1.7837288709131771
-2.6507921138505255,-0.983819362099873
-2.6404741014795086,-0.4337960742403966
-2.639321294124665,-0.3482812139900026
-2.635764729116284,-0.1313530862701654
-2.631911492523699,-0.02427584826721646
-2.619588696553924,0.6676698165813332
-2.619337514654557,0.6924466843410231
-2.618974468976228,0.7064121614854253
-2.608527565901753,1.1842895870073922
-2.602642023204144,1.5131625743544095
-2.6022771115737875,1.505760978635986
-2.585908170707044,2.1785228661937888
-2.578248352993608,2.4287374064721403
-2.5690440178358225,2.6912409043868966
-2.5579761976301185,2.987100390148368
-2.5467069333109844,3.1350489952906337
-2.5465410786884544,3.177483551581572
-2.54158226409604,3.2516966946791417
-2.5234019277428366,3.3577622983712825
-2.5166865392360886,3.267808275911696
-2.494559933729107,3.0038073139590127
-2.4932427690480896,2.9632802607955355
-2.489466887409846,2.8865937093802603
-2.47921037210019,2.624412566049867
-2.4698434628136807,2.3833616839074483
-2.4678072256558097,2.3150609881854884
-2.4635146420579064,2.2525706015372218
-2.4570320068082876,2.059409114103093
-2.4488278755011503,1.7903832782960587
-2.4449319304067307,1.647760850627142
-2.442797204139702,1.5493271467390275
-2.4282365109699744,1.0381239227629262
-2.422824363426078,0.8926228600681326
-2.422696210203273,0.8744636228098441
-2.404584301711647,0.23761424193736866
-2.396232831594836,-0.025672374622607845
-2.371204070697541,-0.6639474990726185
-2.367936913651368,-0.6518042663817455
-2.3638390671414298,-0.8139748227918728
-2.3617612903729106,-0.8635039661909399
-2.3560791220706103,-0.8722433525235982
-2.351200915834495,-0.9902952566316982
-2.347148086867678,-1.0005964917081995
-2.3352520798812417,-1.200896069938307
-2.3261054160912584,-1.2507697291473128
-2.3249992910602395,-1.2336138334827496
-2.3230772607029313,-1.2579390004591822
-2.3222492806349395,-1.294226579458242
-2.3219626938794606,-1.3041839652529088
-2.318280988256933,-1.3010119737166819
-2.312660110411513,-1.3692172773320037
-2.311509546868937,-1.312401165177293
-2.309106727109205,-1.3092472635793821
-2.3056946197234423,-1.2809288783871888
-2.302014234069937,-1.2807283970514929
-2.3018954482924867,-1.3116555822528084
-2.299001616938178,-1.3013888026227103
-2.293087257025844,-1.2745381171641155
-2.28324937725636,-1.2289782020389406
-2.277839339673271,-1.2274736394302885
-2.276396923708684,-1.2094747153225993
-2.2691714001778687,-1.1483254182195042
-2.268776039602357,-1.122120032168275
-2.2684046043029733,-1.1372471367600518
-2.249577361678594,-0.9472399222978811
-2.2363616760372236,-0.9034847847909253
-2.233605060583361,-0.859501410126377
-2.209844052451957,-0.6983400053571921
-2.206224528393694,-0.6956283609315479
-2.204785373416751,-0.6926678030988351
-2.1821267822318386,-0.6603998502773942
-2.1658151254097735,-0.6950113445591055
-2.156641211579508,-0.7195510448737229
-2.143087470271187,-0.890529149750968
-2.1297691476165577,-1.0287487376139464
-2.1232044631452367,-1.0376081510165327
-2.1227753910799363,-1.0477842640952197
-2.1174841023692803,-1.1315103750212598
-2.1026707018284347,-1.3370523830160592
-2.0813779376964057,-1.5154964291324056
-2.0796364587628586,-1.5094152159853647
-2.060158447188376,-1.7558537105744327
-2.0545681823515243,-1.7937806087180934
-2.038845167845171,-1.7688404373385338
-2.03512642567705,-1.7600918190246244
-2.032390535948366,-1.7293925864944326
-2.028703282189264,-1.7495008942902528
-2.019586201541114,-1.6838626683985929
-2.014162264606332,-1.66574176678016
-2.0018198433758396,-1.5342260386188167
-1.984004941313397,-1.163790178528672
-1.972907823265765,-0.9713798593370468
-1.9658894801099476,-0.7828567865492447
-1.9650197847553288,-0.7427024883648446
-1.956344969966517,-0.5207697189166293
-1.955558002540012,-0.4762875389593921
-1.940883210479606,-0.07816470122702358
-1.9354688283112351,0.09690046627981662
-1.9322870905680822,0.22613867870715734
-1.9317775876716539,0.2156099657280181
-1.9289845580895557,0.3172095389238177
-1.9136814347186688,0.7690317647306031
-1.9124093092189682,0.800006168329245
-1.911056834298684,0.9480798363161713
-1.9105079093220267,0.8923887037893021
-1.9003724733829122,1.1841811162858111
-1.900094887840664,1.2293228412671053
-1.8973378493081359,1.3090614233323166
-1.8961058866131593,1.3300674359894693
-1.879435849365836,1.703192923729813
-1.867156038179868,1.9976159500162336
-1.8662161982363685,2.0088887648529603
-1.8661613772465602,2.0757511787688325
-1.8635285193830005,2.1371449940531937
-1.8599690971715415,2.206043979261138
-1.858045781029849,2.175987589314708
-1.8569235706419562,2.2564195980175725
-1.8568876406479256,2.2336839056601048
-1.8500980712377788,2.2877544608551283
-1.8478014783516108,2.343168867932746
-1.8471001874460784,2.345509307498576
-1.8413039783067164,2.3358705723446613
-1.8118780052405032,2.3003827104445187
-1.811231939193439,2.31671824978261
-1.8095123857502926,2.3547875926105197
-1.794505618933091,2.166585765511986
-1.7874455080473048,1.963396344715511
-1.7868283825437716,1.9210328664435274
-1.7863263136926113,1.9704313605562718
-1.7826097825775076,1.8101445225785653
-1.782431504215877,1.8422134358110682
-1.7711640306118355,1.5298704172317528
-1.7662051547453672,1.43045304853098
-1.7630673741339888,1.3519103229737555
-1.7542095947740473,1.0592141911573572
-1.7355225599314703,0.3425167764868901
-1.7134702998609144,-0.5274233561522536
-1.7068740936250573,-0.795536803343794
-1.6944020190343656,-1.2728025936552283
-1.688720321936768,-1.488180511827017
-1.6829834114853706,-1.7764659659593143
-1.6784296232201552,-1.81995238908257
-1.676466928266686,-1.9288002446773846
-1.6577922286928681,-2.472209416986533
-1.656710316582904,-2.501410972271393
-1.6375634922448,-2.900732095726799
-1.6357975581580038,-2.8735148352295674
-1.6338091108318282,-2.985789974861615
-1.631725747037,-2.9608480313658623
-1.6289083552381618,-3.0345868861073795
-1.6205118064729147,-3.106003675952718
-1.6123126890340997,-3.1209149919619272
-1.6091126774864193,-3.1065707669210343
-1.6055141249773328,-3.140277910811799
-1.6019715704181254,-3.131915441727386
-1.596936428151089,-3.097765462721768
-1.5935876370553756,-3.0742172396662015
-1.5764907416082603,-2.849667187252301
-1.571793390857626,-2.7531958289998095
-1.5640116016993608,-2.6906878660476163
-1.5553595265990452,-2.426563702639258
-1.5540027952840016,-2.4572886128338554
-1.5505593936132913,-2.3672760987043016
-1.543979722982307,-2.1595296146762357
-1.5404774362913507,-2.0871936557577166
-1.5361439013436144,-1.9746240885671156
-1.5338141095794044,-1.907694872957663
-1.528742660441712,-1.8182132438872896
-1.5261963552601632,-1.6536174398595926
-1.5167747178533546,-1.4201759970875218
-1.506691711776573,-1.1224090709102772
-1.497191694748152,-0.9415539121840022
-1.4935648922827074,-0.8699963236823638
-1.493218459770762,-0.7898251373105014
-1.4847396348098312,-0.6095259052315604
-1.478705166845675,-0.4854041409080732
-1.4784833477532695,-0.44446819393210696
-1.4529206929840262,0.027843606058396402
-1.4432112550125915,0.1255633112458114
-1.4411824424681874,0.17430227142032648
-1.440371029663758,0.17624678442797462
-1.4379437742789845,0.16032986922221215
-1.4331689543692678,0.2170650646272848
-1.4315835416254856,0.23033234151717757
-1.4247225648933648,0.2499413963876883
-1.4212413766265977,0.2786268768315272
-1.4134858566082384,0.28985933444624845
-1.4114131484953876,0.2998331386437981
-1.405724145069712,0.3202853876740819
-1.402452110619748,0.23103645743665074
-1.398651902280873,0.33529948600240117
-1.3914255402952473,0.2909979273766912
-1.387697733716832,0.18930423745914451
-1.3831751644394388,0.19562190598504137
-1.3674051426079574,0.017816016109738583
-1.3658371975037713,0.04829224301246997
-1.363438551219645,-0.07010252511642434
-1.3619092639826276,0.04622124852737822
-1.3478243510950685,-0.2451487520421155
-1.3425340387910945,-0.23109091573440274
-1.3413316005771885,-0.2964318386002851
-1.3250727483993312,-0.476748772885214
-1.3209803034305776,-0.4567466297363802
-1.3161287485314563,-0.5297443408753368
-1.276938834505939,-0.6494778576763679
-1.2688551813949716,-0.6771632154414654
-1.2687047229260544,-0.6237527609207544
-1.268109799004143,-0.5699217093115665
-1.2671976897064778,-0.6446065620246249
-1.2621490373129804,-0.6032107260883532
-1.256476635472251,-0.5418625522599594
-1.2513213631129914,-0.4803399301109823
-1.2511357923827384,-0.47185113598455897
-1.246474548436027,-0.3795400700989461
-1.2321509332445515,-0.20263431076654315
-1.215885100790623,0.14818747166220256
-1.205425672619939,0.37936886231589845
-1.1938903909989649,0.7221889050471012
-1.1910425851052275,0.7530333054350883
-1.188339342334059,0.8567810007485805
-1.1864038647540993,0.980606405325256
-1.1680430981031662,1.4657163557900272
-1.1679756672311408,1.4936687177492698
-1.155064901761206,1.8190511409031171
-1.154313192821961,1.846669553225176
-1.1517494047766608,1.9188998830207025
-1.147938602116093,2.0409681883214144
-1.1408454982467904,2.16271579800458
-1.136907544048905,2.2938741447229765
-1.1263988983485465,2.530746832393557
-1.125485626643473,2.5295905914163184
-1.1250337086365487,2.559136248967356
-1.1228074705432116,2.6475089333169652
-1.110058803296525,2.8490962915710405
-1.1071554832450623,2.843988321923188
-1.097925253046443,2.9084025640884774
-1.0954628509427595,2.9960589258595434
-1.0922906782787467,3.045669874838743
-1.0872916720179522,3.0054648557659083
-1.078475781506178,3.026724763864209
-1.0773628573815477,3.008394970166353
-1.0704258665827324,2.9784584293186693
-1.0672415614957993,3.018197597296923
-1.066474433655359,3.0277869546912783
-1.0598384390704985,2.9358892635272467
-1.0596829618729153,2.984995447195336
-1.0546122957908313,2.8579943460776875
-1.0527113040312424,2.8567122485046332
-1.0511376994532113,2.8820959596672937
-1.04094391467132,2.685746383361122
-1.0374027047929526,2.6083941043528087
-1.0268347355128435,2.3329996509902697
-1.0229970028413193,2.2332829175602362
-1.019043129906406,2.1033252986905455
-1.016870883921264,2.1524116016212678
-1.013167560720204,2.0381619217864078
-1.0070632977132805,1.8179421578209416
-1.005445750739999,1.7993028903532955
-0.9980580906544754,1.602288052352166
-0.996523405385763,1.567971689655881
-0.9951653639836868,1.460299509315947
-0.9802044588072221,0.9538359702530659
-0.9709051836495037,0.6701880366501873
-0.968375957009139,0.47218749195471854
-0.9608392515207047,0.28508514979799415
-0.9604654103358832,0.3203781613833067
-0.9604156232095313,0.28437603333831224
-0.9552786123218642,0.17411635313875856
-0.9395174813925316,-0.2980270657639842
-0.9344475913078645,-0.507456167118979
-0.9319955524268444,-0.5578685112448373
-0.9293847493503344,-0.6324552093183223
-0.9272302030452035,-0.6622162510145189
-0.9267321574767315,-0.755865590100806
-0.9228555346572098,-0.7947026376725518
-0.9199601426428319,-0.8952837544967056
-0.9107216743168021,-1.0575271189079152
-0.9083552593042725,-1.0365895898205846
-0.905777807010888,-1.1128539214966036
-0.8961633705630652,-1.2705232948105418
-0.8920979114343859,-1.265902638714053
-0.8847894021188978,-1.359198308493965
-0.8784947589411263,-1.4535089532217385
-0.855970604307382,-1.3026123841909885
-0.8417158813673673,-1.2863822559084719
-0.8231118623210008,-1.021862090857339
-0.8200936954535365,-0.9239063741766482
-0.8117702151597106,-0.7523012459780357
-0.8116066207987784,-0.7592536224491383
-0.8022439742888752,-0.5050248329537459
-0.8017554334201411,-0.565562846165567
-0.7980490110597058,-0.46762157949573363
-0.7926101549325413,-0.38064064902698647
-0.7916844523756281,-0.3774639804815471
-0.7836702439966148,-0.14835292752865054
-0.7771399497359743,-0.0008635475843473094
-0.7767546412596387,-0.030943121123436088
-0.768855953194933,0.19603200004101268
-0.7664133641493334,0.19401119809680084
-0.7631036995381182,0.31319188356039757
-0.7620900458304112,0.3205182450701698
-0.7559983099034477,0.39083897979664906
-0.7498141969105321,0.4965648556851809
-0.734918424287379,0.8361055608753873
-0.7336357555473016,0.775714497572589
-0.7319372987265762,0.7863856064834835
-0.7254982455565435,0.8171710320078286
-0.70788643228836,0.9810040071712952
-0.7051323270954195,1.0079216019495727
-0.6940956330982084,0.9200783823496725
-0.6841756952731162,0.9492012516340868
-0.6832080329928423,0.8847503468467144
-0.6785037151212467,0.8536164635124702
-0.6669825033204724,0.6879011629072349
-0.6669197620326162,0.7227267889963851
-0.6661832222366173,0.7560760700432116
-0.6544310189257239,0.48729138908707587
-0.6543505471330748,0.5432136944106333
-0.6438339738764678,0.2850097532931033
-0.625829830395181,-0.12218398839937586
-0.6208628922794972,-0.16668391694830992
-0.6201200320403526,-0.14706139083562184
-0.6163687373857449,-0.313568336484883
-0.6115339095063472,-0.36274351938228966
-0.5834164403076283,-1.0522903504221275
-0.5731771100559149,-1.2276979034094702
-0.563132865832674,-1.4052028047112208
-0.5559383521926144,-1.481555790813331
-0.5550415126782431,-1.5120533727245358
-0.5508432750483561,-1.5252420400821878
-0.5451130621590363,-1.5612684236979264
-0.5381879832673717,-1.6334167506617678
-0.533209363468397,-1.666929865777604
-0.5260179003414329,-1.6458499059562532
-0.5246327634335772,-1.6269195917038632
-0.5212044312296804,-1.673458741685551
-0.5191513605111098,-1.5919570181088534
-0.5130524050178611,-1.5764225566234689
-0.5099506219417336,-1.506551244678934
-0.509199480915008,-1.5614971102820248
-0.5028671303485215,-1.4458110662276253
-0.5026661199727616,-1.4196205377358218
-0.4912952770705097,-1.2050098205928799
-0.4912621539908537,-1.1840976595641965
-0.48186517908869453,-0.993953777950092
-0.4705303926622859,-0.6717753710164357
-0.4612317445956151,-0.2838200694045719
-0.46057856046934376,-0.3487518904895659
-0.4504277093828719,0.11892780519807206
-0.45007032306507355,0.09554244976302957
-0.44598262553921586,0.28846229667901385
-0.4428654250413837,0.4293490795997374
-0.4355547018781305,0.7850015533420198
-0.43351978077076847,0.8376740003888536
-0.43301685084940145,0.8581270075881456
-0.4316974348207614,0.9001623225341556
-0.40828978952827466,2.0858579475175327
-0.39671031862597683,2.5780441408164427
-0.3962492423471642,2.630895258476405
-0.35522434229682354,4.432830969598476
-0.35251649035014054,4.527896423197271
-0.35147082258661744,4.55010218410783
-0.34511305373266277,4.776200531310985
-0.34123807055248623,4.935803987344872
-0.33989347690555993,4.921180713997748
-0.33480166100975284,5.113510767305208
-0.33231293901749304,5.10940763000467
-0.32460498574589725,5.32454511238803
-0.3222023150263644,5.357158228671746
-0.31903087599090707,5.442868730329561
-0.31888237416626364,5.449041205380122
-0.30920517936368963,5.586755416045028
-0.30806752323626174,5.618511293061763
-0.2967933566976231,5.716861234817831
-0.29575189442910776,5.7208779950195625
-0.28763390724682214,5.827003512524229
-0.2864646902722603,5.744614727971227
-0.2792562347045653,5.710940474323023
-0.27744481410826705,5.688844716319546
-0.2773326652337511,5.711891581058351
-0.2745723106618865,5.70968805542399
-0.26458341218519577,5.653467513291324
-0.26431140459153557,5.599989138199269
-0.2627889370255705,5.587872872997844
-0.2423071114206632,5.2422216304078075
-0.23503119309000509,5.05625482124406
-0.23389599122880345,5.025318429853748
-0.22542604222580565,4.86106975975194
-0.22312866844443136,4.777783171090739
-0.22300607137995154,4.777375038946475
-0.21891952389927294,4.686871075761621
-0.2172243173209587,4.596260031559009
-0.2095027035634569,4.45890283087375
-0.19615252928219373,3.953573812705698
-0.19519340598163915,3.961234185069599
-0.19192001651072133,3.8388909607590147
-0.18790099418436146,3.6687166016832236
-0.1866366074701653,3.6355556783548337
-0.18260139373692175,3.482855811575401
-0.18021612908443974,3.4758012447915774
-0.17079903528436313,3.134819851266827
-0.16378245406215974,2.9920764260669257
-0.15488012780266835,2.726566130490988
-0.1538072226918814,2.6071227601286346
-0.1507206397638554,2.5212556396658536
-0.13185631725644065,2.0494049681005326
-0.12623746415189796,1.9102323742873435
-0.12379120687951994,1.8477906085664355
-0.11819053207171493,1.7097826616936507
-0.11232418361319763,1.5995773575696994
-0.1103372064286332,1.6002506824294627
-0.10879405813329734,1.5393889087335229
-0.10772786790028954,1.4936609614808056
-0.10622983767118743,1.5323702361673446
-0.10049747104861462,1.4369651016364073
-0.0979370466852707,1.3905617169450966
-0.09752318746373323,1.3796892766121267
-0.09202106726326109,1.2825460256123005
-0.08682994687126389,1.2306759657509767
-0.07874545541426148,1.1929117475930804
-0.07792999163686076,1.0984997733316169
-0.07671734689277043,1.144659229042904
-0.06314991750245058,1.091137315122812
-0.06182033912786622,1.0250050170100429
-0.043902952961284214,1.0077582580843063
-0.04352210132217227,1.0116443566173101
-0.02712588889933132,1.0925259642541894
-0.026142975277749336,1.0758040065250378
-0.025255701756359272,1.1453916019198753
-0.01420825417549132,1.1019738642324162
-0.009065307033332637,1.1821205085278983
-0.00032154537823014806,1.2879728013309433
0.008283237429789203,1.2708513827759433
0.012836116100020334,1.2876325111901628
0.01521627237612666,1.294645847469171
0.017350958242317915,1.3064488920917798
0.022617058734585083,1.3671025627160858
0.02381331011821164,1.3086294867033705
0.02437028690051246,1.354755227947692
0.024830569826876925,1.3537134430164381
0.027631785627365346,1.306516357860968
0.032142791268940485,1.3753754611492968
0.035039620152387485,1.4010964534719348
0.0366134403656031,1.3840354019099173
0.038108451710750835,1.418471192635188
0.04715226490502333,1.4213167108589817
0.05212513901454496,1.479367872255531
0.05247054114248595,1.4608906817732563
0.052640886427274935,1.443608932214284
0.058284278895685215,1.475539517489114
0.06816294563602288,1.474087936705923
0.07957478610627078,1.3872124811102138
0.09049851998293246,1.3290958436106937
0.0905240786321766,1.3713534971847317
0.0955450595027374,1.315207777334674
0.09681711211429889,1.2824475130396191
0.09829079368409088,1.2522422225497991
0.10136954661492226,1.2323766636155495
0.10293585971168806,1.2559887451477005
0.10855500637556048,1.1216605887724431
0.10966827815480418,1.102286601397774
0.10980688660427074,1.114911021778995
0.11226857855805683,1.0699738229112765
0.12176424675865638,0.9969788162946829
0.12417275928106974,0.9690680004008807
0.12431756987585052,0.8982902280852598
0.1253153573210799,0.9105440181363963
0.1266105351944442,0.9006148609628575
0.13499358650077875,0.8169312050337154
0.1365787268022456,0.7027821536275562
0.14232502450634765,0.5758284008045507
0.14591080127147515,0.5335215946554193
0.1521590615202011,0.3890107923290397
0.152936483728221,0.3718814498235185
0.1587344012727474,0.26009637685775455
0.16504880304055902,0.08388000230618672
0.17208895425013004,-0.0702387328529917
0.17880404862325028,-0.23774447241959495
0.1945363070725774,-0.6834705369088186
0.19622318451322496,-0.6998238719058364
0.19995900211152184,-0.8269629786842291
0.20115550339848554,-0.9020127475101872
0.20215737610392104,-0.9303038620731137
0.2115344168914648,-1.1040532733803807
0.21430077741465947,-1.2266145048247792
0.22581512641013113,-1.6179295583343933
0.22629541155532973,-1.5623848778477105
0.2272229149836793,-1.615444162246336
0.23445416453088352,-1.851055406130557
0.24707041208104918,-2.162007903654836
0.2556906172848543,-2.4595712246820263
0.26753378256649407,-2.708617921401819
0.26755860965188116,-2.780249141879482
0.28326017210195653,-3.1608750776463173
0.28495041655987396,-3.179435632545061
0.2888677767200658,-3.226871259995248
0.29671745647541403,-3.387979294511726
0.2999101535491677,-3.5008725853595397
0.3011933762644601,-3.5489584371469434
0.3089453523429544,-3.7041951088899916
0.3319672784543233,-3.99376033860095
0.3363178078277054,-4.0349541793628925
0.346633668218852,-4.118804582618692
0.3471449496188548,-4.145883584920299
0.3487002338550864,-4.197401423538342
0.35029800621014084,-4.202926562039659
0.35076474345691544,-4.145996643399208
0.3512942446666729,-4.180010190139786
0.3575247726717419,-4.182653612435224
0.3616191220885998,-4.231075421155236
0.37608029934799747,-4.217864896438712
0.3770731078605958,-4.21742121117969
0.3813257932903218,-4.23338275440112
0.387441041263457,-4.221141682989332
0.3932057310238264,-4.153367488303346
0.396920641281155,-4.186073303221972
0.4012330960986654,-4.099726289087647
0.40363225969808436,-4.111925497303729
0.409582072522209,-3.979714372941071
0.4150622571087297,-3.9609313770972565
0.4213060745361581,-3.825141219877427
0.42203148019984216,-3.8468837526022717
0.42239135891320334,-3.8226293472781485
0.4229686257535823,-3.8360387395598767
0.42715669935470846,-3.7126443708471286
0.4276471864658995,-3.705397523255389
0.4329852175961366,-3.5753988816041096
0.43528829915828826,-3.594712478217019
0.44647010560489253,-3.3161349538966056
0.45010173540605436,-3.228583529714074
0.45624051848414204,-3.052235593831758
0.46351083085836775,-2.8451234667884333
0.4642817981563976,-2.8622716073758947
0.4764748990446379,-2.4925424692795004
0.47718572194646836,-2.4816457682565707
0.4989441327793269,-1.7420369213510887
0.5019760937403017,-1.638764977987846
0.5201377385301176,-0.9911058747600229
0.5338346399031266,-0.4347230750126405
0.5373288407289691,-0.35372928054342134
0.5423673126138211,-0.15804094719460643
0.5487310732086339,0.0332372439891654
0.5505536366128734,0.0696688312716319
0.5511154762083521,0.05803639560588752
0.5661510666351743,0.6002614250456213
0.5732468945338614,0.8175862465442456
0.5827443185314696,1.0788595501300826
0.5908771110279099,1.30741374532572
0.5955776781111206,1.315635577406536
0.6115066672551013,1.6930223174015038
0.6145614610363621,1.6979636079321736
0.6240480793669692,1.8576103297865096
0.6288265349333386,1.8186039370975216
0.6289753835022545,1.8367515856872243
0.6376635841402258,1.8770980752184734
0.6506567926237747,1.8730185732103302
0.6670249986924959,1.7178970752092093
0.6707933343370946,1.6849989705033368
0.672212542057177,1.6504801967847447
0.687854815258425,1.283106187012959
0.6941613367115753,1.0761916106534424
0.7068634956335198,0.6217880746673669
0.7102772058637337,0.6120123004328697
0.712131024877031,0.4268720285007376
0.7134467187916869,0.420565382361156
0.7231402052390195,0.06165094998845809
0.7339928179826432,-0.4058085976173191
0.7371028795958505,-0.48502731504293234
0.7496476057532586,-1.0204800351532517
0.7558424230792036,-1.3804597188327232
0.7829691758842836,-2.627307636362611
0.7887551889582243,-2.835344187719271
0.7896918829104695,-2.920927146545634
0.7901524374253732,-2.9062469596903004
0.8125147879669576,-3.8053369980496115
0.813494025356003,-3.838494955525011
0.8147784072491433,-3.8988408111408424
0.8157729516663288,-3.945810766147066
0.8239666170708286,-4.200092002490837
0.8352294343676205,-4.428455409356808
0.8390626181797143,-4.531824920675954
0.8409185503773742,-4.662925189352496
0.8451318577795277,-4.63383899911606
0.8528735019267324,-4.792415354714272
0.8531829164530791,-4.783303633550812
0.8610056307995269,-4.864118515307521
0.8653881640598406,-4.8662390637689255
0.8825990962747667,-4.803360241904066
0.8872253178908851,-4.753098807917792
0.8882491064351701,-4.780241860768412
0.891809460445546,-4.7222922957513065
0.8930659492579993,-4.695361607297253
0.8973886521416023,-4.5717877343299875
0.9002509004057977,-4.5553969832870855
0.9041356623971666,-4.386226896981339
0.9050772232337501,-4.437054700471105
0.9162781982423431,-4.072919328254726
0.9165796748724437,-4.0747335153570114
0.9171027751536158,-4.070180109387516
0.9185746742594363,-4.084165769657378
0.9395303539665294,-3.225034260907426
0.9405458153195378,-3.2325196872811497
0.942908452556193,-3.090431156349639
0.9607404203821046,-2.1977621278991357
0.9610688287074076,-2.240312256004243
0.9611872996973627,-2.1179222962155664
0.9621724311217426,-2.169076565477415
0.9709457603388909,-1.7328953334785633
0.9722622338850586,-1.6031189177911631
0.9739481887268617,-1.4891085803395445
0.9795969001621803,-1.179648650099721
0.993296903055124,-0.4914835823258685
0.9944979349124443,-0.3905419234078663
0.9960760321254556,-0.31110283455554555
1.0073568137753135,0.2883707366779631
1.0075021746648734,0.3414551602893229
1.0106251592218163,0.46439382257868844
1.016090357496271,0.7701541991025089
1.0179104645566142,0.8087151056492529
1.0216672371842215,0.9968966821897483
1.028325473597551,1.2859612037390504
1.0358955124871656,1.6669452804708798
1.0494316201682814,2.207838774720955
1.0495410188772007,2.223760368794884
1.0549635736664307,2.4063975093139476
1.0563920889050102,2.451984949160298
1.0573085248323446,2.460020370738536
1.0632971464835181,2.66722156124838
1.063396534576377,2.672196108418708
1.0672314206512823,2.6985170874718043
1.0717331805893,2.8594334275187365
1.0748925007070147,2.9397197532807273
1.0855231921056143,3.1515454002423247
1.0881605747015417,3.184757769033065
1.0955392128838186,3.2472337902052284
1.0965847419725971,3.253813040410953
1.1002086131047886,3.2162593616094726
1.1030550191382797,3.273142541260975
1.106947801628932,3.3123625327327573
1.1105087672462508,3.2803062772839384
1.1195371311973084,3.2831391988854985
1.1243784770337184,3.1855970610397084
1.1304464173015862,3.1980036751943146
1.138384783652036,3.037297463761231
1.1465180897624787,2.9276250846140424
1.148503387946345,2.852488556283267
1.1550826859969154,2.6915928680552796
1.1634015789845753,2.41617399417576
1.1662934302128933,2.3068454464472627
1.170688595582778,2.2461889215672457
1.1729125291016418,2.1953320538941723
1.1764062947484035,2.0638551597740835
1.1767898655604672,2.0248962375170674
1.184477089387208,1.8258792775886579
1.1875825994881088,1.6848295105251394
1.1929518609123901,1.4738398868105875
1.2112337823858326,0.9500844699143728
1.2176577156120345,0.7183923872367023
1.2207409824815727,0.6133142953651992
1.2214686070677931,0.570021523191612
