n_harmonics,base_freq,magnitudes,instruments
9,1.4476342050761999,"[-0.4460264  -0.17686425 -0.98646075  0.47955738  0.26230002  0.30624469
 -1.0225711  -1.48822865  0.21618957]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.2924139248348823,-2.1460304262047
-2.277946356452035,-1.9236264315672893
-2.2592877172830113,-1.5811554320718433
-2.2592642989886524,-1.5828859651103382
-2.255578084678853,-1.5106521880391657
-2.2483136798886,-1.3599440041179263
-2.2438437460931002,-1.2689200766851578
-2.22778636371548,-0.9273678662789602
-2.2057429708955825,-0.45479229300126656
-2.2021816156032843,-0.37676304701690905
-2.2016315672931484,-0.3676663865007764
-2.1857811856279605,-0.047151427280129166
-2.1825603097245843,0.019519745100403958
-2.173294717399579,0.19175024161038673
-2.1723452332579978,0.20710084170949758
-2.171181382403768,0.22689975123043002
-2.168946308465348,0.26624127542263104
-2.1644365043458267,0.3420130545189734
-2.156515377066627,0.46634696226038497
-2.1468585205743964,0.6057301715490322
-2.1461811485076416,0.6159424045659447
-2.1455369435086817,0.6239763714555208
-2.1417069278402994,0.6713706607234051
-2.1339429892105635,0.7593460147362008
-2.125007190304632,0.8468674587605381
-2.117546894988525,0.9049020250578144
-2.094523848919525,0.9973505124843955
-2.0906767568924276,1.0008278647952142
-2.064009215907153,0.931631178032155
-2.056302220726478,0.8793665238088145
-2.056285950233301,0.8807750010496826
-2.0499802944354073,0.8318464044270495
-2.0401025148886323,0.7411092947507784
-2.0400418081604994,0.7407396013131374
-2.0400092033540713,0.7396124896322563
-2.0344864337789326,0.6816076420193959
-2.028916504972261,0.6179710452831177
-2.018736224230617,0.4901978583250065
-2.0068887263883446,0.33294858586156534
-1.997542993185359,0.1962672252044614
-1.9973852898623359,0.19607529230040127
-1.9674955727939374,-0.2470433058375183
-1.9666247543023052,-0.2635367181807291
-1.9548119115213838,-0.4255776353455383
-1.9529735806249624,-0.449396660189979
-1.9342033070344378,-0.6796309923484487
-1.9316923821912466,-0.7082388712332143
-1.9316823647434873,-0.7060624590280831
-1.918735052736927,-0.830305237622361
-1.911836643212002,-0.8831764422583682
-1.9095785809830614,-0.9002288508081843
-1.9088692990960219,-0.9034759539523132
-1.9066433746619593,-0.9200827192132113
-1.9057997229110974,-0.9243037164938621
-1.9043576626758103,-0.931684931025403
-1.9008333224596907,-0.9488620909115066
-1.877044411079635,-0.99172709128876
-1.8721353476887816,-0.9779385439295479
-1.8624925297350534,-0.9469386680417194
-1.8588880151300946,-0.9264853259573592
-1.8535573398208045,-0.892407738745846
-1.8513212560100314,-0.8771517538217405
-1.8506594949516446,-0.869631091488096
-1.8410398693633345,-0.783223091090955
-1.8366883814811032,-0.732631569522627
-1.8339444634085855,-0.7001038889504545
-1.8317455644652056,-0.6740752612548674
-1.8295374541202436,-0.6472011825802146
-1.8261063319051283,-0.5996321454479525
-1.8201844513858072,-0.511592629738829
-1.8200857806754582,-0.5121880977885526
-1.811920596506103,-0.381019522887573
-1.8093526516311929,-0.3318314298592051
-1.8033190972974193,-0.22330056202732182
-1.800429060791353,-0.16539614075806192
-1.7764404706797816,0.34207648212121716
-1.7755368556038151,0.36054533523911586
-1.77398767858845,0.39914374117867607
-1.7699654489872574,0.49132983242627865
-1.7676393263880632,0.5458529788048887
-1.7557482854343427,0.8339459545959883
-1.7522874038292011,0.9180656255310442
-1.7472521054137977,1.0431856479731463
-1.7447087012251508,1.1061333522653858
-1.7428488265295008,1.1514222297721328
-1.7405151638724699,1.209296129343397
-1.7400723440266068,1.2186327486629631
-1.7325417160632688,1.4066500713344032
-1.6778326959771215,2.5684716450800824
-1.6772284234806496,2.578983367854477
-1.6722858050881864,2.652333866983479
-1.669806837758859,2.6940260680017443
-1.6654875315309765,2.7522071946040603
-1.6604810685724167,2.817541208223762
-1.6556538986987703,2.867801103733661
-1.6536097304321278,2.889052405965419
-1.6496697960656739,2.9256914859948426
-1.6493676303591778,2.927549534939701
-1.640679093852111,2.990895477349785
-1.6366287407077,3.0120023100010878
-1.630966164564161,3.032868681632082
-1.6306288553420787,3.0323050459804395
-1.6275062200272898,3.04180946311457
-1.6185945257453094,3.043099631271315
-1.6080662063965339,3.0084536489143505
-1.6017367023784432,2.9676102757439398
-1.6008367075819323,2.9601227268224664
-1.5891056818354636,2.847367434922295
-1.5873767534671557,2.8257634139633296
-1.5767173280186182,2.676581199189295
-1.571926659763888,2.5981836244526813
-1.56961649721959,2.5574713707530066
-1.5630024929571265,2.435442090612208
-1.5542247918813406,2.248377805043286
-1.5504821865297722,2.166218568774979
-1.5428211911387637,1.974602029967334
-1.4976028508469361,0.6322779110579785
-1.4974936182403675,0.6316002251920061
-1.4954102283543833,0.5664053075033062
-1.4938683815275138,0.5166207258446114
-1.4680327587371778,-0.3475269254481969
-1.4444830844195784,-1.1013536066139409
-1.4406342953197686,-1.2197184111223605
-1.4371965359031222,-1.3204159496638934
-1.4335214926452862,-1.4283080073317715
-1.4314337422159622,-1.4899202128728621
-1.4305879375320592,-1.5140181706406322
-1.4228027762153121,-1.725345195469093
-1.418013642911088,-1.8542272970612699
-1.4155185989312997,-1.91872265457229
-1.4027842087475897,-2.2152987573468135
-1.3991261660907,-2.293223690237668
-1.3942869411539605,-2.3844808821694117
-1.3852055099192875,-2.5479918243013175
-1.3799602513433031,-2.630956506949416
-1.3788624925793294,-2.6446565853507105
-1.3736192455169034,-2.716612815000326
-1.3697619969394146,-2.7623896775665444
-1.360665503205068,-2.849799765019469
-1.3595252481751687,-2.8585866662937716
-1.3534624984207608,-2.8961910130710256
-1.3499685772573846,-2.9138410546423796
-1.3398035208155274,-2.934857372495821
-1.321958130256512,-2.8903260181777006
-1.3188895293772238,-2.873079552041377
-1.3167746301040282,-2.857524938509607
-1.3164381286339637,-2.8523376283222626
-1.3070531624686932,-2.7687149632413606
-1.2985137434350835,-2.668767730105318
-1.2982460840969734,-2.6636513994772515
-1.2954260791006422,-2.623139088480742
-1.2942609353089993,-2.6082083396911813
-1.2904075236199035,-2.5496644848561933
-1.2882439719644343,-2.5160332349528844
-1.28357557066198,-2.440006945047478
-1.2688033838097106,-2.1594353855655197
-1.2561169841010085,-1.8802238258679347
-1.2540484951052073,-1.8323969805825875
-1.2273778574061083,-1.1668401381552032
-1.2222250254431457,-1.0315944779846842
-1.2193379437941476,-0.9579388327491426
-1.2191398868991046,-0.9529567726810381
-1.2185046273299276,-0.9348230548827371
-1.2145922285309352,-0.8312888450332142
-1.2141127515387458,-0.8205063874475292
-1.2035576833456274,-0.5449425662125413
-1.2002094404533128,-0.46274575025963705
-1.1783750345142028,0.07573368065150651
-1.1730130753305936,0.19734863654084897
-1.1724171546095763,0.21184546434747745
-1.1710582796900715,0.24100383510291787
-1.1644718946098185,0.38160140608193766
-1.1573305049898892,0.522620105456587
-1.1542208530191895,0.5838038135081921
-1.145413622651011,0.7339432490124024
-1.1409215544818156,0.803727351275174
-1.1348372615510869,0.8897934241764646
-1.1340064551498297,0.8996902887233158
-1.1319155879175866,0.9263095049526963
-1.1283168825280172,0.9688774160333232
-1.107691321606524,1.1358011746379741
-1.0889600990631074,1.171897340816482
-1.0815545951803647,1.155034735073598
-1.078156328027263,1.1354759811770383
-1.0640426431113215,1.0306933413889487
-1.0636640807974997,1.0270968485787602
-1.0608698674191799,0.9964393887674048
-1.0601162635088042,0.990639224491847
-1.054114133391862,0.9185399804955893
-1.047498293727344,0.8264359726552281
-1.0461947328220536,0.8107478217082023
-1.0453503503175208,0.7934597451103516
-1.0450400984397568,0.7913575645618143
-1.0447589205943277,0.7842591396737096
-1.041664510235614,0.7372192231794454
-1.0409117049821628,0.7222256412219874
-1.0378025058320661,0.6706989637324079
-1.0363827734533686,0.644079193830436
-1.0352242636201423,0.6223095628392311
-1.0337344490362197,0.5941557851639403
-1.0298759442991086,0.5226139493257437
-1.028279771960348,0.48840144606626607
-1.0143275361201736,0.18784702041556733
-1.0075512992277667,0.02410611093476008
-1.0058669030628136,-0.021915324926362396
-1.0023318332649083,-0.10844758701276207
-0.9978491604977666,-0.22649378630973968
-0.9939127804035026,-0.33495505609723897
-0.9892309814421916,-0.46076368807852847
-0.9853650011800639,-0.5666045407112105
-0.9810504153643596,-0.6891973171425909
-0.980071342291227,-0.7167135200114189
-0.977734488939519,-0.7829838576659365
-0.9768301619715629,-0.8093883100479636
-0.9679320568300045,-1.0719325096593064
-0.9513934436384037,-1.5576928391624534
-0.9435970158566613,-1.785406621619861
-0.9377649076989756,-1.9584406738417002
-0.9342895290278537,-2.057075575176594
-0.9051080335366537,-2.8357613981788643
-0.9026636374580068,-2.8936416913168275
-0.9025144841119666,-2.897172729780085
-0.8911164348639034,-3.1542688242297805
-0.8899972415659585,-3.177028768811128
-0.8724838464438331,-3.5082972823417506
-0.8646992209670517,-3.630653301668979
-0.86278592218728,-3.657896441797215
-0.8615272773937344,-3.6729485213190975
-0.8576231295500891,-3.7231648868666722
-0.8560925685501934,-3.74558857348885
-0.8475572182128035,-3.8325962518544077
-0.8436775978309212,-3.8673803928976302
-0.8431327887070204,-3.868281963317955
-0.8376386119504726,-3.9088218719363983
-0.8329255135747271,-3.9342482886726033
-0.8247249944890171,-3.9592759911314284
-0.8232894021373172,-3.961266503733049
-0.8199981332569619,-3.9661662537741202
-0.8087798259097081,-3.951116736419709
-0.807848041118211,-3.9468589036742765
-0.8065365578945993,-3.9456035236992633
-0.8058390440439904,-3.942270758864598
-0.8046647069760482,-3.937748553667266
-0.786572630468636,-3.8066178548462277
-0.7848754606972941,-3.7907767069106955
-0.7824408998083374,-3.7645572905424705
-0.7764663034516848,-3.693573215641966
-0.7761486767592736,-3.6913288480610156
-0.761662112230487,-3.480527903894668
-0.7551468272044901,-3.3704776885533327
-0.7248510044131393,-2.7514120835265015
-0.7130411668787691,-2.474701142351455
-0.7058338681499907,-2.306399270819644
-0.7057600700317241,-2.3038694528833985
-0.7054497385647442,-2.294983534314231
-0.7032275245466564,-2.2414961572703227
-0.7028387326734835,-2.2331957682709693
-0.6993350283395863,-2.1435598658430917
-0.6941365038762433,-2.0182548327509524
-0.693530516410144,-2.0047189600764583
-0.6853591906245775,-1.8002447878709635
-0.6825061780558768,-1.7341974878188997
-0.6774257400241828,-1.6056539750338479
-0.6757832655543892,-1.5650877731401598
-0.6745800693959163,-1.5383360945795252
-0.664293917548691,-1.2932058245865683
-0.6446001868301101,-0.8546245762345327
-0.639318115917229,-0.7392703275895739
-0.6389841641522009,-0.7355583970295558
-0.63760472316656,-0.7084346144985167
-0.636808936497292,-0.6921555452317816
-0.6356670054882598,-0.672303336873548
-0.6273639898138237,-0.512883116729934
-0.6186302215308954,-0.36643077032505
-0.6128539208214323,-0.2737910327846192
-0.5762564387339664,0.11151839906442637
-0.5714489396263764,0.1333296574702152
-0.5713016003166889,0.1350866614443558
-0.5590346418379273,0.1692468927473606
-0.5571383128752796,0.16854646287164476
-0.555119549936335,0.17006183844390274
-0.5538787375549883,0.17025321494504286
-0.531973416370477,0.09909667873842286
-0.5279945365207861,0.07038351328751137
-0.5266282795397372,0.05933106704860808
-0.5235581669060876,0.03461117863169966
-0.49819190418553916,-0.2554995379243537
-0.49761806776027173,-0.26338231493029507
-0.4931013997957123,-0.33222485549497033
-0.4838227720239372,-0.4808486623018953
-0.4807821498520286,-0.5340078088809138
-0.47720582315082805,-0.5945553179047752
-0.4720755380771453,-0.6925921352180701
-0.46607911333168106,-0.8068325944701185
-0.46010528620533275,-0.927461282060257
-0.45682209197570645,-0.9987785863170727
-0.4444774024075402,-1.2620178592751161
-0.4437786652020579,-1.2785603567972497
-0.43488037488243414,-1.4759763276108664
-0.42943995790021106,-1.6008014090475695
-0.42224297720831894,-1.76426516847905
-0.4144183847047369,-1.943225933949465
-0.41018550056694547,-2.041474400134672
-0.40409989243951827,-2.1794730655056216
-0.40405923579857017,-2.178684133572977
-0.4027348008136187,-2.209005399191646
-0.40204203078176803,-2.225950677944365
-0.39657253324387565,-2.35139152660818
-0.3957300463820488,-2.3665243706644064
-0.3872607301705018,-2.5544427985293563
-0.3755625123111903,-2.7993413955052397
-0.3720522194375344,-2.8702291129444153
-0.36721044525999424,-2.9651031950906868
-0.3619158028503513,-3.067434088639114
-0.34741667016029654,-3.3172356219744645
-0.34568257708715233,-3.348123682189292
-0.3425456172889052,-3.396229865044407
-0.32579485650019935,-3.6314550248935524
-0.3190818231735242,-3.707377026993207
-0.3154488463864422,-3.747038971339125
-0.30912284116839217,-3.804400352425994
-0.3032900732428696,-3.8522979640827373
-0.30127795471223706,-3.8660418384453816
-0.2937257790811234,-3.912150634146086
-0.29100909459047486,-3.9287014253887316
-0.2899966009251491,-3.927037450510604
-0.28968401275507016,-3.929615181313051
-0.2859922026100121,-3.943041856974587
-0.28416675168673233,-3.9499421326161226
-0.27131233342773653,-3.9656075691189283
-0.2704454222867687,-3.965766528383697
-0.2704145666243427,-3.9688330912730176
-0.2601868312521569,-3.948823622318829
-0.2385302370084812,-3.824468541710172
-0.23826744955119938,-3.8229024174152357
-0.236176368734351,-3.806232228724528
-0.22863202250743342,-3.7305989337008505
-0.2258757933206561,-3.702971643829384
-0.2248372473151221,-3.692585050863034
-0.22451587432077913,-3.6865151300074457
-0.21407451932757438,-3.5553085958700215
-0.20185788831458584,-3.375331681758853
-0.1988765637634926,-3.323464726710411
-0.19426701236686572,-3.241515815060992
-0.187461864009705,-3.1188168346781167
-0.18276483293596568,-3.026406222694525
-0.18161112814798663,-3.003128943519608
-0.17770635413453295,-2.926375845296535
-0.1772036155252712,-2.91360415592159
-0.17369699894609747,-2.8395815202806673
-0.17266961401588699,-2.819248096143515
-0.15778537829697958,-2.4761315887631685
-0.14904342499476808,-2.262716575377451
-0.1473378237188534,-2.2173473598379516
-0.14651420508471036,-2.195141704461389
-0.12750802917411708,-1.6880276663980527
-0.1268336092743425,-1.6687719143893043
-0.12656199945306845,-1.6613801646750272
-0.12404372023345633,-1.5906288112573481
-0.12120372386126288,-1.5121658076544786
-0.11933777740170814,-1.4560087591823443
-0.11735135571078992,-1.4005503398845573
-0.1064506126439646,-1.0806526106382601
-0.10290884361810093,-0.9742215914017004
-0.08868947030851615,-0.5427686070794646
-0.08837246399028453,-0.5320800012537698
-0.08104845167118135,-0.3051786019122817
-0.07845258841650793,-0.22419760353808427
-0.07732679636714002,-0.189466101093046
-0.06983388383914058,0.048299933730751046
-0.06399501292758014,0.23033292820328607
-0.06116879731863589,0.31883669405102594
-0.06035722890020523,0.34407506173925567
-0.05957010122944517,0.3694126969073696
-0.05522720875835496,0.5072656854886944
-0.0541092309099418,0.5430284399855863
-0.04726141448860233,0.7621908811779521
-0.03613278991000879,1.112586342443555
-0.03325701507415246,1.2035742358383696
-0.028924243837012753,1.3418990179458181
-0.022904590270064862,1.5307529126640345
-0.019532132148466275,1.6364449034588466
-0.016851579004642847,1.7206062250068541
-0.01664889846084261,1.7231749243039058
-0.015136523149228864,1.771395618003426
-0.013788265066060568,1.8160101692100745
-0.011732637431528303,1.874258247280266
-0.008499291393333941,1.9785643102835508
0.005094892375997695,2.3880091496001135
0.005663329658557981,2.407967636422401
0.018604968110089715,2.7863974535412983
0.02093836878338884,2.8538469854523885
0.02800795914098453,3.054876032905112
0.03719092225945708,3.30831120605066
0.040746416469240376,3.4030797439739207
0.04258893985253209,3.4546623248831807
0.049826509808838626,3.6437455236655505
0.05604317575317008,3.8039593863868078
0.061004051755162436,3.9265944344253505
0.06310434571675083,3.972529109418614
0.06438157691757862,4.005616873133683
0.06480319407181723,4.017161413105538
0.06757951681141705,4.082551886990878
0.07240979989261875,4.195907024283951
0.08182478830629769,4.402717693335316
0.09209039305056388,4.61556779316299
0.09223465759787075,4.617727970070538
0.0940588561675253,4.651224621655338
0.09496304758634899,4.667896453487707
0.09683189713672036,4.705768618846006
0.11030771263665251,4.945227540054574
0.11515143206013434,5.023338420984141
0.11516945268970602,5.023466166085858
0.1286301999390287,5.217017566341282
0.1308805519188816,5.24861700438014
0.13113255095815024,5.247737907015303
0.1325257574494274,5.268841182129844
0.13255994578927144,5.267526262643028
0.1387892987622421,5.340854397640861
0.16117824840939488,5.528796320409224
0.16675437887057853,5.555035829129772
0.1749596122776511,5.5862816293067095
0.18374207370817786,5.600588878093991
0.19740188640613354,5.585818455820642
0.20275673078698242,5.561690481049215
0.21901768800061294,5.463819541304923
0.22935578816097468,5.365417778280872
0.23206085096123497,5.335224848807078
0.23311103131393596,5.321093019156511
0.23673547532826555,5.27873965744742
0.24527219744797257,5.159687979264984
0.25362135944375774,5.0316674049589905
0.2750232305087872,4.620471272073418
0.2751771620705572,4.614733594501618
0.27554623982129955,4.603119289159145
0.27637566791478907,4.587959104657102
0.277779297972673,4.555180189428081
0.27821369229007065,4.548171876670696
0.29124132281570647,4.237909149365791
0.3030957878283824,3.93256262011705
0.3076039877325756,3.8054649364525153
0.3104325090297926,3.7264486346481327
0.31117372539718335,3.707994305560707
0.3125066032610153,3.671930794411884
0.3134061817712208,3.644705065724183
0.3149327261197854,3.600806897615449
0.32734266247988586,3.2309172997501525
0.3354819689499804,2.9801514715524364
0.3359273351887482,2.9656496865626094
0.3430119110398926,2.7397974619320404
0.34413508468720977,2.7003332242564304
0.3467855739603225,2.6156605976056544
0.35488918538484526,2.351531826596641
0.356393375328679,2.3020966679584607
0.35664562659271803,2.291220761918542
0.36921968753427015,1.8695036701354588
0.3770392289325195,1.606512171261168
0.38685364107051345,1.2824146857604795
0.4041063865027832,0.7057847003319816
0.41268173633549443,0.42846500010210453
0.41985886239869563,0.19934391218501576
0.4216499433145082,0.14444859428960014
0.42557433593067895,0.02449443876622785
0.43522893038179555,-0.2645281951121213
0.43794027690892623,-0.34352374362594434
0.44993547509914533,-0.6723019953181366
0.45572090886127015,-0.8233298182907783
0.4585431253326453,-0.8962918156298246
0.4622601628114653,-0.9868009107075547
0.46784514267099464,-1.120975277087553
0.46889327311662576,-1.141989600966969
0.473549318910893,-1.2450278041247758
0.47471954324285903,-1.2735310347950786
0.47651288125678715,-1.3092627738092248
0.478633721520592,-1.353787183838677
0.4789412088004372,-1.3601506611804932
0.48326030010018073,-1.4446979537270237
0.4873033280145611,-1.517537864879005
0.500533026748355,-1.7405579043108683
0.5164679974758322,-1.9475201436260294
0.5206229736348567,-1.9857803172829793
0.5223686193753849,-2.003309192100189
0.5260613115001509,-2.0355708643002735
0.5360458685868972,-2.099268907862948
0.5480613914630488,-2.142525910126903
0.5572657351534573,-2.1481944794898693
0.5672270504617467,-2.127927447267669
0.5775751450628732,-2.08075169103157
0.5859674066602869,-2.025554134269151
0.600354702415494,-1.886519420786909
0.6082116569118057,-1.793037932273209
0.6128708194989096,-1.7315647629007236
0.6160761593453103,-1.6920046125409527
0.6168832902702803,-1.6770702277419494
0.6218141204477465,-1.604700301386977
0.6228575183599809,-1.5894888710626967
0.6336294066014334,-1.4172643746752038
0.6381397048792685,-1.339519940514713
0.6483534654545355,-1.1595012140627914
0.6535502456272546,-1.0635180343531307
0.6588142804710144,-0.9608010769715932
0.6590842267764305,-0.9541313574153717
0.6653352122710317,-0.8310135047284664
0.6701405979177641,-0.7365276131095496
0.6734471014279286,-0.6740718215435555
0.6737281366104408,-0.6671977414550064
0.6763266684732381,-0.6135898221160664
0.6763549412061294,-0.6130017872862884
0.6765718805297256,-0.6087378332101481
0.677560183532889,-0.5891292636687505
0.678711220296186,-0.5635025777392765
0.6914702867021343,-0.3082880872431991
0.6925213258469105,-0.28526616448153697
0.7048473627272163,-0.040571932799670175
0.7049826885472532,-0.03844178793537053
0.7124801121045676,0.1099450419618287
0.7152256945456097,0.16267185012876156
0.7325977204571408,0.48231961613815016
0.7424535834045849,0.6483608697833795
0.7451873992175897,0.6912233690501874
0.7618863110044676,0.9402258194065116
0.7638291729637707,0.9672095789464367
0.776386841618578,1.1214877829639582
0.7817210048208443,1.180533983326992
0.7909788165634408,1.2702036288300014
0.7920182707617114,1.2785461916771987
0.7926618425133158,1.285481773933749
0.7967098089664137,1.3192040270138716
0.797885195905613,1.3296653545364747
0.803103738970889,1.3684060637768014
0.8039867062828363,1.370188652170798
0.8140777198526545,1.430891076589915
0.8193199823189561,1.4533884560376742
0.8261311141167385,1.4760149213978853
0.862023763873121,1.477819569823005
0.8630137723546012,1.4740817074021884
0.8660967609437238,1.468144393042371
0.871500248472584,1.4505968125000992
0.8717010671272947,1.4474550890347102
0.8725259397208065,1.4428302050330841
0.8772355592303818,1.425612760478228
0.8784911788643868,1.4191094318690483
0.9006438028780015,1.2990889970567574
0.9042968106630767,1.2741941984636804
0.9044869763110528,1.2738225486304808
0.9130548865408121,1.2182022712831055
0.9135490858268072,1.2174128259570711
0.916400323323999,1.195604535860847
0.9172826145354982,1.1892169477411287
0.9173516495696048,1.1872623010128522
0.9240161508609219,1.1427939548503727
0.9379175515679896,1.0392985530631194
0.9405498863645514,1.0190926687543327
0.9468662791371782,0.9755564826198332
0.9472206457581596,0.9732237704850439
0.947509032834966,0.9724196177432186
0.9511794512011273,0.945147183867242
0.9567672299201035,0.9053493395018956
0.9590204752062892,0.8888008178555183
0.9657835406186983,0.8457530109575746
0.9659950889108639,0.849211052475857
0.966523621836076,0.842897162500745
0.9686426787312996,0.8265807901704014
0.9752411234366489,0.7911352389625181
0.975723524781416,0.7854521102022303
0.9869160848378549,0.7252891633319415
0.9945318818400279,0.6959611837120265
0.9964623623379265,0.6876617294792227
1.0031079191618533,0.66205830483998
1.0221058905590628,0.6168198628329495
1.0225794525435266,0.6158857921748183
1.0265078899928195,0.6136366244227398
1.0277744628054437,0.6116137972797436
1.0435704938340056,0.6131460670479177
1.04511126313073,0.6150316527203289
1.0479969462186212,0.6187550431515658
1.049196490395489,0.6213651378392114
1.0510263143227991,0.6244510815601197
1.0535322964435094,0.6285414801377002
1.1090107958506392,0.890814056634893
1.1131661364585046,0.9223090080954326
1.1177874380704145,0.9549080688907942
1.1230538822526075,0.9935325535634848
1.1242631087929507,1.003390487790019
1.135927021628624,1.091131585579581
1.1360287240789022,1.0913097287391333
1.1467536852295828,1.1756946159586747
1.1515008291925444,1.211167081767218
1.1572638024954731,1.255443927231599
1.1692409288304608,1.3413716476965825
1.1732322572460427,1.3708479400386069
1.1795623833246438,1.4117119824622433
1.1825528784446124,1.4339668921945545
1.1883549091394805,1.4665258563764147
1.2314249901596535,1.6309228344671902
1.2659654120353947,1.5996922784682852
1.2703590148369326,1.580774983748005
1.2909350358959184,1.4799320776351148
1.3053980324366536,1.374758035407685
1.312271151050334,1.3159228516960668
1.3341355264365564,1.1037100292490485
1.3496460849574499,0.9334446880712279
1.354707365135134,0.8744246267074862
1.3551562932766519,0.8685009034897903
1.3552378881870366,0.8620280444265004
1.360722901867975,0.7998829763218955
1.3641032620537086,0.764426019839969
1.372608467368524,0.6616484126927554
1.382625123323793,0.5396347344778271
1.3833160372754714,0.5341867996195562
1.3877386773141938,0.48159130196863875
1.3885352820495465,0.47106170543984127
1.3898832703073385,0.45890987301405495
1.3995041044241008,0.3516475903145676
