n_harmonics,base_freq,magnitudes,instruments
8,3.208581471978974,"[ 1.65244452  0.93560254  0.32726193  0.55878193 -1.3513679   0.56576808
 -0.36941794  0.64660374]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.8895737203709322,-0.060970917481697355
-1.88601283814476,0.05543308078237064
-1.8746688060903687,0.4471627632035899
-1.872276055698738,0.5138875659093673
-1.8705253879412231,0.6211808568262251
-1.8682077988393664,0.7153489877505569
-1.8591692615482718,1.0388280367391087
-1.8565427177112797,1.0775699035344963
-1.8535214172364547,1.1614236117875147
-1.8528642781628228,1.1757309283401682
-1.8479027604335374,1.3039352278442107
-1.8461703663885118,1.353821152015224
-1.8448019437398577,1.372154847628244
-1.8390927737282636,1.5011539915179615
-1.8327237055100543,1.6769540165227486
-1.8167972042510987,1.8469459510050872
-1.8096182775667433,1.7779638419423083
-1.8005414137599063,1.9175901920132106
-1.7970656564287077,1.8438810142189823
-1.7733139354782839,1.5065244846783985
-1.7713060464714223,1.424034505328477
-1.764735122994994,1.2716175489199832
-1.7642740508129404,1.29530256803434
-1.7470177377562632,0.8513400692879606
-1.7453983603049132,0.7831940736327266
-1.7416741115559102,0.7091393733550716
-1.7384129199348997,0.6700784127085646
-1.7353898814520319,0.5317659073502335
-1.729978555872487,0.4414603354968266
-1.7192263286410912,0.13725878666402486
-1.7100768485902649,0.042380503253031415
-1.6949460151091076,-0.2399759659566196
-1.6948216360436432,-0.20996704146198159
-1.6942732804753404,-0.22875389115545877
-1.6911690457045967,-0.2378093510370859
-1.6884362356737028,-0.3362181372674852
-1.6882637187944147,-0.34019188194326333
-1.6881818636470378,-0.32362295337689184
-1.6809363916508275,-0.3703940068726209
-1.6721045937441434,-0.3097584377544546
-1.6565617392935357,-0.28362352833264093
-1.6547670579416078,-0.27253776901640014
-1.6527828154549948,-0.31522080212896847
-1.6510873254513114,-0.2541521670328858
-1.6469655868683335,-0.22687428832068207
-1.6463411127882057,-0.22219545775531777
-1.6452516079260766,-0.2331101529690552
-1.6433194085678704,-0.18182274891766406
-1.636813117816791,-0.131984762635849
-1.6314231538092347,-0.06982140299892792
-1.6223333140418983,0.0917727117560703
-1.620697749772403,0.06860642096000558
-1.6084696509470646,0.1847818304863394
-1.6016898103074577,0.25768266579581484
-1.5993849220416172,0.25545495520324274
-1.5952925195522196,0.33714521434892486
-1.5944281132341889,0.31516320795134656
-1.5824550055358944,0.38667555137421195
-1.5796002438770698,0.4683364833187877
-1.5778676808285643,0.4297819398221669
-1.5721281167468768,0.5057484377459941
-1.5344901259301351,0.5982769852509006
-1.532353289554686,0.5756654086551131
-1.529177104303039,0.5945222880115782
-1.5234957358564365,0.6521358244450405
-1.5206607710970956,0.6555120154513183
-1.5196221857313679,0.6722849441655004
-1.519189180645778,0.6951464247388723
-1.5097652573526625,0.7464393913822936
-1.4986556836642144,0.8147761764657167
-1.4933750454984043,0.8619919345829855
-1.481410820616782,1.0498738235114928
-1.476938294951647,1.2372802638661444
-1.471002454948872,1.3435896796450344
-1.465933757658571,1.466477275404857
-1.465504775776977,1.474988566543125
-1.4537853111225834,1.83702570755383
-1.438972490214543,2.3221484676301887
-1.4307529581219733,2.610571131405869
-1.4270750551750784,2.7766284937985977
-1.3998304906392678,3.643428997733824
-1.3922787161628158,3.7631158827534157
-1.3913518709556654,3.791100704125667
-1.388557785055676,3.805263585611055
-1.3777050620321802,4.0247787153238095
-1.3697379976041582,3.988719060677323
-1.369267921175874,3.944061460258514
-1.3534233448520763,3.7585427996170884
-1.3387647548044064,3.2711272651523235
-1.331001529302739,3.0018171714357584
-1.3270425743818577,2.8053911866370624
-1.3151244070549302,2.0334275876677035
-1.3140398152441695,1.9789116215358218
-1.308899140390181,1.657549838926357
-1.3056409358786583,1.3756599827647167
-1.3020373705162473,1.0687589861024598
-1.2926924891055185,0.3974389513413404
-1.2909578230584737,0.22407932401073327
-1.2858270767054387,-0.15164896242232181
-1.2845353487118873,-0.26040989073804716
-1.2831750914301459,-0.3908573723710779
-1.2820702939040796,-0.44484089833413915
-1.2784436777910897,-0.7314103491307541
-1.273602558224364,-1.120099578633393
-1.2680971011174016,-1.538021437647023
-1.2657995464942782,-1.7335117455029185
-1.2436129793968829,-3.1963212111814037
-1.2358219124926748,-3.5770154710717597
-1.228384947734434,-3.9088874710336756
-1.225333897344058,-4.0320247732644905
-1.2137367968871455,-4.321260025325675
-1.211026775374704,-4.2493423871114375
-1.2093610230040286,-4.288747125299229
-1.2011847074171569,-4.327798053288933
-1.20024762895867,-4.3190439989029725
-1.1898830845022956,-4.189587942290401
-1.1888270834189845,-4.155300150641753
-1.1790957999002474,-3.7917163676626275
-1.178910161550507,-3.8099732724361113
-1.1753430688605844,-3.638136324065542
-1.1745883599506555,-3.597133730678346
-1.1693355688940152,-3.362861145646893
-1.1643993132028192,-3.072101917876169
-1.1639052038611497,-3.053594964586753
-1.1596848799199522,-2.83288880255218
-1.1545629499742913,-2.5587566524681833
-1.1405404305544353,-1.6301778479442584
-1.1291385212019112,-0.8807272400096754
-1.1262792678677036,-0.7479392895423795
-1.114630373103506,-0.09942708541372668
-1.1124034228954258,0.057349769797191884
-1.1102556291259227,0.20882079098265838
-1.1006487049442104,0.7106228633408034
-1.0978460903476628,0.8013950720098268
-1.0961086756680771,0.8963380792164862
-1.0887948350631897,1.2006086618281582
-1.0764405409046,1.5463447565689776
-1.0756532120380906,1.5455401790036656
-1.0699739332450955,1.63385850168222
-1.0552553869923682,1.6750563680106472
-1.0296308465166502,1.2327878569952515
-1.0137164411081518,0.8433913103345948
-1.003324532004711,0.6108330374785322
-1.0015628175176305,0.552534952986718
-0.9950951797533669,0.40368916006773803
-0.9936916792250647,0.2685110659996538
-0.9794370172160294,0.011845588432246229
-0.9786496647720622,0.07346820532826939
-0.9747720750351565,-0.0032822652517789748
-0.9720696168598248,0.01978949853954242
-0.9616234321810833,-0.06965332944368373
-0.9528855763205768,0.02029487585199416
-0.945266116566243,0.14407675727679303
-0.9388442171773281,0.27270633739199185
-0.9360898933791644,0.30810082732278465
-0.9264753238200987,0.6446021212950725
-0.9186288231300308,0.9609756276375131
-0.9134786057397113,1.2141730309543188
-0.9132304139109033,1.2521876403017844
-0.9111978002596528,1.3439511129974533
-0.908267586144083,1.459227786846432
-0.907769855635927,1.537349377678119
-0.904746017659376,1.6590650377975324
-0.9018244949972845,1.8014274824658054
-0.887717993210523,2.5554268094433006
-0.8703752459196186,3.352156377768882
-0.8694648122961288,3.464758252537825
-0.8661373725807819,3.5481476197148605
-0.8615216335785889,3.8571880529420963
-0.858728788265259,3.8774205501157546
-0.8566825619790732,3.8389111276336965
-0.8415226530879316,4.299687212171414
-0.836736346888399,4.351835675485795
-0.8314213636285213,4.279607799605
-0.8313356522161319,4.397665082628837
-0.8289741087731137,4.396889996142866
-0.8233352354027872,4.287991640778127
-0.8163075331352516,4.2302929086874235
-0.8040606824155461,3.876443826002292
-0.7969239101606505,3.594252033791038
-0.7911451757878618,3.2940338195842602
-0.7905738867555652,3.334725438019684
-0.7853192044435162,2.9858248812925727
-0.784986114801983,2.962343366349619
-0.7805321470835809,2.7582825744009862
-0.7781220107835574,2.55754170495066
-0.7773852455228889,2.539405680956053
-0.7767734887417399,2.476228047754427
-0.7764327969885079,2.461862265084195
-0.7737474400634134,2.2669758700185025
-0.7733362731977129,2.2554715307286552
-0.7674869357259322,1.8908619001347546
-0.7655331966567154,1.7451582916605692
-0.7635301954627263,1.5728196158483008
-0.7634811061722355,1.589420088646973
-0.7579033915929072,1.1418198581612915
-0.7572948553651955,1.1751047843174078
-0.7531030039547346,0.8292492610820202
-0.7379145841331267,-0.2599707045830134
-0.7345349091056281,-0.5026850661434147
-0.7262329204067202,-1.053150727599334
-0.7100134017966488,-1.882917997257618
-0.7076542026416446,-2.0252148597832367
-0.6935877819069045,-2.536848471950727
-0.6912849666553167,-2.566730242961594
-0.683772508868886,-2.7638270208792597
-0.6825282681091434,-2.7480501102997716
-0.6653731692951652,-2.7290016936737955
-0.6627762950771281,-2.7538126245664833
-0.6605094981187434,-2.7095446479857253
-0.6482695807643486,-2.4300200047965412
-0.6464470470500787,-2.3090644135113885
-0.6444618240457465,-2.2259398750388324
-0.6419007446122031,-2.2093708951262667
-0.6397412545330559,-2.1077984016980036
-0.6373300452591506,-2.0116414322959124
-0.632696737438665,-1.8657834156608974
-0.6278213549545688,-1.635852863704217
-0.6269108476199992,-1.597421494269046
-0.6259677373292218,-1.5154003254493462
-0.617149237324262,-1.182743339346727
-0.608870545563418,-0.813025149732558
-0.6063673085419969,-0.7135325540851134
-0.6035306286873166,-0.6237986488267644
-0.5968163832575049,-0.30226190703154526
-0.5919789593653713,-0.0416474253847936
-0.5910180169069168,-0.09053411793296161
-0.5723522248650896,0.5344257035645421
-0.5709588287553595,0.6067321858090341
-0.5700952179121987,0.5998054063723652
-0.5695470789904062,0.6733689981323181
-0.5672876580694064,0.7099525160774407
-0.5584264195225588,0.8170599274699519
-0.5525190654515235,0.9023383435540048
-0.5434159848216065,0.9450471844966812
-0.5382473677671902,0.9259869701989292
-0.5344685515792595,0.9125444959130535
-0.5286001663126254,0.8787858950768573
-0.5276405528493178,0.9167819923149793
-0.5273898075036652,0.7979861571740283
-0.5225853199562787,0.7320301347793342
-0.5209615459573311,0.7081065978952369
-0.515791094377211,0.5551860681771786
-0.5152205157286236,0.5753920625886659
-0.5101461260475624,0.44956304519005374
-0.5099246647444899,0.4227215441745146
-0.5079058956644866,0.33125362649912743
-0.4848722183584897,-0.3581992919620694
-0.4730939974228656,-0.8334248354415315
-0.46105185154437134,-1.300604621706991
-0.4604267537839375,-1.362617846305398
-0.45153950055226666,-1.664422917170467
-0.4479042942041689,-1.78518317219049
-0.44056701811643517,-2.089874117858332
-0.4396838400609351,-2.0911428127825866
-0.43722399416260727,-2.142256717264114
-0.4335291875116605,-2.3136044905919992
-0.4170768863090686,-2.6777144823080667
-0.39437355605656776,-3.0635478024014815
-0.3942972997226928,-3.1114016521074728
-0.39210814869901967,-3.097626682782636
-0.38533146192583523,-3.1879463234889154
-0.3784096457695849,-3.205022430228586
-0.35761355761181246,-3.1683994799687785
-0.3559749347439074,-3.2142005511661957
-0.34983437179031185,-3.157812373798456
-0.34707098765449373,-3.1446793156245434
-0.3405225897685482,-3.1066606020688057
-0.33963089231474,-3.0651674852003397
-0.3393327123339098,-3.0440531099450547
-0.3382722447363422,-3.0673150768096606
-0.3362111551171534,-3.063105708606233
-0.33532255710628256,-3.0120367643919934
-0.3286674997055581,-2.943349392698233
-0.3124857747091596,-2.770756288031716
-0.30051505973471837,-2.674154335272458
-0.29750223621539185,-2.576511401591909
-0.2946418716460997,-2.5402675582558127
-0.2945083103702544,-2.5602823634224867
-0.2931653738120761,-2.5889214906637195
-0.2875480526488383,-2.4937216455778333
-0.2754542954931991,-2.3164628005755086
-0.2567371620369556,-1.970554570559725
-0.24748739894354,-1.8000255113529002
-0.23821799263449073,-1.5116533782970354
-0.23169812451424754,-1.3725653961013393
-0.23162598332660256,-1.3553014009532027
-0.23071338592211976,-1.401790296450012
-0.22297559216164853,-1.190848329420205
-0.19905346718135375,-0.6153715844933659
-0.19784403744817824,-0.5826836902546132
-0.1971071575114438,-0.574978787266734
-0.18985833819682885,-0.35059360522421495
-0.18784216235384754,-0.3306676540092606
-0.18418821164850074,-0.24102480671532725
-0.18264304369349915,-0.26130976818969437
-0.1825041668592231,-0.2041885080785299
-0.18185728714824645,-0.18029394129822443
-0.18126262765220025,-0.19189294586923533
-0.17578186088413172,-0.032404106400335836
-0.17032225322193462,0.07546215901974558
-0.16520749326282536,0.11040750990592611
-0.16334366867922467,0.13967478946129555
-0.15796251078983037,0.28768188869727823
-0.15525131991180707,0.32602178332274695
-0.1409852630760513,0.4457271302073203
-0.13391664135301218,0.4634980965811188
-0.13019049531419657,0.5322161594266654
-0.12107938531718876,0.5137993878720953
-0.11632769192130787,0.4905152830766179
-0.10075604605278965,0.3342513418435235
-0.09591599963978714,0.27418114675607747
-0.09438394562718955,0.24712274455246164
-0.09124304582093368,0.1783220021350774
-0.08587107545305361,-0.0028279946220538255
-0.0851295100652214,0.02465155022185421
-0.08502930901859163,0.08724921498360284
-0.07745382251198585,-0.08279162256141262
-0.07710190234258274,-0.11264684574759852
-0.07058734563893587,-0.2857165270713828
-0.06973142703443358,-0.2902822579326587
-0.06853561581981005,-0.31904249996145306
-0.056532920576796375,-0.5504657020006151
-0.050598028244942306,-0.7557386810523594
-0.03845958394237137,-0.9820805320632006
-0.02852204421770299,-1.1840797267646759
-0.02517567115234165,-1.2694654405699397
-0.003677848367995562,-1.4760428552025426
0.00928041696469073,-1.4874952097905303
0.01037507756807532,-1.4424377369654107
0.014476746289764364,-1.4522055555923057
0.014754641760252873,-1.4022302871044383
0.040344961606258334,-0.9552824025687612
0.041380189444424786,-0.9519166183404753
0.045211657251877924,-0.8641015366215749
0.05251040355445946,-0.6190028970865831
0.0633351969645366,-0.2716122095023529
0.0665371002332007,-0.17936666131009585
0.07093895890406277,-0.011593422160578404
0.07142008796136157,0.020056683957288695
0.0875459689930218,0.6121623025050447
0.08976834672316869,0.6771845135569275
0.11068497585157466,1.3569434437308934
0.11391987606473641,1.4276337777196142
0.11649775619830072,1.4662118979111076
0.12317339794587578,1.6725251902934026
0.1337689084460889,1.7452047042930712
0.13725364028544096,1.8393314180412081
0.1448431101747807,1.8608865999479218
0.15281093501711052,1.8811767668940693
0.15428498575790206,1.8870267883302039
0.1559911420088831,1.877444762822464
0.15847975062731567,1.8791580832736032
0.16111054073509168,1.7822341326140683
0.17021936320505748,1.7210823998408729
0.17213015054808922,1.7073137304878592
0.17588337346573724,1.6519889477010998
0.181822517103849,1.568113054405551
0.18253278285361052,1.5383010197576739
0.190566153175876,1.3685450464985738
0.1919805322238024,1.3115992931621934
0.19452275094731686,1.189339875556466
0.19649483990001926,1.2188225479286232
0.2061933163727443,0.9866886661518084
0.2114747250220983,0.8455028164428697
0.21169353051551898,0.8600176629163413
0.21900795942922002,0.6551995764465423
0.22014341109731284,0.6464229205498624
0.2259923824670027,0.4921734744218719
0.22846573952829896,0.4156648669563991
0.23263047177453622,0.33182986122471236
0.23319859609160876,0.27685150982835277
0.25025846940729934,-0.019345735791975842
0.2503287564501546,-0.0932419393353204
0.2608097874663571,-0.22022954000634698
0.26251340062598505,-0.26552190989291174
0.26483284403958507,-0.2826348953022715
0.26559002347329574,-0.2749004919246312
0.26591977727033145,-0.2761896536462026
0.2688649182720546,-0.29227379820312027
0.28045090406480044,-0.35480793885975
0.2805036970758481,-0.3710216491818216
0.28318475590535375,-0.32419747200952725
0.2949315726501416,-0.3245370930750691
0.29916175213733665,-0.3163728634916704
0.3023435224386217,-0.3061853118546071
0.3043767269421753,-0.3100461734937336
0.3340612048170337,-0.029371453860081484
0.3466497636433199,0.17729903747922846
0.3477051726556182,0.1791540469156475
0.3487346037365664,0.15389533041827622
0.3524189424458761,0.23983660128384104
0.3551953632942597,0.25295104395742113
0.3650602440997819,0.36883661488818853
0.3654894747258801,0.30995735713060313
0.36607328361616354,0.38027409904371734
0.3660747493119825,0.34045130823307745
0.36675964840447417,0.3163868149595974
0.3707744889668856,0.37257300662045545
0.3829562120426484,0.45862434085837206
0.39576880216958665,0.5408410181292841
0.40241732219418225,0.5738057531923438
0.4027260178972458,0.5385637252133267
0.41183080095751734,0.5441028398240699
0.4232598748534926,0.6594845744295683
0.4291970457698535,0.6016674459327637
0.43493186119232696,0.6493383843440333
0.4449554083127101,0.7246555746781089
0.4455877022271757,0.6761272717978168
0.4477694833272352,0.7075584131760497
0.4518066889110903,0.7454770283806939
0.4545323542854267,0.7865982172849049
0.4545854081116003,0.7596053332432035
0.45758594004177233,0.8133475967869824
0.4599618019990097,0.8095786690602306
0.4616558163497886,0.832230861213726
0.4640766934028475,0.8785799385835449
0.465308846520017,0.880344497473107
0.4807077778568738,1.1894974366514024
0.4825928147776235,1.2344303099092229
0.4959260105080441,1.566493104705126
0.49952015097691227,1.6389276094252874
0.5113552526341589,2.0461182316542565
0.5128898481534305,2.0588298358217356
0.5203371441256222,2.3505490680632666
0.535338376072608,2.8905184694570125
0.5373717401721008,2.9534260979452913
0.5375062244100173,2.9403784967177256
0.5446517298752376,3.14828167625885
0.5619978817202331,3.6614495461998375
0.5668405549293531,3.778975846318031
0.5684437156968896,3.7847093610740483
0.5712871956137997,3.883191646604861
0.5791176490814172,3.9252697955518547
0.588292118254361,3.959858347854104
0.5892886348687116,4.037622313612972
0.600370646491085,3.8661890199188402
0.6422429736781545,2.0944041265229165
0.6475227713870866,1.737493780188625
0.6692336349233114,0.10902470951986006
0.6722801649826771,-0.08794488721803637
0.6794537886425092,-0.7036901616068386
0.6873785500328231,-1.310191666271324
0.689778227432118,-1.511880310573164
0.6948972871847503,-1.9147248410884117
0.6992917192935324,-2.210629319547084
0.7007339548527005,-2.3386397835630315
0.7111984267161846,-3.044055525525897
0.7113654823947662,-3.018054458970796
0.7172782361973788,-3.327102035413519
0.7192635196030919,-3.4527625981157897
0.7262762225362565,-3.8008852461381064
0.7279664892995807,-3.8678463456095353
0.7418690044822602,-4.235762084552162
0.7473394847028816,-4.305085884871974
0.7544514621281677,-4.34154641227562
0.7554251285817379,-4.336606991771492
0.7595452965368983,-4.316488831775622
0.7649369695956194,-4.306429299629409
0.768700580417363,-4.166931747940719
0.7783044103815668,-3.839641136023491
0.7893470616641873,-3.34033147118942
0.8001248006885016,-2.7761389311432962
0.8050829526122847,-2.500808681911205
0.8129017266275822,-1.9940659691184826
0.8162892221027946,-1.6961434195057314
0.8251987774073894,-1.1802069620475442
0.8276637639727742,-1.0149983672793936
0.828819164123193,-0.8957654436595075
0.8329987168119617,-0.6359842667834985
0.8420157860938593,-0.10772515885767413
0.8460163252712309,0.10748266565705879
0.8561196641103272,0.6460678127139248
0.8767364914515778,1.423073041752489
0.9036262045114478,1.7052969586274747
0.9067009118865257,1.6588868745823233
0.907538928378981,1.6583430659539116
0.9255241603504638,1.3665522717670515
0.9369878932541225,1.1179121427433651
0.9504927983822409,0.735682437444669
0.9513083296384846,0.6315205858539679
0.9838482521060463,-0.06571742340293504
0.9843660571704902,-0.011284240420071508
0.9917543954581314,-0.008463528423239712
0.9918384669116986,-0.0968007858909592
0.9971093149998875,-0.09872363572034365
1.0006430363248295,0.017757127414076597
1.00116581618268,-0.034461002543019204
1.0034010458043277,0.017586260426039464
1.0137937556022036,0.2012793751584284
1.048242989061876,1.4337269397770092
1.0523548229157456,1.56773036784979
1.0532219707237198,1.6654637890107395
1.0614639324247221,2.029700358672167
1.0778131634048336,2.8514342354109665
1.0797820716529625,3.0333340880009576
1.0805207764497888,2.9806357799486967
1.0898317318035566,3.4598693010147197
1.0905599306671832,3.549901228348655
1.0925366446972262,3.622593335903867
1.0953517029931188,3.7306705312173505
1.0982324661093807,3.7987770450628067
1.0982642039105643,3.8666536658929713
1.0988905827730084,3.826016687013584
1.0991004379070368,3.849204867342806
1.1043491490767163,4.007868329218625
1.1145822820010922,4.221337557867631
1.1146423422862615,4.262159652816766
1.1176587388092436,4.317430414866594
1.157229424648369,3.7220706128262364
1.1614219140970405,3.616131097214125
1.1614431574747162,3.590461969397865
1.1639103646299374,3.5166962556025623
1.1674257294309207,3.313610665167031
1.173743853383158,2.9650091284160247
1.1839925513620644,2.2492786343535385
1.1921018699154313,1.6828109828924072
1.194944697223601,1.5417338025810559
1.199372710836359,1.2602699453036814
1.2061501528762575,0.733720173711566
1.2072395960992024,0.6786183944910695
1.210373621241967,0.4371884813503952
1.2138876793899813,0.14815973545842928
1.2194938200992675,-0.29959794493062597
1.222907311900582,-0.4288602281713803
1.2299580522168219,-0.9326963417352513
1.2717043315703567,-2.68476386680371
1.2787608924403635,-2.7430828356346053
1.2832294982104084,-2.7692348913354956
1.285724293521639,-2.807821471878817
1.28654407555445,-2.777964646060771
1.3075591209071993,-2.426442127041501
1.3098557301009954,-2.384325101753027
1.3262721325671025,-1.8139081210806713
1.330453884337114,-1.63417800255321
1.3431120425787544,-1.1196613402898148
1.3525378126750134,-0.7127950982454065
1.3542463042971544,-0.6743592345568422
1.3635845202894332,-0.23102098114653394
1.371039783728718,0.03316157021019336
1.3714100126696662,0.07446895116848978
1.376317794484362,0.3036099904609152
