n_harmonics,base_freq,magnitudes,instruments
5,2.6703186008158313,"[ 1.19661666e-03  1.38365924e+00 -8.97935173e-01  6.29288901e-01
  5.98060533e-01]",[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]
-2.465798678785811,-0.4047413389184513
-2.463538687048278,-0.40101133273982426
-2.4586693936132127,-0.34021658241960484
-2.4397869733405466,0.24942753834378306
-2.433479678069129,0.3927468219975946
-2.425910596441682,0.5989696380979088
-2.4245426784636233,0.60994748678339
-2.4178393371269236,0.8170619231334382
-2.4053582372664515,1.1116055260031503
-2.388404980049657,1.5359424419737535
-2.3695384073150123,1.9110305985587654
-2.368734960089771,1.935639698978311
-2.366462855203428,1.9631763380053442
-2.364959936439414,2.0365886885893616
-2.3576347043018857,2.1174711590005315
-2.3509570553952868,2.2376395216382785
-2.3416986066920487,2.3679814304023674
-2.3241336356354445,2.5116215482627724
-2.32031992918506,2.5769802501219212
-2.311812247429242,2.6333952483208627
-2.286299529703,2.711624289909764
-2.274810710939265,2.749577169339013
-2.2722660837003787,2.6988400818767837
-2.2626637598015504,2.6293700799474693
-2.2565803175161694,2.6081456557903064
-2.255167654709805,2.5515352098438466
-2.246687656205803,2.496249645102842
-2.2455927666426168,2.4817485558069947
-2.2419725736631353,2.5045412762849693
-2.2412524846041055,2.4482888962748715
-2.2384904878540177,2.3854370386953114
-2.2349323663478415,2.394851111085178
-2.2305279640784974,2.341661138476602
-2.2256408211820338,2.253662212083077
-2.2252904668311952,2.222508929746181
-2.220692788289787,2.1716711925749235
-2.211296426672086,2.032501266139735
-2.2098970125433475,2.079332145053755
-2.2051673372031257,1.9454920350617426
-2.188296543019026,1.7163584536211676
-2.187365918894528,1.6995278220934456
-2.1802361188702015,1.5784741265317683
-2.168353032548698,1.3437044268722018
-2.1614483242439526,1.2710607173455741
-2.1589731655860502,1.212439029861358
-2.1577588958740703,1.2244958566510344
-2.135036841925632,0.8550331136459587
-2.1181385189137343,0.5658818171817361
-2.1140716633364773,0.497858760561757
-2.1113055377580423,0.5119507898932689
-2.107334164710468,0.45796553868384304
-2.102386122150649,0.40682221077327346
-2.0824703144481473,0.23847233094843293
-2.0716056788541453,0.1771270947161766
-2.067442920649831,0.130817799782287
-2.0655675916272154,0.11352695090588853
-2.064924701595831,0.12577531171453896
-2.0601199196249245,0.08278553761730473
-2.046300534382972,0.06645456883916169
-2.0444583494062427,0.09645803646502005
-2.0386620655483068,0.07446936113833036
-2.03844754477576,0.0783913004589218
-2.0207202841350096,0.14820448233503625
-2.0207067370821514,0.09530527637063371
-2.0132845693184906,0.1658450689355362
-1.9978416173501372,0.2737017027858437
-1.9961326107987907,0.24293258741428692
-1.9844774868732298,0.3400051549027981
-1.9839678653776163,0.35562094115697546
-1.9693816980744632,0.461214425323023
-1.9682483394277297,0.47455801436388617
-1.9664166836955863,0.518449264720918
-1.9655112532444563,0.5400367791947366
-1.9604966947505904,0.5742717545159866
-1.9592552962407437,0.6017003155377774
-1.9538036405282835,0.6463293279073531
-1.9464843431937853,0.761992603785511
-1.9457568869319546,0.7435896992391668
-1.945355720378668,0.7471892362898183
-1.94467452854795,0.7752808195607297
-1.9431598611410659,0.7421768365608883
-1.9364457942167905,0.8340542705044492
-1.9281056154502982,0.9223238288669046
-1.9107491744411638,1.1244700135948003
-1.9072473734961064,1.1600974902176284
-1.9006044657989978,1.2567829254425953
-1.8995691107174641,1.2678892957905825
-1.8903995304296237,1.390406964485438
-1.8782393914326527,1.527552694642222
-1.8773041392675358,1.4442559442977052
-1.8769879836952812,1.4769203581477357
-1.8758132390788917,1.4367984009206882
-1.874374568636026,1.4899038985720523
-1.872019936117166,1.5366897007431695
-1.8554119923542145,1.675073770630102
-1.8455239472524476,1.713840335457429
-1.8444205765154256,1.7618156504887386
-1.81607030350355,1.853677383608992
-1.8064172714200284,1.835212165377569
-1.7988715084995914,1.9000757720069308
-1.790912165374068,1.890895934080871
-1.7899471054938396,1.8451261668058614
-1.772358830149869,1.8608870721483335
-1.766809476093681,1.8359158378135436
-1.7664056899085476,1.8612382544993196
-1.7545055110068575,1.8203978761791593
-1.7513167665022522,1.7973338632281384
-1.7423592670798684,1.7831205553427596
-1.7388829173547826,1.712598243431776
-1.737279506268879,1.7300772824116515
-1.732494861120912,1.6925313814502778
-1.7173107057566026,1.6173822405354035
-1.7166211774482192,1.6152069155296036
-1.7070358693412424,1.5746339844771453
-1.7055928498797794,1.5377966140662256
-1.6992845934708403,1.508822106673571
-1.6915497505576464,1.4710826339911178
-1.6670549561941597,1.2490202483664985
-1.6656220165143774,1.2683545480708824
-1.663964591707711,1.2566855610023207
-1.6624065982149039,1.274631781344741
-1.6606226330804827,1.1949495201582274
-1.6573121802360198,1.177718125173465
-1.6462072878205822,1.071463347590956
-1.6334726774471784,1.007978923806908
-1.6233131230881566,0.9394113426798278
-1.6106872253241573,0.8542558255595901
-1.605723056389159,0.8766401166416407
-1.6033221866437688,0.8098719050853987
-1.6009983246756503,0.811466577225052
-1.594355607192944,0.7505811278783207
-1.5841191630772158,0.6969527017484162
-1.577952673534213,0.6360661094617606
-1.5747383302332392,0.6604799779508671
-1.5744579186200545,0.6235714323304077
-1.5721502878851674,0.6347860311810251
-1.5708127497428597,0.5967577334056684
-1.5596767444795268,0.539268315747927
-1.5446368172459837,0.42486081891042105
-1.5402836509893816,0.3797443586568521
-1.5365411156665154,0.3678776187903535
-1.5312499829632962,0.29415963201242357
-1.5289706356154875,0.27623031730641534
-1.5252681986687195,0.2555371055743368
-1.515857373635618,0.20785053329159103
-1.5151076867787265,0.1642035595945142
-1.5149947595857418,0.14959918230587088
-1.5130852139708888,0.200714515184525
-1.5121335008476213,0.18797549292480265
-1.502170143587167,0.06592040010699625
-1.5012863425429765,0.07438007697296115
-1.4986511178353847,0.040020422932894234
-1.498173560918612,0.0330136601713083
-1.4948162755576755,-0.0030448919963321445
-1.4946833766953844,0.01786715230543184
-1.4860319465954532,-0.06654986612172312
-1.4849771991520406,-0.09554418054731852
-1.4761603744487943,-0.16251723617790512
-1.4643241190668443,-0.31792716951019734
-1.456327775300703,-0.4198796744034645
-1.4270678064276627,-0.829072567418649
-1.4243640169201126,-0.8885150713568303
-1.4214496107256256,-0.9446990527453039
-1.4130368640666995,-1.0595503005499107
-1.4129247943018852,-1.0362201123809327
-1.4057514038823844,-1.1743250947876012
-1.4050088225100084,-1.1661239690218048
-1.39002125644365,-1.458997167327886
-1.3867403805293128,-1.5162254384413214
-1.3828258468376544,-1.5872035827098494
-1.3792172583541957,-1.5847789420983345
-1.3747086967982067,-1.6502490822130307
-1.3719698397167772,-1.761427906735171
-1.3694690358604553,-1.7439781036020912
-1.360406231337901,-1.89253185925054
-1.3553227246951096,-1.9883501224104312
-1.3516161438992398,-2.1231671356356325
-1.3447834741328017,-2.142483140323704
-1.3276972131491183,-2.5036339783680472
-1.3250774975751671,-2.515429979100342
-1.3065777450890879,-2.7660754971805943
-1.3010801113968735,-2.7957718839617445
-1.297212057788195,-2.841103359377671
-1.2828366528215271,-3.0267742740645716
-1.2758681259989362,-3.0684732777179797
-1.2665589906125458,-3.175725532472113
-1.2589398027113914,-3.1615048491997695
-1.2523309199325616,-3.1716128667734433
-1.2439102463891154,-3.1916587917774253
-1.242888448934048,-3.24006489026966
-1.2377939664762323,-3.2192045159101865
-1.2373265788713834,-3.1838621367119098
-1.2315294778207413,-3.2203853158274844
-1.2260356442140579,-3.233288440056862
-1.2212895886517918,-3.16094871560889
-1.2203705333080324,-3.1688761911499745
-1.2174915968738602,-3.1313412431725407
-1.2134531204761987,-3.1160141295836294
-1.211062928195776,-3.174042049652692
-1.2064459145222346,-3.1226112202197114
-1.1966213885154176,-3.0415675611141326
-1.1957454696500593,-2.990724871434446
-1.1955141362333934,-2.9598183518872023
-1.1889865419675405,-2.875124547858196
-1.1869282363789062,-2.871735499634897
-1.184069043214268,-2.8215692570420945
-1.1837160052982862,-2.94417342248151
-1.1812631976562606,-2.7946073839473122
-1.1806433940469003,-2.8136545999539657
-1.1801243378040633,-2.8124005899132145
-1.1733548815275578,-2.6626422210164784
-1.1711847728108833,-2.6100381117292515
-1.166691008902876,-2.5474500713493318
-1.1640224425629657,-2.4719767247801747
-1.1510361349982947,-2.281611107368761
-1.1412897123874937,-2.0161020212812897
-1.138488009807908,-1.9576203949393622
-1.1321963211567818,-1.8358610951476393
-1.1270429235181163,-1.7000890470452164
-1.1123793181670218,-1.2755841166848205
-1.0997313758884482,-0.9255091336945743
-1.097452953555263,-0.878262216615124
-1.0948075902018297,-0.8260988367934629
-1.0943842827816825,-0.8191836652176979
-1.0903207044514358,-0.657581119490528
-1.0832586035921323,-0.49718437894370165
-1.0824557601356122,-0.4167802173133031
-1.0808316102565552,-0.4238128227119107
-1.0734042318145625,-0.17326134058388487
-1.066947216277684,0.028198076877189275
-1.0657630931657198,0.025587990177926935
-1.0585993644168152,0.208313218426858
-1.0538512807109042,0.3948607125898873
-1.050837578511881,0.4941661893884556
-1.041712256551455,0.6742482061285247
-1.035545407779032,0.8623031903470924
-1.017383122395438,1.281869913779862
-1.0159017138800366,1.2767560314169977
-1.0064195936516556,1.521219430807196
-1.0056386350567403,1.5085419310196244
-1.0032558444899071,1.5653886449345902
-1.001965538735012,1.5603773226006419
-0.996040641905287,1.658278128034362
-0.995580073641289,1.6645121162718364
-0.9859824722632675,1.8605966091644537
-0.9811815525309964,1.90245496546639
-0.9614835216335686,2.1118054274025493
-0.9610650748655161,2.052901790911896
-0.9449813548837369,2.1634161337861393
-0.9355952650239558,2.220234565200212
-0.919307740909268,2.1808818569761574
-0.9166718980512809,2.1935807025024037
-0.9127578763203434,2.1147378170189026
-0.90860582135827,2.0516997272440536
-0.908132398187099,2.051089298741454
-0.8992385555931781,1.9937334397513238
-0.8915108805947272,1.8720464507063168
-0.8836734725147415,1.8020859489436476
-0.8629844758395473,1.4084311116057928
-0.8519792269832749,1.1901557149739455
-0.8465668999075522,1.1002256018116636
-0.8449915645974331,1.074153614844703
-0.8444545487642943,1.0349231290336398
-0.8391875746638693,0.9089538454962701
-0.8373442926567449,0.8765006404923895
-0.8223874438973691,0.5238063449302243
-0.8095454685645955,0.20771847396618282
-0.8081141682689115,0.2106652303427777
-0.8080695563671942,0.16020168667902998
-0.8002900283499992,0.012732411747528177
-0.7982092737572923,-0.04058909037261845
-0.7914482625911834,-0.20271631471894774
-0.7845874798399057,-0.3786861099850708
-0.7812661130984644,-0.41554326694806604
-0.7794791369274714,-0.47353336206843033
-0.7716095414193256,-0.6781750263669444
-0.7653492626715863,-0.8437460002249545
-0.7459327155305395,-1.178766199701026
-0.7383951571942831,-1.3126642858664455
-0.7279248006410377,-1.4317536123672419
-0.7248016084401199,-1.510911148100028
-0.7146777169447764,-1.6433679367057359
-0.7100361122791989,-1.6745830062005826
-0.7053107974977744,-1.7285116990500344
-0.6974615838490745,-1.7852828949798636
-0.6929206541771369,-1.8401867367697544
-0.6879617498862087,-1.877403069208391
-0.6757238615941397,-1.864632976713658
-0.6743566688687155,-1.8855542260868607
-0.6486037251846812,-1.8545911572691727
-0.6412030350638269,-1.8049274354370681
-0.6241409431466809,-1.64834120471913
-0.6222526997644491,-1.6707848658169429
-0.6056247336355405,-1.4826902295031656
-0.5705457044608897,-0.993615524283572
-0.5680172909876804,-0.8957983530503377
-0.5615496322554208,-0.8471742743491819
-0.5599977853328895,-0.8351580893755882
-0.5575894104683865,-0.7795081322557038
-0.5407056357657818,-0.5313862499738989
-0.5285945375244085,-0.4049609906093649
-0.5265376843282228,-0.37906077686228856
-0.5198088062896771,-0.29246487898723106
-0.5169686784769887,-0.1896223572493892
-0.5044263652446253,-0.1144179318868309
-0.4956384663735558,-0.07359116321021025
-0.48763009217269593,0.05963706146641278
-0.4870060856321219,0.06765965173962553
-0.48501960340469186,0.061165200930313364
-0.470620377078073,0.11805281523680383
-0.4602653451703569,0.11242002619754109
-0.4448299741673791,0.12606562597488885
-0.4439458373175946,0.14875308746221852
-0.4408404150032963,0.10920661619232162
-0.43368726101920263,0.08424741506762044
-0.4298641274861206,0.035425248146258914
-0.42324966971526345,0.005287171937790845
-0.4127063298168663,-0.08484532376687093
-0.4087711395217335,-0.1076029642806042
-0.4086098577874058,-0.10829649875287857
-0.408430319130181,-0.12284148719928234
-0.3939673355639033,-0.26024193039580235
-0.39045695087742693,-0.2612914796176452
-0.38016726349892416,-0.4072368382158723
-0.3744912589140874,-0.49289705953479934
-0.3611857076361358,-0.7251153293681915
-0.35595226101772326,-0.7124016751191837
-0.34011391003595026,-1.0170524402146879
-0.3382211049313826,-1.0354964282931234
-0.332708201476942,-1.1179403891114479
-0.3290649568027595,-1.216259787409323
-0.32819933442662474,-1.2378987910268027
-0.3276794596785386,-1.2707193453533887
-0.3136906386582341,-1.4205417689005444
-0.30355349966256195,-1.5948525429210225
-0.3032647450043289,-1.5925517993668026
-0.2959233959045777,-1.728830295192607
-0.2958996909888585,-1.6689699013450985
-0.2897890724495742,-1.7446343568467177
-0.26967194076393364,-1.9517855151599064
-0.26362788739462717,-2.01856995631488
-0.2619150156146475,-2.039828420025846
-0.258300684806982,-2.0855311123406794
-0.25475308074738345,-2.097817009372931
-0.2434737297550904,-2.11946281157984
-0.24030700547402084,-2.1250487280020955
-0.2335388922775974,-2.132982073892597
-0.23229448160899935,-2.1921376791006995
-0.23165472857163572,-2.2079285637347073
-0.22989311076961982,-2.164961612140524
-0.22821918578021538,-2.1392173530074396
-0.22193998678703508,-2.1308686144543842
-0.18954853283602047,-1.9385003972190444
-0.1871189320713107,-1.9035011006527736
-0.185713673228717,-1.878750066853354
-0.18358477347074142,-1.8561128505728546
-0.1664583513326674,-1.5602055776821095
-0.16380936444279914,-1.5471809187694987
-0.16294595143460722,-1.5593045950740223
-0.1367935101248987,-1.0334403393962697
-0.13284012337732953,-0.9075599625906556
-0.13276784844002032,-0.9662514195377147
-0.13050485180382942,-0.8806919558016314
-0.12965539223689415,-0.8419854536246832
-0.12861531638647827,-0.7985122312930049
-0.11967603640846125,-0.6226207319850793
-0.11740447563947498,-0.5925797004188432
-0.10034926733969618,-0.13207111911486413
-0.09757991695036417,-0.07690046436383206
-0.09140217220351854,0.08772255708893695
-0.09076553986381963,0.1121041002238225
-0.08931766872212421,0.15951677900475894
-0.08056964715711334,0.35572576329494565
-0.06640957201393327,0.7175224109399243
-0.06435390241740979,0.8560063181063966
-0.059010564784280906,0.9080836392751821
-0.054009541895156055,1.1190600592931583
-0.05309056220485875,1.1012897803580046
-0.05242240221516248,1.0811598993950238
-0.03774306363364044,1.4370377458906287
-0.03736205079501875,1.481994244737068
-0.037169126947051545,1.495121915166915
-0.0286473147501054,1.6580039571754326
-0.02578583014773761,1.7356658411325898
-0.021545009734447618,1.7798735724040988
-0.000583005328172792,2.1935194595578733
0.0010832559842652856,2.2498266527248725
0.004857284984097099,2.266889322514741
0.028296373836485422,2.566255795856961
0.029183433105090195,2.597637444302593
0.0295044467451957,2.5899054786886015
0.029841433655870997,2.53354605289601
0.04086614684262102,2.655348775397088
0.051041338548895254,2.694646074958725
0.05398271516810116,2.685629622886679
0.06022803144293043,2.730352297416544
0.06764153287198482,2.7197226953335294
0.07915202154146606,2.701603736294829
0.0805926589838446,2.623620904669164
0.0808699957775163,2.6881208111467068
0.08561087707518178,2.653371337305901
0.08873588221008877,2.6623952471575443
0.0921595894225753,2.6457165029084084
0.09521535526845248,2.603941777625698
0.1086232431905767,2.45280486750047
0.11414341935271288,2.4346403319827634
0.11928449129194973,2.306921283995496
0.12116396883737579,2.332572222755433
0.1333592707737008,2.1338167889856035
0.13425941419044918,2.1841512482679097
0.13665368822624746,2.1602798595508577
0.14293656873486427,2.055622237680792
0.1434848248827798,2.004883656590153
0.14365712330011693,1.996148924332888
0.14456163512768372,1.9735449091140322
0.14545886117436968,2.019039174481803
0.158550270740343,1.7576997519969169
0.16484497421781086,1.7379030213444056
0.1687738140627535,1.610692081895558
0.17369321255963488,1.534402373334277
0.17959706211627235,1.4242415305875755
0.1948571760510589,1.1501322479970928
0.1961601917410407,1.1877510594266103
0.217136377612686,0.8197137042473407
0.2270736479090374,0.7360789922917268
0.2315550144391647,0.6276870829988432
0.25055191328325455,0.3952059758222793
0.2513544704526134,0.4129568702543475
0.2540195664193119,0.37986568413856125
0.26248934169535154,0.2919687357216073
0.2654825271137655,0.30957481393946346
0.2655640399914425,0.2985364863589676
0.26908972964126576,0.22686690223707653
0.29208821015971953,0.1296624755107441
0.3039056992317626,0.09506361274713578
0.30687928676360077,0.140307713534579
0.32057353127654364,0.07611177790102841
0.32340803983008737,0.09625119959294307
0.3296121990360237,0.12395370497643368
0.33961023267767754,0.15039211652793355
0.3476264201113377,0.1752068278267346
0.35307307428948986,0.2695554672566006
0.35397447933869053,0.2364491568581576
0.3561726729929866,0.24495445116057338
0.3564870569981857,0.2589731071547245
0.3632613740057522,0.2580529371123771
0.3717883924194467,0.3730071274782888
0.374325609491696,0.4209546114463568
0.37874346068884535,0.4822378536622167
0.3815156749076962,0.4722736512516512
0.38286683305713964,0.45757314026767176
0.3897521408319218,0.5493668428331189
0.3984889296569154,0.6279401503300887
0.40244293796773833,0.6833147429438241
0.4036738404055704,0.642718803047705
0.4039323766160994,0.703681413127515
0.40961796609785406,0.7012481102226332
0.42148287951478913,0.869295366338443
0.4225708742490326,0.9097878011412263
0.4345490481543717,1.0491076200098899
0.45007774465653405,1.2257718147344503
0.4555374519972393,1.2726183121347392
0.4755072425120108,1.534432747938514
0.4828428993087428,1.496838533934655
0.4847641018055082,1.578033807122254
0.49094754028887166,1.61409812890278
0.4932694672374076,1.622421163445469
0.49364945255869763,1.647994548551666
0.5012027687598515,1.690408321615465
0.5144834825843527,1.7869412257306285
0.514654276254138,1.7784801601197995
0.5264653240713182,1.8595125915708133
0.5271044190030993,1.8106469582985192
0.5518354765065703,1.890528025018423
0.5601225746150695,1.895853504029461
0.5674067675833028,1.8992490499794443
0.568031297410994,1.8261135659634475
0.58058687672243,1.855088230351607
0.6009282131489195,1.8290059326894075
0.6057648920556069,1.7415828079729863
0.6098514834682001,1.7754270757609572
0.6168656640141865,1.7398246152122925
0.6240267372097357,1.6913835434163487
0.6261898915229791,1.7031571331465114
0.6291340365924958,1.5890032249253572
0.6508379841509901,1.4955466801793722
0.6526127740694756,1.5061835744308951
0.6616552753200708,1.418699809251372
0.6690582411090089,1.3732225622054843
0.6771446776493173,1.3446125000279676
0.6795489639641552,1.3644473094339715
0.6797810140661906,1.3193405908891727
0.6862971700735923,1.2816105376306575
0.6874925109545664,1.2585264401277474
0.6882925232571058,1.2734569044126056
0.6925670871272,1.2221320478755817
0.6932537439716686,1.2166322058692423
0.6958724740658777,1.2096851720253716
0.7016385053837269,1.1362869597039007
0.7029358665349412,1.127726429275488
0.7033036303078029,1.1590299820722119
0.7065265449215827,1.1122804917176576
0.710674803618935,1.0869236491930978
0.7109289128212213,1.1108769974403625
0.7119066809845518,1.0844065126818794
0.7129390663535462,1.0642088203936966
0.7181441157964814,1.0453731960837789
0.7201186938159618,1.0073832761197599
0.7221550875274669,0.9763220619697917
0.7282136286866452,0.9237716195506855
0.7297374110624624,0.9432764097858516
0.74551124392754,0.8516080691466169
0.7579624242957057,0.7721016741553779
0.7631189096362423,0.7512722868991707
0.7706638361028642,0.6498808728489396
0.7864458911836323,0.5880316172662076
0.7951180071919595,0.47082382251851346
0.8032361566050374,0.4670883753956786
0.8053428488859034,0.4971693954689812
0.8054384512529564,0.45750846894994296
0.8209879445307533,0.31040990362909593
0.8214543739394484,0.3026271707978484
0.8303289880566798,0.22649215527175887
0.8326489331575244,0.20562329101993942
0.8420910382742144,0.17083297722618543
0.8427533435718595,0.15346917229240364
0.8429832999956446,0.1493989304618781
0.8457602265291264,0.15659121930444506
0.8546282070239961,0.05503556159403708
0.8607504986681103,-0.008624581123219604
0.8625533511745527,-0.03911526264006236
0.87768511329962,-0.21272631831018693
0.883268009116728,-0.3079829049456382
0.8901671768028514,-0.37052641575041617
0.8938160431946529,-0.4197928713296368
0.9108839743529509,-0.5749103099719011
0.9114442126111415,-0.6738288529659778
0.9148161358666931,-0.6956072246489678
0.9173487380183287,-0.723176867781724
0.9197374945964536,-0.780906959476064
0.9245763486995715,-0.8506170580522544
0.9374709221657556,-1.010577830498272
0.9400371941722332,-1.0293636862075797
0.9508722629391047,-1.2308510560076762
0.9519305063986545,-1.2583641370625962
0.9607665849240852,-1.3869520374574666
0.9654472578522642,-1.4900401235150884
0.972315354894147,-1.573976207236683
0.9727092078388431,-1.5761132396602107
0.9748931530191731,-1.6447209213935008
0.9757166448045917,-1.5813648112179726
0.9795199365734555,-1.688883369067303
0.9926305136523794,-1.9304408833746143
1.0051715321520032,-2.193282219261893
1.007987051901143,-2.1569557273865336
1.0090958957052596,-2.1539958501531293
1.011869884553283,-2.2556329556308383
1.0151103125032126,-2.2874813402030822
1.0405803712285442,-2.681163034931607
1.045751906611784,-2.7344107018473274
1.0542646418976176,-2.790860289666975
1.0576915549839967,-2.904735927762982
1.0587865244303032,-2.9505998239095077
1.0692100102725082,-3.0050433214183623
1.070374607820182,-3.0156912873147923
1.0713811510214537,-3.033740461494519
1.080542573326726,-3.116358120848265
1.0833558821318165,-3.1271426715365886
1.0911540626164467,-3.159031735057155
1.0918378926918209,-3.159096946750143
1.0956342241125157,-3.1926831353766967
1.0985876031062167,-3.222084835823878
1.0988987481176622,-3.2206031973075917
1.102015926902518,-3.2156649048669004
1.105847706219878,-3.202858794972871
1.1102468355603259,-3.2455992413526418
1.118517112634212,-3.1987379417673583
1.1185366174713174,-3.187550890395892
1.1214772799930923,-3.2111199596441127
1.1231007789552514,-3.1980074269202468
1.1246386360423672,-3.2136233355544785
1.1314058429711622,-3.225996342252609
1.1421221902755923,-3.122267651962267
1.1438058418127213,-3.1094825452770323
1.1469402179443158,-3.037925940023848
1.1479608481475818,-3.0315777951762874
1.1486267545797757,-3.0507330345876658
1.1522839396667326,-3.045876420383367
1.1552703989844373,-2.96824705394621
1.1564378147144705,-2.981938708596986
1.1739144983133656,-2.749152183836801
1.1774331418149995,-2.7033263805232797
1.1805483590249688,-2.6337845110837583
1.18158534607754,-2.6284299398538886
1.1871213981873128,-2.5712292878398837
1.1885146648179248,-2.524969436395769
1.188656343317275,-2.5092741933048712
1.1982550163869305,-2.336719067597947
1.2063343089003729,-2.1087946512260913
1.2125101082403065,-2.0457415117399966
1.2126108531011681,-2.0479797030772136
1.215737613683479,-1.9181738506333053
1.2177658223193593,-1.9292367694164734
1.2206478789419961,-1.851226167621193
1.2265874182836356,-1.6643829209975283
1.2296236181003914,-1.6073484883753253
1.2462697719524716,-1.1528362231493694
1.2479262085089182,-1.1054722429792003
1.248656251830524,-1.084194718390126
1.2641827697114136,-0.6395611315059138
1.2701937497760998,-0.4408475918922638
1.275616064777915,-0.2731825467777538
1.2765374086115129,-0.23722067781669112
1.2879442539303536,0.020341464722721633
1.3085825212170308,0.6099330054442651
1.309926376726323,0.6960353777472058
1.3112057530146384,0.6920427756759049
1.3143284684282488,0.7714064018633383
1.3210623957251446,0.9402791505724893
1.3245628332454489,1.0219427608654417
1.326978892824723,1.0312472934828218
1.3338781845744085,1.1978903559014646
1.3386436078330366,1.355131495429528
1.339109367077068,1.393814642170219
1.341120837067872,1.37206275898929
1.3465774461203122,1.4658788005413224
1.3475157329791205,1.5226665576826945
1.3551946726705877,1.6755585498481567
1.3725099898608555,1.8889123395261667
1.3754350608594006,1.983892226229289
1.3795255480195294,2.00534357702523
