n_harmonics,base_freq,magnitudes,instruments
10,2.282929085252803,"[ 0.80752853  0.2121501   0.80338841 -0.14001413 -1.55715651  1.48933438
 -0.76600002  1.32226075  1.1251432  -0.3664224 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.6078090321397314,-2.2503894091345824
-2.6054875239629514,-2.1975608609510506
-2.6035238800293223,-2.193412378677162
-2.5943616768078717,-2.1991791208856895
-2.5911087963538195,-2.134492082708693
-2.5846804701133035,-2.1098795895589544
-2.584429203974448,-2.1084693973991095
-2.583164955176167,-2.1023069192144526
-2.5800047005342943,-2.130559776091957
-2.5750359313430184,-2.02286445525846
-2.5745848662600626,-2.0341342822379174
-2.5729145901333386,-2.0072185742201514
-2.5681879350221513,-1.9616450792938849
-2.55943680771975,-1.849190077597689
-2.543763806948151,-1.6860041396019023
-2.5350917499273162,-1.5215354797444482
-2.534862160362226,-1.5485098175233307
-2.5102108467506525,-1.1803127740227148
-2.5057363198262603,-1.0763108811649236
-2.5021078535585604,-1.0058243586893172
-2.4968094840013553,-0.9158074590293914
-2.4965389067498016,-0.9163231040024606
-2.484957981485268,-0.7646202024333983
-2.4813066894248066,-0.6850692816546003
-2.472669614996259,-0.5942259724234022
-2.471969083553076,-0.5877819706145656
-2.4674371686602217,-0.5676762691757201
-2.4530865393323023,-0.45084337774937816
-2.452098106622645,-0.4407715127840933
-2.4493642047698487,-0.4359964660731596
-2.4367615237549587,-0.423815272766573
-2.4217568589783287,-0.5123307568032542
-2.410181742198529,-0.6633000543844888
-2.4070514964106144,-0.7738262124053656
-2.4050003971075498,-0.7685667991076564
-2.403818095394129,-0.8213165281475548
-2.4014945135301002,-0.8943866339157679
-2.3971850882081727,-0.9532232647489489
-2.3897028699984126,-1.1618000906521386
-2.3863916400415564,-1.222877551806374
-2.384579231539518,-1.272158908628911
-2.377618530581673,-1.4780936321898606
-2.37713668480915,-1.4687903087752843
-2.3715002565469416,-1.6945337242544023
-2.3696106895601714,-1.7535348555928163
-2.3695081941256246,-1.73703030039301
-2.3635803957695796,-1.9668222328132143
-2.3625344361989566,-2.0068083381238058
-2.3622602780618056,-2.014547450318173
-2.359133554162999,-2.1136758717930277
-2.3517517573533073,-2.379459317396344
-2.351585612834559,-2.4245932745230734
-2.344107706102977,-2.5836261660899993
-2.3339186882940823,-2.942444680597226
-2.3193020777421527,-3.367767753959443
-2.293088752014156,-3.8434110058101183
-2.2867413574578204,-3.8840193687817473
-2.2815981469322884,-3.8639665879954093
-2.277217325081806,-3.810700020682122
-2.2768339688487957,-3.8511760226733696
-2.2744910797497804,-3.8484184467860234
-2.270992359725267,-3.785699713361915
-2.2707291652918506,-3.761891972911322
-2.264222664203995,-3.6389962358643264
-2.262021314042734,-3.6282628500956853
-2.257584285594226,-3.5322263677237316
-2.2519291184144077,-3.320461039216848
-2.2509601451542776,-3.2882436129496577
-2.234432186191321,-2.648164044574342
-2.2332445957200706,-2.5909143008667592
-2.215782269109238,-1.6520878664927219
-2.2136943318052476,-1.545012002416104
-2.212706619015994,-1.4949693575351468
-2.2117539884992374,-1.4634606206672003
-2.200834056866098,-0.8003027537273666
-2.2004972301757864,-0.7286582720928162
-2.1985197857758187,-0.5761659207422029
-2.194966318692595,-0.40155244147410213
-2.1931279052142054,-0.2712925034374015
-2.1885060943154957,-0.019432315406997042
-2.1787198808473103,0.5857065951545046
-2.1746908296303933,0.8601991961452159
-2.170526589554904,1.0671673526303287
-2.1636332740277995,1.453764665778699
-2.1563667601061316,1.817392377670668
-2.1524392211726022,1.9414123346764385
-2.1517673894394655,1.9770627645462482
-2.127232216433116,2.6341223609095863
-2.1219379580785245,2.6424736336320196
-2.112335619818481,2.633546985765756
-2.09901489319482,2.4143545343002994
-2.0949837519511654,2.311782248674751
-2.0873370751933433,2.027690047121494
-2.0868904623227653,1.9480664671885433
-2.0866103165725,1.9661066000405765
-2.085730117362748,1.9500386379414403
-2.0843978967617645,1.9007439817861382
-2.0810100083410505,1.7080824447247158
-2.059121083770707,0.38975055335478304
-2.0375964211496917,-1.2821918799013048
-2.017415578070641,-2.8509239050684974
-2.0149167554053733,-3.026065209172016
-2.0130990851355666,-3.1811897407035543
-1.9996325835461108,-4.035188815888563
-1.9966687906906078,-4.205456503899662
-1.9956914278892155,-4.302686527321048
-1.9951524050785447,-4.327989076511122
-1.9890055576452161,-4.621128931686353
-1.9817449237642701,-4.96244648852321
-1.9740049859934365,-5.210227088631543
-1.972644829887935,-5.270619017481154
-1.9708914743441701,-5.2885537801582645
-1.968849233793314,-5.397300972074071
-1.9633408932654741,-5.410729510047689
-1.9413463631806593,-5.348408709063067
-1.9405051663338981,-5.306428145858523
-1.930080711854188,-4.980884547004165
-1.927747200958859,-4.874676422039358
-1.924528926834537,-4.788268162450327
-1.9225993228959153,-4.711669760210935
-1.921906968726877,-4.645647609629807
-1.9215443103624295,-4.645422192182909
-1.9200370305967134,-4.5704477424690655
-1.9194775075622474,-4.564565130339686
-1.9185503236115038,-4.465484425403887
-1.9067001160978412,-3.7532686772448156
-1.9057474781410066,-3.719118737576461
-1.8975523119656508,-3.149274832274052
-1.8923630996069396,-2.7141515079014464
-1.8916055100045488,-2.660477263377467
-1.8884764719975402,-2.353634215705072
-1.8734882237488626,-1.2040776076408266
-1.8673048588897134,-0.6267611592243485
-1.8579501008212955,0.05414807386970068
-1.8534593601415432,0.4149998554537021
-1.8516099664743197,0.5317670324133299
-1.8211890750390733,2.425597216865795
-1.821047120251079,2.4349703153451188
-1.817062341955072,2.615442552936436
-1.8055237254824283,2.9906466253058346
-1.7974957009213914,3.121884595926605
-1.7920596657407366,3.1433065742053126
-1.7908633010781791,3.159294164775109
-1.774811693609627,3.0642886656290487
-1.7701002842512008,2.957116499222975
-1.76655238338208,2.9133355837734447
-1.7638428269232287,2.7552926822794044
-1.750924626573624,2.324955956119639
-1.74530423847408,2.0473002652902488
-1.7271038638678393,1.113123337564942
-1.724800517863538,1.0001348249618753
-1.7192021016058712,0.6739574358166414
-1.7184976950967816,0.615760517793199
-1.711823835219957,0.2598340602736563
-1.7115781875404934,0.2312668244179206
-1.7076235696048983,0.027646481533863523
-1.707001241878763,-0.015396360364844036
-1.706227122559449,-0.06249782864533043
-1.7029443193659521,-0.18886754508878573
-1.6972536406928251,-0.5179877444433826
-1.6951455620455262,-0.6281745083373591
-1.6947319375598173,-0.6490890983856861
-1.6928008222836572,-0.7461128373337678
-1.689256184117858,-0.9089580761846925
-1.683637896081935,-1.1683479939374986
-1.6743540209943406,-1.4784012258528578
-1.6718409575440334,-1.5602315312751296
-1.6676395423983073,-1.7633004339066791
-1.6623271609178343,-1.8684482651155447
-1.659977993447261,-1.8931530733111694
-1.6587711434505905,-1.913326141109095
-1.6512553339174854,-2.057061410794743
-1.644315065764542,-2.11143558177095
-1.6350572396351455,-2.0800548055335257
-1.6289701335948628,-2.02383471738394
-1.624028023747427,-1.962655378993444
-1.6200415280309468,-1.9255133278288659
-1.6197214753609657,-1.9263741080426373
-1.6193143744113374,-1.9081332196368213
-1.6034745163955133,-1.4587205979739446
-1.595925025971298,-1.2200533178503434
-1.5941473919803044,-1.1744710265566107
-1.5898561115548966,-1.0297104655628433
-1.5845301570163854,-0.8191491398241505
-1.5689146562732175,-0.2149477671209792
-1.5679884237571269,-0.18281070658493875
-1.5665940820638788,-0.11904713084965193
-1.5640683236496882,-0.07289139129683331
-1.5595930053490097,0.15703713184566984
-1.5584713973156352,0.14348597309846542
-1.5540161788996174,0.3528258191589877
-1.5344049415481176,0.9294251580678983
-1.5313733004357803,0.9990750824641699
-1.5175359006808375,1.2954449698805048
-1.5174888586011153,1.2415625242037034
-1.515348066203501,1.2892132255590967
-1.5133184473016388,1.329411918753904
-1.5106512268582615,1.351420684337888
-1.5078384221877645,1.3731563257431836
-1.5043733349013864,1.3744649073607684
-1.5038936326011048,1.361835187186056
-1.4911495245955588,1.3144518018794051
-1.489753061437475,1.3498955387733036
-1.4875226568906403,1.3452099707748524
-1.4843619831601582,1.3319087118419115
-1.475582287562003,1.2065151338459552
-1.4707659583877022,1.1536406521940983
-1.468124507223883,1.0879917176752327
-1.4676046183217586,1.0597299705215635
-1.450141084254067,0.6190309760199787
-1.4496203953148472,0.6345919693186485
-1.4486092805532196,0.6369455040759425
-1.437484777013329,0.30653141617780916
-1.4359133869007543,0.2775242921145646
-1.4314503046570775,0.1521787227869364
-1.426994963155851,0.08968220605171229
-1.4258359836864634,-0.009996333440789708
-1.4247455775774884,-0.04705657529501231
-1.4116124781054393,-0.27911202358737525
-1.409493398533667,-0.36830964533261334
-1.407616540732635,-0.4254947346278651
-1.4071612178278279,-0.42387583933447803
-1.4035700901113735,-0.4864231868176689
-1.4016586856615125,-0.5045009278935066
-1.3988960412370477,-0.5293978242804843
-1.3960075759018054,-0.6025352165561655
-1.3958834732079006,-0.627636736004797
-1.39571558095283,-0.6197520477803927
-1.3899668868036326,-0.6670365059070663
-1.3742486231725768,-0.7851222411539933
-1.3723093993167277,-0.736224719587305
-1.3664859925553239,-0.7082017006753303
-1.3662557482751403,-0.750843280714314
-1.3655897529713459,-0.695398787690677
-1.3633928108447906,-0.7059278210084352
-1.3589478874439431,-0.6671623514274972
-1.3568737659409873,-0.6301416497700947
-1.3519561152239525,-0.5653447116482151
-1.3514110608037067,-0.5549479660939763
-1.340614613226216,-0.3572100077555766
-1.3379429188034164,-0.26796294262489534
-1.337772319595105,-0.3119290240757762
-1.3370399265361432,-0.2700693963379543
-1.2958752358756793,0.891080350394541
-1.2918650737765496,1.0319763568822446
-1.2819744436582206,1.3292565250285773
-1.275527316440593,1.5600378863292084
-1.269412871770393,1.7110108556500219
-1.2625227556209364,1.865567338021591
-1.256276932433815,2.0057931510768716
-1.2413561496610965,2.229873360196218
-1.2396035522961726,2.2360262419183905
-1.237793027738901,2.2646454167288765
-1.237614946840491,2.2976153266072727
-1.237088259548999,2.2383762394083986
-1.236909035720975,2.2715617968162682
-1.2270800926535048,2.3129236968383733
-1.222862980210085,2.34475359817944
-1.2151309289706107,2.346324409929939
-1.2030509724573017,2.156576640773536
-1.1856429687698022,1.920017537616055
-1.177677066666498,1.7019891075011413
-1.1742810948625644,1.6201275611851924
-1.1737475573460698,1.652337059255875
-1.171999210864823,1.5708210832347305
-1.171559063213339,1.5959573884945786
-1.1599094878904495,1.300489692525644
-1.1442878029793517,0.9461281252303697
-1.1386108130163635,0.7862206147941923
-1.1383568549741911,0.7640932208894953
-1.1209742020210334,0.4436946880552224
-1.1187370796337974,0.37600646739062676
-1.1114055601760917,0.28738147439316347
-1.107760785421261,0.1980564407344543
-1.1018131340231003,0.1373225156759128
-1.099848642562093,0.1307043164196865
-1.096543028444897,0.10316456626997053
-1.0618420062257328,0.06173266833683751
-1.0617605900184628,0.06296121509671611
-1.0558841202952611,0.13588890806284365
-1.0439681572120445,0.2051884299060621
-1.0320037064352983,0.35472567642809366
-1.027648125131895,0.39446918026172084
-1.0212003554372497,0.48842786425700174
-1.0174297145624978,0.5151744884912597
-1.0166008165791063,0.482595007523882
-1.000736072017412,0.6594128935765166
-0.9828023738488905,0.7543528182377625
-0.9770124923976833,0.7603529912063457
-0.9666832091096689,0.69679889912222
-0.9600163762347416,0.7551752943085636
-0.9529578015509932,0.6712638834474469
-0.9512275789781572,0.669186471391825
-0.9472842559279826,0.6295484214963057
-0.9333165300362936,0.48721455631302285
-0.9201502748244281,0.2718228069314558
-0.9107948502640912,0.08195017151002515
-0.9092985266068156,0.11465449044005047
-0.9025681760712962,-0.027478348527852775
-0.8932448097887509,-0.2039152196942834
-0.8850869742122387,-0.2878033475746646
-0.8722521077140444,-0.4294126126064532
-0.8706199793147968,-0.5160274660344067
-0.859927449791404,-0.5756907691102132
-0.8488688895346455,-0.6158290766891252
-0.8436898030337279,-0.6435645254271101
-0.842996568804212,-0.6040256217508493
-0.835267284816652,-0.5822368084794158
-0.8251169566787415,-0.4957289388712527
-0.8187737303122891,-0.44445974723023557
-0.8184389549561137,-0.42028589645279485
-0.8138488136070876,-0.3136099987423241
-0.8057562701666527,-0.1914366378791358
-0.8039620560010734,-0.1328707705093164
-0.8035936275800415,-0.15526189351700198
-0.8028309769706481,-0.12979488457303856
-0.7952438508428408,0.03534164967896787
-0.785657519654249,0.22265265291770384
-0.7830326701865764,0.3390880951898188
-0.7637848788355925,0.8309855023821242
-0.7635646426531606,0.8143052554659082
-0.76159669919317,0.9501742667095942
-0.7612631622117485,0.8645343435234483
-0.7590990270005746,0.9607147389664248
-0.7345719946181242,1.5791045940427861
-0.7213189397608346,1.7815690098687136
-0.7199328123093247,1.8101330206617356
-0.7195722601596706,1.8337234889428362
-0.713203683690721,1.8726788158559604
-0.7014748480886386,1.9781621856613478
-0.6911916662593987,1.962993713709505
-0.6674903319772705,1.6565157136583946
-0.6663725306965493,1.6305246665377626
-0.6618171026736066,1.5338867668995018
-0.6599323841537936,1.5005900852092628
-0.655506561447873,1.3412299472956
-0.6523654715870597,1.2773341919284844
-0.6460324271955029,1.078544024619155
-0.6414379715056509,0.8970859623999652
-0.6296560422337727,0.47430568977842197
-0.6066436324897104,-0.39161302898385364
-0.6025413950970941,-0.6148405317143499
-0.599714506480526,-0.7086815951065301
-0.5990557169405681,-0.698066975695709
-0.583421749379581,-1.324885498001296
-0.5823069699232777,-1.3954089753993109
-0.5744298816201265,-1.6013542307241573
-0.5732921885223812,-1.6695786296235988
-0.5691924485978062,-1.8282689076367862
-0.5588385294971219,-2.108842308047088
-0.5580436443826851,-2.0906214764752127
-0.5497917238058454,-2.3443354519376434
-0.5453147599572343,-2.41943262241047
-0.5450349864212547,-2.3961781226766425
-0.5361621968384114,-2.5759109647292213
-0.5081309562834111,-2.703702366606437
-0.5040335412855321,-2.6676943178057644
-0.48962488499754997,-2.526979760761278
-0.4812543145172721,-2.3989627148680532
-0.47681805499622953,-2.3034583504074946
-0.45342486760460243,-1.8280090569137342
-0.4525027255762968,-1.8172780659349987
-0.4481347307727974,-1.6964407877790406
-0.44708038792316884,-1.6279583829337358
-0.434180049510255,-1.3172128138704748
-0.4136572863257548,-0.6666035023357058
-0.40671566323577135,-0.4636204062480969
-0.40532979710040173,-0.41518048806744334
-0.4011367408830253,-0.29156059822095975
-0.3947981531738751,-0.08194297608632935
-0.3916330024219512,-0.0286359521989666
-0.3914014659922058,-0.017443635497227647
-0.36871427363274556,0.6342731318285237
-0.36292619310456464,0.8593783328166541
-0.3628761328020209,0.8402958973411749
-0.3583654462943091,0.9837621608374576
-0.34647018820722675,1.3156602178721395
-0.3452649467442379,1.3633580469405286
-0.3370661792187848,1.6181366454609405
-0.3229839053259438,2.0116394170318745
-0.3226761617383658,2.1179121549249897
-0.31085293651375245,2.422073031802879
-0.30542279522586036,2.5590850938513126
-0.29928745132345735,2.7383196661542444
-0.298604482558233,2.794930946550775
-0.29579288505652546,2.8838298000556417
-0.29391885301957776,2.942677074359426
-0.2888635527741634,3.0843725164839895
-0.2730890151191936,3.6539576352964227
-0.26183442290188674,3.948663851429275
-0.2534800792159504,4.240661958653293
-0.2511739400537669,4.27515162866044
-0.24409475839178096,4.507899920389375
-0.24144924023140657,4.583546449372944
-0.23229363607222764,4.844981459694004
-0.22675389262403733,4.935778464650376
-0.2140224713445127,5.192000155693042
-0.19899428254854046,5.4102643134554995
-0.17899494708775432,5.487306136156129
-0.17561717034076363,5.4492636340011344
-0.16677926447603664,5.4204546569291585
-0.1563518696638564,5.282491739134127
-0.14007307267018865,4.926176643339073
-0.13850463926291745,4.880391543712815
-0.12755372631048045,4.53642261247198
-0.12560837054295826,4.447961722902298
-0.1212244811599752,4.307361041779839
-0.11165489309703558,3.934543766103449
-0.10365771595906859,3.6265111456808983
-0.10358400623145325,3.584639004727844
-0.09467802295112371,3.131388139165919
-0.09420853138300433,3.1695376933782473
-0.09332596694869189,3.1011774883924605
-0.08372245193941241,2.649619055794388
-0.08229874550780547,2.6118014996491152
-0.07708186525294636,2.3635159884307835
-0.0700457266953256,1.9391806496439832
-0.06742413347025522,1.8738117747308933
-0.06322468062907038,1.6387811075400733
-0.06061725395043194,1.4718842804095293
-0.053568386256524825,1.160444550576933
-0.05350990632283015,1.1359171404082462
-0.047290534806457174,0.8259064564138713
-0.04434111891377901,0.7514070595410022
-0.04078421312435543,0.581524252845433
-0.03467720436360766,0.30605532171643773
-0.026279241995252,-0.061784928993043026
-0.023024613933562144,-0.22736791665193823
-0.021092608788499057,-0.2616241971993589
-0.01793877916092601,-0.4065477054045043
-0.002674238977538934,-0.896769202669912
0.002553173232669348,-1.0807570249129204
0.0035759230305787426,-1.1083175074033667
0.05278320093469713,-2.045885113706049
0.08089136379962092,-2.3030252985920923
0.0829411777647775,-2.2969813987807024
0.09598027703532974,-2.3116597597058473
0.10160441860295055,-2.3168800611470224
0.10582883995065595,-2.2811328402820297
0.11026135073785426,-2.3296790591202825
0.11364570388518258,-2.345928963291493
0.11793751105253669,-2.3373965230226244
0.11969531368087516,-2.315987747148724
0.12691618383562098,-2.2545927086823987
0.13264856123055013,-2.332896363986929
0.1361406700001524,-2.2864214703001684
0.14422787069085174,-2.2613964966922464
0.14492447769252825,-2.2596391662974202
0.14829222417756638,-2.251949679119883
0.15775041310378812,-2.1623088160437316
0.1588232624307686,-2.2070796789725824
0.1595543135747075,-2.1556301600096517
0.17778943747693754,-2.029576142282367
0.19623367410411952,-1.8165850031628585
0.20092584199590435,-1.8019791565435805
0.222277220409679,-1.484299443651525
0.22601828255423362,-1.3661584048095436
0.22628860271270756,-1.3916470802355083
0.23074591710065562,-1.2932767035134427
0.23473249266158103,-1.3046316923376904
0.23569288745670125,-1.2524222412845305
0.23807120811961857,-1.2311926981805879
0.2453117348891496,-1.1629499193956865
0.24778668987589558,-1.0619080082094703
0.2520279568048367,-0.9973979422857224
0.2677158833354918,-0.7741792356628832
0.2682454862415806,-0.7231250044446111
0.2703796639237419,-0.7338436534597887
0.2780669933399116,-0.5962552267113246
0.2790997669567501,-0.5958796420281504
0.2871813883945711,-0.5154411944127293
0.2901667163627324,-0.4973710180247806
0.3072775355244399,-0.4084848824525663
0.30739189708608716,-0.40407277034908456
0.3076128319870417,-0.4216543993346342
0.3211107459344342,-0.47804903875704857
0.3213148415422973,-0.43127179325114073
0.3266486845254497,-0.5091637777750692
0.3318212369585245,-0.5352775811959021
0.3328031834897063,-0.5629000680629171
0.3423628126092715,-0.7061772886962645
0.3650042348449327,-1.177617511743784
0.36648324089226136,-1.2474139238919537
0.3686617310489648,-1.3593115340633064
0.37800609468225765,-1.6165457422097305
0.38772981376317217,-1.9189348282907164
0.3897105047721956,-1.9316405324047368
0.3936691917216226,-2.1324287914643967
0.4049517787021646,-2.5351350115098237
0.40673176549615064,-2.5544924559395557
0.41163507844064373,-2.7412621348121395
0.41292609307633654,-2.7856582678760726
0.4247946338310027,-3.140135235411353
0.4302623218469135,-3.297709190506846
0.4312177128892025,-3.402159796524894
0.4604226118718504,-3.8050236515101905
0.4650786763980257,-3.8523562314846376
0.4858027940020202,-3.712435538620291
0.4900006367667866,-3.6382779796841738
0.4930974878548229,-3.5724588818283136
0.4975547533035618,-3.4193778933258154
0.5100646152783685,-3.0084899070291753
0.5105037248985704,-2.9964044371451193
0.5143004405655516,-2.804196222151765
0.5173594937183421,-2.675678528869588
0.5274562860020371,-2.1844824438617794
0.533698020034616,-1.7989180795927833
0.5350377794333046,-1.7801828596550284
0.5436450450845722,-1.2978118257191513
0.5446422468711933,-1.1974479134675662
0.5448315679776279,-1.1698482852316516
0.5478939083177528,-0.9914286965652204
0.5567277682427232,-0.4437035743496622
0.5615143807508067,-0.1624848545923541
0.5721127146262215,0.5246411429750968
0.5907156160215901,1.5852511038842922
0.5925438556619804,1.6504795616291474
0.5930198961521089,1.6869757275095263
0.6208325639676282,2.632480580995359
0.6216923688510967,2.603534370219341
0.6273549823068496,2.708903659373888
0.6280495361529699,2.6555524028729764
0.6296356235046434,2.6655217911758635
0.6316734793331111,2.6661212501762064
0.6338511566629612,2.6878698315777756
0.6448905950121082,2.5854266963574624
0.6462442328944267,2.5676505777454133
0.650261156379814,2.468726679962392
0.6568340356607631,2.2870342982721685
0.668609760596127,1.8291822285327333
0.6710753730641801,1.7061319104363433
0.6711524910606093,1.6783668858656176
0.67490035634368,1.528372190519013
0.6817409443672489,1.109177596315405
0.6891677272702368,0.6343323428728191
0.7066503019186032,-0.6473645785846159
0.7091404593916582,-0.8245589439500575
0.7118781672427126,-1.0088662931466215
0.7167483022899273,-1.438321663931384
0.718600930557983,-1.5958637088814605
0.7317323364479735,-2.606887427605771
0.7356810812068342,-2.892352452695453
0.7361675631272995,-2.9406997075136267
0.7375084608037801,-3.077220563108185
0.7400460958714952,-3.2112652103995463
0.7547155060767761,-4.17261695550102
0.7562091194450016,-4.2583147050927455
0.7564820384851578,-4.314795227235344
0.7574325550597569,-4.351275280244736
0.7584014538815862,-4.428487155628383
0.7715106105941585,-5.014974761990206
0.7775687397021116,-5.19891159813441
0.7824981111831528,-5.363403927618264
0.7875865859075288,-5.431091144217391
0.7893691879632736,-5.504377957135078
0.7967474790819677,-5.524135105063019
0.801682613440871,-5.536956341610504
0.808702198114208,-5.418865694458519
0.8165089934537253,-5.212898456669717
0.8185546584568879,-5.101816702924634
0.8202261092161041,-5.056862766750189
0.8287333895812066,-4.740144141221939
0.829826603250547,-4.663822215471284
0.83763052774861,-4.253184422586736
0.8394499706248202,-4.089872022987546
0.8416238951680795,-4.021548575876659
0.8516976114751404,-3.2925857135682253
0.8521870118575627,-3.3240461922371822
0.8540357341414091,-3.159515337548281
0.8683916413103256,-2.064138491124817
0.8694886840443123,-1.9493509624737024
0.8719718735989321,-1.75568534973596
0.8746765027593559,-1.5203382297397943
0.8753150995723189,-1.4704758962105713
0.8811196333295817,-1.0080955115628443
0.8916572225679205,-0.1303060107608221
0.9039598120243224,0.7648624287333721
0.908623698800711,1.076521694008393
0.9407780377551589,2.813749814497961
0.9421718981098888,2.867670287460846
0.9485350253299578,3.022569847779704
0.9501593687364109,3.0662574247043186
0.9527106701602666,3.060325252233674
0.9609346970156079,3.1693714821087955
0.9616694652902265,3.209751487082427
0.9682002907066618,3.1407937711057703
0.9694290826481042,3.115723456051536
0.9735437978262764,3.1285812554932244
0.9763373672184898,3.0364495026041407
0.9828956485777747,2.9512462178398637
0.9837711857065004,2.864773853708694
0.9862827046225178,2.8893309379073413
0.9918409816763543,2.702338056756782
1.003790726685562,2.184538403977258
1.0075501811870655,2.022076123174203
1.0078637444681426,1.9539102820814738
1.0228863679272413,1.2374304124320512
1.0240478885248034,1.1559974717459198
1.0333846087486824,0.647867065038235
1.0341458172054185,0.6107876688084813
1.0360584728221696,0.5168939216251963
1.0391593297103725,0.33092293483204593
1.048377281596471,-0.1744319436002983
1.0536875350367296,-0.47379442727474297
1.0564710414641514,-0.5896268153130713
1.057689527254448,-0.6586431813178723
1.0580707871014017,-0.6477946138951252
1.0762758206366776,-1.3968179569638204
1.0764084969786403,-1.4261675529749418
1.0815055659904136,-1.5924522713075446
1.0854019640989545,-1.7354529011913495
1.091058998306706,-1.866481939185871
1.0940851870680373,-1.9272038341139035
1.0975174274322406,-1.9807070115760128
1.1398323396030303,-1.7667379264442484
1.155725338000714,-1.2541418341521022
1.1596839466376796,-1.1090647153287112
1.1600151615532743,-1.1337526425854927
1.1715547327470945,-0.6691908805866587
1.1739886648614926,-0.5934799336516259
1.174908551869784,-0.581096857002394
1.1784911363327675,-0.4639539014056301
1.1811365343616558,-0.2703985532225831
1.1831473002254018,-0.20914905077974255
1.1843700830490524,-0.21611396637840016
1.1872033885759228,-0.06179497032962143
1.197336236510747,0.28559586672685283
1.2003855364610807,0.41905416708100446
1.2015191603174982,0.41896389881822904
1.2035116540676558,0.5418670611947064
1.2074811815029225,0.6128157239032936
1.210473770575267,0.7356706303218232
1.2116045375094036,0.6998633709591435
1.2359378622679582,1.3325887383676494
1.2613700661224225,1.3783642148034387
1.2720699653453371,1.2230124338592756
1.278763130868958,1.1474061101645867
1.2795343132248265,1.1020322054522247
1.2808540137608562,1.0917294670737332
1.2812533119882152,1.093967444092734
1.2885092146313788,0.948767499734563
1.2897759951910261,0.8998884215900631
1.290185874451626,0.9330769648918124
1.2978651861155495,0.810773054456692
1.2995398622562995,0.7384053044667953
1.3047374680997539,0.5543065601773028
1.3168166115582594,0.30264454439418004
1.3254502963550632,0.04154254582431324
1.329408210851799,-0.09361362910567128
1.3325255368172169,-0.17786685162388127
1.3601207819613421,-0.6071016685055624
1.3642143089186725,-0.6813571397345553
1.371260442368592,-0.6969069870786632
1.3719157621270899,-0.7397224053764792
1.3773742914896356,-0.7397397102433665
