n_harmonics,base_freq,magnitudes,instruments
8,2.5863124050741177,"[ 1.26906854 -1.33420334  0.31042806 -1.40378054 -1.35139255 -0.09635321
  0.14856389  0.54824627]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.428997750927615,1.4232411894670847
-2.4286244479591255,1.4097561236819673
-2.4196906070086732,1.137231031510207
-2.417186937137343,1.056517328966635
-2.4024729823850848,0.5854068015714453
-2.4006803454533596,0.5220362395046005
-2.3937817093560945,0.27976083377010236
-2.3936408910362887,0.27359275406776423
-2.3887348258666297,0.10777690076981751
-2.3852152260404917,-0.00924389420183699
-2.38408516659893,-0.06777379443958444
-2.383971971039943,-0.06973976453880731
-2.3794908591504775,-0.227423821157575
-2.3749402629864935,-0.38662659161675844
-2.3734571608538433,-0.4419583576413212
-2.364907716411304,-0.7348607313240071
-2.364001869952988,-0.7627909399352832
-2.357515033611065,-0.9807010374802283
-2.3381884381461004,-1.5804406815473402
-2.3362596945985024,-1.6305154654583507
-2.33132456733266,-1.760119787997171
-2.3234948436694114,-1.943602839947108
-2.3138863325559287,-2.1374999306980156
-2.307303793702535,-2.228234121980071
-2.295709015173575,-2.3414277429195285
-2.2939911661581167,-2.35043602734741
-2.292609151988741,-2.370675325092464
-2.2763964734094513,-2.367881265587383
-2.25961283947571,-2.2064778186003537
-2.2595279642964066,-2.202707970811544
-2.253991248103007,-2.1114722516771858
-2.238776090679206,-1.795079941441648
-2.23541054879637,-1.703124211024336
-2.2269547119228728,-1.462929977161983
-2.2268655440727594,-1.4580816066488553
-2.215081481488632,-1.0945536072679716
-2.2115895652560087,-0.9739615356098739
-2.2046830189617594,-0.7307815419549467
-2.203362584405852,-0.6870995318543922
-2.201148826100755,-0.6202296501873641
-2.1979373765099197,-0.4937326839216208
-2.1799044504619807,0.1461565620959281
-2.171327999484019,0.436927640880184
-2.1690006969641806,0.5196085758385436
-2.1646677330158735,0.6513388489426241
-2.1638342809240796,0.6747297694674368
-2.161672501895951,0.743502172545313
-2.1552349048732236,0.9321358137993627
-2.1451494784195444,1.19181715975861
-2.1434078299724195,1.2320585326675144
-2.133894260045431,1.4193374916665187
-2.1300076841482873,1.4858154182883583
-2.1238860308938756,1.5759329498362393
-2.121222938920088,1.600405962031513
-2.0979813886198766,1.6836246180001606
-2.0977618827386335,1.6809001004103747
-2.09097635198182,1.6306605108319758
-2.085319133380981,1.5781316405374906
-2.0642606876772107,1.2321337728632684
-2.0611156949167784,1.1548184953875105
-2.058465825574274,1.0952877097884355
-2.051109116772413,0.9123703425979104
-2.048465145152339,0.84437885063926
-2.036544855298297,0.5090815394203243
-2.0284141641168145,0.2656045288632427
-2.021444330199744,0.05964987697239267
-2.0146351384391576,-0.13964980520054374
-2.0142560199854014,-0.14727960337671667
-2.012670737532112,-0.20357492426355575
-2.0040844848569734,-0.4391745491755589
-1.9823588311230573,-0.9545740586796972
-1.97991928803208,-0.9968585282282978
-1.979802375787605,-1.0031551301982713
-1.9780582840801295,-1.0395065745704588
-1.9763508332192028,-1.0647295515644073
-1.9759661609485586,-1.0746175371298503
-1.9450926453651518,-1.3376634280183155
-1.9402409863128758,-1.3246053768858912
-1.9370329337219807,-1.3163129738443444
-1.9347850029985807,-1.3117852941569617
-1.9284205694473668,-1.261053395432624
-1.920185087603526,-1.1654657689066954
-1.9153873728132813,-1.1079825006078754
-1.9032473908856473,-0.8849772544704378
-1.8946180116400846,-0.6975575215946835
-1.8939778189056453,-0.6785090567164389
-1.8908253433238398,-0.6115703789012614
-1.885274743327223,-0.470909066778965
-1.8842548651629192,-0.4403857226514546
-1.8827881161019429,-0.40902003270837023
-1.8799940451189732,-0.3305080920632141
-1.8789680858262905,-0.30990159756543195
-1.8780119245957092,-0.2849790452731186
-1.8774136518283002,-0.2717630314310367
-1.875238981258166,-0.20247495845114483
-1.860959283604822,0.16002322739631727
-1.8590531104034915,0.21384757564805096
-1.8568790032528584,0.2721408152637063
-1.8527301003477141,0.364122770062268
-1.847269456719459,0.4872570461088317
-1.8471930550537177,0.4943339655267412
-1.844617686391987,0.5505558101008761
-1.8412472396917887,0.6197627664073591
-1.8372332799395223,0.7090682099347272
-1.835032490353123,0.7435092881540947
-1.834411483064663,0.7608298762179952
-1.8273931209360461,0.8821796548459886
-1.8107987628260938,1.0846783583178552
-1.8066091258117565,1.1128201393199397
-1.7736584265386723,0.9907220684063105
-1.76218552013084,0.8250834574134217
-1.759012895009036,0.7672940701666822
-1.7541713756498538,0.6611395855413508
-1.7479634652850133,0.5298064679275204
-1.745708602787769,0.4746837487203249
-1.7445018610474339,0.4488797980759752
-1.7374142536555583,0.26346846209600555
-1.7364253447321842,0.24439950542634847
-1.734490692373877,0.20223378793179292
-1.7325236029181956,0.14551721421007976
-1.7323343833847311,0.13093875295297275
-1.7113190786522428,-0.42591942122111287
-1.7066480604751229,-0.5494197421884139
-1.7045230111977028,-0.5982470041713444
-1.7037431931022418,-0.6178589877995834
-1.7032620488718049,-0.6322160953771795
-1.698962088279559,-0.7274808419569568
-1.6974576585814256,-0.7691155577293308
-1.6959297106807447,-0.8039004981493447
-1.6952653379328047,-0.8150134365009288
-1.6929858667057731,-0.8728855516653616
-1.6804830291984147,-1.0981802472064102
-1.6774085230980165,-1.1461463567605266
-1.6770479165615424,-1.153771196666769
-1.6703062778048938,-1.2380617862684207
-1.6686531365835093,-1.2587883371594817
-1.6638737987186087,-1.2865425994066424
-1.6359375498751922,-1.188099957337183
-1.633738490743104,-1.1595805124364684
-1.6237052770238003,-0.9609763380057369
-1.6229081317331986,-0.9415853209678925
-1.6189374250008353,-0.848086647196273
-1.6045350359959316,-0.408693175511045
-1.5977596247494463,-0.1504251255402096
-1.5974959411986016,-0.14407168138910537
-1.590787689091113,0.12806399088453913
-1.5901382695814479,0.16666693223975879
-1.5827643078519584,0.49222423924524683
-1.578793099817803,0.6609951139639424
-1.5741459633723673,0.8932564333497911
-1.566596443686912,1.2720963994987693
-1.5588127826637663,1.6558020080984917
-1.5577908459210874,1.713634231867713
-1.5547764626635714,1.863141068308034
-1.5503801870744556,2.083765488388485
-1.5484444628923726,2.1865093302551166
-1.5424181381322721,2.487930166934269
-1.5417401955174446,2.523506802559353
-1.5365882563758495,2.7730414389151217
-1.528301227726474,3.1606831582005177
-1.5271916458691566,3.2082844130946593
-1.5170784712618965,3.6384067167817284
-1.5169077923823595,3.635694022584236
-1.51653572597488,3.6492759201267444
-1.501178331521892,4.200575101701649
-1.4949288328195685,4.376946421037646
-1.493537183512248,4.412590470196232
-1.4779896953132345,4.71220485741735
-1.4653471146588408,4.821515435103786
-1.460778764242426,4.8299037061130345
-1.4557056824791168,4.820723520770765
-1.4552462227016731,4.811753648726085
-1.4522139812760908,4.791727647038027
-1.451397264075266,4.790215668398857
-1.4337248934177258,4.5610919469753055
-1.4240216727027175,4.349722363739853
-1.4218627812153464,4.300092091660587
-1.4204586167551665,4.265941420828276
-1.4188006413686511,4.219076521273708
-1.4150451244491873,4.11592170555861
-1.4071588059801863,3.8807228984565465
-1.4016509846778684,3.7123231851329512
-1.4007321740525471,3.6806011549672784
-1.4000889318382153,3.6498707993624158
-1.3996420334082857,3.6405717332216585
-1.3977590862400227,3.5734980557511267
-1.394915225819109,3.48418355775466
-1.3873026803683837,3.2328583878293515
-1.3762273655481432,2.8475999672839976
-1.3692944639395523,2.605537258906536
-1.3617944779360385,2.364108620496381
-1.3539080590853898,2.1238551107534
-1.3431025698759633,1.8169305391438861
-1.3270895333200197,1.4551165483192412
-1.3215044596611747,1.3536166189061833
-1.3179226072546157,1.3012687623817483
-1.2955197167787476,1.1015112958122213
-1.28780406271975,1.0737716784014009
-1.2845128060817141,1.0729756065264626
-1.2812673786460853,1.0754944459192024
-1.2741483320686176,1.1009026586964101
-1.2713433871840107,1.1129510068328035
-1.2692408487189881,1.1195365435136404
-1.2682147997890405,1.131546173454749
-1.2630755448972053,1.166192813395223
-1.2595438788513162,1.195122987799952
-1.2564355619916336,1.2090230317760917
-1.256334204847009,1.2140758192928305
-1.2517492470825906,1.2437134038123554
-1.2362727024558327,1.3877442173201984
-1.227062649461817,1.4476945383733595
-1.224530365601497,1.4647921746128107
-1.220093592858355,1.4901878666676183
-1.2102394257150966,1.5227322506130267
-1.2090099218261907,1.526412376487268
-1.194516658266063,1.5073314550289578
-1.186324851145927,1.4672734548283333
-1.1824130811433389,1.430506501966587
-1.1778167990638955,1.3765426745370624
-1.1600877537487497,1.088846759743091
-1.1479785165956113,0.7955174237916119
-1.1444962061066377,0.6909537150281092
-1.1428428826844261,0.6563486858616541
-1.1393535854545753,0.545801280118318
-1.137079818534831,0.4691746910434937
-1.1277664044289186,0.15578215457077615
-1.1120443390298445,-0.42462552233989337
-1.107765579725512,-0.5879800120948849
-1.1070651846731385,-0.6260138638507655
-1.1016259759847884,-0.8335260435202425
-1.0917005617141842,-1.2393372380738121
-1.087236397928917,-1.4106720951541822
-1.07232596410222,-1.9772207894662364
-1.0409114158531647,-2.913065785696244
-1.0373005828025246,-2.9996946560624234
-1.036580714265411,-3.0061506521321073
-1.0341502604246195,-3.041903332791568
-1.0279858999617757,-3.146107420827351
-1.0265758323118341,-3.16245136200027
-1.014528087659589,-3.2703581397718877
-1.009580632928036,-3.289107970306797
-0.9854108411748363,-3.138720074413596
-0.9844185722701431,-3.133745861370754
-0.9784329916251817,-3.0383334702332054
-0.9769531102484983,-3.0077782532041373
-0.9764253816561146,-2.9955125881041753
-0.9755326479898554,-2.9830224768458815
-0.964709786317834,-2.7575107665737817
-0.9371418019259741,-1.9904886516904496
-0.9235563250673917,-1.5887972683639555
-0.9045588065412442,-1.0503899641389092
-0.900959229022793,-0.9708183625894106
-0.8986304220984538,-0.9085658447683912
-0.8976258117270595,-0.8844278167614344
-0.8952097757571629,-0.8242359297727951
-0.894155892935327,-0.8109416344987317
-0.8870919251773648,-0.663527567191105
-0.8819717377238088,-0.5723998718896257
-0.8774336917972452,-0.4992014674269858
-0.8773029552029952,-0.49376704585088055
-0.8760079887559176,-0.4864477508182179
-0.8727307838272509,-0.44149668749601245
-0.860781004975677,-0.33859990703202464
-0.8580926048448072,-0.3434667943535865
-0.8415305242774243,-0.35967324643404375
-0.8250975469777,-0.5225529681312643
-0.8199475220208434,-0.6041162824224193
-0.8145747384641857,-0.7026322946693733
-0.811306119606531,-0.7756812522657539
-0.8105275905575606,-0.7871805634315543
-0.7891293888485293,-1.265645164954069
-0.7844203014551443,-1.3808938004226505
-0.7767619322983208,-1.559532801468517
-0.7721667529913114,-1.6777224190621365
-0.7695873171755951,-1.7320397907060925
-0.7682906342853801,-1.761281484245221
-0.7597000021518339,-1.958324335263781
-0.7506397236644409,-2.1404473917828133
-0.7415456375474081,-2.27642755732489
-0.7364642265154071,-2.3471872500656765
-0.7341779023062838,-2.366032906338162
-0.7190262355606247,-2.457884108116454
-0.699509026496985,-2.370923322923595
-0.6947409303294632,-2.318576386556329
-0.6861342194436744,-2.1498922832663703
-0.6858317204731454,-2.15365192728726
-0.6831524494378707,-2.095452586981257
-0.6711130252621875,-1.7907933258834463
-0.6606275414945455,-1.4516626116903264
-0.6561050187435478,-1.2918770879577153
-0.6377751031932242,-0.5694194369973499
-0.6359103622565168,-0.48895703924480804
-0.63223816515048,-0.32609579708932684
-0.6306459025802647,-0.2638973008211841
-0.6282495421046299,-0.15850700616508562
-0.625231037659157,-0.03173009768019007
-0.6173468316973301,0.315811167628572
-0.6047673662727795,0.8509161753243872
-0.5976047577007524,1.1384179336060565
-0.5876953185836022,1.513523355004928
-0.5763627626566876,1.8750672162470934
-0.5636388422460934,2.184001914230848
-0.5585485292587573,2.2824637589240524
-0.5474940422685295,2.4281033492484227
-0.5436849185939088,2.454193973253001
-0.5193516344007798,2.3586281530581763
-0.5180668432544193,2.334127534653816
-0.5037027335912043,2.042222583191993
-0.49843630959176766,1.8938910072122077
-0.4974902465613473,1.8676576571877004
-0.4948876699759377,1.7925755167120638
-0.4866732093642696,1.5033752384888808
-0.48613260699774896,1.4780676784542912
-0.4844294671449454,1.4137219927471438
-0.4802701235442459,1.2470924260995313
-0.47470584390266346,1.0206831778096264
-0.4695487604058246,0.7908967977932594
-0.46513065951169175,0.5867367766322787
-0.4627980723526548,0.47961356136656025
-0.4599682717361997,0.3465072984593229
-0.4529913875650342,0.001674869826853213
-0.4525400333286642,-0.021998320038828106
-0.45204005684759574,-0.040871082701929344
-0.44952383974287535,-0.17337626971436532
-0.4494630429164648,-0.17522066141888867
-0.4471742138299555,-0.2895254391787311
-0.4373076713993864,-0.781210418352386
-0.4372390078135595,-0.7918284042323562
-0.4360053035424398,-0.8514242276966704
-0.4254819786926287,-1.3838404906800863
-0.42325360672033696,-1.488110504164874
-0.4123820061852115,-2.007989449832554
-0.4109736360700378,-2.076414448775306
-0.40052486251138575,-2.526258238736504
-0.4002665697189145,-2.5344671865888233
-0.3989514915271357,-2.5888060091628162
-0.38180590062278563,-3.206314233989983
-0.37648964668133456,-3.367278953856597
-0.3736598246698155,-3.4431257435182574
-0.3736197695454466,-3.4385077503915644
-0.37249959584034853,-3.479961475020321
-0.36738556671827016,-3.595475579015205
-0.3673473987256446,-3.5946379045799426
-0.36259483578305574,-3.701962485014511
-0.36011912707372584,-3.7423029391708265
-0.35700574042258904,-3.795820097159766
-0.32644319115052056,-3.939697255497746
-0.31348548702059853,-3.816309821356991
-0.3082905323318865,-3.7379831981142546
-0.29824036328793646,-3.5501918425411754
-0.29753827877338157,-3.541396347112137
-0.296172971933057,-3.514055195064464
-0.28940220719768917,-3.3482205664255678
-0.2829585598106066,-3.164693474782775
-0.279682450971666,-3.0708977979024685
-0.27681997718784324,-2.9864413392718046
-0.2694332302231315,-2.752742740255022
-0.2655451699070648,-2.6196431918125294
-0.2654973556189413,-2.6203358919017425
-0.25856888572774084,-2.3790560970466985
-0.24764009710295865,-1.9702102492998739
-0.23587216901306718,-1.5190025811017072
-0.2345943915360742,-1.4687743765311465
-0.23434797144601438,-1.4509209197401585
-0.2329807749140338,-1.404998935238725
-0.2249786461962806,-1.0864574588564062
-0.2098191684950237,-0.4864353476707473
-0.19746223078869374,-0.026444247128292617
-0.19690467707940051,-0.014330268375979501
-0.1961222202892423,0.021000679204223067
-0.18638562510572587,0.3698584618345675
-0.18549948952819673,0.40440045052743406
-0.18143668338003227,0.5413503489169107
-0.1788038163169814,0.6254208808768119
-0.1783321590301452,0.6473787868481696
-0.1767027023430452,0.6984217185637779
-0.17290617603861547,0.8337363944885848
-0.16316984179321903,1.1312248153613689
-0.15442519848761904,1.3814122199481182
-0.15199500391764076,1.453570449252009
-0.1505256775307684,1.4960579764987327
-0.14609996090177546,1.6018968479727094
-0.14567415790507088,1.6123844847193298
-0.14396464715238722,1.6532910580411238
-0.12819543397286282,2.0049180790819814
-0.1139830943968021,2.2501194479148627
-0.10145377429067315,2.4006766598706455
-0.09334326657986836,2.4640019951187173
-0.08564018376674865,2.5158831813606564
-0.08438818142908922,2.513658441787961
-0.08183503341693843,2.5208331807096944
-0.08001250472521271,2.528769778144392
-0.07552173950189633,2.5342441813201497
-0.05972649056242929,2.4849417452575926
-0.05800239225261761,2.4669331577530578
-0.0567843606440781,2.466275072435662
-0.05026277413878555,2.4032963361662256
-0.049816472813337676,2.4087773389698866
-0.04896156507436711,2.39459114026235
-0.047808163489833966,2.370156768562177
-0.04578105104276231,2.3584914422491567
-0.044957251353737515,2.3536123387974697
-0.03979642039626885,2.2812997882529484
-0.035937918046466955,2.227242821257065
-0.021743494685652287,1.9684855954604745
-0.020293257794799402,1.9351022562801217
-0.016044189620226135,1.839562745528032
-0.01437855908805652,1.7985507327598436
-0.010309380440698845,1.6985286100655017
-0.0034399244624889747,1.5239623140470038
-0.002759086762584406,1.502916669447985
-0.0025328426265165405,1.501433387682898
0.00375425609581459,1.3179502611423348
0.007234596302404306,1.2188894435749218
0.010343805409845697,1.1266430338474627
0.012361791843697567,1.0565414043216088
0.01767794287693336,0.8804723101661067
0.04073506596219678,0.0999230661649998
0.04573779071356743,-0.08106706497475022
0.0556919494571555,-0.43383543062782
0.057431721727881246,-0.4943322257799266
0.057637047181496204,-0.5032268422643769
0.05853927604177178,-0.5332944153847823
0.06630854816744147,-0.799136407524272
0.06843410256715732,-0.8684952059009539
0.08311711451211856,-1.3403539379595495
0.10277322958227675,-1.8631509903103367
0.10721101351355333,-1.9692079301996452
0.1094726495738012,-2.0168305538701348
0.1111066662479887,-2.046507808788704
0.1117226474871087,-2.0564678677645527
0.11943992485913624,-2.1887790509355285
0.12853129358456483,-2.293340994912482
0.1312999696455872,-2.318434674557018
0.1377158684839923,-2.3692138832779177
0.1396454352592862,-2.3757711903197842
0.15813357853618681,-2.3314197282605558
0.16501917142864775,-2.2656556102196928
0.17038239296056634,-2.1989132871568446
0.1816718475993131,-2.0015953195991467
0.18421091942209156,-1.9406852475250962
0.18650693807361307,-1.8890361132899547
0.19340399010233789,-1.720922334127402
0.20108939072608933,-1.505297524686836
0.20415940408397804,-1.4140683391880366
0.20622202510182142,-1.3553115373526752
0.2120649904725651,-1.1662259241521744
0.22296416342394654,-0.8007150500894111
0.23112886698337354,-0.5153542603888569
0.23592110031510583,-0.3431245483247763
0.2508096498496748,0.19434335214734133
0.2531965872543833,0.26334308499074527
0.2612513787658921,0.5458184721543327
0.2637538520871465,0.6187269918181373
0.27143891616352045,0.8529704886743178
0.2725776587213349,0.8843167950980562
0.2794672441069226,1.0619236149799556
0.28283018527121806,1.1558714890052115
0.28299903240937496,1.1633078191173563
0.29798776335766863,1.4648255058133244
0.2980543259843449,1.4662926459342596
0.29945164957278303,1.4847715195618176
0.3039607851275701,1.5520077994166113
0.32317263476104596,1.6904087216426666
0.33304736147562597,1.6706544998167352
0.3394261856341272,1.629377565635801
0.3415761895568745,1.608788819850718
0.34180618019060427,1.6075028844388994
0.3435181952578499,1.5852867970585809
0.3618653855007805,1.301824070840768
0.36375434365012715,1.2660489210551489
0.36706833973112385,1.1853127588801267
0.37050766220654285,1.1105064540593983
0.37123695397167245,1.0854847786456725
0.38590924231333945,0.7047712489797595
0.39613654597400805,0.4072123848026767
0.42279896515321536,-0.3695273204629887
0.43074519656983057,-0.5802256581685179
0.4413635257826489,-0.845086702444274
0.445787487041688,-0.9293962985104439
0.4470841175355922,-0.9516706551282227
0.45290758776117945,-1.0664124207337715
0.4619861084764243,-1.189420171530223
0.46415965310916896,-1.223885713781457
0.46467236257529443,-1.2267514581333991
0.4761394624095936,-1.3173232637337562
0.47807484534466127,-1.3250352428868657
0.48629886815225687,-1.3364408899099822
0.4986753147492635,-1.2756182331815094
0.5081237160468444,-1.183467683315265
0.510034255219006,-1.1615497780646964
0.5250312642373389,-0.9044367043304656
0.5268200493668482,-0.8599990696444048
0.529801823003238,-0.8071135420090787
0.534743299051534,-0.6970930916951815
0.535102667207668,-0.6866901614553736
0.5389805804630847,-0.5939831741911695
0.540338592588439,-0.5634779018486962
0.5461778125360635,-0.42282466238244293
0.5471527418880533,-0.3864550683989676
0.549607232416256,-0.33495726633167433
0.5684506922223331,0.16599380007636647
0.5691890972493878,0.17798253453363772
0.5711200664219818,0.2211144740916583
0.5735527735521071,0.2898133934653332
0.5776920619652284,0.3836305024275598
0.5791256843399575,0.42018620051389766
0.5827106428427848,0.5047948611260578
0.5928380003336997,0.721636089517294
0.5940956708700753,0.7539124574761537
0.5944371472600558,0.7592665993707506
0.6013891103198721,0.8769008593694344
0.6043101513139879,0.9182044748321895
0.6047317169476223,0.9206085709689887
0.6084684562321199,0.9739257051084959
0.6095388390065883,0.9885882094872931
0.618475843779752,1.0757968275072092
0.627114710540762,1.1376072253642129
0.6345125769821829,1.1329864952476132
0.6876623025019337,0.3755945125304524
0.6910996245943339,0.29440535093811226
0.7030570506789457,-0.009472761575555306
0.7032647999116248,-0.03158578578197469
0.7102665550561049,-0.22264572879333724
0.7205406820092923,-0.48363208521260415
0.7219906883737184,-0.5231618731854971
0.723707576272024,-0.567907316287423
0.7259516775837467,-0.6234953107966581
0.7270368944519814,-0.643634592378015
0.7284748265568961,-0.6884613607844832
0.7316058827988927,-0.7600684633700868
0.7346791209847812,-0.8238361650491695
0.7424223686852365,-0.9831844840361287
0.7463523658527773,-1.0595865494895742
0.7483549607811204,-1.099044463840603
0.7570781646103777,-1.2125217869540543
0.7612676016127518,-1.2512407968186154
0.7644230017331113,-1.2765078211905792
0.7735552487534774,-1.3177332930484191
0.7759963980830253,-1.3191181462216055
0.7786492132322329,-1.3116023383664854
0.7810188188004812,-1.2979470421832382
0.7814333778303055,-1.2954780484253687
0.7940771796799835,-1.1852729050642439
0.7953248004517315,-1.163226156498053
0.8016976773582307,-1.0546965460475402
0.8017039376313058,-1.0597537566814796
0.8074894975920137,-0.9223919026318826
0.8255147683502124,-0.38437245618936766
0.8259097116045755,-0.36886473591985514
0.8296912417115969,-0.23010599661190054
0.836152466209303,0.02653089220363396
0.8447770965000876,0.4053913103819223
0.8503346213992571,0.662823155903444
0.8544124065546375,0.8536379848379212
0.8555607829565783,0.9121410460449348
0.8612168235176636,1.1904484767268237
0.8901346770878886,2.6476951905258583
0.8901615169655903,2.641418438724963
0.8904937198443057,2.6535201077804884
0.8929975603503015,2.7769087079955717
0.8967521153075699,2.9549086530825197
0.8995339296287517,3.0865953364533767
0.9011824046006911,3.1680806236120587
0.9018004070150263,3.187823026018406
0.9108648170047067,3.572528916424867
0.9125923969306529,3.650186854881496
0.9214305419546291,3.978147291793037
0.9221260632459014,3.997649273877196
0.9301339514613645,4.255417511894629
0.934370927226214,4.367414964533067
0.9354145191205916,4.393473488479203
0.9490264270014475,4.670615164391876
0.9663740463598685,4.8294857882785225
0.9696631534106057,4.823117282710486
0.9698772377614961,4.83338591406709
0.9742534591698995,4.808983897256904
0.9775310691194661,4.796279350779832
0.9803274068376546,4.772687061668928
0.9820964176308005,4.761147566673789
0.9898796318960321,4.6638744110890915
0.9963343884163693,4.556976875609544
1.006807081336417,4.316069915390413
1.01165467499699,4.190994900043106
1.017125056121447,4.03001771582607
1.0229316300308398,3.8557441311705936
1.0274394648954353,3.7122657464697877
1.0325074730101793,3.5544707541064953
1.0346465270857088,3.480812152636515
1.0369987237229434,3.4023651309743386
1.037859685943288,3.3793510831506075
1.0422724784943256,3.216476793438084
1.04844943955014,3.0033914497400946
1.0487185086670117,3.00324268429143
1.0578326901591613,2.6853892935632904
1.0583541167164476,2.6660480349780245
1.0783860166563732,2.0352915079633767
1.0891248976638748,1.738564297899822
1.1000140269423095,1.4994393880044794
1.1087195931159464,1.345403479482424
1.1117790140765438,1.3037458096094854
1.1118294787338856,1.295734060520229
1.1174596208087104,1.229142167197599
1.1291701553560332,1.1229664537952897
1.1299567419755387,1.1156605458905005
1.1313655981252886,1.1078789406664606
1.1350321290087582,1.0913551229229685
1.1359604377463084,1.0903836757881364
1.1558195575738077,1.102428955634339
1.1773970514427985,1.242144466099397
1.183367135751853,1.3001375650837665
1.1970718785070247,1.413345599988698
1.2032225047703546,1.4457265355076634
1.2106132042976752,1.4945212334129663
1.212396002253679,1.503558782911922
1.2146528506029064,1.5090724223902403
1.2174674546903281,1.5208716318071667
1.217821563121693,1.5171503340353536
1.2232587952386051,1.5344945068568623
1.2417747280859466,1.4843181899198632
1.2472513765887294,1.4326042595595596
1.2493354388691316,1.4080130749898305
1.254107102524956,1.352240367093477
1.269095470630381,1.0878202949781937
1.2705057697508684,1.0663830343141556
1.2732512290784168,1.0010899392310029
1.2792386614213216,0.8511674780291396
1.2905861578090736,0.5284559042700679
1.29131615409411,0.5054238358151051
1.3003570288599926,0.2091647878617499
1.3107570169911584,-0.1729598292384355
1.3196466141589855,-0.5132970359709627
1.3272178598187265,-0.8148537770793407
1.3282479616751859,-0.8535975505018748
1.330486597587095,-0.9398729672878798
1.342687694636334,-1.4302480460885432
1.3514246396517855,-1.7741589039547567
1.3524561915224798,-1.8064053977064232
1.3540767440080668,-1.86132367432458
1.3588534011556739,-2.04224779016719
1.3630631955455135,-2.1856997403640066
1.3740785846028878,-2.544790603390149
1.3761350735947868,-2.5958724454728492
1.3805195725229051,-2.724798618351456
1.3828870152323667,-2.778812485020694
1.3871306324972323,-2.8889415480918363
1.4158839212480565,-3.2732166443634343
1.4198633930612319,-3.2864239587208717
1.4279961507285694,-3.2787184921515204
1.4305038619181198,-3.272297876054768
1.430976926869211,-3.2657028731747255
1.433059940681388,-3.2564746159410576
1.4342067994272565,-3.2403233890856145
1.4520957161866779,-3.0108403789193985
