n_harmonics,base_freq,magnitudes,instruments
7,1.3089508582615603,"[-0.12752961 -0.37967754 -0.8632769  -0.57515444  1.16802379  0.11624912
  0.69311118]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
-2.337822851622672,-1.434093086891134
-2.3306096489964276,-1.4347967522259013
-2.3262154928884096,-1.3379227129467783
-2.3260375204034704,-1.3540322918134111
-2.3196182383811643,-1.3180102009665493
-2.3185212751566975,-1.2869406390351872
-2.317750554031413,-1.2654214511567756
-2.317051907857498,-1.2737349932605313
-2.310762526565979,-1.2000951842009526
-2.2891465191371942,-0.9977386750019277
-2.286348461843038,-0.9252650887506738
-2.2854142207324513,-0.9417118981610885
-2.284141707070998,-0.9338417607161659
-2.273962093795584,-0.8258019239373815
-2.264046027880043,-0.727720246200627
-2.2543339604450763,-0.5913722523552088
-2.2393024132685406,-0.491104833180458
-2.238882017203836,-0.40575308837816426
-2.2309021395912465,-0.38061782414292117
-2.2180503935784808,-0.201803003968034
-2.2169968412635446,-0.20433548276175903
-2.213388118192,-0.18930911442970255
-2.2111650403189342,-0.1326738654824315
-2.1873404280325,0.04802916205680704
-2.178074001573216,0.08201911709105589
-2.174166640206363,0.13220012497894418
-2.1740194500954906,0.18048394135179702
-2.171822323424264,0.11780415129862208
-2.1706744490387564,0.1679853935286937
-2.1694408977308077,0.2096346710576224
-2.169092469372627,0.18169372324108474
-2.168031809244738,0.17037201541775232
-2.1557085273146006,0.2757092680144268
-2.1548888253777845,0.2813736063859785
-2.1517167715541876,0.32532967902631066
-2.149965719954033,0.3026422340063632
-2.1475341815145876,0.37475492737600186
-2.1424676313709536,0.4132221052174382
-2.1332217606234343,0.4253990503253356
-2.1246455556707575,0.526398395101039
-2.1171888319622605,0.5774852225229915
-2.1157356632443234,0.5016926453960696
-2.1132635633217367,0.6134940717067784
-2.106052884085061,0.6001351032675698
-2.1054312420145087,0.5836599197615376
-2.101376681102158,0.6435331397520989
-2.100253426338708,0.5637071251785633
-2.099924564063535,0.6299175569250747
-2.0907114340359096,0.6855812061257517
-2.0704504345749695,0.7648858022576319
-2.067282173415074,0.7968910699035932
-2.0648719603845276,0.833572896519054
-2.060623407587408,0.8187321215246034
-2.053104240854549,0.8634657731522627
-2.0481361241577885,0.9380684555617598
-2.044990360766609,0.892689532181037
-2.037119952020132,0.9547048937338449
-2.0364097829756753,0.8867280962978337
-2.0262500733491797,0.9279894142885284
-2.018617899126861,0.953738099341877
-2.010952535923238,1.0112394816068895
-2.008598481422992,1.0154737847660786
-2.0024097793703635,0.9937919298789535
-1.9862896003478916,1.086612759983403
-1.9785743257267419,1.1241233597834117
-1.9748665083563472,1.1295602759818544
-1.9711146441830336,1.2021521260740018
-1.9656559028835823,1.2002509419205303
-1.965434454963792,1.2036370963001102
-1.964695429217132,1.2132563547926571
-1.9597724552598452,1.234751730938214
-1.9592078149465133,1.1966819135297448
-1.9488042523246556,1.264404481711044
-1.938024318901479,1.3126490538074596
-1.9280098225002726,1.292496259619061
-1.927973213033051,1.2922677417452548
-1.9231196129328632,1.340687728790291
-1.9195654430534261,1.3505182913538618
-1.9170579555634684,1.3610374139188894
-1.9146374174028238,1.3709772523901165
-1.9137818010797556,1.353168299650494
-1.9046710277060754,1.4604044183692666
-1.903184137304685,1.4014573456743604
-1.864320732732851,1.6412062272399972
-1.859599713986301,1.6134293760563871
-1.8583234748310802,1.6463255378587944
-1.8581933067457224,1.6495159688255447
-1.852093460126218,1.6694846835229358
-1.8520460237935161,1.691118251361828
-1.8511266496991208,1.6715107615858533
-1.8419701490168343,1.7180106130316497
-1.835418217518616,1.7309240228384928
-1.8274567626771625,1.757261968312067
-1.8250868907296303,1.8216222875553203
-1.8122223856434851,1.8482808203494197
-1.8069567215186335,1.852319905664978
-1.7983855313947426,1.8765449409351853
-1.7974209975763282,1.9266462828148216
-1.7895698121575743,1.9586914431920506
-1.7875826940266486,1.9605714958086755
-1.7854891826986952,1.9919614418701257
-1.7786143816710394,1.9760698024667451
-1.769650154955922,2.039557343061472
-1.7688644308218422,1.9974228451963563
-1.7543129187469941,2.1093112387061552
-1.752576483286495,2.1014490219798327
-1.7417535195028615,2.1408813695171096
-1.7182533377667786,2.147656040231138
-1.7075006534222774,2.1614801781617143
-1.6910790582070372,2.2564724304206623
-1.6755878564133364,2.158957963085931
-1.6674046666733906,2.2009952264549817
-1.666823926153289,2.1284054418619793
-1.6480763872985562,2.1177111624393765
-1.6330446315192344,2.058734249242039
-1.6299740691087008,1.982384151978429
-1.6176656490166892,1.9199140819834744
-1.6111848714090744,1.956742789590697
-1.6063529242862005,1.8521889068637594
-1.6038360283662376,1.8395131463713283
-1.5999405599383016,1.7855592827357103
-1.5989063741278486,1.8287226448096494
-1.587963965831416,1.6850084170434843
-1.586916960824005,1.656711609342393
-1.586658021698878,1.7047299684810682
-1.585915526768931,1.66167827864445
-1.5834364489139412,1.6463595489004406
-1.5798671318133881,1.6263442481803008
-1.5687872140753087,1.5022536384966487
-1.5684539926428485,1.4431468184158607
-1.5664692346340492,1.4867726129139929
-1.560645040823794,1.3624956933594266
-1.553280175522773,1.2296976453532766
-1.5524819046519276,1.2423193082318156
-1.552245287857683,1.2603817322870543
-1.5437466237935997,1.0946763384765212
-1.5429895574951704,1.0661199630221003
-1.532116721656322,0.9469371473606938
-1.5282265586877006,0.8155150791607981
-1.5174391759648143,0.7168168550353395
-1.5109661266258212,0.5459436061990314
-1.5109603050399791,0.5612101565650335
-1.5017567076243354,0.3252291561194189
-1.4977475340409363,0.27419229940019796
-1.486984131498021,0.05637036013072411
-1.4817159548059684,0.00909416792243457
-1.4807141282728165,-0.04858536049741201
-1.4701876749797569,-0.20751939931347876
-1.4647701001795197,-0.351475094679164
-1.450773332550999,-0.6923711704097376
-1.4459257596030752,-0.8335504553644826
-1.4400872831320999,-0.9061323300804579
-1.4338094541804631,-1.0653141506581751
-1.4330952676302586,-1.0818475122435165
-1.4262358173282155,-1.2529210454422075
-1.4254549606001086,-1.226405550812231
-1.4240917972686096,-1.298306867296947
-1.3978956896314505,-1.9618794761150489
-1.3901007414636786,-2.064969199504966
-1.3870763861465558,-2.171471795449031
-1.3863549550284844,-2.194218778327637
-1.3785827289776804,-2.392536029297751
-1.377325155919974,-2.3491969865511
-1.3733183311209298,-2.4245510736695484
-1.3698188848326407,-2.547095275411251
-1.3683847085285175,-2.608039917125674
-1.3659199650037723,-2.6872421711320915
-1.3598901943723982,-2.8098251101933727
-1.3454966936184172,-3.103720256096492
-1.338817037694974,-3.2079236771596302
-1.3357131379192626,-3.2916676356524794
-1.3294641828338025,-3.3951726460070546
-1.3284156375396294,-3.409964828064321
-1.3135104776217914,-3.713944842418636
-1.291103431871109,-4.077417583269584
-1.2891032520403922,-4.065679411849148
-1.2824254496073955,-4.18037712418695
-1.2761865628923674,-4.317394651394928
-1.2761776442199941,-4.29622752982787
-1.2755990297482285,-4.338476976256307
-1.2653934181526048,-4.4272982895503965
-1.2593660768780364,-4.421961121976059
-1.2493170154934505,-4.593103545751494
-1.2463112117526483,-4.645175080852439
-1.243650092376659,-4.632803287672966
-1.2268580846020123,-4.751559003766991
-1.2220692904214046,-4.727427034693456
-1.2121957177721048,-4.822548054146475
-1.2058182004149016,-4.76680770583253
-1.2035617498910558,-4.830142623847999
-1.197016503565964,-4.8281352381662614
-1.1938842819627966,-4.824358419424956
-1.1920393788159114,-4.807543388026996
-1.1918880687844784,-4.819578519043944
-1.1844896623795544,-4.796532804488317
-1.1824458944103917,-4.769797676278127
-1.170435272791849,-4.71435375560524
-1.1687417148837131,-4.769123370228364
-1.166877943747954,-4.748927877209637
-1.1493971203106204,-4.604306016524979
-1.140000412218617,-4.506208754131106
-1.139771910805598,-4.475497331782489
-1.129518516414408,-4.388277836032018
-1.119060576668542,-4.248798629459989
-1.1076362100697292,-4.047888584760051
-1.0742191782722605,-3.4429220077931917
-1.0689218393170876,-3.383529013358392
-1.0556665967864718,-3.076167602705591
-1.0551152315870007,-3.1460332184597983
-1.0387648924648485,-2.715385286670794
-1.030491805376065,-2.581239067843709
-1.0291800906975066,-2.5608229375122384
-1.0240005817346756,-2.4899234189196577
-1.018781355990774,-2.2806896798780096
-1.0164230635433804,-2.2586089766776425
-1.0068099077732169,-2.0512449178449637
-1.0022733375119468,-1.9163037031781938
-1.0022601855412636,-1.887307788599656
-1.000517878343875,-1.848561782981415
-1.0004365709336165,-1.8285220391455406
-0.9979286859946357,-1.7752863359316216
-0.9963191697892819,-1.77070267312958
-0.9901950788976825,-1.634695920422253
-0.9885456716793932,-1.5899380602980124
-0.9703820303394175,-1.1551445970215277
-0.9691016835008277,-1.1786407623067137
-0.959612132485022,-0.9180677369665775
-0.9433325840488092,-0.5644729392126296
-0.9421561903901425,-0.5743526855487276
-0.9378095072935331,-0.41822360634336964
-0.9369224064949719,-0.4275489030935846
-0.9318949139350305,-0.3271741874707433
-0.9270330336771453,-0.2719718844340708
-0.9259855951152431,-0.19742324648970255
-0.9186194319462082,-0.08168859734070177
-0.9177921761117429,-0.09529603243256493
-0.9118199190080905,0.05427722012951262
-0.9025441903280624,0.17491533799998601
-0.9005555670845884,0.16449468579097065
-0.8929403838185559,0.3340968114879113
-0.8921013001534686,0.30288833785835345
-0.8880817358053581,0.38673170110244703
-0.8878381206063999,0.4068553294629691
-0.8786964451693593,0.5275693133244227
-0.8698416920206951,0.670091901638442
-0.8632773571444581,0.7404339842432278
-0.8590842951101259,0.8050057878047144
-0.8585901598214996,0.7849632594748002
-0.8517218729468636,0.8594322880239892
-0.8446938657154166,0.8847016596883643
-0.8328600650513307,0.9426431573513235
-0.8249238263976912,1.0172910306567426
-0.8200535280186485,1.0390563142975204
-0.8151123504223876,1.0286991484607617
-0.8139747393002725,1.0027717649381167
-0.8096531186352021,1.0228528465433246
-0.79806016411111,1.059663782567008
-0.7970565006535697,1.0522303845458254
-0.7897631956701985,1.0280708472893085
-0.7808323700952817,1.0318750655193012
-0.7670040967654552,0.9532144352209253
-0.7601295318506622,0.8999287509401145
-0.7512866430308156,0.872417576766359
-0.7287096009368872,0.5985201630703334
-0.7253528121388269,0.518998612933701
-0.7206388369451178,0.465234281585788
-0.7083964404184258,0.26680898508506473
-0.7072468660997133,0.24462453935144993
-0.6973661052538285,0.07171749368140332
-0.681404792324809,-0.14797930982721405
-0.6807919442037562,-0.1287998158935871
-0.6768205248695125,-0.2605750084890458
-0.6726199385926095,-0.29608821114077416
-0.6597261907226,-0.5318721466732829
-0.6571195631639979,-0.5944654386879084
-0.6565628900535989,-0.6362300186945189
-0.6501301142313318,-0.7560274595164583
-0.6467172485653929,-0.8233824593054924
-0.6462652501416724,-0.7884176464635331
-0.6461513022797205,-0.8239642272134302
-0.6410591845979825,-0.9427037684907341
-0.639876713855275,-0.9604178993601707
-0.6387142293956272,-0.9893796197678439
-0.6213752857106254,-1.3146324612029159
-0.618553054411747,-1.3498477953185248
-0.6124862286517114,-1.535779030585788
-0.6071238571912136,-1.598489855662202
-0.6070358333982542,-1.5955983774300102
-0.5884997986275513,-1.9921475744864303
-0.5881516900644539,-2.002330318297325
-0.5875141806355324,-2.019572174467252
-0.5844414435604453,-2.052426198144795
-0.582070911208719,-2.1467033977876517
-0.5796477022312518,-2.1416849516586143
-0.5772815390211314,-2.1967018256316093
-0.5768261290726384,-2.2036193084728515
-0.562477901808168,-2.5016607479694635
-0.5574844529817358,-2.6036142710002563
-0.5433425995294794,-2.7768165774599054
-0.5407457419691761,-2.8299968647922844
-0.5347397645316461,-2.863123819663159
-0.5308214512612892,-2.9924356480936836
-0.5235212040371122,-3.1001006460224
-0.5137605030838364,-3.2106181610197786
-0.5131584776777478,-3.2209903452020967
-0.5091431245407092,-3.2503143320664774
-0.5002077412131127,-3.348100926328266
-0.49757086576059617,-3.3627967940746912
-0.4911057402898322,-3.450763467584642
-0.48615550726916457,-3.4988644865228915
-0.4839117858438109,-3.523060416706406
-0.47417236037183663,-3.576568078661636
-0.4544640510487623,-3.6130836807734945
-0.45392867533707726,-3.626974159047274
-0.45070571243809443,-3.5922915078808253
-0.444472730931591,-3.631772173619574
-0.44071230688677865,-3.661583305003277
-0.43027731506282185,-3.6116531264880063
-0.4270436328974263,-3.5927599376891632
-0.42224851404938146,-3.635372257866963
-0.42074730866666954,-3.6166707199592967
-0.41802807307266665,-3.603872377859154
-0.4171156451419815,-3.6331963638514657
-0.4142356455106766,-3.5220943996770333
-0.41252225659997555,-3.568572032042274
-0.40718267408827735,-3.473690097358964
-0.40426016734933823,-3.491899447985802
-0.4033854495693623,-3.442999673590403
-0.3946669797116029,-3.4084775461527372
-0.3904864509935484,-3.3747275574299533
-0.37772790577250115,-3.242165343863223
-0.3707867504671025,-3.182722435167189
-0.36516800347749223,-3.0347041306326106
-0.3583826081112811,-2.954743862159348
-0.357383574641426,-2.91225234151664
-0.3543307879464539,-2.902460465154508
-0.35388071689969003,-2.894548304630769
-0.34921935266923576,-2.833429298261664
-0.33933505682285414,-2.6415820424889542
-0.3311144628553997,-2.4724621864978857
-0.3239861390557808,-2.362185892296677
-0.3237564911467903,-2.3337412385791536
-0.31853179123719766,-2.1899201905269043
-0.3048370864880834,-1.9249449776158412
-0.2963333806620634,-1.7662964573027808
-0.29258220435918014,-1.6552636855482978
-0.2843027781656242,-1.4325678853918737
-0.28048699118397336,-1.37673491028586
-0.276042124628737,-1.2434109797797832
-0.26247968984123027,-0.8921080179948949
-0.26047765476603146,-0.8974821222180873
-0.25902705362137635,-0.8510946955786095
-0.25780605280274305,-0.8523625350871126
-0.2367308789159801,-0.2743325354438768
-0.2319880443439315,-0.13491756718592454
-0.22824248621516618,-0.07621058835621036
-0.2248254678943331,0.024373165265755323
-0.22474311738523678,-0.013485418108825073
-0.21557238854658411,0.25323233891119756
-0.20437579143532147,0.529984412187022
-0.20320872492134434,0.5611026700959664
-0.20045837721055149,0.5865086770234803
-0.1972276198678884,0.6881627205691762
-0.1954035870941908,0.700956940654961
-0.19119206036182002,0.8228824424184328
-0.17672118950031956,1.1901960764836501
-0.1733546028656292,1.2599665619939997
-0.173267957541813,1.2880408853239596
-0.1652165239002259,1.4922838658393982
-0.14628867285416058,1.855740418898884
-0.1455493405506152,1.8847310894159184
-0.14238993154181667,1.9499264003588526
-0.1401863568455619,1.9671804385083826
-0.13172569514293553,2.147150725266885
-0.13030658023604236,2.1592735996611903
-0.11034712473766639,2.5229283824614717
-0.10867227836663762,2.538463445332166
-0.10585864147531465,2.5623466824555385
-0.10567196881864227,2.5980638424797293
-0.09694862402085125,2.736474896787618
-0.09670948373245336,2.723401454267369
-0.08929127887394461,2.79248336662643
-0.08391108204298092,2.826776768916998
-0.0808044070335514,2.8963507915754496
-0.08041013966601795,2.924393842175228
-0.07499466291462475,2.937305327294518
-0.06708127594590696,3.034876895950272
-0.0653966296441455,3.0728456337436105
-0.059709064402970746,3.1047094867903406
-0.050278451743959174,3.1481398244626257
-0.04972901538064667,3.2077453022931715
-0.04210744071907513,3.285571379044992
-0.027208054425750028,3.270655178055145
-0.024555022773170343,3.302893958453099
-0.024248413690340698,3.3347592888723883
-0.01743867241094632,3.303563037445572
-0.016852099021440914,3.3011968219995826
-0.014387456102014973,3.365521267539628
-0.010005793054569612,3.3337265465725783
0.0006462817156598355,3.3030145681177716
0.007002101070072264,3.313831154976646
0.0071089006030478075,3.3343390622840876
0.007181324825335178,3.3039607800423285
0.01299814823799661,3.301414293212655
0.024631905598953452,3.2704119934606015
0.027317617436514396,3.2683311510283346
0.029803154047387537,3.260070214595791
0.030508648061521093,3.249652697192167
0.06118629007911203,3.017538235885269
0.06239150800690485,3.0011765737903824
0.06275090827141083,3.0004117930914873
0.07087205325295809,2.9435466888880506
0.08707352697288062,2.814716516987196
0.08890415659510564,2.8238373441397346
0.08935500161978949,2.7608215403119503
0.09308973919714614,2.678758851791162
0.1235108640393352,2.4317757306351093
0.12447123469900445,2.3886987136363387
0.14311406654815162,2.1675183338833475
0.14426282783204858,2.148399659622384
0.15199882515029772,2.0390977688676886
0.15444468791586097,2.0910196037046864
0.18912983406765704,1.5890191108557121
0.20041642636789003,1.4667824713840965
0.2090326989784117,1.3705939115843078
0.21392721362653244,1.2888203759739518
0.21409436023391137,1.227972363420438
0.22098008909462052,1.2692858433252026
0.23448783129650153,1.135057567285015
0.23721033870493713,1.1131223806638844
0.2435047347351489,1.061877033281141
0.24598769854349012,1.0020969780150186
0.25257708658583233,1.001314784076302
0.25505880545202775,0.9051013502874836
0.25766505804799156,0.9270532709187883
0.2652417609061466,0.931132366235345
0.2671446029475222,0.8701300375719792
0.2701182275887355,0.8189698085179697
0.2850638786586166,0.7695979234124384
0.2865558261280601,0.7932175795401671
0.29219897666818806,0.7073508274702869
0.29409889372372344,0.7920571719452096
0.29995420936428774,0.7277407676099723
0.30212100314190593,0.7432459766463306
0.3040106102285396,0.658687648983275
0.31380690350984874,0.719225419397557
0.31688562424175926,0.6624970761394792
0.3269020188013454,0.6937211607470585
0.34751222724025466,0.6689236066280971
0.3510220377055058,0.6711485035883141
0.3530404922088106,0.6529650332473482
0.3539330057465424,0.6738215693058458
0.3575721990210403,0.6788412779197148
0.35799048975759007,0.6426043557844037
0.3637514038537808,0.7166313395966744
0.3648722025000861,0.7078119006174843
0.36892447638908754,0.7018535078850453
0.37106708468126026,0.6883226200468238
0.37248419377263886,0.6975453052515191
0.3777980980269833,0.7302039549288861
0.3806808404536799,0.7193388995370043
0.3807391917528422,0.7156126407560006
0.39051789170046547,0.7293227476787112
0.396191149593498,0.8267259223555764
0.39690959764023237,0.8186939720590608
0.39752663498912577,0.8534046478463104
0.41524889934731757,0.8740689803750217
0.41789669674378693,0.8985746400404344
0.418870883475571,0.9210712435958579
0.42725352738125766,0.9527744671357744
0.43535820014140825,1.0012737292041802
0.4438322680565747,1.0797225470094998
0.45450503828099187,1.1306712860429937
0.4549021587431952,1.1643526394721422
0.4590156597329198,1.2179808939450898
0.45976127172676895,1.1836601991330264
0.47144754045171133,1.1786183268152193
0.4732519532205308,1.286617130894476
0.48152793996763155,1.3620300988571978
0.4842033926278586,1.3868228576378485
0.4937186423433202,1.3947998112333955
0.5065203147578838,1.500297321600713
0.5111470259937896,1.490320926943637
0.5337929337408722,1.6888859843666708
0.5382012153756772,1.6985584058077596
0.5397087870155484,1.6855220914092555
0.5421611454941861,1.7271625656065928
0.5516710583057369,1.8023354045602114
0.5615677075633663,1.792317107974424
0.5642214302175326,1.8365032294150803
0.5678482710846375,1.8217811131310633
0.5825442210098704,1.9278809947736293
0.5962499257759464,1.9469213866693256
0.5970327228546326,1.982002819466905
0.6025941131910422,1.9297956936184406
0.6085664433606155,1.9706647867973888
0.610792207850098,2.03742161475986
0.6205725644109097,1.9978041235783788
0.6238603981969324,2.015044649729725
0.6266386818818446,1.9344474503361058
0.6431771062212448,1.997130129317379
0.6480268096828516,1.983710149913151
0.6482989846340139,1.9775718817181887
0.6671232541854559,1.9201054149398322
0.6674853633503997,1.9060146574266423
0.6723636793854886,1.9134982348158254
0.6834793225121532,1.8570001077777236
0.6853326522569354,1.8607064927988477
0.6928255867352942,1.8276359420307515
0.7000214646976186,1.8182926333016978
0.7096205344389563,1.6484243350179844
0.7157992322713147,1.6636569916491972
0.7219151318024837,1.6226774798935732
0.7230172505992405,1.6241101457191196
0.7251181155822319,1.6122643026729002
0.7336695919433103,1.583822247774194
0.7369293037708395,1.5051681299901012
0.7372048864984242,1.528423125401587
0.7450540245678585,1.459743539787146
0.7478697010145368,1.4635772623229804
0.7485348686627917,1.448168046669111
0.7537915858807454,1.4116115918317287
0.7705477008148902,1.233264976248334
0.7712950782813808,1.2308097082567042
0.7742366834299332,1.2081190885401472
0.7843050249210508,1.1301909257070941
0.7908099055667135,1.0072747703200058
0.7925934455500365,1.044864353578066
0.7928633901057878,1.0440196007057982
0.7971798228163083,1.0066652058949825
0.8012907810901231,0.9826932967247907
0.8026230848523865,0.9976216215207573
0.8116575879602803,0.8063678855958503
0.8144099095997417,0.8036488151443096
0.817200677750658,0.7851929294327537
0.8251633096917348,0.6904666972265638
0.8257806326499693,0.6522482092043662
0.834167418876778,0.6146949437454843
0.8361690901300416,0.5410295001726462
0.8461915945440501,0.44405184661418673
0.8491621482577032,0.4437318359783387
0.8556922907684603,0.4602441665219783
0.8598722445158984,0.3771616900685785
0.8688183261604387,0.2701364682336196
0.8745022027841833,0.23110744561185206
0.8886213806608132,0.12739304673090002
0.8916956899893087,0.1018220363171782
0.8989654963802809,0.07074624287375776
0.8992900498200624,0.018503298428155804
0.9006205299140082,0.009233877399176433
0.9019674682059922,-0.037266553123856565
0.9037911582088434,-0.022299652131121502
0.9085575605760976,-0.0634672602259856
0.9115532113489708,-0.0769895398923208
0.9174512953519827,-0.12256295122814291
0.9248606698598967,-0.16717573216731735
0.9273755680405782,-0.20435561518599427
0.9391774715053351,-0.25214723082573776
0.9436485206610987,-0.26671782629609303
0.9501461620197587,-0.3157456324011858
0.9616449240128135,-0.3273532683574867
0.9640000807972475,-0.3805694005488306
0.9894604554055606,-0.48975228051494196
0.9922145562920965,-0.4202358592267127
0.9932645151694413,-0.4498541811213385
1.0044321656656914,-0.4547145116727821
1.0074843348929967,-0.4447003304497465
1.0082943811190672,-0.5172654294383027
1.0086861372128908,-0.45480033718666446
1.0221809723753346,-0.4776312468937303
1.022956231403132,-0.4588561065150131
1.026135315414419,-0.4821780221937482
1.0410528465152007,-0.4421375291300431
1.0444639738448647,-0.4138740337934776
1.0531568191039646,-0.43753251230844586
1.0584077322823902,-0.44035186994989434
1.0585911642168249,-0.46507647915806116
1.0618161930307277,-0.4166869472732113
1.0636339987612526,-0.43557160577084153
1.0764733132477486,-0.3348875236937866
1.0833948631127832,-0.3528500613138979
1.0857430091781142,-0.3786017892155385
1.0994962010878844,-0.2932621946318843
1.1031102192720423,-0.24454697292029148
1.1110893343886463,-0.24092556101093654
1.1117740616117118,-0.24582657249734016
1.1161421800480102,-0.22056193119511533
1.1264742363926405,-0.18121529552099847
1.128067762467226,-0.156615576365471
1.137301934227244,-0.11572262550572601
1.1561278402146034,0.01912018966111427
1.15673684165548,0.012475162645390048
1.1595493294292574,0.03747497804677287
1.1598567496368153,0.019806146434862802
1.1618555696508475,0.0009503641362641861
1.1624154943031417,0.03013028708783082
1.1793745240048406,0.1339700512551089
1.1821713448110946,0.12280032766457305
1.1823555904399825,0.13017750239514667
1.1908074896800134,0.21801154287562938
1.1920545849157982,0.1864433986824505
1.1922645280709316,0.17316049481095325
1.194426120527993,0.21076285682184887
1.1985860061549634,0.2274460856795741
1.2033843448828412,0.27146065794146146
1.2117061111981258,0.31024684618276854
1.215189972013139,0.25160628598934376
1.2194954168926149,0.3544662532230772
1.2227252128296389,0.368006596814783
1.226246498605497,0.39599805308837405
1.2493865968375042,0.49112744525224605
1.2500068114316107,0.46285171383229406
1.25014966852335,0.5111166098303658
1.2674515954861523,0.5719625985939569
1.269899565684442,0.5645748551706676
1.2803321780269394,0.6734731210351391
1.2819615450326012,0.6247111373572332
1.2859402694132775,0.6700552503062
1.287859670480385,0.6315044992083414
1.2988990692637516,0.6831140955655758
1.307881668404817,0.742591834359263
1.3140300767466382,0.6773610844338378
1.3204904964619715,0.7154732413560855
1.3205409030720254,0.7277935298122626
1.329193356661797,0.7755715112814552
1.3316054381438276,0.7975135080319131
1.3347657028323052,0.7354626076389328
1.336211866627126,0.7580842365472369
1.338367245828481,0.7439485036695166
1.3520212575727495,0.8124571358453887
1.3648457899407687,0.8404008787348876
1.3660134793916345,0.832427125972529
