n_harmonics,base_freq,magnitudes,instruments
9,2.45554351794401,"[-0.21009391 -0.76316708  0.2880549  -0.25114818  0.02158662 -1.77212461
  0.40031944 -1.3926828  -1.4610081 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-0.1741338255827336,2.3589203051753374
-0.1736487152200743,2.3325571260058577
-0.16843455226093074,2.327344486346035
-0.15903311380123775,2.322217720391665
-0.15332054311140242,2.2524941393057047
-0.15115373328527948,2.258062539177407
-0.13038197558495135,1.804128172871163
-0.12601124523651386,1.6746984393737796
-0.11458178003202679,1.3279214745569317
-0.10951290103116529,1.1860838025409157
-0.10623988449259514,1.065018461857443
-0.10552494706455917,1.0287445529898622
-0.09745898215883031,0.7572072310702751
-0.09697219665100931,0.743186968223315
-0.0965160783524528,0.7533124971232777
-0.09527928829495513,0.7297703702875673
-0.09421917872757835,0.6624671299887813
-0.07992602775918645,0.18636438871303385
-0.07872296106388621,0.17524463527127093
-0.06665326583288511,-0.19539636643840347
-0.06612728142822322,-0.22080646652674155
-0.062423558678748936,-0.3101404663742722
-0.043961950502283464,-0.6883096679648485
-0.027891666301369966,-0.9001568066426264
-0.02788920546249951,-0.8174753553359311
-0.02694196858255493,-0.8800637123638533
-0.023522832258103143,-0.9168319472427132
-0.019920803908929585,-0.9092440442829296
-0.01825940563038575,-0.9385478977016761
-0.0045869749519464875,-0.9413588491847596
-0.004144959741003262,-0.9532937958906664
-0.002926393696593088,-0.9661247598208385
-0.002756750824787879,-0.967427693399945
0.0031245325088882225,-0.938119300499661
0.015484108874408875,-0.8485136565238812
0.01688789895368359,-0.8574944341576237
0.022790639004835356,-0.7883807710915888
0.025751637320014176,-0.7749144851595271
0.026264272783342868,-0.7362517420302355
0.04510605395379752,-0.6057827399035102
0.04831700115849502,-0.625781902361472
0.05160152499421988,-0.6126292447581121
0.05450377649762794,-0.5511758661197089
0.062020988708746394,-0.5129968963017557
0.06628489041505237,-0.47677722521597354
0.08160834256081895,-0.4858405731097457
0.09771988935514209,-0.4780359351808936
0.09944421020999972,-0.5139166021516918
0.09954054606181506,-0.5499201928523739
0.09999309013316005,-0.5136380159734318
0.10972821535027677,-0.5959350813413852
0.11131508185804595,-0.5855004037910633
0.11977735397288569,-0.7188588638870154
0.1244573392770203,-0.7960108375144864
0.12884360262701833,-0.8232676766867508
0.1359127713323387,-0.917527986761171
0.13694757740395946,-0.9728054475438868
0.1407038516520145,-1.0266630750947978
0.15688027753733635,-1.258345874417355
0.16706435816092924,-1.39499404546389
0.17009795682307827,-1.4763075547263074
0.17396459547260434,-1.4987291919832868
0.17810824022385896,-1.5408121447504322
0.18308882288066108,-1.608397829989173
0.18461644082920436,-1.594846330045355
0.1865766919086207,-1.6146525579875481
0.18693695703016955,-1.6520729460868562
0.1907253015849908,-1.6305291724380848
0.19902210328331105,-1.6902570659474552
0.2054380535605067,-1.6969875346572767
0.20832009463479118,-1.6929250015996427
0.2179627825241841,-1.638579700103805
0.22025951975611324,-1.5952597582169903
0.22356581118879504,-1.6007872451746628
0.22368382801506215,-1.5544065456281273
0.23339897778149865,-1.4579809847361942
0.23843975357388913,-1.3246829946521765
0.24080619283459015,-1.2741258840463063
0.24555179437894914,-1.1859567052531252
0.250528374164948,-1.0887199652256152
0.27230176298371367,-0.3272745923343427
0.2826978754756837,0.10189831765218978
0.2860675708866385,0.26908505570918756
0.2900019599609043,0.42144285314085655
0.2901971920447739,0.4485809228031789
0.30317070406645374,1.0452249830552152
0.3092012748469424,1.3465394495287646
0.310932756907647,1.4297434920456702
0.3238139496987449,2.05382905069035
0.32511060208414744,2.1053917025208255
0.32811504506437217,2.274967696077809
0.3298724800780617,2.343050675989204
0.33341044284827204,2.48492685798477
0.33345876377406825,2.5046409830783225
0.3399707785077939,2.816858375008555
0.3460033279453958,3.087763986822087
0.36902202251968186,3.9673126432991097
0.3858297573525773,4.5076967062097015
0.3913699961099817,4.631061633334672
0.39279064158176435,4.658560540728106
0.39283247286901,4.689492715969443
0.39311020894167914,4.645133247493105
0.39454369334767847,4.724201675051558
0.4003372860706169,4.7797589966323955
0.4012081294641714,4.828747151600873
0.40233173409094736,4.836676185410772
0.40615929681254803,4.900425104856237
0.4135537939293199,4.959006653405344
0.4147940309213949,4.991114764026707
0.4153169054134116,4.979747109421477
0.4317746295520739,5.0152063834343625
0.437443017810764,5.049737322252
0.43756390960903513,5.065876034790894
0.45221350814302586,4.980304060085107
0.4602190852003032,4.884632308534834
0.4628588309440467,4.8744622173011525
0.46364487527033393,4.8772855464793725
0.47316708677757724,4.729421729158127
0.4741961537988306,4.672342588880301
0.4745777721551989,4.692268803444302
0.4796386248199207,4.5835429584157295
0.48660281126290794,4.482617752389665
0.4950339423094441,4.310988056016165
0.4989256006116056,4.2147371153432065
0.506867433532836,4.050035750383101
0.5115662865654764,3.936763523843953
0.5233247756841686,3.6218650081291384
0.5247913680306495,3.5996705942920353
0.5274588694866189,3.5423399546481984
0.5319997577488307,3.410074785782832
0.5339855858401008,3.349173639871447
0.5339872027104446,3.361500520735407
0.5370619302393411,3.2853195499313306
0.5375861343338495,3.238980710220574
0.5401100824504628,3.183235993540616
0.5437978803344201,3.067078760945185
0.5581211633734231,2.696221983221599
0.5642561826649128,2.534252902983755
0.5669582254822352,2.4451132115306886
0.5701799501897158,2.3947917732365944
0.572617212910445,2.2892703241281502
0.579207882763177,2.095086766009207
0.5822929405855102,1.9707470919902372
0.5865621913168706,1.8380468433323323
0.5880104192731008,1.8260517868224269
0.5896305517036353,1.7449243844535527
0.5971072440177192,1.5194444808667813
0.59973558584465,1.416397406972692
0.6107575057013688,1.1044710781054103
0.6255520220528439,0.6044375732671295
0.6276629288951652,0.5394660560092619
0.6304822358340161,0.4444128169990072
0.6379043134169606,0.1922428170636674
0.6402265906811087,0.14200079389051032
0.6448455578849335,-0.029152518765152086
0.6478067226254796,-0.11645726766319123
0.6491067085347395,-0.145474986260229
0.6591750173916964,-0.5038686841352509
0.6632015241876523,-0.6377818211813672
0.6745419945744708,-0.9684046613504762
0.6853201702642999,-1.2757222156509505
0.691792441048289,-1.453178739891331
0.6941486787030557,-1.4929236876928664
0.6956766316925496,-1.5232057030126818
0.6992153789298241,-1.598238073128693
0.708317731826976,-1.8337192753675042
0.7123849688092676,-1.901049088792629
0.7157372787864213,-1.942053122200352
0.7174596947670366,-2.012376068862061
0.7177470990253445,-1.9891174632446473
0.731101905073912,-2.1467845837556516
0.7322177836716621,-2.155041689005819
0.7333569954877199,-2.202439767967546
0.7396731448652769,-2.214038603093928
0.7493590866220732,-2.2383248193756464
0.7556813550323067,-2.249718000646848
0.7603319984611732,-2.189641170655132
0.7697898627116211,-2.1342778505562188
0.7740390177736538,-2.0727905612707334
0.7778742376082284,-2.054329009594198
0.778086651582329,-2.036479749317531
0.7797804041540708,-2.006431782348189
0.7837422557984346,-1.9508863683445299
0.7849387773921253,-1.9073758823457727
0.7904962447926671,-1.834857784811823
0.792412677696392,-1.7906714527093512
0.7944626151281646,-1.7581843100094894
0.7999200052761402,-1.6555700495193086
0.811102007981642,-1.3869537316481477
0.8190124007680426,-1.167902530783539
0.8331502956380357,-0.7796303813020146
0.8388922802808239,-0.6395568480274176
0.838970248392382,-0.6128670289813805
0.8393990924761718,-0.6180770822745446
0.848809610720767,-0.36423997543543574
0.8513074540738952,-0.29342017438411994
0.8579654293292021,-0.13394953674198937
0.8678364179635372,0.11117302423901615
0.8679267729581261,0.08575812943821015
0.8771595111490571,0.2727387852661877
0.8889275929170952,0.4664410496240108
0.8893101662164073,0.4720720811232792
0.8924215821654746,0.5255403069192661
0.8967141247004218,0.5754447032670653
0.9041767032220571,0.5777997822412678
0.9090133368856743,0.6595537799886534
0.9359105743732643,0.5669952086144002
0.9394851999771054,0.5457252332040695
0.9400667407678531,0.5221835670204621
0.9427008646788226,0.49445477508641605
0.9468696573130515,0.46739077205386337
0.9627176182497426,0.23666068921155883
0.963272845638091,0.23288993369543148
0.9724754180168884,0.02570047417140431
0.9768085182118034,-0.04675287713892546
0.9774019799289722,-0.05385115295265719
0.9862285366413266,-0.19021855517761702
0.9865080247255031,-0.20440701118530608
0.9876277441323298,-0.21929140240114098
0.9926409672023562,-0.3706070632449134
0.9951150830664055,-0.4066262076664122
0.9989783447446445,-0.4653324103856227
1.0066560058116485,-0.6175007826939484
1.0073617193554947,-0.6674442797174773
1.020828245301849,-0.8254316633885147
1.0212825983295986,-0.8873598791881133
1.0296616028351249,-0.9377890663007321
1.0305372873538952,-0.9501942493150114
1.0396117439265078,-1.036935064424431
1.0430499788700631,-1.0615221202162368
1.0569739924194632,-1.0769943259470875
1.05732480233047,-1.104986723700396
1.0736849923009144,-1.0492646282077427
1.0765162141933482,-1.040198064204957
1.0785584276045244,-0.9814021589659682
1.0859364430296594,-0.9298602588363588
1.1012386832765229,-0.7104148165726237
1.124852153073265,-0.25036641671238086
1.1250209095283665,-0.23926293662130912
1.1259450595520164,-0.2401613165499606
1.1367911863185034,-0.019950067477887846
1.1423972306353072,0.09939027556345459
1.1535606201158455,0.3511292620994269
1.1558747359791335,0.3859584926275492
1.1580391998887194,0.4821852284818635
1.1699406532013485,0.6258867760807799
1.1802185635152282,0.7896070386250861
1.1830204562130247,0.8823747344415814
1.189734661354862,0.8900073479280587
1.19236584820335,0.9329064902917871
1.2012896038066536,0.9900289443518989
1.2013442970524952,0.9610621408100402
1.2026315439458495,0.9770142384446406
1.2072404144033309,1.0366732467865531
1.2092755820752803,1.0478478994912013
1.219773125995859,1.0175932683957873
