n_harmonics,base_freq,magnitudes,instruments
10,3.484840350745106,"[-0.73030662  0.1755493  -0.07970952  1.33752136  0.89410332 -0.56315638
 -0.77471982 -0.72609704  0.59030169 -0.5913148 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.9789495322566308,1.2250912136087804
-1.9785828854273302,1.214669488484773
-1.9782345554936132,1.2382652196396422
-1.9761790087181694,1.2430301757983215
-1.973715049844204,1.243190478590172
-1.9734815438056683,1.230812724792884
-1.9722016734536403,1.2222075145908053
-1.9718601695086209,1.2382488569144605
-1.9678373323240599,1.1869344586794872
-1.963506551118123,1.1192929640024294
-1.9378198301305407,0.4809996476062277
-1.9374905761015528,0.4894715686700561
-1.9362068457306736,0.43850000535432193
-1.9298691888601158,0.2538400628475397
-1.927796184139829,0.21094045814987206
-1.9262311537439596,0.16832675818779724
-1.9210189730350686,0.037619132995219934
-1.916795648240065,-0.02467881038960541
-1.9068161746004355,-0.1479385445987901
-1.8971042300646868,-0.12860111761850063
-1.8965825231374278,-0.12171889268181577
-1.896048720672057,-0.10727008502714493
-1.895243010617596,-0.09370100172491314
-1.893014800125651,-0.06702431569661273
-1.8873560933934195,-0.0012024502032086676
-1.8820994709995085,0.12847933552600388
-1.8684014546762882,0.5779302653444077
-1.8631370426878378,0.7910338928711999
-1.8510493528656868,1.3533799026235618
-1.8478444254561575,1.481305218048847
-1.8413733006826887,1.7798680130271751
-1.8373120181850333,1.9735307477549875
-1.8208063261347847,2.550731014982397
-1.816051043066155,2.656482235418985
-1.8152730969520685,2.6832968189348314
-1.8110808846696465,2.7726015750323088
-1.8080498244024445,2.808319364492672
-1.8012490161751495,2.8399037821549897
-1.7903535449484644,2.7839539861128935
-1.7820396006807036,2.584245162574552
-1.781634671692123,2.55866459252341
-1.7731084907969288,2.2917442583544596
-1.7722993823857416,2.2444253992638323
-1.7639136937539157,1.8353167591776034
-1.7579363897212519,1.5003972238712675
-1.7507821252728213,1.0729407129080488
-1.749856811928468,1.0031553214231461
-1.7370346301983215,0.17336600939041685
-1.73655298300755,0.12756358772931084
-1.735619801104325,0.059265821494715945
-1.7315998265798949,-0.21740537620779588
-1.7260435113503692,-0.6070219409563276
-1.7065394139333796,-1.891336464090025
-1.7038051113483141,-2.0651299296035863
-1.697555089760748,-2.407056287492651
-1.6877587503496438,-2.9034877340755085
-1.6733516325161275,-3.4166660075656665
-1.6656674973039858,-3.578451895804726
-1.659858740360582,-3.6650306011654523
-1.6559440557755771,-3.6701097214827296
-1.6467803690618001,-3.67704589578595
-1.627270720917123,-3.247000695715735
-1.6253247195353628,-3.1645698273299443
-1.6192892335671862,-2.9308905931664904
-1.6131061896164889,-2.6442158685690176
-1.6105329133902584,-2.4983115531306077
-1.5850556605547579,-0.9003944723711521
-1.575604506480296,-0.24518295929234596
-1.5632488098594899,0.6030942934013928
-1.5593235541184425,0.8287392450558544
-1.5583869221573887,0.8999716816522548
-1.551470395584155,1.3093866546039248
-1.5461559788826362,1.5617650223572719
-1.5454977109819485,1.595824871203189
-1.5424547297096196,1.7236175702896195
-1.529094586960307,2.1421817059152546
-1.5281559370225501,2.148791136684279
-1.5169911436653725,2.2813745858619745
-1.512932920878607,2.2426385938586644
-1.5001811174313286,1.990139121520298
-1.4748014797372948,0.7571881274388619
-1.4696744669346233,0.43184210694916914
-1.4681868860026268,0.3398657223707254
-1.4509064507459135,-0.7643244686034459
-1.4411047277048241,-1.3072667760246588
-1.4378391904465035,-1.446687968219241
-1.4334460853292048,-1.6115139988845741
-1.430948147839487,-1.7062051936982625
-1.4308371638284783,-1.723204958281069
-1.4247736543349854,-1.8742903057957083
-1.415324645265176,-1.9525892257087725
-1.4148347230961051,-1.958523737237109
-1.4104488177326622,-1.9198968362653028
-1.400920547612184,-1.711721536782935
-1.38242388122813,-0.7143437304126381
-1.381403888563022,-0.6472503433842598
-1.38044447410163,-0.5904069761090913
-1.3779164499343182,-0.39839472542728355
-1.3610838452652414,0.9812141138454643
-1.3504624989199658,1.9066549611944827
-1.3501609165452126,1.9126883543791706
-1.3497171958062881,1.9453872913402366
-1.3420014915761966,2.5738927502333175
-1.3352448881314833,3.044343057063876
-1.3316289437001012,3.2590386202681776
-1.330380510483021,3.3352615689774496
-1.3267676186209603,3.516677551769149
-1.3188266247477125,3.824347413789066
-1.3126207532985197,3.9607712936140933
-1.300867332162614,3.936347374621733
-1.2938256090787323,3.7763204889837927
-1.2931349046150264,3.7719120854115054
-1.2851651257861503,3.4093675753419497
-1.2839514546360844,3.344001483124041
-1.2800460659425354,3.127649291061743
-1.278974480230161,3.059854863390032
-1.277182313583723,2.931980267529979
-1.2756369191802244,2.8400123402920547
-1.2705428526028761,2.4655319299527543
-1.267653218165023,2.2714912327325756
-1.2659646244805287,2.1432363927288796
-1.2657164189768646,2.1235623044774483
-1.2648750602378298,2.06772969328099
-1.2517412958784695,1.0289387053778773
-1.2465457080373576,0.6179618137715123
-1.245726205900758,0.5528765532954205
-1.2449609108920057,0.5139641074357815
-1.2372745425475355,-0.004460726894101983
-1.2225338782147634,-0.7455772784863188
-1.2125416662467845,-0.9825113536875955
-1.2087315995714356,-1.0241348844430285
-1.1897844475355552,-0.6432467749801711
-1.1861620356353153,-0.46030936048335636
-1.1842578946317195,-0.3564999516375014
-1.1839459335372993,-0.3394977418550872
-1.1806612574977775,-0.14779627023622943
-1.1600229329945861,1.346359005731559
-1.155124230095199,1.7250609457533885
-1.1477704094861296,2.281110316668146
-1.1451853003713148,2.4985049703758113
-1.1446785272919788,2.5457703960165556
-1.1422529932999523,2.7007524460209793
-1.1391398070781988,2.9344645788802435
-1.119070802453299,4.070610159145718
-1.0912337862943353,4.43384330836055
-1.0907263890482357,4.413998568062323
-1.0874287476616347,4.353187099582843
-1.0823238990567483,4.261373674509954
-1.0481718163310032,3.041823661795228
-1.0430060632728995,2.849543205286796
-1.0342281430667823,2.560570697462845
-1.033648137765134,2.5478529418032347
-1.0278807287038279,2.403591244401084
-1.026786047405705,2.3805100742976557
-1.0224891993177967,2.279128891636616
-1.0190784181772454,2.2273425212880977
-1.017402005801953,2.205875376327598
-1.00523046297129,2.0857326943029437
-1.0018309760923487,2.089889634766863
-0.9985173136343262,2.0626453770799444
-0.9977695393178361,2.0519594727095654
-0.9914407380625221,2.064757110100423
-0.9795448901671531,2.041152565166763
-0.9763359435873702,2.029319419580854
-0.9731372264362568,1.987480538910781
-0.9717234351610733,1.9851240019862335
-0.9673706775372262,1.9344601165365098
-0.9599404254168715,1.789926205494087
-0.948014416814142,1.4210753569182661
-0.9468752001351213,1.392720190437922
-0.9433279685095473,1.2216304020681235
-0.9323416635117572,0.5870232884876649
-0.9255337741633514,0.11494046007411161
-0.9194889664571644,-0.34218332720055517
-0.9178028649175385,-0.4846864663068055
-0.9093221631453545,-1.2385184201515533
-0.9084483694940326,-1.3345644156890653
-0.9034109339191847,-1.7901245921450655
-0.8946628539799608,-2.593011353934415
-0.889450461786712,-3.0858386129774957
-0.871788225672157,-4.462003116018777
-0.8620758119247123,-4.9738840941509475
-0.860382803193581,-5.062041989138773
-0.8560011218033781,-5.213131150711958
-0.8521156609757936,-5.307535087115915
-0.8384267020557288,-5.2957009624101925
-0.8314846041207105,-5.090320917690419
-0.8266480518622057,-4.883639014558475
-0.8231295184836416,-4.701226949942276
-0.812544307907836,-3.9749562532689082
-0.7944019082043217,-2.385407733396442
-0.7841671311827154,-1.419864399161048
-0.7815078223494374,-1.1733350723455978
-0.7814320759250881,-1.1534249695719592
-0.7601055850786862,0.4957233281496396
-0.756713464723366,0.694653627025173
-0.7457495499650006,1.1561961197021349
-0.7429042463175621,1.2154408922409181
-0.7353286789245548,1.3139950797923832
-0.7326377391906611,1.3231205313863632
-0.7322568034500758,1.3401260449633932
-0.7196174728251776,1.1261994968889166
-0.7144569445872992,0.9901669953849661
-0.7119749598851173,0.8987790377786031
-0.7036992648022884,0.5329520139908018
-0.7008799206006016,0.4073150200883258
-0.6963769336989754,0.1634644141295162
-0.6649098622134044,-1.2913282698379105
-0.6642716684033547,-1.3179139838668483
-0.662095697000904,-1.3786736213099007
-0.6561926197501191,-1.5403556019135893
-0.6560308432128967,-1.5522635887192457
-0.6548062708228608,-1.5630109005827502
-0.6479234348420579,-1.6737304611239119
-0.6316970677997511,-1.6548647953545657
-0.6294054296790694,-1.6332776031612861
-0.6235106839293385,-1.5447648813706112
-0.6200303964482727,-1.448939369160349
-0.619114689233033,-1.43176492530988
-0.6177001340842057,-1.4014196113475428
-0.6034477215537049,-1.006133324368167
-0.6032798364418097,-1.004655969820602
-0.5936145694694974,-0.7147140071966535
-0.5925270177864359,-0.6898005292370589
-0.58468623748906,-0.5148203671697252
-0.5753750450870605,-0.344399302744502
-0.5641712964521592,-0.26468714653308417
-0.5537708081438124,-0.28489003389497825
-0.5494802002894583,-0.3350032657971637
-0.5422230020525616,-0.44996516186060503
-0.5422189211924939,-0.45571212853855697
-0.5410325178246991,-0.4570695093760963
-0.5390134080203257,-0.5058324837481901
-0.5359404841601672,-0.5637956408410241
-0.5357611495367536,-0.5629538831234153
-0.5347145497539953,-0.5955988127128451
-0.5253114371846772,-0.7960725173655185
-0.5234894967795976,-0.8345156385616249
-0.520678842734732,-0.9012494781446817
-0.5202928779844385,-0.9178840121299936
-0.5190254997545658,-0.9235237318850215
-0.5130741292089684,-1.0365800620355439
-0.5116566110249945,-1.0755943978290572
-0.5029331461143887,-1.2140899220550183
-0.49761165594259094,-1.2418282488900265
-0.48706007424837505,-1.2415968403459867
-0.47703226889328043,-1.1049572540087014
-0.476334570011546,-1.0751529134569222
-0.4751791017948035,-1.0458883045352534
-0.46494582650974836,-0.76793334306556
-0.4597686338517528,-0.5567073804907937
-0.44466605230405465,0.13579329729996653
-0.4358949729420827,0.5743846315663766
-0.431339550952603,0.8114997249820558
-0.4257794160340378,1.0499681858668117
-0.42128610149414225,1.2365109935322243
-0.4150292461416569,1.4671410272055962
-0.40920437967195333,1.5956586806521136
-0.4071572556581682,1.6347221468634587
-0.3900169074862987,1.6787995683586365
-0.377245797167197,1.3192343533833388
-0.3745773474774641,1.1849745447237865
-0.36066299197485296,0.3621058349852396
-0.35588694100966567,0.024850319972402217
-0.34350507057480284,-0.990692058847276
-0.34184100504919845,-1.143350198667979
-0.34170889449347674,-1.1389951710900892
-0.33298554445281203,-1.8812978591845737
-0.3123733188331643,-3.382591975656243
-0.3110923466231892,-3.4595253770555052
-0.3037206030164601,-3.806057952738157
-0.29169527443875065,-4.174653152502655
-0.2897484141922546,-4.195397961695078
-0.2826096932400035,-4.21164645790304
-0.2823851730906517,-4.199428697484592
-0.2799569454261981,-4.176069187027294
-0.27937084461664297,-4.176994136211062
-0.27176852307249355,-3.9920969559975403
-0.2684304074545154,-3.8588848922180037
-0.2549146249896399,-3.1731257396851524
-0.2517094768598769,-2.9524575988334187
-0.2489629032843026,-2.7861651829286758
-0.2419073311550708,-2.2551919953609354
-0.24176441102289647,-2.2466487732504707
-0.2370373646652837,-1.886816411712447
-0.2356146678088784,-1.775316227607409
-0.2322680591232169,-1.5098104602197588
-0.22950465472032322,-1.313888844727131
-0.2220513479154178,-0.7500069072888104
-0.21549843860076567,-0.3085782781835202
-0.20813458150099517,0.18852890837387665
-0.20377746917124018,0.4153536208331728
-0.19731722238866745,0.7499751335435245
-0.19111489790303438,0.953912226411644
-0.18150700610255388,1.1643496191117668
-0.17236908803322404,1.2287395148570177
-0.16879108029479717,1.2120948715895772
-0.15426566223388338,1.0152549206844472
-0.15312463174967395,0.9916540345036056
-0.15271468270873712,0.9862403034265769
-0.15099681851436753,0.9408150606378334
-0.13307159257714263,0.4501257459521083
-0.13205481682677078,0.3986033304707707
-0.12919006749506456,0.3394747577035184
-0.12190657794249393,0.12703646997179543
-0.1158313053591109,0.010431552603955296
-0.10419925545100339,-0.1286506128569546
-0.08439052709878192,0.0017480669083189057
-0.0810897321618782,0.06558965574740656
-0.07952643014001648,0.1209378100165913
-0.07748533246953748,0.17562398116963168
-0.07601192549244118,0.2416368115392948
-0.07022583134932603,0.4118458794765879
-0.0681479816894246,0.4845838458959339
-0.06427362639379197,0.6346731899459412
-0.062037923080145774,0.7327658777210674
-0.061020936808125814,0.7653464218654846
-0.0584535765430072,0.8880111889583473
-0.05167775993575008,1.179090112441181
-0.043275031204226266,1.5788664874599787
-0.035578938530050674,1.9037743264072409
-0.03260921345528622,2.025081503127779
-0.032349801335090245,2.064306757491757
-0.029468160339096272,2.159584763778803
-0.026228376929836372,2.2829054100006134
-0.020040302821492606,2.4986344640933282
-0.01507847216793845,2.6280851133803176
-0.011887127513986684,2.6945349833961125
-0.005221572234727301,2.8091089021940365
-0.002540423227864963,2.825073656055828
1.6662120055244145e-05,2.8171661941788373
0.003888035084745667,2.832048309525608
0.012088765389886014,2.7742875059135526
0.015849964772295166,2.7298835654918596
0.019904372508477763,2.6040210858000625
0.024373559077399243,2.4693287048665615
0.024861899650020725,2.4641399092519642
0.06139129867498028,0.49175947771304235
0.06700939560459895,0.08621353854734135
0.07179289154602131,-0.24342988275827235
0.07465619100435861,-0.4400122527824795
0.07524490324787525,-0.4778056608560976
0.07793876320773707,-0.680047897650882
0.07801026910489517,-0.6852132813085318
0.08173354578317138,-0.9469877402157154
0.08230141314728545,-0.9796062675927916
0.08522066788025207,-1.1724966281274192
0.09898545895299327,-2.0364536051106743
0.10867221024167506,-2.59534756882076
0.12154322631632741,-3.1586392342172394
0.12213457543009287,-3.1646533625539184
0.1282849785701865,-3.355370630859188
0.12889262509621213,-3.4116373424007347
0.13101972440417775,-3.449053539822783
0.1318561227175974,-3.473843646258654
0.13296577846508661,-3.4977448669447986
0.13326137149320205,-3.5162654893994207
0.14027036079904764,-3.642542599505365
0.14864282832846198,-3.7169116739550976
0.15165517396493877,-3.692701079592814
0.15643081878297682,-3.6814132747518373
0.18807770850176286,-2.7470140733287587
0.19042860943390139,-2.61239558495154
0.19249225929671177,-2.513013557313914
0.19503221658043124,-2.345915652032147
0.2075574187428817,-1.5821864960908028
0.2091366097762375,-1.5035333262288384
0.22380705898233977,-0.4867966392331587
0.2265221870073555,-0.3059801893149755
0.2278495472207016,-0.19888278014112182
0.22900841199444644,-0.13703070597327902
0.236507933552482,0.38307593877353857
0.24432311345382285,0.8835095623378552
0.2484527399740699,1.1027744415716867
0.25514192273567815,1.4777868352284496
0.2561136446691501,1.5476304824863685
0.2565976834718531,1.551558632800869
0.25885738541993675,1.6611324806233334
0.26256829049589747,1.8108886968292348
0.28293554929336784,2.2670026300209907
0.28626248732935444,2.2678245700608
0.28809436467714544,2.2647514934998676
0.2907528583720742,2.23920099692335
0.2941095898204873,2.2131770481261412
0.29863747894582904,2.0969106231576538
0.3069719353341336,1.8520038607069633
0.3078328819303744,1.8024911925161293
0.3109072254870364,1.6814469759789743
0.3156323977064055,1.4723917197345415
0.3173386208248683,1.3674176484667986
0.31742312161943165,1.381704557513239
0.3264709093891689,0.8578877045368238
0.32707575459814286,0.820834087521241
0.3303428347124244,0.6279720431550019
0.3313187227140437,0.5581701237952195
0.33730945999447526,0.16928112345098267
0.3398236666104526,0.014289186009387712
0.3399072778963861,0.003563180145748991
0.345043341175467,-0.317781923793406
0.34672306811193554,-0.4354945769727368
0.3484279542211084,-0.5454841825975929
0.35349182918697153,-0.8343192152230116
0.36796646725654947,-1.5569932950172223
0.37012451725319195,-1.6367638652058436
0.37658984159660136,-1.8381646818667725
0.38405461340241276,-1.9359593020936356
0.38498530141565546,-1.944303501676794
0.3864566874647055,-1.9557857889276902
0.38826190212379696,-1.9492189589880062
0.3961200970441521,-1.884469628087921
0.4164719198861331,-1.0184530566688326
0.424643924588052,-0.4509284830252291
0.42796227659259367,-0.176245393356577
0.4316196604781988,0.10521174686210574
0.4330422661206095,0.2168436792776035
0.4341086806679364,0.3019992352619127
0.4371009400734782,0.5657260922126889
0.4437451500677789,1.132237927961956
0.44379882900327416,1.1386834072673038
0.45323518774280425,1.9682765990912126
0.4600976561648009,2.4991447736070502
0.474905889838825,3.4601769357643017
0.47665535412010174,3.5363233625910517
0.4830187755411992,3.7623275780586622
0.4852463806907581,3.863755699211235
0.48696268170100065,3.899252820567543
0.4876786992662021,3.9090894842626245
0.5087206750858453,3.8006087485353515
0.510957313050926,3.7182374116580834
0.5145097869618342,3.582726044630975
0.52195036330835,3.1838811087365277
0.533269034219638,2.412204145598841
0.5343511266541503,2.3385332356982604
0.5423447021419392,1.7209391918376042
0.54329187944903,1.6570962649976873
0.5481156914542291,1.2692442368430996
0.5671448229576033,-0.10230146067626097
0.5672103240609556,-0.09881632357210152
0.5680788770750995,-0.14042386785341776
0.5720504301101093,-0.37244768817638135
0.573193413756921,-0.4526651175594407
0.577090519003387,-0.611766736483814
0.5816660552244839,-0.8020846796275027
0.5886468253668342,-0.9541845338063362
0.5920752087370729,-0.9988114822825758
0.5936688067157716,-1.021209398520725
0.6024346610285223,-0.952036832583653
0.6091867720803767,-0.8031619694709691
0.6179817339381097,-0.39558120168410116
0.6190875763586248,-0.35345027030519854
0.624436568332428,-0.0226319793900737
0.6288898072652764,0.26287101907125404
0.6349963006327815,0.6998575108127225
0.6571917180439706,2.4388375767976944
0.6576294842716619,2.480787410928758
0.659866963614133,2.6393310511946555
0.6614052302511437,2.75616451905861
0.6632013650653601,2.868141283457434
0.6729258368745867,3.5304232645997016
0.677638471370845,3.786246559337384
0.6870463054163132,4.169824895755106
0.6882628410416354,4.227509750943838
0.6929939902939388,4.3262090552896755
0.6930297427743772,4.349049600117552
0.702310408318513,4.4452716226918
0.7032110675327727,4.464632955833238
0.7035193590581397,4.464126828010145
0.714099979226849,4.40489072535038
0.7184979128448763,4.308380240522548
0.7253334441779016,4.140878572495
0.7308227568804861,3.9715040755633817
0.7379226126277825,3.6999582940886615
0.7477774684865937,3.3027645343223613
0.7533593375614718,3.0955515084549767
0.7598176853460066,2.858492865242911
0.7703071036396434,2.527000076939576
0.7730012342607839,2.454954541402662
0.7792766569114553,2.3209159173737643
0.7970709469129074,2.0974832774223433
0.8164027399412626,2.0476298176340983
0.8367968325126318,1.9151468957049693
0.8656305369751718,0.9079602056613211
0.8902569757566416,-0.9335602637280173
0.8961809367859521,-1.4887010542832777
0.8962317201691419,-1.471172195411268
0.9003551723226355,-1.8668051037941087
0.903545727335723,-2.1522038731197966
0.9090212723222555,-2.66974746425398
0.9138747910098015,-3.100392279038077
0.9218273248191018,-3.7749421849185847
0.9241161471301362,-3.942170795223124
0.9275578641557818,-4.217000585817289
0.9287393621997664,-4.293946376797965
0.9415808821117277,-5.0155606012976515
0.9514426263889693,-5.321234780260288
0.9534505508764166,-5.353360287278733
0.9577895685353859,-5.35890801081926
0.9586035448585779,-5.357172328430377
0.9646562795924307,-5.286167945762469
0.9668549161940474,-5.24103333393467
0.9673956079604196,-5.22366642295312
0.9686000384491313,-5.202063001294994
0.9701106981020433,-5.160159185773451
0.9728316674427404,-5.051052382184635
0.9851020680065776,-4.354492752337791
0.9875763469840226,-4.185269600216571
0.9990109268160348,-3.2518646378858627
1.008266712892035,-2.429992556345986
1.0118041023038389,-2.0586677142110235
1.0176850979559555,-1.5133337678940844
1.0185702466270534,-1.4318657790804372
1.0236107761457411,-0.9697354557635424
1.025862582264855,-0.7804294653648306
1.0356729472531985,-0.0005458589462193214
1.0638337653299264,1.3052387111354602
1.0647148564816353,1.306475120814467
1.067542805261258,1.330561386483015
1.0709578774025754,1.3219742282556097
1.074717247397766,1.2911403972250985
1.0785216354871352,1.2515126465412363
1.0967132187105628,0.6681063760231357
1.102683279708427,0.3851203011452132
1.1037737217918586,0.3222631595953892
1.1043504915992362,0.2861778702098033
1.1156818755626698,-0.2833452629919618
1.1239178988931302,-0.7247729469320197
1.1298813506118472,-0.9637454492621416
1.136462435614595,-1.2438079113762583
1.1381284721407487,-1.2902252256436118
1.1394297902015929,-1.3309995805981716
1.1440483667450545,-1.4661345994331925
1.157783160526014,-1.677189748092601
1.1647449007166761,-1.7064153350086613
1.1697459608711558,-1.6629530405544697
1.1711769537675067,-1.6723439924515051
1.1830684089586105,-1.4486988499522409
1.1848518605283678,-1.4169043480847006
1.1855483644917069,-1.3940939146417686
1.2092959306752658,-0.7486713401017193
1.2168326623986543,-0.5658317623668684
1.2383710720730372,-0.27817579841333073
1.2395681940745948,-0.2656459009844685
1.2499839567665703,-0.2925333573967179
1.2502952089434265,-0.30633188157267693
1.2506990758892051,-0.30434850774482614
1.252861618460778,-0.3323860401506713
1.2603829801673871,-0.4397143718736366
1.2632295800418785,-0.48663281522396196
1.2717867500843267,-0.645715953579842
1.2800382826493824,-0.8507236383056783
1.2825402225786897,-0.9134380878012723
1.2981208875895707,-1.1956897828548072
1.305546898813903,-1.248946183213059
1.338935033417246,-0.7198500414930109
1.3477512574129875,-0.35937213663354367
1.3530049664124864,-0.11506327537224852
1.3553719477271757,-0.003662444713916692
1.361656486442424,0.3027022896322704
1.3647245822995346,0.4543544784744532
1.3707503554839198,0.7329930347943281
1.3711542857642964,0.7666719866128453
1.3729396843215165,0.8637749656732409
1.3862414419908848,1.3896653060519932
1.3959631031885822,1.652754213693258
1.3965881397839226,1.6624634555161104
1.404106602799823,1.7251954755350063
1.4082724652649565,1.7367091218576627
1.4239157586179658,1.3825934882114237
1.4330064399376035,0.9564884468775638
1.4334948951456177,0.9344114474977635
