n_harmonics,base_freq,magnitudes,instruments
9,3.0740379560759568,"[-0.53793466 -0.71823775  0.36448048  0.51473242  0.93225844  0.0397378
 -0.44888216  1.00896605  0.82203021]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.9887978669188338,1.3290519286976947
-1.983811877479757,1.4279959635353934
-1.9726445917424051,1.675505974005427
-1.970556413896176,1.7285570079756434
-1.9584813355438109,2.0276127610894705
-1.956432571845669,2.078577657888194
-1.947994729218871,2.2960695822015866
-1.93974656960966,2.489378702460316
-1.9343000353701982,2.6136541343946815
-1.9285473047216153,2.734237104079537
-1.8950572097879754,3.185247307274903
-1.8949233179040008,3.183563079161094
-1.8903286539264539,3.210183027743471
-1.8901293131555066,3.2102493129107703
-1.889602272722294,3.208270443288581
-1.883543309220048,3.221620350705917
-1.8782424965339555,3.2234958513178475
-1.876622964397572,3.215937406070528
-1.869056457396248,3.1907069302903035
-1.8611263783658718,3.1427097061456264
-1.8422226461301974,2.948682213746915
-1.8390608143364067,2.9093450391377
-1.8318513257554219,2.8140130638047096
-1.826975727584499,2.7469994863994125
-1.8260571377503352,2.7327275399057216
-1.8202206315354441,2.6445056438987415
-1.8193756308694753,2.6349071486204894
-1.8163063553222196,2.58766231747545
-1.8046229259370399,2.4034691914931123
-1.8036772514040569,2.3864984498714303
-1.8021443458740476,2.362830047004273
-1.8020614033521642,2.3614045214391823
-1.794963919045803,2.2447346551065945
-1.7925421585227066,2.2065819762112673
-1.7749429867479862,1.8931588931664964
-1.7744765850036945,1.8896841410408742
-1.7735043349443693,1.8703480622178401
-1.7723326829451982,1.8471928555454145
-1.755349661887608,1.5022511365211872
-1.7510373839998001,1.404888487266937
-1.7496784566317858,1.3700700458422403
-1.7450676760415205,1.261800336751078
-1.736253265193396,1.0358780004417933
-1.7307181834071632,0.8874893732558119
-1.7305658072524799,0.8813678864142892
-1.7304995411102604,0.8785816825957757
-1.7250359609335768,0.720688261139079
-1.724353629322153,0.7040969249732217
-1.71663579726882,0.4600916808885824
-1.7148785085447156,0.4026355071603895
-1.6687963686858194,-1.2084876591978495
-1.6680297930338295,-1.2341239831507091
-1.6605594301653999,-1.4815843374036979
-1.65970931397628,-1.5060303403330988
-1.6591343114171813,-1.5250609428862212
-1.6562140125400424,-1.619378806193005
-1.655985797810655,-1.622756706235532
-1.6544015963598373,-1.6706360073063626
-1.6525759353295162,-1.7238678251522115
-1.65134623071866,-1.755765478997167
-1.6452799929982473,-1.9232054719812184
-1.6423596943046164,-1.9939705348596406
-1.630124868639069,-2.240515991730392
-1.620546653482949,-2.3637454343386057
-1.5970492190368462,-2.3771658185655005
-1.591942713368616,-2.3265556993299046
-1.5852073114283167,-2.2294551397874116
-1.5823289708075439,-2.1811897078403155
-1.581919663439387,-2.1741725687199573
-1.5749094537260684,-2.0351115296106106
-1.5692534209923714,-1.8951409708211806
-1.5677491454633734,-1.8571422912955287
-1.5661237358921098,-1.8095209225837607
-1.5638317315442065,-1.7551574856636385
-1.5635265176191215,-1.7476162439075993
-1.5633052506248286,-1.7398935167029905
-1.5584976063306868,-1.6037860145581893
-1.5474199471599,-1.267998621409696
-1.5460079727186748,-1.2228347142709586
-1.544880165610401,-1.1841587824951982
-1.5442910467076703,-1.1661275651454197
-1.5368803796854542,-0.9313592192562511
-1.531692399232739,-0.764895468666083
-1.5117539542834664,-0.18958101003333794
-1.5073815668387784,-0.07619515107596019
-1.499415830071493,0.10161881238134966
-1.4902720038311579,0.27432131049573744
-1.4874616076317895,0.31835894539919557
-1.4846753654903562,0.3568649430839516
-1.4836490105738331,0.37330980265799435
-1.4811971434963378,0.40182521126363135
-1.477251851114799,0.4482137892976292
-1.4702128568921256,0.5149412438779188
-1.4662156641245832,0.5439807574066178
-1.4645907726163008,0.553115979272295
-1.4623659776451168,0.569715222812423
-1.437726933284423,0.649673291787735
-1.4242004964339736,0.691509327566503
-1.4205824207483004,0.7072897226787627
-1.4012775151234962,0.8658931237322668
-1.3969627206071107,0.919080525880969
-1.3963471422472507,0.9315950510539204
-1.3935630810202744,0.9688368118969268
-1.3928339239759442,0.9832860780835784
-1.3921394707844041,0.9917995573474486
-1.386410375908515,1.0919651366044658
-1.3586873639226045,1.7211512631987635
-1.3518973598827015,1.8962783197093667
-1.3496238722698561,1.9512476789786408
-1.3446543012379533,2.0759638120786073
-1.3432885451933774,2.1138944969347424
-1.3354569234201057,2.291673918932127
-1.3338834757690468,2.3268615140672235
-1.331652489236148,2.367324750473001
-1.3303702922039502,2.3925123707581974
-1.3297120516380176,2.407832467724857
-1.329685682673288,2.4097765499985035
-1.3059936338717082,2.6197074079178204
-1.3004150671152082,2.5904407717426174
-1.2930913149069267,2.4836374302223283
-1.268928256050004,1.6276730495211886
-1.2682335423614306,1.5960150142176965
-1.2678317000608825,1.567588819361673
-1.2550851633377569,0.7833527934316707
-1.2498684303600633,0.4001325408450749
-1.2483022554886622,0.28312692037746406
-1.24675675559637,0.1666892025170267
-1.2429902122279195,-0.1362229684494653
-1.242559052107541,-0.1727070876060835
-1.2362603802350156,-0.7059852164997159
-1.2358122873355848,-0.7435163930511978
-1.231066855234516,-1.1579248017608605
-1.2270506675627915,-1.5197407635111104
-1.215200500841633,-2.597112933658187
-1.2118924054833329,-2.895702743922175
-1.2115886158468077,-2.9247851694032123
-1.202390043099536,-3.7179867239509066
-1.1934272395245218,-4.425835651344141
-1.187251378224127,-4.8618700001528135
-1.1768642849093314,-5.463856913159959
-1.1742626882969567,-5.5834008742032495
-1.1635341429652009,-5.946493607045411
-1.16311716364975,-5.957635648133384
-1.1599024727327727,-6.014740026894489
-1.1369967445304214,-5.777174400923527
-1.1212744043654013,-4.959334328215982
-1.1098734929507275,-4.093344292774909
-1.1018199021597495,-3.3638244547571228
-1.0917731008413691,-2.372049971103599
-1.0902022785870635,-2.2134363964456347
-1.0658391855864775,0.2950076957834695
-1.0598544954557039,0.8600216478610733
-1.0557843336047605,1.2188381654708182
-1.0471015824579526,1.9115992254648932
-1.0432726401348236,2.1772761742843816
-1.0377663176445255,2.5215623934594413
-1.0373536755001256,2.5416097555605415
-1.0274489772586168,2.9906095495095073
-1.0147192502467302,3.2612577247999663
-1.0125148991542248,3.273835153356164
-1.005924814687442,3.238657658856762
-1.0046493665329141,3.221370209817655
-1.0038803450411162,3.2101070580846205
-0.9946225524261729,2.9723006879933287
-0.9913654339410911,2.853894965053245
-0.9907526987204616,2.825050591736207
-0.9824423770170232,2.425288313679684
-0.9650166706143186,1.281436663339252
-0.959639532374644,0.8766977985829377
-0.9556147995777793,0.5650185915373184
-0.9472078494693053,-0.09890616968144562
-0.9297286709053534,-1.3897487872281096
-0.9200002712656858,-1.9920489865672395
-0.9080689213171946,-2.554843463224261
-0.9030727349928624,-2.722338082212454
-0.8929095737058645,-2.925628808697799
-0.8916603784808075,-2.9371106372233293
-0.8910988136030591,-2.9421819588809837
-0.8894502579064598,-2.9531968880077746
-0.8848670807175134,-2.9531283673896347
-0.8830041542617932,-2.9431276233533867
-0.878961827663602,-2.8960941354691556
-0.8753794098145686,-2.8332036042517075
-0.8709582531233719,-2.7266542711685724
-0.866085918104694,-2.568548858014796
-0.8655786066494535,-2.556775014568377
-0.851026531035008,-1.8797991887747958
-0.8505879464302679,-1.852329321841628
-0.8499062904892778,-1.8188037149387277
-0.8478361748387524,-1.696719244313496
-0.8232382518059294,-0.09266685957060904
-0.822191159088733,-0.02217571936700888
-0.8085097163270376,0.8873669694655286
-0.7998586869647624,1.4020481755989234
-0.7866650650486999,2.0465953670316726
-0.777430845043904,2.3779661288646867
-0.7676456314743207,2.6011433061836073
-0.7633536904330973,2.65368565830427
-0.7535658258173727,2.678746968298422
-0.7524317054677185,2.674344331797873
-0.7451443685460699,2.5983849343794434
-0.7448098734272195,2.5963545598746416
-0.744179119304551,2.587396766135347
-0.7416736643255355,2.536349454681686
-0.7383588288398761,2.4686949301429086
-0.7242269558026275,2.045620164538194
-0.7118955152093198,1.5514962834205226
-0.695234399659225,0.8020825162631863
-0.6889264225499732,0.5155431953317188
-0.6856082274734496,0.36988080792272426
-0.6771117076800901,0.014392640160051713
-0.6770141729334149,0.008087095634307455
-0.6714909367499975,-0.20165916653868304
-0.6710207983556913,-0.22301775615470046
-0.6654127998778767,-0.41873124344940876
-0.6574170009978175,-0.661649840281204
-0.6532807901763116,-0.7716887663831631
-0.6323492945812066,-1.1304206326774344
-0.630903982218241,-1.1466836317675684
-0.6244407363827866,-1.1930255496755648
-0.6190266557590727,-1.2098591556313716
-0.6181857564743005,-1.2130195774862835
-0.6179820995069925,-1.21052531063567
-0.6103526536399455,-1.2120626897035012
-0.6077478753640886,-1.2113867429323564
-0.5957957675372052,-1.1704784193440807
-0.5945053583353213,-1.1638467411652582
-0.5941148154864249,-1.169426148980718
-0.5821420845719891,-1.1206384166871217
-0.5820326433521799,-1.1176691256245224
-0.5797769294675614,-1.1123057902916431
-0.573923073997646,-1.1014432409182424
-0.5715422830276609,-1.099456432609403
-0.558307523242525,-1.1347971868032052
-0.5541100004513426,-1.1614764951882801
-0.5476527005240777,-1.2149372735310338
-0.5473134471180883,-1.2161851579977083
-0.5456148225546009,-1.2363158799601237
-0.5429934580964515,-1.2647409148074726
-0.5388063764714284,-1.3250854064435764
-0.5267301083522926,-1.5303281873988162
-0.5256328395128524,-1.5565721325056447
-0.5149342061998046,-1.7890233647007925
-0.5140200608466623,-1.810199639024985
-0.509270332495479,-1.9229077335142808
-0.5013072736479645,-2.117047094372675
-0.4951222508042745,-2.273456717735037
-0.4904615362118925,-2.387361765865697
-0.4828196883053568,-2.558101494758716
-0.4768857408018006,-2.6846799182077152
-0.4763241809151464,-2.6871903320896435
-0.4727341145207866,-2.753984053583008
-0.4657971140154933,-2.859761325009738
-0.4657599011420368,-2.8583123293077546
-0.4626127297556959,-2.9016790680196323
-0.4590371895923857,-2.9315523746228154
-0.45884557797677505,-2.933205255695733
-0.4449281814683532,-2.9811049851184066
-0.43594366658024697,-2.9309333080741555
-0.4358777726205352,-2.9274906636879723
-0.43473247696177264,-2.916037758447195
-0.4312906966170651,-2.875576434332794
-0.4286315035255277,-2.840881364643886
-0.4271585382499339,-2.8187445721657123
-0.42515137574557915,-2.783911028796249
-0.4213523433086035,-2.7054141625028487
-0.4195254187317312,-2.667180461320245
-0.4146400292458292,-2.55342413935555
-0.4118092291478428,-2.4791318155691524
-0.40841574542088566,-2.3878212855381205
-0.39227377555038956,-1.8603868803258616
-0.38323297278526525,-1.532569424249936
-0.36266071448455994,-0.7930181944096615
-0.36064971958553427,-0.7221402478194328
-0.3530350902094752,-0.4854134169570365
-0.34978722291479425,-0.38710512849229645
-0.3473210284235768,-0.32478196527335573
-0.3466309607135427,-0.30450994585530866
-0.3465819889722406,-0.3062789088449213
-0.34127043492883047,-0.17694867707311288
-0.33425873771096626,-0.03550450613054155
-0.3253041231368754,0.09482333605477086
-0.323434839869122,0.11373885116605671
-0.32052523875556815,0.1410384604149754
-0.3177478933246518,0.15545301006268558
-0.3172478067525093,0.16131405727650547
-0.3123863453317597,0.1708042759730845
-0.30075119761649205,0.14255970180537775
-0.2980580753517814,0.1251826215591753
-0.28416727493745153,-0.039876852449199224
-0.2689393762804517,-0.2942468708387729
-0.2606527455781764,-0.4448533110824535
-0.2442531773493104,-0.7123191065189377
-0.24288375293721565,-0.7291760998867107
-0.24098727618050653,-0.7553566471910116
-0.23822003384812263,-0.7892465202769653
-0.2199108227823241,-0.8877703299411748
-0.20584519161545378,-0.811117812265632
-0.20086904354531887,-0.7495261301224646
-0.19143625844869216,-0.5842609637205542
-0.18928649779404427,-0.5385537985778525
-0.17992045625923403,-0.3099578329387067
-0.1651706781605946,0.14834570347460707
-0.1596408499053621,0.33340331040528226
-0.15763185504111998,0.404264638042432
-0.15737984714356035,0.4123119835800914
-0.15468407796768346,0.5072836381748065
-0.15421138646890054,0.524182159732976
-0.15175222350965978,0.6122232922937622
-0.1477509049490875,0.7534798865880824
-0.14504461186639883,0.8493941487664249
-0.14258380368796875,0.9377308534707286
-0.14036438669311835,1.0133305902717102
-0.10718710607690296,1.9461574952334983
-0.10508677314366022,1.9883810141659015
-0.0889729639315302,2.1865910739641907
-0.08334470012645578,2.21043939053728
-0.07959121674886349,2.21553219750803
-0.07885945354619839,2.211172046570589
-0.07345840331862341,2.199972069536124
-0.0716027837376414,2.189455260203534
-0.07118858403700568,2.188989146211042
-0.06969432900798456,2.1789941082694457
-0.05876601720585084,2.077371710803796
-0.055982498909871836,2.0415042450603615
-0.03877224119143552,1.762316580380173
-0.03868029747452528,1.7573131930827748
-0.03047251277932972,1.6108978675067631
-0.02323268528070699,1.4729781953112842
-0.018784998395320773,1.3888422590012042
-0.015594550572253674,1.3357827865850787
-0.014193672422668335,1.3146416928407194
-0.010231295716665478,1.2495836952742496
-0.006772798237765443,1.2003612256098475
-0.0006904092504917969,1.1224236476418634
0.005214122616421513,1.0661917736951898
0.010493419143805305,1.0282982645392995
0.010592333441356239,1.0233861174132597
0.020110717707767733,0.995732947972684
0.025438866856408282,1.0013270241436647
0.03526270149115973,1.0559430914384709
0.04802191086534213,1.2108565044693895
0.04836228031946277,1.2153960856318513
0.05612380596843636,1.3508809457711042
0.05668407945963905,1.3608904831950042
0.05936191529370083,1.4153043526802371
0.06129835439531606,1.4494744386675837
0.06352549907645155,1.4968692466284845
0.06995011405602547,1.6456115631059482
0.07033001039918663,1.654533382972874
0.0802120330386531,1.8962874273711363
0.11354901800769124,2.69777996334057
0.11431371186975436,2.7151693689080454
0.12231423164418675,2.865046338528556
0.1285847504337001,2.9754782345707804
0.1299661381559547,2.9877820226573957
0.1386267859403265,3.102233875366753
0.14639834285301934,3.166152433189253
0.1478742372690549,3.1788666554399025
0.15675716025151232,3.2186442884373645
0.16232593350598812,3.2234907353835967
0.16538479712325316,3.2204664331446877
0.16911369041662772,3.2100452085073496
0.17574671687322052,3.184510135658077
0.17620736850961816,3.1830358578776234
0.17679964890661193,3.181748708975687
0.19238463121925342,3.056380295548668
0.19568450501672396,3.019074840286587
0.20161266756565244,2.9486005505661
0.20543740814912903,2.9057206983951227
0.21285841370405745,2.8047586902715023
0.2206455467730848,2.690371436063848
0.22587390501840332,2.6145710031827862
0.23674023517236176,2.448531958472101
0.24250626489559934,2.350685262581757
0.24272391427249662,2.3511542353646444
0.24842798503385888,2.2602327283858723
0.2728594341752646,1.8212921370815707
0.27881509145341177,1.708105212745869
0.2825988503976249,1.6289403992789646
0.28449803318475997,1.5881833100962117
0.28614984359673734,1.5525623019374097
0.28627342611709583,1.5547555981392378
0.2910626456728984,1.4468692161090517
0.30503286810955377,1.1078302680134595
0.308175040963643,1.0265935454819792
0.3232113684737872,0.588176203349833
0.33132080069908376,0.33795364281854134
0.3572287072899898,-0.5716844235189293
0.3767629592681607,-1.2638596270706746
0.38570353991454365,-1.5534829038260625
0.38834043649067596,-1.6318974137988502
0.389686475146946,-1.6717470318103853
0.39155103962064874,-1.7272040032343008
0.4007934770916064,-1.973611504404192
0.40939697289250887,-2.1590068712718016
0.4099304926017826,-2.1714737437001297
0.4477507193656818,-2.372857409352253
0.46072349665633316,-2.1982604754332766
0.46142028617991926,-2.187012695522217
0.46694391487001496,-2.0766432328443027
0.46716739525207984,-2.0734219175652
0.4710666106381689,-1.987160838302969
0.4885591757908365,-1.511316198096135
0.5102130151269013,-0.8311754702693973
0.5121752615715751,-0.7714627482712335
0.515197021405096,-0.6724298818269007
0.5437606431199642,0.08111758677477614
0.5447701114019168,0.10639883939727729
0.5549108868396386,0.2929292423289967
0.5630614233829698,0.40791760404836097
0.5654498605300757,0.4359315243363101
0.5731503930738526,0.5120381472947114
0.5754097510489693,0.5315134675900816
0.5773816165428594,0.5452931647171367
0.5775602751431839,0.5456297051160877
0.5789820514231021,0.5562270421447655
0.5834407737633387,0.5772564338830619
0.5872208555241034,0.5965746928984456
0.6160506224627045,0.6788202180284083
0.6195826273872802,0.6867190248629983
0.6262401252489451,0.7221184972291932
0.6301424922059926,0.7474637311014815
0.6397192097651025,0.831649080296726
0.6399970832384758,0.8325029759787012
0.6430675793800162,0.8700787871909041
0.6460208986009928,0.9090820736531139
0.6532534192234833,1.0146927939188417
0.6538471652971136,1.0260628818490622
0.6711551463743675,1.371072279924239
0.6717529437537548,1.3826703661615956
0.6761571742679484,1.4926652623603334
0.6932484471061846,1.9276535162003443
0.7054356810092672,2.224071455691418
0.7210582519728765,2.514842898307438
0.7468257474427418,2.551082610149963
0.7554071252529795,2.3850321317055805
0.7691906886389761,1.9136920330244929
0.7791793530663846,1.403366585103419
0.781883268425366,1.239163053609934
0.7841873596362436,1.096663010469194
0.7907765724558149,0.6508060687078505
0.802785486507263,-0.2862806028135538
0.8068376681304872,-0.6334904453397255
0.8155629446591002,-1.4001911986844404
0.8182482397531232,-1.6457164588924769
0.8187978368396358,-1.6928708528291194
0.8188979222874622,-1.69967839162685
0.825635021935681,-2.314250571231676
0.8257222526529029,-2.3237207479060213
0.8302885152331303,-2.7386008209657664
0.8348619747341335,-3.1412636046803804
0.8409898925538268,-3.6702837378820936
0.8471494835567652,-4.1721860206675885
0.8605524051600071,-5.105826883805112
0.8618755745959081,-5.1809294481795645
0.8650857493538862,-5.361207895403651
0.8680782291560427,-5.509354099498896
0.868975275475647,-5.552276122920976
0.8728449832386795,-5.715632796351265
0.8845477411890181,-6.019453675604624
0.9129804143214839,-5.524009666587904
0.9193340239663925,-5.181298295283838
0.9195733686611014,-5.160978785819542
0.9220620469129153,-5.004765819488703
0.9232984488191018,-4.9193549863883455
0.9266274457605093,-4.686511487022375
0.9520236671132536,-2.3906651977696347
0.95230978287801,-2.359295994545611
0.9539348744796303,-2.195514476790217
0.9608509458363237,-1.471838772335008
0.9626788756873292,-1.2827021815571371
0.9637838478743914,-1.1660951886434316
0.9644173998397201,-1.1037922485128957
0.9703955726591786,-0.4858669016816766
0.9789001564873145,0.36639298020792305
0.9808219964493281,0.5506665208698835
0.9950274225553755,1.7786411184375535
0.9987543082641652,2.0485146448252682
1.0009833826023407,2.2000236463386447
1.0024272155833778,2.2941332085714197
1.018470289412619,3.0547503269831604
1.0198837663815787,3.099082015087481
1.0235978451650745,3.18173565774168
1.029736858400673,3.259020982346517
1.0453696751563202,3.096993316948026
1.0467661072775813,3.056554468063631
1.0470233939913713,3.0512128811324346
1.0558732404020823,2.7108883727977378
1.0610403910876016,2.4512101657491137
1.062280516037145,2.383726213824142
1.0665576743012934,2.131400004813772
1.076235061082734,1.4728812304457142
1.0785655633012468,1.3040109737261125
1.0844853216095878,0.8616953568361854
1.0865973822629504,0.6985255971739907
1.099068193185932,-0.27610705886808334
1.1104876374438915,-1.1335771670709622
1.114894864427809,-1.4358980036946054
1.1382294566540754,-2.635313674854479
1.1417205085320061,-2.749104820291239
1.1439850830715432,-2.8042141834257057
1.1536146681817225,-2.9440396172463332
1.1571511452832706,-2.954564433631667
1.1758880059023422,-2.639238260834816
1.1763845424608572,-2.6225393505842867
1.1770181139545723,-2.6038707190402293
1.185828690746991,-2.246239968700313
1.1887537894494935,-2.0982903307113223
1.1905994709021224,-2.0056783137487395
1.1953443609866197,-1.7432126884312962
1.204371969799345,-1.1893428087051923
1.2203175701269924,-0.1202842092066687
1.2235061104865386,0.09888756833156728
1.235406525329818,0.8836776170027945
1.2393404180570045,1.1254275947851715
1.244368280041007,1.4149154198353378
1.2548129688746368,1.9437195746143436
1.2767401553529902,2.6071234946510597
1.2786247727555082,2.629819114872226
1.2821985882913376,2.668375666762516
1.2840981625052077,2.6775116980754476
1.2937765653948947,2.6585805030753638
1.31661556322657,2.153794986324782
1.3213921831154787,1.9822478879511392
1.3214311477675365,1.9814638865997072
1.335559541150264,1.3990361020119388
1.3361482179455306,1.3743942161043898
1.339352490980465,1.2253217711381361
1.3516298481212292,0.6652441591829995
1.360592630162854,0.2747989681869578
1.3623200727500784,0.1999809488899622
1.3685134490445243,-0.05360464471893373
1.3728979919736943,-0.22111001188314708
1.3773956099489162,-0.3831412266090634
1.3794108886567917,-0.44886854554758365
1.3942467231985347,-0.8593849114289793
1.3946185228770096,-0.8637566228625989
1.3949637877846506,-0.8722970891596572
1.3950080722965659,-0.8734638722105565
1.4010796202104903,-0.9917385575423759
1.4057947794637187,-1.0631596078757108
1.4059123548406562,-1.067892079199753
1.4066340792311731,-1.0783080318201999
1.4250577257698733,-1.2116529889521637
1.4369332901970928,-1.210035754537473
1.4521640761452685,-1.1538741953549743
1.4537760008714526,-1.1494243712722239
1.4573856042812405,-1.1325559121294393
1.4582503172903039,-1.1276546693532237
1.4588612741574245,-1.1308874831100848
1.459391504227347,-1.1252164982581774
1.4648627766307953,-1.1137626216361263
1.4710354637299519,-1.10210991820302
