n_harmonics,base_freq,magnitudes,instruments
10,1.124463438652206,"[-0.27009669  0.43993842  2.39899702  0.16422082 -1.19546832 -0.74730701
 -0.41029404  0.15522678  1.03029302  0.2653557 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.314936040027328,2.733388004289466
-2.313939493956572,2.703324991994451
-2.3120326794176034,2.7205137792356426
-2.309395556180033,2.714400375459709
-2.3052698176105784,2.700316645192774
-2.303029199909753,2.6777818086395313
-2.3027040289541816,2.6395921911447684
-2.3005920363036814,2.6495216368258
-2.3003668581562486,2.6390314286390857
-2.298739492481528,2.6446426779867047
-2.286253982532851,2.534599261701147
-2.2817396932263687,2.4878127919797093
-2.2794511833187663,2.471857568241472
-2.2700890435709375,2.3418470376064744
-2.262921747322907,2.2157963631605737
-2.2621559719456443,2.226044276938735
-2.2589255699246613,2.1504749119679563
-2.25613235473173,2.123765625929195
-2.254729564762326,2.1115915808568864
-2.249058821917898,2.0005939485583624
-2.2486508771673996,1.9821975007662231
-2.2402639138463445,1.860875820785821
-2.2319497641438772,1.662058220348509
-2.2316504337264593,1.6403960400359185
-2.2227567340732857,1.4365372733348665
-2.1990334497018313,0.8873140209762486
-2.188313509206104,0.5664504422855332
-2.1837054706246395,0.4690706854089398
-2.1812166696810964,0.4143826391882645
-2.1752837640201976,0.23477662376797315
-2.170590124859765,0.06847116409947625
-2.164363852784283,-0.08961150501305408
-2.1475536354183506,-0.5763104412482744
-2.138250040768538,-0.8706897347019786
-2.1373021756698245,-0.8739795962366227
-2.125226643617774,-1.233791957475916
-2.1225028491046585,-1.3202773607536344
-2.1189945486680584,-1.4083416267739557
-2.1142637896176515,-1.5370700305701952
-2.110692585634723,-1.6553906647912275
-2.1099261714478974,-1.6771288012775032
-2.1096021900111053,-1.6543276202118091
-2.0968409835452766,-2.019333503338487
-2.0856254706797177,-2.3116366434847757
-2.0854521149919534,-2.308539633370482
-2.0848118717887845,-2.344025007642292
-2.079210593877879,-2.4879038079553046
-2.079026259172045,-2.477100201620522
-2.070626129033772,-2.679533259593112
-2.059657535318965,-2.959730023083247
-2.0585904438431326,-2.9765061863233786
-2.056003590305702,-3.0514466815508845
-2.05586721491465,-3.0337884542605202
-2.053082586826535,-3.070291302319477
-2.0392880463419485,-3.328014862571564
-2.0332750094325123,-3.4242105237703915
-2.021478190832955,-3.6130462644173953
-2.0176958848019444,-3.6615196065529867
-2.017214109480904,-3.6590522482215797
-2.0130656453347386,-3.7027605008339552
-2.012420045407535,-3.7207104291721538
-2.0019162249876006,-3.8156266162700603
-1.999234037165134,-3.8578480173488896
-1.992767155761686,-3.905264150062987
-1.99216230346774,-3.8995494022925286
-1.9896209729653118,-3.894133230500121
-1.9779283186749144,-3.961345814459183
-1.9737613689438138,-4.001454860062178
-1.9608497444311808,-3.961870206502407
-1.9590989959433482,-3.97414737521722
-1.943977685769018,-3.8861108828572344
-1.9434502092960872,-3.8730756684647516
-1.9387106429230292,-3.847123121988332
-1.9384498226225613,-3.853059813673336
-1.9380602429479712,-3.8735834855438287
-1.917699047967675,-3.6324519152332706
-1.9162427534562874,-3.6454828937395423
-1.885030113991183,-3.1033503042834822
-1.8682386214736766,-2.7352272505456803
-1.8630603833282375,-2.6473286978522856
-1.8591010736000826,-2.560954704725792
-1.839945232573789,-2.0659626952533854
-1.835093328554172,-1.92850815260884
-1.8349541157873437,-1.9508289721579963
-1.8300319441411699,-1.8008726528803256
-1.8298108447667243,-1.813887024534848
-1.8200580606223686,-1.5319224451349498
-1.8194414631371032,-1.5208563486518305
-1.808004669918887,-1.2153120947100942
-1.8079417067018875,-1.210142672993802
-1.8074845845780232,-1.2012515099362844
-1.8060891476628247,-1.179776312924678
-1.7996640458022926,-0.9687943083235585
-1.799229449804907,-0.9977634077019789
-1.7989007623602333,-0.9826326716153425
-1.796943809313008,-0.9276027083717853
-1.7759267593236565,-0.3345113263293402
-1.7722755213469388,-0.23100595703301824
-1.7709768571448006,-0.22748137490071435
-1.7703254081292514,-0.17652330002491295
-1.7696364141921366,-0.1654604743367689
-1.7673323496409452,-0.1113563218414633
-1.767291440657978,-0.1096762768129364
-1.7654047905276367,-0.08498591714240505
-1.7617811874860372,0.03167804702501605
-1.7597946239021558,0.06026005056583882
-1.7513167552700164,0.29840159172865416
-1.7503091139095428,0.2978610340543473
-1.7432039906352328,0.4915276761894185
-1.7300402311741827,0.7988173373511241
-1.7270899678427654,0.8442160861444616
-1.717309237047854,1.0189751801067664
-1.7158473981947946,1.0468361305812757
-1.7114350399850162,1.1470915329767277
-1.706756701687298,1.2329421823523607
-1.7023170747609542,1.3056090234046613
-1.7005297147731313,1.3526588825865589
-1.6953905272897976,1.4102998339946284
-1.6912438083792318,1.4598186601374297
-1.6839741398639305,1.5698137858299042
-1.6826424471449362,1.5980449164511972
-1.6772543176581565,1.6694882389224377
-1.666708821006654,1.7763188007813244
-1.6596866934604748,1.8247449944655902
-1.651210400181955,1.9042844885583352
-1.6489153762563185,1.8658821185000982
-1.6384292273319447,1.9714440113040927
-1.6360669660758695,1.9436429160424977
-1.6340298932297768,1.9639725375845316
-1.632035390725118,1.9605362206622483
-1.6312643590235787,1.9549067353837335
-1.6200097049483204,2.0018571789407833
-1.610498990668592,2.003148486286954
-1.6093782526066658,1.949931008641532
-1.605472861832595,1.9433780130058134
-1.6054035486401694,1.9235901379431999
-1.5955409412953734,1.934998789764674
-1.5894776287005425,1.8753051937530725
-1.587632533595139,1.8695381653899714
-1.5873530474770614,1.8478406146157336
-1.5795243208475072,1.7904808806958679
-1.577516450476974,1.7807411638434365
-1.5718381003744915,1.7473843842739465
-1.5686495413935087,1.6964971816015553
-1.5663067916311655,1.6958848543394387
-1.55728959660764,1.602435876461263
-1.5504953817177385,1.5176160073190914
-1.5476521653473998,1.4561146812184664
-1.5470369240538286,1.481774546417032
-1.526434082453272,1.1955407551706672
-1.524742517241931,1.1906005174760745
-1.5155473819142131,1.0579612415433766
-1.5052947530407337,0.9141801399436291
-1.5047655867308345,0.9151466529098468
-1.5008180530078459,0.8240245175092136
-1.4961285992937883,0.804811461297072
-1.4781102332402203,0.5305154309927672
-1.477161662305642,0.5220001489580895
-1.4762902787795313,0.5085720348878703
-1.4724526777571147,0.4616053401035357
-1.4717358149987245,0.4707025869084467
-1.4678652763568847,0.41060109834781716
-1.4552267726365427,0.22652314710004764
-1.4550461024608112,0.22871878907398333
-1.4458158292675953,0.14041353188565184
-1.4424494152001135,0.1227204877712072
-1.4353194957198077,0.010084982303854451
-1.4256455766194733,-0.05987209773864559
-1.4240615564083203,-0.11754485682855562
-1.4077742151603,-0.24351491906900244
-1.392429401273503,-0.2921731512351331
-1.3874018343334056,-0.3319247189028185
-1.3837332113522058,-0.3465802481677318
-1.378921948275982,-0.3576966924612793
-1.3776092505318807,-0.3413153367670706
-1.363028467083307,-0.34668685666473353
-1.3605228235700813,-0.34308491759930226
-1.358308834040195,-0.3740260257614699
-1.3439000133870707,-0.32166886966792185
-1.3407208640368644,-0.2992482084349945
-1.3370691397062902,-0.30655510180311085
-1.3365733310317682,-0.30529372583748987
-1.3211082096563744,-0.21023530508367017
-1.3160666761666302,-0.15931030406317273
-1.310744146930989,-0.16678668461399407
-1.297363545116108,-0.009247006016432665
-1.2884559869648882,0.06294453234259792
-1.2801732445423715,0.17518244397515
-1.2773034705630215,0.20440052968221947
-1.2739293132183762,0.24598644743042797
-1.2692700806676152,0.2979491591489412
-1.2556633440768001,0.4371878559181053
-1.231445905352726,0.7661842154571153
-1.2295186129503322,0.7949928916617681
-1.2271658555735732,0.7880896418128984
-1.207435774036117,1.04550758632532
-1.201122324389356,1.135757592857866
-1.1996634069733862,1.1434814827951973
-1.199069899619074,1.1286035664020566
-1.1981804056998295,1.1622208056092997
-1.1952705888798056,1.1806477541802083
-1.1934269936013873,1.2301959429008165
-1.1891474107535094,1.2622750948350288
-1.1854970357085723,1.3059322689400439
-1.1792689350931078,1.3326437586611295
-1.1585991326092324,1.494102833184782
-1.1483857533852755,1.5822359213675083
-1.1465769554233407,1.560064570697868
-1.1430027327260868,1.6234003943484185
-1.118427186288982,1.642926521613073
-1.1159998648469263,1.632530537914941
-1.1084566267181524,1.638723641092621
-1.100717851061469,1.5778017086597955
-1.0992911821775733,1.5744005922619004
-1.0945008945192707,1.5693997979123673
-1.0929717673957964,1.5667261437357656
-1.0901650076915577,1.531146023171169
-1.0896334299037584,1.5158453054023264
-1.0727936011502097,1.413544717637207
-1.071054101932522,1.4056193769735763
-1.0688330131908326,1.3726262178170432
-1.067296271354466,1.371006843040965
-1.0594680917048078,1.2836124826738748
-1.0241253915186954,0.7302729834843104
-1.0132109599032166,0.5332283179934889
-1.0118316130886607,0.5301682123595671
-1.0102129794403292,0.454626474593893
-1.0010575048437045,0.3106161889728079
-1.0010295517595165,0.2819400487044943
-0.9842461891971883,-0.07236452629293338
-0.9795562226674939,-0.16903185472215393
-0.97413448973245,-0.2844658107711423
-0.9737545362231792,-0.33098162828358946
-0.9481410241940766,-0.89866750836727
-0.9450056114709646,-0.9849801718011238
-0.9283705072430832,-1.3633840198752616
-0.9239207827767184,-1.4731020975948113
-0.9048773074042384,-1.921527981955732
-0.8981865097581774,-2.0574290129692856
-0.8963059916630796,-2.0987933411580495
-0.8949486955364696,-2.107225078735132
-0.8888238056164086,-2.2408290532799366
-0.8792231806992792,-2.3858375361260657
-0.8769354386607624,-2.4503759274521832
-0.8737710177484939,-2.5104510261544153
-0.856088644719355,-2.7840955702299746
-0.8440044979815489,-2.947036715993036
-0.8439996669680507,-2.9343428785928176
-0.8389978244675689,-3.0135301772415506
-0.8203682946148709,-3.1249177269623147
-0.8186252351559444,-3.1754913325059904
-0.804516715761725,-3.250815451897115
-0.803502314797667,-3.2466511243174354
-0.801394456595145,-3.2391149640596812
-0.798921297948028,-3.245198551719999
-0.7890519706027197,-3.275632570747995
-0.7802476318858851,-3.2355770157295156
-0.7656594364290932,-3.1745438794180214
-0.7530602521960397,-3.0754199702694085
-0.7407166910265719,-2.9324873927377775
-0.7401621153435576,-2.9325199425663055
-0.7323448356670026,-2.8676348030742833
-0.7264431298585579,-2.769113745058756
-0.723065424564072,-2.7226860111068945
-0.7169758174782199,-2.6147642252642487
-0.7147211998540133,-2.574382550504684
-0.7136127204835838,-2.5450946880593603
-0.7130333936946576,-2.551075267751405
-0.7110660611417439,-2.5191254709971154
-0.7062951285344283,-2.483985978541893
-0.7057607789228855,-2.4495360760785894
-0.6882405108497176,-2.128596193194848
-0.6820158872151758,-1.9637523728397481
-0.6805988859785961,-1.9338471603324303
-0.6714371937136754,-1.7500563281966695
-0.6550763584783108,-1.3850703837578358
-0.6550482075724302,-1.4013311033996938
-0.6549102359481149,-1.3558000384501157
-0.6431195164143904,-1.1157257152096463
-0.6175665610694612,-0.5136792956174212
-0.617279426756606,-0.4984427111182237
-0.6104373677755444,-0.34614827792703967
-0.6097622564839105,-0.3186528917866479
-0.6068114683538113,-0.27264066397216363
-0.6052838631628532,-0.23338517864733663
-0.5912903831798788,0.07541758054730509
-0.5896150767034474,0.112241476005644
-0.586931356734365,0.15514235774816465
-0.5850593716876644,0.18987189887368416
-0.5771455337668661,0.3274669201844014
-0.570829448492284,0.4554897138877746
-0.5665995864743163,0.5542573822529603
-0.5579484390730256,0.7151569034636928
-0.5508007451554779,0.8319402783960612
-0.5430720025672966,0.9464947111051519
-0.538158696246847,1.025164538918826
-0.5327987982581917,1.0991250509740638
-0.5289984396738276,1.144331035114917
-0.5203265801140242,1.2410790828425664
-0.5122065698221183,1.3446039450506726
-0.5038905353065957,1.4213826322780447
-0.4980633632653704,1.4463203485477187
-0.4727622451397071,1.6259662310571295
-0.470894756071067,1.6130781838373043
-0.4708601513034667,1.6130830758260641
-0.45857616025935055,1.6219365233415326
-0.45831165064985946,1.6073927547874758
-0.45685585304314147,1.621913908612304
-0.44766895100129034,1.6252775673330577
-0.4422648843892367,1.60327464996537
-0.4328274031169532,1.59543483277717
-0.42602295824924497,1.5647644458591852
-0.41652825045455444,1.5381705613306675
-0.4092940840478292,1.5224395996717697
-0.3969202142300219,1.4209230216959348
-0.3963332721854389,1.4465470679942538
-0.39532057176799906,1.4106347529651955
-0.38553730855271207,1.3614791590961477
-0.3792478757041393,1.3253054473648285
-0.3766148104751146,1.29955192445875
-0.36527061839663144,1.2399585603669776
-0.3634673122404495,1.2166553769953776
-0.36072551317580537,1.1908555391850926
-0.35632641760892003,1.1451289228080122
-0.34175126771906417,1.0751165705653591
-0.3369383004687667,1.0376006126557282
-0.3328835286194298,0.9827666313720343
-0.31232497713155194,0.8751834064542631
-0.302657029813028,0.8471754557368215
-0.29173489694279864,0.8421778312577411
-0.283156400015657,0.8138970145002815
-0.2817045283604682,0.7935115480260633
-0.2775326156248754,0.8220706062923984
-0.2758047668017447,0.8148500840826108
-0.274050961504793,0.8074015334433765
-0.2594092290656791,0.8382208923798542
-0.2494975077919337,0.8381550776308779
-0.24541072574691558,0.8573812867405742
-0.24254821966101137,0.9058650237542978
-0.2256623100673889,1.0291123207549078
-0.2092266233925848,1.1963550048548444
-0.2031412937610808,1.2652916229055486
-0.19078535297262178,1.4465257371864675
-0.17798355849370262,1.6012866038119649
-0.16551665568524498,1.833162627588247
-0.15814964485034588,2.003686777936812
-0.1565148034112145,2.0245577373564663
-0.15333732057231053,2.0879185164521874
-0.14666128968534764,2.2167367837722223
-0.13967168358733328,2.3559617458728312
-0.13941850143732815,2.361330972053137
-0.13887574537539216,2.3616307512587307
-0.138556355386251,2.405578976552255
-0.11808133823607392,2.83458884279003
-0.1162611078119733,2.8742556657205154
-0.10186279700962331,3.2248223319481184
-0.10160168414081694,3.2344130545057888
-0.09405933206735906,3.3966207378325715
-0.09312353932705175,3.4208975173121794
-0.07991827727345191,3.747114306821437
-0.07733711115809605,3.8103268563257617
-0.04834141591699259,4.46374057100403
-0.04079254969485335,4.603263097450899
-0.02193645465451244,4.980811722381537
-0.018467525380870597,5.043455550672854
-0.016147551132847493,5.072529374793289
-0.006460671902143389,5.249209817776455
-0.0014029688749817026,5.312105030476085
-0.00028356630585690823,5.344981789333012
0.001372970530260087,5.356623644294001
0.002958616722565921,5.405504067479484
0.005101266514068392,5.405211589613656
0.008420012680205424,5.468007981014787
0.01358356774954661,5.498152126292917
0.018662028795845664,5.586009104615114
0.029110181128641166,5.683003351419305
0.03396085713209285,5.7287408003813365
0.038019056599047474,5.750209168976148
0.041056709650958645,5.76473635415232
0.04516578919049152,5.818145110934063
0.04570222725653883,5.795106139079946
0.04921098510004418,5.812891031195461
0.059594580203355285,5.846098646552494
0.06370027157172764,5.854136849714904
0.06546888349056168,5.813956269326836
0.06913678735285522,5.830665215913443
0.06926830814473472,5.84769541626311
0.07727984014572264,5.830474166385485
0.08633176564176415,5.822002345068151
0.09496549608582328,5.743840979396912
0.09643782311043925,5.7539861121338856
0.09655464187031271,5.76232412194664
0.09992181971470604,5.72115212850545
0.10827185754238489,5.661166035712506
0.11534402400138521,5.55635487278511
0.1158735050163835,5.574643388560395
0.11728243251865944,5.572675828087376
0.11845547103953002,5.553725174837677
0.12389699076629945,5.461208105051282
0.13359952684960597,5.3739684913352095
0.14030047652466582,5.266589980558574
0.14166602629946468,5.2250402524018575
0.1499360918843129,5.092535445429335
0.16583902795992156,4.810583521536449
0.1688218399213408,4.737635979245539
0.17250937674067668,4.668535889567289
0.1765470802403577,4.583876784807973
0.19392138995935637,4.209359686106519
0.19909716005490763,4.086973928516355
0.2023038708001641,4.028321761658731
0.2046558271730694,3.9578394089005857
0.20716248566070572,3.8700996325860686
0.2092907905014716,3.8527070313299254
0.21667680209132945,3.6981663114441723
0.2466568347878808,2.982733338211015
0.26274083378566315,2.5690554442187277
0.26436851628539815,2.5513670007561924
0.26535605439878207,2.5247792774638786
0.26578307887451214,2.4843972566983785
0.2773379876225963,2.2599923764908487
0.2779295496450125,2.2335378768958396
0.2868257436695494,2.0881639252715427
0.2937514682995639,1.9249034177822586
0.3009621552375257,1.7748546501722002
0.30360578260515725,1.7503717334038134
0.3117754281163272,1.5606811777601537
0.3189646320573818,1.4382678241504994
0.322623894385039,1.375452780348511
0.32850470376706564,1.3015543619636647
0.32967640484494165,1.2857149734593534
0.33454714469908975,1.1958112959807463
0.33892744630026117,1.137033304525843
0.339691996448666,1.115756844853114
0.3489065183500353,0.9827996860673904
0.35091615051907077,0.9457109106117103
0.3546657132554407,0.8974425400080539
0.37079730530514965,0.7704907355559287
0.38339390750924984,0.6546383269137057
0.38418429777843244,0.667192504252818
0.3987464675664878,0.5808126334923104
0.40185417584118177,0.5761433054793943
0.4036452844989822,0.5601598724472794
0.4099634090515787,0.5341505334827301
0.411330828047066,0.5425427279131015
0.43103184046035015,0.5019760328638745
0.4794581288453186,0.5390971187660398
0.485432501811923,0.539946788504109
0.48578317501354373,0.5443182649687852
0.4885598852888253,0.590883173851255
0.4893728375030064,0.5889647679483999
0.5011506281742166,0.6016844693896529
0.502686019081807,0.6090098100823881
0.5051595839108272,0.6101224788346389
0.5120271878825102,0.6482489641114143
0.5139982872858972,0.6603828828558707
0.5265427898864239,0.6958455838676801
0.5331381534927591,0.7004734615302964
0.5347207241437548,0.7027462869590073
0.5516167994615246,0.7307146612606387
0.5557256245175735,0.7093695644180369
0.5597962238754732,0.751148703911077
0.5701325981330383,0.7384819048335545
0.5715582615164503,0.7114035310968382
0.5757689163787876,0.7286586141086074
0.5765935132454691,0.7051941677645441
0.5828699609931176,0.6958050671217766
0.588125192019727,0.696364306865203
0.5903806398639881,0.7008763073741004
0.5907973474042678,0.6744488642601695
0.5995905286329073,0.6453201176058934
0.6089902175566033,0.631301104077001
0.6181167534376506,0.5758622896505375
0.6204329398539183,0.5475009893239673
0.624008479857955,0.517369004116493
0.6278006901678537,0.4801584883378154
0.6315719764836123,0.4623206162053685
0.6322389548764309,0.43010167936577365
0.6331361310479595,0.45029686540322333
0.6500009749975844,0.30173939741422406
0.6550679556837027,0.2211573619968308
0.661002771412448,0.15571713180520444
0.6639065056840154,0.13098682890739444
0.6642187506023176,0.10829973230173483
0.664789353217258,0.11557453487950672
0.6710915051335391,0.03776283776349757
0.677564771111451,-0.06229912290670483
0.6778696322005349,-0.08420043077174241
0.6834908009548237,-0.16710057294916061
0.6842873779653349,-0.1745188737077784
0.6869157869500926,-0.171803389951082
0.6914679674822457,-0.2719218595634983
0.6921835649569439,-0.2685427481114068
0.6933173013434324,-0.29010740612118996
0.7028913725203472,-0.4331904834626683
0.7044145566955784,-0.4677847488424056
0.7079850895052653,-0.5296801732596145
0.7201033377474682,-0.7210433301125322
0.7257522042888658,-0.7980424642953198
0.7345449769039556,-0.9915223684217539
0.7389867650344084,-1.0720756228810056
0.7427791884631576,-1.1276118075392805
0.744511475323065,-1.1497344173802997
0.7516222882424479,-1.2729257205963092
0.7559141931607432,-1.3667941174496467
0.7560726463654817,-1.3489946797148928
0.7561140611699866,-1.3800861064473133
0.7601701048805203,-1.4416246039022544
0.7637514031381674,-1.5104110998438656
0.7690506483043231,-1.6268760481969908
0.7691318181650715,-1.6083101663521384
0.7717982162215256,-1.6120199449258192
0.7754757858611439,-1.6873723106672531
0.7779358433965524,-1.7431013227562917
0.7788424570076158,-1.7761915952400023
0.7867986634345856,-1.8758111300318652
0.8082534986301546,-2.2536366346714094
0.8205437229895001,-2.4145982253648492
0.838951604735656,-2.654673025844248
0.8392102654086138,-2.6459858644066596
0.8433775953516927,-2.688672789761205
0.853739249647536,-2.782136760586286
0.8635353951371934,-2.864553396562905
0.86714285052174,-2.882569364011786
0.8690183367895594,-2.9140469225962526
0.8704461655141316,-2.880394835796821
0.8706226471691663,-2.9064953844085477
0.8706800379680528,-2.9047910886654256
0.8756082614606262,-2.9320799975761154
0.8940248598554579,-2.9918572183243204
0.8960366448103994,-2.9785381864899487
0.914346363959023,-2.990642222085941
0.9159130098768036,-2.9470132250022085
0.9192809206261829,-2.9229285162154444
0.920137779259993,-2.9455868348487177
0.9259540913222271,-2.920422418615952
0.9263742805779258,-2.880277153888733
0.9301043212780975,-2.901935717517092
0.9324964538029894,-2.8697437744126697
0.9352987422266379,-2.863536795898229
0.9408528664648399,-2.819866526725881
0.9419846774346228,-2.8320464287265446
0.9447363219004625,-2.7973972291355818
0.945483466835523,-2.7786165552509967
0.9509944947225621,-2.735015356625132
0.9528786365316706,-2.7349000213793198
0.968739971559117,-2.5677027138482265
0.9845777048761537,-2.304033800923818
0.9893025176148442,-2.252691256779598
0.9903285642222794,-2.2342409289453373
1.0002322582733019,-2.067835962394862
1.0116745297245986,-1.862002851902313
1.0125121393203749,-1.842208636083907
1.0128875773295736,-1.8908297750346088
1.0161235724981772,-1.799100937849105
1.0183045993438915,-1.738409888635175
1.0237570607177444,-1.6592503138701058
1.0256129003929537,-1.6143507140794213
1.0256750688865024,-1.6122669360771475
1.0342572732806623,-1.4380749551768848
1.042368271332184,-1.3249355403143708
1.0534573516943935,-1.064375068463199
1.067536786237544,-0.8067469286820624
1.0758860847323861,-0.6339541074543442
1.078930694243864,-0.5834869667351587
1.085725290885927,-0.45710633146911334
1.0902394113850011,-0.3619763932649245
1.1001618009554717,-0.18695343234424713
1.1023461746719967,-0.14045627224733304
1.1073289079001452,-0.029584296723882502
1.1116807481498894,0.014945507174774633
1.1179163831834895,0.12533178454905022
1.118007023858075,0.12678662236674434
1.1187418923135564,0.14955257292200944
1.1284645436112868,0.27168097318357637
1.128521619122365,0.2812018457393343
1.1384246444039343,0.41775179929497425
1.1478432232623383,0.5571084227601649
1.1540565119681423,0.5875346594269892
1.154710260661492,0.5917040909403752
1.157741356001778,0.6270024789521619
1.159961517614998,0.6587679856516571
1.1705558771960245,0.7629625631392238
1.1727993159565777,0.7607613577271866
1.1859751603305062,0.8592233684208342
1.1908502251191546,0.8841865285418062
1.192535980024548,0.88228494920634
1.197694032564943,0.9100907986556837
1.2000239367663612,0.925809598421324
1.2063254547385664,0.9310188877568113
1.212506760031471,0.9116005101708977
1.2496330680081442,0.7947668839481327
1.2506371639419198,0.786167267970245
1.252987048728885,0.7708995425299434
1.254436564942936,0.747857568322663
1.2546969977476348,0.7973368370270346
1.259049013664101,0.7310589106636093
1.2614560689383563,0.707092526115272
1.2668789671384575,0.6731922138617427
1.2700115512073182,0.6428245013036246
