n_harmonics,base_freq,magnitudes,instruments
9,1.9389087273798844,"[-0.806162    0.93962182  0.28306267  0.38811079  1.04005338  1.45236335
 -0.46191437 -0.21261177 -0.53757848]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.4939325803616796,-1.753605029157801
-2.4850386587635644,-1.8445603014732959
-2.4840461346315417,-1.830148487863224
-2.48229641968614,-1.811429597648831
-2.4741882951215315,-1.9070692071297715
-2.46406935714865,-2.0283866708381133
-2.4584995013734865,-2.1004839300416682
-2.4583061746070647,-2.048016806922299
-2.4525679689104436,-2.118433230188345
-2.449955165899423,-2.1078433148174334
-2.448367841009141,-2.162437731673644
-2.4468512383813654,-2.1743055607523365
-2.4318113583543006,-2.3116753613726644
-2.4303770890544034,-2.3257754249226004
-2.422997752540744,-2.394494824028785
-2.42093970815079,-2.407194598409388
-2.4200126314511623,-2.399418360281707
-2.4133785638585783,-2.479013558053814
-2.409291352990649,-2.4906793867566033
-2.408539016670579,-2.5002571627247976
-2.404641163756631,-2.5318877772988255
-2.400523343060907,-2.5354597479975336
-2.3943547900715525,-2.5407731484853953
-2.3921908155210767,-2.550102941850264
-2.3879630707688273,-2.5652992049545182
-2.385510373188392,-2.535694250796614
-2.3825783004827983,-2.5200321583234713
-2.3656839401130396,-2.4340150569251695
-2.3648241939529657,-2.419490107634226
-2.357404117651112,-2.3579712447154835
-2.3529704369911144,-2.310861161937866
-2.345968226123277,-2.186547544479553
-2.3444125419825075,-2.1490962222767886
-2.343395534633218,-2.1426399969641676
-2.33577962376702,-1.9945517874422451
-2.3353115604305574,-1.9735803087692663
-2.3278989006682944,-1.784047927988051
-2.3165195684711053,-1.5094574330143022
-2.3118059696258237,-1.3575200558942515
-2.3093621319020237,-1.2653012601441427
-2.305265693098431,-1.1133445616236766
-2.3001759127143977,-0.9603657195058934
-2.29351289707267,-0.7250666185757022
-2.2932675905605056,-0.6987298273640092
-2.280902132570544,-0.21350216997715096
-2.2800974361998643,-0.17522611904351296
-2.2748482775065777,0.06381976393852445
-2.2646289383259584,0.5131875910526608
-2.263260657392378,0.5584091100322214
-2.262521541710523,0.5709512544811464
-2.2529070754367897,1.0541312076874734
-2.251095063594355,1.1224066446556522
-2.2483624015751866,1.2366075318568122
-2.2467828067523627,1.3128159681558458
-2.236265038181637,1.7413377287816407
-2.2351456040260684,1.8139659527975251
-2.225657269961567,2.1934625623970856
-2.2254198397144327,2.2269586038709623
-2.2139690195445914,2.693001923057139
-2.2101513741898047,2.8204990117599453
-2.203149361344831,3.1080122770191165
-2.1964009716005544,3.326151820347689
-2.19474279789679,3.3640467345129648
-2.1926869286247395,3.449231757935799
-2.1924927374299643,3.4718979347293293
-2.185199393443254,3.6468250762045087
-2.1820292957063336,3.7399186791150316
-2.1763444257275326,3.8656017305636268
-2.174463673593245,3.903685519835835
-2.162692590764889,4.107714052712912
-2.1547704208262433,4.194805715812401
-2.1475857485524172,4.26086629936952
-2.140046542487741,4.288487001270362
-2.1310629145051894,4.239869043799156
-2.121312990750801,4.155560707735074
-2.118139207911679,4.143513813956227
-2.1117296094001174,4.027764812809111
-2.107432748303431,3.9289929999726865
-2.0951283618866676,3.6571375163608475
-2.083747403398259,3.3453535005218638
-2.0730689891425436,2.956987818867098
-2.0685189153847237,2.7939285694778446
-2.0656261730370593,2.7028918987771915
-2.062788824018514,2.590614560436433
-2.0623107691216527,2.5763672652879936
-2.056458903714217,2.358774936041961
-2.0549745570565947,2.275225543953781
-2.052762477126692,2.1916235181871007
-2.0504654525326655,2.116473711422574
-2.0490047070546935,2.0598683759350283
-2.038125565030338,1.5979546066912507
-2.038054888705796,1.597769159429365
-2.0265878281463454,1.1377506331085134
-2.0207235372324437,0.9236705780102031
-2.009453739618805,0.451258173252407
-2.0024047230665474,0.17776717384567883
-1.9952641529086954,-0.07424762075949676
-1.9946775862049302,-0.09947697562688002
-1.993143378429718,-0.11654777545393749
-1.9862278262693445,-0.35505967344746264
-1.970411756171591,-0.7951653863473118
-1.9697813752999886,-0.8294078645147612
-1.9685859094828693,-0.8287196011996816
-1.9683489521991173,-0.8501081365343331
-1.955356918594359,-1.090520834060161
-1.9325880911178979,-1.3415741371361447
-1.928824534544997,-1.4188097311733419
-1.924293835626477,-1.4289003766181079
-1.9224828219163839,-1.440373049327523
-1.9222503138832225,-1.4262813324374606
-1.920164595293262,-1.4740009439444892
-1.9177873902424238,-1.4060929395254491
-1.90720905513777,-1.416292369501805
-1.901790064828427,-1.3972093417828315
-1.8848473262504868,-1.2651445433900341
-1.8817916835199993,-1.2010783228067763
-1.8720069681125073,-1.1263278948517481
-1.8712436964099461,-1.1040907093489043
-1.8656378110600886,-1.0033542489734455
-1.862597620037044,-0.9757704323790825
-1.8621087422872922,-1.0010315311671716
-1.8594636904644928,-0.9593955600913368
-1.8555897513657909,-0.9004517315015659
-1.8427375900684848,-0.723264896934835
-1.8420275471907248,-0.6919552469094088
-1.8418965994893566,-0.7108114588385014
-1.8394931714348786,-0.6594083812600229
-1.8375936947452531,-0.6337631426707477
-1.8293885899858868,-0.5349906897256126
-1.8252519496775246,-0.4995618015653667
-1.8182869471410525,-0.43580926114960455
-1.8171596761995783,-0.43977895677692685
-1.808822579393363,-0.3603051827019461
-1.7862030387985646,-0.3194197596628056
-1.7799151172956997,-0.34609028637261463
-1.7755125391825786,-0.3628433257210663
-1.7695535137854226,-0.4016321566842982
-1.7666077888064744,-0.4673202539724516
-1.765587078137935,-0.48213945976788947
-1.765329438948463,-0.5002225072255495
-1.76302366226059,-0.4823060198254113
-1.7619296666901136,-0.5096869289508119
-1.7542136688929009,-0.5739846945524273
-1.7456313153878065,-0.7603722792360288
-1.7359793327885544,-0.9662444345491557
-1.7350246137791177,-0.9865183273267594
-1.7340131409896653,-1.0043102571700402
-1.7221118658279544,-1.3037683464468817
-1.721681450021433,-1.3129008305024932
-1.711546266953709,-1.6160870760939
-1.7039389186581657,-1.8229605033527734
-1.7037593728356348,-1.8070246863407153
-1.7010147659468624,-1.8949009489865698
-1.675499079301372,-2.7530437002869337
-1.6557880172815747,-3.3185719953051795
-1.6436681352366935,-3.6752969365831833
-1.633571952524358,-3.8898703242631436
-1.6231810205456656,-4.051276607765772
-1.6037214811140548,-4.29276849644437
-1.6005646394593593,-4.32522158857188
-1.5996171264981027,-4.325202096571354
-1.5996018554981375,-4.341076899820524
-1.5903015283826738,-4.327943338136532
-1.581803782901054,-4.293181266346263
-1.5785999529524655,-4.2877148830452425
-1.5702989281891775,-4.17985420949128
-1.5619805223347871,-4.065185387436094
-1.552277725575825,-3.905445361265934
-1.5520334706972634,-3.8937970283722403
-1.5515196572403005,-3.85808820810604
-1.5498640588552128,-3.820449750810435
-1.545994105283043,-3.6996769683642228
-1.533134242140602,-3.371832121955536
-1.5329933287586643,-3.3543161217481097
-1.5290737688746083,-3.21131547653585
-1.5003651943570488,-2.185567002271461
-1.4977738556303384,-2.080345042054293
-1.4840973487642248,-1.5080685920369707
-1.4776181746159673,-1.2790322474729099
-1.458398789182401,-0.5338734551545601
-1.4522139679473673,-0.32194054794023946
-1.45219775327648,-0.30498942774531584
-1.43411219260015,0.281882830845348
-1.4240487901242351,0.5257452517397685
-1.4238961581953113,0.5400468629236568
-1.4063274805426398,0.8389107546940492
-1.3974001001826628,0.9722328080723909
-1.3903575075744792,1.0291589184437508
-1.3762184965326192,1.0199901525887567
-1.3732358920769399,1.015038398415078
-1.3713736272212533,0.9982087478312748
-1.3702454156257025,0.9923481130208538
-1.3576116611106868,0.8246963177129918
-1.3549151520593559,0.8131620735709969
-1.348077901990288,0.7036810404109237
-1.3435041586143721,0.607008007422198
-1.3402249844932619,0.5408219290828972
-1.3305246580309285,0.321586717926242
-1.3263341644831863,0.18149187798487337
-1.3242163949609083,0.11052232992458924
-1.3092586317811006,-0.30418584332382254
-1.3061877432046107,-0.3991934772596442
-1.3047611367432075,-0.4502240826022534
-1.304098304205219,-0.46522041194887725
-1.3011708713750145,-0.5344259847825278
-1.291521978717098,-0.8721639335172089
-1.2880038012787658,-0.9993707436393033
-1.2722180492924924,-1.4898745523620016
-1.2518154696949997,-2.1336726512361044
-1.2499573135874036,-2.189358200398999
-1.2498726227092871,-2.1470338845610213
-1.2460490406924336,-2.2669924949452405
-1.2451150179956052,-2.2861097657398064
-1.2430555553306941,-2.3656931767956006
-1.239938151609084,-2.435673889977592
-1.2316550012071443,-2.6215857243279865
-1.2300181087304909,-2.6285534821427157
-1.2276125504438116,-2.6939865882915677
-1.2260869659410567,-2.7444801135445576
-1.2239233964527223,-2.76629450202553
-1.2216801625927658,-2.8133585224587434
-1.217976389248214,-2.8471255437567957
-1.2172046627519963,-2.875281254786928
-1.2154522195655404,-2.881562949488845
-1.2143927184647767,-2.9143128216198435
-1.2132946343123454,-2.917295070711788
-1.2032318458894276,-2.997228453171249
-1.201579181945364,-3.0215236279468374
-1.1972064010290235,-3.019621338913582
-1.1962323457468957,-3.045563561840103
-1.1945799772591297,-3.037859326652547
-1.1903814770554486,-3.043601704566879
-1.1855135676999116,-3.0265567546710352
-1.1823907869357708,-3.0555360332527384
-1.173626812275342,-2.9786667525322925
-1.1725591855494242,-2.9228540683800546
-1.1694796660004723,-2.9267205878969285
-1.1621675729869105,-2.842061076920194
-1.140318912655991,-2.4464256719817077
-1.1331988685591674,-2.2435199379388933
-1.131070509458665,-2.218260602585564
-1.1306954073078541,-2.2231232178875833
-1.1249868864035673,-2.0676274665694927
-1.1237714772082756,-2.032841193067167
-1.1194233852629774,-1.9232712060186092
-1.1053552295247224,-1.4790904196251644
-1.091508869334218,-1.0582597327170034
-1.0889481139122184,-0.9503134487971933
-1.0812308447251435,-0.6992046539761883
-1.0805733967859819,-0.699105853839659
-1.0725176448975502,-0.4366950969838572
-1.0644114343750948,-0.17900805008181744
-1.0617180542626359,-0.08626123594265032
-1.060397646315599,-0.04063009384086031
-1.0344340830413679,0.6084139361611395
-1.0343925031608772,0.6585276939443372
-1.007610325571085,1.0868821060894425
-1.0035621248060782,1.1407826495740603
-0.9996168524076752,1.1606774244723563
-0.9827266190049855,1.3284276669303863
-0.9810580755066316,1.2870627171069242
-0.975263249571567,1.3167998613357903
-0.9696161177649936,1.3191067455039607
-0.9666783444118883,1.3163225530581393
-0.9628331656446454,1.308452634879076
-0.9620870520008364,1.3225555704669325
-0.9590407293393941,1.2995721259013475
-0.9581758131406035,1.3000494461872505
-0.9561756720245302,1.2887528593977737
-0.9512519755145941,1.2470347009340068
-0.947949488883975,1.2376812373299495
-0.9477044778737804,1.2506314287741547
-0.9450699608635942,1.21461988428243
-0.9424479014208025,1.1948148303468025
-0.9406257478909796,1.190647861727675
-0.9395157993189329,1.1736662208791688
-0.936961429908961,1.1309107934580442
-0.9332106864738892,1.0857579883283333
-0.9264430643495931,1.0460756195607195
-0.9261786923594579,1.0226264321502692
-0.9252038652113916,1.0154444813669898
-0.9238343209231266,0.9999140060239512
-0.9159222292611657,0.9055410002362237
-0.9002650748028684,0.7043592368263496
-0.8997176432154568,0.6603829163653867
-0.8986120245140397,0.6623380724168648
-0.8857812282706679,0.5072375352889039
-0.8746944832703698,0.365428654106818
-0.8600983322992528,0.23901997319559437
-0.8534574156809649,0.17063397837120142
-0.851698299036995,0.15900543998025146
-0.8336794687395384,0.06783508546430048
-0.8298674334069616,0.08214329820908865
-0.8275680847495162,0.11393819153091782
-0.8275328395562678,0.07526532719411555
-0.8231618741701849,0.06334796010252017
-0.8219718695334253,0.07718276657303341
-0.8202942017864103,0.11365803547180711
-0.8063321104457342,0.1480560431388735
-0.7989834436794601,0.2151587713167006
-0.7943892430398343,0.20877329084977425
-0.7849088758025013,0.36200874953418205
-0.777050417289511,0.45702052708886387
-0.7763244987524178,0.46391043710517554
-0.771343132476566,0.5266354799071764
-0.7686972769783518,0.5810247295399203
-0.7646835751238825,0.6789915208691167
-0.760920960238848,0.7431066276294968
-0.7564701408462171,0.8125559282391887
-0.7538547763797183,0.8426645499267508
-0.7498854264453589,0.9159541644562164
-0.7439443010590283,1.0855439835153362
-0.7405962771156798,1.1566435138320255
-0.7361372644333346,1.2371813462143382
-0.7331562752280614,1.3247701376327854
-0.7313851569888206,1.3852905979570835
-0.7309427912536752,1.370578956765491
-0.7261305277004411,1.4904009635220232
-0.7211188663314676,1.5762397305156464
-0.7135672043960608,1.7836783964757776
-0.7130284725652674,1.774965550181224
-0.706327828037085,1.9875858799650963
-0.7061039986389943,1.9706366787667047
-0.7025913414531431,2.0936578162820383
-0.6989199702395172,2.170183566514094
-0.6987671277214726,2.176839884235714
-0.6844834675544593,2.4816871873346327
-0.682021069293886,2.5522821848881163
-0.6622555272738033,3.0368024887947804
-0.6606226411181835,3.0544810946982577
-0.656921987113801,3.1398868520058087
-0.6493425188062734,3.2701106648075777
-0.6464495784747117,3.3256570534380647
-0.645651645027538,3.3498094081630403
-0.6373970930851476,3.470122823706819
-0.6325412973641926,3.5878983203444346
-0.630745063498412,3.5783295117454585
-0.6266300481146314,3.6336699969992328
-0.6237387004271415,3.666256708951345
-0.6221838704376585,3.6761493809100227
-0.620784834897802,3.7305945085253045
-0.6180196709810444,3.738749769364374
-0.6077125600897686,3.8299022725521454
-0.5743517438798138,3.9540553424058014
-0.5714836768819023,3.934230356172516
-0.5697298682005512,3.934127224482339
-0.5658269299547212,3.886202498779124
-0.5599320424622496,3.858540488386429
-0.5048110449624064,3.156169642217031
-0.5036349249792478,3.1124070749846213
-0.49545745152086695,2.954347787413663
-0.4893408510871229,2.844863460954793
-0.48468329422548706,2.7218586321053753
-0.48354371967726584,2.705611427423003
-0.45994196009887744,2.0990278688423802
-0.45815883141886893,1.9995103836385872
-0.45501779072776927,1.9115297043116157
-0.4468726405637349,1.7215969757709138
-0.42436791537280083,1.0924769339768732
-0.42011932199036917,0.9330593385081274
-0.4119710395682388,0.7134211754832398
-0.40617378942120297,0.5537294085492717
-0.40542366110685535,0.49572978955108477
-0.39784913210440376,0.2514770867852137
-0.3962219649660508,0.20825454413705
-0.3913688114941607,0.06637648924517706
-0.3896217617913216,0.0374978574245419
-0.3868858133483499,-0.03786315650230179
-0.38686697490259725,-0.05327851419555322
-0.38572402937187267,-0.11818374399418102
-0.3777399053477053,-0.3162576515971339
-0.35454934239362856,-0.9825113650644095
-0.33710117842485676,-1.401272675515345
-0.3290997099665587,-1.566920984786541
-0.3282540653423003,-1.6101711853684268
-0.3186437354853422,-1.7710940757668672
-0.31538710347852383,-1.843967707911637
-0.30943372145690784,-1.9436844097577628
-0.30677402803544584,-1.9788423205505348
-0.3065864790530348,-1.9790161124807868
-0.29544778814370254,-2.132937120954672
-0.2940772851158773,-2.1355958496270504
-0.2924946016132295,-2.1536170319147208
-0.28826582669052847,-2.2025009930890906
-0.2861353840686167,-2.196495830443812
-0.2857770638807411,-2.2237426312435984
-0.27933102972684676,-2.2697043938739303
-0.2702111624040886,-2.263154555732212
-0.261005564044142,-2.2425429062636115
-0.2571172928912242,-2.235224477943549
-0.25311565738362773,-2.25673582837854
-0.24920647241247806,-2.2306881038161164
-0.24858019932018927,-2.20198509654649
-0.23906267841365114,-2.1185091773310307
-0.23192683765315492,-2.0073551962917855
-0.2080302632488733,-1.5382861908312508
-0.19406310506496727,-1.135699854360577
-0.19284226871214827,-1.1287356897159568
-0.17246284782495458,-0.4689001665314873
-0.17003410811909792,-0.38647968138146244
-0.16308377093401916,-0.09337929198425747
-0.15749452481603488,0.12446042724701481
-0.1557734809356237,0.161636924357395
-0.15139875443583595,0.3197692079303327
-0.1493449981909034,0.4162709824661335
-0.14878587082168693,0.46878463317375085
-0.1397294110319489,0.811638748368086
-0.1370247012704926,0.9308444390648287
-0.13558896340676085,0.9921183037291804
-0.13433200864397188,1.0337972029279316
-0.1273187444915509,1.276650265577375
-0.12595881455574887,1.3658322422478553
-0.12293342586996392,1.4876332078857533
-0.11287599092184664,1.9117552732265573
-0.10902473078783625,2.04699923421921
-0.10074740035746599,2.361403278165294
-0.09878213261577073,2.409658509070205
-0.08980435172122903,2.7408215663216713
-0.08384990933805314,2.8984669431239882
-0.08230295243940411,2.9845619572197397
-0.07301900155457908,3.2448448794596914
-0.07092021118506375,3.2957645469277366
-0.06220554859465954,3.4958282148526525
-0.055475506889529846,3.6322101437764114
-0.04865211711206374,3.7663783507558795
-0.017351229308302685,3.9449286290386447
-0.010769363502023843,3.931723837444537
0.00056392106091252,3.8195528956297897
0.005002780574192123,3.785787454464505
0.010895855379537966,3.6478947252714575
0.018530876703500176,3.4770277729706103
0.01901125362026823,3.5115135798477857
0.02004879291361572,3.4736715394272784
0.0342934197600826,3.0964824012018184
0.04820180806370633,2.605537286216222
0.05827194117600998,2.2463212606437124
0.07240655833606269,1.6741787935216632
0.07714340910577411,1.4634912774647102
0.094836123692283,0.742902944392541
0.1058142447987156,0.2931447522232348
0.11005897811778143,0.1171942525383601
0.11485695067618362,-0.09676891381059169
0.12518753832215523,-0.442512730868786
0.12674829428998313,-0.5232980552085842
0.12999924010483266,-0.6352637099607018
0.13598070086072944,-0.8680316123163403
0.1360037813834607,-0.8292402887959609
0.13793855714347147,-0.9332595794835112
0.1448780949265407,-1.117990245566952
0.15358636531517522,-1.3633985797138066
0.15952369474206085,-1.4881735640701736
0.1643605900085503,-1.60668384631837
0.1781150821874924,-1.8183263844625939
0.18457180210930968,-1.9181808606758568
0.18824354907259,-1.91380353261617
0.19429388235505263,-1.9561485580553977
0.2065709217320677,-1.9518969056993258
0.2147379637695317,-1.9135403028305404
0.21953504216195086,-1.8542950124678443
0.22556854578755203,-1.7829450329646663
0.23758507118875993,-1.6039979326277256
0.2409930300801637,-1.540523902766691
0.2475143210414914,-1.3906931087490324
0.25041233244488126,-1.3293159162000874
0.2589492086808436,-1.0487994856679654
0.2611600914031351,-1.0222631074985649
0.26332519376162367,-0.9721510705034581
0.2715547231694879,-0.7595895544996125
0.2841159242845199,-0.36671962163092514
0.2856143098127051,-0.29532271715029157
0.2897296507850946,-0.1530675733179813
0.31778920879878214,0.6372015854242453
0.3179594771541461,0.6710039379562907
0.33453599875981865,1.1441210240767057
0.3357508033947818,1.133983133430219
0.3917508614544962,1.9063960475700512
0.39690033313864514,1.8901147922566155
0.39803979069703344,1.9177364898397504
0.4080448581378038,1.870045460197892
0.42074529191943366,1.7552557008544385
0.4214698320742567,1.7422500710840232
0.42275545295133377,1.7143705675313061
0.4336407213964204,1.5543992688123007
0.4374416074165728,1.4878709518278155
0.44669512992995486,1.3199051228111958
0.4515100931639946,1.2255763496982148
0.45361291582094765,1.1481910445589525
0.4538592055833486,1.1615028364215259
0.4544913648365623,1.1317945371720646
0.46089529893199765,0.9539734850358693
0.46492339168457075,0.9229773273529712
0.4795958439777479,0.5018097135283235
0.4997806842991128,-0.04650920340003559
0.5041972380895077,-0.1718508930899307
0.520976872348462,-0.6271846142578019
0.5329018002442387,-0.900771711452587
0.5359701986888341,-0.9601919862358121
0.5369501876578067,-0.9593695956498864
0.5383918602652287,-1.00437554888131
0.5389078753054468,-1.0476958570318893
0.547071350612204,-1.180539187563789
0.5805565309328999,-1.7105351942134965
0.6010655864532222,-1.807945441988252
0.6102156715342897,-1.892056915947727
0.6148812285233927,-1.8806842673577358
0.6555474021964107,-1.794616458936393
0.6580870402038963,-1.8196760039907414
0.6661989808748423,-1.7564423205859967
0.6665688433977497,-1.771447531889093
0.6732622294900024,-1.7476948386476774
0.6914483821581978,-1.7020152684899559
0.6933756144023118,-1.6991849493543631
0.6939956734955652,-1.6683295347339622
0.6948976968694769,-1.6792644521719835
0.7053780088802268,-1.665325796655699
0.7306853761086063,-1.6894095490198213
0.7431326753987801,-1.7661798832749385
0.744412669651684,-1.7326825189138635
0.7477146935363024,-1.7852724329726335
0.7505148839756113,-1.7920585520953587
0.7592804787297691,-1.8942340299608544
0.7604689467949806,-1.8866010399586326
0.7673349377872021,-1.960193543840902
0.7712047793064478,-1.9779684315878467
0.776380549089521,-1.987019980701484
0.7766990361741373,-1.9993039046063243
0.7768526353746386,-2.019575119280652
0.7817200084959941,-2.0505782993704496
0.7820830496888949,-2.0542255194312875
0.7853862962144311,-2.082054738985798
0.7885993865825869,-2.1205154991376927
0.7997983594624598,-2.2395074005546345
0.8004170387608793,-2.2330733285921185
0.8081833167590968,-2.3334822711627625
0.810249437493423,-2.3186527833812356
0.8150000028353208,-2.347787195213665
0.8181706115680853,-2.4175258565627002
0.8294315048094534,-2.4866309410207488
0.831549104612046,-2.473964256353198
0.838998456499183,-2.5121551672708886
0.8417285432032209,-2.5452534936944042
0.8490290882035669,-2.562375879189844
0.8725677669937077,-2.4573681810425323
0.8743851805012421,-2.452499961526859
0.8760271359200917,-2.446550270769524
0.8833011584183819,-2.3542460076937366
0.8835629176116768,-2.348964663427043
0.8845200833350249,-2.309432875213716
0.8902840233540696,-2.280193206287561
0.8924675983491301,-2.2366439904737265
0.9014863942647695,-2.060315837168004
0.91351966784412,-1.7770623951906042
0.9146241848001919,-1.7403181016164706
0.9223821212486554,-1.5505455486424775
0.923239181620112,-1.5073035329434143
0.9262184166352787,-1.43554316593523
0.9308679011487744,-1.2712110605437739
0.9319437174986556,-1.226794019098527
0.9424391212394116,-0.8710348483719702
0.9469040255215768,-0.6912612609086698
0.9548762013143839,-0.43307122412706517
0.9619039028589986,-0.10955888494818287
0.9683864271470641,0.16324336370285172
0.9953508604034118,1.380731745541464
1.0049151285259228,1.7602403088776755
1.008329457573807,1.971891356590548
1.013324642332159,2.1636655952237764
1.0309173433755596,2.8409870362550267
1.031267344981507,2.890345708114809
1.0318853306184055,2.9086164764497253
1.0319134811319408,2.911291824328206
1.032242690791212,2.9158233904547823
1.038336939146908,3.11923744609081
1.043770900957318,3.300914355094128
1.0449089051627762,3.342297304281166
1.0454946806651426,3.3637596860910337
1.051424680548787,3.554843527817956
1.0561701615740393,3.7019163501700767
1.0572523523074402,3.69062248606894
1.059287358699982,3.7391610183748503
1.0628400938428442,3.8426657938083055
1.0744329938837982,4.063033585719995
1.078167273883838,4.129907516000935
1.0791361088206441,4.140933826262289
1.0963277208725923,4.2760562432045255
1.0999978567655493,4.301465956670545
1.1074778361964661,4.257446959548438
1.108906142376636,4.260839995268586
1.1117363696707372,4.236581667952416
1.1153899477261469,4.1950697742527545
1.1169020041859508,4.202126246845895
1.117634090647262,4.172502929120055
1.117758215277214,4.1838278531663775
1.1225402417942476,4.144732385467298
1.127139594212779,4.053402623847639
1.13716869188735,3.850477947707769
1.1386803410069843,3.8307444941302795
1.140349833579081,3.816744398715956
1.149432489858115,3.549871714250021
1.154475344705208,3.411696626430427
1.1563537956915422,3.3383591795378256
1.1619480275936276,3.1466540803190135
1.162381369502139,3.1414533897432255
1.1780721163262164,2.5986334612699147
1.1880296326239908,2.189158782666246
1.2016127192543786,1.6363752432825796
1.2018552132835376,1.657434340777493
1.2053495182600082,1.500047430992219
1.2169350002411337,1.013592802559565
1.2188813474575193,0.9600660368530115
1.2203545057931082,0.8684996162095006
1.232199165266774,0.4087157413374355
1.2327639954354757,0.3974806597899672
1.2352133591025076,0.286547528822452
1.2466001910657543,-0.10376437891523688
1.2485297386198493,-0.1760161138825727
1.2504241933632372,-0.2295096291100332
1.2543323063762912,-0.3612343796897646
1.2560247509095435,-0.38160453915481524
1.2627838340012074,-0.6113740079752723
1.2740735210645928,-0.8797906776615899
1.2819543537037124,-1.0603545268819707
1.2822081956198836,-1.0626934192025341
1.2830537156688697,-1.073005769026606
1.2839181117249048,-1.0749871278799947
1.2878607303796912,-1.1350510251991703
1.2884454384737598,-1.174770372158248
1.2897534401501947,-1.181216447724753
1.3032531816716393,-1.3685962228866702
