n_harmonics,base_freq,magnitudes,instruments
9,4.7688587919567995,"[-0.55828851  0.46258166 -1.19495243 -1.22685077 -1.05701537  1.54351303
 -0.24184218  1.75352133 -0.59836126]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.9616117712695962,-0.6549974706943326
-1.9593389825549041,-0.5973892533759253
-1.952862952116639,-0.6185862948314814
-1.9241617494598153,-0.624006899579404
-1.9230728824141172,-0.6433955661907559
-1.9210343006488941,-0.6210349760229966
-1.9193961301474494,-0.6530952556379941
-1.9165149800822001,-0.524520532444748
-1.9100053419080154,-0.45170767829526504
-1.9097011317479096,-0.36251325734277573
-1.90935369231948,-0.3878857973148791
-1.904129526552138,-0.1679252407116209
-1.8984881991715696,-0.02579426404636502
-1.8824617575664047,1.016698465175341
-1.8808137656338642,1.0599171486742611
-1.8763170253671033,1.4496210236293232
-1.8749945276658875,1.553847735287828
-1.8687352899057563,1.9475106984509771
-1.8583653733300658,2.5624010644852295
-1.8581787124405826,2.5679470941932374
-1.8561912207283544,2.6447727126194196
-1.850092949362435,2.9740969585309065
-1.8393309328092906,3.2687468888060036
-1.826968249920966,3.225713239576386
-1.8236609767875243,3.228108131542957
-1.8218476497738365,3.124219151212586
-1.8217818946068232,3.1174760553303686
-1.8127467056835402,2.8397230342804223
-1.8116713205453658,2.7218327837867293
-1.8100241926641998,2.656710004152869
-1.8038244559657444,2.4146254303400356
-1.8014313421081662,2.263108613664218
-1.7992873234808047,2.177436996105415
-1.7805355077321077,1.2683962193645533
-1.7772995371741804,1.2753896307657984
-1.7746573865711501,1.1523011027958732
-1.772948849756978,1.1636410207468386
-1.7555868711981495,1.1728112853919068
-1.7475894544415935,1.418095375729943
-1.7431558932344913,1.6033200657923312
-1.7419916881850643,1.7159247846021348
-1.7340248996477485,2.0738240969937305
-1.7321840600027496,2.226742591131915
-1.7182823780607628,2.997746729943235
-1.7109010204949846,3.3982914434739904
-1.7105864775495647,3.399604249500333
-1.7077994260004812,3.495687640355765
-1.707029317286026,3.485320204117123
-1.7007694046918775,3.648476042936679
-1.7002347881130175,3.714890302067111
-1.6951912292428573,3.734190141538736
-1.6904151300503563,3.694242355655573
-1.6874095101955005,3.6329045818594667
-1.686023516241072,3.5937404894902913
-1.682410299098807,3.5204866347303536
-1.6733525387899695,3.051064254731507
-1.6615524154218904,2.136394227616511
-1.6540168447241326,1.4386008277437734
-1.6471871963435314,0.8063893352493563
-1.6468367640958321,0.7429147471683807
-1.627492617715092,-0.7146335033452431
-1.6243029631331438,-0.8961337467557657
-1.6233029047738046,-0.978120111641755
-1.6212729634084424,-1.0562882782003218
-1.6188537931522455,-1.0875829161128756
-1.6180033866712125,-1.15638105150065
-1.5973293470400574,-0.9049889027179348
-1.5965204588517328,-0.8652727006349937
-1.5934922606641515,-0.7132416488183145
-1.591190456183766,-0.5420573225570987
-1.5898777130062556,-0.4746344155861735
-1.5844193493541376,-0.028266679839001652
-1.5805521419548982,0.2983057402449103
-1.577977663669722,0.5876888960147628
-1.573309306159696,0.9324558255408282
-1.5701203714753702,1.239214334554908
-1.5650906290523297,1.7209593572841464
-1.5646939208133501,1.792482430043497
-1.563563162210732,1.8446309832532153
-1.5618344150220673,2.0351811066314687
-1.557553392885643,2.4385096245752678
-1.5555066454461033,2.601876795142412
-1.5539920319804852,2.687625491028743
-1.5518645675184288,2.8366484263833667
-1.5508730299484856,2.8746898180418747
-1.5476815408557676,3.1047796419959433
-1.5396930892623188,3.370971383937811
-1.5353227094467992,3.4606161148636905
-1.5305462927895623,3.4324552262227233
-1.522532762164175,3.2166499177853862
-1.5084558876118082,2.222011011895685
-1.4922105433813941,0.39247939032519696
-1.4905362217993943,0.17551488220371853
-1.4632931110597165,-3.2232533086816613
-1.4473514006685106,-4.361755242395194
-1.445508244722169,-4.460718319349909
-1.441761408986896,-4.524503429516997
-1.4397131609978835,-4.61412495777236
-1.4339734529155566,-4.586340720686898
-1.4303821543864288,-4.520250272554288
-1.4210645342417525,-4.161280641143094
-1.4209132307524417,-4.198086445579113
-1.4111217454311888,-3.6594254481892987
-1.4103270114621382,-3.56739124857425
-1.4089054222883124,-3.432542580544654
-1.3952072257967731,-2.3468180746524943
-1.3951358395047608,-2.2770561864562
-1.393303358154515,-2.0832051732600787
-1.3821361617748762,-1.1448419319752583
-1.3690911090948277,-0.19246299591088262
-1.3686322882076887,-0.11291994860966412
-1.3591392204440993,0.41425976193915515
-1.3569157789014965,0.4988042373775688
-1.3560940822244303,0.5449502072676448
-1.3532484112486334,0.7162350844717618
-1.3479651448208172,0.8004766275462301
-1.343625903343628,0.9241198168845989
-1.3415753516975504,0.9569234705986059
-1.335831452933196,1.0296337912203872
-1.328830763015212,1.0717102507941418
-1.327682092244823,1.095767873182834
-1.3172861367415083,0.941359929882081
-1.3155259377121225,0.9780919219309231
-1.3132282704960014,0.8499378910931584
-1.302901618042086,0.6301270804679729
-1.3026331937853188,0.6113427510712426
-1.3001072831240905,0.5869746517313096
-1.2999547225393626,0.5678517845656916
-1.2943259593492196,0.3380208948490923
-1.2891593679421403,0.23623718304131713
-1.2885046646983862,0.2073271888745811
-1.286660862825319,0.09521818437610452
-1.2814028634309844,0.013837869998569147
-1.2808790735519384,-0.06917239585355642
-1.2721421005214535,-0.3204222275049469
-1.266174951574049,-0.45192573080151915
-1.265978987725566,-0.5241329763021275
-1.2600890481714817,-0.6247813069760674
-1.2467163878799736,-0.9700349660681888
-1.2375707790071375,-1.0914269310603515
-1.234861226028946,-1.157260981865933
-1.233630725697196,-1.1766431567367859
-1.2218297828002926,-1.2692479049122298
-1.218963165341774,-1.29169370333334
-1.2116372001160887,-1.2106701745592252
-1.2095234462759041,-1.2501031301666066
-1.2019230191643975,-1.0338414031822447
-1.200740013979293,-1.0436670457194632
-1.2006564995789244,-1.0658978054467494
-1.1975502358650325,-1.0285342822880013
-1.1913749469989723,-0.8533811984340665
-1.1750086544527323,-0.31149683959558155
-1.1722845471262149,-0.21502070358512784
-1.1719995420649956,-0.1949590868462441
-1.170960157619191,-0.1497144237046668
-1.1465377235887444,0.7450775360626652
-1.1254497823925136,0.9640917961286959
-1.1104045322101654,0.8067997310978406
-1.1082353969332377,0.7491345772997103
-1.108138345701753,0.7527101672476093
-1.0964330035721304,0.23865864605230253
-1.0932420996305425,0.1292505286853761
-1.0866377821660547,-0.2355407488218918
-1.0735102187460364,-0.9762232075778526
-1.070496553512747,-1.0885351521084905
-1.058437726687666,-1.593695843461906
-1.0392201736192526,-1.9477900321062012
-1.0372034787958384,-2.023586113667837
-1.0237323879334064,-1.9222300047803937
-1.0229088039259575,-1.869727127445983
-1.014871658548631,-1.6712500771157424
-1.0085898451575426,-1.421631855351688
-1.0025800877220503,-1.3170044730930939
-1.0017891363533733,-1.3305355318034264
-1.0010900051012204,-1.2255615722865323
-0.9998644247741515,-1.245911125085212
-0.9994929050974894,-1.2185527456721357
-0.9883083650442872,-1.0055892881633475
-0.9874912337918911,-0.9259660864215475
-0.9744583282582182,-0.8725520709507065
-0.9743832472715344,-0.8500318980713478
-0.9740568753558954,-0.7858676040584972
-0.9595379624314031,-0.9379186931240914
-0.950417214648609,-1.1609620342268314
-0.9482246347399172,-1.2976284967773857
-0.9442720560120934,-1.3115344860168978
-0.9378361622071179,-1.5637500805073035
-0.9356432169940643,-1.618171765909722
-0.9355388445744919,-1.567840304266163
-0.934966080767941,-1.6082577105354308
-0.9342992054728887,-1.5737643722364012
-0.9333270718548645,-1.608274800491688
-0.9300131143892685,-1.7483809652550868
-0.9102774032247694,-1.8304481222714362
-0.9046785647080435,-1.6835203600921298
-0.903020442261802,-1.6715374220296473
-0.902495370063293,-1.6409116607027072
-0.8957320385175582,-1.3307494944894707
-0.8941274743680552,-1.2936678498082639
-0.8939436376398291,-1.2182173670296208
-0.8820064412215114,-0.3414657630885371
-0.8742002029751084,0.31219728718090833
-0.8699813044228217,0.7292893913445616
-0.8626761753930641,1.4957329788070897
-0.8619595811999861,1.5820939775826515
-0.856457066668602,2.1334720196217214
-0.8525983587425401,2.532333480456584
-0.8315947960131345,3.9241072664794454
-0.8245639354397842,4.0850149070545445
-0.8192473523433521,4.050877293194178
-0.7900653171162828,1.8574991435544945
-0.7813129533113123,0.7158292849390965
-0.7766695163439126,0.06683935794108622
-0.773866702823752,-0.3282721543679102
-0.7736115882606454,-0.3472137558165224
-0.772477059176881,-0.4415209471585517
-0.7713796820566818,-0.6754208545700873
-0.768948899322802,-1.0205606511750482
-0.7649966356203652,-1.5076410857713824
-0.763589679373708,-1.713001680010683
-0.7632565325636573,-1.6906866324642107
-0.7545534574770598,-2.730189824542074
-0.7527510576040459,-3.002534956229195
-0.7516204520615308,-3.0407778078567707
-0.7499867852370454,-3.213002206234865
-0.7489498581944178,-3.258833286130922
-0.7421159524457215,-3.8387712116758563
-0.7410592350366394,-3.8698669318261216
-0.7344988069561587,-4.241741217234974
-0.7285387525094831,-4.41663604390797
-0.7266767164886492,-4.398463535924583
-0.7174569546746126,-4.29360832298912
-0.7109677937467351,-4.155007420814236
-0.7080866659003022,-3.97554951206311
-0.6952184520723934,-3.190288501216364
-0.6940961529114311,-3.1572956874178697
-0.6851543175833612,-2.4975749682927257
-0.6689659647860604,-1.4071572551212728
-0.6603155991741829,-1.0301062765746798
-0.6564583019019299,-0.9122798395171243
-0.6540084475946504,-0.8483249589880514
-0.6527600237459366,-0.8242394227054481
-0.6492228183719506,-0.7334304313118641
-0.6395477175740516,-0.6750990524432006
-0.6325521193932002,-0.6812105998765305
-0.6224998680243408,-0.6615482866836588
-0.6222330577263167,-0.701239856763501
-0.6200321907307043,-0.7274586533046722
-0.6052995336699762,-0.6620842580265913
-0.5985829746294926,-0.6299189658858205
-0.5875159085444954,-0.23742543424554352
-0.572581243235434,0.49104653117188285
-0.5650290907481699,1.0342505482384898
-0.563846941722367,1.1298168266677675
-0.5527278037616519,1.8576821015181513
-0.5467587324106145,2.200266828425115
-0.533510787377685,2.8946874761699966
-0.5321369805217806,2.9325724080435864
-0.5319149996090902,3.016841572847665
-0.5280133685896988,3.0948385201682127
-0.5238791691626625,3.154602964942677
-0.5201633775360239,3.256337228833383
-0.5113182693244234,3.2313779294566585
-0.5065613937414168,3.1542421088099175
-0.5053271610377639,3.143657729800829
-0.503325956351993,3.0865954472527535
-0.5006584613870015,2.9641758525842943
-0.49875223507530153,2.923676368103375
-0.4964724057436358,2.826402077128697
-0.4861490995676667,2.403496513279173
-0.48251182058796926,2.1914613399636313
-0.46597124672113566,1.3910138038751192
-0.46479095794141223,1.3961081428424786
-0.46304700793601317,1.2656714970726959
-0.4394401772894785,1.11727677867414
-0.42778726561307145,1.5548525742693708
-0.42339108763390154,1.8138111100794052
-0.4158336946767287,2.147389577311385
-0.413278837946641,2.310287577213428
-0.410056773704472,2.521842942903578
-0.40463543861656426,2.8947994682992904
-0.3848271926161897,3.656431151298595
-0.37644559829955604,3.7688674252604266
-0.37487393931613955,3.7293595131089385
-0.3624673876810207,3.391494997794695
-0.36111795227472676,3.2704807412569483
-0.3465761758481265,2.3347183032147707
-0.3304550646759985,0.9165188596892085
-0.32784258125007915,0.6405590137503314
-0.32735031302290274,0.5937032571512143
-0.31338691985621736,-0.5714851893851399
-0.3083642642611686,-0.852252137370594
-0.3040948374404069,-1.0487791668210473
-0.3016590930733223,-1.1027526390373623
-0.301123693530958,-1.1357525476147274
-0.30102716003530494,-1.1169710088435876
-0.27995526126186965,-0.8934874524897743
-0.2758993140842625,-0.6754196182433129
-0.2758898072140399,-0.6651524754087
-0.26463030143968247,0.1405836819372487
-0.25651909883250124,0.8916830856090608
-0.2544154300642534,1.0491622347886278
-0.2537802669792253,1.1490112241356323
-0.2473693310125591,1.7216886681904031
-0.24274693406333459,2.1651417691810195
-0.23812402451154213,2.5231194318698256
-0.22491973157766632,3.3354978866656184
-0.2024772728381965,3.1604302922788863
-0.20203736100464376,3.0563910645906125
-0.19367524720239793,2.4571196479334203
-0.18786989112910302,1.8955836267918351
-0.17957965468403758,0.9479510491900411
-0.17004330854169858,-0.307277910738101
-0.1648086302897438,-0.9564507624296139
-0.1640702136123502,-1.048845464566008
-0.15785518506834872,-1.8195349574037794
-0.1455065602632022,-3.236495204881305
-0.1416927174924183,-3.5744503177672606
-0.13887883844782545,-3.743852311206988
-0.131497104722893,-4.218459013789934
-0.11850325297934017,-4.642170064160686
-0.11200107553594041,-4.593824592189273
-0.10050149794802188,-4.1157804810115755
-0.09241404139892495,-3.539654118169427
-0.08936893289941406,-3.374004093809903
-0.08774113203735823,-3.1915626466759797
-0.08646502616972818,-3.0296734846863624
-0.07900345180427149,-2.393617951512328
-0.07333407287737703,-1.9678967068982007
-0.06907809523674713,-1.5548179351896982
-0.05613359957494968,-0.46831463653533695
-0.037157715090494925,0.6454125662971357
-0.021699450233252815,1.026620979584159
-0.011229706221733249,1.0333262298760855
-0.01062871433528434,1.0874695991965748
-0.008400892839410812,1.0196051725170379
0.008608495559090379,0.8134186568563645
0.012532560486588018,0.6821980947917605
0.015446408778748921,0.639881824341599
0.02058123892000152,0.45878945668340904
0.02291990447430603,0.39682906472876545
0.023362850456043915,0.3583160370181575
0.025335787235042595,0.33456893449494307
0.025581885744023758,0.2632566941185696
0.027763373335578212,0.21205904768723197
0.028506391862632707,0.24567928226627256
0.033976750594996386,0.06702055087855002
0.03637829217391797,-0.0016758219091161687
0.036758057814304745,-0.040583202265074864
0.04289810127713345,-0.2641093045326895
0.04442036067300936,-0.30695907595646854
0.044852524132786176,-0.33946107687986626
0.05057069262180214,-0.4811518273288224
0.055730044812646984,-0.5976497979790909
0.05765919238418116,-0.6468456296633298
0.08159864917689053,-1.127790605204075
0.08377912770968443,-1.163632004985608
0.09281641244375027,-1.2769702171987816
0.09517739900072719,-1.2126785984885804
0.11391815189675913,-1.1393413177718459
0.1184474007602283,-1.0326457684770438
0.11987605719474193,-1.0541054718362453
0.12483677491581968,-0.9210130102530693
0.1255126919123426,-0.8536755419517896
0.12993658087327153,-0.7484070716175695
0.1349523631435252,-0.604798492957063
0.13619962720979206,-0.5409078725862767
0.16563462363568782,0.5675771498466897
0.16889902290424263,0.6315229397642333
0.1716433170806555,0.7339474148899569
0.17462234326108117,0.8360029699328229
0.17899810453516452,0.9459102979713022
0.18030851947012883,0.929222104557788
0.18077481804261808,0.8952508753089987
0.18149148773968182,0.9820916503997436
0.18663005421207934,1.098114880332416
0.192618318690986,1.0293835853103037
0.19274048700448043,1.0270033271183117
0.19718825496118875,0.9495801216866563
0.204265121806543,0.8647514384916976
0.2063415087196514,0.8536507996065325
0.20892692414569325,0.7203113823236432
0.21079303171831754,0.6721051937818215
0.2131785813770013,0.5773733120641471
0.21409140949202232,0.5762283259793866
0.22470152151567202,0.11871526880944405
0.2343912199461422,-0.4364842963495536
0.23925314031409783,-0.6630275991016809
0.24250516015115497,-0.8393838003212329
0.2469774853935398,-1.1528953489971967
0.266620711523716,-1.8409617803322058
0.29160098800962997,-1.8704087574830521
0.29238159531593144,-1.9134695559537709
0.2989202810217728,-1.7670500543521237
0.3038854317064992,-1.6189661411026817
0.30563309896941426,-1.6162959318239853
0.305756928207483,-1.6386465676097128
0.30579084107580057,-1.5987530278389668
0.30696042777812016,-1.5359332360957818
0.3083902380517163,-1.539700341479169
0.3135406876890059,-1.3998465822535375
0.3257755578002386,-1.0655385507316477
0.33002839667134953,-1.0146024308487915
0.337407799513314,-0.7995082489024432
0.34070751941354027,-0.81663067658283
0.34411451852116537,-0.8247619007981531
0.34521484862536855,-0.8167040022845794
0.35026030045091705,-0.8255210583635991
0.35067614433999994,-0.8732146738573503
0.3558584179419695,-0.9695144739045718
0.35986490134452787,-0.9851581538544929
0.3860883755058202,-1.6840338152079664
0.3931788175815427,-1.868269029161979
0.3986458750560593,-1.9051656147072886
0.4005434381657542,-1.9123614275615566
0.4077231182580734,-1.815899620078642
0.41538792895421484,-1.6652777296449273
0.4173991439277991,-1.5192981945662314
0.4211407368647473,-1.3854393982851763
0.43416494331767996,-0.4109352174190981
0.439048862957645,-0.07543606682716314
0.4400872911770284,0.024813322785898245
0.44365375803136686,0.35850234408834536
0.4466025754427365,0.6556844827775805
0.45212173032376946,1.2462304113306755
0.45504288331408693,1.5427814501057484
0.4691226099739767,2.8651477518203152
0.4721891522683057,3.0138012520599764
0.472795413534723,3.1542597524482363
0.47341139668863663,3.2540635915028724
0.4759107807246492,3.3850243004265206
0.4797288802066575,3.647455633502992
0.48090982038539476,3.701875162332461
0.48269211215414654,3.8070782770350973
0.48500080350491004,3.898022924388419
0.48666314610112105,3.939553156212085
0.49324216979459834,4.104146815206124
0.5163322200799105,3.0500738943881744
0.5285351078278167,1.7473934613155102
0.5346673504135291,0.869801964088836
0.5432840520762325,-0.24646249305846196
0.5456070889047364,-0.5593647328077884
0.5460909830448664,-0.6516182732801837
0.5506656379400812,-1.3061727857203667
0.5533418451186578,-1.6379159980321722
0.556246289521602,-1.9486061012545024
0.5696711539440007,-3.400000557187995
0.5697924699539532,-3.462209440437872
0.572134358955025,-3.5954442183958104
0.5789936107139475,-4.069317542772827
0.5812772878741415,-4.152061034097298
0.5839051683407073,-4.272465842906182
0.5880248523166589,-4.3308063713794205
0.5880788609823715,-4.368530174158319
0.5941413859925788,-4.421921538996645
0.5961896569578569,-4.350092352389417
0.5966154929079712,-4.43306396461944
0.5986705661798388,-4.3953604865723666
0.604896356239863,-4.174313823391297
0.6055316218490407,-4.15926338175906
0.6162235621512044,-3.6128239451097435
0.6217883642170556,-3.218053732633355
0.6241515121353998,-3.0989000240292093
0.6451426839908221,-1.7006297791608793
0.6459990854739708,-1.5876199739313457
0.6494193283400809,-1.4151671918127235
0.6495116666092837,-1.389335647293454
0.6522869559215834,-1.25981212031295
0.6525608872848334,-1.2438652398012766
0.6527686422851393,-1.2250901949535358
0.6586244196700122,-0.9948096661085253
0.6748910574678662,-0.6590983044150525
0.6776554637329038,-0.6010482068694114
0.6927752282875423,-0.6249959613454651
0.6950312904244842,-0.6700421751532804
0.7083197568518349,-0.7395525652886983
0.7136413173331122,-0.647121287212751
0.7187597830890056,-0.5790827017426303
0.719825266994925,-0.5989277154513336
0.7379826487165655,0.06859285262147
0.7530049748478076,0.9703332829598494
0.7642282606159871,1.7581721667439045
0.7715604336764881,2.2420012057211203
0.7789970105734696,2.664503486400069
0.7792805836679477,2.739464530170066
0.7883305225046353,3.0922260517463447
0.7914591373713895,3.1799030275188884
0.7953975856040185,3.2358829625385406
0.8083068984602573,3.21420476380893
0.8099599089869463,3.136679350487668
0.8164563630786947,3.025826103353102
0.8206908235077401,2.882105473575286
0.8242523633980401,2.7372270948180555
0.8292503675886351,2.449094665459216
0.831132792227562,2.4069996730900334
0.8771346565749196,1.1607861845518108
0.8849112535042734,1.3356241599242278
0.8850380030714149,1.3152422852347474
0.8945828686892696,1.7838028071091676
0.8971364608078933,1.9539428901604823
0.899397882455494,2.039655486018971
0.9099164144809206,2.6706862932486506
0.9113036627808935,2.725245052898948
0.924994827992788,3.419454775400905
0.9261320237972264,3.4792678266145582
0.93842709927182,3.7300291204202005
0.9504218475600119,3.572239154619808
0.9642876057287735,2.7858130535608394
0.9656391982802712,2.7706809737837377
0.9727153801527115,2.17379583648839
0.9741457148280999,2.0477969900871784
0.9860386706404372,0.98698619471755
0.9930760275422337,0.4073830562782179
0.9935492299298847,0.2781423170476783
0.9988770821545394,-0.17271907906172312
1.0103879071449944,-0.9289813248151911
1.0348145953795118,-0.989427266194706
1.0369725147270996,-0.9009645914204043
1.0375406282966413,-0.9344699721442449
1.0405575705966275,-0.7330701459973257
1.044065930933522,-0.5003017719844236
1.0464256378417698,-0.38621253311843506
1.0562202965706904,0.4644190213721037
1.0613642679520243,0.9649914429425545
1.069275721996359,1.7060324941499634
1.0757405751317863,2.2980110119885655
1.0763411544712964,2.2731932908776415
1.091800419930622,3.2358115283560123
1.1127409169062181,3.2407414884967976
1.1153066397024238,3.1091702867650537
1.1159434791013183,3.0450672514034336
1.116454162904608,3.0297850002159628
1.1287930899543532,1.9678027395949922
1.131789926332777,1.6999839201314502
1.134286122610268,1.416853344213958
1.1781897879110659,-3.7967249789981015
1.1810594007919653,-4.020188998792279
1.1817576575564575,-4.006201876256881
1.1867128155590017,-4.2982976527828
1.1874016569066566,-4.348299729033164
1.1885561845171146,-4.340289200054505
1.1977681598655119,-4.516667477762508
1.2112777950281082,-4.382942544259063
1.2118300572640432,-4.31998628758658
1.2120075334522893,-4.337883798693381
1.214823321761223,-4.171625417318921
1.220328019284156,-3.838199952783361
1.2259266208941968,-3.463634755691731
1.2262779817771605,-3.4423605611612436
1.2272173573574623,-3.35975103897564
1.2276974270576488,-3.3288311840213343
1.2329726235558152,-2.9176881834489308
1.2376906416379567,-2.5202368959269914
1.2589175123944027,-0.6414413089596236
1.2603088104886773,-0.6021484958573767
1.263063551917174,-0.36876798170578745
