n_harmonics,base_freq,magnitudes,instruments
10,1.7548977981953269,"[-1.96380783  0.60902355  0.43186041 -0.28296034 -0.56665407  0.2627525
  2.0511648  -0.78128385  0.01599387 -0.85995558]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.632170559074017,1.8851442572415413
-1.630589774749927,1.8579264369165605
-1.6289308644321185,1.8620685355696351
-1.6286475023278664,1.8269315276865454
-1.6266997917219692,1.7696583830924695
-1.6173198663560566,1.5923877831291253
-1.6122283653633498,1.444994049524786
-1.609644742883295,1.358318550947807
-1.6006121138354676,1.135402322014784
-1.5887005814721953,0.7999940231767251
-1.5785595489658337,0.5204774422290466
-1.5779406457525724,0.4905473426384324
-1.5747143402343071,0.39232776294977406
-1.572021402153764,0.3546360102040548
-1.5614805018736504,0.02958567916018212
-1.5282563027764793,-0.8389097048526029
-1.5269404858524995,-0.8960998307795165
-1.5260795992449232,-0.91004496345818
-1.5238507233343122,-0.9088877369395971
-1.5094298571353144,-1.183063210445472
-1.4989039989594204,-1.396793148523003
-1.4896869497603282,-1.4761984821230887
-1.4878559260645108,-1.4785972246474086
-1.4805001936868027,-1.5550489789280093
-1.48035132071723,-1.5077816913821078
-1.4594488014278812,-1.5870477599980515
-1.4433120624494742,-1.5123995596244257
-1.4416932626808772,-1.4614730169152605
-1.4365506772790821,-1.4623972165300776
-1.415896466687913,-1.1719845068659482
-1.4126058565047654,-1.1323830288251981
-1.402298418895161,-0.931592984080455
-1.3942350762112985,-0.7626798523468659
-1.3913937456148975,-0.7366605727136496
-1.3913553853991723,-0.6815897379426766
-1.3869520454881896,-0.5874490536407646
-1.3850940574812376,-0.5481628323431784
-1.3843153615600907,-0.5209145625540245
-1.36536455074923,-0.06691032848539627
-1.3649735855973038,-0.058689453709363085
-1.360342802362906,0.12271016804534193
-1.3589133652886474,0.09990355535259227
-1.3585756691278552,0.1303563100340536
-1.3557175597089055,0.18257577824209759
-1.3506750535410719,0.30857515261008295
-1.3463079548935395,0.43607873382502904
-1.3419915431857206,0.5576763910999983
-1.339956651348131,0.6046201843293822
-1.3350651108795522,0.726547451606985
-1.3289681184944833,0.903850218011807
-1.3167616314985089,1.1958874812501257
-1.3154449274971582,1.2210949590923552
-1.3136772916533335,1.2810714172937714
-1.3134785873961745,1.3056082454913076
-1.312398435845656,1.3233168303161864
-1.3029797947312456,1.5522789129806953
-1.2988752895796263,1.5780463995729261
-1.297703174299485,1.6249286035516866
-1.2941161059233464,1.7299153277760633
-1.2852241550384231,1.914403382312416
-1.2696977046043971,2.2035639816619828
-1.269380111777234,2.163709887304714
-1.2639876665510918,2.2917338908893576
-1.2472699337117887,2.4731851241923235
-1.2447971439237373,2.5267386710096216
-1.242605059204575,2.580006848919489
-1.2384621083340892,2.661343310741817
-1.2335959087252784,2.672041543154402
-1.2237413877878893,2.788807541017042
-1.223474085229499,2.7971266520843967
-1.2178353699679942,2.8042474286295143
-1.2147388952590636,2.8917811247940746
-1.207978168088283,2.884291850524766
-1.2068654731618245,2.875402382683876
-1.1882267884504096,2.9709423307919436
-1.173268588474949,2.9873672377894955
-1.1690892834649391,3.0344494767594257
-1.1529689610626086,3.0199090519763754
-1.1523933291666966,3.044681651831527
-1.1472002334477667,3.026018052872153
-1.1091432349251698,2.7988754339150628
-1.1089344736837734,2.814755857199311
-1.1080364072843758,2.8454092455514925
-1.1023442532438399,2.7664703613117685
-1.1010343839005734,2.764923725162044
-1.100937802612553,2.765221012161884
-1.0951941165813777,2.73375191018412
-1.082130716679219,2.5805883212378795
-1.074569157692331,2.5050136044656077
-1.071541034727661,2.4496498627187244
-1.0614773187856064,2.3035807563961646
-1.060466439050972,2.2957340148070204
-1.0545765491228543,2.207305661737867
-1.0512739475714603,2.1390226855670997
-1.0436825482029175,2.023362170133851
-1.0220703506681224,1.6007997293026914
-1.0148177681592747,1.4034019975001655
-1.0108875927920542,1.3287370122169653
-1.0103053523208159,1.3135999140593178
-0.9963835750921533,0.9537396325509432
-0.9955104771539505,0.9343292667784858
-0.9934615111806613,0.8647195553473925
-0.9876872887008634,0.6978093649807414
-0.9855432283911227,0.6193672143086391
-0.9817091406471494,0.5372806481581038
-0.9713403145245256,0.1826369030012551
-0.9698708835257399,0.15755434315856323
-0.9691801594883063,0.12020488996140205
-0.9685579277853757,0.11907649216792737
-0.9604789703923364,-0.1305557578271661
-0.9599502833795599,-0.15753595126482486
-0.9533405609625607,-0.37901264267090146
-0.9394157899696522,-0.8373764204692306
-0.9368358503232361,-0.8913322079394888
-0.9358840356050062,-0.955978014678312
-0.9148605895374065,-1.6146415275947998
-0.9147684681892452,-1.6714258329697635
-0.9100754119610834,-1.7870954746555954
-0.9048901799950411,-1.92498971129113
-0.8901851445873019,-2.419440138969188
-0.8876753375536852,-2.4729743971104154
-0.8859149255801713,-2.5470171029441637
-0.8777361802806043,-2.7145057031440643
-0.8715816679670176,-2.9079538448921496
-0.863629088023584,-3.102632026024977
-0.8564189430140718,-3.220798536874309
-0.8509805355194628,-3.3089928065178484
-0.8509076526922152,-3.327134753002473
-0.8484640692214134,-3.3688347409833814
-0.8482055273376545,-3.392882531446943
-0.8467015583736841,-3.397506477313877
-0.8401877690258286,-3.462407755934199
-0.8371461206006896,-3.5077298491162177
-0.8352865527083848,-3.5556077222012976
-0.8022059342408152,-3.7273022801534146
-0.795719052446155,-3.711663929719886
-0.7640682031615569,-3.4084906979925083
-0.7593051528727828,-3.3345306528376604
-0.7418055272021182,-3.0293661635775755
-0.7354060191256604,-2.9254411546892993
-0.7343019777892654,-2.862021934299156
-0.7300278559958016,-2.752889996740976
-0.7229005252146958,-2.6039545085332807
-0.7202797520837025,-2.531402057706385
-0.7201335531435591,-2.503034178056801
-0.7158214049612113,-2.410603117769671
-0.7157315179459651,-2.3940756507076313
-0.7050717043725938,-2.1528299372336326
-0.7033938067687613,-2.1059593037672357
-0.6940788052130786,-1.8880877966964402
-0.6936487282554262,-1.880951744445605
-0.6894223567138509,-1.7607980199335798
-0.685421404356485,-1.649944795594955
-0.6833652553584599,-1.5981901203933633
-0.6593461670847915,-0.9904617927474939
-0.6568627112739689,-0.9512989156868064
-0.6568550720747748,-0.9427743887537421
-0.6553833456685743,-0.9212352646071214
-0.651211065057991,-0.8155874755121572
-0.6355908518714797,-0.4721335232228178
-0.6308297350127221,-0.36825843116705814
-0.6302388050952041,-0.4113284964360717
-0.6203197174501653,-0.1609812302598071
-0.5962317519954681,0.11671385050411551
-0.5957110011719524,0.10387636654981466
-0.5952261606827998,0.1481774009941264
-0.5928308678777228,0.19391526296320383
-0.5841620377311405,0.2601900218913218
-0.5789024738770547,0.3270913899584164
-0.5682498374289864,0.4038850856013059
-0.563866965716787,0.4919587013099101
-0.5608312962045541,0.5231989629052642
-0.5297546670539042,0.7403917557632966
-0.5273162841622985,0.7544188301469139
-0.517344010637621,0.8230344823640235
-0.5084369700430935,0.9441267452598912
-0.49089404205511444,1.0952745969686013
-0.48864329386810645,1.1190853277192994
-0.4845491512862701,1.1069509853828783
-0.48253245285847335,1.1634270839881564
-0.4696620222470105,1.348184865458943
-0.46157309314866746,1.4195587455894034
-0.4585193491858224,1.5281829720156297
-0.4574286621600532,1.5258600379328786
-0.4531931934817832,1.5293593596536814
-0.4460377458158358,1.6658811270144132
-0.4353804521392215,1.8698689740447523
-0.4337526577807349,1.87976063893484
-0.4207104724860695,2.150531476234482
-0.40311368146356585,2.5074032285076195
-0.40227161622943086,2.498353510630217
-0.399405183494288,2.537523904103903
-0.39648839003087044,2.5666186085221976
-0.39158143421443015,2.7046769578296668
-0.390215830961933,2.695329130580809
-0.3810331261163604,2.8648316243301046
-0.3793158176039091,2.9308784846499982
-0.36602219168994843,3.162253500706612
-0.3638148485822157,3.1748326983041597
-0.36122957354435625,3.2821073414919035
-0.3515348278986892,3.3436969862118042
-0.3455260573435628,3.4415954665885917
-0.33354592085461077,3.5482180427538275
-0.32968271642746316,3.59595088122619
-0.3210113671476913,3.6390658848197046
-0.30973056291836265,3.7127318689845463
-0.30930405705457975,3.6921990578373847
-0.2981832243769711,3.6600215697136993
-0.29596987987002166,3.674676878670212
-0.2950434156898103,3.6773334361888432
-0.2943451050632113,3.67258942852745
-0.2923571250044601,3.6230265902579375
-0.2876175378036816,3.612734338222165
-0.26117319303300324,3.3841179304820446
-0.2511251894209252,3.239226009972776
-0.24910493316648052,3.1792333781972046
-0.2453948536253776,3.129943171476022
-0.23042063259682077,2.8656089469038557
-0.22982466392117917,2.8023812688391967
-0.21517249758642265,2.5119071237113824
-0.20520029767367198,2.325006320091742
-0.20418948854635,2.293741639245564
-0.20390643777744666,2.237941560713365
-0.19312214603399536,2.0451581398330116
-0.19305469357585459,2.0971565174254923
-0.18984541563546875,2.025772678460022
-0.1821299621935939,1.822814922570012
-0.1815295389373821,1.850595605847902
-0.17766700470194996,1.8082106403921219
-0.17637079103095976,1.7363760841668916
-0.1740618538270997,1.6872428776776736
-0.17393667809050362,1.708485639429802
-0.17157843661103644,1.7069377519599302
-0.14241030672141797,1.2827165294401977
-0.1415137965859894,1.3276307562851766
-0.13273403494805658,1.2610897954517326
-0.12893557739361583,1.2345264663631736
-0.12586484516735652,1.2345458894040278
-0.1254911674698569,1.2518790268247924
-0.094968643521669,1.3616701454201137
-0.08978037590230414,1.4396297344522195
-0.08785048853362465,1.4651682040685903
-0.07860177993129724,1.5814928040965408
-0.07845592232963927,1.5902231928590225
-0.06846210895733629,1.7665937638201326
-0.06491790377004936,1.8041178174083636
-0.05981618446410142,1.9260222155679498
-0.052837240539480135,2.095649883051619
-0.051659312678553615,2.082016589834163
-0.04061682276435086,2.345515501475405
-0.038016938030729364,2.3985571934028465
-0.02882369251631456,2.6484950329822228
-0.028054472616442006,2.6071107506971742
-0.027803412646224324,2.631081128522282
-0.02485660327107464,2.7365104535613836
-0.023554253729788144,2.726433746006876
-0.022999563721449512,2.7742722449512742
-0.0034395411121401764,3.1630739676456887
-0.0009048441359382764,3.206516016907323
0.000751621633545696,3.232426832114223
0.002854183768679519,3.2706146138738403
0.006324194760940927,3.2649324065953165
0.012013554390100989,3.411022242942048
0.01924556132967359,3.47388180379874
0.03326566768793704,3.523167366665896
0.04793210198521081,3.505067968833604
0.04984698882654559,3.5381339763903537
0.05085099186329156,3.4945430512658513
0.051392430117531696,3.480667957141907
0.058705657565900626,3.4010217811868517
0.06324316106936356,3.315628822446629
0.06511236210598259,3.3014122002790063
0.06981523649552734,3.179762372997004
0.0724941373621042,3.169644710568829
0.0837236458327455,2.8379958238665
0.08853411488961971,2.6722357642332306
0.090101794192464,2.6586621312102334
0.09887566115007651,2.3459216352097902
0.10167055820317916,2.207460534422802
0.10879008327114459,1.8901408840644085
0.11005955272889167,1.8154016758229887
0.11136090328335158,1.7373703471922002
0.11217274045152781,1.748388267071708
0.11457507885276907,1.6183657601688715
0.12945272988750833,0.8397076920382854
0.1307331867515975,0.7224951912521158
0.14212968145844496,0.09680309599113006
0.14395914484995975,0.033811264748431824
0.1462126724557855,-0.13568691373761688
0.15023061907647772,-0.3641849195992836
0.15408368660360416,-0.5989531911780223
0.15601404013594156,-0.7030441979112384
0.1731455397514834,-1.763042265436835
0.1762435204495123,-1.9640755867736615
0.186831322300268,-2.5791528401324775
0.18958920027114523,-2.733719186496471
0.1936133349551148,-2.934950675958056
0.20580760097170003,-3.5901442626637183
0.21018488535432756,-3.7846986076569955
0.22433514190311765,-4.414845284912929
0.2243499719408817,-4.365590255320091
0.2245050058433229,-4.397822557976841
0.22545717993652348,-4.456956080873746
0.22580748605304013,-4.4597318967008635
0.22884630267304384,-4.580860274023958
0.23792032722174206,-4.842863926396305
0.23933102801652906,-4.86881905406962
0.2404538665049074,-4.878021122077209
0.24696231513204925,-5.012803783419035
0.2563818818853294,-5.181874455843199
0.26042984446343587,-5.190807375846347
0.2616928664972593,-5.196825996697939
0.26478331782042197,-5.18981419591994
0.27531807697534916,-5.202248570805074
0.27610580672664664,-5.200892220585493
0.2771367667327431,-5.186035542200652
0.2901168134415393,-4.955004524646804
0.2950367914065648,-4.88713836170844
0.29711208571145153,-4.8142237346383645
0.3029674415778887,-4.615219046498284
0.3042167743829234,-4.585404753216101
0.30894090736337976,-4.430958048232175
0.3194780662084442,-3.9891317788189946
0.32792032934503634,-3.5253817232074502
0.35114731370235663,-2.1844539979277506
0.35640717341149886,-1.8716097193704613
0.3598523072502644,-1.6091936221734313
0.36227323778281173,-1.4710441029353283
0.3625625030413606,-1.471923886556289
0.3626328008210433,-1.4436267931707605
0.3685371810394029,-1.0460017347038426
0.3701629905804382,-0.9827469587614994
0.3721449006879234,-0.8196774781000415
0.37451506235008036,-0.637718471494826
0.38753588135369466,0.18264030298137035
0.3886058422626384,0.2751727419150886
0.39826177583565325,0.9110693652268236
0.41272430610325195,1.6948901447165967
0.4129457714818594,1.7645977047911268
0.4166133338947242,1.9607440068987736
0.42201069817992876,2.2515408847597906
0.42429080883014736,2.3290697739664687
0.4277586963553235,2.516726109556286
0.4376366604914086,2.9145680671493226
0.4407870007495882,3.000893373963529
0.4433963487095265,3.111729372425705
0.45391109614125913,3.432069586084075
0.45567494698245925,3.4428419516119977
0.46157541466204144,3.6261737814018344
0.4689679837446885,3.673896357658619
0.47789488364748234,3.7462617411665486
0.4820893980953196,3.770561477253638
0.49738354358659054,3.5952800301736025
0.49929461922179863,3.6056009937161573
0.5119394218272939,3.292966897881634
0.5126341302661439,3.2728754442415147
0.5233302512645226,2.9428794521957897
0.5355983162908715,2.404523242479362
0.535616701115293,2.381789732197625
0.543497952172217,2.041380424997311
0.5451463879824123,1.9505580527698312
0.5477547177715767,1.7867943559031305
0.5576888771170405,1.2544415608090356
0.5621194249057413,0.9847743359709435
0.5686091632272579,0.5791438822784879
0.5705794607748,0.5155554888336951
0.572116789207131,0.37633575440717404
0.5813829564066886,-0.1844431727805191
0.590310891452555,-0.7217112668201953
0.5906449765209434,-0.7903971500932554
0.5940000738298314,-0.9512066534958932
0.5983218735446143,-1.2000740917123363
0.6015933205894015,-1.3711032722821053
0.6049739926639219,-1.5781874436362617
0.6101978805322288,-1.878475724753096
0.6162637258976149,-2.1933319365831734
0.6302504144959897,-2.930776259338704
0.6361787941350405,-3.1718995733172886
0.643343691197523,-3.464007152898537
0.6535414846263761,-3.820979514746291
0.6602860417040168,-4.049031599526254
0.6652676650473568,-4.1361020692179284
0.6690404007924293,-4.2424366657177
0.6719512522573297,-4.283808968255829
0.6870395133726315,-4.481671957679445
0.6912236175584159,-4.512084078926085
0.7016290561743732,-4.505906343815407
0.7018159949602021,-4.508443585460472
0.71326838682034,-4.409317202974007
0.7138867157693447,-4.400131091412338
0.7145384474037839,-4.396662956172838
0.7250096024006023,-4.219406212575452
0.7253320708963944,-4.228124255218754
0.7259301991119704,-4.239206409415927
0.7292833102067569,-4.141780950399725
0.73396670429383,-4.039227551959908
0.7352025600707641,-4.0025002738632445
0.7401568732784312,-3.8895629427878076
0.7485516528647764,-3.6123715870750175
0.7485835161178676,-3.624351496976762
0.7502012516942149,-3.571328408847448
0.7564751004122829,-3.3499671366504256
0.7567328408595628,-3.354894466326468
0.7720163761527212,-2.8148722103607886
0.772730173369431,-2.7947385459257585
0.7743633053083459,-2.7503668002508004
0.7774011166829933,-2.6155826251467817
0.7844853402077616,-2.357618933322495
0.7889156502446877,-2.155082667205603
0.7913014550424853,-2.1141655337682983
0.7926876294492322,-2.059816756563378
0.799066387974527,-1.8020502934055613
0.8043515000004557,-1.6932939004401806
0.8051765990529618,-1.6124744576317285
0.8065876702515928,-1.5235304373123688
0.812370631349888,-1.365237056864345
0.8177173698263633,-1.1662342715392224
0.8207356970044408,-1.062404891225705
0.8342000595735479,-0.7102372271629398
0.835754864309342,-0.6319689495192873
0.836680127444982,-0.5801252868163788
0.8399696049497254,-0.5230538719556102
0.8425099171007218,-0.5095570756832831
0.8427779039976864,-0.4726460413818793
0.849549962812679,-0.3436488990933691
0.8496395800512695,-0.35712849674996616
0.8502792196186029,-0.3287485829196377
0.8521638312528355,-0.29185375230818844
0.8644984361774721,-0.09994294027657728
0.8649914568454156,-0.08319983627887068
0.8745558804013482,0.03708041418614645
0.8760491384553322,-0.004661452062557886
0.8901975861944287,0.0675519749942729
0.8913541189379544,0.059565985109427774
0.9034148914224569,0.02417332294011808
0.9060963223416376,-0.0032579359510175546
0.9146222493203444,-0.07028657313211134
0.9186562538864882,-0.13659328467994425
0.9199562695794068,-0.15675232764570274
0.9299570296418085,-0.2733527260677123
0.9364115397942392,-0.3752896543752644
0.9365537811001321,-0.36179966138408265
0.9402363784046517,-0.4476640630783413
0.947496367287858,-0.5702076382404336
0.9560399646121613,-0.7409311590463656
0.9583797578321942,-0.7877823205825043
0.9598047763705964,-0.8023842965073427
0.9657062120879178,-0.9318348932109727
0.9704276163737973,-1.0743179012722317
0.9780912060839189,-1.2216072175843657
0.9784946135933597,-1.206751661061789
0.982459652189827,-1.270625541880725
0.9978755081892263,-1.5601303133009845
0.9984453128727893,-1.552950082502515
1.0004950955912442,-1.5851358409326257
1.0034730381643797,-1.6472155794972008
1.0088691604936075,-1.763185095826626
1.010529162017133,-1.786277159651506
1.020300463850858,-1.9149560176957998
1.0316201205189586,-2.0490737343155936
1.0457018492997445,-2.140577117940468
1.0479206665027334,-2.1367994375151915
1.052094658351967,-2.158837988849069
1.0544239509105635,-2.1837245015058424
1.0553449009184241,-2.1461112252930046
1.0559538590493265,-2.1326441390364863
1.064160775964611,-2.16628159940814
1.0830376440481615,-2.033495497699186
1.0895335461890863,-1.9962249676463537
1.0899170642643163,-1.9764133664523462
1.0903851290650985,-1.9981757881104834
1.102772061749267,-1.8201408227941287
1.1122219495407641,-1.6691311792319503
1.1201700126523768,-1.569081265139601
1.1215045901717264,-1.5581344014935687
1.1240396068946064,-1.5013680497274753
1.1257501648397605,-1.5015515234685741
1.1286080767477893,-1.4209328519904247
1.1289394118610545,-1.4084788760808078
1.141766341829709,-1.1995831933099852
1.1440234585994524,-1.094009042000232
1.1455838263691902,-1.0876603276138401
1.1486628439721258,-1.0430685419800054
1.1549639237193334,-0.9602295974730186
1.158261322768059,-0.8794297863804602
1.1647330785999204,-0.7676727375173877
1.16901089034101,-0.6948099823987388
1.1712674972957364,-0.7102563397956165
1.1752702047420893,-0.596652175799693
1.1794489417660188,-0.5250380729942371
1.1904698101195095,-0.39468358603808046
1.190782259746074,-0.38480803458567137
1.194275517574071,-0.3321917716917685
1.2011760063713375,-0.27604964206827287
1.215454013735057,-0.15879879484271917
1.2202810753726263,-0.10116776046899084
1.2241986063374872,-0.1298924958253432
1.2253881624470706,-0.1026133537198067
1.2360817878651682,-0.09067700555232051
1.2362076289182191,-0.0964280519765946
1.2414364304026533,-0.07048249831489517
1.2480357769297612,-0.11191468527512624
1.248545820885683,-0.1271982786298607
1.249614749002788,-0.11447579629067703
1.250594121796615,-0.08314822976652554
1.254032597612948,-0.060380098522150476
1.2681161596135304,-0.20178642574028702
1.2682707041155084,-0.21743491317948263
1.2683212162532183,-0.18313016986008268
1.2712850988328075,-0.253076537973016
1.2809395805418493,-0.33158126755523426
1.2831907500397302,-0.36716349990166247
1.3037900173789785,-0.5973662077591446
1.30601434879466,-0.6197198470389729
1.316831802263338,-0.7985068886617199
1.3551063666047671,-1.2636828232480521
1.3589243306816154,-1.3002393386261684
1.3625784340782872,-1.3350883596520553
