n_harmonics,base_freq,magnitudes,instruments
10,1.6963744473058329,"[ 0.53259029 -0.69471603  1.7964727  -1.53429727  0.19261979 -0.43095774
 -0.64330126 -0.11795286  1.08565883  0.41559057]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.713657075235677,-3.6925064469482556
-2.7121586766123205,-3.6921375389742317
-2.6896106604863483,-3.375117999269911
-2.6844458088246244,-3.3208892330464925
-2.6843735474346078,-3.314525837189563
-2.6693833067264467,-3.0392151843344424
-2.668761367250246,-3.042354500491841
-2.665891811740819,-2.9867229385667433
-2.664887893528336,-2.9628579827502595
-2.6635381168984438,-2.9353378895225277
-2.6585694289051416,-2.8475167850939895
-2.64485232148043,-2.552810116031145
-2.6427533077624945,-2.5061812320364716
-2.635769270847975,-2.349673810322144
-2.635532365450567,-2.3593133972906797
-2.6310239380431435,-2.2430805199067865
-2.6203479365504228,-2.003113801845764
-2.6179958974114017,-1.9648276066888197
-2.616558087276609,-1.933984869906439
-2.6164930513576627,-1.9179766725072118
-2.607465186437246,-1.7363053654280067
-2.603838999549854,-1.6694501337016014
-2.585858056091909,-1.278099614402561
-2.5832846431033736,-1.209589619947794
-2.5822618206749066,-1.2035546160490709
-2.5784471308013277,-1.1220615494050281
-2.5749229136517,-1.0596954185332044
-2.5729825143178435,-1.0314039399273969
-2.568215552385297,-0.9454410406034551
-2.5627634669282138,-0.8526879879220813
-2.5604000312621435,-0.796570262154487
-2.552610091062102,-0.6959103966492872
-2.5414011195841057,-0.5185148976979461
-2.5265199373941822,-0.361989892961908
-2.524775226489502,-0.3740397892776801
-2.520407853199713,-0.3199464166146911
-2.5194177305685876,-0.3095725365892693
-2.5154442425479,-0.28957146587322674
-2.514326901993311,-0.2882451518823587
-2.5142531008017475,-0.25833252392107914
-2.488756168003432,-0.23216030823264105
-2.481641543038397,-0.2598170756556461
-2.4816186386970074,-0.27228051193617336
-2.4756702087194,-0.3017911718519279
-2.47395173053125,-0.3101694206671974
-2.473193855003469,-0.3143877818775736
-2.4700724145631257,-0.3427831976196085
-2.4675451097715992,-0.3359632529751997
-2.4651201393600406,-0.38210375528473045
-2.4633472376047605,-0.4026903851000176
-2.4620466481231382,-0.4192797273313382
-2.454628167739201,-0.49780887309878974
-2.4515390305114426,-0.549593329829971
-2.4460782816294517,-0.6047576494356123
-2.4312172701186423,-0.9041630544328451
-2.4297589018416663,-0.9321090439362355
-2.42777761324946,-0.9712866845865761
-2.420790319289797,-1.1514845624993282
-2.41565535044447,-1.266080872065562
-2.4082744616099587,-1.4554480204754492
-2.405086617666558,-1.5437388316962106
-2.4011065628410195,-1.6487480391935052
-2.40077013469795,-1.6359543908462968
-2.396140470337803,-1.8012580284788409
-2.3944817391896183,-1.8452930494997304
-2.3877721694565226,-2.0315626827614457
-2.3770200634287386,-2.369631533204002
-2.3643020471251317,-2.788772351936302
-2.3579062063911795,-3.0023776443632153
-2.357063839301217,-3.0380898255904834
-2.3538725673419054,-3.1191619811970623
-2.3433846938169163,-3.481919743044221
-2.341091451414943,-3.5685571011566766
-2.339430176630092,-3.6466465666367296
-2.3367476490318553,-3.6879282872533055
-2.3259959702946817,-4.048951825304236
-2.3257735492447997,-4.0374713223902114
-2.3244350270729344,-4.094393841705426
-2.3180745295891017,-4.277851265641674
-2.3134039101070285,-4.417352644327978
-2.3107981763705285,-4.482554004654546
-2.3031979559140616,-4.690627735822659
-2.298734491120996,-4.791238333674733
-2.2834060303512906,-5.124685826470528
-2.2822024414059054,-5.150171838167223
-2.281679078260132,-5.145417913671337
-2.2805330546553497,-5.13937068996841
-2.278801582697046,-5.218929655323742
-2.2765616596166813,-5.2364530504866265
-2.275884668289902,-5.2489119054673035
-2.269977038296567,-5.342703404985093
-2.269296214174285,-5.3196135339781465
-2.26850720006816,-5.342156599752553
-2.263894927286611,-5.4045068906029
-2.2490697892295124,-5.478157763370739
-2.2457003543620866,-5.4728698634464275
-2.244753063134821,-5.474253368988273
-2.221646586360973,-5.2852067766937
-2.2043667204729016,-4.964843284183766
-2.1814914036954116,-4.292366609392535
-2.178559333788695,-4.14158259765626
-2.178142961194559,-4.142195440512744
-2.1645852057090025,-3.599215740831901
-2.1585726899935604,-3.310306935170226
-2.157659260871217,-3.271066968327717
-2.15711551316895,-3.2452137172596776
-2.155470569495636,-3.1688760168296994
-2.154614244811213,-3.1505301363808296
-2.1533664394364074,-3.0770213386905705
-2.1517731305563705,-2.996603000897052
-2.150927800528982,-2.9679754312153386
-2.1475072551845025,-2.7940458360692997
-2.1431275818670024,-2.562425206227677
-2.1399901099109204,-2.4006281292491307
-2.134101517494117,-2.088786338395568
-2.133915130168481,-2.0658417021654776
-2.1282427902931995,-1.7974352155879019
-2.1185548798923435,-1.2239829632500683
-2.11525493089528,-1.057594279955169
-2.112957907342543,-0.9138241414866574
-2.1068357548767205,-0.5598665195318677
-2.104003038906873,-0.40417616861551064
-2.1013641587672938,-0.25375859657016037
-2.096634723250457,0.01034821158232838
-2.0891997575543075,0.43871395239305455
-2.0879474686757327,0.5117158404363584
-2.086988307465676,0.5628818633811022
-2.083742432904483,0.7429722944739678
-2.082130639988452,0.8252818303099478
-2.067125083485723,1.6369751410389064
-2.0535202394212493,2.326686770321231
-2.051454551821757,2.4233576234184717
-2.011519202123443,3.9211187732369956
-2.0093725132062357,3.970677315506377
-2.0081803928599937,4.027980404962892
-2.001844767553001,4.181406915997808
-1.9980501517541893,4.247280496738925
-1.9969901685603215,4.26089479344983
-1.9943668367344192,4.332585820171877
-1.99296988221387,4.362569049172376
-1.990467330989727,4.392600907356063
-1.9845906099512653,4.48054968521709
-1.9762144124011694,4.571070882759352
-1.968512003969337,4.638863653337176
-1.9634328278510038,4.650577202109183
-1.9564124922799682,4.642469325756929
-1.946795666427875,4.633501832406138
-1.945252694395412,4.627322057288179
-1.9323373719078427,4.514734863926237
-1.925151526682751,4.429504343827752
-1.9232078689858663,4.410136461782815
-1.9204951917912239,4.344858256923013
-1.9124958733523236,4.243580547301139
-1.9007599591157582,3.9831952444472303
-1.8988535780843419,3.976795624122914
-1.8933137197123941,3.850068135343924
-1.8859318945851644,3.7121678761577894
-1.8837798553834608,3.660308029835412
-1.8776969920840387,3.5152674323441593
-1.8770793611585213,3.5137012023193135
-1.8679617384431906,3.322134698169813
-1.8640420190869438,3.227122716739488
-1.8603131028100952,3.1478462338708044
-1.8599119827005135,3.1147655594096264
-1.8501029572292995,2.905057551105719
-1.8406191011687179,2.7231732677651697
-1.8331350693558293,2.56906359833302
-1.8320909652800126,2.550366612695967
-1.831481186422902,2.530185811309774
-1.8293823718035125,2.491541861653436
-1.824170883267873,2.371983724732426
-1.8220228357915023,2.3258124349990594
-1.82199447274693,2.337586599708918
-1.8096072470868392,2.1542397580813715
-1.8067798577584029,2.1070002775794423
-1.8052589208134966,2.074566727652322
-1.801882857219064,2.035320814471444
-1.7993315918593116,1.9978341570334135
-1.7970998303849353,1.965985629017581
-1.7949809682832423,1.9490062960718537
-1.7841379416648133,1.807188301657763
-1.782143090542194,1.7848640384213714
-1.7787995683813265,1.7606595974384252
-1.774523859447349,1.7046332929266041
-1.771763343363322,1.6915883180758713
-1.7704275892494565,1.6883595890970404
-1.7668741990569872,1.6579829292275183
-1.765340800516223,1.6357297262816555
-1.7641235546848082,1.6209415156702287
-1.7543042333170702,1.5501180994720283
-1.7471223501285074,1.511349716235524
-1.736679658561581,1.4665047448173374
-1.7329518814939133,1.4211059371433927
-1.7221522812344439,1.397625258886281
-1.7180679266645957,1.3767444147186534
-1.6928285801097709,1.199630249578087
-1.6849816642404822,1.150847402623124
-1.6781422729505204,1.0962142544827531
-1.673309177810565,1.0260657746246653
-1.6688856749535137,1.005872368556382
-1.6541736848608246,0.7904753747612427
-1.653191735515501,0.782194547376074
-1.650841017403613,0.7406814592730963
-1.6311749826460817,0.38332160025037265
-1.6292101754059582,0.34971907771139216
-1.626275002008087,0.26999734364251593
-1.6167354079218037,0.07451678572549572
-1.6150114583258708,0.017787488994252407
-1.6067768966212794,-0.17458165699454647
-1.59880413434762,-0.39329604051407074
-1.5920433803201,-0.5847070611336167
-1.5862342591524388,-0.7709451587493291
-1.5822059203471142,-0.878356302260985
-1.581663422311954,-0.8776249448701705
-1.5791050506495026,-0.9650464363542228
-1.574583135814936,-1.0891170797598695
-1.5695881446387763,-1.2306766743967184
-1.5662765767089226,-1.3467731688485631
-1.5624905416092212,-1.455983890953655
-1.558866184819693,-1.5708376661955101
-1.5444741982485404,-2.006073211896209
-1.531027039275749,-2.3791801735993547
-1.5167460077011883,-2.7412218392492615
-1.4998508459958064,-3.1106634066098837
-1.480676101342759,-3.348942747567724
-1.4635201269763143,-3.4372066491988793
-1.4522634665949241,-3.4243348239203844
-1.451884791921237,-3.4032764586721913
-1.4387900606186181,-3.297614501803522
-1.4383580570635341,-3.295215101769251
-1.436328946970968,-3.2752387204276032
-1.4338657342934338,-3.2119976182759005
-1.4249434690757599,-3.078745367602934
-1.4227827320830655,-3.037766699452515
-1.420788527539743,-2.988195405724531
-1.4206659336375704,-2.994051750142039
-1.4053768550897667,-2.6222717816840007
-1.3978424790289143,-2.390739040831905
-1.3831384019750481,-1.9114617022743179
-1.3736428052379828,-1.5541225932135168
-1.37159279988672,-1.4635608297699614
-1.3704214367080076,-1.4264363708293128
-1.3616732304582293,-1.0757791365474656
-1.359970208611013,-1.0283429813549667
-1.3580571767369587,-0.9355947333111742
-1.356759956218914,-0.8841700198674008
-1.346542603755609,-0.44756548083862635
-1.3430297013644452,-0.33890461547303863
-1.3428422288785187,-0.3123848578616973
-1.3336490468662654,0.05444408817398017
-1.321625595513635,0.521719802807338
-1.2915771690578948,1.538906039351681
-1.288986185300756,1.587559602320441
-1.2887671700154184,1.5887760012554637
-1.2825967562776313,1.7702263427944078
-1.2764551892841274,1.9233474088074827
-1.2707949251926283,2.000315402904062
-1.2683470774088308,2.069927792551497
-1.2645783496592697,2.1158441059203366
-1.2633784641152899,2.140336143763986
-1.253705217708625,2.240559596343285
-1.2503476941876714,2.2880349567759333
-1.246850417275074,2.307126958521404
-1.246480534763931,2.2942051361004903
-1.245581808673395,2.3137151204414583
-1.2367433220180526,2.3331287244496726
-1.2228924906558167,2.2888536355245757
-1.2194609438817388,2.249666428340954
-1.218037264466537,2.2381807103057363
-1.2153536911606602,2.227391471224144
-1.2008944720023313,2.0060249184450516
-1.1975791350389018,1.9394963640023697
-1.1831790717313162,1.6285791642118452
-1.1692297756828205,1.245157207966566
-1.1533997605045274,0.7765349323690778
-1.1523405672717189,0.744063099887982
-1.1477797708841084,0.6094376767526831
-1.146869961781455,0.5806478161041837
-1.1364332532976762,0.24279782820254625
-1.121673925264477,-0.20209030915059592
-1.1165974839795123,-0.3538680026243231
-1.1126219651475229,-0.46850803287328835
-1.106792730422548,-0.6282179932231827
-1.1028442951974124,-0.7201837973755251
-1.102607235889279,-0.7466019942866517
-1.1023266154073386,-0.7646822732122986
-1.0902879384412294,-1.0115740320101931
-1.088874601243606,-1.0721119980903162
-1.0882313836651907,-1.0706010816664302
-1.0847886196364522,-1.1445289445954154
-1.0813469578727104,-1.2046048762628012
-1.0757194053979167,-1.2838156738376132
-1.070856302645595,-1.3743515352400608
-1.068821339409459,-1.3767568348108228
-1.0645050856628375,-1.4335366490973382
-1.056883752674833,-1.5055944129515175
-1.0530255884940056,-1.537868677351788
-1.041905772876839,-1.5565253084848147
-1.041562127177958,-1.5699615838913104
-1.0292279741221653,-1.5433241258871906
-1.0271012674340358,-1.503337277393686
-1.025098071776223,-1.5063645277221092
-1.0227310924010544,-1.4935591029110482
-1.0138628600166135,-1.3947357858508331
-1.0114184920595268,-1.3761783685607012
-0.9969333696269618,-1.1297311147526967
-0.9883135290026788,-0.9613115040792184
-0.9846169853161406,-0.8749016307572169
-0.9702477107134362,-0.5319211814743334
-0.9478042933151549,0.03217024965004101
-0.9418967673103489,0.19775465432379108
-0.9418581214674724,0.19517050039765801
-0.9133235720639394,0.9005117924252064
-0.9097900533856622,0.9802015619970516
-0.8977130858130558,1.215627844059841
-0.875646867590167,1.519755654745672
-0.8666547442665866,1.628207147071291
-0.860463408440423,1.6389955719339362
-0.85759591595325,1.6529293156339622
-0.8559801792247992,1.6713700268426734
-0.8542136080245197,1.637541099627653
-0.8529210666528364,1.6632202453552127
-0.8418640402372048,1.6620491817820404
-0.8413477205018647,1.649284044379794
-0.8230162204007634,1.5424536923395444
-0.8148904204863623,1.4236136791056835
-0.814849281764535,1.4104873603300676
-0.8100851029462071,1.3352843756258643
-0.807909730896744,1.317133926075145
-0.8020338561200444,1.2165967229101973
-0.8012270870266067,1.2045912460000325
-0.7854863495145774,0.9157803739124817
-0.7802319610390871,0.8034854015176544
-0.7745539636350616,0.6822168096876551
-0.7719550371305024,0.6250181121015371
-0.7572700282376807,0.31470850439434567
-0.752838156050518,0.2024077036948689
-0.7515379457132654,0.18443737086425813
-0.7469427562001121,0.06998100856949549
-0.7449396004407731,0.042584656903240536
-0.7445347100613979,0.015821338262255624
-0.7422747993027659,-0.030278635891305083
-0.7261201608498742,-0.33220651624492875
-0.7152818774984642,-0.5157511693034756
-0.7128247680459454,-0.5675131503284144
-0.7004810752839132,-0.7244192165351073
-0.6983503742794612,-0.7279631196350597
-0.6789062740299636,-0.8712010942375535
-0.6770207920563234,-0.8752378256454032
-0.6766548066142977,-0.899003575154329
-0.6574200064417131,-0.8555739027164366
-0.6530429788233008,-0.8444635035962152
-0.6523287313431636,-0.8536950336655177
-0.6495177804401475,-0.8302074096856208
-0.623235474278462,-0.5359158855846406
-0.6189699751254651,-0.46888893339484033
-0.6126441231383062,-0.37704155740300266
-0.6012305652720831,-0.13260212287246026
-0.5851286478238773,0.17132865073612974
-0.5698949083183367,0.49432411290970446
-0.5606708038396784,0.6831987717222734
-0.5555865865941385,0.8057502779780243
-0.554510619690002,0.8064378016507435
-0.5469596538594326,0.9641964813830236
-0.5461241396895202,0.979643877477419
-0.5335583603238598,1.1830495240542405
-0.5250216291962833,1.3264088932392573
-0.5230870458007848,1.3515640345792919
-0.5189458288192084,1.4038699009420312
-0.514624279895286,1.461523574912765
-0.5114640947696376,1.4988226783584029
-0.5067592370997431,1.5296503476758152
-0.4944280410955999,1.6384016862461042
-0.46986359162264124,1.7046118374722214
-0.46349992128371387,1.6489971006342705
-0.45931012869273236,1.6397747912665064
-0.45046402655423456,1.5891856443498649
-0.44553243915684426,1.5449948987680178
-0.43405951187218417,1.4502438530138286
-0.4228725216631224,1.3048671935469331
-0.42067803486327815,1.2954901604551396
-0.40875976450934726,1.1418797445576456
-0.4057631460015072,1.1054920739775518
-0.40198458874516696,1.0620267477516931
-0.39880755230405995,1.0234273280045671
-0.39659602743788813,0.9981447630017478
-0.38930606235521203,0.9026020351647388
-0.38355580398733613,0.8266593580713738
-0.37987837449065065,0.801551738106667
-0.3654278763025678,0.6439774130723587
-0.358968073042611,0.5932824297116897
-0.35849164602308825,0.6017756331999009
-0.3401022060056791,0.5074596973888653
-0.33144609155871674,0.5193373993049845
-0.326342479993615,0.5031487108897438
-0.32548111610173347,0.5109295985619298
-0.29027255218463566,0.8357140343131554
-0.286833775143156,0.8965840416212824
-0.28267097263254026,0.9596472740631989
-0.2799887478041234,0.9873410956008065
-0.27435706970624185,1.0984594335293543
-0.26892663575431897,1.197108519278005
-0.2600083431959961,1.3954590911205766
-0.2576881607982813,1.4611723704672985
-0.24380183715613324,1.7711700294330104
-0.2402002605340483,1.870381391324411
-0.2340430689584605,2.033785861481884
-0.2276013099119858,2.2152866729410907
-0.22724674721941573,2.178991274701973
-0.22582006717874847,2.2705107675749034
-0.2231808951262657,2.3236684702362607
-0.22087892188240588,2.346035511646528
-0.22021545102906082,2.3923465264755928
-0.21810691168297192,2.4540885359827334
-0.21501681950209806,2.521230441328521
-0.21052875781905378,2.6392237095247975
-0.20254490827322158,2.803516666709651
-0.191580687382781,3.062736545972975
-0.18407832913876998,3.220303172212296
-0.1771980041576331,3.3069435834464462
-0.1639816278258852,3.508103472508557
-0.15881205152098632,3.563860893864357
-0.15839260455091253,3.5581690527723144
-0.14578408454952196,3.6243227717962148
-0.13671329966166823,3.6422138274502927
-0.1306365738666937,3.6185272111549875
-0.1250964931472911,3.5721714818814503
-0.1233844641516324,3.572466432070803
-0.12314367443271568,3.5538572274238587
-0.11875601183743711,3.5106542819399724
-0.11522576570948306,3.4700358695330786
-0.11203616871150768,3.437721189090635
-0.10478491231950304,3.289962539825289
-0.10344749725256186,3.26246184523748
-0.1032582766811343,3.277320174817569
-0.10055849569692565,3.2275461161982637
-0.09406240867094429,3.071438177466367
-0.0888208714255021,2.942894158318615
-0.07191213010030584,2.4504814519161586
-0.0694073802912909,2.3663918940051465
-0.06647695363148909,2.2509242989461855
-0.06630488163678683,2.252530259219006
-0.051114704758810525,1.7026102439391777
-0.04790292615694547,1.5662414442328854
-0.04126873469724757,1.316464427369646
-0.028140730995481977,0.7649035314297469
-0.011900878338792609,0.10407161742278571
-0.005175821211782505,-0.16496084736009234
-0.0015332830128582664,-0.33087125253702726
-0.0010448671557288236,-0.339358230220272
0.0022900264226164424,-0.4575882020673068
0.006714203761031268,-0.633949560043002
0.012243536040994929,-0.8040169548186428
0.015306456328575635,-0.9284757525637014
0.043838975454328466,-1.7561083195269533
0.0510223481788139,-1.8795109455560939
0.07054203744031895,-2.118892862043998
0.07489405853325781,-2.1301383402766114
0.08584838839223163,-2.1454517012272443
0.10836267741030614,-1.9263072722453063
0.1100749177802749,-1.9250202455345473
0.11950347796957184,-1.7398918405917703
0.1329121077788047,-1.3967971637883843
0.13691134565981722,-1.2705271989663878
0.13827021537373474,-1.2298198366460062
0.15452523753592917,-0.7159107910244912
0.1565259306705844,-0.6469681137091939
0.1583682994700748,-0.6061796825451795
0.16182238900852308,-0.4701952886047083
0.16778707116181746,-0.26556442379359385
0.16932449939789596,-0.21125551325723313
0.17876222366701988,0.1146730594788088
0.181385769102544,0.23239257328407334
0.18259866366689614,0.2816400696500306
0.1847863815659494,0.3688866044627404
0.18721763015900938,0.480337399740813
0.196697503027643,0.8259876070978689
0.2021062027439271,1.019333394038015
0.20952078573884414,1.2374901162880916
0.21013552976064798,1.2806123967236025
0.21555367579114337,1.462040828174627
0.21871874880825892,1.5627015319543551
0.2191112717914816,1.5691105254545057
0.22973789319968851,1.8930139751673543
0.23526806796009714,2.037636482307136
0.23600157194751947,2.0513510717348153
0.24072994832932082,2.1766555677609647
0.24901627610010957,2.3287524962756607
0.2510154815824537,2.38987040071221
0.2581409143978961,2.4962162930575302
0.26982574596795716,2.601950577286782
0.2820746807148238,2.6582488228332806
0.2834391124998583,2.6493919864775077
0.2845074773074652,2.6601150832843152
0.2974428016241828,2.579351202143399
0.30185652566309695,2.5749013744008304
0.30304709097857696,2.546440125053151
0.3080114165234278,2.512659448662701
0.311755252064875,2.436291701949668
0.3138637754799025,2.427840308770062
0.34312204656232304,1.7669015511205017
0.3459447115623737,1.6986071645826355
0.3486679595195348,1.6112339487141891
0.3619276363104893,1.207406110719991
0.3623916660536386,1.1946996590781367
0.36565835011333636,1.0746775386477267
0.36600031211232054,1.0696264626708452
0.38533510811473004,0.41956726236558595
0.3983961796603501,0.00603413445407543
0.415178662603533,-0.5452352917892538
0.4164869649834424,-0.5648638324997258
0.42491850814224064,-0.8016361249707478
0.42627828412658175,-0.8447980152640437
0.4342695545581532,-1.0530943664754269
0.4521760212830763,-1.4074068185471158
0.45535436235195004,-1.4531127826632666
0.4588398288860347,-1.511680924572581
0.4734019256597568,-1.642076953993931
0.4765509599536024,-1.6550530827096375
0.4805314314097435,-1.6664422841488093
0.4827007447562792,-1.6767669686406723
0.48613985070245835,-1.657871224332163
0.48873979527702094,-1.6581288763483706
0.48879577049923295,-1.6572300834785911
0.4990848155796992,-1.6141645859981626
0.5071670550416085,-1.5533150898403247
0.5098108115818638,-1.5220176516572848
0.5176723387646476,-1.3978713448101492
0.5233436576534727,-1.3142020301474322
0.5284939252612393,-1.2208966295787473
0.5367209752253759,-1.0271894724565422
0.540690517967759,-0.9393651950389057
0.5480993498185658,-0.7508069393803213
0.550155926366029,-0.678626547027488
0.5550862027744041,-0.5729380223638725
0.5562625357952569,-0.540984825188779
0.5572662191578304,-0.5070738700395335
0.557779626474272,-0.5012546795149365
0.5608157013007968,-0.3835110641495295
0.5707700985856485,-0.09525062397678606
0.5729956260122071,-0.04420667706468955
0.5964684400161149,0.6974033337306541
0.5966563871861341,0.7124185507587448
0.5969663471835531,0.7208036794115223
0.6036683556367262,0.9149986486248867
0.625305780307511,1.5502422816233827
0.6253649562290544,1.536871094690206
0.6268717947186246,1.5821072980708415
0.6287141870361221,1.6075890399346142
0.6332952385923756,1.723815014659752
0.6384048195053205,1.8191510499776047
0.6418810214761104,1.928323966125636
0.6481956635341848,2.03370737454782
0.6997434489971184,2.3814579216820464
0.702251564362582,2.363295894709603
0.7163842458624412,2.213008963360534
0.730736434339295,1.9824141523037608
0.7338088181263296,1.9276026263096653
0.7368114834819894,1.846994845462232
0.7412188031008284,1.7528462770456525
0.7522127138856654,1.4729827327935778
0.7593515122681795,1.2547287710388235
0.7651342969768278,1.0676846518413385
0.7673504340594381,1.0043688814632026
0.7729266420304413,0.8289323301404634
0.7739644013844851,0.7906743912129359
0.7802556014826862,0.5913506543594407
0.787090849964931,0.33722178833538824
0.7878480980657301,0.3285829811009325
0.7932795727125703,0.1425646498357942
0.7946094326490543,0.07895368948241335
0.797791557859342,-0.04977838429898035
0.8291730258481631,-1.2095769590289427
0.8303267922098234,-1.2353576442906087
0.8361266147491166,-1.4349288573708878
0.8365552091398412,-1.4795164011058721
0.8409485730570854,-1.641301485410846
0.8411944752260014,-1.637897117046706
0.8438115386439629,-1.719208344732984
0.8445305113500314,-1.7457038748739007
0.8452025014499132,-1.7750944311983
0.8622118470525586,-2.3215848972655264
0.8709993693737927,-2.606593139035039
0.871890840528101,-2.600551327971143
0.8734512087857569,-2.65665699959206
0.8792786227010341,-2.8099759379519758
0.8816646140073607,-2.8763705276058755
0.9170041581440795,-3.5705543112997105
0.9178279789026291,-3.581952695598512
0.9220524071173166,-3.636148412632367
0.9278786703082762,-3.7192235590138525
0.9349954019224409,-3.7716928976801425
0.9378043101346947,-3.8144114486695395
0.9444114876274119,-3.84105819899975
0.946470711644642,-3.8499261398282436
0.9476490995198401,-3.839299713710643
0.9477461868947499,-3.8624407388074995
0.9508446694522417,-3.8521237633762846
0.9528919032496379,-3.852759371155278
0.9619095107885665,-3.8499003250457084
0.965275746233154,-3.8632867866371234
0.967480346521171,-3.8862447890371645
0.9685178075313674,-3.8492030490498195
0.973123070028846,-3.815608334064458
0.9820526776003673,-3.7749180845601584
0.9869682777712048,-3.7310335042187854
0.987546074684694,-3.7130151842075567
0.9925092424295263,-3.6737149579969754
0.9930397048315371,-3.676572268472739
0.995022561090309,-3.6334003160624944
0.9995281305206989,-3.6056423852456954
1.0018743573401228,-3.54447226906864
1.0092309125826917,-3.465552626740864
1.0141251020089719,-3.410076562664169
1.015909102004679,-3.358635141243773
1.0161554300733329,-3.369129056535947
1.0187687783931816,-3.3196659167960147
1.02974493218733,-3.152938571659031
1.0349828447917444,-3.0359006311416916
1.0371886602033609,-2.9841211229908167
1.0503527710740377,-2.7338387728407914
1.0731438573020107,-2.2234309180957093
1.0735285817892812,-2.236302276179472
1.0794348172227641,-2.1011927599211297
1.08169943891777,-2.0658849197516083
1.0856226423901152,-1.9739909308914858
1.0877327787752629,-1.9257411108191402
1.093788326127786,-1.8027018978806604
1.0986461862365902,-1.671773882797746
1.101544901615286,-1.6274790576137441
1.1027730338989228,-1.589966196732177
1.1121612623699386,-1.3797536223224924
1.113366848850065,-1.3724254826532167
1.1137064516290671,-1.3599881933060065
1.1158549265737223,-1.3079090979138785
1.1349589489006355,-0.9591781525085817
1.1364827671253916,-0.9436211256610703
1.1448572728209632,-0.7929381030114878
1.1454967773307505,-0.7785182848156114
1.1470937373526304,-0.7415477975056195
1.1492173185261594,-0.710105135451249
1.1682652475473523,-0.4681294006583976
1.1684441039278948,-0.45346319264723545
1.1685731597273143,-0.45535472552810846
1.1689631883683882,-0.4522776574961419
1.1823671569522114,-0.33630095180381436
1.203186092827802,-0.23311819468171896
1.2130976076982076,-0.21771567205821873
1.2229754421743069,-0.26339315764512516
1.2291722523787598,-0.29026756487714145
1.2323478761053694,-0.31811688231113394
1.2350457775754737,-0.34462944750162955
1.241667314476004,-0.41861527202198456
1.2450131921182166,-0.4334918556754143
1.2481829487815173,-0.4890713148083799
1.2501875101126076,-0.5187779237761182
1.264367412823809,-0.7169503703072542
1.2713292022480402,-0.8855068533868342
1.273264439576037,-0.9053587166970792
1.297972914135885,-1.499873890321976
1.3059703588086728,-1.7307785298222553
1.3096066112761946,-1.8335549578329677
1.3115242726726457,-1.9131715303917294
1.318176322856214,-2.0994682441996804
1.3267023775648843,-2.357319041882827
1.3277601322831538,-2.395717765053384
