n_harmonics,base_freq,magnitudes,instruments
9,3.195872614466842,"[ 1.44211096 -0.49495143 -0.0448729   0.1496149  -1.52501142 -0.58584197
 -0.92802003 -1.03972475  1.27677863]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.074948913685339,-1.7969420486220804
-1.0709504500051867,-1.7321844817339738
-1.0587556344645712,-1.358399924557574
-1.045846315236911,-1.0056333100502992
-1.0396859920291441,-0.8425336696829108
-1.0189757578394507,-0.38175939510475687
-1.0119910390871787,-0.26238377125317863
-0.9933665525498405,-0.13743131221697275
-0.9881712482416445,-0.14744729167708673
-0.9819872705142756,-0.22436938584285784
-0.9686965615456975,-0.43658909887958547
-0.9668037741002813,-0.5572249797207584
-0.9665393819060331,-0.5286835337004689
-0.9648016003118602,-0.5733974281695288
-0.9641294227508488,-0.5048081448255874
-0.9622354981537624,-0.58625307520015
-0.9606138689487107,-0.6709610110311545
-0.9601023648640221,-0.653617421780597
-0.9565069959917523,-0.7784884340642177
-0.9531409661851269,-0.8759304587951176
-0.9465232263809158,-1.062165783292147
-0.9434682875409366,-1.1782045140360893
-0.9359922823590727,-1.3763829261819536
-0.9219692828680275,-1.7030720521325646
-0.9170744183604356,-1.80686649660197
-0.9009153461044503,-2.01699068424904
-0.8924470734759522,-2.0326125927089254
-0.8871835979402025,-1.984835443738434
-0.8843679272423577,-1.9585766170553696
-0.879242577782775,-1.9038862883054664
-0.8790881555138865,-1.8700301178244938
-0.8709836309978458,-1.7308217138882191
-0.8667968497894614,-1.6146816078222526
-0.8640820178531725,-1.5016074948041924
-0.863745722951963,-1.497195771181153
-0.8632082025383339,-1.4680055593401284
-0.8583310631729852,-1.3125956903569338
-0.8504731944510473,-0.9763619552383147
-0.8420774038422039,-0.5665582537235399
-0.8406205320871463,-0.46392561323863624
-0.8376216970953361,-0.3618156145627512
-0.8373340628340591,-0.36831998453508763
-0.8357610398878546,-0.3418299288105558
-0.8310444534234378,-0.010469972598554582
-0.8214711917426376,0.40394550528308243
-0.8180468459464025,0.5815621935391724
-0.8127370426773748,0.7964009785629297
-0.7919191578027487,1.415876160409823
-0.7860842231245933,1.5239188727547204
-0.782400636536055,1.5932311232480887
-0.7738877184913999,1.590092889638962
-0.7738487836183161,1.5541368597762621
-0.7682210573407149,1.5001401445137397
-0.7645033854845598,1.4354448180813286
-0.7587157203036852,1.334072355215513
-0.7533638299615393,1.0850248128600375
-0.7508736455985252,0.9648803381964811
-0.7423921270399747,0.5886329674649314
-0.7230585232585254,-0.598285993376846
-0.7199826813325423,-0.846478932683177
-0.71517524863035,-1.1538656705647845
-0.7023774700940235,-2.065891478073938
-0.699139782681196,-2.250010818198235
-0.6894591069587088,-2.8772572238151186
-0.6855010640486858,-3.17454723568862
-0.6815258729664349,-3.378511659396699
-0.6628643509435896,-4.073571115681128
-0.6607173518926999,-4.077951868855699
-0.6447336085249886,-4.217394144449898
-0.6303968856193141,-3.8949091893321115
-0.62242694800947,-3.5223552829497917
-0.6183235823617403,-3.360696699943019
-0.61707853450145,-3.33929169397688
-0.6121876544424945,-3.025909301667607
-0.605269332401869,-2.567113510191319
-0.603594469035694,-2.473464655084121
-0.5944848523980171,-1.7876852482325636
-0.5912164032377949,-1.5272315471487465
-0.5867756174780965,-1.2297539619882905
-0.585625972018518,-1.166045012764715
-0.5846905215539353,-1.0843674008278945
-0.5822099458225547,-0.9854705442176356
-0.5788871686925217,-0.6582249128180865
-0.5782510913570977,-0.6647142262997847
-0.5656106816114423,0.17788738068296175
-0.555295889539031,0.7381080344961068
-0.5478406887356058,1.102825367343097
-0.5349630289603593,1.4920492263620284
-0.5348867280487832,1.5056339028549626
-0.5334718327610766,1.5026637577477087
-0.5305152309017336,1.563865359352215
-0.521541036553387,1.5998586855298385
-0.5198685367559701,1.5391652019448008
-0.5166429233981629,1.5239412997514505
-0.5165804993040695,1.5287899466454227
-0.508429229246067,1.3994917413023886
-0.5070752569623007,1.353134633521099
-0.4965467003626145,0.9298600864188356
-0.4925338773453589,0.805727894810694
-0.48098534959615336,0.12661733602301567
-0.47897932804090804,0.04163754638014138
-0.47677215315284105,-0.09580151790432245
-0.4749348723297757,-0.17903180541090008
-0.4620147197308553,-1.033957475078748
-0.45995143001950556,-1.1218477975611905
-0.4501436213868657,-1.6938114852515258
-0.44823738198143825,-1.7779641823346612
-0.4459750956035484,-1.8948435983710827
-0.4393067866789968,-2.2272605124886473
-0.4268694027212536,-2.7057944420468263
-0.4080701625444121,-2.968104610385834
-0.385720577769352,-2.719602637236324
-0.38444723423551075,-2.682124586731306
-0.37291365643333174,-2.2936158388077095
-0.36960855263122117,-2.177339438550499
-0.36870986496794256,-2.122357840526562
-0.36522283661174093,-1.957157156725863
-0.36458571722957434,-1.9346954450869591
-0.36083567558416707,-1.7360892059979758
-0.3549448274196756,-1.4790668857892442
-0.3467022113251401,-0.9668048968552505
-0.3463845814659887,-0.9945637951449369
-0.3407160925676602,-0.6570871846242471
-0.3389777206417657,-0.5801066233492249
-0.33351931801728174,-0.30348559750606136
-0.33250272613242604,-0.20438645587173276
-0.3249689837257579,0.1612749780500354
-0.32319968047594116,0.2236925385619496
-0.3144419266244407,0.6612415672845474
-0.3118027447907896,0.7457321037037983
-0.3102824047158568,0.8740997006724653
-0.3034318560862901,1.1487070777079622
-0.29869211938003204,1.3074407042852831
-0.2985308283022432,1.3159622493804461
-0.28884619421501734,1.5903130034977448
-0.28820246037798825,1.6306625264911745
-0.28319986685924725,1.7008561933302557
-0.27814477760596823,1.8493227839603488
-0.26203759498541945,2.075378124263216
-0.26147758140927735,2.1225304097717874
-0.26034030636174865,2.066210119278139
-0.2556794325285412,2.1667854708590313
-0.2540163576385064,2.1198773885948956
-0.2432108710555343,2.2095971619581407
-0.23968606193808206,2.265637233477508
-0.23570268935063243,2.2664258011693352
-0.22702877408329236,2.2437851877223762
-0.22520646300094782,2.313993999815004
-0.22447797369142286,2.319366609145891
-0.21847117322266074,2.345998168018836
-0.21626827877256138,2.4017262248182956
-0.20682122601014186,2.3962138574707077
-0.20405254546742269,2.4208071131044
-0.2014601330609591,2.5039408393074676
-0.20068167189026864,2.493971265177508
-0.1966687002494263,2.562904438254463
-0.19621202013954475,2.5781287433897706
-0.193654661609171,2.575320477205879
-0.18999872569097231,2.6745029261878868
-0.17739983974061957,2.7614446221293996
-0.1706481135829634,2.856060027835504
-0.16561969765041162,2.8901153046093566
-0.16321947458589792,2.983613657945179
-0.15337082004818425,3.0407694959217784
-0.15273504414987915,3.022687755384111
-0.1502159344883469,3.067437937705789
-0.14412273168103074,3.0745613318088436
-0.14141338248758029,3.0864411947318655
-0.1402139155158686,3.050550601398119
-0.13870040170229458,3.0842758905295367
-0.1272888370654206,2.908913945334788
-0.11975561920934652,2.7660596711545544
-0.10927866741835146,2.488731386913648
-0.10725546251981033,2.318741789373473
-0.1049579644081291,2.2321957610105594
-0.10251382803728326,2.1297945066374377
-0.10162407556235253,2.1047861407584256
-0.08185167207634603,0.9521677535640162
-0.06967398614966225,-0.07453488850889244
-0.06260908891179984,-0.6449479577940699
-0.05220745643325486,-1.569197641212325
-0.05048113262271148,-1.6636847758975184
-0.046644345167862866,-2.096744648016909
-0.04638896442135021,-2.0280911514655475
-0.030096756387208323,-3.448376225837349
-0.02632392727579358,-3.7835299785445895
-0.015134477678991232,-4.472931771651738
-0.006808479519336608,-4.910469412636387
0.009820290662633013,-5.440583196646867
0.013303039786942694,-5.464069467153536
0.013834252114316659,-5.470875291604917
0.01867964431782987,-5.4983436280738465
0.021533899019149594,-5.478416615175092
0.022149459399106064,-5.45839344262852
0.024696160504366738,-5.397863956080124
0.0398795443398452,-5.018835750806673
0.0451357956701024,-4.749901332439323
0.06000481134375413,-3.847113813997199
0.06248275472225062,-3.6718464039387277
0.06573514260812541,-3.4058946745818446
0.06998868120702362,-3.1023317963578463
0.07626183742357995,-2.591706369874475
0.09413399329147198,-1.039493839815057
0.09846877610793481,-0.7165732767791936
0.11015571730394669,0.2176533783596257
0.11315161054733869,0.4013781771098768
0.114018852601113,0.4666634845408548
0.12894285328128685,1.3447523551612646
0.13346831583686836,1.4785243404789759
0.13974379986756613,1.7082723141063476
0.15232608903793388,1.9600819960839346
0.1541410555763525,2.028843820563782
0.1798532140176392,1.7113577023835442
0.18093319729799395,1.704458555704373
0.18204217344075513,1.6764830229742156
0.18493957885651824,1.537223501677896
0.18979727388378764,1.362111640530542
0.19109575600727524,1.3449094441130265
0.20289227554256728,0.9396010162453435
0.2102990895673127,0.6516402068553141
0.2124695774421772,0.5402058063660549
0.22070037048100133,0.3096292380273826
0.22181219584829304,0.23567583985876128
0.22286164554441434,0.16943499476600948
0.22480614096724771,0.15429780297817355
0.22591430500547638,0.10713680003940987
0.2259784417809909,0.10236179338759406
0.23520454105053368,-0.1582847273879014
0.2421661596114566,-0.3373503388245261
0.2504092849821591,-0.47502068916055984
0.2741047062357236,-0.349929414204095
0.27967295654865776,-0.23528466614789428
0.29325749261383205,0.1219325630413307
0.2954563209505565,0.24491967448642935
0.3032110167453519,0.5876305667936643
0.3084592382190441,0.7363296022422001
0.3109743361864936,0.8815485715145132
0.31339689832065076,0.9560568367546672
0.31692075295947575,1.141658610697024
0.3221929715865506,1.37660574339125
0.3262205552651789,1.530302408050649
0.3302760694141287,1.682588895994122
0.33163616305051313,1.7246479113573945
0.33456741233007525,1.8886970103022567
0.3459123374471096,2.316723215183029
0.34649168607368797,2.3081512122708485
0.3473508873077047,2.399323341070634
0.35390099391866636,2.5681434902894424
0.3593728011142572,2.7664690220532013
0.36191854780467425,2.78036084815188
0.36882589489470874,2.9431136258155712
0.3758421524252826,3.0510828785286725
0.37978729047917836,3.024911499440972
0.3835662994657465,3.0576317896041094
0.3852807426323439,3.0919799201256457
0.3944023329801638,3.0189648628170977
0.3952880423082963,3.0388246665243313
0.396317088205441,2.970636759165181
0.4068649411407286,2.877928446041876
0.40731013165800567,2.8740910714388064
0.4102451724651335,2.8394379450621225
0.42042278767186225,2.5832362644111466
0.4329279584722565,2.260229252326795
0.44828796127479054,1.769401183521924
0.45107570764401483,1.701005763633536
0.4516513125625452,1.6656701813489856
0.4530745867857844,1.6313622241924752
0.46094011209957175,1.3592719192756204
0.46382989368316263,1.306224336967382
0.4638909193568663,1.2847015652524083
0.46443483278681263,1.2341608896618967
0.4653453045157656,1.2817793016559682
0.4762084578882053,1.0273843003423122
0.47870569818941444,0.9232392394211466
0.49201237404072184,0.7313260019765245
0.4933643638427174,0.7043127043147742
0.503270431891794,0.6227929024664318
0.5041094032220297,0.5805368467744314
0.505695907977838,0.5351962843614229
0.5101822146948702,0.5706399083969966
0.5194672859597063,0.5438991099219664
0.5200511012524123,0.5147468719408435
0.5300899160432104,0.5992790912583725
0.53869956854553,0.7315887396992204
0.5392250062689152,0.7017572511756344
0.5401635720842357,0.7059610229159352
0.5486496823743141,0.8216932442677519
0.5548249387067257,0.9368366628689261
0.5624361444369246,1.0136512682380374
0.5631292790545195,1.0439999222693328
0.5643108924363154,1.0563362880113913
0.5684319340525619,1.1566391919828691
0.5726759970541333,1.2411478302712358
0.5727980302762559,1.2208259988094317
0.5758767580100392,1.3060065490289396
0.5761452885322118,1.2698823551680025
0.5780933653621068,1.3267827370778118
0.5841242279660515,1.4625983248328738
0.5930671404074723,1.625235180411853
0.6001704036563114,1.80866555263473
0.6136232247667115,1.9756673079534697
0.6146965588617288,2.0230076926412233
0.6280066724478548,2.209419701269902
0.634056790852167,2.2602423588514653
0.6400771753662395,2.3611102753114057
0.6598319581919077,2.5684996078463707
0.662660027556444,2.547922278949016
0.662963837322275,2.54007643695109
0.6756187867506442,2.57455415035623
0.6796926476000502,2.625171863372024
0.6843213852317609,2.59928607590184
0.6934171511836968,2.5731866709164195
0.7069394831740197,2.427026333678029
0.7195898015109274,2.2200222141012858
0.7241958208249404,2.1118033135056584
0.7244484627202836,2.1570907558808274
0.7342983299472348,1.9957457754039951
0.7408348815611845,1.703887211301629
0.7413669255684261,1.6513418064382368
0.7438192902603546,1.603412638466141
0.7440373291972673,1.6105572348902901
0.744408963275573,1.6510652559590309
0.7472203689578052,1.5014630787762002
0.7478843131497719,1.4771883878575751
0.7586707348663388,1.1153121072331562
0.7697833924576534,0.6852093890233826
0.770560657964547,0.5578695768251032
0.7774612646418806,0.2918702495291989
0.7814549777351614,0.12662081089592556
0.7875224028357204,-0.13899591184345594
0.7876298220919371,-0.11580891098836067
0.7901499009768442,-0.2776084361778207
0.7923257069877918,-0.35123580064300913
0.7923756417909096,-0.30814292562016077
0.7972823995668037,-0.5194326485645776
0.7973012809124969,-0.528326487917428
0.812706900618116,-1.209517844359911
0.8149366590339104,-1.2596390337032506
0.8164150183458467,-1.3233891831236142
0.8249154170065292,-1.6059853525452714
0.8318897482996581,-1.7408174557953568
0.8412823999048973,-1.9823761550075694
0.8419925812189915,-2.002805439662003
0.8529047104337222,-2.1342275194924722
0.8645902726803403,-2.1525819129583845
0.8709843842242369,-2.136720826956594
0.872238903375135,-2.131508938563444
0.8772221710517663,-2.0162513296894122
0.8948145446083617,-1.6484258758771775
0.9024935399461178,-1.491076932796314
0.9074056007958577,-1.3936156416034524
0.9105489644726075,-1.2781573048557437
0.9189268858319055,-1.087423129832839
0.9191411844375592,-1.011147765495168
0.9234781755900663,-0.8824279633356342
0.9402817539573229,-0.4963805835504499
0.9448521965525853,-0.39479257454873956
0.9448827482159272,-0.408947247581944
0.9491702738486767,-0.2590536797951348
0.9497336850135154,-0.2926182263498976
0.9497887170206001,-0.24819243099620403
0.964798047095413,-0.14309540421457784
0.9877337317199189,-0.21056983436468651
0.9911914349000064,-0.3288124707699331
1.0021478516601912,-0.5766763386829751
1.0045776447707846,-0.6693528206885457
1.0104991194850328,-0.7957912495248357
1.0123417129267738,-0.8666954424600493
1.0198293948501744,-1.0419320884745467
1.0220563261076379,-1.1504768898311208
1.0243229293609302,-1.1174509460673863
1.0339101045487329,-1.4337770033324806
1.0392954370638074,-1.5688560341260862
1.0569593323183444,-1.8999196183715112
1.0576747673002957,-1.9646380115716997
1.0653649778412877,-2.0301702477369417
1.0670450714132498,-2.005425251493236
1.0730132427955317,-2.028682324849779
1.0767648547877453,-2.0104941643662904
1.0773324537350328,-2.0175628674241266
1.0849744602850668,-1.89781280035057
1.0853167488190119,-1.8916645803160468
1.086709206950097,-1.9187257690818114
1.0877569066973969,-1.8254596159698027
1.0904919446210641,-1.7724373956924795
1.09559831382097,-1.7219662332656198
1.1020810924374782,-1.445364805388876
1.105119187450022,-1.3903591837598412
1.1103433707634585,-1.1733029814373688
1.1126902802234593,-1.086637509012372
1.1361347993169133,-0.038706903228541215
1.1361602193861966,-0.02896461255357006
1.147332122844043,0.47136628565865063
1.1574479213551108,0.9232345025267475
1.163202561344355,1.1536480042305006
1.1644190220830097,1.185287742903347
1.1646999864357612,1.2143054922264858
1.1667917471521498,1.249452407932827
1.1689334518245253,1.3289722772113501
1.1718580221348187,1.4030500840947777
1.179514014249106,1.520416483313697
1.1818593438679663,1.5728956480820118
1.209831152336367,1.260986916525376
1.2101898205428903,1.1909801711452006
1.224608242692474,0.5390354158543711
1.2259827748237377,0.4794115447933748
1.2265344324041312,0.43903812109021023
1.2269568678269511,0.4524902457412822
1.2290138755769533,0.25183024645609936
1.229249170095052,0.29588698036721967
1.2298028595444155,0.23295849645563943
1.2305454362556425,0.1910440766157067
1.232954013915938,0.0982686524225949
1.2419918277409243,-0.5404870453614659
1.2456101794781063,-0.7540386071484607
1.2461828242283604,-0.7903198456888528
1.2585230654106159,-1.7117449568149394
1.2647592248408053,-2.1302112577110264
1.2866792041804427,-3.4590865190905573
1.2881984704128353,-3.5715708029309785
1.295079555869771,-3.854040733247795
1.3007025984841238,-4.000547424780575
1.3055499528680716,-4.146731112161457
1.3063509918896825,-4.172705853926397
1.3217279542203135,-4.172975700284784
1.3233008211500445,-4.195265849263875
