n_harmonics,base_freq,magnitudes,instruments
9,1.5470017446463973,"[-0.75514427  0.44831287 -0.78530944 -0.84443762 -0.66768958  0.78949831
 -0.6269527   1.9215543  -0.27758826]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.3143668983577352,-1.3461566036374804
-1.3096804047626343,-1.2963957276457034
-1.3056534453782478,-1.2229425805595064
-1.2831723716616201,-0.8029692665304907
-1.2821618488160187,-0.7364935161041061
-1.281566117098349,-0.7334189705695993
-1.2693245461682834,-0.45609150144024696
-1.2680431477186962,-0.4049769447843621
-1.2659128208086206,-0.349125138295469
-1.2552380870546438,-0.016677604154712082
-1.2536801936247612,0.03443527291413084
-1.2516842836430229,0.04585439317006022
-1.2472791030575294,0.16256087647674053
-1.2442147000564363,0.29690111300268085
-1.2432504322440692,0.34587428140264925
-1.2418792171409174,0.37251721102143287
-1.229942909589099,0.7308235382401088
-1.2284101226133668,0.809058486397116
-1.206822804643779,1.496862426830938
-1.2035583624254198,1.5643345136329332
-1.197242241584429,1.7904261051082901
-1.1968835473261001,1.7639666136683076
-1.1926268114583167,1.9147542489688743
-1.188731062527579,2.0470499568304708
-1.1876799411583627,2.0624366354150596
-1.1818790834367183,2.2237729279990526
-1.1801211839749375,2.2757131525954652
-1.174865818227247,2.4426416523891623
-1.1709871992802081,2.5372758229400207
-1.1694986151213054,2.5454277771484857
-1.1578389845717072,2.8484631117343473
-1.148589857311864,3.068219296944884
-1.1386883918619024,3.249184461106346
-1.1287233619358361,3.420958592907459
-1.124978726055811,3.4302741587523746
-1.1246430142974932,3.4229524716987054
-1.1141394253382453,3.5566829601045393
-1.1069245021447625,3.6063397435380424
-1.1051384831387159,3.607662314981007
-1.0966328667115208,3.618172926998149
-1.0925882040033361,3.655986011704383
-1.0916938861713843,3.683759057956608
-1.0794118649712372,3.599299532905769
-1.0768607754313682,3.60478926503233
-1.0763302077176693,3.592597046905324
-1.068291452377717,3.5364075531059895
-1.0672216092811349,3.5165893408712185
-1.056768908584847,3.397393094510682
-1.0560531899615542,3.3929024537779195
-1.0549964690147176,3.4091482687230177
-1.0531060631602038,3.367063201307331
-1.0489706872880367,3.2779491259197373
-1.0464361802567899,3.2829453536296054
-1.039964178707318,3.176652823903759
-1.0310335368586525,2.9986955283925365
-1.022337459345373,2.841032407144373
-1.0195175569391275,2.7560115889291885
-1.0188166339520188,2.7325534571199728
-1.0170501518320472,2.7066697874695094
-0.9930776070949054,2.138265927680503
-0.9902098352085913,2.0921984553698985
-0.9812965988283322,1.8645917527821267
-0.9776493673339703,1.74798498355303
-0.9692004905453171,1.5243501708198635
-0.9669372592111731,1.459823955091942
-0.9574915711473748,1.2173955109487047
-0.9501757036231,1.0620038901770967
-0.94358913954202,0.9209247418993788
-0.913847770262902,0.25092644899247335
-0.9123965745295122,0.215109310123417
-0.9113644120866349,0.20039065840673986
-0.9106774554584591,0.2232926599812571
-0.9103487023766133,0.18188600456273699
-0.9064685555450755,0.09090508809929423
-0.8936712514957263,-0.04171588233502398
-0.8923957517432166,-0.08646404107893481
-0.8891299229887704,-0.11163787295183564
-0.879427508581105,-0.22624813472706318
-0.87636116443419,-0.221562869124439
-0.8728564107831094,-0.2512099510683755
-0.8639831492940209,-0.26589415694548907
-0.8602853011943252,-0.295405210261206
-0.8533678857950866,-0.32351457881680945
-0.8518015569739692,-0.3092884723919954
-0.8425141459376264,-0.25507171398280226
-0.8391594328315337,-0.2706316239843131
-0.8369298428316037,-0.2993586516926525
-0.8362580678997737,-0.2320049323654604
-0.8350059049984724,-0.23693944153993346
-0.8261176425829877,-0.16586073952262895
-0.8187856646883658,-0.09706205067713412
-0.8118812273739193,-0.012644594936370584
-0.8073438305517424,0.04048462847872586
-0.8050525487185505,0.05370055948026708
-0.7970319485115285,0.219668531763795
-0.7968359467763815,0.23104828288430682
-0.79206669757827,0.3283315128586638
-0.780120677675292,0.5356063465410779
-0.7637097566107025,0.9465802497093645
-0.7492042550954467,1.2712226466275447
-0.748700918532001,1.3043452269549038
-0.7484304011353413,1.319788124501267
-0.7349361538996728,1.659392655077615
-0.7299295054209995,1.8203915032597988
-0.7107322106362428,2.3034694070132806
-0.7064743021194593,2.38723447897648
-0.6907166583838613,2.8190097833759102
-0.6890415900893636,2.814560654051203
-0.6851166427259971,2.9081396512069966
-0.6762002525749082,3.172612047955131
-0.6743279759516181,3.1630047901191785
-0.6668697680027416,3.3092267320232227
-0.658222839844735,3.4630697817616536
-0.655808615804387,3.525153027784323
-0.6547681176733144,3.578731473605548
-0.6494163989232842,3.6409401783362436
-0.6410122740405342,3.769715622221398
-0.6295297794730432,3.8140511435132214
-0.6238292760011603,3.882421304361112
-0.6109945798957694,3.995862936104058
-0.6037373563169086,4.024401724698479
-0.6000830258357199,4.049993187823211
-0.593725893203608,4.060583117566015
-0.5814472620122748,4.01610156959397
-0.5665001306706698,3.8862994188198807
-0.5586017004631447,3.7860337230977628
-0.552463130195437,3.7475077550674323
-0.5406498397282902,3.5785023723478613
-0.5353914656989023,3.478072203674449
-0.5281825313173321,3.3836065525570476
-0.5233702711590906,3.2630750384610323
-0.5188313921792935,3.193778907659747
-0.5164751335256863,3.154676193451609
-0.5078794841123271,2.9607925562152997
-0.5020835976579452,2.8408640807257135
-0.48697998553465993,2.40532180558833
-0.4815162690224897,2.294002992493373
-0.48138387588027953,2.2494508228919607
-0.4750508908180935,2.1355933018308537
-0.46573569074869914,1.9456457961803766
-0.46516927700745025,1.848676236291737
-0.46435214175284667,1.8465934989412012
-0.46022900281243295,1.7263836976376965
-0.4526593892010302,1.5104042361995071
-0.44547228108148973,1.3381359780920254
-0.435449735002174,1.0651883191689222
-0.4310834681117717,0.9383003862556765
-0.42680516860854034,0.8167501109463426
-0.42467089232142907,0.7708599287336864
-0.4227343704690476,0.7044062460395691
-0.3956661736236784,0.021892495993304104
-0.3917587648822467,-0.11800827441095374
-0.3893371702556694,-0.14001147190659424
-0.369166800374384,-0.6022899337287464
-0.3688960089862032,-0.5909421774649615
-0.36534814086282275,-0.6990576985160408
-0.3636222813221437,-0.7506239139605455
-0.3601793412643257,-0.8047494812927262
-0.35814119505823916,-0.8552122546983444
-0.35810424230669247,-0.8374226043893253
-0.35472898314565837,-0.9107608664165893
-0.35298485542551594,-0.9870115225543212
-0.35038570603568964,-0.985149067641253
-0.3463661785115546,-1.065435043373423
-0.34618153055406786,-1.108250796794732
-0.34258010449324283,-1.1579592784520785
-0.3376592099022169,-1.2054750586876928
-0.33298841739202656,-1.2766856657512808
-0.3096214323981128,-1.63236363127633
-0.3088083865781992,-1.5986922974829676
-0.29761510768806776,-1.7508014752237337
-0.29389915326382043,-1.7805732432944679
-0.2911825346726351,-1.8048879285031734
-0.28703308398481475,-1.8063760174902956
-0.28411998806605165,-1.8933263967359044
-0.27968946360112756,-1.9190350156929907
-0.27697249230731735,-1.933367929550711
-0.2702514244090324,-1.9708395284810674
-0.26313142672255596,-2.003781963205331
-0.2566682883281919,-2.070369561488648
-0.23956269531380858,-2.1039080706454194
-0.23284070523804967,-2.0725115298952996
-0.23249276796997442,-2.0885550974681655
-0.2308958712367839,-2.0874931940825254
-0.22059875935387474,-2.072512177478508
-0.2199319609355106,-2.0806386600965103
-0.21890241397338572,-2.0528163529037418
-0.21551708182520102,-2.0707927959672814
-0.2136256838998145,-2.0612762001903797
-0.19507553222396634,-1.9831191939264214
-0.18319722709200814,-1.9388388738396107
-0.17920457466483786,-1.8928113157572495
-0.1786253083890208,-1.9467694652667233
-0.15756834853366986,-1.7283947455822857
-0.152946069558892,-1.718839025499062
-0.152363531744236,-1.692936099416762
-0.14592943261078384,-1.6537794721753563
-0.1445990475296135,-1.6685550413408639
-0.14326846084054523,-1.6570811924358926
-0.13862251849731688,-1.5938792711274599
-0.1345522522432825,-1.6077640791635883
-0.12865800556191598,-1.523898903243771
-0.12266368416721463,-1.4602585249256734
-0.11971106132587739,-1.447253451854035
-0.11714505605199932,-1.406796690943121
-0.11041776965144479,-1.3619798509301593
-0.10739302155726893,-1.307630042071592
-0.10345891883426006,-1.261855026052067
-0.09676866805225437,-1.1890198010573418
-0.09262242240924223,-1.1562008122122744
-0.0922694855607098,-1.1132186763702272
-0.08858440726497818,-1.1374411172969858
-0.08434905163557449,-1.0956749937871955
-0.055767766584123635,-0.7336549932297947
-0.04423138492345746,-0.6455869722757437
-0.03794324948503647,-0.5601839504134873
-0.030768013565104724,-0.4857262529331867
-0.026318811969260114,-0.37444543035940026
-0.01129794251026972,-0.22460234674983715
-0.008562192151352122,-0.2589677123856425
0.007270094469343569,-0.0724168809445327
0.022473788749587165,0.02042983382652915
0.03001811740212368,0.06062007002006323
0.03339371516590628,0.0932044043812819
0.035631953487919255,0.09567963459479212
0.03576960775730065,0.11054622343792245
0.04206957216876184,0.12250714346470931
0.04319547013962577,0.16682035845936902
0.0544614304354738,0.1726356951475799
0.06361955769920336,0.20555297443266693
0.06573335872731123,0.2164609251645651
0.07024883500506718,0.22476126779575772
0.08113311285391678,0.23719018481850276
0.09059758296241194,0.21202465637466275
0.10282332159909258,0.17381583590219882
0.10391002739407496,0.1662557552283733
0.10487043420120301,0.14622317564295811
0.11430983553288598,0.12511400018898236
0.11858879328642447,0.07878235787389666
0.11902704156756982,0.050401510438224016
0.124951137835426,0.015870815899142014
0.12660922766475746,0.04511656936889704
0.130784836106824,-0.036074999100356525
0.1425561768215502,-0.15065071949568243
0.14380557963987828,-0.1366050539453717
0.15344517485507136,-0.30470718078314224
0.15452135081052987,-0.285478815111178
0.16268972996368802,-0.3759751296233239
0.16428349208838267,-0.4184959111826364
0.16801484217453666,-0.48194554360080494
0.17014819860950148,-0.4829876429355976
0.17091420564636772,-0.49924040166078754
0.1714064944161322,-0.5060769260671244
0.18481298441137373,-0.7056395058122849
0.19326487304227502,-0.8956476595663901
0.1933267416822506,-0.8722610072030033
0.1943092481048838,-0.8727534285128001
0.19457087457404576,-0.9048120021852657
0.19821441832622178,-0.9664423106917978
0.20077831735828777,-0.9911263094693415
0.21505578192131702,-1.2988620905182522
0.23230000571829557,-1.639610425211786
0.23384209099458086,-1.6488573055979825
0.23853706059949964,-1.696683003203111
0.24349757786156134,-1.8190242645225099
0.2529012825137755,-1.9900094253111924
0.2642524206490564,-2.1861054686506303
0.2659585035730401,-2.1833308800729223
0.27294364273970606,-2.3471044328749504
0.27740232606125037,-2.397104896290087
0.28437560290103203,-2.4994576412455016
0.28591418830071147,-2.5021786272119786
0.2911188104568305,-2.5969334646339393
0.2994771353027681,-2.7137253642190244
0.3013393485554361,-2.739995604599172
0.30907820454318014,-2.791444043023245
0.3115175714967151,-2.8355144209402
0.31181774862011524,-2.833991821408263
0.3159051947985265,-2.9153784181475424
0.320990476413912,-2.9035771171875657
0.3214326345817726,-2.895065393951889
0.3218731101733088,-2.897061372122968
0.32212912772740143,-2.8925483935002605
0.3450646788398726,-3.0091090337781816
0.3469996921615426,-3.0539303072049644
0.35290827874095676,-3.0359220707167776
0.36150571561242995,-3.0007368784894686
0.3727426143731467,-2.9062421858098015
0.3851948970421457,-2.761310078321967
0.38677503173375793,-2.74272813403791
0.39351192921153366,-2.6936095566145335
0.4066901854992544,-2.4034873269240036
0.40892534806549197,-2.3820282278966136
0.41477574532146066,-2.2691152760004134
0.4156100785563983,-2.257333628519971
0.42734129963237066,-1.9885858090962443
0.43407146734237134,-1.7929989420519188
0.4539372706070006,-1.244014768085344
0.4569412918365803,-1.1109291645483297
0.46532177097369143,-0.856747299334152
0.47229369790471365,-0.5472292441144981
0.4846784352381537,-0.10356380880860316
0.4898482364012908,0.07073839062317892
0.49266209165456143,0.16815869155400076
0.4942745671786759,0.20125524128469327
0.497016413272239,0.39852253935784654
0.5031548128852625,0.5900620216367536
0.5165385487424379,1.0961995770369628
0.5173766344060473,1.1448003768566244
0.5182293210721367,1.1514683473855163
0.5279157815819877,1.5342296201914842
0.5311607336950308,1.6446436010556271
0.5334676443220556,1.7656758031429063
0.5377542320172912,1.898983679007065
0.5609843124717031,2.778623567334527
0.5637766862740228,2.8277055515964813
0.5886310258426395,3.628835315086455
0.5961711888295298,3.841717328007661
0.5974229145105143,3.8847194097935467
0.6025112355759146,4.026024465041156
0.6060411787879456,4.12049676833322
0.6082263291434811,4.107330978593147
0.611227172560826,4.195947195007787
0.6143543824943825,4.24025025857984
0.6226762366722278,4.438278948755898
0.6273069040968826,4.515338391947705
0.6366657301172003,4.603040624202736
0.6414182989612756,4.727043430469514
0.6469240398652163,4.681501675140472
0.6531012812784489,4.78506848565926
0.6596082169534307,4.816582564566797
0.6645354596259097,4.827453075719777
0.6690658535024641,4.831014989638809
0.6743180241750935,4.814343878514406
0.6749337664249575,4.829950259771112
0.6856361744838408,4.775049624477524
0.6889235204259996,4.759989504709592
0.6989355790209677,4.649814523079784
0.7013632047314786,4.6515404479675615
0.7027769874861467,4.657497061574544
0.713952735792831,4.476362495816716
0.7173664451194632,4.4196338948666964
0.7195101643922719,4.379210391013984
0.7375907021765045,4.035123398270609
0.7380609984995843,4.037285277267955
0.7407359546915941,3.9320432753397943
0.7458495314681075,3.8946408472135747
0.7532619388699491,3.666310956716139
0.7539942106610988,3.659846350665745
0.7644824769324137,3.3738714994535552
0.7709748417626017,3.2122303742456815
0.7792128598664476,2.9684482470046385
0.7871811572322138,2.7042734673833824
0.7876253282961692,2.7072291414013345
0.7908180147590573,2.643242373607197
0.7946864901077584,2.50984203073493
0.7988649247937527,2.4077469192865766
0.8024078167961735,2.272592345967647
0.8046787422448807,2.2345531406659895
0.8131134798782149,1.9383680206494618
0.8151780039470102,1.8945293017840843
0.8178992362944877,1.8149894788239862
0.8192420372824145,1.7789472071062125
0.8363967954429667,1.311881108980896
0.8479401006126523,0.9586131465211281
0.8517155252220974,0.8079399016509347
0.8527358056365628,0.7884004198815309
0.8534595540296515,0.7663947521577567
0.8550276528081904,0.7231680660812874
0.8576785847587649,0.6656617726073201
0.8578053703431188,0.6316213816603632
0.8616916225682818,0.5728703538274379
0.8673715810486717,0.4057277523939108
0.8712377862432956,0.31942386831963265
0.874261632541387,0.26840746904363555
0.8805297021288485,0.07864651604685588
0.8826420716185979,0.05319156741626495
0.8840187951789975,-0.009236715473926146
0.8841549061850311,-0.021482542600980387
0.8873147261484045,-0.04589784939791985
0.8884285303551023,-0.07008207627672323
0.8993981859393072,-0.35721801835880185
0.9006026710002697,-0.38496407395742815
0.9034511001236085,-0.4110771201670419
0.907740361963385,-0.514761217314722
0.909419381723092,-0.50588075076525
0.9151916495100636,-0.635078746465227
0.9293830517594301,-0.8859106095851925
0.9348414971050092,-0.9646377494643021
0.9367892358490049,-0.9940711333628254
0.9530736261064079,-1.2336928760888286
0.9562265159143983,-1.2322417679243196
0.9583683303803738,-1.30641338205547
0.9608826252103375,-1.2871989337182097
0.9741389300910974,-1.4465863111171522
0.9747267264490764,-1.4630982443201104
0.9792829405139649,-1.4930980895977481
0.9913982889500463,-1.6245308597598163
0.9933644720694454,-1.6339095041971012
0.9990782183495588,-1.6837030603200391
0.9992847234165225,-1.67033857161646
1.0056917871507967,-1.6995860286386253
1.0084476219351899,-1.732933331673853
1.009505930255969,-1.7239537741248063
1.0165199773040419,-1.7864968583398866
1.0175523985305217,-1.7467974116203364
1.0315297159022982,-1.8625278256533728
1.031660231948548,-1.9015572705143837
1.0515747721790394,-2.0114037621152447
1.064829520723789,-2.104042782670774
1.0723613474843336,-2.165630633369603
1.077517934895556,-2.1884869845866928
1.0863686608051006,-2.288284912386804
1.0935561484762024,-2.3202610329251043
1.1027443529147671,-2.429197690393774
1.1080495535857056,-2.4713008711777205
1.1098270465884115,-2.491051916352064
1.1184671530306511,-2.5487564533795144
1.118770536814699,-2.562323212994655
1.1205424824570818,-2.5532992561006322
1.125194017572623,-2.607846019516233
1.1322593729076367,-2.6926700361200404
1.1326649935987207,-2.703851690375715
1.137428029704565,-2.752889893467746
1.1386961565530829,-2.794727973914476
1.1394859882188495,-2.7339082557440784
1.1478675651875658,-2.852014100773325
1.151058069686112,-2.890773418679234
1.151508101058365,-2.8893602121699686
1.1629302767568186,-2.9882838716337354
1.1948390667049704,-3.264852793390126
1.1987986584339714,-3.3187151924061484
1.1999919149896563,-3.2628277131053594
1.2057463768646368,-3.318906360895874
1.2058101665316698,-3.317136949895489
1.2074314458440654,-3.353352909198864
1.2090874579857172,-3.3356034439690045
1.2119996411347795,-3.3638949102940154
1.2132088670464078,-3.3476111696076827
1.2165705179119932,-3.388657935393002
1.2192527349496132,-3.4057579048818676
1.2197968262845311,-3.424274093373043
1.221381489855598,-3.4221902705952987
1.2228160935103318,-3.4463458086096272
1.2232229112463324,-3.4381473078604228
1.2292534883724286,-3.4624910274824163
1.2303735240920677,-3.472361987337856
1.2333519483166917,-3.484348719205422
1.2399563255664807,-3.4546715101755074
1.2402887987579305,-3.4753100180923426
1.2422995891290283,-3.4764085418578814
1.2444959282225234,-3.534434400774448
1.2448068311824834,-3.461863980981098
1.250912330773061,-3.4514275953623565
1.252741817876661,-3.4999159896192005
1.257577067770069,-3.430109808527193
