n_harmonics,base_freq,magnitudes,instruments
9,2.4409586153843215,"[ 0.41724235 -0.790538    0.77625625  1.33255731  0.21363582  0.20697032
 -0.82190342  0.78242169  1.0801417 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.3973771783629276,3.3498001434067297
-2.3946990078450185,3.4377477114463995
-2.3931914011160424,3.488343393191362
-2.3876832032850945,3.5683638402873523
-2.384781596519627,3.6075890212877324
-2.3800606723341353,3.669361029972649
-2.3789243201700856,3.7320885756830684
-2.3779398594998633,3.658385134597849
-2.3765057400342213,3.634973423722703
-2.3651686907995764,3.6984519322930964
-2.364146808840464,3.721424452527234
-2.354053581852823,3.6985130057746884
-2.3323929026465353,3.3939398617705074
-2.3255484742257932,3.2541524393198387
-2.3216918860327054,3.1064904690787
-2.3199621646226882,3.1067756509091207
-2.316624868629226,2.982532657183893
-2.316418854850208,2.9800991863056074
-2.3041498677417485,2.515465734618503
-2.299997364658664,2.3416005252545506
-2.292935701142469,1.9908861642338131
-2.2888445374387123,1.8272452190165474
-2.2766346946403866,1.2393073261284018
-2.272067402396325,0.9516303252133868
-2.2644584447295704,0.5655703440817131
-2.252408927372946,-0.08208672592285123
-2.2483639626717355,-0.3062331713652142
-2.243528401753798,-0.5824253297582171
-2.2247543001982306,-1.477441389197583
-2.221148597987382,-1.6489922978253868
-2.220247615226331,-1.669888656342634
-2.2128643042320775,-1.9884381411849583
-2.2058832892476796,-2.1679377400310527
-2.1782891131856754,-2.653040316297143
-2.168238903504448,-2.739139658111544
-2.1667497875431465,-2.6663217318104593
-2.163085356289195,-2.687275410210291
-2.162093979265123,-2.6933182825561324
-2.153089809007116,-2.492660996741334
-2.1425933750413897,-2.282894516370592
-2.1387740297914113,-2.2028347434999165
-2.137527632467783,-2.1270117149631913
-2.129452089752815,-1.907982632898751
-2.1232068929019006,-1.629781629212109
-2.1217952694392044,-1.6634422316476816
-2.1193510227781474,-1.5182130023482692
-2.1188972974842786,-1.4519502500515797
-2.111336267998931,-1.1344355900843226
-2.094694580160181,-0.3914363968409148
-2.0939032290489763,-0.3900551097778046
-2.088434597028605,-0.06146812872648445
-2.0826595765413556,0.23306594133637024
-2.0774573987444,0.45842666445632746
-2.076799283230795,0.4515395970469039
-2.0765069512499332,0.46162918026732985
-2.0753589193190862,0.4850801536329146
-2.073229950541609,0.656106354389917
-2.071446429409563,0.710445700124505
-2.0709286508825784,0.7598547780719485
-2.0462170626820013,1.6710544180687843
-2.026208136793853,2.126909898532597
-2.0134136691924116,2.2853955116658873
-2.001650964615618,2.32177653563212
-1.9989600067537863,2.291724956349289
-1.982898594944606,2.1363178646644987
-1.9634700560431855,1.8037367737565184
-1.9518836099085382,1.573004834959478
-1.950705084169687,1.5286299980807692
-1.934422041006291,1.0647871917351968
-1.9325832560598593,1.0337539722800297
-1.9170973966807718,0.6875969486243204
-1.8976589276561588,0.42448120872280903
-1.8940315775655177,0.5178201572266959
-1.883422004419038,0.4534471449856829
-1.8832461908915974,0.4213547191417637
-1.880602133228294,0.42493076431055704
-1.861299850326705,0.5975134580911758
-1.8556615907969174,0.6715675691645606
-1.8453607349530448,0.9651741112821982
-1.836746260816254,1.1661526419017503
-1.8338081186699209,1.2678885888050935
-1.8297008695726082,1.3567844884842883
-1.820927010504816,1.6578233831793392
-1.8106691940395512,1.9376476824617888
-1.8078148812757684,2.115381664344549
-1.8055316163712567,2.1013407809124276
-1.7866345154863814,2.701625028481848
-1.7820812161855377,2.7291064635815268
-1.781014710227719,2.8065084419835347
-1.767641764606593,2.953204482432875
-1.7624682078802996,2.939905518408288
-1.761637074548144,2.9968380169846274
-1.7539160177924291,2.967183995091678
-1.730793012168647,2.6392847497878718
-1.7239645699095691,2.382762604766262
-1.7174802153518842,2.1610779114209393
-1.713279430429118,1.936033045578977
-1.7127405709967887,1.9208363656714325
-1.7116249156329648,1.9116262360475091
-1.7115176486111892,1.8841052698313694
-1.7070767160788074,1.7063884508520655
-1.7067398434706686,1.6197014949784463
-1.685749074818238,0.22058035100339748
-1.6758728948152346,-0.45561412412250596
-1.6758159222007778,-0.5054528632061139
-1.674276726613955,-0.6079016886901603
-1.6677587195353996,-1.1526507281181173
-1.6595487833532074,-1.7646451643746621
-1.6488942251399001,-2.7558573814101335
-1.6416348450627216,-3.324174895979551
-1.6402934174712311,-3.43672302356107
-1.633701761148796,-3.9259160218522005
-1.6298732880235363,-4.214746152874955
-1.629464447169257,-4.271323688723935
-1.6213541779429086,-4.886374466188736
-1.618308916584854,-5.0734210295496736
-1.6168100656820716,-5.156728681420106
-1.6141838849747032,-5.353578493129431
-1.6140960215221603,-5.30354370828315
-1.5939915891329375,-6.437503661856832
-1.590818349435926,-6.569758602012705
-1.589628094876498,-6.609114164214777
-1.5816019371958174,-6.819385518323136
-1.5790823496109243,-6.8659102364785545
-1.5654282366242096,-7.01487761327731
-1.5639512668658255,-7.027388636476077
-1.560939873452128,-7.026918604512743
-1.559378147381117,-6.982881300044234
-1.5584032857411334,-7.020059704639753
-1.545826936718201,-6.761228525164495
-1.5454730794113154,-6.703398106190886
-1.530429375869277,-6.203680369482025
-1.5248387716598546,-5.877813755862425
-1.5232080885015367,-5.824237684481185
-1.5172958752083925,-5.525981901869493
-1.498273202500939,-4.263712783984058
-1.4973407164359744,-4.229522185553245
-1.4741773220892616,-2.515189725991318
-1.4729942481539249,-2.410152614638265
-1.4701477196740462,-2.181540503418511
-1.4647833028042732,-1.8597810202401153
-1.464048869774276,-1.7788568101562712
-1.4592406839068899,-1.4016519537476415
-1.4586308117449567,-1.4176681661552224
-1.4549960469959569,-1.1783227701170669
-1.453842206195844,-1.0564053728051652
-1.4536015781888214,-1.0280150488656299
-1.4510379983121628,-0.8828709244698585
-1.4400157490733954,-0.21360261065071012
-1.4252594042747315,0.577800650742633
-1.4115246001074928,1.1199767881290512
-1.393906360545901,1.4356531462248705
-1.3853660741756002,1.400767647396418
-1.374985568101447,1.4598725749098251
-1.372546252077163,1.3775179738328582
-1.367979098524576,1.3300012485945105
-1.3657555255598448,1.346063085357269
-1.3639508493500516,1.2388137958246013
-1.3637126517883833,1.2508208232359843
-1.3576968491318973,1.219738304817453
-1.3504227961069373,0.9901579846926348
-1.3416550992999055,0.7069780198242085
-1.3408264800705179,0.7192452995970038
-1.3305477809280475,0.34038053564341253
-1.323789787082595,0.07422947141687217
-1.3114583324429807,-0.3748447407819557
-1.3082457488195145,-0.4269904712925745
-1.3049057671811168,-0.5877226028047445
-1.291976935995512,-0.9910132395103886
-1.2853507530908044,-1.2414696364464428
-1.2733977537963126,-1.5748896226904991
-1.2481149966812433,-2.019158883801548
-1.2427209298755097,-1.9850514259378365
-1.237721125770717,-2.069975692778672
-1.2369766416787864,-2.082188522053238
-1.2362383893551698,-2.0748799980591417
-1.2328169718693007,-2.1191492784601427
-1.2303023840635983,-2.0472642495649933
-1.2282455822360616,-2.0569161467045194
-1.2276508261193153,-2.0526634014315395
-1.2191295645133897,-2.017065405641379
-1.2094679732081288,-1.9196577142922444
-1.1900561517168378,-1.6202204123481907
-1.1841239525873144,-1.497957436656535
-1.1629197479235183,-0.9969796831987591
-1.1628753689763631,-1.0119693997530494
-1.1588727339631273,-0.854241407211719
-1.1542357624219892,-0.7400174668913878
-1.149841246285589,-0.696374911600289
-1.147486432521221,-0.6134818202273795
-1.146430333839869,-0.6148867113229577
-1.136389870307781,-0.3898682886856984
-1.1284640472622613,-0.252750546800152
-1.122545541419639,-0.1253402129650278
-1.1212161716051374,-0.10221977143813014
-1.1161322345834601,-0.0005238799901199276
-1.1127055356175464,0.0637769202610772
-1.1100371868303753,0.08732012037965342
-1.1081947930149914,0.09440100846409247
-1.1023995107589528,0.21678314392237505
-1.092894211578189,0.3216712406893836
-1.0928405325661883,0.28257652803087197
-1.0636723735303475,0.5993617757915792
-1.0604990599409845,0.5186749199989853
-1.052982661412764,0.5073371293452729
-1.0490783134938035,0.5765360496860652
-1.0466109372084456,0.6058054959330748
-1.0456841876597642,0.5783777961917168
-1.041399200863046,0.5655786083210893
-1.0346774209474543,0.6417643865387382
-1.0342392076806954,0.5624799144897614
-1.0257643322127012,0.6387441858298043
-1.0226538704960173,0.6789476196656614
-1.0154684933495048,0.6788157683037777
-0.9981220961540718,0.8510449632953198
-0.9894276977994538,0.8460365578604452
-0.9886675574726564,0.9186069538767647
-0.9749941269224349,1.0521005217715937
-0.9686971211199946,1.053865717776368
-0.9595871872998187,1.0994089023958922
-0.9555174559077049,1.2588057984610854
-0.954035295549116,1.217320016695993
-0.9449824308898966,1.3334730723347583
-0.9393863724228373,1.418581977154399
-0.9291722317831255,1.5449534597953352
-0.9208779589971581,1.602865798988865
-0.9106366705719453,1.678725690252821
-0.90230502662647,1.7462853094441932
-0.8998938776876857,1.7323113301183304
-0.8989684781695546,1.7177134575305206
-0.898691655527406,1.7185186319638281
-0.8944155386398469,1.7518443657432596
-0.8937782169947979,1.7482529444355348
-0.8917604119419238,1.7420325466018378
-0.8812489539086474,1.751675120274427
-0.8782980683569823,1.7351648016922736
-0.8733068143678686,1.6761229818910663
-0.8669752101490684,1.615312776546322
-0.8640704318373658,1.5605605914620984
-0.8617705507273019,1.50000838766064
-0.8606217325734913,1.5377213915014576
-0.8596797145909498,1.49500285576795
-0.8559316790385383,1.4644671540821443
-0.8546487121605795,1.4291836464190426
-0.8523249628440821,1.4152724660713965
-0.8469940481467448,1.3087708051854885
-0.8461481289493182,1.2763889065864944
-0.8457318841870496,1.20774785913508
-0.8441506311051379,1.2670807529615997
-0.83420773034796,1.0227004804875846
-0.833029290169268,0.9527900413278468
-0.8312202872678478,0.9385254972635036
-0.8137039686776797,0.47768109107233975
-0.8096551552755096,0.31901548348862735
-0.7836816060383152,-0.5325234261310552
-0.7796737265286868,-0.6126866986444047
-0.7770317345419127,-0.7228988372898255
-0.7712458531743902,-0.9082510409597235
-0.7677764372744429,-0.9211465952956192
-0.7581320674931717,-1.182028831805841
-0.7579859858841766,-1.2543214621221472
-0.7571547160097358,-1.2655829593067283
-0.7558199025886538,-1.294584375759555
-0.7544121093926544,-1.3058909762039108
-0.7145295581884747,-1.908318524901471
-0.7143178273868793,-1.9331084835633419
-0.7137531266016977,-1.9371951847949473
-0.7084764902347684,-1.9542371006286172
-0.6738810381783527,-1.5906522877258278
-0.6719464033319831,-1.5867452043147017
-0.6634695998207816,-1.3815038044634094
-0.6631954854673987,-1.3804085068478082
-0.6566028554742482,-1.250019311070013
-0.645243587877379,-0.9619973778026748
-0.6408326793197716,-0.8459233799847298
-0.638918560330215,-0.7443617209339956
-0.6347446934693197,-0.6388518627274407
-0.6341534202473578,-0.6078865328931047
-0.6281655169607596,-0.43725388033085455
-0.6263754663567753,-0.4700063354226148
-0.6204605002907,-0.24239264749880632
-0.6185043229907397,-0.18926313924385424
-0.6025096356277899,0.22623579611561806
-0.5943348098069423,0.3444093293133496
-0.5896017078223306,0.42110670999376654
-0.5848539917107063,0.5083393749320069
-0.5793914388717032,0.6289448523057628
-0.570125242361958,0.6810301169633113
-0.5566001988602141,0.7993434871104909
-0.5512041735986095,0.8010163235142805
-0.5506562347452517,0.7460675137871385
-0.5437869139273266,0.6365766431795103
-0.5219548837355554,0.4564902386333693
-0.5143824188424229,0.3527150565984738
-0.5119035709535407,0.29805007893746926
-0.5098281583296602,0.27966182809155793
-0.5059525730816521,0.14117055557498678
-0.4941774929521654,-0.14539074293337265
-0.49062776052545587,-0.2731171418884015
-0.4875906821542282,-0.31745257185495473
-0.4831327339127922,-0.4303150362288207
-0.4678362024509415,-0.8416066214832595
-0.46044535777550877,-1.0424154859338008
-0.4558477853894205,-1.234093966068769
-0.44874979500429735,-1.3616565137486298
-0.4275932285801076,-1.8179817087392467
-0.42575168032562516,-1.8325280376852187
-0.41087577370580997,-2.036511884836406
-0.4069180999133213,-2.0590649471964895
-0.4017154440682811,-2.071014287264237
-0.39438903307947637,-2.176929787504343
-0.38958610182414954,-2.1446436501888893
-0.3881663693735291,-2.157400098076009
-0.38041581326414065,-2.1075491101641437
-0.3787347277856945,-2.100610080959985
-0.37182946450628673,-2.059751749788381
-0.37171890460481904,-2.065664118196894
-0.371709708801105,-2.0684269812708402
-0.363798798099225,-1.9604323313018872
-0.35827256857637746,-1.9837340876097094
-0.3461746490357491,-1.7014756722387148
-0.3442991197563674,-1.723480260388552
-0.3337551661596878,-1.510950634528011
-0.3329012213474285,-1.4536121591874154
-0.3326802817529515,-1.5289437181348682
-0.3317222471565091,-1.5407483525180132
-0.3271111773426574,-1.423957235576516
-0.3217968140914902,-1.334586320388578
-0.3193015412982625,-1.2415344520731222
-0.31846251199030773,-1.2367989528954098
-0.31757412750183445,-1.1958740454053858
-0.3047018249274638,-0.9543527933159428
-0.29875154366261736,-0.7543297471290983
-0.29834735941221036,-0.7667197644382502
-0.29593308562552867,-0.756179647707269
-0.29441692069126635,-0.6928474387991724
-0.26077391390247406,-0.020209327585326495
-0.25084237586664804,0.19128700356722045
-0.24481902662702382,0.24533112300182944
-0.2409662341272889,0.3074342700240283
-0.23537133735523064,0.42970751645357474
-0.22766558405196324,0.5076253381817467
-0.22395708723889607,0.5987913900184665
-0.21963173383931256,0.5930637726320444
-0.2066635755800017,0.7756231486924692
-0.20081347313939002,0.6622335317340913
-0.20059351513295987,0.8191109938190295
-0.19913980080896998,0.7555578074502709
-0.19675247112351446,0.7987639845982869
-0.18630820097711087,0.8519997998287102
-0.16504341619242835,0.9914505362461477
-0.1424979642742379,1.1380158449798106
-0.13998815444281298,1.1531484204778384
-0.13954743308129602,1.1747583565301285
-0.13827393929468235,1.1904294019353552
-0.13820480767682763,1.1639473493790196
-0.13547207186971377,1.1660476417443815
-0.12641661467558585,1.2805959023239677
-0.12276022921196361,1.24940128427962
-0.11882099356849052,1.266843292072916
-0.10568260441004584,1.345376886102806
-0.07943476705878982,1.4118949176880977
-0.07611120704570862,1.4655881260635917
-0.07300940702124459,1.429992864045597
-0.06553601129735842,1.430227370548643
-0.05731430128689574,1.4435937164380348
-0.056327538915362574,1.4577957774840486
-0.050958969517435726,1.4598894859508607
-0.034386436074940185,1.4112957489631643
-0.03233656841912991,1.412883120481208
-0.029178572564678262,1.4182069309242193
-0.023836786346086658,1.3953277816886058
-0.007372075844486403,1.408951663746258
0.0036366477354023985,1.3013194357773399
0.003887010282433323,1.3574516004267843
0.016001306128031967,1.3020982758954078
0.017200574688984283,1.264741431822948
0.017581570566557403,1.2329667391237626
0.039615769212431484,1.2484124561167593
0.04584080500794663,1.2673456683837678
0.048163648730845665,1.2945489838518083
0.05480506178138356,1.284050062019922
0.05926448418824393,1.2774253889120408
0.06340140984571185,1.2964843419398924
0.07119866626156846,1.326202994143371
0.07234470753695854,1.3364462231647567
0.07303813889091737,1.421077146527036
0.08143307841651826,1.4663965534951033
0.08506438404329231,1.5273590450093237
0.08627295004865365,1.5152958086536983
0.09049213447866711,1.6123090581939976
0.09141585773129624,1.6369153833486185
0.10960503600937255,1.8993262863115155
0.11323528690910489,1.9782268597140387
0.1134783460129607,1.9605152504926455
0.1188174101421744,2.1302275652453493
0.12696407602647142,2.2985542068719176
0.12842091579323434,2.3013266045623393
0.12886232229980266,2.3074753470175966
0.1318430003643174,2.3609187166723977
0.1326333015683705,2.4040685236929136
0.13501467039297887,2.4443297279572747
0.15179082481218176,2.862252242604153
0.15423536531403093,2.9320357035749955
0.15500255936249419,2.925250102396603
0.17931734934476395,3.418101249865288
0.17997782651840932,3.426925875102963
0.18486908342891573,3.5170894731294027
0.1852134277162767,3.5421546860321866
0.18753035805281737,3.5209353997645616
0.18826827877554742,3.54901273266844
0.19138819276973473,3.584698409923272
0.19852428696658864,3.6625032045413173
0.2081722721136412,3.7110862577661337
0.20865995989357122,3.723609962590698
0.20936143712548905,3.7015665241890674
0.2138228460812721,3.6912214952076363
0.21615829183904456,3.7338966415036547
0.24591352768842967,3.260427383503761
0.2834062020514385,1.936503201619536
0.2840463146807486,1.8058536424090903
0.2878352438553309,1.70122331634962
0.2969676033232771,1.2531445246735022
0.2976576491302074,1.1792152604315715
0.30208698192673866,0.937146560286488
0.3061669999113166,0.780758979094265
0.30647298669232637,0.740225914172163
0.3156948506585797,0.19258797065918684
0.3210962097436032,-0.04776030705276266
0.3241342929235902,-0.21569210762204605
0.32517477712178344,-0.2739259739323371
0.32741248873174467,-0.4234520560981246
0.33917141159353514,-1.0534103999096598
0.34226249553731547,-1.157602307907033
0.3515738472748229,-1.5904710640743756
0.3673219820085696,-2.1534179421439585
0.36832878760617227,-2.1692479287675313
0.3794563147431118,-2.4887097740137136
0.3842711764271787,-2.5603106838114487
0.38669312123371613,-2.6160767834158767
0.38899022182281184,-2.652098583938857
0.3996491221981384,-2.741329398665452
0.4095702774823091,-2.687381406431846
0.4111310651470341,-2.658075955097802
0.4146246933003699,-2.647552213162809
0.42455241316211456,-2.5022961010885063
0.42507098031182977,-2.425847927520501
0.42547753725954474,-2.45128735569133
0.43048713497459756,-2.328753718052956
0.43085367063958024,-2.2777147796176105
0.43482607875043744,-2.233431409102335
0.4395686306023374,-2.090016059508743
0.43995421813503377,-2.0227070974536985
0.4467954903680602,-1.8041454842254736
0.44943610655381594,-1.7024551990771746
0.4505815147340382,-1.668274320696597
0.45174361021655685,-1.6503682643771795
0.4551951585315299,-1.4030873165833462
0.45879182153566056,-1.2780059984853955
0.46123840639374336,-1.2320404642192428
0.46287917033336345,-1.1621702891711563
0.467586239858492,-0.9345619635260676
0.468458742870812,-0.9338068456764882
0.4711812383375502,-0.7464188681733028
0.4742765540832896,-0.656462850271883
0.4779868030841268,-0.35726410288304833
0.4836454400471286,-0.18495630264125204
0.4848760251142403,-0.13907196566152824
0.49272815323786734,0.2504875515556446
0.498193653271477,0.4900420201957845
0.49850875353527035,0.5322946954894038
0.5006267246946745,0.6102984582323914
0.5028894294381523,0.7426752948964833
0.5073202616849652,0.8855931763831103
0.5106951577677559,1.0389163588451193
0.5160175484443696,1.281716670939889
0.5184349818839102,1.3559451031237018
0.5206938825527248,1.443904156930373
0.5424215196971227,2.017232388616559
0.5430891204315023,2.01852744805595
0.5504341928165326,2.17697103094561
0.5557851895077377,2.218111953517075
0.5574750413242953,2.309887709546976
0.5575419980750382,2.2811182913144488
0.5597511204125727,2.3190729796856946
0.5607961136953517,2.313433601822681
0.561891081356297,2.261568034215189
0.5708714911664199,2.2863823211272614
0.5719320571778312,2.34102065173152
0.5782772503994646,2.308158665109791
0.5924351064289466,2.1637889548523632
0.61054445418082,1.8186473778290349
0.6116300495094533,1.761000995033849
0.6117480230142549,1.7934089690348591
0.6160458990449462,1.6645235236131521
0.6227856978492401,1.4966038886556539
0.624174820893094,1.4894590733353041
0.626906976903582,1.3538540389755376
0.6312564140933739,1.3262362172122097
0.6325993466432509,1.265304924449655
0.658247221926862,0.7628720756268416
0.667735106923141,0.6234802342380491
0.6800242130051615,0.44005897732181304
0.680377547362268,0.4816258710117621
0.6848385459460835,0.4362751486131068
0.6861767516250667,0.42323240822166774
0.6878559784387606,0.43730818830556334
0.689910331086772,0.44433457529176895
0.702804302474739,0.5008462322870627
0.7032736080400483,0.46290958273498173
0.7084727351824562,0.5404321556634238
0.7099660827646632,0.5627396636200981
0.7132073229919991,0.675697716002234
0.7215624181275455,0.7861038947464007
0.7226952325761831,0.7738727314676928
0.7298834630941782,0.983901519574996
0.7411307228473403,1.2795285276399464
0.7531645434564247,1.6311058500908224
0.7537452579518811,1.6443775952423625
0.7551825870265843,1.7222844124722425
0.755985311757283,1.788295748761969
0.7596154447207306,1.8129600444485967
0.7709112508864973,2.1919457353476846
0.790370973852053,2.6962186617130954
0.7995830968797737,2.885892520898239
0.803928129871637,2.934554989206036
0.8181262933780946,2.9733350272387167
0.8192913210410753,3.0040552289428484
0.8236908454435241,2.987408102030532
0.8289222704770998,2.955163718480831
0.837522106286948,2.7680219651598885
0.8430077012250612,2.6512124841377265
0.849954350799536,2.4188919115357725
0.8520690754251588,2.302712779634961
0.8541981220543229,2.2760185399431405
0.8683216036489316,1.5546322921257196
0.8758553146702575,1.1157872897828096
0.8759669803371408,1.1044771082238507
0.877294020618478,1.0389147606037834
0.8778804565958414,1.0049862726397738
0.8836193420185201,0.5895193275514822
0.9098132364903995,-1.3860168956354952
0.9098728410553445,-1.445807078190848
0.9145110904119518,-1.8250526377913319
0.915674241703166,-1.930061275186276
0.9182874751040302,-2.1338157462637715
0.9347823733782183,-3.5148515245771614
0.9349253830827693,-3.5703961637442148
0.9366801003263134,-3.6534168944272367
0.9500660905739791,-4.70747169019693
0.9575442601627318,-5.326599895732153
0.9579892616899537,-5.259459476462285
0.9652165964673154,-5.655842734498031
0.9684976122361588,-5.840566808583387
0.974125368463179,-6.123566720644545
0.9745271541061742,-6.125305353812599
0.9922997709188532,-6.830666968711593
0.9958397481654493,-6.911562205088122
1.000422865470619,-6.947372824915221
1.0038252374318954,-7.038058988467563
1.0074065891209987,-6.952055382847115
1.014601800508065,-6.997189190589594
1.0149342302210034,-7.015202811248843
1.015822405212897,-6.958556800186043
1.019959452456992,-6.893728901728224
1.0384923295400492,-6.4079754067848285
1.040118184464129,-6.3604292806453735
1.0549046383922445,-5.656898281008895
1.0726871210997633,-4.50664066568131
1.0727985207128192,-4.46021233076339
1.0813489422655422,-3.8515387053353853
1.0910531655009805,-3.169502397241301
1.1137951590019153,-1.507631197185802
1.1186890374976164,-1.1939603024833203
1.1276009260221578,-0.5965100096991584
1.1447874259223205,0.3340804695772679
1.1478045455976238,0.525146940596896
1.153565382512861,0.7677134973227308
1.1762915171460175,1.3742414829163891
1.1772236028909049,1.3726708028974204
1.1789672212171274,1.333125038162707
1.1862906913445084,1.4568232476902343
1.1889361252714412,1.5260143131783481
1.1914716966152898,1.4359423207811708
1.1917402495479923,1.4566689861088031
1.1938083704103182,1.4043695193618662
1.1977925134680198,1.4377074030694332
1.2020469685167239,1.4299123177347906
1.203289657453439,1.4145740310598869
1.2060824873786204,1.3995648708683757
1.2134245525796565,1.2071562293544633
1.215837587620328,1.159233354123952
1.2177802245126532,1.1098624893105473
1.2182974760137002,1.1287515134941783
1.223261004517802,0.9933826281514115
1.2274928182161862,0.900845908389069
1.2365005176360455,0.6160265263108985
1.2387181071586628,0.5657856462840647
1.240869630068545,0.4393778445662688
1.2562596115183595,-0.1136436057037772
1.256738584127067,-0.12861473548034377
1.2605578095427452,-0.3077511126258188
1.2741423066062367,-0.7776331562072093
1.278329184139242,-0.9083157547199215
1.2784214393786737,-0.910578485335865
1.279438869567124,-0.9272987977684434
1.2901288690501627,-1.2865607360173226
1.2911521965091541,-1.3007646609201813
1.2938238248523044,-1.4379478513824857
1.2946237718467533,-1.4056014267132795
1.3120534004204973,-1.8576428283389688
1.3135121759268245,-1.8300043420115486
1.3229444591095305,-1.9267935793094004
1.3388345051093946,-2.034665524509281
1.353305524336231,-2.0767742105609552
1.3565729876787938,-2.013793258000619
1.363189348190092,-1.8961604307033701
1.3644300083246605,-1.9259135958418452
1.3781680917647803,-1.6562831939592142
1.3809152420552007,-1.635087559005541
1.3851713947345745,-1.5535591687988468
1.3856704554064088,-1.5220110689880124
1.3861296279469473,-1.575162745892175
1.396983144810977,-1.252902678322196
1.4076295562011278,-1.0072300811024901
1.4112756102305415,-0.9818926320319901
