n_harmonics,base_freq,magnitudes,instruments
10,2.947517885521421,"[-0.18644804 -0.91482423  0.15973015  1.44053708 -0.64775758 -0.89297733
 -3.39999585 -0.52168759 -0.58014776  1.56581917]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.9555706171202998,-0.654844788460329
-1.9494857346227144,-0.5894680892036126
-1.9414167373070477,-0.4820958676451176
-1.9268403270631644,-0.18366975310872452
-1.9147238853942554,0.12765825404484038
-1.905805160200213,0.36104665437180156
-1.9033152854664381,0.4264373910075842
-1.8932299134105386,0.6868773331299144
-1.885183320650759,0.8883184773740965
-1.8844348829787465,0.8935741725193765
-1.8803081214425459,0.9811592935035762
-1.8740011549239106,1.1126950156202515
-1.860951796106257,1.295328856150941
-1.8584358235728666,1.3013477600112355
-1.844916146739502,1.3671187514212229
-1.843929016372313,1.3622925102688979
-1.8437264889767575,1.3619103126333456
-1.8273773944277545,1.2336243192650818
-1.8242768365449342,1.1768011775110028
-1.8146762181168412,1.022536716777855
-1.8085315244961016,0.8977993666587165
-1.8064612600160348,0.8517766765708847
-1.8062055762573015,0.8419709381024588
-1.8051926847682234,0.8272547425966786
-1.7940954680394328,0.5612621783375791
-1.7920675379648638,0.5099712683998748
-1.7916794826155897,0.5069646643396573
-1.7891042142034237,0.4333180952264632
-1.7844311242126811,0.3274038007905299
-1.7713648798270736,0.04257863917144103
-1.7643610986314924,-0.094724624873515
-1.7571802735370012,-0.22665965600406032
-1.7356028427000347,-0.4683360202719579
-1.7284287692918696,-0.47830764457813124
-1.726721943847678,-0.5059673435171221
-1.7188471321578485,-0.515789751000904
-1.7074592064165013,-0.4989842512456347
-1.6992142207154146,-0.4639563026991075
-1.6975988146433174,-0.4511430376071309
-1.692444324111701,-0.43085207950544807
-1.6900697387323453,-0.4392006127593488
-1.6886603508274514,-0.40965092272892256
-1.6632486728054967,-0.36361954882560144
-1.6579050916883156,-0.38520954865953194
-1.6514724350031176,-0.402585305064014
-1.6418635795652037,-0.4724395897914109
-1.6381249336467154,-0.5077107573229555
-1.6235437067187013,-0.7145837479544165
-1.6125682289587664,-0.9239006003086634
-1.6058221639967403,-1.0462439914455037
-1.6048244658252189,-1.0675944576784013
-1.6034879856287174,-1.099943953438193
-1.6005560655396038,-1.1711504305271454
-1.5978523112698164,-1.221369096644612
-1.596019443919775,-1.2569232996561175
-1.5943211725975108,-1.2959364422778077
-1.5927199781062464,-1.3394718682928055
-1.5691266615670505,-1.788115936557668
-1.561805153063505,-1.9073635736260677
-1.5602512250044975,-1.9431958381463774
-1.5395101182411932,-2.1500305660275614
-1.5361863090131538,-2.172713981741109
-1.515355767859057,-2.1822978278287612
-1.5055265441667294,-2.1512101353385
-1.5050272206970705,-2.1438912913119426
-1.4979221369996236,-2.104551714222581
-1.4940607011010256,-2.0976124205216724
-1.4924521359158334,-2.0812163337417444
-1.4777904135342113,-1.9996737686465365
-1.4579779962854695,-1.899064539085464
-1.4560895035970993,-1.9216593951525682
-1.4531975194789393,-1.9043816676453609
-1.452623352484847,-1.9026874902805702
-1.4411480573547288,-1.9044858265455675
-1.4390375850771613,-1.8963531596618073
-1.4360010641588228,-1.898453952479763
-1.4355737208838293,-1.92223162063617
-1.430699703004512,-1.9117876259790902
-1.4303061041147866,-1.9289499305138447
-1.4233533996518115,-1.930566338492232
-1.3970549947401392,-1.9623531843043314
-1.3935733033879867,-1.9554316198372927
-1.3919900754750294,-1.9666851620382524
-1.3914663158129243,-1.970002053403059
-1.3913563426281417,-1.9463496140634224
-1.3896030805926791,-1.9578317561009932
-1.3752394698783195,-1.840800521028746
-1.3728067135455861,-1.8333683567645658
-1.3559085649133717,-1.5593725961552625
-1.351959401951522,-1.4612971456659976
-1.3518250347672376,-1.4589632073311485
-1.3491956735078408,-1.3918659694640503
-1.3363653910401774,-1.0186554461814712
-1.3031301025030027,0.152178781676468
-1.2945935413833625,0.465228028738879
-1.291032650954334,0.5786137928473539
-1.2825918610241067,0.8295475092947167
-1.2807080379111409,0.8708893149003996
-1.275419926128799,0.9926392650952702
-1.2672996287458642,1.1399546353490848
-1.2615136953487207,1.203156391343088
-1.2575642929830888,1.2117034624222218
-1.2519180354704578,1.2119938264663699
-1.2508189588532415,1.2147878249422055
-1.2436901993448521,1.1369962915411298
-1.242297207267156,1.1254438838558825
-1.2420436385612363,1.1288433195230556
-1.2158723821277155,0.3703100922522743
-1.209850110350683,0.1185065824652963
-1.2089679379920142,0.07189456946789362
-1.2048214261103185,-0.1034995994893231
-1.1943228899560383,-0.6314636406379324
-1.1911163825577864,-0.8149475477655462
-1.1874804522675417,-0.9919106665641706
-1.1801885858293046,-1.3705365051792746
-1.1744923892586747,-1.6651786956923122
-1.1705156511323638,-1.8383110059831074
-1.1671981138228742,-1.9967809187349403
-1.1614774349869246,-2.234541977145763
-1.1512000835491953,-2.5965892664003882
-1.1492672074531813,-2.650788227847334
-1.1382091215728662,-2.904484062130996
-1.1381999173649378,-2.892606879017027
-1.1313655523261346,-2.9962039976410937
-1.1165532910020255,-2.993238841074883
-1.1026424016324503,-2.740962924721122
-1.1012347798599866,-2.7051281009274097
-1.0900590113761315,-2.381803247125111
-1.0868962308857715,-2.2780119265764944
-1.0805490221174356,-2.041863767366191
-1.0683459489426543,-1.5593195113064477
-1.0668364306306533,-1.5002852853458917
-1.0608069381690683,-1.2669408361388999
-1.0569343992096283,-1.1171044557475984
-1.054954293580043,-1.0394532910888206
-1.0429053274286373,-0.6391307052072379
-1.037922739041017,-0.4773233927554166
-1.0279664710756131,-0.23762988855169026
-1.0231975636562738,-0.13924107387944015
-1.0227009203546717,-0.12815156324237453
-1.0130234000004736,0.003068960363429336
-1.0105154359887072,0.0427874158119359
-1.0028134844627539,0.10607148137602386
-1.002646616718383,0.09414359677358493
-1.00025327484655,0.118349650815074
-0.9970880085879221,0.11866929250829426
-0.9950001239024213,0.13657997529932306
-0.9884976751824746,0.1286317239406925
-0.987904456696389,0.1304251316621065
-0.9867203964106217,0.1266288561345494
-0.9828817459643053,0.15089839559419435
-0.9798564538445795,0.14862613941500033
-0.977532427950258,0.14435906823213657
-0.9632544087990995,0.19897459607563125
-0.9603994059572409,0.21510557592791096
-0.9593909917790402,0.21686661823053227
-0.9580418875800296,0.2243616900157831
-0.9579889077408374,0.2398901024672086
-0.9570178285362783,0.24202098001451575
-0.9558703965525215,0.2549569469329039
-0.9558682666882401,0.2649164462805543
-0.9475515919754045,0.3766171575718579
-0.9473301675085648,0.36193918448173
-0.9433527806706126,0.4490101346578166
-0.923523875466191,1.086564991164302
-0.9220720330159611,1.1454824224987985
-0.9013748624597495,2.2254473355200615
-0.8895069639701805,2.989686855954177
-0.8803806125415989,3.5846622803917176
-0.8787105977403762,3.716020252548612
-0.8647935570987189,4.581926215055744
-0.8589135496607168,4.89745547075871
-0.8580225850275442,4.925681529742753
-0.8557139430759775,5.064157839488205
-0.8518007607917424,5.22752471625464
-0.8499039254824861,5.297400605377526
-0.8451609671269558,5.460840196919426
-0.8389591236232761,5.603529948286907
-0.8333579742970092,5.675781945361774
-0.813538266036999,5.343008580305242
-0.8097013919391509,5.162756993562736
-0.8068272900013387,5.007795375212093
-0.8050806420366117,4.897018387865795
-0.7917924060029535,3.880715194436454
-0.7824527961764205,2.9168011983666555
-0.7633728707026464,0.5781128026483185
-0.7561277512904327,-0.4076758924974233
-0.7462089305159667,-1.7381519293697703
-0.7400319832170563,-2.552477387713072
-0.7304009076409712,-3.720431010652336
-0.7252008139127306,-4.3066169179669584
-0.7185992444114038,-4.959520972633019
-0.7115975096324267,-5.551761573720099
-0.7062254105639703,-5.9008001009594455
-0.6980652278378363,-6.334032156330005
-0.6745496261834054,-6.402646653432049
-0.6730936913893246,-6.346676388781212
-0.6722876599395295,-6.307572233390836
-0.6708362194406359,-6.257258643018811
-0.6655486027821977,-6.005193128949057
-0.6621842254289287,-5.815229831008785
-0.6596184490814365,-5.621304992896719
-0.6561785926657207,-5.373051290015708
-0.6539199657158541,-5.181951775292449
-0.6538017371716309,-5.189977985522046
-0.6509976879299315,-4.943930505409078
-0.6466540020301816,-4.573718744203108
-0.6318952027580993,-3.053790794369892
-0.6277682670757079,-2.6146121883770572
-0.6277012129047668,-2.611590275839682
-0.627485147182929,-2.572900608134338
-0.6249584397874437,-2.3069529181894266
-0.6146937314930461,-1.2034713027331405
-0.610820466135479,-0.7911917215843454
-0.5968977029858857,0.5331102742814348
-0.5948006537570589,0.6935739845257208
-0.5944553059023772,0.7170915726957424
-0.5939928612291467,0.7666416766012801
-0.5833016870166157,1.46977414598215
-0.577701443336518,1.7668969970137585
-0.5754146699623535,1.8588005737812272
-0.573677525510051,1.9123558413456445
-0.5729395947720288,1.9554218619598567
-0.5717222924014718,1.9725406796109066
-0.5709875730364136,1.9937757456721918
-0.5668756972213473,2.1011866534200294
-0.5651406462779587,2.1176450586248876
-0.5627237645919556,2.1301608344690552
-0.5593918003602703,2.1591090336437726
-0.5517504408061686,2.0788321561166
-0.5393424453430815,1.686193509473813
-0.531184333447194,1.289669901398141
-0.5265632068322583,1.0107147482193406
-0.5239746044196227,0.8457704069955085
-0.5130628649492963,0.07790428828524645
-0.5127294614264031,0.04482035553670988
-0.5002097887125636,-0.8923532324233963
-0.4970290653335012,-1.1034516882547603
-0.49378825175671137,-1.3476067315098623
-0.47765192648708776,-2.352597239047893
-0.47485210989624305,-2.5179880574562667
-0.46892617105831924,-2.7662114042905954
-0.45212830654688263,-3.191680344750589
-0.4450296788678356,-3.1898280805541
-0.44257733951140477,-3.189984417994954
-0.43694673533312756,-3.0967410590292945
-0.43578124525430617,-3.0700314893218135
-0.43499580962348494,-3.044769838142527
-0.4332885123683239,-2.996886234986517
-0.42557980409858676,-2.741715037129427
-0.4202601320165176,-2.4941545255017616
-0.40960022970078036,-1.9141103617197883
-0.3982001476527288,-1.1407856186537373
-0.3951212011686951,-0.9225995571461769
-0.3947122919002095,-0.8959065865613123
-0.3718925891437399,0.7758554639865154
-0.35778807105786825,1.6908559136025636
-0.3571262914643709,1.7387094924883637
-0.35295011457906433,1.966225226527875
-0.3523426016131417,2.0139983338378684
-0.34140871451391774,2.5221033767160046
-0.34088247479262046,2.5512881633191626
-0.33588036819835576,2.7383577059522715
-0.3293787956988594,2.9362140393501877
-0.32687346097327286,2.9898874565039
-0.3172995199468045,3.1534278060207472
-0.3169602083234899,3.1564457089482003
-0.2978630025722966,3.1828197860907688
-0.2969879868164105,3.1667052798975583
-0.295735720184763,3.1535495927954753
-0.2854302260940895,3.0196570100839173
-0.2800385439945803,2.9321181020445426
-0.27475429888217917,2.834332353177046
-0.27141989585673,2.7718807282269338
-0.26750334804743403,2.693983528219544
-0.2669407982798231,2.691818906033395
-0.2540925194237236,2.4329591665376125
-0.23897635185945987,2.2074570752883105
-0.23123713304443072,2.1183882401409413
-0.22484041802249477,2.0748565228347955
-0.22288155394348852,2.080550330339308
-0.2127969627891484,2.0533188921711076
-0.20741764060236,2.0445424525913554
-0.20461292950214371,2.068825632472868
-0.20445686280668163,2.077164497291792
-0.18773714914576356,2.14965653124825
-0.18705687137546168,2.1626018233512756
-0.1765333055220193,2.230461016737262
-0.17434443746866446,2.241231563355036
-0.17077945468423117,2.268418761363605
-0.15952202855235464,2.3302548487027988
-0.1589298043221543,2.344141995197173
-0.1540599357060337,2.3469556091752377
-0.1449337911991435,2.3361375357840974
-0.13443904784326755,2.30658791140221
-0.1340115574123013,2.2880335597770247
-0.1269138606047271,2.2297599270237383
-0.12674768310882412,2.2355133515390953
-0.1252054993718974,2.2312475793177984
-0.11625488036247322,2.106921589111397
-0.09874179971586727,1.8253510139811635
-0.0978600137770762,1.8131461602387386
-0.0972777071042552,1.804000701112232
-0.09544131956682733,1.7778758311825955
-0.08633804934179956,1.5931961531365886
-0.0756554240712548,1.3980886395992995
-0.0634164332092988,1.187613157814748
-0.06124400457880075,1.1624801747500701
-0.041593002126679046,0.9553376390335827
-0.03785195618060211,0.9304352254741725
-0.03449183213123863,0.9279767515094622
-0.023409530114068655,0.9198663095145777
-0.016799521946837093,0.9460646734103128
-0.015135720329173097,0.9604990930696128
-0.014976200561239938,0.9715300564778122
-0.012247193985091887,0.9804895199408299
-0.006092062489019057,1.0174716878560375
0.0011640914259523072,1.0843622909499175
0.019961991027632298,1.2669917823970975
0.02125355350097191,1.268042090070801
0.023661220954043216,1.287802688910886
0.025293286476406607,1.3024609977035937
0.030260911046569028,1.339410901513425
0.04091446274310506,1.3775004741953965
0.04150932888591807,1.3832804002663313
0.04329817782997747,1.3937667090059749
0.04524724753308362,1.383214461899533
0.050719025104410065,1.375123244944936
0.05206589556526886,1.374463733068828
0.05638839292523912,1.3468908968661646
0.058672305608837405,1.34099331166969
0.05915304706268554,1.3068454131448402
0.0706322378833395,1.203836961724586
0.07307507727203433,1.1660735667522688
0.07334502547153487,1.1624735599129399
0.09550904662475679,0.7111594636353146
0.09781633418208902,0.6613468941778922
0.10876935676802724,0.38434198445068385
0.1178829236526715,0.13869538333033077
0.12224846295131098,0.03421175365784955
0.12253869009281004,0.022703408748378
0.13363170647657974,-0.24942199153811653
0.1377431798343549,-0.3304940125273267
0.1391506835873071,-0.3567698912103342
0.1404298642871118,-0.38938624053740917
0.14522321950254913,-0.4649721668634692
0.1528155734548804,-0.5616379668531108
0.15485111094642967,-0.5860328311325161
0.16716249274950368,-0.6598197248248837
0.17581345791125713,-0.6462342483655423
0.1763945042981918,-0.6287996528484614
0.17856129453070535,-0.6265095998428172
0.1824535759068575,-0.5784772408176477
0.21690340491967497,0.11069155452039464
0.2241185203173237,0.30897314085307676
0.22510765342552785,0.33457372349440256
0.2401153333621222,0.7283167547495
0.26526562962995204,1.2244563921898886
0.28696066123294317,1.3630922932390994
0.29040522802984503,1.349816667667211
0.29083456078773695,1.33997987912754
0.2910347490671388,1.3341181365418329
0.30206328826786244,1.2486332410682388
0.30210321070955004,1.2501042599120413
0.30483229908327303,1.2153427124475402
0.31533244406867045,1.046777866469121
0.3167782419483176,1.0125630568239146
0.31691418226960844,1.0092953598661525
0.3177688477249738,1.0036606006161999
0.3424052699169735,0.44331662980715575
0.3505616285514934,0.25159693666154165
0.3511760714784913,0.2409126110954576
0.3530854034652515,0.18821290840898033
0.36247135739714187,-0.022818240316313666
0.36771251068628974,-0.12060242931841969
0.36812296334258576,-0.12685287821151156
0.37074542162338986,-0.17632407375761228
0.3735763594263162,-0.22575746490097387
0.38497902127641837,-0.35883746176994324
0.3912337510698469,-0.418811231394299
0.395641009384875,-0.4603511065278062
0.39626180723599713,-0.46723027486466173
0.3985144832390701,-0.4825228195279644
0.4013053726520761,-0.49537223436577216
0.40204177879639147,-0.5033476568250292
0.4122765552465051,-0.5091901061013976
0.41372248380380494,-0.5163508409005192
0.41613159580802517,-0.5137367553576135
0.42239334448967547,-0.4892633726203792
0.4263865803817537,-0.4793078865072762
0.42950723990592365,-0.4710534165270038
0.43499281509177923,-0.43896588417049026
0.4407145592366071,-0.4215421833455501
0.45474347985477115,-0.37408810902912726
0.46738136357297844,-0.35698825461757583
0.4740853634235451,-0.3708897868578947
0.47987859428520885,-0.4020226278224374
0.48468394088994327,-0.4184883506301726
0.4862644786018073,-0.44757245921493766
0.48871950191584546,-0.4567028136404826
0.48956190918178955,-0.47029900956792303
0.4908766895276795,-0.4867728535137364
0.4987310870408206,-0.5808081166251226
0.5007758141799572,-0.6125726384732433
0.5106401171759529,-0.7551039468068244
0.5122549797954052,-0.8002007658449803
0.5164901739779895,-0.8736635017019462
0.517925739317227,-0.8864644502047015
0.5335747080632975,-1.230679248559995
0.5371895418732455,-1.304707408313302
0.5413149918535831,-1.3728932042593276
0.545526947137029,-1.4660052165622635
0.5495777596284599,-1.5459216098216744
0.5529083351126132,-1.6250967428407028
0.5552157034933067,-1.6684928175260174
0.565444252014168,-1.8415245740570063
0.568956071420875,-1.9064140982427478
0.5761671256632912,-1.9977650425311217
0.5811900144009363,-2.0567394786699946
0.5837033699272949,-2.08486439407607
0.5898613843712384,-2.1306622445477528
0.5958663510675053,-2.1815717696500467
0.5971002229420632,-2.183180117926373
0.599269257653888,-2.192037965828652
0.6053635071524184,-2.1921260260782414
0.6182162261301913,-2.1840615624549673
0.6199988128361378,-2.181894837021656
0.6230465174255282,-2.165120836277713
0.6256147476776812,-2.155500208361154
0.6263428755255949,-2.1750887303241875
0.6278132963395322,-2.1435370605195168
0.6305817882965083,-2.135383890040845
0.6314683121109663,-2.1365289919210557
0.6461083883746674,-2.0422998876112994
0.657521511474072,-1.9805099436996547
0.6634966904987492,-1.9574442167461275
0.6640646327525381,-1.9504630762892021
0.6642023207459382,-1.9427282179686733
0.6676520639107744,-1.9443405366303526
0.6791413410876075,-1.9115707294977784
0.6899735851479933,-1.8878579810902625
0.69261063605044,-1.9161027541772762
0.7111892867351255,-1.9279449924898107
0.7248971593182638,-1.9786577145160267
0.7281799007475867,-1.9861606064784598
0.7301347463301986,-1.975324317515541
0.7319687649229012,-1.9758396168508445
0.7365689175406591,-1.979707172479431
0.7449162114356178,-1.9367530167280982
0.7584809134264958,-1.8405390866362308
0.7644598396690157,-1.7427711851207244
0.7696493842569843,-1.6706360631700596
0.7799492163284629,-1.4549262938547642
0.7845194633201595,-1.3451063199321371
0.8150642163587634,-0.33614855167670427
0.815076232153257,-0.339215934011097
0.8259150144904757,0.07962086225364597
0.8303227984464021,0.2249248269375583
0.8430625297369039,0.6521088555534137
0.843722845796457,0.6831473384880372
0.8593118534802349,1.0541238616265787
0.8622832581783957,1.086880027193024
0.8652186752494941,1.1382593295868138
0.8684194846421387,1.1863047168843739
0.875161434976317,1.2118005853775182
0.8773238649573374,1.218365318587119
0.8813834227066826,1.202926679673198
0.8889130289819107,1.1368353266380862
0.8927592605105517,1.0865969797644854
0.9067338326904699,0.7247927870504232
0.9135271298558223,0.4570895002118529
0.9198470782902115,0.20666084317676844
0.9379051181712912,-0.6566690469413028
0.9446833556444592,-1.0082537228183959
0.9461804516241643,-1.095160393967519
0.9559779601133407,-1.5781420479678685
0.9750863776278891,-2.4181065671074804
0.9802435358557915,-2.584776632883741
0.9892395150095235,-2.8345335390607564
0.9922254871468024,-2.8899175367964793
1.0009548593893465,-2.99342759275911
1.0067925913091678,-3.0204677901982597
1.015538791396974,-2.9735491551186177
1.0191281873504519,-2.9255492974517354
1.0197819505059913,-2.9248107432889636
1.0238407761258639,-2.867047586043343
1.0345245412755428,-2.5977229252218925
1.0498457738768847,-2.091587915035881
1.0511378977175463,-2.047184238197095
1.051389890364562,-2.0382634952679113
1.0651583288370148,-1.5025570855026626
1.070064994995886,-1.2941879164287504
1.0772743773815998,-1.0321802175770458
1.0844863306141557,-0.7758675080059437
1.0877288659271205,-0.6617950790421686
1.0891768640192563,-0.6213391880248859
1.0904244698710777,-0.5856847076622029
1.0972255668846067,-0.3897895772505359
1.1048147202994576,-0.21712156991554568
1.1052953964735748,-0.19639009609474217
1.1143428130919961,-0.048670857991767104
1.1166491121194406,-0.01672823614685673
1.1197496445777633,0.019477797263590713
1.125520487013981,0.07811588312263935
1.1372028648421733,0.12193604290475588
1.1372442383777264,0.12138914590940983
1.144863672726924,0.1329304781205726
1.1458936960397628,0.14795679611195778
1.1557992627254317,0.16069074745144157
1.1623964495453958,0.15488929675440544
1.1835376764438106,0.3524337824649076
1.1860129696589485,0.4056033243902391
1.1901355516665744,0.49150900923660445
1.1903442336003849,0.4926658478600499
1.2038095792645223,0.8956023616456309
1.2079282360261292,1.0645377620087813
1.215763525224573,1.4318017330233634
1.216582888739822,1.4636622971784472
1.2192693020796845,1.59467658452402
1.2239347448684779,1.854206701690629
1.227410200109313,2.0441878147088257
1.2287936005537592,2.1351552728437424
1.248914324402092,3.4466067341864437
1.248942795213642,3.4286852896401343
1.2555100100580976,3.8553929792699746
1.25683000510635,3.9463277395497083
1.2604494543782847,4.177415165111647
1.2664357687526255,4.544025495653836
1.2824343168789314,5.334851478162988
1.284036548802348,5.385345418427048
1.2964333500532899,5.666546175423446
1.3015252366902974,5.696987288910162
1.3074116724265483,5.646417053749837
1.3188597016455494,5.311040915494109
1.3214047254521706,5.184476172530275
1.3221459094567658,5.1602185603443935
1.3261000361127104,4.935056004566972
1.3315178699877839,4.585234163259428
1.3350793497081739,4.294949595654658
1.3365406548723815,4.1788664697185665
1.3383673535682057,4.016357627854266
1.338582295429898,3.9933421655058123
1.3405684807945075,3.80769222665122
1.34728101779179,3.132683469124888
1.3479678318228476,3.070653701095827
1.3593293640575403,1.7319363866922846
1.3928708266473722,-2.705468544863532
1.3935318268366501,-2.7859540720155485
1.405200649040938,-4.1697314570968755
1.4093488564490046,-4.603101132739286
1.4131563071701345,-4.968927804057386
1.4136813395419345,-5.015544527834144
1.4251325300708988,-5.899401666292258
1.4277020195836787,-6.055124288551917
1.4373924401745821,-6.443595341545435
1.4433864362662572,-6.545330613268672
1.462331047310852,-6.19167654067097
