n_harmonics,base_freq,magnitudes,instruments
9,1.8353677397946915,"[-0.393784   -0.86317662  0.18063063 -0.50479018 -0.65194051  1.12280063
  0.46468723  1.11627347 -0.2789995 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.3927919131340756,4.02966412265791
-1.388186006142285,4.150314839916998
-1.386565942820023,4.13167214567996
-1.3842499916397792,4.167976133677714
-1.380879632138086,4.216941342435875
-1.3740310290142332,4.294338391160802
-1.37193761994254,4.303072905531927
-1.3684932762510995,4.344528617536532
-1.3644842030370299,4.369778086458959
-1.360668728624888,4.4079315740110045
-1.3591154408109427,4.387482296897785
-1.3536348754760072,4.404994100439047
-1.3488339400754954,4.447143996980728
-1.3437827793962103,4.4235789309709554
-1.3431438254845407,4.420089715415012
-1.335861818023832,4.3855243426564385
-1.3355029313489237,4.3850892598355635
-1.324355617117604,4.328851933283445
-1.3200882473039401,4.322348061814982
-1.3173562006559472,4.27207808221503
-1.3068459889415616,4.128987945577437
-1.2907201324105737,3.89027901438606
-1.2720728809563278,3.4696086697291317
-1.2613848775098189,3.181054266114241
-1.2595252183634447,3.162557680640129
-1.2517678859738297,2.9248546436986844
-1.2481566072681087,2.8246430753158096
-1.2467112555814501,2.790693144427528
-1.2372045775047682,2.489377129420947
-1.2322264474785187,2.36804472571375
-1.2292055563681201,2.282281090700194
-1.2124844759004352,1.7488901096104614
-1.2064291554210644,1.572228512092563
-1.2029593063513233,1.4283012019733163
-1.2005008661419478,1.3330200658424718
-1.1971830485280939,1.2255938755396867
-1.1964347299668638,1.2240790344406962
-1.1929637516145273,1.1412786313735956
-1.1893262708002708,1.019490534259761
-1.1803645253558597,0.7399869879826779
-1.173293857843374,0.5390824953460193
-1.163195603976891,0.2482164370388578
-1.1613324719557843,0.19822233758613692
-1.1575140398655246,0.05693676300649629
-1.153549918738906,-0.037595602836652565
-1.1499209511919812,-0.11228241845684915
-1.1394446012993495,-0.3899116668621661
-1.1393190801278488,-0.35471677393322526
-1.1266861277637954,-0.6287784146137246
-1.1203152241553096,-0.7685637937774497
-1.1194422753043884,-0.781380979525321
-1.1155140198279796,-0.8205924713706441
-1.1055579322614675,-0.9770690705274148
-1.0980802604791084,-1.1284399715052105
-1.0942269652992043,-1.1168604128038715
-1.091772612217154,-1.1641204602471316
-1.080274745163854,-1.317041305700508
-1.0785050817861443,-1.3311984864139121
-1.0759602765000333,-1.3594895651689236
-1.0746728618358843,-1.3660409378023761
-1.0688132028649975,-1.402229637877147
-1.0668216306225728,-1.3943119858743136
-1.0584544418477613,-1.4424870095706572
-1.0569908139129711,-1.4859986245774879
-1.0567401008447344,-1.4434390469425764
-1.054521481419605,-1.4738781454138838
-1.0506874123244503,-1.4789984962556275
-1.0394432177143953,-1.5423202312212898
-1.0355235894834531,-1.5423486493626182
-1.0349408141425882,-1.5326030672602315
-1.0289056450457914,-1.5399816229951053
-1.026819088616385,-1.5791228018258021
-1.0234568020479904,-1.564844523943145
-1.0229285253989842,-1.5900514783876873
-1.019538580095101,-1.5813595996726137
-1.0183932696029154,-1.5669653576797693
-1.0037174768884545,-1.5554376483309544
-1.000181776733735,-1.5944230527576768
-0.996574963479655,-1.6025909032238135
-0.9853940302809692,-1.6208475090993242
-0.9832780629489952,-1.5932160621685971
-0.9768413436043595,-1.606895482033382
-0.9757326512034075,-1.6300889723435605
-0.9695132651636991,-1.6598832744434247
-0.9595220777539035,-1.6697631539136983
-0.958795102729737,-1.6521339361995746
-0.9454170103449084,-1.7284236912928514
-0.9443801885860674,-1.7645692041662286
-0.9379558906254015,-1.768702659738937
-0.9285212737251962,-1.810708196028571
-0.9218223319296976,-1.888599036121357
-0.9200774997977801,-1.8781048374052258
-0.907092404765586,-1.981229145577871
-0.9007694425572135,-2.0465270897325367
-0.8984659116563352,-2.0375121802892093
-0.8982628725016211,-2.0232454420770516
-0.896159086977041,-2.0800915431198796
-0.8940100496238159,-2.0985794747545414
-0.8886455577180676,-2.1127179728984165
-0.8870389781549548,-2.174052279154288
-0.8855236734438892,-2.196626183603978
-0.8736281334647238,-2.293411358137368
-0.8601067462182326,-2.423457572305572
-0.8443192062335125,-2.6027008661286324
-0.8359412209067543,-2.693222439297851
-0.8309111617795484,-2.7423368799537284
-0.8299772332783064,-2.709931724158433
-0.827519842044488,-2.758502192273468
-0.8221680919642758,-2.801630585330624
-0.8203866538127369,-2.829996594602578
-0.8201686396937844,-2.8429884280228954
-0.8163125048824753,-2.837150673334984
-0.814232816410625,-2.868928415464496
-0.8097634192191041,-2.8964555022182332
-0.802236181265136,-2.9365282920995077
-0.7784599441144842,-3.01769019975884
-0.7770108775634763,-3.057389495489163
-0.7735620335458928,-3.0564652940891754
-0.7637042826220561,-3.042678652274955
-0.7580701404012955,-3.0440875752115453
-0.7517056736417365,-2.990004772800165
-0.7479282027476666,-2.9996291271241606
-0.7395507049224355,-2.9231372888007283
-0.7364417641344314,-2.932375108700685
-0.7359371917770492,-2.948187187440338
-0.7352513011713624,-2.9093523357302216
-0.7279495414154953,-2.862197191765007
-0.7242179094442669,-2.834067852738775
-0.7232756499879578,-2.8366250968617273
-0.7182442993999008,-2.774000789767185
-0.7141112547305495,-2.778797628604941
-0.7045612833070534,-2.652010099397716
-0.7011601413307416,-2.622874286866081
-0.7006531140559238,-2.6285453955658142
-0.6945736823946405,-2.540250100103134
-0.6841866164921209,-2.434772531868764
-0.6832187069603215,-2.4583447708276
-0.6743758130798909,-2.2918215406819105
-0.6729763376451223,-2.278165503274849
-0.6711180045526408,-2.2844600202967893
-0.663033268576763,-2.1837795844370813
-0.6565279778691657,-2.1221528610507585
-0.6507292696102294,-2.0827250284146603
-0.6491448656055123,-2.06069120043351
-0.6463739213617479,-1.9931605895770261
-0.6302019836191661,-1.8391129044958772
-0.6282304420803904,-1.8295087830575198
-0.6247950658187102,-1.7635789848204393
-0.6238662899397278,-1.7861156809986687
-0.6198154389972927,-1.72666846842807
-0.6122321957778682,-1.7034692523104427
-0.611192478385981,-1.7062491815940162
-0.6102641974350576,-1.700691897841959
-0.5871196645171874,-1.5562851841159853
-0.5869722283401062,-1.6005337079682984
-0.585885833453597,-1.567468742025344
-0.5821729115926253,-1.5949217384336176
-0.581777423589017,-1.5913023797446086
-0.5801492828961701,-1.5755620921742475
-0.5693913891012574,-1.6073388139604743
-0.5545581430554387,-1.662186966941906
-0.5529092487318428,-1.638045337937906
-0.5484597414676751,-1.6413335149216683
-0.5383583399912064,-1.6844700159474515
-0.5316184655690832,-1.7693121860295278
-0.5311479024785122,-1.763008979965313
-0.5295244286137875,-1.7723770132975663
-0.5288695896866282,-1.7849732948448183
-0.524086209899747,-1.8204839559971837
-0.5222723236263054,-1.848586415407995
-0.5200852544282446,-1.8476159599670716
-0.4763766528158362,-2.256940610781727
-0.4414582290478579,-2.542631609402719
-0.4319790252974123,-2.567540809314588
-0.4242268081886569,-2.5804605257633377
-0.41847748889386516,-2.5570925301691902
-0.4076014763548188,-2.568483098951206
-0.40641700224307664,-2.547947241622578
-0.39421170182641374,-2.4459699216050326
-0.3909742418742548,-2.4478949317331615
-0.3834794350410733,-2.3456490288427703
-0.372770270180534,-2.2219375604974156
-0.3563000044410378,-1.9703026604560854
-0.3534671592586909,-1.9076967544604053
-0.3477522174696239,-1.7672659441713174
-0.3374701634547024,-1.582906317022356
-0.33111571694865205,-1.3843653793122206
-0.3286802146677683,-1.3161871064259616
-0.32230290872475686,-1.1778312786865897
-0.3186882058853895,-1.0781603087830656
-0.3125331750530034,-0.9187853436895029
-0.3099520474864601,-0.8948747011316192
-0.2938616205607736,-0.46049621719723854
-0.2936388629538511,-0.38084447534201715
-0.29131347437266886,-0.36786699983861976
-0.2894182386494055,-0.2905239534727475
-0.2845225602883019,-0.14350000573587954
-0.27687024305092756,0.04093260994357101
-0.2600924874209838,0.4697572131963032
-0.25113669460764587,0.6899635766509501
-0.24539791153070745,0.8205286795099285
-0.2446877010088282,0.8242789726031675
-0.2441089326107031,0.8698944366070283
-0.24391065781087562,0.8540418734650365
-0.23880869477902955,0.9588517904129595
-0.2352819273637099,1.0447997673682097
-0.23490450727383383,1.0268669676220588
-0.23229939567021152,1.103220052354284
-0.22456809066752736,1.2195235618218416
-0.22274166592891564,1.2338121287077504
-0.2208315167159327,1.2753398932469433
-0.20287321239855416,1.4862500706756177
-0.19799321232152556,1.5241345654813707
-0.19554262347422036,1.535419294629244
-0.19178021214951357,1.572976174625228
-0.1792842664206482,1.5975752161747228
-0.17713909564655062,1.599032790300161
-0.17563029937989105,1.6300230880457613
-0.16641010447319582,1.5452559712344887
-0.16411549186085672,1.5844472846244673
-0.15585140243455342,1.5552247455313846
-0.14860878288534662,1.4630513867551338
-0.14709105035652748,1.4597110040050538
-0.12731377373086916,1.215834760750193
-0.1261618308907675,1.2337357546256784
-0.1252924635028574,1.2221850457834447
-0.11898909986738104,1.1284068682722381
-0.1111638941487394,0.9907722972667181
-0.09190647529482154,0.6357438050766441
-0.06583032867549443,0.16851145672913748
-0.054276070130303555,-0.06157843996341338
-0.05138298399467711,-0.09321248602310613
-0.051382716765140835,-0.0908024109922469
-0.0467286098012929,-0.14164359142474775
-0.042356859944296055,-0.21631562504955695
-0.04119458481352156,-0.21475387570727875
-0.0388129418657015,-0.27646768353375056
-0.029858214338819522,-0.3863543989960779
-0.022875093423355253,-0.4378973942949962
-0.018172207807741536,-0.5076415658939877
-0.01738160650449405,-0.49530026350344597
-0.014678632955087423,-0.5170577376414394
-0.0044857578752237615,-0.5807299076843939
-0.0014904936574335892,-0.5756572338158358
0.0010759911290292301,-0.6004092463203146
0.0031394459658304896,-0.5879253268421948
0.005514860343253325,-0.6431687306064412
0.007923847414645024,-0.6044794920855361
0.008267737288861987,-0.6344357371205749
0.010604300368688868,-0.6085359406839901
0.012981096791582658,-0.6101384991346953
0.0135535825917521,-0.6039129950983435
0.030419195248548636,-0.5655390714021353
0.05294722224144355,-0.4071282165971036
0.06038863820423934,-0.3413518072737201
0.06114885130690695,-0.3613555605710762
0.06955454700067776,-0.21822010502094286
0.07069893384086523,-0.20390530121923417
0.0746624567409464,-0.15845413862620272
0.08152415487820353,-0.10379096121982581
0.0911978135576339,0.04890330896095322
0.09400705674053178,0.1113703083501813
0.0980530279789047,0.14218210180901092
0.10914996974578539,0.29881694964395605
0.11003441967264482,0.3268519420949864
0.11053154030392065,0.2977140466354028
0.11751354742911602,0.3934016362129233
0.13632171690289407,0.5908191354394219
0.14192651228951547,0.6427688218581122
0.14623184373468412,0.7049752727640823
0.1485301581525711,0.7038544428454327
0.1495315843112106,0.6992423778195033
0.14955931969637248,0.6911348611044631
0.15984237003777801,0.7533578024415339
0.1637296305344096,0.7739324636552859
0.16533326218775546,0.772777998493041
0.17258614568573893,0.783291407497544
0.18651630257901264,0.7267939589070732
0.1960722236968131,0.7476006385591362
0.19771583223430422,0.672888616967524
0.20260880410356563,0.692766406667713
0.2037565653453477,0.6422564669619524
0.2042014979344131,0.6593036671549485
0.20667344430736012,0.6243889790030179
0.20995241027793554,0.5868630334668662
0.2134928304905026,0.5228434937108476
0.22907715087341352,0.35223131153662585
0.23034377034065123,0.36966621403321
0.23164814792589095,0.2877968894847515
0.25211697403977773,-0.024179102316666833
0.266064634189072,-0.2824333082995068
0.27274454800174386,-0.43069146367965694
0.28441190022498297,-0.5943932819999755
0.30129924627041493,-0.897935284619317
0.31721960181222375,-1.1139609754504927
0.32336791579527535,-1.1599070221768806
0.32349869751164917,-1.1502438261705428
0.3336498194504096,-1.2514578767869862
0.35081167605311236,-1.3015500574420902
0.3522925299211854,-1.2377490559323727
0.35951275961732376,-1.2739387485942186
0.36102318709334025,-1.243386485760987
0.36118107982133374,-1.2486877260343343
0.36415672562645174,-1.2561447654984395
0.37001774105500473,-1.1926207795653576
0.37170935207589206,-1.166052860816414
0.3717332677815546,-1.1894306598309288
0.3719537980128784,-1.1935127617503478
0.3791728790517306,-1.0871719917035265
0.38117392414462703,-1.0672109955287434
0.3821163478482097,-1.0194093843762875
0.38466092068903013,-0.997403768533156
0.39193574867452874,-0.8731977520176974
0.3922735380884994,-0.8694672318170292
0.3971464203157753,-0.7592830062848163
0.4205231169372077,-0.15393465949360013
0.42110974396151324,-0.1585359892614252
0.4213589212357567,-0.12885471028207288
0.42490168430844744,-0.030575354848723334
0.4287280784994043,0.08953957475087673
0.43057564881989885,0.18436653682606297
0.4387929179029335,0.4434498168474469
0.44163295780768586,0.5045760323363296
0.4489994554394663,0.8066315843847504
0.45875807828628234,1.1724338605536762
0.47205850839935737,1.6802254525844338
0.472206246676115,1.7046684846522653
0.47700181257119034,1.8968156960159899
0.4946665921114506,2.541618377476027
0.5066491892928493,2.957710004750597
0.5124994126136464,3.1392775698909983
0.5149662574790965,3.216157886341771
0.5172494884832215,3.3125552180615188
0.5278002823151855,3.5843335678292667
0.5310395337374385,3.6861505936484886
0.5319192231749614,3.695415193995411
0.5450269199441498,3.963488996965081
0.5489009161431273,4.009817737045492
0.5509091329603986,4.025953637499446
0.5533172159125064,4.070430113113804
0.554110268949314,4.105937138510162
0.5603623281674137,4.1856407614444775
0.5615854286927542,4.176366776676241
0.5636789444120662,4.199073107230645
0.5647399989380948,4.196823532298253
0.565608848567031,4.2125393987602395
0.5699480727637809,4.234686277791551
0.5700124857735482,4.218711056695979
0.5704014282684708,4.199390308200856
0.5806888707137565,4.185045266321756
0.5839599080605113,4.195090202293373
0.588643039174527,4.14429504589668
0.589044781804084,4.12619315196614
0.5914290554108943,4.127548342982194
0.6048316727277352,3.959176557252359
0.6157230946483438,3.7296073328370314
0.6275005029017153,3.403272896435645
0.6326953621457561,3.2652482513028156
0.6407476521223492,2.992876287049366
0.6459764576663298,2.7892083610518172
0.6496130026043363,2.6327922922837352
0.6577737282941589,2.3614027186191486
0.6664777502711519,1.9657097154647105
0.6708099060779151,1.7710502669311865
0.671191463432276,1.79686834628964
0.6735315512264757,1.6980507209265554
0.6739132135897092,1.6240666046733068
0.6773724089985382,1.521157913656652
0.6794741949730692,1.4220054013752998
0.6832788493102715,1.2689444057906443
0.700759977282388,0.5304003550661578
0.7143810013465348,-0.012815592342566526
0.720182613352887,-0.21245813345207487
0.726655245384968,-0.44636180577447926
0.7277256037956175,-0.4864972893376256
0.7381417686712584,-0.8354288965378873
0.7520039260380367,-1.1680534203636725
0.7558131537635391,-1.260460092482396
0.7573286910451968,-1.3027648344127654
0.7686878245813653,-1.5010485788595331
0.7690229825148185,-1.4756158073722079
0.7726937529834625,-1.5410355282844475
0.7824701173687982,-1.5921038176508786
0.7844623179501897,-1.612128952493606
0.7861246339268297,-1.5910599875591778
0.7879963457125125,-1.6086196161676038
0.7966706115247026,-1.6104338400215152
0.8010375262129661,-1.5585855960250299
0.8040542846873677,-1.5936906893768938
0.8152422246242716,-1.4419050929122676
0.8211743137561314,-1.3048804973654493
0.8250335766065131,-1.258885953191441
0.8273922772094151,-1.1817231221200661
0.8442316304628337,-0.7513736530939694
0.8500302720792208,-0.6145755067301504
0.8500684255118429,-0.5678401130103012
0.8526877496384895,-0.5051005805417214
0.8616708936381379,-0.1915827485065641
0.870241296455708,0.10528959233210836
0.8811243298896905,0.4865613270935666
0.8815436104249086,0.5096745572407345
0.8815550236751628,0.5196957963711192
0.8874229811375072,0.7630756009226191
0.8894825072974362,0.7994397485952753
0.8900059335771409,0.8558312737305891
0.9061821549955091,1.4470736971723857
0.9199602287160111,1.9201461937327091
0.922893364807571,2.024447318742525
0.9231352903722643,2.017269150636329
0.9241920077170773,2.0934279185365985
0.9254110493284289,2.0969696546359504
0.935183417280578,2.432272467554364
0.9358624148886969,2.4532016309136075
0.9560680318726211,2.8679100853067383
0.9671375062997036,3.102773139853752
0.9794179987649732,3.176899539820384
0.980068394392072,3.177601035319653
0.9824160601083625,3.1980865709103683
0.993953907710873,3.18572688245037
1.0014746281420601,3.1258188977823362
1.00487894528957,3.103514739666752
1.0124539222152569,3.004026979039406
1.015252084978382,2.9573089373584334
1.0239275820044398,2.8115944910328525
1.0315606028838413,2.580139222650707
1.0379910292270482,2.438930472408072
1.0380698311446874,2.42927762671454
1.0493620419447192,2.0571188210658766
1.0537000565798138,1.9174641352013153
1.0540894133771666,1.9201880146646255
1.062271468651641,1.6148936151065527
1.0811144068431888,0.8015140421905266
1.0947709089332607,0.28671883953338795
1.095792323807272,0.18727989156939912
1.1034975399095588,-0.11602495268809052
1.1175878830379933,-0.698557704118717
1.123301228377347,-0.9437209916595043
1.1279036223486498,-1.1159868097556798
1.1544278613246286,-2.0115314148325405
1.1575942999608397,-2.0887012993259364
1.1604505791909512,-2.190588788401282
1.1702053099473897,-2.3677200062244346
1.1728602596830697,-2.438545537512179
1.1842109724668424,-2.6243762275010583
1.1882733216694294,-2.643680403314933
1.1889690146579923,-2.6802991491589374
1.192682497857712,-2.6827004000904524
1.194261145017423,-2.7055593223669567
1.2043825083365327,-2.6923962992446087
1.2057837213592322,-2.7017565100422782
1.2126907258226343,-2.6696458352875228
1.2212575535768053,-2.6072360160604697
1.2226684644246424,-2.5858777312251555
1.2240810733067207,-2.5769944485269227
1.2304556596701648,-2.485325526992298
1.233622447471852,-2.4124350072456973
1.248681613293149,-2.0560429040425072
1.2494751990709911,-2.052508554598978
1.2516267878521958,-2.00914621745065
1.2574376603368798,-1.7889894180584969
1.2619444951426715,-1.6693094439051845
1.2660557177361653,-1.5495974038939093
1.2839400139462533,-0.8662044231890247
1.2847468723408442,-0.8501366214882702
1.285791353364524,-0.8105453589430075
1.297295251042426,-0.3499405433729624
1.3048640976112393,-0.05925218208660237
1.3125739766330318,0.31887833141132704
1.3145872060539405,0.4039154143694123
1.3283599349041397,1.0029915229581614
1.3389885158542425,1.4273805508504787
1.3395704536425734,1.4199725089676787
1.342238591974822,1.5786849060557726
