n_harmonics,base_freq,magnitudes,instruments
10,4.593442520874735,"[-1.44086391  0.61478032 -1.70072962 -0.73031968  0.80083619  0.1915288
 -0.60795486  2.09543223 -0.66321773 -1.326117  ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.7064692255751117,2.315219462878116
-2.703934300033236,2.179495461320239
-2.7022597025388295,2.1482484844611305
-2.701554207773114,2.0806653958367636
-2.6981271678280683,1.9256785942439218
-2.6897297928757435,1.3225662637384759
-2.6728448264404268,-0.2505355984942683
-2.661937653786063,-1.2060146273183183
-2.6583109608433153,-1.5801928770268947
-2.6552240124399344,-1.7499474385270393
-2.6443176962263535,-2.2883290493898043
-2.6398251038491214,-2.410882401373982
-2.6232076957022175,-2.230034738673698
-2.6215430052386877,-2.1960246610387895
-2.6200529468418416,-2.1280084279650233
-2.5959324055240134,-0.8486647498979826
-2.592363941365191,-0.6036184575550282
-2.591739642128866,-0.5952770700325686
-2.5872103314157937,-0.371461820509145
-2.587191234305715,-0.3737874116426713
-2.5850802387590175,-0.30065408182521275
-2.5815916396568275,-0.17599397051692872
-2.5812505519247546,-0.17283863350756667
-2.580175597877213,-0.13521268019626234
-2.5758805230032635,-0.021649530542406363
-2.5740065319266545,0.005828074448876993
-2.5691037359854327,0.032483401530652024
-2.5663700272557493,-0.018334841142760558
-2.557829079948137,-0.10989691988920086
-2.5490787252440907,-0.3991402933109237
-2.532629021887792,-1.0591088591032096
-2.5281727756290966,-1.214978436276792
-2.5222449364170374,-1.3875643857747046
-2.5197213387995916,-1.431210536984467
-2.5160134865200003,-1.4354183083320518
-2.5055889705610617,-1.3307110531556772
-2.5055844987005065,-1.3306397357289128
-2.4913611606243817,-0.6445782188342363
-2.490759348749921,-0.5649136810845838
-2.487689657165907,-0.36601765212122084
-2.484513865644561,-0.0897531218382992
-2.475960346332603,0.662166012732279
-2.469280950452172,1.2746090091013298
-2.4682818422697723,1.3766796974649496
-2.4653924566058425,1.6385016030686272
-2.4627992078988146,1.8441333983927044
-2.4583354041245897,2.1719205575269185
-2.451837606229427,2.5663301797712763
-2.450364333006338,2.6539875314938146
-2.4499393383089996,2.6411421359769647
-2.4478311271961015,2.7418070558716323
-2.4351784328119077,2.8268903973961295
-2.420590751298398,2.096912599488674
-2.4145011105212615,1.5107693071675539
-2.409986694304597,1.015889291760013
-2.4075831475607075,0.7157255769407398
-2.406769426189027,0.6059783046661206
-2.4008717543132354,-0.13604736286708502
-2.3901272566094596,-1.4435975692775147
-2.384539231577403,-2.001187310687542
-2.380216517281909,-2.460551570276355
-2.3675882303439035,-3.255418192574813
-2.35714459913019,-3.2967369653891057
-2.3533443004361514,-3.1608296614808817
-2.3525001771467577,-3.082130505956321
-2.3464077821213847,-2.725168722219329
-2.3349346602465695,-1.4950184866222511
-2.313840753097061,1.5722139618512334
-2.3095054112488524,2.1981446458614657
-2.307414157376614,2.4614165238079733
-2.292312628356566,4.022344460548237
-2.2908982797539386,4.11864854513405
-2.251534467238849,3.076779465251991
-2.2429436509784617,2.2544081150532427
-2.2392098912348897,1.8467736939888986
-2.228340402381497,0.9326322871798505
-2.2215483542346606,0.45984822005999665
-2.2149397887635667,0.1401638216344026
-2.2146720688058736,0.1380439397260163
-2.2109462055866542,0.06834865818479673
-2.203852541370116,0.026213039291818473
-2.20376136200853,0.024646221063127586
-2.1985873410604313,0.15337339765907626
-2.1960272824382967,0.22026747905453428
-2.181635982027172,1.0696006197627936
-2.1760777851392676,1.488345273032552
-2.17466752506167,1.6218916572477216
-2.1557509430111637,2.9879283074743346
-2.153273734158299,3.114951807666133
-2.1339016656908387,3.5829876580175326
-2.1301761232956524,3.5040200011898808
-2.130137802026748,3.4884245955938176
-2.1294474523031948,3.449466556108563
-2.1222257783154728,3.2121912892125803
-2.1207550137055575,3.107495379094562
-2.1090127170936466,2.3149034207182035
-2.1080525474928273,2.2668370596432426
-2.103644294582325,1.9562970333819165
-2.091335608409734,0.8514088548237178
-2.071654318634626,-0.48621614969770915
-2.0700576554231023,-0.5269832418644298
-2.0694538762816297,-0.5845337829943349
-2.0690532860595847,-0.5939702369683667
-2.0650997536628997,-0.7317788977303578
-2.0618065474332443,-0.8147563886849671
-2.060706600305296,-0.8011214953488988
-2.050670517861117,-0.8297628660690577
-2.049486236687783,-0.8359799279193678
-2.047761739890774,-0.7704441309430441
-2.0438528182302607,-0.6510640262563975
-2.0411673218487234,-0.586233176870804
-2.03086793065079,-0.12996564796346785
-2.0118097384365656,1.0760690045414225
-2.0056752795783295,1.4364469863967435
-1.996171339659358,1.9451088855646723
-1.9934671128033956,2.089336458439065
-1.9818404864749395,2.5246233479770934
-1.9699600562828556,2.6661438723846005
-1.9465586136292643,2.193845374303751
-1.932016214604245,1.4615259596085846
-1.910756842146729,-0.06002220194779698
-1.9065616500729698,-0.4142333310499378
-1.9037128638077778,-0.6532538441390257
-1.8802002753352927,-2.783054532053631
-1.8736458875660864,-3.2893088198335425
-1.847930615421908,-4.702954651830804
-1.8420935014120958,-4.847587473475043
-1.8389843130734436,-4.944004256270195
-1.8294777494729768,-4.799689109869753
-1.8106173175593283,-3.925257815614353
-1.809824298724643,-3.8827960523630747
-1.8078504248872145,-3.7529502593953064
-1.7994805735499184,-3.078563292550201
-1.7993585566639554,-3.045297788059235
-1.7819172602507922,-1.5312967563834077
-1.7778034388446544,-1.2469216115807615
-1.7756789506012716,-1.0274756797092623
-1.7709470676572225,-0.7091219395478331
-1.7608742141639002,-0.16583200263987466
-1.7545308704644653,0.09852471429061918
-1.7539340449637255,0.11072971695324232
-1.7313778317754984,0.1539542926916896
-1.7296763541317886,0.10302435850868207
-1.7271009495471252,0.07302914766011152
-1.7121682706845376,-0.4432060599922661
-1.7108571174748186,-0.5234205906209626
-1.7073658272578525,-0.6287960656834533
-1.7064999485943355,-0.6705372090768029
-1.706288236267158,-0.6742896668058529
-1.7019786864441402,-0.7779661790555742
-1.6970469041226122,-0.8623553569992818
-1.69126652276758,-0.9515600821628875
-1.685028011684868,-0.9798928032653831
-1.681447846270792,-0.9493056737606724
-1.670235334355207,-0.6438035628932177
-1.6693146256244882,-0.6093692960842829
-1.6662151077117646,-0.42395837714317836
-1.6643589436936066,-0.369811750218873
-1.6598600084715396,-0.12325649777748797
-1.636419864136566,1.5203330628071852
-1.635780434492307,1.5265399259027725
-1.6291185297474875,2.0155535064629935
-1.607532061655203,3.009463906189472
-1.6031412106627343,3.092793621048936
-1.5831832986862522,2.822344992603227
-1.5789397997459063,2.6862264827255786
-1.5761493083656735,2.5552463912027905
-1.5717326930484392,2.345797119792162
-1.571584491872478,2.402718484203334
-1.5714880338154356,2.380220439949888
-1.568007841502264,2.1950855032230825
-1.567655426296958,2.1739534018758437
-1.56077520762877,1.7571884325148432
-1.5599827953177245,1.725422561510354
-1.5557038741167186,1.4979822134341483
-1.5552923416198832,1.4691517130966012
-1.528911199179422,-0.023170640150699126
-1.523795555659128,-0.2950009428613012
-1.5190737798227292,-0.5708132938145294
-1.5183290791554875,-0.5809216839919276
-1.5151173057673282,-0.7380027855780328
-1.498094927922259,-1.652930800005934
-1.4939645344891899,-1.8751223548095481
-1.4934059410479157,-1.910637464618381
-1.4907736845619717,-2.035610237940926
-1.4793299801953872,-2.741879021257077
-1.4729352557126296,-3.041567316252907
-1.4604146843202201,-3.677717854525998
-1.4578588082859782,-3.7897717493995207
-1.442833548445302,-4.180978609252746
-1.4347856914180699,-4.137075543049576
-1.4324689493513618,-4.13615689476
-1.4321015596055682,-4.073086057256249
-1.4291316258962257,-4.050461585818006
-1.428179193902188,-3.9728031751390187
-1.4272337796633578,-3.947188075808541
-1.4170839366924937,-3.410636646871654
-1.4155041658890037,-3.329053776773885
-1.404128669525636,-2.3303974820999285
-1.4032664402109083,-2.2705156134618996
-1.390097938599823,-0.8046139332397417
-1.3743081140811502,0.8857269212743433
-1.3718179224829472,1.1699468358819223
-1.362454492088141,1.8597228010490179
-1.3486851461049008,2.4152089368137837
-1.3468698961509087,2.4313610045557184
-1.345327575873687,2.3607540999905345
-1.3324724112459112,2.054137198930116
-1.331244581667427,1.92846210209514
-1.329274694487803,1.8781276660196613
-1.3175572786315013,0.924122323582144
-1.3118916036744999,0.4351205263352309
-1.2958707161852587,-1.0663020264233358
-1.2932219280616999,-1.3528283233121299
-1.2802112536580657,-2.179754659543097
-1.2779296482896878,-2.2475391523919512
-1.2720337243329694,-2.410736946125389
-1.2461776021302498,-1.8778496144741237
-1.245647944110294,-1.811193341230172
-1.2437624903757916,-1.6943792390024095
-1.2434705881677932,-1.7055806012791248
-1.2339402139484505,-1.2011969034915642
-1.2252300531729006,-0.6927436306990579
-1.2184790496639843,-0.3330042414859153
-1.2119371325692905,-0.12050475073244754
-1.2107486181733964,-0.09863398567057992
-1.1894121805804592,-0.12604229221677044
-1.1866545806094746,-0.18893634085009667
-1.1819093834953818,-0.4033944521813261
-1.1757823644345264,-0.6626149317283861
-1.17524919340321,-0.6899459323642262
-1.1619835844230362,-1.1648483864927375
-1.1568027217422168,-1.3582581791581227
-1.136979213311888,-1.2892381446613
-1.1349436664455836,-1.2236233422106313
-1.1321928716638998,-1.0996610390556258
-1.121662988472084,-0.4568336804293297
-1.1192821068636334,-0.3184783522989099
-1.1137613790765233,0.1109264129983712
-1.1032167652209526,1.1296027937594169
-1.0999718475834994,1.4313033415002825
-1.097118444280576,1.6610567335048185
-1.0940885513134353,1.937750030888679
-1.0804809334094772,2.7142664417017857
-1.0733902577102268,2.8828001139906863
-1.0705581564116757,2.923105152042339
-1.0548048167662376,2.2184526944114227
-1.0446190094636567,1.2941102257678914
-1.0394583635539032,0.6751668883570803
-1.039254895235887,0.6862167796135361
-1.0213468593697586,-1.5750850971516643
-1.017459363127305,-1.9933261985739388
-1.0148327555731873,-2.25132814819132
-1.0124806624842477,-2.479604458176288
-1.008690513785251,-2.7667620384543126
-1.0005339439400331,-3.254591731258938
-0.9992146389521173,-3.301128754660854
-0.9963628239879476,-3.3640339809830175
-0.9858067965467558,-3.1937636921892665
-0.9842627565397573,-3.0989795742649195
-0.9826617985437371,-3.0095643897998525
-0.9819261685766936,-2.9506554635776276
-0.9758242869410294,-2.4379639791293606
-0.9737191944438806,-2.2412238662315493
-0.9721459819236351,-2.0572040613391565
-0.9720145207031177,-2.0913602225593286
-0.9717778522420493,-2.040108700440665
-0.9687192045975581,-1.650288281608005
-0.9636807595743258,-1.0075862319435596
-0.9119155524919411,4.523683086787091
-0.9034556847623376,4.4342831879209985
-0.8949869908850747,4.025694186990583
-0.8908304070935982,3.6925783585952
-0.8831977255910379,3.05834917617529
-0.8807418003895693,2.8289660368396774
-0.8798406241709356,2.7247733367202294
-0.8787826784972141,2.5749218230844746
-0.8744301779407739,2.2067653752469694
-0.8730855812427105,2.071700691541154
-0.8727397836747337,1.98163004478597
-0.8690224289716189,1.6464962799266027
-0.8605050693000695,0.8951338621934438
-0.8472203448260194,0.14771143636524794
-0.8469398746745318,0.18155849721420197
-0.8431705651660479,0.07305389025225134
-0.8388169045723521,0.02502596921396176
-0.8381247013005364,0.0417866156361374
-0.8366425728283331,0.04917520709139766
-0.816873619137847,0.8764459212857364
-0.8136112963013207,1.053795157863674
-0.811029919437587,1.2976765325243365
-0.8073426510020676,1.5190119578851509
-0.7991824341461897,2.1536290512275547
-0.793978360476431,2.5748581022091273
-0.7866958161529762,3.036952559756569
-0.7817245294813846,3.3199165996914815
-0.768042485319766,3.6254381661251642
-0.7649636523495649,3.5246912317371306
-0.7578235921414826,3.3274502516717543
-0.7496209958318825,2.944373055977912
-0.7478560759901791,2.8139420574453227
-0.7413735212210102,2.377702409447642
-0.7394899069644345,2.2100843767892684
-0.7320231911701982,1.5889728269988672
-0.7211828617131566,0.6904959875529058
-0.7102349828061603,-0.15799362346087578
-0.7064178590972512,-0.3417468323962031
-0.7053163322538207,-0.36335723265013403
-0.7051832532780633,-0.3966963518499416
-0.7014817075278286,-0.5893898584601398
-0.7002892814194714,-0.6376071745613905
-0.7000248179941773,-0.644949968165658
-0.6973021480923869,-0.7200041481778435
-0.6898653937954666,-0.8615131251825207
-0.6888511303991072,-0.8893125382970165
-0.6812112106246051,-0.8411762772756015
-0.6787441112687462,-0.7539155692634091
-0.6786819194915266,-0.7639773116865226
-0.674258482523832,-0.6738600993681368
-0.6665973526617792,-0.3366811677962195
-0.6654464122113843,-0.2733371345366439
-0.6650014502426265,-0.2522638349951472
-0.6635922658796289,-0.14022115361770757
-0.6604940603174185,0.0171248103492929
-0.6535743400160827,0.45887698636833546
-0.6525437329247463,0.5310508130465506
-0.6523641865471288,0.49675142015733215
-0.6365598119455864,1.5109812202550728
-0.6194176176693924,2.3378319171283013
-0.6167458116065969,2.422591978094645
-0.6067892238387658,2.6142086286951636
-0.5929917345793525,2.6042722300138563
-0.5914002938394889,2.5588314840564554
-0.5877969148996804,2.482534506052147
-0.5865830139998356,2.4634345737282297
-0.583441082753513,2.3862360833735687
-0.5667710568550715,1.6240859006924513
-0.5534248334681573,0.7322677578520752
-0.553400553272061,0.7309343270389591
-0.5530717908898946,0.7395938559950792
-0.5391228856982551,-0.37533262259876254
-0.5261999684827341,-1.4983818721840276
-0.5258788237772847,-1.5234600362593018
-0.5039701510663144,-3.4539993752993916
-0.502847602720021,-3.4932143097277475
-0.5023000640536193,-3.5244101208810963
-0.4976545295596715,-3.8208274135045865
-0.4831435116569476,-4.645259051477634
-0.4783403268538722,-4.753096770572565
-0.474421097993023,-4.856698453873064
-0.4721850880611975,-4.886337065373432
-0.46510065712931903,-4.868111876596346
-0.4637676375864985,-4.847116591870632
-0.4589406140045216,-4.718025050561591
-0.4586987325377345,-4.759236556750336
-0.4568538983445256,-4.651057999880667
-0.44352537115557755,-3.981960998455745
-0.4426539827529443,-3.9139028010434282
-0.4356632752415637,-3.4120145873508676
-0.4245071482481433,-2.4427160485191104
-0.4227583350355193,-2.3018960711583274
-0.4204258641622838,-2.1109841237103497
-0.4159350331813294,-1.674771445871951
-0.40306656529939566,-0.6905436346640874
-0.40022025244492454,-0.5313925190744911
-0.39053084341541844,-0.031762067679137806
-0.3864341599668757,0.08602337113382486
-0.3815181371770109,0.24584869047648253
-0.37963388950324317,0.2247312445654418
-0.3769586174678521,0.3348562845595613
-0.37329720128497046,0.3111670980897643
-0.3685207412954825,0.20759511253318008
-0.36641888902460407,0.15400236658019117
-0.35766041608751475,-0.027304895636290225
-0.35626937494615873,-0.07218588874464986
-0.35254490862242793,-0.14717784385507715
-0.34922512468996336,-0.27014330125409947
-0.34900060458995297,-0.2702609604215669
-0.34872219282396255,-0.3021447276551004
-0.3464720270546371,-0.3678267535713104
-0.34019677119753133,-0.6214788533156032
-0.32613849014992713,-0.9588371721779941
-0.32516331610484617,-0.9936437014477972
-0.32426850782694316,-0.9611910228376963
-0.31428457537989285,-0.9427441008783274
-0.31267234648134146,-0.9229477623366463
-0.3102959357164652,-0.8901274528039741
-0.3081997126909881,-0.8314171211756382
-0.30215074862004343,-0.6473106643835321
-0.3017357900038036,-0.6310629462149197
-0.29724592183715703,-0.38143489705146877
-0.29714887938655155,-0.38979066823454084
-0.29392223826070785,-0.20717225041517645
-0.28333578571000295,0.44967947101587913
-0.2550667210230704,2.400208175329105
-0.2440304522770882,2.868911412193494
-0.24330002997164035,2.8597010466960633
-0.23319770577240906,3.0677834917464906
-0.22791366073284625,3.0763124470646206
-0.22758780725953187,3.067970710330861
-0.22491799605327323,3.0605586408910175
-0.21743836468947642,2.896936877176151
-0.21374934554642788,2.786625315206119
-0.2099528851708783,2.6436963601610617
-0.19725247877633878,2.0354377134537534
-0.1869873653238061,1.4245178563289373
-0.18518065904404235,1.3417771056126448
-0.17614603762314474,0.8243633120774914
-0.16632765506163594,0.28235780430757373
-0.16354622767899762,0.13229207096316584
-0.15806712289800195,-0.1840816812040603
-0.1574032792948108,-0.20035617028369979
-0.15644857921576216,-0.27164055047155594
-0.15511305539951348,-0.3239887053632322
-0.1500082658160906,-0.6028752830156557
-0.14677978254892832,-0.7397127250776123
-0.14019573522845397,-1.1461559039675562
-0.13753277816090215,-1.2978407148210076
-0.12731628257358185,-1.827718902970253
-0.12539229679778474,-1.898067293577132
-0.124530193133495,-1.9514603405554822
-0.12374120468940086,-1.989483229107879
-0.12310670665703238,-2.0203238681790574
-0.12213333382759028,-2.104890730548283
-0.1149524967325748,-2.487026010459663
-0.11241135399200175,-2.6143876062615528
-0.09992371695960056,-3.3521740692925506
-0.09630791246158754,-3.514702609293115
-0.0874200020521183,-3.881070565476778
-0.0862582233967153,-3.9079450851249997
-0.08145265840597737,-4.097453861645292
-0.07113445100922622,-4.194644854046839
-0.06771552892942356,-4.1903369999050755
-0.05780940417370228,-3.912296224298377
-0.05440489527300141,-3.7238652159245973
-0.04521604925048095,-3.1658516059075588
-0.0328873809185275,-2.0045727943222267
-0.030608452923909457,-1.7462058247699561
-0.030152762308266468,-1.7264875377948783
-0.024146357072601266,-1.0203158972621962
-0.018736133603493244,-0.40470345765995613
-0.013163922412970042,0.21143194706615745
-0.011537612873686598,0.3749366403243821
-0.00036572083924113485,1.4323229837627818
0.012162670817238208,2.2324218045369975
0.021838335815830057,2.42823607517841
0.023745432960502022,2.421740955064761
0.03432248672434923,2.0893275605826434
0.040025028249158545,1.7630558103415788
0.04446448128993907,1.4316616273297955
0.05046936002051483,0.8861889845030939
0.05293953231027482,0.6895128597538767
0.07332523922611323,-1.1949310824995278
0.07465510777369078,-1.3396562391657605
0.07590014764681507,-1.4229405461885505
0.07884886217648557,-1.6288057559864741
0.08639589027798111,-2.0771952733617605
0.08853260131052121,-2.1836509105423754
0.09408611845382886,-2.418904603108369
0.09756706758633316,-2.417109348088032
0.10334603431668254,-2.4617840596453617
0.11064204312436132,-2.290818959381957
0.1185094032561338,-1.9895014541226896
0.12012354469203945,-1.914439106302003
0.12041001502222093,-1.9313240257226263
0.1223197730475345,-1.797876953625492
0.12254184808003821,-1.8178288837781917
0.12407110622059836,-1.7708207520555113
0.12650016888823012,-1.5799624131801648
0.1351224909905624,-1.1033992291293457
0.14051420619250443,-0.8052970477830218
0.14177937995031176,-0.7237597337925431
0.14212468237531795,-0.7052920994270925
0.15592110436429962,-0.13418260627481765
0.15966633665934138,-0.05149921039927214
0.16077086195719836,0.021314970095164892
0.1628840738592232,-0.017406014057366272
0.16769021437373288,0.02085362503677713
0.16932860062863853,0.04039525261923112
0.17480268687355904,-0.059626334989110644
0.19121951710488005,-0.5960396677647218
0.19447378477062482,-0.7141355834987597
0.19831261286542912,-0.9047483094096745
0.19958415949093933,-0.9494814353397495
0.2092897676983756,-1.2545122777445006
0.20992557619919738,-1.3182931902723662
0.21095607998156662,-1.3264888344386123
0.21291263889922307,-1.3798940862384828
0.21912223619464655,-1.4408194408955661
0.22940261446036914,-1.33178994430594
0.23700925590475252,-1.0100645336762653
0.24445780691250807,-0.6354707113158059
0.24933726388803246,-0.22485799130025602
0.26089767415314835,0.79306586265783
0.2628576250434236,0.9615814264655802
0.26355824995749844,1.0116406414869437
0.27605993362847947,2.106784164725512
0.2779935297224059,2.2464203666789877
0.27982819451396335,2.348378359583144
0.2970001985334365,2.877302308154782
0.29805204569461363,2.867858763307462
0.3014188833670133,2.865517129874596
0.320692369758516,1.5680983924969096
0.32938597522175517,0.5838011956250674
0.3309319280801706,0.4058228768276398
0.3573631872823424,-2.7101613342683186
0.3679179345760062,-3.261636273201244
0.38123898404494483,-3.1761074297772285
0.3881956504731203,-2.802918142113477
0.39529721405329044,-2.1203358047671106
0.39594680906090973,-2.074466244407396
0.39615917088795793,-2.023389303134313
0.3961673911578045,-2.019409142631539
0.40281246806150417,-1.184243949079481
0.4065244281854423,-0.6813503472696283
0.40799718561820475,-0.4887920379338658
0.4130083968725464,0.23827431005391175
0.4139753392961527,0.4147586306551217
0.4207711859975234,1.4477491806843583
0.4219298109115015,1.6103431054705721
0.44898407783851857,4.347027850675408
0.4533102413985346,4.519875972054468
0.453760624428011,4.490987404464091
0.454440389273719,4.515494339592688
0.45579098042580757,4.513472294478635
0.4572553640027408,4.555186321927364
0.46330804059780517,4.465259024135128
0.4727208265387741,4.023311132906803
0.47606911824717324,3.8054164602334546
0.4768305020585233,3.737737573292181
0.4793571530450338,3.5281069070780564
0.4812867410665098,3.356231042071663
0.48581624316420857,2.915091117582905
0.4895056565139697,2.592585035393771
0.5008134660919161,1.4789182736130284
0.5095858880444384,0.7155049249824794
0.5249374794124719,0.0497721526021424
0.5378669472295572,0.17203172820604604
0.561551791039772,1.6256353942482042
0.5673324131574895,2.1221451419084647
0.568501736890985,2.1592137008629533
0.5693604931878449,2.2842070668309518
0.5706276153055834,2.317510690011886
0.5715904713816755,2.4344692894549707
0.5783649119388192,2.9003746118880587
0.5818118532513026,3.1179300570146196
0.5889139452656273,3.393157011453776
0.6065113159353981,3.4950647259998657
0.6075206901624757,3.436699148610032
0.6109190178018871,3.3175620516618025
0.6186000652293178,2.916606328762268
0.6253609666386888,2.4560885604902385
0.6360410032803143,1.5668250641509731
0.64317417824142,0.9914441149552723
0.6445009521151923,0.8272161889051174
0.6602806838005089,-0.3030337320277216
0.6643085569775926,-0.49107032344494916
0.6643105312959419,-0.48719038046069607
0.6797157584296203,-0.8536662612732129
0.6813717835746087,-0.872651577834636
0.6819739585229674,-0.8741204948517519
0.6849953712919996,-0.8373911941909822
0.688951474143443,-0.7778848997298436
0.6942282011327485,-0.608719010403016
0.6959820649637565,-0.5148616651622459
0.6998363932455804,-0.3682597366635982
0.700148788331524,-0.3591317046942264
0.7018344610863538,-0.3047205368901025
0.7034432927398493,-0.2017719690215728
0.7123629251451451,0.30552574862165804
0.7199377004560965,0.8149844425562893
0.7238210613533793,1.0691160787060008
0.7247376480713918,1.10581421936529
0.7291546977181618,1.371265764686514
0.7389047733490859,1.9337847919281244
0.7416313632079712,2.0360639447572053
0.7638901600869996,2.6227194347409437
0.7644606248445767,2.675614533840095
0.764834714739199,2.654067410950473
0.7689852260208854,2.643757314693303
0.7871248594700777,2.275084225802533
0.7888384654312133,2.198022479791894
0.7891850191730789,2.1757689220995284
0.7949253802372502,1.9637384807566436
0.7956618648703229,1.9084084020222962
0.7988284899213491,1.7615217287966356
0.8061190260398301,1.3088321537518168
0.8093692510967916,1.0875761401502084
0.8146172105942631,0.7272604308353414
0.8166527350736086,0.5814600391250927
0.8171014304247013,0.5556576043256888
0.821925659413429,0.17125535216162643
0.8318727749119463,-0.6677195738412678
0.8322241758759854,-0.6662605221753967
0.8398157767367058,-1.2990769754023366
0.8403042382475836,-1.3679155477767415
0.8536073219459492,-2.578531720498151
0.8586686575628093,-3.0439724863608704
0.8710725656475828,-3.8651203040007163
0.8717171818032146,-3.9391039275506934
0.878965848112891,-4.343205411890569
0.8800382864631509,-4.44363347559111
0.886280635123363,-4.693316922230695
0.8980152078022972,-4.869980097143449
0.9042094583887996,-4.866747976103309
0.9083490563871779,-4.735013127856605
0.9153558884483304,-4.512226142282664
0.9229298949599896,-4.096080356605569
0.9233345626023413,-4.00594093028992
0.9365298244403442,-3.028439089767764
0.9407839349911962,-2.686618984995399
0.9447878701617034,-2.315674783704067
0.9635613568878689,-0.7449383933290588
0.974125589489625,-0.18745290461084224
0.9750241515271934,-0.1475645150991752
0.9891411976681326,0.23410658721466895
0.998620386818537,0.30587950906758854
0.9996142265912003,0.22125755591493923
1.0081460247329606,0.05940512233618597
1.0082868509160434,0.057414160159453095
1.0254244698733705,-0.5503989988103638
1.0261341412605702,-0.5479019656825344
1.033201847835688,-0.7880501653227197
1.0419606718899823,-0.9390525906543818
1.0460503339966367,-1.002737729234017
1.06675086644207,-0.6125450506119143
1.0680070496534544,-0.5707119747204714
1.0748599121052695,-0.19660376174529176
1.0754915215421326,-0.1215138109637766
1.0782882211082487,0.048535396864407825
1.082566406408966,0.28390942238154937
1.0848786754151432,0.4625950504122197
1.084961222265072,0.4921352249193314
1.118063626204881,2.6526298106120647
1.1224314845468264,2.8281553254865517
1.1362861658723027,3.1140797063819625
1.1386221782958454,3.076058893866218
1.1393358469020223,3.102490141995206
1.142952697436833,3.05650427583022
1.1474444846695384,2.978520290713091
1.1503795346105132,2.9238783412448957
1.1532793892683246,2.792927784387401
1.1631514184087548,2.4083645678403642
1.1634392293932567,2.3818883630512815
1.1660770162423661,2.265448414310685
1.1756080450339885,1.7904358777639038
1.1901609013995582,0.8989142286386052
1.1942490689208487,0.6682607198383798
1.2118533163854348,-0.2991905750328674
1.2140139027055135,-0.39325283448963955
1.2168693558590746,-0.5596198682526191
1.2210645431049816,-0.8023202675407973
1.226904362425346,-1.0853355767178108
1.2271608739399111,-1.082500858775851
1.230028809696635,-1.2408536853690288
1.2336618318586936,-1.44209171454817
1.2401194218199638,-1.7740853427776355
1.2480893941484457,-2.2070477050948663
1.2514249115182627,-2.4702031971008522
1.259137853605198,-2.852232007968841
1.259548300564079,-2.9012582062271672
1.2702534699046923,-3.473626365357916
1.2744885516224542,-3.66045212687515
1.2790966429762092,-3.8058160825867478
1.2855779957915265,-4.055130006816945
1.3071045102661918,-4.003233125726033
1.3072378279530614,-4.008077470843235
1.3119342565961194,-3.8046003318543833
1.3155902322374322,-3.589980640626357
1.323991960563677,-3.0677077833481574
1.3256600201373372,-2.880928394261656
1.3284406376989635,-2.644011589800282
1.3354571031432156,-1.9471967465803326
1.3422129366728734,-1.2043326996079677
1.342319257328204,-1.1560467518792645
1.3446219189901596,-0.9305313325883264
