n_harmonics,base_freq,magnitudes,instruments
7,3.4119345210781056,"[-0.04923101 -0.06518377  0.45687623 -1.04166639 -1.39687457 -0.18311481
  0.11314696]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.0803140523638906,-1.3203371701779756
-2.0791173336424316,-1.3238205782990786
-2.0774816693937552,-1.3159371098122608
-2.074571227380096,-1.2951694061417371
-2.072313901609076,-1.3100564440872366
-2.052551576771427,-1.175963943568033
-2.044968537183186,-1.0756779712473357
-2.0315257128239828,-0.8179095867228794
-2.0280602546586994,-0.7330296711293107
-2.025131906241181,-0.6623467685320172
-2.014849694517624,-0.3595545770864564
-2.012175662516904,-0.2728001057728765
-2.008082988790121,-0.13485161384137184
-2.0022334603921284,0.07780674033316513
-2.0003179399133617,0.153309941295434
-1.9975037058227731,0.27771241708912103
-1.9967659477874709,0.2983981327504107
-1.9903628274074319,0.5691944554805133
-1.9790876739350878,1.0580088599241502
-1.978417494682799,1.085192343913995
-1.9769246344293645,1.1568132560892912
-1.9607937768749093,1.8689755873444724
-1.9578429924503473,1.9927149147450902
-1.95280610293102,2.241438110369207
-1.9513424600339817,2.2964909089227254
-1.9484867935067103,2.4120009293645213
-1.9454022562614546,2.544695048939469
-1.944840528883299,2.5771409840848483
-1.9436780861247207,2.6257075473497196
-1.9323626003363437,3.0610161538051965
-1.9318199824540805,3.053009168194128
-1.9094327866535996,3.68700469586325
-1.8913097985562153,3.876709781058816
-1.8887351737029867,3.8902083809356784
-1.8708331998409802,3.7701401270092947
-1.8699496103457427,3.7518431110435224
-1.8672775247747653,3.7222227522528817
-1.8518660417334152,3.341666936357884
-1.8461705692143553,3.194624855897465
-1.8224762146785434,2.2877739157267873
-1.8205070375347683,2.192993964942989
-1.7809112269723861,0.44201865246745936
-1.7734645828078428,0.15172217939439747
-1.7581842793640712,-0.38228437563223333
-1.7543732255103113,-0.4785115651570248
-1.747277832890207,-0.6591400025237888
-1.745456816512451,-0.6886412920509744
-1.738966574532795,-0.8469022997353516
-1.738206079450552,-0.863350043707515
-1.7377538133708232,-0.8688043969345983
-1.7340086772511571,-0.9315143061029232
-1.731810857534412,-0.9809493835435278
-1.7274362542160016,-1.0401565545858686
-1.722253627544324,-1.0929974992909373
-1.701550488599553,-1.1550378067139846
-1.6998425006766233,-1.1408474077946327
-1.6986322370476568,-1.1633692846784855
-1.6962585961624932,-1.1276940602409942
-1.6914788798739682,-1.1092644114595502
-1.67600581092984,-0.9746898289924433
-1.6738783076681054,-0.954841292743333
-1.6564513394756628,-0.6880167106884176
-1.6555197311964422,-0.6589285140822257
-1.6499398376751089,-0.5730164500247295
-1.6362438144114506,-0.32463898620331993
-1.6289988772188277,-0.2033273246892772
-1.6248737119874614,-0.1365402122101412
-1.6248591357660969,-0.1330302616739067
-1.6205323901161373,-0.06771374079068782
-1.6177466835666354,-0.03438839261343539
-1.6129653356224511,0.060279765051214955
-1.6098596532952187,0.11051294921116397
-1.6029689332229624,0.2348609170148203
-1.5967111904349207,0.30724197756754973
-1.590524752756789,0.39837046734145354
-1.5882150374001567,0.42914663056200925
-1.5845952191252393,0.48454251827177386
-1.5823330763723633,0.48262661616459435
-1.5772319792652607,0.5723128899843418
-1.5679193064195016,0.673980463329686
-1.5647169767330995,0.7153712097325168
-1.5564590720726785,0.8059975241945252
-1.5263806358063772,1.0871827270143883
-1.5243304775649418,1.0923688912915057
-1.522887813844943,1.1141050407544355
-1.5169457225314977,1.1810427618029553
-1.5137517925091453,1.1952088732619686
-1.513609211047276,1.1981458139669476
-1.5129580021640163,1.2071345540163179
-1.5117987381508675,1.1958310576300617
-1.507221234994921,1.2348932765225833
-1.5005114113544393,1.2613833895214488
-1.4961013610703915,1.2820746385000832
-1.4778112556051644,1.3547501929147543
-1.47070998234406,1.363102203252212
-1.4655704854629041,1.348788510484949
-1.4507477100923223,1.3017241863454725
-1.4469347862339752,1.2640603210635613
-1.4466329337123938,1.261046060143996
-1.4432318302498681,1.2383621922606187
-1.4403075784665489,1.2314827551962264
-1.4306573688656197,1.0869696768757475
-1.4250475760097787,1.0135343584496816
-1.4120931545147684,0.7474187593619663
-1.4057885707245117,0.607019274784421
-1.4043509168322563,0.5934439261783933
-1.3983195263735126,0.4170140026210376
-1.3886371975394736,0.16050866973349526
-1.387251949714069,0.11756942805041976
-1.3852256935150749,0.0696329922680035
-1.375708905843597,-0.25050415844319857
-1.3656538542604673,-0.5778439887086027
-1.352855063730117,-0.9913130892426885
-1.3496395416033375,-1.1199729111371297
-1.3467585774268687,-1.212710780762111
-1.3463470349924191,-1.2375173008557434
-1.3420827709536178,-1.3526301290793663
-1.3413028476317985,-1.37139220918744
-1.3373920546434293,-1.5267817178488252
-1.3345898635553246,-1.5754299493091697
-1.3322764883163718,-1.6456902970710476
-1.3210901983037944,-1.9626246811250552
-1.317319302906504,-2.067389827968224
-1.3152553930501858,-2.105329545162298
-1.2989573300515995,-2.3776098224252036
-1.2963021818259957,-2.448572209482088
-1.2962391090960408,-2.42553701017978
-1.2931483985433425,-2.464231209382249
-1.2892434087831686,-2.4883262732918734
-1.2830007328026265,-2.5302116105834696
-1.2821242627660243,-2.5135784633175393
-1.2741478943113278,-2.5231478073271147
-1.271832170098341,-2.4961210330701857
-1.2504415356883802,-2.2435892190111977
-1.245490718692602,-2.1354453694811815
-1.240091527030326,-2.005771523491341
-1.2376959455689387,-1.9459297676626781
-1.2204858008389892,-1.4612786266911777
-1.2177629397093448,-1.3843756583846074
-1.2151349983297843,-1.314145365001656
-1.2106984612730274,-1.1702865597748802
-1.2065678446070134,-1.0464139474129763
-1.200548469680814,-0.857749989226147
-1.198796937190394,-0.8201999439588151
-1.192729625024634,-0.6470552340807744
-1.1866813843712853,-0.48896182881567374
-1.1813792031350203,-0.3548912343975659
-1.17876157953575,-0.3005281792684067
-1.176195345826076,-0.26671484256924544
-1.1745959940412938,-0.23567242264367394
-1.1672196933890968,-0.08562929585810188
-1.1640948893861656,-0.05262773255340705
-1.1606121956274253,-0.018052785306246336
-1.1487533411689725,0.03549943592650555
-1.1416249369454015,0.007942990063438437
-1.1409739882659795,0.00982588092368221
-1.1259663512192142,-0.17677690981683525
-1.1229524414886278,-0.26597893992670624
-1.1191500929797042,-0.3189705505717376
-1.1103256339289331,-0.5758866083989456
-1.1071305330276981,-0.712102571550433
-1.105167598105121,-0.7714883997516359
-1.1024784632628155,-0.8648912159227805
-1.0965273560839839,-1.102620972902826
-1.0929560798211138,-1.2234910024593673
-1.0889293549332988,-1.402492366842098
-1.0829631439846263,-1.6709418759459669
-1.0730574784368558,-2.0876625160196514
-1.0659388357752355,-2.4217964654542663
-1.056585401747546,-2.843136813474974
-1.0513505713011122,-3.0514837336198326
-1.0427489941057182,-3.404005447681207
-1.0310857226218106,-3.77494066297215
-1.0266710821542255,-3.8881335331145155
-1.0256840564875733,-3.9175097030973656
-1.0249885008386872,-3.940312701144219
-1.0218635140655783,-3.9934898430639043
-1.0160194616463019,-4.10648823775965
-1.0148688721185743,-4.121542154591147
-1.0044281568699895,-4.202690310895806
-0.9999928214696681,-4.17703492264979
-0.9783905498673104,-3.83364702097452
-0.9661854401584886,-3.4135431131063028
-0.9617060714592967,-3.2207691419477897
-0.9602147145348221,-3.1672765640305514
-0.9498783430433484,-2.6668927721324978
-0.9468033895557837,-2.5004449412381433
-0.9457487320575311,-2.467938786194379
-0.9407689849463914,-2.1851030470811756
-0.9327381033658364,-1.6812600271357414
-0.928416554332613,-1.4393198061607415
-0.919249290721952,-0.8857921922666286
-0.9158228942484894,-0.6574629079215005
-0.9150359981853642,-0.6204654119280092
-0.9003795547508697,0.23128886323506356
-0.8961874813348985,0.4540217689107173
-0.8895811733693955,0.7973694839605978
-0.8857942530792542,0.9653723518705575
-0.8822681718300491,1.108258971127132
-0.8817139517772725,1.1355102955206486
-0.8802390056313527,1.2116033703690456
-0.8799059237635589,1.219025629871152
-0.8785684873679287,1.259827936711813
-0.8768452433180389,1.330966793139324
-0.8762323609091585,1.3501382971506128
-0.8698110330216071,1.5730978249632113
-0.8691231776658128,1.5908004016626311
-0.8615416538198071,1.7837619290091868
-0.853373475673632,1.9154508657975775
-0.852419313816648,1.9176036130952105
-0.8437904581766409,1.9873284060775038
-0.8425289079360168,1.9836551437955459
-0.8419243807767245,1.9787712162378848
-0.8376176986155119,1.956789087458009
-0.8346708393972122,1.9334154896921378
-0.8328878303737515,1.9093216400982698
-0.830061177694347,1.8811103232950375
-0.8233227092173703,1.7972479293260701
-0.8233016299862346,1.7853730775980376
-0.8185379353810536,1.6807625813208267
-0.809587435368277,1.4488579007575673
-0.7943652776844323,0.9173666933568789
-0.7929333081316288,0.8767749123055144
-0.7841855877665669,0.5342356162337292
-0.7809094878145673,0.4244125757353761
-0.774352770991972,0.13872486261587505
-0.7631984103196845,-0.2666984965202098
-0.7597483382514878,-0.4187829194456075
-0.7506686033439749,-0.6996943564885111
-0.7465192370981315,-0.8064989574993621
-0.7375107976894277,-1.0180877096804204
-0.7313726287624016,-1.1153417598242157
-0.7235484154807827,-1.203461859778075
-0.7165207783481096,-1.2221254265763424
-0.7130470021703466,-1.2183822590117799
-0.7028508681534209,-1.0985289049164488
-0.6994630489112668,-1.0411443594806755
-0.6979463621041209,-1.0189879905631092
-0.677568076046513,-0.4211636676046955
-0.6728872317473193,-0.21651398634982655
-0.6711552593071408,-0.171477516472204
-0.6667014281133907,0.02101128859480038
-0.655654652170945,0.5510021396160422
-0.6369146719030798,1.5188920603641556
-0.6255084644126012,2.0824837285416624
-0.6120475314792717,2.7196666753818675
-0.6100995646958278,2.7804054959610878
-0.6087195458922441,2.8446075451441173
-0.6063922849538845,2.951892646811608
-0.6042220475699631,3.038693595588817
-0.6022480310204381,3.089872858309232
-0.5977703596825004,3.2475075265916544
-0.5944060654897716,3.334241513128147
-0.5923079625093992,3.4067134201656026
-0.5894716986176789,3.4654159539457297
-0.586624520583019,3.530434196386586
-0.5684931576391401,3.7674817895096764
-0.566119604984642,3.765687529562523
-0.5529265975569446,3.6935675665464323
-0.5436392650516018,3.5173001087890445
-0.5313062876265153,3.189866302710527
-0.5252807055285036,2.9593894120978224
-0.5210255896150922,2.80543314387769
-0.5204783569816285,2.7907234807897665
-0.520153515879036,2.773025693495987
-0.5174666040831779,2.684183201170554
-0.515881212527205,2.5939649683285904
-0.5151638160305936,2.5519613070954916
-0.5150120198053223,2.5789402736453946
-0.5148771657916189,2.5793990559671673
-0.5092231390210031,2.315021559420957
-0.5069074508593916,2.1963197821585894
-0.5052508684178667,2.1280302043799275
-0.5048427360743446,2.1171218017431825
-0.5028871363303025,2.016157803123661
-0.4920752415537786,1.5125420044911222
-0.4915972225258778,1.4739684898675078
-0.4872855907030056,1.2784567866240855
-0.47696837207142195,0.7667163653712868
-0.4747163232143867,0.6705576253148853
-0.468407349034099,0.392046868683115
-0.4656622522047895,0.24408025077750797
-0.4578148458003426,-0.08184740829820315
-0.4530794898197499,-0.26097315781018104
-0.4522837564428248,-0.2806305886283336
-0.45005341851134606,-0.37267361715553443
-0.4470464773182554,-0.4879891245716292
-0.43970386208421663,-0.7202447245221609
-0.43509172487227943,-0.8534734291802335
-0.43498179705421425,-0.8585308435882502
-0.42646425891299344,-1.0739012054013073
-0.4215684786596112,-1.1557727600615948
-0.414625676775465,-1.2854376896465032
-0.41311889034785665,-1.2981994949773095
-0.3989271917669024,-1.4300141690955368
-0.39800688060793954,-1.4472477053971715
-0.3935532856597739,-1.4604393741141863
-0.3873650099007211,-1.470760548368297
-0.3852152588415141,-1.4800811829861749
-0.3741228162158974,-1.448355672599663
-0.37250914836141336,-1.4207312181219265
-0.37211017781011035,-1.4453840277720902
-0.36881937894879435,-1.4269571124787768
-0.36872268565174693,-1.4369611779449476
-0.3644518692545571,-1.4084078066769854
-0.35235455006001715,-1.3217301493247489
-0.34234822464981196,-1.2551830063398404
-0.33089507466083035,-1.1825896940543392
-0.3303830239543215,-1.1868183998991644
-0.32873265445703304,-1.17721784296788
-0.328403890429275,-1.1677508023463026
-0.31002200584895023,-1.1105127501682925
-0.30183768271675904,-1.085035815476753
-0.29316533844499615,-1.1162634070667041
-0.28848244271119494,-1.1306531298236646
-0.28490410537986843,-1.1432186862727118
-0.2785260450365561,-1.1623363707270387
-0.26971977799449487,-1.2071170481020572
-0.2692961432311112,-1.195148398748244
-0.2658463950815877,-1.2322870228175615
-0.2642565438695894,-1.2280839109141795
-0.2638771674303575,-1.2313407186397574
-0.2616372890813019,-1.2321485822133447
-0.25293403185723573,-1.2635491836362294
-0.2509174903890159,-1.2903401166087476
-0.24912838444593177,-1.2840591172853746
-0.24674067992074145,-1.2961906600308273
-0.24241640897078076,-1.321169970709559
-0.23819501035717927,-1.3156210243004658
-0.23715554835818642,-1.2977217422432858
-0.22786541051272913,-1.2858103249869295
-0.227080780358492,-1.2815239474070172
-0.21932473908283434,-1.2388545853738666
-0.20985221985328018,-1.1459076676297923
-0.20680464206956017,-1.1379611716548539
-0.20553507020870487,-1.1033980501255525
-0.20416710749925038,-1.098275278259358
-0.2013618680653666,-1.0539338907183677
-0.1961256982256252,-0.9396468052929718
-0.18886406745779194,-0.7997808663596144
-0.18611309566376688,-0.7391426200567893
-0.17211075049415747,-0.3223227690220395
-0.1625519154817745,0.0220387401436648
-0.15658830170795168,0.23683545656614707
-0.15492468945722226,0.3091408282152147
-0.14880936319797744,0.5635395557391812
-0.14305851937910807,0.7992358899858473
-0.1366774269384683,1.0899707254465731
-0.13348295370109087,1.2455282701696881
-0.13216383368052087,1.2988453828715056
-0.10776971512934974,2.3917404899624835
-0.08249715984214134,3.3069104668040414
-0.06484323022968397,3.739702075236648
-0.0546049731470295,3.850623517464964
-0.046133769101707855,3.8962061969163284
-0.04598432303382616,3.888882857342525
-0.042262433603858174,3.905493077865394
-0.028492966886754623,3.749449795342476
-0.01839647808742928,3.5614937014956043
-0.018247339894641,3.562137020528941
-0.016710983157033787,3.5061529486554095
-0.01117847460396515,3.3683920301735806
-0.0020424762247612804,3.0944537929727414
-0.0013972338682841645,3.0861383232114328
0.0037933005474082293,2.887174436019611
0.005195798226050208,2.84807428050254
0.012690136094537507,2.542879614123186
0.01926066828566242,2.2646762663360844
0.02386414264998482,2.065257636218414
0.030907186506405893,1.7391530126068382
0.03253454001179712,1.6867410765526276
0.034257954622768594,1.5978162832537488
0.037046558183504,1.4789524720894127
0.03825393572362179,1.4290472917257926
0.03947344694778998,1.366640211431141
0.04655937638802188,1.0546450968611294
0.0479975516796225,0.9813120545503917
0.04885876583774973,0.9596451906637008
0.05308366190192615,0.7808567073664171
0.054276346070871284,0.7143646712850674
0.06714247853644384,0.2001451251498258
0.07203911495130111,-0.011739890806299082
0.07349364388871527,-0.031639094483111065
0.07652783160711785,-0.15085652799404572
0.0833353154096601,-0.3604683349486641
0.08439592409913832,-0.4036679859502527
0.09156848540095952,-0.5834598689438568
0.09512251913449443,-0.6852326040907801
0.09981012969844905,-0.7978275577164067
0.10530165968417204,-0.8926995404037988
0.10651959283885049,-0.9213035565576182
0.10705326063852239,-0.920512560119396
0.1102197721129281,-0.9853845445362915
0.12031963415008118,-1.1067325520560884
0.12462352171561175,-1.1515782862375952
0.1398072091113871,-1.158002931352244
0.15177705250854512,-1.104060618065
0.1556745182116286,-1.077923900862912
0.16541407711418632,-0.9675762048251667
0.17626809002455168,-0.8327408377799946
0.18362496262605355,-0.7138993857604581
0.18687779316585118,-0.6663083437936875
0.18783776215830494,-0.6424629348418909
0.19413588135227222,-0.5302075151549877
0.1960432260008247,-0.5105401776230684
0.20203416167380883,-0.38345092579339013
0.20306082818520999,-0.37621657993055185
0.20731414519952152,-0.3025795844190823
0.2096432495090088,-0.25897148626246036
0.21367088897336828,-0.21178439840422703
0.21457494616403494,-0.1670006789563389
0.2179365830962512,-0.11831820081167242
0.22808958424097758,0.03763304327551334
0.23055298328723683,0.10340361607778926
0.2396720386392177,0.23428294501477526
0.2436337918337257,0.3076025113622897
0.2645672463699258,0.5689730441268069
0.2750670411138456,0.720142465899795
0.282241608540478,0.7876878455776549
0.2864218708184545,0.8183538181909408
0.2864682112384562,0.8104760884828913
0.2874874313243221,0.8314068126027879
0.2920953289408281,0.8933894841061321
0.3050476133871438,1.0074570210725267
0.30544114174700354,1.0137315784642575
0.3194730080391883,1.114829148574665
0.3289733456902759,1.196180004830014
0.3307550667436039,1.2112551962677387
0.3436436025043479,1.2952240458167708
0.35680958490435755,1.3285829002002232
0.3658343127776349,1.3586278126884734
0.36654621043583147,1.3544618020910881
0.37078196332233926,1.368510565581201
0.3721141662895979,1.362111653824038
0.373225551575187,1.3614651903153165
0.38978937655253265,1.29712307626127
0.3952343507397629,1.2707665140947477
0.39960788323678287,1.2213196692665034
0.39973665754493126,1.2340384831023143
0.40784177608858085,1.1397276877499543
0.412443637382911,1.066180063186858
0.42200277772181405,0.9169223544863323
0.42631946615718963,0.8342193747159192
0.42798096614689296,0.7940677536467003
0.43132186728131305,0.7214457452325049
0.43259384016428637,0.6865377999350613
0.44319317711133177,0.4353626092901688
0.4520625771590385,0.19589102366342512
0.45212763778118603,0.1821203002658128
0.4644252548987038,-0.19107203766950684
0.46887058973216433,-0.34015840481227827
0.473707873595961,-0.496914716668015
0.49186245369660675,-1.106397694685151
0.49966074462149557,-1.3398581052079197
0.5010267802238175,-1.4012473341463623
0.5089448425300604,-1.657290681494792
0.51101474901402,-1.7132766658907408
0.5185192758213297,-1.9320919443103854
0.5332966731632496,-2.2435829447872715
0.5639560146669123,-2.50459890535555
0.5643643358550445,-2.5145960320862577
0.5768253979203424,-2.4548499586375243
0.5777747740852828,-2.426156372156962
0.603120835469392,-1.9772069178896856
0.6033775252235527,-1.9734190342789522
0.6047938846106442,-1.9199235307276343
0.6187385330267978,-1.5410339443488075
0.6242331320902426,-1.3858241132574043
0.6258685822222319,-1.3302908941412561
0.6405341778719946,-0.8816157777241769
0.6424947437057433,-0.8069122849196668
0.6457601112627831,-0.7227088100782173
0.6522560031571838,-0.5333011212648966
0.6567672341996156,-0.444976696015251
0.6576672017538985,-0.42054900664412825
0.65883041563752,-0.4091500481144071
0.6658564168090066,-0.22369542057445066
0.6698767146228786,-0.17177398252019266
0.6784193460103882,-0.04824355731136761
0.7009811736965665,0.0122871387305296
0.7015678447861124,-0.0054021673291439615
0.7024743524933874,0.009019917842956849
0.7040001509535494,-0.03900493333577697
0.7055948093063842,-0.03821073227068862
0.7148504659100774,-0.1818152963825587
0.729000625380936,-0.5311506114038935
0.7315510307501665,-0.6223110248909111
0.7477246208477788,-1.2057367337535054
0.7483392439972674,-1.2297709204092755
0.7634527743934698,-1.8881238913835108
0.7771907714442534,-2.515276851495249
0.7805302118342761,-2.6528280751280517
0.7997721336197126,-3.4405451931710456
0.8093752322348813,-3.7574676840964245
0.8190658639348474,-3.997267874892498
0.8201712722206134,-4.00626007495551
0.8218709772307649,-4.039347939633812
0.8234374510843963,-4.064453994216273
0.8268994128237601,-4.095580062515583
0.8278602578739327,-4.146443196659009
0.8328483749208289,-4.164371085551168
0.8342683647954772,-4.162787757375724
0.8524040872704415,-4.066180392518551
0.8609822098948907,-3.8747458051788297
0.8644344103777177,-3.806234412267654
0.8711480800723348,-3.584246508110574
0.8883411188515544,-2.819290542756036
0.8904990190864361,-2.706353028242307
0.8962002616533922,-2.4194427089549273
0.900518637458799,-2.1727303539831526
0.9020635960656316,-2.0485425848090433
0.9075620032055074,-1.7681324439009256
0.9138950018124579,-1.3857552213855049
0.9209248464413333,-0.9710825722148606
0.9225976288202244,-0.8434404754483045
0.9245357144531283,-0.720108805891552
0.9305325427249187,-0.3737406291421123
0.9346752861196697,-0.15072022972356297
0.9604452801926109,1.1593290306389552
0.9624509612561738,1.2259858394060987
0.9703090710496731,1.539494764101774
0.9818198208158702,1.8187435651391421
0.9861843849241332,1.885179428596749
0.98865767682133,1.9209032747595385
0.9926423809101923,1.946127707840577
1.006378442653034,1.9539167946031453
1.0082283612404979,1.9216436768359038
1.0083035859060656,1.9335849553665838
1.0214460863197967,1.7027887293527717
1.0261386266341699,1.6231077303253723
1.0279060993002371,1.5349560753427725
1.0316908976959027,1.4523237302136611
1.0344187980323918,1.369343812856064
1.039324507371214,1.202217328203993
1.0395847031749064,1.2021710962690197
1.0437227817122157,1.0494563141939242
1.0463356214898738,0.9691908581652434
1.0472138116841903,0.9339547388479165
1.0506351793650914,0.7850239309229124
1.050761206285829,0.7795226147107738
1.0553393328969687,0.616836780625326
1.055968512381682,0.583349797740895
1.0714550794766051,-0.023294899261891704
1.0754158741719877,-0.18043478620338277
1.084707728050497,-0.48986049106809476
1.0926805710671914,-0.7178360154191787
1.0962791445760125,-0.8342931031340874
1.0974580779077696,-0.8603881545021091
1.1067705087645248,-1.0527754366759847
1.11551196593176,-1.170142267196486
1.1175515937707488,-1.1855213069419892
1.1180741582301064,-1.1904331004862012
1.1207399841580896,-1.237771420885566
1.1295582615381843,-1.2020661716973535
1.130792379876362,-1.2003770778198968
1.1352496058168944,-1.1443074222011989
1.1399076586914862,-1.0797915170148973
1.1671982026248022,-0.29926824023655285
1.169212098217634,-0.2046472277136205
1.1849815350377524,0.5115800212747939
1.193727272678757,0.9509965791538735
1.1949659138550537,1.0113191023400447
1.2007950135566539,1.3231996247972329
1.2089232661178801,1.7457142762920375
1.214744689812301,2.023715438399534
1.2196486053823632,2.278972906208361
1.2198509663094637,2.2798478694911295
1.2250609743005407,2.5322166253049425
1.2272589934852967,2.630197311804997
1.2298383784461233,2.7434523399310446
