n_harmonics,base_freq,magnitudes,instruments
10,1.993596520092662,"[1.20767274 1.28494498 1.70029099 0.97647277 0.75126724 1.31389798
 0.82269213 1.48306691 0.15110857 0.1714148 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.534611895425476,1.3606242195704452
-2.5297932017525935,1.262556843677464
-2.5150305041541254,0.9558349557422653
-2.5094994974350042,0.8388724217137492
-2.4958281253305534,0.5514086097121967
-2.4913470255097474,0.4605731086351778
-2.4892846745362487,0.4188121040592042
-2.4890546729819816,0.41484053766946294
-2.48555306971961,0.345112872075969
-2.4761317673117897,0.1634787266978002
-2.4727498134517854,0.10205427743176636
-2.4692538603306153,0.03859441582187795
-2.463856175996912,-0.05728134176193061
-2.4620098771314645,-0.08833961163651519
-2.4603346431409223,-0.11740731270514297
-2.4560589177062973,-0.187831132613314
-2.4556405025518617,-0.19422717867647293
-2.447221908371021,-0.32727026371706996
-2.4396171025483153,-0.44151840132531334
-2.438228809526866,-0.4606128769350665
-2.4305648399669164,-0.5698001319414597
-2.428517185068316,-0.5968133349477566
-2.42216284043387,-0.6819639172251567
-2.416258514292009,-0.7594225502595079
-2.4124302671002473,-0.8083276552721878
-2.410103654098072,-0.8389423235583686
-2.3820268271281524,-1.1914300080550166
-2.3804010761895142,-1.2125263788066212
-2.378011309479335,-1.242716554423914
-2.3774493911031476,-1.2493804358760918
-2.3702649257397206,-1.3453475589929726
-2.3698552910451234,-1.3499432732788945
-2.3686060950114856,-1.3666161627699052
-2.3648226373937575,-1.4180814112909108
-2.3548683100801515,-1.5543735643910404
-2.345425381380303,-1.6915236854583295
-2.3355268882011613,-1.8356621098813128
-2.324123872915457,-2.0102199724280614
-2.323714089055664,-2.0161275336460696
-2.3192254821305562,-2.0854656545966885
-2.315615736649206,-2.1415862957203546
-2.3143070080007897,-2.159544782698338
-2.312576665982676,-2.186659764667872
-2.3105193223558445,-2.218725068644922
-2.309553651616268,-2.233846633103552
-2.307648394916476,-2.262624258827441
-2.301921259747444,-2.3477198753747133
-2.301741981366742,-2.3527832332095846
-2.30090820801131,-2.3650771005510123
-2.3006720635602282,-2.36815467218461
-2.2885843714725205,-2.5424933159994447
-2.2786025737924986,-2.677563206721719
-2.2684045290819075,-2.8019602745490197
-2.2643816541609914,-2.846652990604454
-2.2639335740415083,-2.8490732760246344
-2.2624623228998013,-2.86502704265679
-2.2619437247274465,-2.870222208971359
-2.2483257012884157,-2.9890603321395215
-2.213020126432215,-3.0815071714758524
-2.2053315766521773,-3.054808510231008
-2.20140615627841,-3.0361480225399333
-2.1945154717591278,-2.9914462764719807
-2.1914810272983463,-2.967599140901947
-2.1861216828162955,-2.9193827202907867
-2.184072095368854,-2.8996385902150195
-2.1819999999006443,-2.8765864254030724
-2.1762992515362996,-2.811535246179582
-2.1737337124941662,-2.7821723615403022
-2.168233613598101,-2.710353317013696
-2.166232541770106,-2.6839490059311606
-2.1588250800735294,-2.5750894692424557
-2.1193332745937488,-1.9065655819191625
-2.1099947944046273,-1.7461978364170974
-2.106207300943223,-1.6850603698361435
-2.1057819465756227,-1.6780266705108968
-2.1043684824793703,-1.6557452048331192
-2.095122448123002,-1.5123557203459788
-2.083115216223343,-1.3462250375716798
-2.0745267770400675,-1.2435950117276184
-2.071208377178923,-1.2084552733462544
-2.0662992834968095,-1.1612630266243142
-2.0553215528322655,-1.0737153770040537
-2.053555319288524,-1.0624925034429684
-2.052900496566612,-1.0580214328684177
-2.051069161696203,-1.0467571451391995
-2.050996097912649,-1.0473034011415951
-2.0473969437718877,-1.0274250945563306
-2.046009416286034,-1.0208313934034081
-2.0382896734060445,-0.9920471773832147
-2.0370941081188594,-0.9881891440904079
-2.035936157964148,-0.9878428885907755
-2.0315245763959675,-0.9782185002160841
-2.0292603678295187,-0.974854006930986
-2.02624847522188,-0.9731747563130441
-2.025639839286554,-0.9729080365477453
-2.0200887842652944,-0.9743256233597717
-2.0187487104145516,-0.97376622487925
-2.011066390026324,-0.9846539557217353
-2.008031076557482,-0.9919898385286703
-2.0010180637082025,-1.0121724171230917
-1.9960550646378514,-1.027166648463456
-1.9949526824183839,-1.0309255272212674
-1.9841180287326248,-1.0703255246741383
-1.9791683100435036,-1.0879118483860182
-1.9775152988224196,-1.094648135397307
-1.9728011601287303,-1.110000766362298
-1.9696692190283374,-1.1185875913090937
-1.9648020680495244,-1.1337251603540757
-1.9470989536627532,-1.1573877816888292
-1.9432925068803157,-1.1549366727498935
-1.92861639818915,-1.118957095160613
-1.9190771499253314,-1.0651830911563207
-1.9112737038767738,-1.0040012472975772
-1.9097530774903217,-0.9896526998548125
-1.9025593380407873,-0.9153231387637216
-1.8888846448987673,-0.7300354319468157
-1.8813353543029092,-0.6077854192365414
-1.8807985151279534,-0.5977569990391696
-1.8532870491288915,-0.035397733362511646
-1.8489238343776624,0.0636886216076018
-1.8435248686213923,0.19067100724345015
-1.8376251244083452,0.33008516631319373
-1.8336395147435585,0.4257415981219316
-1.8294348224465973,0.5272154576331707
-1.8264337063660196,0.5971567102331055
-1.8233734818793796,0.670418748178268
-1.8123152529539868,0.9230645257623267
-1.8083410041033108,1.0091726172303899
-1.8043097548523057,1.0946272598091886
-1.7998810536131788,1.185228855694718
-1.7991141502642687,1.2001503959450017
-1.7937848434850492,1.2999921928115867
-1.7925954006694906,1.322280066611219
-1.7906608131564,1.3552798253867357
-1.786653939950717,1.4216778702068524
-1.7844990737250612,1.4556437681558405
-1.7564489572801563,1.7316153642322114
-1.7524733166952404,1.7447155452162582
-1.746662608164471,1.7492719078549752
-1.7435421323120177,1.7452257796760422
-1.7350884102491284,1.7115750389677789
-1.7330847807354843,1.6984648665827597
-1.7212984161566598,1.585123536510089
-1.719844493503893,1.566948480975318
-1.7169802831046956,1.5285392136116707
-1.7140366957118935,1.4830852460210702
-1.7112146496667897,1.4375267507501128
-1.708991778842764,1.399998629267179
-1.7005456109171544,1.2375817329468854
-1.6964184027686153,1.1492182576182262
-1.6911242240593447,1.0261201745749366
-1.6850457142393669,0.8743548409148137
-1.6818795026329356,0.7923704406019666
-1.6776202510945757,0.676205161259832
-1.6637687165221078,0.2780001913296299
-1.6596845020261268,0.15561521356995736
-1.6571432760189977,0.07893333624575916
-1.6510903656672518,-0.1046618462126058
-1.64731582472767,-0.22029172244996617
-1.6435334566780322,-0.3354367247371871
-1.6411166630518854,-0.40815859829835033
-1.6409272701854722,-0.41362533608275853
-1.6308430749261988,-0.7097378366546852
-1.623430866795139,-0.9176088877723855
-1.6221622575509431,-0.9533209099384221
-1.6176890350621274,-1.0717903329471912
-1.612315811533704,-1.20566107953689
-1.6069191198856163,-1.3330378030529109
-1.6057973385811917,-1.3574896725478107
-1.603121500831701,-1.4156518067328157
-1.5877893664058258,-1.6958405938421228
-1.5847662057096765,-1.7408442291556532
-1.583108752124841,-1.761977069837342
-1.5808572302949522,-1.791093804287206
-1.5793074742809807,-1.8094189456837622
-1.5786995625965432,-1.8165422618188198
-1.5769993201441113,-1.833602968685377
-1.5669887659806785,-1.9118944142021124
-1.5557644228185237,-1.9400787041682919
-1.5481135864339945,-1.923746269199677
-1.548083687464455,-1.9227666242243895
-1.545068162467195,-1.9076254764148892
-1.5305907825858167,-1.7747833185293074
-1.5295809762038324,-1.763006578352758
-1.5174081446845549,-1.5681403036684587
-1.5166007343995973,-1.5535557750870672
-1.5102523867655997,-1.4253398013398801
-1.50866217579115,-1.3912704203427038
-1.5068053733416282,-1.348724937868223
-1.5062511653962152,-1.3371041088526276
-1.493460162326568,-1.012776307830676
-1.4906496728237526,-0.9353322527964897
-1.4899159797161414,-0.9153450537634522
-1.489573685244278,-0.9046373682219687
-1.4807737918848414,-0.6437980986750687
-1.4791826623751725,-0.5943793457510426
-1.4788908260344305,-0.585631816270479
-1.478662482536555,-0.5786129986069538
-1.4567972351771028,0.1498365907008094
-1.4550783111375882,0.20993532479127025
-1.4492485761318226,0.4137655487915853
-1.4357545516686867,0.8978913666789712
-1.4217842773669984,1.3953834178554265
-1.4084987687722743,1.8588840015659944
-1.3980517506326458,2.2100917160092077
-1.3868883482844014,2.570990570789282
-1.3859972009719899,2.597990279569586
-1.3795474161124357,2.795860553899409
-1.3786928768898676,2.820593698837725
-1.3733169345053373,2.979414648754266
-1.3618789187857256,3.2999582735631834
-1.3514955951964651,3.57123144548537
-1.3391237046072249,3.864772050103638
-1.3345035084307815,3.966441268769792
-1.331861436123465,4.021540474314152
-1.3268917429434985,4.123552190641641
-1.3244559029609317,4.172411583349999
-1.316990603528891,4.311803067805423
-1.3102791434890646,4.427758503595583
-1.3007390336884654,4.573724795667277
-1.2932783170151625,4.6753963576094675
-1.290645360377288,4.7072808010660765
-1.290095197596816,4.713622078582083
-1.2822217586287774,4.799165318688127
-1.267922445910741,4.9144319262550615
-1.266739383441184,4.922155289788161
-1.2640220130145179,4.935495655161492
-1.2637578240491756,4.936505535023969
-1.2458634200869827,4.9797301319965115
-1.2440728970728516,4.977857133000937
-1.2412299004295901,4.974851075525859
-1.2392255617634533,4.9708928921809505
-1.2266240863250486,4.911688283201364
-1.2246392609731662,4.896895988328898
-1.2200627394798715,4.858905689987188
-1.2180588106731292,4.839285638504981
-1.216248643048593,4.821277069513531
-1.210802793963541,4.756958366884463
-1.1925732259071764,4.463156349809177
-1.1918453102200206,4.449260969004474
-1.1835536862670561,4.2708079617636425
-1.1767761564512509,4.102906471114164
-1.175284727811574,4.065919793971437
-1.1637886217095679,3.7393065611397995
-1.1585947133899859,3.5763690107461565
-1.1568631045638382,3.5200190435613727
-1.1475114362379308,3.202001355477786
-1.1443554718469717,3.0861371489571816
-1.1439143514242422,3.0706761777347054
-1.1404077022720118,2.941672676680662
-1.1340473893420122,2.6981722342086605
-1.1290498848256758,2.5005022484455837
-1.1221443698578175,2.2187050956443497
-1.1172130071752104,2.013730829003217
-1.1148825689093689,1.9175322586963766
-1.1148508910533346,1.9157492228550657
-1.1137417336627642,1.868658726642225
-1.1006343137828858,1.3113731726025801
-1.0908222716848295,0.895786743219887
-1.0902818995525563,0.8718136500021714
-1.0894509007675555,0.836468470756919
-1.0772154053675675,0.3338594534942573
-1.0749035251327959,0.24258084814702593
-1.0742162293525521,0.21512982797858893
-1.073118479148232,0.17118454164721783
-1.0683833279860049,-0.009077868333232536
-1.0637120200559786,-0.1829849280049843
-1.0532089859481242,-0.5448088735988036
-1.0480014853648876,-0.7085155938674527
-1.0421790738221512,-0.8776094541347884
-1.039763055831405,-0.9430139280029166
-1.038382510853637,-0.9792900125377044
-1.0256050922700046,-1.2652049010549014
-1.0159052461554088,-1.4221291316519105
-1.0004990299118532,-1.5562662496425361
-0.9999914614469758,-1.5573507145655878
-0.9981266573435477,-1.563083858528848
-0.9860333562694015,-1.548558969924357
-0.9843736735495607,-1.539842644543101
-0.9835938846952463,-1.534507785443694
-0.9763738912178139,-1.4732188925155654
-0.9743519319523837,-1.452082080176339
-0.9651880684346059,-1.322086145715329
-0.9552435785854749,-1.1325401636167567
-0.9474900829715827,-0.9575845220454163
-0.9456398665036385,-0.9104499979706212
-0.9359391668745358,-0.6521963684890686
-0.9272600215983688,-0.40024907748349975
-0.9226180874306129,-0.25791266718362066
-0.9203517104488359,-0.18900006753178153
-0.9198178625811533,-0.1729241097852431
-0.8984712556676993,0.49402109740839645
-0.8903910933408712,0.7360172802457282
-0.884998104177849,0.8884493305070746
-0.8774025349122967,1.0903750819703404
-0.8742105113395349,1.168942173454664
-0.8549300299709444,1.5534740296529748
-0.8545717388880982,1.5581943244812788
-0.849705770694777,1.6251416019266403
-0.8458997789860043,1.6679680880179713
-0.8454679477059339,1.672656902149176
-0.8444959204623768,1.681715140803363
-0.8423224582365227,1.7011162207645714
-0.8390944048216493,1.7233645375599034
-0.8350964373872971,1.744706859693973
-0.8171917297845175,1.713657878517678
-0.7968252732962027,1.441144419613122
-0.7923646727019444,1.3491577898070566
-0.7841519500678187,1.1544765114383904
-0.7764398541945043,0.9437395385037572
-0.7706310795915918,0.770439435846867
-0.7683087159039435,0.696814820360307
-0.7455016207419032,-0.09169180153948447
-0.7447848891114894,-0.1172511249713575
-0.7413391551885491,-0.24318270060001893
-0.7268961799942817,-0.7682203109748211
-0.7189224093684676,-1.0492782742814881
-0.7177679604912797,-1.0890069849025588
-0.7126510741425633,-1.2605105557718415
-0.7095884108028159,-1.360387679969962
-0.7066555156183547,-1.4514879973820505
-0.7054216092351293,-1.4896057565955712
-0.7013051094385832,-1.612257545307441
-0.6996802082570035,-1.660078712160215
-0.6910914909097694,-1.8885601141383306
-0.6840478139572421,-2.04984294329903
-0.6803487900422214,-2.1255447352873706
-0.6797490878657859,-2.1367971975138857
-0.6765482957697779,-2.19574476625233
-0.6709921218802095,-2.2842577506183086
-0.6666505359862915,-2.3430625475542746
-0.6500027718741732,-2.4648324706670595
-0.640634456678912,-2.4637607543596687
-0.6381483318884493,-2.4562996683333433
-0.6351801831126536,-2.4432507530921974
-0.6236502214103368,-2.3462637414429053
-0.6232379348776518,-2.3426369317641598
-0.6151952949754094,-2.2390680253980855
-0.6144650437847856,-2.227504299852826
-0.6056651552210024,-2.082982806016188
-0.6039184725316558,-2.052422552769752
-0.5952953615907761,-1.8841361766264506
-0.5936093895756649,-1.848905776047639
-0.5933921388212093,-1.8449451998249913
-0.5923497419222938,-1.823481256805851
-0.5921533883098187,-1.8180104226759284
-0.5868110987816211,-1.7043225963991313
-0.5738289434170278,-1.4127980278408068
-0.5695493805312584,-1.3170247168247617
-0.5606304298273832,-1.119464458583981
-0.5599037013307036,-1.1041680465194372
-0.544738792091839,-0.801246611914977
-0.5429136255408142,-0.7691938105831712
-0.5404091371149491,-0.726387935171468
-0.5357887945182656,-0.6504880002698765
-0.5329017190822842,-0.6097514502444347
-0.5168727184254047,-0.43137106944733655
-0.5135659785610414,-0.40674097774852375
-0.5019975197911801,-0.3619472522416948
-0.5009385499205545,-0.3606344529086553
-0.48136152263174736,-0.42711601682043
-0.47371791485098314,-0.4960584158792539
-0.4726117185920815,-0.5075859726409163
-0.47005367123228803,-0.5351843322633257
-0.46449008455056173,-0.6035446222163363
-0.45879632198901454,-0.6824491436544196
-0.45574898864128244,-0.7282257007400753
-0.44628300816249133,-0.8781387388914934
-0.4352293568359604,-1.0649939889594566
-0.42339855277075156,-1.2628016303768823
-0.4191584066393368,-1.3273720312928445
-0.41010633194315815,-1.4555835982292242
-0.4091301032165182,-1.4662953693385794
-0.401286948514028,-1.5536242251817733
-0.39953324824804515,-1.5706993914712084
-0.38223090050258923,-1.6484329300514
-0.3805058750397281,-1.648100044030172
-0.35951054287869244,-1.4835108799285939
-0.356780688852508,-1.4402626490544126
-0.3564309723827539,-1.4336986846819044
-0.3553540831227884,-1.414415063208736
-0.35517128095781514,-1.4111987544662439
-0.3509102491685905,-1.328306212350162
-0.34580598583486966,-1.2108874499395024
-0.335768429428819,-0.9262335334439072
-0.3290641968079555,-0.6969511557568672
-0.32641332171687587,-0.5993376081508751
-0.32251240619493915,-0.4448908727565704
-0.32184592479298946,-0.41983246746259073
-0.3198163031085919,-0.33351333732168265
-0.3181993752492791,-0.2650839565616328
-0.2886927341176815,1.2201799744683537
-0.2816761247589179,1.616209930587193
-0.28100920067639645,1.654819486693162
-0.28084135857321924,1.664594458760352
-0.2783015456290583,1.8107442691157807
-0.27593017419420685,1.946673599199277
-0.26899072258883017,2.346597686157481
-0.26714479350836395,2.4532045263434736
-0.2651306695354694,2.567515684055236
-0.26329351125330547,2.671896936239082
-0.2501294158438121,3.40050706666179
-0.22051464629637962,4.745453564433088
-0.2095448747141937,5.080785509758615
-0.20930101474570506,5.087772825631344
-0.20864188445458298,5.104272925197712
-0.2016236540484302,5.25498854204988
-0.19019788491161815,5.392174161320573
-0.185091347462782,5.408497590329335
-0.18064486372009902,5.400959365741128
-0.18053297391793866,5.400876062637015
-0.16670996098057866,5.233348995449815
-0.1645442535203787,5.1884716326338
-0.16240518922288016,5.139689690535268
-0.1573165907469276,5.003144387031228
-0.1557912938577699,4.955978005127544
-0.13610901604199377,4.156025512538783
-0.13534595348793843,4.117996128089457
-0.11744214521571372,3.1021617882088885
-0.11493630828194634,2.943460436102074
-0.11375374433366137,2.8682181258595767
-0.11095175601119678,2.6851911261464685
-0.10876833156212129,2.5410605394606094
-0.08073225289737929,0.5862226783729743
-0.07836171171961759,0.41863038401911684
-0.0771433277676512,0.333112983699869
-0.07133532301100587,-0.06719868248479062
-0.05683183987305718,-1.0148717699752223
-0.052023699778950494,-1.30618570256956
-0.03732783025174591,-2.093506060215087
-0.03008055499541573,-2.4173247061548873
-0.017785387361252347,-2.85299255298682
-0.01135061996868414,-3.0219554700207483
0.002344408730586167,-3.2308872131036868
0.011922025675064507,-3.2585387827466974
0.017070600569901728,-3.2345312208753176
0.026401017423061557,-3.1189042779316423
0.02947966187781592,-3.0623563937938845
0.03058720559537953,-3.039266252253899
0.031249730097934858,-3.0262613492693147
0.03664688683377815,-2.898372176983808
0.039791686749685695,-2.811030501108102
0.051597747810709915,-2.4193135695684473
0.055347117899208875,-2.274550865170215
0.05642562596145728,-2.230535380847912
0.05684984941177085,-2.2139612955699475
0.06282702413276908,-1.9610874422394728
0.06387575402622492,-1.9163353662083509
0.06809401620403177,-1.725891364159558
0.07062576332909742,-1.6072641360899989
0.07089450582635504,-1.5936791455023518
0.0709024748152105,-1.5947971422851264
0.07906276988461514,-1.2030788674461117
0.08553890417525789,-0.8818552090703364
0.09790694294979652,-0.2667245075358382
0.1144334844231274,0.5100490234780362
0.11625017661080239,0.5904086047185331
0.12047312665773058,0.7672204322154875
0.12162591597792627,0.8135987110734763
0.12439172427525014,0.923617765270448
0.12655441289383074,1.0072099617216868
0.1289600316659616,1.0963084231205555
0.13454705789514776,1.2861344426711148
0.14578194568434721,1.600339282738818
0.14685781180097823,1.6241305272507975
0.15633385127325328,1.7971183121536114
0.16158893350838976,1.8597731422553991
0.16245291956749153,1.8689948294743886
0.16325439471227288,1.8742136311689186
0.17013897359803476,1.905323398984957
0.17462479728663727,1.9019610217751644
0.18657661184475316,1.7991672878765184
0.1876122833507381,1.7853795616341974
0.18971315743217554,1.7512616788102497
0.20094215480383815,1.5050502308166938
0.21796537782117342,0.9396672839197913
0.21884183051701012,0.9046718221279375
0.22689200753964567,0.5652915745222945
0.2497990491532205,-0.5614750785329558
0.251440825373209,-0.6476191007402377
0.2518146527919969,-0.6674238312705931
0.2560915890374953,-0.8941685086210566
0.2608631411163982,-1.1478607498312587
0.2612407351080783,-1.1691016006106263
0.2661195496054205,-1.4282108270819098
0.2715385955784786,-1.7131283759146574
0.2734451177481567,-1.8113380114285331
0.27390633094512795,-1.8372166509641197
0.2783262332146039,-2.062725654143371
0.27850739874388797,-2.0707599127290126
0.296310963233942,-2.9090888800906103
0.3007034184536259,-3.0924870586989406
0.3116613590911008,-3.4938210126953932
0.3161977726220617,-3.6366249419201493
0.3169062769398314,-3.658435782079534
0.3303278073295046,-3.978422348958113
0.33661351378527904,-4.075693415074395
0.3378704971689692,-4.091049054232513
0.3432955368273296,-4.1430001762493
0.3479855798405467,-4.165163841683891
0.34852844360681745,-4.166869879651859
0.3579778528621613,-4.149790351269415
0.3587495574758708,-4.145283473193838
0.3628115124967044,-4.110577401511251
0.37390409973241834,-3.9473116699452837
0.37642833403124687,-3.89619854190356
0.3776627068529206,-3.869032797369469
0.3795120637076286,-3.827505631797682
0.38391233927089363,-3.7169909414526923
0.3877176131819309,-3.60991923849228
0.4098924153302739,-2.808647756103135
0.41206989250538983,-2.715004582846521
0.4174897010580789,-2.47837958329795
0.4248201273907579,-2.1420906656948593
0.42629657385220954,-2.072341070579556
0.44213359512844796,-1.3022347008833959
0.4530851902719868,-0.7655781139048418
0.454942788169975,-0.6756123957413765
0.45896301478606016,-0.48360236643218407
0.4632301283741711,-0.28060460121819814
0.4820969147068803,0.5478618315637601
0.5056137855553975,1.3716313436884988
0.5229193439319202,1.7850273465488085
0.5249937664230742,1.823475107701093
0.5311778497308492,1.9215319801105715
0.5435271627324916,2.049890081019852
0.5443209774210311,2.0547403952617307
0.5444183605567083,2.0550903596054337
0.5518242591685465,2.0867585144277965
0.556692058778653,2.0918135147279258
0.5619729362447652,2.0843735758987347
0.5755976867980879,2.0020824367798515
0.5820111104483336,1.9374719804310025
0.5896019838406441,1.8399006143813494
0.5910236536646609,1.8200573553851505
0.5942823986267118,1.7707599450102243
0.6158937943650415,1.3848248199247766
0.6171167899918348,1.3592837403819522
0.6178705597408545,1.346018896509394
0.6195216846721125,1.3124524828507624
0.6199764605485258,1.3037861192082703
0.6217517500409437,1.2676684480456133
0.630797176441412,1.0780535618184126
0.6379178390237379,0.9283581989058252
0.641971287140803,0.842609860959211
0.6422504960800941,0.8376220666690067
0.6423930499580845,0.8343264286106561
0.6443457911876993,0.7908982296020045
0.6716643305474372,0.23690774203851095
0.675892567793186,0.15728832712628346
0.6883584891467747,-0.06556164166046853
0.6928789368559896,-0.14255174724691472
0.6957259043252049,-0.19031571372317888
0.7094205268637852,-0.40156073385366614
0.7120790200405898,-0.44099899094206335
0.7198688058154374,-0.5514403714013674
0.7231268781280509,-0.5974790981671217
0.7325231514381412,-0.721357995832067
0.7473435792884402,-0.9103162720979098
0.7503664830569541,-0.9498741383205431
0.7515549065861595,-0.9644055932302412
0.7529933554330919,-0.981213876469314
0.7575305077877701,-1.0372342043467129
0.7902067598776688,-1.464801008786224
0.7950040252289692,-1.5299404309717524
0.8006722244226889,-1.6089595896037872
0.8356114828718457,-2.1333651202457005
0.8361897425977514,-2.1430945935532995
0.8381718063511734,-2.1737938821227996
0.8473315455974655,-2.3119964168230944
0.855931758003897,-2.440362532671371
0.8613853878262061,-2.519296615268451
0.8624963662777665,-2.535396850564008
0.8630090918927209,-2.541260930991013
0.8698596662023657,-2.63603287347837
0.8825139687458146,-2.792019788562255
0.892516751298873,-2.897317855269569
0.8938408087096121,-2.9119343713162475
0.9083807616801307,-3.0222117230781826
0.9090797851188919,-3.027065382955144
0.9171482686572672,-3.0652985795844367
0.9213437531725903,-3.078565072648313
0.9222326920394357,-3.0803862856726827
0.9341889368283018,-3.0887367558693404
0.9446167135654755,-3.062711666427229
0.9526941656493544,-3.0222475197552017
0.9546269154829932,-3.0093300106116128
0.971774755383791,-2.8541216042777005
0.9750304076230689,-2.8162774965082584
0.991188931861803,-2.5994347213315083
0.9949565445418322,-2.542738470470091
1.0096968209020503,-2.300158638434695
1.0143925833974645,-2.221380903653516
1.0223635109077929,-2.0806733438606737
1.0289790663794598,-1.9652807427495538
1.0367895738889494,-1.8303841995027226
1.0405259485224851,-1.7673414549997517
1.0426027098407404,-1.7310253562228597
1.043608344777744,-1.715014744458331
1.0504946977952248,-1.604281008270311
1.0550128530275034,-1.535385216454368
1.0742401055868864,-1.2768792976587398
1.0803326042285768,-1.2100424816738247
1.0825341301420295,-1.1892264382002133
1.0876333269971967,-1.140421935285543
1.092686416042934,-1.0992294450036595
1.0933752464989333,-1.0948422040410055
1.0948152853335227,-1.0837496721884161
1.1017878018163847,-1.0387751538287122
1.1051229994468468,-1.0241136718130306
1.1127927675684228,-0.9947550866111814
1.114653573659253,-0.9889342604994353
1.1164688990285052,-0.9849594550982792
1.1169073255634236,-0.9827682904013144
1.1242369408819313,-0.9725299041456139
1.1266910854324532,-0.9719983094444584
1.1293227587157304,-0.972999186103262
1.1297291300744199,-0.9731464265605653
1.1321250638375222,-0.9751858584625197
1.136015403105148,-0.9785781318715494
1.136059093770438,-0.9769596194456198
1.1514942990141739,-1.0139832179828907
1.1540568742940378,-1.0217795387534714
1.164969804716078,-1.060495487899138
1.1671901757678667,-1.0682855794871229
1.1740464192617424,-1.093911739878233
1.180420324019483,-1.1136604092956315
1.181858228786643,-1.119618274884943
1.1832191263822551,-1.1239894445388927
1.1947820661501884,-1.14980966097489
1.1951343491580246,-1.1505359385732388
1.2176875669179346,-1.1386439050775643
1.2182671391418927,-1.1364531344865503
1.2430225079015251,-0.9799965300373942
1.2609918530487922,-0.7585379124970072
1.2676956372107764,-0.6530484183667284
1.291772202423079,-0.18448570094344302
