n_harmonics,base_freq,magnitudes,instruments
8,4.8983231149658,"[ 0.70871618 -0.64624845 -0.3501682  -1.14151449 -0.64131431  0.17906682
  0.7886031  -0.98996903]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.6219889224231845,-1.5707370801859515
-2.621323048372313,-1.5846537777952996
-2.6152792370133566,-1.7275780922375308
-2.6076351608815367,-1.8166555630734718
-2.6022601601610864,-1.8857888378032506
-2.5997439832414218,-1.8819676420029958
-2.59876535817355,-1.8771799753251603
-2.5965253412882188,-1.902041319711701
-2.5812598776198357,-1.7636706855490207
-2.5656881844382333,-1.4754075125862443
-2.5648658085049743,-1.4691733035125096
-2.5457809623346925,-1.0678928326841792
-2.5447616018614627,-1.0550751093682305
-2.543713683139564,-1.024300084152418
-2.5411416219896474,-0.9823152785480049
-2.5411149780278253,-0.9718026741579144
-2.528199191629668,-0.7707699183793749
-2.5261919003331528,-0.7385550120649375
-2.514635541516053,-0.6273134478453656
-2.513800607360496,-0.6352410418357269
-2.5092933240828983,-0.6006180887595305
-2.5082052392350573,-0.5816012124713219
-2.5081855781006084,-0.6135056600472695
-2.5053918745579353,-0.5986558563335727
-2.502080195541168,-0.5844292550276484
-2.492652977433613,-0.5944713553929752
-2.487984809521812,-0.651056866752304
-2.4873760990024807,-0.634210224822706
-2.4838810381863343,-0.6471190805754916
-2.478504516126148,-0.7137088476917809
-2.477774320983894,-0.7249229006422115
-2.4544946361906708,-1.1487185653928973
-2.4418591606970454,-1.493716267596799
-2.4327812970048344,-1.8379575330093494
-2.429878863682415,-1.981285126013287
-2.4167190852375615,-2.5570167006305664
-2.4102273849037643,-2.8713689510601124
-2.4074303085671875,-3.0288579256377806
-2.4044769958019145,-3.1738297937210502
-2.4042333701519816,-3.190896126047539
-2.395965789806062,-3.5888021546161193
-2.3959560987670008,-3.5659067945847496
-2.394639786507579,-3.6352431662528364
-2.3935491380348606,-3.6930678999878537
-2.3861640443720393,-4.008115053701809
-2.384532069702229,-4.087059292885277
-2.381716898790872,-4.182732170298175
-2.376529097718242,-4.331051919886726
-2.3741883277757925,-4.396966190572183
-2.3627871170162367,-4.484788112457944
-2.362351776241055,-4.501180947223754
-2.3585007179887896,-4.497580567571178
-2.3422019671095344,-3.974824383527767
-2.341129499639948,-3.9234068909853104
-2.3340941906570594,-3.4582997857325655
-2.332159711474061,-3.2996349944514947
-2.328773871387619,-3.0313689920282036
-2.3246848667021482,-2.6182865341882646
-2.318024888013987,-1.962595853584355
-2.3169760037896854,-1.8645697391857816
-2.306316802479181,-0.5747447247014944
-2.30594472986122,-0.5229084611418702
-2.2965425284311785,0.6608754503758698
-2.295357229063659,0.7987234063576836
-2.2942693461000996,0.9416758778866454
-2.2852205656855253,2.068889172669002
-2.279539602332152,2.7150824074243713
-2.275183411927487,3.1848652677173637
-2.2741921610734606,3.2613604263556195
-2.2730698389891746,3.40266062503156
-2.2580724290443985,4.531156801392809
-2.256312106999587,4.613843539409647
-2.2548804524304016,4.683014856576519
-2.2513051838658527,4.822036900290821
-2.245794951786234,4.917146458862643
-2.233298908413662,4.787310768609484
-2.228700326307651,4.572099963451712
-2.2275827149739955,4.517475082997472
-2.223629413584235,4.3091673744374726
-2.222582432989851,4.252519951447437
-2.2187866623899044,3.9653012076597878
-2.2151465872645186,3.7346029804517467
-2.2090156494848987,3.1957463636791896
-2.2063324793643737,2.9163276571565397
-2.1976523734957,2.0855113226267683
-2.192548819807988,1.5792143254634055
-2.1861188933934628,0.9554479702216321
-2.1860029094706013,0.9698457989941601
-2.1770491054466428,0.17938918411344468
-2.1750791378884253,0.009891638545697091
-2.1727301083380985,-0.17180395316329364
-2.168702161955923,-0.43657721550226386
-2.158614065464142,-0.9820863467803905
-2.1508598176290636,-1.2142613427010145
-2.1499540109097883,-1.2464624495377776
-2.14105681656494,-1.3150922502690732
-2.133407939696683,-1.2408152457348054
-2.1169064350033096,-0.7913889777005149
-2.1153259803615567,-0.7546656517537846
-2.110363852651245,-0.5616867128035555
-2.109399977961125,-0.5367029888628179
-2.1066328253983646,-0.4243408164939368
-2.1034448421685066,-0.2942854678147631
-2.087762678661883,0.1093172882343012
-2.0872552215820663,0.11996448097506929
-2.0780216075039135,0.1967729615549547
-2.071647141216583,0.18550274714624732
-2.0708797731630666,0.18291369050038242
-2.0667105120526132,0.13203719479483003
-2.0649481169522446,0.10599388660904774
-2.06422216102968,0.08579452158395708
-2.0599541892504316,0.021391511968505847
-2.051699224033072,-0.2677399863309945
-2.0480932078265184,-0.4074344877244364
-2.0391759364033497,-0.7370328736253786
-2.029276344712865,-1.1415258584543277
-2.0291215961253855,-1.1392035909082168
-2.02330675399629,-1.3710189437281177
-2.0142778301868387,-1.6433457244449687
-2.003763341068776,-1.838018982685
-2.0003458669745875,-1.845388976192153
-1.991591685901229,-1.7932879371649915
-1.984348383999269,-1.649185456467413
-1.9662710097286105,-0.9644426234995681
-1.9661360047073722,-0.9409587971797035
-1.9516763809762554,-0.21208956775061494
-1.9437358946761012,0.20459470731012658
-1.9338977647613174,0.5710641719562475
-1.9320111977347318,0.6277131013261856
-1.9305943470915399,0.6696684935176346
-1.9252287393063279,0.7842680405863715
-1.920133515565011,0.8862619401438119
-1.9166539041033077,0.9195951275394608
-1.9131908157649453,0.9234818168338237
-1.9126963658908622,0.922849347254691
-1.9073664663377594,0.8958118732415736
-1.8740986029473825,0.004357519574502846
-1.8511231255771066,-0.492754954879534
-1.8425855136938116,-0.4417116210952645
-1.8415596937421603,-0.45015632084703106
-1.837035029161032,-0.33619729589618635
-1.8358539947078185,-0.32176510420118515
-1.8313125857833283,-0.16266694957563393
-1.8299356730357736,-0.12408892950280667
-1.829400735104399,-0.11557017393340582
-1.8271651598833383,-0.011537755205945265
-1.8182664979105982,0.45471998807015496
-1.8124509897929981,0.8240713915843944
-1.809419641312567,1.0201607383506412
-1.805565526060296,1.302643000005646
-1.800628500028233,1.644901655086941
-1.7996439816110394,1.7251242347890272
-1.7968596467512528,1.9254202117403623
-1.792289658985699,2.2632633595778326
-1.7907489148850824,2.3575268124333433
-1.7882954947552463,2.527934578067003
-1.7804438079193146,3.0029723565304542
-1.7714517626002768,3.385691218780106
-1.763920853402848,3.5706205133544984
-1.7637343263065794,3.5654002247235552
-1.7558738164829786,3.567994271788979
-1.7543598995448508,3.572717566383965
-1.7491224279978694,3.460543889436355
-1.745536521987727,3.362799907310317
-1.7446348525842144,3.334700382992399
-1.741633456150548,3.1752035603560205
-1.7381499125502706,2.9796433308925234
-1.7362455852695198,2.8699066082725673
-1.7362078437151087,2.872330243892215
-1.7348629473838741,2.7838271172183413
-1.732341156575496,2.6042936440854776
-1.7278533952597293,2.2683774123242655
-1.7271938615597129,2.2389997566721322
-1.726264243465164,2.1620341955131805
-1.7155747790281652,1.222368783482722
-1.714032805078179,1.0789210656703516
-1.7093671291230146,0.640502782700517
-1.7071463345122841,0.44270095646511265
-1.6966381101100314,-0.4504112111684314
-1.6962830038598937,-0.5043179914371113
-1.6944953473191107,-0.65163931465112
-1.6865920691551852,-1.1855880338049851
-1.6812707429586857,-1.4711660698340647
-1.6719795512662508,-1.7881832895735699
-1.66981981185303,-1.8229855816489675
-1.6634383538535318,-1.8385900701454694
-1.6531255888991807,-1.5860639818064732
-1.6480789118392127,-1.3638010588142098
-1.6458996568509587,-1.2562019208674209
-1.630738524621739,-0.15717790962902956
-1.625703680869572,0.27428961774149
-1.6221561676823584,0.6084873328401609
-1.6198961236153928,0.7722171029826465
-1.6188638820938037,0.8590191478422653
-1.6144278436210668,1.2554927409265428
-1.6037502634098602,2.120306523592896
-1.6020718181245335,2.2510921617456994
-1.601825447072448,2.2667248210822466
-1.5876065891279056,3.042192428524361
-1.5778658003145059,3.3021614992106247
-1.5772527327896644,3.3176284874086175
-1.5771457967737208,3.301137910452246
-1.5757069078835249,3.2937520340732593
-1.574719154393531,3.3140129063633452
-1.551154670760114,2.7200842327347923
-1.5498646741088309,2.6777786296280897
-1.5478330869864874,2.5570938165732864
-1.5361489506813997,1.8831103676370735
-1.5341047933946568,1.7048771786205257
-1.5308639654491567,1.4996845289819476
-1.529920115678806,1.4575813444918406
-1.527723568718697,1.331903466690797
-1.523440313351641,1.036972101659241
-1.515988982296005,0.5835413116366338
-1.5104576386129247,0.3048677193793442
-1.5051812328491048,0.06365411921704274
-1.5047460533990897,0.046425668066890566
-1.5016035634760734,-0.09761992031847244
-1.4913789078390898,-0.35581395316656583
-1.4791265982471378,-0.4627537499537344
-1.4719335575715033,-0.37184889438740504
-1.4702725979839917,-0.34946196908279464
-1.4675795389655202,-0.31757805279713525
-1.4596187457262078,-0.12785362126560038
-1.4553376641619922,-0.005701320560686099
-1.4387025398153608,0.46228187825065176
-1.4376882886586009,0.47357596997189233
-1.436991338361294,0.48543141138422646
-1.4358754757052101,0.5219041571194856
-1.4340599324794472,0.5537622889071763
-1.4153864256757633,0.7694047864933073
-1.4018764743302032,0.6312725640894047
-1.395657969553004,0.5182437699287363
-1.3934854405933075,0.43595533156314936
-1.387864314427057,0.28504054273281626
-1.359492240206577,-0.8944317856302177
-1.3503000622527448,-1.236115601344385
-1.3481293119848294,-1.306564683783831
-1.3448742676111374,-1.417253499616902
-1.3422733513186178,-1.4940776743403013
-1.3415377932777341,-1.5048744574253234
-1.339208140641482,-1.5727875784899956
-1.3360310410738754,-1.6606465465512728
-1.3025569638739056,-1.8230150379150665
-1.3005502557630204,-1.7802706606138519
-1.2938809719359583,-1.7092909252624042
-1.2716717697208062,-1.2352681956625002
-1.268871993496388,-1.1840239431553696
-1.2611161149017627,-1.048459417873439
-1.2507280262719107,-0.8255007952416068
-1.2416019479206806,-0.7270814320591942
-1.236071838993884,-0.6648663477106236
-1.2350811593895634,-0.6717980192967151
-1.234845663545538,-0.6634429531952408
-1.2240753015511716,-0.6081163884077476
-1.220914716077901,-0.5974796595085338
-1.216755267454213,-0.5861784410485156
-1.2152892231801848,-0.5888123491582927
-1.2130520699911804,-0.6017057970139166
-1.2104417403251961,-0.592493387967621
-1.2036875459950434,-0.6347637104197519
-1.196772287182436,-0.6964966591715358
-1.1928714281791013,-0.7375898398732399
-1.1793226263051249,-0.9534530725516027
-1.1787091290876266,-0.98072486557084
-1.1785085088675014,-0.9760378961557187
-1.1692584892915372,-1.2036444350086566
-1.1630709358686142,-1.381931708506332
-1.15873439222349,-1.520838240873836
-1.1501982361786363,-1.8380871749773566
-1.147761611722522,-1.9402415345287585
-1.1407457576432853,-2.2435129022762865
-1.1385506029633894,-2.346948016223832
-1.1384707571540724,-2.3680736399894347
-1.135178657134897,-2.5023960427630687
-1.1334994580122564,-2.5899729263573654
-1.1211777094397328,-3.1876048993500365
-1.111049753185146,-3.668168877031914
-1.1055515359778354,-3.9450712560901895
-1.1018351046949355,-4.07544928472933
-1.0814768267189214,-4.510442531654165
-1.058897866543292,-3.9452018009374874
-1.0392404468794871,-2.3700147322208145
-1.0377971749616204,-2.229357955425436
-1.0359901733431662,-2.037844773412257
-1.0357215872063137,-1.9826789846279649
-1.0287164314413235,-1.2253750366429348
-1.0286809808636501,-1.2241898245896716
-1.024673362257903,-0.7000614287610206
-1.0140248285277633,0.6643825405342748
-1.0057346418349344,1.6718445172845549
-1.0042140649534759,1.8585541955755318
-1.0005503891023357,2.2956824561750464
-0.9892251924331141,3.4993787191842873
-0.9828318239520701,4.049701638278942
-0.9805528292501329,4.20439324353985
-0.9792492933591492,4.304197703872965
-0.9770673370901539,4.443018488217956
-0.9716467657434387,4.7020752167654285
-0.9700418879783963,4.759020535659181
-0.9665617106502298,4.863285958674845
-0.9564998159468754,4.9087793756663896
-0.955268304888814,4.884335044596598
-0.946722829696176,4.616607742010038
-0.9181594650445204,2.4261407774286003
-0.911345738851467,1.7602617799899918
-0.9040199997531766,1.0314770011040302
-0.8956858882674008,0.28613404724678637
-0.895311454409728,0.24846021909106597
-0.8877023141563365,-0.3390264202938993
-0.887210650205986,-0.4009086883180658
-0.8866992213319622,-0.4079903113812486
-0.8781219336733237,-0.8780662862028956
-0.8773853827582787,-0.9173673020049917
-0.8735342427799013,-1.0739352746342241
-0.8730338800710005,-1.0783015953712645
-0.8649731465131478,-1.2975015014293678
-0.8608281098654431,-1.29698111907768
-0.8601298558289114,-1.3115736513692897
-0.8543391454101985,-1.3023052979821856
-0.8510573125956222,-1.279461426932328
-0.8459045684766004,-1.1840742429226785
-0.8449252824539037,-1.1458636810180884
-0.8405716386784761,-1.0152341747746478
-0.8357918698720042,-0.8396880026428722
-0.8337301912728892,-0.7758683903398588
-0.8231439926375881,-0.3988816906315821
-0.8125218452276219,-0.07192080537940988
-0.8064900447127048,0.09607974367264577
-0.8002561604194076,0.18331012538116412
-0.7988932060576603,0.1898910288574432
-0.7924978416994239,0.21569875749641867
-0.7865435892021413,0.1774709953387091
-0.7859875795198805,0.16190562344481468
-0.7787899903269402,0.02711743326536438
-0.7775688751697252,0.021721547770191443
-0.7605235885118486,-0.5576604373054311
-0.7535382927543344,-0.8659927529911409
-0.7532712036579854,-0.8827543844147984
-0.7520405053487238,-0.9215577542570922
-0.7511787573397299,-0.948100407788374
-0.7447213173795619,-1.2126048000139957
-0.7415768240837015,-1.3617980719062495
-0.740480085475129,-1.3725016828651109
-0.7300684784660545,-1.672533708440522
-0.7267587150249675,-1.75660041524366
-0.7217900599914104,-1.8381768722090877
-0.7006382626660717,-1.6137685464435059
-0.6964926230598749,-1.4754005889897064
-0.6893356182796975,-1.2088835038093486
-0.6864388791442249,-1.0930851456361474
-0.6750648780267272,-0.5145653843789039
-0.6719296431487236,-0.35127449654827186
-0.6665639300672992,-0.09209354728444957
-0.6582551846717584,0.29342730479490076
-0.6497669930088881,0.6045725875184744
-0.6464670595984856,0.6956742056860574
-0.6463945530112243,0.7119444035610613
-0.6231460803655606,0.8950988882533961
-0.6136022955170501,0.6933194772729165
-0.6083971575097697,0.5709578882491189
-0.6061465551443384,0.4865438273289084
-0.6027776662467947,0.38734619648589463
-0.5931479321453752,0.06206985724396022
-0.5899182240975565,-0.06308061254497553
-0.5890765332470291,-0.06799077796273592
-0.5806422933736268,-0.2946975872019109
-0.5684738778956886,-0.48904854363318245
-0.5568390802334626,-0.4047833622621725
-0.5515397808311904,-0.275287523042397
-0.5465226865326676,-0.09077678921188032
-0.534144916556234,0.5409274953859239
-0.5159654368765976,1.7723555473854187
-0.5105060858804729,2.161628416630394
-0.4827847391932911,3.5534909425908117
-0.4761369726810596,3.603015876359266
-0.471366707087574,3.5741168665662757
-0.4575431699354864,3.0854276778581253
-0.44279860206204047,2.0979679935638917
-0.439684053866241,1.839107091137358
-0.4345182636117957,1.3969203841473272
-0.4284772776668184,0.8229829879875861
-0.42441311221574196,0.4206488807248769
-0.4204788597983984,0.08488241998452438
-0.4152537510256238,-0.34847146196873335
-0.40801225282345843,-0.9185378424059372
-0.4079297323074118,-0.9055693161742742
-0.39482207490966115,-1.6385786554729305
-0.39345574189374855,-1.6472834823833657
-0.3828574019695532,-1.836950186885431
-0.3660390123251447,-1.4138322875153781
-0.36548200655839036,-1.3684081127336407
-0.36482034025967014,-1.3274335662018169
-0.3645506058621235,-1.322747840458967
-0.357751071302451,-0.8975793666389416
-0.35178111536197854,-0.4794412597748985
-0.3499521621252395,-0.3234562142055132
-0.3320857141264897,1.2550770632192234
-0.31518246838049535,2.520226278559755
-0.3142569069893062,2.5921973691436104
-0.3141417192852871,2.576178940006212
-0.312512114066684,2.677587714783863
-0.30824935016495303,2.891687389839147
-0.30376882098446867,3.073607196909123
-0.30327197338223266,3.0969525648370193
-0.2902256428054333,3.3082288324894824
-0.2851874715449152,3.278286761303531
-0.27776213168005004,3.106718749090824
-0.2701477356433708,2.8302492657586362
-0.26042879630108295,2.3033636441172507
-0.24322846916811525,1.2164048803545127
-0.23993412800824965,0.9909675410543778
-0.2337861997380717,0.6192044591492663
-0.22038564313740672,-0.03607398961688246
-0.21569767211424828,-0.16117448250502125
-0.2112495239533736,-0.2988810717031394
-0.20896753202052842,-0.3627949969730735
-0.20846999667066246,-0.3543265644918162
-0.20845179437252437,-0.34626988429408534
-0.20205447382116226,-0.4252600962741937
-0.19400845037723258,-0.4323976997115226
-0.19372944380815094,-0.41950705258567417
-0.18963198518821756,-0.3743610362525039
-0.18416596136894636,-0.28905707614036674
-0.18299262861605925,-0.2769733890353407
-0.17312361580493096,-0.022403846561943226
-0.17172572720396673,0.035637048694044396
-0.16512060175903365,0.19432820960700695
-0.1539383558229015,0.5179477009681476
-0.15351014609590852,0.5102870050641359
-0.1528929271592694,0.5393944774387676
-0.14819927728849436,0.634657162367214
-0.1475286690253661,0.624150488117286
-0.14584420147063604,0.6750366502514706
-0.13267107628729669,0.780848744696702
-0.12597361609737945,0.7371977062864314
-0.12265801123629316,0.6967263366529167
-0.11703066441335874,0.5797380640977827
-0.11025710774262976,0.42795942357562694
-0.09119169848671493,-0.2753615645868182
-0.0805206371120546,-0.7130448192000481
-0.07815389866517508,-0.8324867161034716
-0.06925260949456247,-1.1775361366820125
-0.06634621464634449,-1.2759931418381734
-0.06564255302239275,-1.3079388099131768
-0.06106257676995419,-1.4522808630584505
-0.049188795991093937,-1.7218758998025394
-0.04810203161383342,-1.7588002897422028
-0.040923611528050685,-1.8435770012387505
-0.03337160066178235,-1.8782150890415852
-0.025182389930712645,-1.8518934075727307
-0.023258120301449914,-1.835987347188471
-0.02310995806770988,-1.8542534019951455
-0.009102129277074766,-1.65574105888775
-0.0030918757920113116,-1.5438611055401092
5.789449639159727e-05,-1.4800111757976506
0.013655434853483417,-1.1872061074038813
0.025147275188999174,-0.9762388056960911
0.0405760351808242,-0.7466555212715973
0.04378069091129655,-0.6733551698094452
0.051022495650547395,-0.6389229968715968
0.06317139465098887,-0.5633974161710484
0.07129299061757255,-0.5922493255259416
0.07390008276460636,-0.6112626584280938
0.08138908026549307,-0.6425974744966538
0.08191702875526996,-0.6671159264561419
0.08412039041684638,-0.685365868299197
0.10011891488252322,-0.90537886880063
0.10885853936917655,-1.0795070726163596
0.10963755703501121,-1.1009027471071888
0.11216611919762087,-1.1581050910328892
0.1174175931159569,-1.3016586526874494
0.11952884439846789,-1.3877672006696964
0.11954899845928235,-1.3666229108921792
0.12053957843692453,-1.4187907208374455
0.13188183038635337,-1.8151489845491176
0.13396938562034322,-1.9013651381454648
0.134870458941311,-1.9257433592647661
0.1416139332966253,-2.2385115762852426
0.1554857922217634,-2.898583237685742
0.15669827246566115,-2.9575875754880965
0.175893183793999,-3.8585780949090998
0.17629624017597445,-3.8903541119305936
0.17945513340954733,-4.016827958950945
0.20066681877193382,-4.497461681716912
0.21372933858479737,-4.356741510026983
0.2206265792295916,-4.096408252565947
0.225501274495576,-3.8444200695335033
0.2368867167210027,-3.0073501163959593
0.24685449994406916,-2.030923923000996
0.2537037081450144,-1.2447185995161625
0.2562871021368709,-0.9428849170212215
0.27190281554411566,1.039025698628848
0.27744494731206526,1.7268974062795743
0.27902655820024025,1.9120678311492907
0.2816061652454307,2.2385777797736335
0.2928866969465105,3.4622153876996133
0.31600798865983126,4.8604945380676154
0.3213216494235458,4.939846068983925
0.3259152601119837,4.9176124476311776
0.32921582096065105,4.8604576716822745
0.3483781544947582,3.8532612450768697
0.3491140824235748,3.788931115177033
0.3537333619177865,3.404453735594299
0.35570642279600584,3.228138832630525
0.35853780690711723,2.996412702845137
0.36301954129106306,2.584870020629184
0.372294651023541,1.6460927374109637
0.3851189979922416,0.4587378834630291
0.3863109930978261,0.3530024827285267
0.3894462657802067,0.07680838481447003
0.3937754831968352,-0.23366466360851862
0.40129988154450835,-0.7223295586327201
0.40142511111049606,-0.6969720257120546
0.40328895606766757,-0.7998427126824527
0.40510065903535564,-0.9071810814704915
0.4059605952084282,-0.9425066691478635
0.41604113457289227,-1.2449174122785012
0.41980912142907245,-1.2895255780107822
0.4226587327448401,-1.3304369508963596
0.42926319673787816,-1.2814090519657588
0.4301116282288149,-1.2774949265262612
0.4365283919673768,-1.1488710197128142
0.447067871747024,-0.8417726494922584
0.45209988955645386,-0.6862531962443774
0.4560634618045025,-0.5372780115408736
0.45836100292774873,-0.4501839484655582
0.4669021042191046,-0.17160019404660218
0.4753539106806013,0.07107706192230048
0.47952305296558073,0.12461191715557464
0.4812004002593713,0.14105845801931496
0.4876989769553006,0.19767378994930906
0.49302765366041257,0.18743801532975224
0.49394064206402444,0.19347958492747053
0.4953458456082256,0.17235668528745304
0.5036569965532323,0.02857003551517592
0.5157748686235393,-0.335198720980235
0.5286718533812422,-0.8392123733209225
0.532106781379416,-0.9765649139128662
0.5777856538011799,-1.7529817304833009
0.5782065567436776,-1.7118895177442046
0.5799798493681303,-1.672837665734424
0.5808675343920502,-1.6270466003741273
0.5956090882780338,-1.0857601735976963
0.6080684279326896,-0.4961819364934412
0.6100415415448612,-0.39973409397240306
0.6133386416509095,-0.21513619464536782
0.6139906899915797,-0.20366214217690093
0.6269281352698948,0.38951526754100413
0.6301067374630325,0.5327229711341599
0.6306706459179634,0.5347898918557946
0.6354872388583659,0.6979793582910092
0.6395397258863027,0.7936014329806961
0.6474413807714487,0.8967038472805443
0.6519015410929443,0.9246868771724306
0.6591417098226304,0.9018541176070363
0.6613635054877482,0.8502952340365729
0.6708833050743088,0.6568084524804658
0.6709678305452327,0.6505869019904894
0.6711409801935826,0.6488570589797522
0.6967212124591411,-0.15638002949701016
0.7083766874943178,-0.424818947435309
0.7137598660916762,-0.4925783145478179
0.714560192668666,-0.5070324497361751
0.7171171681125017,-0.5180325471641878
0.7253214478788728,-0.420058460247339
0.7265105868022714,-0.40088149785807725
0.7362019967426736,-0.11095289828313801
0.7416404143392157,0.16525718945558912
0.7579091792691699,1.1529155213709916
0.7628144160552934,1.5213134966777988
0.7684250698504509,1.9103688151056473
0.7731523909248494,2.232510116609806
0.7792204580335733,2.659827881923872
0.7838528933699696,2.9196323668963835
0.7929840715262033,3.3491562134914914
0.802074169167867,3.585035298320091
0.802943300427557,3.5810078990255505
0.8103104159585417,3.6124025239473885
0.8156148214291603,3.493953931785629
0.8229337379884774,3.2043657070767892
0.8252256499445334,3.099518555614658
0.8303390448708123,2.8089066480660034
0.8513012574527643,1.0851430088494944
0.858876695294398,0.4013107746205464
0.8649685922394723,-0.14008794790270723
0.8918280373257548,-1.7407271278790597
0.8973020646008614,-1.835937478926333
0.906868237305666,-1.7488428854010463
0.9331049639705764,-0.2678275140551684
0.9339559088593519,-0.21064377219804967
0.9486558387982296,1.0590386023455358
0.9508146515885443,1.2487658473645218
0.9622758863388134,2.156958255656999
0.9705762320514202,2.708892458650077
0.9749133367125298,2.9243927074281078
0.9793794925086283,3.0692014932513887
0.9841949491783426,3.2625042467658907
0.9905405071862852,3.308704422583924
0.9906023309204914,3.299986471308153
0.9961548595309835,3.296316617062815
1.008996952215309,2.975118564411916
1.0247266478707902,2.1410869395258914
1.0293204728495446,1.8423103654209227
1.040550091446124,1.121083939183006
1.0615771202996127,0.0018769923361593847
1.0675240979208196,-0.19948370003770666
1.0699014989914186,-0.2779900336023837
1.0778597534000323,-0.3959543702925487
1.0875917673854225,-0.43064403454653016
1.1005984327633307,-0.22444950914859346
1.1012462508062342,-0.23152372287787454
1.1059531051695446,-0.10637967477629257
1.1236823775690965,0.40492054564841934
1.1264345550956145,0.4405667531072478
1.1287926839409401,0.5099449768817106
1.136659012348927,0.672451867598317
1.147188413989796,0.7715257747959143
1.1513397954379965,0.7993207192933708
1.1518091507619683,0.7733058670634325
1.1531543146746994,0.7652907667160338
1.1575751758341326,0.7151488986213983
1.1594273576464902,0.7020239674805696
1.164618852841623,0.6262497397652232
1.1707886368488367,0.47283737187153524
1.1751181387428744,0.3446081771984666
1.1831856763623252,0.061245444344852004
1.1857089300808425,-0.026734668796489478
1.1925511850714763,-0.330037565052787
1.1938733417399048,-0.37187119238386035
1.1968881856916163,-0.5008359780182545
1.200634553080536,-0.6672841927148082
1.204221380989483,-0.8248576053582602
1.2170353113010126,-1.3075228218636814
1.2230193494465258,-1.4911368453008127
1.2238120781416644,-1.5023557431191181
1.2249957402852791,-1.5372733574396613
1.2295953940865942,-1.6813334644546136
1.2313173686469865,-1.6756882406855718
1.2313251215917127,-1.6978982508966995
1.2324003914212973,-1.7004180000327773
1.237435906382398,-1.7972444124772842
1.2381207874040037,-1.8119079909645253
1.254388314329832,-1.8953568489820833
1.2602406335176468,-1.8349128569053792
1.2636340765347844,-1.8038689810944855
1.2736357352911867,-1.6607840950862471
1.2750830645275215,-1.6383828339154376
1.2762450633277282,-1.6042918158788357
1.279536245480248,-1.5411384820544818
