n_harmonics,base_freq,magnitudes,instruments
7,4.752228504892029,"[-0.39039351 -1.37660798 -1.14457959 -0.59070623 -1.82717597  1.0095012
 -0.43578153]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.293829454673272,2.7380306681399142
-2.2915079726909013,2.8683756022750564
-2.274779333426978,3.5635646417089037
-2.272672577232563,3.6025489323417728
-2.254531255102626,3.6473025242249824
-2.2366607024585443,2.9695744311538554
-2.2316341572469884,2.679822432137182
-2.230017054059247,2.553601078418214
-2.22408951378888,2.1482369677046655
-2.211219084523421,1.1863002440525996
-2.2070072375208767,0.8694804385395657
-2.204491972470011,0.6413879100260982
-2.2012208067754857,0.4026799125528679
-2.1970288385688423,0.10008449096204951
-2.187986783108123,-0.5746419609332266
-2.187871309826247,-0.5915047220847411
-2.1850877168010205,-0.7569529614162809
-2.1793632405297654,-1.0835902143207472
-2.179105613527302,-1.1150003874941854
-2.177275702507271,-1.2227523000520226
-2.176950936503009,-1.234145605527293
-2.156331497204679,-1.8820045741034412
-2.1540583511303613,-1.8651230187212742
-2.147472804048679,-1.8900652838839855
-2.1439640849148622,-1.82352437220386
-2.1370379137992357,-1.6713160377724183
-2.135256451253001,-1.6123925077679553
-2.134215689773597,-1.5934453360406278
-2.132706274416935,-1.5262846029346444
-2.119608247238028,-0.9097575615408424
-2.112058161527383,-0.45970259358887405
-2.1096115685953807,-0.3063096665583666
-2.104228055839256,0.05758999937200638
-2.102186974186231,0.205589896832593
-2.0989482978248635,0.4217062179840403
-2.097060755810772,0.5686916805508857
-2.095085321786809,0.6540718607660223
-2.09218315173979,0.8943509087237432
-2.083153246134662,1.4882948763967072
-2.0715131195120406,2.161420192193939
-2.070397234613006,2.25788076713217
-2.0612184387617347,2.680721066295774
-2.050544663170765,3.0564853512902226
-2.0317351501866714,3.273821163059526
-2.023160654480919,3.2039568123611346
-2.0074033996869955,2.9426519263650652
-2.004338803390052,2.8752889025684794
-2.001683109645561,2.8218742844092364
-2.0006845994297207,2.7667746108147706
-1.9978682104197663,2.6821926875701245
-1.9798519547477598,2.099052119054676
-1.9761979851324833,1.9815406940187443
-1.9756885786710137,1.9617207246159238
-1.9748096264927666,1.9449116161036177
-1.9689482521281474,1.7407990301011769
-1.968230631635216,1.7544847226424578
-1.9671034283054867,1.6719490664279661
-1.9660157557897475,1.6753118891608079
-1.961901595769812,1.536115236815053
-1.9572531761343375,1.4169727746307172
-1.9446615979765924,1.1307863132313039
-1.9429919132493374,1.063360916077306
-1.9111526896725464,0.5393584241870059
-1.907530390267884,0.5007841380531002
-1.9007602645576607,0.4330544107801171
-1.889592103110512,0.2283949325137108
-1.889349082024725,0.2886471872614281
-1.8758054498352483,0.07707954171721906
-1.8690951187431193,-0.04529235214576416
-1.8651536166967135,-0.07586757019259238
-1.863986258252514,-0.08252568389052974
-1.8576455100043903,-0.21466172186821042
-1.8571875251923504,-0.2282548903482444
-1.8514490544302964,-0.31843805254319646
-1.847445476551319,-0.3954511773146935
-1.8336253020931346,-0.6542555768560493
-1.8316344247241,-0.66691775784714
-1.8306153526312505,-0.6925873446372433
-1.82916834795,-0.7277067463340116
-1.8229340471019189,-0.8025565517797455
-1.802337404006534,-1.0130126515810063
-1.796200070335672,-1.0772774692066938
-1.7960931271314557,-1.1023925779926977
-1.7923920570405902,-1.095989148125918
-1.7856300224155714,-1.1102790168046561
-1.773654475228915,-1.1277066299023204
-1.7727387003739854,-1.1393057278231673
-1.7716929821864624,-1.14193191486825
-1.767679792357248,-1.1188588192942042
-1.765762014567059,-1.1313450862189525
-1.7530307055267187,-1.1058550433542642
-1.7284646122196061,-1.1343813245625538
-1.7231404284041818,-1.1586136373637943
-1.7223418969045545,-1.156390647263227
-1.7219490722306112,-1.1610425420836155
-1.7173682142542033,-1.2149090610686089
-1.7146736222620664,-1.2080900075659715
-1.7049795954474019,-1.2495208532622615
-1.6962588092440456,-1.3106557549450084
-1.6952602394190548,-1.3194293485412638
-1.693097842484962,-1.3519855296119128
-1.6850680254319663,-1.4034078344024314
-1.6825803617906419,-1.4131918246906408
-1.677851442893257,-1.4390613115951585
-1.6772959182197187,-1.4432332814111843
-1.6732588440622564,-1.4576535221108058
-1.6645509560990621,-1.4375964919492086
-1.6638389035509293,-1.4154338033510285
-1.661444753425631,-1.404013502359866
-1.6592636012998598,-1.407680659884659
-1.6583921424145656,-1.3921285735148337
-1.65790491020565,-1.3827449525965985
-1.6513497667369548,-1.303546099149538
-1.6315625647593708,-0.7653536474315455
-1.6203510771686294,-0.2824493157728701
-1.6137558058814827,0.0676077435546096
-1.6013667138440393,0.789747818917606
-1.5941492829856068,1.262902586527026
-1.5915480825208788,1.4314919944270963
-1.5879358731555764,1.6599840562151602
-1.5816535354613084,2.0778816566936005
-1.5800948628187288,2.1816613964362066
-1.5780598970742465,2.2523004919838483
-1.5664906980602142,2.9424751286021418
-1.5629456715018195,3.1084449908179765
-1.560228010307135,3.2352698987251203
-1.5596272687675967,3.266830509618081
-1.558848756444424,3.281767858553362
-1.5556037265496054,3.427875550998337
-1.5514809382354169,3.538471841540085
-1.548558161308498,3.642507884649897
-1.5466886374780329,3.6703882451600847
-1.5433252223257286,3.7330245162303624
-1.538286397773328,3.7644884244550223
-1.532251119224687,3.748767530749895
-1.522493978838708,3.5636334558295704
-1.5218089090992732,3.5518386788993603
-1.5049822152278078,2.7362213470626613
-1.503700242671821,2.6607067072216584
-1.5021617679619663,2.5340970078986724
-1.4994285868669923,2.3314563000611863
-1.4946597173818668,1.9980572713636986
-1.493856245702369,1.9328998456460873
-1.4936277045714077,1.919120682191379
-1.4859772024634836,1.2986862753739856
-1.4837929699771986,1.1014623807171124
-1.4826667747052018,1.0121101577164162
-1.469305328535654,-0.17605745859874078
-1.4561436934777354,-1.3242260490623714
-1.4536108621278903,-1.4967424497265254
-1.4501997909010926,-1.808129227083822
-1.4466117860921195,-2.0297904224522507
-1.443906917207369,-2.212201354634368
-1.4240163347351162,-3.0870439837351
-1.4178218731711647,-3.1839425600956477
-1.4171622676092372,-3.188252724209939
-1.3942814508259895,-2.948356182392079
-1.3823613453119379,-2.5052739265590254
-1.3712530524597168,-1.989938710050477
-1.3697842633676385,-1.8870282444537358
-1.3457666673789996,-0.7557937475621427
-1.3438147313309676,-0.6537490852982265
-1.3367570030589544,-0.44204862163474584
-1.3158284679585035,-0.13046306231496396
-1.3147276269320145,-0.14121332485183294
-1.3006537949936277,-0.34730474379669224
-1.297149803285087,-0.4161920804170893
-1.294375503560693,-0.490184097074268
-1.2876820965008562,-0.6901120825117184
-1.2869444451350391,-0.7556421379687823
-1.2817470122555052,-0.917721288155585
-1.2777786310176955,-1.1015353189245463
-1.275619152319264,-1.155756785552742
-1.2749558041964406,-1.220492550631797
-1.267762564153616,-1.5094220977136723
-1.255133165093607,-1.9716269387422731
-1.2427984814889415,-2.3396634350099244
-1.2420516863039985,-2.3542028049506207
-1.2406315148573943,-2.371625357870757
-1.2382376778901967,-2.40972408729871
-1.2363801203838072,-2.4680895259408215
-1.2303595567871244,-2.5303742284165063
-1.2276423911277035,-2.551659343705546
-1.2156548215495306,-2.5145178719332018
-1.198166089306676,-2.14606891824119
-1.176519502846089,-1.4081571946215792
-1.1688008378584331,-1.136548042524264
-1.167154101998785,-1.0730493653995292
-1.1625402955504043,-0.9281859352532896
-1.1609266200643689,-0.8707619939846318
-1.1134908505565884,-0.591496022397175
-1.1134475731230922,-0.5876407360063458
-1.1113142397382128,-0.6238441750638357
-1.1099083904017697,-0.666730282365673
-1.1069217261463993,-0.740636806501249
-1.0928117981763887,-1.0930119734818078
-1.090345402666098,-1.1653799901228743
-1.0843088038596624,-1.3435207710333241
-1.0769780347896247,-1.5266044913879253
-1.0760429498747888,-1.539423632372216
-1.072750742079859,-1.5583959542013044
-1.0708862563442292,-1.6129825995356375
-1.0653702986985956,-1.699181065793228
-1.0552137763455487,-1.74668553879426
-1.0544920392576878,-1.7206086314157694
-1.0512977537485546,-1.7170638012555859
-1.0403089364351672,-1.511774977190355
-1.038147111618129,-1.438264170206882
-1.030578850486063,-1.1547319976644093
-1.0295215177483203,-1.1354786020393275
-1.025713725156315,-0.9464799592490754
-1.0252124937486053,-0.9073479198041647
-1.0152586218447326,-0.31034599775884564
-1.007154612744208,0.2187123694462641
-1.0004219901181521,0.7468509367982168
-0.9992642578109443,0.7754518514084755
-0.9957430077931204,1.0519935352245298
-0.9918565992973551,1.3558380216818058
-0.9913971002440789,1.384032802505924
-0.9739492428889598,2.585984876195135
-0.9739289681280878,2.59408986830145
-0.972882590230487,2.6428816764551253
-0.9711958134473555,2.7601780851271074
-0.9693944620486246,2.834890789806207
-0.950247121604634,3.6208423005062067
-0.9386915106724691,3.7076984556010726
-0.9287916426633482,3.565440671700382
-0.9264806996215325,3.485739930511953
-0.9251916401720068,3.4642558553972176
-0.9244781814158136,3.4249027520992867
-0.9209830235486112,3.271392686354396
-0.9176109355524731,3.1174277474577163
-0.9117666587144551,2.8331094976769164
-0.90990058248555,2.6837832300531357
-0.9075842143510893,2.5648008015335804
-0.8949295098485743,1.660769351317358
-0.8914344299511412,1.3870839076448702
-0.8913394903632055,1.3516360257150322
-0.8886510172059019,1.197328931992694
-0.8880062137104403,1.0977896768368394
-0.8841063555971882,0.8096156544810786
-0.8839159158673233,0.7678404992478253
-0.8811154402806158,0.5690787969649271
-0.8806069290846703,0.5462015017483759
-0.8778575948096128,0.2959384176338387
-0.876360917291116,0.20037691148652975
-0.8759664211393621,0.16524672375504618
-0.8745309469636959,0.06950421279368621
-0.8724922560346489,-0.08992194983919206
-0.8651375950665994,-0.6231960912593788
-0.8623579685042522,-0.787622798258351
-0.8504989949500592,-1.4302033031964971
-0.8462371536041768,-1.6060104932084922
-0.8456133489778033,-1.6194128392738267
-0.8207755357522006,-1.8274733454639827
-0.820035243283046,-1.8149860024035704
-0.815481463312659,-1.710385886561444
-0.8062150861620196,-1.36370690448776
-0.7991107446691643,-1.0045254551755025
-0.7948617095043904,-0.7527531338356089
-0.7919647198384263,-0.588300149123914
-0.7888859228173803,-0.4031393236630781
-0.7827146727715153,-0.001224270246966046
-0.7816968483029245,0.10279862506200912
-0.7754892349629601,0.5304482102185861
-0.7728548923095446,0.6768260520089961
-0.7700853500220095,0.878727394194177
-0.769627407771103,0.9088908548989336
-0.7642934150247154,1.28376703161376
-0.7632460972799837,1.3456059487702714
-0.7614887704530151,1.4550039811649291
-0.7504795872883658,2.1234404341596607
-0.7488708284598511,2.216939833465777
-0.7449104510761773,2.410207811042105
-0.7435336570036366,2.487713358687691
-0.7365139251447363,2.7952665971033124
-0.7292670423927934,3.0249092475599793
-0.7265484103340567,3.092728772123877
-0.7226054791818339,3.1776846604161455
-0.7215603333945695,3.161681337746222
-0.7161114077150765,3.2434657392686823
-0.7148938866262853,3.262632178521428
-0.7129202290037195,3.274886308348142
-0.7052453441197475,3.2758144845627726
-0.6830489589526829,2.889817041447872
-0.68169012501306,2.849851420305951
-0.6783042209896353,2.762825245666337
-0.6706774025494369,2.508042284767518
-0.6689281101022484,2.472189094739172
-0.6658999247870359,2.349001137467015
-0.6615575970337795,2.241776796869574
-0.656317268089829,2.0582123716200846
-0.644709619850734,1.662989957592099
-0.636004415055873,1.4337757539951934
-0.6282501103776248,1.234036612561216
-0.6095622706483392,0.8453084333487269
-0.608711183253094,0.8405728096221784
-0.6062751633801229,0.7837339172240306
-0.6035586635126724,0.74145427624672
-0.5940799830190158,0.6135415594774483
-0.591578428578563,0.5700750643244827
-0.5796026764397837,0.4263473111402746
-0.5769039508559168,0.3852014635452361
-0.5760607708299474,0.3948061384453162
-0.5595207565210014,0.1514365036733513
-0.556078690645224,0.11903486529105574
-0.5472342680769842,-0.041714807137684745
-0.543923911956111,-0.07432874830178804
-0.5430753743478984,-0.08827528193120196
-0.5379315781368028,-0.15320329148542175
-0.5347946578913625,-0.2329709204832901
-0.5317548298361903,-0.28825599455147444
-0.5309255165306439,-0.2802153036680272
-0.5285151604253429,-0.3147439512927445
-0.5276732401104236,-0.3645833768634422
-0.5119567845232522,-0.6181855524442036
-0.5092264761116958,-0.6739663517121776
-0.5033958492711808,-0.7237440723750339
-0.49653976173873904,-0.8730512442674914
-0.4954219426647639,-0.8890189614321864
-0.49273431864529327,-0.9095712417500424
-0.47762422213913247,-1.0208619602203264
-0.4765271423450672,-1.075441984571513
-0.4706016783598952,-1.1086492924881879
-0.45713611690880196,-1.1367717708515417
-0.45065508131011933,-1.143103353545999
-0.4487540729935482,-1.1370773936523797
-0.4338765711477084,-1.1135524529636125
-0.4257255535072999,-1.1231783448946793
-0.42498454835789534,-1.1000035511657118
-0.42494578308154907,-1.1323047089101927
-0.40810002758293873,-1.1336493091723465
-0.40763879417650895,-1.1361990414182077
-0.40332323340019816,-1.1603719044615208
-0.4013019404247813,-1.173145022748818
-0.39951199807844473,-1.1637681392453578
-0.390648128695827,-1.2276371261970878
-0.39040062430058287,-1.213692657380346
-0.3896763519223563,-1.207753329030494
-0.3882316968114292,-1.2357791090647652
-0.37042178201402765,-1.3633371583095322
-0.361767913077236,-1.3995837878408672
-0.34656059567222997,-1.4408567549641536
-0.33252244336778514,-1.343532439511757
-0.3286062537097827,-1.289628091234465
-0.32183878507132846,-1.1427260594519073
-0.31815308119830643,-1.0445374033645196
-0.31699279248512413,-1.0065546879521832
-0.3111736182561087,-0.8349653858771433
-0.3010805752770893,-0.4369676754686905
-0.2946472765583348,-0.08844895778058315
-0.29219236906579527,0.059853320707271215
-0.28567428629652536,0.4233234617499322
-0.27731066286886996,0.9135680073464967
-0.2718825515722294,1.2654710685575556
-0.2644148393370358,1.7555248150049694
-0.26203985677735453,1.9033147730460342
-0.2483446664216462,2.7504359354012147
-0.24787562233608362,2.7785105514686177
-0.24495611394334693,2.910976721214891
-0.22638121544524337,3.6557042985753294
-0.22183968501157647,3.7275580402969846
-0.2212363618818287,3.727392439803429
-0.22081525789953016,3.755168610351684
-0.2200245134533425,3.738063148998854
-0.21342061556638248,3.7613978928337755
-0.20486723678154561,3.693284415901497
-0.2031113109616629,3.6385524136612917
-0.19625883098155228,3.427828881839797
-0.19456820077181813,3.3286083200012127
-0.1727941916813327,2.027481517992184
-0.17153936010424076,1.926184071451288
-0.1672275110023076,1.603287621565556
-0.1540407162876507,0.4300085402815093
-0.14805912417935385,-0.10966984563177566
-0.14405681550962157,-0.4762554975745499
-0.14006352061944227,-0.8300398040869907
-0.1387065919221775,-0.9339825757421608
-0.13394953105679974,-1.324848805346698
-0.13095052502956417,-1.5898760230477067
-0.12719516132165154,-1.8158691223394205
-0.12667480343094484,-1.8507421965987028
-0.12060537424223838,-2.2566115105941678
-0.11870891371857706,-2.3778506101346193
-0.10953545004544551,-2.832056145957619
-0.10175321343283761,-3.101005635657748
-0.09819705251866617,-3.176624597914918
-0.09310340050907673,-3.2373713797079047
-0.09073383102653221,-3.239929201527191
-0.08954984672259236,-3.2359623687427628
-0.08125642515220433,-3.1741697447601256
-0.07800376492473005,-3.122771515624847
-0.073839858451346,-3.0083283099251745
-0.07033315514336547,-2.917992566250821
-0.06988385082715354,-2.886165275289225
-0.0634980099018434,-2.6710314743772674
-0.06329229126222113,-2.6377286831230298
-0.056395344704294637,-2.3350440474873784
-0.05369058780487146,-2.2013001653804296
-0.04165054161365678,-1.628347938648708
-0.04071595048316645,-1.5293657718837748
-0.027270450508512845,-0.893564328201644
-0.02229932922692912,-0.7159970355860574
-0.01983637186793441,-0.5997593202185659
-0.014878962879416147,-0.45682285732625283
-0.01437549205175026,-0.4456671775441655
-0.01123651907212686,-0.3416060376104147
-0.010027143804276939,-0.3299391529285249
-0.009656464274359067,-0.30583048628691967
-0.005500333116594369,-0.23209091487176065
-0.004000111173362519,-0.20534611670273376
-0.0015403062708307935,-0.18717143567951336
-0.0006545374386792702,-0.14996448844033256
0.0019502756623630546,-0.15759972693634233
0.008004160520294068,-0.15237034544990588
0.015933024703456145,-0.21933459405703146
0.01670011793021242,-0.27634963605724816
0.03572956259537108,-0.7549015807055047
0.03875210637701887,-0.8606940748831254
0.03920139138088219,-0.892386332590942
0.046508584663883745,-1.1786293759439639
0.051685846956634585,-1.3880273130768317
0.05377402511886764,-1.4783054757990608
0.05603649247203446,-1.563900264196087
0.06191900884066115,-1.7968557928533089
0.06490832536031599,-1.8932717833719297
0.0669821464744782,-1.9786847338099376
0.07177290501433697,-2.1311610161587335
0.076054416833923,-2.2259908883848545
0.07993329095258117,-2.3633458451719602
0.08740846229846344,-2.4992806209457874
0.09675349699451719,-2.555212855828004
0.09743360288628677,-2.576154373903208
0.10074895969391306,-2.527487727599876
0.11525922027864333,-2.3748605953769615
0.11566405331709362,-2.369889907460618
0.11925311773391378,-2.2912141528969063
0.141861141534676,-1.518752855719408
0.1424944378716977,-1.525767665188554
0.15580449322095946,-1.0437201483020477
0.16273269463173667,-0.8291390311641732
0.16723719399034742,-0.6767890607314607
0.1776841947068002,-0.5210142534752613
0.1843241239541804,-0.4133954704356514
0.18920905773077745,-0.417352263595519
0.1959089630855324,-0.4337184707431113
0.20602544632134467,-0.5560809879588526
0.20949565670224546,-0.623503750545148
0.23602109734594734,-1.3143814275813321
0.24139016336254837,-1.4385620378482005
0.2549349644007206,-1.6894519292693222
0.25512825566280073,-1.6726089069475076
0.2572725326383791,-1.704719230568889
0.25922072923773953,-1.7437888652997235
0.26365735151816594,-1.72754773605727
0.26638257304452484,-1.7245204957676168
0.2689151752056427,-1.7109434170364888
0.2766554372787846,-1.621791169023911
0.27798549127410066,-1.5980788962268213
0.2883873963375123,-1.307450616870036
0.2956041167050847,-0.9578065099629756
0.303681682686737,-0.5281996907522188
0.3240815120221656,0.8913061614518174
0.3251132248031601,0.9757065622518062
0.3262661751390099,1.0380029864654938
0.3267747318029688,1.068182118268218
0.32877009133092905,1.242295043968698
0.33112490515384696,1.4258773806361669
0.33122636221649504,1.4034301019496587
0.3323493155249304,1.4937819887375938
0.3379147356708305,1.9233252747138279
0.34005200720335793,2.055614580285538
0.3544203011632998,2.966955280709981
0.3545451283272727,2.9634388381773795
0.3579749450859171,3.122314322899912
0.36398046505929926,3.3976128173859212
0.3772130131038347,3.701757896801737
0.38867444101002,3.6551079217284936
0.39501659421079527,3.5145344324712533
0.40178572328470974,3.256846226409144
0.40561673384085495,3.0861931374242326
0.4094917881319331,2.876620596297222
0.4142945968096754,2.567390395459018
0.42259302472091775,2.0000123967385375
0.42733183478780745,1.6216587221894143
0.43574166332300424,0.9647953998606863
0.4423954599399611,0.4556108215232867
0.44703813300940354,0.09126357926767842
0.4479223992706016,0.035523549232959424
0.45378141633065106,-0.39491239995323174
0.47928729854475494,-1.6715157025550305
0.4834369292877838,-1.7854766718204387
0.4849767140154726,-1.8290456265456263
0.4882641914239487,-1.8711579511250074
0.4933292010453103,-1.8954800894349966
0.49571056772952016,-1.8992093137793356
0.4993224675194665,-1.856876594038233
0.5109724989360194,-1.5359328438853597
0.5139956967957966,-1.4361315154067542
0.5148428334000306,-1.405100591247221
0.5180547926226806,-1.2307321809867235
0.541806857864084,0.15968688580542365
0.5428752409817679,0.24904301779450735
0.5507571009379353,0.7933619336526717
0.5517926000629858,0.8715061148804486
0.5635161580931172,1.6442781650841176
0.5641021724338282,1.6869734412198318
0.5799200149904982,2.531918868847865
0.5833147399601897,2.6855192803660994
0.6066930834511841,3.2687621845898933
0.6301406013305955,3.1059823004656266
0.6318768245587942,3.0525751327343165
0.6371531313388665,2.922442922488353
0.6524619000141865,2.5014227345913738
0.6651223256159788,2.088331284320918
0.6708128306470056,1.9006652820206562
0.6869164682976141,1.4122055054271856
0.6906531434574945,1.3354121201094808
0.6915538202764502,1.3010691856556535
0.6986621192525053,1.1330765058263874
0.7095883590348748,0.9110348379102007
0.71210536288701,0.8409439556815237
0.7184269943404118,0.7235831985292516
0.7207841128837154,0.7214523548063242
0.7230702695892464,0.6856995301915806
0.7254906672212247,0.6010342462249573
0.7261731653388681,0.6174071056483627
0.7318902262615001,0.5450825969194308
0.7319159655488856,0.5737391448104611
0.7330894607579821,0.5488335997431267
0.7424562634477354,0.4528086598405054
0.7498963756306201,0.351320959345772
0.7533322812961822,0.26891978359160545
0.7554228912933088,0.24830493604188444
0.7600125796793638,0.20273163100528976
0.7767529926788961,-0.08057976095929172
0.7790393333335075,-0.11815024680304695
0.7844785960624185,-0.17418012153749338
0.7925602998141432,-0.30433489675909065
0.8157370319271569,-0.730827544765298
0.8171235569513531,-0.7554071621342512
0.818965417587981,-0.7587146161695253
0.8323584257585885,-0.9504103205974733
0.8330104786404977,-0.9565957207641125
0.8396480503608759,-1.041612378229256
0.844881837147228,-1.057850038931812
0.845341446783161,-1.0591721290339724
0.8479119028473789,-1.0489598060138314
0.8500711763119568,-1.1209889348128401
0.8517237711909691,-1.09144167528479
0.8532294963863594,-1.097145346589781
0.8554781890293199,-1.1059536267315329
0.8640504880299886,-1.1299933559949158
0.866450050432622,-1.1289652047859562
0.8716448807498738,-1.1177730556287684
0.8846979325302238,-1.1111203200915214
0.8850314794266669,-1.1108758914727528
0.8864525708316155,-1.1116631030830766
0.8928283616744288,-1.1147677212070366
0.8930683599537619,-1.118693765569113
0.8951065741500517,-1.091502914158102
0.898071289711428,-1.1085223757664797
0.903254010391719,-1.1235596543821225
0.9086620546928366,-1.1301907430142653
0.9150086984247192,-1.1235200676183557
0.9155839997541717,-1.1200810718552547
0.9176850434471415,-1.1530098158225741
0.919742251632159,-1.1397799960860373
0.921459646738235,-1.1183406903699689
0.9229586232565303,-1.137425087236529
0.9306485346200843,-1.219001878969136
0.9337183930434829,-1.2221109490208422
0.9476710839445421,-1.323766918525386
0.9558457303135555,-1.388543851287596
0.9650853903799339,-1.4420136386931355
0.9732349059445671,-1.457394227060795
0.9780915036772195,-1.4440210285797628
0.9811826792928189,-1.4324606711773746
0.9931023427512313,-1.2817267800384957
0.9981539248320086,-1.1972457192225012
1.0034054436751383,-1.0892304858853716
1.004113231485734,-1.0610405096931061
1.008533019608266,-0.9166504661359395
1.0091624563948045,-0.8620978333302814
1.0131566968637022,-0.7497964560688161
1.0298405710388279,0.033757148518929456
1.0351852931583556,0.33027614636970876
1.0408287580290763,0.6904194344306234
1.0411272323633405,0.6973210395477529
1.0424664542499116,0.7922991366502418
1.0580677817809194,1.7688997164270754
1.0646613222971126,2.225163811330816
1.0676622895506496,2.382891493609656
1.071129477134022,2.623387910815957
1.0746764904386756,2.794733690019403
1.0786047566436245,3.01150298376566
1.0909692407093718,3.49424254889075
1.0939085536706745,3.6088864330745114
1.0976959063057299,3.6643952635792796
1.0979336541046703,3.683239940333535
1.1004203120929876,3.7108567315813406
1.1070170862395816,3.7913118122685563
1.1091284923588276,3.8129152175237535
1.1107790959465866,3.7732413813696466
1.1248723175159387,3.4679970020612463
1.1440986822852128,2.4261974703077147
1.1487724799652632,2.092450870248001
1.1490586140191494,2.043430816550379
1.1497816599295394,1.977446725558117
1.1609781297871287,1.0755623390144013
1.1711934985829409,0.14887792743306189
1.1917721223263156,-1.5741889135421376
1.1973905261649005,-1.9995482861079548
1.2031598242031922,-2.365699670876994
1.2079342201732164,-2.6325365519795927
1.210285313980279,-2.736748116244594
1.2150775487288836,-2.937218338134324
1.2199216626623866,-3.091570049646666
1.2208560543649947,-3.1134120478075604
1.2314498219679333,-3.2377473712593163
1.2403483482685846,-3.2093075648627543
1.2430913674529425,-3.1239635252396107
1.2451891386249194,-3.105691530354588
1.2500504813203337,-2.9582824915109356
1.252761635858775,-2.8840883427019586
1.2651007095743374,-2.3835483515390337
1.2882558815780172,-1.212672698153876
