n_harmonics,base_freq,magnitudes,instruments
9,4.472610540710784,"[ 0.77535962  0.30528206 -0.57605924 -0.2322584  -0.81395046 -1.46064516
  0.26464342 -1.29395748 -1.19690535]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.2194047009986706,-1.9446274905546141
-2.218317133342042,-1.937154928653173
-2.2180721850044103,-1.9360636307741932
-2.210654792012321,-1.920077830787322
-2.2051920591012326,-1.896550068520161
-2.1996733321204553,-1.8998375212424068
-2.197742618934616,-1.890183701787834
-2.1968824375804976,-1.8869324668936225
-2.1937210093801505,-1.9020775721695413
-2.185635874396504,-1.9348992093428004
-2.1789208769564405,-1.9938242880825296
-2.1761932105267126,-2.0450156909064345
-2.1725626937242253,-2.0889777850362004
-2.1716284248522975,-2.107019691835162
-2.1673458615744075,-2.1802888338963524
-2.1634525395736066,-2.2501183583554254
-2.157543377154807,-2.39327147398403
-2.1391989786511107,-2.7722825496859547
-2.1326857779631827,-2.8502318036298995
-2.115052819265266,-2.7409056003310637
-2.113832262213382,-2.7088676660618876
-2.112142096021592,-2.6607825393390088
-2.1093987560307736,-2.579855952171674
-2.1083508987629873,-2.5352905283683813
-2.1052262177107073,-2.402788844721975
-2.054003842842765,1.7861001342065659
-2.0482617341151848,2.2109342946830752
-2.044710990475628,2.4396186702901725
-2.041170641960321,2.642110357111107
-2.034628120520222,2.9176283286294975
-2.0287823252693094,3.0166318279385553
-2.027433558016771,3.0214396261625267
-2.0139849044959752,2.692761888820792
-2.0107849105129514,2.5167086050031235
-2.0091035944359494,2.3820347717341064
-2.006567484714056,2.1940070080032457
-1.9984196900877926,1.4503031971879508
-1.9898691680797924,0.4565914864499075
-1.988925199943504,0.3291202040522896
-1.9788071105674427,-0.9955704250783975
-1.9762616923808314,-1.346580970443516
-1.9744572748569182,-1.5954390176943065
-1.9732745984728814,-1.75562559677768
-1.9715630165419673,-1.9859062213761458
-1.9704542900985256,-2.135396425863687
-1.9632469725201138,-3.0380242978770418
-1.9553853005710837,-3.899586385899035
-1.954146293160405,-4.034312225733963
-1.9333292840949905,-5.1566217748085466
-1.9259768580522743,-5.073311295989007
-1.8984229853596124,-2.7795631737391617
-1.8926697579969702,-2.025606900415788
-1.8924257895285355,-1.984744234256327
-1.886189911643348,-1.1155349285566174
-1.8827973981184196,-0.6383830252629766
-1.8803342546914834,-0.28410205862836974
-1.8735674389061276,0.630714370181941
-1.8705550096642876,1.0122227751351645
-1.8630400927602884,1.8794760742515606
-1.859094316201717,2.278031710276894
-1.8408452825584354,3.3341962198420596
-1.8375855917917123,3.394717535434195
-1.8272227988832153,3.2901748011434093
-1.82480003482458,3.194756069068886
-1.812190263847983,2.4989338083839927
-1.8013092084294977,1.6647068277083994
-1.783406078553526,0.2189009951954427
-1.7748417821219193,-0.31161200872160216
-1.7705362426146836,-0.5156112011059618
-1.7563922711462014,-0.789442092559566
-1.7440503736752562,-0.5729560825610369
-1.7340010480122712,-0.07739569939600438
-1.731612460421076,0.06177939816911626
-1.728995668965645,0.2372048730752021
-1.7282457728679521,0.2878522475315823
-1.7046530141509206,1.996260138544711
-1.697163795263792,2.463584684586043
-1.688271504511102,2.8865832818089125
-1.6808929653428186,3.0969011546848173
-1.6781540276320193,3.139276975559055
-1.666341239931492,3.08995511595369
-1.6626583001524424,3.0184974323767926
-1.661115278065575,2.974189439532175
-1.660889105118929,2.963684342084616
-1.6571304088772956,2.839446543906904
-1.6524052033803025,2.6294990216607714
-1.650220780690755,2.5313885112240166
-1.6463081504080057,2.320424858734102
-1.642371902216647,2.089168550559511
-1.6422006949283905,2.085711364558552
-1.637178407906974,1.7798764399304907
-1.633811819705477,1.5641981668024167
-1.62933725470675,1.2980883276521604
-1.6291627191610025,1.2743666179984614
-1.6132834436635743,0.39093669559191097
-1.6098596783194281,0.24511730448962832
-1.604638144339357,0.053105177004568765
-1.5978759265881572,-0.11541486696076574
-1.5854780762095595,-0.17143931707644072
-1.5775494397074827,-0.05116784061269603
-1.572942276683723,0.07329389203342665
-1.5726739970551926,0.08876650287396404
-1.5680288352482843,0.2377415259014934
-1.5400966950292578,1.5658612054690193
-1.5393491413653426,1.6140753999169188
-1.535873192561222,1.7727858437502768
-1.5296207118252123,2.057964350837011
-1.5247023574779761,2.256894191639129
-1.5026150797367603,2.8073934757711196
-1.499822216505426,2.8152978005548857
-1.4979913622508836,2.8260662883099226
-1.488060467577701,2.821929597906036
-1.4868602466980532,2.8176690472476515
-1.4794413157098676,2.7311594747780745
-1.475319419112939,2.678577212088685
-1.4692498931449136,2.575114032639017
-1.4681630541631003,2.5556111859970727
-1.4681331939026627,2.553545237188355
-1.456563705373811,2.3233780621330897
-1.4564437337871132,2.3078664699165854
-1.4529553453491328,2.2386599109600716
-1.4425498143743345,2.011525686929414
-1.434859153849071,1.8455322700731
-1.427764635226529,1.6784745394790401
-1.4264768947273103,1.6426529378374672
-1.4259325770492164,1.6454196154491623
-1.4210157897442102,1.532540715168987
-1.4204262607698308,1.5235571076686831
-1.4102595532873747,1.2582651500739679
-1.4087570106860081,1.2324943125121093
-1.4076227967395216,1.1973440142382634
-1.3841545697874176,0.4286977297503257
-1.3818096813453724,0.3135114808120352
-1.379478149597288,0.22651234456907735
-1.3756623254284053,0.043590185770649104
-1.3725187636142757,-0.0961046416190097
-1.3701285014484044,-0.21531428488459362
-1.3569461284631836,-0.9126073659010804
-1.3525627475470952,-1.1435284525684941
-1.3476523089536934,-1.4135105288421224
-1.347432308261509,-1.4144794529074747
-1.3344723326826664,-2.0911621130833304
-1.3260103932279321,-2.484730993021882
-1.3214763629530912,-2.6559476373511557
-1.3177678810835876,-2.7865303072250693
-1.3093767406996406,-3.0280184710534472
-1.301379045486351,-3.1674313017984863
-1.2929163446613632,-3.2107001857145216
-1.275930345094679,-3.058043717711564
-1.2691941211715467,-2.922537762755538
-1.2244067031420958,-1.5633659978849297
-1.2243844884610178,-1.5786372986565067
-1.221677921599602,-1.4935959915059296
-1.217015190807966,-1.351896945360194
-1.215367122343552,-1.3057266754927488
-1.2121412851902769,-1.2158617418144049
-1.2087753424448524,-1.1157424117939019
-1.194496035301624,-0.6981751589752164
-1.191425693649596,-0.6051822528348628
-1.191012759614214,-0.5875853841085045
-1.1910052426022084,-0.5853939165398745
-1.189603701687235,-0.5523053998959379
-1.1876562404067494,-0.48640529004637073
-1.1858787654197798,-0.4284853475779002
-1.1695722150425596,0.22142364329821465
-1.1354677277046255,1.974135115480256
-1.1335960499505915,2.084444091224366
-1.1314431569319767,2.1970064740877295
-1.131442326955813,2.1947019090837885
-1.130006981911904,2.2681395563861404
-1.1177173817157335,2.8403725898948093
-1.1169953903704595,2.8795520392363407
-1.1168168737350515,2.885798400172634
-1.116109730863809,2.91726165637707
-1.1041160231399112,3.2844375217229094
-1.1008339903960325,3.3296719806622295
-1.1000431428242319,3.3330903745647276
-1.0948541867596193,3.374630000030096
-1.0898693454129897,3.364980834598564
-1.0884158745743877,3.3602054976517923
-1.0881959834299135,3.350186569011581
-1.088045046946483,3.3427881930550045
-1.0772446686312251,3.0735577327629313
-1.0723515406448705,2.8859994390911017
-1.0650617333639807,2.506390981972921
-1.0545532911830708,1.8018883781835597
-1.0436359307202847,0.975097882551404
-1.042959892942442,0.9244902973402506
-1.0428061474205503,0.9167632985158346
-1.0323907852055387,0.11546593655372152
-1.0320988539790368,0.09553229588164444
-1.0294359962777258,-0.10619588304699883
-1.016601862487997,-0.9372736271369649
-1.0161175282237151,-0.9663903792338326
-1.0051411879794083,-1.4419635946742708
-0.9912730467466595,-1.6950312752023837
-0.9872887188269157,-1.6931262566614538
-0.9763177567822421,-1.5258924994933696
-0.9705387382378454,-1.3637965427733594
-0.969722925055029,-1.3392873488929289
-0.9606012331956091,-0.9781842075790466
-0.9512199163427439,-0.5911672566348734
-0.9491474043220598,-0.5072784776328757
-0.9458148977452225,-0.3612883426916127
-0.945327909982586,-0.34987654636993976
-0.9417975457305285,-0.20023314126742078
-0.9382956240996858,-0.08145164623191606
-0.9371529886796077,-0.04331424544714855
-0.9256232213943605,0.2648532443733863
-0.9250241010555533,0.27323223604476576
-0.9130170508589068,0.3811088888781928
-0.9023817931983702,0.28213744466772955
-0.8973481702448387,0.16290957677383108
-0.8869713661931851,-0.13418686757408557
-0.8855256861591974,-0.18898281657515661
-0.8591645594728696,-1.2042836368333052
-0.8544907326888422,-1.3755740825967633
-0.8497293855881596,-1.5170884463060361
-0.8467012987918934,-1.5836360051317515
-0.8435603071063307,-1.6728617025804076
-0.8380807128319612,-1.7704235861393767
-0.8341054649801469,-1.8434515768311213
-0.8320431962074384,-1.8635128023080012
-0.8288001109067249,-1.892386158108323
-0.8237443111209997,-1.9278698838988042
-0.8031383915852786,-1.904988450676444
-0.7975914669071456,-1.887852575653411
-0.7955977321127321,-1.889999317198514
-0.7924203094048652,-1.895492907294958
-0.7842485755741393,-1.9109929742897909
-0.7834849174323901,-1.9087017018912136
-0.7798210901640092,-1.9490469997417372
-0.7766966186700217,-1.9698351217632017
-0.7743838919576751,-1.9959437898611425
-0.7703968924580549,-2.049234811677932
-0.7629773750708067,-2.1836271788743287
-0.7621044921384352,-2.1901713682791817
-0.7541626135593464,-2.3429699013527436
-0.7476140639565783,-2.5091209579625984
-0.7440762496928843,-2.5848682952858164
-0.7316916427169078,-2.8272027896277354
-0.7278951434100494,-2.850570062538346
-0.7167501331140187,-2.8545237031977524
-0.7110416191049787,-2.7655010342895023
-0.7101969232517735,-2.744214058708426
-0.692716457947264,-1.9951184364320431
-0.6695042569769294,-0.0969681007121876
-0.6612856588614706,0.6932057939570629
-0.6577959044526072,1.0234473248017248
-0.6469340434149258,1.9602778664271434
-0.6371185191695554,2.5993297039327548
-0.6339057310726846,2.755612047447484
-0.6312934130103232,2.8632813927814085
-0.6290926537009991,2.92976662814355
-0.6198165602522918,3.012781560009845
-0.618637703452019,3.004060472177199
-0.6179715690334717,2.984097933478407
-0.6179333799518254,2.993998675737765
-0.6003245136089301,2.0785865715607548
-0.5927023402637817,1.3482824432001628
-0.5922822298300519,1.3040236315281113
-0.5896837520775424,1.0213534171496907
-0.5893259014674985,0.9818770004992625
-0.5889988241284616,0.9327451658714446
-0.5825105870359506,0.14189623152449424
-0.57898238692942,-0.3290867929393725
-0.5644929678226722,-2.28645894116891
-0.5627700279018173,-2.5089640984978363
-0.5615142563213955,-2.660606327942053
-0.5507124539409491,-3.9041791671070905
-0.5480768474851887,-4.15344888586728
-0.5388578130131667,-4.82896600045012
-0.5305211064917135,-5.128826822920141
-0.5220160522303763,-5.109370043756112
-0.5215878230789817,-5.088967070008489
-0.5146238999633876,-4.803625432214589
-0.5082678717561304,-4.3570935393045085
-0.5051053562332282,-4.080682861367718
-0.4992684954273878,-3.462810215038202
-0.4980542628965443,-3.3196062078502493
-0.49505322569300336,-2.974276474044587
-0.48828616161378724,-2.0703184564053427
-0.4854209501323674,-1.6846924215571226
-0.48044357233777824,-0.9825923049081002
-0.4670782621511709,0.851894923396461
-0.46262484458732445,1.3820483265581363
-0.44960598727920686,2.6704816942817478
-0.4491771495294685,2.6951856910284113
-0.4463535641658627,2.8936691677740214
-0.4388960624069762,3.2622309948189434
-0.4344529868702338,3.377954929988789
-0.4341157802386961,3.38128129729208
-0.4307799011981448,3.4088525792611573
-0.42592585003899597,3.3584514395914384
-0.4204336125731629,3.2210620288568674
-0.41508042047892646,2.9860650486932427
-0.40718504105262987,2.4835951147631916
-0.3988789820227914,1.8477390961406857
-0.3948549315515213,1.5233907695120306
-0.367693500215851,-0.4108468409294578
-0.3654021181899392,-0.5209042639340765
-0.3585394685958123,-0.7325778797551238
-0.35624428438443,-0.7744187459452111
-0.35294576092006125,-0.8012384760605591
-0.33659374227779626,-0.4556567969563421
-0.33395094621876975,-0.3323240274792692
-0.33150178178388456,-0.21992448566670098
-0.32981441884610785,-0.11310267635178262
-0.3202379615987123,0.49781442959928174
-0.31893679427046795,0.597029639446947
-0.3157593477534961,0.83622951270798
-0.30539422257155024,1.6120246791345916
-0.2984588911294641,2.0806665734827146
-0.2977359411041327,2.1377574818421694
-0.2906156474905619,2.5562446549501754
-0.28510426889034335,2.820757318625102
-0.28200785556259156,2.933799224547436
-0.26993768171749544,3.1641684125842886
-0.2683791353527818,3.1593166356229023
-0.26382589104225307,3.1403091498529863
-0.2596114150561277,3.0540238555204966
-0.25905121195360525,3.0466441143831196
-0.2569924032752713,2.992612129540671
-0.24432787919882237,2.4770104922498506
-0.2362881287379075,2.0327171332182092
-0.23433212387200264,1.8940301881697115
-0.2216132489290139,1.1129121427569915
-0.22065944940105764,1.0584090040009912
-0.20995503174052832,0.4584674932354921
-0.20611014595913346,0.2914680800708199
-0.19903082808167616,0.02800717855830736
-0.19888932603612597,0.02925490920331419
-0.1943906921907299,-0.08477687184979452
-0.17859307055026497,-0.15991867072696603
-0.17228113030813796,-0.050028989398112886
-0.16783069111536353,0.08836299783764165
-0.15326135387191409,0.6680308849502778
-0.14328100381968056,1.1670463596528073
-0.1416881118493647,1.2442122649178835
-0.13739983875964867,1.4593629448850984
-0.13161177767300902,1.7604418303581453
-0.12993928113969666,1.8407898185325986
-0.12533023285042155,2.03994593183485
-0.12479271634686429,2.065732232481999
-0.12199508891779232,2.180089422133733
-0.11769713987525598,2.329808860935232
-0.10706775326862594,2.631096136440448
-0.09879665135400817,2.781547453502538
-0.09743113790757185,2.797664428339985
-0.09340414531661256,2.830415119903538
-0.0851332419034021,2.8232918099511353
-0.08473343061089622,2.8228774890201116
-0.07112029949835641,2.6867813215441823
-0.06758234368290283,2.626423041757738
-0.061643397843722525,2.5178124519680276
-0.05821151573459726,2.4601240033068748
-0.04792404387692972,2.222881955216845
-0.04588108233455346,2.1944830244921767
-0.04361974536470026,2.1437222785369836
-0.035445344155006886,1.9648028180691313
-0.029370378374018014,1.8284774879912258
-0.02376345216545861,1.7156683809175617
-0.020675913813592572,1.6393889815771656
-0.015390131570038434,1.520976808360342
-0.013193936454361399,1.4669679632910317
-0.010580225330743431,1.4066648061580422
-0.0011326006421117363,1.1672162864992088
0.00925809190219562,0.8422587184452259
0.017882578373915603,0.5257753158430816
0.024074677154115598,0.26521023829904683
0.024269267267379213,0.2720202109525411
0.02458454204150673,0.24267865024866753
0.0388122326735858,-0.4305182577931046
0.04331537372611338,-0.6652219628061126
0.0504139839061275,-1.0514210896148006
0.05799005445173311,-1.4567910220142863
0.061942001223715515,-1.661298681126516
0.06240309816405576,-1.6943009352596414
0.06604763435911654,-1.8786353969465623
0.0691507744546751,-2.0356060527031525
0.07739857290901497,-2.413981172853617
0.0808919042159233,-2.559212686594274
0.08929331857333267,-2.8655660271522803
0.10027890289938224,-3.114281017516469
0.1062085024609205,-3.193771449978066
0.12087060074111111,-3.1756056911500714
0.12527913643756694,-3.12990792622511
0.12585668519337379,-3.118541495147132
0.1540037790137756,-2.3973661680216156
0.16105975231188818,-2.1686730280536746
0.1660980228734097,-2.0033031774321417
0.17060178222285982,-1.8675757115386162
0.1763531948940953,-1.691891686126734
0.1782850941826677,-1.6331051446555547
0.1783182247553503,-1.6333600179863588
0.1905557028954501,-1.2758268443792447
0.1988675439307208,-1.0325486993794253
0.1995395433655336,-1.0165164492377714
0.2048502427481247,-0.8634886448390103
0.20542317823981815,-0.8514262600612883
0.21483325384145235,-0.5648620306883456
0.2172012385291473,-0.48090165112608074
0.2190569802235398,-0.41902189489104713
0.22787439762876627,-0.09609283390150158
0.22970259044404262,-0.026632978237208033
0.23056671245985338,0.016784266235935697
0.2315109238229054,0.06447259080696832
0.24159215351009866,0.5044192289732723
0.2523159259218666,1.052034236981663
0.2701890804764049,2.0220430978115944
0.28993949071678493,2.9586713082903535
0.2990904097282816,3.2384094388014066
0.3010709133317402,3.2929585410475415
0.30526436716684024,3.3460572215248883
0.32393913771547034,3.190344763018223
0.3445982406385055,2.1961711001711954
0.3498391489598873,1.8420034563063545
0.37486778726044623,-0.06274703997021172
0.37591612240689143,-0.1534002858205279
0.3796692891747706,-0.404656774457005
0.38012247402750265,-0.4304705453197849
0.383793960629081,-0.677706517225519
0.3935730266100359,-1.1991984173566184
0.39504595638742934,-1.2568427069460673
0.4132708066249897,-1.7021540725742
0.424133015384883,-1.61479102774546
0.42979582768759617,-1.491108591701429
0.4390541532618104,-1.1864036705288707
0.4396190078097906,-1.1711767830007165
0.4440850115341277,-0.983983068887973
0.448544897721288,-0.8096133226138359
0.45405789201908053,-0.570896580499602
0.4542185743086784,-0.5710323906481476
0.4586279564655187,-0.38223180630048836
0.46067919024879833,-0.29255701806963763
0.4636358107355649,-0.17857091347382317
0.46625653997213856,-0.0960071793816635
0.4858701013349713,0.3574464348530702
0.49351202966591945,0.3810530542145569
0.4942882346654849,0.36778292726418005
0.5038798043612269,0.246405088635287
0.5115194437169723,0.057095014128579154
0.5115861278407476,0.048474081838852316
0.516863567029286,-0.10126960007986156
0.5199976077133432,-0.22137336774496938
0.5211910926311392,-0.26418520275824264
0.5254276226200307,-0.41977614872726404
0.5261700464849959,-0.4467459831464475
0.5314992051849465,-0.6649140138975942
0.5345253390522045,-0.7893684144085524
0.5433414643476979,-1.1244646013709996
0.5472691220745731,-1.2650412776528541
0.5475466803302158,-1.2716333411217149
0.5501070434288273,-1.3617178218590547
0.5620948307190945,-1.6843009901567814
0.5657838472076486,-1.7578780861557137
0.5660398843666337,-1.7657940013318372
0.5698562000790561,-1.813852443059903
0.5738508086187535,-1.8613993064680017
0.5789302995359593,-1.9212305856415437
0.579977731687285,-1.92415895884428
0.5818420636916599,-1.9285385403944144
0.5857900427642262,-1.9410856860834558
0.5924410004735945,-1.9311204633873231
0.5953166012445017,-1.9288312066356663
0.5971501197305833,-1.9188993247833783
0.6024696925372526,-1.9127101409532263
0.6047249619794552,-1.9064083275606458
0.6130776006282934,-1.9020294974273684
0.6211311086614515,-1.914534295731508
0.6215063547730582,-1.9143882209867586
0.6284637566260813,-1.97370731293767
0.6329883610184108,-2.034886357101204
0.6336524382989808,-2.037941840716306
0.6344688069535809,-2.0550158919051897
0.6372066171019841,-2.0851595140226813
0.6441637166644725,-2.2271490624195844
0.6502360743609126,-2.3482314760642704
0.6595816491052631,-2.56482055544948
0.6597211896471689,-2.563087683177628
0.6700563237768469,-2.772508920509888
0.6759818573198668,-2.841984858839547
0.6794267015468667,-2.8695762695622964
0.6811358126966249,-2.8709808937048837
0.6945290684978271,-2.737654926475981
0.7023084174937879,-2.4848426057425685
0.707920336667164,-2.2253056391678845
0.7120381315938853,-1.9946209712815917
0.7224576475257516,-1.2475913648993648
0.7273982441430489,-0.8148544538911221
0.7281991552223177,-0.7526291000919229
0.7293022739057347,-0.6566180927282301
0.7380393841714254,0.15827858542228151
0.7390120175480819,0.2563185602559778
0.7429920187513694,0.6482982662270673
0.7457308800673994,0.8928456501410026
0.7476526506701111,1.085656696311862
0.7481174304715443,1.1287743917035233
0.7550830473427474,1.7407400114003495
0.7578457131596732,1.953173839332147
0.7618443883471278,2.2522676574347047
0.7685206798626334,2.6543394680769397
0.771415634944955,2.7847011185705943
0.7744939644387241,2.892563250682463
0.7757515339355585,2.9361262745906638
0.7767005593827312,2.9678528114415483
0.7788320714419164,2.98384446437422
0.7823576045195031,3.0152872797494377
0.7838648125130243,3.0186959199619756
0.7850224700283794,3.012328855629048
0.7880012336821034,2.9725315877156504
0.7890174431619679,2.9296067831041377
0.7901828126807748,2.899608983868406
0.7904641153322682,2.895722541593201
0.7931479316304166,2.8118855587045553
0.7948381079428808,2.736308170178653
0.8013213145896954,2.3305851597195435
0.8123009169784705,1.3393746564351847
0.8125921493232231,1.2991002152170783
0.8168168237023292,0.8180774274299033
0.8205255624883554,0.3592907057447067
0.8210258287451966,0.299454782217429
0.8216516583495834,0.21925296485795379
0.8219324730321214,0.18467751584935105
0.8266898236308355,-0.45373121410583367
0.8373737731179611,-1.8974503431984788
0.8392328598849552,-2.132559313803993
0.840134273973641,-2.2562826989116442
0.8414786905605665,-2.426931370805946
0.850444730623598,-3.5014947749427696
0.8510585629032388,-3.59127764744065
0.8521097492258067,-3.6838944240277294
0.8530124349754753,-3.784290410962025
0.8606485944620861,-4.482076321288266
0.8704585857581129,-5.0237001876867815
0.892713113106435,-4.641899614674152
0.8996431557171256,-4.081438851374487
0.9046796333470115,-3.5632300573054962
0.9060868701696032,-3.3991317160541654
0.9101061266773831,-2.907403388283285
0.9212007504300121,-1.4355143087886892
0.9228984177952237,-1.1870233764581297
0.9258517384837974,-0.7763658801912479
0.9283541870428058,-0.42723271354270514
0.9535889638323649,2.5414073010014007
0.954463342856664,2.6134287409833457
0.9631679202114483,3.155170890352759
0.9759224792975196,3.4105345871088746
0.9796116447047041,3.3467902745650386
0.9797931692047372,3.3560365926745312
0.9856473235413459,3.1659134807286486
0.9864306964505491,3.1332916204096475
0.9988878585511349,2.3935371802107053
0.9999040995883393,2.326754962250304
1.0034007203096529,2.0573262133182295
1.0043190312875279,1.9837703823920492
1.0097206975148385,1.5399017001640498
1.010360834471614,1.4947686678814578
1.0172251874765612,0.9119341496022694
1.0178511406386122,0.8693197612598683
1.01927209348624,0.7446211154088839
1.0268685921437006,0.1775556692954944
1.0349179231635635,-0.3133983991144187
1.037142069949649,-0.4290326330504717
1.0416578830595808,-0.6047795887959954
1.0464047796486478,-0.7410264788490053
1.0494259696278814,-0.7792525614137864
1.0545511491780841,-0.799811564828311
1.0625259068786557,-0.6646250787559896
1.0819771020451805,0.3296512057269365
1.090211281352519,0.9151697040396456
1.0904014752403697,0.9303320124439214
1.1166927187300724,2.683562229526932
1.121806727158699,2.9013151605262255
1.1258647758794194,3.018557012937604
1.1304519379240823,3.1195115685931234
1.1361538120741788,3.162187187333064
1.138665350839803,3.1460888010386636
1.1386709469321517,3.1475515316845226
1.148737300130076,2.96085040865839
1.1491614676812203,2.9518316594641747
1.1533241727086683,2.8115113550907136
1.1558308632244367,2.696172613383166
1.161162735529329,2.434453576808214
1.1696740229063618,1.9544250472695086
1.192012879376204,0.613950634772619
1.1958472603389527,0.4172208111582043
1.1966412576304792,0.37388906031000974
1.199806273100779,0.23565804039875848
1.2140405039127096,-0.1556136052882223
1.2151345402913787,-0.16040896887564382
1.220105082091031,-0.18229708702319908
1.2230804854384383,-0.18074388206396652
1.2386948978362344,0.12647063235428552
1.256631855208811,0.9211840647116702
1.2612851597662367,1.1565130872431533
1.2721359338760871,1.6999093799562581
1.2808789281616013,2.1044260398148857
1.283002219171725,2.165815729292136
1.289854570858071,2.423210648803009
1.3093506676632138,2.816922941212702
1.3137617365045884,2.8383955011453006
1.3148514608623483,2.842083768787148
1.3305290618183871,2.737761536976735
1.3326125490213538,2.708316138139623
1.332859038159385,2.6888596898502555
1.3357736340450161,2.6579536469872536
1.3378730084220996,2.620511471832992
1.3396803534485144,2.589498700828958
