n_harmonics,base_freq,magnitudes,instruments
8,2.641211734267187,"[-0.1180829   0.44283135  0.74053656 -0.13839254 -0.84830251  1.3976385
  0.82433832  1.61157454]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.618789293005462,-0.47372702368588354
-2.6181636071849113,-0.46007681638256515
-2.6137690112453735,-0.31993543841803157
-2.6105087465772407,-0.21131526687973531
-2.5946619944399565,0.43979350822311386
-2.593668508598006,0.4934223707110326
-2.5893198838254454,0.6921747543477488
-2.5845339284340274,0.9343018524630556
-2.5826199381271877,1.0470058572491037
-2.573969711837976,1.5300632142775292
-2.572426584592355,1.6037087948289466
-2.57188144026226,1.6444810799790026
-2.565932933659168,1.9975990670025336
-2.5540010325917013,2.7361365191154614
-2.549207486203631,3.0429484047487696
-2.524087474473961,4.5695661011325965
-2.515434246483319,5.030993637279331
-2.504793654523818,5.544201629606156
-2.5013039460956312,5.678858422552485
-2.5010549347870468,5.691517166628394
-2.498686868755544,5.777004867146114
-2.4892252224196385,6.105276711313637
-2.4869558633276085,6.149614810986647
-2.482066503513118,6.282853289091017
-2.4808541885121533,6.299990412887099
-2.480705324528098,6.2866268731940345
-2.480142124941536,6.305505333732858
-2.460702807944549,6.442224327796395
-2.453160054090697,6.38160544438571
-2.4490784804591215,6.2987322498171565
-2.4191998861977755,5.228586566133908
-2.415389838491942,5.005063831781625
-2.3985440837999485,3.9553107271129075
-2.367353332112057,1.5911658344206485
-2.3655550475105085,1.4257291601628237
-2.327596194592825,-1.3862138188714508
-2.3226596548533505,-1.6879410101641044
-2.318304905953603,-1.955217495798577
-2.315218931504427,-2.1194657086247832
-2.3123842691569934,-2.269047536800552
-2.306597909333439,-2.5598273817988364
-2.305823952675511,-2.591224594003586
-2.304213265644739,-2.6593955670436014
-2.284122007772006,-3.3656498642304706
-2.280210642624172,-3.468477814769669
-2.2680450949601436,-3.6339517634160985
-2.2623910348901184,-3.6660054025310997
-2.261184040747555,-3.6698428675248724
-2.2486208001555514,-3.6266086619835174
-2.242930945578114,-3.5598777674496462
-2.2364761936216446,-3.4606181299650407
-2.227693616371636,-3.266244996716703
-2.2244774027147614,-3.2016338633899117
-2.214513658519704,-2.9368063544237786
-2.214171890231206,-2.9412577734746783
-2.2027994698667337,-2.5789581937991413
-2.1976852996169995,-2.422716973257927
-2.195984908614373,-2.3577791119709146
-2.1946894491708324,-2.308570033468658
-2.1852278672378604,-2.0136513628580555
-2.1850455542048315,-2.007185184061462
-2.176444071474771,-1.7515957309748287
-2.1656889714326706,-1.4442645276393327
-2.1601485093131303,-1.2921544613530977
-2.157406921047712,-1.2296588423597534
-2.1530307836054847,-1.1236330663084846
-2.151312511431583,-1.0993018918914326
-2.1493233802299194,-1.0429840501616705
-2.1376382694254383,-0.8567284578139264
-2.124922902676147,-0.7262054243651913
-2.122218001751144,-0.700053664701625
-2.116887999505412,-0.6921637089429392
-2.1114883431458615,-0.692213224637102
-2.10619659047791,-0.6998241764887213
-2.1057425832057692,-0.7087275595116311
-2.1031744302608475,-0.7091200875138103
-2.1018442158469375,-0.7260346367388102
-2.097236582806578,-0.7576820976857348
-2.094776933056847,-0.7801009420600641
-2.0943776120247235,-0.7786541883607663
-2.086803000234003,-0.860343341784217
-2.0853890713165746,-0.8846953886400325
-2.0744290848427864,-1.056343925882454
-2.07355123106306,-1.0735054755846098
-2.071312320979561,-1.1072569068360227
-2.069386490188216,-1.1541654892426763
-2.065308459106048,-1.2130948306570684
-2.059725294759585,-1.3269081706031924
-2.0551656782162424,-1.4290131098504493
-2.053403500367865,-1.4659249117922661
-2.0470115922674617,-1.5898165159767945
-2.046575936728437,-1.600431948392011
-2.0431561803264238,-1.6649865919996354
-2.0369835483461234,-1.785520487571055
-2.0354045141822388,-1.8209499201649568
-2.0307236820056,-1.9085487844379099
-2.0295369987938763,-1.9428362566435111
-2.0182900460802955,-2.123816855416883
-2.001936254041622,-2.325441626547137
-1.9780885804473718,-2.4040281002789805
-1.9765009942776357,-2.416752548646161
-1.9697114362972394,-2.3788558878063175
-1.9629815207992687,-2.3347898702427607
-1.9613773902509988,-2.3102208573612555
-1.9572780615860035,-2.2700468642216602
-1.9501775890531035,-2.160156417502652
-1.945460697175853,-2.074152294634707
-1.9417961509278463,-2.0371403632959515
-1.9080755683393864,-1.2515131615566724
-1.907846830026633,-1.2290906878410222
-1.905412623070357,-1.1822107477747834
-1.8919032449228699,-0.8397819837507274
-1.8914449081030758,-0.8071056630577988
-1.8836461996353044,-0.6207616738599366
-1.8792694999909172,-0.5009721090561933
-1.8633119609252988,-0.13533663349746672
-1.8479916644134786,0.13881014711361345
-1.846889194963772,0.147846058259124
-1.8378083963859653,0.27216419159196853
-1.837395714484541,0.27473349670642433
-1.8283893374186193,0.35158118390182597
-1.8188109432009743,0.3832416896888612
-1.804413245731911,0.36191838729286635
-1.7896863253537127,0.24211413966612524
-1.7832616647063873,0.15802208344923604
-1.7786791505859654,0.11352215114900455
-1.77831284507114,0.09463630340873568
-1.7763915881416683,0.07233606635543983
-1.7615688374865854,-0.2124552539020132
-1.7606511341197497,-0.22466767362200088
-1.7447318323516063,-0.5568573117699224
-1.7423275811197887,-0.6024808350932007
-1.7295759472010428,-0.8979913205087444
-1.7158819882405676,-1.214624654963148
-1.7155967457703352,-1.2168104618089384
-1.7087758429457613,-1.365464985573188
-1.7069350450243004,-1.3997291709858037
-1.704308524652839,-1.4560655490441523
-1.7021496955338757,-1.5031699023444547
-1.6966883154767267,-1.626149879873837
-1.6954595924661355,-1.633324263728209
-1.6932084261209583,-1.6816769743718343
-1.6887259119773197,-1.7683340416885953
-1.688701289191556,-1.7707255268378108
-1.6865281033537756,-1.8021655417174203
-1.6860624994132243,-1.7993632418422865
-1.6792755217663209,-1.9222128694925724
-1.675793673612534,-1.9709482784905332
-1.6679653369965926,-2.07358640409828
-1.663965390745597,-2.1109771351604643
-1.6617513497149083,-2.1426587415285265
-1.6562571152358083,-2.2039621251747628
-1.6514108677296628,-2.2341358910416007
-1.6509636536701002,-2.2405679211860523
-1.6508436936687312,-2.2555916063468047
-1.6368993023673186,-2.314173461763079
-1.631208417949363,-2.3229077744926725
-1.6166020145734485,-2.321849409417826
-1.6150689956557553,-2.3073259254382763
-1.6126197710527859,-2.3212605310551444
-1.609767539684649,-2.299040853328426
-1.6085412975940798,-2.288418722096068
-1.6073408569118932,-2.28010825694431
-1.6011283230520612,-2.252525784186344
-1.5970022679396487,-2.232960859329735
-1.586812817702769,-2.157072323650154
-1.5799127500237846,-2.0955067258989515
-1.579355885608818,-2.080025140014463
-1.576781152056896,-2.0655684533462053
-1.5649202848105515,-1.9480876985396682
-1.5553467317548877,-1.821805748380569
-1.552377460112531,-1.775515105657034
-1.5521414517994725,-1.7751585943090378
-1.5465786085539937,-1.707206989216214
-1.5455203693836914,-1.6888462562719773
-1.533049216148575,-1.522584913591491
-1.532451714113342,-1.5014226172435656
-1.5320681565582903,-1.5006489043172366
-1.5109419996164308,-1.1537759097549396
-1.5097228858509573,-1.134277685294112
-1.5086657979198876,-1.125472984980168
-1.5067915689195108,-1.0894200936480465
-1.5064228678563971,-1.0924412870049436
-1.5058783688620485,-1.0826198892072645
-1.5037067839211151,-1.0444709678051443
-1.496552291418116,-0.9171152859429476
-1.4925353071242544,-0.8398521062382299
-1.4835903726814135,-0.6855955342225122
-1.4756908961058335,-0.5274536436934615
-1.466849473229682,-0.3631192215152983
-1.4619141549969987,-0.26501898822603853
-1.460325698202555,-0.23382945994424373
-1.4320593571400013,0.3517153756637783
-1.415374380881937,0.6831139107788287
-1.4104665452312386,0.7787189224643069
-1.4096566110505973,0.7869111455655102
-1.4070033741111887,0.8284289658315999
-1.3985851928297826,0.9825775414676174
-1.3967492573532576,1.025842828504626
-1.3923032099188613,1.0873096419846844
-1.3914117462392552,1.1049673315561848
-1.3618009032674914,1.46958908476299
-1.361746041056057,1.4845023855420627
-1.3566273374557896,1.5178193928982804
-1.3375786286376254,1.566833996304356
-1.3219029858665783,1.5137870082019935
-1.3206553431186836,1.5145425946862288
-1.2811810482294852,0.8940400405607788
-1.2806495036786278,0.8937163530513866
-1.2776415131390169,0.8128489690246616
-1.2739819667181365,0.7301455581392701
-1.2695130632558511,0.6167671513425417
-1.2665149974290284,0.5379879038624045
-1.260110229251042,0.36541340051965826
-1.2528950392783285,0.1590737202071434
-1.2340245605976496,-0.3682895253362265
-1.2315642979270949,-0.43191547124842056
-1.228678280759354,-0.5120758636533522
-1.227813650671827,-0.5367742811422942
-1.227023535102786,-0.5545423057554637
-1.205320972143912,-1.0937112847694046
-1.2049117598243422,-1.1034991851382856
-1.1897287981979625,-1.362208086588788
-1.1861690531906148,-1.4093816596777267
-1.1838843332000275,-1.4499523493842348
-1.1823257416355395,-1.4617482956747356
-1.1807438377502784,-1.4825709674945926
-1.1756929116323256,-1.5205195532660303
-1.1743153350179287,-1.5341576536080945
-1.1702182291787335,-1.546607051547271
-1.167164234763122,-1.572425776546072
-1.1611346441088963,-1.5575323478592389
-1.1540184296990617,-1.5423114581934612
-1.154018131207676,-1.5207036431573526
-1.1529331310481878,-1.5257774776080797
-1.1522277065326652,-1.5270813048733898
-1.1511592154720036,-1.5102579875566786
-1.1494691774215637,-1.5059682939897878
-1.1490803603293995,-1.4781310803180165
-1.1442841798432972,-1.4414654042766344
-1.142272225465651,-1.4057937866115573
-1.1177750307640493,-0.8959819847817342
-1.1168361523558166,-0.8706792167494378
-1.1059310187320723,-0.5367333412897712
-1.1048395769466908,-0.5105303508496924
-1.100741175359131,-0.354059381160591
-1.0968353369447108,-0.21750690890360774
-1.0813190004552014,0.3689064227664053
-1.0802265263920758,0.4303592572804207
-1.0713628188529987,0.7690169536035396
-1.068822411177051,0.8763867645969596
-1.067604166322969,0.921401425422569
-1.0450869484971883,1.7719493943592246
-1.0443579953757307,1.8147412491496764
-1.0430808975745043,1.8523502969071761
-1.0417243194757444,1.9125431252016933
-1.040880219939713,1.9415443339329326
-1.0327094144675477,2.197521483882219
-1.0148513644910453,2.665509909319559
-0.9986782282548949,2.9237494644245334
-0.9935258177545334,2.94672186014347
-0.9922335778203877,2.9605735704479517
-0.9750128496611952,2.963227209336691
-0.9718134581035751,2.928996969807255
-0.9701577366258176,2.932999884562332
-0.9667962434128334,2.8831561272390807
-0.9552111693321192,2.703747262229776
-0.9542548109873676,2.678538806893423
-0.951482037910858,2.628418092376039
-0.9373490801187341,2.2629010489459387
-0.932396523807141,2.1187409052057435
-0.9302556364230994,2.048436980562722
-0.9105707045734253,1.3707208527240677
-0.9086179247628192,1.31440749158472
-0.8998542366374291,1.010100858016925
-0.8991338838390854,0.9618301496155708
-0.8870916867182865,0.548128238685296
-0.883008062152844,0.41011649501700526
-0.8782723536670236,0.2532256471593282
-0.8718458860244418,0.048394582814523385
-0.8658477280397738,-0.13209508019833077
-0.833776688625445,-0.8130983484268993
-0.833641966321033,-0.7960155963117654
-0.8314435659283013,-0.8335275960063074
-0.8284552050662652,-0.8554598491138503
-0.8122512497420527,-0.9359846575519144
-0.811486948955153,-0.9332238324775808
-0.8032903018523325,-0.9139641223908443
-0.8028955121046746,-0.9179427495931773
-0.7978177867131651,-0.8772155618524361
-0.7963945831740009,-0.8705571378315464
-0.7951211655498578,-0.8500998757255906
-0.7946149482882419,-0.8383869515747144
-0.7917956266198227,-0.8250923000531943
-0.7914028085672022,-0.8127513264348906
-0.7886195051913356,-0.7933665608375294
-0.7783230026320478,-0.6473882592459161
-0.756592307460394,-0.2713717008977075
-0.7484584923772264,-0.09714975009417383
-0.7484082020765355,-0.1013295276490084
-0.7482984768788317,-0.09810949711242012
-0.7450335780357711,-0.028326339196290417
-0.7392575973400186,0.08818875460898203
-0.7328975783198222,0.20900962811639195
-0.7073239422587214,0.6385800370689073
-0.7048253638658473,0.6689283980581829
-0.6831131295684618,0.839000435486339
-0.6825376476101122,0.8380350690978476
-0.6813449167452363,0.8358452156305982
-0.6701073414274763,0.8411217342500137
-0.6681366353593967,0.829229379366577
-0.6638108409046994,0.8177275328159411
-0.6569896910779294,0.7716966185153065
-0.6520345714586924,0.7330532831608615
-0.6481636195985612,0.6784686275162548
-0.6451736753654567,0.6578006698790805
-0.6314960751375329,0.4533243318481998
-0.6294899594411789,0.4189164609765585
-0.6287654754096761,0.4213279631395239
-0.6214262642448523,0.2765287882367323
-0.6111017890328445,0.0754671751823713
-0.6091560447995708,0.04434585845808343
-0.6001462874391725,-0.10545305513027309
-0.598500593150578,-0.15213341407233172
-0.5907874552965238,-0.3006208676213973
-0.5720502950421551,-0.5882641647923061
-0.5708817537279831,-0.6075361283232086
-0.5684461482828445,-0.6361327119728406
-0.5613128805860148,-0.7221183933873441
-0.5531824442495537,-0.7932978364813857
-0.5404907234666059,-0.8296388748106528
-0.5297486990277838,-0.8370975079927208
-0.5219009868270916,-0.7996120867490834
-0.5168704116050855,-0.7654631514849854
-0.5102415534628122,-0.7176101572194062
-0.5067733143024196,-0.667136963574523
-0.4988899155477631,-0.569278558018701
-0.4965362541291123,-0.5250993756740485
-0.4961049554144603,-0.5293946800607026
-0.4897379671194124,-0.42274943599348025
-0.48848687976788074,-0.4106365431658746
-0.46811708501528315,-0.047751291469416625
-0.4564686135168454,0.16190560754899003
-0.4562002791617692,0.16943971155800078
-0.45431512907813687,0.18768405327040072
-0.4473458996535111,0.31618851483858645
-0.44406780264806134,0.3715591175514327
-0.4438170276512854,0.3824871874194717
-0.433690751218637,0.5326454592643924
-0.4253476223688084,0.6158247296493581
-0.42417127489041206,0.6340855831618469
-0.42226838952110946,0.6570048243126073
-0.4117369834649951,0.7213431865978116
-0.41098898947597684,0.7153728199150307
-0.40671457344727635,0.7340773250740983
-0.39947426084714,0.7272473325888792
-0.39152350927160384,0.7154875445973143
-0.3905584905350272,0.7013519774101199
-0.379928665046287,0.6319491306786963
-0.377471489139241,0.6080308204603223
-0.35751265907014806,0.31452117200843444
-0.35633436069087043,0.28950573599672474
-0.3476601821085028,0.12540985900005402
-0.3472686504126905,0.11256100915110756
-0.34146022984046676,-0.004023675558155674
-0.3316530625200462,-0.20513104981177124
-0.3313601596565441,-0.22304061743043227
-0.31859318783724877,-0.46014149664267195
-0.3184984905700845,-0.46556710345465396
-0.3170901317894721,-0.5000983578662905
-0.31229991786029476,-0.5899396208078019
-0.3117800198175571,-0.6001260519095497
-0.31061053119155346,-0.6267068948931774
-0.3050141726928324,-0.722817543358702
-0.304839713280856,-0.7243728201761692
-0.3046193212938695,-0.7340766474118238
-0.30391554607854854,-0.7296382403611487
-0.30219796649207975,-0.7620046314481949
-0.30140765975739203,-0.7795578787702333
-0.2982167725381122,-0.8138551890869732
-0.2948456269856834,-0.8593300691452829
-0.29096017658526874,-0.8994283930707097
-0.2894194938713759,-0.915611445654762
-0.2871638191512167,-0.9410162182665381
-0.2821056462724285,-0.9585384361698015
-0.27661365786553826,-0.9719746071963606
-0.27587353184928887,-0.978629717362918
-0.2748392330479099,-0.9683290681466826
-0.25082726412747824,-0.7387055390747457
-0.25071655227800793,-0.7426262316356326
-0.24876467959777937,-0.7095630998046968
-0.23212367973941195,-0.2197956834865553
-0.23052569229211306,-0.18210578983124043
-0.22641185590821022,-0.026486023772586145
-0.22264284570955573,0.13902333244299764
-0.2166891832720128,0.3896089883983455
-0.21627382192021916,0.4023826493287229
-0.2125926773777267,0.5746102110315287
-0.20412141286146035,1.0150636910958935
-0.20095709353958924,1.1936534467044102
-0.19932751431781526,1.282180854785196
-0.19896191100219607,1.304376547675789
-0.19729174186966958,1.3898094306337492
-0.19602606118134158,1.4714721649695366
-0.18867141907210794,1.8920038888114605
-0.18615249769728237,2.052844077175664
-0.18432023648245144,2.1683602867290093
-0.17395034446871893,2.807609912095584
-0.17308684661086637,2.8653300808937194
-0.17074292309806038,3.018175531599283
-0.16227571142970554,3.549314057289852
-0.14842515669590606,4.389406665780481
-0.1434055116936217,4.660830743537405
-0.13694695620586383,5.004779786634959
-0.13201492047568397,5.247675963834187
-0.1194612533817132,5.79795910347985
-0.11872757391485322,5.818627772155248
-0.11222116576633479,6.035890069263587
-0.109191773311335,6.131999769521642
-0.09965196030011025,6.341157343652846
-0.09705645397797458,6.37426692291146
-0.0955482440380182,6.401097477122711
-0.09495083662875814,6.403666765681696
-0.09303544819098342,6.419893043693586
-0.07258272247250108,6.3509974061460825
-0.06924160844374239,6.276946670540315
-0.06597363393927491,6.212035486412769
-0.06347412609167913,6.15632880926452
-0.06273221449013544,6.147060497700129
-0.059490805076960473,6.025123175978394
-0.05822130160500638,6.000818513369556
-0.047078796359572905,5.553703770968555
-0.03819263855031174,5.111008321178702
-0.03496170173730295,4.935098443821443
-0.03427390147977505,4.881805697618431
-0.030642395657541677,4.67528808907458
-0.02970199646620575,4.610097605123913
-0.021222430578657914,4.057640403727615
-0.02078736603722442,4.025542184417925
-0.015819388055803074,3.670818177839792
-0.0050993692513445765,2.895428627281357
-0.003072537376014317,2.7331357264987193
-2.2350334846876763e-05,2.5049437599995947
0.004893422302036932,2.1127348955910947
0.00901077524430649,1.7896311396072953
0.012211078225645267,1.5223671475502987
0.023796284590556382,0.6076156398611496
0.02699033539684237,0.3626923085405175
0.046495421928923975,-1.0637491798355287
0.05044219918626158,-1.3201314061381777
0.055215226136354545,-1.630794512851651
0.05540533905049916,-1.6355709070495221
0.060480320566905554,-1.9454708566796715
0.06698318051279806,-2.2992830694768362
0.07126912206023217,-2.5047239830456576
0.07436838730673934,-2.662860973778538
0.0757010819214714,-2.717580459588033
0.08100735030139461,-2.9320217004746114
0.09105909423878877,-3.2801355050084635
0.09399144889859379,-3.3525944043536398
0.11010881401509476,-3.6341386416057473
0.11573935469375485,-3.648325735958638
0.11744906226387464,-3.665755529129157
0.1207480904201228,-3.6801069413099072
0.13162458348775452,-3.618358901922195
0.1363392162400361,-3.5636626647490686
0.14190312844759845,-3.470960391701179
0.14782801579027183,-3.354399376928563
0.15536868989772312,-3.172362625626903
0.1698001812737826,-2.781092302201534
0.17005565528105393,-2.767694501701801
0.17441978699106642,-2.6363813720713365
0.17551086930520388,-2.5969482032625675
0.1765743022657853,-2.564712821364075
0.1777309221610741,-2.516716340823007
0.18328534623291004,-2.3478895671934823
0.19578737295050974,-1.9635055310314022
0.2061877341566971,-1.6247929864551143
0.20828301935963456,-1.5695710748660272
0.21728133895518065,-1.3296643267608508
0.22466965577621512,-1.1693146937632777
0.22531433819076518,-1.1509321708823026
0.2289169415575678,-1.0655200856843785
0.2312928669303087,-1.0157145939870051
0.23627315968172447,-0.9278231335554308
0.24469634783593008,-0.8076824190166364
0.2449937688495929,-0.8149298063455584
0.25860509415316413,-0.7008648222137519
0.2649048302136845,-0.6874981212365364
0.2667821856114232,-0.6841108797929449
0.268004415283817,-0.7049222323723249
0.27281647691780364,-0.7062676229822523
0.2760376771550974,-0.7255139668654197
0.27987305372622195,-0.7586502918649217
0.3172857581014479,-1.2958402270680247
0.3208774167621753,-1.3623273489743104
0.3238430366741678,-1.4295394637113061
0.32937374138438624,-1.5413044376117255
0.32989564875602984,-1.5532552070043777
0.3326408994964334,-1.6038556424660946
0.3439808302161387,-1.8424500103616783
0.36591395030159823,-2.1982246948301434
0.37157356456662693,-2.2757807322862993
0.3723876874146157,-2.280017949355242
0.3743474802540825,-2.301153024903919
0.38219993794554563,-2.3695231253595073
0.38518657908464693,-2.378517361330144
0.3880177451509086,-2.4021600274260595
0.39054054532907667,-2.4060582510160646
0.39371350841156927,-2.416712630555587
0.39699900262014154,-2.411294863700853
0.3971631436695988,-2.417458570056108
0.40045934080118517,-2.416403487460595
0.40200891610242007,-2.416786074238129
0.40513304322926214,-2.393376412488688
0.42200677652252994,-2.259638658180156
0.4253834397929932,-2.2134465610613216
0.43599755962200293,-2.0535336709718375
0.43727321208002046,-2.0331560095549563
0.440555090486499,-1.972389589621087
0.4405794823216804,-1.947613569629125
0.445130775127458,-1.872108030568422
0.446527967053334,-1.8408344035871547
0.44661963493767187,-1.836840044173812
0.46821277238507397,-1.3093009562252165
0.4841290604775743,-0.8916585357158018
0.4929046673004649,-0.6769966934609505
0.4987235754048607,-0.5104334329200871
0.4990257078690332,-0.5126486192533726
0.5020564072601781,-0.43460616947880554
0.5024678036939223,-0.41830158886936697
0.5107440225710436,-0.24521924360778963
0.5111622080502709,-0.23421309904003096
0.525862936397183,0.05888876980416496
0.5299191008440136,0.11014593342548218
0.5449650577413099,0.2979847749595609
0.5490284509233021,0.3288119127507351
0.554232132127801,0.3750140556860548
0.5576476971574036,0.37568663551855463
0.5686124227333602,0.3661765822326299
0.5727116281503264,0.37585242348717646
0.578188626366293,0.3283062011134648
0.5795567481568025,0.3235575708460869
0.5804282320513696,0.3218999192937103
0.5812139798038549,0.31522584262364367
0.590707581074108,0.22260972559012554
0.5976932626814184,0.14862744081197093
0.6092807961284965,-0.05673101577548843
0.6185110454197211,-0.21605207982576005
0.6242235305264412,-0.34074521228315974
0.6248883693794718,-0.35734392016427174
0.6336925640844195,-0.5459951286054945
0.6339612638556371,-0.5549373453932929
0.6351612287875064,-0.5847584311987442
0.6400704152138177,-0.6930547456854323
0.6401392834124344,-0.7009396442725048
0.6604403338951759,-1.1594243606076087
0.6645877696501579,-1.250669607472386
0.6672671988704639,-1.3008918346441714
0.67034203549031,-1.379608995428226
0.6810571161229015,-1.5921398375125648
0.6820294982750363,-1.6241247761951039
0.6836584453705994,-1.6502100346323085
0.6860549623063372,-1.700190885323189
0.6862844739566714,-1.7002381969586442
0.6876781805010301,-1.7136579084212535
0.6948542449914314,-1.8344124688750247
0.7010974794224598,-1.9372677700840761
0.712975209014294,-2.0975339034234057
0.7311579194702089,-2.253173326060648
0.7322155300385944,-2.2818944630295372
0.7374629705344455,-2.297090307177714
0.7389836456176235,-2.30860569429585
0.7444722425744841,-2.3202265566202125
0.7492061725477015,-2.336924331032328
0.7510857516635463,-2.3228571765072386
0.7513837729695716,-2.3304339352655723
0.7546805687299116,-2.334991206440917
0.7644360659444249,-2.3137639625262514
0.785202282519347,-2.2059221007559384
0.7875338777405352,-2.1966079585349507
0.7897201396998952,-2.1742732511535525
0.7958314245147933,-2.124460230705357
0.800316165122565,-2.0740663048833397
0.8048491727373279,-2.029015989472492
0.8079701964908894,-2.000624033046999
0.807979431089886,-2.0040612806743527
0.8247030128278929,-1.7980552362863866
0.8335008286734973,-1.6872512655505536
0.8335401402881004,-1.681972435000864
0.8345501696593027,-1.6708300059862147
0.841702379692844,-1.5666393301762938
0.8494364505526759,-1.4526398533373266
0.8545069915741248,-1.3735519382709707
0.8816404765241033,-0.9194440293042735
0.8851004573021468,-0.8652105529775874
0.8919695605778162,-0.7279873163679431
0.8935370497957456,-0.7081112261071556
0.9076844197935214,-0.4402574170080856
0.9098565263640079,-0.4000396795307871
0.9199904312219536,-0.20116130692264866
0.929600794441169,-0.01720784128032825
0.9319298293695857,0.04377854016264749
0.9373491498624089,0.1509693901342159
0.9376289374367608,0.15517369814845186
0.9417324471701374,0.24351553596923134
0.9458327853521689,0.31199301979771094
0.9483527383080355,0.37807837897492763
0.968360449386878,0.7650786534116882
0.9830743980785783,1.0304029995333028
0.9960549056397956,1.2339950645462945
1.0117067741097738,1.4209792111302
1.0213831830761997,1.5069160226508884
1.023559135805086,1.526098639124644
1.0284907284244031,1.5482420481582206
1.0335844726399879,1.5659696454685144
1.0352088449185377,1.576480897577106
1.0377595158593778,1.5680847870574157
1.0443307470279484,1.5678240342618042
1.054749923192972,1.528481314202546
1.0547621484525527,1.5258138377532242
1.0655349575032584,1.4373171994933045
1.0687448082915978,1.4202118624897428
1.0874997741656616,1.1247825796330213
1.0945666138043766,0.9677814792309256
1.1180125473382656,0.3952113222059373
1.1183169470707774,0.3836158205056469
1.1307999918668585,0.022879608904803003
1.133244510073773,-0.040578191380135596
1.1341686985791322,-0.0725869441790231
1.1366631343545652,-0.1262618112180261
1.1387882724096912,-0.19549846262500323
1.1390060225054466,-0.20113587285791512
1.139390858807209,-0.21885805727514263
1.1411210475214606,-0.2634960690931507
1.148239867059642,-0.46355369343036984
1.1491043148267437,-0.4842502805862342
1.1653006056627806,-0.9165010097811455
1.1653604012755068,-0.9071520883947511
1.1661305963916844,-0.9288620270364029
1.16794158568813,-0.9795491446181814
1.1684026207882727,-0.9688630524352158
1.1696735742228137,-1.0015151369643258
1.1705575550592728,-1.0179120670461241
1.1806804484512927,-1.2310392660831122
1.1867374948344809,-1.3394845097063441
1.186979300239634,-1.3390109732755027
1.1980629799542202,-1.48322323883659
1.200278151589428,-1.5013798370327
1.2039347651504269,-1.529620360317665
1.2082864849268287,-1.5607830067858095
1.208977507536778,-1.5533434733758618
