n_harmonics,base_freq,magnitudes,instruments
8,1.8102505642994062,"[-1.31851686  0.13024468  0.44170836 -0.83455015 -0.53661612 -0.99767469
  0.09532636  1.49995964]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.0657104120395184,-1.787145474230333
-1.0647482414108154,-1.7419494443337653
-1.0586794544496363,-1.7463194497073742
-1.048598533508377,-1.7598580341574999
-1.0443056398858699,-1.7697975550697285
-1.0389331988589228,-1.7732082361800166
-1.0370800671631586,-1.8111001461658534
-1.0302846432565396,-1.7867777279470867
-1.0264038864682754,-1.75354793496789
-1.0208067787470245,-1.6615126782734329
-1.0154166856359683,-1.68514456576574
-1.0036810996652887,-1.6701234547506414
-0.9977395039597448,-1.6710877431906908
-0.9965984917279136,-1.651303672162211
-0.992869516293748,-1.6267562709583816
-0.9842539783500612,-1.6277248109247668
-0.9761652099776699,-1.5509032610185527
-0.9748593924275633,-1.5641851612366267
-0.9734109986414277,-1.5211400419594705
-0.9733014620922993,-1.5816741972174668
-0.9721027422466553,-1.5307294050833382
-0.9673071593351503,-1.479176812370585
-0.9539903373110343,-1.5488287646066343
-0.9504314964370213,-1.4929489549492043
-0.9456671058486732,-1.4768496065279506
-0.9453704805946259,-1.519555360601032
-0.9365233420054793,-1.5109088931136772
-0.9356131788222433,-1.4791803168937265
-0.9288345720694302,-1.4226508959495177
-0.9168960624466092,-1.4328534601046798
-0.9141176443891377,-1.467235639241686
-0.9125386381978036,-1.524100159553459
-0.909733566573359,-1.4683662276543716
-0.9086679411081011,-1.4267744846309915
-0.9027524781364473,-1.5173349202501343
-0.8995206330373615,-1.507890431262445
-0.897838299776089,-1.475515352057955
-0.8792754598918102,-1.5675628560706418
-0.8706926170287819,-1.5491131245657463
-0.8703972908648239,-1.5062047762514943
-0.8585560405614077,-1.5826343532550011
-0.8537146500215709,-1.5703311534805977
-0.837777872360435,-1.601919214734422
-0.8362876128649583,-1.6504029500859079
-0.8293470180070361,-1.6561178468280617
-0.8042962780746024,-1.6351811399288165
-0.8027483836235323,-1.569919900321252
-0.7993425458386221,-1.599532306709704
-0.7877991455523148,-1.5900901492581083
-0.7869045290565193,-1.5924367923675244
-0.7742775838856382,-1.5590840901908418
-0.7731165948522261,-1.5298166251564573
-0.7689756227910838,-1.5480882001622225
-0.7662952746361595,-1.5192575177197494
-0.7338120959157006,-1.1254033074912886
-0.7301075889459954,-1.0831071752638457
-0.7259323801553164,-0.97261375599148
-0.7222897975242342,-0.9814564119961936
-0.7203201530116528,-0.8689276332301975
-0.7144966954016612,-0.8064449454038322
-0.7081381124861457,-0.6670360055768724
-0.7060429674345312,-0.6075437718391217
-0.7052303673913518,-0.6103492113324422
-0.7020514125154946,-0.5561021556672135
-0.6981453599192897,-0.5021378247535845
-0.6911874358941721,-0.32213983390745765
-0.6888650166393737,-0.3000536827228664
-0.6859875555224466,-0.10148330441266047
-0.682636691041655,-0.09289925112206657
-0.6804700075882737,-0.006530936718383208
-0.6804010257882873,-0.037751150958460836
-0.6751019705186909,0.049470649234310424
-0.6703042589812944,0.1615025299753841
-0.6587346322241112,0.5411010375462272
-0.6520332635799884,0.7441466302340529
-0.6439121244868935,0.9160315289523632
-0.6331645069814691,1.2297940329852637
-0.6284176531647421,1.3768658045704856
-0.6230769675038355,1.529431444483071
-0.6199048163257261,1.613874986271992
-0.6182270603591755,1.6482398748171674
-0.6100244307735894,1.8352982199319807
-0.6064360303547915,1.945352322042714
-0.6028741392987631,2.040459934251774
-0.6024313517833075,2.0579374014935192
-0.5893633254296837,2.340066276005789
-0.5888896108155119,2.3776326885719103
-0.5753390096529936,2.656989026872597
-0.5602163911211608,2.930166560367295
-0.5534340596309999,3.0883563624639945
-0.5525886126646484,3.036731642733996
-0.5505666744093141,3.056796293347229
-0.5499014645619722,3.1127264663493124
-0.5476532828020315,3.13574365197244
-0.5406569668484602,3.1742458415774504
-0.5304780579391926,3.2782706376399426
-0.529518825311087,3.232115440198901
-0.5280915342797279,3.239683289274969
-0.5253437431847878,3.3083381457194583
-0.51759606784251,3.3180613443053715
-0.5146465423087303,3.254102345933034
-0.5132091963921948,3.266114318708739
-0.5113164434088793,3.236652313729624
-0.5105123380764134,3.2795449199335294
-0.506844932493534,3.257439178341865
-0.4978381791706661,3.2162498578823278
-0.4460074712286435,2.2786344768116042
-0.4433099436971384,2.2103855836101696
-0.4358576581045259,2.0474127545420315
-0.39432005393365976,0.6418761036561964
-0.3881386022134876,0.49045687579183367
-0.38603328982638097,0.36674297983053517
-0.38142481332258793,0.2003016679030393
-0.3810405964071162,0.18402236408882036
-0.37930529774515165,0.1961677333341949
-0.3733839721157315,-0.07495576103152231
-0.3719878640196619,-0.14185539528223462
-0.37064695738018383,-0.16286297891157436
-0.3591520770415766,-0.5729005357061087
-0.35157667161910355,-0.8108133328941142
-0.3451179746530535,-0.9987785404292089
-0.3424100411512958,-1.0383595244943546
-0.34083119091382086,-1.1371460956618025
-0.32937975675176867,-1.4552790110703488
-0.3277232776400325,-1.531475770511005
-0.323260792386165,-1.5554528002970904
-0.3163549551856786,-1.7196716835432269
-0.3148988422570369,-1.7736885723988998
-0.3135783354754498,-1.8283581669318163
-0.3125748646633508,-1.7902339715574753
-0.30240783762735646,-1.977764775287321
-0.296403343312611,-2.057727325735959
-0.29590507053375603,-2.1194117075354613
-0.2919430681550592,-2.0985397089209186
-0.2847418148428429,-2.1954638500833896
-0.28249960059986723,-2.232890804883535
-0.2748719845745926,-2.2295998317276493
-0.2747068659193448,-2.2862490813442293
-0.2652966066902276,-2.263946389184264
-0.25334090231769224,-2.2759143115382483
-0.2530929341394281,-2.24290468636968
-0.25279569547529857,-2.2633478622314804
-0.25030262858907637,-2.2311148666136424
-0.23858446311627146,-2.0886414778511475
-0.2364805055010475,-2.1743985757609052
-0.23193366141357608,-2.018891534538156
-0.21620720220039757,-1.7034538355045714
-0.1911808109243509,-1.150346270560383
-0.17946014221548712,-0.8192075147954557
-0.17687060608841865,-0.6946044727874353
-0.17307064654577342,-0.6598514681505173
-0.17237702613600447,-0.5833178450843973
-0.168628309462441,-0.5382048039399684
-0.15784390886506783,-0.10839095973567119
-0.15022986501087443,0.1099727974970381
-0.1428419568208379,0.42849514081925616
-0.12800196119800766,0.8792191481251634
-0.11351421927311289,1.3123338292524378
-0.10201308821987976,1.6609500459046658
-0.09456479930561823,1.8008517239863469
-0.061455807014088926,2.5365054875127866
-0.056498257609766345,2.5904368012225842
-0.05304507584120888,2.593147502649277
-0.03453209294684756,2.76536243488836
-0.03258481447573658,2.7944795624772856
-0.02943478346049666,2.7911784101788206
-0.0238717009017253,2.770190225264951
-0.018772571094737955,2.797738178017972
-0.014964317114117165,2.78396906745306
-0.0003870325933275076,2.608049772612986
0.00757084722625212,2.5442716712775044
0.03790097717686969,1.9240294988936595
0.038285542620588586,1.9046186365811726
0.04152917952796642,1.8644998338536893
0.05371524164759922,1.5093375046535216
0.06820210537203986,1.0718458290178074
0.06893884101498671,1.0599210313564666
0.07103997495863013,0.9773147658632731
0.09500768470539489,0.2074113680574322
0.09555065302302612,0.1716669576680839
0.10797268236824609,-0.24096050139819977
0.10864441299014604,-0.1678122111072648
0.11372061866506877,-0.3778388350252907
0.1158129798359,-0.45979553472707996
0.1174840994234767,-0.5311860331733828
0.1251484856194316,-0.7626161971933089
0.13154746070447576,-0.936367615646803
0.13397688922673678,-1.0011343106907598
0.13488942817551308,-1.0563625186441938
0.15296580055763442,-1.5830016209131812
0.16489122062735806,-1.7720544620911933
0.1725005322846367,-1.9432425029482427
0.1785240745492347,-2.0310487183420913
0.185123771830769,-2.127113771759083
0.18731529552480897,-2.150102485294509
0.1881622625700463,-2.195826315585484
0.21658584100007072,-2.4131907496610943
0.2183946279589679,-2.468349736824769
0.2438233136734782,-2.3710821177283345
0.24557943322489528,-2.424772901761117
0.2592378404456177,-2.2902575465262696
0.26081766245180305,-2.294971075164851
0.2649469444279866,-2.2977875916252035
0.2717571057272785,-2.2166765518259863
0.2735577765766264,-2.1753401109548927
0.2737513392855577,-2.1485111686064955
0.28116363781652964,-2.034622606137319
0.28183795519964283,-2.0944145333314133
0.2846494750593562,-2.047443647413521
0.28871567679510335,-1.9184390745237787
0.2998115669980841,-1.8485367771849368
0.3003368682822787,-1.7970663084123673
0.30056488149808924,-1.8173332453853486
0.30071117697115124,-1.8348650760825491
0.3194720696741671,-1.5096726984097237
0.3310965496177123,-1.3655729775789376
0.3321066392806533,-1.2852713219987282
0.33486415680596027,-1.304939968770633
0.3422622490283449,-1.1372787417132815
0.3484806467461681,-1.1414465691564777
0.35609386046170854,-0.9975477037664254
0.3589021823435776,-0.9735318127905338
0.3727125158924629,-0.8463110867088328
0.3754671431040011,-0.8518374746041074
0.38690248641811387,-0.7656698840395432
0.38773119366040065,-0.7513035420129968
0.39150673083597454,-0.752022768208425
0.39234557289534067,-0.7600541405704038
0.39479785484093366,-0.7128484895640818
0.396472591465983,-0.7351197750482519
0.39834514596880144,-0.7107385179708191
0.4007723406014789,-0.6921847237434795
0.4012744196670548,-0.7594017592453197
0.41160040182338786,-0.7009219061918469
0.41213450521430106,-0.6886064058749073
0.4163923526919282,-0.6971046907051629
0.42712062330876366,-0.8302124042744382
0.4318165382045023,-0.8338587245252377
0.437160764573159,-0.8994339029977556
0.4395810721249154,-0.8816606224174761
0.44819522578193194,-0.973702503600506
0.4492885066178838,-0.9995625049290754
0.4683965092373086,-1.3845389266344836
0.47862163487460396,-1.5512584506418325
0.47963924334434394,-1.6377078107278893
0.48461722391598805,-1.6433797051408452
0.49771354000815204,-2.053579549970877
0.49981989856065834,-2.0809468253206536
0.5035662019539959,-2.1187380120310424
0.5062158020553404,-2.216454105852726
0.5241064791321453,-2.674724315261388
0.5242534973987252,-2.619603478635287
0.5299242313122239,-2.844518766176183
0.5299754747709171,-2.847824116559999
0.5299852036598374,-2.8617360833711003
0.5425085972942139,-3.2155949557979366
0.5495774381607221,-3.3950733308154444
0.5511081051340501,-3.4557195125996523
0.5564640261125708,-3.577270570322379
0.5575796201548195,-3.5825996414547876
0.5618629076008705,-3.6794418450545625
0.5686019736567474,-3.915600308068357
0.5864455377401447,-4.331326251285424
0.5878344059968876,-4.2865998934494725
0.5894940095727841,-4.360038820424463
0.589789909025149,-4.342113050533508
0.5925172938948426,-4.327162586653015
0.5956015175005236,-4.44123861891358
0.598885415550229,-4.518028327354841
0.6009670994276819,-4.5418703948242145
0.607668145799253,-4.627489622893043
0.6172132210654562,-4.734965051877064
0.6304036418766068,-4.83637047086175
0.6321323611680842,-4.8629415631074195
0.6478508006103323,-4.965918499985058
0.6480077643234257,-4.964647654492251
0.6487552267522707,-4.991791525425076
0.6533432756661037,-4.942447034663967
0.6536681326052323,-4.94321480805736
0.654886220930976,-4.954542225445797
0.6552219705869429,-4.958742361511322
0.6682671835257836,-4.85658939574944
0.6721400968218472,-4.814409146314182
0.6731114342645483,-4.804515114982447
0.6759892004133325,-4.751346090867798
0.6784745551912703,-4.745502350442833
0.6835860377827379,-4.7174761246919354
0.6898133056305347,-4.607912367947822
0.6937416418807842,-4.53941695417758
0.6970192717625503,-4.520879995070193
0.7017117136659943,-4.443890640902316
0.715755721745575,-4.132568049509997
0.7162732354330767,-4.0604815079540435
0.7173816618255708,-3.999008033072419
0.7178924169173477,-3.9896071081708584
0.7249046671310171,-3.8630012532394344
0.7254032890005799,-3.8629587267958505
0.7265749922547737,-3.744534070988504
0.7290125382608368,-3.7105440528300115
0.7304876902346291,-3.6821947778794835
0.7339148596512439,-3.6136206868713674
0.7461630515517585,-3.24135506707222
0.7542978556144213,-2.9104935756380543
0.75432146337576,-2.9179758454551217
0.7604805827916077,-2.7309633774677375
0.7725263447035475,-2.313629456588996
0.7753127415508949,-2.2719663551185776
0.7763080171731991,-2.1583738434104953
0.7775752991963611,-2.1391949664249004
0.7867532329034339,-1.8036707328518613
0.787962722205866,-1.715815943325641
0.7946299717820242,-1.5224970883777822
0.7957404433548803,-1.4625021413894208
0.7979742544920998,-1.4215793802383583
0.8025028502907143,-1.2729903754259788
0.8069337408906101,-1.1135851846721325
0.8333632171533076,-0.09800045567770789
0.8365634553880774,-0.06160761306170996
0.8406460680107637,0.11857568830358549
0.8504621049973293,0.4519847690247157
0.8519547160990788,0.4092648332964499
0.8564083134060017,0.5356534477553397
0.8578109893795811,0.6268686132735721
0.8669496066800981,0.8656285502613843
0.8711180713042004,1.0113642897939985
0.8720948401699999,0.9930312858850415
0.8753844749168582,1.0844696898717754
0.8879906523808296,1.3734499274821153
0.89337664838924,1.5698691058600327
0.9033517288371078,1.6687116539211333
0.9072025651588485,1.802513229425043
0.9097368081335944,1.8363538699231055
0.9105955522750087,1.8278767394594027
0.9126103026811139,1.856850149905903
0.9211897714740704,1.9700370586917024
0.9277170263210532,2.0779308848211393
0.9297960528327494,2.0777109687318713
0.9415954878641042,2.13793987742162
0.9430855203386059,2.2250653462906174
0.9443425238435696,2.2358475156832527
0.9498781085322037,2.2718755077451727
0.953464184661446,2.264827884920256
0.9783974304240015,2.300527601773804
0.987684735122869,2.2919110658131925
0.9927879616571742,2.303369971492691
0.9949298449514963,2.2341079978255087
1.003594202074856,2.195963397737034
1.0049896177733917,2.2455026337774653
1.0104010513678539,2.1777564804138287
1.0215998109321456,2.0510248598357057
1.024286976516417,2.037888737429223
1.0282872040159958,2.0376554613555315
1.0298768343186468,2.0938023268589654
1.0339832099697706,1.9879198830342548
1.0389706586625316,1.9335396939569973
1.0405645442404854,1.9104339567779198
1.0421655587431236,1.8851307785732947
1.0456538462180731,1.87899071657472
1.0525873889046453,1.8271960519236556
1.061385788631414,1.7352848633607916
1.0643530945687552,1.6672558339617862
1.0694135837086804,1.6438042598824
1.0745631504637672,1.4830350046160998
1.0765571901739062,1.5558254542022727
1.0784663355399413,1.4688194114127062
1.0795235385989823,1.5162244654539494
1.084647634883951,1.460827515068007
1.0869969299785627,1.4008467409813634
1.0885736348764787,1.3288194059294607
1.0912956394074342,1.327069586373947
1.092096690345027,1.3122519240681845
1.0952147944676556,1.3101826659671212
1.0976443736794348,1.2454772378872574
1.0995430863899118,1.2555903467399936
1.1107868194751944,1.121751395891011
1.1374889588866095,0.815843682669254
1.1431157131533656,0.7550150069365384
1.151258912245864,0.6892229816440222
1.1522897976761541,0.6697624778576963
1.1564564305530247,0.6140785996297948
1.1565255289736776,0.5448083026965925
1.1581311522216922,0.5108381277581665
1.1586348932053285,0.6240557044927254
1.1589949483778739,0.5476614392209376
1.1647279779146515,0.5759624983134446
1.171776213520216,0.46229998272075284
1.1776604521486798,0.3916516974047609
1.1900855201565363,0.2452149779357196
1.1920757753402542,0.2521944806557012
1.1941095014608143,0.2882360575754383
1.1987404917049513,0.24199169921512698
1.2011398366289976,0.21953088208686092
1.2058875526993145,0.15814854656751967
1.2122383245862087,0.14666992630272202
1.2127874707349022,0.11327117710746012
1.2171916371892797,0.11354886393029395
1.219684205602257,0.03255056521571255
1.2234866182219077,0.07099680685573208
1.2244072970870885,0.028729902691389045
1.226845473320168,0.04753790409702076
1.2361164992251137,0.04280876493628247
1.241654132155702,-0.036123807014974675
1.2452959559847505,-0.030426405990188782
1.2457123921736946,-0.0711991500337989
1.2458313037204984,-0.06355727832394292
1.2483772980522847,-0.0592806481291013
1.2562105828297963,-0.1387507839204863
1.2590491070205987,-0.1514787100850751
1.2644590136712788,-0.1885880738841985
1.3016427773183983,-0.22442769515248553
1.3043621470875175,-0.27942273900153747
1.3105175863332157,-0.29382354397907756
1.3133438006051499,-0.2595057269325409
1.3157677412954873,-0.2506048969069118
1.3164016281122795,-0.29021774450196036
1.3232032481998424,-0.34222869003401846
1.340486789263899,-0.2865959579249997
1.3429599965369334,-0.2953091846139798
1.3516392331221114,-0.2573208666074653
1.3554184595792327,-0.23915741224674955
1.3618854348400395,-0.3303393224782417
1.362446840989465,-0.2640583218609268
1.3663163834982903,-0.3303547160075975
1.3664942101661453,-0.23261278892379875
1.3665069947104174,-0.23635132041905324
