n_harmonics,base_freq,magnitudes,instruments
9,2.1086577822460364,"[ 0.03194522  1.39513358  1.505452   -0.02357354 -0.86178557 -1.13113855
  0.74103695 -0.66002801 -0.22960398]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.6622248245849582,0.618800996621939
-2.654534440563164,0.4383271217299249
-2.649574188227751,0.3095507489098838
-2.645047628125175,0.19346574225378768
-2.6402545098562205,0.06993735677944078
-2.636705109389636,-0.0976507277299667
-2.6121494677549877,-0.7515951566195173
-2.610799918412037,-0.7758857182975455
-2.608940695677833,-0.8098041329114085
-2.6057664974325925,-0.9037317785680571
-2.6004221452214833,-1.082765177615443
-2.5968835051754766,-1.2059703347353627
-2.5924329129866064,-1.3204378409897255
-2.591936167407245,-1.3269643847077686
-2.5892078274204318,-1.3445218616618577
-2.58118499724399,-1.5664303391328356
-2.5671258791482328,-1.8482070145382556
-2.5607783256772585,-1.9231142400194088
-2.516597693772588,-2.1917942077791657
-2.5054350088853194,-2.0838191426049235
-2.4990645745419178,-2.047435308848961
-2.496108101066108,-2.0459150740129113
-2.4958120138671704,-1.9933278491525628
-2.489005301408678,-1.9301144697775097
-2.4878362624453327,-1.9005476868073863
-2.486775122357362,-1.8856396106917386
-2.4826827331363432,-1.7968024031769476
-2.4757406143300216,-1.6805214391941483
-2.4671915590410616,-1.5597399645881873
-2.4579603359141093,-1.3462501021688962
-2.441599203872968,-1.039553248690225
-2.4288245143314056,-0.800479904189259
-2.410099537005209,-0.42987217436530095
-2.4054111079807354,-0.4213469476117664
-2.4032449482933544,-0.36370654266700836
-2.399442803357863,-0.30037958709907475
-2.3988611020823836,-0.3172772309164962
-2.3810649423313617,-0.14555960512976351
-2.3789072979247603,-0.1504236051845334
-2.377159656626173,-0.13674505045863886
-2.3741048630130557,-0.13518883852568112
-2.3711506563400673,-0.12441686074736617
-2.367620539119624,-0.11983806737142962
-2.366191247821284,-0.12238322364433231
-2.3587597650569485,-0.1511843941437487
-2.3538640440402596,-0.13527512355916899
-2.351248828222886,-0.15615760787513153
-2.3422149410806457,-0.20330285493511804
-2.338757075260703,-0.24662994305588545
-2.314101832945144,-0.5441011471168824
-2.2910589175620806,-0.9556670527751879
-2.283148029746239,-1.0712889279482858
-2.279631833588177,-1.150421810186642
-2.2782194849345645,-1.1568433559117979
-2.277971648065153,-1.1381589432742527
-2.277344376954611,-1.1833141658522577
-2.27716758106601,-1.2096696052652998
-2.274754047113404,-1.2414089475654155
-2.260504080304637,-1.4482476721120088
-2.2572139893927154,-1.5337906519361326
-2.2536113832249143,-1.5319051121631615
-2.24675525369724,-1.657210174898655
-2.2440813118729626,-1.6417616897301957
-2.243313571581853,-1.680450743913366
-2.240257019144531,-1.7255554819398968
-2.2394728324958493,-1.7363110527150596
-2.231763287500924,-1.7635028175042258
-2.2301856444364883,-1.77507301677476
-2.225448799295031,-1.799437532426604
-2.224523410674,-1.7727704632375552
-2.223285333351954,-1.7621019105611624
-2.218306892062583,-1.779047622396888
-2.2120267809326104,-1.81918738971416
-2.2086876077652366,-1.7880902010063178
-2.1858192035158606,-1.6144677017811373
-2.1806495743820893,-1.5880237947029403
-2.168149211147973,-1.3633428518400177
-2.1654755796598653,-1.3830682558941798
-2.162589810406053,-1.2462855883179687
-2.154852897759392,-1.1192793810574757
-2.1430033271106415,-0.8592250243514672
-2.14141525890768,-0.8414909411416049
-2.1382536168995863,-0.7794224110459911
-2.1289963588783074,-0.55393858966613
-2.128817777059418,-0.5437520459815731
-2.1267974650149615,-0.5363204011989114
-2.122959518884277,-0.4266026866832594
-2.1163418883081153,-0.3152367745140834
-2.094269493478517,0.08087299978091438
-2.0905230765677443,0.2113571290485649
-2.082360465328815,0.24935812328730889
-2.073593405601287,0.310463520794043
-2.0682636391474842,0.3647595793670405
-2.0594555373300825,0.3817748534517375
-2.0440018091448984,0.2979796197817794
-2.036874715519499,0.24578094461676234
-2.030702058528026,0.14265955681564577
-2.0291581191835255,0.12453867265244965
-2.027418885883475,0.12177179290458781
-2.0230824177202256,0.06727358755754125
-2.018010999664261,-0.06603697814462488
-2.0161666717050006,-0.09080945822096258
-2.0142268470567206,-0.11260030987446808
-2.013504081458012,-0.16613691205019282
-1.9965917957267239,-0.5795616544145173
-1.995831051961141,-0.5692030763288745
-1.9957388972382497,-0.5956590861100387
-1.9927956257174588,-0.6358244080358645
-1.9807420147857455,-1.0068046129232495
-1.9758125021192734,-1.1271952708099024
-1.9554303786822016,-1.752417945602916
-1.9453810624942787,-2.0304539702769095
-1.9401976079702525,-2.1317800594944627
-1.9398607753990462,-2.148163890097333
-1.9233159997563678,-2.5100596082354407
-1.91984810086593,-2.560440921721156
-1.9194021435277124,-2.5578555758578467
-1.9146925182363284,-2.628089758618516
-1.9043325502320931,-2.726641065261308
-1.9042660769917916,-2.7005547426111756
-1.8918411097166363,-2.714775532097872
-1.885180379814127,-2.68495802133439
-1.8818520675508348,-2.6515568459091483
-1.8813972564936292,-2.6261505760733943
-1.8764903780845281,-2.579630772320557
-1.8743435444749086,-2.5485566911569713
-1.856168615957554,-2.113813843618589
-1.85419879515734,-2.039541234104217
-1.8528034118722911,-2.0068310459494976
-1.843591637304488,-1.616356362279685
-1.8341869811173839,-1.246203290017434
-1.830283655534434,-1.0807027131740898
-1.821376946259109,-0.60456912706011
-1.8145720104693128,-0.2821275136434729
-1.8144754519659452,-0.2555507997400621
-1.812227945081677,-0.14362098057527287
-1.809919524685072,0.0101912149012921
-1.8003664324891013,0.5203030531661627
-1.788866010809406,1.1987677572985185
-1.7870960843042334,1.2801949919050286
-1.773891111334185,2.053441503651732
-1.770788373999998,2.2168379477324938
-1.7686522337080346,2.355245337497244
-1.7634882381836747,2.6061849136786415
-1.7557230916523827,2.9611096053367247
-1.7414271102590204,3.6102034289102405
-1.7378868016606557,3.737282420138302
-1.733220231819837,3.9019479597152333
-1.7276908256130887,4.049013706230532
-1.7172087287751707,4.293207437046766
-1.7132713080011923,4.350359659431364
-1.7113418329363437,4.400129725172352
-1.7003130229283263,4.41264205617783
-1.7002289749883066,4.422270736479181
-1.6961530136771432,4.440736494803433
-1.6946901904536193,4.410911957048726
-1.6906400893705682,4.372279414530938
-1.6779347428722835,4.169973136081669
-1.6741292431718835,4.0496053099472515
-1.6675378693425367,3.8564966474167206
-1.667295805597044,3.872279896097283
-1.6654771958860366,3.7723779684394225
-1.6624556597621367,3.693735321663151
-1.6541689322607038,3.2630781903239767
-1.6318759436277746,2.072995398903015
-1.6158992859870245,0.9443785523738342
-1.6138839457269984,0.7784566121558003
-1.601549353023117,-0.10781083395340553
-1.5960135832130358,-0.513363170981601
-1.5941299666610176,-0.7096729257770545
-1.5915582168504703,-0.8595127911458146
-1.5908701772512615,-0.9532359525695758
-1.5764622868835432,-1.9533350759627377
-1.5764345395112154,-1.9742801841981479
-1.5640067670056748,-2.8461242774062714
-1.5561699748696338,-3.3680254225147537
-1.5480207241874255,-3.8246265697853676
-1.5449355072362336,-3.999131408373303
-1.536697309695738,-4.401580785353938
-1.5349181294058474,-4.540243743754545
-1.5340733484480196,-4.559152760371173
-1.5334726900056144,-4.5656532697880055
-1.5297546898295944,-4.741286037138798
-1.5188941048019822,-5.084789088151717
-1.5155741374853384,-5.19389621848555
-1.5053993151570983,-5.405916490362538
-1.5015330743704656,-5.41642204303169
-1.4962273849596963,-5.480528674128779
-1.4892516832467908,-5.466822973446033
-1.4873399447672173,-5.431286254019358
-1.4787439466013523,-5.353676482317989
-1.477724172278362,-5.319139739047724
-1.4680454301691441,-5.179050400997265
-1.466562680584541,-5.126577878018079
-1.4559966683492462,-4.718270902890704
-1.448888019644602,-4.481332538581007
-1.4306121251623864,-3.5418217008227293
-1.4292442071267577,-3.4299102131817905
-1.4103689433091515,-2.2669060382911437
-1.4032824955368277,-1.7746175534900004
-1.3998541367306747,-1.526409442647586
-1.3984817442820585,-1.3966907985841506
-1.394085582907715,-1.1257203745725086
-1.3936113149084812,-1.1199506418363772
-1.3872309971928882,-0.6446826986112747
-1.3807234300788302,-0.2204110237710265
-1.380299449217878,-0.19385675974082986
-1.3777294148849852,-0.0028959072395733382
-1.377574955364522,0.008956519368069429
-1.3655600644778583,0.8097838691878395
-1.3645206620455614,0.8669470152832953
-1.3626643499207318,1.034855295578632
-1.3619080524773641,1.0655930772462838
-1.3608234329658477,1.1608967759113482
-1.3592076232500874,1.2360637084908734
-1.3586862277614766,1.2378027848728477
-1.3559216092164967,1.457627195503576
-1.323782343465844,3.1712183266993104
-1.3124246314114738,3.6340432965374734
-1.2976410711830175,4.078421012631921
-1.2855039335235092,4.366193377323534
-1.2807275968002658,4.446602762488732
-1.2762375469008138,4.481527872412023
-1.2652401747562763,4.585438625651726
-1.2516247250383135,4.638598943022768
-1.2477372863784306,4.661210610963523
-1.244067530440567,4.6134489569779324
-1.2328168691989185,4.489627581359752
-1.2300128099608705,4.509959494544961
-1.2247230381148702,4.405665685220542
-1.2238408003304553,4.395834573515501
-1.2158488026724013,4.344639089328542
-1.2110288107989544,4.253245803456361
-1.2050214286872845,4.164374623903506
-1.1932600579302042,3.969429146351162
-1.1913602433207413,3.9618370325836296
-1.1909508524085541,3.93715223984189
-1.1766071345943196,3.708215577336732
-1.1600754968586788,3.525752641536427
-1.1548253100926984,3.4405639426001375
-1.149173940278316,3.3587860984224087
-1.132778275552353,3.223760066998228
-1.1309914027546637,3.1985764704586495
-1.1273802624034566,3.1884191341418795
-1.1200451370667335,3.1230437965274107
-1.116547528947462,3.143703209060632
-1.1103630106253457,3.1213937418170463
-1.1047452894128955,3.1024613881772787
-1.0998196974596721,3.1134457788169034
-1.093424560509876,3.1249076526802
-1.0916940414998497,3.1156818558819386
-1.0804324773156784,3.0923044362366023
-1.0730583533343356,3.1481806957029166
-1.069122621157518,3.1615232114758864
-1.0639102714126105,3.184972704690586
-1.0599491025794356,3.1780564670242675
-1.0517179819603555,3.1709302076420802
-1.0489226583155529,3.22192743026041
-1.0474920162263857,3.1865198315169234
-1.0421622994999027,3.2342698634712126
-1.0419238220653588,3.230295306690749
-1.0353235542772086,3.2029175244183032
-1.0332033050316884,3.2252468860687515
-1.0224181346062073,3.2293242159027926
-1.0138033283484051,3.211716764600112
-1.0119931441710592,3.200906967981445
-1.010971606621806,3.2035816542025817
-1.0092012444972893,3.202719711276644
-1.0022066031556445,3.191641281087223
-0.9966140015760794,3.1428260226261266
-0.9955615237894717,3.159264860294211
-0.993711482737754,3.1687620456620764
-0.9919106875788337,3.152462960846538
-0.9857766415487266,3.068519283046526
-0.9672341430298914,2.8726859473825037
-0.9609223881410829,2.806981986026105
-0.9604756694893379,2.805455847704783
-0.9585612343185548,2.796073091655674
-0.9545435340529371,2.712237539678203
-0.9462935013954392,2.6363833416843243
-0.9450010383558065,2.5917880460497242
-0.943313952922944,2.5588669047096295
-0.942899862826736,2.578730419464739
-0.9382637797529569,2.4366518354824787
-0.9254733797518142,2.244216772627473
-0.925432559783506,2.223028817853358
-0.9213744730340103,2.1389580817215315
-0.9191578448062176,2.11002914556427
-0.9144699861604684,2.008299201552909
-0.910999483997792,1.9251724447167387
-0.9002398942701673,1.7086728354126124
-0.8945502919240065,1.591647349181094
-0.8894608599513325,1.4650021325824303
-0.8836526199414863,1.3341635001795742
-0.8832815648662562,1.354210557138718
-0.8824633934393566,1.3315832830494705
-0.8775750097543629,1.2203824566705717
-0.8755496094388331,1.1759054131472673
-0.8742402567611753,1.153344285063802
-0.8554064497333602,0.7292697865825125
-0.8513573503708232,0.6843333531482233
-0.8412811962849833,0.4728793906040789
-0.8351125060815683,0.35624133013659126
-0.8241128327880975,0.18746836156116148
-0.8203016466220783,0.09740401623198364
-0.8175167109665962,0.08128095393849236
-0.8140720364945633,0.031523628833264206
-0.8124124291229213,-0.01611676587551385
-0.8111538780296588,-0.009007117478270883
-0.8086597398045363,-0.014354328415486232
-0.8024123371164231,-0.12364714131457034
-0.8009411392939976,-0.1344161853614359
-0.8000012422236802,-0.16113442446521928
-0.784219875409665,-0.33529695160306927
-0.7834455689658801,-0.3277132604911975
-0.782366617105565,-0.3580639019147258
-0.7673857911374022,-0.5320294018007178
-0.7623859024942803,-0.5516132396376465
-0.7522099844786219,-0.6310521221045436
-0.7435552002806531,-0.7036021884198889
-0.7382630221271462,-0.732862598107577
-0.737300097527283,-0.7360897656954974
-0.7363417342072438,-0.7582476854815065
-0.735968477313627,-0.7445414343205685
-0.7358348432412134,-0.7468243298326446
-0.7296472527668252,-0.801393963374438
-0.7205553826860545,-0.8547371100316464
-0.7200719609617794,-0.8946612138363196
-0.7123126446150767,-0.9474922386954955
-0.7078817349839328,-0.9594246421418627
-0.696024829498779,-1.038902049863151
-0.6817986516655976,-1.1457008786951117
-0.6741684597880697,-1.2013456511578053
-0.6635083510374971,-1.2743193503559638
-0.6621249558643285,-1.3043553147103506
-0.6612252166896626,-1.3104273877014232
-0.6300257948514867,-1.521456184081988
-0.6233655619062031,-1.5250383330172075
-0.6229535538384519,-1.5633401239104465
-0.6220882577533793,-1.5374638667224887
-0.59552241576879,-1.6630456137324716
-0.5868648217581924,-1.6386100144548947
-0.5866071429574236,-1.6702210648425728
-0.5829590207750983,-1.6437708398612842
-0.5812857196833647,-1.6463633995611235
-0.577078872535651,-1.6543464473642995
-0.5760243996507617,-1.6386513910696934
-0.5738998048185282,-1.6624347653142308
-0.5738034072853013,-1.6287791804397103
-0.5730288949751681,-1.6369060744265345
-0.5668200213987689,-1.6354385132660503
-0.557337219519983,-1.625792290257867
-0.557296965249535,-1.6131800818094262
-0.5528648190363228,-1.5807040026028338
-0.5407543309855161,-1.4857213414743284
-0.5402482673854445,-1.4697998219374717
-0.5389197766799549,-1.4682377810528933
-0.5344832488492259,-1.4504711233761425
-0.5333894260144296,-1.421563892274316
-0.5215594563260879,-1.292500661721609
-0.5195181969298757,-1.2667652003038095
-0.5149156073216123,-1.2386924180613643
-0.5149041961213756,-1.2439126472122328
-0.5108988878166851,-1.1653074590564987
-0.5106639141143194,-1.2110087597838952
-0.5008155031655908,-1.029414760181933
-0.4749680613693483,-0.676147200504815
-0.47463943933442865,-0.6949087018176101
-0.47458414609160027,-0.6540522900115383
-0.4743256719822697,-0.6939882599814533
-0.4742020086671035,-0.6509130060021749
-0.46835265767194567,-0.6072553214574391
-0.4667136369110194,-0.5683589810416781
-0.4662214952884205,-0.5634786346482137
-0.4655338887192917,-0.5537616886982533
-0.46114172539855813,-0.5064180807987196
-0.4539402628035081,-0.40575855162552377
-0.4522622159932741,-0.36162242714433285
-0.44963000302091327,-0.32185608398706816
-0.4414971143214963,-0.2214546775360608
-0.4125643468167195,0.03464437030684163
-0.40740605867713064,0.0768382635542402
-0.3833224517885716,0.09537439604007307
-0.3535714059118069,-0.0378117006756087
-0.352458832253558,-0.07000082550835987
-0.35118756663759365,-0.07040688309225512
-0.3496512969913175,-0.10454915151466293
-0.34624977897394515,-0.13649637891661345
-0.33909659254712343,-0.19649850537349037
-0.33670970831173275,-0.21708083535002407
-0.334397561609046,-0.23400379379893763
-0.33336757039002185,-0.29231988178774426
-0.312927784072746,-0.5513425317675359
-0.294180976596611,-0.8047054363871867
-0.28811687644535144,-0.8924132982417332
-0.2856295337480992,-0.9198661855169578
-0.2816547348421077,-0.963411436380024
-0.2760273478043329,-1.0728687258926692
-0.26727448925464703,-1.1780119314669726
-0.26171695823189545,-1.2245374164209966
-0.25786019737492616,-1.2601750066580895
-0.2521669131985189,-1.2960581802945201
-0.24910030274187722,-1.2983042503731
-0.2456894372619587,-1.3911912880401118
-0.22637357667023217,-1.4339456810037434
-0.22247756458237244,-1.4348703464963997
-0.21552814361881545,-1.4446205997618111
-0.19933649386666374,-1.3840975988746549
-0.19839414210914175,-1.3923096559075945
-0.1886974032929949,-1.317268297633268
-0.18097321952914225,-1.2082721915234451
-0.17784528996417004,-1.2169984523071848
-0.17742551684104235,-1.206951079625487
-0.1738183323696756,-1.160756234686434
-0.14676090617016957,-0.8018622939537551
-0.12827158570893582,-0.4895452066623586
-0.12304374686529673,-0.462209674334971
-0.11060951285956522,-0.26375090374097315
-0.10916759314681279,-0.2487691278436092
-0.10483483456058629,-0.19197937147883481
-0.10291564526309172,-0.16460452582794308
-0.10226997885940037,-0.1196365289252021
-0.08774947666134159,0.032411098477224405
-0.07779035842737869,0.1281615865340343
-0.06704927927912596,0.18671829796287623
-0.06562344806250175,0.21617567009275523
-0.05863401279324609,0.23724518429786295
-0.05583264826298162,0.26196609625471934
-0.05347469363286539,0.26500044226059355
-0.051668181120132495,0.2653006006391123
-0.046037812204509976,0.26006160497300074
-0.04398332900151303,0.23833645442562457
-0.04071053526911994,0.277600267652264
-0.03948601965921261,0.23484521265887032
-0.03876350036874854,0.23885736435894614
-0.0237250573443486,0.20248117320629702
-0.0027873928185107033,0.06626167833791285
-0.0023484754802649555,0.057195319412584975
0.004347952367962371,-0.031491453220830655
0.00745730984720705,-0.021592125961858485
0.019118333498831852,-0.1329397206192595
0.019186696756856136,-0.1463181742932606
0.03206201903543837,-0.24183571922159133
0.03365153664452869,-0.28182203791037075
0.033773010612065946,-0.2833118621898398
0.036492332857279486,-0.31005123435780235
0.03858484967285358,-0.3026717365224156
0.05111778865793326,-0.4365927578438038
0.05499937252558951,-0.4668047484800225
0.06913917618554954,-0.5489028225804956
0.07490847692860081,-0.5439904555059095
0.07828285479504027,-0.5668512964940057
0.09181987460743635,-0.5769978984803764
0.09939922431573045,-0.5220163947293264
0.10137431761617322,-0.5444712403092683
0.10294547599330706,-0.5341724681816937
0.1087575398137024,-0.5066573141942757
0.11132140278358893,-0.5014537704991896
0.11890275510648118,-0.4127490779390465
0.1245601042674922,-0.37307439799577113
0.12902420168397022,-0.32107508115681366
0.1381451222048522,-0.23837299471084317
0.14112661589812658,-0.15623386432166528
0.14579954783146576,-0.0866720914452263
0.1545353676403609,0.08856595181661857
0.1703351121983867,0.3550706567591359
0.17233556684945928,0.3795597888508681
0.1726273934366418,0.32776542261395397
0.18531050103519497,0.6275414313265238
0.1856848350446949,0.5906327275212219
0.1879852717783539,0.6763172422065332
0.19012395364314738,0.6851374349934288
0.19719088532794649,0.8341874752664942
0.19929867691640535,0.8423051092203381
0.2019100683392514,0.9120734201676183
0.2102085772772,1.0240379233124086
0.21208979976232012,1.0524602441924518
0.21351428445092457,1.064418638717708
0.2164314413982389,1.1220326050500615
0.21883914775684765,1.162150811343584
0.22357674399329897,1.1891183889444736
0.22561108496460314,1.223097849799766
0.22722289212647429,1.2151165260487415
0.23173646592293107,1.26136092281657
0.23288384986587918,1.2903883862139096
0.23616542821514175,1.3591497818316456
0.23886392511089705,1.3236498916390598
0.24593023570346517,1.3824480477921468
0.24714498981901745,1.3847080748506762
0.25408786476068723,1.3785131258873724
0.2621958304979337,1.368401885885561
0.26428954089784096,1.39647643318228
0.265826209402654,1.3973092884765312
0.27202202746971427,1.3424925038634898
0.30256360483621947,0.955247335281552
0.30884666871059396,0.7959664909174418
0.3153871482730719,0.7033556424713778
0.3236800278099925,0.48433746383407617
0.3328649263245209,0.26428294818048326
0.3403813530389459,0.006928245528825275
0.3450120203623426,-0.1377644686960696
0.3615908567301025,-0.5911419841056873
0.36318650476227665,-0.6451132852427053
0.37973291043820634,-1.0883201990062528
0.3883647792767144,-1.3427614959790217
0.40442899230884155,-1.6484575759691535
0.40556439868976346,-1.6849904336201396
0.406239181513802,-1.7053997673177186
0.40660360015426633,-1.7346148161329724
0.4144471217619756,-1.8579612613786638
0.4144704844276923,-1.833944536532141
0.4154829205323427,-1.8744400397236687
0.4259102720577763,-2.015909178898964
0.43927809165171006,-2.1336845718140363
0.4487928263418537,-2.1615943111434253
0.4490838716871064,-2.1876228183240394
0.4585338315683263,-2.202910515045692
0.46505820923263563,-2.156892247640975
0.48736139416274193,-1.955640123259139
0.49106539780773684,-1.8742236893881536
0.4980123685245008,-1.833673202196241
0.4984811053734246,-1.7970719543725167
0.5021188993871437,-1.7202149179356334
0.504662749763138,-1.686389905382869
0.5081598402863894,-1.6321103696488115
0.5222576098213967,-1.3467714152826151
0.5249413344387248,-1.2870620013500944
0.5376074952585839,-1.0334256301606
0.5400970322638141,-0.9770920376444224
0.5410420280969115,-1.0130920932850993
0.551998239009329,-0.7350652062475135
0.5537220894228159,-0.73304532564939
0.5589544420966011,-0.6337246919638495
0.5614666232034677,-0.6092675774334461
0.5675689282488969,-0.4791733028500907
0.5720082510319076,-0.4153073415282871
0.5767944995783951,-0.3792862187481401
0.5773373170899605,-0.35922987443725457
0.5792528662701653,-0.34249727897886945
0.5793428829587564,-0.3270548300382215
0.5842567627559996,-0.27149241664514323
0.587795232982466,-0.22157670776621285
0.5929149276034793,-0.1720885295010621
0.6012242661732623,-0.1387413045823534
0.6025893353353449,-0.1150682934383402
0.6264496735551521,-0.15122375975752075
0.630569976985262,-0.16644997204976478
0.6315410817891296,-0.18349375715591273
0.6387600769998811,-0.2608252442123174
0.6453422122404033,-0.3117117775184188
0.6536913253482215,-0.3950646149709923
0.6592214435455279,-0.4463580211264175
0.6605570075667937,-0.4859679023649659
0.6638642375196921,-0.5108167227647088
0.6640667840644174,-0.554834469667522
0.6664813377742771,-0.5786796205332487
0.6731407558180971,-0.6879736226691006
0.6734033386843716,-0.67314127913025
0.6738451762734936,-0.6921326191997291
0.6749338875045678,-0.7038360652514501
0.6864969274889354,-0.9084526573991171
0.693422869605842,-1.0383789355780513
0.6935062402759078,-1.0357467691058755
0.6987735557973851,-1.1221906184592987
0.7070517683141553,-1.2734450697331487
0.7139763059793944,-1.3760990420802681
0.7191807578359475,-1.4684179908251578
0.7263717334580488,-1.5547366329909837
0.7263945496433952,-1.546044926969952
0.7264812016468012,-1.532214240739097
0.7272977063323487,-1.5716595976682683
0.7297293849616215,-1.5913214640792834
0.7417851846788714,-1.7084770349783382
0.7420458235089415,-1.6952880452853147
0.7450790892733696,-1.7661035937318275
0.7556157505747993,-1.795012297751646
0.7557590085076908,-1.799030877267404
0.7565406839871232,-1.79451614314108
0.7620236233409661,-1.7895031531302088
0.7746000276064455,-1.776993529462507
0.7788526276567529,-1.7383730014692014
0.7807265461337813,-1.726606858817107
0.7856286134952146,-1.690754911238966
0.7859501857257962,-1.7096492349517067
0.7885291501408291,-1.6544382754233662
0.7912417017065057,-1.6508407994425602
0.8098699376041334,-1.3931275378965091
0.8108542068978419,-1.365874535255642
0.8143462817887821,-1.3175905958564875
0.8270331165158051,-1.0507579859242597
0.8287268540134711,-1.037336591734869
0.832437446792861,-0.951910258021061
0.8407956241476198,-0.8211395023418472
0.8425059263593471,-0.7490420952155897
0.8465012752381016,-0.6471061934419967
0.8622742464512676,-0.29815918764208577
0.8826835732679954,0.053672425025783184
0.88426167685948,0.08728347262777783
0.8856525076716819,0.08336912343795516
0.9003509432516452,0.26860138654046006
0.9168216805991656,0.344306755900387
0.9314932229932729,0.3662494375457834
0.933198566551845,0.3317452290327522
0.9363349853853604,0.27799828604865334
0.9468489414500567,0.20037142119766915
0.9502075750293844,0.1575631176811053
0.9576576633461302,0.03175671397598396
0.962739746963825,-0.0669907408840932
0.9746025217476553,-0.3287063071795517
0.9749697654282121,-0.3602752903729288
0.9757782973078779,-0.39639678277011137
0.9893173550854026,-0.707985537490819
0.9983825794209329,-1.0018657817005667
0.9985675156316969,-0.9803476156570484
0.9999934728292339,-1.0569122424460593
1.0081624237876046,-1.2848458808806553
1.0149938368305689,-1.4921820853806615
1.0263214800805436,-1.8233706476587273
1.0295737475708888,-1.9020582444951404
1.031787304980286,-1.924475588166751
1.0362382848998655,-2.090131664023325
1.0428499346067515,-2.2420470638862797
1.0500718568609644,-2.3938858761052964
1.053237040861366,-2.451746010275191
1.0569332224852657,-2.5148839286632843
1.0595919669157556,-2.5567583391045234
1.0676283049345088,-2.6629512024691517
1.0740151491788517,-2.721954185545401
1.0777770582691133,-2.712785324215638
1.080866086608978,-2.7385892330608823
1.0835689190446587,-2.704486417010138
1.084491634514075,-2.715036414416059
1.088286163772466,-2.7217990438413424
1.0895220256120393,-2.7262318816930877
1.0923116791269178,-2.6974425031509752
1.096651371437627,-2.6269696302482752
1.1105160514213805,-2.4056010878586505
1.1292010582886034,-1.8892358854510836
1.1427199054160395,-1.3594586237308275
1.146289310162122,-1.2145522503731554
1.1537435983527216,-0.8679315726176584
1.1672367838029967,-0.16180335207789293
1.185703258387666,0.9191288244487452
1.1964545295384363,1.50768363798093
1.202944262353192,1.890434504014642
1.2284526869571266,3.210966950283431
1.2475232098455828,3.9238077043065
1.2479882827162223,3.9646934447389013
1.2538322225498382,4.105858909218163
1.259884934550609,4.2477359046841485
1.2651096494359209,4.356398815984709
1.2735397318625976,4.424135181430458
1.2747911249075772,4.447912643190076
1.2872960074030004,4.4088424206461925
1.2880751430445327,4.408762581540572
1.2896207148349834,4.393683947329773
1.2942596600326315,4.294067558772318
1.3072375331680037,4.021395823777858
1.3086385109302228,3.9859967065544955
1.3098003666013422,3.9568506090146904
