n_harmonics,base_freq,magnitudes,instruments
9,3.725387556705985,"[ 0.00635142  1.5127484  -0.47999336  1.07254648  1.11994153 -2.1222305
  0.00634383  0.18038185  0.23851349]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.0741850907143895,-1.0600478948904497
-1.063085612216742,-1.2738609060736763
-1.0619013025394786,-1.25057674297234
-1.041870860902792,-1.5666094266352657
-1.0361288362374856,-1.5994085139546588
-1.0244848595464662,-1.6778348117073885
-1.0238438829304146,-1.6760846727181686
-1.0206938224410111,-1.657244692329443
-1.0169457878811592,-1.6580317226180743
-1.0134286319395869,-1.6545480274782616
-1.0104666316529818,-1.6437904017620488
-0.9967461497795815,-1.453705370205643
-0.9917854994527087,-1.3717941757933514
-0.9881948664214941,-1.2997401331450096
-0.9857724332118578,-1.2983097485210422
-0.9856496753654631,-1.2612503628709517
-0.98541492047499,-1.3111005107889782
-0.98339721147926,-1.2247944572323621
-0.9816548050491569,-1.1938475324702065
-0.9769896217560334,-1.1127357448293882
-0.9761582572675498,-1.088029059610948
-0.9759487139659146,-1.061253620119261
-0.9742372802973289,-1.0411331722306236
-0.9704377973605087,-0.9595474548302811
-0.95824451529601,-0.7694762690901938
-0.9578365079339308,-0.8034013929268105
-0.9512205223425321,-0.6416345845798851
-0.9330406635455932,-0.5960244502657087
-0.9108498694314213,-0.9378785746335166
-0.8963341941450436,-1.3811968465426177
-0.8874513455359088,-1.6976111761596164
-0.8873072483428714,-1.6878494908079045
-0.8800619522704531,-1.9499084778580438
-0.8754877998428117,-2.1537728467403303
-0.8627402982469903,-2.5236714002901377
-0.8588121943597562,-2.616023947762309
-0.8525373636801086,-2.7282994922758035
-0.8500006438636474,-2.7385127554921884
-0.8431386075159448,-2.6838234821246876
-0.8411532072182979,-2.688972786683696
-0.840053762896825,-2.695676208477829
-0.8348308220302831,-2.605569487582144
-0.8283278857636889,-2.4283138856892674
-0.8247351994925265,-2.312925678369221
-0.8187050095817558,-1.9777561034617512
-0.8104803412788137,-1.5098042102530749
-0.8092811821000181,-1.4469793185808688
-0.8035985170337643,-1.013842429402554
-0.8025989655259105,-0.9297912022327429
-0.799622124175289,-0.6506288258092727
-0.7990936585624713,-0.6506798522799875
-0.794048533127484,-0.1940991657021972
-0.7912140753032242,0.05128689283318051
-0.7800906097373339,1.1257026379922457
-0.7792493940847711,1.2038970051932447
-0.7767169291081046,1.4847155740909002
-0.7743695471972019,1.73689240671869
-0.7669532560161518,2.409719375053963
-0.7622905038067636,2.8220622515932625
-0.7615959572797708,2.917563796614704
-0.7610104508631093,2.944425268065415
-0.7533848696685519,3.5718950044595696
-0.7504915061971538,3.8006279709765476
-0.7369444067577171,4.551781054584518
-0.7335847327206535,4.688033374415533
-0.7268082981048845,4.8328878769603545
-0.7213606558151673,4.915857278713698
-0.7203382454070533,4.871452145351245
-0.7165915524459021,4.838447643596864
-0.6954973734996717,4.060374290144728
-0.6668867902551563,1.6786737303213812
-0.6646526912935924,1.529687583705069
-0.6563959605104435,0.768135383115536
-0.6543392087506223,0.6173597863924581
-0.6543132218282679,0.5490043231132529
-0.6499139495379658,0.21274833647085073
-0.6470298578128082,-0.04019035296078839
-0.6435895412833963,-0.3247844883800493
-0.6342151828086742,-0.8276281895900979
-0.6334535891287185,-0.8477385986388152
-0.6239491123806156,-1.2452873227300247
-0.6182833660736309,-1.4374922868248807
-0.6024195203079588,-1.340037130608246
-0.5996081044575949,-1.3068220430988469
-0.5982195856225592,-1.2081651181175566
-0.594983547521748,-1.1940548451476878
-0.5843664780533984,-0.7527747043036819
-0.5838072734996302,-0.7088122678973685
-0.5794525715499068,-0.51025158870053
-0.5717383665077334,-0.05368297385745979
-0.5715389521820491,-0.03833832462186093
-0.571319521878999,-0.051757391024111477
-0.5658836677316241,0.28295142824921715
-0.5588295739741831,0.6404597826226872
-0.546329181923241,1.26587108364738
-0.5441618013970491,1.3093712328111387
-0.5305302994014713,1.591423684775077
-0.5300532294057536,1.656355472867766
-0.5246243886095008,1.6608178990338556
-0.5243024074127156,1.6791957929882457
-0.5147805204879079,1.5683074353360478
-0.5084668471145677,1.3223772571389574
-0.4868909956056564,0.2274545591766397
-0.4803844409291491,-0.27605416306692754
-0.4689754915885116,-1.1657232967652364
-0.4689470535143099,-1.1612102896870091
-0.46817086219917137,-1.1572949205594838
-0.4658604067674754,-1.4043556057983122
-0.4630347282581382,-1.5030670741362469
-0.45233299342665134,-2.310245191596431
-0.4457029116510487,-2.708838078418302
-0.44451882071990134,-2.8087322585653594
-0.43628197087538023,-3.183432008912909
-0.4319807537601812,-3.1962648926222665
-0.4262462392549864,-3.3256736941253187
-0.42530936060193136,-3.3476634454730028
-0.42226896410423365,-3.369904833744956
-0.41633295276894433,-3.390326672975228
-0.41129007334248424,-3.260780557361072
-0.3981079485739274,-2.80371261235046
-0.39742371465921433,-2.8189278935939734
-0.39665054795990784,-2.7444171277332146
-0.3952146911205845,-2.7127080610311043
-0.39379814291567783,-2.6284692111082926
-0.3903745138154413,-2.408602717324283
-0.3893968871189175,-2.3070443232362345
-0.38860214557132045,-2.3204261147032827
-0.3869023563864227,-2.19357938982764
-0.3794261552104996,-1.7298742712347233
-0.37574935202607707,-1.4546938699977323
-0.3691141859314029,-0.9654073019382249
-0.36373803387205905,-0.5847744663570457
-0.3615529431136393,-0.40934501357167463
-0.3593528514278206,-0.2852647676746367
-0.3463074938712545,0.5166151933257672
-0.3263568456816204,1.3947614874769565
-0.322369165698432,1.3819776201395966
-0.31794502585134143,1.3695423601807348
-0.3133704545472673,1.4513909507756206
-0.30464634100820565,1.2917228992720697
-0.3045172310828441,1.3624444491676124
-0.3003084559453768,1.222890202398701
-0.29761114474945405,1.1637829974337486
-0.29739955238821114,1.169212235489395
-0.29488940617470405,1.0437692996832844
-0.2806470879080303,0.55455362830704
-0.27679655530939584,0.31666978727888145
-0.2674942127673061,-0.06188445481624369
-0.26667609919806434,-0.13230864934429362
-0.2601794380215807,-0.4112022435631219
-0.25930724975148145,-0.3804807869924742
-0.25845373911221525,-0.5207380595248507
-0.25445556020420046,-0.5835266398229942
-0.24913724677858173,-0.7556622694562467
-0.24387658281569635,-0.8891327038758671
-0.22454711560638518,-0.8916664633611331
-0.21571111856224068,-0.6856428838505638
-0.21386069371234395,-0.6183752542508286
-0.21338485017363595,-0.5911440225864955
-0.20726548468430117,-0.2721624279253618
-0.1931465608865066,0.5330363695150662
-0.1921256310858772,0.6080476266507915
-0.18897192086144798,0.8760169692279594
-0.18142905053656744,1.4756925140902384
-0.1724794344992402,2.1803780701560225
-0.1716257072499925,2.285198659056863
-0.17045291133978946,2.429523638818528
-0.1601290715581558,3.1978558825581764
-0.14302242127476372,4.3217216291380876
-0.1419989127274337,4.4076185088412085
-0.14118522847565096,4.44621919815534
-0.13740327951602982,4.661676917389414
-0.13057318130237316,4.962102690508595
-0.12065748499651541,5.147468695179736
-0.11770177303101459,5.189047554755016
-0.11499328616580407,5.2062692193270275
-0.11194929687569033,5.214297885628068
-0.1056188616193241,5.138196153275009
-0.10201333719768613,5.048863086116863
-0.09850430433789192,4.98850844248876
-0.09097551047764796,4.670883334720447
-0.0742146498718137,3.807666908363028
-0.07137267174746142,3.5841941274902966
-0.051472942915396835,2.253096956775777
-0.024752517567415477,0.5401864817806122
-0.01752715523397219,0.15418246695804574
-0.011003945620756905,-0.1513668818705635
-0.0021692823271757256,-0.516836934013854
-0.0014541214718013507,-0.5053294615971607
0.002191398491530272,-0.6240263321529218
0.0031270606697932912,-0.6203583152664014
0.011216346528402532,-0.8699763998488425
0.023807233479423484,-1.026077641847182
0.03755884633546369,-1.1653995227630132
0.03880440909585081,-1.132669962683149
0.042164284031660504,-1.212751957904406
0.04503145732027969,-1.142306920838478
0.04759855329254403,-1.1091197328638935
0.04983934166105364,-1.2057358887095868
0.05264666511327176,-1.177095513736082
0.06095572971363161,-1.0832820016045481
0.062256937311702565,-1.0353273345890277
0.06873930959644436,-1.0035655060721431
0.07006579998422868,-0.9762412493648827
0.07492702886897717,-0.9396023080083737
0.08026317929996551,-0.8064492042959155
0.08938717486616587,-0.6965339419426599
0.09113701481082037,-0.6162232485374168
0.09556222248507984,-0.522818026094437
0.0986240105867533,-0.4842021016562521
0.10428283664791316,-0.3120501602936095
0.11004657257565587,-0.2043309802113458
0.11034070028696785,-0.18567718704897077
0.11337382029764687,-0.05207584285886365
0.1322892121343031,0.5837577823136149
0.14177425459879167,0.9974238972228874
0.14778921418025304,1.1959489413146758
0.15714343937200503,1.6155670514455363
0.16518947214779045,1.884390009369806
0.1745710103689353,2.2250842192158267
0.17498086823594416,2.212207750501962
0.1763223836758936,2.2383152797352786
0.17819511019646095,2.326582508887008
0.18418288108585923,2.4806041231035993
0.18422744011342118,2.4744698493790978
0.199463265053887,2.7010789853245782
0.2104117226311475,2.6191337741387333
0.22710600953842786,2.17014179914893
0.22770152706275182,2.1443553807294795
0.24502450355297256,1.2285139892868568
0.2451790952879156,1.2552404933166663
0.2613591057997873,0.09029630879856919
0.2641236159627134,-0.06031230148989244
0.26446383160093134,-0.12537219416049314
0.27167918232245913,-0.7286507795039486
0.2755490029059624,-0.9355867583789793
0.288171729259437,-1.952131833634894
0.28891045071055776,-1.9848119434920322
0.30208709332197614,-2.838025845316336
0.3055973239833967,-3.0906363802301366
0.3125373365101911,-3.3810779032893308
0.31804826297617694,-3.554522874459882
0.31959572042688844,-3.6134062762969363
0.34598596928896264,-3.9139238985704714
0.35274204762925976,-3.828174944204228
0.3565175282840052,-3.750876451182093
0.3659700975022302,-3.447480961955633
0.3783804131948916,-2.9548585862780565
0.39429339465959945,-2.2067362789115723
0.3952735278206134,-2.2002309746405215
0.3969181346269428,-2.10970354127641
0.3990458855066228,-1.9983283230553321
0.4150738418434994,-1.3213047058047347
0.41604949973799066,-1.3026578328126217
0.42909757803033877,-0.8479030475610394
0.43558443788817813,-0.6158622684464862
0.4446810612119805,-0.45340613632684196
0.45816493053715135,-0.3077065587841607
0.4650276014020269,-0.24358806294860794
0.47205567952972016,-0.18961412044788475
0.47371734918026664,-0.2145425602079693
0.4788093991256077,-0.2140834636394641
0.497903733063187,-0.2900232416833648
0.5013582259705758,-0.30049319331184765
0.5088024430897984,-0.3411557309209124
0.5099062876937661,-0.3177698390120886
0.5199435546578783,-0.347087017621084
0.5305562002957607,-0.3780113821090016
0.5361377470803586,-0.38392545378696835
0.5369346785263907,-0.3377760589397732
0.5386695704859634,-0.3824561266410709
0.5434632581648824,-0.40896019392654515
0.5481246333059229,-0.3950427221342
0.5502311593829914,-0.40152741241124656
0.5537882596857115,-0.44277239849762173
0.568859075700896,-0.479899377765248
0.5740601257212519,-0.5015632723946026
0.587723818764565,-0.6617119149881601
0.5884836753887344,-0.6738364538173455
0.5924318151347645,-0.7017801588153199
0.6086650954987016,-1.0409501093244855
0.6245185363074262,-1.2567895780276446
0.6247892159122568,-1.2570533082641275
0.6297629728500365,-1.3739266049777374
0.6440097713192934,-1.5646139419091263
0.6444124858652991,-1.581145199877364
0.6477142978770716,-1.5986155840949312
0.6635630831800139,-1.688275034788963
0.6710688343245543,-1.6985503519418648
0.6721312966388666,-1.6084946900726844
0.6722112042785975,-1.6417398880822651
0.6756823452529286,-1.660813535490489
0.6762546551812507,-1.6440627497499778
0.7141690626935331,-1.0412328440990435
0.7208401384278238,-0.9137146858206103
0.7240807251284993,-0.895682352553881
0.7364806073147618,-0.6652450850543947
0.7386749834879884,-0.6310015989689306
0.7411949673328282,-0.5943181570203864
0.7480693738751407,-0.549673084466785
0.750610741660088,-0.6225080361162909
0.7625322279999791,-0.633144171829985
0.7651804672525322,-0.7530547491568735
0.7782804447743028,-0.9944388754565807
0.7944286738273831,-1.5436902182829246
0.79489614589464,-1.533120951439021
0.8019743357519062,-1.8506516630218317
0.8106570120280359,-2.114962436182565
0.8112480380138809,-2.1205078408599385
0.811802535579913,-2.152916027767638
0.8127725919848858,-2.1882832734496342
0.8133915603674833,-2.1976176111454135
0.8323950099034696,-2.6887790407752767
0.8372876683271793,-2.708525512609038
0.8397303369925488,-2.695969015029703
0.8512482175878269,-2.621449918667572
0.8619342402803696,-2.2672564668567907
0.8657286509169921,-2.139135017649822
0.8663813970134346,-2.096187447483131
0.8762280597081338,-1.4889897726019654
0.8792692669040845,-1.2621377657491182
0.8889173883469192,-0.49153372915654764
0.8913970364793977,-0.35763289075272275
0.9050300866093575,0.9834159995402771
0.9061902792637966,1.036020483366498
0.9157449877830359,2.059636733844227
0.9219578843226603,2.692726286523436
0.9247852007197741,2.8844270456954804
0.9273953191246811,3.1096816184665137
0.935958001615842,3.758103959421437
0.9455768471327062,4.340493257577924
0.9489865762060887,4.575452983611022
0.951306967898276,4.634664753218064
0.9594075949238166,4.802729058921041
0.9659265582819057,4.8874651985530795
0.9670246984240105,4.85943358325084
0.9755041374123037,4.76987001659867
0.9764889587128591,4.728463928364918
0.9846127678019752,4.38956486204447
0.9852646475305331,4.335875478297244
0.9919115213193339,4.003483836930088
1.0117717160979716,2.3822788543641495
1.0249179729676179,1.21830034766206
1.0267823605406168,1.053675792830059
1.0302747412209188,0.6988984486782033
1.0325818775454785,0.542781149546921
1.036071628125267,0.24634774022832423
1.0376812517153153,0.14753349757243417
1.0387660656275708,0.05917611506188526
1.0420097778652764,-0.22165260550036953
1.042382491790681,-0.1959237543802059
1.0451822382993,-0.41048058458537606
1.0503334868647283,-0.7054039307808742
1.0513679105916847,-0.7861967054603264
1.0543827449298657,-0.9740612629192826
1.0578978010147138,-1.142692548518777
1.0585181970713124,-1.1321927078336944
1.0618339874336442,-1.259858263493473
1.0622265738254741,-1.2039491387270875
1.0773597590199175,-1.4464392356936384
1.0790510113846858,-1.4224198463451458
1.0806539626726321,-1.351552858934271
1.115330624384149,0.00416589670019768
1.120150051351401,0.23402934534039846
1.1215147997173318,0.3290383225791109
1.1299207598015997,0.7419073447474988
1.134435106046726,0.9900451257931725
1.143064751558013,1.3369183216847522
1.1430699757731624,1.336888628890262
1.155191763895857,1.6309655825758362
1.1596392309626466,1.690342766768774
1.1630727274929455,1.6549090244989495
1.1662842573807346,1.6589140727731413
1.1749638609427269,1.4552673957865478
1.1769972471287042,1.3852771894307698
1.1843281939194936,1.1442795375900874
1.1948388353687847,0.526419164934552
1.1997549433537742,0.17113613516358503
1.205469388113972,-0.25376483022449015
1.2143293361695395,-0.8920136350857715
1.2203987842943622,-1.3168645431774748
1.2285100008780816,-1.9406607787839263
1.2383797583850562,-2.5526769193574608
1.2393525871342668,-2.6391183650524503
1.2422956996869026,-2.8292025131883216
1.2535585048533084,-3.204117184711512
1.2610707192695543,-3.396509332348074
1.2624373118347805,-3.3799552478024912
1.2630473687050578,-3.388489716509483
1.2681737356909109,-3.394667405839563
1.2754342016650382,-3.2708585037402393
1.2756270584691496,-3.267748051966217
