n_harmonics,base_freq,magnitudes,instruments
10,1.0185036990532277,"[-0.08694869  1.59098682 -0.79807654  1.05363805 -0.54894173  0.82780878
  0.90610981 -1.08454052  0.11329636  0.55636265]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.4649831339374773,-1.1748824898694326
-2.464116539095401,-1.1793920708605694
-2.463709650682019,-1.2233157899660416
-2.4600033848200322,-1.2283195555616513
-2.451381158028827,-1.3003764732000869
-2.450992987783615,-1.2920061511989802
-2.449729755700865,-1.3043153774914658
-2.4472554949283127,-1.3441860456854142
-2.4466614251185757,-1.3439732186273208
-2.44272877921875,-1.3513133727290958
-2.431444766276359,-1.457853532494271
-2.4306625533624393,-1.444258736274067
-2.4242429600269713,-1.5006048982013203
-2.421827174683823,-1.532063896780559
-2.4129302707728,-1.6013723111200284
-2.407753354126526,-1.6134789044082165
-2.403153904422467,-1.6710311625615495
-2.3999517144262854,-1.6912518241466805
-2.3914608192337723,-1.7239388467209116
-2.3903749893433948,-1.7415043920566786
-2.3753680877608163,-1.808365996878942
-2.365157356398245,-1.8578892174384176
-2.3640442551999827,-1.8746901019128723
-2.3548263653660535,-1.906898862968112
-2.3513033556092653,-1.9239958914730688
-2.330705796196977,-1.951106029976448
-2.3254919909365466,-1.92974602403311
-2.324250414856508,-1.9534449144308248
-2.323555828563698,-1.9522208213063612
-2.3208141860194225,-1.930981875889414
-2.3162271465975817,-1.9370166619702813
-2.311400615414346,-1.9394267632528788
-2.3079325907444446,-1.9300945597645962
-2.298552407169795,-1.906800157828966
-2.2984160497350894,-1.8976639847074759
-2.296933042736765,-1.9018154696590146
-2.285704237438864,-1.8680224599978221
-2.2819601019363476,-1.8357622978732107
-2.2808916569426385,-1.8221491584642162
-2.274904584679949,-1.8318986669778172
-2.2655765015670086,-1.7458374897376319
-2.2650184099731243,-1.7471193675584678
-2.2578088033409243,-1.6857158945505264
-2.257109653142445,-1.6779738168814995
-2.255164805647966,-1.6680699557876497
-2.242949368673842,-1.5679275580539935
-2.2257092698763294,-1.4055260717059532
-2.2244975623880445,-1.4018324231572812
-2.210762959981372,-1.2506128054341352
-2.2068191439248714,-1.2234544894449852
-2.2007955567844966,-1.1340184608964237
-2.1997731330170867,-1.1334986142126078
-2.1979482377717368,-1.0748338049481703
-2.1950320213949763,-1.0761756008704406
-2.1896844253315617,-1.008515398849502
-2.177646315333548,-0.8649754019674302
-2.17528375192121,-0.8432420769383544
-2.1679251583261507,-0.7279576283857306
-2.148598643629153,-0.48288197393988974
-2.1418272145913897,-0.40021126525685075
-2.141761992790518,-0.4114383595298626
-2.1325486988239963,-0.28116269532389165
-2.12933584213971,-0.23329160104036947
-2.125112092456965,-0.19297362032685278
-2.1120695001018284,-0.0251771121437252
-2.1108261038638307,-0.01603899056794536
-2.1004340592516586,0.09092249967038211
-2.0803597166761545,0.3005576923732879
-2.0546613276370636,0.4850249622078619
-2.04806293066265,0.49223412010823214
-2.0479971670790085,0.5080352907343922
-2.0359130895390605,0.5356630069652274
-2.0278868497829894,0.5458938789280111
-2.0115969004553698,0.5554033116228234
-2.007914100481992,0.56216237924829
-2.006330122874164,0.5662338166520742
-2.0059227703031537,0.5543573898724985
-2.0006014393228018,0.5193303802029692
-1.997934773935874,0.5198483458111117
-1.9901915999915232,0.4896612864602376
-1.984602644077263,0.4696401230033332
-1.968546865439327,0.34547867626445566
-1.9629322260041395,0.2928578290787348
-1.9627149030532025,0.29024103684615954
-1.9528290064901526,0.17565838501381792
-1.9389769152694145,-0.00817011220757765
-1.9388048643560236,-0.0019462845375787735
-1.9334545929655758,-0.08756394089819074
-1.9158103015327417,-0.38128441389369894
-1.906758014314716,-0.5419911151295597
-1.9065167185904979,-0.5666193281881704
-1.8956531212837209,-0.7323289934605962
-1.8702720064446934,-1.2892749982721512
-1.870127539395336,-1.3183394694120145
-1.86972936026067,-1.3445378409691267
-1.8682684304368637,-1.3704830644989563
-1.8542759686054706,-1.691999985169147
-1.8518754367308898,-1.763239992892974
-1.8471201616230555,-1.8674048141452118
-1.8425767708226346,-1.9809270896645774
-1.8312785425207574,-2.286529601819916
-1.8161421283950123,-2.6505622684116936
-1.815943165741501,-2.6751656007747067
-1.8150469899329706,-2.678179310368757
-1.8128242981952167,-2.7528482102708067
-1.8105206899361315,-2.812590834858024
-1.8095745796733123,-2.8405687829059394
-1.8091591251313102,-2.8618187755639344
-1.8084601229085744,-2.8516476180414596
-1.8022020502777116,-3.026986710946987
-1.8002061117278574,-3.0817499926607947
-1.7944856564513487,-3.216844097584214
-1.7717976214930753,-3.768663629196218
-1.7703367930822105,-3.830373595234677
-1.7660018565030713,-3.931499033569414
-1.7609803578111145,-4.048852252553482
-1.7549809011175883,-4.181305010392214
-1.7530525966262431,-4.231182344941333
-1.7516311030783431,-4.249300182276842
-1.7449832035478086,-4.396583525954625
-1.7436801148980021,-4.433733639508769
-1.7354661745763287,-4.600575316372701
-1.7261065453993123,-4.777541960181303
-1.718778226598995,-4.9373212540696265
-1.7164685110222855,-4.967654494648344
-1.7118677243210438,-5.054200106473338
-1.7088758199280702,-5.114735885785778
-1.7040088572347698,-5.152497584100221
-1.6961084219589253,-5.290835120197592
-1.695365041980412,-5.302739307187251
-1.6939037251445328,-5.324394945595419
-1.6925438367299555,-5.3331096796857285
-1.689186080801205,-5.378071662426251
-1.6845768699948698,-5.417730806036265
-1.6820039262780386,-5.443235844528372
-1.6748832050090334,-5.522268697272945
-1.6746111365785814,-5.524112072491186
-1.6636696189958802,-5.63218950879685
-1.6572333324045305,-5.672974448770239
-1.6518428186247598,-5.672616219107508
-1.6487788062625313,-5.724411896278672
-1.637603992346918,-5.739187352176651
-1.6219874113997776,-5.738783714828579
-1.6168068840187788,-5.72770936289226
-1.6141351488229416,-5.722620311641551
-1.612696126732347,-5.70767468124217
-1.6115022334755962,-5.702833372662978
-1.6074849535876574,-5.691128320152078
-1.607166496406139,-5.696624833840282
-1.606010271741459,-5.685590365313385
-1.6052808331268364,-5.664883500307113
-1.6028756575306518,-5.662662277186483
-1.5992261868154525,-5.640705731965812
-1.592923672735467,-5.601199782715318
-1.58449507612201,-5.5189214677264555
-1.5738196077059208,-5.4108818151671025
-1.5711307287183867,-5.368325434204202
-1.5612115063186205,-5.225565185518143
-1.5517071242165257,-5.0959316038460045
-1.5329905075733223,-4.755383063732612
-1.5245611834278447,-4.570481626786127
-1.522210950926326,-4.537131717529311
-1.5217618783075528,-4.5342751110089905
-1.518149995327113,-4.443492052285604
-1.5122156489906513,-4.29506540076956
-1.5092192918542158,-4.256106967454041
-1.5066903681016783,-4.189551179891401
-1.505396397801901,-4.16875410457679
-1.4994496625517724,-4.026737664237373
-1.4920798584204427,-3.8311020693968376
-1.4880341616048456,-3.765068841591077
-1.4812019825393234,-3.5835689899687444
-1.4807490780247536,-3.570995793348397
-1.4771624287009606,-3.451945750822562
-1.4682341861851442,-3.2493196200317893
-1.4631933609400096,-3.106151626259571
-1.4619741143182334,-3.076949673863595
-1.4603972690750595,-3.042079700143867
-1.4579169042720341,-2.9795286137110417
-1.457429642122763,-2.9646274218710875
-1.4506600308934836,-2.7964802319942517
-1.445563681691213,-2.646704565964938
-1.444564972968684,-2.621276829731839
-1.441364870151052,-2.529407666242494
-1.4311364402683384,-2.258639322256209
-1.4242039957598647,-2.0622714014359036
-1.4211417617737638,-2.0013716214253146
-1.4163418391034364,-1.8667498437461378
-1.4027751647110893,-1.514582538920576
-1.4021831979838504,-1.4973493529856747
-1.3831861074515566,-1.038193016090971
-1.3790794321030118,-0.9247920172096835
-1.378868017867521,-0.942816912317245
-1.377103689034656,-0.8821838126723986
-1.3757512071487297,-0.8489676140316165
-1.3746576500904346,-0.8254104512998905
-1.3729195601436361,-0.7641075796185689
-1.3580723309305567,-0.4509979549806054
-1.3549064107146385,-0.4059179341760629
-1.3519592311874045,-0.30931918398175634
-1.3499299145715857,-0.2687817206823056
-1.3445011963412519,-0.16159350312472787
-1.3432713940403422,-0.12597439846713995
-1.3286632532872975,0.13142054772671
-1.3236420238063316,0.21041195168479843
-1.3151656774947145,0.35808029254895873
-1.3072540566905944,0.4917614030942723
-1.2982219112632207,0.6186975885973602
-1.2906985336135348,0.7017223231174128
-1.2811156102294345,0.8131399399804486
-1.2532516064105568,1.0616022540854826
-1.248244727674037,1.079096779407226
-1.2460140133285862,1.092689472378971
-1.245454332504804,1.1012143333549638
-1.2436619561907334,1.098812157566211
-1.238622625666376,1.1111980600833524
-1.2350495108481225,1.124661913409364
-1.2332118035603905,1.1356807979944916
-1.2290715458650356,1.1458076227988954
-1.2266158144142103,1.1668333885536846
-1.2247182943107466,1.177155847456197
-1.2238210433504186,1.1663156003379975
-1.2220147856163333,1.1668891411592932
-1.2170539749210725,1.1835658950059127
-1.211180614302769,1.1748165151406842
-1.210449092330867,1.1896421104991142
-1.1935828645237099,1.167301664088337
-1.1921121197825328,1.1618692050708186
-1.1916693518512145,1.1615898677762866
-1.183047146963048,1.1392288527003471
-1.181947642029015,1.146305456922298
-1.1800811167297864,1.1642576559160471
-1.1789950223166499,1.1197652324188687
-1.1726982032639155,1.1040036773696247
-1.1718485171733277,1.0903594202575058
-1.1519876936573274,1.0081975105085228
-1.1446447753123463,0.9684209277868491
-1.1426510601124615,0.9533860054041734
-1.1373280046103846,0.9181425880799259
-1.1309589538197646,0.8912891549557413
-1.1305734763491044,0.8861281532779055
-1.127015021122128,0.8396054377632312
-1.126954249260106,0.8292350171257211
-1.111820374204459,0.7489593832693148
-1.1105714999847205,0.7361646346578209
-1.1051688019245045,0.6891517450009318
-1.1041395948285335,0.6818543596740994
-1.1022858886108233,0.678504990160664
-1.1002291880108797,0.6675837869969542
-1.094100406347048,0.6066822218851948
-1.0940155207971483,0.6096981747940161
-1.0915596748718484,0.597494308306237
-1.0895846599475556,0.5710813304358554
-1.0888648598915855,0.5760873160751231
-1.0865518680664454,0.5722227264571882
-1.0811932958497592,0.5081255327969252
-1.0799931253027295,0.4995702997359705
-1.073871738516211,0.44138544268548247
-1.0721421218782152,0.44816141582648755
-1.0714712695395299,0.4501400581551546
-1.0616739555971932,0.36766321461269036
-1.060046396121733,0.3596248390855373
-1.0585730508532445,0.3627409371348447
-1.038193465655704,0.24283106205372074
-1.021101880776602,0.1361573382124823
-1.0196331037211486,0.14340101670459254
-0.9976060978098902,0.056083707088197696
-0.9936976092544869,0.0256373576329993
-0.9897475415817749,0.02989040182235387
-0.9877390117671094,0.01828214137226969
-0.9767729848648754,0.017501800605340602
-0.9698438854626961,0.006133216124162285
-0.9655412683463265,-0.007907903867673382
-0.9652845550940974,0.0009123278562563973
-0.9529558337314485,0.006950677252782036
-0.9242525680917879,0.06738105500223103
-0.9235702139567499,0.09590501495074599
-0.9004202029986974,0.17499794022726753
-0.8983777834110516,0.21546397903683165
-0.8956422219200357,0.21348649718568793
-0.8854018246487252,0.2737210955189779
-0.8839929204176258,0.2783101696138404
-0.876056856234023,0.34165057283298494
-0.8727252274435773,0.37597845437284944
-0.8708672992805324,0.358306985598515
-0.8679708618796349,0.38986233023348416
-0.8534973324446575,0.5111290126976705
-0.8505082875162646,0.5430796029296572
-0.8481237656369247,0.5667447413900754
-0.8440673817634208,0.5991171270963486
-0.8387129174849735,0.6487806507671838
-0.8348425982262557,0.681074076925929
-0.8339359319335777,0.6794758605420712
-0.8301434194875581,0.7197041475493408
-0.8262356131556077,0.768604300893501
-0.8040121439993584,0.9754935511110391
-0.8010919553649662,1.0018425652614973
-0.7981694817885101,1.0237399987649938
-0.7860384275432706,1.14757430690937
-0.7838373178716558,1.1595644636942957
-0.7809410386318545,1.186792730975343
-0.7761880407476354,1.2394466955641654
-0.7701424403827559,1.2817570483561598
-0.7667996676749302,1.305010991770122
-0.7627616496581897,1.358814706276807
-0.7602895585852254,1.3578650934852354
-0.7594570972116017,1.3551808188510364
-0.7497454371385253,1.4623481249602446
-0.7487376618898542,1.4902823349244612
-0.7406994804842375,1.5384655474014453
-0.7339122528011073,1.5733595527697635
-0.7330381108984101,1.5716335843012452
-0.7321392417924919,1.5842647556995497
-0.7268887286626651,1.6197222358020311
-0.7165580874889947,1.6974055755625839
-0.7156604441639391,1.689969302901469
-0.7154252536944403,1.6928349812206485
-0.7129597004078558,1.7063075190329637
-0.7072292293441214,1.7465153153653392
-0.6969840951002002,1.792093290674555
-0.695914341279507,1.7895432198409797
-0.6925253147588761,1.790337811271865
-0.6868365159535008,1.8249640415661283
-0.6835971116233601,1.8264800842315516
-0.6790540402895204,1.8517791185643189
-0.6740889578266085,1.8558814130028125
-0.670025654653152,1.8559173378462386
-0.6675173153541714,1.8763353291267697
-0.6614449309160748,1.8639361241717838
-0.6525459414031092,1.8733600709036253
-0.6443870271707723,1.8583014151860278
-0.6344424211553328,1.8615207596540788
-0.6266797112929838,1.8303637216791488
-0.6163087714849427,1.776959103474976
-0.610479202637662,1.7653650356538861
-0.601123384020898,1.6997831861412067
-0.5997552615692561,1.7007057111193498
-0.5993490431755264,1.7081068092477505
-0.5772841027729312,1.5450873737363195
-0.5685828306752794,1.4553354758275225
-0.5676847404457233,1.449783000313283
-0.56448454106537,1.4235208275189837
-0.5544280539512068,1.3134767941204724
-0.5428352689530396,1.175549701371505
-0.5334184832812361,1.0610668893739292
-0.5187125975861924,0.8584563461123517
-0.5170681143860985,0.8294647172325271
-0.5005652159626299,0.5902313339969353
-0.49775412321783996,0.5523956805356467
-0.4873491816217075,0.35953883468717884
-0.4826621894315455,0.3053629755739512
-0.45330286141673337,-0.20664154348682176
-0.450695642102354,-0.2550901168125716
-0.44750734287564553,-0.30015533219060986
-0.4410920776719358,-0.423532562926106
-0.43043311580683774,-0.6168374710797894
-0.42918523619345805,-0.6740804255666506
-0.42090674179443566,-0.8156204450342754
-0.4192017852587471,-0.8219934629229924
-0.4174123456860368,-0.8672208229633364
-0.39999277301649183,-1.1751684818669075
-0.3911236976126524,-1.3521670242817279
-0.3790662216969398,-1.5823858892653913
-0.37875351526953205,-1.5702093166951023
-0.3656999565946961,-1.8269048828092003
-0.3478213780373123,-2.129377298598525
-0.3386895058002013,-2.309918976360341
-0.33800129171118254,-2.315816946850001
-0.31648574212726377,-2.6689335657560904
-0.3162428537609596,-2.669845256056481
-0.31009996245001004,-2.776267440268705
-0.2928493165141801,-3.016645245939278
-0.2829446167887486,-3.152868808083561
-0.2692829955043128,-3.3340397125872085
-0.2672857234484636,-3.351402669941713
-0.2628943851274945,-3.4073897078785143
-0.2456220699420637,-3.5869854047184995
-0.2352243029895389,-3.691161347214763
-0.22686722040638063,-3.7555646249184313
-0.2247288091348203,-3.7646178118399583
-0.22047177211745161,-3.7963684876423476
-0.2092747499408194,-3.8642184922787868
-0.20898446055147435,-3.861832011492208
-0.19869245468145147,-3.9423403592623236
-0.1881333248928705,-3.967078828252258
-0.17721974880117042,-4.017540994970717
-0.1698072294434798,-3.997067058489311
-0.16484083388066395,-4.025934453447573
-0.1458038585896837,-3.9940534058078048
-0.14535618143733942,-3.994069307223289
-0.1398993553143386,-3.981452919702223
-0.1336789102279754,-3.9677488081427685
-0.125999218282546,-3.93319755872611
-0.11809475888995236,-3.8864077827740715
-0.11648248350323476,-3.890762766632436
-0.11254302897182855,-3.8412142406898497
-0.10705344079667789,-3.827034934726323
-0.10350206701126607,-3.778700113098093
-0.1010857452901579,-3.7817000032980146
-0.09055180914113592,-3.6944474270364567
-0.07696106658855051,-3.5683813794760773
-0.07129285328590207,-3.4847120022051628
-0.062056038627037235,-3.368342256943405
-0.059842009502926174,-3.3452243944567943
-0.05449067273418251,-3.2600295840593363
-0.04696913803744929,-3.1593489420185823
-0.04266515724551034,-3.101827500905597
-0.04212308006709753,-3.0771816688230937
-0.03722479301941073,-2.990554819029782
-0.023225711454513576,-2.7600065420940916
-0.014644423287713426,-2.6081425143699795
-0.013443125911908993,-2.5924244155996647
-0.005398031886795884,-2.425225355039304
-0.002854021661673478,-2.3851880782489916
0.006207577637770356,-2.186829594354749
0.020086631414974576,-1.8934955383726624
0.021569552461513375,-1.8550285270325044
0.041958073355126135,-1.3549921687162079
0.042126485121574575,-1.3734416276485928
0.04639946812773932,-1.2669508823711861
0.046881077566078844,-1.2502910424467935
0.05044929922584673,-1.1584454898626737
0.056993857914982904,-0.9805102800963175
0.06502298078662383,-0.7875473304282491
0.0680552165426187,-0.6944749977127066
0.06896904363727385,-0.6936895070023636
0.07014341917904643,-0.658047583061297
0.0703083803526896,-0.6587804502600056
0.08014944944866231,-0.3785947344518237
0.09898897185728384,0.12955634268136548
0.1073860685006256,0.3505482368421107
0.1131834789172732,0.5214164540939705
0.1136839665269358,0.54042112637081
0.11930905806794811,0.7001569601307209
0.12216726331367811,0.7621945819473126
0.12783633070395073,0.9427536254201325
0.13627146340760055,1.154258138420932
0.15262587533792882,1.6234148871198486
0.175910355598484,2.243227812468706
0.17920635916724104,2.345592088907524
0.18142959744850007,2.3876061684294063
0.18919726398362613,2.604155538675946
0.19461063569791737,2.7291432476044855
0.1986561263679807,2.843074613113586
0.20748323972697236,3.067084961096662
0.2077451065373248,3.0668259620610954
0.21404781137911044,3.2029664058676537
0.21746203694425237,3.2645638626735414
0.21840953435283517,3.3097026396127
0.22119232409730305,3.357218487029242
0.22247764362844347,3.3860730178864364
0.23439235083634102,3.648765710877443
0.23589483427092262,3.6704671923644567
0.23735708010366618,3.708587170500089
0.2433233560337591,3.833042360222046
0.2545600284295224,4.029443492291672
0.256257380521701,4.059671912891899
0.2596454004496884,4.12074141581858
0.26267477203524914,4.179409704955826
0.27605257311697695,4.358315857078474
0.2819695257618773,4.469238322939947
0.284670349570491,4.488015648472798
0.29593956666349763,4.60434768699942
0.3015344991947351,4.668658536181953
0.3026286372748137,4.695871094896079
0.3131038529839101,4.76855635825034
0.3243670288325662,4.858364591107862
0.32563641259154075,4.849807905823069
0.3273798005934445,4.875701124240271
0.3410810440776224,4.889816023055656
0.34446476727794995,4.900070901484831
0.3475188775536182,4.918100961893205
0.3531058355379857,4.918547480977245
0.3667420679098621,4.879835851281707
0.3685003824666011,4.875663155419658
0.37600704690697295,4.822279899592339
0.3777588207130904,4.828130840997308
0.3787079357889951,4.806492889721178
0.38333039987770423,4.7788663044377735
0.38476722356252013,4.76732718377863
0.38496635881641783,4.782333113203355
0.3997515487859902,4.643106346083169
0.40720567063485547,4.545214409835249
0.40945686182229046,4.533864320174936
0.4100267073802568,4.512345263013249
0.4129042954342417,4.505074718545804
0.4249638594174794,4.336537396216288
0.4249850386584981,4.331475439139585
0.44107019101206824,4.057359196646142
0.4509025189471978,3.8842194216610975
0.4577909091770884,3.7302633910646543
0.4585835602067361,3.7530022452874987
0.47651594430630473,3.347460303355103
0.47767977919369464,3.320050275971129
0.4788573102150444,3.305275178241598
0.4900518247473502,3.060821956820598
0.5079919862907767,2.5967416416113736
0.5145163081563595,2.4433216953768326
0.5151646576789721,2.4218722062290334
0.5171795411673621,2.3604919282901076
0.5333653493654413,1.9404814830356845
0.538262651717103,1.8374980111653754
0.5382755790116365,1.8264578270598155
0.5394180783043225,1.7849908936263663
0.5411324487058318,1.7368182026740788
0.5465726430401725,1.5944813394510717
0.5501093661296883,1.508967809837321
0.5504861816753621,1.5071020762998564
0.551163542722501,1.4878708068587048
0.5696126619886517,0.994564933775543
0.5738094641097851,0.91891359867258
0.5744409789269467,0.8841587833332034
0.5753003019973377,0.8469612923594899
0.5852988068813363,0.6183390039815234
0.5928146705888877,0.4103062704630116
0.5964958204168873,0.3281788543975975
0.6013481986858209,0.22815492648035055
0.6036666129764061,0.15053126311851212
0.6083207425712063,0.05452226870900379
0.6236798501754865,-0.26578318108160087
0.6256785919633163,-0.3152585917410424
0.6260443177320347,-0.32218803763677945
0.6275447807600338,-0.34352798793046163
0.6285710365930299,-0.3650486209425537
0.6306777719783883,-0.40006333259595567
0.655462574262963,-0.8617262840232276
0.6748279866212221,-1.1455119586537401
0.6756330698755861,-1.139415273085487
0.6803508514731553,-1.2076791515318999
0.6871106037683523,-1.2778558947646852
0.6893102035959489,-1.3030935042157326
0.6931376695185314,-1.327031139799605
0.7135128246427724,-1.4804951976644365
0.7280115065734014,-1.5457993242633479
0.7294821987507323,-1.5442044162572877
0.7323490453390038,-1.5455867531305867
0.7474181212819495,-1.5411217344161952
0.7479946945347296,-1.5486123911134553
0.75003014303564,-1.5505016683020778
0.7538626108784845,-1.5288716405597453
0.7626078067597337,-1.4953375896137973
0.7673088943996405,-1.476623845242786
0.7690821556470566,-1.4611670018937553
0.7711578694679653,-1.4552156172979125
0.779585374427362,-1.3986818054363204
0.784838244431592,-1.3593960681465898
0.7870429055039216,-1.3340837414970348
0.8098954480659488,-1.076480509643055
0.8148752570235427,-1.0270428877569844
0.8151805281403153,-1.0145460584432209
0.8161897501027973,-1.0098897714159132
0.8197366059951623,-0.9690810207541758
0.8222655660085638,-0.9035786285016018
0.8458554264637828,-0.5521367111304544
0.8524860030046799,-0.4393023049893224
0.8589265977184306,-0.3061621707391982
0.864592779297217,-0.22528482533736865
0.8748443162120929,-0.029602668652236954
0.8753578757472682,-0.02708853244379283
0.880479895358532,0.08108356006964872
0.8845964314690962,0.15510069565738177
0.8997290195786345,0.4399760323782382
0.9003572396378559,0.46517852514130464
0.9054463333537974,0.5603980641048917
0.9079749992882125,0.6073692014971864
0.9089486843679007,0.6319627394013324
0.9132881313049737,0.7326226579699053
0.9161505163570833,0.7671969470501824
0.9339368131720374,1.089863638870576
0.9424440037418735,1.2712858201294448
0.9515677622869525,1.415886662944513
0.9545458296632385,1.4739595910223338
0.9554636620505796,1.476558042099101
0.9585505484774921,1.535996930503054
0.9595523968021222,1.54382565560168
0.9643447283757505,1.6290827038163924
0.9775189562361888,1.8274270718763124
0.9810305368120451,1.8950600475398416
0.9824775642512575,1.9107116815611203
0.9837740470798204,1.9211752764377648
0.9935978409693744,2.0605128732596896
1.019696230068412,2.3087826248274306
1.0221440405123055,2.336766867726192
1.0378750608399603,2.438206130330445
1.0393366315329988,2.437644573899138
1.0438044408517388,2.4587265016950313
1.0448537152756723,2.4701481241881176
1.0723258326414769,2.5092909930555085
1.0724345535611057,2.49569300881283
1.0755002208294897,2.4830311414190143
1.079376675636361,2.465498670362636
1.0895757253701994,2.460692433738913
1.092443927336979,2.4473327543247914
1.098979824920228,2.397704970615879
1.100768613506241,2.3922150295164717
1.1013796672158138,2.372813169527632
1.1058034452633487,2.3534243135869595
1.1144514604765083,2.2875075993209846
1.1302948067421728,2.116091374056992
1.136208584602434,2.093395195946763
1.1451734385911339,1.949804798181716
1.1744502972252295,1.5445704138522778
1.1789686237819588,1.4940649553643583
1.2146940167886875,0.8507934298929865
1.2153226583265528,0.8243207836059026
1.2246337050869434,0.6381604091664228
1.2364399388878589,0.4080167201877405
1.2372307949140673,0.4170871333038819
1.2558142716389868,0.06273355143173868
1.256942835044585,0.05033644767779233
1.2607495436030067,-0.0024199612195547303
1.2615874355670735,-0.05323841488297068
1.2622107987586704,-0.03866198528692692
1.271764736226622,-0.23034597220457276
1.273585810312012,-0.23976642401512738
1.2834183810539326,-0.4335452845118989
1.286559831247808,-0.4767447734765748
1.2892471676125954,-0.5262261935806481
1.2922421998467755,-0.5596571735942784
1.2924826705294539,-0.5702820080868785
1.2941228927354818,-0.6035116465833695
1.3103752901722059,-0.8498281558428221
1.3206031069987292,-0.9987195829126957
1.3374781627126513,-1.1814622077132952
1.339433599452076,-1.1957817578668566
1.3471820158634706,-1.2865002720434806
1.3559215548215757,-1.3569906052466085
1.358395792947297,-1.3989873210273747
1.359559135391784,-1.4046828896156296
1.366291779778341,-1.4855852155624083
1.369568165903675,-1.4855071888170692
1.3758290051026636,-1.517347885739791
1.383680906512227,-1.5620343960253333
1.3930539552264962,-1.5995708985155825
1.393287941951411,-1.6014198886939035
1.3956540620617064,-1.6082771445398152
1.3987489686280536,-1.6111094450378871
1.409144986227595,-1.629153319450885
1.429648799914844,-1.614255420796891
