n_harmonics,base_freq,magnitudes,instruments
10,1.563245821387314,"[ 0.03574831  2.6424436  -0.50660959 -0.08986546  0.15454365  0.34841484
 -0.67060094  0.36146706 -0.48792139 -1.5609966 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.1262281848598334,2.623268149366709
-2.1241358922258047,2.5112607400912523
-2.109974863517815,2.160385453875591
-2.1077784188255206,2.068791283305253
-2.102054164251439,1.8763832707387322
-2.0987166228052523,1.7969369790535616
-2.0943322382484633,1.6727682025630175
-2.092071781493693,1.650990814806577
-2.0830892099224645,1.3910436110468365
-2.0811138621593432,1.3704283936726251
-2.0668759327214974,1.078356787168043
-2.0654876488066116,0.9912619988231703
-2.059892663071807,0.8712674698576416
-2.0565492272825345,0.8181607421548351
-2.055461919066661,0.8385202722833076
-2.049212136547717,0.679793104651935
-2.0472341603229944,0.6873594803450316
-2.030810186089769,0.4498196608852605
-2.0301932498665796,0.43392509017415426
-2.017261115217001,0.3358277220774024
-2.0172125770804934,0.3188452366435056
-2.016760865011552,0.29571913233602637
-2.015168280865612,0.25252109299588515
-2.0124824600621443,0.26260000251108123
-1.9965021121920172,0.14990197504316893
-1.9936543271030744,0.09290356630475786
-1.9913163516276124,0.1467451190463405
-1.9875143643386555,0.08094575192260908
-1.9843925581706532,0.05502956901741483
-1.978586330834056,0.054852542514106616
-1.9760378727560242,0.05080236082960287
-1.9646497975535895,0.03503262927242709
-1.9644062713195691,0.0005215133590002483
-1.958316416596008,0.0013173293535916515
-1.952074600532541,-0.07101653116739366
-1.94945329732325,-0.09465650307440648
-1.945609886472702,-0.06482287711236914
-1.9409781031224322,-0.028336162265494836
-1.9377548860772862,-0.01932469700428468
-1.9262099466763556,-0.07130468674817042
-1.9216339769603734,-0.09420371635772208
-1.9172425047925163,-0.11597937886013412
-1.8985604943801773,-0.16044111544371817
-1.890946826350887,-0.210458037570532
-1.8905890855267464,-0.1899066174590905
-1.8813825716287151,-0.25808967295944557
-1.8812078874949845,-0.21873908471062575
-1.8767273205403951,-0.26268315859676783
-1.8742585073337212,-0.3014202440003757
-1.8717112466125716,-0.2699488582428219
-1.8598245839442173,-0.38342747478516936
-1.8505748555229649,-0.47101130695210847
-1.848804471393218,-0.45337701771574207
-1.847261077114978,-0.4814871530554592
-1.8419581031474557,-0.5390977672131855
-1.805372080505392,-0.8628517220638252
-1.8028316343803665,-0.8835416161001298
-1.8026480200160282,-0.8734433315636927
-1.797282239426396,-0.9420292103189923
-1.7763644995451031,-1.039791972186632
-1.7686778317836611,-1.1406031059076263
-1.7681421332498062,-1.109731812080428
-1.7646271715987905,-1.143170822954402
-1.7646247401253699,-1.1868426306375996
-1.761993432525658,-1.2139381185929297
-1.7603569063498377,-1.1850835276803915
-1.7579832579842098,-1.208230573843148
-1.7537853329556663,-1.2382647745653452
-1.7528303982141247,-1.2052821997066898
-1.7442540848374397,-1.2595174879643303
-1.743092257919785,-1.2011637558647579
-1.7396049236798594,-1.252030816903867
-1.7293511683453695,-1.3117364490580123
-1.7213578780567482,-1.2731261855254947
-1.7167463415467714,-1.2804229311065405
-1.700130240044725,-1.278424207146059
-1.6970033820759882,-1.258745107831045
-1.6965444634781104,-1.2380285256943835
-1.6920708069499115,-1.2049334142242574
-1.6913260859410801,-1.2244408428546771
-1.6666408801066448,-0.999633508439622
-1.6658840814899516,-1.0702662475537401
-1.6639132662639127,-1.0534656211645383
-1.663286329896756,-1.0824484082740402
-1.662322096543252,-1.0082167483998234
-1.6604160911645838,-1.0507582656649255
-1.6549555190468261,-0.9834495716029686
-1.625589173312956,-0.7464054684955642
-1.6120850151850101,-0.628901404870864
-1.6102966751974606,-0.6681125201530403
-1.605149414954079,-0.53048947729662
-1.6045796871460776,-0.5971985173171619
-1.601355418663078,-0.5999072265957485
-1.598985542344349,-0.5373862580615815
-1.5862974053992829,-0.5275506973258038
-1.5787951265950817,-0.41442676787142513
-1.5620311428043905,-0.48686807859415826
-1.560142623803139,-0.4777897909058811
-1.5440895336345934,-0.5237991993468223
-1.5421322268337156,-0.5609724903615277
-1.5385386627073787,-0.6043879363824084
-1.5224249072816427,-0.714477981454995
-1.517078573530714,-0.8087102588256244
-1.5167734861481807,-0.7908798773913759
-1.511848175022909,-0.9247640988230919
-1.5113486288748736,-0.9179373642547095
-1.501210926344836,-1.0848109684290463
-1.4990319511708745,-1.102157901266188
-1.4959908053677555,-1.199825692797372
-1.48693814976806,-1.3578491930505587
-1.484107692105583,-1.4166989067467015
-1.482517268294926,-1.4884348879287368
-1.4822247014828365,-1.47633470072539
-1.474591630846354,-1.6583323997504502
-1.4731497319077915,-1.6836785262885923
-1.4719980692924366,-1.7248458704644483
-1.4715985357039474,-1.7585353214998545
-1.4673529119659603,-1.8569152337197947
-1.4649557979882364,-1.8862170597786596
-1.4563207582116684,-2.1467994518756655
-1.4413633728009168,-2.602793649019794
-1.4357282642237439,-2.7812107249281723
-1.4352783560620272,-2.8596635446349157
-1.4203852182807202,-3.2474285704065973
-1.4140896406587766,-3.4318278431828317
-1.4115874205799048,-3.5503091300804543
-1.4098566035700717,-3.585681366255457
-1.4058227859500965,-3.697867061966528
-1.3982939583587772,-3.967219327690698
-1.388478769594811,-4.247825813322346
-1.387141520591748,-4.263440061516054
-1.3781727619729909,-4.527888569526886
-1.3701883386948754,-4.748020113410198
-1.3690448729206957,-4.7853543609608655
-1.3517890475299281,-5.17006391122601
-1.3507662338203708,-5.15561114361665
-1.3482940069214993,-5.218955433601832
-1.3476461021781392,-5.244657037937142
-1.3280579368426104,-5.532234500316544
-1.3070724474501356,-5.66544403751046
-1.3024694136662054,-5.672816255596156
-1.3023238689663366,-5.685907689490884
-1.2921966939523586,-5.660498062444286
-1.2901424583734968,-5.645289325466285
-1.2865750486231162,-5.600044151122857
-1.2826679728033912,-5.595274234744209
-1.276709595321384,-5.531885999891788
-1.273063675380442,-5.489458068248163
-1.2704553312914466,-5.485023144713069
-1.2580602530893439,-5.289584740348266
-1.2566514919918232,-5.227903207866509
-1.2525963017649864,-5.14201212182007
-1.2428310054285296,-4.95800036314633
-1.2411478245827545,-4.934120442747032
-1.239916596983347,-4.870816458973693
-1.234020618655497,-4.733701120925964
-1.2318436634769776,-4.604692018840512
-1.2285874391651304,-4.583947919286612
-1.2218615342221857,-4.371029932436409
-1.2150720179645933,-4.136311266471077
-1.2117786946806344,-4.0735222081001945
-1.2102233375631353,-4.053040017205803
-1.199978124681974,-3.694993292064366
-1.1978820102988033,-3.6082371572911183
-1.1838759886297767,-3.114945250431438
-1.1728452856710179,-2.677966654670985
-1.1670488902424632,-2.521045315613973
-1.1620426330984415,-2.3240077813606734
-1.1415348902546956,-1.5786157939346595
-1.1320623144333126,-1.2690397674936684
-1.1305814292670966,-1.2287398218366188
-1.1287835826106343,-1.147440217101645
-1.1131182295037112,-0.7409957810178721
-1.0779716019893029,0.12043289089913782
-1.0699310236222173,0.23698114192721578
-1.0558562570871797,0.4215463391708759
-1.0516744754767617,0.46877487620370223
-1.0497308882013663,0.4823448871001824
-1.049117517274424,0.46756127215705096
-1.045662229090941,0.506060271242626
-1.0298541519046849,0.6138472944120946
-1.0227377061355052,0.6051740372036826
-1.0205285625763596,0.6347384806150745
-1.0160415282567807,0.6102871823825581
-1.0133041458546193,0.6005843071172711
-1.0051036498440795,0.5978733960622881
-1.0029101065482071,0.6284836930323145
-1.0022862566721071,0.5960001963535085
-1.0009789443520125,0.5724801923736198
-0.986052398331116,0.5728123393220591
-0.9798712245946075,0.525648895322892
-0.9784031178962267,0.4624362570073859
-0.9745608275159401,0.4512433295542071
-0.9744789188426948,0.4545075400200389
-0.9700704330004211,0.4377605022423735
-0.9574802105843689,0.33408682922827515
-0.9522907012943382,0.30643206109195165
-0.9423337047946414,0.19413775417302004
-0.9296477981576077,0.07537692159071924
-0.9209293834819192,0.03137562831340008
-0.9177347114214593,0.015075240069223433
-0.9128281842658033,-0.025141695494299232
-0.911916188725665,-0.028795698601208213
-0.9027140627664898,-0.11738601853470289
-0.8973324546770067,-0.11008611462238323
-0.8970884081982229,-0.09265249192057261
-0.8935454288520601,-0.15424913947582045
-0.8789787971248315,-0.20838160034492778
-0.8764601916122876,-0.15525977862407586
-0.87117974481338,-0.1708647720325622
-0.8565100737406599,-0.15951131962461637
-0.85273596970399,-0.18343659526274655
-0.8514344210493565,-0.16963962743978123
-0.8492783373320689,-0.15771928413093617
-0.8492119962307356,-0.19295332860030484
-0.8490772460856375,-0.1707389487519219
-0.8200924382289498,-0.020872875810052594
-0.8199743737676677,-0.03564792042794463
-0.817563484837764,0.021284340000289337
-0.8107224503427677,0.05474601294706496
-0.8094611905992313,0.07365337697332489
-0.8021227855260902,0.07997074048289177
-0.8010009750902105,0.12848848354829387
-0.8009512341057521,0.1113300838266602
-0.7981805977663696,0.16801885552336915
-0.7811680087834341,0.32573752658714866
-0.7729170850134448,0.43547067739516876
-0.7653352220832677,0.4594354822439795
-0.7593136954674424,0.5658287828456379
-0.7587973943466952,0.546544297000351
-0.757989344121949,0.5289483858489514
-0.751789848262642,0.6444679184987349
-0.7394543485092138,0.7455209989720422
-0.7371535812622465,0.7726155927944622
-0.7293152378826226,0.8799092888614323
-0.7240432859027477,0.9117614869104859
-0.7156647375783987,0.9891134112630223
-0.7131544719464502,1.00165541108791
-0.7115374622863264,1.0373217032386106
-0.7063324655182286,1.0667395382713865
-0.6955899196119422,1.1342772042505218
-0.686869576609185,1.2310008889807722
-0.6717043771246587,1.2709469058967573
-0.6605419803434858,1.3036480927589853
-0.6266173893415727,1.3230943711262777
-0.6263003313118931,1.2889086898231708
-0.6166925702329897,1.293013278631505
-0.6053542558872942,1.245249720735552
-0.60396068910579,1.1983889224469622
-0.6019328507100239,1.2632007380117258
-0.5955192150766448,1.2268963122623076
-0.5852771718460454,1.1632074796119565
-0.5700494644829339,1.0926188482089514
-0.5661655189436727,1.024141832454656
-0.5479372551407113,0.9436117449424477
-0.5473080491390041,0.9423979100557486
-0.5448134365612489,0.8951014415240467
-0.5444187401484983,0.9079489740988672
-0.5346322812099529,0.8460358863926482
-0.5330198136204469,0.8307860862933156
-0.5305283320097138,0.8093928772016645
-0.5288034321051871,0.8199119805501089
-0.528087440040514,0.8334891716703805
-0.5083044784484301,0.7249176519522642
-0.4925062027922036,0.6559922201907579
-0.48706487129849396,0.5844277214356973
-0.4725193257712297,0.5437334502556974
-0.47033252085448485,0.5704476720391554
-0.4693193003937708,0.5904185097475044
-0.46275617169883976,0.5131101754669828
-0.4593817258485027,0.5238316687618165
-0.45874354164248565,0.5061707970389004
-0.45742943774105704,0.5212368672525324
-0.45729362892837777,0.4962685380142025
-0.4448180484055677,0.48843115744081117
-0.43919938994266694,0.4949405979018762
-0.4382473106693099,0.4603901461048621
-0.4346104841675267,0.44625309624985876
-0.4255374044578768,0.44824933126063415
-0.424512264460712,0.41607058612656117
-0.4139493148960467,0.36032339202170455
-0.4098319502948309,0.40381986519704066
-0.3975251356363376,0.3430384748379837
-0.39200323486137423,0.35369232250159405
-0.38835294415506905,0.3649164951892276
-0.3878873955949107,0.3642880030022093
-0.38266833844029957,0.3067587119495236
-0.3818308265673016,0.30550423299059914
-0.354680334534728,0.2058336061204948
-0.3284577128261654,0.03521860156078841
-0.3200995968573328,-0.0481183224297998
-0.31855031631803676,-0.03317858955390458
-0.3178079000135918,-0.025371633508927217
-0.31311178555960595,-0.05948534149531352
-0.3070883656767647,-0.12268554134937282
-0.30144513914837257,-0.1694036766568517
-0.2937405381927909,-0.217625126147995
-0.29274852072039925,-0.24846855447559896
-0.2828472064817946,-0.4180247848469242
-0.27791866713026714,-0.4150770014531125
-0.27330802415805433,-0.43322989168256976
-0.2730077654473808,-0.5062685909879274
-0.2599578895088088,-0.6049999107881494
-0.24748907728112357,-0.7881312880041385
-0.24547629098322776,-0.7910598594224008
-0.23895075017849354,-0.8776774296272705
-0.22771360303219268,-1.0156741632228923
-0.21486428609647046,-1.1637617718267852
-0.20511864503544963,-1.243859233791677
-0.19492251256758797,-1.3686799579425382
-0.1947503773021575,-1.3813792414252732
-0.19124619037254043,-1.4143332927797703
-0.1703247519478328,-1.6289376505864916
-0.1699337726814627,-1.607413618376219
-0.1665608583944369,-1.549699677777509
-0.16510450863932746,-1.6343022616900187
-0.15484132678984786,-1.7075800106606875
-0.1478133599546303,-1.674918001008458
-0.1400786621519856,-1.7023205352401338
-0.13389426750610056,-1.7551524847531048
-0.1322701304293692,-1.7615644660272136
-0.13183596725868618,-1.7102329439112385
-0.12806895907247728,-1.762568389203753
-0.11006970839518804,-1.7627821998084108
-0.10831496930467654,-1.773452864396663
-0.08711807695558083,-1.6292162670049684
-0.0854397051055007,-1.6688723008969768
-0.08204713145672127,-1.654883562167388
-0.06752654822646065,-1.5339987572287375
-0.06501100421447248,-1.5374577129815743
-0.061830200362786414,-1.4964755038596904
-0.0613382327969183,-1.4731348445141619
-0.05940872584490409,-1.466440520366914
-0.04722526236669111,-1.3243901487434957
-0.04328446371585537,-1.2974983059554221
-0.034855317325614976,-1.1799323836063387
-0.030077373644965988,-1.1759299123486724
-0.027601195896927777,-1.1330401116857913
-0.023619456917928883,-1.0792854676209875
-0.015135104113981335,-0.9806924379193385
-0.013744334734152375,-1.0118757034365595
-0.011968884006095415,-0.9390280641732137
-0.006484447668167803,-0.8623594168660011
-0.005927912965299154,-0.8605642582989453
-0.00044644766344781317,-0.8011963094830469
0.00034311987526702836,-0.816987650330506
0.005521573029546367,-0.7356180024779794
0.011228914970007331,-0.6516908643159071
0.023667956029547632,-0.4960386898733312
0.025529816934120042,-0.48307871478559383
0.027446023629151384,-0.43559035750232644
0.03210526750973086,-0.40128443588344154
0.0381591028167505,-0.3156585365599859
0.039698761402436666,-0.30403099916473797
0.040921690086975104,-0.2889482123859603
0.043221042470035,-0.25679769706003025
0.043235014290821994,-0.2605630705723536
0.05495677397560206,-0.13318321370657285
0.05530974443868342,-0.09522526010339472
0.0608598014510191,-0.043035924330746836
0.07497339936576974,0.09109730232223065
0.08090837892341263,0.17708528492344106
0.08337769914174809,0.2232064781535244
0.08569609881414841,0.22295678323463763
0.09407847163954308,0.3337733711481297
0.10269128489463197,0.39480322158659475
0.1074805158896126,0.4399710434050392
0.10815838645173503,0.43763708749764557
0.10845647539376824,0.4226954889004614
0.11150495687405959,0.5061578207750539
0.13399389350405766,0.7022755436042044
0.13431980724840198,0.6948489749545222
0.14129224780297545,0.7769001695638958
0.17892685337250835,1.1689634584456035
0.18548154050328503,1.2197580474428078
0.19656875681521369,1.3051588902394546
0.19842670201047596,1.367139523261857
0.21252907598275783,1.458763897150444
0.21486581573112806,1.5079981391667288
0.2301201774313011,1.7182383551696336
0.23669824588670352,1.7919828555107242
0.2457893342716826,1.8881345838996413
0.2562064855596269,2.0718019920892905
0.26443643952303786,2.1232219343076584
0.26519957999127186,2.170949361615955
0.26839682215654026,2.213301674919425
0.2754605206920795,2.27573583479491
0.27595810620738126,2.237215911022246
0.2873702745875413,2.4196164475185267
0.29766625215525,2.4925440656592395
0.3019630086508398,2.609147015330344
0.3051045987336889,2.601991703248435
0.3054859015093814,2.638676673542538
0.3104901132955806,2.628177965435344
0.31168280336142784,2.668239249206875
0.3171336098871764,2.682755611853304
0.3175992446636533,2.733954689375396
0.320797594941558,2.7433241879581867
0.3574860226596175,2.875099427069183
0.35812401484206546,2.9134228669286784
0.36374055545046957,2.89214040636066
0.3785155229374544,2.8477111824554675
0.38258245173387895,2.7475705807156845
0.38628852297791116,2.7426945955594664
0.38878612145255387,2.7644025025347023
0.3934454037677928,2.673477478336528
0.39878626712442866,2.6725772547470976
0.4055408680942487,2.551151482070452
0.40656742883941854,2.5695527552112485
0.4093907920018709,2.463148910848917
0.4165629738122858,2.4208339126367946
0.4204853940169242,2.333710690351693
0.4269159942385592,2.1506305402470636
0.4269775749821436,2.189580834298659
0.42858371331184575,2.128731932050957
0.4300252158689375,2.095179580139759
0.4318701491821728,2.066489689820015
0.4347702576411203,1.9941599482501084
0.44511481832588906,1.702496071248655
0.44810197952868513,1.6254424868177146
0.45891878029229183,1.3213165662381234
0.46775901950225585,1.010407595762425
0.4678244558088869,1.0404005865813535
0.4724720497065418,0.9232083677367177
0.4931347372375088,0.17218251372885354
0.4939315033173832,0.10612431791313653
0.5038483806143899,-0.21102170956095867
0.5039144377512224,-0.27441472560455993
0.5043277956178454,-0.2567376826045041
0.5048240194208189,-0.2700039999672111
0.5121164148456572,-0.5074885124019245
0.5138595144484945,-0.6593047332447938
0.5139806426251257,-0.5978251459103913
0.5293838928525045,-1.1747341963995586
0.5310806278946618,-1.267006185713135
0.5375999720461433,-1.5158634545256464
0.5387203589963176,-1.5195164809852337
0.5431731237732493,-1.6875940088769832
0.5492316448935064,-1.9003328894740854
0.5511516335165996,-1.984994069448578
0.552304613704921,-1.9906566691795218
0.554177954896014,-2.0643288384923153
0.5548622633381646,-2.0445154488988386
0.5669665570385929,-2.46131382844421
0.5681376340910349,-2.461309419573631
0.5697959727896524,-2.532385757348516
0.5895687224406911,-3.044493267729769
0.591261505562616,-3.0229261048743052
0.5921579590131332,-3.0676188487678013
0.5935476885300659,-3.0818235420694924
0.5996877024087306,-3.2117246119767953
0.6011417906596961,-3.2053356895714873
0.6095607820927649,-3.350693685759285
0.6187435165464854,-3.42391465230853
0.6318011856254744,-3.4603265444930087
0.6327106363956538,-3.4848524709234265
0.6333435443534419,-3.4817807816497193
0.6335521721153166,-3.4686924002286896
0.6574791900900823,-3.305665276361534
0.6596259589491131,-3.2701380091158927
0.6609131208417365,-3.2692273620485937
0.6676344051238825,-3.130875852966753
0.6736093826498069,-3.003283309713755
0.6779376282969567,-2.9362686314187076
0.6813062548461359,-2.860851662688187
0.7065619921417543,-2.09076870678207
0.7169924849082063,-1.7283094571347077
0.7205062334195005,-1.6189684644983957
0.7340150699478913,-1.0530050345613264
0.7399450606461961,-0.8438358201954191
0.7408264721566558,-0.8111661826190139
0.7563655344678364,-0.14951849915037035
0.7576227451532627,-0.10958812947088005
0.7588856039752931,-0.03963559239597361
0.7787921414051966,0.7496493480093305
0.779767401266179,0.8262136431636772
0.7838837767682998,0.9781179746255831
0.7876177338855914,1.1194843216023087
0.7979360309098271,1.4677157343712326
0.7986118344953077,1.5250927946606692
0.8083569056966584,1.8171878472482788
0.8134827896517338,2.003157042808473
0.8170254949879405,2.1054729043247704
0.8184268148702891,2.1292933730674064
0.819640472618048,2.207294156055815
0.8235870435261874,2.247650314070927
0.8272531346325991,2.3459797159552647
0.8362875741153104,2.4833874418736928
0.8395316607445422,2.630998613816971
0.8428587177983804,2.652380561423172
0.8532396141531318,2.7898107407989428
0.857292490808188,2.822148180527411
0.861108611497019,2.877045841202028
0.8641795964220402,2.872705182958649
0.8733023272980125,2.9425061288237533
0.8789351547771984,2.9740772596980807
0.8838752883039769,2.8890859211134337
0.8882617742826469,2.902618743529157
0.8939847431469916,2.860213542288972
0.9001298325185347,2.750565432083269
0.912221875251539,2.6181328348394644
0.9132039926510647,2.583405330753539
0.9165013645868285,2.511257794217408
0.9186634714501514,2.5039893215995956
0.9211522682038344,2.4320394485777443
0.9237250800700201,2.392041802197073
0.9277396757100931,2.2652801144117927
0.9298909942963558,2.228203501667781
0.9343754276555556,2.146057498562592
0.9436895739458393,1.8808002032129993
0.9471359741982246,1.7520149892439563
0.9531054107227179,1.6110972340572083
0.9635688385620278,1.396064916102999
0.9653067079149031,1.338393006562492
0.9660004970572409,1.2734894643191763
0.9701121350978985,1.1828689696185855
0.995073217395456,0.49589464215411005
0.9965232529331773,0.3917357978987705
1.0011509302883166,0.32400891710861346
1.0035940149275264,0.2925807117839749
1.0059762231944198,0.17706916715600496
1.0168497516428516,-0.04414785152852474
1.0170345640215643,-0.06779651843207254
1.0258837120407476,-0.2286239430082509
1.0302843334013456,-0.3381043263527663
1.0333486735053237,-0.30218524313234263
1.036307322296211,-0.38488533982323214
1.038291331383559,-0.4061729987501365
1.0389431759322205,-0.4661246781402205
1.0391228064904023,-0.370143347828341
1.0420395057811698,-0.48325363775108615
1.0439061835382653,-0.4681426430193571
1.0482206978708613,-0.5095553155224479
1.0680198206109042,-0.5899840473614305
1.086500990717865,-0.4979799522146989
1.0959733447096323,-0.3735813116981318
1.1052991269995225,-0.22646460741215543
1.1123568500935876,-0.10684141632258379
1.1167143337976206,-0.03827696625928945
1.1177549131995042,0.04404751172296447
1.1368613126903693,0.5421701667987044
1.1459214127180495,0.880536209284466
1.1473696772289745,0.9185998098320038
1.1484001524247738,0.9439081350391731
1.1577152152107075,1.2472276614414346
1.173316423208055,1.769604993050948
1.1819299513154142,2.100963073693222
1.1820152834141444,2.1083412547602
1.1829503054256065,2.144544748932655
1.1897356661040561,2.3349620027462756
1.1977226911754002,2.634576534526438
1.1992163276519445,2.6811516889499503
1.2013985455632934,2.7811625588722726
1.2032929011631506,2.8177162949836774
1.2186850014211537,3.251541014571112
1.219514134504089,3.2974858571777887
1.2345142894950936,3.573001652554541
1.2369528867938557,3.6637072165309346
1.2379561530662668,3.726189044913773
1.2456772629442172,3.864394667681835
1.2577178095793107,3.958423971732736
1.2585010558782024,3.93043473801493
1.2622618167559683,4.0041457957668785
1.2729417862535222,4.001966951069514
1.2777969970901895,4.012173046774992
1.2793296444675866,4.027841320593553
1.281827238385839,3.988276008816164
1.2920326103230844,3.870050557981475
1.29769543704416,3.793958649064339
1.297940605116911,3.752899377321248
1.3037526572250577,3.6739179201327152
1.307642463230808,3.595541370023642
1.3122735471518325,3.5103452592928206
1.3149476976991439,3.4670683735523435
1.3297259449941077,2.98036394662292
1.342588904020845,2.50541818672769
1.34287099700527,2.457231755301329
1.343622768941957,2.398519925893279
1.3442783767171917,2.4540445834456346
1.3457328661283645,2.37391465692403
1.3470352925130626,2.283440333828765
1.3521315118790707,2.062600389631787
1.377186606274667,0.8476600846940048
1.3832988014030487,0.5134782853843749
1.3860502332574134,0.3784585486738327
1.3956603267553875,-0.13387613936541085
