n_harmonics,base_freq,magnitudes,instruments
8,2.954496925526323,"[ 0.03431447 -1.9361581  -0.67322141 -0.38141785 -0.68664757  2.46668389
  1.79319366 -1.09322058]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-0.8077763934084183,0.23437167585184177
-0.7902991123807035,-0.013556257189632288
-0.7887539919626212,-0.06220860556365293
-0.7780563981478501,-0.03639167852017344
-0.7754601485695005,-0.013602627853855898
-0.7578753649755288,0.27325470477020974
-0.752939100758617,0.4151119011665655
-0.7485713363516062,0.5060902970289954
-0.7425770643716127,0.7020211253015712
-0.740794309872137,0.7749044203827152
-0.731452047308208,1.1472388293824862
-0.7281310258651477,1.2848983288039544
-0.7280279057570525,1.2920091870493389
-0.7198924106174847,1.657744059511696
-0.718859725867877,1.7277285342989641
-0.7183150473832729,1.7574227590201195
-0.716939719885322,1.820900412207995
-0.7067799737521083,2.2934755174247634
-0.7048985088413273,2.368788808302151
-0.6999312673348532,2.599284086725294
-0.6962149698753906,2.7502341149981144
-0.6842084834533662,3.282366484080889
-0.6676873996843322,3.8380753920823465
-0.6671430149057911,3.8877882785478532
-0.6638931964814376,3.9913656661930674
-0.6624991995440315,4.010287669376529
-0.6599938113191115,4.073650419605102
-0.6507013451327754,4.2426815656077785
-0.6439743310977373,4.30017611257848
-0.6395611103321115,4.2979943333315
-0.63861476461443,4.310529696594142
-0.6210461454623726,4.117526216325074
-0.614032504440222,3.9678338859321176
-0.6038421340080804,3.5424180272801187
-0.5935215882645171,3.077296461352847
-0.5928503740850601,3.0316743192643885
-0.5851419915021108,2.671048183496909
-0.5840625226157092,2.57996039637248
-0.5825924283281276,2.469418091011207
-0.5818670427535406,2.457724206398614
-0.5673036686190303,1.497665311568098
-0.5641735853148298,1.3191985642699184
-0.561122174489642,1.152093546386209
-0.5608403601142595,1.0634597160458077
-0.5577833316668874,0.8607040737476064
-0.556755515324125,0.8196301069187419
-0.5540136818507313,0.6289072698874048
-0.5475889636720894,0.17992449068209482
-0.5462623537427942,0.07336997471833727
-0.540116685753095,-0.30711283549369645
-0.5301898314776374,-0.9862158890846014
-0.5277886052791159,-1.1481451162261185
-0.5217534216743767,-1.528303230376863
-0.5128973069194265,-2.004810851961959
-0.5041243793758912,-2.4087371076517967
-0.5022330863603548,-2.476804413689695
-0.4930102549516766,-2.8469884960295384
-0.48339355052944466,-3.1381623595735406
-0.47066686027712423,-3.372046370718388
-0.4674980159517661,-3.37872089102569
-0.46119014564813554,-3.4116028354127064
-0.45022256929320026,-3.4271918282724663
-0.4384005679608607,-3.3021748083328455
-0.43825814472104785,-3.2709832579054816
-0.4334415513836447,-3.2343155598178823
-0.39395512834350344,-2.3251175221777207
-0.3909307052660087,-2.2729899371042563
-0.3863809660052713,-2.1776100941888137
-0.36698873640497975,-1.8378307422972957
-0.36203162977285164,-1.7828870611825274
-0.3607026722119935,-1.7378569924407705
-0.35817071011024737,-1.710214947232128
-0.34286756219333814,-1.6473915324824127
-0.3409108488954651,-1.607405711941739
-0.3407583943563015,-1.6498428753419259
-0.33335517304878826,-1.6875597879203899
-0.3329945414743136,-1.6893270287965672
-0.2942541738050872,-2.2051205670148226
-0.28952406194431024,-2.3349765933576467
-0.2884113766826055,-2.3202640289721446
-0.28314282153443493,-2.446986743180113
-0.28241969915039,-2.4586304646525945
-0.2785070919661816,-2.5418675595114033
-0.272189548226887,-2.687428454310327
-0.26982842779547767,-2.6951782363201384
-0.26698250918053645,-2.778062597088335
-0.2661434313191169,-2.811068742692792
-0.25297340652036704,-3.010986716717107
-0.24730816569768477,-3.1028912851051453
-0.23667221357557544,-3.187387706562107
-0.23615533950669398,-3.1654245387223052
-0.22184593246625983,-3.233043289643561
-0.22149007948438193,-3.212039762648928
-0.21588400358068904,-3.168331177669785
-0.20670302723394274,-3.0935804392569834
-0.1930461068760625,-2.8437166560546285
-0.18623965573463774,-2.6542956035824026
-0.1720430792523242,-2.179290993649037
-0.1714115511227705,-2.1859702008174318
-0.16337828464126236,-1.8500681816024307
-0.15487087177379077,-1.5338150908578938
-0.14375353209720299,-1.0789110454635802
-0.13678706036400445,-0.755215325013779
-0.12625347742875093,-0.29021326408119247
-0.10634812996671528,0.46211370967494875
-0.10510066754849401,0.5566432913217593
-0.10258615497542989,0.6064680460812869
-0.09636077419607103,0.832265648517122
-0.09236286589134224,1.00410566921351
-0.08797820177785098,1.0846492845308986
-0.08649408699002281,1.1615941437976802
-0.0854684308639233,1.146546442874617
-0.07898845738351312,1.3339614228721608
-0.0616462695056077,1.661908741099763
-0.04602196046876772,1.7695883332755766
-0.03136302995418205,1.6900425861703174
-0.029859756931273296,1.661078355583205
-0.025491871214613937,1.6707945122305916
-0.02034841516936048,1.599935740630926
-0.0035883628982391613,1.310074388362418
0.00915696433719626,1.0064463984998757
0.011681234107209448,0.9213661962722388
0.013237481024606534,0.9096232073709323
0.014791470719725197,0.8773867352384671
0.015428605340364498,0.8376404757491187
0.02849174803850829,0.540956748147527
0.029011511946203328,0.47367308136868375
0.03686954375178697,0.3133439534011573
0.04170030444930006,0.1987105874246723
0.04367626020703774,0.08455029208078065
0.045929378956391265,0.04191454846704559
0.052718187320633714,-0.14606758924972424
0.06002621166685529,-0.40116845063373036
0.06141831008115872,-0.39011153442342594
0.06481254113384338,-0.4353124935094832
0.06871433665840554,-0.6159208589617209
0.07043372623704247,-0.6393831641940183
0.07441518001747571,-0.729692409247316
0.07671631782123578,-0.7815898632803828
0.07986141974235039,-0.81327770131111
0.08891090953223113,-1.023420560619888
0.09207225595363955,-1.0912660988110237
0.11201550819326922,-1.4779027938878595
0.12013516518847922,-1.5647441607201111
0.13033220273349588,-1.6464224745179856
0.1305119267289685,-1.675133994399542
0.16298815221145446,-1.7201857395270317
0.185586478993212,-1.5780356338009556
0.19519162260797351,-1.45852554121323
0.19873697895099207,-1.3743877925637007
0.2186334906948817,-1.0058150619007797
0.2224282968566902,-0.9187061668883678
0.22609943236598928,-0.8078228673087536
0.22658249632389627,-0.8333055755147992
0.2311096239060193,-0.6737940120769653
0.23256476661051506,-0.6823101284364906
0.24687823897187222,-0.24649718448141633
0.25841332123154936,0.1310265579097858
0.2629604708999165,0.27644453710019706
0.2657478582367139,0.39415933950615384
0.26802080139713347,0.46779676131005177
0.27005184937560456,0.5549086652870608
0.2770941973188492,0.7974403923773654
0.27790360447345996,0.8262750905921565
0.27865208711258393,0.8397150945457406
0.28009545630579025,0.8953445382449828
0.2883321542600079,1.1716127312760043
0.2908582067990171,1.2449538906595339
0.3047137933319801,1.750251738062654
0.3088835424328029,1.8640162593144967
0.31574611364177896,2.0597372625388273
0.3199521481580545,2.1598681807309745
0.3286040209744465,2.347704683869169
0.3302869851726582,2.388540768970016
0.3304078720540682,2.389653028254078
0.3328021434744022,2.425513779603515
0.33657817868383155,2.5114931465927546
0.33720779324167705,2.5122630428750132
0.33918680835687454,2.546293027142841
0.3447185316399475,2.6298051907137316
0.35872680603220575,2.6407367067000846
0.36710263152910194,2.670106787403611
0.3681880755800835,2.6178078415871298
0.38163799620629746,2.4312519427960004
0.39719988665470396,1.9924122452518558
0.4047735466018336,1.674088363710854
0.4166410218129819,1.1217713345458007
0.4222988913358652,0.8855017578926838
0.43167192014715683,0.36218390495508346
0.4372800768574745,0.0019414415049789496
0.4422061778469448,-0.2403314175156267
0.4422453545580205,-0.25766847491280165
0.4430991592983822,-0.32473623598220674
0.480778134326159,-2.5286744879705685
0.4807958748434755,-2.5525232568140406
0.5046549077772982,-3.6151272976525295
0.5052254797937992,-3.5992993995616653
0.5105372501789032,-3.763001411214165
0.5122178983273398,-3.8294990771254582
0.5195447379147682,-4.023557201787179
0.5330589300523814,-4.161670521015383
0.5358553775345869,-4.219856696853963
0.5402324033338606,-4.146333417167394
0.5404482024167168,-4.163783710779272
0.5419702901948029,-4.125978491148545
0.5511601588825572,-4.040759123249705
0.5774940698187869,-3.232166853214114
0.5824755307346479,-3.0130543825336336
0.5839257697767506,-2.9292081298024666
0.5911825691973958,-2.5075452875928748
0.5946695976742995,-2.367327264227151
0.5970992019421102,-2.2767367344513536
0.6017680994886039,-2.0039907760302245
0.6017716882681441,-1.9723156481271107
0.6051563239406281,-1.7699944294223373
0.611362890565319,-1.4282250777198435
0.61341993354206,-1.3024044017004384
0.6155620324466495,-1.2044890377244257
0.6163913719752863,-1.1425304176067788
0.6171438353122847,-1.0706061855910751
0.626593388579213,-0.49737339510444767
0.6450678945094808,0.49912366959798515
0.6465496419706191,0.5657863604533836
0.6567213558581968,1.0321283923110667
0.6661762108031777,1.426666602344942
0.6666022906182638,1.416076001434133
0.672152414210049,1.641687532540179
0.6727976855021551,1.6254405149059494
0.6887758848096062,2.0429957629128648
0.6922936450660249,2.0712209962244903
0.7003147794725666,2.1203214853607553
0.7076309778383059,2.168535903075277
0.7078843147045935,2.159889367826157
0.7090067464290728,2.154948209689772
0.7112090395340651,2.173002935928881
0.7117728770277809,2.176884595816682
0.7132389669898922,2.139630975051456
0.7146412676231968,2.1576018182707144
0.7200313518634944,2.094953149447988
0.7217368520237502,2.0865120247808338
0.7225351776581528,2.0898032684188874
0.7354483028388321,1.8727175932944435
0.735753676967807,1.899627554919769
0.7373577838615364,1.8399193008681436
0.7404131669063396,1.8071605806971152
0.7430232509399843,1.7927398800443253
0.7441308309266037,1.6927045648968866
0.7479427326039358,1.61136238668314
0.7489937624264598,1.5658879784278794
0.7539768671412297,1.4707038064848286
0.7592604334919564,1.3110762508078484
0.7604939504321679,1.3260973648536873
0.7734551829391356,1.0032570102980898
0.7762903460625195,0.9070957734023138
0.7845840963970563,0.7372960967052841
0.7898821133823244,0.6103313059656461
0.8039511972032809,0.35113639288538323
0.8106612206096075,0.33155171370818753
0.8127556580360196,0.27191576912224014
0.8142813710288466,0.25150564733308
0.828735524778911,0.23613313561521693
0.8330236608196033,0.2228482205838855
0.8524394947092957,0.38871111266475417
0.8588709252055393,0.4780938541131158
0.8634902406072542,0.569481134732693
0.8715372137293551,0.7075921297852761
0.8716890916032884,0.7562573689674744
0.8728100177814082,0.7343508780983307
0.8780050039220963,0.8397721217109984
0.8810004423470859,0.9041267971797786
0.8832805274023809,0.9685112029193523
0.8854321865580941,1.0170072518130195
0.8860100927879064,0.9831101214696921
0.8936764557539938,1.1807544990967829
0.89749637293703,1.2299282339499893
0.9037541429208691,1.3481410343512572
0.9089256849123735,1.4416895293222096
0.912785269095282,1.4981270660391701
0.9445630237272473,1.7457601370744322
0.9496478385583949,1.7262274061296525
0.9533515647204025,1.6684569064366201
0.961673633569958,1.6118923479848413
0.9655808242586881,1.5663917760241006
0.9723420313599593,1.4422434330277392
0.9733592667028033,1.443591538435463
0.9754754666107734,1.3995854428588514
0.991209546968566,1.0112127330368657
0.9961250769325156,0.9046552904615012
1.0000962775845306,0.7675716365878499
1.002880667565643,0.713013101103859
1.009271342828952,0.5832292848526184
1.0118572078190438,0.4167110690761988
1.0157732657656275,0.30452665906931287
1.017651368963909,0.29534731236098916
1.021246308477382,0.15491374198615476
1.0259550336810843,0.00880481087892162
1.0261237623527535,0.04964145789466613
1.0361834525279363,-0.19183927152332636
1.0436525681942115,-0.40660426913847997
1.0515465871318046,-0.5568361373575481
1.0769349797860954,-0.8115899593272418
1.0769661704484008,-0.7745278780800868
1.0841172545996898,-0.7838339714535638
1.0952089924011714,-0.6684406292821423
1.0994581125784704,-0.6110592251789884
1.1060542064443109,-0.5021055224392743
1.1185690188728925,-0.18032938446540253
1.1224793911274595,-0.07409169978151332
1.1360112936541427,0.3738809004471315
1.14230151337883,0.5594655622322404
1.1428286484908998,0.5872426627620929
1.1457794719108243,0.6959471581366742
1.1518490551146394,0.8891846359241333
1.1585039104018504,1.1602340873315304
1.1591767126840429,1.186524615804533
1.1630679222424938,1.3071729821323437
1.1655317292178973,1.3664273734091146
1.1723150859687648,1.5899089869301735
1.1903045950638012,2.110733121129249
1.1912181114799187,2.1047894502627438
1.191757861985927,2.0891807821085924
1.1953872126292957,2.158314258024597
1.1970285996787924,2.217568907073309
1.2091927016233281,2.3515869769972273
1.2240562928741596,2.360037344764792
1.2335090577777938,2.3218863831774263
1.2408968500262425,2.168727560143824
1.2458009122321716,2.1284819824270493
1.2575551789941635,1.8909593790701076
1.2576853103706194,1.8756385374631785
1.2694909260014962,1.516413026543585
1.2767134757119587,1.2889955418771064
1.2767597579456051,1.3041501206226647
1.2817175542004202,1.1508966551131576
1.2823912561560302,1.1392876945228445
1.2992012088927867,0.6185179277763511
1.3008954865842046,0.6330342564149152
1.314021859645223,0.2943405175022934
1.319793046529142,0.15997895965329104
1.3209365818493968,0.1676460403783891
1.3235315041298312,0.08755653553309185
1.3261442500352194,0.05244947133646704
1.3338134380425135,-0.008103821569180974
1.3415505711445617,-0.07089101798943867
1.3478046226350626,-0.026966830742993213
1.3531557858589833,0.0008460159373968133
1.3632854244555732,0.15647929747353065
1.3684384948208823,0.2650636691167934
1.3693134319217268,0.2815896417468796
1.3778968546094479,0.5308729643837613
1.3827249189199478,0.63143309041689
1.383223965636546,0.7052827623479053
1.3955423575747492,1.1608678599782105
1.400535767008014,1.3680219428866065
1.4161413246117691,2.094289561232556
1.4170969108177873,2.1479232200359024
1.4223238341370594,2.396995982662878
1.4281023840069542,2.6379557707014714
1.4325907357898178,2.8301362975336244
1.4409689619317732,3.248182492422423
1.4432316737611313,3.335022463161062
1.445604899694751,3.441872629810081
1.4543926946079413,3.7444344465348895
1.4547388578127975,3.7334217091911457
1.456298944364793,3.823100316703969
1.4615167898919674,3.9714065932618228
1.4667896982315183,4.096025923280535
1.466877719428938,4.081747662344744
1.4745009694955824,4.21394054808163
1.4867128404022196,4.320646244593022
1.4985943190469015,4.273152340432042
