n_harmonics,base_freq,magnitudes,instruments
10,1.7800906554779297,"[-1.10633946  1.81722439  0.40875293 -0.96884358 -0.14887195 -0.53090218
 -1.64512831 -1.30205878 -0.34524109  1.0449422 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.321200330973915,-1.514210329959303
-2.3192873179051636,-1.5092890288308838
-2.315566508804468,-1.685248258911348
-2.3032607156313247,-1.9922665213885635
-2.2987485935376553,-2.050871384725677
-2.296018262957044,-2.10588696578235
-2.293213107880981,-2.1975828365547447
-2.2840665414552976,-2.2823442990552594
-2.2818517670854526,-2.3017100176897776
-2.276308822804855,-2.3626775263593087
-2.262856871230035,-2.365652536454857
-2.2528057421786,-2.3736095422297714
-2.2523903546814172,-2.3766232177481452
-2.2395805223539385,-2.219370835390488
-2.2239405101063863,-2.0102720652899686
-2.220995638209862,-1.9000000980849934
-2.219282234864365,-1.8730403132685185
-2.216544533580317,-1.8519968260310686
-2.2158052087467066,-1.7839810306457689
-2.213614651462504,-1.7466947347251642
-2.2009878991655913,-1.4583541727826004
-2.198176002210105,-1.4212866076377337
-2.1903864840651286,-1.1854186198117755
-2.1872952771975744,-1.098340445754217
-2.1842875094557623,-1.0001776223455063
-2.179608342106724,-0.8647336301423794
-2.179439887542001,-0.8747617673537981
-2.1792434437060377,-0.8610099057504866
-2.164154917079099,-0.41098872973807266
-2.1616948285243875,-0.39605048160619244
-2.1576113011664146,-0.3194022797684526
-2.1514286900912385,-0.1942696576291555
-2.150504427700879,-0.1755384538292087
-2.136318359623675,0.12999205380101111
-2.1297368897518636,0.22456127462804285
-2.12736990581885,0.2636729108677909
-2.126916128218543,0.28047435967446177
-2.126045827159534,0.3266798163590446
-2.0865734215631164,0.577260125166287
-2.081036318063317,0.5499919654649194
-2.074683206016413,0.4740719016597485
-2.073176202839336,0.48793626856496536
-2.0671424749842653,0.40295289856993904
-2.064347190903879,0.3962251994894862
-2.0463798384986593,0.13388917722643465
-2.0459183706770796,0.141437737193724
-2.043817121757941,0.11094378660368678
-2.042260587606747,0.06703736174431112
-2.036108342316803,-0.04796850185889806
-2.0327181744867113,-0.09778500186408892
-2.028584631647921,-0.17000842713934647
-2.0216555924408772,-0.22895929245637006
-2.0213655879156978,-0.3401621527114118
-2.019873769259677,-0.26207060694054635
-2.011569195774969,-0.5244051176637521
-2.007656427457684,-0.54042974429857
-2.0056161530136176,-0.5538892598890857
-2.003506925079959,-0.6463626592781649
-1.9986244181743655,-0.7313666077571943
-1.9974235620457144,-0.7099163799967088
-1.9943872200491333,-0.7907762513127923
-1.9919447376264185,-0.7369866523564119
-1.9894210953499916,-0.8830625213789405
-1.981145698096633,-0.9623514743420645
-1.9798041103552186,-0.9723300948114679
-1.9688289409378033,-1.053198066688548
-1.9658894190783418,-1.0607642050535304
-1.959770875355889,-1.0835502952106146
-1.9551969729807792,-1.032814608279241
-1.9461247087514943,-1.083275137349356
-1.913238933672314,-0.6154023709545169
-1.9047017798394938,-0.42367717872721455
-1.9039050839929514,-0.37613857630561937
-1.8993225518287724,-0.24725302664710105
-1.8880952051234128,0.14374359541374718
-1.880250361383467,0.3768671272244426
-1.879503054846961,0.4115043056754015
-1.8785297662111382,0.47100313316328
-1.876874693465424,0.5595779801769473
-1.8751626819622407,0.6119645576778917
-1.8718537750029622,0.721452237345069
-1.8632507968616003,1.1494280374473338
-1.855499603570451,1.5104127247406607
-1.8549293745764388,1.5398948903280623
-1.8496739845856454,1.7557657071315238
-1.8423500662324874,2.1373917702836565
-1.8385731028550887,2.3071936555696624
-1.8338621260580739,2.551832678877099
-1.8318195075779997,2.637040772256194
-1.7972439229201689,4.24807451831467
-1.7935400232218524,4.388924723587694
-1.7836380607651383,4.763104850004651
-1.7729721605671496,5.127414245010498
-1.7680252961512015,5.288964600619065
-1.7642460622112568,5.3868781497066855
-1.7627051393984206,5.430196921179498
-1.7604689728330443,5.449984603130962
-1.7574565786973255,5.563115691304169
-1.7556379617241467,5.566972806478511
-1.7242437405260191,5.842172827391845
-1.722211809016251,5.886458455855057
-1.7174209506958689,5.88436997367297
-1.7119279844081627,5.807539701352611
-1.7060971554289739,5.73425822047672
-1.7058400906270395,5.795729013591499
-1.6841049002626693,5.346423080670261
-1.6827908568989909,5.291241520665024
-1.6808750744054097,5.259750270409047
-1.6797206507841542,5.2114632485342955
-1.6777928268526536,5.19027765582952
-1.6714504185019945,4.958194827722783
-1.6672383861839557,4.856620488792583
-1.6345330051821678,3.780239842621156
-1.629378237697553,3.5092122065151456
-1.626991125180177,3.4459874403012907
-1.6247562330328897,3.4103757060952504
-1.61993863931642,3.248585949339703
-1.6122002585862827,2.9537329978110547
-1.607688497419251,2.7803044831882247
-1.5940670449864642,2.4494465950050426
-1.5940409371422377,2.4017353908084247
-1.5929953364941476,2.330807867052033
-1.5910868685697674,2.265301104062373
-1.5810476366991117,2.037554113492234
-1.5784554153545198,1.952044200264476
-1.5765703889807616,1.9075162488515565
-1.5727391865820033,1.8714847405905055
-1.5630689039315868,1.6438238760561519
-1.5565441779969071,1.612010717563529
-1.552604914308928,1.5321788412370647
-1.5394695870755029,1.440799721855319
-1.5385811922485022,1.419829740356126
-1.5344046299489045,1.4098923675798347
-1.5319446720900616,1.4279198796488513
-1.5276924553916802,1.4701726837774474
-1.5225673210504398,1.46728263242325
-1.5188789848007858,1.4810247076103178
-1.5106974768321981,1.5602873530532253
-1.5106120625339652,1.560995276004577
-1.4973358287781,1.6653090077849566
-1.4860193277604197,1.8730726263388597
-1.482038394969284,1.9825849602185401
-1.4783094872597236,1.9696421463579843
-1.4764848459937927,2.044027707556384
-1.473008142294417,2.0493712830346453
-1.4627135395506334,2.2582996638651416
-1.4603005759133,2.295644284091325
-1.4590996796426245,2.3420254791343122
-1.4568277026503638,2.38559589112104
-1.4458943191739004,2.5907170393578096
-1.4449953019927102,2.5745318483840185
-1.4404867234162468,2.630718067293873
-1.437068600967461,2.683241759215861
-1.4340825548563483,2.7319746823640467
-1.433270066258244,2.822052534908554
-1.4311402361817673,2.8525927603258374
-1.4248354923982447,2.8598966489333004
-1.42388165357898,2.879327805173549
-1.4170731656265292,2.919451655337477
-1.414236748103477,2.908480485610103
-1.4086972385438656,3.004395566612822
-1.403927266956422,3.0282673185568156
-1.394210019617819,3.0454657513544694
-1.3675429346012848,2.759661276945466
-1.365291616625848,2.6839803248551997
-1.3556960606375543,2.5373073447144643
-1.3497836136671086,2.35464533324971
-1.3447656776059236,2.2248388589225376
-1.3381028909650838,2.071186783071618
-1.3347900731704332,1.9007814045090754
-1.3292724808886398,1.7399984646274258
-1.325836410164476,1.5857950801664313
-1.3126687028019348,1.0925720763389324
-1.3068710482948227,0.8017174172353463
-1.2956706980310106,0.3554452837201508
-1.2915462714146242,0.132106564412251
-1.2804868499220257,-0.330194146161268
-1.280183928259096,-0.416088784024668
-1.2742018544503941,-0.702947077308632
-1.2730224087454223,-0.7170889182030066
-1.2720153188897918,-0.7461848962800843
-1.266838135944953,-1.0166141043714827
-1.2641429267064814,-1.1423041111697176
-1.253227681106752,-1.6421230960064352
-1.2480249953638645,-1.9022895581821126
-1.246224252778137,-2.006761275151552
-1.234992518876713,-2.4396058926400728
-1.2313033468143193,-2.5894509850234253
-1.2174184817821565,-3.010923316589805
-1.2079955409621825,-3.2604671601011836
-1.2063865277502812,-3.410573909632183
-1.2060885396148595,-3.3945953816227292
-1.1983777457109503,-3.524486845694678
-1.1979433452410817,-3.5721686194191236
-1.1974231190768443,-3.515543051723946
-1.188351458051231,-3.7218828913070414
-1.1863158961445113,-3.7850171691448473
-1.1692504138864752,-3.871447519112729
-1.162775568030942,-3.947882565022143
-1.1584316828524772,-3.9188433092497448
-1.1371721744254821,-3.755854573161561
-1.1318904177238454,-3.7336972949966984
-1.131347509622071,-3.6779974113665377
-1.1310415408691559,-3.634702692569126
-1.121194750918134,-3.4804406019701943
-1.1121615695576657,-3.3337106450499734
-1.1115143319517595,-3.331251237238552
-1.1078753277365936,-3.1667990370078765
-1.100342080274363,-3.0370110904531784
-1.0932528254792744,-2.8304897260960167
-1.084354598203642,-2.5857605257598495
-1.0710040791510649,-2.1888370292075914
-1.0594471265300403,-1.8592778479498726
-1.0497368169619494,-1.609939559993026
-1.0407911471160634,-1.377236242370765
-1.030057673923231,-1.121359531996428
-1.0267625239777074,-1.0623202859357221
-1.0152737911781846,-0.786363488293045
-1.0074113521043628,-0.6689031093817914
-1.0042725007417028,-0.6500270525943364
-1.0024216752979447,-0.5989323501550294
-0.9980985067398027,-0.5465662303544342
-0.9939160661328916,-0.552246036976224
-0.9838569701554212,-0.4218135038111122
-0.9756242804114126,-0.38138558686264334
-0.9679968285456488,-0.36639527191932386
-0.9661127875361681,-0.31579204275155814
-0.9648254287454812,-0.3531908974831755
-0.9185929636134853,-0.446784900881857
-0.9149298509832597,-0.48195054123411224
-0.9019066797272246,-0.5906499564455638
-0.8980295455337126,-0.5419641200151215
-0.8941464990818444,-0.529321548617546
-0.8921261842128017,-0.5940991700601518
-0.8871036747147514,-0.5961509746239706
-0.8835252820925064,-0.6859453064595216
-0.8800737079667864,-0.6641437709169515
-0.8729572013741271,-0.7263766646425031
-0.8724909064243844,-0.7095054880402162
-0.871893689750054,-0.7328163758524993
-0.8710215878541847,-0.7167639532160489
-0.867520839752979,-0.6813044306277601
-0.8560033681883796,-0.7430059981862084
-0.8278009704525227,-0.628197137055758
-0.8221887177119713,-0.590816126774847
-0.8168772908507131,-0.5181229353778453
-0.8071473297448604,-0.47614360464942124
-0.8026414257976824,-0.4087737061117827
-0.7982726818114836,-0.34343301105840474
-0.7979973816343673,-0.3440598968283085
-0.7959454162327648,-0.3274075909629727
-0.7920018999183247,-0.2685046115557819
-0.7916625472853633,-0.2585747673663698
-0.7907011890848459,-0.2852349248236634
-0.7870834028128977,-0.17653478740292278
-0.7791986836829476,-0.04986780175211899
-0.7744009464484227,-0.03945566545980039
-0.765644793159562,0.14361157253807683
-0.7607754405276292,0.23004620695964845
-0.7531021807655813,0.339703800522177
-0.7469795738899303,0.500408095244473
-0.735228976174223,0.7105493141990835
-0.7329368741634044,0.7339197583559889
-0.730447911730959,0.8136827663871242
-0.7298172459277961,0.8330222878181055
-0.7240708616281135,0.893404898986264
-0.7234955118564672,0.8978148411092467
-0.7231141086902717,0.8539300296390407
-0.719075077803069,0.9565198621350821
-0.7175319983032908,0.9383757518513853
-0.7087798368190716,1.064893122859833
-0.7082598110345018,1.0583633173241895
-0.7071607879185375,1.131059432392317
-0.7013783997505696,1.1233552844450105
-0.6965303103697078,1.1855588122616745
-0.6870587455837391,1.2667436631192424
-0.6757962962794517,1.3054664048450821
-0.6713849094696154,1.2965837743737938
-0.6702254064078423,1.3122950306123315
-0.6603273863097723,1.305786421122516
-0.6588773686060723,1.3105523166507167
-0.6484901402077132,1.2463770484945929
-0.6398235194996267,1.1421635172359559
-0.6263527686059858,0.9767377646090862
-0.6241434197439784,0.9681237147129125
-0.6231059760069027,0.9359687891567586
-0.6166660000456172,0.8020213540076311
-0.6159639649359825,0.8425431619803654
-0.6145227114701268,0.8085638171878051
-0.6020071322245166,0.6240341589870099
-0.6000831426088231,0.5196700322856382
-0.5923612904624087,0.3515186793412805
-0.589093203478039,0.29805742379945893
-0.5887293726927272,0.2530109873496787
-0.5847780206944426,0.16840775142872388
-0.5676138091903091,-0.16481293352810428
-0.5562209460576613,-0.4463506891384766
-0.5431207106489433,-0.6499725458876864
-0.5352193208006777,-0.8579786598317385
-0.527448709165891,-0.9959429294737878
-0.5191283350434013,-1.054975257708948
-0.497253262519191,-1.3093508383572448
-0.4833683946373304,-1.336425315378904
-0.4758092592591443,-1.404377747428498
-0.45751705982623125,-1.272666685022799
-0.43793935872789636,-1.0455671455877271
-0.43656058992479174,-1.1188189613644803
-0.42535292367356536,-0.9183368763517898
-0.42413037006730736,-0.9355552310709021
-0.41618674562777835,-0.7309170588995071
-0.41335160640836976,-0.6727314067428586
-0.4047436811013183,-0.5215306242588718
-0.40193322056082126,-0.44072431481682656
-0.40130984569815187,-0.4537604989779405
-0.38571420114649335,-0.14100821540983935
-0.3786083274458458,-0.015331618370145053
-0.37614892873483763,0.03458605850409031
-0.3705793204282015,0.18206968788848682
-0.3673101177896223,0.17825506900256938
-0.36010488540473684,0.3670878657602461
-0.3415824304291153,0.6072821685849463
-0.336612670001323,0.6187049731565979
-0.33453684510883797,0.7350432917163191
-0.33300746830405714,0.7052170768025264
-0.33259046914816803,0.6673991103405711
-0.3292068403336792,0.7885108181755853
-0.32536572321158097,0.7822207423082105
-0.3013702823912974,0.8802759682793846
-0.2941681502490203,0.8830205483979542
-0.2937039838198796,0.8829160373948644
-0.28976112110478613,0.881301954368382
-0.2890927264952712,0.9047000101464636
-0.2858606854827448,0.793552864037422
-0.28086717883712,0.8559781610334597
-0.27933658438392683,0.7952713938934368
-0.27895934238799036,0.8392522994705809
-0.27768663681774663,0.8449762598641364
-0.2703041498384344,0.6664676519529614
-0.2648617077796289,0.6583645827871084
-0.26079870079125866,0.6263978783578694
-0.2589466659987085,0.5862152146291238
-0.2533207546405487,0.5000423223910995
-0.2528281275089155,0.49638212368018264
-0.24880310930120686,0.41765740360595227
-0.2441679706192308,0.32580067984570804
-0.24408756468398707,0.3940479856247176
-0.23546585783532326,0.23615610352250285
-0.23347591133968404,0.16311531487472475
-0.2316302683793694,0.1603359833257621
-0.22847123779611067,0.07004932145538939
-0.22678994533760122,0.021504675804195603
-0.2238349516655873,0.022770930952572273
-0.22093467403302558,-0.08435719688654612
-0.21757118910758555,-0.09768283304528061
-0.20466735814852655,-0.33365735443072114
-0.20211557781263156,-0.4432276025492162
-0.20092320627628046,-0.44985755748632644
-0.20081618743966256,-0.4023594620671841
-0.18828622829900565,-0.669456106983809
-0.184018899796909,-0.7688788151611226
-0.17835544411880822,-0.8113223706356767
-0.17771028712564796,-0.8538948110690684
-0.1721136952379636,-0.9469240046638506
-0.17045682509276627,-0.9692681432969559
-0.16744126762482114,-1.016363831688395
-0.16599086777202388,-1.0158542523780132
-0.16474641678359658,-1.02370219215145
-0.16411305653905295,-1.1008172734147617
-0.1603028983029553,-1.0675527251878534
-0.1475160193319951,-1.2088055291416853
-0.13884132980726127,-1.233667234597055
-0.13764648195856388,-1.1884883521876022
-0.12916381321473747,-1.2957258185183607
-0.11107353774336914,-1.2017860225209518
-0.10941419490744497,-1.1539024988630089
-0.1081262962849796,-1.2545991280877684
-0.10809459935359644,-1.1775047501634197
-0.10670260573094792,-1.1837600114430482
-0.1045540484278007,-1.1825787700680852
-0.08770372914793079,-1.0259241808443995
-0.07373577486315419,-0.7705090632808185
-0.07340005046952136,-0.8090132200093243
-0.06960023785991432,-0.7345595732808874
-0.06932825158794653,-0.664274330095831
-0.06863369860584889,-0.6735500241969333
-0.06663657107650867,-0.6980129854191142
-0.04814475667066631,-0.251731902288392
-0.04517075875152088,-0.17409438284073225
-0.044833629691928945,-0.17747342696967616
-0.033177006544367504,0.06826741182183592
-0.031529598505239065,0.1246746587746298
-0.02511520344120388,0.23051350307377633
-0.022116200922644325,0.31622445366537183
-0.01651116507498518,0.45329489600582207
-0.015550843033075967,0.4615591904659
-0.007481508547456883,0.5915100777050312
-0.006135961104268617,0.6142185945942448
0.0006214161198139223,0.7476007626081285
0.0058761396899176255,0.8381852565746377
0.00670794845275946,0.8607225454580841
0.014360350380391296,0.951169856094932
0.02193325240468358,1.0980204080637062
0.02280938989118564,1.0770619121020737
0.03090774496918769,1.2151939798710159
0.062251944362333944,1.2456369578247506
0.06514181394008789,1.2986817397953474
0.06950761571510089,1.2246049176000766
0.07101489184785326,1.2507973633230272
0.07434376229733619,1.2329758091915952
0.0904160324003156,1.0351632726407192
0.09766997595494242,0.9158615212734783
0.10344848317791033,0.7304740345846809
0.1298566295871062,0.11453914501837643
0.15266570560604542,-0.5681464045926892
0.15432101259398667,-0.6552179827625537
0.15793442622685117,-0.775586260958774
0.16510724331857052,-0.9487263582347837
0.16642396185516972,-1.0440634073512878
0.16974464117617627,-1.1986689633507484
0.17326686440506434,-1.2577362319284804
0.18088088204352148,-1.5521144043836945
0.1839565127791456,-1.641744967186883
0.18722773580218988,-1.7076404420139597
0.19535102163858298,-2.000560105370248
0.19961289574132213,-2.1097907952259267
0.2006493103865834,-2.145185916292789
0.20472530777022602,-2.2421401841484414
0.21192327439903025,-2.4494089574454843
0.22279033509676616,-2.7683688712893737
0.2521405594516173,-3.34756875106133
0.25224265641475396,-3.295551155494865
0.26257001199242724,-3.381695712354541
0.26598125436835307,-3.421068543117258
0.2667279726265859,-3.4154202347117733
0.27446833388080805,-3.4397790395360683
0.27745145767561485,-3.470641387542515
0.28904877710530297,-3.4232629168983433
0.29866162959077114,-3.4359053486026174
0.30117540766962314,-3.4141782180319287
0.3016046730964703,-3.421493293690787
0.30285209283911385,-3.4463513916435615
0.31039798094441373,-3.2660907006234594
0.33114962587284413,-2.9678644449760525
0.3365632112385608,-2.8498673310134337
0.34461726138458104,-2.6646675352557345
0.3505447411912366,-2.5342266672144684
0.3701952477499244,-1.9305343281497114
0.3775612651044473,-1.7138602598735624
0.3779917572152143,-1.767049515134771
0.3887345416614272,-1.3504211281192462
0.3918385498748762,-1.2666974544246599
0.39681123821620057,-1.0563688550531678
0.4009847023505966,-0.9838882145985419
0.4158284598670363,-0.4904667191866805
0.4167368621542571,-0.4251345393092388
0.42300942465446223,-0.26754383225793044
0.4237445720439874,-0.16415451285067578
0.4247064671997247,-0.20557955875499828
0.44259691810369883,0.40024690751799785
0.44588212874968924,0.4592928428243882
0.4479614849859246,0.48714024153968377
0.45706321154042895,0.7868167882262264
0.45788341270938826,0.8224954471866708
0.46357040563092955,0.9907362950846181
0.4673695997376557,1.1110622652812823
0.4676099669877818,1.0942415217627448
0.47087472919175255,1.2657320109623078
0.4732516647815701,1.2493605924892273
0.4784283459638372,1.3656956371093132
0.48286046501678026,1.4681432444489153
0.4902949092285276,1.6548934151790746
0.4930293418066771,1.6944370258106751
0.5095448507165239,1.9112759545423315
0.5210520835641246,2.1246917205518705
0.5356713701222837,2.168406837724292
0.5416764626251052,2.180352172275274
0.5428384677503937,2.1261078065214223
0.5469740187259173,2.1766976092677885
0.5489697672148628,2.137407579205797
0.5569334141119433,2.138418457312117
0.5671539017384317,2.1007807513202406
0.5718817740364486,1.972774903750893
0.575994121297914,1.9662972845193578
0.5828700356977912,1.9419355610723794
0.5876117851470268,1.762890699736736
0.5916043707442515,1.7464851876155172
0.5921973357847099,1.7013444924243029
0.5930831060220516,1.6953336726100772
0.5957879309315341,1.6627569553828172
0.5979614225811813,1.6474637775439414
0.6017639084560065,1.5137120548830836
0.6020916192054906,1.5431226274322647
0.6154621781286442,1.2130267077158092
0.6245737859691745,0.9920906841988365
0.6287871816576884,0.79782524422815
0.6385630189054572,0.5152972383237913
0.6385960771954213,0.49905030342399437
0.6434518488327274,0.31495698693613117
0.6460523077412654,0.24957335746298026
0.646916933175337,0.20780521721005832
0.655314767836225,-0.09560886075647673
0.6575564501028364,-0.20692558758475502
0.666472876770535,-0.5018631986033162
0.6666085717916372,-0.5198739084757272
0.6667660224133996,-0.5621745127341595
0.6671351485647321,-0.527193467519073
0.6747406366156907,-0.8090700527199606
0.6861700629579373,-1.2950410828624075
0.6887304964406047,-1.4531934746108333
0.6911322525878054,-1.5228966140758093
0.708543529663074,-2.277515902265694
0.7150964301976801,-2.5073719911949244
0.7201895524435056,-2.7155370723696732
0.7203001731926424,-2.715458538634628
0.7297376842870795,-3.136587710500243
0.7367801061284087,-3.387798230425704
0.7406226455061726,-3.4647376851669156
0.7493262703598216,-3.8099783471354782
0.751642226787955,-3.892368164036736
0.7553399466981974,-3.9278819179730915
0.7580126057918992,-4.1159725286360205
0.7708105470915045,-4.388313138187716
0.7791217891552136,-4.573488850301926
0.780836057202122,-4.600252994930083
0.786177489670643,-4.692200004488965
0.7904571597791792,-4.767485116857055
0.7932523992502736,-4.76538359840709
0.8027732261219214,-4.827146241413685
0.81035634309367,-4.84727066955226
0.8245933212337668,-4.813127362551378
0.8326056180746546,-4.721956648167621
0.8330615316856758,-4.709730195608097
0.8356884372116342,-4.709573120343933
0.838799657321839,-4.644572783445539
0.8414079556706375,-4.541562133092999
0.8500523803734019,-4.394383049946774
0.8613087465850215,-4.093621809828502
0.8619434555127099,-4.015152081991642
0.8624780809297743,-4.045492545820292
0.8655774217524077,-3.931698034942433
0.8665617890804516,-3.934354265281839
0.8831299255568372,-3.2335917664235665
0.8844878141546317,-3.218862451401104
0.9116898085411371,-1.8219267576750777
0.9167673704577153,-1.5720884906630808
0.9225161678578102,-1.2314870778681315
0.922661149689203,-1.2596055490951545
0.9235802643598747,-1.1774529807146112
0.9287392755601775,-0.845669117671949
0.9430104028323982,-0.05237798962096707
0.9660247166500158,1.235821172984852
0.9737650709662886,1.6301325741714394
0.9773622241840059,1.784827701237609
0.9784201445728691,1.8582405708993863
0.9788529180477732,1.901957168336142
0.9852687348224114,2.1718927545971387
0.9967905119855547,2.674680771286072
1.0143488671763592,3.2468154925864354
1.0190415270024484,3.310942573221699
1.0216986126304253,3.4414509456029605
1.035037746665651,3.712920538372607
1.0417827961353776,3.7610936924030542
1.0431048934914244,3.825681481112398
1.044736471752655,3.816099931338858
1.0556018823235664,3.8148296884217654
1.0683198640910305,3.7485818267757702
1.0722882223817818,3.6473223171969846
1.0765440465578706,3.611069836860987
1.0807244125304791,3.5626876273664365
1.0871507926533894,3.378171974661329
1.0878175008533457,3.411923843604927
1.092309565281834,3.2644897605898264
1.1036317355142646,2.9488623381902754
1.1187438746224867,2.344248258183502
1.1198925859744389,2.3415676695324295
1.1336407798698867,1.7716196868645286
1.1340393353917397,1.7268337857865073
1.1435040286770874,1.2966542647965957
1.146594933503132,1.1420267692099153
1.14838057513741,1.0749459831611494
1.170788784132509,0.0908868966486727
1.1746342413836075,-0.10807546398679405
1.1755390515044404,-0.19238910814702304
1.1826820310922042,-0.5208674797712958
1.188596050561423,-0.7364612616254967
1.1923576144815788,-0.8928045917681474
1.1927321509815298,-0.9241791412191365
1.1982549510328102,-1.1672420075894296
1.1983706836645576,-1.1017430641133532
1.2033252169924396,-1.3255822319520087
1.2033807100460638,-1.3407398201322702
1.2037679926736198,-1.3066390339493617
1.2045184951167283,-1.3306292623053544
1.2057865165713677,-1.349001896079683
1.2146521353164879,-1.6453547081013635
1.2149553650056166,-1.6604911198239038
1.2201512048540248,-1.8264884923114142
1.228034158860849,-2.0258883460605968
1.2291067979961614,-2.0441384451644034
1.2399735324244947,-2.2266632328588885
1.244831357796607,-2.3454252060132084
1.2608470416884874,-2.3955723656835306
1.2646955458156448,-2.4337966047718473
1.2737146309313676,-2.363941650459001
1.2788797974951978,-2.293676998619617
1.29656694852146,-2.1787831025875963
1.3025077770740374,-2.009081264371622
1.3072321888080722,-1.8871818906020235
1.307348708161399,-1.9472934797697128
1.310872294552361,-1.8683130098433598
1.3161649577009271,-1.777885599581852
1.319872905443324,-1.6604988591777883
1.3240731418231118,-1.5528445702626779
1.3247373125586357,-1.54574217240256
1.3425904862804021,-1.085927710611949
1.346315012923121,-0.9724222443483204
1.3466566139980465,-0.9261617648326902
1.3514382591676641,-0.8537524767055998
1.3560024139287838,-0.7104391955988755
