n_harmonics,base_freq,magnitudes,instruments
10,1.3448234074179344,"[ 0.13062656  0.72588948 -0.83548564  1.21862549  0.00665115 -0.56735704
 -0.26528146  1.10247768  1.86077783 -0.46787515]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.710888184638666,3.2661445349556186
-2.7092469233426755,3.2575702747046003
-2.703754622578785,3.4481957967386396
-2.7022888243527605,3.5296115892270286
-2.6990733760207046,3.584139743511572
-2.69249389098181,3.7149423449443804
-2.6870672861141545,3.811658087125508
-2.6768629613592485,3.9717546537771597
-2.666303541765047,4.054403062517507
-2.654587457790972,4.075266483746982
-2.6461894353184934,4.115839191015812
-2.6377751090216925,4.038935088182867
-2.621508089700749,3.8750195188033034
-2.6142974875063762,3.6644951288952567
-2.6114550488703783,3.6790511418796514
-2.607228472365022,3.636386684407769
-2.5862903115761164,3.0659026955690747
-2.5706917400719984,2.611888643323942
-2.567919051474483,2.464361901823496
-2.5670640755291783,2.470397322314969
-2.55948005893684,2.256521293254468
-2.559265699044831,2.2714595058754568
-2.557104904175371,2.134026933350361
-2.5552131829622935,2.1183381554695724
-2.5456578578732243,1.7776010171844652
-2.5420632499472413,1.6794787555285036
-2.5317509917551413,1.2422883934230748
-2.524583477958954,1.0562980552009018
-2.5221273089697362,0.961289271800807
-2.517158315205654,0.6794945220741537
-2.508714615742707,0.4354656102676411
-2.503010915393934,0.2947417922036893
-2.4912433104182985,-0.12143091634387956
-2.4786420318504736,-0.5693966231269478
-2.476267015147397,-0.6310265321566745
-2.4700327450930915,-0.8032931856182074
-2.4699820844889873,-0.7479277003161184
-2.4615468186640244,-0.9828062043031969
-2.4573143354555804,-1.1409190036120591
-2.4510584404838367,-1.2773741547740887
-2.450229682606965,-1.337052587692503
-2.447372878794014,-1.335145489870699
-2.44126137402617,-1.5315139557421444
-2.4389399272638044,-1.595080602043244
-2.435784236234316,-1.6052704845043564
-2.413903784361165,-1.958180561956778
-2.408727782659572,-2.0232805752817904
-2.3989254835341045,-2.1373572884214975
-2.3987951794750346,-2.0904570748620785
-2.3922626219163057,-2.157590449416969
-2.386901520729827,-2.182218901981608
-2.38239727776581,-2.2020346537679356
-2.366448205382975,-2.245924453023699
-2.362795523229768,-2.3035698144308117
-2.3517753406730115,-2.2178620078751874
-2.350820800666305,-2.191974692386731
-2.3451256224610564,-2.196936656693818
-2.3414532993235486,-2.2112259910851826
-2.336637887535835,-2.1081783803670326
-2.3256060727823606,-2.0851123813661117
-2.3246977524409442,-2.0823273492367664
-2.31634720176481,-1.9887256840703094
-2.3162176585085428,-2.077662421081096
-2.3151519312306865,-1.9688661707357042
-2.3123678660321554,-2.0032778442231267
-2.296958107397469,-1.8980658713756888
-2.29661760200423,-1.869317555599511
-2.295993099393149,-1.8540905063571513
-2.2892934261495816,-1.8458035261660295
-2.2767301165039067,-1.6792205087827379
-2.270769473711318,-1.7293911146939862
-2.2698551472053223,-1.622641984152986
-2.261422288192599,-1.5876576703121357
-2.2603663653667034,-1.6059345719553844
-2.2375018591834266,-1.4443013775640172
-2.2324564188499014,-1.3461781756042959
-2.226921439131003,-1.4071250081384368
-2.219701893020085,-1.3961099383411284
-2.21870530860622,-1.4456310679887343
-2.216522274612542,-1.4357242145062554
-2.2149588104063955,-1.3907495887380492
-2.2075190191054026,-1.4103200613882845
-2.20608267230488,-1.4283732769087856
-2.1964542275372505,-1.4043514618804005
-2.1935367410770734,-1.3673680680436908
-2.185658236516443,-1.4850390207171542
-2.180536729499079,-1.4285943416358262
-2.178413792185219,-1.5201865167847304
-2.1654515523510507,-1.5899020196502693
-2.1441095880534116,-1.7685699246802544
-2.136326341709645,-1.8455882009460218
-2.1354852018610138,-1.8618135160294784
-2.1349689075610554,-1.9246588475130484
-2.132784170890554,-1.8864250556492976
-2.127863288461429,-1.996959381530399
-2.1199398224044153,-2.1047718480998787
-2.1103919899318413,-2.237755589110888
-2.107892252760176,-2.2692425868554325
-2.103510220054832,-2.383817013238539
-2.0932442350288936,-2.5259594551142412
-2.0842646926491124,-2.6283461068062826
-2.079701215345617,-2.7035299096909795
-2.074344744599326,-2.765424558808209
-2.072498498655597,-2.8424971468394618
-2.063438858202479,-2.9758221753875613
-2.0624290228409947,-2.9499136000475294
-2.0546386028981853,-3.1115216229882816
-2.053647033783773,-3.1116507502081543
-2.0482511613831136,-3.1323600966541587
-2.032091482227986,-3.398436144855212
-2.027751071966647,-3.447842904108619
-2.0257028231743344,-3.4519880339944824
-2.0089655010712164,-3.6575635180112296
-2.008582540901517,-3.600860462146419
-2.000341243306168,-3.740297244462972
-1.9967012079448834,-3.739423638813114
-1.9961875161389444,-3.71695740630332
-1.9955732713358887,-3.785935637862299
-1.9945546898720772,-3.7639713548530542
-1.9867088715853953,-3.7509100791069563
-1.9600185070071434,-3.841094076435493
-1.9504662983146792,-3.7824100882041822
-1.9400459859208374,-3.789174165288855
-1.9348795068713174,-3.670750980842717
-1.9307723585581118,-3.719916437612943
-1.924857342486852,-3.6678344473867748
-1.914654857754145,-3.560233983059183
-1.9061544303295281,-3.4455092559467215
-1.9043550368630537,-3.4183212090060513
-1.899054554374749,-3.353688521182834
-1.8921752540657364,-3.31700344701056
-1.8903249296427744,-3.236916037601693
-1.886239453051472,-3.1765611522272548
-1.8854160088054228,-3.1508938102380535
-1.8850075204721726,-3.1681340027187455
-1.8751549658240083,-3.006494073458541
-1.870476410337547,-2.953888518725283
-1.8699081515332296,-2.934016068034908
-1.8613606371268485,-2.7361953068724
-1.8500321268524471,-2.591568343899114
-1.846069914380784,-2.4719063208479093
-1.8447038856469549,-2.46947545909226
-1.841965559296196,-2.3980079033962487
-1.8205173364498177,-1.9257934599827982
-1.8111212548271187,-1.7225675115947918
-1.8093443341018156,-1.7870506255252043
-1.8061243822025093,-1.6510575009192838
-1.8039702515989453,-1.5975246558803706
-1.7982498803019853,-1.53420050062662
-1.7905208136397317,-1.3513569356685915
-1.7839770587195687,-1.138925329690661
-1.7832018487741612,-1.1842690234523408
-1.7790690942211325,-1.0971824249865008
-1.778677705328796,-1.1244247681946657
-1.7764239717958905,-1.0803198482527332
-1.7751102538677865,-1.0712103069539973
-1.7730766208792759,-0.9757737832314788
-1.768998384782699,-0.9148986604572531
-1.7576569845368921,-0.6929896191829881
-1.7560692635733393,-0.6813411899889215
-1.7557817472398158,-0.6864298854216782
-1.7549627061695314,-0.6189962153635126
-1.7432954945765822,-0.43410253263544013
-1.7391561582633006,-0.39675035564243893
-1.7339525844123853,-0.3366537138564331
-1.722302855642378,-0.18477158479114614
-1.719376428834543,-0.0609017436164352
-1.7136729463659022,0.022356268022345922
-1.70834801465626,0.04325675487663118
-1.7064975752534897,0.0913758687790396
-1.7043890463237008,0.14329235480699837
-1.701703845430589,0.12137523221627458
-1.7001972877534939,0.1851679046435274
-1.6988295544833754,0.2055233447460546
-1.6940676902327017,0.23483270404179302
-1.6939272088540778,0.18701518903845332
-1.6856546835444015,0.31322422914502307
-1.6824329655031958,0.44436519586291356
-1.6758938868807085,0.38077192078233857
-1.6667517609218436,0.5414495478289367
-1.6664887699819275,0.46798926246941275
-1.6544920137159855,0.6354083189888076
-1.6462674249554008,0.6535261703753137
-1.6441981739050315,0.6435843153812157
-1.6421732308777341,0.6432709838091196
-1.6271333004570379,0.782342540740735
-1.6249635564355474,0.831610472575688
-1.6199271024930333,0.9249104254849108
-1.613181889615588,0.8863397331619293
-1.5956624275987739,0.9496622245709991
-1.5863648800327181,0.979881218041347
-1.5852824948431958,0.9897558499819402
-1.5827886600175571,1.0048488651484342
-1.5786764437339742,1.0501543189419567
-1.5761059881694965,1.0794629493928118
-1.5759559017839042,1.015059491742121
-1.5587480849291206,1.1367566537112244
-1.551293215672484,1.161305810637227
-1.551269294582162,1.1261699571849773
-1.5461400682231023,1.1692168517460357
-1.5270236632728242,1.2792767253088304
-1.5260257001901105,1.3122989384439105
-1.5259674208167147,1.2895756207557008
-1.5162693543476324,1.3210514981930583
-1.4991154628971588,1.4684321738999633
-1.4976992874657693,1.445450375263064
-1.4914069876569813,1.5053301954583362
-1.4882183486869331,1.5570459313263665
-1.4831656202946333,1.486814979857854
-1.48213214386957,1.5293212692528109
-1.4820968029421748,1.548673174553742
-1.4766617918047555,1.5571412523505885
-1.4755326043830634,1.581627729063894
-1.4642453773411912,1.5762857588494952
-1.4628507846245224,1.703455913846353
-1.4593261163100437,1.673457624130064
-1.4482144901692149,1.7002542731137587
-1.447784462857188,1.794346679526475
-1.4425094395703317,1.7581613890915277
-1.4423120451219815,1.7473339412813897
-1.4416935343182764,1.777123617106136
-1.438090547543406,1.7359815057049524
-1.4217844401634587,1.8112810827677395
-1.408611294817612,1.8956938458519634
-1.4067982155151557,1.889449809887557
-1.4053412167053385,1.8750822427553577
-1.4034023566267264,1.9010414637028776
-1.397418212005411,1.8818603125249203
-1.3777147630051858,1.9003118322933799
-1.3743322779510692,1.9144520310654325
-1.3710214025929275,2.005393795045749
-1.368459488370133,1.948388327077334
-1.358628489252873,1.9241531949932673
-1.3583350867492343,1.9054912412072031
-1.3521345587577958,1.8506196548927885
-1.3503307831678726,1.8716149466912486
-1.3405787905823547,1.8481287771914485
-1.338454759278337,1.8535617729497955
-1.3383500081122917,1.7992943862911863
-1.3301699313483828,1.770412143374062
-1.322226492421728,1.6548622997366718
-1.318154570324061,1.6620099486260898
-1.3140556747752266,1.5679397704714721
-1.312305806646892,1.606675294961502
-1.3084479834411022,1.5775441265138954
-1.3017648792998757,1.5327588090552033
-1.291186078392762,1.410391741040297
-1.2813268336805803,1.2813794651405757
-1.2812654407642683,1.295115293061493
-1.2779462278622313,1.2615156002960077
-1.272384028201919,1.1561039994657665
-1.2700554974311233,1.177998748971167
-1.2681784559138385,1.1248149487737744
-1.2609424503946005,1.065387899271583
-1.2544451374617733,0.9258665834495733
-1.241086328773054,0.7311184849684349
-1.2390870810531698,0.6102555386898986
-1.2351447885369051,0.6453968753540028
-1.231846599978648,0.5439149009450347
-1.231639859604781,0.5895857162876957
-1.2268907001720097,0.4637220704684127
-1.2256999817149934,0.48848055330958917
-1.2247306082839837,0.47080578689384395
-1.2244494040402571,0.4932363902293833
-1.2205964493377293,0.43706274676336837
-1.2174765708715571,0.3908168200999903
-1.2148224851519245,0.31423506407676793
-1.2108926691825208,0.2565562724722248
-1.1979940229467596,0.019861759485276874
-1.1959396099050421,0.03267964619950417
-1.1955139680888665,-0.011420284637255952
-1.186521093347653,-0.09100455366225273
-1.1834434141789727,-0.11007138368715
-1.1684836568012555,-0.3700255679452773
-1.152955683356494,-0.44880218828066215
-1.1435944688028157,-0.6028717552934842
-1.1414238704747304,-0.600490164695558
-1.1413366662422486,-0.5648582932330299
-1.1343501907192597,-0.6529699299661106
-1.1280457460843163,-0.6303257503641254
-1.1277905109283985,-0.7228354625083051
-1.1274703029662603,-0.6593722643346752
-1.1207958933644848,-0.7175165034345741
-1.110446197507052,-0.7172409991696813
-1.1081159173295836,-0.7331574203312236
-1.0979658585486942,-0.6948687998336497
-1.0931420998699357,-0.7529775175827995
-1.083211155446707,-0.7113549974482178
-1.0827303871864797,-0.6796416804860627
-1.0801744445115828,-0.7149225909165701
-1.0770199991930596,-0.7005830527754238
-1.0704887407621193,-0.6333184594903534
-1.0686930004113449,-0.667969081870287
-1.0669377678482073,-0.5802544417066133
-1.0579692606435251,-0.5189901465487193
-1.0535966500564433,-0.5067536591241742
-1.0526331403298417,-0.4821069552463478
-1.0327042685148704,-0.22411211193111985
-1.031719361429314,-0.15735271652187313
-1.0283442259320286,-0.1355173103979169
-1.0074426737774347,0.17917062515596197
-1.0013470424962947,0.3108093259441521
-1.001159109331503,0.3169578019146037
-0.9956815595880508,0.4274823010165492
-0.9911534758984275,0.5411619526470758
-0.9831346184124876,0.7816225337870717
-0.9823340650178505,0.7411534437894793
-0.9646167436091715,1.033210875050972
-0.9591046489481139,1.2857246758875116
-0.9513990426276258,1.4518609982002044
-0.9224459928574005,2.089234504998898
-0.9220606097451114,2.001436304578472
-0.8995864525428017,2.4921689781937015
-0.8964487519901869,2.5799705295543283
-0.8937714667768559,2.5968126457172533
-0.8916180260131314,2.6552801720957726
-0.8844505270022962,2.811972523576459
-0.8838622930975211,2.8319298660533003
-0.8733202620723004,3.025409499414215
-0.8710363352383821,2.940703214910934
-0.8706235429839744,3.036679070821943
-0.8680584323916496,3.0319893997582574
-0.8547439939264603,3.18469606902004
-0.8544662109368604,3.2170256177642442
-0.8460846104376949,3.2727828490694093
-0.8239640776993742,3.4645865619123932
-0.8149484279047794,3.4209280081499176
-0.8136156020539795,3.4443781051320523
-0.7834997095225091,3.384852497721779
-0.7755216350843543,3.299171017720552
-0.7746178280377896,3.2784845409062666
-0.7570892609934012,3.1333826130855673
-0.7568765261535724,3.107762735795952
-0.7568403121255844,3.150366989835676
-0.7477299005154716,2.9934285970188874
-0.7451897125530484,2.952337234474423
-0.7376812977311178,2.8452525942177056
-0.7348969634886977,2.7238163207116575
-0.7258179510720462,2.713340686367677
-0.723539318484371,2.573508973573367
-0.722619594129732,2.5731183960729953
-0.7185525903810595,2.4324913349017145
-0.7160801106447137,2.5521469376113424
-0.7098961199409777,2.34270027362497
-0.7015193602300558,2.1807094785076404
-0.6893360886778575,1.8851450715945757
-0.6848899671302795,1.8534876048546673
-0.6836855295704467,1.8247601790792172
-0.6759446483692613,1.6982027215115054
-0.6743422725033383,1.610497180975289
-0.6725153631020544,1.5586361089538232
-0.6716210997475804,1.473797320753874
-0.6617414847242409,1.3458051831743185
-0.6609732061808788,1.3114030163119679
-0.6520706743478639,1.109286182414813
-0.6450580529197252,0.9309814711482126
-0.6425641955149208,0.9318086330346873
-0.6417667954719217,0.8903243280725159
-0.6325655083510267,0.7421215952331841
-0.6288733197801846,0.6739389702330802
-0.6249556514216308,0.5952117203677928
-0.6241239424398106,0.5722347849366307
-0.6140874244142118,0.35075924225337707
-0.6138224125241409,0.3083553362266022
-0.6109980983010956,0.28360659924697634
-0.6071893561909807,0.19959125021719554
-0.6031826164209493,0.1237524789868125
-0.5931545849043731,-0.08993388048637468
-0.5903764599680601,-0.11248363652280284
-0.5691857639336462,-0.43045426870530834
-0.560982679284594,-0.5183363854152893
-0.5591098894944837,-0.5592189073555163
-0.5525674243532439,-0.6229882909248003
-0.5488051593914589,-0.7081095118115676
-0.5455122107613768,-0.7304246705500234
-0.5428254876191647,-0.7291349368760436
-0.535533630474283,-0.8584137457452663
-0.5330862547317703,-0.8205591728601282
-0.5239757613985803,-0.9381466086097446
-0.5146854669615211,-0.9906769689096037
-0.5115883544353119,-1.0128826331898972
-0.4959843846815568,-1.073876582629105
-0.4945939815355036,-1.065227922942425
-0.4927774224357995,-1.121944959858344
-0.4901905984836885,-1.112984793954143
-0.4681003027164996,-1.1518223562442735
-0.4575465997139858,-1.1397328038049572
-0.44278741373438946,-1.2116497363478014
-0.43933415142897214,-1.1351900581872576
-0.43641583529717076,-1.1311833606705288
-0.4359471830965873,-1.1495728045678701
-0.4341511716733306,-1.1472796148711042
-0.43321744111144334,-1.1846680752269372
-0.43085138060661965,-1.1334484010013852
-0.42596156138399444,-1.1370709189977533
-0.4191341033779237,-1.01927735864347
-0.4191062388065725,-1.073455323950684
-0.4071949616461703,-1.0815568325155684
-0.4066362915079087,-1.0720886137824874
-0.40022864888613174,-1.0508234540892825
-0.3908115933631793,-0.9950989527295843
-0.38786469149558034,-0.9968083107629757
-0.3812859745894759,-1.0311553380481642
-0.38063536502011885,-0.9935234173487575
-0.3773187903330566,-0.938511257932718
-0.3764343221633739,-0.9885565893905056
-0.3761622329446741,-0.9488432996613182
-0.3668932547371093,-0.9077008802348996
-0.3588232507013176,-0.8800254914398258
-0.35690455067837057,-0.8933700938372403
-0.35672324891781315,-0.9262845781484383
-0.3552040364826414,-0.8536413746903129
-0.3260137796610163,-0.7687127798603298
-0.32396176601686477,-0.7660845182451032
-0.31637852525226684,-0.705646225038422
-0.3026618008063684,-0.6164786983501783
-0.2993396963381407,-0.6242947365194892
-0.29881596782123054,-0.624769101047122
-0.2945582966695439,-0.5819810882959626
-0.28908274876711904,-0.5298806018250195
-0.2863310954086007,-0.5440275650343507
-0.2815644844146794,-0.5517853222071133
-0.27205665828172787,-0.5194533148409729
-0.2683201128762156,-0.425092148064379
-0.2660557631804412,-0.45123554091184603
-0.25894863783079725,-0.416024448404356
-0.25890136739517633,-0.3991022880515468
-0.25449267681824894,-0.4083079139459614
-0.2504519082030576,-0.35808324656293233
-0.24575008495868023,-0.29437264280278375
-0.2423890406631708,-0.2977440346297726
-0.23410974694512454,-0.296426801513878
-0.22191143771197552,-0.20008903239118975
-0.21879656430859473,-0.2029545206234998
-0.2147780781690507,-0.17950670564574184
-0.2140896950393678,-0.21140037877993223
-0.20485076892182708,-0.08565642093702103
-0.20028865360407888,-0.0890903918424483
-0.18550806896969885,-0.06742251359110354
-0.17580407686874278,0.0414178804783419
-0.16360477944655472,0.10779052013586637
-0.15946651425133984,0.17347978280420243
-0.1579263904971815,0.1785692752716556
-0.15515393183588744,0.20507063357041544
-0.15092890761639932,0.23961431667616798
-0.13945683693501243,0.3425154795590445
-0.13275993324305713,0.36043657570185716
-0.1225695543867964,0.39304794556611794
-0.11669702806375071,0.4699470410411942
-0.11258574392241716,0.4821503725572902
-0.10648546202451925,0.5222316116829191
-0.10599962534258633,0.5061664730982014
-0.09283384413787665,0.5740723361153414
-0.08788369792543138,0.6130118284737438
-0.08683812884126274,0.6002188879065934
-0.06540455957836322,0.7060700762516546
-0.0498847229662851,0.7163612686175462
-0.04983867143457932,0.7374931518310175
-0.028161565301066727,0.7602252621125255
-0.021981576219753052,0.7139736255436003
-0.007491614112185907,0.729720737867487
0.0018177224785231871,0.7241642036066744
0.008931897881591766,0.6752860682839193
0.016651800448034493,0.6470598814618244
0.034698422584535926,0.4861934976799063
0.034958590021668456,0.5149615607618
0.034982684500310945,0.45947221117679693
0.03758457070720711,0.41240015716575357
0.03961184043595445,0.4125064370975415
0.04198524303673157,0.4241420333417543
0.04221505073668741,0.41865397633086393
0.04407915506444349,0.41625513682351073
0.05438479287169873,0.3693175647480551
0.054673121563360905,0.3130689470363618
0.05754316373743329,0.26273338367515675
0.05902311559428153,0.2677457302662619
0.06330962810384522,0.20489022876656618
0.0640005234807024,0.19960456160361986
0.07124278895404812,0.1152224450778987
0.07508482116519755,0.09490436485386648
0.09274996662696244,-0.2170486139477571
0.09416230525414004,-0.18000290499769095
0.09511838127735839,-0.14052263546785673
0.10619503966165844,-0.2873703490478148
0.10811642449561365,-0.2654756382675009
0.10874154658453739,-0.33599139567047137
0.11117931814309223,-0.3772049546757956
0.11324673124668028,-0.4180664711985866
0.11421215766396653,-0.4291720632233694
0.1245624896491555,-0.55907625207095
0.13267435382407644,-0.6281071905265592
0.13326455545587557,-0.6241110282170829
0.13730041591143483,-0.7417383559864716
0.14081866629163464,-0.7250596317545906
0.15482441867102814,-0.9998145889392742
0.1600102246056041,-1.0133799803291437
0.16329006671012003,-0.9748733415775576
0.1668797539469522,-1.0307226917989398
0.17941677292034353,-1.1652693340739122
0.1811532590741356,-1.2340416563967913
0.19174119421868374,-1.332427431107524
0.19510237326955515,-1.323851481396161
0.1963154987642537,-1.3637454227064796
0.1997224247821725,-1.4095284125610383
0.21254333400891579,-1.4511452589687568
0.21869368198754735,-1.4300149812480116
0.2299144835046456,-1.5206044617415893
0.23075969070807645,-1.520161187547703
0.2337641460086597,-1.5688558685978484
0.2436586832561929,-1.5382972155539063
0.2508194118448479,-1.5134326019857514
0.26797784377705103,-1.463820764467384
0.2705843038593345,-1.402852971459661
0.27680470343836383,-1.4103673327422097
0.2783651307959265,-1.4413124924764977
0.27965773090550705,-1.3989962100241613
0.28338561206776003,-1.2495238738073842
0.28850411405902676,-1.322084783268944
0.29016546657678566,-1.3149526089010624
0.2902507198830042,-1.277569268880434
0.2991243652360325,-1.1977059620898378
0.3037381443446403,-1.1379594519864034
0.31253777129030524,-1.0611250634285616
0.31363777351294164,-0.9726402481701779
0.3172520500954068,-0.9987590323476221
0.32900711554721385,-0.7805751766590949
0.3324153589290262,-0.7128040526369137
0.33325943721146656,-0.7358411214238585
0.3393734632902232,-0.5975705882634483
0.3436347754487814,-0.5469441250992689
0.3505728581976495,-0.43949894412009427
0.3622981281127542,-0.18706600854149655
0.36720252508855555,-0.0852526052063216
0.3686346915225762,0.010401230833570155
0.3716434284287695,0.03036836318284061
0.3716646884817649,-0.012992551995926693
0.3824988549777655,0.24464733410845835
0.38315113157303804,0.2730042449943585
0.38940345533505205,0.3578906027734155
0.3899496712707293,0.35916085300677403
0.39707699453421963,0.5272606408221934
0.41072801520909064,0.7923969306082603
0.415063392948277,0.9365073328960068
0.415433407339004,0.9244238365991464
0.4230684815586505,1.0013212220123002
0.4252926193085722,1.0613847103223941
0.43580957889736327,1.298085094669611
0.4389419813373707,1.3154224574904925
0.44070620891684475,1.3985550462938092
0.44191648497562497,1.3895600604298335
0.4533075878726742,1.6334068359033562
0.4635653326443614,1.7888256866069692
0.47261523334891686,1.8840703476726728
0.474716257330281,1.9137337773285041
0.48230136471763885,2.057013778899112
0.49666534328533185,2.1946131764473615
0.4996880301965554,2.1998669816410206
0.5026061474637062,2.2498814147165214
0.517978416432503,2.2915948343013497
0.5197384604609301,2.3508673229930848
0.5211438640565169,2.3354900926828948
0.5323369995630847,2.338998777156692
0.5383864333254245,2.41551415263891
0.5455875053893475,2.3334360871545474
0.5475177571805596,2.3593310651197132
0.5500724011215588,2.3723963108592723
0.552297158627093,2.404627194524192
0.5642389143025968,2.359043536484051
0.5688420337595552,2.3780303394277125
0.5767541525001185,2.2730828376644983
0.5784855499220978,2.247435644648981
0.5794243763514615,2.2846562722800607
0.5951079776105606,2.1780095419598613
0.595567862265785,2.1533345322713933
0.6071305584977811,2.1354685313260524
0.6095253489185675,2.127330037541308
0.6252005273785239,1.9909762433789877
0.6475023800453794,1.7751303886091356
0.6510871163366438,1.8129420149005702
0.6606766165195515,1.6549767179956785
0.661379482264647,1.7018771139630868
0.6641153703802045,1.6427592543338478
0.6700725560571827,1.5914762389736037
0.6850514768605827,1.5062462480227066
0.69327903234782,1.5211500090752472
0.6963966935912498,1.5545472123296453
0.6995882772295667,1.4162335961958583
0.7224929908473356,1.4254038228380586
0.7270320894511224,1.4808657846316895
0.7280220108295734,1.4385266254275455
0.7367619715162279,1.4734071930284385
0.7593333217422797,1.5538881373833446
0.7835688418067273,1.7221610438258357
0.7908074775259424,1.7960423500313558
0.7954067269419611,1.8509364689603083
0.7973730887064945,1.9059524043803389
0.8020841634454738,1.9492759751251618
0.8045770666042289,1.904396165195231
0.8248406879028485,2.197330658589086
0.8280643858859182,2.2612609063031384
0.835647032310467,2.3318172766813303
0.8369693351484733,2.2953229931023014
0.8371228461690436,2.3060448979386736
0.8437811232103938,2.399209049220551
0.8463997101043743,2.3872683173841422
0.8520512181299953,2.5530775316318297
0.8584643671786885,2.5640223329684804
0.8607119691680136,2.6453111115524996
0.8668810172342116,2.7024052711128097
0.8817051617444918,2.8693328592614797
0.8844259637417018,2.8571496078245917
0.9058687623245669,3.0337881794330617
0.9124378410029506,3.028966505945653
0.9254079486105984,3.100736965219246
0.9266957284149409,3.0898867284440006
0.9294430664478206,3.096491169062352
0.9400130816810521,3.1122118189835435
0.9437997664353741,3.104962914345106
0.9642231135277175,2.991229334472636
0.9757980970969724,2.8785737580898614
0.9770004077592391,2.9018093613842995
0.9850439745748298,2.861290289143018
0.9909054668183366,2.7047793483042404
0.99637314529277,2.6849780633652895
0.9972810871282389,2.6497595642267973
1.0016145814011583,2.606062723645454
1.0046393624880583,2.5585946719988013
1.0188808094166912,2.274262137342093
1.0190497239514693,2.2728770660229936
1.0255350152926672,2.098432702741361
1.0321284852884771,1.993841498840532
1.033063591193791,1.9361112424746263
1.0426308933579058,1.7528709694354012
1.0461303849858394,1.6861703316924075
1.0511444210202274,1.4893036999250095
1.0564420509578634,1.459452852672331
1.0722654255410502,0.9977318016943888
1.0726531690595813,1.07031017145491
1.076154808303734,0.9036444647234717
1.078020593704804,0.8501143109020837
1.0808508889112236,0.840045102911978
1.0850802577341074,0.7481502609338386
1.0864032194465336,0.7206082282490547
1.09106234928438,0.5984624068135724
1.0917461111947961,0.6247307512613599
1.114207778246719,0.055661655878151896
1.1197814296531758,-0.1084284385566309
1.1212301110808527,-0.10780616618883036
1.1229313177237916,-0.2021252359360311
1.1323785642162276,-0.3832149837754855
1.1378684137803594,-0.4158224725612912
1.1395062886177065,-0.47581223774392656
1.1405683867688525,-0.5427330894132418
1.1487685152853233,-0.6814420155951066
1.1559180283854653,-0.788067574384038
1.1571967214893863,-0.8187874550795073
1.1603874939440297,-0.8688277268506532
1.1627446607698673,-0.8596421192736857
1.1685408812261784,-0.9380123214429195
1.1771210347790397,-1.0306328016972128
1.192820680852094,-1.093293838743016
1.2001741711089169,-1.1265127745339247
1.2110986355073567,-1.1612786111787166
1.2122971272233922,-1.1231633985422738
1.2340392394812705,-0.9888926378650972
1.271693770038274,-0.49686294235777767
1.27438151643255,-0.4796304753597713
1.2840095445120738,-0.3008718857664938
1.285032342364496,-0.2574237275123107
