n_harmonics,base_freq,magnitudes,instruments
8,4.1440692228788745,"[ 0.26180843 -0.51352778 -0.99502435 -1.03302046  0.76016702 -0.23407995
 -0.05225296 -1.90970352]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.1290526124663605,0.3943721639689782
-1.1229203390217324,0.6133833112893025
-1.1169973281479946,0.8460863455773027
-1.1167700016172664,0.8532747588905193
-1.1105496188609143,1.1037532328385948
-1.1058868937569832,1.2937225685048677
-1.0978278322417376,1.633206864443979
-1.0974947161007242,1.642601080551395
-1.0961751542190459,1.6853875036220407
-1.0916803323564659,1.8620380116599973
-1.0839428777095788,2.1441369147620692
-1.0770078415728244,2.360480441635027
-1.0564149208131839,2.698693352604577
-1.054451335054048,2.6998471497513608
-1.0489611365031184,2.684357027697963
-1.04258474013171,2.596335289175392
-1.0365989895465728,2.464690368769415
-1.0352659162530957,2.4174007932180546
-1.0327490897354294,2.336777112270633
-1.003208875431591,0.6300752059057616
-1.0001807306615689,0.4009997372045846
-0.9992155563039997,0.3319187601578912
-0.9961304680442797,0.08156708063509392
-0.9948244301456031,-0.018451256337458373
-0.987843328094943,-0.6137769358640841
-0.974449100491241,-1.7472904292651428
-0.9623567072349628,-2.744571621411113
-0.9622906851717672,-2.737152424981795
-0.9584309131639777,-3.008433363506238
-0.9526202199227485,-3.390330088376931
-0.9347505373003218,-4.234487897106334
-0.9330812498942564,-4.27517874519823
-0.9061911642682867,-4.285533976788225
-0.9035686798642195,-4.214489244982551
-0.9000759516819485,-4.112340118950141
-0.8989168190927388,-4.0558393763893
-0.8964533292581525,-3.9700554044376823
-0.8951145293295468,-3.899836076319616
-0.8926759886571203,-3.8131756458156496
-0.8681853589668149,-2.5139060515597516
-0.8664913775458496,-2.419507068486948
-0.8660629042954064,-2.40307530401593
-0.8622939187096872,-2.19483597770731
-0.859968959317361,-2.0648945377217123
-0.8546055422120489,-1.7958995258973975
-0.8496350607844114,-1.5523153384740156
-0.8434285992546959,-1.3033358959510424
-0.841667783152114,-1.2373320712431712
-0.8344511945842807,-1.0328190563444049
-0.8271415059229534,-0.8930095941432964
-0.8251826036888588,-0.8593982198967558
-0.8208784358823467,-0.8355230925503822
-0.8193748257195801,-0.8382269408233839
-0.8149484584547775,-0.8466926754389438
-0.8121469892362079,-0.8608664056694351
-0.7974533872569669,-1.129980092648726
-0.7947669593715059,-1.2046970430960278
-0.7824342969068532,-1.5836567190286324
-0.7779354976147759,-1.7507705540311593
-0.7763891689212254,-1.7974424600662817
-0.774901756155554,-1.8503923804982387
-0.7574870752733935,-2.3608672413949314
-0.7568357740233038,-2.3672083095328307
-0.7562942624789497,-2.3838741604062923
-0.7457724019986438,-2.5150991840642347
-0.7433910030815998,-2.533522397187292
-0.7375200908268469,-2.5285343906147757
-0.7307657332688389,-2.4284379198872834
-0.7228152674992128,-2.2159851033575277
-0.7163489012234061,-1.9577414856269724
-0.71584464293593,-1.9303439520289862
-0.7090372052932441,-1.593048776711998
-0.7071169163684594,-1.4899727236869558
-0.705557948712598,-1.3884449103543648
-0.6900375831636758,-0.33771953517910586
-0.684648491678328,0.05885044997016991
-0.6771757220366661,0.6154360848126929
-0.675595340875057,0.7279089981414761
-0.6653121602915477,1.4537239401651723
-0.6629210970574579,1.589926252926511
-0.6356704221229439,2.615185047257907
-0.6306310238411825,2.631383722434243
-0.625618899158328,2.591606740636235
-0.6216263858816204,2.5024126434914535
-0.605545185184512,1.8072461016018548
-0.6021806136262993,1.5773408535569335
-0.5996958173495903,1.4189675314848704
-0.5961270879038416,1.1599112403987613
-0.5954264681476937,1.1130791969986296
-0.5864591775292967,0.3706971659622779
-0.5771214042558275,-0.4496377173898784
-0.5739374285295025,-0.7396658622922196
-0.572911097401049,-0.830854888868818
-0.5706759353135489,-1.0409192604746405
-0.5699675321509527,-1.0882698766555872
-0.5540438073664187,-2.4361150452119675
-0.552093065137417,-2.5699181552601393
-0.5518223509554065,-2.5911650517833156
-0.550064222776379,-2.7124370044028336
-0.5474532195944999,-2.8773535873315317
-0.5447214012071511,-3.0482324008885984
-0.541216271357988,-3.2420446776368035
-0.5256669436644139,-3.766296178079577
-0.5248920062684554,-3.7851917782693243
-0.5204392956616899,-3.8144234254672305
-0.5193787279923714,-3.8264120749243924
-0.49526826646186706,-3.1762565102497997
-0.49465694384218395,-3.1487530664528856
-0.48393855682944453,-2.48932361033569
-0.4822647133730231,-2.3778598420449004
-0.47177350453788325,-1.5852058093563148
-0.470503379241352,-1.491650423635206
-0.45193385587982515,-0.055556510317896164
-0.4507090823843476,0.025259502640147362
-0.448783130040296,0.1728662545437031
-0.4317175944585667,1.2124052545845772
-0.4265256079344537,1.4577832368078871
-0.4252807937806202,1.5071544143127558
-0.4244844972966737,1.538522008463145
-0.4092523476971168,1.9459536409720422
-0.40475185649118783,1.9977195160707926
-0.39053579469402244,1.970610386184159
-0.3864381694732044,1.9264978750693962
-0.38218008365264655,1.8657196611931848
-0.3756985717196333,1.73603760460499
-0.37189266770610274,1.6603441730843493
-0.36895487816171624,1.592543411508945
-0.36171477370140037,1.4384792998052114
-0.3583092177626881,1.3810685332429937
-0.35360773067009177,1.2889938844102415
-0.3294182599970732,1.0273849107990813
-0.32064775008811486,1.0867194318728368
-0.3186739602109734,1.088919271493262
-0.2936765685930163,1.5933979266658127
-0.28803107228544356,1.7650100049671935
-0.28234470327608197,1.922767691594853
-0.2808754085892633,1.978846303560482
-0.2798356884545212,1.9997601076789748
-0.2769336842955963,2.069690640472021
-0.2620894870519743,2.457956213351438
-0.24991098515500187,2.62988268957795
-0.24956202490084411,2.6335776311250294
-0.24360982876699877,2.6662459481453933
-0.2410440957100981,2.6797539769235157
-0.2402906741194082,2.6665048414711965
-0.2331231885337508,2.6422996594883648
-0.22616458557469477,2.554948271814775
-0.21240218510360886,2.2444533909625797
-0.2113277113309069,2.199290558043232
-0.2091236226199551,2.1479106742957224
-0.20685562253190293,2.0638215507026585
-0.2005400883491797,1.85140448311413
-0.18956159266255934,1.4288115895054365
-0.18642835489228826,1.3092726545044686
-0.1823131558985649,1.1479782221428823
-0.17878988089955472,1.0273679555497333
-0.17539793466548304,0.8991675890225672
-0.17064667553430812,0.7401040855038363
-0.1697697030657226,0.7073591129110269
-0.16362366580369736,0.515978466659069
-0.1618894913443345,0.4633610816660166
-0.15722843270031905,0.3623314552705757
-0.14675863032794556,0.1655818782874638
-0.14546119628437992,0.15481077011698582
-0.13870471442330246,0.09078547955779047
-0.1355472765459007,0.09453556151680655
-0.13131890126101187,0.0787151753668873
-0.13102098895382408,0.09114874540308077
-0.1287577231686554,0.0966853756613993
-0.12758306966422062,0.09370628566203423
-0.12102444889158726,0.15460065970674045
-0.11889425745688165,0.17966158593585158
-0.1163590762580613,0.21021734077934112
-0.11600788397496853,0.21825688825679965
-0.1149957273843345,0.23837530547769195
-0.10414489550137596,0.40771036500445557
-0.10400950160593458,0.41171779419597304
-0.10363261902165011,0.42323614168968166
-0.10297284272102925,0.43669056175828924
-0.10063867770549617,0.46576831811995995
-0.09823899542654857,0.5248925656950546
-0.09532814389055133,0.5693561728588619
-0.08420172121581526,0.7600635213150223
-0.0837866936977445,0.7498273702662219
-0.07736626708164218,0.8361844382930181
-0.07138740990903081,0.8957881523585784
-0.0647127139397945,0.8949563641038984
-0.04462222492553369,0.6287998642408706
-0.04051254171073282,0.5105716067971902
-0.04005708991680468,0.5071109227312703
-0.038674709989834355,0.4489457973304068
-0.0376794095617905,0.4241690578807509
-0.030720830677145372,0.16995557869645886
-0.02707352917926631,0.01934517078062716
-0.021555941685583058,-0.23004524839512447
-0.021155504234081413,-0.24737745866645927
-0.018300071384768746,-0.38489756554800414
-0.018269412126463713,-0.38956071616802285
-0.008011003768221059,-0.918317343018994
-0.00784601666960194,-0.9226533073343579
-0.007353643585622294,-0.9448983615806783
-0.004538671622151824,-1.088736393826316
-0.0033860187400156505,-1.1583810065212585
-0.0011319955149025063,-1.282292003319204
0.005583429882271673,-1.6298481364917385
0.008278107520754752,-1.7580224090294267
0.009411879826255465,-1.8096531355797913
0.011310896182902042,-1.898559313847435
0.030252813536852496,-2.6179377286588292
0.04290558480798934,-2.825464152415199
0.054426636622921354,-2.777320037344426
0.06954697810766763,-2.381992696116443
0.07656012910623566,-2.073833679404849
0.08080517596135284,-1.8684254853662527
0.08824713253207417,-1.425988698856305
0.09227374941248812,-1.1703442634525223
0.0989514174049031,-0.7251845527181477
0.10181256312591769,-0.5202498146085734
0.10885980375395743,-0.020652424347312275
0.11270976017103873,0.24852776635029175
0.11624301021026362,0.5038782611436875
0.11857037234545453,0.6822231702918451
0.12098540246312206,0.8430870067017531
0.1381168858445756,1.934656249827347
0.15184373654973093,2.5899300133820446
0.15780699676112864,2.800996771452688
0.17177225967337062,3.0729388722934066
0.17320618700155954,3.0989504170078206
0.17977521166871746,3.1247494019063264
0.18790162072651384,3.0861738661194233
0.19267221748945307,3.0222819681126003
0.19634782554151364,2.9625900511090975
0.20050752454965926,2.8668809253354763
0.2091071059265528,2.6478340021499776
0.21120525509375687,2.585263124129158
0.2219482927050036,2.2202625006742984
0.2279777804575378,1.9882033029100392
0.25433880206408244,0.9686605759022834
0.26536611153632217,0.5622566490102353
0.2668537752006088,0.5280887835756931
0.2677306091208931,0.49996627185885717
0.27063414477576675,0.3949005659225953
0.27244701703395213,0.3519079535835426
0.2751549700806848,0.26531966676179675
0.27906183355867853,0.14693213761681936
0.2854871546534232,-0.006817561185233641
0.28715877594342665,-0.05040448851265974
0.29506105193449406,-0.22798382464598357
0.3063274524579258,-0.43485928996630974
0.3308246258343308,-0.6151100439136503
0.33257918990439883,-0.6087165061260745
0.3345124503299166,-0.6147715145345554
0.33840371541047976,-0.602419901606195
0.3401219519716552,-0.5810759231695217
0.34918526116298043,-0.5145872707485847
0.36064464356726944,-0.32998245240102525
0.37964671956513385,0.1490077017650809
0.3811569849337939,0.1884039474802469
0.3838435678433414,0.2762601467275305
0.38921651625952514,0.4719961735537171
0.3893970092990475,0.47257212278946303
0.3926186671949434,0.5904946138256588
0.39533846420565055,0.6946654835293722
0.4005535123786226,0.900786170550759
0.40945702282132634,1.2680215195338749
0.41152264395790183,1.3561514183799845
0.41415347192899876,1.4569358013066023
0.42526237712263004,1.9016142758807786
0.4315419721563849,2.1246102016230823
0.43427942075885495,2.2109962224099506
0.4346141698555046,2.2232861998328795
0.44181337004983234,2.4344288732688844
0.4428553576978116,2.4597059900348106
0.443788824062493,2.484192264299246
0.45032307073156996,2.613268740722066
0.4533079183869484,2.6525180482266912
0.45409290754383935,2.66056631809222
0.47709038094349276,2.5308070033886274
0.4978444223425553,1.6836982530623403
0.49818474215379904,1.6430359878521763
0.5002911067484153,1.5093015268044794
0.5263908391588128,-0.4427566378806192
0.5383442153713611,-1.4672298310232703
0.5384529401410987,-1.4756106629402366
0.5400075049485968,-1.620286864879597
0.5431611301490302,-1.8795571252565064
0.5444656143883622,-1.9875111320866785
0.5616280734339147,-3.2597724628806297
0.5653094488797556,-3.504801357512504
0.579121444182034,-4.155010814500165
0.5797183641358643,-4.163320396214225
0.5848513286203447,-4.3156577958172475
0.5869974022389561,-4.368194519886547
0.5872978927502208,-4.361859754660179
0.5879364627244259,-4.381215338980498
0.5969789540301225,-4.447723178609885
0.5978648005763403,-4.457180521697444
0.600104756062267,-4.4482874374092125
0.6134246758450068,-4.198009518785437
0.6274594690960305,-3.6304046732418884
0.6306417368076129,-3.463870519093797
0.638438501638233,-3.0580995318067754
0.6426895806570592,-2.8123690127515
0.6584392801739574,-1.9482365152368217
0.6620582631038348,-1.7716684250481824
0.663885615778439,-1.6912675841969582
0.6904863419652094,-0.8699896383624931
0.6959214239039082,-0.8262549105759041
0.6965230595094538,-0.8257426987407286
0.6985728581155604,-0.8298220324586936
0.7047190215890069,-0.871544306150197
0.70962388168868,-0.9278861257898274
0.7140753939142979,-1.020784509383961
0.7158469785961077,-1.055141678377153
0.7214140094917125,-1.1952842348555994
0.7226951934009476,-1.2389168525221406
0.723191382259182,-1.2514570123289976
0.7236419460718864,-1.2739776640382103
0.7256139812207927,-1.3235822904724357
0.7261467945513322,-1.33374965432966
0.7278563339570137,-1.396173274495757
0.7431488120946241,-1.9125593683792719
0.7795476936560446,-2.523124734633667
0.7899499036500139,-2.32063106248193
0.7934976475391577,-2.199121095264512
0.8111809103510854,-1.3575159409233484
0.8145504545034967,-1.1515924422573618
0.8257078376829377,-0.3734637047325717
0.8276720768922101,-0.23165493781399354
0.829791671489803,-0.07233724523928863
0.8305158885875583,-0.017250677319781894
0.8376051113839971,0.5103148775105147
0.852545142494304,1.5513815331251561
0.8601454429768411,1.9832872372469321
0.8654203400867608,2.225888504311971
0.8685995222991432,2.3501693998496695
0.871734959398045,2.443647980178142
0.8784694432018254,2.59157611283396
0.891401899071294,2.570996031381841
0.893703686521786,2.523966309367109
0.900634634077746,2.3044338917986438
0.9022484703731939,2.250690823080473
0.9031456252183974,2.203163389894041
0.9234814206923581,0.9006349144132506
0.925831999500538,0.7046416427169684
0.9292685042065338,0.41095884734485416
0.9415725696634665,-0.6731631074464268
0.9446086699202483,-0.9451782518657038
0.9535396386557755,-1.7411175680486108
0.9546562124293101,-1.8308884736676347
0.9771251284207327,-3.3616199221071157
0.9773012064714965,-3.3537458864910312
0.9804635328554059,-3.4870662054347243
0.9937997252441657,-3.81672807557126
0.9958682439818625,-3.8306475760811676
0.996585715552099,-3.813748439716802
1.0010774452547633,-3.808269938637712
1.0288678276572885,-2.7205545413923278
1.0315440226111132,-2.5269605466479232
1.0332367157185534,-2.4109672022869626
1.0399281199902752,-1.937631485014801
1.043693914317891,-1.6450917097949092
1.0482470917031028,-1.2955854771706674
1.0511910970491778,-1.0637614217797762
1.0618365839803712,-0.23781508795569137
1.0672343840857517,0.1576368142943198
1.0741738655970625,0.6255476436915015
1.078377259244923,0.8869483075538439
1.0798182869158097,0.9666794840862644
1.083720550623653,1.184200206150713
1.089276929433681,1.4396751973306046
1.090356704602664,1.477873905711825
1.1097584765444788,1.9954295496271912
1.1126315356503653,1.998178054526934
1.1130600481980633,2.0078846371892047
1.1148361439951202,2.015503628672235
1.1148881577975258,2.0120260559082066
1.1181190960504015,2.0152854632924853
1.1452705545769284,1.6302399504230065
1.157177929193164,1.3802028508008042
1.1572192870140707,1.389584314413463
1.1664583238590778,1.2213769077636076
1.2034113187723605,1.171639618516514
1.2039072452054107,1.179777944672089
1.2091317716245875,1.2883704999688659
1.2125489699640122,1.3621497357226744
1.218069176013267,1.4845262891191768
1.2219776490246854,1.5846145674234295
1.2284469685086048,1.7697939646225822
1.230373225181408,1.8303731427144547
1.2347365765113638,1.9527029245006817
1.2382155330285407,2.0508233321981613
1.258447121289377,2.535328066865186
1.2588918733337762,2.532036407082733
1.259200425683182,2.544571494758626
1.2706961414332456,2.6685518966458397
1.2747472946680727,2.685502599772533
1.2801811210255618,2.6699900168648303
1.28250079324091,2.6378370677214416
1.2848716762911545,2.621783296484472
1.2853873781029357,2.6165664751121067
1.2879015703136272,2.580913629391741
1.2936128180211677,2.4833487481400094
1.2949240387293308,2.4627524168592294
1.2950095767546506,2.4611257099167636
1.3008075870339013,2.324354464560425
1.3050001896416497,2.204027077164228
1.3094575204058918,2.0597927172155046
1.3479595229168204,0.6561700845422097
1.3534794097000553,0.4981842654493763
1.3534979140907382,0.4920775042124774
1.3574078829264877,0.39483418525945235
1.357865190264861,0.3770675211383746
1.3586546438592997,0.3541522789923601
1.362843924697792,0.27538018612506643
1.368505442740421,0.17085509987110148
1.3837753445740715,0.08845613598525826
1.3908237173381686,0.12729856982249566
1.3909976282855894,0.11842681514443042
1.3956230943823513,0.17102099247939395
1.399350202806346,0.20128637302395383
1.4018410523868594,0.2385776741650682
1.4027494097553808,0.2522080846933767
1.4169731484822279,0.5198769264835115
1.4170344888759514,0.49536155412089145
