n_harmonics,base_freq,magnitudes,instruments
10,3.983130115211065,"[-0.26535635  0.42547832  0.79009518 -1.32645945  0.59185017 -0.93326702
 -0.7834213   0.4128988   0.27330945  0.75903559]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.2473467190750904,-1.5162541934280533
-2.2402658168145995,-0.8227002763947041
-2.237615593673406,-0.626093030545412
-2.228319644913471,0.1962598851161919
-2.2034424965140964,1.5117950721188147
-2.202582061383746,1.5155652683806207
-2.2024889653665523,1.4865172301758436
-2.2016805932897947,1.5155726908153229
-2.1970105600437972,1.628111431863201
-2.1932805416543317,1.6282836524889608
-2.1712403747881224,1.2486528753896782
-2.1614473005688444,1.0555057532046201
-2.1601193513306773,0.9896361334221803
-2.1571355722476833,0.9240867202545064
-2.1499255099926327,0.8014117697139129
-2.1482943942661663,0.7512379759114957
-2.1436599642393483,0.703655941899973
-2.13489758389447,0.6860936853564025
-2.134587525498551,0.7369413979271082
-2.114413423919946,1.1463107454514865
-2.113700044077669,1.1534410699103717
-2.110088215208253,1.2722123969301908
-2.1079216945299972,1.4263005269967803
-2.107364862452669,1.403281317580355
-2.103669944880515,1.525331000611218
-2.101123966556231,1.7068535588774032
-2.1005433350691716,1.6551758375087493
-2.0928193433759064,2.02885757794529
-2.0920814093527635,2.0387880770235327
-2.09051851105745,2.081380485921849
-2.0902633959518226,2.0795579437570186
-2.0808001202656436,2.3726434426943714
-2.078913065532798,2.3684998379705013
-2.060820102248564,2.2237902489488013
-2.0559271317568926,2.0550638170013844
-2.053458813871327,1.9426991771912983
-2.0492080957981353,1.6487446930375218
-2.0434215294932216,1.1774617208250209
-2.0400201791403463,0.8638259446742692
-2.036334485754708,0.4498821610553218
-2.034004561421969,0.16296862629386782
-2.0300049793143966,-0.3402924593040061
-2.02046100406314,-1.5880650148824746
-2.0146400238913937,-2.4355143948145677
-2.0142622376367845,-2.415731821924787
-2.012216942751337,-2.664872526604079
-2.0072825646767636,-3.396590337577944
-1.992692372684342,-5.228439692574425
-1.9881209958460386,-5.730680937877323
-1.9878133973753287,-5.713399397532873
-1.9816043308310647,-6.2269581394532185
-1.9726789986736586,-6.625329414019388
-1.9695614276088904,-6.719869610664017
-1.9687859695612642,-6.715024616023527
-1.9554903776703094,-6.462615770966134
-1.9503844048549177,-6.121252414399817
-1.9472420500520677,-5.870548229519345
-1.9423977218859938,-5.442292828475329
-1.9352975485030652,-4.619030098011518
-1.9325271515216107,-4.304470857224418
-1.9187626253929126,-2.5198169963071937
-1.9170645909193238,-2.26078508744244
-1.902675381752024,-0.3653766206973764
-1.8966969215084752,0.2796038203148326
-1.8941975730076601,0.46916783496856423
-1.8875833442031675,0.9909985182047356
-1.880030586389326,1.4474043555605633
-1.8733208124175096,1.5023847229784602
-1.8643599575731948,1.4426874679280715
-1.862036725459439,1.3971119365780347
-1.8552364197978244,1.0729668356199977
-1.8545297030319983,1.0403070136768013
-1.8450761626082555,0.4037246016221699
-1.826792733734895,-1.1216116932754785
-1.8261428767654762,-1.2226046259246812
-1.8207962641346476,-1.5790598220343168
-1.8093954152953446,-2.3853041435529825
-1.8055794312887201,-2.558079041382903
-1.802939426580439,-2.6487700698936045
-1.791381244756728,-2.8507402027209796
-1.7906448300062665,-2.841628634648835
-1.7818551414801482,-2.65623649800496
-1.7814023227613482,-2.6089284117443423
-1.7797187709243494,-2.581488133468495
-1.774932628282724,-2.3553536046670436
-1.7500134993148784,-0.3065411955630174
-1.749728147204064,-0.26756123259076353
-1.7476066648623707,-0.043215924491947166
-1.725886737108646,1.8953735462121262
-1.7243337864777635,2.0301436121992125
-1.7204487069346586,2.2557199922474913
-1.7146384551291687,2.5792314354358528
-1.714514881647059,2.6161513783953514
-1.7013315059365741,3.0402046403109284
-1.6912490348232454,3.045277950864303
-1.6848596199766592,3.0221844395917103
-1.6768529421395748,2.7042136686147566
-1.6718181063630486,2.53825142079892
-1.6701105430646372,2.482421849382398
-1.6649866885279152,2.2804137081406415
-1.6625717330190128,2.1920748295110135
-1.6491468581971014,1.657915724211563
-1.6203020460497097,1.2434838272825957
-1.6178523298171272,1.2762340311648384
-1.613537505869994,1.3691801805044346
-1.5762555629643031,2.711933715251396
-1.5732148682173606,2.9026536636979974
-1.5730700964946107,2.9043847051313474
-1.5727296372942954,2.8955647578842205
-1.5633505647541581,3.2594737536170006
-1.550654781992716,3.519355503972563
-1.5386575227284842,3.625727509463077
-1.5333673353743233,3.5929470354432853
-1.5134462610850858,3.1022100880065038
-1.508404940423249,2.977909006773549
-1.5081994278380926,2.987818579957175
-1.5064471119046994,2.85869167023245
-1.4897913461788415,2.256036489720909
-1.4867522119457097,2.127540076709617
-1.4815849549472857,1.9272149337603706
-1.481494210331648,1.9136226874046791
-1.4743304398536858,1.628145961757738
-1.473361780755559,1.6025500204370124
-1.4600544459829992,1.1167004096263413
-1.459748425649618,1.1712964626924585
-1.4504646470661378,0.8442670288732853
-1.4483467157906296,0.7724104557031816
-1.442724435721681,0.577466052528258
-1.4407115303294717,0.5442988800897066
-1.4377764310268177,0.46499295373384136
-1.4309503086099709,0.2725900297127737
-1.4252991792561134,0.15178946497425186
-1.4227708837543134,0.05589685428491335
-1.420898595917687,0.02496846812550525
-1.41841562332002,-0.07036450164482658
-1.4159660044443074,-0.1204304354821503
-1.4057792185781557,-0.40117230943527216
-1.4040977126499659,-0.44724797085993945
-1.4032493277837683,-0.5285517242287704
-1.4023369843275526,-0.4864607852796232
-1.3984516082848975,-0.605019079342819
-1.386379632206915,-0.9532006986942854
-1.380881797370139,-1.0354786896973747
-1.3786914353958915,-1.0953385164038594
-1.3741249797906512,-1.166343480636191
-1.3628831414693356,-1.3183959354801136
-1.3570659506274083,-1.279367210614836
-1.356396648209011,-1.2915484048965666
-1.3497540634134206,-1.17734819690417
-1.3357886276414446,-0.8669484048014626
-1.3350152111932638,-0.7810712092237498
-1.3151084872591772,0.26197729097133743
-1.3147340591225694,0.23649274470978546
-1.3142275542339616,0.24042565337291444
-1.3110762504213365,0.4506294956538789
-1.309829071755815,0.5722621566966026
-1.3056824976965389,0.8688761933736818
-1.3026756663467893,1.0069247052259702
-1.3024470250536109,1.031979759963287
-1.3022950320181625,1.0861099203577538
-1.293646824418765,1.5806055938898755
-1.2924293318656945,1.684676789437859
-1.287345058363176,1.9927621185704922
-1.2846762599445496,2.083433567071839
-1.2810387760784476,2.2797388418761697
-1.2749515639141207,2.5147714994940844
-1.2747134990181748,2.5324117711979204
-1.2707987894635622,2.6345605997150403
-1.2691619279975568,2.704769422959281
-1.2682946684806995,2.770163783613679
-1.258417581444245,2.854684141221566
-1.2478600477585653,2.657018893497886
-1.2471478750390557,2.6365270758404398
-1.2399183606341444,2.3732049303603473
-1.239593385256062,2.357587525972301
-1.2379992270550608,2.30618263614273
-1.2346579062340397,2.078788928240986
-1.2333305148633888,2.0308771738484706
-1.233228812656085,2.0362633416970173
-1.2296805094028462,1.8286093015437221
-1.222377157638483,1.2872069130780848
-1.213343052287374,0.5566386623030104
-1.206735310989434,-0.012313781500193579
-1.2005611860803946,-0.5407744099418229
-1.198261552527451,-0.7229761259675536
-1.1975149263459133,-0.7796292829749492
-1.187152335435623,-1.5952185459661163
-1.1824891065486094,-1.8970747097791638
-1.1399084064464247,-2.7615902789895523
-1.13512219751197,-2.642199083951255
-1.134294650907542,-2.5809357529081245
-1.121614782029796,-2.036424750482359
-1.1165451126460377,-1.7614889706099348
-1.109327379187433,-1.3751031567233054
-1.1035538293130014,-1.0816489952575183
-1.0955200687226057,-0.5879491672912189
-1.083682977867894,-0.017611959028906804
-1.0630917253430752,0.717862332533938
-1.0622860186212695,0.7110607102887299
-1.0583549211718697,0.8652554969407186
-1.0537253224383514,0.9081667997018044
-1.0522213742175692,0.9723540200812035
-1.049918775307042,0.9665941252488566
-1.048722044387204,1.0207751073812792
-1.0341378480229884,1.0674080723319779
-1.012287809512016,0.9548996594892761
-1.0118460676603442,0.9274555533298234
-1.0084503022712406,0.8854294370678903
-0.9987912635948231,0.7530053398264298
-0.9980826712056019,0.7326594073154563
-0.989444448993201,0.6602810897001195
-0.9701954424606565,0.3162131378736772
-0.9621150060359445,0.07231823949233723
-0.9388537775698547,-0.40361968690714023
-0.9364719417402636,-0.4387197077405956
-0.9331140814220378,-0.48200083662384674
-0.9284133343273302,-0.5935187262957469
-0.927037832640095,-0.6247225266696019
-0.9217838795050666,-0.6410240853443495
-0.9195748363298355,-0.6598312957604825
-0.9195006791855191,-0.7038317936857208
-0.917170584515616,-0.6702442648438519
-0.9092077412658068,-0.7108220615705899
-0.8997556160046107,-0.6601318061953025
-0.8970928911650962,-0.6048515525275913
-0.8946826653513988,-0.5547070207246834
-0.8923596738350743,-0.5264683979879032
-0.8902032844473808,-0.5140352320303566
-0.8846352460595441,-0.3284484995176311
-0.8781175057518094,-0.14274121539652812
-0.8641556966854136,0.3962921120978611
-0.8579919516649879,0.6907150025492597
-0.8464040271535032,1.1688874959101674
-0.8403242774193442,1.3487207132562422
-0.8377905956817928,1.3968869064304221
-0.8366031556905762,1.4510915251469552
-0.8195026414796729,1.713435789698289
-0.8068958694883896,1.4895944083887143
-0.8063895233695391,1.4411439128611017
-0.806174791247114,1.458996542529493
-0.805758298825924,1.4347814329840822
-0.8016460311515106,1.3026153621959147
-0.7832654586019849,0.06408250308355655
-0.7760417959560759,-0.5854422375985145
-0.7753918079633615,-0.5968898691803557
-0.7698489010608602,-1.1762279077514195
-0.7661543084731104,-1.4758937702561477
-0.7442493572407165,-3.4530009781771738
-0.7123355928352786,-4.466721510497119
-0.7052849388250264,-4.254158072346263
-0.7025858588846914,-4.1294323020747115
-0.7019315617282134,-4.095610335611617
-0.6924825083106221,-3.5551541244825664
-0.6862944304942618,-3.077167534360186
-0.6786257120029773,-2.3418157370331367
-0.6777094444903211,-2.313857701532471
-0.6699940957820374,-1.5000713340171616
-0.6654608900522216,-1.1564388296749581
-0.6598541498997665,-0.6048708905769025
-0.6566015438128403,-0.26481627416101355
-0.6553940855626124,-0.15435914454445007
-0.6442685448808305,0.662184003180392
-0.6425575591070025,0.8006222315953498
-0.636668717434334,1.1068110081885256
-0.6363333926416148,1.1234958927651926
-0.6362504606147446,1.057655612788495
-0.6277040766469768,1.4444025081667018
-0.6204855154711177,1.5928169600413875
-0.6112316251615111,1.6358027138242681
-0.6110619333441178,1.5905648277295596
-0.5951254210279595,1.3606438203064717
-0.5904030320227172,1.2101868713705946
-0.589689259639127,1.2006736040248367
-0.574511942071958,0.842149231514446
-0.5709048382812831,0.754450905151132
-0.5696986697795348,0.7324607416877017
-0.5608863288134707,0.6387071215924094
-0.5595679211621243,0.6740329060218813
-0.5566956133240843,0.7071937609926539
-0.553859741425379,0.709121171438686
-0.5493527597754087,0.8187076948894593
-0.545924289580261,0.8399297168448374
-0.5302435876310234,1.3935729695265595
-0.5259745463531744,1.557407412702409
-0.521247651264356,1.7632395345352065
-0.5112256816572067,2.158013023376521
-0.508993098026679,2.2361135477517293
-0.5065272361251867,2.3037266593166144
-0.5061380313185442,2.3181082523213234
-0.49241257264411775,2.4230708657290383
-0.4852951823774969,2.3464952301250106
-0.48339449687289804,2.2607170160829244
-0.4731289829537668,1.7234765187031544
-0.47309303498202304,1.7132433466612007
-0.47200394592257,1.6562064431979315
-0.47006692053920895,1.5122399802773372
-0.46751506079867733,1.3111628804582671
-0.46231047891602195,0.8372129211758773
-0.45949776321361036,0.4932782282775039
-0.45512443957347015,-0.008386467730322112
-0.4544891311616506,-0.07885287903978247
-0.4231834539640458,-4.368475686741974
-0.42268290646658135,-4.369220921548423
-0.4225043717587642,-4.3835129761822085
-0.4219122638775423,-4.446833858616239
-0.4193451066707441,-4.812426711875768
-0.4097739823947366,-5.766286815069778
-0.3923263673684607,-6.708440330527985
-0.39004150969674534,-6.7427611242662975
-0.38904517802100536,-6.727162718197427
-0.38712110033666747,-6.708277229413152
-0.38709761159438205,-6.713808870876915
-0.38548441468396444,-6.681222984491449
-0.3816371840341253,-6.5796260108767
-0.37808578022740047,-6.431464483481698
-0.3681933534458284,-5.730398670115502
-0.36657177820492004,-5.5871248488530005
-0.3660724403115312,-5.566888941771752
-0.35786244120102584,-4.680037090206007
-0.3356606645603266,-1.6811048883675175
-0.3354691152065703,-1.617821908046138
-0.3266531342932826,-0.5423852888056621
-0.3251193947172739,-0.39844230199570596
-0.31385992754392955,0.7385621939535753
-0.3137976944812433,0.7113377684410207
-0.31024666873744033,1.0272842127028083
-0.2994347737979366,1.4450645930603838
-0.29812569530814415,1.5171471651751591
-0.2928345242060031,1.5008431129576898
-0.2904545636392055,1.483872932006382
-0.2882634262747459,1.4437187165853986
-0.28558718046911835,1.442793325962222
-0.2793594743547869,1.206491500369327
-0.27790666402335695,1.132289771051587
-0.2700397830022241,0.5951092657433955
-0.25873740521245203,-0.3071893787314452
-0.251208831991669,-0.9867515304473461
-0.24372941077790244,-1.5585201794090462
-0.24237837128074036,-1.7176592039448382
-0.23678044939724696,-2.0969638117874783
-0.23648702805030286,-2.092003686051816
-0.23260545061723814,-2.344696992331945
-0.22946637771572753,-2.4850829324833272
-0.22660269966429603,-2.6328462951983047
-0.2265166818796227,-2.631335578496441
-0.2192946270879279,-2.85964992148341
-0.21763471898894382,-2.8314279271886043
-0.20739083888698762,-2.743516033309823
-0.20040996663280808,-2.4862231321374137
-0.1977957785160509,-2.305310746992257
-0.1955135254954108,-2.217024080803567
-0.19432221456702603,-2.14319720403328
-0.19418096963207576,-2.1065135022795793
-0.19160591101738422,-1.9444126954358276
-0.18929990885998116,-1.765472390869878
-0.17563659321788094,-0.5764022789659922
-0.17513021020503938,-0.5551875514145969
-0.1705569019080535,-0.060259761906951224
-0.16668460719116318,0.26564304860582993
-0.16624484219213054,0.3413328030064088
-0.16616709126313367,0.28682948827545196
-0.16406895362784146,0.529477003819664
-0.15371030643936479,1.428099052843213
-0.1497559304718208,1.788005973359385
-0.12164679831461411,3.0542969245431877
-0.11410456634662891,3.0207072287052332
-0.10315559739978841,2.8678838125200055
-0.09674939796478021,2.645337831360242
-0.08786203444120133,2.283506947628976
-0.0692372543682156,1.5788219286833367
-0.06857822534463942,1.5422590897635937
-0.0666087929028123,1.4798200571494802
-0.06199800369095154,1.3800269805934071
-0.05814284740584563,1.3219151830508704
-0.056071969993340964,1.2989279772156674
-0.05351632928432082,1.2394561367465287
-0.05244637919280448,1.2750736820880895
-0.04433634479539528,1.2275513444178816
-0.041440256396578334,1.2670219469604114
-0.034991206837287514,1.341715130875474
-0.02967915755255479,1.5467968883785033
-0.02652508560761646,1.5853651851843247
-0.025786110310823673,1.5995371609165225
-0.023269903312174378,1.7002582297512632
-0.02027255297133035,1.877643047110922
-0.012199909904619055,2.211496289738949
-0.009346804431410227,2.278771302304201
0.010429158328370658,3.135139473444038
0.02126466159461904,3.4091322004814266
0.03580085308904346,3.5779228154323177
0.04218419277975727,3.5904937434264625
0.04936215343187644,3.5059552285869025
0.04964151468700351,3.5016636095248788
0.0510355538260141,3.450152287715364
0.05836964153065516,3.3340576747328106
0.06008495883547482,3.259194322507672
0.06288420506886183,3.1456797665300353
0.066925814502377,3.0509907045462907
0.06707619946781662,3.0158891507024794
0.06887825082893029,2.8998104822274513
0.0700592359566321,2.8932514001439613
0.07468150483755354,2.7426163543118687
0.07797525581676457,2.591550516251714
0.0857793655001724,2.322758654489031
0.10108185196918296,1.7543808525922708
0.10446210568212688,1.6434867919390483
0.14008204002657543,0.470054268311883
0.1449301300211694,0.3359922999380517
0.14667377870434173,0.33223386209279426
0.14718834541088555,0.2970266869836974
0.148113022391116,0.28375617730201186
0.15052911298798177,0.19535995177996712
0.16429355502424858,-0.14912925610972236
0.176318570200809,-0.5602116235971254
0.18058495683484477,-0.7140600061078307
0.1844091465193589,-0.745266696668115
0.19479022100478227,-1.0386699930443184
0.205884255051469,-1.2614191218126716
0.21155533421900552,-1.2763011075645525
0.22810270230545093,-1.18077064258685
0.23206760088786726,-1.1318724039606156
0.2408742380816169,-0.8622850184869736
0.2557535714917232,-0.18947523351600265
0.2640003348863793,0.3198451638922908
0.26666457188524895,0.511494938519271
0.26894606196751125,0.6479335441421555
0.29977179029153644,2.408927288371995
0.31246811830740473,2.821324375196641
0.32889864646871647,2.6837065294420173
0.32907729389101625,2.7165080065102165
0.3293147249547985,2.6823071700940293
0.3340901521344364,2.5391867961491426
0.3460261321721445,1.9535653544530187
0.3619341531701137,0.744821691056114
0.37865770648953667,-0.6825014579408671
0.3802625111475182,-0.805318075687781
0.3845036555707444,-1.1843680307167825
0.38784844990580236,-1.4277081547622914
0.3941205989772505,-1.8747670163142969
0.3998101946361552,-2.2500923106467954
0.40195967172747515,-2.3050151599948943
0.4037449697088329,-2.43727410400853
0.41261577638050273,-2.8176225577759495
0.4158750223804515,-2.8560199984687538
0.41998967780863605,-2.9357513203461667
0.4203104403862836,-2.908423415861762
0.4213469731902557,-2.8891554414957916
0.42210177172811303,-2.936168788979855
0.42748753761796054,-2.9438931208461847
0.42871507926659813,-2.891840725637918
0.43029892115808366,-2.9108152206010236
0.4322601655588634,-2.837643659676858
0.43434122559740196,-2.853238314162188
0.43694648461544094,-2.7648789901092807
0.45974496189880076,-1.839584560605744
0.46640833359598943,-1.4747418598104731
0.4732901363842945,-1.0420137181288034
0.47338446020376734,-1.0719369643628025
0.47470907636628157,-1.0157247332644597
0.4799963733456982,-0.6792601084754387
0.49797585331683214,0.15979787978182194
0.49962894663001833,0.2662694017090027
0.5007242169614283,0.2905911772401521
0.5070084669934332,0.5245920136486812
0.5198409091167422,0.8833197372530287
0.5218381247761865,0.8978659704141421
0.5282451014283005,0.9549677581923784
0.533164421046652,1.0005111336086652
0.5464698415153362,1.0551359341774846
0.5545290751659868,1.0043525909951392
0.557369510743166,1.0100841910050578
0.5680065947699782,0.8807266652280413
0.5730973356311688,0.8289216903779197
0.5858356975151642,0.6277803341072214
0.5977927248116877,0.4212489400210203
0.5980523662798385,0.45556211159432697
0.5985174068912391,0.43340454735201095
0.6013187928943684,0.34155187059853814
0.6017545570593841,0.35316269687315505
0.6098497928434163,0.2030073337705033
0.614921698000749,0.07422605085650455
0.6201744807988971,-0.0026233093682793028
0.6243871499779114,-0.061564143037476954
0.62724177283887,-0.17595400227027513
0.6328079410130902,-0.22109941465445093
0.6445644472483165,-0.4852104142039416
0.6481489483362255,-0.5105493193487578
0.6517737760244757,-0.6347207677848449
0.6531856776124854,-0.6436049938910172
0.6560385336495655,-0.664798605504332
0.6618991703256798,-0.6981306236194207
0.6701985785816724,-0.706366265113101
0.6797792874699979,-0.6271140982206163
0.6802558896364639,-0.5938182667703874
0.6841977969204178,-0.5269381002489846
0.6872925653563051,-0.49347050744098075
0.6911346465550428,-0.40770917442625754
0.7011200490692966,-0.10633366077636236
0.7033987102130506,-0.012486159660014639
0.7127799112045743,0.37202115284358506
0.7166148500830634,0.551854905412244
0.7261357056745545,0.9383489296386259
0.7343821530264005,1.2727908587892907
0.7422043649642367,1.5397302106209911
0.745266243847162,1.589958178396619
0.7463272252579554,1.6097671392322535
0.7481070913645089,1.6538696184494641
0.7482507006855355,1.6181018950112038
0.7543186996461975,1.7030140811748082
0.7587114042569603,1.6908091731621353
0.7751365488520614,1.2730148257779392
0.7771522055694975,1.1919879662486632
0.7778972779821998,1.1703776022024597
0.7863764288023756,0.6740285748375177
0.8008370555412045,-0.544695270199109
0.8114875363345528,-1.5272978104327724
0.8137957656565158,-1.7180377411791052
0.8208017761226687,-2.392434114799764
0.826585515129254,-2.932217160422276
0.8363665059074918,-3.695417488591533
0.8376499919667291,-3.7712138464145144
0.8597847319428729,-4.452234345669495
0.8682254803304588,-4.402036936018255
0.8701802597806925,-4.347081081511492
0.8722218923924085,-4.279074724487948
0.8738436506923737,-4.21600555616662
0.8829712360831774,-3.653869559023047
0.885779727278095,-3.4715847715664263
0.886409679705749,-3.406678903093272
0.8897064321370829,-3.192348742544078
0.9021641024929083,-2.049931979340204
0.9039365518975844,-1.8599085193938223
0.9137586493767369,-0.960604496159545
0.9142857151100294,-0.9067749658736856
0.9186341338675152,-0.45424293466352705
0.9246417254932595,0.031076267724823504
0.9317662672949707,0.5816859543699687
0.933574480977887,0.7041343342175982
0.9421688371188042,1.1960280813504087
0.9609167610367293,1.6340784994719768
0.9664251196350184,1.5834228930255159
0.9702789812824504,1.5535081616112452
0.9912891697916772,1.109360262686653
0.993872997688118,1.0099807444490871
1.005720671056907,0.7443779481387006
1.0105348692854221,0.712829197407466
1.0227499744424504,0.7057078448844049
1.035351834963893,0.9837108232395533
1.043286438269778,1.197195710450434
1.043421059043566,1.2631424510681404
1.0459417898293033,1.3169814451216304
1.0487238447302003,1.4925872492825334
1.0560740846027539,1.7893188832057396
1.056186271209551,1.788182404045683
1.057578004919245,1.8206930308257823
1.0598697715671426,1.9530319853641385
1.0741704115874633,2.3414401416779915
1.0788684112451463,2.472869093991202
1.0804313695982408,2.4535759866533535
1.0870819132074896,2.406964715166297
1.0900100951939375,2.393824287796854
1.0930597895078114,2.2927080956665686
1.0942088544745836,2.247073715023824
1.1247861163746,-0.304866864707374
1.128165428819944,-0.7209538261411649
1.1306153473254223,-1.0399918189224358
1.130991943069498,-1.0642971090154736
1.1508747773700057,-3.847858810255326
1.1731825528549624,-6.1605624073524625
1.1743634183874727,-6.311481240416474
1.1900871343375803,-6.7275550609344545
1.1908100841575289,-6.65429143143845
1.1910964564688094,-6.724636912829915
1.1940902481141622,-6.633117391221967
1.2043242048750944,-6.089600659024481
1.2049234744043362,-6.047760069410102
1.2098045359871197,-5.707434421698313
1.2121908582610281,-5.4483163233936605
1.2190659272513136,-4.665842478553193
1.2290467603018405,-3.417856448170222
1.2316836225294905,-3.067474164515027
1.2328863448434753,-2.8831283809954544
1.233318305159524,-2.8133146729159506
1.235621227371066,-2.5244852302326755
1.2401591259328502,-1.8819108103537094
1.2484646815059115,-0.813798328293457
1.2501653970887263,-0.6150634889432613
1.2577412665762813,0.1815051900737444
1.2589984645681334,0.3387333374754794
1.2597547710998835,0.44557169592919604
1.2605422784263238,0.5109671872684178
1.2653027635937502,0.9042734632157363
1.2679472502144096,1.0419324222939716
1.27350934460571,1.3474747258089035
1.3055814689324476,0.7333895406537294
1.3116231114835237,0.2696477641343571
1.3155097014326458,-0.08511560120632825
