n_harmonics,base_freq,magnitudes,instruments
10,3.663834852083234,"[-0.95481475 -0.36730494  0.40719183  1.41532635 -0.46911164 -0.35130615
  0.4787472   1.04671068  0.86418289 -2.03070518]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.160442365501093,-1.5977093038036827
-2.152770126165649,-1.325538611958671
-2.1518141871047956,-1.2762918315495264
-2.1492482384390277,-1.1560754550744932
-2.138469157855059,-0.6072519473262841
-2.137108354745738,-0.5237606657797961
-2.124339766124514,0.1727177215131093
-2.1205846086356397,0.3698537709277368
-2.119344179040673,0.4410452687238109
-2.115893589731723,0.614609210637025
-2.1134115409447336,0.7407041634085166
-2.113152918013119,0.7635741763802392
-2.112059558914093,0.7994704027898204
-2.1103790237562188,0.9145793836736253
-2.1094774522382336,0.9495833501882527
-2.1087300052931788,0.9764194052242888
-2.1066242091963057,1.073948204200956
-2.099861487558229,1.378315820005381
-2.0858046034711677,1.7989404789901635
-2.0829658593600984,1.834772630003233
-2.074960789391353,1.9307669647158312
-2.0736625702947205,1.9231485397393016
-2.0607184339714593,1.832571296096814
-2.0583927279179557,1.8125552077449123
-2.0573183736384255,1.791284053765382
-2.056625982033127,1.7594391844742525
-2.0566146687343174,1.7476683676716775
-2.047173799879544,1.5057407115881283
-2.038984057849736,1.2340419158563793
-2.0378849669684254,1.194463505600831
-2.0301336809164816,0.8745616437686655
-2.026066414618108,0.745030920963534
-2.022936044222889,0.6161733213699122
-2.022132549302855,0.6058139560372964
-2.0212001717221884,0.5711355814277064
-2.012912750713399,0.2956012832913454
-2.0122241958196847,0.29261351307662126
-2.0118709795375747,0.25055054522533193
-2.0072102382707926,0.14993199341318242
-2.004225884362941,0.10475663361162872
-2.002528452891169,0.08231096000381338
-1.9920066480679652,0.018974730854202773
-1.9888627886352013,0.02449727736070172
-1.9807643889748616,0.132769184729942
-1.980573480252192,0.15840356480327622
-1.9751716514849602,0.25809867791151403
-1.975158841254316,0.3026891884878517
-1.9749157817396248,0.2832126622001878
-1.972534076620777,0.36620184754922774
-1.9713909725144876,0.39908741738499304
-1.9655587507949144,0.6387285416588022
-1.9608685793588296,0.8747099731638366
-1.9562076714697292,1.1406566776853886
-1.9521256864653949,1.3597968649147896
-1.9406372067093336,2.0730979507318366
-1.9371449203850468,2.278248156657893
-1.9331972131926547,2.510331892123917
-1.9308096726914203,2.653668364035394
-1.9272545260703984,2.854419028059292
-1.9254351645613672,2.9365457118653033
-1.9195086701951103,3.2438058356793817
-1.9182945651963401,3.2762888813639854
-1.9115035013701278,3.516475199351336
-1.9081243382242197,3.6015048702789896
-1.8977163849654246,3.706630102078731
-1.896759467791999,3.7224199398214055
-1.8928178196147698,3.653451991740146
-1.8841809341665876,3.4768424559406776
-1.8790097983638152,3.254699302366206
-1.869837783425265,2.784289611491348
-1.8696357443175544,2.792687822733955
-1.8630587140970243,2.3396066359495578
-1.8619469760663823,2.2797443183255686
-1.8335082705928272,0.19707704948241844
-1.8229555280853103,-0.38652901390945166
-1.8213711385845024,-0.437404912816019
-1.8191424272026353,-0.5502430609978866
-1.8129893777288542,-0.6895677371701764
-1.8115990013462113,-0.742311619320267
-1.8069828716095502,-0.7753984188343979
-1.8068699564989805,-0.8002020898295963
-1.7966612050449169,-0.7029441321546237
-1.7958569023126452,-0.6771260669301823
-1.791066127728381,-0.5409594129577671
-1.7901699343519055,-0.49665587309974984
-1.787715633889338,-0.40622954227680863
-1.7792363455959574,0.08293411386851753
-1.777131195290016,0.24495003110435998
-1.775205134046407,0.38684277696245734
-1.7681378576491753,0.9113321416731864
-1.766868172377685,1.0093513144789963
-1.7603279167060661,1.5939049367380826
-1.748117750923954,2.6536724946610377
-1.7473381120916054,2.7115045571645178
-1.7384718655043379,3.4394998395829597
-1.7334818512272157,3.770197570281171
-1.7111927003061127,4.580743274487723
-1.69832946823696,4.4065975165513835
-1.695713095516437,4.307337796593904
-1.6932235967094857,4.177187023810539
-1.6912050545970831,4.091881446092324
-1.6725118942992578,2.71135875762965
-1.659577246874175,1.4917947316620999
-1.655221424358163,1.0591777886169231
-1.6490525732350456,0.49075614144690344
-1.6482203746862092,0.42439311276414304
-1.6462714855119212,0.2306417027311128
-1.6422006914836673,-0.10812763286057918
-1.6340530910948476,-0.7335739564431798
-1.6189801597315687,-1.549086221368113
-1.615389002630888,-1.6686081409953177
-1.6107020323060133,-1.7668132627290007
-1.5992908449364838,-1.7709191949910101
-1.598073187243582,-1.741636617849538
-1.596530150124152,-1.7262033114350404
-1.5947871491275833,-1.7200705119339694
-1.5932999520780466,-1.6891247750319554
-1.5851687948003803,-1.4502201193440405
-1.5828616772527406,-1.3595096496343548
-1.5820261624699634,-1.3283639524445352
-1.5786913506796694,-1.2080891706539196
-1.553834377232951,-0.17134203669101933
-1.5503623141281966,-0.07197155540337824
-1.548228729392166,-0.006956937362675186
-1.5415873063419774,0.12755168289084923
-1.5336763374062792,0.1885755645625399
-1.5324540277240457,0.19384119926683127
-1.5317798406778775,0.18428725484585834
-1.5310142907761863,0.19025671053000096
-1.524574271919442,0.11567785099689477
-1.5198576723282935,0.011746152988004665
-1.5122139187929962,-0.2231587902290823
-1.5070385637163115,-0.4759997693865356
-1.5026351811930885,-0.6990767528453822
-1.4914319113351213,-1.389388586800799
-1.4842962258324925,-1.8413777063887233
-1.4831407045937461,-1.9242152662153553
-1.481116010539545,-2.043044045490963
-1.4800982485511915,-2.091262091306336
-1.4784104608533353,-2.214366328774121
-1.4391291764886611,-3.6042170482112508
-1.4341887419736248,-3.5512452042632554
-1.4224866488443155,-3.19180992798633
-1.4172746939614171,-2.95499792219828
-1.4158973195611517,-2.8732202876804287
-1.4104787442671993,-2.55246946177929
-1.4067061586605905,-2.273562688620005
-1.4058956994854779,-2.2200759998260033
-1.4055793314905631,-2.200628809938581
-1.3974096794817548,-1.5807142209356306
-1.3939219982872648,-1.2883531915023334
-1.3933470873002327,-1.2406181110304064
-1.3919603450066476,-1.1440665767453941
-1.3841940147935536,-0.47146834004973476
-1.3658428069333461,0.9932972876621337
-1.3559838214020399,1.6477930217377903
-1.3534799015433245,1.8182543242208336
-1.3491399510634954,2.0489638901183453
-1.3463213100340263,2.1644181129636455
-1.3396678875370889,2.448566540933527
-1.3377013203936483,2.537107753176791
-1.3341051452530313,2.6326901815539094
-1.328196768555866,2.8039117003762137
-1.3254418455275783,2.8681894614680794
-1.3198390116138385,2.9568759857697775
-1.3188619374049202,2.9760935887471787
-1.284176305177451,3.1130446522628255
-1.2817137852398384,3.126887488612
-1.2803424172174094,3.1175723540197056
-1.2749284712398525,3.137778352943015
-1.27437113227222,3.1347208902702826
-1.2726282133186997,3.1257840530423593
-1.2705641396567857,3.122532683394723
-1.2455002214731172,3.1994044932986236
-1.2435965973445615,3.1980908385467175
-1.2247088180923273,3.0225256330999715
-1.2215908622203517,2.9390120998948177
-1.2197453830023803,2.9118464405652875
-1.2034896580542416,2.2730887793304615
-1.1963548278838692,1.8789974482758307
-1.190993857761437,1.501817067748767
-1.1904457179257493,1.4467796926920617
-1.1865105995111747,1.13248641146805
-1.1767644814722733,0.2896231115300986
-1.1691080358816672,-0.4567681004735496
-1.1503301632601748,-2.3322297280944113
-1.1393408420745201,-3.302812901727096
-1.1197599015235187,-4.494128510438973
-1.119287744597649,-4.491763096970662
-1.1093027860380973,-4.684489671349017
-1.0952405119741773,-4.352108714818472
-1.0950425036020432,-4.3563392990143255
-1.0848176121372923,-3.7172409550455883
-1.0732828548190967,-2.711242892774884
-1.0730388981447982,-2.680662522395957
-1.0611280432593178,-1.373204558028064
-1.0355924088358532,1.4532537192740425
-1.0241861126425098,2.4238530999491887
-1.0162105010949762,2.8724049404043854
-0.9998901412505159,3.193649652074281
-0.9959564449777103,3.1258489468878006
-0.9939267468330115,3.104792674203895
-0.9931446455149668,3.0370113101267178
-0.9917702580281391,3.0126423413186605
-0.981635856081922,2.5129393698873947
-0.9780946135283699,2.291443643116883
-0.9773681042747118,2.227134415434833
-0.9707750255171899,1.6980234704604797
-0.9642702507454715,1.116281667016331
-0.9607096835845601,0.7458762973716936
-0.9595999466945857,0.6383047210572199
-0.9593045442175416,0.6362436707361548
-0.9533295087849925,0.009278641273691358
-0.95316527364416,-0.004628389320166106
-0.952872115409753,-0.03750984734111808
-0.9521843994700943,-0.10826334923456266
-0.9483669267163215,-0.48301082922684596
-0.944500503452403,-0.8733657549935977
-0.9413276357277192,-1.1689234286136714
-0.9395162388771587,-1.3377507949556966
-0.9350755691746704,-1.783098124139826
-0.9311524100256809,-2.0909733953272256
-0.9257402277474784,-2.5019839595839266
-0.9199614497861406,-2.8893778391639997
-0.9147467048020728,-3.1406884229124943
-0.9052117334191143,-3.4429518961086005
-0.8893014098099439,-3.421975083946015
-0.8834112888305983,-3.2615599362983456
-0.8817946196148587,-3.2095627146120975
-0.8738389464753378,-2.8644482670964835
-0.8452006595130968,-1.0495003294974312
-0.8433564068954782,-0.8836499240851173
-0.8408504534775343,-0.7187765485325686
-0.830263719044261,-0.07966454187095638
-0.8282025596196547,0.03399702110682852
-0.821376854419908,0.4082204952585191
-0.8199244263334506,0.47216537056325525
-0.8174751042286355,0.5710803147485038
-0.8169575890423797,0.6134814170673737
-0.8148937414614466,0.6836446530125269
-0.8134060370798633,0.7193232517904612
-0.7848460733991427,1.1717563201993082
-0.779008429891368,1.1482446565296172
-0.7700698387817893,1.0094700786339446
-0.7607293117383334,0.8055461414571583
-0.7556209925530366,0.6690769968910996
-0.7522781267908178,0.560454748052562
-0.7509441011709437,0.49871378662669663
-0.7506334800835672,0.51790356247263
-0.7408361201505969,0.22022712549689638
-0.736368943626061,0.09012174888557892
-0.7248022483576078,-0.22096277830380406
-0.7231106715334219,-0.2757194540914218
-0.7209666663997178,-0.3463221699588639
-0.715911758985543,-0.4635092467095329
-0.7117117404178801,-0.5647209391870207
-0.7101966403967888,-0.6019290299051007
-0.6939184856959448,-0.9500678039116324
-0.6874468242305269,-1.1003507667005175
-0.6754391653392755,-1.2953640699776632
-0.6591969154806439,-1.5549687583504284
-0.6541535792884265,-1.6118981384507736
-0.6513981744343527,-1.6535047909967941
-0.6465525221352997,-1.7029169546089973
-0.6408112063012403,-1.8004074856707528
-0.635231764210948,-1.873011283153055
-0.6341712642137902,-1.8775722345337285
-0.6340964451463953,-1.8883941814341572
-0.6330240601321688,-1.9159864638066288
-0.6328064509706626,-1.9060578835643902
-0.6316243770551369,-1.8944024047342733
-0.6304595817515306,-1.9210695427947067
-0.6301161356027452,-1.9398852072406596
-0.629688370904987,-1.9410784684914928
-0.6290811075458755,-1.9443914708704935
-0.628945014148977,-1.940488336952425
-0.6247904369651627,-1.9778776443957509
-0.6186528474154427,-2.069707344339046
-0.6152594547084735,-2.0927837925920465
-0.60377139817101,-2.1987557072795383
-0.6031892633782316,-2.1697062181586606
-0.6016444853931464,-2.195795534920034
-0.6009991291198693,-2.185513468670836
-0.5729450369991085,-2.285243149066577
-0.5688651751574527,-2.3067662344455444
-0.5671895506661828,-2.297774891634601
-0.5589268019114435,-2.295468558782702
-0.5571761577783056,-2.2768975792957318
-0.5505578324954952,-2.2825495602928147
-0.5504744998378284,-2.3159206088993054
-0.5406318207488177,-2.3117923599313137
-0.5232582522461273,-2.379902479427345
-0.5125438423316173,-2.4240223619936936
-0.5124163403749922,-2.4033255640881768
-0.5097319545385055,-2.4358686427417555
-0.4984154949403292,-2.450405494252945
-0.4954333833198792,-2.450987717773797
-0.49536443463522817,-2.4390019139987564
-0.4913658156937917,-2.4281379433966035
-0.4908028415657939,-2.4392963779277093
-0.48667953332489233,-2.4156504662704577
-0.4813714580086028,-2.389006801812026
-0.4789664005044951,-2.3861818895066094
-0.477031201882276,-2.346108494811452
-0.4705578051930237,-2.278414500547732
-0.46085234713395673,-2.077688706208376
-0.4605503339535084,-2.0846190412575294
-0.4597239135458553,-2.0914302098308637
-0.4574747469473115,-1.9960890263661502
-0.45673065093393106,-1.9795729489033067
-0.44429122330301674,-1.5765680526073518
-0.44350135201959784,-1.5413164107996031
-0.41910976386208976,-0.36032151349420094
-0.40339260473394045,0.5082938806843076
-0.40259173734320175,0.5254467328619531
-0.3798939556790293,1.5645702683242868
-0.37065369550583505,1.7983112312779657
-0.3661065458361472,1.8926452362392978
-0.365159787912849,1.88503069159062
-0.36402524710139605,1.9078259968679208
-0.3372690643567804,1.6655654931497765
-0.33722946671304666,1.6799333320757173
-0.3318124150580051,1.5135832268627352
-0.32474278311979354,1.2483230693086909
-0.3196783264286127,1.0647378143888018
-0.3163421220823901,0.9503938859572191
-0.2986073973357426,0.3175425988246384
-0.29662053035419067,0.27747943334152597
-0.2941727954540534,0.2063330215866076
-0.2805916658007863,0.0014042652182900553
-0.27576347702231674,-0.0023422299901519512
-0.2755141784236348,0.01924608555622194
-0.2744799939672342,-0.004547118415828678
-0.27359564692911587,0.03955633707403604
-0.27303696375454223,0.03753003729930149
-0.2717517367280098,0.03246473154188135
-0.26947108661958374,0.06711733950020168
-0.2631928500669627,0.19108779647175195
-0.2555345194954266,0.46611238854780823
-0.24915401956356087,0.727797439142686
-0.24538080360642223,0.9199913961368072
-0.24318107661500887,1.0087532576285998
-0.2392992958576743,1.2534143914476783
-0.2351782747656168,1.5034452793597852
-0.2303273343602772,1.815384659355481
-0.2255058582148486,2.073308199652132
-0.21117128891879133,2.912967694282645
-0.20680631136921646,3.1261470925319745
-0.20258182980095452,3.292013146955861
-0.19105038739326474,3.656029513628806
-0.1886272873018875,3.673302213071555
-0.1789510575640203,3.6844203026524136
-0.17821540195711627,3.67280200912365
-0.1754482416989145,3.6353683948135367
-0.15991961445766023,3.06346258293261
-0.14265503091898335,1.9525360091698205
-0.13400977216948196,1.3098657432828578
-0.13361175834987815,1.2835191171388518
-0.12816398520256378,0.8586222431115287
-0.1258655633470509,0.7062500553010076
-0.12369292341691995,0.5529435613034811
-0.11630090452269126,0.05052757114856094
-0.1155495639630919,0.007890899336331005
-0.10356631499160063,-0.5476473460360366
-0.10156099941651764,-0.6136437972004698
-0.08619387234355891,-0.7836842789710963
-0.08542525678286239,-0.7521976144381483
-0.08239562349009111,-0.7107301430769786
-0.08121887259409188,-0.6876124399704099
-0.07681915093835068,-0.5513936314418248
-0.07305259779941586,-0.4089753234601992
-0.06772664536812112,-0.1267993254443845
-0.05961058648614115,0.40834302789934374
-0.0550242014304696,0.7780128427311428
-0.0539767618526632,0.8564266337117471
-0.05193128269805092,1.011457619411871
-0.046327107999782235,1.510042251798314
-0.03286441734981782,2.6791102673546225
-0.03218898111312729,2.7429851538912664
-0.01707268373583659,3.8695497645964294
-0.0064578359643894245,4.361657120039341
0.004372437611592339,4.592486189991098
0.005731738405894582,4.602771671354173
0.008782637348942579,4.572188477153992
0.013757263041692447,4.4769975805508855
0.018040902287083327,4.35449206546876
0.029957840300714356,3.7191640429785435
0.033639888330126766,3.4505839053824654
0.040893778569160766,2.855286030169546
0.042836841605325304,2.6857435493349713
0.04951009813868312,2.0742236305243447
0.05837401961499644,1.2093846714772987
0.06048924584658,1.0016446806880566
0.06827352605202996,0.26319678436597893
0.06856401967912973,0.2522936534996227
0.07585814026941984,-0.3764374072027899
0.07815362195029607,-0.5316407238593364
0.08252369166594242,-0.8615411898829708
0.08751812661294567,-1.1469362729245038
0.0904640274277595,-1.3301566104311486
0.09444100570086311,-1.4913252469138385
0.09707611506640479,-1.5987604780325313
0.09868512042180022,-1.6438904580862517
0.10074666018991518,-1.6945357068752953
0.11124071988753315,-1.8043385561740215
0.11362776970852462,-1.8123299051420054
0.11959320074844237,-1.7209116252005934
0.1363427324746791,-1.2012921821011604
0.14259935905199672,-0.9468506066538286
0.14794177708062062,-0.6954198407767086
0.14855465393637024,-0.6977962323322326
0.15340193720044937,-0.4801773590434163
0.1553833465485357,-0.3990169398763084
0.1632533875167539,-0.11275998233053104
0.16697859869902576,-0.009917130963183723
0.17319832320200712,0.12002802046533269
0.17542740136075574,0.15151713677554496
0.17870278696752884,0.1927502822789329
0.18633834573334696,0.18260494010673128
0.2055302021014178,-0.3663123867822477
0.21454610893642378,-0.8216435216332394
0.22984164715837707,-1.7981654114557377
0.23092914858562086,-1.859499380241083
0.2334885399901352,-2.011108598186469
0.23442834737215357,-2.09828213514726
0.2351845627351814,-2.126168301436679
0.2889041993774093,-3.3273216304928646
0.29118809770876464,-3.249134324282808
0.30138068383583416,-2.7321832218471735
0.30533809515042165,-2.481412006959719
0.3085807928171218,-2.2340902672819665
0.31778274433962306,-1.584106366856478
0.3228294193208172,-1.1207735874982567
0.325156152627339,-0.9601811303853004
0.34883806964634356,0.9909584972035138
0.34973837623866233,1.0287721754537937
0.3513621223874055,1.1467410180789162
0.3550927575170282,1.415220124162654
0.35795838071094455,1.5968267104365836
0.3650834150928355,2.0098510907891076
0.3713519693475069,2.3096855943489243
0.37419598611217975,2.412622670468461
0.37497483428963996,2.450368928146103
0.38288541649219887,2.6998201301995453
0.3919189714190332,2.91808738728813
0.39972459828906537,3.0258910551203
0.4172593103362896,3.0974868364629793
0.42092220002272107,3.095348878916333
0.4209533330501394,3.094990148999214
0.4350357401229825,3.1190942004739908
0.43766797544174807,3.1164391425227835
0.4419762304860333,3.119932059124162
0.4456100386491748,3.1383586694785217
0.45033756804599046,3.1410420427689387
0.46201233520732377,3.1726736170775993
0.46313043006790355,3.2029480938867
0.47932462040315205,3.167381264231751
0.4819758922688675,3.151276533117642
0.48641169823764496,3.080893037740983
0.4901902119185646,3.0080934956946086
0.49177359150941324,3.0176521375526275
0.5060728951532005,2.5584818890490073
0.5126113508127692,2.2013404312130667
0.5138185818154808,2.1442873372552658
0.5170819710695258,1.978045439347345
0.5311283100439459,0.9132324717478161
0.5444006303873721,-0.29744294719214603
0.546143254905771,-0.49979248109558816
0.548035301841884,-0.678158891141067
0.5481583335726312,-0.667690400214865
0.5556647843203391,-1.4483132886290624
0.5664674734531925,-2.522959626396526
0.5687812952675997,-2.729105243106952
0.5755883273127225,-3.2922531703424944
0.5774883587640551,-3.473966936447266
0.5897534605996948,-4.283181426809308
0.5909232336711501,-4.304228260283144
0.6126110807075107,-4.60537207800118
0.6128917384641239,-4.583017955489636
0.6190918008879622,-4.366648765285326
0.6202118010550643,-4.330898199846952
0.6247009893537268,-4.101097347377359
0.6294418296944118,-3.7618650705753973
0.63143536908406,-3.6200439890047376
0.6323385943634561,-3.5660797699220077
0.6363700503147913,-3.1817427366894293
0.6379241661708255,-3.0647553263171763
0.6444310895094167,-2.4118964818796815
0.6497671223781687,-1.8346449827309335
0.6609787335129131,-0.5482314914244795
0.661556928185977,-0.4675995344145555
0.663770946747118,-0.22540282925823854
0.6665815395507177,0.09474967914430309
0.6689126781609698,0.35069293771473753
0.6716349960575227,0.648562527489747
0.6780670842578633,1.3261368903257673
0.6792759859627564,1.4609262566103094
0.6861392017725088,2.0681159543844276
0.7028773325089528,3.036798732751555
0.7109273923898014,3.1977431641921905
0.7142785688976359,3.185535113773924
0.7157287010347391,3.161319254936063
0.7180390005599158,3.1514248726560115
0.7201734452375987,3.103600341846235
0.7259352520612854,2.90520449347706
0.7273243457146679,2.854393359823653
0.7372343799758636,2.2573022584018054
0.7540964441815272,0.7670509732200314
0.7683439095596425,-0.6616911102580841
0.7903549306879905,-2.5935694135675993
0.7937132436089609,-2.7791895896218235
0.7973032210132476,-2.9867686340189716
0.8048108751612988,-3.3145936449987707
0.8066670433180576,-3.3640021755322755
0.8100426467948956,-3.4238088726720513
0.8313977472473448,-3.280741042491455
0.8481026154061064,-2.4780123696050724
0.8580803239552282,-1.8307233701081784
0.8606573089849507,-1.6452796053125365
0.879250704866978,-0.4074701632165255
0.8833830953171198,-0.14250780360228488
0.8836203378796608,-0.1315250657927012
0.8904947927369418,0.25371639956798037
0.9000692371512025,0.6873581349400842
0.9003170348363523,0.695762001772673
0.9003802821242575,0.689695653081926
0.9033249768163696,0.8009567723290083
0.9060094982170117,0.8965427913753664
0.9104037151977478,1.0345204538345516
0.9149307545899461,1.1058149406757023
0.9176870346185382,1.1503232780062107
0.9245994896349119,1.1841229135095412
0.92839350662467,1.1933138822008122
0.932141428674444,1.1801696014441476
0.9356369809720828,1.147566645715195
0.9374635927332431,1.1022106137260754
0.942680862091668,1.0517214026520183
0.9472682664734036,0.962959089277544
0.9500687219362538,0.8955507915460424
0.9546159462461383,0.7785405415399391
0.9606987792545922,0.6441798896124039
0.9662010233205649,0.4644421716401378
0.9787105472725695,0.08190938524007307
0.9798301980438984,0.06877057452136455
0.9860345945676032,-0.13318310771106395
0.9888876653365068,-0.20268743123579022
0.9918744878901942,-0.30330724368992995
0.9926118134937405,-0.3046435261700428
0.9945220044836343,-0.3588976092264301
1.0004942901802734,-0.48882176623926255
1.0095817692629883,-0.7069020018337996
1.0173209310966875,-0.8585558892225278
1.0174070951608378,-0.8753765153665743
1.0240831445153429,-1.0127418735801996
1.026188313145858,-1.062570915955894
1.0348354398550432,-1.230132071392025
1.0384325200020097,-1.2760911106882344
1.0482326243977322,-1.4153056935535095
1.0499091386846615,-1.4550628469117493
1.0608411419931176,-1.6103084631392
1.0786981168544179,-1.8436838499134962
1.0820832536292198,-1.9137793316088174
1.099747490330122,-2.0949372686196037
1.1053939265647879,-2.1381702164188585
1.110184203366133,-2.1810810691972717
1.1143338478648452,-2.2305865464500942
1.119730055847591,-2.2397336826009058
1.1270646820007642,-2.253976313603447
1.1404861005113123,-2.282732245073834
1.1465942073979427,-2.2858656536326616
1.1536131279360315,-2.293153352960769
1.1598229888916434,-2.3001483754361587
1.1622192287618214,-2.2933338132829557
1.1671778127689327,-2.3090603287728997
1.1735843551659446,-2.314236691144825
1.1813741641491546,-2.3207767099911267
1.193080166349099,-2.362383413402756
1.201797864657399,-2.4033160350171463
1.2033726912900233,-2.4070016340065474
1.2074901946889671,-2.4306436958535595
1.2079047700072136,-2.4162191263956734
1.208969933461531,-2.4265291439099395
1.22160539361521,-2.4397792237421676
1.2367175443324907,-2.381973763845175
1.2387150427371516,-2.3421233192174173
1.2413582128987484,-2.318593469583063
1.2473855406997902,-2.235040720725422
1.2568891937785844,-2.016439508008223
1.2577244670014993,-1.988455376119413
1.2627491321375501,-1.8525106608268642
1.27281303965301,-1.471261823311743
1.2764382950695845,-1.3241788203070959
1.2871418062681173,-0.8228226065709212
1.3031648069684207,0.01749598744948116
1.3053504973132632,0.15353864020933433
1.3236365626049222,1.1035775398521253
