n_harmonics,base_freq,magnitudes,instruments
7,4.677398276096344,"[ 1.16764266 -0.18468726 -2.06571344 -1.13984654  0.14168201  2.18496013
 -1.45403281]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.5646626829556842,1.6229195154188587
-2.5603879751334064,1.509478576250079
-2.551908424437174,1.2569409713181754
-2.5402175190436265,0.8585775634934336
-2.536296701986564,0.7193753128013664
-2.534480403153108,0.6517186989185519
-2.5112152921323325,-0.16381040280540918
-2.5082816800376264,-0.25503113989488607
-2.5073415912079424,-0.2806322549621715
-2.506568698503142,-0.30575587761691536
-2.4960009539447316,-0.5581827179854483
-2.4931666192300983,-0.6146011116658636
-2.483314544258226,-0.7319389108779378
-2.479948902383585,-0.7443834642297366
-2.479527662488187,-0.7494230140243908
-2.4788599406726415,-0.749116144037407
-2.4779717458907164,-0.7507255518413664
-2.466327037254394,-0.6895066147824516
-2.466100025827188,-0.6823686894574367
-2.4621634598316327,-0.6279956344175034
-2.457687332091007,-0.5435941385670033
-2.4269313726536037,0.4497687797942255
-2.4120736293545875,1.0100850995591788
-2.409286875069256,1.1061628116377342
-2.4075263697800975,1.1623052084962144
-2.392001114484181,1.5584456109191545
-2.390948783430976,1.5777174443689534
-2.3886932253776023,1.6087776281434791
-2.379203059924989,1.6801967204600001
-2.3668180173698032,1.5959509017350622
-2.3648568622719224,1.5632006285748854
-2.363457035869855,1.5377923288402253
-2.359030115496242,1.4351659099840337
-2.3490804728363783,1.1315134193868133
-2.3329285879492048,0.4573012070932645
-2.3326539644027156,0.4475486472521917
-2.324494136461862,0.06682043590944473
-2.313585481831705,-0.4193986245307699
-2.302801650616354,-0.8247832848245165
-2.3006004808426184,-0.896976947838353
-2.2981894431837864,-0.9653412159504533
-2.2978284401600124,-0.9708849560897352
-2.297521206560532,-0.9783687968413244
-2.2936227911443456,-1.0724208661898391
-2.290753503051061,-1.1221850629995258
-2.283218893967815,-1.197645080448017
-2.281413299349981,-1.204640727040208
-2.280103162722528,-1.2065039946188176
-2.275390220091959,-1.1803999712375892
-2.2728718626827797,-1.147623864861877
-2.2690009518392547,-1.0854789664660598
-2.267417913816871,-1.0466207983916946
-2.2650626381148173,-0.9912221374418424
-2.259572327342167,-0.8161734283595641
-2.2578651563522927,-0.7528854129619926
-2.2527932233897974,-0.5363175308606649
-2.2506903533859806,-0.43530772021989833
-2.2503218091479074,-0.41695940301857604
-2.2498067454270396,-0.394223130977439
-2.2485313842534644,-0.3287693141308821
-2.24809362064349,-0.30903235607507407
-2.230150585627884,0.7664287198335289
-2.2255800117740483,1.071772129303318
-2.2217792313240574,1.3218282749946206
-2.2114670718172587,1.9743332881773228
-2.210995286549132,2.0004450324114584
-2.2090084759144495,2.1157755108978984
-2.2057935281812098,2.298740094306062
-2.201476822357036,2.517070308573241
-2.197078170979694,2.7199566652663028
-2.190042898736528,2.9729141026049417
-2.1728868832749098,3.1782812495678168
-2.1728841404832626,3.178485636585699
-2.170750901906241,3.160303530886721
-2.168965503215689,3.1400525521922775
-2.162899210895043,3.0077259137518433
-2.143466488837852,2.0806159419193713
-2.140583766460105,1.884751214892897
-2.130848296869064,1.1546868490423094
-2.128327392546236,0.9547675790789203
-2.1247208294377944,0.6582131893097561
-2.1117707084084163,-0.43152680984150316
-2.0989762113322157,-1.4258558255249767
-2.089445733566762,-2.024931289167188
-2.0892802232808707,-2.0372103415740583
-2.0856668504374527,-2.2258978794863986
-2.083787905896333,-2.3136284035981762
-2.082090488549576,-2.3812462766706934
-2.0817575741711387,-2.3963535311046167
-2.078583189248255,-2.512121346896918
-2.0738258997721624,-2.645487324676458
-2.0662302108438277,-2.7500082946651174
-2.0621481481329926,-2.7434253729851354
-2.0573406878731806,-2.689179639325474
-2.0566957125114897,-2.677845192494899
-2.0495621608834496,-2.483031279195632
-2.0423913415063852,-2.174692040961239
-2.0324388455367695,-1.588313657723054
-2.0246696265554007,-1.0281839637168193
-2.0167354013765957,-0.39702012611124854
-2.0070685375785144,0.40752474974046804
-1.9886765425009356,1.8417776633329273
-1.9881336020385718,1.8789809987708934
-1.983072738193228,2.210580818933152
-1.97104189470328,2.816760274059262
-1.9706657831927812,2.8298421027255505
-1.9639973641861304,3.045845954369917
-1.9532042943724737,3.183661918411861
-1.9456463735618508,3.1352622833170076
-1.9437936590456741,3.105607206905067
-1.931521583138239,2.7471501622536487
-1.9304447387688108,2.701128669718468
-1.9220918714176183,2.3076915484862024
-1.9220835351440089,2.3099044665471755
-1.899427220259054,0.934834244802397
-1.8909468039471875,0.39729286972911565
-1.8682383772659878,-0.7877766082124711
-1.8635310929969051,-0.9571871168169102
-1.8626300003171725,-0.9851531656218318
-1.8610181949160607,-1.0362485572313886
-1.860777211059058,-1.0425030221326066
-1.8435401716258553,-1.324643347868818
-1.842895535054728,-1.3326414899980097
-1.8426554023283839,-1.3282494969652536
-1.8287625948544615,-1.2367637037772288
-1.819618034138406,-1.0588804217284589
-1.8155176768120014,-0.9574445050855306
-1.8152708109652627,-0.9522391958500034
-1.8147876462740957,-0.9339658996823924
-1.8093005882594244,-0.7806493244513059
-1.7994961033848165,-0.4655596449636457
-1.7916556206613692,-0.2050044177691953
-1.787810647079048,-0.08227782342924195
-1.7763351151139801,0.2521577273493659
-1.7762254894214737,0.2546416630363645
-1.7696037232505981,0.4154922446899564
-1.7681790431079947,0.44827182623259115
-1.7639312684974748,0.536966018100396
-1.7595512535897977,0.6050794573228856
-1.7517472868694157,0.6935672033883106
-1.751081645680999,0.7011907121704439
-1.7510119950680352,0.7001793503670447
-1.7491167372455394,0.7142938092586356
-1.7409982747164867,0.7450432756362563
-1.7324295758109334,0.7193064952736671
-1.7279789464959194,0.6970162628205658
-1.7267798244868122,0.685088300141194
-1.7252025102286521,0.6702195646951203
-1.7174232418658986,0.5899374673574272
-1.7155680051684508,0.5692768563408123
-1.7103340246154553,0.5031272340617624
-1.7014357013319859,0.3808563754082639
-1.6905630521557002,0.23692334099288992
-1.6880866876030372,0.20518631374108523
-1.6877335300951364,0.1998216635277784
-1.6854561942599222,0.1801989166970931
-1.6802827337538833,0.11969098367745666
-1.6731649989398714,0.05452241381871018
-1.6560261039067217,-0.051484363059438674
-1.6362958801274445,-0.12744173821069077
-1.6361066318195352,-0.12423861789899475
-1.6301894129570553,-0.156626616169293
-1.6284754187496033,-0.1659829985592283
-1.6275853999030778,-0.1707599131543424
-1.6234387100199665,-0.2032176833769881
-1.6157781399165378,-0.28243217249378766
-1.609512887286364,-0.37168014584950276
-1.5997534517849066,-0.5674929424133233
-1.5915973939844799,-0.7809704834160142
-1.5912613218455753,-0.7916036808884975
-1.5862910130438872,-0.9505839683566655
-1.5783099010882067,-1.2502802766207843
-1.575776096986144,-1.3546691373558961
-1.5742677102212224,-1.416622535026037
-1.5648915313508969,-1.8457027978066738
-1.5615422229807603,-2.0093367094609706
-1.5579770459962359,-2.1891304997322703
-1.5551744820985194,-2.332822954198047
-1.5503165010153879,-2.5891904656441054
-1.5502577688565642,-2.590781844962788
-1.5451047369202664,-2.86487267423185
-1.5410651740521912,-3.077422977297616
-1.5407110115039429,-3.096422669846841
-1.535229599404321,-3.3726923564780438
-1.528580105736541,-3.696942845044004
-1.5196536439925898,-4.084580079301939
-1.5146840135226298,-4.26630586351337
-1.5005910313627497,-4.640254686762644
-1.5002717314901783,-4.64568825718613
-1.4992883374646293,-4.662037205621115
-1.4825710730657427,-4.723464844931964
-1.4808160070455105,-4.7057026939949065
-1.4768617697670345,-4.649489895866597
-1.4723695458387136,-4.558901622108756
-1.4487798445492206,-3.665089034376289
-1.4478066810950623,-3.6157435665721285
-1.4461589165150446,-3.531267326996995
-1.4306320153478451,-2.6275702476725757
-1.4213203936350087,-2.052932044114242
-1.4109487690526268,-1.4025510321620145
-1.4017046026056734,-0.850519438740245
-1.3993360709531921,-0.7095488384771127
-1.3909730700245744,-0.25541561975677296
-1.3695998086868584,0.690201970911307
-1.3662849228430425,0.8041790916784669
-1.3567707328387633,1.1026304076976874
-1.3474902199294314,1.333724493795646
-1.343639984247652,1.4147467550560668
-1.3176734776663348,1.8089765656775447
-1.3147045554276136,1.8426708162357173
-1.278915988366152,2.1176332145327295
-1.2788030275712041,2.117477209130089
-1.272767510992678,2.137027527530186
-1.256440738096553,2.126283561448038
-1.2501878379514233,2.0921517583798064
-1.2459105799257222,2.0513190217714947
-1.2457224505379574,2.0508229684619472
-1.244827318987363,2.04186934869855
-1.2390277047972298,1.9705683253605222
-1.2389963602962604,1.9679661065794156
-1.2374685885287855,1.9477481079942962
-1.235700136710137,1.9168789145313445
-1.201350037827535,1.0157289364038802
-1.2000638425764418,0.9738011869610949
-1.1873091648373668,0.5081692899191922
-1.1737907673887538,0.02697327340705212
-1.1637717062249375,-0.28767568042422137
-1.1598120934284821,-0.39449840549537657
-1.1572848131063558,-0.45921040853263095
-1.1469189480719757,-0.6575076401768613
-1.1251960494638298,-0.7111493191217835
-1.111069646815844,-0.4702717090233245
-1.1108570783871536,-0.4600549120651011
-1.1072354768389752,-0.3704804985885952
-1.1017205130494236,-0.20206841495828085
-1.1008735995079575,-0.17881428187941195
-1.0983397253887215,-0.09090196840489213
-1.076850017368383,0.712703380322065
-1.0585464789958547,1.3340397054881643
-1.0546317705201504,1.4368332380684532
-1.0486453128391893,1.5606160000565352
-1.0394003259679347,1.668026100143183
-1.0378692598107302,1.6760040908946043
-1.0291879498879724,1.6612531633133225
-1.02660966246875,1.6356446551042019
-1.0250983712375294,1.619035264788167
-1.0077412477252983,1.2028660997216845
-1.0001343292877676,0.9132837981679002
-0.9875370669620289,0.3652244524161508
-0.979417198154449,-0.012764972322366291
-0.9781152873563972,-0.07214765391040276
-0.974968901055913,-0.21314176795111173
-0.9667150991716271,-0.5614835963120779
-0.9570725968507352,-0.8981453064716471
-0.9543250879188934,-0.977276904112111
-0.9421457201826637,-1.1871611773670228
-0.937960937066618,-1.2075918783741595
-0.9324774462499157,-1.1826085423445203
-0.9257823852739291,-1.0821370349139747
-0.9253014521719392,-1.0777070090638377
-0.9221401381172241,-0.999463350247733
-0.9173948447977907,-0.8571112763545825
-0.9150504316463364,-0.7733910033105139
-0.9086608226886472,-0.49686743379568993
-0.8999275725531342,-0.04158188381290486
-0.8989939746121092,0.009756765926449884
-0.8871504982959761,0.7537279545788054
-0.8829835861112798,1.0232479729980068
-0.8828305172220681,1.0356734174558553
-0.8821433777055749,1.0789254131234698
-0.876369673655689,1.4592509302669292
-0.875078728624187,1.5415270235893994
-0.8743302660959129,1.5889362024282419
-0.8616571925109353,2.3398584589632323
-0.8542033372685038,2.700532776793578
-0.8503825461063137,2.8509568672327044
-0.850169702575756,2.857604819603592
-0.8484211467967895,2.91811938126173
-0.8411086899215796,3.1049781220470534
-0.8309893671309769,3.1893359404955453
-0.8269213396400081,3.155382463874242
-0.8240311267955418,3.111981628510311
-0.7987909967985609,1.9926815365930401
-0.7976005639212258,1.9091288511550533
-0.7927574071284864,1.5624514763791395
-0.7908667904799449,1.4172155806172282
-0.7893300672133128,1.2980557742926084
-0.7879171077044416,1.1871375007379656
-0.7857072054338055,1.0099368831167235
-0.7765084289989819,0.2428633982915648
-0.7764750032564107,0.2417430440934929
-0.7756359682256946,0.17037252004515824
-0.7728811267938385,-0.059661141630924404
-0.7711049211084076,-0.20927322736806406
-0.7411885147643185,-2.2770921179027206
-0.7407603207989761,-2.298799169823413
-0.7371996732233548,-2.448003760550663
-0.7360488773202274,-2.4875688938669724
-0.733047060455724,-2.580983863441009
-0.7261609379318701,-2.72383925060081
-0.7192105394071175,-2.7455168228480296
-0.7183799252828251,-2.7401050473842714
-0.715460890857115,-2.7124112257352357
-0.7106937965868512,-2.616896450099621
-0.6985868845480012,-2.1513609307686323
-0.6782010848745861,-0.782887872317102
-0.6753971501894451,-0.5575525556660446
-0.674202377555857,-0.4610614825836491
-0.6730869761230416,-0.36856937973657705
-0.6648381712040212,0.31401687747151047
-0.6563473470960046,1.0186677324463784
-0.6452000059033312,1.8553235946393003
-0.6381233168254532,2.3027208584165972
-0.6375520520671989,2.3363571649319312
-0.6291778386074429,2.758206778236398
-0.6283863206447555,2.789141773286114
-0.6256582118000926,2.8932739296857704
-0.6250726602818366,2.913214481378563
-0.6223259545471747,2.9951761742523377
-0.6191905877289359,3.0762150896810647
-0.6075942775698886,3.1817460685298324
-0.6047761626345842,3.1630888276729308
-0.6022477405276874,3.1340767354837005
-0.5887679346862864,2.769183106764438
-0.5834024612170703,2.539514701863629
-0.5772397812399173,2.2293652242302744
-0.573420123630962,2.0141450590577072
-0.5691641063530897,1.7596080781038699
-0.5691456225611842,1.7601587798214875
-0.5525137735450163,0.7054405069479373
-0.5486456107693654,0.45944464108797256
-0.5478182329389707,0.4109964962000279
-0.547814652173161,0.4079151930536855
-0.5469888054945424,0.3563640249199001
-0.5300867636077031,-0.5628113542069881
-0.5288942871444879,-0.618686340077596
-0.5284118626791421,-0.6359005127580623
-0.524109417244417,-0.8197065248491974
-0.5180450894473427,-1.027737827645913
-0.512325289314437,-1.1736155657381617
-0.5036274945116026,-1.3031577299419577
-0.4984143357783779,-1.333770763338401
-0.49010064335808856,-1.2974802610689087
-0.4819679987850889,-1.1780852478012507
-0.4773997697385095,-1.085980675460863
-0.47679514282695656,-1.0685926874750695
-0.4755028949002442,-1.0384305201744497
-0.47382698495677467,-0.9988089619406407
-0.4600483888154763,-0.5892739527054743
-0.4451624603307689,-0.10379163600041248
-0.44387472829545205,-0.06298645824538741
-0.4410338115738117,0.022963059299470158
-0.4409955660459488,0.0269473430051714
-0.43932655486861094,0.0777823153866533
-0.43905906001244555,0.08419942995263786
-0.4254360874598593,0.437508748825972
-0.4253852607376869,0.43782454828176043
-0.4167886150952298,0.5928769249463473
-0.4135793529130769,0.6423894398913949
-0.4091925028085255,0.6877317519115885
-0.4068271295527355,0.706765566358004
-0.4046071494717278,0.7204594056133808
-0.3973475473033301,0.7415118107916144
-0.3962538275397973,0.7382540049634251
-0.3951891819515785,0.7425001218377588
-0.3870904698074109,0.7098008221953045
-0.38340338554022724,0.6838916146891144
-0.3797616986317851,0.6490964488383809
-0.37117094127984274,0.5562162240905467
-0.3679627645836421,0.5106582291479742
-0.36465533469616895,0.47170857482263373
-0.3646200275875442,0.4723469426224024
-0.34245988191116883,0.17593573020364994
-0.33847523431975146,0.13555725479176833
-0.3377988782091599,0.12811277483037053
-0.3292415924133083,0.047855314522239005
-0.32332897310695063,0.0050548976154890695
-0.3230325071873543,0.0025410603290203955
-0.3184364863798921,-0.024575440751515614
-0.31803878110532047,-0.027391505700685336
-0.3129316648195366,-0.05140168177469059
-0.311302920767798,-0.055983013877939344
-0.3057638839208705,-0.08062294312024329
-0.30446172556442264,-0.08286977556459388
-0.30377429605221007,-0.08399212317191501
-0.28368522713967037,-0.17865475071987652
-0.2781658422887521,-0.22355257597297015
-0.2657572814986291,-0.3771063976981965
-0.2644281955329819,-0.4010154133888703
-0.2594693855043859,-0.5014273275877383
-0.2560026718185693,-0.5742310360793756
-0.2518757879522129,-0.6826382293232266
-0.25173325370118427,-0.6813364215047187
-0.2453985408441861,-0.8734394577327064
-0.2390605924385012,-1.0926572981089009
-0.2219067570779476,-1.8276579577082872
-0.22136738308227066,-1.8568027775103508
-0.21787059669441344,-2.0292620323495116
-0.2109631671211205,-2.3820926641359095
-0.19512704638536427,-3.2127614517772436
-0.1742936834309745,-4.159192274681881
-0.17410875903435752,-4.169132145956331
-0.1709379512052278,-4.28391734344971
-0.15986041368373893,-4.588487846428909
-0.15773403823751853,-4.632653081457489
-0.15614842783427196,-4.661724494283242
-0.14619279812697705,-4.744978904831902
-0.14368078721603839,-4.74566985769607
-0.14364982184153963,-4.742721801366883
-0.13463771122826707,-4.6689095236457705
-0.12711352915284557,-4.513707687530121
-0.11848930612565045,-4.239224861666961
-0.11531826419502966,-4.11526459772031
-0.10088123831448659,-3.423330607472776
-0.09705388360526968,-3.2118912191170224
-0.09406445366247018,-3.0391505365746365
-0.08214461575700982,-2.309913074359272
-0.0794582767393135,-2.14178506668761
-0.07708480704662879,-1.993854360877778
-0.05994452138377149,-0.9412383521680034
-0.054277248418362234,-0.615530130549954
-0.052142856537274795,-0.49967412876039874
-0.038537538589037634,0.183957308194548
-0.025402065850133937,0.7229710900193128
-0.024876338099378614,0.7435296177315345
-0.01937700764718997,0.9259115458521786
-0.01817004288713031,0.9635065831216638
-0.014119519829890237,1.0870120641837338
0.0033251661840818514,1.4871268797902988
0.01283447892806322,1.646848043202816
0.013115271577940568,1.6487290898529798
0.017594245248291784,1.7100452686433472
0.04751014598603742,2.0107778693313207
0.047935008460472606,2.0153061884065795
0.07694655924584737,2.1466785315570003
0.07908265031716022,2.143139620927045
0.0852587436115293,2.132647477746616
0.09334622554286254,2.0848848332577092
0.09421884430071348,2.0794805953996476
0.09680044670777388,2.0558458868253635
0.0987163987538695,2.039600708141634
0.12198130320090694,1.6194484570121843
0.1260010270855103,1.5161714728413138
0.135092306339625,1.2470214124459356
0.14217548281203207,1.0087322761871056
0.14820954276729825,0.7942157985494425
0.15078891819859752,0.6989611164418775
0.17007151335557857,0.008197442459269651
0.17542521360449026,-0.16866667087359005
0.17846100678996013,-0.2562565832038985
0.197864940878131,-0.6761817229051805
0.19929684668692937,-0.6959301023317102
0.20007876401761227,-0.7044821563691428
0.20056308707043602,-0.707390419206594
0.20109258986084644,-0.7116059277971633
0.20244792428873026,-0.7235347273229767
0.21760527348544034,-0.7157919232647744
0.2230377900620102,-0.6476466857454638
0.23980080663172476,-0.2583715103017915
0.24032374325745476,-0.2460169980054407
0.2447166916015675,-0.09548825846381628
0.24513021317372896,-0.087394373157463
0.25030804201210444,0.0960936914326551
0.25932815021602984,0.4381830097591811
0.2709650636323859,0.8799759895957442
0.27544647521026366,1.0432631959948084
0.2797650307902684,1.1815486737007808
0.28078659043399323,1.2167773932376802
0.29146876665495647,1.4984233604231787
0.29385062206713997,1.5428094788810869
0.3011615138226986,1.6488175069580093
0.30325140155421604,1.6623496356586098
0.30487611215977717,1.6739326507816623
0.3356632743825214,1.1940831086447434
0.35800729578199375,0.2602460485260509
0.3589104407796433,0.2174545863411447
0.35939410171648944,0.19395497487367644
0.37028180231336716,-0.30049499567589344
0.3723172521984939,-0.39048495981464126
0.3779292479487286,-0.6151735133115552
0.3796986893482104,-0.6815836038305872
0.381410978643709,-0.7418823036731025
0.38320563693228005,-0.8052006149290819
0.38765406466229546,-0.9415805410824056
0.38834139357435404,-0.9608661440285466
0.39007909000922814,-1.0045544650317044
0.3965655580905678,-1.1361471279444255
0.3970317872324536,-1.141335912817468
0.40285194768068777,-1.197408710300271
0.4124289345343026,-1.16588189061338
0.41769144692161575,-1.0836609978442993
0.4180189817690385,-1.0751644224403767
0.42852278787143216,-0.7599381643517386
0.43511902150831583,-0.47873563907676286
0.4386687331757555,-0.2974891202008076
0.44449452950501644,0.02308468688734553
0.4492940685765685,0.3102400016240828
0.4711719378637347,1.7315263120467272
0.47403430581120176,1.9064238405008849
0.4744792840214087,1.9322328863309586
0.47831007565629147,2.159418015942556
0.4789494859297374,2.195139589142853
0.48481122459765214,2.5052722330694372
0.4914856314561442,2.7973514166796423
0.4919921163097505,2.817735148673254
0.5063775180900825,3.1661989507769266
0.5327429615998396,2.6684482319012917
0.5365653261314804,2.476389850561139
0.5437622165149967,2.0377593635465674
0.5460629278175073,1.8860676223881112
0.5497592098630433,1.6195650531176409
0.5619415774837972,0.6515149019211339
0.5639974223318123,0.48029549506289626
0.5663786319169599,0.2790608320802987
0.5667649451496786,0.2501344304296238
0.5669427410208434,0.2319352573358816
0.56877507249395,0.08111399160988879
0.5705278502605702,-0.07051624004436213
0.5735897096073215,-0.32462765732288357
0.5871220011614096,-1.386338051973117
0.5879088919541968,-1.4407953510965223
0.5881566424825619,-1.4602532543224396
0.5924809251759653,-1.7464704660407873
0.5981363790008225,-2.0802534336043688
0.601832919917006,-2.2647235405128296
0.6039179019236327,-2.3590129239705835
0.6130716195413548,-2.654980108573583
0.613134310679678,-2.6500543570354873
0.6186818460967922,-2.73292614077109
0.620305171915263,-2.7427086859821834
0.6314243645985798,-2.646241012576211
0.6379908447731997,-2.4514363254045173
0.6400093921813728,-2.3685760976136683
0.6486411479491041,-1.9374707202175703
0.6526007071241589,-1.6960671618644059
0.660684341550593,-1.1252648656925623
0.6698208923788478,-0.40099909387630883
0.6703031655784839,-0.3610285909015236
0.6774893379052278,0.23891148565840992
0.6829436397963518,0.6889471323657945
0.6863226370620605,0.9650045084791072
0.6952066100855663,1.6476188854324354
0.6973065738683921,1.7955925698417887
0.7271638034895669,3.1326478794030357
0.7309226295385578,3.1673075478909922
0.7490485089019021,2.9587938689540247
0.7543341736087905,2.777431975730245
0.7611948559048063,2.4812929652485334
0.7630719363854794,2.386076738246876
0.7716084694710039,1.9106547710670247
0.7726105541015533,1.8547480193195423
0.7915526167853941,0.6550147835931616
0.7994576734520749,0.1699905586492379
0.8086993967454745,-0.34918395737253655
0.8098756491223225,-0.4073436631922719
0.8187068990391038,-0.7995058641697391
0.8189776068642542,-0.8096634326509715
0.8200398066567356,-0.8511230831872587
0.8265612810296235,-1.0632026334342515
0.8286798273231377,-1.1222344828168058
0.830299503262065,-1.1595286237847158
0.8340054204540293,-1.232083057318725
0.8429311148935521,-1.3251898071070274
0.8545540319308236,-1.2808307474619427
0.8547862698569819,-1.276480713012798
0.8623676242258158,-1.1584286907967756
0.8712271695259206,-0.9497783730863363
0.8768857650653432,-0.7897313603709909
0.8770847069671204,-0.7853413610530915
0.8827475917240784,-0.6089985998676559
0.8847515128684718,-0.5400372240198751
0.8950136718317028,-0.20527756109050996
0.9068148839845769,0.15572228055295892
0.90800588282577,0.19191339944436223
0.9111639404582537,0.2767508811706637
0.9154063122499525,0.3817596259174973
0.9156070533619496,0.3869708786099763
0.9187877207834836,0.4555198572477432
0.9238979707444948,0.5517683829704518
0.9295427143930128,0.6355961165561613
0.9317721093034597,0.6645900846702754
0.9323157957364403,0.6718793003808937
0.9444977718493535,0.7391721121575071
0.9485736470671289,0.7408970879516573
0.9576319441802248,0.6972271633172822
0.9581453792071564,0.6983998643243322
0.9615575526488427,0.6699338722063333
0.9693397558329746,0.5928769691821201
0.9807292860364889,0.4445140109190277
0.9832417719236348,0.40936208209344743
0.9879159874709096,0.346924349667205
0.9916706080249336,0.29435113377066463
0.9995982490670201,0.19623677444170617
1.010886001807286,0.07593863258504782
1.0137353711262493,0.0488344616656676
1.024094350420591,-0.02182992656760068
1.0274676815321158,-0.037296689857790916
1.0371528616003776,-0.0750991401685092
1.0546390807497579,-0.14653919514200936
1.0562551408113459,-0.1548122095065447
1.0580551980503428,-0.16705075703415745
1.0601071691846737,-0.1790654114427303
1.0612455057061432,-0.18638774157052584
1.0655592078068805,-0.22279037953501055
1.0677885978569144,-0.24473220946834465
1.0730141963811963,-0.3107891894734009
1.0747520253355596,-0.33769217285532516
1.07916871705714,-0.4066195324515442
1.0865465288120157,-0.5552572946013248
1.0951402372961372,-0.7870149384473798
1.0993647531098736,-0.9181952608313977
1.1288728395772658,-2.205555494657094
1.1317458485003504,-2.3504088441876188
1.1332291358739095,-2.4310940313558946
1.133869477791035,-2.4648375200229733
1.1343715163963353,-2.487298083054192
1.140455358773826,-2.808085807736613
1.1437033391255929,-2.9803588948422317
1.1437822078779893,-2.98526387796102
1.1584046130764074,-3.715110778977967
1.1655046390217239,-4.02557074070296
1.1666301414191622,-4.069645002254466
1.1759765543039284,-4.399155591354853
1.1807191390400416,-4.5302291529467436
1.1849959525841518,-4.6204726489526715
1.1872473112895827,-4.659966989899387
1.194437899461633,-4.7382041983420935
1.2024858010701855,-4.736128056426198
1.2081864563083045,-4.6758338093712375
1.2108016437989244,-4.63117310255625
1.2108613725828183,-4.632837326794242
1.2117684070374768,-4.610366355293393
1.212594186846708,-4.591951754601609
1.2173757501738942,-4.4789208619983345
1.2203146868808057,-4.394667681056467
1.223040343770581,-4.305087266277361
1.225394581660626,-4.221939845453415
1.2271998011909249,-4.149231414867818
1.2417251373312643,-3.461576511631054
1.2424443907667664,-3.4244849805218633
1.2461084160777656,-3.2212912898849395
1.2527441330703608,-2.8279559468365845
1.2533590087958526,-2.7911332864772067
1.2570610302489245,-2.565411807125541
1.2583596339554983,-2.48538380702198
1.2676257520157446,-1.9019465244462475
1.2702014131573378,-1.744798112879882
1.2804116743065466,-1.111895886556082
1.2816107634568512,-1.0428026020831047
1.2908216218074386,-0.51509610246294
1.2915048505986482,-0.47961116492989786
