n_harmonics,base_freq,magnitudes,instruments
7,4.19638278683456,"[-0.66112647  0.10858273 -0.37075383 -1.3886586   0.25357532 -0.04292279
  1.95388669]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-2.397771785173142,-2.2107369833714197
-2.38504403148204,-1.5846482683659946
-2.381808074964152,-1.4286405954090733
-2.380754502499428,-1.4389868001360353
-2.3804561515492617,-1.4074229947417116
-2.377609488419804,-1.2654048474953354
-2.3775879617553404,-1.2865687232316263
-2.3679737887825545,-0.9078963559964052
-2.3668527324481206,-0.8258719705609495
-2.3511968156343848,-0.19091092271340526
-2.342536994742075,0.017814886378191345
-2.336105811339201,0.22906695996115084
-2.3353499309872747,0.1718307029445443
-2.325591100446499,0.2656109514497459
-2.313937923845082,0.372376104109682
-2.3116570767009783,0.3695466920778965
-2.2850071136153227,0.17734427910005468
-2.2846657742433094,0.15771456942816
-2.2830820665217617,0.11938981878416233
-2.280375691497206,0.09789642616075783
-2.277703976267133,0.07419297848730977
-2.270811272617902,0.04975658947872327
-2.2608353622585637,-0.10805026631220248
-2.251651004495324,-0.13323165231291148
-2.243847660109651,-0.17515482449947575
-2.2302387702910726,-0.022947027485366825
-2.2201471528567387,0.1950548790045529
-2.215323799409118,0.33809504313951166
-2.2067806360763846,0.6182181449029275
-2.204989944006748,0.7000485997504543
-2.199663101898034,0.8774993865884926
-2.1886879777275103,1.2847384379924598
-2.188188570254135,1.3289800461092103
-2.1809698667176143,1.6221530516061644
-2.1700480178089565,2.1405748638779105
-2.1622514337370395,2.433741571630411
-2.153494419572996,2.7059088985233175
-2.146653723175088,2.8703035765864717
-2.141929819043715,3.0484772090158474
-2.1402510651566593,3.0263316082462373
-2.122765541291284,3.1834661452209256
-2.121227235145005,3.0963822161521293
-2.1167788959401164,3.1156518978867025
-2.114133176996007,3.0697548713560505
-2.109989158671409,2.9008138637126017
-2.103511169124867,2.7831980012746986
-2.102453754819204,2.6912288526179924
-2.0987061723221574,2.6009805816906613
-2.0929840945233003,2.316353635661423
-2.092009330136552,2.287134981295587
-2.090507236137391,2.238357139259318
-2.0881634831298834,2.180764522762029
-2.0810087867278493,1.6915775277967342
-2.0750964881810665,1.4573680021056195
-2.0710239970715736,1.1568990393213987
-2.070896078762475,1.1957543570643847
-2.068813668572106,1.1055693451536899
-2.051344949600262,0.03966209036421465
-2.0454057555168124,-0.28447546816456987
-2.0361499269391485,-0.7598546242231408
-2.035836054717214,-0.7203874140800888
-2.03419886930664,-0.8481911240228377
-2.0277213268604877,-1.0928681214990774
-2.025177269398629,-1.1889247055503884
-2.0249488344611786,-1.1742212804927668
-2.0222749019943143,-1.2406346446454777
-2.0215239302837675,-1.3425469993361354
-2.005722375011998,-1.5913095015826704
-2.0012403122222073,-1.6148576905897996
-1.9989107028081587,-1.6237265558452614
-1.9941235177916043,-1.6009582042173154
-1.9930236969022894,-1.5460367118824287
-1.9877692286124289,-1.402827608458809
-1.9874252909431194,-1.4817593023540028
-1.9797088184531002,-1.2654131560665034
-1.9675599479064128,-0.8560419442615382
-1.9665408017068051,-0.8294791277498336
-1.9615573307246275,-0.6414358063837164
-1.948943262060316,-0.08659885745033105
-1.9459191537496892,-0.007729171223018361
-1.9421856002961473,0.19580452834936393
-1.9394663058794213,0.326846393643596
-1.935484025010337,0.49374925818295423
-1.9328891661406027,0.5902828088005961
-1.9300886801256494,0.7141469309583711
-1.9284968003554355,0.7590324441707832
-1.9254832514051974,0.8846323901480657
-1.921531493998769,0.9900772770778328
-1.9139171963657964,1.2507029333641104
-1.9091452898675858,1.2808399356154347
-1.90771918303864,1.401436148335317
-1.901026094604499,1.4237809111746318
-1.8899783844657505,1.4413184013311853
-1.8766228047452373,1.288295480581552
-1.8743960340759849,1.1700061069013268
-1.8407728761135476,-0.0201680513950826
-1.8359206471577179,-0.23521229874110683
-1.815298150898594,-0.9153007798408238
-1.8016719202559754,-1.2268162292998497
-1.8010342365613454,-1.2173864032694053
-1.7965517293827273,-1.220840473225012
-1.7916925601682838,-1.2593161935780846
-1.7814478123295359,-1.0798016024960222
-1.7809757016333336,-1.107005612484541
-1.7803633524225637,-1.1498671822249773
-1.7786943432718187,-1.053389198917168
-1.7775448069033444,-1.0113040082504166
-1.7768302126285465,-1.0041740155913574
-1.7751140108035444,-0.9964935642161054
-1.7732944802347723,-0.9244181911954417
-1.7719872419040976,-0.8867982510263819
-1.7393470996956606,0.7168701346522112
-1.7343896175706752,1.066597347236538
-1.7330539913576604,1.17239759027761
-1.7323734618862459,1.2040615246818063
-1.7312907380770333,1.262943949870408
-1.7206811517397131,1.9686489619264462
-1.70536811671723,2.87762847420674
-1.703034022289861,2.940895291588811
-1.6877795700254452,3.5262905920111054
-1.6808401217442284,3.6752395731875516
-1.6808306846308556,3.66443833619106
-1.6801885793244176,3.6698863291227157
-1.6797195493882005,3.722706142825143
-1.6732176183662528,3.7000465635095727
-1.6525077738451195,3.3715388638718844
-1.6509317540973263,3.3685238154006663
-1.6459651937686122,3.2258285490013403
-1.642023411826585,2.9970684038244064
-1.6306119804156258,2.4129191565897665
-1.6292226691293228,2.2846957337823866
-1.6207722778290612,1.7222274918617357
-1.61516368630466,1.236949373909138
-1.6145121894942667,1.2923395208969544
-1.612902139536327,1.1233842161224614
-1.6113383926656564,1.0224157556517985
-1.6035569133333714,0.40509789917193056
-1.5970516163694513,-0.07594307888453937
-1.5923904840854401,-0.40805423919205236
-1.5916260104705313,-0.48634409941005285
-1.5767550248267,-1.5006838458209837
-1.5643764251621057,-2.1698277290561734
-1.5613012696715578,-2.23147505604829
-1.5555012206549703,-2.5214492314910157
-1.545371161223327,-2.7561833724885925
-1.539854595571963,-2.84082021049173
-1.5390827040178958,-2.8849053271163223
-1.5368659947013443,-2.898536325691329
-1.5242314917308524,-2.8266861714343827
-1.5212925265272736,-2.7897744824495887
-1.5203202473022606,-2.799507402813205
-1.5191362019868542,-2.7280720910017497
-1.5101122171538668,-2.5562061385585815
-1.507947775979124,-2.4453599566877036
-1.505943259434354,-2.3786250934727096
-1.4983789862002532,-2.0491042309208805
-1.4979921271578134,-2.1092055314378833
-1.4972522128041146,-2.0716099994320873
-1.4951745949840836,-1.9040759817590072
-1.4856668564271613,-1.5085603562214893
-1.476132152826436,-0.9949559358791874
-1.4734021066627458,-0.8759318468924876
-1.4658942420478813,-0.4361930868409145
-1.4652403162456678,-0.4205444596035268
-1.4617369651053456,-0.25716986081798854
-1.458987790306301,-0.051162437688535664
-1.457504417010614,0.0010624893864646795
-1.4551323996222447,0.10218033828224665
-1.4400411103079245,0.8797505969697818
-1.4369248697149397,1.0442439746953407
-1.4329412368407115,1.2285372509425139
-1.43259272058925,1.2034898974133905
-1.4294646733037188,1.3437901390657196
-1.4268304736025021,1.535140456835134
-1.41524034334842,1.9484255973252125
-1.411834114033581,1.997132012820858
-1.4030847922447516,2.2380316779038663
-1.4022686982826946,2.2845351416453137
-1.3913024665639697,2.4999141883665774
-1.3912962994394387,2.500818119289529
-1.3883616599372643,2.5401234359431575
-1.3667694341106877,2.724843398184399
-1.3624706896483627,2.8075523636029724
-1.3398818817180715,2.6743733397684646
-1.3352375947634072,2.608589492594029
-1.3111583060658476,2.160029123418665
-1.309707896239442,2.1674858428358963
-1.3071415831469297,2.185363593240199
-1.3015875796803011,1.9644393767154678
-1.2816762868915106,1.347618411991043
-1.2795641519575538,1.221283659740488
-1.2664837562697695,0.7041463115914313
-1.2598940250681405,0.4750460337001517
-1.258916753450638,0.41175169690963775
-1.2571566582291065,0.357068490201711
-1.2529084308135958,0.10207030390073911
-1.2511035334707814,0.05469209139815805
-1.2508407279619684,0.04847126320950135
-1.243466526666302,-0.31057090968632944
-1.2358453774520344,-0.6127569974318436
-1.2274197210734616,-1.0446474030486856
-1.2215120178383105,-1.2433818984225453
-1.2172265310329198,-1.432804655579505
-1.209969497069286,-1.677103849443641
-1.2083633797852742,-1.789902551946386
-1.1843979378034846,-2.400961799811213
-1.1649078621309192,-2.5353302553495123
-1.1494176894403798,-2.4287695869891204
-1.1397531637341447,-2.281325155580588
-1.1290018212715365,-2.102418367734652
-1.1224546898405925,-1.8410395271726612
-1.1219218665303727,-1.8720928325730577
-1.1190219650138231,-1.79918826286742
-1.1112984987054788,-1.5977704940309785
-1.107939334181192,-1.4418000176473353
-1.0722545490880584,-0.7752724427707537
-1.0615943570717044,-0.7667282758783196
-1.052432187915812,-0.8074180555948154
-1.0451809684106244,-0.867779069572955
-1.0374212712834296,-1.0205267513331
-1.0372311178055214,-1.0623202253318944
-1.0335495656577702,-1.1965045485117347
-1.0141561928116747,-1.7599253082716442
-0.9963483849463031,-2.3958051556598305
-0.995009339708814,-2.403296512580718
-0.9728807164693523,-3.1034106988101136
-0.9688285982453104,-3.192616193279101
-0.9666401656074051,-3.233089943533285
-0.9663429028614763,-3.2713207308953347
-0.964494029932176,-3.27285489920562
-0.9625058270865097,-3.30680447889208
-0.9599413765931453,-3.325777506474796
-0.9453758079128063,-3.3859866922668593
-0.9338574298637297,-3.2415865218983217
-0.9325335495433427,-3.257300394983861
-0.9221234610804849,-2.9610174554899436
-0.9199469663086832,-2.8678102344144794
-0.9163724491796312,-2.7946887546380457
-0.914158016918333,-2.727376906168755
-0.9084572285027965,-2.488670977046669
-0.9026497148304062,-2.2538437944511975
-0.8913915125275889,-1.8001576776636234
-0.8835695655064777,-1.4571757135995715
-0.876314232513125,-1.0453242044965303
-0.8762563496142173,-1.1246195255249223
-0.8723325112015274,-0.9722293831272574
-0.8702201832554408,-0.8649148290186366
-0.8700805068911848,-0.8904694717404416
-0.8606746894918391,-0.48334184815965847
-0.855849739130039,-0.24501452436699997
-0.8557198612714343,-0.319593334727838
-0.8550151761699496,-0.3155378950553786
-0.8528376918963563,-0.20007145498222342
-0.8511027012761643,-0.11637123571385152
-0.8413487640406094,0.15257140596148144
-0.8393531174921942,0.07700234270651037
-0.8246888397954959,0.3143405086517775
-0.8184051592098829,0.38299125705069503
-0.8183284232494863,0.3607867262082816
-0.8158562284949036,0.41163967989620376
-0.8147449579065191,0.3970852880724747
-0.8043419668890559,0.31775666694511606
-0.7887066370723517,0.16280541976096327
-0.7875654570590527,0.17650720228590944
-0.787446864867988,0.09634831331780394
-0.7820444892888001,0.11494284744211178
-0.7816896190764959,0.10265015742283887
-0.7800705921072888,0.0552964611515361
-0.7610800788973067,-0.10473389353523528
-0.755137396997366,-0.16786824350699572
-0.7470953643780565,-0.16309596132351717
-0.7417304913378322,-0.12360299692024496
-0.7355103227011921,-0.061744359767556614
-0.729878695912018,0.048504970356289506
-0.7258445369183559,0.10595640255621903
-0.7150518186822614,0.430560741508217
-0.7136038656022992,0.47233960268039754
-0.6980262940195661,1.0796618039974508
-0.6918572522839734,1.3376235176096045
-0.6897261964502457,1.4308884101612291
-0.689303229338043,1.3954899098941624
-0.660051538116285,2.559388481731775
-0.6555515479527756,2.697248418570321
-0.6494212070018648,2.913815986113911
-0.6457225859595255,2.9640890925678454
-0.641174442772539,3.0611548096879413
-0.6407192473611634,3.0725840263959765
-0.6272581015805256,3.1601784549912924
-0.5975581553241547,2.4023043333302403
-0.5907304016510495,2.0829222160939334
-0.5862715114250836,1.9175688839868494
-0.5786714250465756,1.4922696618979205
-0.5670079239043342,0.7715078946096627
-0.5618242826808069,0.47637282207281495
-0.545033938628285,-0.4449626857036117
-0.538269722110924,-0.7812528027775938
-0.5195255186241665,-1.4313676203079022
-0.5117918888580721,-1.586454080124104
-0.5115670040860478,-1.4868224623438917
-0.49563642757960613,-1.5079706534935302
-0.49115057427386777,-1.5272873887082654
-0.48513224514906383,-1.2957247071739644
-0.48511413390376124,-1.388939668643074
-0.4845541094270529,-1.3216114750139647
-0.47922364509795345,-1.2505607994964036
-0.4421425959790306,0.2959618261277721
-0.4393733197870766,0.5141094680562994
-0.43420361119871664,0.659187740147106
-0.4314483613200917,0.7916243424745983
-0.42572501417034747,0.9603073247838348
-0.42429874741014606,1.009201326150878
-0.4198555828283683,1.087702366252272
-0.4173986071083462,1.1925612101678493
-0.415783818074849,1.2492222193269964
-0.41506737349576106,1.2347592567669696
-0.41410828593168114,1.256564401072569
-0.39441580401397847,1.4303479610717442
-0.3859200439183317,1.351243209443011
-0.38436849507363124,1.32862086867723
-0.37378912213268567,1.1135318351291983
-0.36970546100427804,1.0311474767552644
-0.35836283108053113,0.5668655037749596
-0.35390988140679536,0.4213508203675444
-0.3448198973971568,0.03940259040073393
-0.3352730833916908,-0.3346731381452953
-0.31394205572916256,-1.0011527017449005
-0.3014543170463453,-1.2145210292620032
-0.30043619117306175,-1.2097603548429698
-0.29343109870690043,-1.236637077241311
-0.2860194008356505,-1.1967998207282753
-0.2753216744846174,-0.8759467286037701
-0.2668645349257055,-0.5782009253710678
-0.26193320624159755,-0.3816833998254587
-0.2616714145433976,-0.35767954769854604
-0.2551510296023878,-0.06358993775326202
-0.2542463605448839,-0.006212707034746908
-0.2510056472446678,0.21001437654867253
-0.23072710573527466,1.4363609793906755
-0.23010011451862988,1.5033979629299818
-0.21569326037296177,2.425892463327516
-0.21060818493498168,2.6539671092156496
-0.20597496109480495,2.86664851299097
-0.19473613370114373,3.3955509328063624
-0.1890971423856005,3.5116384307474835
-0.18385101308414997,3.684054253336368
-0.18262194026336243,3.6661197747310106
-0.17680033569543596,3.735669616066071
-0.16831353942640348,3.7205512237314338
-0.15502536535248534,3.44300214229806
-0.15166648301204555,3.289724076175559
-0.1487101808283855,3.1905561982253254
-0.1446575084569055,3.0315089944057387
-0.13441980373819185,2.4337177570623028
-0.13399776292942267,2.4180178103241996
-0.13074171015367408,2.2116835156547068
-0.120250669019772,1.4538108164222083
-0.10532551535468881,0.4000275404021413
-0.1016526041854755,0.07857435973408547
-0.09688384392642746,-0.3055737753805977
-0.08049566937617048,-1.4456625008446737
-0.07930848466784157,-1.4632519922099916
-0.07561366986811091,-1.705766565189774
-0.0744346984080515,-1.7629021900110482
-0.07227662071277408,-1.83800249602836
-0.06782646208692489,-2.064588376663891
-0.05418521900603146,-2.6505259677772397
-0.044038283922321675,-2.8383426658540536
-0.04096023310489372,-2.8610660972108164
-0.03935891332158725,-2.8783268458877864
-0.03898768797103802,-2.865006941686979
-0.03752101537192942,-2.8677207713391137
-0.028642975394847614,-2.9139516094843003
-0.02822213390477124,-2.824811325112792
-0.01780981897197087,-2.691886344598471
-0.012706583444066055,-2.530979957427458
-0.009088491521539233,-2.417540850741651
-0.00900676621412444,-2.413699085019029
-0.008293361905897356,-2.378423064851766
-0.003241094450962656,-2.1596919214695527
0.00041477687286395337,-1.9924083516564923
0.0033543486857414706,-1.859413595503746
0.005847133719635522,-1.7663491119893586
0.00599955008021702,-1.779262853290606
0.018939896287562874,-1.111294145148563
0.02770171830226431,-0.6175852021746008
0.04276636856156246,0.17596203372245767
0.04308482573012551,0.19513000967709035
0.04487560759374443,0.21262768073416458
0.046590663106786945,0.3703973221064428
0.04882903891919854,0.4394649513198271
0.051629620581094215,0.6627836828901637
0.052483863034440414,0.6775482130777444
0.05624459547268312,0.8393293360891221
0.059691406389481116,1.0278650551896351
0.08482469733042652,2.036431991054093
0.08570013456397252,2.00405929205905
0.08625622839129576,2.007405128744649
0.0965275629832254,2.303059301872169
0.09882785958561868,2.348875228150641
0.1019497323359908,2.376988422101787
0.1138522565189879,2.5909578555839268
0.11527277029550653,2.635227335577728
0.11572098646938933,2.672925984077462
0.11661553702711824,2.623964851257939
0.12154720935031094,2.7444951308321857
0.13217860678631244,2.7774194155023513
0.144312197642952,2.7428290930498695
0.15273393745515307,2.676505961750701
0.19144745290915433,2.059809885979687
0.1916988346706967,2.020519819593515
0.1937098053438242,1.9845383532105576
0.20004053540797617,1.7797675173447352
0.2000865322220653,1.8180649552295811
0.20399219339681762,1.7456032962040129
0.22933916986296587,0.7683050949072859
0.2301582784328451,0.7595168227100321
0.23454168814720866,0.5658080353637891
0.2403491795938395,0.37101432856641847
0.2415676362296173,0.256096616509033
0.24496873959884669,0.1550094200707916
0.25016749911861025,-0.09292427328518646
0.2618613969032313,-0.6254671164852861
0.2645370003922376,-0.7525882972412784
0.27255052445332906,-1.0964638948611245
0.2827515848979427,-1.5347318547044517
0.2840743784230466,-1.6168867198267842
0.2977250091374768,-1.9890362836144586
0.2990050959359767,-2.124664714021931
0.2990761461903695,-2.0696640466132887
0.3012572080542526,-2.113087458307872
0.3040327859716285,-2.183701055902003
0.3083406218301543,-2.271271619857632
0.31159731658729894,-2.3808349567088207
0.31557069951193606,-2.476121182138127
0.31905549584038795,-2.484124014104693
0.31929864987971923,-2.499769747543486
0.3302988062719914,-2.567522963978948
0.3426840347989488,-2.570953978454784
0.3428345032924427,-2.531152631772041
0.3477318236326816,-2.3958031118622545
0.35528331851089945,-2.3628445765831514
0.36646507112862103,-2.099176493415587
0.3714957521552038,-1.9593255387366186
0.37167980393638445,-1.9683069256683872
0.3807917866593957,-1.681922395355646
0.38593308202740495,-1.571493248372009
0.3927051030415587,-1.4399241499362998
0.3962323668609864,-1.282807356831483
0.4051348510662196,-1.1282750014784404
0.41185219166325915,-1.0140984173213625
0.4129023146623254,-1.0351314512109762
0.42272773946722886,-0.7931359040694067
0.42632087516793504,-0.7652529478171779
0.4310584911569171,-0.7726282308994368
0.43276174446414917,-0.7886413508829759
0.4481164523965031,-0.8238452816938832
0.450277856085334,-0.8337067107987478
0.45872038781071023,-1.0568654137644904
0.47806518992904223,-1.57066336349779
0.48891188228615956,-1.978477622596018
0.49170671293530255,-2.038945226729494
0.49679509898988483,-2.2193056568074407
0.5080449976240287,-2.6123194449339753
0.5127144906053598,-2.767962136395804
0.513619875921262,-2.796132529795857
0.5148837626989455,-2.8399987898582313
0.5184821246059057,-2.9255095405710088
0.5213274600761526,-3.057322329249094
0.5307869570318839,-3.189590201999743
0.5309241492896319,-3.2593892829486846
0.534832624527414,-3.2052296878658555
0.5392609475110905,-3.3717833918985467
0.5393074974104746,-3.3728280572167835
0.5399843323029625,-3.313255311737328
0.5421787704244609,-3.344656367586751
0.5450748870468827,-3.344935074338677
0.5455930917869702,-3.370991359869753
0.545684534205785,-3.3459761134728794
0.5665215821373559,-3.161476558605459
0.5690800634543929,-3.137210105041804
0.5837947344768288,-2.742672428827853
0.593952066678102,-2.322753123522741
0.6118004147518938,-1.51050252673042
0.6148512619919497,-1.36218227763585
0.6287489407447753,-0.7323849357271645
0.6486931180610522,-0.08117248117820955
0.6498737222730018,-0.08577265926742955
0.6529233896503626,0.051389666860290846
0.6531838345964687,0.05609760959089013
0.6628872195166213,0.24033733700665555
0.6688878239015161,0.33402539969507894
0.6689377584458134,0.34479233151984084
0.6693179721562874,0.3194912773388921
0.6697541537117848,0.35896873684546937
0.6703387850652702,0.3194884433366168
0.6766037154542417,0.38140965330903986
0.6791627916999374,0.42210198154821293
0.6813288713333989,0.37341225386454974
0.684594727253411,0.33504533027907873
0.6895439840470305,0.290545416994342
0.6897951153678519,0.3435220755784308
0.6932668206328376,0.33100849907800933
0.694644054805698,0.35664619182102714
0.6989803763911664,0.28143428576460844
0.7030772855677441,0.2796094253584326
0.7094772027236473,0.22842510268612182
0.716503757885675,0.06216766549849374
0.7178895856478449,0.040362548713544714
0.7240286079768863,-0.0378089303203548
0.7271839103937809,-0.03198486128855152
0.7441746359885788,-0.15360087181746787
0.7443548570220653,-0.09519338173274279
0.7602254921888614,-0.10415919087591513
0.7622933899683115,-0.019589156441445304
0.7633082804027564,-0.05079913699788424
0.7718871623617138,0.16768666673041527
0.7870272521463146,0.5355604482195442
0.7910021186881426,0.7443761544805914
0.7951215834880445,0.9267380371283459
0.8153432488283334,1.7301006271055204
0.8274751685285584,2.251860631376362
0.8276232035190301,2.2902149890577177
0.8276519763497436,2.2890318354167456
0.8364699479053703,2.6073985860255804
0.848545801856571,2.963220356501365
0.8519402989037985,3.0199831009471816
0.8630621140999395,3.133664964319511
0.8681696135189698,3.173359226613107
0.8774156687237364,3.067012989771751
0.8777906227819678,3.0058729147372474
0.886258407630125,2.896402939335154
0.889002880300624,2.831374298173343
0.8911069319234843,2.7933755272138794
0.8929448654018817,2.6793364393380354
0.8943928671731607,2.6411098749160757
0.8982818058432782,2.4586335374788377
0.9053907512202568,2.165650798103758
0.9067747843849148,2.133970517097735
0.9076371749388548,2.113887430216007
0.9109209206239068,1.9325327665786016
0.9159505140977648,1.6365290486733401
0.9164728336423069,1.610101490802202
0.9215001044553146,1.3056411676727664
0.9218963622304788,1.3554987821831566
0.9307160051976733,0.7884178484115475
0.9383668264435667,0.27504017611337345
0.945393301493179,-0.04448816737253539
0.9482414938040353,-0.3063034297338555
0.9508966621119632,-0.3738035449756454
0.9554640479405041,-0.6506740060114795
0.9637291344180348,-1.007547725422138
0.9662387421611993,-1.0370412377263079
0.9749450511149576,-1.3483130323317374
0.9804129024559325,-1.4662838431532061
0.9918857393771932,-1.580293140089904
0.99450947672005,-1.5670676121826905
0.9950015954225058,-1.618282023071997
1.009609092302024,-1.3966393202318017
1.0098638802930484,-1.3842052666245896
1.01025466406006,-1.3910751530981793
1.0104208654381601,-1.3752197540544817
1.0150948610939965,-1.2647914632164843
1.0251365118305635,-0.9930372189314183
1.0259295511038502,-0.9055369961250386
1.0635754810233014,0.6882350704220039
1.0697997192936013,0.8877124748726579
1.0939551090489399,1.4285167332645456
1.0984223616481312,1.456151524443254
1.0988119271427,1.4509847287952446
1.0999281759898851,1.4900137407674936
1.1014496664396702,1.3993718756520295
1.1042355245155555,1.4061109104735625
1.1058223683345734,1.405154136754394
1.1072184698135175,1.401960091778832
1.1150336082887007,1.3012845983007488
1.118375445366369,1.2568303074789928
1.1246029775732858,1.0900767433871463
1.135193945673298,0.707418753503289
1.1573746895361534,-0.18456160420917928
1.1685158550088932,-0.6226851435773793
1.17650724223288,-0.8684399626526701
1.1840957545345,-1.0651823007183419
1.1848078249747145,-1.0764901792669161
1.1875663850461526,-1.0842869724527053
1.1906008250358813,-1.1265007766020663
1.1937590327109557,-1.1741964958179834
1.1958032739598767,-1.2779465184661631
1.2071277090385548,-1.2142035665764594
1.2092284928900643,-1.1386278183173544
1.2113660718279018,-1.1570958994788936
1.21710786806306,-1.0711817333033709
1.2226046289945032,-0.8657220333300106
1.223349097674598,-0.8434407579990245
1.22644725643302,-0.7968202751682707
1.2307456458619663,-0.643023297589863
1.2385183680366412,-0.22572538873632783
1.240034348800882,-0.112386841005943
1.2453829992908148,0.16576962330584058
1.2490185241278544,0.31549396063872304
1.2633172632791343,1.2301684642192416
1.2814468150748803,2.3613733531439838
1.2828652579319355,2.4286923783636776
1.2840543954628725,2.52569975392799
1.288976199502292,2.818662702771135
1.2942233089825015,3.0120738385095316
1.2979145083838208,3.2382144818647283
1.2986591752430652,3.1642486800227494
1.3047369359932235,3.477555100433664
1.3062446796360732,3.514436153769717
1.3105465062964106,3.562016809120029
1.3165978208914861,3.693987738611609
1.3197657585990976,3.6740981119324605
1.320083481582719,3.735592492322752
1.3208745886954896,3.7055810598183085
1.3221645516186573,3.8247984008392963
1.3420376825568203,3.415789766074823
1.3420502691910148,3.4318666843193237
1.3573368198996256,2.7654680337468776
1.3628706388185012,2.3784055242189726
1.37051160956893,1.9293550866706402
1.3779384057770692,1.4122997274007572
1.3823878612997085,1.092253649623774
1.393889629909058,0.239046031908291
1.3952917347013845,0.11772156012768502
1.3980095615104773,-0.10616550992869313
1.4037505824764773,-0.5308552901494513
1.4052746421148878,-0.6142525291189199
1.407069104187241,-0.7512729531154204
1.4127514345392438,-1.1306218761214735
1.423182160602817,-1.829330169960028
1.4246240436573254,-1.8561136999763441
1.4268307220140253,-1.9955343297766128
1.4513192406904194,-2.7518300096066772
1.452236234117711,-2.741306395356788
1.4610336473417567,-2.8360939142422557
1.4686813897337139,-2.7949243361555647
1.478378524838691,-2.678078058164619
