n_harmonics,base_freq,magnitudes,instruments
9,3.3512168967691705,"[ 1.64844834 -0.09805174  1.84381771  0.98250158 -0.50952646  0.16437008
  0.11892192 -0.09568853  1.3059995 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.3749491418697692,-2.1405649539767126
-2.349695947944185,-2.0791713506261957
-2.338190968757711,-2.0779384677231505
-2.3346710107639925,-2.060615856351549
-2.3224978326798986,-2.0850923544130886
-2.3216781747208826,-2.098659557721355
-2.3170057075419326,-2.113370218528786
-2.314646613247303,-2.0993151946500657
-2.3124216977807777,-2.0914192913945016
-2.3078512263638897,-2.0998811900926846
-2.305344910243853,-2.1068761770214692
-2.3008755114940453,-2.0623224581087447
-2.2985996950497576,-2.0700315762516333
-2.2784837864013303,-1.8130672446641098
-2.2783506716114514,-1.8142791472419861
-2.2726903339515765,-1.6786125832475969
-2.263283349251318,-1.4305263511454722
-2.2520221410500154,-1.009498015772784
-2.2476250373208075,-0.7762864982968548
-2.239167352356234,-0.33262689250439675
-2.2338001454562617,-0.02355204856046235
-2.231959399667538,0.08845936436422791
-2.2268077295330415,0.41049039003117627
-2.2163313007939633,1.1235502621813445
-2.213361347380019,1.297971138238045
-2.208562013238023,1.6184940204313731
-2.2069137120946527,1.6905350612975631
-2.1868900677231835,2.956385973937025
-2.183566178351639,3.128040029492817
-2.1829092003809247,3.169643208642271
-2.1786594557019017,3.364979479994269
-2.166177238395621,3.810595063539503
-2.1634706798296657,3.901333526598683
-2.1614690192450423,3.957164291418941
-2.158636398684119,3.974274431698711
-2.1519788779399667,4.02003549520547
-2.143661552507351,3.953920555050031
-2.140819924267031,3.900713934375338
-2.1384004651670008,3.84519762083602
-2.130060794922743,3.5826045750094453
-2.1296597347268067,3.574819133514331
-2.120086524000764,3.1205757428267242
-2.1106136537567544,2.530678789380338
-2.109362136753096,2.448574411913114
-2.1023665723578464,1.9657473609170757
-2.0945927841227734,1.377536333407158
-2.089605317399351,0.9754567302924849
-2.086469831644225,0.7445672801910976
-2.0801830343941186,0.26136836384774076
-2.0800453774589593,0.2356820742760306
-2.0765808095213423,0.00467845287052082
-2.0749922694346967,-0.14296708605336747
-2.069162848580417,-0.5312708426349023
-2.068130132100599,-0.5761298822398258
-2.0658881418541477,-0.7273239164262526
-2.06084453227069,-1.026216853180852
-2.0577944640443873,-1.1805102024237146
-2.055557195929703,-1.2751574696005235
-2.054236098972696,-1.3423291634782741
-2.053213595366752,-1.3700867958927199
-2.0514299003666627,-1.426077392796433
-2.050928046476,-1.4938732678682478
-2.043364808220863,-1.6967725061289207
-2.041584329855004,-1.7317942151856929
-2.0395933893663094,-1.760985735618543
-2.035209736352118,-1.8371388675223506
-2.032594409845287,-1.8070375443321165
-2.031896666869126,-1.8246797557958367
-2.018152099978307,-1.5513067397399478
-2.0122646574316976,-1.3331534919468793
-2.0096360198069547,-1.2104050095246885
-2.0061479778643476,-1.0297300002017162
-2.0024605462791336,-0.8196660787761605
-1.9970978130552006,-0.4455348798525063
-1.9900139802655752,0.04272718087029669
-1.9876634092440044,0.24618115688459358
-1.9817011350559648,0.7515932778503048
-1.9797836294008222,0.9099471343943611
-1.97805459925725,1.066925964257965
-1.9720212897448677,1.6052832748102879
-1.9593905870356614,2.655519448666555
-1.9483387365592282,3.505049552921972
-1.9471841739214364,3.566701277837057
-1.9467413838579732,3.5910168817007917
-1.9440364829031023,3.7519820670902897
-1.9297453245084444,4.443078566737549
-1.914381332192342,4.725282577402847
-1.9113400427445555,4.737245206943648
-1.9031687783860887,4.60556407501904
-1.8900573955200544,4.0918404953105245
-1.877604255391006,3.331747925785958
-1.8704272433043097,2.804207646639505
-1.861678859183153,2.1192868253707373
-1.8615186756519777,2.0872779481654784
-1.8599480560666823,1.9604658357983704
-1.8573118071919548,1.754340378258647
-1.8378869596415277,0.2187623606446801
-1.8344785401776993,-0.005485415858502332
-1.8314522030886293,-0.18913155372911106
-1.8269113929114615,-0.4612221039495039
-1.8260601913372965,-0.511229164553791
-1.8260240377434958,-0.5126591636321502
-1.8209106590524673,-0.7669457197339509
-1.8163069383307084,-0.9355336749350908
-1.8095317608556793,-1.163155530592392
-1.790610825392052,-1.2015143201262184
-1.7886012790619852,-1.1780628335986083
-1.7872159830703949,-1.14737202547056
-1.7818071490173324,-1.0004337012499493
-1.7758728950643763,-0.7709199416280219
-1.7753925147679595,-0.7465189335398262
-1.7668860612604933,-0.3302753228825465
-1.7642811217800223,-0.17722783692537517
-1.7641554424823147,-0.16428475713450416
-1.7602807065035935,0.058927216302651464
-1.7600433579340724,0.08364969387287852
-1.7565940539797449,0.2866634100578163
-1.7519940750375262,0.5982121361043657
-1.7481098626014835,0.8674578753808727
-1.74420910645385,1.1263387042412754
-1.7349555539704906,1.7496503129438858
-1.730548135438569,2.0159258069416097
-1.7274355763761973,2.198810386082182
-1.7270928334481583,2.220175563305981
-1.7208873980031263,2.5500135074780976
-1.7179873053675028,2.7020302460373014
-1.7163631998686792,2.780488290861006
-1.714880650483089,2.8585641587405526
-1.713803854912515,2.874640625018843
-1.7121161684505297,2.9665114418254857
-1.7093060285997923,3.040390193878482
-1.6857345742474699,3.2930014473293707
-1.6833103353973957,3.2446902744292903
-1.6794662978310233,3.1543309879067354
-1.6718145678940122,2.8546081816972895
-1.65956881887462,2.1823794357554323
-1.6575641852701695,2.069301556048342
-1.6428266399719433,0.9552081224874134
-1.6363521020372902,0.34422570197616337
-1.629626422140486,-0.26182066110007807
-1.628612395104853,-0.3651522647494623
-1.625836928708061,-0.6161120820513721
-1.6186182831804938,-1.3047999910254475
-1.6127889876171113,-1.8131789067746482
-1.5949364370952586,-3.2892295150855997
-1.5901504575045813,-3.5984264600575075
-1.5780366315160725,-4.282497236262922
-1.5732088664618666,-4.476463219743568
-1.566200884325798,-4.6942104640577975
-1.5630134769449824,-4.784162994605893
-1.556053834220025,-4.848093733698376
-1.555004759443316,-4.875662461661376
-1.5231618075141795,-4.389934723066246
-1.5204991302717403,-4.299975293247964
-1.5182632999147418,-4.231597073927952
-1.5171631892117312,-4.185222684808861
-1.507622529600481,-3.7931533701991147
-1.5022657240532755,-3.5635681308537803
-1.4965398387025266,-3.3142809759693663
-1.4957726645390064,-3.2808629310964252
-1.4929664598675847,-3.1527760792811175
-1.487400680299562,-2.8764114339685545
-1.4870539905224243,-2.878442442212277
-1.4772798967115326,-2.476816837992222
-1.472181076876884,-2.255617772020822
-1.46885245909756,-2.1075805055413017
-1.4620394636733027,-1.8507013860541321
-1.4549817278083386,-1.5924955544470705
-1.4528874913715069,-1.5361020003771384
-1.4456053160334954,-1.3014297116998912
-1.4218036134740306,-0.7565318228538171
-1.4172469831284515,-0.6819125774609827
-1.4171884008560791,-0.6688193287646231
-1.4170024549091191,-0.649685401523451
-1.3905695350226925,-0.22675611870434093
-1.3840015932303844,-0.09251447745470345
-1.37406516933471,0.032768045263447496
-1.3696564796641073,0.12111961317221845
-1.3656764019150693,0.1728147008794938
-1.3656615358364599,0.17312801114290527
-1.3625020661406557,0.22461446879196664
-1.3561566347173357,0.31101352274380994
-1.3530626721226118,0.3720575912572251
-1.3473061384112648,0.46264520425540095
-1.3383832596522012,0.602134810453783
-1.3298680896661694,0.684991366050369
-1.3266443235147336,0.717685584111309
-1.3222181375840636,0.750887598482918
-1.3182499862033392,0.7596888279842211
-1.3165517901694812,0.7669816772354507
-1.313857587483649,0.7742443619789479
-1.2939253976249458,0.6916195023583902
-1.2848527955162818,0.6142163027949186
-1.2829018748169663,0.5502855962577945
-1.274608096961965,0.39643483370595517
-1.2736532791442008,0.3863969939020437
-1.27164820205481,0.3170668977536445
-1.2443309567269967,-0.4732511449656377
-1.2439792679875334,-0.4893430087639152
-1.2349581260293176,-0.8165715186255681
-1.231142596648309,-0.9491718597225195
-1.2276669834443639,-1.0662682021214032
-1.2265510262170871,-1.0796088338495398
-1.226460422340266,-1.1086667546747284
-1.2232734465800876,-1.213940436266221
-1.2143388888544302,-1.5028845043281802
-1.2139608978318468,-1.5128207461379228
-1.213215308864864,-1.51587599842812
-1.1999487347006141,-1.889589224567294
-1.1990818672530998,-1.890793738234692
-1.1986342113101214,-1.9434967599000608
-1.1949346601648545,-1.9979896685653764
-1.190629623756482,-2.074194479497038
-1.175669702349462,-2.241583114354444
-1.1750904613813102,-2.2622248041471376
-1.175060929313926,-2.2610281763884865
-1.1745235607375575,-2.2790755338311244
-1.1701771417714917,-2.2674961298119656
-1.1588250778809048,-2.250410887090968
-1.1567278944224137,-2.235584263273278
-1.1561620499662444,-2.229037008141438
-1.1546784759824325,-2.225868888601211
-1.14259184341402,-2.0726185427095767
-1.141825154690185,-2.066624650653911
-1.1322915982299382,-1.883666076758102
-1.1265172607510376,-1.7832889165706876
-1.1246744621358606,-1.746488241727155
-1.1175300920398854,-1.6118264950628922
-1.113167761137651,-1.5256755262736976
-1.1104599392739372,-1.4575466215632606
-1.1074601339348096,-1.395664520759146
-1.1063029815206604,-1.397793771957555
-1.105053490718301,-1.3611290830261882
-1.0951295378325026,-1.172267334130138
-1.084966662939104,-1.0145341153451504
-1.0821923826778697,-0.9679272643977974
-1.0797315970535006,-0.9213585956593867
-1.0681952327662212,-0.8087948830457586
-1.0667485846492155,-0.8064458686890508
-1.0626467269722324,-0.8119308152395877
-1.060746507631934,-0.794318395200823
-1.06045203273973,-0.7775240365961663
-1.0604164937264098,-0.7862172378731985
-1.0517724442238578,-0.7178532390621859
-1.038344379436793,-0.7158297258050933
-1.0288273620876076,-0.7428643385967801
-1.0259672627816208,-0.7470083960704501
-1.0253224920295059,-0.7365087181011621
-1.0233649818623936,-0.7579144965669213
-1.01921411753242,-0.7372619094976892
-1.0092868004086615,-0.7609771554358261
-0.9809540059048327,-0.6427079182033884
-0.9808539865014803,-0.657587559712374
-0.9796227824726813,-0.6318015322700737
-0.9712548405096753,-0.5434005369711429
-0.9712278846161198,-0.545745708222337
-0.9703345176372205,-0.5280402114570037
-0.9677614992857699,-0.507376951192907
-0.9404795306417459,-0.0984037363564417
-0.9158496186088634,0.2596688016031333
-0.9072091273823917,0.3670011063703394
-0.8986283710029346,0.42306168824870294
-0.8914575360088937,0.44349811922885
-0.8910484595834332,0.45847843069290994
-0.8901817519183695,0.4505840071034206
-0.8868715863268974,0.4423760938666484
-0.8841500768433619,0.461552064759925
-0.8791341747183141,0.44231066664981245
-0.8739875547975391,0.4230312259187029
-0.8725337498954016,0.41435166926422917
-0.856186074295632,0.31665476121797814
-0.8501896726211355,0.24237049501112629
-0.8475473547092904,0.21830399641861106
-0.8411238602851077,0.13282495453843496
-0.8328632786386172,0.0498764030821862
-0.8326542346302004,0.05571440167055253
-0.8280796057691848,0.030974798528117544
-0.8246252673151933,0.021649733363724194
-0.8088252593584819,-0.0058494629848775586
-0.8005537831134433,0.04143259592643027
-0.8000083686050341,0.037313646749511264
-0.7987947914172393,0.06885853448917835
-0.7905609320427396,0.17525780423447362
-0.7832514484252151,0.3335799766196751
-0.7824314198696403,0.3577240369367216
-0.7788377838346126,0.43223448989311514
-0.7690045863529114,0.7077636370028139
-0.7647061976110354,0.8826072490582625
-0.7622052099432022,0.9709295385133233
-0.7592366408335183,1.0430081029059752
-0.7589703864581123,1.0856914081422493
-0.7571742519158384,1.1504394715468587
-0.7549617645559525,1.2168560345828434
-0.7547778690095899,1.233476218752187
-0.7393816207071802,1.8809884610236005
-0.7392635844336888,1.8722861920050902
-0.7279625826422449,2.347013231796568
-0.726796692362778,2.3884587972324196
-0.7267006155177675,2.396905199094069
-0.7264914590071756,2.435159549874299
-0.7263610603078772,2.405655750431082
-0.7250204981495196,2.4688618246872895
-0.7187238924350323,2.7075130135773184
-0.714226695181992,2.846045837577166
-0.7094118187282366,3.025425521508909
-0.6988140544214234,3.243126450827184
-0.6890516040504862,3.3647222469582316
-0.6883678253196508,3.368669648833762
-0.6687205729232542,3.2714165168957523
-0.6604834693920543,3.0726275281057305
-0.6571943219802279,2.99641867910133
-0.654091195394856,2.8803912417390287
-0.6499915037386881,2.729928290960754
-0.6215965266085233,1.3407159281310486
-0.6143393018858228,0.9020151668327737
-0.5992651600702024,0.05044817576541185
-0.5951744506069643,-0.16624292883698452
-0.5903430986070033,-0.42849602563247413
-0.5889115374869656,-0.4923651655188278
-0.587849851942833,-0.5544720239681449
-0.5860059671136435,-0.6212503295587491
-0.5805090078969108,-0.9089261969360867
-0.5684185942808884,-1.359324500154205
-0.5613043319673356,-1.5925417935639719
-0.553055106176453,-1.815794842300452
-0.5503215442619198,-1.8700525322523371
-0.5480435215338417,-1.9107012543506703
-0.5469684889906845,-1.918253873287168
-0.5180305614323828,-2.1618753872879806
-0.516269890169915,-2.1894973762936236
-0.5112550876479736,-2.153921408634692
-0.5065574630917058,-2.1478199772183326
-0.5058283674597757,-2.1546962628519535
-0.4951542385203842,-2.1185437627280974
-0.47874793024523044,-2.0908119076947282
-0.46993323637230056,-2.0566763856175485
-0.4636344393205798,-2.0582659731742297
-0.463119767261567,-2.0752080475741757
-0.46170646942242133,-2.093429687093483
-0.45536142717309724,-2.07268385796936
-0.4531137702612398,-2.0884182500139463
-0.44768666157341475,-2.100996803485983
-0.4415500134167827,-2.104506037467272
-0.4338622626625632,-2.0945123710116715
-0.4272030643910014,-2.087266673947277
-0.4233168809553165,-2.057344469904106
-0.41902473550756714,-2.0365513222059506
-0.4059094383914168,-1.866871736691254
-0.4014596116647917,-1.784909316195714
-0.3998752542836135,-1.7382870020749979
-0.3867773613919905,-1.3815613291100133
-0.3815806122678409,-1.1650089604084344
-0.3633701441574071,-0.264791729545627
-0.3613059489771082,-0.1584805614759633
-0.35574091754527615,0.13826085660983156
-0.35285088778380835,0.3519588572008076
-0.35198577809162757,0.3925231765620256
-0.3502014242640339,0.5267535207447129
-0.3460645678726646,0.7953111802264199
-0.34527127405464597,0.8327252860900343
-0.3438021479894555,0.9319522679356812
-0.3421086206416506,1.0526553285356832
-0.33316147337100155,1.652345322941131
-0.3280067981507946,1.9831836929706639
-0.32770443534841043,2.020799486214902
-0.32145105965189114,2.4269720670600443
-0.3175027134858075,2.632415123207691
-0.31372066456697834,2.869635956714417
-0.29586885702362853,3.693129452143649
-0.28814166007154096,3.8903644549503476
-0.2766892216693635,3.999573059614298
-0.26682871552969667,3.926566238839747
-0.26558972535406333,3.891360791653374
-0.26283697998945676,3.8597387979269673
-0.25918131475485096,3.699661470040226
-0.25454857685417176,3.576099163065907
-0.24410858860225648,3.0307283047073503
-0.24270416310893506,2.9713984835955407
-0.2333857505833863,2.359313934032653
-0.23067956111526833,2.168006409301584
-0.22967857483070064,2.104567702068885
-0.22814506571975546,1.9761717605547082
-0.21881521201805176,1.2911322012366735
-0.21034757772188106,0.6289145865511752
-0.20542773096386524,0.2806450755563463
-0.20290626140826484,0.07436577611623466
-0.19764490103489063,-0.29487329831541637
-0.19649655632504892,-0.37966218771198673
-0.18979260722895486,-0.8097860324937508
-0.186622346721113,-0.9985839534628473
-0.18411689476066018,-1.1152415178705686
-0.18221337420016237,-1.2253770093291292
-0.17810006480268425,-1.403700396820014
-0.1738736733214541,-1.5501952112057016
-0.16516495676867704,-1.7573333497729227
-0.15438698560142017,-1.8032905412741538
-0.14856095601240193,-1.7187072352146093
-0.13912720173751492,-1.4244361391349658
-0.1387045821405497,-1.3945803944604391
-0.13603944333963458,-1.287371478330166
-0.12999738319006493,-0.9744592429936682
-0.12959247195205004,-0.9654821737642338
-0.12729728862092404,-0.7919249228566134
-0.12666643806971978,-0.7496471474819387
-0.10546989563928566,0.8654379710395049
-0.10513044537053418,0.8943959328972209
-0.10236177466826346,1.1247798473593174
-0.09845401801430231,1.4566315718299068
-0.09651246403338298,1.648729374505504
-0.08472828768477658,2.640321454865251
-0.0837346759259141,2.7015246006504587
-0.08162794455672895,2.891222263885747
-0.07829441902623735,3.1537286545133605
-0.07080665664846464,3.6714705294274848
-0.07063061298720674,3.6725668391367945
-0.06887557652775556,3.7903548920344576
-0.05039361890931593,4.588687067345177
-0.04832707114243018,4.640466786287775
-0.045208010377794317,4.69755274652399
-0.03293393701591629,4.660826289891924
-0.02255629243007462,4.426986663967397
-0.020890503876741295,4.344007918296801
-0.00279972802134143,3.3250834144074384
0.004228898586255525,2.823614722986416
0.01162078393556465,2.2350851890514716
0.01708641015369583,1.812490373923682
0.022264101100438083,1.3899967883406124
0.024992740100350908,1.1539920931446421
0.031773545717071805,0.5986758433867785
0.03527219763816625,0.35660119062603274
0.04504756543834443,-0.29235216955994214
0.04631570416126429,-0.3683766617057093
0.05274092144875109,-0.7180763181350226
0.06264143502707453,-1.0818005568484546
0.0722501529327797,-1.2798564517269346
0.08108318541438297,-1.2767030161974597
0.08752814266415809,-1.1676951679497458
0.08971207642303547,-1.1013813600092182
0.09004822351620856,-1.0860609401946772
0.10607236325125147,-0.4492631749107378
0.11278119221563232,-0.04502343544900178
0.1174638720894845,0.22814120993115974
0.1188422707835608,0.3191021937943994
0.1216009350965539,0.4954846627560616
0.12633501352262932,0.833636284270978
0.12914314263159898,1.0206816137196872
0.1377262890387243,1.5770062813869483
0.1402811516642437,1.7663101591617827
0.15221563391347637,2.4793226229849585
0.1561498496007494,2.647442392441991
0.1646994465934597,3.0117298904922194
0.17822723938855445,3.3033915506284997
0.18246811780839955,3.3333540841895926
0.18505337765774676,3.316158543634767
0.19090953618300688,3.2291882809718158
0.205263219448228,2.7868960805613754
0.20772636758120377,2.6488802667840408
0.20775687045462332,2.6464527634024138
0.20838198432600175,2.597469744788903
0.21588569497103993,2.1408293325682672
0.22162469775534888,1.7630338248335158
0.22241724461360768,1.7011669962073446
0.22938365231128088,1.131775121260339
0.2329094592852048,0.8274426074971134
0.23526884948895743,0.6434996957009165
0.23849672763536667,0.3489242265691189
0.25279925162165684,-0.9968177540299782
0.2538449328158454,-1.0635995396343751
0.2574905775710845,-1.3896803395459532
0.2725055397659242,-2.7167466656817507
0.2772207310370578,-3.056706444799564
0.2788573284383684,-3.2043260392487425
0.279799954187796,-3.267559119873241
0.2883635895406367,-3.83146626108533
0.29837834053978973,-4.350253493405152
0.2984636407902306,-4.359919605694886
0.3108511495564614,-4.775641165982611
0.3131265371405867,-4.803619047945516
0.3202709334964786,-4.867390757403889
0.32415760640661695,-4.92647150773161
0.3247455917130342,-4.898728182594266
0.32488158827221447,-4.911738024082527
0.33795543529050587,-4.7724289051587165
0.34424949774922275,-4.637100106285923
0.3479179448549137,-4.51764052108029
0.3576967562813387,-4.198626228583656
0.36818830059742247,-3.764084938305501
0.3704182567784242,-3.6605560942906745
0.3717460247849633,-3.610433725434214
0.3751162672178454,-3.449525702696603
0.3897004429183948,-2.802666572912009
0.39193092524729334,-2.6849982802619055
0.39489012166740345,-2.562694037991098
0.3988312169904491,-2.4052538852066054
0.3993106433161442,-2.3856745000159436
0.4251058255971918,-1.4482199408944263
0.42995969123463773,-1.303340396937582
0.4309596084785863,-1.2852090467535082
0.43151741620491446,-1.240632490607385
0.4586661170431503,-0.642862358675643
0.464891609085738,-0.5359988493296006
0.47485337145828943,-0.3640901603774357
0.4821479761263445,-0.26840798845319763
0.49443521028442206,-0.0542494759233661
0.5136047163705806,0.2446161587226706
0.5404257948981113,0.6053808330951891
0.540997356636252,0.6424085285992562
0.5412500455524887,0.6303599921531968
0.5474755325392215,0.6970041857612748
0.5511924138718656,0.7454689125570423
0.5739499981905665,0.7448584703710819
0.5817219345508722,0.6924718853948119
0.5831622526260709,0.7209979731252506
0.5842162951890968,0.6884838020954475
0.5951320989844859,0.49883452439351855
0.5968494042268659,0.47422426860345335
0.5980613175392504,0.467687961206655
0.6016528394474392,0.3666186811767609
0.6049497486626607,0.27986939704287805
0.6050988122059744,0.3019785018200223
0.6084917169372881,0.20152368758029676
0.6257832465739188,-0.3230675110892235
0.6352178699800985,-0.6344177499569877
0.6493001059321966,-1.1459558400189216
0.6528364206580166,-1.2546256745201805
0.6541660625780068,-1.3232075242105368
0.6555094279438638,-1.3531910566498118
0.6585651340382599,-1.455116671701436
0.6729456396430704,-1.846499939937602
0.6866016775826296,-2.112017763762609
0.6878034937929258,-2.134554713786935
0.7028476337474956,-2.283062179363786
0.7050118455451173,-2.270347283397091
0.7087219110492118,-2.271558538891459
0.7213110623619947,-2.215885927838436
0.7216036143691866,-2.223454535344903
0.7293546113703187,-2.1358533998390414
0.7306656910276947,-2.1066208491346448
0.7486223558240708,-1.7925103753009812
0.7530595999600962,-1.7009794105161413
0.7611589491885464,-1.5174217643250911
0.7623156150259431,-1.5042145715921826
0.7669780071132513,-1.4276298374989953
0.7678119868060582,-1.389119649818206
0.7699489330980684,-1.3360553862359004
0.777488401768569,-1.2121507003670617
0.7782329028607848,-1.1845520255643063
0.7794211187287612,-1.1336385779822518
0.7859272443580911,-1.0654586609126002
0.7910598164974054,-0.9893840676513981
0.792945948801548,-0.9451274631067718
0.7938490456824594,-0.9782343571724395
0.7941435433934041,-0.9336614385565967
0.7997238926166759,-0.8979484471023751
0.8002594058768695,-0.8785742465249715
0.8087210670234137,-0.8258197489669672
0.8098951295054055,-0.8177832769114299
0.8274759592665095,-0.7444747301367414
0.8286793318109353,-0.7585410712690093
0.83323816541923,-0.7310071213181282
0.833387475032322,-0.7301072948318457
0.8369662540586633,-0.7281291787622962
0.845724061465777,-0.7384694994045743
0.8468689215951448,-0.7224919082341272
0.8526214557578138,-0.7527521487343821
0.8643100974546236,-0.7597012240879656
0.8730658794685442,-0.7395173800672521
0.8780120270235736,-0.7606592466150777
0.8781418457060588,-0.714406820252224
0.8875691294858079,-0.6648305656007567
0.8902088731458613,-0.6762504799139342
0.891642483620557,-0.6879567332028219
0.8954917698585922,-0.6184227952399339
0.8995830881157909,-0.5923056897000188
0.9017524788921625,-0.5356770832407176
0.9024783940202807,-0.5660151963401355
0.9246956333865768,-0.24464899995897507
0.9290287786020817,-0.18718276707682463
0.9382730200524305,-0.038540083921929175
0.951463006008118,0.19351782467857004
0.9548374063523717,0.2292394301606054
0.9611822649236132,0.30145670963690885
0.9807784269367259,0.4454554046298489
0.9833262833800287,0.4388402554956337
1.0150231291361882,0.33184045061001083
1.019664967832309,0.2975126441120269
1.025878504964762,0.21396607187581393
1.0306973885066952,0.16863213801991647
1.0404316973230419,0.07118120523407599
1.048660108724759,0.012820917622935465
1.0488418535266053,0.027229012605638647
1.0555873121728494,-0.03624049030772117
1.0613135760266337,-0.025546889500833635
1.0655625861752647,-0.0061621340632777395
1.0754597402347565,0.06387300479585666
1.0765227247966855,0.06459887116953057
1.0797903909741855,0.08435726719607847
1.0842336545033522,0.17992635583032685
1.094352371019104,0.42279740767759244
1.095770706042554,0.4229414761780699
1.0960808858858,0.4295036955934773
1.1179091454864718,1.1489561164799411
1.1254630970564037,1.4631262486467738
1.1547919130705981,2.625019466045134
1.1599159724191956,2.8543937674082414
1.1678539173548712,3.054882256072689
1.172389821794332,3.148661707491378
1.17517890017937,3.237416379855869
1.177812970242739,3.255772407825168
1.1833029708236733,3.354994001351951
1.2128451129976696,3.133735367454368
1.2147240767152283,3.0774288633681266
1.2169531718081323,3.001996234670225
1.2173826691975016,3.0009666956815724
1.2204144002677033,2.90540033290448
1.224378008333023,2.765460069109442
1.2313950818975963,2.4486346851068324
1.2471629053553182,1.6872584041113379
1.25392412695631,1.3065489364084621
1.2610368021364557,0.8751678546959657
1.2652881097501067,0.6387823996842085
1.2728352933683507,0.20924180179249768
1.2735892356524765,0.1530625180400698
1.2768829463544877,-0.008257881758725268
1.2781579936996375,-0.08122614119912458
1.281790362277098,-0.2816171677100209
1.2833165394052282,-0.35880382259524224
1.2840223504427977,-0.38528865766683185
1.2945626071232823,-0.8775433702580133
1.3005282894726342,-1.1580578313912457
1.3005817704048503,-1.1545708360328464
