n_harmonics,base_freq,magnitudes,instruments
10,3.2792140311680145,"[ 1.59898041  1.51519652  0.31666406 -1.13548204 -0.39522901  0.19930817
 -0.54253022  0.25827834 -0.26537556  1.11535672]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.6068932145116337,-1.9783158333760775
-2.605405153724139,-2.030757400142171
-2.597620507737599,-1.9415671581947087
-2.5941444649644385,-1.956925001950318
-2.5904553239012413,-1.9519510553716963
-2.5890807059062775,-1.9069271349903196
-2.5858294126222665,-1.9299501346388686
-2.5667915539497876,-1.760951013937866
-2.564283115156708,-1.7588085224592194
-2.5570065512788966,-1.6949138271104411
-2.553456878652611,-1.6229722360413101
-2.5474756771988343,-1.580330373581951
-2.5425817280336362,-1.4931627286037907
-2.5424005215427914,-1.5144137855246707
-2.5412711187822783,-1.4833386702727296
-2.5395107036739706,-1.4325350958529162
-2.518846394415758,-1.106907780734554
-2.5150557247818983,-1.0689124562545949
-2.5127969817080573,-1.036063814455293
-2.507226232391675,-0.9181836936720397
-2.502363805852622,-0.8724219848281124
-2.4999327211662727,-0.8055025890439179
-2.4959762086148802,-0.8009146602918394
-2.483220628456671,-0.606427700439783
-2.4749568043631536,-0.5635849346334478
-2.473441278629802,-0.5666137009940474
-2.4660822993168585,-0.5266285987201402
-2.4605858828390352,-0.5615306145001278
-2.4572724982789325,-0.5796661554763081
-2.4549903117070255,-0.5982672198323401
-2.453534181618655,-0.6123589805058516
-2.452065276290832,-0.6046264389611012
-2.440458225490631,-0.740831301213821
-2.435845998155017,-0.7728346777951238
-2.432326423992765,-0.7523542425946517
-2.4265867133955745,-0.8836072327629728
-2.4088294519529043,-1.0311310231475335
-2.4033720876872664,-1.101792137333656
-2.3961537049871025,-1.1193220744049952
-2.3951583719899086,-1.1476634413145648
-2.388966148352557,-1.1183020739879197
-2.382959033813906,-1.1392384470375703
-2.380785902226693,-1.1415404633004376
-2.3786851708474925,-1.1133054670625775
-2.3706536964947467,-1.0391594047794037
-2.364936529920883,-0.9353883705643155
-2.3537707278653777,-0.7020778050367074
-2.3394774117662913,-0.3169896567250183
-2.334492971583378,-0.170185112857745
-2.3289794448947907,-0.0013027580371225735
-2.3217766261934405,0.28211726534068
-2.31938216497044,0.35584841731095623
-2.3128859277982325,0.5202118412619449
-2.3016184697706246,0.8435090657902451
-2.300986420720786,0.8388283306613522
-2.294826714214686,1.0489540445774792
-2.2908971181411273,1.0349493410985897
-2.284686707754637,1.1143535960940667
-2.2782299917243476,1.1904680562486853
-2.2715239762602435,1.1711264604274465
-2.2603984411649165,1.1628336160226196
-2.2534535817887775,1.0312770644968097
-2.2510657566458354,0.9851550639677205
-2.241324554528372,0.7871092385326512
-2.240467817811875,0.7685105819849318
-2.226928994890665,0.42886921211340384
-2.223316314047552,0.31916214241422775
-2.2206879744390067,0.23653667750974453
-2.203132205186016,-0.34121989772183414
-2.1960889302690205,-0.5730759994661555
-2.195479009563096,-0.610711839834598
-2.183491267280213,-0.907456463704596
-2.177391580706664,-1.0314136314521736
-2.1630040634040215,-1.3076424553144068
-2.158433879962609,-1.4264487509321366
-2.1564495765952945,-1.3862258708376305
-2.151746639164927,-1.467208565329955
-2.1463585970953165,-1.5433955736155156
-2.140769758152868,-1.5760267548829208
-2.136595340626804,-1.6187292639417445
-2.134454825442692,-1.7155422456687617
-2.121494025523412,-1.8174467080347645
-2.112784472359138,-1.86132832326842
-2.1054520539098815,-1.9392987530764934
-2.0785326958649195,-2.2503861950878936
-2.0741640630329545,-2.2786842502003437
-2.072501314317967,-2.2700053887960268
-2.0494556677150997,-2.358090789467843
-2.0379829197158514,-2.223624386899892
-2.035543683901225,-2.182971515891117
-2.0324606606559557,-2.146970920620405
-2.031116753835165,-2.0735966305704863
-2.0291533783310767,-2.089792335036723
-2.024062088186742,-1.9391344596472968
-2.0194731783799176,-1.7391078005639162
-2.017677468380133,-1.7304517347035733
-2.015286824822482,-1.655912862694498
-2.0097470532888106,-1.3618321576513455
-2.0051426361841926,-1.1819149451411277
-2.004544401477406,-1.1412498598114658
-2.0013030181871723,-0.9698280073485356
-2.0011903571396603,-0.9514420425295521
-1.999356974981635,-0.8374701766402453
-1.9977112807830708,-0.7833129196445328
-1.9923062784927361,-0.4686499084793534
-1.9834515102146184,0.21110464016555283
-1.982111891561138,0.26933246998167193
-1.946956332316076,3.018490112889328
-1.9464566343416512,3.025473036695489
-1.9381436929958178,3.6360557761137398
-1.9310520516148455,4.094220591957733
-1.9291358592652965,4.201789223620921
-1.9207449381095671,4.675685903581598
-1.9159301069953716,4.833401373720225
-1.909114749159799,5.027747364357145
-1.9008086081185278,5.198264725740288
-1.8947006439935383,5.2601094743250405
-1.881629175700606,5.14262290859819
-1.8722997979091283,4.839980862300633
-1.871144394815644,4.777160063834935
-1.8581539393119602,4.326527447681888
-1.846311039503416,3.7959679307784158
-1.844689685738996,3.695201693707608
-1.825820361840601,2.789554603015823
-1.8216026783331865,2.6688121905138207
-1.8208895974672947,2.5945529507215985
-1.8103630769351662,2.2418065634593907
-1.8083245294859265,2.1575476779447547
-1.800139278007708,1.9208055665781711
-1.7994445643725971,1.9444004799488206
-1.7987238435514683,1.920953113977116
-1.7889327627049465,1.7902739839591744
-1.7881751501874465,1.72387574013887
-1.787107289120483,1.7631364073044755
-1.7815184829553818,1.711295062935588
-1.78065626828546,1.705650051132386
-1.7782515748973096,1.662206221252582
-1.775770147843249,1.6897165027008259
-1.775200228967001,1.6946525216090282
-1.7670397011122423,1.690039809758566
-1.7390267550937182,1.964454399103931
-1.7347964211328069,1.911312908977716
-1.72794007674439,2.0188829360169662
-1.7258300462457645,2.016600583597764
-1.7165445121399894,2.0170709208047217
-1.7022888552170152,1.8990199236012193
-1.6970097482904805,1.8075366611798218
-1.6926768850658374,1.780764164534798
-1.6839825027469753,1.6094362361096894
-1.6827521657295825,1.5484576838519932
-1.6819143304828716,1.577930101111596
-1.6787845106257397,1.4675972775513613
-1.675883068227364,1.3805205352819663
-1.671999660088935,1.3364029795159322
-1.6628807270114556,1.0990986977287993
-1.6544795146222535,0.9630802078743754
-1.6454733357164655,0.721238481171804
-1.643600073349899,0.6935413886830263
-1.6434103689599329,0.699168518332606
-1.6409475779867002,0.6870583214819486
-1.6376741923466152,0.5888067409763583
-1.6303641142570404,0.5453935398403754
-1.6292833616085924,0.5262880896738417
-1.6015270538839446,0.6762382582046469
-1.5988747129412542,0.7118013675119085
-1.592145949921874,0.7651581235513901
-1.5806282753361236,0.978943239711772
-1.573848656157696,1.1052569404508379
-1.5723199882684078,1.0337778148155983
-1.5722325817815148,1.0373499923034017
-1.5381041144559258,1.0633389063408325
-1.5377725122209003,1.0170419349080277
-1.5352111954320355,0.9696266899821367
-1.5321422677086782,0.8958905585331683
-1.5312870848867663,0.8909183707402661
-1.530071900423649,0.8452260278737462
-1.5206449332574838,0.44866626545747146
-1.5135926704064444,0.1126126026567626
-1.511275900522324,0.014568323159243085
-1.5098659587184406,-0.10887945965556607
-1.5091579812136227,-0.12604417295238834
-1.5076811274468929,-0.19426762034064696
-1.5064614466942527,-0.3059569090288607
-1.5034565431346387,-0.48059361261399314
-1.5026821186580719,-0.5248902557944524
-1.496392761310093,-0.9411454116794299
-1.4884848305720149,-1.445333702489949
-1.482457838359908,-1.9111627659289643
-1.4816121112041842,-1.9689319759906163
-1.4815217695293406,-2.00214056525439
-1.4757128501831323,-2.3137193365560593
-1.4710813633876838,-2.6352216243263746
-1.4612268748952995,-3.1719969913309023
-1.4476854446804954,-3.779916472397222
-1.447251124396033,-3.741124657332795
-1.4446997563641093,-3.8101933081185937
-1.4397444092347382,-3.936945898978773
-1.4391008372952905,-3.9262739714167254
-1.436095848942857,-3.9509490126336693
-1.4299323838825373,-3.9495176332604207
-1.4274224259756412,-3.952526487086691
-1.424804336895575,-3.9036176994694647
-1.3959333054611098,-2.5511677988796575
-1.3922739650882061,-2.3704119186148542
-1.3912695153753047,-2.2119848154776003
-1.3889134801670115,-2.074389719957962
-1.3801743567441438,-1.3800787137010155
-1.3798586476784789,-1.4059661179554959
-1.3701292388629958,-0.5849767855430312
-1.3661813943055976,-0.36528543705233796
-1.3638916181235414,-0.21114704375814872
-1.3566845302996198,0.36632432533714604
-1.3511989849378454,0.693195110497133
-1.347208464692284,0.8770458447880682
-1.3454361476129792,0.968096921675948
-1.3435612489780093,1.0434623099990967
-1.3381385910042727,1.2918006810268952
-1.3347383087125544,1.3990216927888455
-1.3259428923160654,1.5592101643239193
-1.3259114288897371,1.5766125374705589
-1.325105823044761,1.5370437826313832
-1.3229618136945425,1.6081068873320266
-1.3182274453201046,1.5235773807279256
-1.311665926379162,1.4593926787253204
-1.302420528175422,1.2295607418486925
-1.3023140288451487,1.1603484188456372
-1.2892991090077752,0.5889426387920321
-1.287848260830803,0.543525980624255
-1.2764742336585042,-0.10620393403261895
-1.2569519005699472,-1.079220916998791
-1.2546752039762255,-1.1940833966562279
-1.2479151543539868,-1.477293029058554
-1.247106720270119,-1.4976747057049393
-1.246188615998376,-1.5138628631418178
-1.2317750187360954,-1.6883279872486099
-1.2298998777622532,-1.6457168834708802
-1.212136985256605,-1.1427903029458657
-1.207073129216849,-0.8510752532458717
-1.1999647800225692,-0.4253720520605343
-1.198990647451706,-0.3313256119010441
-1.1913648973700313,0.19879876442020447
-1.1863163517475626,0.6128024087017803
-1.1583786313274482,2.8017174223317
-1.1536358527752528,3.1311838793933697
-1.1528175841080166,3.179682938584998
-1.1361023848974896,3.7398061773544646
-1.131208880108617,3.749861561802627
-1.116444896922945,3.4132279614255605
-1.1128044647538566,3.274694731024363
-1.101856092312656,2.48027075106701
-1.0991937171322255,2.276633929957497
-1.0938740411446874,1.8082337985934631
-1.0888287716901297,1.2611746790046214
-1.0843594265141228,0.780044263147008
-1.0780703716548918,0.014389615429245243
-1.0776210669333584,-0.05198425451700012
-1.07189654513894,-0.6606479870683163
-1.0716252104652626,-0.7387538721104895
-1.071624888750567,-0.7223752094171755
-1.0670945934278697,-1.2901208754374613
-1.065856264124025,-1.449873146975935
-1.0462035584620784,-3.5990125647309514
-1.0360960717263674,-4.4702179730831775
-1.0268584263910008,-4.962893866232204
-1.021229958079763,-5.163707960383509
-0.9945341404680628,-4.651057720295937
-0.9902694060999888,-4.36004627271912
-0.9834578239151046,-3.863949949143852
-0.9802014226324425,-3.489887157924909
-0.9792344183358663,-3.3921355127426067
-0.9671893471412467,-2.122028321474024
-0.9666857108772327,-2.0520115350937598
-0.9666719978925684,-2.056721425268821
-0.9635029630498622,-1.6947256294960744
-0.9622076303362572,-1.54001205095706
-0.9530340534454176,-0.5060323466971242
-0.9494860303558639,-0.09648447450727198
-0.9460130312284494,0.341061658347442
-0.9318438248655552,1.870885089440318
-0.927157400512455,2.272949599987725
-0.9215409603126083,2.754158077811679
-0.9176584986501974,3.00392928375218
-0.9167693692167651,3.059826887165715
-0.9160946480745875,3.084970791175273
-0.9120779398629044,3.309424044967691
-0.9021456872902025,3.751292953772591
-0.8899999044833353,3.8456483769576195
-0.8892016104010319,3.8527452922019916
-0.8819664695537579,3.7336942143406127
-0.881318465081907,3.7153272712652194
-0.8674169768764761,3.1683861081680327
-0.8663376724757512,3.156482329134554
-0.8445688866177989,1.7133274398801774
-0.8416440611635752,1.4967032285765818
-0.8323732053861885,0.8298591624578179
-0.8289406324745299,0.6031931797394271
-0.8245300997226419,0.2102658591141045
-0.8184233398737528,-0.14920830245491973
-0.8183452427231774,-0.19921078544345472
-0.8039612309725856,-1.089793175437507
-0.798735320501522,-1.3174061106661186
-0.7976955861365065,-1.3533392578060006
-0.7955300784669688,-1.432442038539845
-0.7948695418640028,-1.4254841987668123
-0.7904787534662066,-1.6012483074797255
-0.7761593102668063,-2.0353343865381426
-0.7727434262434341,-2.1378550006174852
-0.7720261764418384,-2.172816308515066
-0.7649256976565644,-2.241092709559872
-0.7626957164822987,-2.27202262383306
-0.7584101262260194,-2.3057493698146203
-0.7453645408903489,-2.2388769081126845
-0.7434078018456018,-2.286171064208961
-0.7307129203680582,-2.2884997855599076
-0.7188259930510696,-2.2213719144583988
-0.7151696858951331,-2.108532304247394
-0.6986623546001702,-1.9920790651150153
-0.6897926493040076,-1.9905651044807449
-0.6621735990890603,-1.8687801622478333
-0.6584147013086925,-1.8340674546394555
-0.6523445814649858,-1.8295320771060226
-0.6499741800100605,-1.787272631124214
-0.6450307225977046,-1.7709134860390026
-0.6361605863535233,-1.6857983997737933
-0.6291701574122586,-1.509362787849411
-0.6268426984794493,-1.5753744888246142
-0.6236484596698535,-1.4924104889839647
-0.6112839420867515,-1.2568254959023333
-0.6077678414078385,-1.220835950159857
-0.602333742193732,-1.1069842211415284
-0.6002809498627228,-1.088325616840131
-0.5932552514184217,-0.9679271691425255
-0.5919521625543602,-0.9485510446483957
-0.5881058397399301,-0.8714920860143477
-0.5868807346044744,-0.8156002155682458
-0.5781190655671038,-0.774827703189475
-0.5774449020212371,-0.7171712607243796
-0.5734041270350305,-0.6597057106831764
-0.5649448735593321,-0.5991339415185436
-0.5645709194206168,-0.6431524426629271
-0.5628299663075236,-0.582221647503159
-0.5560257689675678,-0.5597343532040601
-0.551404320758083,-0.558918663395014
-0.5508913427245439,-0.5461022896623642
-0.549388955356557,-0.5744418878863479
-0.5472940844954399,-0.5640633165077904
-0.5397963858847099,-0.587116950482817
-0.5375570108261507,-0.6083526082232181
-0.5340732846952188,-0.6187857730566771
-0.5198360714657597,-0.7629079136775463
-0.5178858896983045,-0.7794268103897821
-0.5086079021653394,-0.8832672724559266
-0.502860779706094,-0.9735585751143142
-0.4988453920965079,-1.0151340748170603
-0.49436021274694264,-1.0696409452102262
-0.4874939698116969,-1.0830153103600564
-0.4830051392026471,-1.1488086943728895
-0.48155128396707436,-1.1591073397788527
-0.47660668305178255,-1.147477706604144
-0.4525865290633435,-0.940243845148519
-0.4483532527752274,-0.9254373601981335
-0.4481288119197391,-0.8621269358067291
-0.44184490860821146,-0.782457791679776
-0.4293739928737086,-0.45090498843753823
-0.418610877242795,-0.11319135031573128
-0.41155301372800945,0.1306753906811232
-0.38076546100127473,0.9208282699354976
-0.3787351868738402,0.9644078082295948
-0.36833290909894467,1.124092759342412
-0.36345931705432744,1.1588394826651909
-0.3616966620066937,1.1345777328784854
-0.35754510342845336,1.201341457109879
-0.35328245390471924,1.1375053312265173
-0.3526230880019918,1.2013459947274294
-0.3377981011222433,1.089654334482973
-0.3361943845981923,1.0174583542622981
-0.33431291962731846,0.9960479834350473
-0.32987235955185756,0.8852864389843315
-0.3226719102147104,0.682068505379966
-0.31701331493162144,0.5941708591099203
-0.30681335727749826,0.2980737091112281
-0.29952193751016587,0.04250501767662376
-0.29876912229077845,0.05072968279399685
-0.27702106265526405,-0.6457498983777266
-0.275253765364595,-0.63936799640411
-0.26198053314162584,-1.026908240212323
-0.2596110359246513,-1.0288555240063895
-0.23808528557117814,-1.4075652329646995
-0.23731367874621156,-1.427225391866225
-0.23427150690727494,-1.515145106301941
-0.2188604117865589,-1.6384715613946597
-0.21085528848104085,-1.6859923883523924
-0.2066305909618169,-1.777781087851422
-0.19358193120928968,-1.8696575446489068
-0.18870382234905314,-1.94058480220801
-0.1814306074157619,-1.9854042515140267
-0.17611855748373761,-2.0472815075217032
-0.17203875645443834,-2.1589125302033643
-0.16861188135479832,-2.1296359405459073
-0.15838660715004282,-2.261711726845642
-0.1496184651887229,-2.359467791012269
-0.1487277068074988,-2.306945551088101
-0.1405961590079441,-2.3110069001189926
-0.12303868488736747,-2.256253616126628
-0.11170154666004795,-2.0859195784697886
-0.1094401341946436,-2.0165280959529923
-0.10797492011367238,-1.9399308224157454
-0.1040562727305554,-1.8039299199291041
-0.09671801088827214,-1.5474763184027858
-0.08859069299785194,-1.126424254342727
-0.08832412739944662,-1.1135923985298732
-0.08295691769150793,-0.8509659392399835
-0.07140384245969678,-0.09319353750552663
-0.05229309671440774,1.2879086911669775
-0.04744149264702813,1.761840501258029
-0.04738327559288624,1.7372982669096462
-0.03950752698331783,2.311269519460968
-0.03704947663570968,2.542037055927937
-0.03189851997479831,2.9332737765844663
-0.028405507322975865,3.212790707875839
-0.02482721628508555,3.484620383280806
-0.023747587271136794,3.4829836373949137
-0.01979491553459667,3.8256652966300067
-0.019474929544121444,3.7927579142814736
-0.012331566178979791,4.287430670666838
0.002619403518513863,4.9444510595905875
0.01475377796561439,5.205514739259125
0.022217104906688157,5.213984677100696
0.025855280765191946,5.243173574649123
0.04016122820044821,4.965627468705992
0.05133139685426791,4.628255583686642
0.05517113316313349,4.441958164429605
0.06266480817867226,4.1729194764655375
0.06643477220703797,3.9466737006976294
0.0778330476773208,3.358757013645244
0.08623975504096704,2.9913522740114917
0.10009555208453058,2.406552307205479
0.10231501938116061,2.362499371094353
0.10279571140376298,2.316454325743185
0.10774923154079952,2.1530399368815236
0.12856171189931764,1.7862244228564554
0.13030970069938208,1.815566885827263
0.13334922190430776,1.7201167697944661
0.13810320043030755,1.7216187527270301
0.14124111023227393,1.708707468258471
0.14676378431172887,1.6658753621238005
0.1500362753061859,1.741619562197791
0.15337169720415877,1.7443296828117822
0.15650572400093754,1.7729746451204067
0.15972203306738386,1.7622280380157926
0.16075102996655755,1.7954810278766054
0.16182880778280273,1.8480437647306054
0.1770543514047649,1.956873802219783
0.18917653238332566,1.9771412724404882
0.202218683527855,2.0337470836575555
0.20241237676923074,1.9955502636016356
0.21053034446919616,1.9840184268213528
0.21074303306668618,1.9507464096401441
0.22300356520260944,1.7791823605013273
0.22636597471888642,1.7599904219933051
0.2273759655461225,1.6751950331645007
0.23222709264011954,1.5571482251920066
0.23699305777384883,1.4510875731547161
0.24102766448090307,1.3768183325396586
0.24263379175526012,1.3640699508062504
0.2495771276111638,1.2089456876301923
0.2538804143784139,1.0645984745497448
0.25555073987068067,1.0540377661709013
0.25723273616007036,0.9819628527122977
0.2583107195835179,0.9956436745446857
0.26086588589065585,0.9196519375101831
0.2676644601065945,0.8033829022263521
0.27932478629765,0.5835022212251102
0.2847753081196496,0.5242255267095359
0.2859050641403602,0.5966972243256712
0.28782036660477583,0.4979575729627713
0.29370601560593723,0.4969951503468769
0.3015889523004667,0.5482181892608562
0.3286193129253001,0.8571332994738897
0.3302040004375826,0.861925440848545
0.3340371713379362,0.8938311811051585
0.3363835069906971,1.0075561898999115
0.33915651739396946,1.012010342963438
0.36420747105220386,1.174219730661294
0.3683969798420623,1.161952091479143
0.37228077712701424,1.0780542128541395
0.4054174100259287,-0.10537270499304857
0.4065950219894501,-0.1432442520624498
0.41840857746331483,-0.8407892650359537
0.41954177048996844,-0.9213726010425123
0.4252000142400263,-1.3430644207348654
0.44030881876429095,-2.2909460795634997
0.4432186262808848,-2.5029622956607636
0.44516050981536903,-2.6257701276836345
0.4501221102801898,-2.9509680171308874
0.45131495291445844,-3.010565484030173
0.45715415467326936,-3.3370362599330217
0.4676070382863209,-3.7198576479522436
0.47181324591731233,-3.808791030873825
0.4749872319917716,-3.9095355491112254
0.4859619194608946,-3.941537259394788
0.4914704610580056,-3.923602287664568
0.4940180103147278,-3.8221462674919073
0.49639646510294533,-3.8223296068875423
0.5151554350458016,-2.9554709021393655
0.5192926725038918,-2.6722778688072157
0.533886625200485,-1.5767683080799384
0.5356388512674286,-1.402237882099476
0.5400452190234599,-1.0587169958936484
0.5430658461179059,-0.8610569576697515
0.5451205157575592,-0.6615996310287784
0.5547148254591869,0.03617596068785484
0.5678799079070895,0.790748027223004
0.5735407017087111,1.1735067599840694
0.5824155021268123,1.4095689407945708
0.5867381698558436,1.5072374182010444
0.5886406970016376,1.5647677276228185
0.5940277952857178,1.5745049593322882
0.6059985002316806,1.4771198839290283
0.6068362292702352,1.4113251734606187
0.6108528869431589,1.2707869184280738
0.6138509547900677,1.1594422327780516
0.6156376565549091,1.1069337542640658
0.6175720869176611,1.0675672332597388
0.625065590103512,0.7141873076920182
0.6279516694928238,0.5768584744625563
0.6287355610656209,0.5107636988161036
0.6354081257471678,0.10672692888051953
0.6528232084470904,-0.8823052846322103
0.65318004457228,-0.8691413475908089
0.6573460959143809,-1.0594108416543142
0.6615094493978297,-1.2636301354128545
0.6671360820484882,-1.375261912424548
0.6715975912895429,-1.56671998422318
0.6729471070967845,-1.5474238123747683
0.6799100077582043,-1.6572890025877651
0.6823172107287068,-1.6247578700850558
0.6852796286638707,-1.653082049772339
0.6870144964979996,-1.6393700281994528
0.6997461244596273,-1.3270117482975046
0.7119338532249166,-0.6789298423892791
0.7248621010512721,0.22911068248007804
0.740109222443146,1.477198190280835
0.749073601071307,2.133574496128084
0.759721780670076,2.9080142800884436
0.763690792093001,3.1772782274278066
0.7719303465562595,3.5072543277971238
0.771986889151953,3.5004838064268795
0.7765818476705864,3.6479246913483547
0.7895839253851973,3.7708802085657704
0.790344370051419,3.6651808627174747
0.7921666111469827,3.694165739560639
0.7969284781773682,3.540342447493896
0.8030406205744027,3.2962265361654497
0.8031266983173415,3.262703986104483
0.8077935612383524,3.007111314930837
0.8130053219321614,2.646453761252618
0.8139108753211706,2.5057184641241435
0.8235884048632167,1.6633582578606514
0.8279352870201597,1.2102786635926392
0.8306333555859222,0.8773499234717457
0.8310486706241118,0.824327812031776
0.8538946809540549,-1.890978141088112
0.8579999424954954,-2.343984882943098
0.874123334865696,-4.016398485545733
0.8743974721819505,-3.9904791617270767
0.8763975126909855,-4.219952902124704
0.9032639977012829,-5.192066589189269
0.9092480530320013,-5.161068111719745
0.9118760526440202,-5.084787499500979
0.9146637228630294,-4.959727034365527
0.9184691297964647,-4.852171012429553
0.9397313013741164,-3.132871044667524
0.9409934505436124,-2.9485213919927857
0.9415487621498349,-2.9197545253872765
0.9569562181757045,-1.2421550712058926
0.957537127349962,-1.166907923125752
0.9587285077189227,-0.9903787581265495
0.9612347033148532,-0.6865422830986609
0.9630749923018809,-0.5268867477236098
0.9640178505998254,-0.34221102528103314
0.9921378014996711,2.5393096871556002
0.9927211854717855,2.5703490027592593
0.9963222051009106,2.858124132519825
0.9977210730721593,2.946011464286543
1.0035755150385404,3.272746075365762
1.0037516455545719,3.3377272787866525
1.0037820259740347,3.3899592325720027
1.022485140304262,3.878293178561107
1.0274580665928221,3.8478423677864746
1.0310174477382388,3.781378614585507
1.0391611824263816,3.561548118622216
1.0593457299517954,2.547311359415581
1.0622386964946466,2.375630595222871
1.0706285475476687,1.7913469331835
1.0709196310820825,1.752484298824059
1.0728916230946615,1.5939363202575214
1.075141809335376,1.4527493861092033
1.0832364043903038,0.8296671900649736
1.0932153622538445,0.13656595908743363
1.0945730722403404,0.016777942981083524
1.103083163386957,-0.5238180542612095
1.1138243110756711,-1.142777960672887
1.1153498266034125,-1.2269962899241
1.1237477794358384,-1.5874349764530378
1.1376761918426954,-2.055028092234041
1.14559355097348,-2.2208889612754783
1.1564701382507758,-2.2883347523782804
1.1758345503480214,-2.290503992818648
1.1803161656715204,-2.278450056949632
1.1867241151131465,-2.2395785031919466
1.1876819114983341,-2.2425209751669493
1.1876967902662363,-2.2592792839423237
1.1952664280319114,-2.2350997703008795
1.2012924435459444,-2.1392118654466734
1.2024704308052225,-2.1284651413056106
1.2051371334744045,-2.0974631172575045
1.2076082100377459,-2.103740775621684
1.2151799373327359,-2.071758782062119
1.2183329309268958,-2.0074131158636415
1.220662346424211,-2.0744150112592386
1.2227532100540053,-2.0306456226125467
1.230508487747958,-2.0315408452399923
1.236891027218185,-1.9706137930673682
1.2397746866275803,-1.9310522029581902
1.2513703254031991,-1.8683548292555054
1.2534276291103685,-1.9277292326087043
1.269675333567406,-1.729282943178995
1.270231513365263,-1.744837096201871
1.2749771400323384,-1.6660565151497058
1.2815762007100435,-1.6556880516402719
1.2935696369442162,-1.4545649991070702
1.3035477097578196,-1.2574472816092426
1.308813757829312,-1.2505548116082765
1.3376582503864958,-0.7353903068219463
1.347133313190417,-0.6814755959425925
1.349750910969985,-0.6305102365975852
1.355184327957744,-0.5920464949412312
1.3599151487375432,-0.5542254685428009
1.3685451735884886,-0.6013957499639951
1.3699487969327508,-0.5756169871939569
1.3708944211762155,-0.5526069224574863
1.3800052454489276,-0.6370152275061455
1.3861190599657531,-0.6337493175465272
1.387640806133942,-0.6775785809944969
1.3951544924145107,-0.7805760074322725
1.4033340273655535,-0.8434569584877607
1.4118896093978819,-0.9911021423552328
1.4119958374959127,-1.0051361161028625
1.4167832037390022,-0.9689094681713931
1.4221927612811305,-1.067880817842708
1.4265829612902934,-1.0780036332375755
1.427907492084156,-1.1083945262541355
1.430713778507405,-1.1490446332669528
1.433964105360464,-1.1370205873636283
1.4359514384090737,-1.1299774539649547
1.4474139821379852,-1.1110580159801746
1.4474769855553458,-1.1815268769595186
1.4531164043363294,-1.110294825050885
1.4540969125432603,-1.1561550186401475
