n_harmonics,base_freq,magnitudes,instruments
8,1.8582572148478187,"[1.75815876 0.59478103 1.62737131 1.81194788 0.42250717 0.66742493
 0.33863394 0.00421429]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.5391291653031045,-0.4378955518766637
-2.5282340595190957,-0.4184452800418544
-2.5204012611417124,-0.40911753638072934
-2.5197205562645877,-0.43493730474096415
-2.5190829307029237,-0.4570904402039911
-2.5100077067540556,-0.3819788366054489
-2.5089386539786327,-0.4158063536051951
-2.5022524010454856,-0.4112489225243482
-2.496709997359162,-0.4427257273109078
-2.4943793539420405,-0.4601567134149151
-2.4936759473492414,-0.4559091087997489
-2.490007031220706,-0.4654814317539632
-2.482663815612921,-0.500367156892485
-2.4802417267753487,-0.503585550332575
-2.47954053865734,-0.5052961941433467
-2.467557556772972,-0.6047809229095533
-2.4655051813096156,-0.6357410714704084
-2.4641936912929836,-0.6387623481192616
-2.4621695659600498,-0.674785777577178
-2.459258645879691,-0.7117944392593312
-2.444179705217487,-0.8800259262943283
-2.4366832923246435,-0.9531579554784824
-2.431116738872759,-1.0967994176727422
-2.4178526991955023,-1.3688753534860898
-2.411839051501636,-1.4983556217296334
-2.395231343183384,-1.9076863273073785
-2.391048855453654,-1.9776673161019247
-2.3893498734018994,-2.0256287442045133
-2.380761689336097,-2.282229984761056
-2.3605518108855854,-2.887783896567278
-2.34833823516522,-3.2596754136112276
-2.347693728756207,-3.2637153952543807
-2.3466014646941176,-3.292917983231613
-2.3405604192712928,-3.4923066460487675
-2.3372415631517756,-3.601781988041238
-2.3355393636072184,-3.6946728436791947
-2.333712545760527,-3.7596648962208654
-2.3334651761614373,-3.7035623706661984
-2.3281170633278903,-3.902691112553326
-2.328035570051542,-3.9255178620728763
-2.3204649681366734,-4.079333281654448
-2.3179885822324042,-4.172344940159446
-2.3179812395181827,-4.166341773938145
-2.3166562328016065,-4.229817821754203
-2.3096267855859747,-4.439292503140391
-2.3021997295154017,-4.620554708545731
-2.3021552188729704,-4.574431031272447
-2.299178471703023,-4.685219025931907
-2.292572363547269,-4.948103835272346
-2.2903968703531032,-4.913896888568121
-2.288975407343642,-4.932782184290135
-2.276605511246416,-5.168873442451614
-2.2594961791888553,-5.42284239258624
-2.257016233767282,-5.48845872271695
-2.2547061427607167,-5.52634968162838
-2.2505130920195153,-5.556909345495461
-2.244441629190947,-5.643817465856146
-2.2425421995428656,-5.601942766382449
-2.230755490522805,-5.6209795990980425
-2.2299227879284267,-5.693480026259199
-2.228675747804719,-5.665627451248039
-2.2282522276460206,-5.617527522812709
-2.227760783886777,-5.688087733685577
-2.2031523088633693,-5.546698805895895
-2.2010450742932512,-5.431704538422926
-2.1954902359522626,-5.438104507788203
-2.1947632190919553,-5.449741451900474
-2.1940075992138937,-5.367985775700182
-2.1816782970676623,-5.1532302367909075
-2.1781973344040293,-5.063317706982455
-2.1765479377736994,-5.050948481305525
-2.1713610434632855,-4.942597115677103
-2.168954542036623,-4.848909023649733
-2.1659859591730295,-4.773804239427799
-2.162053094929039,-4.682939361392881
-2.154331396080267,-4.430685898542183
-2.108576157693484,-2.8008795436653746
-2.092271782319111,-2.138787433315167
-2.0903058500918505,-1.9839741798854822
-2.0880510998081907,-1.9433443487332003
-2.087359809682477,-1.9424238896975812
-2.083047527389393,-1.7028732467612429
-2.078368635517023,-1.5119630822000134
-2.0764189374268103,-1.432230921324986
-2.0727848089161287,-1.3394839202716469
-2.068559346426305,-1.1531578697737825
-2.0589037120143816,-0.7560832659986803
-2.0466594314261783,-0.3392067911862259
-2.0264712341448834,0.37711603357599816
-2.000917657217485,1.0502320054193233
-1.998091089455173,1.1539780912701418
-1.9830950864966252,1.3975756121524627
-1.9800487688029758,1.482992427051623
-1.9788743288377333,1.445125964432665
-1.9524010589327463,1.6857816232402276
-1.9507174669319605,1.736944936085279
-1.9502812151707043,1.676071551647923
-1.950115198858638,1.657350813289497
-1.940763994000255,1.7322826949232621
-1.9400638048541636,1.6545516798660473
-1.9156426859447884,1.6143885234637978
-1.906825512844261,1.4864586407348408
-1.9034152028703488,1.4404013290422908
-1.8871315092747114,1.2403267870248058
-1.8557124954573363,0.7172070155537997
-1.8454618771794995,0.5310506967773236
-1.8334236280468117,0.31049264931495096
-1.8269254333903757,0.18974301307173608
-1.823224254402624,0.12350438783738604
-1.81020693755365,-0.005121668243251748
-1.8042353833231672,-0.1092501934312127
-1.793120151825207,-0.24566749364602128
-1.7835221529472387,-0.36427388604168115
-1.7774401915815836,-0.38388820223415004
-1.775832623293285,-0.4117238397753065
-1.7580178951072003,-0.528510666659473
-1.756725220083137,-0.5247872639458799
-1.7543008582833104,-0.5608639200743889
-1.7403902389902943,-0.5281762079463326
-1.73994061433675,-0.5712737782159969
-1.7369722873440918,-0.5586181689047496
-1.7331767013870893,-0.5369709656786542
-1.7313481263325636,-0.46973376350580026
-1.7312799997959616,-0.5505968559218538
-1.7311201443669837,-0.4717485613965164
-1.7191239873035766,-0.3510070144909103
-1.7129199888289253,-0.40556022500245426
-1.7100656837900399,-0.3557815581486452
-1.6933180198163604,-0.1451815078208709
-1.691471988156726,-0.12636136282394986
-1.6748894919939947,0.09180738152579414
-1.6715466736917106,0.1645338197946608
-1.6677580070893034,0.23920165986193848
-1.6615359584918517,0.35297318564918667
-1.6597623569731574,0.3999645284204304
-1.6488800643451307,0.562124857621637
-1.644910201910972,0.6615866042023186
-1.6444271973800635,0.6922966634801434
-1.6361621954733079,0.8748128041757627
-1.6281438548349314,1.0544239064307663
-1.6257709716264979,1.0754452866754578
-1.6195527990756864,1.2270335904255063
-1.610360747221351,1.4045194288853073
-1.6097453146421339,1.4998810692656832
-1.608750642331449,1.4889040178432562
-1.607451394026564,1.497418916976982
-1.5950107022632778,1.804747969266292
-1.5925057967569296,1.8340674740618486
-1.5834432574169925,1.9799290115148638
-1.5832076844838694,1.954533941825872
-1.5691475288644539,2.272238182082326
-1.5691110108806823,2.2544782263713383
-1.5604359006695978,2.427009645471341
-1.5460720925011198,2.6991165173000375
-1.5295070459708435,2.9201181594218992
-1.5264430393331738,2.930545868501771
-1.5136523485639435,3.020887613191059
-1.4944953053219663,3.076200164883469
-1.4939007559447308,3.106866563195472
-1.4900928376545597,3.0895133240875623
-1.4848026340305127,3.1187083674488685
-1.4837713230726737,3.1274560009011756
-1.46554770064051,3.164030174218869
-1.465258126400213,3.1370481884965145
-1.450969031552954,3.11847679006201
-1.443724750099279,2.9678551217479407
-1.427855866941682,2.8948909499167526
-1.4258030659120144,2.7954163535972585
-1.4218841287915505,2.7941174318484827
-1.4155574759258,2.7556253184882227
-1.4084033089592967,2.6670936585603013
-1.3995382008624484,2.518032507657309
-1.3978913039167378,2.5845175757502674
-1.3962764526086673,2.5401222602411373
-1.3912642166667148,2.4795904091215775
-1.385241617241126,2.327577972947522
-1.3781443631199584,2.1945161890341485
-1.3645152840964407,2.0147418649046682
-1.3607326178363925,1.9121584292136369
-1.3548292322702984,1.8089749427584567
-1.3540972086846672,1.7930659447757047
-1.3509211575271147,1.7295991756653106
-1.3403880580246503,1.5928372484405955
-1.337851216369368,1.5273961487744652
-1.3133052762810347,0.9797781827913927
-1.3114949507769338,0.91279852858031
-1.307978328843332,0.9678012764700137
-1.2998631759336086,0.7757064208096363
-1.2810153664413728,0.35905515920122416
-1.2797658288268505,0.35229843611488226
-1.2779662718355425,0.3052345892418756
-1.2777263161534882,0.33672412597285706
-1.2672200063221073,0.1519879020558173
-1.2484545780008258,-0.25056008447612316
-1.243771412245751,-0.3193705890132907
-1.2191158105286886,-0.7726637636147754
-1.215433440221915,-0.8398205592450858
-1.2105232456976953,-0.9371115895681011
-1.2000022315111722,-1.1044757689875198
-1.1983975829978715,-1.0727653867388576
-1.1636845696697902,-1.5293508743541495
-1.1556004311956924,-1.5696525137238526
-1.1387937000747457,-1.729184584501318
-1.1234707843467941,-1.7589170319598482
-1.1089446746948486,-1.763940180557095
-1.1071909368565243,-1.7956207201416334
-1.1056767434397672,-1.8244980969514806
-1.1016461461785096,-1.8042477122883034
-1.0849590502361819,-1.6874330757328504
-1.0828417091715252,-1.710197897519103
-1.0756754810305913,-1.6476715561047053
-1.0747190397157549,-1.6572540974706371
-1.0743275326741981,-1.5902297151869638
-1.072051977097669,-1.6154597779710815
-1.0695955040545575,-1.6144952393632381
-1.063556565956449,-1.54628180686884
-1.0547609987333781,-1.4266598972843543
-1.0453082559692777,-1.2779163208928999
-1.0429641160879106,-1.2156267871295496
-1.0410877654339203,-1.211636937689555
-1.0387214763195083,-1.1577871181136488
-1.0303412670685714,-0.9688721795849556
-1.0276503592480857,-0.9550160034050323
-1.0268292585163372,-0.9449553218192202
-1.026686687119239,-0.9240244234249237
-1.020347237158481,-0.8433416468038926
-1.0088376865208741,-0.5753950755297458
-0.9946990892899308,-0.24083865827738932
-0.9936507713886278,-0.2064202124953466
-0.9925602063927235,-0.09843312346991455
-0.983975909278286,0.1016129871938696
-0.9838642669263256,0.11044533058823931
-0.9838132468763359,0.12153049662501766
-0.9556619813671219,0.8751197782835579
-0.9537670830338119,0.9758753851240367
-0.951044294133955,1.0172366741184784
-0.9335281850962422,1.604630483306494
-0.9299517484547515,1.6527391784663783
-0.9248743467521314,1.7866262977878593
-0.9172548135825411,2.022601004595805
-0.9167134322237693,2.0287460413507543
-0.9120365204656569,2.178887986142673
-0.9094031784517425,2.3256457577258143
-0.9076034899748135,2.309193369644808
-0.9069317976225779,2.371318831462361
-0.9015360474078964,2.496388414212055
-0.901177739140453,2.4775109677166967
-0.9001811177367962,2.4883074692862666
-0.8868790972712342,2.8413798591965933
-0.8829407647443315,2.9086513889488645
-0.8764389760324542,3.0339268492415328
-0.8743556569470723,3.1942815460940444
-0.8717978600323644,3.1927561252686463
-0.8652707299333189,3.299356572055871
-0.8587774472760019,3.3631850328488206
-0.8476695317371234,3.590933850788794
-0.8440751831192017,3.5946710672534623
-0.8412260329244448,3.6549593491706607
-0.8346563945317218,3.7075098623951313
-0.8313154294253398,3.7275974193570494
-0.8284346783290877,3.7819482873637154
-0.8218835097209012,3.825123886618758
-0.8183112525414247,3.8148728880586598
-0.8101888765547058,3.848665666768819
-0.8082721231788019,3.7745229238339353
-0.7934037145391462,3.7177998853896375
-0.7931461649152327,3.7078571229773463
-0.7806378103546372,3.5913738431593902
-0.7796998132589303,3.5792374465938286
-0.7794354393081382,3.6054757589600333
-0.7774039263051398,3.5714306367426283
-0.7749780582226049,3.532154412831119
-0.7727591718160696,3.4959467069509627
-0.7632430703505166,3.314760599638345
-0.7604402429174679,3.284940891458747
-0.7569320951785405,3.2177403078218254
-0.7519648453710039,3.112909753865549
-0.7504265043602425,3.016339029224397
-0.7422046304200856,2.8762942482383504
-0.7390279520147178,2.7515944133161216
-0.7381135422035783,2.7879510640943983
-0.7207696974714048,2.3456542551911532
-0.7121620833971729,2.019579230926021
-0.7078798834621738,1.921056246636426
-0.7078192198299593,1.8803267500704195
-0.7057025567850386,1.8112110647518105
-0.6902222383330616,1.3373523197265524
-0.6877544950828178,1.287120035499378
-0.6851389607770493,1.201413813643275
-0.6841378166004897,1.14447274857301
-0.6812621394716221,1.0633391620794734
-0.6772310679171789,0.9259194924353634
-0.6772300766303729,0.9266703560300674
-0.6763340461116507,0.8974481481773543
-0.6554798172566145,0.25271039003496704
-0.6481122071157328,-0.05697339887558009
-0.6467397724332011,-0.022175943655423122
-0.6367032280909708,-0.3334687987017196
-0.6294143302448054,-0.5200764592715879
-0.6291201506351234,-0.5715833858070565
-0.6241304633357658,-0.6861617128738435
-0.6218882385474549,-0.739471873875603
-0.6164766502568888,-0.8826150839898441
-0.6111664118211451,-1.00608706852246
-0.6061919528352862,-1.0966467538846612
-0.598796216263735,-1.2804680181347803
-0.5930259230977555,-1.3780197230200995
-0.5863184492585969,-1.4413804159853565
-0.5797283624462364,-1.54918202104354
-0.5750526937202469,-1.5657053379344237
-0.5601704423793565,-1.6807352873279555
-0.5590658108348157,-1.6982348651198809
-0.5571610263973978,-1.7054016708086892
-0.5403169617244092,-1.7209224753223702
-0.5362752701386979,-1.7462789231903013
-0.5348311106873291,-1.7107183128147014
-0.5316218116708815,-1.693115238242229
-0.5205465532016516,-1.6526535681040238
-0.5201218694231642,-1.619372455427278
-0.5168831437893018,-1.5847577038610627
-0.5070466465189973,-1.4127170259222832
-0.49335640474641007,-1.2961473393933656
-0.4886995690274176,-1.1644767350034988
-0.485609264116202,-1.132031585746865
-0.48281267392196403,-1.1198629621057592
-0.4820919763282916,-1.1142081445882104
-0.48126411278961445,-1.095662435331373
-0.47659068138461436,-0.9944726244992019
-0.4749430344540162,-0.9661155828974771
-0.4444630670177605,-0.3720776740000718
-0.4240298154267146,0.032339530068231315
-0.41503767220769117,0.1548496065178951
-0.4026881515088938,0.3929191416105255
-0.3921243522462903,0.46534533825556224
-0.38652397022522544,0.6502064224547507
-0.382312820173504,0.6660606643859527
-0.3810156113252532,0.6858855050683704
-0.3799400982225878,0.664467051919213
-0.3762582677373274,0.7310323595273276
-0.3705243978754229,0.7721917499310685
-0.34611452435125756,0.8476962516410634
-0.3453754259362052,0.8996148532996018
-0.34052822143993833,0.9018796134038742
-0.3395301356126912,0.9076998645338165
-0.3383558498256365,0.8982353870187673
-0.3355385424916877,0.8504873467383898
-0.33003238268148527,0.9020348895646684
-0.3294543770911522,0.8583221091004583
-0.3291460009464737,0.8917418803692027
-0.3256691396967626,0.8564249582858005
-0.320817050014774,0.8348654257879013
-0.318279860568369,0.8319912516897027
-0.31114226079875484,0.798926475745669
-0.31007178125539614,0.7723774121616942
-0.30954870236478227,0.7368889730608134
-0.3060174340791315,0.6919939108319821
-0.30427397399090195,0.6934387088783587
-0.2977134386977198,0.6044483285474996
-0.291924672452061,0.5229016705026749
-0.287204273901275,0.48990351308289287
-0.2840830568510393,0.457382401794303
-0.2822703556536599,0.438837072703121
-0.28115891625093825,0.3448766772424805
-0.2803184738895679,0.38273678847615744
-0.27830480576292693,0.3487934728423065
-0.2695905915471215,0.25104517675363835
-0.2638095396361333,0.1423803423082042
-0.26259947390966376,0.1236068177685302
-0.25883133600621866,0.04915704459788525
-0.2500402168797837,-0.11573984705440864
-0.23873563683391685,-0.33363383255187773
-0.2379542036031328,-0.28259827812978755
-0.23573757907904547,-0.3310068401259802
-0.23121192846932193,-0.36986566570609236
-0.22981445455422378,-0.4268047139484728
-0.22442970871889933,-0.5381474082581168
-0.19940265541636082,-0.892352442289317
-0.19065799373268622,-1.0303858186985837
-0.18118450299725186,-1.1294230814567683
-0.17935623903896136,-1.1153832483601764
-0.17794805919918755,-1.130182344966989
-0.17023923221423942,-1.1912708884393162
-0.16340472800369277,-1.2380715155675612
-0.15385824652923308,-1.2365754764712005
-0.1520606419944368,-1.2952392564098116
-0.15170741819201083,-1.2298499370416038
-0.12078459832413646,-1.1266862311960542
-0.11794008687697843,-1.138901498122023
-0.10824808523700735,-1.0110128117605108
-0.106397214999566,-1.0311475805138324
-0.10505936779857805,-0.9735609418763334
-0.09682839533701237,-0.8528040505242919
-0.09555931844649113,-0.8541298682679346
-0.09339532948279228,-0.8100606216105045
-0.08263241185807146,-0.5488145676826547
-0.07603218430170511,-0.4842773701680284
-0.05701282702914234,-0.05160599230521713
-0.055535838316460584,-0.0022927335457462485
-0.04026713631114598,0.3645913699309773
-0.0320714821523822,0.5589093980534525
-0.029175751614407552,0.6898202564489592
-0.012532465256350545,1.114673517841731
-0.010386180594246675,1.1341272729338827
-0.001740974197917744,1.3442902999545727
1.781871554040748e-05,1.3908194740414603
0.0011614770916876793,1.436293113861197
0.0017220009025384897,1.4387706087437884
0.002492517980662967,1.4553895945615114
0.018343785335417806,1.8166104810317145
0.026033639816251508,1.9264354220716888
0.031603271302711455,2.0722642800022646
0.03162495100817875,1.9984111236620312
0.04182457058704614,2.1716571000371108
0.04665495622088223,2.2989273194541537
0.047264568878013336,2.2381614694916356
0.04811718633150619,2.257903580293737
0.053341326292148494,2.3652286555515607
0.05670028364737201,2.373156685459612
0.062105722326141866,2.4080604063759643
0.0670840985233987,2.392802527186468
0.06732555659847206,2.461566568756385
0.07191685414447413,2.402559023935102
0.07833898441909826,2.411960614638008
0.08733093494352762,2.4708521288728496
0.09792846650273201,2.3615837149458403
0.10265132639099495,2.3637101471658424
0.10265197851613905,2.356137709992008
0.11602098506779424,2.202921601747434
0.11614030585213264,2.220114771879382
0.11630616711073527,2.199667562106227
0.11938358284632322,2.1291012054786838
0.1295930827203664,1.986342691886851
0.13507391159255633,1.8814029452869094
0.13825171036397954,1.842310773601255
0.14217492510438579,1.7135170145321268
0.15569833022910462,1.3783861894848513
0.15978788365970065,1.2654135945237546
0.16003895306816274,1.2906173925841202
0.16401184310716355,1.1255242026929346
0.16412772579290902,1.1810815933341463
0.16429271057641248,1.1501288422251656
0.16679664312869402,1.0956481186739975
0.1681200505977527,1.0810694391887627
0.16898247799750443,1.0371274488650417
0.1718097609388609,1.0007631674541835
0.17320351423554037,0.9185359534020918
0.173777215832156,0.9128530679081286
0.17979898819569584,0.6687537414007891
0.18828894153650433,0.4726959988454967
0.19251059989984576,0.3388936620733614
0.1939744202712128,0.2576766656010377
0.1940723773704658,0.2779664972980317
0.2035145557390461,-0.019828987058238073
0.20362521381157528,0.022230537266300747
0.20531767594151074,-0.025546265112367746
0.20810414842576197,-0.15160420429482194
0.2158339366020594,-0.40932126398185836
0.21801765594568545,-0.40923989555923945
0.21954997943995824,-0.556967435807645
0.2204798202194831,-0.5082418775857058
0.22341351810481402,-0.6168211104908469
0.22718844562139173,-0.7103200231419527
0.23006860081746527,-0.8406271313658125
0.23084791918265868,-0.8456436303497714
0.23674428487399268,-0.959790832823527
0.24063724479617266,-1.106332725007474
0.24132192207338,-1.1761723461183047
0.2413735679718858,-1.1194763840805024
0.25216035138072845,-1.410008978039737
0.2577098918422456,-1.4990191655965415
0.2588676324439376,-1.5390690818963244
0.2735119214753001,-1.8361807347294425
0.2761926903400682,-1.933843077862739
0.2786069132777538,-1.941924577254278
0.2875033260171267,-2.0810158656914672
0.28900598843568215,-2.095317045329639
0.294677681239782,-2.154738426641947
0.29883133357184377,-2.1437448131516197
0.3067435313313034,-2.1595608889947204
0.31960770826986273,-2.246720408277891
0.3246831696692096,-2.2158886893283394
0.3283391662508768,-2.246933987728839
0.3508388946959453,-2.048548152424323
0.35152039401146684,-2.0492909829343793
0.35482365604796673,-2.036587572552676
0.363157843715876,-1.920933117848062
0.37454631341930966,-1.705890857881507
0.38446963211732976,-1.5054701715617003
0.3849376469863173,-1.514999864081534
0.40787657863560645,-0.9576820612411323
0.41137363744375754,-0.8324342712878638
0.41363727329806377,-0.8432169752869617
0.4209791885689711,-0.6052155917478116
0.4235411197619534,-0.5090875770602176
0.44998474725698223,0.16203366674589026
0.4591269842712169,0.4718772236194706
0.4617668693704422,0.5261121882250189
0.46293545223994403,0.5473523234588328
0.46729299074455977,0.7032983186542225
0.473218146404502,0.7321979557632099
0.4733334145413508,0.8299276003482553
0.47611582549137665,0.8529885123565698
0.4830353788563322,1.0433427404568183
0.4838776651411125,1.0482527633265877
0.4844683986832834,1.0063882060086506
0.48685051548451774,1.1161596595849663
0.49796291751512545,1.3299242031392378
0.49983670124026247,1.3059616108559733
0.5021223518560918,1.3529633103465266
0.5045797071582383,1.4348519077141162
0.5061974760862129,1.4860160761404397
0.5072341882326623,1.4881196382859747
0.5100307369214807,1.5313331956609053
0.5154653054247422,1.5834137439166238
0.5176986322363373,1.6131245147659248
0.5188883171653664,1.6029350295162899
0.5201420052539616,1.6840955637982316
0.5298934165264111,1.804082167750731
0.5321364742075763,1.7984948832874375
0.5348762443256527,1.8576044634615136
0.538407876032239,1.8238599973769718
0.5404968952611942,1.8383783834024765
0.5425923829706276,1.874766323639204
0.5438087216651288,1.8199524510389724
0.5603066175576314,1.891441876761763
0.57045448578533,1.869081900446144
0.5783845727799104,1.8401380700284347
0.5786701443784952,1.8255317314049928
0.5880564346520281,1.7571056713714086
0.5907915113515791,1.7047258719417278
0.5977844337477123,1.6587811085299917
0.603798801378769,1.6314125534589372
0.6043006732785763,1.6098065268418762
0.6135494754680608,1.4742088032261316
0.6135610904048727,1.4880612918357738
0.6144925820558722,1.3949563061252612
0.6191940366868804,1.3957862819549733
0.6221221492298161,1.316582369007211
0.6221564107144064,1.3581361623514945
0.6234409414622561,1.3189098709935907
0.6424474312247606,1.0435583651821059
0.6495255210017321,0.9156000603628512
0.6504981987555141,0.8691235560199959
0.6583574881558469,0.7419703137019054
0.6696010484581398,0.5991907300316429
0.6788646333271631,0.44373032146878966
0.7073197733165557,0.008470245617721316
0.7118039885007259,-0.053749677269922615
0.7212822250483546,-0.21056406589518661
0.7230005552744503,-0.18252341554869211
0.7324586184119424,-0.3078335965682489
0.7349993454009462,-0.3588640741827032
0.7377904813351264,-0.3496790152730047
0.7434221570653143,-0.3008095118219783
0.7579024422598675,-0.5145414183934554
0.7676676305207941,-0.5288380762824643
0.7838599293111712,-0.5249022485303965
0.7887715356430345,-0.5587621531344482
0.7899683952514058,-0.5710507038425011
0.7987968978922679,-0.5861956566110421
0.8060220739289945,-0.5318014301278473
0.8080388905204656,-0.5954361151883308
0.8172991378285257,-0.5191122822411455
0.8183215678216005,-0.49739160004822636
0.8327254323499016,-0.5080333084769063
0.8395561477292528,-0.40626610576037964
0.8528511251951745,-0.46384108392429685
0.8551041727184812,-0.3818292312508126
0.8581940952467288,-0.4293118797430564
0.8635907290033971,-0.4730024588061097
0.8655060515045654,-0.4103560478532632
0.8999299335388748,-0.5157923338283098
0.9000385138031843,-0.5115832799785207
0.9141399584640473,-0.609971674765645
0.9146622658910997,-0.6554168589381559
0.9196528630928444,-0.5935153809876217
0.923489004097287,-0.6580625878674817
0.9275612398208595,-0.6962311343984321
0.9291611584040207,-0.7516426504309138
0.9346737647978549,-0.8540198099121676
0.9404285669758137,-0.9489532243241063
0.9558933828414182,-1.193111216723053
0.9782327992532274,-1.709733981578744
0.9789322439953039,-1.6557740916103043
0.9817879754294516,-1.7781896005534772
0.9855686734481024,-1.838458671394918
0.9898268075875554,-2.0307423401305025
0.9910280533939466,-2.0121487807120055
0.9966695588679402,-2.168650466780543
0.9974509241320995,-2.2575090474638957
1.0049196372306053,-2.4007322150977264
1.0060130855514782,-2.388537133474036
1.0075394297320281,-2.4667846925316477
1.0083316657337598,-2.537251387292819
1.015361019233974,-2.6743847442369666
1.027905025786973,-3.086701198979925
1.0308253093635917,-3.216939837897624
1.0311978351858926,-3.2081977570154048
1.035003933517621,-3.311146998137393
1.0419804120552714,-3.480017051047987
1.046913407067379,-3.7304618845173954
1.048001947037374,-3.7843783344745954
1.050936391851378,-3.801560765143063
1.0675572074238664,-4.2840123367873115
1.0677950111974148,-4.31920761778336
1.0699010713152335,-4.351907568610262
1.0766039953422801,-4.526763804318099
1.089629201819779,-4.8228261503940155
1.098289056386518,-5.042666070409881
1.1030212105758972,-5.151138902728856
1.1069460620891132,-5.227797675450334
1.1077396390678604,-5.180034888247316
1.1108835207861034,-5.339717518893603
1.112763886461651,-5.387840584591576
1.1184038077691412,-5.45224343240021
1.121839337332668,-5.469374548949885
1.1272676338543022,-5.486088687335647
1.132553146090424,-5.574168740751848
1.13770222169373,-5.619078600661323
1.1499007159970098,-5.6830385781935995
1.1511613306214192,-5.662989937796069
1.155082926535357,-5.6712031063677575
1.155617256761861,-5.672045522892536
1.156253867013997,-5.696674910323588
1.1572258850835597,-5.636235366269066
1.1607196736593037,-5.644992387627448
1.1649892949347702,-5.648940555486168
1.1650408113989519,-5.609772534900853
1.1754454753517152,-5.500415238918158
1.1755623634103323,-5.511978126519434
1.1896459361912033,-5.298658466312323
1.1962645512350898,-5.25217207729006
1.2001788879730029,-5.163565719919191
1.2032288190186167,-5.089135681470915
1.2180537915201493,-4.739358278074298
1.2217703106383722,-4.547826723804175
1.2278780809903278,-4.420578809928276
1.232085763999076,-4.265431487391659
1.2382419467643002,-4.018301331075099
1.2515687107282139,-3.567295578767242
1.2710942533249092,-2.8287077408848202
1.2726692463275553,-2.7724819569843056
1.2876121191588048,-2.1116176841329706
1.2952738365363654,-1.8242374939363009
1.297285833910271,-1.7413246308665706
1.3009073718848105,-1.627458968452937
1.3020194897885045,-1.5646638047349926
1.303080777788992,-1.53485958668253
1.3074683249237058,-1.3330310576054354
1.3093340384028984,-1.2983088228844566
1.3167700680705288,-0.9896157823155972
1.3216424703384426,-0.7440196999745761
1.323695366282358,-0.6521245909016241
1.325310654899643,-0.6269246289749382
1.3290039344381217,-0.47484396044328886
1.32984218029305,-0.4395473800349604
1.3321697296630912,-0.38493122818469366
1.3380116323595246,-0.16176185631117707
1.3392938169892235,-0.18002293541092748
1.3422468645291366,-0.03185097690214613
1.3458285185188545,0.05032986069422362
