n_harmonics,base_freq,magnitudes,instruments
8,2.0390841278091965,"[ 0.34263948  0.31529976 -0.22023118  1.36384535 -0.18242566 -1.67501122
  0.50218592  1.6605341 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.716228401497938,0.3706189930331263
-2.702813375917059,-0.026369188361183366
-2.6879764523126397,-0.4289855941766102
-2.667864617203211,-0.9440180033288376
-2.665240377871518,-1.0029480867956588
-2.6578863707581544,-1.1643575447919705
-2.647820807674121,-1.3523888371375683
-2.6427010987020454,-1.44775847907821
-2.637537705212755,-1.5599137830140997
-2.636304591399794,-1.572015680844175
-2.6358034784404465,-1.5646722247254348
-2.6260366729234486,-1.7467126908579929
-2.6228583635101073,-1.7865724878679177
-2.6225277496228836,-1.772905205969262
-2.5981206088994173,-2.0498546894508065
-2.598043337328014,-2.050642979973611
-2.5978536376538672,-2.0284921768769295
-2.597418729226016,-2.046751264816213
-2.590153333134071,-2.119603233312698
-2.58907244337688,-2.142979239843045
-2.5855761720093504,-2.1497483135975437
-2.582077807873831,-2.1686936658854115
-2.579690970847744,-2.1992087645703307
-2.576212559250382,-2.2183913411196015
-2.557983917246769,-2.2762591290890293
-2.549382398676768,-2.321759311083645
-2.544320321065795,-2.3158137098433302
-2.526789513276849,-2.3317895184089226
-2.5222870859883884,-2.3108125904913384
-2.5204887726935463,-2.3454420438754866
-2.5192401755240286,-2.325832790001282
-2.49032863905145,-2.248462870649203
-2.4889808400167635,-2.254094157486065
-2.4873686467056526,-2.2822154559529566
-2.4762501559819343,-2.1853741884011573
-2.473750756800428,-2.2078264642672703
-2.4695601376575422,-2.160773988515023
-2.4679663843761834,-2.130400275305664
-2.4646618013533526,-2.1248087874910726
-2.4613682098383403,-2.112951831987069
-2.4548684722825094,-2.059449339658865
-2.4546801932656432,-2.083598103029216
-2.4462461409243064,-2.0360374007896667
-2.430471392344124,-1.8840800661833472
-2.429482357253176,-1.8639550341515356
-2.417259077453582,-1.748665102322533
-2.416353944895028,-1.7455316024952048
-2.4071425688678065,-1.6552309552681619
-2.404614986985126,-1.6043988509332043
-2.398752444846133,-1.5882505144623955
-2.393320661682771,-1.525730807154549
-2.391162346824358,-1.5026311315476397
-2.390963283382961,-1.4876007323963647
-2.3902700421644445,-1.457615608636689
-2.380711502121623,-1.368695505129366
-2.378290842527318,-1.316807477966498
-2.3659517738680207,-1.1883076755629938
-2.3402431147672234,-0.8203196459948479
-2.339384004269079,-0.8126375568518631
-2.337460933639404,-0.7715885063796283
-2.3346463417884236,-0.7181050923028747
-2.331344265809992,-0.7202981032416296
-2.3311706972968027,-0.7003805179022429
-2.331034116201439,-0.6791454694084973
-2.3242801257223684,-0.5784937209687196
-2.3155724333049097,-0.4521579103420401
-2.3122602323279517,-0.41138885891152654
-2.304370559827257,-0.28485847530669717
-2.298256808968948,-0.1937884542210796
-2.293175775354273,-0.09237205185972594
-2.2855709979879197,-0.0147775049061851
-2.283390896650933,-0.008031661481116769
-2.280977459639484,0.032221499282464004
-2.280348421842744,0.07366529262030395
-2.2796249497208,0.0542115350394256
-2.2795934069871295,0.03151151230536957
-2.275512244626693,0.10523202510572843
-2.274216688024693,0.1489540204392864
-2.2740443602643996,0.12002960625999175
-2.273389195879655,0.13840290908190017
-2.264226406715991,0.2609865154997898
-2.2626472178177766,0.25040770944837654
-2.256968153838398,0.3322906541155664
-2.243492618269596,0.5244589091891201
-2.240167169756255,0.5440978733528066
-2.2347037344314544,0.5778555095865036
-2.2281610559506517,0.6607294571980196
-2.2234332767187834,0.6991344235910756
-2.2218543391403296,0.6682348721765571
-2.217570954397911,0.7398425717884476
-2.21560692710814,0.769035266913844
-2.215577089335509,0.7701454886588507
-2.206881453344053,0.8029542479423385
-2.1996011760248217,0.86473890348675
-2.196388283195092,0.8648912617650026
-2.196066683368842,0.8707157779768229
-2.1814673889888154,0.9381762686167244
-2.180718609616872,0.947440241633489
-2.17924026232561,0.960827415083138
-2.166539624649386,0.9817603800992559
-2.1548580040291982,0.975501444470394
-2.1465625954610226,1.007514472371455
-2.1437768683594967,1.0038371895318388
-2.132719292196671,1.004539336010345
-2.1321415990754877,1.0202133003327434
-2.1258076852282404,0.9881453124864218
-2.119683956433496,1.0139924229844126
-2.114097949924366,1.0047910485095979
-2.108110301378863,1.0197335761701416
-2.104517581534166,0.9873386480826564
-2.0851296688976375,1.01172699097695
-2.070485417695677,1.0526202990340474
-2.0600802318924347,1.034043919468673
-2.056381058753324,1.0762309440760731
-2.0559778996857982,1.0669613386558545
-2.046006694624047,1.1222403028816157
-2.0387529420601487,1.1635903142028257
-2.034833334514717,1.1819941864738768
-2.032895338971162,1.1834775676957936
-2.022292278863767,1.2712361698572896
-2.0155121110213097,1.2818794709727526
-1.9974058583558196,1.5035517600468253
-1.9947516806401016,1.4876679405443203
-1.9936181756915154,1.5138493501433214
-1.9934398745213957,1.5157040072999866
-1.974493252346495,1.7289599799350814
-1.9731527778839637,1.7887432216659889
-1.9655791739415696,1.8398412980532146
-1.9654606781457993,1.8263644357681552
-1.964234202723912,1.8251503888980996
-1.9604473494358161,1.900324402731485
-1.954157354185738,1.9695447532212833
-1.9520627047083885,1.9769312598364743
-1.9479656511767243,2.0412321600741903
-1.9440369749980384,2.102890057839453
-1.9398900727965882,2.142506631647692
-1.9324571849955139,2.218634823383532
-1.9219817359604934,2.313282314774509
-1.919218227521043,2.3234041777631043
-1.9088329964640027,2.400123128826364
-1.9078742372156838,2.4151267386953155
-1.9019919933393432,2.461881299879215
-1.8996945804195782,2.4806582111052897
-1.8974211766217843,2.48968461662677
-1.8966519715200485,2.473525661160011
-1.8942044569417122,2.500773251814149
-1.8919804678685699,2.505506077863574
-1.8858918279993246,2.5067989848075953
-1.8691890678607408,2.4827795509836474
-1.8640385615307065,2.487219988308632
-1.846280001057585,2.3441791539529646
-1.8446337393690053,2.308200156960116
-1.8418989984336498,2.3033419216653046
-1.8406635095867667,2.278977469923935
-1.833989744428749,2.185265756220536
-1.828462427626536,2.08386708156795
-1.8252920657046288,2.0577609124045897
-1.8247296220883957,2.038372417887781
-1.8200282749115888,1.920700854488299
-1.8146674214005365,1.8424178290892466
-1.8112200814258692,1.7451811676607436
-1.800516362954848,1.4943496765248847
-1.7854011958680784,1.038991429932758
-1.7816681406989636,0.9392600771343754
-1.7572950799042415,0.13140845643604415
-1.7546510484895108,0.06174712949950824
-1.7482444070659424,-0.19669961982953432
-1.7479723849738316,-0.21748279939234116
-1.7386592163043424,-0.5633930701528893
-1.735936642151966,-0.6703117971826029
-1.7235794680297454,-1.1550742148729014
-1.7230351638658432,-1.128362888042732
-1.719612439137172,-1.2715857115648896
-1.7098891345745868,-1.6335620550715515
-1.7069521143878497,-1.7014522914368098
-1.7064037389209907,-1.7202964034745145
-1.704374624597802,-1.8250288622086526
-1.6930316268398284,-2.197958835562292
-1.6911441114483017,-2.261561894013547
-1.6896192861410173,-2.284431275255987
-1.6862162599072301,-2.428404334331796
-1.6601337512370176,-3.077100339252744
-1.6533683054319717,-3.2284581402603547
-1.6501591950350818,-3.2585285852372827
-1.6445388970339712,-3.395421310385998
-1.6397637976548056,-3.434654809909224
-1.6057576282618862,-3.648955917359121
-1.5939482854328604,-3.5583391083823863
-1.5887012228460513,-3.5015617270349084
-1.5851550242089052,-3.506828583686337
-1.5846301860300642,-3.4789723742565863
-1.5752799138900198,-3.3412056737409834
-1.5568580163735057,-2.9931006062155467
-1.544063538423513,-2.7096114554936737
-1.5415960314699648,-2.7142561074664924
-1.5332289767136402,-2.4446215411958385
-1.5295272737521495,-2.3688537646383527
-1.5096731096200096,-1.8410312280372039
-1.5051545899236136,-1.7402679744422036
-1.502933623439527,-1.6711090486118525
-1.4714845867816149,-0.8992585754446499
-1.468814685484278,-0.8539775794648474
-1.4329801551948522,-0.263521327155395
-1.4307574985028986,-0.2737531860977868
-1.4299270934733146,-0.28691898372532953
-1.422201686038047,-0.20217927148509976
-1.4174420863144193,-0.20985243479347188
-1.4147772466149426,-0.19381851278094653
-1.402006485108545,-0.2303204009890023
-1.3958227547720774,-0.23053039592831984
-1.3879117156165839,-0.3006308485098127
-1.3873782818511937,-0.2871132810215153
-1.3746863662941742,-0.43836863982131385
-1.3726207912118569,-0.4803618599027257
-1.3692441823491517,-0.5179099894610393
-1.357984216884912,-0.7087637806954442
-1.354397807013593,-0.7497673545162485
-1.348555186324666,-0.8928254541509683
-1.3462021633295012,-0.933775517118826
-1.3361809318065399,-1.2040396734002128
-1.3325236621951464,-1.2478353254155172
-1.322075999578161,-1.4822214273487169
-1.3180333274088827,-1.6298161442073928
-1.3170611217732602,-1.602853222399227
-1.3147398816245432,-1.660251287416768
-1.2946874780942663,-2.134749021041268
-1.282518217068006,-2.4119030220708297
-1.282100327150889,-2.4052985626354046
-1.2817408784147686,-2.4149125186904508
-1.2807229024430062,-2.4618553177524745
-1.2600261330024491,-2.833415097786131
-1.256116862881432,-2.8628880651734896
-1.255296759991654,-2.877483454211167
-1.253986498870518,-2.916418320605917
-1.247715170606826,-2.943613581501021
-1.2238314032972937,-3.1074150097201847
-1.2176553425103895,-3.0917428809453793
-1.2088200245900416,-3.06089711824312
-1.2072422997723977,-3.065927001559885
-1.1974685043240827,-2.987105802979427
-1.1920548567188147,-2.8960877438429122
-1.19093312315521,-2.85521087286448
-1.17869425335437,-2.695330259089443
-1.1770812010093528,-2.6588109705089362
-1.1760678026077267,-2.6393237817254023
-1.1759945751576324,-2.6332723967232807
-1.1683618881334965,-2.4780030865648977
-1.16602121688373,-2.434859191284322
-1.1652749575046488,-2.396089437197139
-1.1592676148712502,-2.260905026872607
-1.1548101682519212,-2.1338508745095406
-1.1547273069511943,-2.1324994138769773
-1.1497385958954542,-1.9978375731602933
-1.143218497177589,-1.8310733507376358
-1.1427212744672472,-1.7934184553857238
-1.1405356928559984,-1.70566570335539
-1.1395902181290698,-1.7241477289079352
-1.1372124065079716,-1.641370519530703
-1.1368983734369684,-1.625322528589967
-1.136874345099043,-1.6105670323442884
-1.1322968161633915,-1.5073183032091249
-1.1284116935571469,-1.3511248804257443
-1.1251394982686564,-1.2751914846948669
-1.1142736630111734,-0.8930829783850942
-1.107619787278754,-0.6688630638165228
-1.1063189922254564,-0.6477176666679684
-1.1056047056366292,-0.6274047769608679
-1.0990825366599948,-0.41298554526487635
-1.0960296555062246,-0.32109060656321814
-1.09017005053648,-0.12174359533053564
-1.0843045058284495,0.04608449228736663
-1.0842810111990822,0.06167228155269279
-1.0799951406284605,0.15531328314777484
-1.0756143646677028,0.2942980608488977
-1.0729030468570464,0.3968086175146818
-1.0563999548533438,0.8231216360635426
-1.0442856548813206,1.0777351408877558
-1.0405661898112333,1.18153372963249
-1.0398268312360504,1.1823076691255334
-1.039279902065273,1.1790985348469054
-1.026039805297517,1.3585848061860504
-1.0190840276844515,1.4540805039194244
-1.0080345510514355,1.49572795603593
-1.0037768634103499,1.5223694705929904
-0.9813655460207142,1.4633589169966255
-0.9802554979307789,1.4652368553092348
-0.9699711559924866,1.3504545720276233
-0.9684446723987916,1.3322138861063557
-0.9633538458718753,1.2859851068565633
-0.948144920175606,1.033617988015367
-0.9351304872465303,0.7825183903454671
-0.93021857214638,0.6549068867431799
-0.9277493077560819,0.6023966370094291
-0.9249164809358428,0.5429492634090589
-0.9127780178694431,0.2646319371830883
-0.898563045346183,-0.1016948421761124
-0.882826366031745,-0.4980254841617932
-0.8591835206410163,-1.0177679434331883
-0.8373434852990806,-1.439934281882029
-0.8316074383077741,-1.5284353874360987
-0.8277107390110872,-1.553999086796648
-0.8172312862819857,-1.6575767876439456
-0.8161378088683735,-1.6443499700241757
-0.8113101488449637,-1.7049577268062197
-0.7923184804637122,-1.8010930645936578
-0.7918312671668803,-1.7684836341643835
-0.7852684206130185,-1.767259264493789
-0.7842301000605856,-1.7559140940958982
-0.7779561019652874,-1.7211923491609145
-0.7770210209207558,-1.7215115459208776
-0.7767435918834953,-1.7658327033384733
-0.7734167299274501,-1.732329824583598
-0.7683486191905229,-1.6887882821311513
-0.7630161992564202,-1.6495436574400109
-0.7558505227129193,-1.5951394559627208
-0.7530303647277878,-1.5497225828294452
-0.7410721487989176,-1.4676585229668495
-0.7393972396494659,-1.4102837449438064
-0.7313527915766374,-1.2936141378147845
-0.7267627356151865,-1.2266989113848399
-0.7221682048038005,-1.1694761903312771
-0.7085527958776119,-0.9773981621583661
-0.7072864372624235,-0.9503496710926945
-0.7032068058775449,-0.9186716951731525
-0.7014249906392882,-0.8810054398828063
-0.6907892255327095,-0.7371712368723585
-0.6887411890581525,-0.6645216278242749
-0.6883515097736383,-0.6959823234451971
-0.6728333380781217,-0.4869208291341586
-0.6630036701365967,-0.36292980606511976
-0.6608246416751715,-0.3723308950340181
-0.6495338947449456,-0.2571950950756335
-0.6482344184562674,-0.2663025834327094
-0.6372592022268386,-0.15603590559989608
-0.6324355578497176,-0.1505997063154463
-0.6192743918792245,-0.1274507935986006
-0.608869491913623,-0.09004120830402618
-0.5859939286959119,-0.18989900421686237
-0.5782213940144536,-0.2219077432538764
-0.577805071858414,-0.19823943270346578
-0.5723352409316118,-0.2575007009972718
-0.5706970932971287,-0.254255051527435
-0.5695255210670798,-0.28178236401164714
-0.5680569656870178,-0.29257341366959533
-0.5609870140679227,-0.3328491253977479
-0.5588008165575453,-0.3311541021758573
-0.5556330255967543,-0.3878094013716724
-0.5493989504573413,-0.4472597771180125
-0.5427977082501636,-0.4558395547548677
-0.5418876053101958,-0.46995411831576467
-0.5387997525192687,-0.5111176194655844
-0.5386773457302079,-0.5267612466234656
-0.5298866407738303,-0.5764794568185523
-0.5203817207929853,-0.6341626700928081
-0.5161225681479209,-0.6350704955753018
-0.5158932602272275,-0.6567601018692704
-0.5079933427315888,-0.6783692992245655
-0.5040053729369105,-0.7318121503597041
-0.5031073104022772,-0.7232669677343332
-0.5030793430482126,-0.6920197257767039
-0.4927193281098541,-0.7303702890819462
-0.4776167505017792,-0.6855822402304826
-0.46912729470746406,-0.6378792078516784
-0.4687903832712852,-0.6244333651625448
-0.45453876036366214,-0.47794350609859054
-0.4500189044699274,-0.3995215858728437
-0.44968579566127787,-0.4083545754313308
-0.44701295415671405,-0.36707707045657095
-0.4432901678818846,-0.3243872894140557
-0.4381906401530289,-0.223549290345877
-0.43371577794977334,-0.12241745466246269
-0.42886946875584586,-0.04120651873217604
-0.4283280887392342,-0.015072538686084143
-0.4212476119757511,0.1313153163201729
-0.4206820979176591,0.13326683707100462
-0.41849549724423785,0.22738522884757748
-0.41717116334428983,0.24394362468352163
-0.40702056910103224,0.5088017187745577
-0.40128206930105303,0.6908493054345028
-0.39934495951035487,0.7738301284345189
-0.3786763144814578,1.446623101212547
-0.3728329921259288,1.6539782219375891
-0.3715568337840569,1.7441752116377993
-0.37151735492790827,1.7258695853015573
-0.36465530958544434,1.9374724541075556
-0.3546203841653126,2.353534534125746
-0.33773635603412666,2.9926010524920037
-0.3043679284665073,4.102934185701646
-0.30190032908657294,4.148289560298677
-0.29644127241026386,4.290444706133047
-0.28737681161151496,4.531239880865969
-0.27898958725235046,4.687441507686268
-0.2741916026430431,4.786112851568609
-0.2733702129772788,4.788327534436385
-0.2608133990973691,4.96022114135532
-0.25299528139249094,5.002072821166108
-0.2441035786357042,5.007164743865274
-0.2369347462933984,4.985705903961641
-0.23259377912469503,4.974456606234225
-0.22387113788259683,4.84488672952233
-0.21675750617177236,4.770535969174312
-0.20348516069726674,4.47160483936045
-0.19869330848571565,4.343546994047102
-0.1912720691680576,4.103741101246954
-0.17995014663537967,3.756826710523893
-0.16924347195383405,3.354672787372013
-0.16762852776767767,3.282859185079995
-0.1675062873009887,3.2880725378529547
-0.16379094220114965,3.1755577491086537
-0.15834805867833435,2.900111789734384
-0.14149743772784174,2.139948049500231
-0.13699339996277704,1.9575033445470433
-0.1332514853275466,1.7432317229377816
-0.13058924151039353,1.6292717873528926
-0.11737692069278571,1.0291755764539356
-0.11514119598706296,0.9266025951159657
-0.11074785411862109,0.7208437611578089
-0.10303165831330663,0.3690041357874547
-0.0985069333141686,0.16756648538867275
-0.08125951195081438,-0.549816717084809
-0.07895493753127614,-0.6069574877380016
-0.07115749538106098,-0.9177909598649308
-0.0700228055007015,-0.9483620106877841
-0.06827996009912596,-1.0114058359188682
-0.056242931643804894,-1.387621116668157
-0.05244080764371439,-1.4722127165107646
-0.04486519524959531,-1.6506931130374343
-0.03131735809250458,-1.891166299329743
-0.027054448894817007,-1.973065627130646
-0.006936623206389214,-2.0694993611851955
-0.0029616905976448393,-2.0804180660015947
0.005214097605326096,-2.030991695138016
0.006128039351038339,-2.0129083486118806
0.006334654378076454,-2.0313864425684773
0.016787316797583163,-1.898997508222857
0.017648829661166765,-1.8741709505826125
0.02662483095502788,-1.733227478723875
0.03288553741732603,-1.6234278384674823
0.0343590165782266,-1.5743756667796498
0.04139995152430487,-1.3872713302385469
0.04207564895908611,-1.3737589812162148
0.051264595671894675,-1.102251197919476
0.055217774811218145,-1.0066954100743741
0.055473110645606116,-1.0092981947366093
0.061236560960298725,-0.8341688709466553
0.06353666043535844,-0.7660811726763292
0.06794209529671758,-0.5952771586333176
0.06964262979300129,-0.5230699477224563
0.08154384565305728,-0.09136912693122452
0.08577350941944761,0.07374864475421637
0.09060538412785046,0.2599757622358439
0.09425345319243261,0.413267789099012
0.1017108763207073,0.6860438783123427
0.10740156200955209,0.8955654268591822
0.11098305545099985,1.0464117596958549
0.11181477546370466,1.078454845635001
0.11870976743619188,1.3467074654204116
0.12538642368481945,1.5984160549557538
0.13620856295943629,1.951736731316448
0.13746616776720177,1.9933261171968866
0.13930392500485134,2.0690625066325308
0.1450842203570346,2.2853049388323763
0.1523185624313519,2.5083044455322736
0.16564631135836727,2.8677944218003137
0.16731410341039377,2.8896166865718156
0.17190220564247216,3.0119695975654834
0.17853382229760406,3.158919402192567
0.18298466237088817,3.2253914005060706
0.1870839607769561,3.3186036218945687
0.19840268238528136,3.454573365786514
0.20000125514269662,3.5013460300748105
0.20075760219713512,3.5103603348772863
0.20829533551574997,3.5626767698153516
0.21370149411391237,3.587643273749298
0.21800399044925722,3.579303783405471
0.22435958152853264,3.6042289898095725
0.24395255073663247,3.487726423678507
0.25790818545894156,3.3306053657671426
0.2613708005813762,3.2438122522519173
0.27417662277351607,3.0375412097198904
0.2764270829601414,2.9467766484974867
0.2780867846292989,2.9150561286958956
0.2800807351887151,2.8833263616045333
0.28117675011543053,2.831265782172066
0.2825914777565912,2.815492328782712
0.28561311591434846,2.735277873626469
0.28720018405156633,2.7167734585397745
0.28989014723718975,2.6448252715267095
0.3116949129449025,2.0335141403382972
0.3140093095891743,1.972285163824066
0.3264161359670501,1.5852986931533137
0.3311308971167759,1.425517801847779
0.3335269405419825,1.3477271257739738
0.33389799528234043,1.3446857822794775
0.33689794810186413,1.2758340716573924
0.3394976274197212,1.1636821462676772
0.34458768916720395,1.0301426172293964
0.34496361296123856,1.0002010520591609
0.3460652115869842,0.9646081231001321
0.3590850841062254,0.5462049505633062
0.3665215741697132,0.33316678904174396
0.4038001004506615,-0.7187444378840594
0.4060347496021386,-0.7634893833766351
0.41123330251912016,-0.8962613672566824
0.41132686579243494,-0.8425744114608776
0.4141771523027682,-0.9476851461036866
0.4290269555862678,-1.2917077318449912
0.43573342492588907,-1.398214458617386
0.447281806970687,-1.5967840035726693
0.4560938410365898,-1.7274330958880768
0.4598118794914159,-1.8040955321331735
0.46169857182452523,-1.8336331951425817
0.46319724296450104,-1.8374891649150678
0.46929718321889924,-1.9020933777924174
0.4721104715954372,-1.9325423837290012
0.48334859956174103,-2.04553000730032
0.49475022004069213,-2.136516794088062
0.4958231079167241,-2.150819032545148
0.5017499088673429,-2.1849463501458435
0.5032540080666044,-2.197073989679381
0.5116807925931219,-2.233873098082624
0.515783787162075,-2.294943387261324
0.5177727670328269,-2.2839340071812564
0.5252558699173022,-2.304472164316933
0.5257684011517769,-2.284902561098172
0.5653456464826774,-2.329884794233287
0.565434534739091,-2.3125883228514255
0.5753001317923561,-2.296063110161732
0.5754704867520015,-2.2991003482896764
0.5791531075616057,-2.267466780302899
0.5818942539845455,-2.2784873990040575
0.5870163492351193,-2.2499013072828284
0.5871753860680227,-2.2792949659785067
0.591847574617892,-2.232970463614752
0.5927785856379963,-2.251538481228743
0.603829552537638,-2.2008599671903313
0.6094367003024797,-2.1813210637403877
0.6189780079565654,-2.093157336893333
0.6236369417782006,-2.0737733364687982
0.6261887474410814,-2.0528711642477675
0.6359593188772363,-1.9846096031220712
0.6386500583555064,-1.9507293561591714
0.6437832870146187,-1.9509444705150591
0.6454411255012369,-1.932045067173337
0.6582339776433166,-1.8242108693238932
0.6699546920824124,-1.7118741746234647
0.6713381669831229,-1.6735491961628044
0.6781714837027115,-1.6158955890260212
0.6793310240612955,-1.6055034160534216
0.7024643955780734,-1.347239710870309
0.7068326059484327,-1.2764063832449042
0.7114413244349267,-1.2351925025505501
0.7222292926702671,-1.0901296979379946
0.7371866287956363,-0.8587289724062472
0.7450850202442352,-0.7804269287742628
0.7708806020414931,-0.40961069848006526
0.7850782530353397,-0.17497050159885214
0.790393468568348,-0.09997530854096022
0.795887640761936,-0.06009534923947567
0.8076549951757017,0.12267858827997322
0.8098573281203594,0.127988517864779
0.8214129456819945,0.3157232883941749
0.8267966704227749,0.37865461288682556
0.8280631757710548,0.4061041841118641
0.8313854540285108,0.42873093954142244
0.836991555513483,0.4902792605900856
0.8410079290415027,0.5319588344348107
0.8458255300346336,0.5623400227369908
0.8494947277030507,0.625942442776312
0.856835475004643,0.6844996222664352
0.8696650451804668,0.7752434141795999
0.8795941534128886,0.8176044090106613
0.8804072522080184,0.8562320018565697
0.8809099255874635,0.8437039290042696
0.8838756801256382,0.8639077815077869
0.8883519802818136,0.8941631281087341
0.8955800027848735,0.9305776484588519
0.8984323651208417,0.9145040511000329
0.9014125591913213,0.9505977527525171
0.9079802485244342,0.986635145679656
0.9291407025625134,1.0094881231878747
0.9370646403070921,1.0013332619094784
0.9393334002369551,0.9982489873154616
0.9523904956291194,1.0170468679259022
0.9576920620207345,0.9864816452732409
0.9583023195319096,1.0027979901388413
0.9606943813467499,1.0172038683804665
0.9629007703413,0.9906751168008039
0.9695152108358416,1.0146721718573084
0.9712578223787833,1.022495562233979
0.9713938274557634,0.9951861959535684
0.9805045481009724,1.0085363613915004
0.985020235498447,1.011631369770956
0.9863971529691726,0.9857753993682727
0.9890079400142806,1.0061983908913945
1.002264705017252,0.9936672655341459
1.0165372080812594,1.0265758739208377
1.0229533818156078,1.048766448419378
1.0254631579964215,1.0781976735111491
1.0309776020396093,1.0896739876431316
1.0324351720043374,1.1001843268174853
1.035251758369129,1.1332255094507624
1.0360134212226093,1.1282553813924834
1.0411649306726316,1.1246784115432755
1.041941368172635,1.1428735083377612
1.046587004584591,1.1550449649654444
1.0467795788615026,1.1720340840652603
1.0550744018117122,1.217119193160928
1.0657059502647632,1.2964480203513475
1.0685746318430027,1.3597662345637178
1.074317856976271,1.4073191730197208
1.0776924376329227,1.4191923064823153
1.086931250829542,1.5057739589610029
1.0879005427436992,1.5033673918850123
1.0947096457224585,1.593397857909043
1.1042842733519764,1.6996331727364666
1.106496500693403,1.7183862354352963
1.1089091120728742,1.765037116051345
1.1160451263253837,1.838362203819307
1.133035683738954,2.0323756457208453
1.144931532766944,2.16601413437966
1.1515976312635026,2.22750358571743
1.1644476381688182,2.364627972516727
1.1661935548081281,2.3728918123941005
1.167078184241773,2.383216687481484
1.1683586792141973,2.3803465690962327
1.1693188119130102,2.413227870825353
1.16946064992998,2.3826406956856263
1.170019040071014,2.4161429508667993
1.1706428927926975,2.4377962290106794
1.1803722216172066,2.4790750430587214
1.1856108897768438,2.4925464564253237
1.1907165077931756,2.49806343645856
1.1929220512373897,2.5466315545009164
1.1962800264864466,2.5054651192679995
1.2007387769760323,2.539474794416511
1.2076657739546217,2.515495957049433
1.2202029124709775,2.4697904413424374
1.2205827071849429,2.467041690837475
1.2217726874725203,2.4698174322189597
1.2220886390443262,2.4719044619724646
1.2248898229860288,2.440881938589363
1.2298322872943874,2.4042840122756544
1.2322729890066881,2.4002530881260458
1.2332546968108966,2.35962452939712
1.239451882833011,2.3028677675023856
1.2761104769849911,1.6164351526269654
1.2808039481468096,1.4893388738022282
1.2921113829844089,1.169753141988128
1.305409551897717,0.7523054590772257
1.3159180383225566,0.41518664856262616
1.325149791541139,0.08132983671206576
1.325542910068343,0.06601829536355834
1.332373038840851,-0.19648908279357083
1.3372558859001638,-0.37487826237094635
1.3402888986783665,-0.4938677343208845
1.3405539640112423,-0.4642197010138965
1.3408318340543621,-0.5064401202408144
1.3423107010749042,-0.5335503271764922
1.3533424915119596,-0.9489914451627912
1.356276042882401,-1.0778285155657379
1.3639152180404208,-1.3570042685805468
1.3691893299369662,-1.5344233814604074
1.3732165298675039,-1.6746645785986467
1.391724055391376,-2.305465062831002
1.3956860867955374,-2.3840476496599385
1.4151641743422667,-2.94606153388917
1.4189022997949827,-3.0353497692069467
1.4328748694170654,-3.3009667825506104
1.4347735932440688,-3.342778950200207
1.439241638194983,-3.3991487387421153
1.4476036087342994,-3.497377325222321
1.4487774473332138,-3.5290620579888077
1.4640213800061126,-3.6063683639561175
1.4648250487729157,-3.6140130090192524
1.4652977714965418,-3.621856557338738
1.4669076299392136,-3.639418014357587
1.4740743794780666,-3.6373040296998274
1.4752418071966469,-3.595552013106614
1.478021390345753,-3.615990232201336
