n_harmonics,base_freq,magnitudes,instruments
8,3.617645164778269,"[-0.01517539  1.61479853 -0.41977245 -0.76536377  0.50921495  0.96447982
  0.10696267 -0.69745763]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.428631296179471,1.7406169677980032
-2.412428334644681,2.253169918900625
-2.4029410699367713,2.3199096776024977
-2.40255068412596,2.3249087488534586
-2.3975420631200963,2.2858713942478035
-2.3933516706773332,2.232195595817039
-2.391454797280244,2.203868471951383
-2.3826633302751454,1.9647468223507214
-2.3803220459715098,1.882630497552858
-2.3781224607515212,1.80156248693029
-2.3441973610344142,-0.00864189122852525
-2.326625456867739,-0.992099132721309
-2.326450385970759,-1.0024224436132771
-2.326271580419901,-1.0401203716024734
-2.3217205776888648,-1.245859706359938
-2.3099659997786945,-1.784956496025476
-2.3017345781877925,-2.0853243263559316
-2.298653027359602,-2.1376614479103653
-2.2887998567004564,-2.4268883032605433
-2.287389014891442,-2.435841918178708
-2.286551528739178,-2.4315349644223416
-2.285492985120341,-2.4524740152995648
-2.2828318232222813,-2.482595623526738
-2.27926821339397,-2.5412125082365025
-2.2790171494336136,-2.491372718509906
-2.2771878866818254,-2.5303290825785076
-2.2400596643636517,-2.1559532956152356
-2.225399002362404,-1.782996463332179
-2.2188919679837458,-1.61418651190808
-2.2164372830310857,-1.5814585690230494
-2.213050664953085,-1.4880626314875849
-2.204036128612223,-1.3341358756679074
-2.202759842239244,-1.3413815433716791
-2.1998468105868287,-1.256331826897863
-2.1858882613670607,-1.0752852813690084
-2.1709027886293955,-1.0278832965098232
-2.16827483364667,-1.0024146476262563
-2.1678948202787938,-1.0187891028839158
-2.1527182457003162,-1.0727248367262883
-2.144257813886113,-1.2223674201115025
-2.131959893548996,-1.3282112892346412
-2.1307246329965976,-1.375134116725904
-2.1157709698073357,-1.646158587737294
-2.1133978570121457,-1.6496769799577224
-2.1094367857593754,-1.7252013571096672
-2.1093478862800135,-1.7628339520769671
-2.102007560090585,-1.8913070326277792
-2.0903730656591093,-2.026285735407341
-2.0890017093401645,-2.0370644709194807
-2.087549747345128,-2.0225173307631845
-2.0846860519307793,-2.035217340618033
-2.0791329217887355,-2.119586908883636
-2.069466770445228,-2.1868543536510026
-2.0645738910701397,-2.218726587387264
-2.059835491383625,-2.1996428844087736
-2.0590334217192927,-2.202176274039456
-2.0569242354711994,-2.1953539930852193
-2.0537143039509553,-2.196758523774022
-2.0355065841573214,-2.1045129972387455
-2.030293076451323,-2.017722437422439
-2.0287746536869573,-2.0088101122183506
-2.0273333475670148,-2.0356164941631247
-2.02072592556579,-1.895956460968195
-2.016690697617997,-1.8982142232956778
-2.0083508062879414,-1.7183159737220381
-1.9944172639615712,-1.52955652820791
-1.9884840044583143,-1.405737518173599
-1.9875540743066487,-1.371243403650932
-1.9855098266149702,-1.3417675818675519
-1.981255920054424,-1.2726521643689344
-1.9802748283302578,-1.2052087952955484
-1.978816507401976,-1.2059669193514861
-1.9777476432399426,-1.1977368695539947
-1.9711144221827301,-1.0158850147633738
-1.970303407636302,-1.0141352471992118
-1.9476464102120747,-0.47693582483655406
-1.9455301498357083,-0.4438036297775789
-1.9335639452621949,-0.044035065458301575
-1.9151866646822022,0.5241218501328712
-1.9105343364290022,0.6778601508260798
-1.9044533179205267,0.9089415122381271
-1.9022491734878526,0.9864531024803765
-1.8983524486053762,1.1371063298479123
-1.893229120646616,1.288859567302042
-1.893208971434149,1.3024455976345597
-1.8891994595394994,1.4311346539273544
-1.886062032949691,1.5732740991804113
-1.881773269318858,1.7374836537795613
-1.8695225522134507,2.125850762760929
-1.8608459095845482,2.4261465350642837
-1.8597145569616058,2.4490366943706054
-1.8581987130908093,2.4957254557852755
-1.8478800051088742,2.746039858044146
-1.8448484470010076,2.7833996686545004
-1.8344626814490343,2.9930367334504817
-1.8338022107450342,3.020914724863572
-1.8189365898382575,3.120260636264511
-1.807570006803078,3.100498967761029
-1.7998379702680594,3.0286217386692793
-1.7987931767558647,3.02313796240957
-1.7923139135417572,2.9081411548905534
-1.789282739454314,2.8435475700085884
-1.773657988037938,2.4726078759343273
-1.7717648715441365,2.3810545069442943
-1.766634056850224,2.2362756380504667
-1.7581768312613846,1.959974907511884
-1.7551966338589933,1.8703999264108941
-1.7519819432970574,1.7569668973333856
-1.744349922799301,1.5046967892068666
-1.7431817733864887,1.4652838334330176
-1.7428120260861082,1.5014867205322884
-1.739473719579545,1.3553573906304734
-1.7322718694749843,1.1428448516703604
-1.7232386584908732,0.8961380513272456
-1.7217096077073166,0.8719355120073524
-1.7012333791911383,0.5504472987685787
-1.6899973998962707,0.4943954011896093
-1.669987442849192,0.6855773195965564
-1.6696628563663658,0.657141381268974
-1.6669621924657363,0.7181163200720055
-1.6628886445560056,0.712050718707994
-1.6603751891619822,0.8539521324738581
-1.660175636571002,0.8212034393712422
-1.6601417135882333,0.8175236236758616
-1.656913202036682,0.8965182271559912
-1.6546143923971703,0.9263668903254126
-1.6459989464721616,1.094999281148581
-1.6441276434270669,1.1280309642071482
-1.6427359874506064,1.1623921809776856
-1.638839656944826,1.2305713990881346
-1.6222453655816458,1.5340466922004539
-1.6167576500225802,1.5535655076124517
-1.6075875483014013,1.6105584465989433
-1.6010602054727767,1.603381685251824
-1.5952769390500738,1.5362534235973402
-1.5946631737914683,1.4969061751533888
-1.5918791884729435,1.4868279125773827
-1.5861066818869116,1.3999531322307959
-1.5845288580524557,1.3858744083292722
-1.5812577549428632,1.2833073408417475
-1.5779283025179673,1.2099431666003078
-1.5723231092375975,1.054420114780752
-1.566609001418302,0.8367691635962351
-1.5577019207773402,0.4585972619343649
-1.5576727166737254,0.4860653220583849
-1.5390466987469498,-0.424069777045314
-1.5378832807912577,-0.4564960342284137
-1.5343403229905728,-0.6727707777587844
-1.5202757112109258,-1.3703104613129837
-1.5162975120607343,-1.5015513989762024
-1.5144875902876613,-1.648095437188762
-1.5022570624648597,-2.0801253979746153
-1.5019485224365199,-2.073274800568579
-1.501600249220482,-2.126810691770053
-1.5006128311589386,-2.108254999181308
-1.4942610498044617,-2.2662373408406706
-1.4732676769964812,-2.5028715978874576
-1.4645995868760349,-2.3663856664510354
-1.4639265616417674,-2.411139124489173
-1.4492352457562445,-1.9726703570971393
-1.4488541916541497,-1.9180750851428667
-1.4446389142086995,-1.798325240329637
-1.4402966835821382,-1.5997724300318592
-1.4309189877364055,-1.081519217525288
-1.4197064204923846,-0.4775212718052675
-1.4173098167787377,-0.3166944319717944
-1.409610597773967,0.13365126424752763
-1.4076232913188804,0.2636524897082905
-1.4023625114948353,0.6361605132012185
-1.36550291963242,2.1615463813525753
-1.3645492668846342,2.2017608023767363
-1.3489343730296373,2.3786078373461126
-1.3463901612386453,2.358398292561197
-1.3422437359613366,2.32050674173077
-1.3394371932087412,2.2855046400950436
-1.3361309189567503,2.215431295573115
-1.3324622879199683,2.1679510199288745
-1.3311866260254008,2.1532221332329002
-1.3247355384797304,1.9782191182677982
-1.3239356749073137,1.9276942031657966
-1.3211541396279851,1.8721074326245395
-1.320517258677433,1.8154414756050226
-1.319884460880538,1.8096847004000876
-1.308522980818127,1.3367532958886856
-1.303149420548113,1.0741466998922455
-1.2981960035146962,0.8664290436167319
-1.2972094733756503,0.8257587139793227
-1.2954577293822478,0.7261926195514404
-1.2917424861280793,0.5322275131739623
-1.2881902412822661,0.39112054839656635
-1.2870248692344965,0.31668081884140115
-1.270744198654796,-0.352850969088798
-1.270132170211468,-0.3924959007297825
-1.2684577793160698,-0.4979203075749031
-1.2584958310921976,-0.809412896978709
-1.2582330173524727,-0.801723434046212
-1.2304224136862734,-1.1398455225808943
-1.2238793070530984,-1.067553199355656
-1.217570659634524,-0.9803725746519524
-1.213913064096137,-0.9019607238240579
-1.2046614839356753,-0.6911052944343068
-1.2039811954361905,-0.6562662150346382
-1.1960699005203954,-0.45734383202232054
-1.1926404614143602,-0.2978666168532032
-1.1922038053798165,-0.3023163040200298
-1.185848948820291,-0.043943112992388324
-1.184912474769566,0.00544143507301916
-1.1832671532077734,0.0534025453373199
-1.1813775198158483,0.10499870725506372
-1.178871018976186,0.2197607133653094
-1.1667651479586731,0.702618559905019
-1.1665192422218493,0.696635513523306
-1.165451192716989,0.6931867171913703
-1.1587757423486993,0.9853835244528909
-1.156103883774248,1.0576295290344644
-1.1529192812493447,1.1477506492775638
-1.1497508227824464,1.2149248626153994
-1.1490181837434597,1.2603912491823568
-1.141668564772954,1.4475260914081376
-1.1410559809051903,1.4810899979124965
-1.1389650358225232,1.4859738268265144
-1.1383367554074035,1.5204744162143178
-1.135895768766721,1.5546916752260571
-1.1237459095009483,1.7142741134935746
-1.1100032123550436,1.7509345418835285
-1.103197803250249,1.7583265196241353
-1.1019248088245706,1.7310842551382313
-1.0967377505681886,1.6937488405612409
-1.0765879068678823,1.4678201428757254
-1.0645455751083772,1.3601152306139581
-1.0604553440688576,1.3056476235139505
-1.0536856788334006,1.303870462815614
-1.0521649238163877,1.3321225527536558
-1.0412551675218233,1.294281870740247
-1.0394298485153135,1.2723121634962553
-1.035134817876214,1.3715849322869718
-1.0347567032528004,1.3420476977322526
-1.0113396820443656,1.774625203639109
-1.0040493108371409,1.9672326558910969
-1.0012369442586446,2.0313097488459135
-0.9889904888037351,2.3931280955702157
-0.9856392536593983,2.4932032963310213
-0.9793194002460712,2.675400483873564
-0.976623355599104,2.756852312645116
-0.9736770543925122,2.7815970520560147
-0.9724286703390232,2.8563229203386906
-0.971388111680386,2.843994571309224
-0.9629810795575651,3.056228760878455
-0.9627917239109052,3.027333837159923
-0.9572006398517239,3.126450832665926
-0.937313600209948,3.0462741917430827
-0.9366483242019852,3.0105443013226125
-0.9350023968293919,2.997242162531078
-0.924916403755546,2.7096969146359022
-0.9220584716112858,2.555461710373251
-0.9166504957457478,2.3635405944086534
-0.9152816817762401,2.2919640066139935
-0.9080959850322499,1.8920770098987136
-0.8925762091945151,0.7826071215772868
-0.8914551987662858,0.6656457041517566
-0.8789403472112394,-0.41343899990878086
-0.8766060887550475,-0.6116835261392096
-0.8757548981886556,-0.6661942779143067
-0.8668995920948044,-1.522587691342084
-0.8667325840136817,-1.5274882937956782
-0.8610637982481775,-2.0834847692840235
-0.8583120028153619,-2.309010705724304
-0.8544955537691843,-2.631963783668049
-0.8486365640767,-3.121449254899942
-0.847913808022398,-3.243810774942323
-0.836288140600824,-4.09844254868735
-0.8283273554597903,-4.584876907320497
-0.8163941978392204,-5.136714742781313
-0.8036523212735438,-5.3595121473421585
-0.7845159065737235,-5.0440366163705965
-0.7784176137456047,-4.809652445467587
-0.7721794265907089,-4.449074854004163
-0.7681738654573316,-4.216687169398648
-0.7641823588017482,-3.9349577094784056
-0.7487851586541852,-2.7392439297694837
-0.7415987475636321,-2.115457299277825
-0.7410658375140589,-2.062484593507205
-0.7296196616459625,-1.013175837536747
-0.710101042392933,0.5949312322376569
-0.7001444744544307,1.2925096130100653
-0.6961615411136162,1.5162951144555197
-0.6867595542822893,1.9319058737790784
-0.6846368165583367,1.9863709090458537
-0.6827011794947921,2.067629083195497
-0.6815054118231858,2.1166863126209856
-0.6803944420958374,2.126599505065397
-0.672377667473238,2.289321247274718
-0.6641321404277041,2.3298656788380034
-0.6581067347483764,2.276419290230664
-0.6572293753998251,2.2416480919525763
-0.6546035245078485,2.200481901588162
-0.6536950200062739,2.1884762259193415
-0.6478043764870023,2.0681049213206517
-0.6331390716140857,1.4325595406588387
-0.6267374371284582,1.137030975957036
-0.6248046749948841,1.0042111768617201
-0.6228261627716627,0.9312846747005761
-0.6189033000620294,0.7016942086440487
-0.6038339979976692,-0.19407509082564778
-0.5948808132672854,-0.7169423242531106
-0.5896533321009496,-1.0025717022312868
-0.5875774159690939,-1.1271573124443026
-0.5819611493342034,-1.410275607046452
-0.5798417628987047,-1.4829705842398255
-0.5648878792720531,-2.0657325525541888
-0.5648072549496281,-2.1045939009917687
-0.5609530419878741,-2.191144237795964
-0.5573203540590628,-2.291099868985869
-0.5489558866299564,-2.4379899727938277
-0.5452766024829034,-2.527430654623919
-0.5231441308242681,-2.439305644927678
-0.5217515392002898,-2.432433695339254
-0.5008584207556712,-2.072573219919072
-0.4931924626955846,-1.8946129541925723
-0.4889252917624698,-1.7907050506407507
-0.48612260206228175,-1.7157078897683196
-0.4847493705939363,-1.7181430945162042
-0.48135381501497854,-1.5950671545077932
-0.4802444571138653,-1.6156263932449724
-0.47969728167630254,-1.5811739457422753
-0.47920490698289875,-1.5720532829967808
-0.47153541355213546,-1.4258260168889652
-0.4699063280560547,-1.3360561724720814
-0.46093086037319786,-1.2038596556094174
-0.4604681475942729,-1.2118716953998672
-0.45759094359315444,-1.176753363593527
-0.44614885594129294,-1.0468056901846814
-0.43688556941495493,-1.0112361990641114
-0.4341597547372986,-1.0284993124948407
-0.4330612520774251,-1.0266854512730967
-0.42823662042240196,-1.0163856811583747
-0.4271935608501227,-1.0136753597723447
-0.4174900218523505,-1.0743031991727185
-0.4087590737717366,-1.2119557097615274
-0.38032859576813616,-1.6407264239055588
-0.3776735224104186,-1.6608900047509676
-0.36406043788765796,-1.840175109819701
-0.3620515764238963,-1.8991323897570143
-0.3486918487694908,-2.0675202206107945
-0.3356557807925009,-2.1862984115938455
-0.3142867307550685,-2.202934803762551
-0.31022473422774643,-2.180521559285627
-0.2909699294212502,-2.002602157561391
-0.28059075115953913,-1.894785808162596
-0.271856699688783,-1.7912067143846422
-0.26188081196613044,-1.561030268249601
-0.25556186155475524,-1.4982530523524866
-0.25343688129806186,-1.4045820755371619
-0.25165024038478556,-1.3878264480750184
-0.2503696115099494,-1.3994669627882683
-0.24566688360650968,-1.2952760001582742
-0.24003195098552021,-1.1432920085652472
-0.23507124666590107,-1.0831812453324574
-0.23332301294159752,-1.0430762992579892
-0.22609684797758733,-0.8843683391912627
-0.22378937349472316,-0.8125619093319305
-0.2176337371092063,-0.6297094879268635
-0.21508879195885555,-0.5625352993972768
-0.21455951393871775,-0.5829364597881793
-0.205857089054704,-0.3325655227755613
-0.20343518031972296,-0.27374740210636184
-0.20160634281123402,-0.2550154204485707
-0.19998633035746272,-0.1820609290321518
-0.17208101388230546,0.786994945857446
-0.16950578073607403,0.8350752495317655
-0.16265637049937265,1.0894340499642299
-0.1588918100049943,1.2146371362557586
-0.15468541220051435,1.3808531623411564
-0.1489967313464371,1.558603814095198
-0.14752458581944605,1.6072410165947772
-0.1466969933576845,1.6471954608781953
-0.1406905859970644,1.8505104210681445
-0.12689878756549788,2.273704807976314
-0.12640181751633683,2.324854804264886
-0.12436507674072228,2.394685850442457
-0.11882147704672263,2.5696097732187217
-0.11882050100668895,2.5457770099591372
-0.11756145992930733,2.58019369596262
-0.11699500900851101,2.596991540644216
-0.10934592591232661,2.7640400082473175
-0.10834942027083905,2.8002833055997396
-0.09144150448630395,3.0705238992345434
-0.0799233959537693,3.1294052917692112
-0.07939627284963269,3.148000473370187
-0.07716590775098897,3.144886041310684
-0.07436409788614995,3.1306464581682043
-0.061135171459299364,3.044410194715303
-0.0578783130539513,2.957885388257455
-0.050371603309995905,2.777769254289879
-0.04910794096044935,2.775998182422754
-0.03615134866104164,2.4181396526922976
-0.03552741477084709,2.3994429675838456
-0.030400346407610357,2.252419464261094
-0.029692055462850142,2.239090903615355
-0.025479794987919746,2.1148622871749208
-0.021005952539690398,1.9477478579639875
-0.011187572125706424,1.670150035377339
-0.006052258144749523,1.4808525551243046
0.0011624553902365165,1.223637568838659
0.001861549844179855,1.2424854141524553
0.006142478871272061,1.1109453570242194
0.01205430456819645,0.9533664767266512
0.017508299512154046,0.8151480639199514
0.02653652047101751,0.6509548035049132
0.03396134996059885,0.5699849716108599
0.039939684682487986,0.4969163101649224
0.050124791902607324,0.5467951439795299
0.06278784742831478,0.6200400027113951
0.06613783216886926,0.6685231658928368
0.06660237320146489,0.6794391820380571
0.07056441197716179,0.7329773985554096
0.0786364335047125,0.8439984798420819
0.09490176000051509,1.1756707860488875
0.11938556131817535,1.5346484057174614
0.125811144142979,1.609832911123248
0.12643307001679505,1.6073110579833674
0.12998086721034685,1.626943550403181
0.13561515623269793,1.608894315325209
0.1449825602611443,1.4904888741348434
0.15186227261941898,1.3979656094591375
0.15313795103560457,1.3412864553898287
0.1570520774438977,1.2831724317265882
0.1595276308394924,1.2139372259681962
0.16288191744812552,1.062158845739212
0.16588190543596415,0.9987786571583992
0.1665142053493156,0.9891891829440351
0.16817140020937904,0.9091404515907444
0.18149417077854224,0.3882408405311477
0.18207606119504316,0.3239373445866782
0.20061632005497465,-0.5356610828294825
0.20195180008126012,-0.6173026059628348
0.22035414820339083,-1.5154114474911282
0.22394441398675502,-1.7122763687624534
0.2308052020442739,-1.9573967453049628
0.2340397182905387,-2.070409766234126
0.24120696319207457,-2.313722574831195
0.2449744176719637,-2.355815458750624
0.24583738697004964,-2.370479753466101
0.2528508240483269,-2.463426579699183
0.25638464896750923,-2.491889081500308
0.25923342525587323,-2.4955425781401117
0.26294934365565936,-2.4797190322937004
0.2755017168051861,-2.3206243265044018
0.2876792355430977,-1.959542330779827
0.28848260304037776,-1.9247157615959047
0.2911629719862008,-1.8328487908481574
0.2928019933448489,-1.7273028668851775
0.2985820958758838,-1.475244761634886
0.3011405865759036,-1.3457415369467305
0.30307413377658277,-1.2470021180158075
0.31300028458070983,-0.7015317384623907
0.3135615264170042,-0.662919494012281
0.3144301895542738,-0.6191010183329895
0.3207323647795923,-0.23202759632696704
0.32234695360338694,-0.1395936415171743
0.33260932624296924,0.48497002921161275
0.33946901283977304,0.8894727485188775
0.34227707017008235,1.0094258356172896
0.36114962375039195,1.8604547190783318
0.36367432309442904,2.0050984749373306
0.3730999216116544,2.2401527879701955
0.3738318710635018,2.2403153203840587
0.3763086430406526,2.2900168740649
0.38565828894845344,2.3653022233966916
0.39124274825413696,2.366400293822207
0.400490148825174,2.2336018623865197
0.4121340270480589,1.931393288647341
0.41314534660510294,1.9181275413867152
0.4358620794884085,0.9816619853179748
0.4530009227959635,0.17983283011467255
0.460940700634743,-0.1474020528925757
0.4721234585258234,-0.5660144677094033
0.4759053593626197,-0.7255577993288578
0.4801844851322441,-0.8359766992429086
0.48174028535836655,-0.8645797722739268
0.48270146856801066,-0.8921626055505336
0.4875771224355603,-0.9956545185850256
0.49441155821964156,-1.0970457556662525
0.5092710499026052,-1.1269488115560562
0.5184635157512911,-1.0169383515720938
0.5210095876754934,-0.9690543827627128
0.521483563351751,-0.9621368711581193
0.5240980781155811,-0.9178677399562871
0.524528321495481,-0.8860698451639268
0.5274854138717542,-0.8024216148049407
0.5309649099471461,-0.7050668335005081
0.5327410771367189,-0.6447677798978402
0.5362350402364839,-0.5686130900095876
0.5441163236070192,-0.27639043108925493
0.5465202502703237,-0.17663764828955925
0.5599365710029831,0.2860785888356544
0.5610906740821759,0.3445822491381454
0.5650099004316469,0.5417885055733254
0.5705325675599449,0.6955714354382622
0.5920522798200807,1.3505336664786787
0.5947696867355496,1.4339336129355345
0.5957924258303802,1.4581360527245844
0.6002738230230804,1.536428037200439
0.6048505917424762,1.6188906429559118
0.6053481043895137,1.637989545923529
0.608586083474794,1.6776633652515427
0.6126105871092422,1.7213807635061213
0.6192999132296153,1.7658698189965607
0.626407578883641,1.7350849575754634
0.6279755639680316,1.731983249855982
0.629111063566663,1.7107666842095184
0.6319712864411251,1.7260959653774406
0.6493211451129177,1.5985407658690234
0.6579848686631706,1.5032839540335743
0.6594523097594887,1.4613385749736856
0.6631920298601726,1.4575573896456067
0.6640981939967636,1.45015720618337
0.6641919628056518,1.4016126550620693
0.6729468192093893,1.340990114067491
0.6736016843800612,1.3479313109887192
0.6757269756187023,1.306771885762751
0.67944039689867,1.317483514539842
0.680225396419671,1.3130643594381521
0.7011308012339885,1.3649063756259978
0.7041370599215773,1.373477368964588
0.7066691316356541,1.404991837241751
0.7202874056914479,1.661305624684853
0.73615365249033,2.0656104968448616
0.7507063612378762,2.492332578029211
0.7510922499408323,2.509844616649139
0.7585015626053129,2.680862035829916
0.7674503868881333,2.885436240827589
0.7704064511452016,2.9821623117265483
0.7799278821998135,3.1072039133833265
0.7807749610103052,3.12798925308922
0.784364090024547,3.1451002519302906
0.7916609258107004,3.139093726778717
0.7925428492695641,3.105367136036283
0.8062501128832347,2.9417834328610413
0.8160803545282365,2.5806661802555717
0.8174922281270369,2.5514619879757654
0.8179469621133597,2.4746844532683303
0.8204970801729554,2.344375455896036
0.8229323528829333,2.222784693406103
0.82815730879976,1.9394361273104723
0.8284431366007681,1.9091528739456274
0.8349462392161522,1.4923970770986492
0.8489715355501399,0.3792110121679539
0.8513015693562513,0.19423502266034165
0.8605217785502504,-0.6655428410377623
0.8725863499459798,-1.7747840530647585
0.8753344139542185,-2.008339250990739
0.8810037177527157,-2.5611948842792343
0.8898164794786432,-3.2552300758239174
0.8902161176422134,-3.3103850179554257
0.8915613326677727,-3.4235850722033723
0.8925586973675355,-3.5359824170367857
0.8943893861776897,-3.659313613958197
0.9068210345868004,-4.527140547362629
0.9070238344629011,-4.497226006556775
0.9117542385798569,-4.750141307743632
0.9157835211224787,-4.9534704026279135
0.9180486035428346,-5.022348762684181
0.9184294470123886,-5.047068752824024
0.9195624914782461,-5.0773841431325755
0.9218018550986162,-5.160387549307343
0.9432212328320295,-5.3305907653755735
0.9597780131277407,-4.739722489710747
0.9637206033033965,-4.524982614715201
0.9758101418618246,-3.7017314677775266
0.9789952766579186,-3.4780806761815706
0.9887408446203589,-2.669464204145799
1.0121759581767353,-0.5599344544330876
1.0132154522664365,-0.48239179940008725
1.0135942948716927,-0.4394046552467631
1.0220996206075084,0.266277321123825
1.0387549016808322,1.39036202903746
1.039530818555754,1.4592110582831472
1.0438795720655847,1.7082513931145868
1.0474471527364901,1.8280476681416171
1.052778152862519,2.034744290828804
1.0544056401074515,2.08828927686141
1.0715983062983918,2.3302140870604524
1.0758852671382133,2.2832961615878817
1.0780884665279835,2.2612177114404854
1.0789282892250256,2.2711947316282037
1.082216188628463,2.205283759816093
1.0856407323184563,2.1275073571927487
1.0930884779519339,1.9088968118382215
1.0999715879148768,1.6258024815882486
1.1220463404543963,0.4549642141436356
1.1245170115597212,0.2900997319586102
1.125444647495856,0.2190722423862559
1.1305167500969544,-0.042748214477474414
1.1383951237961023,-0.5226004665207991
1.154818342241879,-1.3984173360931993
1.1574335523116979,-1.468227519110374
1.1599422733199898,-1.5938626444922714
1.1636125720841797,-1.8299264237524078
1.1641220233828058,-1.7986892708989586
1.170028695424799,-2.0408995990286622
1.1732536535803249,-2.123185094684983
1.175945080128387,-2.1917658265730013
1.1797163556059465,-2.2954160909733674
1.181135384550231,-2.283499730300909
1.1849022692832492,-2.405395546332611
1.189684228689611,-2.465602510511346
1.2004672864776138,-2.551283464957019
1.2118436512349309,-2.4541636410282055
1.2120229049834323,-2.4856645073383015
1.212722117080606,-2.456170392720954
1.2130781943265685,-2.4916008625516954
1.2133892844370537,-2.4692995577923558
1.2150661279750263,-2.4123085344554944
1.2208462517174006,-2.3893594115614727
1.2209001029389404,-2.3906311632028645
1.2297166333590823,-2.1957866715650707
1.2304772620476259,-2.173340331555292
1.2593615933521631,-1.5030150851114212
1.2594463951175863,-1.5339809280512626
1.2607555193750795,-1.53315347031244
1.2610760572110795,-1.4872995128260826
1.266250726036743,-1.3889849323763852
1.2687339942750135,-1.3640914494185243
1.272340961682497,-1.2885633833052461
1.287184084568393,-1.0732423971271767
1.3172041995672572,-1.1006274788183839
1.3224420080085117,-1.1436755579248772
1.3246470357763833,-1.1333048231498437
1.3275372706194668,-1.1429110843327661
1.3607255941939247,-1.6791295595257458
1.3607822281953847,-1.701262632031078
1.360817548130071,-1.7116230612757164
1.3795625053761302,-1.9363743689189867
1.3882141416251983,-2.0727480457409104
1.3906419850795055,-2.089058777577964
