n_harmonics,base_freq,magnitudes,instruments
9,4.420442947400546,"[-0.43407681  1.07192963 -0.96025394  0.59859124  0.80075423 -1.20418402
  1.5302818  -0.4311758  -1.28851066]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.5705323950927403,1.1494730155036221
-2.5659203616058814,0.8051554943499055
-2.565640443734191,0.7924559088379067
-2.5623274426735874,0.5218939329460022
-2.5573307195219024,0.08480771343245194
-2.546744655856812,-0.8715713126037379
-2.5438100101915953,-1.1284652476589387
-2.537864081037627,-1.6681467173428035
-2.526984870263685,-2.576849055572847
-2.5247158716249727,-2.7200926578890336
-2.51356983712749,-3.4171982976289454
-2.502703593694844,-3.8488884691255136
-2.499584520805846,-3.9209601109328487
-2.4989133350403963,-3.934310891595892
-2.4939618528648513,-3.9775013124152796
-2.4823401669904523,-3.8535343364467773
-2.478345838325223,-3.7461141921969627
-2.4746429971512987,-3.6067295991770845
-2.465038410739813,-3.1615600136986126
-2.46419458055444,-3.112114889366545
-2.4639673156940436,-3.090674238274309
-2.4628724497648693,-3.0341500504668306
-2.4597715123060984,-2.8316781301692773
-2.44873855283727,-2.1422182202217477
-2.442448034082524,-1.7354104691895431
-2.439514583397381,-1.5604180060166297
-2.4384364367331894,-1.4904442903272075
-2.4377733884432824,-1.4340854120492394
-2.4360956271220924,-1.3450995906507288
-2.4348561980531773,-1.2642369974766603
-2.434577945448259,-1.2457902141615285
-2.4338981671177624,-1.1996844900423334
-2.433866240867531,-1.226493957842074
-2.427594006611085,-0.8682634858653675
-2.4196905629781504,-0.5202348699713507
-2.4130475308404318,-0.2682151177081851
-2.4129446779497723,-0.2573117720229607
-2.390268315518294,-0.03777740700592569
-2.388350934865423,-0.08247838261607485
-2.385688458961882,-0.11086266251662634
-2.384808029067339,-0.14008024905383215
-2.384118408879816,-0.15208363814792009
-2.365120826328595,-0.6959621659077986
-2.3640013407512033,-0.7499489700812076
-2.335759700719307,-1.8698419169378784
-2.33225203279885,-1.9915119408316149
-2.3305171251307812,-2.0654295458628167
-2.3192107193305445,-2.431282182106968
-2.315768831562418,-2.493282550158246
-2.307705206262259,-2.645277139808505
-2.3053448407987798,-2.688313552282057
-2.3034760153212535,-2.676486306275883
-2.2857453957785934,-2.6946628323803035
-2.281009019136497,-2.6165044867562375
-2.272177365088049,-2.453003913902052
-2.2633868477192323,-2.1582011012738525
-2.26111884573943,-2.065022049730062
-2.260177297674937,-2.0357246344440583
-2.253632432538587,-1.7394611399032402
-2.2452563426160017,-1.2920883140789101
-2.243362783382608,-1.1936518826789322
-2.2343884305205433,-0.633314890243365
-2.2334635544308883,-0.5535396298293699
-2.228333883726954,-0.207178037998144
-2.227362903287064,-0.1318763075621639
-2.226183099525808,-0.051303718143945035
-2.2216314428675754,0.2875124750553087
-2.2205091049549237,0.37020074920924617
-2.211779835567369,1.0502275849667564
-2.2101368089098665,1.1896579847894422
-2.1972114258315365,2.183043659280794
-2.1900541671309037,2.680835079404057
-2.180580193389144,3.2630828080283814
-2.1747093679731586,3.5328803516116096
-2.174443389489153,3.5207081490664556
-2.1641818229356593,3.814491007110125
-2.1637770969974257,3.8363889099478143
-2.159479344253599,3.8848085645646657
-2.140927853918143,3.5060456064518633
-2.137126049917171,3.301910261517808
-2.134191181651932,3.1244022968734972
-2.1294655091000783,2.8033760687652762
-2.129356982577927,2.80059154560754
-2.129088567630218,2.7688706014867557
-2.1111428274779422,1.1170368841326679
-2.0997674256057506,-0.10944059991759693
-2.098646596204194,-0.2218543364237561
-2.085869490149266,-1.5207913835931886
-2.084860520117188,-1.6008931977885665
-2.08301548725521,-1.7792107480903525
-2.0780014030977383,-2.1831374514823882
-2.0646234439059965,-2.9809836263831935
-2.0617003431313776,-3.076328682952354
-2.0574432532395552,-3.172694996631334
-2.052847284274023,-3.1928328118301903
-2.028653493676557,-2.1865931442458257
-2.0192037143947106,-1.400711119689284
-2.00682260641687,-0.1659164662543532
-1.9997533263060445,0.5299462036415544
-1.9893191469761453,1.451479575212821
-1.9886103158701096,1.5146521958871775
-1.9874830964338588,1.6238049466853113
-1.9847553232427615,1.8209704451659372
-1.9819880859810675,2.0088539761070927
-1.978484418752675,2.247947556509483
-1.976003720435358,2.3842450609931896
-1.9712225887693144,2.595417431339343
-1.9652787350961056,2.782147013860393
-1.9575295972905873,2.8553778608848828
-1.9509740912545372,2.8008172875751423
-1.949440248412488,2.7658917071181484
-1.9404840364487772,2.5117166532573583
-1.9325119749771116,2.168841510234556
-1.926336857676376,1.8547649834183964
-1.9235687754932351,1.7029570282123474
-1.9228287834385847,1.6544211914927356
-1.918133996519574,1.42650510546139
-1.91592176786744,1.3206221582614297
-1.9151473084619814,1.2923165592466246
-1.9094221717492654,1.0319402630531154
-1.8940854536474327,0.6467511046234566
-1.8933862797867718,0.6442268609684977
-1.8799971990601294,0.7817194768905171
-1.8798718818519589,0.7828947380449371
-1.8775867717014052,0.8508110932390502
-1.8770429294291573,0.8885086430201211
-1.870206459101684,1.1978281710285517
-1.8629475508814117,1.6092112789193083
-1.8614838282110775,1.7252472462769408
-1.85752694422545,1.995080894266859
-1.853483875721985,2.2914580075253053
-1.8484174226320074,2.693145952830325
-1.8461153094413085,2.887035896690749
-1.8374858921630854,3.548389554167203
-1.832912516824718,3.883186103941447
-1.8237579132659345,4.437131636112949
-1.817874670436084,4.70537209937654
-1.804249448055606,4.898061001456414
-1.796829541403444,4.731190952612811
-1.7950925235423818,4.645500302654166
-1.7927297951490337,4.569362163623927
-1.7903130266184966,4.424281933093034
-1.7893992403529242,4.385915958160099
-1.7848001111129894,4.0623149185794825
-1.7713767649227299,2.879771980348138
-1.7666104309506991,2.37650222781454
-1.7650145475406855,2.1991258447440707
-1.759803708821119,1.6256385410799847
-1.7359490233522277,-0.8872335791712742
-1.72076443383473,-1.879387197023191
-1.7137067842099096,-2.0851620516585814
-1.712903576095856,-2.0979686794639454
-1.7086466867342982,-2.146965984171234
-1.7039942376932258,-2.1025455011953453
-1.7008940803733776,-2.0702171549198614
-1.6965596563435628,-1.9472351683623457
-1.695562120180813,-1.9246853405725473
-1.6935961711555372,-1.84756502714995
-1.686164209998956,-1.4845912318112016
-1.684128467879586,-1.3798239396850118
-1.6813432127719827,-1.2170414449954747
-1.6759301110628324,-0.8939237512750936
-1.6575343407382797,0.2963537510693747
-1.6405843372549642,0.9846174368341319
-1.6374728545152915,1.0860698069992005
-1.6369004935001243,1.083734861549065
-1.6359079101000606,1.095498817332014
-1.6232281470548933,1.0709359742592366
-1.6230012787251236,1.060582451226812
-1.6227144562329512,1.057178625738539
-1.6145617835393766,0.8546643107900747
-1.6093877568334827,0.6370634889026038
-1.5968476878968687,-0.005732270420052228
-1.5923633076763164,-0.25971944728081525
-1.5910159244630335,-0.346903514858564
-1.5865489432693178,-0.6049743302139113
-1.5863749194654033,-0.6370111083236148
-1.576215338246216,-1.1430323991568816
-1.5630267711783086,-1.69111424179778
-1.5629462673532037,-1.6759035205431323
-1.5587929491048698,-1.7752311613354854
-1.5578993949991315,-1.7990638443423257
-1.5446722163606392,-1.8174190518802915
-1.5443383467788974,-1.8400484556800676
-1.5399834056698456,-1.754328608566929
-1.5342618983491325,-1.6352570612090762
-1.5300357386729444,-1.4812232567193664
-1.5253456059672732,-1.3107921116026346
-1.5108621642804008,-0.6159460115363972
-1.5088780320201678,-0.544452986649327
-1.4968580393365545,-0.009116068957152855
-1.4855653567984541,0.31405942041776636
-1.4803935322281327,0.4076282831849881
-1.4790481729803577,0.41498466992603245
-1.4654708174992193,0.3124083891702593
-1.464927844079508,0.29216299951238833
-1.4638516784911584,0.2805129054708605
-1.4630666121966374,0.2592395962584745
-1.4446679977016461,-0.485114117180814
-1.431658080915306,-1.243768254582792
-1.4275101743030207,-1.4794147018119888
-1.4247891471067309,-1.6344775828870632
-1.4235725698589745,-1.7143497758823054
-1.4110484813870308,-2.349192563120917
-1.4089336694490762,-2.4431765152473437
-1.4076187081435259,-2.484916415386927
-1.3980334504173293,-2.772113914325651
-1.3949022375819347,-2.8267677046424873
-1.392796604208593,-2.849615586814079
-1.3874807541456275,-2.8585653920355614
-1.3807245464989693,-2.809328287667802
-1.3744491005832378,-2.692447528096031
-1.3702512190409495,-2.5416786016590964
-1.360113856264653,-2.1172364657468328
-1.3554505817207059,-1.8721933977843768
-1.3423910574517968,-1.1246089288452366
-1.3403104608540626,-0.9827295336744498
-1.3361711304593233,-0.7635854359137626
-1.326317272874637,-0.2077972491627459
-1.3245150234851606,-0.12116224180544426
-1.3223731987309721,-0.010578519816833424
-1.3141328025328651,0.36523006196053504
-1.2896640899761673,1.0268306076254174
-1.2781325572851283,1.187850898697453
-1.260830155238735,1.2949134831427946
-1.252613497137914,1.3868634985495147
-1.2492605268324497,1.423330807216004
-1.2472081565411823,1.4427788798518264
-1.2401015041065766,1.5773056805716898
-1.235389977343276,1.6655664286030154
-1.2261323840367524,1.8465878229771957
-1.2235435404405721,1.9185338982594586
-1.1958187793335517,2.4826800746841236
-1.1860709111223806,2.534661769170871
-1.1844276688411364,2.507871713194661
-1.1798302542472774,2.4810190311055775
-1.1760558775661518,2.39875296361784
-1.173253056489707,2.3292427390829293
-1.1608211885932267,1.8555735445187356
-1.1604816857894653,1.8510063578855487
-1.1590871278198345,1.76895163576845
-1.1556029490218414,1.562979705903964
-1.1359844994103436,0.09371755742318638
-1.1334622666147487,-0.12425220140336775
-1.1245446837127673,-0.9398586101801104
-1.1120384786678315,-2.057202936131346
-1.1082283776316177,-2.35572474681849
-1.1064688880072027,-2.4812999404402785
-1.104857769521151,-2.6324207472049985
-1.102547279327784,-2.7931483975285847
-1.1010294480587242,-2.9023759728684038
-1.0962426270688033,-3.208012147957652
-1.090756930141612,-3.494853218965569
-1.0729075041983345,-3.9719901257769683
-1.069826490409279,-3.9740633365843427
-1.069731398777269,-3.969537771826203
-1.065933358403564,-3.9641506158303246
-1.0570914678334995,-3.721904838405424
-1.0487873419949363,-3.4025691966505174
-1.0294574299786132,-2.29565201622447
-1.0173302872858838,-1.4971188951339733
-1.010224894601493,-1.1053459820590994
-1.0085045703497242,-0.9872265859226438
-1.0033947159142618,-0.7320408236642122
-1.0032256199688172,-0.7420537793370664
-0.9996932289557137,-0.5736618907933269
-0.9946643989039319,-0.3706052654193798
-0.9817521040367074,-0.07454853414183318
-0.9761965523376781,-0.02052887037732999
-0.9701388432192477,-0.03464988284887226
-0.9342163977986777,-1.0841677586826275
-0.9330934309362933,-1.132800801188895
-0.9289967616810051,-1.288265965547844
-0.9249632224240392,-1.4528868272482225
-0.9179000423139212,-1.7451629178493309
-0.9128339252107787,-1.940405463131692
-0.9027323201897737,-2.262532560990503
-0.8969768024065576,-2.437979042179219
-0.8962530666442419,-2.447308967878082
-0.8849564454118948,-2.649625158384364
-0.877129836188991,-2.742597834265232
-0.8739995666166918,-2.732568548726944
-0.8698488356690159,-2.7171939830527294
-0.8696963396450341,-2.729556642819321
-0.8653289584109638,-2.684645434013405
-0.8588003077857831,-2.6044686143810694
-0.8563981458396945,-2.5564472328446186
-0.8527245962982355,-2.4898468421182685
-0.8442289551873996,-2.2362233814369152
-0.8429880524383,-2.1867964414858534
-0.842129211339711,-2.160740176038878
-0.8411389447342126,-2.119359324516334
-0.8328851545473741,-1.7801065276008803
-0.8274176351567135,-1.495953679513411
-0.8208551140476574,-1.1303819928874552
-0.8176875635199781,-0.9251166319199756
-0.8172899812792265,-0.9022422259736521
-0.8148243363452874,-0.7413841754346979
-0.8129477900239008,-0.6204033010077366
-0.8128450810422243,-0.6310965509718687
-0.8042026782593417,0.014960083693750625
-0.8033845626008622,0.0520120637952047
-0.8009350610773813,0.25233970926765104
-0.7867647698062403,1.3441261611295485
-0.7854913377597463,1.443837410799362
-0.7811239336590785,1.7821059482774548
-0.7773603199253944,2.0551845797202035
-0.7691826812365758,2.6493155924347396
-0.7679858290547821,2.729380229036202
-0.7671957548885877,2.772688342881204
-0.7482090285407015,3.710624995490173
-0.7380126494831676,3.8878288160193515
-0.7318077333754607,3.8483790757088454
-0.724344085208374,3.675741539570306
-0.7224069238579709,3.640359296837478
-0.7221130700689349,3.622485542430189
-0.7179703925762659,3.4187771320991427
-0.7155790071113004,3.2922239300286753
-0.7154900874288579,3.3020471357779586
-0.7104971454633273,2.98946153260513
-0.7078883160500071,2.79325645746357
-0.7069151135655298,2.7096348055799733
-0.7042591361422756,2.5130458640542392
-0.7001725289592793,2.142548663430318
-0.6985882334059865,1.9931101417638004
-0.696770513083171,1.8306138046765783
-0.6931819857922141,1.4730694444069314
-0.687824282960833,0.9001424755586184
-0.6867234213967919,0.8056359504633464
-0.680709695880243,0.15109727903499512
-0.6775750259659739,-0.17830041278056574
-0.665824473984804,-1.402334368659249
-0.6653262480343782,-1.4351190837535364
-0.6624599390302075,-1.6994775229283532
-0.6623426582112586,-1.70638965632034
-0.647862675835218,-2.771399945807758
-0.6403863233558047,-3.070769551324696
-0.6391105117408689,-3.1153148447536783
-0.6358800581154904,-3.1562891046556296
-0.632420969734798,-3.1912557347930504
-0.6283356335038768,-3.166709462323247
-0.622809253235622,-3.0439455047898276
-0.6191591707749682,-2.9042253618755094
-0.6158772234871637,-2.7507634342211897
-0.6143631876981663,-2.6770163008831607
-0.6054871839344425,-2.0419023215368557
-0.5936145262793526,-0.9722207572215427
-0.5878267627018596,-0.43693537063595755
-0.5746244658563469,0.8715911119131569
-0.5708684654847449,1.2034632135647538
-0.5525143204610874,2.477559641192414
-0.5523614112693056,2.470477439166258
-0.5382367669718553,2.863604885827665
-0.5358796140784463,2.8460422685017965
-0.517376367948625,2.4480990994541156
-0.5135932990669865,2.2677498061542716
-0.49810680855939937,1.5121848058346894
-0.49738319082545424,1.463080961438026
-0.48647600570418703,0.9901460126163126
-0.48368902432179617,0.8894953520715813
-0.47079178351476614,0.631430752428172
-0.46580116558552076,0.658653422965738
-0.46352017804669643,0.681755402180103
-0.45963916980111996,0.7547825943972882
-0.45802939809806187,0.7922058428290847
-0.4489191166636739,1.1793081982246778
-0.4431980077650315,1.4993669869603166
-0.4354815683748221,2.0474308866724016
-0.4303793365821411,2.4299701714464015
-0.42994227846831023,2.4579360624136255
-0.40136865742707695,4.50312794198194
-0.3956175468272871,4.724197482567652
-0.39027456868963206,4.859436354885763
-0.3775179047948125,4.768482502955802
-0.352392411926588,3.1265380008337242
-0.3448578615399853,2.318608628363479
-0.33297245999581104,1.0056839271309261
-0.32167203305197134,-0.1951576995971406
-0.3103853891136774,-1.201730565579784
-0.3052133925783238,-1.5685758190160923
-0.2933549379210829,-2.0408354940708664
-0.28924643804781613,-2.1053299477466787
-0.28787575689072353,-2.141455895088477
-0.2753460190494068,-1.960963421912137
-0.27448226269488885,-1.9150800391297875
-0.2733771723726748,-1.8800401454741742
-0.2733139091184347,-1.892802497862121
-0.2712898768274137,-1.7877281168530328
-0.25886173939931023,-1.1304880396870616
-0.2560253362174869,-0.9703358344191463
-0.2528636564160056,-0.7750431996816138
-0.248295640440916,-0.49292278871208023
-0.23498678596214795,0.3640236296026005
-0.23359537491242532,0.4365910022215654
-0.21486597858236056,1.071919965342757
-0.2139875492374257,1.0914596067101554
-0.20528815796126132,1.122389712690941
-0.19983582242471343,1.0253210324393218
-0.19697471072777795,0.9693751357001865
-0.17373388982956506,-0.11062406340885314
-0.17100957290808783,-0.27041120738737695
-0.17082183176356747,-0.2888798632726979
-0.16293935816137806,-0.7436696366896829
-0.15176751022843282,-1.312104061424541
-0.15081530527135545,-1.3627431776055194
-0.14388294987026917,-1.636201615629737
-0.12719423586723178,-1.865767294934957
-0.10751795391512742,-1.4461990524752804
-0.07696704016905231,-0.06134219698752526
-0.0748952544028918,-0.0009124031963591009
-0.07180004746726487,0.11147950275513195
-0.07178298171873987,0.11448915332885586
-0.07105098255020303,0.14370322230125906
-0.06300924971970545,0.3303428793887451
-0.050945598483513876,0.4325801105293467
-0.040794163170204456,0.2131588714024557
-0.03613949898840074,0.10498066476580042
-0.030923413067057037,-0.1321503796434648
-0.029399545069570543,-0.18457398016646615
-0.00198906392162268,-1.7192513976578547
-0.000995689100930619,-1.778929731586971
-0.0006016787399198975,-1.798997025486437
0.0028636729987390197,-2.0071963910240345
0.01750587253066005,-2.614447375192769
0.0397152283268003,-2.8188473946076553
0.040336676208545086,-2.8327491138889456
0.04311907152630878,-2.756602542545759
0.04879714682022662,-2.5975708707491005
0.054190642600910444,-2.4245873846077433
0.061332704998396714,-2.1021708286714005
0.061749990427542034,-2.0834529092096123
0.07607893109949426,-1.2874159272014218
0.07848024619549454,-1.1388415803958212
0.09724492382278704,-0.09498057491629823
0.09817639476397266,-0.05324121377350825
0.11366810657926374,0.5847504782554496
0.1182441597193935,0.7481908219965342
0.12040632318577105,0.7916191868737056
0.12173976271227716,0.8402246158775759
0.12550929526546195,0.9047115281949563
0.1375223327553634,1.093029144912014
0.14131492647905652,1.147988541455898
0.15605601769185284,1.2639283424857268
0.1672612019964097,1.378233055186995
0.16799351775986793,1.3969588225381435
0.18042531497470593,1.554319915687955
0.19211127761657387,1.7795952580189223
0.19285174086388235,1.8064168415183985
0.1959776979728307,1.863007349850843
0.22371341241124432,2.454723447337661
0.2314474895179779,2.513952078727063
0.23392549777688654,2.5197542807416897
0.24253194520100063,2.44989221008961
0.24337594148191322,2.44644015337831
0.24590820361135846,2.3716172424539352
0.2515333530530577,2.242411132319556
0.2684805495609419,1.4268767506753075
0.274627448228558,0.9701070195830903
0.2782287791947242,0.6876736141480497
0.28233043633854393,0.34875130483946126
0.28982195740959416,-0.2876726759724091
0.29468746623641806,-0.7419469401423909
0.2951058178826931,-0.8007996155026302
0.3068783111566509,-1.8216591363290806
0.3077001944384339,-1.9138196862525487
0.3083439725249182,-1.9645168356390592
0.3133451059336969,-2.3745165830811605
0.32224610053415503,-3.0116583381070714
0.3285494677805767,-3.400742299272657
0.32921135710892235,-3.4342762424423756
0.3348971566768739,-3.705708310056522
0.3426825749034492,-3.910869176265226
0.34596086175183594,-3.9604994734011383
0.3531243575911338,-3.977451397492199
0.355405795603569,-3.948282920557225
0.3588822912326357,-3.8737410496391504
0.3589128473942713,-3.8712069179682826
0.3624635124596782,-3.7971200066787945
0.367824877681282,-3.625366942534517
0.3690810832086884,-3.578743439390451
0.3781506528045364,-3.1164914446837853
0.37981033146088494,-3.0212651257311576
0.39376013982888747,-2.161064694868075
0.4014841344023248,-1.6685167578705087
0.40152451371281606,-1.6842056157245184
0.4103866955418347,-1.1223386144397198
0.4104297334728857,-1.127690527955908
0.41707840970923105,-0.7735520557561424
0.4202495555333172,-0.6335785907588599
0.4350629751142545,-0.12215658824810556
0.43833090091882143,-0.09810808251621604
0.441952225570434,-0.04620239152391854
0.4486940505950443,-0.030767440336170477
0.450977724432013,-0.0306587460513615
0.45242737849568027,-0.05237082277056843
0.4595340878659142,-0.1506022550125236
0.4648367681821597,-0.280822522351164
0.47044820009734245,-0.4517391231740008
0.47665684705213973,-0.655786794190635
0.48129538976702424,-0.8367871427729645
0.482129775884121,-0.8817077101167258
0.48327645277561837,-0.9149059162764939
0.4964780822443209,-1.4766146865276493
0.5021965416530616,-1.686350272271002
0.5141655458031678,-2.1394332463685903
0.5230825908918204,-2.396828466996847
0.5236109499919719,-2.409754700458649
0.5253541418608414,-2.4588017781642244
0.5335386961047206,-2.6127359647999495
0.5347227315735594,-2.6398665493005518
0.5426449243220217,-2.7094426127468525
0.5474222815655896,-2.7389286294515216
0.5480118289992917,-2.7265102273992126
0.5534481370197994,-2.7163607731622132
0.5577064166786103,-2.693851845040594
0.560219121069613,-2.6358228753010238
0.5752850544963657,-2.309142973053891
0.5808025814111772,-2.111486578473219
0.589573120208541,-1.7085585355570532
0.5903455099257062,-1.6897969041076932
0.591967650033431,-1.600889785165143
0.5926245998582074,-1.574532157489027
0.5934121654369182,-1.5195651571376037
0.5937943557302909,-1.4997752476619508
0.5965074914289392,-1.3497698660123938
0.6118481012703887,-0.39721572279085626
0.618482438396744,0.08026056465286485
0.6215727877391828,0.3303289421807091
0.625105237046303,0.578899516544085
0.62671695886656,0.7066749309737725
0.6367050987377061,1.5068929583406114
0.6380304868650581,1.5987164852229716
0.6447058134869001,2.123178355204205
0.6551848985885198,2.853345093288501
0.6557475931951098,2.8713064987819004
0.6724786792809514,3.687137662815876
0.6817771072842391,3.8887977339422157
0.6845959149291279,3.8984885200390553
0.6851371508037145,3.878834272136427
0.6873116595607982,3.9022809411999337
0.6884949318158671,3.8791751250115514
0.7066963637701225,3.257650479065703
0.7102851281298856,3.0151901402216206
0.7180421329688942,2.4195170833568387
0.7206160808783562,2.2099828443838785
0.7274024116921174,1.5400271103903407
0.7373004358350674,0.5131260625674672
0.7373689047761411,0.5083642925279517
0.7542809560484534,-1.2596674009560624
0.7624086316821796,-1.9890345316438207
0.7640847430030968,-2.151198089275933
0.7651355353818845,-2.2185805715228004
0.768068496144577,-2.4311777785248916
0.7724074765010998,-2.6920790883613357
0.7792184957256856,-3.0061606591002956
0.7888385740765806,-3.1820232837004503
0.798246633249867,-3.056064406808566
0.8062333362611342,-2.7173652800696155
0.8087639526521082,-2.5614005311777794
0.8251672369186487,-1.2378027030455754
0.8281958837700598,-0.9576676287734704
0.8308192054889858,-0.6945987498409254
0.8314573217279557,-0.6351983426769549
0.8414753632295469,0.3579049540254512
0.8433795059815661,0.5480942196837154
0.8477298959331643,0.9773987270420731
0.8494807519197298,1.1219218478121025
0.8580507539443882,1.8250098543586852
0.8610821514525453,2.0372848815351956
0.8669065081703948,2.3629807070850553
0.8717867036350082,2.6039043010875984
0.8720419786861764,2.6095966496120573
0.8815157803486597,2.832014646585286
0.8942147485980989,2.756377046715981
0.8971265492965323,2.669261217925021
0.8974919528889505,2.6693112384915527
0.9010058336031799,2.5443209371732496
0.9087074536034034,2.2225166316041185
0.9093146052056427,2.2106743551550228
0.9135376493994953,1.998258025608019
0.9180224106649355,1.7712812931395976
0.9254315597135938,1.3928167578850241
0.9299692382213909,1.1861731658902628
0.9411687496041825,0.7896640072704953
0.9520836098223731,0.6481563598411425
0.9528724216686837,0.640427597515851
0.9565473614746987,0.66752448284721
0.9590651771140664,0.6985600113892482
0.9663094343647689,0.9061584815522722
0.9746287934745399,1.2939307417769397
0.987228825754066,2.153520417167758
0.9960683838978812,2.8310939230657635
1.0013636484610746,3.2435451217506537
1.00155016221757,3.2540090216649227
1.0055730926245277,3.5901418623941144
1.018031791624713,4.386932591280278
1.0189489737666655,4.448683115702343
1.0251869997302752,4.707559642450539
1.0424726748979474,4.816525854749731
1.0461641265305666,4.707700118405031
1.0544497980467211,4.299166771907305
1.0548195290717377,4.3018174579169965
1.0630772943934268,3.6781505441619484
1.0637827182212165,3.6304254083483825
1.0718719842997269,2.8297712905285963
1.0753423768979147,2.467547904203709
1.0765027877545572,2.345831031350659
1.0973714234949483,0.008476503434939222
1.0999918864583194,-0.2368620769772845
1.1121042549351126,-1.292552515012573
1.1164743338967078,-1.5615809394623141
1.1174569537346732,-1.6426645890555314
1.1246067429453284,-1.9467603090205001
1.1247475399528781,-1.9759692535928417
1.1280219011717696,-2.0615859023324883
1.1308232243354084,-2.097525532074347
1.131013533577521,-2.1207473332095135
1.1415813914044968,-2.0758376703264427
1.1439896674866468,-2.0134888445086836
1.1450636350865873,-1.9775133926287491
1.1462340423542727,-1.9571782450426916
1.1464027982581388,-1.9416307334715999
1.1514475055026576,-1.7598565325318298
1.1516789169544488,-1.7369244872868956
1.1520233289907127,-1.7294433138767227
1.1716026588697375,-0.567870989868613
1.1799189437991995,-0.03412785509340954
1.1882249559672786,0.459415351695625
1.2066587454498272,1.1100204378722984
1.2098677226187986,1.1147678791329445
1.2098871518586698,1.1249491142408412
1.2108016533839523,1.129522255554779
1.2170023316478904,1.113507498964272
1.219386763556301,1.0815261308000381
1.2270423738687146,0.8786756894372832
1.2272493279977352,0.9010211649561171
1.2285486207523721,0.8489729092883626
1.2301302923254385,0.7785947815079796
1.2331709395848955,0.6606674494059488
1.2357580283691174,0.5183876193835917
1.2378521318649653,0.4304743029034114
1.2403757306340486,0.30055866468451736
1.2515883682252795,-0.34899137969641747
1.2523338920956935,-0.37510932691550863
1.2529473032250058,-0.4197757730646288
1.258833743961615,-0.7713978186340339
1.2737039550792222,-1.4765421175356315
1.2754083573431352,-1.5491085994584677
1.2871485370342652,-1.8258631601600896
1.2877997132919363,-1.8399063279270507
1.2902287504916456,-1.851708812465689
1.2924852324963627,-1.8766018005051983
1.3019197212603002,-1.8000270159258749
1.3087383939686053,-1.6089164476241176
1.3113245822210136,-1.535000573799611
1.326898281945125,-0.8645476320575628
1.3276975096695267,-0.8264044484224289
