n_harmonics,base_freq,magnitudes,instruments
10,2.333551880326425,"[ 0.60815207 -0.13999502  0.20823505  0.55778338  1.21006246  0.51475381
  0.25221099 -0.01705514  1.05056117  0.10329927]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.380662399976692,0.41689976014189917
-2.3797220919026496,0.32982061839066196
-2.37965835521684,0.3127134523384561
-2.370350457568363,-0.05750682730708535
-2.3662862660629553,-0.28287960121043737
-2.363659406049274,-0.4225127120103226
-2.3507840392300645,-1.046403894466313
-2.3424917509701455,-1.3877005365386954
-2.3403352819034344,-1.4622507638864124
-2.335088336696714,-1.684026825397979
-2.315442111281526,-2.2407435114313836
-2.3115934269390808,-2.3524794628447228
-2.298079400239297,-2.49978471699288
-2.2973819464456753,-2.482297573327558
-2.29264653553016,-2.506192739054269
-2.292008062132523,-2.5282887727336765
-2.2908793468627913,-2.5595939127615903
-2.2885219315775065,-2.586539822695081
-2.284047923839884,-2.5319711237912186
-2.2811433947797988,-2.6001957476634185
-2.2803289160921727,-2.570886844962791
-2.273360332973697,-2.4637953427764265
-2.269565949363465,-2.480707552922705
-2.265382619926487,-2.44516760676181
-2.2584468217674507,-2.331947520377362
-2.230781534776584,-1.6409943589478515
-2.2263407852391683,-1.5465602238495735
-2.222322604553277,-1.4116306735278228
-2.2133954451089743,-1.10517971954745
-2.2020257096209,-0.7555483824043466
-2.1983400066655543,-0.6317092888498962
-2.1981657005123316,-0.6408946192973753
-2.194104529217532,-0.49518578258570534
-2.193026709341076,-0.4808300887091646
-2.1926361940199577,-0.49533758584716725
-2.181336690278786,-0.11309219755330954
-2.1800225800589557,-0.07840659260476311
-2.1735047716876332,0.06170783123387438
-2.160195903188539,0.45281276408476057
-2.1563722549735562,0.5629650054292098
-2.1379356482392335,0.938270513681156
-2.1375742787036005,0.879709166414222
-2.1364637913615967,0.9049743329694494
-2.130270880237165,1.076009855557871
-2.1274253235906277,1.0953611757750314
-2.1207177953618785,1.1393930171932518
-2.1192400805462253,1.2379151183313697
-2.116911151451255,1.32213986322543
-2.112955571229943,1.24718267951544
-2.1004542031171587,1.4930676779821153
-2.098478322777687,1.4497920180483395
-2.097889333146,1.4403721314871345
-2.0971774902306763,1.5214422411154855
-2.0957729048243046,1.541574355637362
-2.094636104413015,1.5219597347882492
-2.0888012961375004,1.6094926392042044
-2.078893911073078,1.649910556772051
-2.0730933677602508,1.738027054263162
-2.06778696931907,1.8092252704982712
-2.0666825033119505,1.7889180538453808
-2.060041003044217,1.8931276739703524
-2.0584503016030853,1.8339865883145552
-2.054289445672677,1.8805516954354216
-2.047764555889307,1.922295602300504
-2.004354121816384,2.3400867196976423
-1.9969940479708603,2.373015072471596
-1.9927907426437548,2.350651814490021
-1.9742052771035639,2.4423169960854105
-1.9710100534756967,2.4724854379676575
-1.960028602194708,2.4503457740382033
-1.955284143203979,2.478889910293153
-1.9456410841342922,2.490178909145163
-1.941085126578832,2.413079410752407
-1.9390898982007898,2.422361475251115
-1.937477629220892,2.4138652299649355
-1.93745779074826,2.436887364209726
-1.9315228665597788,2.399532532898665
-1.9291526627928652,2.343224763453155
-1.921574451596135,2.2598980403979825
-1.9205135774843292,2.272971099469098
-1.919639246775827,2.202881477652571
-1.9167839881476727,2.1788005446355707
-1.9107673953740483,2.1326410706327388
-1.909789994558243,2.130766650851105
-1.9068378999287152,2.0561149606358557
-1.8960237224175653,1.8968801566071867
-1.8900942263039384,1.782927365906153
-1.8897352093258992,1.823151385740851
-1.8887734114805024,1.7676896771468564
-1.8881341882137572,1.73597200706779
-1.8718139935352403,1.4055863175314367
-1.8541479670023058,0.9093238386039975
-1.8466290926575095,0.663871793368855
-1.8434670879878812,0.6143495491042279
-1.8421707748935154,0.5735021445452306
-1.8340904787588503,0.29960854634776757
-1.8147543117553104,-0.3058891125810264
-1.7835772725702526,-1.3071819245152514
-1.7808025063573028,-1.4680620244736686
-1.778841297540446,-1.5539803350544545
-1.7709241622043628,-1.8729332599180641
-1.756802864195709,-2.3560411622149604
-1.753332660438978,-2.4363631462173703
-1.7388840162311472,-2.9390551407914898
-1.7373064088343844,-2.979428222523778
-1.7204952021620081,-3.553174263971884
-1.7153686614179382,-3.7141523433117833
-1.707800593111431,-3.891525639845639
-1.7049091575144075,-4.07212812797695
-1.6961088012261802,-4.242718776316144
-1.6909303707229255,-4.366614615479332
-1.690828679379652,-4.326185776801387
-1.682755503200995,-4.581898628042792
-1.6736527291452896,-4.739474700068832
-1.6688155420312107,-4.8291877579326
-1.6543261826680074,-5.022382638905106
-1.6373172375973244,-5.051192481696481
-1.6339718623155641,-5.094748032133627
-1.6325161562989294,-5.0969584400801065
-1.6307332115528934,-5.008184240761321
-1.6168269704310316,-4.86210448323936
-1.6119839230168795,-4.830188922181028
-1.6118640805985924,-4.795835458321722
-1.6019703789337563,-4.563345375848571
-1.6009889881252461,-4.541373080261469
-1.5933228755109525,-4.249181794573039
-1.586955716470559,-4.065478338591407
-1.582684237344893,-3.875404703804341
-1.580111060225953,-3.7373182263489295
-1.5790974606531691,-3.7756693497577722
-1.5747514413499655,-3.553906209107195
-1.564029162887986,-3.1370135209190453
-1.5298379378991915,-1.2845091531607509
-1.5296656726229338,-1.2353661863466718
-1.524677652444162,-0.9926940626510886
-1.5186592596200423,-0.7603175901710083
-1.509182792465465,-0.27056874669301373
-1.5047056113785926,-0.09936252497922235
-1.4902981340245995,0.4944239444233285
-1.4867158776780984,0.516212674711594
-1.485786664200714,0.5664590293026746
-1.4817233036064898,0.6770304662769312
-1.4714736983146661,0.8875025322659232
-1.4644343856814588,0.9160869468303513
-1.4624195994537081,0.920499721184684
-1.4609860154625502,0.9417983224405155
-1.4514399749502287,0.9036975118170515
-1.4434857388233227,0.8722048657203827
-1.4418394879238072,0.8638003376631359
-1.428728757073784,0.5125771239037652
-1.4224862244858831,0.33492739599131494
-1.4199414217965023,0.16336441828817738
-1.3944821986498717,-0.9910100924167394
-1.3937923498303093,-1.0486928323077789
-1.387791168148271,-1.3849313486839716
-1.372664847537202,-2.2212331692306018
-1.366731167648698,-2.479141570669173
-1.363359548020335,-2.671843363887164
-1.352804478325873,-3.216274962914678
-1.3508684909046502,-3.334635669394891
-1.3489465484587815,-3.36042094604206
-1.3386844501730344,-3.828137996141604
-1.3356065039579244,-3.833717333039511
-1.3328513964930566,-3.944015033424023
-1.3328207605601474,-4.0027999498182885
-1.3313940012092738,-3.9185525370686554
-1.3281184879191206,-4.087262059875879
-1.3210185453014796,-4.202559179123791
-1.308368554602879,-4.325708690124579
-1.2934144878048872,-4.122620893153244
-1.2933534400922075,-4.1006062677199395
-1.290646087833157,-4.1020159853165215
-1.2891992904314586,-3.984554356747374
-1.2729741409265298,-3.425337590540316
-1.2697756189072633,-3.1906081002835505
-1.2518347659355584,-2.1661690485991327
-1.2466222721389184,-1.781910567991584
-1.2386713705166048,-1.1607084755564614
-1.2362993568760456,-1.0138401671335948
-1.231404377868005,-0.5685730802375889
-1.2285855175479496,-0.44400746582349454
-1.227694993986543,-0.2627079889424522
-1.2212894683219138,0.21093218418668574
-1.2202518323488698,0.2660580471733257
-1.2189766122753167,0.40407001579361623
-1.216549819546947,0.6170479032736077
-1.2081481429314895,1.2354364957252426
-1.2069808254525172,1.308319236223738
-1.2043104664993052,1.4775039783838864
-1.2041452537552384,1.5209847299205084
-1.193409842628993,2.309507808009484
-1.190916082375957,2.5194674717394694
-1.1883843531505383,2.665224616294877
-1.1784627489944173,3.2513466692112525
-1.1723490234076908,3.5565795735201062
-1.170224577846988,3.63544730471506
-1.1666354248373276,3.797670279342494
-1.1567111154705252,4.105768990051741
-1.151934246406555,4.164149703499952
-1.1282349568247445,4.282060397359802
-1.1248844292532434,4.187470857612763
-1.1216127780957112,4.116887731248602
-1.1175042614531538,4.046989543235143
-1.1153058620645442,3.98286404472241
-1.1147825332955237,3.9866051906884596
-1.103083213377455,3.509962334589312
-1.1009139774652699,3.4245654199391833
-1.0999265080264926,3.346489186234964
-1.0973561432668326,3.218341753377413
-1.0864583894695543,2.589000902059321
-1.0666868729506556,1.4304098394751081
-1.063583164430842,1.2266507026722773
-1.0555252657930487,0.6503306221411078
-1.0456788704755406,0.04305241414570039
-1.0404974006131882,-0.266036068627227
-1.0332462245347207,-0.673211962278758
-1.0275048134057874,-0.950849348197859
-0.9978808864515178,-2.030392929288869
-0.9899888440314366,-2.125917276576326
-0.9815736655746781,-2.223414658089571
-0.9583546476136435,-2.030114773683527
-0.9475725533862729,-1.8394841582590409
-0.9245410083394026,-1.0982683091677237
-0.9199050562960673,-0.9312161514258978
-0.9112236064719657,-0.6846970213281262
-0.9046442771042598,-0.43442760982655193
-0.9025312593923589,-0.33959197789672313
-0.8983907652278305,-0.22932239530427562
-0.8892107801142473,0.02910384414279355
-0.8844516347982236,0.2039149280816651
-0.8795711964624431,0.29633159892017286
-0.8417668325218592,0.946490226880491
-0.8415842384550363,0.9594341891079748
-0.8362270324135297,0.9886483203914036
-0.8346631264303257,0.9265438112982579
-0.8309968235630816,1.0554972545555272
-0.8308923481138732,0.9535100720806202
-0.8239080212833167,0.899187092791901
-0.823209425547192,0.9666716740142338
-0.8203650924376431,1.023203039441188
-0.8107845519657655,0.9376572067368328
-0.8098344751528539,0.8488086245821295
-0.8015056436716552,0.7825751533549118
-0.8009681007991603,0.7479800510117627
-0.7964984548043375,0.737600711411601
-0.7948847641388044,0.7338294417456175
-0.7842853610359217,0.621123239938536
-0.7684497305858526,0.434063580335352
-0.7643297547381414,0.4007763547192253
-0.7636223053452,0.4047540724083972
-0.763526357665095,0.3712518144504665
-0.7501631896680863,0.3122511863025434
-0.7472173517949088,0.2723748322986765
-0.7464749666548185,0.3244958594148594
-0.7287344939572455,0.2920545736804137
-0.7219785235371416,0.38392435546331277
-0.7114052143819602,0.4855738254001083
-0.7107481741372261,0.5167506563682022
-0.6916446175136137,0.7651011555429431
-0.6858046497150685,0.8811011767670327
-0.6778066857457157,1.0566790040259382
-0.6763896659753099,1.0999126047089252
-0.675651698581496,1.050934252328216
-0.6723806661266893,1.1265375385188383
-0.6626928658937628,1.3645059662901997
-0.6573134260701092,1.4489995524039387
-0.6518722928503888,1.5444019382784338
-0.6409561573799181,1.7149355927449426
-0.6401721481664868,1.8074178794488058
-0.6197299596180748,1.9337831287673088
-0.6017917128365813,1.9522474021289526
-0.5957313844661956,1.9149264300101414
-0.5883044235717101,1.8110711444409184
-0.5860837585670797,1.7699333320775497
-0.5808861339042908,1.6611889579563819
-0.5805787745215794,1.6729601848047637
-0.5705828514616038,1.5422255594408623
-0.5528273354063966,1.188132938953991
-0.544156683784752,0.9736807327364864
-0.538935442010898,0.9076681111483014
-0.5384305152732929,0.8367415992257289
-0.5336205302572479,0.779971680049741
-0.5314429455537093,0.7514351441241295
-0.5282521121478423,0.6862173117425965
-0.512923594962452,0.44812390665550533
-0.5063470707496016,0.3308497369002842
-0.4977704516971566,0.3068149191384846
-0.4914405990913444,0.311842269443091
-0.4852596164143934,0.28571842516406426
-0.48092950101802234,0.3152179880941041
-0.4786068348460635,0.3418034136250382
-0.4736186383988006,0.3966922224710567
-0.45617812370781996,0.7943708775473961
-0.45319986559941583,0.8671729134719897
-0.4515627654336649,0.9511516805755131
-0.43241675630578325,1.639257563109498
-0.4229075163549476,2.0380694900188376
-0.4186865207698416,2.1450752286968546
-0.4154432052259711,2.374741642689996
-0.4126666091693507,2.4874681687153477
-0.3910060804951758,3.484642371451924
-0.375463231486584,3.964574671366807
-0.3726918256148388,4.128876955933129
-0.37056611546897145,4.194004705285244
-0.36961441196214917,4.197424567619226
-0.3527004646090308,4.5601296924632
-0.3495379774535765,4.586503706848533
-0.34231198206792746,4.687832691414564
-0.3409288943523898,4.639413522421274
-0.3397146357993286,4.627181471846462
-0.3329397492112909,4.586040989133316
-0.3283047004644861,4.586556725927535
-0.326633696793162,4.544635285103743
-0.32541936201494215,4.536128026056715
-0.32246729428119014,4.466664406196433
-0.3194794837600874,4.40043359955659
-0.31563364545991046,4.3581135198575245
-0.31331262250194936,4.240764615798563
-0.31281024326825113,4.219659114954667
-0.3077128511392191,4.0290402655654605
-0.30211570217036243,3.9051786572885017
-0.30017413318935304,3.7398798047628206
-0.2967709720425722,3.6498755591095637
-0.29394552089453985,3.472785585763653
-0.2866482085116875,3.033900074196858
-0.2788161852143327,2.6333510740216646
-0.27778507781420725,2.5778923097178446
-0.2770598541579048,2.5346104763743345
-0.2733051116567502,2.3221804331148848
-0.23594423916925722,-0.07833674365274991
-0.22492876826339092,-0.7193085341188422
-0.2236659089056987,-0.8197791929589533
-0.2164278831130968,-1.1940517627910703
-0.20700005060727822,-1.605058692314023
-0.20110461443386196,-1.8694352034864397
-0.19578154452785146,-2.0485049211918755
-0.18430900400397476,-2.3429241495111612
-0.17857502757448485,-2.4343844079506933
-0.16334357766715168,-2.5486797227781035
-0.1631357883092237,-2.591079015114244
-0.13734813248546196,-2.260706183730125
-0.13416902169974154,-2.2072721839917175
-0.1036911573816246,-1.2920335817908906
-0.10228150958364068,-1.2722693911177974
-0.09525342689596528,-1.0243327038538483
-0.08434128517013795,-0.6745356012814467
-0.06587460820536428,-0.28950156834547547
-0.0656380034234294,-0.23585479529391426
-0.06093260272615275,-0.127359704393615
-0.04605757731691895,0.0730898189092361
-0.030171505921376962,0.056947667529712045
-0.02731146740507029,0.052035439915861945
-0.026886010593901943,0.05016932204397581
-0.023598341593779715,-0.02084119205301602
-0.019822815394392457,-0.024207487298417867
-0.016557129669272364,-0.08382608509877298
-0.011638626467046276,-0.18042623043775025
0.003331702541057968,-0.3810725002343818
0.01883666616973212,-0.7385127491735233
0.018851959950807462,-0.7580512955607108
0.03893322104534702,-1.272625730021204
0.048986924880018545,-1.4785381677434029
0.05329872090299448,-1.5636770523854873
0.05494103710098042,-1.615010971558275
0.05680351452391541,-1.6361819426397555
0.06255146169299808,-1.6995475051644464
0.06567269589754776,-1.6817626414561107
0.07395131046793413,-1.7758521161424847
0.07546142374141418,-1.7883398120745257
0.07564231388662979,-1.7352697194412123
0.08146506008277932,-1.7727028463206735
0.08402104651305375,-1.7505300364907572
0.09264942747163607,-1.6990481042983963
0.09428543896559383,-1.6468935814085648
0.0972753182118602,-1.6039719995995934
0.09788687151331033,-1.5859027264575367
0.11284738189275245,-1.273711707299742
0.12135061406596703,-0.9844533390905519
0.14020366815751428,-0.3120089047992985
0.15013930975966483,0.08686147258751953
0.15021386043141405,0.10296257946434532
0.1512668861841675,0.15947160661631254
0.15283009717451357,0.20868615183724076
0.15369763924324964,0.27941891599671786
0.1558379339806253,0.33584284470604236
0.1590500701522073,0.5802783160719567
0.16520138794822437,0.8774766453172089
0.1721372310084046,1.148751574764156
0.17367995276139636,1.184229384705579
0.18289487148741257,1.5739859569842323
0.18326073333884052,1.588094004359311
0.18662313219773807,1.6998690575323299
0.18688372343166826,1.7016998601238567
0.19776670811189678,2.111746306043055
0.199932876034838,2.1430801473290773
0.1999839645077266,2.152493669318418
0.2031324390661906,2.258043052295491
0.21717105967547745,2.6281876252579366
0.22309399750532677,2.6614461772324702
0.22561845101928624,2.6760876906726603
0.22599305464799357,2.7183441077486603
0.22803132753320776,2.708197648139384
0.22997547890307946,2.7293804828503334
0.23489832360098317,2.757949402895256
0.2409224349296739,2.72612349045717
0.24252869350056905,2.6900318531426097
0.25285346360355554,2.6126888256316745
0.25741092257353415,2.478577301840329
0.2601777152129028,2.5041282563217093
0.26872920313764714,2.251718775668119
0.2691944036156344,2.158341548006387
0.2729688132195349,2.0322606519068707
0.28261604036482924,1.6689801891635732
0.2953544209792369,1.1429871265533609
0.2968976162055328,1.1031272039976296
0.2970637929857709,1.050011813197873
0.29793927350886884,1.056745268118648
0.30541129128473266,0.7359074292174399
0.3112088992361044,0.47499848959857494
0.31139401702901726,0.4621864178137631
0.3168797679448909,0.17174498307983624
0.31942485371254614,0.017579180766691627
0.32654931909024665,-0.29737017371831165
0.3274358070981842,-0.3553108665163792
0.3315489482531535,-0.558675735941377
0.36129560139559036,-1.8288702236211243
0.3672227733034674,-1.9671351454448103
0.3709580496117155,-2.1027282827403493
0.3723677912290855,-2.1479047668205236
0.3815293505174977,-2.3279363554211625
0.3873194859531144,-2.476404620359709
0.39509442371983683,-2.5914051252329995
0.3999467004450601,-2.561239492422325
0.4026987185804778,-2.5204336229536364
0.41977805452036066,-2.490698808136245
0.421868755320264,-2.5348984609370273
0.43903259556129015,-2.2025100504937947
0.4446506601100899,-2.0666791098694555
0.445729103391419,-2.0257221477806633
0.44845803495360004,-2.0310315044279834
0.44947056057558576,-1.9365068028745784
0.4514563093415984,-1.9092943314718003
0.4531997986108198,-1.8402191521515567
0.455751088169956,-1.798761928823825
0.4579164511266991,-1.7306714593502275
0.45859718152238127,-1.7672032747137898
0.4604925896000518,-1.6618126269347
0.47027298298997167,-1.35734462043928
0.4813369936304781,-1.0281612089680368
0.4855586108826957,-0.9085628503625127
0.4884378200289641,-0.8084344675879039
0.49117900356237953,-0.7439483285708152
0.4956981567775207,-0.5478692702026684
0.5000094436155971,-0.4644662157297625
0.5029579598630463,-0.33783284695752314
0.5045850970867463,-0.27645990894392647
0.5132504370325566,-0.08057052554568367
0.5172498704959301,0.04644203550609561
0.5214205947610537,0.12540244147304125
0.5305788682372627,0.3704862995765327
0.5357009415711786,0.4807887437362597
0.5374988204263262,0.5317123883035386
0.5469522778742029,0.7101223423535523
0.5503635417443835,0.8704647054433388
0.5689756335902061,1.1015658025346333
0.5869239379313171,1.4007701947543796
0.5919807268864044,1.45240488216633
0.5973193269942652,1.4942965157488608
0.5977392391733267,1.52704053625572
0.6048617112777706,1.53565194051858
0.6124195533629981,1.627385129478225
0.612483057106588,1.6198188536289955
0.6221227451439848,1.7240353558407457
0.6310318486580919,1.8110301782517622
0.6377816762675135,1.8981099456766326
0.6468635427041804,1.9691852096984
0.6488494333398087,1.9631636547632363
0.6524648600143523,1.9944790929745055
0.6530696709260395,2.0428663600838637
0.6555381752025244,2.060130932263979
0.6576426225134835,2.0393537959027563
0.6658781379241905,2.0805570253998193
0.6680183559650228,2.142412877236716
0.6753146114096387,2.237741068909303
0.6911514690094238,2.3288320583563245
0.6916066298323793,2.350392519172551
0.6994373911127925,2.374519076200051
0.7029310309849941,2.3650557568459596
0.7067129948186448,2.385051825878573
0.7142315001623785,2.3745827420474264
0.7188136429828829,2.4679404519355606
0.7223695375468022,2.504822370365601
0.7224955046394177,2.410072236389138
0.7227031057414202,2.443663380987281
0.7228473608322523,2.5079500223865794
0.7285197212212551,2.442516342658817
0.7350286165796702,2.4835356611797654
0.7481245026397403,2.4805900987479412
0.7500685768573083,2.4504197889041905
0.750648984060021,2.415600366185165
0.7693956274688789,2.3386467491397864
0.7710569924299637,2.286391365943796
0.7745949706792024,2.210584314225436
0.7794394450728794,2.1802292197201507
0.7852061929997358,2.1846589586511382
0.7860172615967009,2.049504180946992
0.7875951802414383,2.1117331124211534
0.7931357853363448,1.9582414165070003
0.796158876498203,1.939119559216527
0.8033141960136998,1.6951413228906684
0.8051249629890744,1.6885587186248034
0.8085718033089098,1.7193521613342815
0.8100366697271939,1.6237214963404765
0.820124670288529,1.4223685745174925
0.8226208838012399,1.2902449193645198
0.8255713019833815,1.2889091053203285
0.8285621384578659,1.1986888562762343
0.8292284046978473,1.1855165166454655
0.830120045794724,1.1397134491886778
0.85043308030018,0.5743621963383809
0.8539704991311918,0.4456032658728496
0.8547113693084762,0.4470473501116354
0.8642871831265908,0.13356689065800903
0.8729228645815899,-0.19218416671592825
0.8766797803573732,-0.24637228430981895
0.8839946745173348,-0.5029201461836074
0.8861833770351324,-0.6203442294435729
0.8907710912718496,-0.7504640070810081
0.8979480273703717,-0.9605081815943384
0.901421154058307,-1.1342390291493072
0.9034477196000066,-1.2029474912310005
0.9106814740677525,-1.4152652948593134
0.928266050270552,-2.004848315448546
0.9383526064110264,-2.3615699672113193
0.9495787771608954,-2.7555559574161475
0.9609750106379247,-3.171219656995721
0.9639688054275943,-3.2080160002286204
0.9642386130409197,-3.2877216713559836
0.9687760351341548,-3.3528428209443097
1.011455374289529,-4.636269583845896
1.028931862435222,-4.869023000534593
1.0418515673519568,-5.036801561281316
1.0544299059835645,-5.101402630966602
1.0645766858269257,-4.9806463125741915
1.071268430167044,-4.937997360342884
1.0725076226433172,-4.903898832707282
1.076740284911292,-4.858814653377599
1.076944819972776,-4.786763121637622
1.0787127998371826,-4.838040248067883
1.0809254016665175,-4.781394287259163
1.0852415951701095,-4.683924702660699
1.0941570869516308,-4.425290544337468
1.0947648049202146,-4.379049902542851
1.095306279435853,-4.41342762258285
1.1020717206689934,-4.197966167482672
1.104203732784101,-4.112035708417162
1.1092934064260618,-3.9247111175386946
1.1128379320954558,-3.8203063486055613
1.1182104120516465,-3.5579315056810823
1.119039113118915,-3.496643443946726
1.1245276956398467,-3.2195586673993706
1.125379347905378,-3.179258553649536
1.134859090332716,-2.778143307539225
1.1392643720168474,-2.550211984344656
1.1399993783857285,-2.516509394965259
1.143537170140208,-2.289278636369387
1.1453985995805152,-2.185572830610291
1.14760441358196,-2.1343534438256357
1.1536317589020584,-1.7522259387307682
1.1595234812670743,-1.5563064054996065
1.1650630696729278,-1.176979298753349
1.1695861111735582,-0.9334221445691661
1.1862413893790258,-0.14891917682687036
1.1871441859413752,-0.11624765382175539
1.1947771640768305,0.1609698642078075
1.1967587238523292,0.2283778292653802
1.197754105881999,0.30057557180826866
1.1979613748741782,0.24362529616742154
1.211605059112391,0.6377680913051933
1.2327681598801918,0.9302058533638162
1.2353234789449834,0.9973509869863112
1.240137598904889,0.9275497687747235
1.2511803454721164,0.7787044715276512
1.2517253438316969,0.8004773491314717
1.2585243972048286,0.6688357935423864
1.2820181085631521,-0.1699231805981142
1.2878243535997944,-0.4599090744019516
1.2896080673365846,-0.5965550790478424
1.30033807263594,-1.1065686666613996
1.3011938275906392,-1.1191153021000635
1.3089849254032764,-1.5655379745372833
1.3146443444566076,-1.9363111041002112
1.316577927323463,-2.0219444017391353
1.3172125839165014,-2.0213159660930726
1.3180769886509847,-2.0562035673719996
1.3192654000970823,-2.157236465138989
1.3319223339765678,-2.7679754764310016
1.333012640513223,-2.8972690446520017
1.3401041526748347,-3.2004957886225998
1.3434903471943276,-3.3645468378633963
1.344685401274515,-3.4596486978728604
1.3575787617221078,-3.9335408088301724
1.3695925084249385,-4.144112643718217
1.3712629437935675,-4.201126576041997
1.380780058333686,-4.276540866441683
1.3856322174867417,-4.323820099273624
1.3900208247825372,-4.311230178274682
1.3925870729561938,-4.2652990484381865
1.4006829441547382,-4.100273723142989
1.402079865338722,-4.016130305077766
1.4028532065566832,-3.9939297799630307
1.4168084655210098,-3.5054940868715083
1.4178219470173508,-3.4915237147338916
1.42445562339132,-3.106574592140208
1.4263627009704578,-3.012847279630404
1.4296271791792554,-2.886498002555167
1.4308014351426444,-2.8094162982002935
1.441077217858493,-2.141899965662225
1.444570955863731,-1.8758575585496287
1.4480296825207342,-1.6288574728470515
1.452586584398933,-1.322606908121334
1.452644334478805,-1.2377039003482702
1.457742849176948,-0.882118648592422
1.4607200134588165,-0.6254605240688631
1.4698725822082288,0.03726147494742635
1.473810502843377,0.3958544112352668
1.4781870056687367,0.7518940454495311
1.484318339823023,1.2638158728122022
1.484681044636,1.262304905343646
1.4876762341698049,1.5071603344560274
1.4886000743259578,1.5555289449875371
1.497992288514311,2.2355338116732395
