n_harmonics,base_freq,magnitudes,instruments
10,2.360247911587763,"[ 1.25750384 -0.4245378   0.15546255 -1.30711537 -2.07783414  0.07349277
 -0.20834074  0.49197973 -0.82642498 -0.04458354]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.3924377479994634,1.2145222711928403
-2.3868978648834474,1.398891985332378
-2.386270167408701,1.3890542387665603
-2.381240147784244,1.585503968330516
-2.379330893106787,1.6244264732954259
-2.3767218508876518,1.7097692862247706
-2.370305091397963,1.8285358278776607
-2.364095399511746,1.9217634512898705
-2.3546001745257605,2.0057596421639334
-2.3484529490447112,1.9582603807459453
-2.3481780705694777,1.9408428246427765
-2.3439209368365743,1.9106393215195359
-2.329271713995589,1.6496710006861905
-2.3277256647121396,1.5900634494897579
-2.323873814659323,1.5006693131626412
-2.3216349491150328,1.4387324170793585
-2.3124106858120212,1.1284479276797788
-2.3094097484637097,0.9998097671435023
-2.305188354502648,0.8197358707547541
-2.3000708974570396,0.6326418213690898
-2.295176258886031,0.4754541292353744
-2.2842650215720974,-0.01916224348591099
-2.282508729559988,-0.07550303426953284
-2.28243307289721,-0.0735530951019024
-2.278431068460045,-0.27172195993482684
-2.2774144659651094,-0.28914192773170333
-2.276194096172648,-0.35283282126698823
-2.2748451810020294,-0.37819153407091854
-2.263357425646224,-0.7900158336259409
-2.2379163099786576,-1.4075755100768716
-2.2266089796123865,-1.4479351821439341
-2.2264566143216316,-1.4933557126936114
-2.221060476189682,-1.473923386083741
-2.2004686326314955,-1.2419086150015135
-2.199811255414974,-1.2456033027893763
-2.1939261283043194,-1.0821603081689881
-2.187854278579077,-0.9000904570543384
-2.1757910957283455,-0.5405170415127353
-2.1705457518906472,-0.27854049212895216
-2.170029966868756,-0.27647717506682523
-2.1688147156374735,-0.21423856633943086
-2.1667287387882963,-0.09670736863531415
-2.144497101127938,0.7963942371105701
-2.130977915436387,1.333230369711175
-2.1285668802554802,1.4846687704090293
-2.1233283898221496,1.6440668962119955
-2.122596997298987,1.7163073960013693
-2.1167298518341213,1.9185288224335693
-2.110852509848113,2.1353908552550425
-2.1040051960191235,2.3443381011377022
-2.09457581747978,2.591004288522962
-2.089989632831788,2.697287119350654
-2.087338450308339,2.707949365214431
-2.0839876979064886,2.7625408901884736
-2.0806631376868507,2.8279886263326586
-2.0750761258146073,2.872666832899576
-2.074938305494246,2.8764142361962524
-2.06963861916691,2.8692481446182687
-2.058998712220615,2.922278497403924
-2.056889874369407,2.9284121555375764
-2.0545217848024686,2.85476170601668
-2.0537994049014685,2.8779720490841973
-2.049482397498296,2.8510705386866664
-2.0464370809483015,2.8322222652081948
-2.040342181040768,2.7456352759891653
-2.0341463340282724,2.6654257871925613
-2.027605489986971,2.5529609890271057
-2.025553169300918,2.4621946348744417
-2.020062925341463,2.427446617492701
-2.0190368628900233,2.3670790409806832
-2.0168713703207244,2.3410769697644147
-1.9958734368370161,1.9021036011454082
-1.995706934674111,1.884997293538539
-1.9938832619259728,1.8601488381173823
-1.9904082085322545,1.7936587589879494
-1.9852046884342067,1.6835602793338487
-1.9815594840654303,1.6613518301702017
-1.9793051525871381,1.5411561607060502
-1.9789630343071192,1.5456044651081224
-1.972824407083329,1.4667731482772781
-1.9727683905885716,1.4376084054552398
-1.9705814803080508,1.4609412540982183
-1.9566299600032886,1.2612018388624286
-1.951603359410129,1.21587533160217
-1.9433981374688338,1.1641527465383024
-1.9420583820208603,1.1308657133866278
-1.9343184634337234,1.0834864222276037
-1.9305380584596064,1.0873674548683754
-1.924199440640769,1.0724648217333483
-1.9237464928806727,1.0392020083128113
-1.9202113069973774,1.0722016068331448
-1.9077123553199749,1.0738423453806911
-1.8971180138134764,1.1186948554714926
-1.8952874277433374,1.1271173704922468
-1.8948464020107796,1.1069205932161899
-1.881548676569721,1.1799591842666
-1.8706799634940647,1.2304988140657158
-1.870497831597768,1.2027464858085302
-1.8702307015257935,1.2292762657637208
-1.8684383650845187,1.18557065223038
-1.862883297247291,1.172818613520413
-1.8604875519695525,1.1893911898696712
-1.8574335539066231,1.20166866127746
-1.85460841113853,1.1826066989379975
-1.8507520227627843,1.1362288823262001
-1.8428503913615764,1.1407491081344452
-1.8261785327860862,0.9860819999447098
-1.8258595419983759,0.9756060395924678
-1.8218227712512352,0.9400699878149915
-1.8201687847340526,0.8743593165186796
-1.8191358377903695,0.8731208575132
-1.8186151634494916,0.8548840724079916
-1.818115761739322,0.8600365638204028
-1.8157961944366188,0.783333254738299
-1.81387183935867,0.798085456890788
-1.8087936572524828,0.6758989883970359
-1.805544221132764,0.6223601143461589
-1.8006707465279608,0.5489857327964084
-1.793373103338896,0.3812623922770152
-1.7669197832484886,-0.4106430204670096
-1.7576488604246292,-0.641576374784949
-1.753186680223403,-0.8449801053937319
-1.7530812044268895,-0.8418807526279283
-1.7496956122555654,-0.959646615606787
-1.7448459737080748,-1.119053577078792
-1.7355729750292028,-1.3805664665710133
-1.735125136890292,-1.4009831670753627
-1.7304358863311926,-1.5165255039223076
-1.7285396449719688,-1.566860598673429
-1.7235764350460345,-1.770543236668724
-1.7216972928396617,-1.7537065704793677
-1.7172231234787991,-1.913031724379353
-1.710425200880262,-2.006751100730928
-1.7038058986168152,-2.153331394039446
-1.702389597866116,-2.178097473550841
-1.7016511760860813,-2.269829567756937
-1.6981445755601046,-2.3137109072174082
-1.692777393041698,-2.390721550449881
-1.6896358495577761,-2.4393447994629494
-1.6820975186256952,-2.5464068402521516
-1.680205361782644,-2.557106466680098
-1.6773080359427737,-2.553084760070783
-1.6615432932404668,-2.6668757006687835
-1.650152323098215,-2.651053180991646
-1.648306192103952,-2.689684227658847
-1.646250140333198,-2.6540043102428217
-1.6346540661305085,-2.637069469022334
-1.6329242533687134,-2.5494248982709684
-1.6315500550765332,-2.594333294757582
-1.6254355350889589,-2.504063442651482
-1.6187308371869975,-2.472966824438577
-1.6151818439409764,-2.456956793902856
-1.614450732139087,-2.4250834160804478
-1.611255794950279,-2.379661370975144
-1.6095038295648971,-2.3474698081263004
-1.5984182752892517,-2.2416535521677186
-1.5944295391558077,-2.1269758149670555
-1.5894757609344594,-2.103455400157178
-1.585147226245209,-2.0530009106136435
-1.5844225354522843,-2.019660807016779
-1.5737337317520728,-1.8597882146840792
-1.5724483334566937,-1.875359982397953
-1.571229562866984,-1.8457464664554086
-1.56491648434977,-1.7718218977377467
-1.5644996308986807,-1.759405691841231
-1.5592992540955986,-1.6836112201729518
-1.5496043711190892,-1.5511491246218712
-1.542316650096854,-1.4614555535628546
-1.5417233624421136,-1.411110971844338
-1.5328877305678335,-1.3228587409967816
-1.52484491392795,-1.265403973051374
-1.5175036853001478,-1.143557726157571
-1.5140036735798974,-1.1085390532061798
-1.509740970748534,-1.0615088260037986
-1.506702201958303,-1.0390364928560558
-1.5038287547503764,-1.0181448377404918
-1.4974731822444367,-0.9824879836159682
-1.4906938813658563,-0.9436659618830003
-1.4798502537854492,-0.8100695940790911
-1.4762488735544415,-0.8311995845396934
-1.4721458116825525,-0.7677918980899133
-1.470733404056498,-0.7329237137704648
-1.4515296781950082,-0.7124818714322476
-1.4466966969406878,-0.6704018605478611
-1.4401523791226332,-0.6791445034242585
-1.4393215407976176,-0.7042818507614572
-1.435775685643489,-0.6256090807201572
-1.4340605610848436,-0.654315131003239
-1.4188476170226718,-0.7182338849553559
-1.4084264566674443,-0.813806029896514
-1.4071979279217859,-0.8029829366797596
-1.4057638329654571,-0.8065112836122671
-1.4037840009190905,-0.8148802369414878
-1.4035629257828417,-0.8266358050067115
-1.3872717013669702,-0.9993562376231166
-1.3780832182477576,-1.158879581974708
-1.3740045868032165,-1.1833124684929897
-1.3664653026115257,-1.3330565408279993
-1.3632742432193028,-1.431598685015261
-1.3611675297919477,-1.467418752560997
-1.3558172308846603,-1.5243520695283135
-1.3545261867771394,-1.5895165336482182
-1.35123697939745,-1.6738711391010928
-1.3507971254075737,-1.6522693673473927
-1.3445230640959516,-1.7886733932689747
-1.3358814222898858,-1.9792279830175536
-1.3337765716267869,-2.066344717278552
-1.316757087233292,-2.4634968258857537
-1.3007150225581248,-2.825690957711347
-1.27806259556128,-3.0817121275243635
-1.2741078398220005,-3.1345455740883295
-1.2702340491292667,-3.1336643174727996
-1.2656824439540708,-3.1603472764149294
-1.2653390468792651,-3.0983969970157363
-1.262568910601334,-3.1221354313522327
-1.2557962936943012,-3.1441863144654585
-1.244290746368613,-3.0567136159795365
-1.2379225136416991,-2.93580896107779
-1.2341332032490082,-2.8691447714070004
-1.2332379468453927,-2.790754044519405
-1.2312999110627574,-2.7435997277060276
-1.2256365852098112,-2.6678337875265044
-1.2227031328127145,-2.5412679101656988
-1.210132305555456,-2.090972487804488
-1.2096409450396648,-2.096587589491713
-1.2043738871179013,-1.8113114813063855
-1.2008877169482512,-1.688066777496357
-1.1976546138379427,-1.5270310632839703
-1.1968248600588782,-1.5207874180716532
-1.1907403012023388,-1.20349215777805
-1.189801430265718,-1.1410009465774105
-1.180832536502155,-0.6570412957821297
-1.1678457348327516,0.1092006998384401
-1.1632192351462363,0.2997103808636141
-1.1613217042668091,0.4687515066054311
-1.1589087046502442,0.5699616098638951
-1.1550203062093287,0.8248770967411525
-1.1502615208697777,1.04587286801606
-1.1368133869155108,1.8125587577882085
-1.135028394636351,1.879039767687827
-1.1219599388357844,2.447082108769416
-1.1207356055115876,2.5382883080904177
-1.1050009405748336,3.0686906241767935
-1.1024070237288137,3.085142698932862
-1.1015991179413698,3.1272917646498812
-1.0863200140240596,3.3209928337961263
-1.0826324465241202,3.317499504669912
-1.0815220219222506,3.3090598453779663
-1.0672038914653583,3.147928375807269
-1.0658472644618642,3.1353296965598543
-1.0595037510861436,2.9903455199264393
-1.0547178965656718,2.819047851788913
-1.0530058924369363,2.8104791141356924
-1.0400186950594865,2.2818970642558547
-1.0373398781186702,2.1079946401762983
-1.0303291503610754,1.7813599646707359
-1.0260223945782987,1.5317351344155357
-1.0123011611890373,0.6547924546328173
-0.998509098995104,-0.2721055202766303
-0.9982323038132499,-0.3115338134355678
-0.9845237753971592,-1.2840208191466034
-0.9827771006806199,-1.4226464402765986
-0.9798288463170017,-1.6224506273945278
-0.9713537896170905,-2.157612505749272
-0.9663769629594334,-2.466796109617692
-0.9499037279365838,-3.4039995830509104
-0.9490008091795921,-3.462302711185669
-0.9478966108349143,-3.4956344919588225
-0.9469352029926004,-3.578914573415927
-0.886229369541156,-4.841345206455434
-0.8819897229870124,-4.781478304422001
-0.8774629382059924,-4.764047783601064
-0.8687152470419237,-4.550076691867328
-0.8622521813370416,-4.430926295191569
-0.8572353438535183,-4.310394152155135
-0.8506536847432957,-4.127596086813457
-0.845534851058777,-3.9472921861325565
-0.8411975022627236,-3.785871706732148
-0.8329220315178594,-3.5317666454359693
-0.8320269593200997,-3.452092367516416
-0.8218571709135558,-3.0923571234867544
-0.81591118653964,-2.8465086364835472
-0.8148915462082416,-2.844021789540471
-0.8076598471184555,-2.5792782055583325
-0.805611932898449,-2.472994743615326
-0.8027322913364103,-2.399387930122509
-0.7894883800128931,-1.8726022131735243
-0.7875644329634728,-1.8057324919772126
-0.7848649028515409,-1.720527132295944
-0.784011146743941,-1.675705221266648
-0.7791980038675446,-1.5705906592657017
-0.7713250742832898,-1.244168383442868
-0.7706891982386574,-1.240562593498024
-0.762015115039941,-0.9304936977965992
-0.7572342801172702,-0.8051253981310126
-0.7453709272598852,-0.4643288937474634
-0.7452889013758766,-0.43010435069849484
-0.7381236405975788,-0.19852557817729446
-0.7365100394954784,-0.21904074858166242
-0.734072424475622,-0.12268364118088322
-0.7320110843403764,-0.03267567681591517
-0.7232223664882977,0.19104068616839362
-0.7178523061736621,0.3296309035048893
-0.7109855833929468,0.5685517727864986
-0.7046101132084273,0.7120864053813656
-0.6990093581208212,0.9018203142303606
-0.6988082238056359,0.8840891060031902
-0.6982436690565104,0.8991643934831827
-0.6895902006013861,1.139064064751186
-0.6895745805026481,1.1481592664308324
-0.6824892984277504,1.3719217123013652
-0.6823634247524542,1.4000752828034202
-0.6794174174696366,1.495803095377837
-0.675553234667321,1.6051195064810884
-0.6669035506374432,1.8888623337190416
-0.6666241705810121,1.8824656817869772
-0.6557586753834683,2.242812375450872
-0.649386618550567,2.3872590701435428
-0.6382338252503255,2.791556742083432
-0.6280630200588129,3.110546985245279
-0.617568066213205,3.3991026365830117
-0.6156414668708035,3.4718559499049637
-0.6019661304554065,3.7290536826899188
-0.5972405012451119,3.816439777449275
-0.5948336823954326,3.930393912965706
-0.5942321042643659,3.913939533711121
-0.5898432801867934,3.9305752477857245
-0.587684426427237,3.9803529600771883
-0.5842437672813299,3.996047783353406
-0.5637497883836837,4.120598447435405
-0.5609544679186902,4.1330054592013346
-0.559243410015946,4.145946165779005
-0.5588450896215686,4.085328225820169
-0.5553748436417263,4.10471149983941
-0.5552201506444376,4.075694695999953
-0.5519543767626596,4.055304692256481
-0.5357717961770136,3.7641421182260886
-0.5092917633564453,3.0431483171719345
-0.4983414419302412,2.7159856664215765
-0.48988337013796324,2.3867593519035695
-0.47313421172299197,1.805482521498928
-0.4710049852159095,1.7393882543053856
-0.4690720272950051,1.6663698185792117
-0.4688206531207433,1.6033850993252292
-0.46314602628214985,1.5013550240775633
-0.45192283563407054,1.1930014736682342
-0.4514476843908799,1.1490448544021736
-0.45104817122190033,1.1375699686879257
-0.440960145206029,0.9028754462568718
-0.4394443974219837,0.8482678151641089
-0.4343331256877381,0.7928239906404737
-0.4317421581477938,0.7985449520734705
-0.4231281250454306,0.6942774540626947
-0.4183315476067415,0.660772638185851
-0.4176251563430977,0.7122226796324437
-0.41503732908172797,0.6560759537838602
-0.40986568371232934,0.6255256488279822
-0.409212201380742,0.6634865176754496
-0.4050987040270124,0.6956006484805122
-0.4012160011069348,0.7193756127237946
-0.39196637089888675,0.8218942023523536
-0.391541801726647,0.8138460152862768
-0.38619684298435075,0.9278217781796406
-0.37668038093901046,1.0966638383864407
-0.3694049026994035,1.2725384802259456
-0.36253787519429803,1.4041139416635626
-0.35942705729619373,1.5276090678630245
-0.35171165986778696,1.7268056230354136
-0.34571835380570803,1.8909106836644374
-0.3402624258160989,2.044703027489798
-0.3336880749079234,2.141775581694929
-0.3269713967354999,2.297532862807123
-0.3227123902848561,2.396419599569544
-0.3180170384806913,2.468526685060339
-0.3102358690714757,2.5791165940508547
-0.30264191306171817,2.5804189132401025
-0.3022417279658569,2.5433890065325566
-0.2833419227255338,2.4973822985894785
-0.2767821872204763,2.380498387297157
-0.26725747026764246,2.1385916934130544
-0.2441276661271452,1.3044581933503558
-0.22560971203499225,0.421403274939084
-0.2222422898049521,0.2821355329249623
-0.2196326554880237,0.09669418004680308
-0.21152151428332822,-0.2815301798813983
-0.2079347873430173,-0.4714909051851037
-0.20612382491274595,-0.5469216989177885
-0.19991755811243284,-0.858164701802099
-0.19092684528662662,-1.2930751878349453
-0.1866396801246375,-1.4380127259383866
-0.1853268891390769,-1.495504033574108
-0.16873537659083038,-1.9718201463054992
-0.16790408347377328,-1.989473882939055
-0.14144967858331814,-2.187307827042009
-0.1379364341004079,-2.1233476689987785
-0.1292238849373275,-1.8911639229569508
-0.12702973185943778,-1.8834534042425946
-0.12080677502653803,-1.6664515890146074
-0.11982415541466551,-1.690215330138634
-0.11586385060382387,-1.5180840092790762
-0.10082603698640735,-0.8009839501077585
-0.08438812521227357,0.1477900680289862
-0.0810891576857693,0.36939418348040465
-0.07281480390646466,0.8467393371445153
-0.06203693668863508,1.5852128237358076
-0.05976437626394926,1.688051717608738
-0.05623625976602664,1.9214035076583849
-0.05522485405433297,1.968471949927727
-0.04317314035734565,2.646670646133461
-0.03785654365292146,2.8803354835600863
-0.036580186714222584,2.981105654116006
-0.029751968255078864,3.2450019637506857
-0.019272139110791286,3.5761042432697425
-0.01440849499276542,3.6833319257882122
-0.010062968876122902,3.7317153201651028
0.0013142301487008012,3.7729946216086176
0.0029732380022302607,3.7591327502219456
0.0037217501626836125,3.7843314293218335
0.008413655589081248,3.6900570037301694
0.014786874729412425,3.577335007662653
0.023756336340062134,3.273677210936026
0.027677021903505405,3.140398069539
0.02816632811692532,3.090656614595262
0.072949238179429,0.24656220299502835
0.08683708779481325,-0.8206342087693583
0.09000402182715561,-1.0865587885986276
0.09087826846881342,-1.0905101427113568
0.09233199876506326,-1.230904403228297
0.10450554181024652,-2.0697887855479093
0.10479129126645859,-2.1079395806569106
0.11403103697054728,-2.665009099356625
0.11691077618147272,-2.8407971705582415
0.12499858550427367,-3.1995786071093604
0.1383063099231867,-3.702471994932774
0.1388034354139389,-3.7060455744821343
0.14124830901037244,-3.784571714930232
0.1515396633372572,-3.981928163433594
0.18421889707345063,-3.471470062261649
0.18993827302479716,-3.2221264294854457
0.19251564195722226,-3.143316850938418
0.19280433267164998,-3.10477818419657
0.19793993725203896,-2.864262779287977
0.2031097384732412,-2.5933852801410446
0.22880733121543084,-1.0742402320155837
0.23640985512955748,-0.6176226001085349
0.2547127908251854,0.42594148166384677
0.25609085393653164,0.5502695159947809
0.25631593418208487,0.5295763620199827
0.2636846178482539,0.9140056667505205
0.2682218638584022,1.123250767838465
0.2756178334705641,1.3877873937832526
0.2795878619739489,1.5466218734119306
0.281150208231967,1.6176036090398602
0.29014911520561704,1.8310839130719971
0.3196060368160527,1.9160154775453695
0.3389949226750044,1.4540296297922561
0.3439017916561973,1.328412700186622
0.34427755640118596,1.3180277864731385
0.35132075187824086,1.0741890062180868
0.35217437747441327,1.0348516186394607
0.3533558162067738,0.9729648202586899
0.37372778111326665,0.14658952696110977
0.3883280587165827,-0.40133779064259545
0.388702045125803,-0.4498441510761798
0.39620769555678503,-0.6575725299430645
0.39646965025358094,-0.706992728364157
0.40327090919307107,-0.9022784806771211
0.4067032795785259,-1.0339453315745308
0.4164043010140661,-1.2448422795750225
0.42110452957352873,-1.3730528551726262
0.4280778158760117,-1.4083721462392955
0.43282925908282177,-1.4852403707888902
0.4352193670798905,-1.4569171888600485
0.4409008821051419,-1.4950735536251305
0.4447727311003393,-1.452775030159239
0.45992207034164867,-1.2808625710152899
0.4603596243432073,-1.2544792220164065
0.4667552947615059,-1.1064938330475294
0.49771822119421394,-0.031233121907895497
0.5007568238687998,0.07724120423361693
0.502744862699819,0.18111066181960872
0.5077999084587583,0.3656846394000643
0.510996907987141,0.5297047349168709
0.5217596917516083,0.9837634364845887
0.5333894262111554,1.4884670293853286
0.5348105524826758,1.568566521884408
0.5373736857109064,1.6676485079410137
0.5423623018152899,1.8145943278793637
0.5444945054324366,1.9008010035030796
0.5571513819696801,2.336451417439172
0.5668173286420117,2.565007356852511
0.5686890441453958,2.605378859231184
0.5761173763321912,2.7387001970930345
0.5885103773612168,2.880229463583684
0.5933367875890756,2.88533571522956
0.6042958087661452,2.8953706335750735
0.6043318755849763,2.8866120095720245
0.6060513761318997,2.8721175143647835
0.6073171872966956,2.9072804135623223
0.6125029245312343,2.8409842239606253
0.6135548236181574,2.807409744497908
0.6256803201559,2.685303488406065
0.6334475277999991,2.5084645202754805
0.6404804085026283,2.3821364200782638
0.6477163081486923,2.265874311588501
0.6481298851567567,2.265133707938038
0.657823414821745,2.060465526152996
0.6643779184941794,1.904060427612065
0.6683916216459167,1.8491488621556436
0.6739161320766547,1.7582934433869064
0.6767075532896611,1.7059925807465797
0.6793759311823546,1.6832791265579825
0.6851870392612689,1.5371651393980184
0.685335364736984,1.5018881267115372
0.6882827143987851,1.492691170605752
0.6918303656435052,1.383001248833776
0.695896553263812,1.363872493948527
0.7031891974421662,1.2421667741672113
0.7173910596677189,1.0979885061212245
0.7224427077214663,1.102167127403563
0.7407995655601063,1.0478010263221988
0.748668379539871,1.042843178648206
0.7517296264127031,1.0646017984408833
0.7530054918201845,1.065138738516113
0.7584552178781507,1.1111718408148328
0.7596765390993143,1.0768174756057356
0.7620772537425538,1.0721914625070503
0.7628810636866747,1.1119648414263226
0.7634278609011185,1.1250874722901003
0.7645705812029329,1.1171388773542419
0.784984114996055,1.1597938554403622
0.7920674272435213,1.217119291905513
0.8277869043430082,1.0456156807069386
0.8280052686726247,1.0234589523779596
0.8421119737227105,0.9012266090019143
0.8447592550672294,0.8605853851110957
0.8542492614167658,0.6735547451706733
0.8583800193940805,0.5997472143942992
0.8599374557033199,0.5364012775023215
0.87403999232939,0.21608939129576415
0.8804658595588641,0.05748658860711832
0.8814673714334895,-0.004426585056024515
0.8868722557503048,-0.11335093256551093
0.8875206376743758,-0.17491628057334094
0.8880545041927261,-0.19456867343914744
0.8896758402629992,-0.259230806682172
0.8960804586346134,-0.4385451608358954
0.9010712411857655,-0.5548185299855388
0.9022140895547941,-0.6270856040575012
0.9091225615217784,-0.866850572254128
0.910803309307942,-0.9282827306721946
0.9145278383865101,-1.038505133151127
0.9209179703853616,-1.2084991786131258
0.9322594896460159,-1.5363269238089095
0.9570944908418495,-2.1721679075759046
0.9580797051388075,-2.207792895842714
0.9587061995885722,-2.1862331772739596
0.9768966208496521,-2.525484564997627
0.9791109194343588,-2.5377363132230775
0.9820381903883462,-2.5643830361501507
0.9853105639760047,-2.5369570498112153
0.9860309484468024,-2.6016995220058043
0.9870393944153664,-2.602761070954758
0.9889142444575678,-2.6102521769155116
0.9904520058718234,-2.6654164214422336
0.9951279537231486,-2.6574679749103947
0.9976795717640745,-2.6449514036039625
1.0307685389520085,-2.605187996672082
1.033364462160269,-2.5576644716460355
1.0335150453998079,-2.5783401295269335
1.036140459771997,-2.572251593180635
1.0537718565595187,-2.3237258984720532
1.0563693850601297,-2.2986513108156092
1.0729056520423779,-2.0675561942746077
1.0744022482470719,-2.1060563452167296
1.0755326030343682,-2.0539054273198607
1.0766446805455594,-2.009647286615389
1.0840923712604154,-1.9496210427405956
1.086661768033097,-1.9100471663065146
1.086662284555489,-1.9019608650717255
1.0911404961054334,-1.8660660230750707
1.0939897660433928,-1.769324851208376
1.0993744234707599,-1.710743100366816
1.099483575809118,-1.724326284034139
1.106099349407942,-1.6418579316493844
1.1138977980946843,-1.5191886704308035
1.114747410947988,-1.4847445955255343
1.1169666255060973,-1.4483429790814997
1.1207558385636336,-1.443859210464212
1.1268715994025866,-1.3869739044928773
1.1288592051123292,-1.3475382701301422
1.1400460859221875,-1.1522203038336256
1.1436101467583741,-1.1861125330363296
1.1492763576321359,-1.1142826172374165
1.1529060983084456,-1.0396530819082475
1.1583286784176936,-1.018020162133448
1.1624364326597254,-1.0167955269969517
1.1643849749216635,-0.9778635776781932
1.1774568164610777,-0.8257299304277738
1.1983376389187175,-0.7146730430327721
1.2058290432745853,-0.689558893515936
1.2134818737863382,-0.6569557697238982
1.2184366020341226,-0.6941466693679057
1.2188698186168594,-0.6714170288181248
1.224491733721309,-0.6746324618914474
1.2249347187483597,-0.6615624615162552
1.2468980386046926,-0.805745272379264
1.247080687067064,-0.740799817167699
1.260922773498013,-0.8272051105051629
1.2628011076330576,-0.8510266146836317
1.2648517058681445,-0.8602981345162576
1.2764546977468614,-1.0390114690130856
1.281321655523156,-1.086211409742143
1.2843517489062588,-1.137307179621988
1.2945440496397476,-1.3287582117308938
1.298740322639886,-1.3789413081576374
1.3021506533755431,-1.458531787981243
1.303137474542595,-1.48668225241609
1.3045971284316682,-1.5321713911019421
1.3116088276001836,-1.6831130971199508
1.3249673900855763,-1.9991880268718993
1.3286688947260732,-2.086845972908025
1.3301589196154415,-2.0839650712076128
1.3445445091018833,-2.4311578043143998
