n_harmonics,base_freq,magnitudes,instruments
8,2.636284270191439,"[ 0.04261547  0.75987677 -0.15220928 -0.64211531 -0.50137416 -1.53450966
 -0.35914858 -1.61611236]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.31248437003424,-1.7426860433891898
-2.305718563874735,-1.4622175721684803
-2.2917225688418945,-0.9929844240749727
-2.2908513634501846,-0.949567890444198
-2.2900904985776505,-0.9201974569446665
-2.2841029425091914,-0.740582981768303
-2.282756596993842,-0.6672249483873267
-2.2785632764620476,-0.5661429955440724
-2.272273980537415,-0.3966933355888907
-2.271545694348327,-0.3520477561566197
-2.269768680825843,-0.3056259322048759
-2.2674020366299614,-0.23375678788758844
-2.2620679551204113,-0.09003429486573905
-2.254409786289694,0.06577569975590983
-2.252028687568054,0.10898254139198135
-2.2510657435398516,0.10924157361063438
-2.2490414498996434,0.1478124546660268
-2.2417828913916495,0.2471293479478845
-2.2290677857379557,0.3243882570063157
-2.2151674354944415,0.3264541815877955
-2.212503436333858,0.3247038269081587
-2.1959364947652524,0.1588255861014453
-2.1802553264726163,-0.12200027488379953
-2.1667678046300347,-0.39879917723360586
-2.161698793537113,-0.5194025924467596
-2.160049325891207,-0.5363095714422479
-2.1599404324978044,-0.5312588286449955
-2.1569513990245737,-0.6057677295957374
-2.1559971740188133,-0.6004784842758627
-2.144557154951007,-0.8700461650667429
-2.1379622546794126,-1.0241230784439486
-2.133059319286701,-1.1341760774409806
-2.131718959201346,-1.1661312960516044
-2.130622904124114,-1.156439979327355
-2.124354856194522,-1.3167816941893622
-2.12090611744575,-1.3471579614071074
-2.1199610531542232,-1.3702147771189075
-2.119833596041896,-1.3891982343373814
-2.1122985773311322,-1.4859796425344225
-2.1072731896331605,-1.5228250501566853
-2.10724316484447,-1.5462975519165127
-2.1056227358998054,-1.5863723628618434
-2.0975129307452276,-1.6653186259437311
-2.092517545890459,-1.663775512376577
-2.0920047721276074,-1.6535286750390912
-2.0741080501311724,-1.695555169228953
-2.072307104034298,-1.6797978674287075
-2.0616106273406567,-1.63745029906209
-2.0564935880048187,-1.5997603300126306
-2.051734843249309,-1.53815582111821
-2.0496764816180804,-1.5431397396212596
-2.0481581701777802,-1.5329867509447022
-2.042145070956922,-1.4752546924418244
-2.0419727509654164,-1.4612790603986288
-2.0399460955112767,-1.4452572291080354
-2.0242564194498502,-1.2334895212211487
-2.020749070938896,-1.2050294183493166
-2.012139405267011,-1.0305759627491642
-2.010256972569459,-1.0103231442352603
-2.009910320259446,-1.0223569316447672
-2.0090587135676956,-1.0237601322936214
-2.0072845602548,-1.0162778641613022
-1.9977135769694092,-0.8995676998801597
-1.995383135687477,-0.8652789399306603
-1.993220674982431,-0.8083087962148867
-1.9843262221322435,-0.7687637788362721
-1.9808232064282627,-0.7191974146456873
-1.960333209778563,-0.6717848864973693
-1.9553228324664453,-0.6471496469263034
-1.9543740461860333,-0.682282274764811
-1.9489545738772058,-0.6913274252213427
-1.928292377139865,-0.9339153234110297
-1.9199879769892454,-1.076774409513529
-1.8934574916721696,-1.6477311175038887
-1.8838708205648456,-1.854805158312574
-1.872627643646257,-2.073525630572431
-1.872096977141716,-2.1156300906069645
-1.8711420323766617,-2.1523748237949833
-1.84799219245811,-2.525093639811471
-1.8381794400903753,-2.6234177891559343
-1.8355140548471345,-2.6290195179388287
-1.8348869313929979,-2.6446418335551876
-1.8307781551426738,-2.619861601120577
-1.8228440775221726,-2.6243361137149854
-1.8143497678695222,-2.572302315824406
-1.8048278183227098,-2.459704492264582
-1.7957591005729023,-2.2635520665942837
-1.7954635123498701,-2.2316334342779967
-1.7855959520386957,-1.951802146965177
-1.7847080508597049,-1.91745760413834
-1.7821351291657332,-1.8484824136214
-1.7821114336972466,-1.8492145868797774
-1.7754870046713251,-1.5740432220505505
-1.7753107626613838,-1.585477108510488
-1.766749668827024,-1.2304316361826246
-1.7655054014763856,-1.143471783080563
-1.7646193499020568,-1.089426687508518
-1.7584499363009025,-0.7942850067706544
-1.755843727239336,-0.6522048484251592
-1.7547534406383365,-0.5965899246481385
-1.7539166729968239,-0.5684155733428976
-1.7476182700837732,-0.22743549587144876
-1.7413409694074706,0.14885283395601817
-1.7411096264067412,0.15390097029959338
-1.726165427636625,1.064862329094469
-1.7174228227751278,1.6004744815779188
-1.7099895101549603,2.0549195092750328
-1.702499295299701,2.4857304413046886
-1.6869642958992574,3.373923183306481
-1.6809657712710828,3.6711093620402737
-1.6800055582718723,3.7227074085436116
-1.677681692522266,3.8473024982496353
-1.6775695011069314,3.8367787268977254
-1.6758617989022795,3.920921667361015
-1.6730207485317503,4.0278043677442446
-1.6729725644015685,4.0239897039698365
-1.6611298805216486,4.519400096077899
-1.6607632318938845,4.52984374014052
-1.6581616761385556,4.617806272008068
-1.6560418500195833,4.658664299128094
-1.6492820644348258,4.864789289719453
-1.6439772735350036,4.9709964092486505
-1.6411909804717109,5.044728745235741
-1.6228055172913256,5.214944689260881
-1.6084993583859355,5.15026114801606
-1.5979394827767366,4.966040582535579
-1.5827131973830013,4.64518437753047
-1.5778355272276152,4.499320913906908
-1.5777798372945828,4.46173417993127
-1.5731211466369575,4.361081347317896
-1.5713529668282389,4.295914189593168
-1.5592144846488325,3.8821239510365486
-1.5579284788425705,3.8226741738933994
-1.548103892488074,3.4355995519746814
-1.5479738566387262,3.4546879866200095
-1.545235556154671,3.3529102186851776
-1.5334131817163408,2.932339461901354
-1.528286217296882,2.7452595048422594
-1.527513483914532,2.74001506595619
-1.5036276871513,1.98081265700597
-1.4977463165400102,1.8472922983629345
-1.4958702312136365,1.7881894795240636
-1.4955963353585056,1.7849916469474372
-1.4828359702593776,1.550596139970889
-1.4823859746330554,1.5373352876819426
-1.4808774285160142,1.5399589301251888
-1.4711873699608047,1.4153193778174267
-1.4677130222897254,1.4037325072828002
-1.4669753828442185,1.4024269838056318
-1.458533347896371,1.3530131980511912
-1.4565833177318046,1.3599851555622113
-1.4539459587051127,1.3488279498520623
-1.4365883801069352,1.4469635836100523
-1.4345908073393179,1.4245108614354607
-1.4310186819875732,1.4836612141259247
-1.417975970547093,1.6071426664416002
-1.4082911302139252,1.719902321338371
-1.4072320934213614,1.748945479352033
-1.4040725644765581,1.817071623454587
-1.398553918094519,1.831456142070697
-1.386797505380167,1.986985907443741
-1.3864715341609686,1.9863825970825488
-1.3862250325632361,2.001356864029595
-1.384837290870335,1.9798721235442385
-1.3846215178510397,2.003567664763362
-1.3800040358146757,2.0250973857116614
-1.3790345596194649,2.044958124039346
-1.371356431600582,2.109901219667816
-1.3595261119764506,2.1226954526251256
-1.357525484624635,2.1071549059885037
-1.3569304864329939,2.1035081203624446
-1.3230743483406255,1.6928261694866913
-1.3226921195957857,1.6558842550530657
-1.3180195729398003,1.5909754504985893
-1.3176192249110246,1.5680835127366113
-1.3137759558817321,1.4955480186850456
-1.311063878981899,1.360458896087461
-1.3031769179143562,1.141752366598504
-1.300031960694962,1.0287600081828032
-1.284998793013762,0.49917536396934903
-1.2772608918100108,0.18048806110175866
-1.2744374891237655,0.06669228267700829
-1.2700339771808602,-0.11830241885790378
-1.269897597932196,-0.1519014784501726
-1.2510667429983282,-0.9325318815753932
-1.2478462623478264,-1.082923692985735
-1.2435117550655805,-1.2786331071989945
-1.2323898623027232,-1.6851459317440942
-1.2308978777881334,-1.729162941282551
-1.2275764803169835,-1.8588544818286845
-1.222662298982129,-2.0160854364606764
-1.1998012490778076,-2.589957822586781
-1.1981433300091746,-2.6140438632799996
-1.1968373586993755,-2.6533474608782863
-1.1917548811629568,-2.6888222407171516
-1.1896337643740196,-2.7292394275863203
-1.1881253943056473,-2.7511934568941028
-1.178179947321645,-2.755305274742393
-1.1674329106697567,-2.72862278932726
-1.1651141149754953,-2.6994363152057916
-1.1564209972292638,-2.6050297623477086
-1.1557723420118968,-2.5868950119824503
-1.1397495792938348,-2.210439073382146
-1.1373415075103115,-2.098241378028778
-1.1292405300605086,-1.8662600642994929
-1.1264703558526503,-1.7671831072000779
-1.1260429110802823,-1.7306625800524693
-1.1159622105242497,-1.3387948986992568
-1.1109344687190492,-1.1227217963421308
-1.0953689529286808,-0.4192258949453043
-1.0915745183695706,-0.2401945909560097
-1.0839155968819378,0.12700704523693057
-1.0829148590131519,0.1902920161868651
-1.0802581079245457,0.2793663150496448
-1.076428339727183,0.4807387007613085
-1.0682371019286643,0.8301192251652957
-1.054415943995808,1.397309639447005
-1.0517365393281632,1.4898714308136818
-1.042912431533423,1.775416853346297
-1.0331045594083104,2.0819535226175447
-1.0285606948160058,2.1792523440841483
-1.014133245694946,2.439299980040067
-1.0032617685744274,2.538041043000776
-1.001799853629667,2.578319550170712
-0.9948897596355408,2.552265461837902
-0.9903822408730809,2.557330729440761
-0.9900782401704991,2.537419161791051
-0.9877402042799317,2.5355659332042877
-0.9852484554882652,2.4988626687304136
-0.982059910890507,2.5066838529797653
-0.9711875811810335,2.353888690477723
-0.9654947108431209,2.200118351076961
-0.9610156000299055,2.136764882640622
-0.9601086478682559,2.12571365274534
-0.9459925779506255,1.7424122646159053
-0.9445472687212617,1.6769563477897307
-0.9440075477188046,1.7008242162157805
-0.9331243129352216,1.3452018808032749
-0.921906547384796,0.948326379608115
-0.9180063903454903,0.8292455725943175
-0.9083828692407288,0.48047214119068615
-0.8987316171741391,0.18116250995525016
-0.8959204857588059,0.08502461075266467
-0.8895853026542149,-0.08981484531089723
-0.8859493429195733,-0.2262905282640179
-0.8842149613297137,-0.2664124265048135
-0.8837629699170653,-0.2856579084539153
-0.883683846837358,-0.2808070028170704
-0.8742473899891645,-0.5716365340896787
-0.8688482794250589,-0.6891456185570153
-0.8560729168335293,-0.9676278927011542
-0.8415337738471633,-1.1945588862567664
-0.8397175680459101,-1.240117506999139
-0.8344849499400757,-1.2850621175624226
-0.8321311777061586,-1.2951435636152218
-0.8304801098115675,-1.2992114915105568
-0.8218010701077842,-1.3618591225789554
-0.8159581776050171,-1.372686645959582
-0.7996352236026967,-1.3576046602405318
-0.7919343156462002,-1.2701810324374398
-0.7776088263516612,-1.1028037645139157
-0.7731967652498666,-1.066261403205539
-0.7596384752450271,-0.880274712880602
-0.7555942490926393,-0.8024888811694145
-0.7401501486045015,-0.5640177905475418
-0.7394937696290294,-0.5430566273246094
-0.7377762639577288,-0.5077448588698072
-0.7298893603267245,-0.37641916761927663
-0.7249172248970996,-0.2899130643292044
-0.7233097568567501,-0.2640676177016002
-0.7152247479529708,-0.13296250020795103
-0.709735164803913,-0.04012505367360811
-0.704482607080438,0.024269624813924733
-0.7004257806914298,0.08163401716435269
-0.6971337613126001,0.12528021405340772
-0.6950001954285385,0.15137430543882738
-0.693173734337325,0.15993590433716565
-0.6931306870566147,0.18514599222300143
-0.6908638261964084,0.20361890374138647
-0.689427585239935,0.22947214016204714
-0.6705991911784404,0.421604913402007
-0.6670475879260946,0.44646758301086936
-0.660702080555565,0.4834763996145881
-0.651412919822195,0.5172144744335495
-0.6358034851142502,0.5497708037924427
-0.635493488569109,0.5865563662725362
-0.6304285254817756,0.5479021651391779
-0.6226730215523375,0.5610457484960943
-0.6127909673637406,0.5513354540784403
-0.6110337567291033,0.5131552154733714
-0.606692504869641,0.5279201646369897
-0.6055857152082678,0.5170160964702831
-0.6036722366851581,0.5167357574583696
-0.600698805391767,0.4919656804159622
-0.5786337718113264,0.3104406485236117
-0.5704353970651894,0.23354316913587325
-0.5697396206399485,0.2393989381684299
-0.5637397781632973,0.158909497042429
-0.5616562527188496,0.1331907446102024
-0.5426524714040495,-0.12036976065976515
-0.5414345314524027,-0.12693990961487236
-0.5357650290972176,-0.2206226190273757
-0.5199908855769131,-0.48669975195821674
-0.5152714631056869,-0.5627455278926227
-0.4958193622859066,-0.9296809666038017
-0.48818410674599866,-1.0822203949652507
-0.48633307338350207,-1.1152249681946453
-0.4807731474458268,-1.225018927064903
-0.4797796182289389,-1.2903408359754438
-0.47530657732070125,-1.3769180057080261
-0.47468772116999425,-1.376162083535062
-0.46285713994273303,-1.592556978709141
-0.4492365365256825,-1.8299852194058768
-0.4437414533871946,-1.9271642214877915
-0.43170092437946117,-2.1311556277312422
-0.42347015981482006,-2.235332856618925
-0.4232664903167951,-2.236187676508931
-0.4230971312598264,-2.2187708121772074
-0.42287172594067224,-2.2539211689433842
-0.4216619033589115,-2.2545172124475994
-0.41739471573410114,-2.34123977823021
-0.4172820278390619,-2.3172758679468504
-0.40879849515047884,-2.3793949625354793
-0.4000054551239032,-2.437090300110753
-0.3950754542926296,-2.4116080662603587
-0.39226050723284445,-2.4362915880682596
-0.3745960606721175,-2.3347499024859673
-0.3688991093983316,-2.3034899692318973
-0.3640160024784116,-2.2206697412045644
-0.36222360397512965,-2.175679701723783
-0.35613344273778846,-2.08227681867993
-0.35238512983643044,-2.020074800544762
-0.35227409226639494,-2.036231709355913
-0.3215071033833725,-1.1328540696410094
-0.31527486294517093,-0.8981949238596428
-0.3151884424524658,-0.9186170835784007
-0.3081574532797231,-0.61232241931876
-0.30179289457901115,-0.3594628138031115
-0.28693043037930366,0.26371085347481954
-0.27835165308251986,0.6519538193640975
-0.2726502319686688,0.8996711010722676
-0.2695004454861518,1.0391118576176972
-0.2623473488377712,1.307862263492533
-0.24951280574973644,1.8463528661032604
-0.24640604838399405,1.95096769064452
-0.24184507301684688,2.1304743012197247
-0.23782076225596294,2.2574772178748232
-0.2334010247209477,2.368256375545136
-0.22775077759838602,2.5636892863586387
-0.22060567152229993,2.7120037103352854
-0.21908117551876805,2.7651596169433663
-0.2136982564325356,2.8004903587995793
-0.19854589502847375,2.9633691955676853
-0.19038151767014622,2.993867030247383
-0.1848816374699025,2.942779726399862
-0.184328298206891,2.9609572445336045
-0.18130405308931685,2.9320120784978387
-0.17896148775070309,2.906207982193558
-0.17441825487929385,2.833258943115305
-0.16720538542991825,2.699549403841258
-0.16688631169305035,2.682646232126324
-0.14812762310831662,2.0978934187360747
-0.1417707737399163,1.8570365312898833
-0.12396402634820092,1.075517817976957
-0.12384713374613376,1.044274023244888
-0.11903706422225824,0.8207134347576305
-0.11801752422063849,0.7755055160588945
-0.09744671048966058,-0.3178616977659632
-0.0959815666731263,-0.4044613306210555
-0.09342985838265072,-0.5382355800942121
-0.08272670871588117,-1.1478031323334554
-0.08100320762265145,-1.2215769252066266
-0.07379993016190767,-1.5928513559744089
-0.054317050177433046,-2.468053954397672
-0.05323527887435997,-2.5194241446552588
-0.045917869893395746,-2.7730893425509753
-0.04295768918095444,-2.8758444902615956
-0.03872319412674674,-3.0112150131148434
-0.03220187496002369,-3.1604570061945982
-0.030093222581061063,-3.226122603792064
-0.02817557087511613,-3.2346055027507012
-0.02440944153977309,-3.32484252031776
-0.02110644835378528,-3.3749107162067036
-0.00578815814445921,-3.507938137598009
-0.005499465423421945,-3.510223322790985
0.0019037776403449946,-3.508861192917696
0.008464334214014713,-3.4543489675097883
0.009428460978248232,-3.45096405880154
0.020659650950001662,-3.2892643372688584
0.0248771313569236,-3.205500472464432
0.02902344750787078,-3.1243429458262426
0.03870071175272827,-2.852292240505788
0.04231354771303142,-2.7498544766512665
0.04502649847517448,-2.665671763808324
0.04895639220216719,-2.528090070915657
0.04956669843139183,-2.530184610598403
0.06303630169062835,-2.035745363363221
0.06347347274490112,-2.046165743540417
0.06594753035313694,-1.9317377735758794
0.06734841290170657,-1.874290037814608
0.06923836359490254,-1.7771798331282043
0.0692629505932385,-1.8135109329823214
0.08446448867080392,-1.2239122125351793
0.0870339392535393,-1.169313948258551
0.09042176566816185,-1.0225529476459232
0.09912843064767785,-0.7243609261074933
0.10342472618423315,-0.6163750136493275
0.10555257100819837,-0.5165605564444972
0.12173560875356504,-0.10320841100769026
0.1285278536110548,0.03594455284707066
0.13513488309647315,0.16381904318493773
0.13736733221179032,0.19993381178932676
0.14039014845654485,0.23325067119266885
0.14742872468639945,0.3093898575943683
0.14916509846218906,0.3208944768770015
0.15245117223926252,0.3646062234757041
0.15466310900898517,0.34853046419894446
0.16097539810406225,0.320778581777456
0.16547621580642335,0.35448181141670265
0.16772226427905323,0.34741592430585055
0.17089086143452947,0.31614552420866393
0.17104566664191045,0.307270403704622
0.18462249865886005,0.1827428217356127
0.19144494520907607,0.0891863193415305
0.19991584022909104,-0.06114791005757353
0.20121032885383405,-0.10420343350464906
0.2043995144023949,-0.15039565431097685
0.20877825372871772,-0.22045689505630034
0.21209047996095265,-0.27361671479364225
0.21668813769693607,-0.3826015430738375
0.2223291887949994,-0.519073669458487
0.23063783211459743,-0.6955886312407644
0.23098644054284723,-0.7352897435740138
0.2354014924676644,-0.7877445105476628
0.2367620898477556,-0.8599982329836063
0.23682532912584886,-0.8239683299746596
0.24359526807619414,-0.9868995632913353
0.2502486054502344,-1.1136572229889752
0.2545478896600324,-1.2140046092842416
0.2573655404729598,-1.256842997113106
0.26944969545394937,-1.457992465393464
0.2844963973825507,-1.607904602221159
0.28627159105199596,-1.6625814588513954
0.286538157156933,-1.61354596882457
0.2875986614670527,-1.6499417866464823
0.29185229996397233,-1.664209433265237
0.3040559197428587,-1.6991919723369893
0.315470909926832,-1.6801208551627083
0.3215402479301126,-1.6520375621643995
0.3342855678659933,-1.5404418070047166
0.33640982237921424,-1.517037958913772
0.33766673873334385,-1.5061491317209252
0.35921944387092175,-1.215657496987409
0.3606616007442658,-1.185625304644166
0.36903688612754504,-1.0658752716218376
0.37864867673863056,-0.9599850041650905
0.3890858964250281,-0.8205768633326005
0.3960385404510962,-0.7519496819554399
0.40574996926758233,-0.7085371241367953
0.405846994944715,-0.6893703454787009
0.42547255589045463,-0.6582033242148244
0.4388684744773572,-0.757943432019797
0.45318253419211807,-0.9197033629743571
0.45476972631805657,-0.949970455385056
0.4613169574361926,-1.0583340718190053
0.46265927149511743,-1.0771416323391196
0.467827764620834,-1.1915091727499374
0.4700417471540934,-1.2102285691438455
0.4757984322251101,-1.3235507893153087
0.4811024925661256,-1.4457046295878073
0.4926785710560644,-1.711546766448664
0.5269136167381969,-2.420108644817717
0.527984788000448,-2.390648809272666
0.5311789681044443,-2.4602778823270146
0.5345516265211492,-2.4997762794476026
0.5380709943295945,-2.530719337979759
0.5395953953591692,-2.5633881252403654
0.5409773758098968,-2.587311761616668
0.5419904640199329,-2.5762588676507376
0.5436822126456988,-2.612684218520562
0.558763672155143,-2.625231630848173
0.5619622463193332,-2.609344735278963
0.56207718792042,-2.6081473742684924
0.5688473837001791,-2.6019579014667986
0.5719050005581079,-2.5333341846312627
0.5726104293382841,-2.513297058516116
0.5751063960813019,-2.4928164252292664
0.579347271899465,-2.4080341666868086
0.5819791452814691,-2.378044126665778
0.5840285588276046,-2.327076284621915
0.585639105889828,-2.3058864452555796
0.5933126190048856,-2.0609439183838445
0.598691764908009,-1.9229646682232227
0.6081617009356552,-1.5713532885419965
0.6253869651735968,-0.7841218264418123
0.6293143956734664,-0.6017701593170685
0.6325401635881018,-0.4144854476891396
0.6452376569567448,0.3290021879594607
0.6550921429472547,0.9151722370267893
0.6584512409361496,1.1469131354568822
0.6606648969603208,1.2819435715918688
0.6759916742802048,2.2280624831491784
0.6794257493173292,2.4264557254715085
0.6816179493306471,2.5418403849684994
0.6840213177003776,2.6742661902749045
0.6901932557182171,3.0426703404392996
0.6923433509868286,3.1732695922990883
0.695735724753507,3.32652660474962
0.7069854487055984,3.8873628863086074
0.7114052520757319,4.081294438540085
0.7239395366733401,4.547530322043005
0.7388979518295633,4.948374857804374
0.740347119322748,4.996283314137892
0.7506021905739333,5.182483786209818
0.7551144970432269,5.216983075764163
0.7558652797612115,5.203322573953673
0.7562040031570723,5.1859697359949335
0.7606703573670113,5.2338246865701175
0.7666576764758437,5.219103248889917
0.7681758933944138,5.185806181207175
0.7741443535233605,5.149057109865325
0.7817986748611125,5.036957637170689
0.7912321345416564,4.870574751921215
0.7945243242331275,4.806857883061598
0.7950287739095727,4.774380613473217
0.8111516187959733,4.327363805165893
0.8207166734063764,4.002442548726893
0.8213818257836496,3.9832429696316245
0.8244642122940404,3.8588304334690835
0.8304805112100908,3.6765314239095237
0.8399576505932314,3.300664479800304
0.8432260306818398,3.1362959809752162
0.8579379360719472,2.6529491152761815
0.8582135118241783,2.63267603166624
0.8709841845826292,2.213841920397562
0.8980563185651351,1.5741954597849135
0.9102962535556909,1.4366078074108393
0.9152161129326988,1.3834756173743605
0.9169515477931256,1.3670280052132817
0.9215952539636985,1.3514786430742376
0.9313848493877215,1.3570059365797777
0.9347948641511228,1.348146346936925
0.9359284540961745,1.4018995901830653
0.9420727961593713,1.3781871613237306
0.9470941586219013,1.43037577852569
0.9572288770714001,1.505613723327513
0.9650371089904093,1.6052361605748975
0.9759540763779011,1.748887469338375
0.9801433636849168,1.7830759674957868
0.9816519994472093,1.8127216414314966
0.9920674917346637,1.9166287175455314
0.9947370451727497,1.977901290056398
0.9949643183270815,1.9627811275713305
0.9980448660089913,1.9709157778747561
1.0044096792842225,2.0433415119398095
1.0075406862649627,2.041786923396995
1.0121404014682254,2.0827119033224646
1.0136382368263543,2.084752999971059
1.0230357052358086,2.1100063269315106
1.0327765922244936,2.04793511394034
1.0347111588061377,2.090757546055701
1.036021724449828,2.079294680310384
1.0378741329221581,2.0612192211715135
1.042976977000082,1.9987916330705577
1.0441054532103742,1.9887832605944988
1.0486414865723157,1.8933946001837858
1.0571327117848393,1.7742988583193549
1.0732803045369632,1.3616166243271095
1.0738429458165113,1.3487080437599581
1.093919429350068,0.6628817341307403
1.1097040571332313,-0.0033723089181902713
1.1099547925460858,-0.0051522084396247
1.126906284811061,-0.7013270800011805
1.1378812047596307,-1.1773361688356014
1.142459547094492,-1.3584367330252818
1.1565942154192355,-1.8927706388586607
1.1719432287805915,-2.354074935512493
1.1836412417734996,-2.6073016234654984
1.183973662254548,-2.5934558898740305
1.1863167734825124,-2.6418984962150383
1.1999220303010043,-2.751322097382693
1.2043939389268505,-2.7991674280740355
1.2078118874649668,-2.794158444318562
1.211443010714543,-2.7794179906302463
1.2245706289169371,-2.6015314460425865
1.2295535861569231,-2.5438473131406703
1.233454778177192,-2.481646483635405
1.241031529524987,-2.2557337544648903
1.2411357388211517,-2.2726304943055653
1.2477755332597296,-2.0715499727471265
1.2507835927366298,-1.9453265471283778
1.2531152197001543,-1.9189517828839426
1.2544295731970099,-1.856014992248679
1.2603931362399372,-1.621660573475557
1.2644831813355264,-1.4596248647433812
1.266180482141415,-1.3880080344359411
1.2741008699894145,-1.038717141289347
1.2821393551004636,-0.6868764097891363
1.294571661790214,-0.0862343106908542
1.2976922864455016,0.02984403299749372
1.3009185764805409,0.19749406852268148
1.3146147532707957,0.8143802498758117
1.3171587395046185,0.9265834447867677
1.32024803467207,1.0242468913887133
1.3224362378787422,1.1427748485882048
1.3525145407540924,2.120536906989569
1.3568324247322208,2.2410995397428923
1.359229263570521,2.2753293460623985
1.3660561455498739,2.4353320704999093
1.3661184634896069,2.41406846316087
1.3667070156682186,2.4056419230847403
1.367754426375706,2.439834486718231
1.3705115309984333,2.469411526128948
1.3744598864306745,2.497779187511739
1.3807871764684876,2.535989114687863
