n_harmonics,base_freq,magnitudes,instruments
10,3.2684186730348412,"[-1.38696372  0.22916104  1.04546655  1.31968858 -0.01113112 -0.72020177
 -0.09249398  0.92213162 -1.18052653 -0.21716353]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.73873505726859,-1.1600770976766668
-2.7349468526936107,-1.2606399701773998
-2.733665436923487,-1.320441658493732
-2.724534779160291,-1.5559596977479226
-2.72343824098475,-1.5983359441343477
-2.720637327441197,-1.59273929866185
-2.715452071245128,-1.6442446453241377
-2.7146698583625795,-1.6156364650703074
-2.7103124861103516,-1.6494482593858755
-2.7102293943394447,-1.6438310562426552
-2.700205950103732,-1.4824250231037321
-2.693335441728932,-1.199626784791414
-2.6894707638208892,-1.109510458568721
-2.678613779772747,-0.602245003522491
-2.6761929252524457,-0.5188484855562461
-2.6734819607161273,-0.33856987874151406
-2.657179054798485,0.45536741211691895
-2.65568823366058,0.5208187733160012
-2.6553128679664795,0.5657867860069561
-2.645451454120572,0.9837562494655645
-2.64482188285495,0.9536753260501285
-2.6440550630897315,0.988734597684911
-2.627009206947027,1.3857785447809137
-2.625393426291277,1.4210005481926216
-2.6131091091860066,1.3231702538215264
-2.6110341356399283,1.2339103174967296
-2.610805418229777,1.2499550175216383
-2.574769223974477,-0.11805846462964469
-2.5632037303270847,-0.6014114932105808
-2.5556529843650684,-0.8997662371640236
-2.555390528190798,-0.874513123254619
-2.548223169743384,-1.073325329421535
-2.5481532690029294,-1.0702499482332088
-2.5467921048533064,-1.2119751157134895
-2.545057569974432,-1.1612501431773818
-2.540926731866228,-1.2863159647014597
-2.539902758153601,-1.2332938189834726
-2.5278290870858853,-1.289583069848289
-2.5164576733944912,-1.0097509637973914
-2.514560646766453,-0.9986978741462244
-2.512449775586904,-0.9256982511780674
-2.511547369073231,-0.8685255043113106
-2.510045078815561,-0.802437664834492
-2.5026316292300965,-0.407969715922724
-2.502315081197104,-0.4236795978401692
-2.494099804982488,0.04331809882505641
-2.486831416829119,0.5327029025725906
-2.47362147666923,1.5007261544281005
-2.4731889354692376,1.5038260714962959
-2.4669623209379097,1.910678310008909
-2.465155395042303,2.020951595863451
-2.463600669589647,2.127827467239614
-2.4614642266209903,2.2309067725716334
-2.4605894532099635,2.2983903811373723
-2.459607087038001,2.346169455521553
-2.454038696311203,2.6785364623393444
-2.42805306216464,3.3211675473861426
-2.4160048013618987,3.1589783315340187
-2.4145119582621053,3.16864864543982
-2.4071849916649484,2.818031047921854
-2.387540525993832,1.442581747472328
-2.387323246433373,1.4678614950426476
-2.3669617698864727,-0.38487081855963756
-2.3669609327423715,-0.35584468779691575
-2.354666330952778,-1.4648594499709409
-2.3405321494185727,-2.5720144483987966
-2.3403574215885232,-2.599898271622879
-2.3392182015525655,-2.6095419740886676
-2.3181801954924772,-3.5656671662552153
-2.3059565748748434,-3.5765701910589858
-2.303927935541271,-3.5803644803189063
-2.3009056868586173,-3.4669389883843507
-2.2930426041675065,-3.2922873298638695
-2.2785175353130684,-2.624681688929238
-2.277432367469672,-2.469812642976113
-2.2701156291945876,-2.0515809678549912
-2.266427083590442,-1.7710131879780722
-2.2632791831317673,-1.5927925898486275
-2.2559359092955558,-1.0692099355689895
-2.254813729385216,-1.0165640652802121
-2.249019781928631,-0.6500727396356515
-2.248784477892567,-0.5992932374133677
-2.2431481020931887,-0.22904308384751684
-2.2271836589049485,0.6574602517363433
-2.2267438772213417,0.6239786378656346
-2.220194395603177,0.9137508805227127
-2.215848404206625,0.9970891921736703
-2.1940353723211183,1.1168284183868968
-2.180479786072918,0.7684684504730037
-2.1787556617862345,0.6424090242078841
-2.1717120230977995,0.38410241337456535
-2.1646332758445697,0.07978698292907846
-2.163908283355252,0.04085454860124574
-2.163092752330815,0.011432190262836192
-2.162349103948939,-0.02926594040245853
-2.159984150939464,-0.209532808221466
-2.1533380897187726,-0.541680939485139
-2.1409938873149787,-1.1676163867960376
-2.1355503927523873,-1.4126098674180978
-2.1349312593590253,-1.4720642144904066
-2.117870109811051,-2.156855709621421
-2.1168402689085783,-2.1998355293698237
-2.101517169024006,-2.4380211372315945
-2.100872163707795,-2.4489819919747573
-2.0967999616190447,-2.4871456143973045
-2.0939925434319644,-2.4606462536219254
-2.0839585019666025,-2.3487916335710612
-2.081874753763823,-2.2757523743111907
-2.069199363411597,-1.849752201651125
-2.068854821201122,-1.792778074793066
-2.0674415436591835,-1.7628156004319204
-2.0615124654869863,-1.4391270631022042
-2.041786070433634,-0.1273482973394312
-2.0388499656200905,0.036842253617660164
-2.0357075814626056,0.3798267815536108
-2.034178172822645,0.45708872026604247
-2.0326134711933532,0.6082975594498932
-2.0293209682830122,0.8632333524405688
-2.0145638489282205,2.093021253819435
-1.9836940289944973,4.615892761159274
-1.980014009320143,4.882393989780782
-1.9707620405938164,5.482929352866086
-1.9701801858147636,5.525795668231093
-1.9639233069823536,5.873242963586765
-1.9595860057886603,6.054069051712036
-1.9561789548401975,6.259563574765854
-1.9533238481657396,6.377160459448247
-1.9467138952170897,6.568987780380863
-1.9351059862421993,6.8428990379249255
-1.9332936178313607,6.83896276307197
-1.9112714411737848,6.686582887642289
-1.9081610453974787,6.6084548932303155
-1.897857602826185,6.199576900952262
-1.8883036199625316,5.6169094302208835
-1.8837609167016527,5.411640386321161
-1.8807995478213675,5.137424926787565
-1.8754321259298317,4.758507595546844
-1.8699596062070314,4.312605274605087
-1.8540748829265998,2.8251859037174585
-1.850236805935183,2.508526241349106
-1.8425907255066922,1.847510608008343
-1.841517720747565,1.685057184653341
-1.8392650600727645,1.484266398613439
-1.8369703688855987,1.2759962331888246
-1.827935699965553,0.4609400376721723
-1.826249329811138,0.30525195565636204
-1.8086433321074828,-1.1119792089442297
-1.8028606843370933,-1.4405138660387748
-1.797024469532792,-1.7519821036149805
-1.793266232533157,-1.9216555173713332
-1.786274203044885,-2.180485677667107
-1.7591610306928296,-2.2817162389646812
-1.7567096616100124,-2.2159571025293414
-1.7519205786344147,-2.116835907212207
-1.7456785369932377,-1.924038843447019
-1.7424235167209179,-1.7887407833336175
-1.7373331889781316,-1.614131468005274
-1.7314091139960937,-1.3575148247686657
-1.717091442286257,-0.6960544790108024
-1.7150093314876549,-0.592090236379821
-1.7120029373175012,-0.4536203611975562
-1.70751264484694,-0.2865428500100664
-1.6994025206623182,0.09362509559921033
-1.686667206073226,0.5111085468715605
-1.6850834694644272,0.5429885048584066
-1.6752073397070482,0.7730524166003484
-1.6628023633157232,0.8690534325965442
-1.6623950778809204,0.8940894327434454
-1.656266375973082,0.8770140810298855
-1.6468172956351073,0.730455997518365
-1.6364811949383564,0.5237696198472223
-1.6332664975079627,0.3644252820484925
-1.6327889007146992,0.444480417693528
-1.6317975950430579,0.37703120714135047
-1.6239106337576494,0.18835302564802447
-1.6235530635945075,0.18627548726787618
-1.600690097596527,-0.4147736361988194
-1.5965648218199884,-0.5141181338843012
-1.5908106392299584,-0.5360510082848886
-1.5898997473672694,-0.598559431873219
-1.5868770428818,-0.6288011299315439
-1.5850030755013482,-0.6377438141501877
-1.5819232739259235,-0.7276773196989499
-1.5722292574193872,-0.6819654553878403
-1.5611308645834483,-0.641054402057592
-1.5519520738222619,-0.5027695223965831
-1.5503310146102212,-0.4802030593581911
-1.5483210776675147,-0.4460062047625336
-1.5478136168362933,-0.49714500394313593
-1.54552902405703,-0.36959369880785453
-1.5313279756446487,-0.09826811320160757
-1.521107459075311,0.10890463774457994
-1.5191119139124618,0.15780817445937098
-1.5133042780261472,0.28873337661577203
-1.5108195891008276,0.33812158996772124
-1.5092742534849017,0.31466621183723215
-1.5072838524690242,0.35519565585493545
-1.4974155072695807,0.44651737186814267
-1.497060058182379,0.46560456438165093
-1.4967008182253585,0.44460632655916743
-1.4915972391042696,0.4576335457712589
-1.4907461391521253,0.41679462292400404
-1.4853246045291977,0.40821615791204247
-1.4848227040744748,0.4265077935624454
-1.4837116168974698,0.3793056782842866
-1.4792425377394425,0.351806847110094
-1.4750601898156477,0.29783568966809737
-1.4709785048967858,0.17279297141022473
-1.468972668676188,0.17270517955264222
-1.463922347912701,0.012299541731045686
-1.4514670952981588,-0.36336613124106787
-1.4503415819606276,-0.4373030767057216
-1.444419101056133,-0.6196115928432149
-1.4403154383990697,-0.8031956980114762
-1.4362788560856163,-0.9389350125553906
-1.4355918569659574,-0.9506042105335011
-1.41413963447262,-1.7786931610097791
-1.4138780458702453,-1.7701171726459726
-1.4076303928798723,-1.969230483028049
-1.4038585869710258,-2.040378282105459
-1.4033424624430797,-2.0717761999670925
-1.3970171343755438,-2.1375530072069324
-1.3808525389222153,-2.257104992182473
-1.3803388397987044,-2.2881908007822647
-1.3760456727665984,-2.252758720723402
-1.3713939696659674,-2.2073399204394417
-1.3637588678917922,-2.0676159618465935
-1.3636208119586608,-2.011275932570796
-1.3589080821304191,-1.996637149376353
-1.3549734388120636,-1.871742065184157
-1.3470423699415668,-1.6310348737978102
-1.3437696522845286,-1.5351463777489054
-1.3433866740018316,-1.5114271747845298
-1.3399673500419411,-1.4185243201427709
-1.3346593402180809,-1.2419215076668066
-1.3256032819058543,-0.9676827230852565
-1.3254474223894093,-0.9504704383493712
-1.324295144007504,-0.9271044856602219
-1.3216943845194837,-0.8658695506304874
-1.3193832211623866,-0.7272025627935716
-1.3136305397078885,-0.6313315280288441
-1.3054820379418326,-0.48516988798433947
-1.3052849204458061,-0.48072819557979973
-1.3041704811871142,-0.42850455320799824
-1.289106828127893,-0.2935470477549608
-1.2780726316396478,-0.2118267283031408
-1.2753578807961155,-0.32424341766520665
-1.2741456895180452,-0.3844568794687239
-1.2729865745058406,-0.2990861808867015
-1.2623104543961943,-0.555184199151635
-1.2621107456510086,-0.5268323424788858
-1.2590084287466026,-0.5628919170131982
-1.2539644491843631,-0.6771484291672778
-1.242552703954098,-1.006858093389992
-1.2405721726893502,-1.0294545999775322
-1.2385516548904711,-1.040716681447508
-1.236242200929612,-1.1255570069273253
-1.2303981937796038,-1.2595791608374929
-1.2137433900583525,-1.5497541627747244
-1.2073497538691829,-1.6128562333746743
-1.1982124569574708,-1.5452255944741875
-1.1963186393035954,-1.6047541682211035
-1.1944984638405294,-1.50621726928927
-1.183394288365269,-1.4787662967157467
-1.173406192070397,-1.2501947632241666
-1.1722131534517266,-1.2195075666950728
-1.1679523003320937,-1.1567084178316318
-1.1528028915446893,-0.8163348675579258
-1.1510109817050238,-0.7515445209230157
-1.149434875484786,-0.6637999929628581
-1.1411034061625576,-0.4524010731934236
-1.1075074001291174,-0.3970965667074368
-1.1067701876136111,-0.3897073644194021
-1.1013409194487707,-0.4746712083400803
-1.099404054834493,-0.5370372178995657
-1.0855697191141702,-1.0306026464161977
-1.081263030051503,-1.2205738232713408
-1.0641796512887394,-2.00834077586244
-1.058269227766885,-2.414979532050094
-1.0409356759442687,-3.159974442869854
-1.034239229498846,-3.3490051006514694
-1.0205891596230734,-3.6619932989830173
-1.0196413370076705,-3.6793048172556735
-1.0189927674074721,-3.6859984928169
-1.015226919908992,-3.705005986827189
-1.0149029573432244,-3.66073485031979
-1.0143488431294558,-3.689528206697548
-1.0112562893358583,-3.649253321763257
-0.9907810744751768,-3.0168234264350784
-0.988843926049702,-2.902992930423026
-0.9863222659038833,-2.81464213006576
-0.9696274010570809,-1.5243752707467555
-0.9690296227407051,-1.4974935177838753
-0.9579996636906492,-0.4758616700708405
-0.9567459689519215,-0.4409917472127454
-0.9562447830842489,-0.3696551319635698
-0.9547883347028723,-0.19680616761720904
-0.9524835206981619,0.03785566759717839
-0.9507031218891653,0.1768138850160722
-0.9493775608319277,0.28281905410521896
-0.9493194272917633,0.3112462693489036
-0.9491138259926197,0.29508451456142737
-0.9486377951613401,0.30752215592145327
-0.9475856378824288,0.39751574638230414
-0.9412945487164297,0.9646928951169853
-0.9262936053935356,2.0295664957896125
-0.9168586415851347,2.6011602949854833
-0.9090437009289225,2.8610276216405923
-0.9036807497110235,2.9567829164400625
-0.8999587138461607,3.030358535696321
-0.8956523254128523,3.0663373841835218
-0.895425293024469,3.0381186110862735
-0.884202566293351,2.872006697283903
-0.88264263131859,2.8379233085280533
-0.8684225519438153,2.183938136904728
-0.8647491091965893,2.0313554051413645
-0.8626131242929072,1.9184915745483169
-0.8303369129684652,-0.40882045127398337
-0.8266969216924505,-0.6093064847403765
-0.8189523382656816,-0.9785445277294156
-0.8179864326886825,-1.0255235988423064
-0.8132308972555675,-1.1908975786120828
-0.8043973068703001,-1.4825933699459233
-0.773899283507002,-1.3252158388352286
-0.769225612641633,-1.1666125050472513
-0.7673011258566662,-1.1019188716043968
-0.7482530382108896,-0.17444398879877335
-0.7471396815850029,-0.17947746511004875
-0.7455006249447269,-0.033727532577166264
-0.7439639669565006,0.08142693250459485
-0.7412040961515558,0.14449908873104209
-0.7255176405514261,0.8847676629392113
-0.7212564438750801,1.0374715180621714
-0.6998288864562987,1.3490235152736858
-0.6930949083963567,1.3728926171707112
-0.6875970380090228,1.268579827134998
-0.684800435622893,1.195473028785367
-0.6782646476889993,1.0051865826556798
-0.675356050031521,0.9369251085041069
-0.6637609575876748,0.47594819345075906
-0.6629850992855193,0.391218763707213
-0.6607105859080806,0.31110609662451105
-0.6555688843948984,0.08257462947345026
-0.6511976017722478,-0.10666345685856966
-0.6382845269247359,-0.6846694998829105
-0.6371821472859942,-0.7401539702433684
-0.6241189298277723,-1.1764829948501687
-0.6167998722464243,-1.267882267676546
-0.6102582480060619,-1.3117674558071502
-0.5959786555789943,-1.1002596798533368
-0.5878791168117719,-0.7906006187542216
-0.585002695796498,-0.6854510212565237
-0.5847697302997235,-0.6464491835319857
-0.5759872453379398,-0.1725162561859773
-0.5665490822008667,0.42957762288073303
-0.5610508237325127,0.744538747012699
-0.5460900414483509,1.769628308475668
-0.5368536237599848,2.37941157637277
-0.5346317219273287,2.4656857702260417
-0.531446970469875,2.682990859120881
-0.5190439837174727,3.1753110859149736
-0.5063251638297022,3.3490074887272705
-0.47733827962709174,2.346623212296298
-0.46587750800662686,1.561331042916985
-0.4653905923064472,1.4704414209306966
-0.4640722193180973,1.3669508057140398
-0.4599196793301319,1.037565952775551
-0.45854807906305695,0.9196611358084398
-0.457738252083844,0.8521541751229066
-0.455044143018581,0.6039445167011097
-0.45142860552288777,0.280703240084362
-0.4491988206436197,0.07325126992906086
-0.42514729309048027,-2.0587479029715676
-0.4209660817337282,-2.3948380457468392
-0.4163265273643031,-2.681392763109264
-0.4155570113880849,-2.763882868799925
-0.4137759692700085,-2.8519884770673354
-0.4045449045571914,-3.2884775634920724
-0.39916040710238043,-3.441151454530087
-0.38942736154880775,-3.5681579452168344
-0.38941482313744746,-3.656132226583907
-0.3712248881034119,-3.299807416893779
-0.3688523760632991,-3.148050779243458
-0.35587366043451674,-2.5546785839356456
-0.35324520151768635,-2.431155989044891
-0.3491931524117944,-2.1274061090590064
-0.34118121623277364,-1.601008732584629
-0.34067028665481836,-1.598473141406333
-0.3303361660774251,-0.8547866670772604
-0.3276582904292127,-0.7040481196903429
-0.3194461082561726,-0.1121044771796551
-0.31633681655775225,0.05914026000505737
-0.31042733831423863,0.32002597476259653
-0.2932948237786732,1.060846493614209
-0.29220677285916175,1.0013168675109267
-0.2910972337189808,1.0521207768154837
-0.28537877382793253,1.1418150903717814
-0.2848723996424143,1.1943984859448058
-0.27948702010718485,1.1467844344851816
-0.2774091322576684,1.1466345251464656
-0.27734989193575554,1.1391964013253464
-0.2676140096059143,1.0503141261903608
-0.2601549499310476,0.8540425570502281
-0.2577975225392253,0.7744118304909671
-0.25045264235169684,0.4742202355701629
-0.24120062405166376,0.04085308895466805
-0.234373832168024,-0.33850762587716987
-0.22963054927191084,-0.6194811991266236
-0.2290685307223077,-0.5360698689814909
-0.22703554774639345,-0.7373828435274928
-0.22388095188053736,-0.8172110992800298
-0.2223433627649687,-1.0207055384633832
-0.22011503081735295,-1.1443343335261866
-0.21494626670620498,-1.3360087290437206
-0.20956712583682435,-1.5955231093361855
-0.20722079530499782,-1.7356740735273872
-0.20106294988329054,-1.9532750022923724
-0.1914090791991514,-2.2894982408547007
-0.18378712263368957,-2.4249602346873718
-0.18218829706242357,-2.374046918748552
-0.17913116725496048,-2.511564569570979
-0.17777141919615014,-2.4687983010591585
-0.16150138057694763,-2.3354071577360114
-0.16101998968501485,-2.3543233722677948
-0.16061313717868764,-2.2845052803058343
-0.13671754007896952,-1.2837295460576372
-0.1341653771442024,-1.171060962894128
-0.1340189595869563,-1.136712022412494
-0.13375483927059184,-1.1396556418473114
-0.13004218634001052,-0.8851167704969307
-0.12086990592502556,-0.26502128315785317
-0.11347675838603699,0.32707348578057355
-0.11278681963599402,0.41805832598999926
-0.1057456512802668,0.9329643864430555
-0.10235861062093754,1.2438863052581193
-0.09924488690064015,1.447024250737906
-0.09382249610887516,1.8997867569773392
-0.08555838136736327,2.672273704542485
-0.08231390911298897,2.9251285633123927
-0.0738663171228433,3.590721005570135
-0.07341037840806353,3.6348767488754126
-0.06309183845570843,4.506059593222888
-0.059565961263450706,4.783027430393706
-0.05854385703315135,4.8079739173407585
-0.05825633426074983,4.788162691688216
-0.05313206685995153,5.129464113132413
-0.05234701888137838,5.200301541266725
-0.049274126851739375,5.416046571579018
-0.0346344985154321,6.182915775611158
-0.02513753362197102,6.5284980426255865
-0.013859213345281063,6.808873928802151
0.003639229741031258,6.82078090461207
0.0046206369529775415,6.798971147498893
0.0053024200073159555,6.769600294130069
0.006453605386317118,6.79168212164039
0.012295205061299441,6.62820067693416
0.013738935045337186,6.614171488878578
0.027284220877987764,6.012567177150777
0.044719869916374666,4.9356856285534585
0.05011605840516875,4.50767404855322
0.05267952088240957,4.272912554023212
0.05375533216266426,4.205930821726902
0.06917430945414837,2.745386147030694
0.08388368386135658,1.3666069830115712
0.08589245407275836,1.2877708337067448
0.09010128279996987,0.8686133368649207
0.09108546074094992,0.769324943387325
0.10189212294176242,-0.16909380758988396
0.10819551381265446,-0.7104305005118128
0.10913612424254016,-0.7297153379352701
0.11801304050582218,-1.281758696048791
0.11846235229364321,-1.3414332499561563
0.13089649308659546,-1.9784044822091762
0.13732091609786456,-2.1855398375894413
0.1447110829033198,-2.348007166684275
0.15737314898773214,-2.3383124824271717
0.15966495663950164,-2.3126335335856547
0.16146148275106675,-2.3300086202684493
0.16335091453051165,-2.278719803785497
0.1661625258042676,-2.2609080213707964
0.16755646155189474,-2.1822869084643557
0.17276878749199742,-2.0261192117389704
0.17363196958131777,-2.0259641475569983
0.18415373596925289,-1.6237034947861024
0.18431618788471393,-1.6178686792499335
0.19620579908436842,-1.0860492893610216
0.20020595747729164,-0.9427023750867338
0.20188627450670094,-0.8790893340580002
0.21648618750020088,-0.1782091536421044
0.21822875210889325,-0.10263697227467113
0.2241107947113674,0.15621305731081928
0.22792468823654533,0.28390015989852646
0.24390997406864479,0.7626058139963509
0.24658417898895424,0.789396703185185
0.2514577562347804,0.8245743888722888
0.2520463401315429,0.8732612955072061
0.26146802176014505,0.8966164379945665
0.2674710305766599,0.8144864374639138
0.26830113074095463,0.8145248535736547
0.28584383377223244,0.5094919983504589
0.2893322980427624,0.4414538308190355
0.30678409825464437,-0.018319095755236957
0.3098696137935435,-0.15859087666597643
0.31071640722299776,-0.19871409317285885
0.3173335733986149,-0.32652679455371836
0.3256313269053397,-0.47346369802163224
0.32824062708071144,-0.5165068828261865
0.3343455928598864,-0.6005283971571169
0.3363700680399475,-0.6871705439615551
0.3385217900232682,-0.6683203141401313
0.3499194018638754,-0.7474784962535609
0.36596104170398824,-0.5949499869244905
0.36723274788504057,-0.521156169292194
0.3693813817564977,-0.4842640263729896
0.3752419623456502,-0.397856642268657
0.39125232103203356,-0.06770689281174427
0.39486223726442526,-0.0036855484729314035
0.39811700129608907,0.05688830164041561
0.39911534042906105,0.07198187533052082
0.40186294896146,0.1574043675527236
0.4020501889435235,0.13236910572988353
0.40619289899461686,0.24167102241942845
0.4098446806461533,0.24844660305214372
0.4151483004609986,0.39000574563752977
0.41882385653912735,0.43822480543853404
0.4202591054934217,0.425538102189378
0.42435802221163144,0.39279125776982643
0.42579540045311504,0.42577035816347003
0.4328533997196611,0.4271594650389894
0.44345785838410423,0.34446612780483093
0.4434874614916309,0.3562790743762235
0.4466905455516095,0.23797456217633967
0.4628542744239068,-0.10498055092680078
0.46755123490441086,-0.28051251618198514
0.46780520422674776,-0.24575438902809954
0.47396148545732153,-0.48444255841145606
0.4741123659908504,-0.5467958185734861
0.4819395032472662,-0.7960593697025596
0.4861059652239117,-0.9423749162508397
0.48814473238700984,-1.075408535495299
0.4969899793933208,-1.3618780978802152
0.49808691249429415,-1.3811119537525551
0.5106378344064009,-1.8323287444399017
0.5338570087087131,-2.2671172586102246
0.5650438309800974,-1.9352720291589827
0.5690770310128288,-1.8039861113941897
0.5698721959918007,-1.818422548229663
0.5735767912814795,-1.649245034882873
0.5746493331789932,-1.701738354194173
0.5838789889317795,-1.4157343166455578
0.588440870194451,-1.1943588854667377
0.5901357303339241,-1.1390370286475782
0.5975176918432448,-0.9417002915918137
0.5985467522243555,-0.9009053726474986
0.602450872729348,-0.7881370887574193
0.6034782719461713,-0.8011324707179015
0.6079164032356141,-0.6574755648590068
0.6083900042322608,-0.6752929176138746
0.6202854365294099,-0.40271450637398987
0.6338329001005341,-0.3098120310245229
0.6493262679204892,-0.347375431080275
0.6510645303715856,-0.42266753305856913
0.652379020134811,-0.4528688080839683
0.6794126253544817,-0.9643307050774014
0.6812591202435678,-1.0062996622488736
0.6920477287208904,-1.2324446718202187
0.6922243606916725,-1.2288264398590243
0.695304000608866,-1.2903534323968946
0.6975597717672883,-1.3515683460238883
0.6997990362630535,-1.3906389390346636
0.7016177802652961,-1.4248930997303542
0.7104201091024791,-1.5417279268806365
0.7212078320970194,-1.6254777697104654
0.7270616130543623,-1.5955719208370105
0.7275856326041579,-1.5910899712767246
0.742104254599325,-1.4274569401220008
0.7440351686174287,-1.379288597668813
0.7482270312519148,-1.3285785941144435
0.7498122795793112,-1.2610812677398886
0.7514578642571221,-1.2292294435484825
0.757063281588735,-1.115158880642918
0.7688429462091135,-0.7583094566222403
0.7783716275418637,-0.5752270864606981
0.7795915744033843,-0.5465075604943631
0.781099774117969,-0.5846122555288811
0.7970883351274871,-0.3135893944536139
0.8066188507971432,-0.2987666953072006
0.8089497664403762,-0.29632333789898185
0.8127553447568374,-0.33175815803386055
0.8334574531909502,-0.840756485455695
0.8421522582871375,-1.2534704771271272
0.8450837878480093,-1.3726769335075995
0.8451682700667984,-1.3793367196015962
0.8554003264207406,-1.9476494212524935
0.8624614095217389,-2.269647665818022
0.8660087967429648,-2.4399372583010424
0.8672426383321921,-2.5915383985292237
0.8749512443721637,-2.901514797182297
0.882761206890951,-3.3250062309846538
0.8870929190743819,-3.359681593323193
0.9031740673888597,-3.6932579717814282
0.9084335164884063,-3.7221625837107215
0.9178316163573537,-3.5386031072046054
0.9184121204885258,-3.5525311274865383
0.9318411617994942,-2.9600760933416668
0.956544894036365,-1.2365583560443099
0.9783544141517648,0.695608525276165
0.9896873918747895,1.5786733459861821
0.9926186955141327,1.8277105502069735
0.9941328353366705,1.937643928643366
1.0055779636809925,2.5861221954275746
1.0062181407561361,2.615176277381607
1.0131515722411022,2.8482654769504347
1.0179766588044554,2.9910888213297486
1.0191913396228598,3.0273152450287744
1.02667868870481,3.028783191479289
1.0352438662535093,2.954337518129718
1.039159874927737,2.8098746827591627
1.0434093629062442,2.744213184796069
1.046991488455606,2.470379961737697
1.053478847976117,2.2054474975821985
1.0560714948935006,2.0448797675560337
1.0689459249312643,1.21813361290673
1.072944879137074,0.9806469972824063
1.0801116825148247,0.46073866460498925
1.1001635157791672,-0.8607260385202575
1.1178447124366997,-1.5228119365030774
1.119402801391403,-1.5720441156434415
1.119970654680496,-1.5922689882512877
1.1252611773538082,-1.6001986979725464
1.1304815024253774,-1.6562146210324618
1.1403590520009939,-1.5572264464465322
1.1501667880203783,-1.2879704352733763
1.1545197747274347,-1.1619874340038783
1.164459603060445,-0.7165693189546871
1.1681447334388757,-0.5407287121274081
1.1717552777346922,-0.2871894217073419
1.1740978607882298,-0.27744897278540365
1.1786858495656674,0.06005457793956417
1.1814794159332642,0.16336909798859828
1.1820706592242969,0.18252635760662853
1.1821599433397951,0.17055596953328755
1.1866076094254687,0.43687356673391026
1.1882487946856175,0.4795725475488289
1.2007650067194415,1.0055718563565403
1.204536043338523,1.139260340354217
1.208827453660363,1.2343932150949875
1.209768456324948,1.2320865679657484
1.2203009504342823,1.318358357535645
1.2244145945143208,1.3828687794598358
1.2595815106782204,0.3653050418470409
1.2624579599242702,0.3058643796148003
1.2632125047203635,0.26105262116580497
1.2674722517652324,0.09035937063049315
1.2691425017369138,-0.016569568810679485
1.2732654620528852,-0.20386285858879846
1.280388695804242,-0.540707708638466
1.28312786532799,-0.6762555519029017
1.2914267643621127,-0.9193246519363579
1.29594525025498,-1.0838637224972298
1.2967587549402468,-1.1241584740712376
1.2987181809663921,-1.1547298250302829
1.3055670481191717,-1.2840997076856764
1.3123904028373952,-1.2428910908556707
1.3150180970340202,-1.2795399874168716
1.3201424930906898,-1.2212138204481067
1.3276869560250617,-1.055377156685778
1.328137841483283,-1.0280503865537374
1.336924482952405,-0.6935779551022966
1.3404972054890472,-0.5023936318141384
1.340620209535814,-0.4845472985917024
1.347742213464839,-0.14605354323918276
1.351034022594801,0.024118491021995266
1.359443774305153,0.6933272681104032
1.3613083846050538,0.7947984376758134
1.3660583522491567,1.0817851188832746
1.3668248384019517,1.1584588015970938
1.3697646120875282,1.3652751462267199
