n_harmonics,base_freq,magnitudes,instruments
7,1.5189824514184687,"[ 1.65257836e-01 -4.91730168e-04  6.33205705e-01  2.84812247e-01
  1.07519482e+00  1.52449930e-01 -4.67766997e-01]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.1657718001053765,1.8486256128841738
-2.156329251802836,2.0288395371592247
-2.1530487902386524,2.109454597138283
-2.1391996858910627,2.358529401684205
-2.1372311993906887,2.438888170512344
-2.1272201495658036,2.4962275209988802
-2.12555267269439,2.508488117719028
-2.1216747294923564,2.6125937124034113
-2.121415946130221,2.618134648996438
-2.120413504767755,2.5911068000843613
-2.1203897431098158,2.6165412090515887
-2.1055653268791596,2.836244288804559
-2.1016010177813724,2.894346401138589
-2.0978014590632923,2.9723144200140386
-2.091517806148744,3.055511451555199
-2.090606422523336,3.0150401158482323
-2.0898113525973026,3.066894664491378
-2.0867512790748743,3.0743277918123475
-2.085703233775249,3.0818138722877517
-2.0832833868109213,3.1102494473287106
-2.0765298092726328,3.1712988023570365
-2.07622079239997,3.196469715611117
-2.0740622365007684,3.12560271588681
-2.0686821027429065,3.2442679772980143
-2.062884537297976,3.2622402421766874
-2.050866365475332,3.3784930893367693
-2.0227248615984674,3.387871128354861
-2.0052989425353664,3.393273456071549
-1.9845646156134644,3.287997940612929
-1.9819476659990873,3.266078708211526
-1.9793518345634793,3.3336815542937015
-1.9788287941362779,3.2625304406734292
-1.9639196557014726,3.1984034811533024
-1.9634420119761775,3.167839152087859
-1.9612701843451934,3.1271809149171155
-1.9556341620110524,3.0577663962208828
-1.9503476763969774,3.032889897826706
-1.9474023071204214,3.0212084311965643
-1.9407202202765852,2.9150237462764435
-1.9340887539579492,2.9101047313630697
-1.9318985288443598,2.8512211918600747
-1.92560075256584,2.78600785744517
-1.9165931533411382,2.637650915065023
-1.9162969556682954,2.6663983034687333
-1.9156122279807222,2.658496758642734
-1.9142888547795491,2.6474525363974535
-1.8981030526263785,2.3835461808268157
-1.8923208081226823,2.308726160147706
-1.8895849349352114,2.259475337386347
-1.888780389636129,2.257058769294329
-1.8881851630446902,2.2519657909194577
-1.8868217191930134,2.203671784560975
-1.869026862809999,1.9728559251547273
-1.8569917497936406,1.750110188678222
-1.85034506811319,1.7042373241848905
-1.8378539914095007,1.4736678217378627
-1.834530392923218,1.4399546614045013
-1.832135581919682,1.450648650880993
-1.7954428693219031,0.9417637622270872
-1.7915000130093621,0.8688041211451394
-1.7871152896062028,0.8573654102658606
-1.7859900082084117,0.8838595588387331
-1.7855005301068556,0.8765810273258668
-1.784132142021433,0.8192855139982537
-1.7838280557538002,0.8293998963009556
-1.7805686627952366,0.8537400697195394
-1.7683626677788773,0.6283570815809363
-1.7646393575709751,0.6262991646924673
-1.759953300079484,0.6453344261112641
-1.7592395005382817,0.6568499588886677
-1.7546680862310204,0.6021222417245062
-1.7442234391853164,0.5935418678144293
-1.7396241739926959,0.5659911647576382
-1.7365438773181487,0.5864313408807424
-1.7321343894153585,0.480257263674269
-1.7283780235138027,0.549639620621421
-1.7263964728227714,0.5644234683889157
-1.7246455483560168,0.5340431141949737
-1.7237214090820225,0.5031409518984208
-1.7216892867058464,0.583485467287326
-1.7033442995025319,0.5579198587993528
-1.70133723445062,0.5648652247297415
-1.6909055096195276,0.613964714383997
-1.689812794991865,0.5966215234533284
-1.6887841413051032,0.6670064302347095
-1.6842550803804497,0.6196433451032225
-1.681993219496803,0.6398690408243055
-1.6805120679490675,0.6920119691922706
-1.6716538245630943,0.7318975419846866
-1.6710043175406708,0.7084563043895942
-1.6675582984744435,0.7371134528816735
-1.6664964936545403,0.7418069943799215
-1.6590631100613693,0.9114324760126301
-1.6509393207925107,0.8809650414876536
-1.650283051048368,0.9642985989328544
-1.6480075132267904,0.9003391076624647
-1.6393507257224331,0.9907408073088816
-1.6248444177651102,1.2104728988294258
-1.6147851669612827,1.318961430151032
-1.5886606179162361,1.6868627972547006
-1.5878874016460736,1.7199404911994831
-1.5815434372825532,1.7988230804696048
-1.579711708693141,1.7342737650623126
-1.5682297810654695,1.9744715745653547
-1.561225663544494,2.0781758858230632
-1.5491627846228833,2.200183833026503
-1.547846264007421,2.19336400938727
-1.52063222263317,2.576155304687607
-1.5187730390929723,2.625988598794854
-1.5134646311356872,2.605030794329636
-1.5001627428961906,2.812592917979165
-1.4743370486824448,2.9274622567009208
-1.473814673681211,2.882779948207894
-1.465595921073314,2.9293262401370286
-1.4645487636548273,2.9516389279784345
-1.4633918851424415,2.9585083463261004
-1.4541805072800709,2.9779033984215517
-1.4465996856399113,3.008362036319844
-1.4428717000854285,2.9781172196867183
-1.4403029486498755,2.84653409811471
-1.4307517003210752,2.9222548282650784
-1.4289441284516053,2.885075022661336
-1.425997605254485,2.9513687164426603
-1.4012621106943726,2.646056905134889
-1.4001587451163824,2.7272121047618656
-1.382483720147016,2.4420798881813086
-1.3585175248190928,2.0485843819023115
-1.3500954354411123,1.7901753825809863
-1.3500342141212114,1.7868137179639751
-1.3439651824143832,1.690722467872928
-1.3358998224391168,1.5044078992247565
-1.3294576480076477,1.3834671570917634
-1.3285738856803315,1.2826169926939666
-1.3207557876240827,1.1128695717288135
-1.3073666825940111,0.7418921549222628
-1.3001733954888313,0.5815641214486054
-1.2991547581357192,0.5849287009986311
-1.2975347536901054,0.512391291537904
-1.2867368037030773,0.2601421465134729
-1.2826906481948277,0.04560213423965054
-1.2750730629418654,-0.11426591405991268
-1.2741011845218382,-0.2357601940428419
-1.2600948015551898,-0.552090104400862
-1.2578403191862098,-0.6774303425202848
-1.2512004799416718,-0.9019064247033677
-1.2483766986108955,-0.9476268752861838
-1.2394962738311033,-1.208237944393151
-1.2365984557703202,-1.3055791099578824
-1.2327456783347548,-1.4278226226980715
-1.2276930165071926,-1.6287028306636149
-1.219789700751764,-1.830107291846213
-1.2158211416012263,-1.9742883694581963
-1.211883289392215,-2.049339274940719
-1.1969997743302045,-2.5053197011295043
-1.1921731819402184,-2.6632687354219065
-1.1859188776341711,-2.7536053786537207
-1.1857460121661378,-2.757028647136477
-1.1856763441208678,-2.7426418890757818
-1.181417210180833,-2.959404602654118
-1.1800544537114719,-2.864381683844751
-1.1785330976822703,-2.9186432737486845
-1.1726902921183868,-3.092496496229675
-1.1708914334098344,-3.098174093086967
-1.1624934274899563,-3.29038344035504
-1.160636075280567,-3.363285980793245
-1.1567191760236668,-3.408474589130463
-1.1366938320055169,-3.780945418228971
-1.1340695885552032,-3.8055313134893516
-1.1225807945689235,-4.010659723015004
-1.114205248984407,-4.117878531693503
-1.099272171992272,-4.241098689588176
-1.0977290579896781,-4.286772683644251
-1.0976531109332877,-4.193232725200826
-1.083381613873747,-4.284858405681933
-1.0805572884734793,-4.337682496274715
-1.0771863156190449,-4.3400993899754825
-1.0752302021699212,-4.2541893765278544
-1.0732972096268791,-4.290093772728643
-1.0597202434357522,-4.233101310790263
-1.0583823213826293,-4.2838569865153975
-1.0563221809241483,-4.267790874727574
-1.0559359440649607,-4.246508414122603
-1.0534562454348595,-4.25302103403626
-1.050260764826137,-4.191733392106747
-1.0315634297063516,-4.044180110207278
-1.0222439450439917,-3.9813964059545968
-1.0134721689054773,-3.9296904454469113
-1.0074808950439238,-3.7798907139194595
-1.001759819686009,-3.7158680754311884
-0.9954633932335826,-3.534400259874775
-0.9871160248748216,-3.465970624020904
-0.9784150872103163,-3.2855728730204206
-0.9737667593394814,-3.21503130824677
-0.9714865815315363,-3.133322728933225
-0.9707613171637819,-3.1079187038730995
-0.9677406518478233,-3.0555678208148436
-0.9628520955460069,-2.9362855864320054
-0.9626771690386238,-2.937494476878662
-0.9614083496608217,-2.855895505235515
-0.957109750186663,-2.7930060783713437
-0.9510542269756153,-2.623502978595024
-0.9488502469623317,-2.685486257896433
-0.9485518127810058,-2.590812175598535
-0.9383206726577127,-2.3280524642655354
-0.9291278229868194,-2.0562501912466775
-0.9285116217503528,-2.040377797334687
-0.9179834041589374,-1.8105274903826973
-0.9150269614646698,-1.6674877873965543
-0.9148021500338928,-1.618949935070121
-0.9112824671726463,-1.5768064077612118
-0.8988808713482328,-1.2874829774324605
-0.8971990237177194,-1.2381246544197897
-0.887830368314845,-1.014030912659252
-0.882233021713597,-0.8461278482270763
-0.8821847931930358,-0.8501304085135629
-0.8739429776461805,-0.6219239833235001
-0.8631943473699124,-0.3502412335670679
-0.8471660983473912,0.06325717292877392
-0.8445801093375707,0.16831714950950075
-0.8393175505321633,0.25818722035181796
-0.8217980922169672,0.6508217137242184
-0.8214243698452566,0.6448418029918541
-0.8188897753079285,0.6412310665945129
-0.814996314677698,0.7543757836358115
-0.7972219157092875,1.0441655772363836
-0.7842106205597545,1.2672252347677295
-0.7774771593675807,1.389315802526832
-0.7752508077700089,1.4215838733898387
-0.7668241847048112,1.5379846533045778
-0.7472107872595606,1.7569261124571443
-0.7273054673082635,1.9253350438686871
-0.7252800126914525,1.9056445804080684
-0.7145802004578865,1.9160389993094395
-0.713051090259726,1.909515493770246
-0.7038205863916822,1.8586076230816926
-0.7033730735571506,1.8813323839563567
-0.6999312484195568,1.940823434271951
-0.6961676493952726,1.8918004439096292
-0.6951245961371817,1.9059790314406553
-0.691606387546702,1.930116732183636
-0.6857606090219956,1.9077295520411368
-0.6738859634607479,1.8705739501615608
-0.672267323631579,1.8860253508549127
-0.6721945788578623,1.876406016888977
-0.6631721286391095,1.844897134173815
-0.6629201761812906,1.8452263507323012
-0.6612401965605019,1.820258846778284
-0.6547949269814222,1.7804213884830324
-0.6528190318352731,1.7679977454597635
-0.6500055469043322,1.792088532355142
-0.6167711162701925,1.5997356220280352
-0.6104925460825048,1.4160410931512077
-0.5941377822998968,1.382662241824599
-0.5939800511695896,1.3187759642615269
-0.5765502971752539,1.1382655302595572
-0.5710015648204818,1.0788194393141561
-0.5665183126585793,0.9623692339491772
-0.5634468114440176,0.9657608055196635
-0.5593280235348921,0.9561302381866761
-0.5588940178183543,1.0142927533346977
-0.5495980926587443,0.8648656509749147
-0.5428556646248004,0.7805730972415752
-0.5263831921124451,0.6838050920153245
-0.5226209209008843,0.6372125706271309
-0.5131607891006729,0.5023270401781407
-0.5029358054800741,0.48225606469963084
-0.5007297293120057,0.440542138675291
-0.47314902245508383,0.35339816977313254
-0.472057471493903,0.35870988639597584
-0.4715708025933809,0.32387901188612617
-0.46945017620805896,0.3309703575129301
-0.46808781030528346,0.3278025190870381
-0.45538637455547315,0.3235534210848599
-0.45035718842624917,0.33723444958845916
-0.4489243263275746,0.2752922433171249
-0.4469145327990054,0.3298182444765103
-0.44316960154245244,0.30179263153287633
-0.43470480556520386,0.30841338139265273
-0.43398958680938726,0.3646566063438525
-0.4269773531955261,0.340926124826387
-0.4168879971099724,0.3096684028580766
-0.41667190716544233,0.3057128667633993
-0.41295791026987994,0.3882953703299019
-0.40181865594140387,0.3731545795417985
-0.3943308193210413,0.3362383992393644
-0.39107478666937645,0.333794435473876
-0.3879242230820448,0.3458050192958941
-0.3857677442816345,0.41553826843379127
-0.38172665491399993,0.44474584888850116
-0.38086900890885866,0.4948584855765434
-0.37285837340066763,0.4356577486414422
-0.37235857162762986,0.4464376453790733
-0.36680270396972103,0.45407675237611256
-0.35664073072882774,0.5457866311210811
-0.35032063609180764,0.6314784473634608
-0.3484997816576163,0.625090545106117
-0.34596239195758294,0.6275753531855233
-0.34398755400880177,0.5828197611345136
-0.34063925947625595,0.629888204568514
-0.33860833436463533,0.7017011209987891
-0.33690940380502754,0.6728270112931725
-0.33267609409581045,0.6751062082777454
-0.3175308541720412,0.7735334247865593
-0.31748926364585817,0.764499337277822
-0.3149677623960083,0.7600924492254397
-0.3146933495012538,0.8332790682845755
-0.30199113671564515,0.9616860453368427
-0.2903227821661103,0.922124668244341
-0.28840952188259195,0.9405248507077446
-0.27829210128184645,0.9630795129680295
-0.273570330325124,1.0346734085875855
-0.2644315978133225,1.045675857724605
-0.25745189257270074,1.0967903736634228
-0.2474785334951619,1.1196190217201454
-0.24430108491027358,1.1243208285368549
-0.24416357547295142,1.0342093309923335
-0.24303024291623254,1.1047037705392635
-0.24128558563370017,1.0373883001701405
-0.23673084146860024,1.0762546710535865
-0.22792317835053044,1.1531115258422222
-0.22286245167928476,1.1309633163639163
-0.2194064958774753,1.1083211555031127
-0.21468239672745426,1.103310602918173
-0.2145665298184669,1.1030181984092773
-0.20930708326886727,1.030589081993442
-0.20558812726675324,1.0612007457997334
-0.189956249231634,1.0345897649776188
-0.18807997177300173,1.0828173991226504
-0.18017792145145473,0.9924024282814395
-0.15949976260108834,0.8668431207812728
-0.15402765857513767,0.7898560025540715
-0.14013280985558563,0.758617456564695
-0.11008527100828225,0.3727528996738265
-0.10995480189018014,0.4132948701221633
-0.10624853043756222,0.35605259922466354
-0.1009625620963499,0.3029898734602661
-0.09887000445411465,0.3257735295689814
-0.09864166310905809,0.24381485164256472
-0.09555536169536705,0.19086649022849567
-0.09464767267599683,0.2194347966002121
-0.09462337159175149,0.23952679889597567
-0.09415624034174908,0.24151545346026448
-0.08937102872402303,0.1755292176006619
-0.0862359018641401,0.14968653449115615
-0.0774325151221209,-0.05816688447085352
-0.07474255054397982,-0.029278510389589937
-0.06880926314048796,-0.15193089305529145
-0.060003029674383423,-0.28961529871190395
-0.05689234254807829,-0.28124540062697256
-0.0567730443596135,-0.286682263014512
-0.05364078782089221,-0.3680574106144444
-0.05147955024461215,-0.36975912577262904
-0.03693505998787572,-0.5571144989306686
-0.03519666939659061,-0.6307767948958046
-0.01905820139076919,-0.7709608114868152
-0.014453924343544422,-0.8740454453723046
-0.013052448473262146,-0.9275217852566521
0.013155571666871424,-1.2873746165250202
0.015590824114586788,-1.2611669118921676
0.028161288235385662,-1.5047753126704382
0.03252434854429964,-1.459663298472189
0.036856333898386495,-1.5190680289890481
0.03733415933246231,-1.4545843907875091
0.04882956396316551,-1.6228115469707802
0.052324396140873475,-1.608188484291873
0.063047414736495,-1.7491739717378616
0.07909155838790127,-1.8519479120386093
0.09068269490292558,-1.8243079444015458
0.0935776276565945,-1.8296471985386162
0.09874075462955156,-1.830197629675575
0.09913566825655451,-1.8381103715922542
0.11346447296896223,-1.8471019360911436
0.12247584662699484,-1.8805229277683162
0.15526049718991608,-1.7695499741897138
0.15648020123762185,-1.7968416969909005
0.16327983579443472,-1.625935955659949
0.1794548531258231,-1.6080217245413846
0.18002712245739616,-1.603207688698636
0.19812930548184227,-1.3837901733758908
0.20162442975513084,-1.3670151483527955
0.20191291381716603,-1.381154934808629
0.20939954176782116,-1.2703221267305678
0.21860964893995405,-1.2205785268151257
0.218939080032178,-1.1548709949390605
0.22949210147731325,-1.0424473396363763
0.2357577021573829,-0.9566213211412715
0.23659612403928687,-0.9552839218428756
0.24718112138491843,-0.8400347911654445
0.24824389711126038,-0.7780049204817039
0.24843575016029096,-0.8547961944586977
0.26376651379595817,-0.6015694383307504
0.2738042195469861,-0.49678274417465645
0.27662114065703447,-0.43516022658589537
0.2933170239606322,-0.16182553903831942
0.29353995967199564,-0.2513093978207938
0.29463390999468775,-0.19164267571610955
0.2953379447565192,-0.24492760082393275
0.29785000691181285,-0.22021982429656994
0.3054300404399797,-0.12404164106220467
0.3130835906211127,-0.0550151505833414
0.31564525695621315,0.10508154873730031
0.3264114753149219,0.19386874422908737
0.34369039466074636,0.35499779424363187
0.3455986856193336,0.3241416372600242
0.35002748578436815,0.319740340570053
0.35236804931646626,0.33995539097417526
0.35351849658330714,0.3812538709715594
0.3714899301057679,0.47559660007383797
0.37647575701804303,0.4737160929613511
0.3777635367442542,0.523765256443044
0.3799148505613621,0.5125901943602034
0.3806619840733494,0.5167350053340365
0.382724131775543,0.5522845297758221
0.3843830110084836,0.5503408768823661
0.40533085807582747,0.5762004138675142
0.4107822233650351,0.5508761478396577
0.4182303699656096,0.4951085495892782
0.42177344034731323,0.47916862142787503
0.421913078408342,0.6023731754457684
0.44196078801484706,0.48594789373687497
0.4425223209843141,0.42498543964143026
0.44595468832946317,0.48397582266060546
0.4494976283708594,0.36648733307046283
0.46895812051335106,0.2751431735707505
0.47330635457909587,0.17120228455819786
0.47413303141048946,0.21329550578560705
0.4749044125306847,0.172303639897801
0.480272022105777,0.13183959070819926
0.4807698275888854,0.08555225608649988
0.48440600867202255,0.12347435848443505
0.49205157431060353,-0.02882038664331035
0.49663710206278555,-0.04206834062273375
0.5031285655277178,-0.13435763315543775
0.5266962585113051,-0.5841353604843935
0.5302232449764666,-0.5893275675932963
0.5343966570762655,-0.6506736351237439
0.535548597274266,-0.7190537678288191
0.5365029993618879,-0.6381966360248772
0.5372558938147822,-0.6919494595735279
0.543799290276481,-0.7945111799130476
0.5524332644609125,-0.9728462962734236
0.5566533530007991,-1.0865943048353213
0.5617948188743211,-1.1248859860674476
0.574660657278387,-1.4186701494683969
0.5750507828717941,-1.4385876330464509
0.5761091554240938,-1.35989827541817
0.5970324416511694,-1.8035844012518916
0.6145827569243831,-2.160078601070691
0.6172482808181687,-2.1794524367754664
0.6199710708587567,-2.1789355033183453
0.6364966302120694,-2.4795377883847007
0.6375611960459557,-2.603712602667364
0.6623101106270424,-2.960599585140571
0.6749663839279059,-3.0880057206700817
0.6765458634022301,-3.188339712773848
0.6782192465538888,-3.0981484012591625
0.6925967934843347,-3.3359775623827383
0.6975814458106755,-3.412749234219231
0.6984103211235873,-3.403286900762846
0.7099839887223167,-3.4876213472230098
0.7141300935862889,-3.525109993724942
0.7161245812684984,-3.5775605529179124
0.728367699213579,-3.5945034811389904
0.7330703435253825,-3.672339697704083
0.7372850759715481,-3.682297457843692
0.7459835786374125,-3.7018009003390495
0.749510363773779,-3.7547796258492414
0.7509969410503974,-3.741163168224326
0.7517543746470956,-3.747597220732223
0.7548849442437877,-3.7638579512796975
0.7551355958853834,-3.777778994285436
0.7597803466032138,-3.7555796665850862
0.7698359256528438,-3.759019140566279
0.7699336711379963,-3.7522514171502883
0.7719784455944745,-3.7411650258658535
0.7739101945096025,-3.7812381408716993
0.7774587598237392,-3.8007566523770295
0.7863704717116473,-3.7499300471221946
0.7866172725080358,-3.672794647232651
0.7898284044154167,-3.691259047158544
0.7909402638264944,-3.6139831042162855
0.795684996069288,-3.6835293721393474
0.8120643008966386,-3.6178868245270435
0.8132249558488738,-3.5925499626242505
0.8138619995952188,-3.544216065731292
0.8454987283967812,-3.2948700464918996
0.8490474679243469,-3.2743317683648874
0.8585772963747642,-3.1575669819445413
0.8723317345251016,-2.998626065285694
0.8728058648711752,-2.955407110585342
0.8811528515850267,-2.874126085565873
0.882592154301348,-2.8564723884387138
0.8877561272659502,-2.756006599173363
0.8898659683680474,-2.7428866265709106
0.8909130826593445,-2.701873981084342
0.9011036643405008,-2.60232461738079
0.9016251808615992,-2.495078624841233
0.9054064390450076,-2.5391587768626738
0.9058733903840333,-2.5675726224386857
0.9083830308338854,-2.429919450241308
0.9207927672845182,-2.2457019533189095
0.934073315191263,-2.05079679581359
0.9347580487307461,-2.037946625124576
0.9354879195504102,-1.950023455306291
0.9357135719490177,-1.9695953749408381
0.9359894404566935,-2.065359735692736
0.93733952029908,-1.9927979645564249
0.9403594188735171,-1.95289812912063
0.9462315854486589,-1.8206079463305542
0.9520557463894677,-1.6540021079718945
0.9521136910818426,-1.6330786883853319
0.960872711669043,-1.5796422957860532
0.964094380242968,-1.4674728813166904
0.966388636703285,-1.489279145158709
0.9717921038205293,-1.2966838023324079
0.9729909288317082,-1.3174122420649623
0.9746116565322933,-1.2749711964004717
0.9812892280003762,-1.2048496432481675
0.9986833397158557,-0.95182761276946
1.0057973905664923,-0.8235705541923126
1.0088477121654016,-0.7432499164286889
1.0106594449998276,-0.7063808977312942
1.017513277621597,-0.6342447257994048
1.021259275312941,-0.5001441480702743
1.0321610285055778,-0.35850863952566964
1.036717209331588,-0.31965342932375823
1.0384387495931655,-0.2330672011091459
1.0432994519261714,-0.2022021803045347
1.0464071106230186,-0.20850725635229891
1.0611216220320703,0.03131218525535209
1.0658355407472664,0.05232044068484829
1.0706348188726684,0.11021440464187504
1.0733950551474418,0.16783471472317804
1.0792134112827618,0.26117166782896895
1.0834778457932925,0.3328151738681173
1.090481118068145,0.38595090269782933
1.0945096120026605,0.40362155117661663
1.0982785275778904,0.4744613470518971
1.111263525529317,0.6502284100550935
1.1127065287863704,0.6541897995564825
1.1127473960830194,0.6311988853702207
1.1289002386290292,0.801844638707319
1.1312441563698403,0.792458356596595
1.1323205698504477,0.7771593214690877
1.1351302175238764,0.8262104204112422
1.141401329057075,0.8223794404453749
1.1466138723735808,0.9545193853630907
1.1536904970384114,0.9057862620214108
1.1597580746547154,0.9846407148845343
1.162397760024195,0.9859803304743825
1.16734096904809,1.0472383148403015
1.1687621227791958,1.097617908111476
1.1691884202144056,1.0967562513616236
1.1706235931023068,1.0561788809222519
1.1727993530898644,1.1126199366762388
1.1731240715401086,1.0567656639122756
1.174766024573831,1.0493944359154144
1.1778973415058287,1.088543932697422
1.1949556481803203,1.2137040489288544
1.2041293325505915,1.268220653736835
1.2048917074254737,1.2210884472850252
1.2161949428266041,1.2651792542575027
1.2174471344980446,1.2516508435754097
1.217540761276334,1.276898773425789
1.2183241233222812,1.3012332955296815
1.2224238031921804,1.2336278170685264
1.2238245752616113,1.3023997788517803
1.2262373813747196,1.2899352547302636
1.2369413979973016,1.3242710125123331
1.245419991118097,1.39600771844573
1.2559563532840512,1.3423337604714767
1.2560550207206393,1.3389926153384508
1.2592957162246332,1.3851159321611384
1.2631603915473342,1.4011180856903778
1.2703235778484308,1.3771159626458542
1.2746424960720848,1.401082977973052
1.2751778475637288,1.445994244469467
1.283913552615446,1.396249913786411
1.284556695276243,1.3436934695017164
1.2984368305577787,1.3701896142890677
1.3159638787296624,1.2830085947406107
