n_harmonics,base_freq,magnitudes,instruments
10,3.687771165238753,"[-1.0921674  -0.49934911 -2.1663499  -0.12535881  0.24585585  0.04095884
  0.87030192  0.33419318  0.15244152  0.70178952]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.5318030216193854,-3.819065972721547
-2.5224047641448433,-3.359183840289685
-2.5215940053108055,-3.3218639448269496
-2.5123635887195928,-2.8897345480448267
-2.5121962438041567,-2.884014195408546
-2.5048612894736175,-2.5706732480135206
-2.5043097240438064,-2.5430913018326833
-2.5014544664565967,-2.4178064781796667
-2.4986730205604593,-2.30121492685841
-2.4881724862588728,-1.9668251327908266
-2.481714635329559,-1.792076214724221
-2.4725211235675824,-1.590129508665498
-2.470165148414976,-1.5541342644912177
-2.4688840963523937,-1.5329877223066013
-2.4683541341340884,-1.5384234925208229
-2.461793222126362,-1.4268966773896419
-2.459615942669842,-1.4125824521720618
-2.4518180113334718,-1.3488806953076395
-2.450507186832331,-1.341414619668558
-2.445103340053533,-1.2833370764928234
-2.4304841899757266,-1.1107602922072832
-2.4260805893451645,-1.0481325067616407
-2.4231396392864957,-1.0082710378282582
-2.4156472202057953,-0.8640151293553412
-2.414373837977686,-0.8344171449766217
-2.396571413661285,-0.2911977157348069
-2.375962927526734,0.5715171139819479
-2.3733375686828992,0.6767243391415101
-2.36661780439447,1.0117741879443978
-2.36580254104238,1.0456618013814358
-2.362505205628623,1.19259123652673
-2.362366214722754,1.206130395912864
-2.3577342185613372,1.4076264760262471
-2.3389593282054446,2.190160761096911
-2.3381060414776984,2.2299568960833294
-2.326908381945451,2.5473359047314292
-2.3242873216217013,2.6284361796053903
-2.323752275026578,2.6233836413755816
-2.3018939520162265,2.8607062488936488
-2.296190846154368,2.832266765359262
-2.258677229137599,1.9498108483205732
-2.257207606859966,1.8932077038455866
-2.2557941433235804,1.8341145086129633
-2.251240157128385,1.6608371632916277
-2.2498504619804516,1.592167891643203
-2.243872862378174,1.3366980891933216
-2.2408151103073037,1.2029288623922436
-2.218461092020506,0.1257187447217645
-2.217834715210933,0.09738084047847605
-2.2164764715320846,0.03378645096037077
-2.212583633734841,-0.16277863225678013
-2.2088327044144,-0.3550153307022425
-2.2040929692898406,-0.5791380973174238
-2.184693453920767,-1.4749324866306202
-2.179866281051711,-1.6535552979698889
-2.1793044755496633,-1.6745244455062893
-2.1741352379534478,-1.8508938623570748
-2.1712070397267755,-1.955331229245008
-2.170548498003448,-1.9608898745075192
-2.1704410535412513,-1.9624070910600002
-2.1646875574421673,-2.12273177001328
-2.164610054713002,-2.13424202425286
-2.1590105512460775,-2.2420938013954506
-2.1588304972995456,-2.2481621903960263
-2.1552401715180816,-2.2897034957808193
-2.1531441020183184,-2.3097820368103346
-2.1494551885058963,-2.3452607140417583
-2.1455615684800424,-2.32845479791539
-2.1411126129258657,-2.311676044939004
-2.138025638309503,-2.2789247436542475
-2.1303209615374343,-2.1462959562166906
-2.1263910790711766,-2.040187857150394
-2.1224464762353383,-1.8987560983786118
-2.1149235583077672,-1.587131942771223
-2.113660254023153,-1.5267414450460344
-2.1082994220240545,-1.263485375913679
-2.1063912790263064,-1.1617753619629676
-2.1046129820257606,-1.0417256948856373
-2.1034832813537054,-0.9892553655759653
-2.1008476630364408,-0.8341814216968463
-2.097479298993994,-0.620073330940465
-2.0783035349693235,0.6505243471208302
-2.071763280759029,1.0336284099403577
-2.0611703973519266,1.644385516970593
-2.054190990805126,1.9566530277876362
-2.0471746129483037,2.1726950473174886
-2.0421944939124925,2.2920686789345313
-2.0332342213945913,2.343899868803298
-2.0254888496406136,2.2444905285438166
-2.0151682285850567,1.930486535392356
-2.0144155334907863,1.9119753287097725
-2.0050929207547763,1.4425446143764626
-1.997922872175221,0.9978700819060706
-1.992806015181338,0.6348389677009864
-1.987555207811963,0.2591445839759498
-1.9855820290920214,0.10009917992813483
-1.984658188732162,0.039714615667383095
-1.9829056523557376,-0.09193881723284361
-1.9682269224198259,-1.147752842825526
-1.9626611234153002,-1.5049488321246416
-1.9450355496056742,-2.2946688976730467
-1.9430449167247001,-2.346390677253214
-1.942728386577797,-2.343502896893448
-1.9397644301115762,-2.3967343093764324
-1.9390820583757373,-2.4332251599922112
-1.9386984273665862,-2.4153587226658866
-1.936781307771291,-2.451526602589191
-1.9360281867227358,-2.4701275043261295
-1.9352079974691616,-2.4648856751556805
-1.93300636047112,-2.465711553325322
-1.9148271947253892,-2.175870025791197
-1.902660977430027,-1.6670300206621527
-1.8949569571776461,-1.2612626022110853
-1.890112849274067,-0.9960208115494743
-1.8892864747939386,-0.9607728190697787
-1.8864043882914197,-0.7827092180721275
-1.8843692350048742,-0.68497784081903
-1.8775118542257554,-0.31157298639232534
-1.8643803627491844,0.22333624704420627
-1.863196495565233,0.26967042619317777
-1.8625830774521683,0.2913382151600553
-1.8571212969605877,0.4317262291767229
-1.855274508164852,0.45552922099818227
-1.8474771159500634,0.547363920045381
-1.8473834704416217,0.54488735658257
-1.8471154621185553,0.5637630361080046
-1.8426126766363482,0.5340195564031723
-1.830814794325303,0.33467518971607485
-1.8280782201272892,0.2514131940521126
-1.827108861215089,0.209556893002327
-1.821368121855314,-0.01087090711462168
-1.8147262087659475,-0.3142899088178394
-1.7953642325249257,-1.2815747326872338
-1.788178551240577,-1.598115877076264
-1.775358070964851,-2.011506644903474
-1.77113005923402,-2.0742020509336454
-1.7640938291775905,-2.1075375727267627
-1.7639828753650848,-2.1065189197590812
-1.7606729106082275,-2.0637673327787924
-1.7580158599324782,-2.0219409148046736
-1.7557834982913763,-1.995036861859804
-1.7549675434297378,-1.967013016457686
-1.7429441106172914,-1.4732699436722503
-1.7387196820154185,-1.2255141175125295
-1.72666786403567,-0.34546594515886014
-1.7241841785439673,-0.13958823940876042
-1.7156829411172938,0.6196872624923146
-1.7043195218576739,1.666208556552636
-1.6970462966859512,2.283514997538019
-1.69652217637254,2.330205542345852
-1.6819313542738272,3.3575460092698
-1.6660138253012282,3.9932720146126934
-1.6656313924484525,3.995999965278184
-1.6648870544467291,4.014885917902088
-1.66426854731263,4.025729808317653
-1.6626597644798364,4.03849574595195
-1.655903369068555,4.057153568463457
-1.6537760960416044,4.038920450823366
-1.6187419125492521,2.4980497960472587
-1.61417931101018,2.2101609166314544
-1.6097903228556567,1.910088842509177
-1.6005767726724769,1.322331283611943
-1.59797849406557,1.172355666795424
-1.5963006835418685,1.072479159780316
-1.593204057441647,0.9181086833412844
-1.5844481041696397,0.47805061218820954
-1.5802108430764679,0.34002045776915424
-1.5775290852013208,0.23193649402874544
-1.5765907485035513,0.20641242877675092
-1.570380328287448,0.05087825979120393
-1.567995959609046,0.018890851228351626
-1.5620428501070371,-0.051178313272474296
-1.5456581059228816,0.01930907473308308
-1.5445138147122466,0.03636630236450474
-1.5443022689032417,0.05787476325628198
-1.5294097483989728,0.3600964488234758
-1.5261064090811403,0.4349004627647129
-1.523454125733073,0.49519644255414635
-1.522532222783924,0.5348046147745006
-1.5163122594126506,0.7014609661519713
-1.5108553785557113,0.8345678968443722
-1.508151267933994,0.8922442235752767
-1.4983640232987607,1.0638411231446838
-1.4613767023790751,1.2323273091984843
-1.4516737393046084,1.2343173578577669
-1.4485591817796626,1.2332826637450216
-1.4484610585164626,1.235128022661281
-1.444649549498108,1.2556251677593566
-1.4444718829053562,1.2435387868734333
-1.442883572162568,1.2504975487550554
-1.4090103852182028,1.8971961570018152
-1.3952715364685337,2.4037709039842445
-1.3937459783181492,2.4766729260121694
-1.3911175631701116,2.5678786447200137
-1.3833779806812905,2.829776186955447
-1.3801552035965492,2.9586220316790843
-1.3797797472585847,2.9935466622384768
-1.3750870978157341,3.119955390527174
-1.3711518506039586,3.212216152490877
-1.368347512821136,3.280536448766045
-1.3681098145102184,3.2874599960633306
-1.3563751963622181,3.400726883323436
-1.3545076289929454,3.377112296200129
-1.3407546981928193,3.073721079289042
-1.3383356222421219,2.9727434650624973
-1.3375415599009373,2.9312151281973837
-1.3375239783423776,2.9357999255409664
-1.320148279960813,1.7461823233852818
-1.3151108610171933,1.2777454878583376
-1.3122109618074458,0.9946093798461154
-1.308152515314333,0.5584820869321165
-1.3022110428797438,-0.0701068895969815
-1.3005986794557773,-0.26486420266478916
-1.2927409151808955,-1.1477043419060622
-1.29087849359519,-1.3489965694482802
-1.2896590683367657,-1.4871532688561298
-1.2873392812876654,-1.7390079531660867
-1.2595362618244177,-4.047115689603179
-1.2589656183862252,-4.081442882576396
-1.2574269805830398,-4.139579354988408
-1.2535840056665808,-4.263596036016763
-1.2333744024520188,-4.0345297051301285
-1.2333120562926863,-4.014136247110633
-1.226712407694564,-3.6216599240820506
-1.2257055004213206,-3.547567616251313
-1.2092442041345488,-1.8979126895841567
-1.2018649511283632,-0.9682655110003682
-1.2003499172244976,-0.7851585392899384
-1.1908608165111105,0.5214402353544394
-1.1813152509030955,1.759314414070516
-1.1791180997129698,2.0269482051486345
-1.1603036156936453,3.9259587177351234
-1.1602943922121274,3.9111493571035267
-1.1553076018770365,4.241712180247701
-1.1396983572512147,4.683574974278611
-1.1350812828890597,4.6297696147249185
-1.1297939033032194,4.492372607816838
-1.1296650132823398,4.491936825066531
-1.125710150735504,4.304744374268195
-1.1208230163208277,4.043986473035208
-1.1173645263489655,3.803586091163811
-1.1120426037196216,3.397293921583107
-1.1041309638208583,2.665304394886078
-1.1009730971592862,2.3520785897761787
-1.0997485778812164,2.236520102491323
-1.0900567968534223,1.2340402644343988
-1.079236904292034,0.15808489522811672
-1.0738225373998667,-0.3362936343275043
-1.0737609814156688,-0.3350123379871759
-1.071937656257045,-0.489515556332256
-1.06828185604066,-0.7757116352529017
-1.063158099115047,-1.15112360129604
-1.0628234552533697,-1.165543096639208
-1.0578237773857737,-1.4551737646012535
-1.029379102093779,-1.9555858915838102
-1.0269994568575151,-1.9321297907502857
-1.0249162650514374,-1.8846011719420726
-1.0241104769977425,-1.8636226601845378
-1.0239909919298193,-1.8505143458850797
-1.0177339968686914,-1.682595526051561
-1.0129345069162274,-1.51869898594765
-0.9959537140847674,-0.8448756972019074
-0.9914061369203448,-0.7131291031594307
-0.9876793418852543,-0.5922768911346347
-0.9870537744578525,-0.5593900994352468
-0.9836802821112238,-0.48244686623865457
-0.9819404202443538,-0.4208036638614388
-0.9797051430003085,-0.377779061819636
-0.9731149572696016,-0.3040040576888552
-0.9578743186875904,-0.4242532923941772
-0.9572679286294159,-0.42464959780251127
-0.9551631251211132,-0.479417388786196
-0.951981031747474,-0.5440696471473433
-0.9393227068171504,-1.1232415051739018
-0.9253443571529045,-1.9799684931264496
-0.9144864063361844,-2.716945179919406
-0.9057430484572344,-3.292869333949584
-0.904927022093132,-3.3397406252562876
-0.8983524071497557,-3.733850823071783
-0.8909453473608027,-4.141813596335967
-0.8848953904716836,-4.386841367439298
-0.8785847463558669,-4.585115644941583
-0.8759744998557926,-4.635366289324087
-0.8668612353723475,-4.775681930313895
-0.8602474248906296,-4.772435787424076
-0.8580871729386517,-4.742246606230736
-0.8553037125614886,-4.701527550827021
-0.8482676780602172,-4.5616711769390195
-0.8408898809788123,-4.333034938286678
-0.834843682788184,-4.090528705746531
-0.8340457093934992,-4.059646968782516
-0.8318265602014776,-3.981334702462245
-0.8174155116510642,-3.3029478902758314
-0.8033172726127207,-2.659050754608726
-0.799805703533901,-2.5165636424357958
-0.7976368207255815,-2.42873394905357
-0.7957410973260939,-2.359808456699792
-0.7918052965870412,-2.189215858989984
-0.7902728111296891,-2.1462163944600126
-0.7721613053863976,-1.663251770947862
-0.7717557023351294,-1.650632067344059
-0.7641285240194451,-1.5150419333740128
-0.7634056942157215,-1.514666870933792
-0.7584019112065721,-1.4377881839598283
-0.7558917128525602,-1.4022230003250096
-0.7541354503633317,-1.3855354000436486
-0.7502470547652909,-1.3552937464061554
-0.749629447448974,-1.3536822250186922
-0.7360488881010383,-1.228883374572411
-0.7270192713677468,-1.1316561297397671
-0.7078818900541952,-0.7625703635312295
-0.7040841300018243,-0.6586487434090982
-0.7027302366398827,-0.6211178706147635
-0.6960500240839398,-0.41233531876533763
-0.6813637959714036,0.1712512395083901
-0.6801484226976933,0.21804161224113153
-0.6788691568025884,0.2622655487291551
-0.669658187643074,0.6975663690130157
-0.6674728938654537,0.7706025344610657
-0.6669288273179546,0.8132852529599224
-0.6656617474124715,0.8739738097834614
-0.6642016947113776,0.9310791756103804
-0.6538022241212524,1.4231803182239329
-0.6522143098558342,1.4957823982772946
-0.648312620439492,1.6596456830611754
-0.6398978918095137,2.000848634820508
-0.637473963475919,2.109175854280096
-0.6342186859307093,2.2298163430414135
-0.6337232962118913,2.2291372924358996
-0.6258888383442303,2.4986685852335353
-0.6180447744330864,2.692265056406366
-0.5940408878556873,2.8589391249272422
-0.5937166457600078,2.8612169185214205
-0.5893391003510118,2.8074543120611826
-0.586894742095943,2.7856259222228803
-0.5691768279957818,2.4050407326688013
-0.5682581621826688,2.395480034224582
-0.5679761186347365,2.3850212008982963
-0.5554403954353875,1.957780486024269
-0.5495872215268691,1.7493605682672806
-0.5467330802575168,1.6334776685624441
-0.5308678104732087,0.9298611002142428
-0.525416625588933,0.661141724740254
-0.5223197373435866,0.5120551478266477
-0.5202032516422195,0.40233181175353566
-0.5161013995685022,0.19101822935305363
-0.4949859318203056,-0.8475715749029126
-0.4906012026693958,-1.0396185360828676
-0.48642350357672637,-1.2128346416779703
-0.48495281448212424,-1.2951087041686522
-0.48232347908466267,-1.4127709955732264
-0.45562246104088366,-2.2306881141726587
-0.45175836140023584,-2.2710814572467957
-0.44294529477320754,-2.3435461023177195
-0.4425445577027185,-2.3507958965747604
-0.4264084895025091,-2.1335235725581274
-0.42572043316975794,-2.0992750600274954
-0.42136539988368593,-1.9868987073857671
-0.42131804936938666,-1.9930458379550964
-0.42097960208878327,-1.9891071912859106
-0.4111094178976624,-1.5940684720625948
-0.4047948458300361,-1.2772926178101702
-0.39549870038478385,-0.7438072397636813
-0.39236248466619994,-0.5422598527701263
-0.39190866199605656,-0.5144647105787248
-0.3912954786140661,-0.4852014344778428
-0.3852545324695926,-0.05897119038241011
-0.37157121216603306,0.8257827397291718
-0.35882447052421274,1.5642499576611366
-0.3574276960358267,1.6436791269211843
-0.34784523306206516,2.0464363667882814
-0.33725539704497187,2.3010673311706364
-0.33065357260818384,2.352893345344574
-0.3305026673352369,2.353042990565592
-0.3219261324853382,2.2531395286652818
-0.3160201755151184,2.1169037461543105
-0.3155189941311045,2.0899623120243374
-0.3112761556759631,1.9361593642303212
-0.31099020256736454,1.9102817184923593
-0.3102745822119699,1.8959514075165063
-0.30598420494579504,1.6853610275804511
-0.3033235791728295,1.556671233588833
-0.30130790657591433,1.4501209119051062
-0.29927724409132495,1.307652443834956
-0.29552496681020335,1.0899484738595568
-0.2861845447826039,0.4312057971880291
-0.2801270612556448,-0.012207539123145953
-0.2748317218698908,-0.4143830713479083
-0.26280292386810356,-1.2552041092078272
-0.26261279344151056,-1.2716414684906723
-0.26150744878997223,-1.3370905543363703
-0.2556846378231601,-1.676375293163491
-0.24101316119586258,-2.292750561365325
-0.21316336924638257,-2.259333951045174
-0.19728943717339753,-1.5823204571438665
-0.19261334688972376,-1.3482538222427274
-0.19182456808626558,-1.296190677044439
-0.1856161857084606,-0.9673271457256815
-0.17791404970046631,-0.5472312972960994
-0.1658736867624402,0.0347041254154001
-0.16120973318559084,0.22503467235675112
-0.16103947321024048,0.19974109873484902
-0.1442876016633292,0.5498908625337304
-0.14407387878287947,0.5586518400656572
-0.1397052697510488,0.5323559281997828
-0.12864371025978816,0.3757251450732374
-0.10190530896814032,-0.7667632972046033
-0.0866551036416876,-1.5199932380233419
-0.08475218793519979,-1.6069462635866227
-0.0846442188158929,-1.594471271686315
-0.07802755878785295,-1.8464284373116528
-0.07410600235073517,-1.9638120032822377
-0.07208719356125659,-2.0095940618518457
-0.06998322420802161,-2.053921990294535
-0.06347063375217488,-2.1342307292749303
-0.06221817489800596,-2.1136758085164007
-0.06174896283656661,-2.103698181904975
-0.0594688550442517,-2.1129830742695503
-0.040413564523418266,-1.5339147959002708
-0.02171286369710046,-0.24498862110807113
-0.015965497776406323,0.24429858005562582
-0.011666264977011842,0.6330453328388319
-0.010421596512184106,0.7651457979532577
-0.009893884663015662,0.8153535273357574
-0.009545356259078375,0.8292073545175985
-0.002860491347809635,1.4449161100989931
0.00461024514531827,2.1196874441180933
0.00984887921189026,2.5451160652108906
0.010136211497096426,2.5674554312103814
0.010695646789163682,2.602578116728532
0.015362240932202731,2.9396972251775644
0.041239433323672525,4.03948149932852
0.04137423583600386,4.0500737143111385
0.04356035251845469,4.065390043306797
0.05411017699708509,3.9939667524821867
0.05666870578209737,3.9146620331043347
0.056959763591695634,3.920232211016921
0.06856857451347498,3.4480990568297316
0.07079176404311571,3.3637666342314057
0.08085452659736525,2.780832849834962
0.0895264554881372,2.212899990336218
0.10419374191712993,1.2704300135092679
0.10827816150407266,1.0226252663642883
0.1124663022715966,0.8135306864185903
0.11932486094623718,0.469752477825206
0.12259784592038869,0.36407645588722776
0.1267490325483176,0.21700812119014895
0.12918457732512323,0.1464587531507919
0.1339328672498734,0.036077407851901146
0.1352091316612114,0.017828698554653265
0.1353810677422289,0.011868602496001773
0.1525019465413573,-0.03560879249272614
0.1554432627114979,-0.009234373253460295
0.15667016945876266,0.010203922566545818
0.16041252816099671,0.05645812498422428
0.16235925398783557,0.10636693735585766
0.16867861856795452,0.23077087407460226
0.17033474329041542,0.2549766860380554
0.17345864794837063,0.34564695071031076
0.19930565842371006,0.9635414486406813
0.21013796021104802,1.1159640508354105
0.21365410375619964,1.1582495337381118
0.21751748256081882,1.2063491725787792
0.2217330458697595,1.2198236790892885
0.22370575475455157,1.234897243171536
0.2341011521705778,1.2610236742861844
0.2361621048097824,1.2530016330096019
0.24213346585108164,1.2307541531481005
0.2468724687652415,1.2338001350194001
0.24746412762411918,1.2377654785371766
0.24955111512599037,1.231103601149627
0.2517842538406043,1.240382305717699
0.2650476840329423,1.2916577183801838
0.27275121949003855,1.3632493022287686
0.2927979021791218,1.8336758336949834
0.29486019283433906,1.895941632998578
0.299307579972115,2.0423707295398454
0.30393787560646146,2.2250522323814934
0.3193945610797253,2.80890408636578
0.3211094497311229,2.869365418820018
0.3221722849345223,2.9207203374884023
0.3295223904314364,3.1361901079587313
0.3357958253885469,3.2948382912459744
0.35202632791793853,3.354503668034312
0.3535752933113745,3.3229822265969493
0.3587971813069468,3.2157887533537717
0.3732420742162912,2.5267970902796812
0.3742901146507034,2.464565058276686
0.3744974407033572,2.467069399139588
0.3779097551548203,2.212093400688186
0.38922896389320627,1.2326407111126736
0.39311862820834653,0.8349782635983793
0.39983089848508646,0.10597837077456562
0.4114110163277296,-1.1792846997464421
0.41339336730975074,-1.400653739311329
0.4146147326958083,-1.536086982205319
0.419524020100559,-2.065821082813136
0.43498409674338934,-3.495230824093608
0.44350418712445494,-4.022843111330099
0.45025800165702456,-4.260812595190087
0.4618420315618623,-4.311573290824957
0.4848084154374135,-2.9619330764529392
0.490711883172942,-2.3406783299402125
0.49964361273226743,-1.2504614949241444
0.5051595068172929,-0.5356087055306485
0.5059483717463236,-0.43774657337381007
0.5075964151578676,-0.21346949488285621
0.5079495744882561,-0.1758600155243941
0.5086148506067896,-0.0743359710517862
0.511365958457108,0.2835614322551283
0.5121829234661579,0.40436311425636523
0.5150205063228874,0.780374204731802
0.5170997573932032,1.0655846401752243
0.522089028065301,1.6798925007093115
0.5263186739561236,2.218302814302695
0.5355564202250918,3.228374773662451
0.5439421143627801,3.9327730517696526
0.545979936140542,4.094446796686165
0.5620869727889444,4.6774166294632495
0.5698331273995256,4.600918985697253
0.5803719823708402,4.208333983042021
0.5890238790775078,3.6127026769831723
0.5978616189308639,2.8581601624646464
0.6179165436417331,0.8325629516641312
0.6310919630016163,-0.44869370694769445
0.6390293096597004,-1.0210356705558024
0.6392834442033077,-1.038983600857659
0.6418312903378895,-1.2244797824024223
0.6468070026659598,-1.5079406653641667
0.6488403788269399,-1.5956022346087582
0.6583601382538382,-1.9218166272735047
0.6624526885091049,-1.9973553514354134
0.6653767625044922,-2.0079791179164466
0.6703770326425031,-2.000175804947741
0.6707338187693916,-1.9958374982026474
0.6739131435767556,-1.965553845913101
0.6753497092690335,-1.9586697187501285
0.6771494144401458,-1.9119696515448377
0.681201863162948,-1.8355859206814853
0.6822409113609051,-1.7990872486296554
0.6862398019794478,-1.6884051701875367
0.6920538782195842,-1.470782638608357
0.7016661243945039,-1.0788696664048036
0.7058428505789882,-0.9564052458961723
0.7115670897789554,-0.7432375913649953
0.7150991542535037,-0.6201359383967491
0.7243017814992649,-0.39242065622521616
0.7261795719849604,-0.3500832862697615
0.7295864435866974,-0.31210878875349646
0.7414889161422273,-0.32203642226444634
0.7436925243599664,-0.34597416660072033
0.7501291617415595,-0.5070734526153988
0.7527451592956185,-0.6016201954164536
0.7677824020790243,-1.313740753546606
0.7744369294102622,-1.720410535705653
0.790784439081488,-2.831705396704305
0.8239633654168648,-4.5442419722904654
0.8303051922843094,-4.689208790127908
0.8395303684564297,-4.768124288031822
0.8411580224880497,-4.790723215586735
0.8426331133598266,-4.759595801354786
0.8486602015981628,-4.700855425702216
0.8616704972803335,-4.3695121505288315
0.8620636864257767,-4.367696957455961
0.8620872332275611,-4.365451772912083
0.8662989499520615,-4.209604685094434
0.8695661508853112,-4.06509141234966
0.8704674776682708,-4.04884562556349
0.8743388889544894,-3.866131477114514
0.879238600545909,-3.6420162297856833
0.8955328909626474,-2.8741547602432083
0.9052515553562683,-2.4695214456898222
0.9069255903583002,-2.380386198986229
0.9072510983891706,-2.370697509775656
0.9146978289996817,-2.1118243083491053
0.9220419794590864,-1.9011273137337557
0.9297672722602481,-1.7202716014078046
0.9360858601415156,-1.5732864610268062
0.9408589918287409,-1.4960539234184862
0.9491203715914631,-1.3895270817385568
0.9550928062351778,-1.3351859519296136
0.9788171373748566,-1.0982663816135472
0.9952608122693212,-0.7852177514203271
0.9970869398675712,-0.7367394177325001
1.0127920060912903,-0.2251009913314286
1.0145817212056274,-0.16717551922916332
1.0211141689517733,0.09385185931037615
1.0252521990460597,0.27549809876555065
1.0265663929909916,0.32847619258806177
1.0294665142111894,0.4708273733202366
1.0310955912998896,0.540599048956633
1.0348022488461392,0.7103726784824722
1.0371252925410452,0.815738345189301
1.0454296060847987,1.2116158356204727
1.0478843420890698,1.3344023098635727
1.0495815435622076,1.4121221704488929
1.055613876245002,1.667658307191983
1.059194318509813,1.8200381274014819
1.0595623481547758,1.8479190273857127
1.0598619564736875,1.865208780509387
1.07378904414636,2.3645901815924235
1.0753492997146017,2.4145557286429793
1.0788581910955148,2.523801135771452
1.0942587707225329,2.806425000684266
1.098789615847119,2.8564582223037043
1.1014081673381035,2.8742305016884537
1.111146845674714,2.8285899269954498
1.1111575880679023,2.8486208593544378
1.112907331810792,2.831574483528917
1.1151421219370103,2.802580446585704
1.1172855595297193,2.775016616498475
1.1201967893475553,2.7323158288880194
1.1361910878131187,2.3761834965016635
1.1413574950521719,2.2146500754129894
1.146602613870261,2.0344621581673863
1.14660455144793,2.021620717597845
1.1482439641812583,1.976561247884321
1.152411950495397,1.8087908377568447
1.160528536228913,1.487667194455214
1.1734245557586558,0.8916775528764876
1.1738140575797624,0.8777037708129591
1.1772022325429115,0.7049292700684918
1.1809431941854358,0.522184727639456
1.1811420158511883,0.5195402438651765
1.1839260762315869,0.3829349404589854
1.1839554190675754,0.3816822870942142
1.186272991747872,0.2785333449464336
1.1864105707250099,0.26650559549643066
1.191668769857447,0.007619802504626488
1.191748987812125,-0.008177107023860215
1.192575128204835,-0.06178232696391303
1.1955112219405768,-0.19072493663203038
1.1966625434042042,-0.24123421610903936
1.20021570922788,-0.41176231877697417
1.2037861529261455,-0.6043060532264863
1.214858030956674,-1.1148873463613858
1.2170338942239445,-1.2179801047797059
1.2250044447520825,-1.5622330045720474
1.2310052136564495,-1.7752402249093868
1.2370283378465219,-1.9592904698013813
1.248627145518883,-2.2392344126366597
1.255199188069902,-2.308790991660283
1.258300025282491,-2.3219352376669167
1.270398423387113,-2.2627584849178697
1.2729255998166034,-2.2317876944676756
1.274253256729346,-2.188859796734847
1.2831610138438885,-1.9600959766814534
1.2844656213017585,-1.9271975856988677
1.2973509748270589,-1.3584308779901693
1.3020597074590103,-1.0907268315441774
1.3197245456266034,-0.004953573597720327
1.3232321311078765,0.24871893437680845
1.3272818504455408,0.5114006614386346
1.3274507387257026,0.5208406329814343
1.3284326084724363,0.5751251715452811
1.3303221821798275,0.7110632801635277
1.3348322718316723,0.9884763054051608
1.3363802038698012,1.0808432799404857
1.3397671442865136,1.2678313720453274
1.3446792288534368,1.5511602017111412
