n_harmonics,base_freq,magnitudes,instruments
8,2.2575423274091873,"[-0.57013564  0.72647226  0.36579224 -1.3089975  -0.18516601 -1.18850438
  0.90196503 -0.14031432]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.6733557508808135,1.712538671613452
-2.6420871920939257,1.9494449495475574
-2.6371732182427774,1.9369308153549045
-2.6328237410757556,1.9119542772421518
-2.629469000439158,1.8944845703782054
-2.625926779631257,1.8605707417651183
-2.599482685152947,1.4424704390281373
-2.599017605561669,1.4369528273838719
-2.586010824472565,1.1352330743747086
-2.5850658130893827,1.1120248104856165
-2.5792921640444892,0.9613174852903589
-2.5691023055403246,0.683533052654347
-2.5426999313922147,-0.06803172578585064
-2.5416333842768255,-0.09216640022625741
-2.531869307892607,-0.35624134665814333
-2.53079297604359,-0.3777290587532215
-2.521061122886251,-0.6042672332308734
-2.501310760142314,-0.9637402149654046
-2.4896904875579855,-1.0799450410255014
-2.488401144073035,-1.0909922504533072
-2.488143959477727,-1.0881472804460277
-2.4811416669851014,-1.1308400201467725
-2.477225934912261,-1.1388495910779612
-2.4718776886086875,-1.1230007740808237
-2.4716206522006465,-1.1212845516385
-2.464069130646748,-1.0886353622461027
-2.463441713206797,-1.0812308979936869
-2.4582112174899926,-1.0342916831337865
-2.4445198691068697,-0.8228102875982799
-2.443063337422275,-0.7910506297145881
-2.4425233987232424,-0.787368317928313
-2.4396333841928497,-0.7244122030723172
-2.4354703631977275,-0.6350452500568118
-2.42344367437739,-0.31084193456375886
-2.422478975245764,-0.2776197370428666
-2.4198383684758245,-0.19408130075557292
-2.413832715993992,-0.012528139826122695
-2.413491172242695,0.011626501694487281
-2.4023304162202512,0.4064822586404057
-2.3948502335509336,0.6967089070284009
-2.371823235494198,1.6356027252877638
-2.347776623830064,2.618777469860244
-2.3444884135921864,2.7499413046361973
-2.337289412487515,3.0082573380591575
-2.3349320197516974,3.0824168447151115
-2.331756355801259,3.196867779806972
-2.320206293962559,3.5467711441809557
-2.31825231133263,3.598524571083398
-2.3071635730252797,3.853188292357669
-2.3051656473403535,3.895224667704085
-2.28828993394085,4.120636218067271
-2.2875145923264864,4.132379938349245
-2.283934714372302,4.1567229132581796
-2.2834360155652087,4.151563599459666
-2.283157291006336,4.158913323779419
-2.270808159230354,4.168290941820496
-2.2571623099872333,4.061138370729823
-2.255573594003665,4.0413715483803205
-2.2468595520673134,3.8997917793959687
-2.2448128074751956,3.859278738681204
-2.242287698017904,3.798204548663466
-2.242177468845399,3.7990717820362305
-2.241593820043531,3.7929782666561382
-2.241334686625187,3.7832190191886466
-2.2343749878861487,3.6185744439861773
-2.2334730302510692,3.5817259170791695
-2.2238041545237253,3.3052707447198038
-2.2235712551892224,3.295578547161312
-2.2199676847967247,3.178540936992683
-2.2085851669782297,2.776585712633604
-2.2024262974058755,2.541603904211529
-2.179852653916244,1.5899456718490226
-2.17450911926689,1.3614129481825334
-2.163716285108432,0.890718980979638
-2.1572442809268275,0.6199694673064937
-2.140450757016657,-0.05431108642733174
-2.135351939501639,-0.24862254677944703
-2.133719160012154,-0.29977010490787936
-2.1278334959445013,-0.5167954057464185
-2.1271483572752223,-0.5364957490279544
-2.1262590620850412,-0.5591752495119248
-2.110719732986935,-1.0333599604031543
-2.109726983906886,-1.0547179167187115
-2.0952345358714504,-1.390625933944206
-2.094304552005375,-1.3997562429595123
-2.09094298719722,-1.4644638827756071
-2.08967897200751,-1.4849881362921684
-2.089257255362269,-1.49434400983317
-2.0855257625514145,-1.5503950779126476
-2.0754488942162315,-1.6727065307174902
-2.068888456594653,-1.72765784694328
-2.0664271659964446,-1.7342605950688799
-2.0614920931168226,-1.7485476701568745
-2.0551443225286987,-1.766656346729651
-2.025780606548375,-1.6283427428085233
-2.0211521171232985,-1.583648467827592
-2.021151869884107,-1.590292083370717
-2.0204742664016635,-1.5810324845635368
-2.0076887467290336,-1.45723084303955
-2.007161151314695,-1.4507818326809827
-2.004235218665728,-1.4139968409463561
-1.9975206865622663,-1.3304285934872666
-1.9808031018541166,-1.1541612099541352
-1.9724708831276734,-1.0725697969899117
-1.9653289157961515,-1.0254879927238314
-1.9642942186653218,-1.0155127917197664
-1.9588281584997373,-0.9865636400417376
-1.9566444784546044,-0.9751612183142007
-1.9517742911039915,-0.9593587292168613
-1.9490137932857934,-0.9480978950917816
-1.940367104979492,-0.9433173878003643
-1.9361224181348191,-0.9565495080393598
-1.9286104142417204,-0.9905661380079598
-1.9257542555619922,-1.0087853558313473
-1.9229103687219964,-1.0282555742477448
-1.921260078017549,-1.0325976955759377
-1.9122851094369353,-1.1358431847983752
-1.9097950549784533,-1.1737648987059837
-1.903475178321802,-1.2653100885960116
-1.8723822505042185,-1.936104088487761
-1.8688203287730842,-2.026478224710862
-1.8680379494621355,-2.052775557148229
-1.8679220479069116,-2.059968576129044
-1.8659459456900396,-2.113384671994082
-1.8650180041071456,-2.141895631265924
-1.8591522379615661,-2.3027532336919148
-1.8574727162643652,-2.357160640373578
-1.8540734545135946,-2.4637103322826905
-1.8517038198377067,-2.5304100018249254
-1.8389382455826442,-2.9176376702313
-1.830691938019978,-3.1764262401570686
-1.825984747797511,-3.318254092538132
-1.820361234689292,-3.4924035462481404
-1.814105441092388,-3.6785226712961276
-1.8111901576081695,-3.7642795951874097
-1.808158499733295,-3.8405938179396046
-1.807361615643668,-3.879926687016316
-1.7987593485648916,-4.100693560268675
-1.7982469496545952,-4.103331084292872
-1.7981703880819748,-4.101388324088058
-1.791404030803285,-4.262464198148324
-1.7846456576552625,-4.399794295263188
-1.7806894523132903,-4.4849330471553435
-1.7552966897998032,-4.783337997963411
-1.753134952454359,-4.792477729631572
-1.752848745763661,-4.798254180740385
-1.741780313378944,-4.799970337571959
-1.7377724112508972,-4.782785454686465
-1.736823313453319,-4.779171061203651
-1.7162523482636387,-4.553516637356906
-1.7158442057915801,-4.5500996664993085
-1.7154599459363797,-4.539582228743819
-1.7099035403080236,-4.438711016065941
-1.7010118953248423,-4.23977405444704
-1.6911747250454683,-3.980401630918006
-1.6825629939104292,-3.7234368378709743
-1.681751127533227,-3.688905356876451
-1.6806532059016126,-3.65572030592259
-1.6716671568632695,-3.3411342049135877
-1.669835966826096,-3.2795829283625535
-1.6685068742750746,-3.2289515901706416
-1.666350437334121,-3.1518691104543994
-1.6635653706592364,-3.0553036922570036
-1.6606909021233969,-2.9459560820223394
-1.656295272793402,-2.7785485770400706
-1.6315223057442338,-1.7937814948226862
-1.628949546837344,-1.694570079667596
-1.6107405603966005,-1.0038758310987337
-1.603538683138016,-0.7436170727671947
-1.6018116358467536,-0.6714630646326537
-1.5967678117326811,-0.5070762960682905
-1.5927816458389488,-0.3742295815829312
-1.5817170322917633,-0.051959457761349345
-1.5791536858984414,0.016452045859141565
-1.5686987205759837,0.2638917306343539
-1.558652002352042,0.48253278681226325
-1.5569112890515113,0.5073498017636576
-1.5515457194802014,0.6012553512716707
-1.544265804573187,0.6777170654830174
-1.534935074874425,0.7791460874676283
-1.5292772904895047,0.8099047081743017
-1.5274702279906145,0.8160037736648175
-1.520463274535277,0.8309609732779625
-1.518238312601364,0.8264541670828316
-1.5086640140673573,0.8197194191186966
-1.5066561719434812,0.8061782969254699
-1.5041474241409212,0.7942769555951122
-1.5035484327920259,0.7872365934197272
-1.5032635911782641,0.7882075967514497
-1.4986339796437642,0.7661067184314582
-1.495972970744556,0.7620662132906951
-1.495564476558688,0.7421502445048554
-1.4895870267092308,0.6987132506872299
-1.489559983046339,0.6979617083133733
-1.4819420476645062,0.6257770774869886
-1.4758901480515383,0.5513032607809271
-1.464547609605803,0.4077815103093065
-1.4643601395111976,0.40553024273624405
-1.4631148895318768,0.39024340589168005
-1.4575606489864044,0.31108637273563394
-1.454264441148605,0.2739536352041813
-1.4488952875061352,0.1958946349986026
-1.4435422842551235,0.12512929921553873
-1.4422521990599235,0.09825431557861061
-1.4414345827197783,0.0940477956684752
-1.4399412765684845,0.07595349485044234
-1.4396303701239097,0.06528993497707564
-1.4296304345030262,-0.06035127582968342
-1.428981386195985,-0.06438982690271343
-1.4183935219966066,-0.19026947356614926
-1.4180331682462413,-0.1958741733967204
-1.410468464642875,-0.2736926701773152
-1.406949581381209,-0.30688526419394796
-1.3881844102545018,-0.432833488445237
-1.3727530873056941,-0.47688049615109745
-1.371329096912912,-0.4795710900406422
-1.3469423232836872,-0.4149941710211597
-1.3395177916570593,-0.37158855559872894
-1.3192835288560645,-0.20211969385641704
-1.3174725273991226,-0.19102167487397942
-1.3163163351806997,-0.18112999954515085
-1.299618861226113,-0.02256308239045429
-1.2980515663001149,-0.0035887663625164016
-1.2893593787245705,0.08667838282251618
-1.2885366720420324,0.08947641733420733
-1.283685839361043,0.13363731207230226
-1.281089857096487,0.1606267707809005
-1.2680990712588889,0.2534185574824461
-1.265293331205939,0.2736589376302666
-1.2494744946860774,0.35534744736329305
-1.249021122626658,0.34588958991088814
-1.2431943310863292,0.3619887345158368
-1.2250811747674868,0.3446395347923194
-1.2241415304757741,0.3445562917170011
-1.2178129585808741,0.3202780093825024
-1.212625021223658,0.2837197420984403
-1.209753360162751,0.2562009811378537
-1.2063939605481584,0.24156701992667784
-1.2024406616393963,0.20121037740008527
-1.1912460409431034,0.0785184595356261
-1.1838398155233958,-0.019181575169877365
-1.1807296364502058,-0.06989533509586345
-1.172810352860956,-0.19066744261565496
-1.1692187020141984,-0.24605954010469105
-1.167690400539235,-0.2723136025784749
-1.1634582681656322,-0.3438500941839884
-1.1616983968931613,-0.37727895321118504
-1.1600841498996466,-0.3986928961431365
-1.151774375593048,-0.5604149513007614
-1.145359044394744,-0.6670312017561778
-1.1375828632438778,-0.8135224695057389
-1.1255775055431174,-1.0241575316351514
-1.1224239451819495,-1.0905089685551987
-1.1139177828343336,-1.2203424537190417
-1.1137275384923404,-1.2258560629700135
-1.1101697245369664,-1.2845795270948364
-1.0957684393956713,-1.480815883905706
-1.091369273005413,-1.5159175334459252
-1.0902228063955706,-1.5374232816485907
-1.0860303488584673,-1.5690516185122412
-1.078051115963771,-1.6231640248256685
-1.074985944676605,-1.644072401568913
-1.071533585755791,-1.6508777530632843
-1.0710482147794336,-1.6520958004149362
-1.0682265613485196,-1.6575047121550213
-1.0550989514553193,-1.6414213090240757
-1.0384399152498835,-1.5077202970442014
-1.037501437152867,-1.5018561528829184
-1.0128431012964276,-1.074413106186907
-1.012321222871769,-1.0601833931173228
-0.9986977965830017,-0.7088782483196158
-0.9934789742017642,-0.5644035140021146
-0.9899067692106511,-0.4510524775982762
-0.9700343396835844,0.20471840550661782
-0.9665208388166238,0.32575486456449076
-0.9655440576489376,0.3677752340931345
-0.9558081705645813,0.7096257770659238
-0.9553907480757253,0.73444615113422
-0.9520401821301423,0.8575365054055853
-0.9479508565701074,1.0120032132468229
-0.9458756760462297,1.0824908022455824
-0.9458369270879876,1.0857640036841285
-0.9432696801427776,1.1798874049551735
-0.9421158471098598,1.2233690719131496
-0.9413464788182684,1.2530394046853286
-0.9258905559575217,1.8115351007301512
-0.9182843259954785,2.067360161091625
-0.9169248340807821,2.1161788845492664
-0.9119594501714645,2.2812450252241163
-0.9085955868955304,2.3900373839869338
-0.9047867905064959,2.50178104592214
-0.8956405119116608,2.758992769419688
-0.8900301216726616,2.906327567120014
-0.8814642463178783,3.1092361985118533
-0.8628092541426864,3.391931202537762
-0.8506703531295647,3.5190276719310405
-0.8492163352124384,3.5272302287800392
-0.8465985956008888,3.5390480381292133
-0.83956832938388,3.549852938112638
-0.8226580494839557,3.4774142557263814
-0.8178937298459354,3.425087411254742
-0.812834736471812,3.364594815360363
-0.8118710093548778,3.357468661652023
-0.8100098635864654,3.3296149812733593
-0.8011396167419385,3.182003927140566
-0.7978531452186148,3.122844194459143
-0.7911136231694034,2.9735396008575234
-0.7767309627191623,2.615136114341837
-0.7683792273416774,2.3814980598473214
-0.7548582569886708,1.9578034238101325
-0.750484686311613,1.8192745200365736
-0.7492613743060788,1.7718168860305967
-0.7485632404094793,1.7499361742348039
-0.7467270789330249,1.6933835006969133
-0.7378597166422534,1.390013900947886
-0.7314969221944789,1.175324371177187
-0.7085619875933817,0.40058444287693107
-0.7066919837735437,0.3315859780703383
-0.6992298183684671,0.09738645843959692
-0.6970500316636858,0.03369270971610403
-0.6962909098924479,0.003164896591312097
-0.6929115059454074,-0.09201900284185591
-0.6812009939068191,-0.424568746786244
-0.6761604636386149,-0.5657323036626116
-0.6715156059663601,-0.6822463420443163
-0.670050606046285,-0.7272961242482239
-0.668469722024577,-0.7573027368798294
-0.6666030137752248,-0.8057253042250151
-0.6357125207475041,-1.377127560213049
-0.6340009155614537,-1.3946405286203103
-0.6279170484596746,-1.472336063044374
-0.6270991483688686,-1.4785098731876387
-0.6227606548958713,-1.5201510951995332
-0.6182468556932252,-1.561051668664881
-0.6172099834774771,-1.5705068965175306
-0.6031102368016299,-1.6218605993381832
-0.5845680123238015,-1.620827871398748
-0.5710468136433242,-1.5439205095362596
-0.5664117631323791,-1.5074810363343674
-0.5657514773221606,-1.4998118708489958
-0.5617068320791292,-1.4590349408101397
-0.5525700077576277,-1.3576701023942561
-0.551078732020061,-1.3454503748691813
-0.5292005337447887,-1.0206458605995963
-0.5263472421810409,-0.9631214130673855
-0.5247312856147648,-0.9484299907176749
-0.5241086197365599,-0.939856233871521
-0.4979230689718577,-0.42937165046098935
-0.49727534540710483,-0.4151488362297429
-0.4904534755540064,-0.26782887944731815
-0.48733620212318396,-0.20199228302185326
-0.48560999745404443,-0.16250917911503523
-0.47202073378760456,0.13886871567997883
-0.4691288849958828,0.2111425906528401
-0.43927489918671503,0.9159396585388843
-0.43479742460017157,1.0122480791771937
-0.4345498201012683,1.0187082319897787
-0.42354535478822264,1.273054265595972
-0.4204557864422247,1.3515190813445315
-0.4154776417534185,1.466344570950201
-0.4085511480296731,1.6192239094534004
-0.40561526700110484,1.680207241365297
-0.3966022309467889,1.875093613367509
-0.3859198926361991,2.1021197077560383
-0.3784947080619343,2.2502438634847746
-0.3651632491133818,2.4818492328382944
-0.3629514616287617,2.520000329472045
-0.3483570018248443,2.7420220756913487
-0.336492809659827,2.883904585123265
-0.3332883671197999,2.9037314451682605
-0.3214803343093027,3.0009807581529375
-0.31761359006556766,3.018946713564917
-0.3131041327069082,3.0445084743858275
-0.2995833581768035,3.049310370209472
-0.2923695533470134,3.03826174118121
-0.2811839242732219,2.962494175882515
-0.27617417787497933,2.9231041026309565
-0.27585682370733533,2.9201728015614408
-0.2725567634180246,2.8786401871782497
-0.25939428239108775,2.687495043136013
-0.24229218971838185,2.3517083920464636
-0.2413940551668916,2.3339628233235175
-0.2409977544717723,2.3154192356898875
-0.23414714077021248,2.151720744678313
-0.23332208919750652,2.1338513147578513
-0.22950610883429512,2.0434899554504917
-0.22415984437695657,1.8763011007862986
-0.22384950129328196,1.8694261054213384
-0.2145712243457889,1.594709530975318
-0.21416142620181278,1.571003862922377
-0.20608998068362627,1.3123322719687287
-0.19989440341212728,1.1038280207086753
-0.19513315530631825,0.9288798852292722
-0.1875408924732116,0.6585223275952656
-0.1867761700969801,0.6297186315976643
-0.1755085408268191,0.2166023715096711
-0.1660084367856376,-0.15474473506584355
-0.1628827044936374,-0.2622627150331356
-0.16142069749136434,-0.326700249732434
-0.16104863413906312,-0.3343415781976511
-0.15947146436917858,-0.3907329082423985
-0.15701914524999738,-0.4923130613514131
-0.14662675232945066,-0.8595256198650947
-0.14580869339386648,-0.8938923085628243
-0.1455173564499379,-0.9005830873532055
-0.13107485539136698,-1.3900334686008748
-0.1264693956069891,-1.5368960394011317
-0.12554353198546186,-1.5652923155996994
-0.12152438329539628,-1.686701338187521
-0.12103466174469979,-1.703563369405535
-0.09771038298916501,-2.2688600773989833
-0.09702430872316725,-2.2865957422273833
-0.09679933944184649,-2.2873633599166348
-0.08076123459140216,-2.5230768861782287
-0.0706166425455046,-2.61803643072236
-0.06250726401558904,-2.643542776066035
-0.040621376545190824,-2.5255108087221343
-0.03151740192506347,-2.3911170739479135
-0.029916462086400752,-2.365999854837182
-0.02961756397149884,-2.3673279356695365
-0.026751861690928802,-2.3144971469540585
-0.02271480260966019,-2.2432120673479687
-0.020121058632925237,-2.1795964617673205
-0.005169006490232775,-1.8126665022730577
-0.003688065941173768,-1.7708596145478634
0.001312540441826826,-1.6302123945570912
0.0033633722911181607,-1.5586612129539366
0.003751340101896705,-1.5471352853204605
0.004157643870267513,-1.5432245937813125
0.00535138991003592,-1.5013980144545707
0.020755182422576457,-0.9908849486368548
0.022716928270354764,-0.9218284132612984
0.02737097240267694,-0.7642020649029848
0.03125360203531624,-0.6169937749461721
0.048693398438565794,0.007106677998291951
0.06899701886203946,0.7019897303065986
0.0720149377621988,0.7925331605049597
0.07507236461981837,0.8855478363476499
0.08609380836672997,1.198575457746139
0.08787217239454925,1.2578162829788577
0.09357941397309855,1.3936034008755456
0.09806826223911846,1.4967436830043008
0.09969684154194791,1.5359253143751967
0.10118461065525874,1.5567497174182088
0.10324991139253958,1.6001741257115023
0.10445067773670047,1.6263976610856437
0.11113269667779502,1.733598232844557
0.1166476395829319,1.816599757359032
0.11807472754559445,1.827597344869016
0.12065555461337096,1.8598911636887985
0.127947615070104,1.9116366770951485
0.13381834146366067,1.9411465123194453
0.13957665924370044,1.9451101905485033
0.14535522413524848,1.940759053425492
0.14598760738704408,1.9340689755506326
0.1603301015485381,1.8289157714666238
0.16584266557772054,1.7647163757057225
0.17539410988189408,1.6137904461979913
0.18549847254243268,1.4112896252934446
0.18758186959637957,1.3674776473196795
0.19088475519737802,1.2884971465856658
0.19459217787743643,1.1959121116624682
0.19487430152128304,1.193951427576296
0.19513935821722317,1.1850690640261887
0.20830431558192952,0.8394397081955026
0.2117929954275639,0.7411646133162072
0.23828722758392118,-0.005911600699544186
0.240718181250978,-0.0764754361859391
0.24429358204634344,-0.17296222113780585
0.24789996439336237,-0.26907550936829083
0.25047295115560697,-0.3336854756306393
0.25418249263186476,-0.4209108147334474
0.2574547220771102,-0.5006494610348233
0.26684286428899284,-0.708366764301683
0.2695370029958539,-0.7642956946358318
0.2696740223114329,-0.7664367422182121
0.28653550453633336,-1.0252879349867254
0.2887486710039413,-1.0470316134033306
0.2945276260838461,-1.087005656175681
0.30285216591077724,-1.1271769884288776
0.3081019345797049,-1.1334759593753823
0.3109469642739864,-1.1312136906029508
0.31409739047749197,-1.1165630266905873
0.3192525407635589,-1.0893592388214837
0.32342613949659693,-1.0474680225741653
0.3304579458170336,-0.9624142562400416
0.33562079098924924,-0.882130082086071
0.34256718442509415,-0.7541636710045929
0.3462964092600789,-0.6705087009521663
0.3554440265733252,-0.43381168754592797
0.3638107233481378,-0.18688506452836545
0.3719771057488419,0.0815505025904541
0.3729700056050316,0.12387442856977594
0.37929267298320113,0.35399727519906293
0.37996755629911627,0.3696876891447595
0.3832335311416948,0.503346175737907
0.3879783474892289,0.6828458449944285
0.3905322717582247,0.7804108342456014
0.3912946643164932,0.8119277477039859
0.402754518154425,1.280223081461962
0.40465511919245634,1.3581287047197506
0.41774790062619704,1.9165882601698263
0.4221691467416022,2.0950779151596577
0.4402050901041159,2.802887669071337
0.4404087018623848,2.804333318215767
0.46095415006464613,3.4894311182185223
0.4688389256155099,3.6932889930946358
0.47493747380155593,3.830353053882824
0.4788580375234197,3.9102764602810667
0.48464716327093127,4.006685083080051
0.4998416489092703,4.164999086378626
0.509361931379555,4.182490080034842
0.5198397552466165,4.1319797601496076
0.5203558358702303,4.123230079804853
0.5342412409492927,3.930710283809761
0.5582180895145674,3.340015700041827
0.5746493152817118,2.7778479356325803
0.5804943765556896,2.5460198411502586
0.5883714271040246,2.2345539257782603
0.5909887042653583,2.1220886061470043
0.594556346653325,1.9802493538898032
0.600192078645772,1.7316417055412887
0.6004028955842502,1.7178086640115593
0.6042952919579498,1.5575539623045729
0.6103539139840826,1.2914900660756368
0.6113772036141158,1.2488812664506443
0.6193056953644547,0.9005376178613699
0.6202555749992564,0.8644671931469792
0.6246076711194561,0.6823304916368881
0.6285677657363844,0.5057274241692458
0.632577679123747,0.3581567301523825
0.6399218955405894,0.050478716408051245
0.6432372466056355,-0.07946512061208852
0.6463736557116087,-0.19355153361004862
0.6622598027369362,-0.7346780015375276
0.6668494234727946,-0.8632004203258632
0.6676228423018205,-0.8957589578605386
0.6690784752048486,-0.942017357696063
0.673082280124389,-1.049131147084744
0.673394426603688,-1.0507759870801994
0.6827918481726196,-1.2734662682041806
0.6865762383302387,-1.35389130414117
0.6928372028530507,-1.471204313273376
0.7065997901004724,-1.6619813425069
0.7087280738269217,-1.6851079663212782
0.7245455519316666,-1.7634459986396698
0.7288356536850182,-1.7688343580904828
0.7300762152183093,-1.7654334327369803
0.7302109002271471,-1.771308563259878
0.7321186458636699,-1.7678748947253355
0.7379190720230389,-1.76594204303122
0.7435556498890508,-1.7341533773658333
0.7476285538265977,-1.7096401118790068
0.7489599848215347,-1.7029913624790918
0.7533060254587518,-1.6605124383698673
0.7635709756413434,-1.5767490605567476
0.7702835189456128,-1.5141412811647306
0.7782368746144668,-1.4140638455689385
0.7785494405492854,-1.4181093361639887
0.779275012483331,-1.4063797955463933
0.780989797181797,-1.3912726521231036
0.7920282202902955,-1.2708990744365438
0.792043011453762,-1.2679514406681995
0.8069093603001667,-1.1148307748978572
0.8087356716771237,-1.0855767145608215
0.821911508170881,-1.0036216837625511
0.8311323314755308,-0.9532766387284068
0.8483544587564547,-0.9604155906094225
0.8550078142406763,-0.9905862336751775
0.8608481836458357,-1.0293866409688313
0.875478581498204,-1.1903336106328974
0.885320596653866,-1.358026923014184
0.8858955264525168,-1.3607588097997736
0.8895761317188011,-1.4401781339573854
0.9061819320589195,-1.8073037937601282
0.9096243063097864,-1.9016580244268544
0.9214204632111498,-2.2278219500877445
0.9216310181912006,-2.241982494933531
0.9325307809020904,-2.5610629513229317
0.9361809750054748,-2.6651813072690085
0.9646772995064334,-3.555021410483126
0.9840067100027663,-4.073374507045501
0.9840826673748468,-4.088139165068743
0.9861755745294611,-4.133907983081084
0.9918824245006856,-4.274077748384446
1.0183197896052745,-4.700965552944123
1.0245527251631152,-4.760426935086253
1.0328684855784536,-4.794274100017174
1.0365278123913546,-4.80174407077772
1.0372511419801649,-4.803909297545811
1.0379405694401491,-4.799560753344917
1.0542626101183696,-4.7199569450210355
1.0675613481928163,-4.541837574267039
1.0759209526200522,-4.3815699330819475
1.0778966977237507,-4.336980537856774
1.0834760812920834,-4.207993652137274
1.0860000581130276,-4.142158798351959
1.0939823403941196,-3.9202095209762327
1.0993105079004497,-3.7613882251722566
1.1056629515257628,-3.558319795152152
1.1208414232901367,-3.0074128472796415
1.1233843872238536,-2.9117592182096064
1.1271324995208607,-2.7589736694368416
1.1450656958349867,-2.0613911864558525
1.1470039214533667,-1.980460962013428
1.1527590134719494,-1.7506084260271249
1.1528271647283486,-1.7518194873213293
1.156626229825747,-1.607047033747462
1.158874885683228,-1.5129920567856003
1.1625155605467334,-1.3754614501375586
1.1664462452644049,-1.2196656634769445
1.1694513656849193,-1.0991927633018694
1.1754153457757344,-0.8900665902129867
1.1898207526839357,-0.4011209657511817
1.1984908363386726,-0.13431718233958836
1.2066710493161654,0.0901874343469372
1.2073774797973833,0.10676256562803836
1.223436680245472,0.4583069644610155
1.2297289741882418,0.5662370501538146
1.2335773585150136,0.621852421089887
1.2361723203906374,0.6442668431201183
1.2457232266266036,0.7556978650690488
1.2565087821164465,0.8191766404836963
1.2578420059122877,0.8260918147716629
1.2615442706512603,0.8331799669585549
1.2869801667559715,0.7534009791945909
1.293646260420931,0.697800812767073
1.2951729965566257,0.685013324172525
1.2980091284764281,0.6543459275954523
1.3111801842660213,0.5057543870736203
1.323525331115694,0.3425953235244663
1.3238312822125202,0.3443290871972625
1.328733713692797,0.26876510597660397
1.3295886641892212,0.26254476956837486
1.340534617646334,0.11164354497217624
1.3436871925064153,0.06947729147726565
1.348304121480984,0.011529749162965595
1.3505464374331941,-0.024254052346031705
1.3513071921984965,-0.03046956930519653
1.3537524047887608,-0.06440186810102581
1.3562382176795298,-0.10215689743798155
1.356847691135279,-0.09638158652959657
1.3619353367275675,-0.1641473216820717
1.3619641209268236,-0.16298890445408826
1.3684979825550734,-0.23406457459334012
1.3782508711120416,-0.3312612209123829
1.3816867709191598,-0.3488516299718433
1.3822028243583642,-0.35694803881442894
1.3959219779596541,-0.44013478307607895
1.3982234112668595,-0.4429119075880373
1.4132617834321577,-0.4756762764858693
1.4163472870081382,-0.47333560936851465
1.4186910544889786,-0.47338675352769466
1.4271198610131943,-0.44949602838420866
1.4458201063615626,-0.35977400740088455
1.4494791712337989,-0.3274683997007927
1.459410449181286,-0.2474927677155361
1.4629973157711653,-0.22189457632515228
1.4818524385810523,-0.02535258631738984
1.4898451481754478,0.04241978379256329
1.4913877566313563,0.06585325281631843
1.4932566309728754,0.07789940086346933
1.493341986093232,0.07823220505449593
1.4941708221836336,0.08586595230251087
1.494362870329791,0.08400777503202699
1.503204826753163,0.166122420117815
1.5061173914199344,0.1973300893450397
1.5132790108389598,0.24821630667019265
1.5139351416206637,0.24473512410847686
