n_harmonics,base_freq,magnitudes,instruments
8,2.995261999109673,"[-0.36772412  1.35154193  0.39125855 -0.8587903  -0.95235864 -0.38874884
  0.05538641  0.65332763]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.362850687670519,2.0480740054910758
-2.3603597174480964,2.027614784578837
-2.3597670589728335,2.023269404606584
-2.3369676178000205,2.05157153950812
-2.3361619551579826,2.0172699603289654
-2.3156333072867774,1.9991995038879293
-2.306665899665581,2.110238501097229
-2.3011411241241646,2.107683049781762
-2.299611845251874,2.097843066465966
-2.2955784049418826,2.1428044943554174
-2.2897149928381904,2.193214137079124
-2.2818814345439575,2.201852643498752
-2.278275656449156,2.2488410646803336
-2.274811451749187,2.197103842441133
-2.27130211790604,2.2200557782951114
-2.2701963647789283,2.2157952818137576
-2.2422267401255014,2.200960417927016
-2.2245187967166014,1.9755310278456715
-2.2183947841378364,1.8885890389308484
-2.2150936697482413,1.9013041823279926
-2.202279657704011,1.613831267382663
-2.198534902429766,1.5174831648869014
-2.1952639127518716,1.4744041862837152
-2.192984180374891,1.4523858666356917
-2.1739408028127105,0.9479000215411425
-2.1733448419058696,0.9367007966300481
-2.166964040022293,0.7276370588323099
-2.161122729032557,0.589653969080013
-2.1602368147934876,0.6024315174020951
-2.156346592386021,0.45188150469289995
-2.1562902788952405,0.47963209620351993
-2.1484983976026344,0.27238935175464973
-2.141961437427267,0.056996600780933514
-2.1359514458107753,-0.042394212629186384
-2.1290341347622928,-0.2060653980005558
-2.1253242516400404,-0.2577122781000484
-2.124174927725978,-0.3097014155499043
-2.1220904931148823,-0.3225914744835325
-2.1208597461228784,-0.33252395324624695
-2.120481396212278,-0.38064123958603135
-2.1079293540299364,-0.48570198560180006
-2.097158930697754,-0.5281466133511243
-2.085789447777546,-0.531022266598367
-2.082665576567259,-0.517158663538379
-2.0753069279438745,-0.4526521995150242
-2.069396723180832,-0.38583741130669674
-2.0578316100155676,-0.1702433407449942
-2.048198811433692,0.06095563216900195
-2.0470226675805048,0.09765783708004656
-2.0403272704899518,0.29611065960929855
-2.030584503868398,0.6091171887823177
-2.0269466564561265,0.7377285981474614
-2.026757679160747,0.716764802386288
-1.9997517400433527,1.5837598403724955
-1.984231077925188,2.1172216007993727
-1.9772177914753064,2.260563990008856
-1.9669726597474173,2.552429910901259
-1.9592555943945087,2.6107076999210057
-1.9402439999753534,2.805141487280294
-1.9372233811592732,2.861470131160688
-1.9268499029437662,2.845886511377349
-1.9264363437341678,2.783973839733112
-1.9262110638679728,2.8057265405343914
-1.9181380374530232,2.734327163620738
-1.9157450756061924,2.7113672818783385
-1.9131357105159121,2.709053439823853
-1.9124985069131457,2.6638312073925214
-1.902888696935805,2.506527382993715
-1.9027385978129987,2.5140619965782407
-1.8864618418265504,2.1143420572130753
-1.885384455763046,2.094851122490693
-1.880559247348496,1.957748327678659
-1.8804229984200238,1.9434977215160432
-1.8680575184149004,1.661441647469661
-1.8665820856454372,1.5245219322974037
-1.8649345742847383,1.4557423566787198
-1.8530503043007687,1.105809008650568
-1.844997742114634,0.838215615063514
-1.84425508172813,0.8274503595698921
-1.8368278703873095,0.5521629297475182
-1.8101087690387176,-0.19964953663931337
-1.8096681894437414,-0.22438665333373115
-1.80686761037934,-0.3041096556519181
-1.8018714145386387,-0.4273515051812389
-1.7933635821862377,-0.6401346208277963
-1.7877437439621835,-0.7650468283905061
-1.781210648927147,-0.8710162333140148
-1.7799270258783904,-0.884341655002423
-1.777645796257379,-0.9362993364928126
-1.7769243184296688,-0.9783900284568497
-1.772363042761595,-1.0558937001928421
-1.769476531853291,-1.0861481742930454
-1.7533390482667994,-1.2789208528458744
-1.7514111685686975,-1.3054820142530685
-1.7475058313719534,-1.395291796940119
-1.7416539675358962,-1.4467293796511467
-1.7358094722582358,-1.5084267479238849
-1.7275162803737714,-1.5836910178666048
-1.7224264400851534,-1.60844522470593
-1.7081804507376421,-1.711576203799787
-1.700244792162138,-1.7305578413756957
-1.6995324440314628,-1.728183865411017
-1.698559106115331,-1.731810881322952
-1.675203610693455,-1.717629353099398
-1.663262036846669,-1.7042601921789253
-1.6605338597068047,-1.6614332819394888
-1.6570983490245297,-1.6797216820699306
-1.6539556144820833,-1.6176489238951937
-1.6415132480909647,-1.5033141862165993
-1.6411671607825145,-1.5307127852191689
-1.6295618765458102,-1.3631728320992733
-1.62696055134599,-1.3301946131009554
-1.6157874256494464,-1.0810436875773979
-1.6152779068067478,-1.1064018123529629
-1.602188435587613,-0.7941379581781182
-1.5938450167055216,-0.5940860241045072
-1.5933382931815907,-0.5493522704540622
-1.5882448453213567,-0.36948326600825776
-1.5782394992613804,-0.15974777449563643
-1.5703836688062855,0.06797143307495758
-1.564997578277018,0.3011953999511435
-1.558645991183282,0.501195961455304
-1.553914533206559,0.6432426841026435
-1.5453980003198482,0.8926414771514196
-1.5414830156993136,0.9872670943143661
-1.5368079780246722,1.1037783009028954
-1.5332842357668122,1.2614487845371187
-1.5323891993572616,1.2865582142459817
-1.5273394119401904,1.4092574521921326
-1.520822489924585,1.5203855582176682
-1.5136283240766926,1.6820885667460517
-1.5100107355836303,1.6950342433176908
-1.50835408544626,1.7492901963300436
-1.5001621611809672,1.7873974607976446
-1.4900913631274713,1.8301270432488135
-1.471111232518246,1.6654339869193615
-1.465466982626278,1.5217347014821274
-1.464103957176631,1.4887837548212632
-1.4553536366492383,1.2537386141428748
-1.4525041355223138,1.1812535382910234
-1.450373328248977,1.045060967446203
-1.4436659850325235,0.8529282116274057
-1.4296998016707634,0.16176639873318524
-1.4273965586356545,0.10088533289161425
-1.4250112649248492,-0.006367140072780473
-1.4248523297359927,-0.02067811567521048
-1.4194779747290391,-0.34131045360130763
-1.418921713943459,-0.38873543291718315
-1.4152114350541456,-0.5960681082342096
-1.410087976239454,-0.8404879526857791
-1.4100667638121887,-0.8792602807708304
-1.4047644018717493,-1.146737963697566
-1.4045120131961504,-1.1376478552537355
-1.3985156114432906,-1.5441504825229337
-1.3702797467806194,-2.9904803061448497
-1.369337940994877,-3.0230139224132775
-1.3683978814367257,-3.0568848753330298
-1.3664727614915306,-3.1556107883154088
-1.3624150402573734,-3.318875294504286
-1.346869685507769,-3.848721808097469
-1.345692030956085,-3.8562720090215796
-1.340768448334322,-3.9862634249785405
-1.3348720695943532,-4.061620731374254
-1.3336072700485395,-4.09406367290379
-1.3246838597065096,-4.153763173864811
-1.321338379052681,-4.131288374654356
-1.3091036542166143,-3.9699433747378308
-1.3080728227346496,-3.953006230852406
-1.3071554790573954,-3.9350464546578166
-1.3060926834281623,-3.9283067301594086
-1.30583916613657,-3.9391928475054123
-1.302889850575748,-3.820584306491607
-1.302401478309951,-3.8304046054384826
-1.2973978594688647,-3.6677441472754984
-1.2938515518598477,-3.589047550323791
-1.2797907697184472,-3.0036478020575825
-1.2794363554083201,-2.9596070591955486
-1.2741300745463349,-2.7260709025608234
-1.2652204582827884,-2.2367951444447565
-1.255118109818192,-1.7023645897572612
-1.2437349206691546,-1.0641836009456203
-1.238923242076748,-0.7545373778874626
-1.2293842532215633,-0.23077062934832557
-1.216671529118279,0.3779450966606319
-1.2098418164885512,0.6876063754396564
-1.2088820566593048,0.7943651591939552
-1.2065998688435247,0.859469118312189
-1.1951049810400913,1.2411983716844974
-1.1949892774777988,1.2652436696909939
-1.1932045297667409,1.289229216235316
-1.192686877879437,1.3384390870002987
-1.189900784086867,1.4340179405306253
-1.1840469204607096,1.5058654944123473
-1.1835393188650194,1.4830052273189143
-1.1708643375151957,1.666310870512298
-1.1660826260520571,1.7376920761988273
-1.1515407034890783,1.5478873673847138
-1.1498896730978792,1.553328008023105
-1.1441439219529599,1.4021683740081916
-1.1438225360060499,1.426391326173412
-1.1432171063079282,1.483667219802282
-1.1298188938747395,1.135136830493311
-1.1034199881946432,0.3116950723638489
-1.0958225136762931,0.0826307653146707
-1.0945409760440206,0.05264911016264272
-1.0869366572376482,-0.13736153054354258
-1.0862751235507444,-0.12991983363611048
-1.0859340922701606,-0.1083966720418392
-1.0837608642365306,-0.23559495328623892
-1.071143358582144,-0.47496047099710653
-1.0658099250473245,-0.559076038622115
-1.0639547646767682,-0.49692833297181394
-1.0596801433085001,-0.5929184365785655
-1.0555123225202439,-0.5990205380759845
-1.0514589229434206,-0.6270914959194356
-1.04582659048894,-0.5564009188335479
-1.0451911196116688,-0.5620376389088608
-1.0431786486143162,-0.5656260013706209
-1.0429577556244827,-0.5503099286275194
-1.0383644134677426,-0.4938500810311751
-1.0350188309677917,-0.40905065728366435
-1.0346318629194082,-0.4372138836516753
-1.0205917267381732,-0.119451257707856
-1.019747392182047,-0.1057319469223837
-1.017230264080363,-0.013802740115207915
-1.012570585442139,0.12543943523348955
-1.0059842600195061,0.35309062845129796
-0.9939992034459859,0.8636637179257626
-0.9904185859562649,1.008070228653476
-0.9856212938612616,1.1831496928060405
-0.9666014628983,1.9776992653255263
-0.9626093314956687,2.136454964544251
-0.9615817300638696,2.1953410653115313
-0.9611246915259262,2.2047133788379005
-0.949652280464452,2.5371716701818183
-0.9392629799456231,2.784270665153977
-0.9392023090835822,2.7728089014189905
-0.9374057717237161,2.8179535989925
-0.9347728599773397,2.910468099086875
-0.928533347542829,2.9560000982461685
-0.9258009836572962,2.9858873091753466
-0.922814045251453,2.9906412468640835
-0.9203757586213435,2.949040519399242
-0.9070112922064384,2.805941074795606
-0.9065702049142743,2.826054243439583
-0.8955584564236974,2.497787782241807
-0.8934310130377305,2.4453874736580787
-0.8875554599835112,2.170667750311836
-0.8849439787836233,2.039414031429139
-0.8705953317247896,1.2519922481079708
-0.8698734923346807,1.171332159336933
-0.8569003307011211,0.28461321239397286
-0.8530284100981778,0.04857242284399314
-0.8501430327110437,-0.13525579461617557
-0.8500100982092071,-0.19993523505595454
-0.8499421675711663,-0.1960859188565251
-0.8398607670063956,-0.9940847224808571
-0.8394539296063499,-0.9995352077031383
-0.839357122654242,-0.9988716608341854
-0.8232064704499082,-2.2263157139838454
-0.8219810819054651,-2.3417362469032192
-0.8086392272947691,-3.3334008914390574
-0.7998188392291299,-3.859857734189381
-0.7995585930077835,-3.8824360036398775
-0.7939533931611154,-4.235038637370645
-0.7815446576862426,-4.814257885630208
-0.7686893964971055,-5.258393136491265
-0.7564198756540863,-5.42270065683978
-0.7523328184992586,-5.444990920520082
-0.7507733635696479,-5.45160494947038
-0.7471732937885296,-5.426996596265018
-0.7449153911785045,-5.359775865878167
-0.7433116715843164,-5.39854499644825
-0.7398828569315219,-5.361849060727616
-0.7369673284260552,-5.3603835404475655
-0.7313913387151123,-5.145672965771127
-0.7303030630294325,-5.203892428127872
-0.727414551035888,-5.043968419754447
-0.7266123352592913,-5.0256980127547655
-0.7225406483056291,-4.85776547210467
-0.7180434012506889,-4.7338957261171535
-0.7172923324297855,-4.717469216586907
-0.7011206055110875,-3.950600852060087
-0.6855762628949211,-3.104150326292095
-0.684044824626187,-2.9792961311870636
-0.671602908734005,-2.313559171256019
-0.6642236928580099,-1.8819207493641223
-0.6486035307596358,-1.0695033932328457
-0.6424910342829837,-0.7526005477913406
-0.6279295250801002,-0.2589961081468308
-0.6189674398994987,0.001244668395007989
-0.6149163373665907,0.1185101814905826
-0.6134366446728232,0.15452007928559863
-0.6117493638725482,0.15713945116870076
-0.6047608393305648,0.2965961256594708
-0.6046311242455165,0.22301400193314386
-0.6009798733742455,0.2857121932367784
-0.5986760809597662,0.3114204262682656
-0.5982012055775447,0.3004006502435185
-0.5979075916609329,0.3202122667035695
-0.591930785928386,0.3651916123333777
-0.5888543278290062,0.3924544723380896
-0.5844885800694417,0.3523743807487967
-0.5835093930555657,0.35841256429192
-0.5791082688541382,0.31094556441661114
-0.5762421410950598,0.2692196343430961
-0.5737640575368266,0.27111455229914483
-0.5697518038853273,0.22821853339833187
-0.5556897043450411,0.047909916727437135
-0.5307429499060552,-0.4336637342317292
-0.5306943274617772,-0.4755687076749058
-0.528527148414577,-0.47618020658045357
-0.5238286128051568,-0.5735830807508896
-0.5219573396861374,-0.5826981155421324
-0.5152671017454873,-0.6865263807767841
-0.5132559049948302,-0.7079681048673577
-0.5106444793303071,-0.7455143562769472
-0.5099026149268209,-0.8026568810356124
-0.504779267644901,-0.8719067430230334
-0.5021924493648138,-0.8542950942283933
-0.5016107790133102,-0.8239541667665901
-0.4984690485153722,-0.8895651779177162
-0.4920299672249713,-0.9289328913647165
-0.4761703969680049,-0.8698660885956176
-0.46554307988776644,-0.7439970063075911
-0.46195472250830516,-0.7110904308970815
-0.46146103916757086,-0.7242064527116777
-0.45365818154242543,-0.6677021796862143
-0.45133841040465494,-0.5306343976161637
-0.42905749666202375,-0.0464278839352283
-0.427625607216763,0.015765205148983726
-0.4145690399970281,0.35448519944547907
-0.411931658932863,0.4714984317115024
-0.410034218308323,0.49668906301736276
-0.4035278819474084,0.6782534108276574
-0.4006356589153084,0.7959204272066269
-0.39725797228933324,0.8497015164059801
-0.39651682031356694,0.8917766641570952
-0.39124995057290146,1.0231105995832885
-0.38761745785632673,1.0928645244386168
-0.37966928922603493,1.302489611678892
-0.3749681675285479,1.4107905045459288
-0.3722151159857874,1.5004887766288848
-0.3672564974018595,1.5837258111830168
-0.3663923689557351,1.6358132579840836
-0.362581277967462,1.6858366806918537
-0.3596990944150793,1.7537095476622258
-0.35738532552121116,1.7708210584567532
-0.356287436195335,1.7856745618897574
-0.3494218884870026,1.9169744525234456
-0.3457732537494538,1.931322191124399
-0.33868116798517844,2.0544554306258864
-0.3372744019281342,1.987960411240084
-0.32797643392933473,2.124474656632325
-0.32431235778703016,2.1187599590836284
-0.3144245423285641,2.1544494118713144
-0.3101232502750837,2.175552995648535
-0.3077729611097193,2.1353074620864594
-0.2947974683624959,2.1364319342369193
-0.27870624436269154,2.091240262675153
-0.2763683294611532,2.0670977992738355
-0.27483184468564215,2.062939382953322
-0.2734265161130671,2.040178425051664
-0.2715408644951318,2.0893988045278795
-0.2704924818579917,2.0421363766660297
-0.265650140833003,2.0507938668966976
-0.26286760388059394,2.0284407246157823
-0.2565620375282749,2.045035183180407
-0.2559140123781902,2.052923880356049
-0.2545765255675816,2.049114093262062
-0.23573490732570201,2.0654792503565345
-0.21598667812514716,2.0590875676591684
-0.21453128858646275,2.072192257733704
-0.21052230405300465,2.1192813987467716
-0.20270419035249887,2.115671544598841
-0.20052573748136338,2.140617470525921
-0.19697215465500406,2.150166979908786
-0.18089202524427295,2.226678984674589
-0.17344128515778667,2.2228153574209712
-0.17071826256464018,2.2190889312416653
-0.16728600331998056,2.28473712607094
-0.16473053578703478,2.2371199389405887
-0.16417314002531924,2.231338051129178
-0.16305351014419855,2.253394366657367
-0.1622327824260652,2.2764717271352604
-0.15952263065800265,2.2445354236210986
-0.15694935004019772,2.2044778846399535
-0.14704963516487712,2.215296681161338
-0.14638707322343336,2.158907270432368
-0.14348222059254123,2.159645961598061
-0.1428298137043953,2.1749031787234174
-0.13384944743404947,2.0976491119188454
-0.13172662233551025,2.078376124309365
-0.12520564400306977,1.953873986509966
-0.11066010982061147,1.724581805085372
-0.10905525727449872,1.7193844090860648
-0.10500481082381974,1.655446385117398
-0.09955958233095075,1.4635303089303304
-0.09908916474832363,1.502383767674139
-0.08960414218586177,1.2750670164795708
-0.08053450556043451,1.0369093860668617
-0.07216078350673616,0.8249622046744233
-0.052902870111299904,0.3317064067497256
-0.046104108559878565,0.15260766514748633
-0.04414520519650722,0.12103057556780121
-0.02127612148954494,-0.39050230501386424
-0.021015342193789976,-0.35871368868303194
-0.019094831760361863,-0.4068430590716439
-0.008229269898612834,-0.519365004828097
-0.007746412419304072,-0.5146345984878675
-0.0007116854663604677,-0.5480486566668982
0.002218804431663557,-0.5581986853059543
0.011205210476236793,-0.47279636506254774
0.016361527300230883,-0.5032219369984975
0.01878545243982277,-0.4811417419403734
0.022268928584866732,-0.4527303562850111
0.06742670638041126,0.6040714240779206
0.07091221299415151,0.7568476403327826
0.07220541308705641,0.7675089121414437
0.07457252868462128,0.8259698500556294
0.10385525309831145,1.7930085221024272
0.1071218721984657,1.8857087129739107
0.12315286218114974,2.325282962192244
0.12662973255009868,2.4424035733666623
0.13436782748026488,2.5935581929725857
0.1401105138027008,2.635753085257227
0.1405078205835082,2.6966151218376004
0.15528887990399287,2.7901553738032567
0.18433229347714963,2.64853018855506
0.1918974890748082,2.544374343121153
0.19286555681885797,2.537000018109207
0.19342143187580874,2.510238499875388
0.19604605411154719,2.5164964804596823
0.20638555998781882,2.2310504725265017
0.20746782562207322,2.191010296608543
0.209680722751866,2.1612007061529965
0.21553749338213013,2.0301974901430855
0.22585681898697318,1.751421525121412
0.23166003849969563,1.4982669163231315
0.2330368349071068,1.4979925242007066
0.23304473254520275,1.4783243758339202
0.2353761232817808,1.3520758594016238
0.23651965799782904,1.40413469737785
0.25574059585571085,0.7569132781467764
0.2609518323883995,0.5744109889878528
0.2611554310798354,0.6162255104526069
0.26274895288041655,0.5396395027526756
0.2633099360166691,0.5126553043661446
0.26652287124919827,0.4279604360461321
0.26664304746191236,0.38382047921582185
0.2814477379430915,-0.04127969919306504
0.2894758480366888,-0.23351823626021592
0.29822099626865617,-0.4883240622958823
0.30818320927814735,-0.7348950062556244
0.3088302871435644,-0.7478757998964857
0.30895023194221594,-0.7278950928846484
0.31178229537508706,-0.7694009974603312
0.3212765241960085,-0.9580024119461275
0.323264926832596,-1.0120348346845731
0.3243142610958909,-1.0432673861771988
0.32447753445049443,-1.04994220665953
0.3249986246849508,-1.030018048074468
0.3356232049217782,-1.188908991282705
0.33793823724416416,-1.2696410486746983
0.3384054510287413,-1.2043834041504047
0.3393825050505188,-1.2733530126039028
0.34193922267195376,-1.3268344102060785
0.34380365827666637,-1.3084330787140923
0.34872659731093236,-1.4040781789735104
0.35833828542374224,-1.444632963947047
0.360121412746373,-1.5011965815464503
0.36120762051298483,-1.5004676546085673
0.36139121712689937,-1.4906282087552607
0.3722747578217347,-1.604851787594117
0.3923954971962509,-1.727178363205832
0.4039539126759757,-1.7013768249822598
0.4099378829728053,-1.778232145287477
0.4163127486275835,-1.7377605545644288
0.4169221480460492,-1.7646752428632073
0.4217811249911998,-1.7258637372286878
0.42564820102206014,-1.7507067517889137
0.43280138444412897,-1.7096868636511942
0.43827742567180294,-1.6968467756059966
0.4528742648489086,-1.5649912019571315
0.4608925792305065,-1.489550829073267
0.46386102185281874,-1.409042887914835
0.46652339144126387,-1.4028330865112526
0.48463160113008374,-1.0516630721087548
0.4880205874100416,-1.0051569743453235
0.493205745685632,-0.8666404366410113
0.501776943428839,-0.6448764825123747
0.5076652533667434,-0.5081696510126885
0.5184828547924911,-0.18243201761803685
0.5211950041637992,-0.11510772074013592
0.5263484737092305,0.059102557611569725
0.5294828979948316,0.1750693852767712
0.5340096130103467,0.3005226997440824
0.5347151834941344,0.31084683882014474
0.5395014788328933,0.44334749331303747
0.5417288774362632,0.543467394607672
0.5567325586860283,1.0036072329347436
0.5590249891585479,1.1207985174264692
0.5740519267977975,1.4719960786301218
0.5813979005396721,1.6181901761113329
0.5943660091806913,1.7491660740252493
0.6045604929450832,1.8527616529944513
0.6063061419666216,1.871373221721229
0.6088681512439909,1.8182241283983693
0.6174397693674178,1.764103829862461
0.6245715839838226,1.7293366382778932
0.6308687289741775,1.5757648239643838
0.6312365357081262,1.539241483905539
0.6324386537197801,1.5067778489766028
0.6357366535130193,1.4726069799316799
0.6447317062833937,1.1770320154494556
0.6450241104951022,1.183958773439719
0.6455985896952905,1.1613183178833961
0.6463659225804737,1.1125160663367306
0.6505196440343815,0.9580848235655482
0.6554660177448879,0.7555239908737964
0.6598681070541526,0.6008764713278851
0.6619181416757933,0.47844123668072597
0.6753239514058889,-0.16016129489417147
0.6781578407049942,-0.3417747573725902
0.6919167905422157,-1.1174219492379385
0.7061473645410441,-1.885884817882035
0.711003660057834,-2.177574081331426
0.7167323955413485,-2.4654772538792424
0.7237429565889761,-2.826806353538047
0.7258526394978153,-2.914337598110988
0.7342559895468126,-3.3151349536377563
0.7387487246628517,-3.467143472122271
0.750292374608942,-3.8681008130585677
0.7561118843841514,-3.929416778900836
0.7597149764739921,-4.017891982397692
0.7604580176517128,-4.004618272560478
0.762139041664712,-4.032790726366053
0.7624922528083076,-4.079753722912571
0.7689083762562992,-4.132532140028024
0.7690062360019692,-4.081561017171252
0.7732392500472729,-4.096634708288517
0.7749417764859299,-4.133967188171245
0.775249132162898,-4.081533977797576
0.7776584544370113,-4.111128357707527
0.7818861184620793,-4.068018664794456
0.7845719240344673,-4.0824524760687355
0.7864346078497313,-4.032084402678111
0.7876089954109293,-3.993827892479688
0.7898302895229046,-3.9767825469504428
0.7912346249218354,-4.005399212011791
0.7932287192920091,-3.908329410851562
0.7985220749791964,-3.7457307903402484
0.8021401042763676,-3.641043435162018
0.8030696566447615,-3.6042037599404884
0.805777668986857,-3.5090978508670303
0.8066633664319749,-3.478473133757231
0.808537094131573,-3.43290598427628
0.8142017733813174,-3.1873100270584143
0.8146598491989843,-3.187831208099976
0.8207498959106334,-2.8624182158009748
0.8349597046901343,-2.147300996823553
0.8376469749302711,-1.9630796951132123
0.8466803970691021,-1.4944537872618588
0.8568641710428393,-0.8698358351387283
0.8586382941888653,-0.7434433954368176
0.8693152398730462,-0.12559920159135055
0.8902682881832487,0.7570330319329126
0.9004885729806809,1.1916453458763716
0.9021768702134452,1.2343048315701055
0.9088446533087646,1.4622695344711838
0.9203116991330011,1.6005139971616904
0.9237519916912635,1.6415677735638234
0.9278141280617662,1.6956252887425254
0.9318131805756056,1.6878210509840226
0.9437476205700381,1.6107106064244343
0.9484507509363453,1.5336895039083693
0.949100429199849,1.5260173092397749
0.9609989766321969,1.3008220651196785
0.962298080962904,1.241071764705356
0.9624798679517408,1.2649755777558591
0.9730936445000444,0.9910980481926138
0.9744819267284468,0.9174810927404115
0.9971302222719705,0.22968604176500307
0.9995547671534895,0.17512328884201633
1.0024909977630578,0.054845834394930765
1.0057006897971714,-0.011341814441416938
1.008151411634616,-0.04418367756939645
1.0169583317046733,-0.30048693020034156
1.018764670758788,-0.33857598225141405
1.0194961449489721,-0.352374913754828
1.0219095236591542,-0.4139258121619106
1.0256336560278,-0.3856707420284934
1.0544239644335338,-0.5361599423711313
1.055252628946974,-0.5770044584318851
1.0576173485223137,-0.5550296671424263
1.0580074905886665,-0.49514505187478025
1.0590131600510517,-0.5531736420440748
1.066733118525959,-0.3711368544750861
1.0743104243480754,-0.2633011316874188
1.0760067125755626,-0.16601655376662897
1.089300021572008,0.28631055361609337
1.090965566580027,0.3253779734733178
1.0920149483974297,0.36313317409633283
1.1015170921012771,0.7163531770418569
1.1092276310779434,1.114425881597533
1.1107501206393202,1.1538837043406358
1.1254405412820185,1.7843672180633394
1.126774679059574,1.7763504975796927
1.1345236212881593,2.119007478077401
1.1391765965200253,2.2390961116673203
1.1624272535729263,2.914374238983642
1.17170653323344,2.9531063920766774
1.176361931132936,2.995724590491486
1.1819064399733898,2.983269843395434
1.1931238098876387,2.7838680268243987
1.2170510816478313,1.8493231715982592
1.2261752626654747,1.366652435184443
