n_harmonics,base_freq,magnitudes,instruments
10,1.871693886148389,"[-0.59803684 -0.64817565 -1.29566126  0.78571926 -0.66164794 -0.88428859
 -1.37755165  1.89261332 -0.69774828 -1.78074734]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.6281837358680944,-1.9164945795807535
-2.6278054716402686,-1.9019428701217695
-2.6268845041555275,-1.9496630217273767
-2.6242218438533955,-2.0002315752555386
-2.6221277902093156,-2.087862679785936
-2.6215718198473716,-2.1260286142703633
-2.615682576750777,-2.3203552559321468
-2.5987665075245143,-2.8691842541612553
-2.5895747050091265,-3.1406429120883983
-2.5878666461243203,-3.2366561871227426
-2.576724515845693,-3.5244300835536904
-2.5648709579981617,-3.8637369537960744
-2.546909955376833,-4.137695287502246
-2.543002126385928,-4.204781031585996
-2.534422900090847,-4.309940180181237
-2.524311385135911,-4.333514279788906
-2.5154216424880653,-4.35234042080298
-2.50889417764541,-4.344346429096721
-2.508380938296855,-4.334488236722809
-2.4960951860657214,-4.280369733930604
-2.4930888416080794,-4.235781035840313
-2.484085231517642,-4.148891381285523
-2.4826258308668105,-4.154224004538816
-2.481110315860631,-4.135848898360821
-2.4796515804473627,-4.089804003582989
-2.476626377901718,-4.037537812007748
-2.4670827111383518,-3.8838299134017578
-2.458486510136353,-3.7252249812189504
-2.4583632488276272,-3.6998216744976054
-2.456024552356907,-3.7223774510015244
-2.4416772819355126,-3.4210166771469748
-2.440489002129749,-3.349132096240897
-2.4387051295436954,-3.3135830375862594
-2.4319506983514305,-3.17983613476159
-2.424090514248472,-2.952989112991921
-2.423967731612005,-2.9880586482140523
-2.417178790520701,-2.8132536311124587
-2.407370787652531,-2.5959502548596536
-2.3865021168248015,-2.218450026849287
-2.3854869903771156,-2.1596663244629912
-2.3766692021123386,-2.0651997105826516
-2.350853071769877,-1.7540765235929114
-2.34215021143547,-1.694105041699317
-2.340561717561192,-1.668388350832746
-2.321380587856982,-1.6244702679597673
-2.318318780653697,-1.5827160502973103
-2.3159306859634836,-1.5648483630868981
-2.313341055923216,-1.5527293397358404
-2.305977431132826,-1.5614275723082318
-2.3029242860635613,-1.5898879203916507
-2.297387611293785,-1.5327851608017649
-2.294313967962145,-1.5692642684962326
-2.288798078590123,-1.5501610834406274
-2.274134536479237,-1.5908042962493292
-2.2690456479812404,-1.612271385474863
-2.2679830380746298,-1.5761176022949193
-2.2627058139599976,-1.5799925901278564
-2.2611446248465423,-1.5529712498191226
-2.26049576071825,-1.572269382110639
-2.2530936625371547,-1.5608911994791372
-2.2512782291931845,-1.5775450034798157
-2.238461353457386,-1.472545794205655
-2.212234958739624,-1.1862065543878015
-2.2053439905609897,-1.1419752353911652
-2.204721171503225,-1.0937653472886404
-2.2021939176468663,-1.0416919990372682
-2.1787267266566337,-0.531137190661044
-2.1781193029332293,-0.5371603497202777
-2.1755624964270934,-0.48373920670917564
-2.1659661964933528,-0.21190180560748517
-2.163541226977216,-0.12070221769911528
-2.161276922459722,-0.05489533142417657
-2.1567576983523393,0.10437348671128306
-2.156104541997027,0.08870944321400497
-2.1527492107484054,0.24637386004276457
-2.1476577299587394,0.3520939778333686
-2.142573679785721,0.5563175222178743
-2.1414118617447557,0.5725410544430343
-2.13421509920268,0.7835256249544423
-2.1304028561663655,0.9261694226535807
-2.1213991475259606,1.2392136342018902
-2.113697007818922,1.4119173891138397
-2.1119845277700637,1.4645658011593388
-2.111867659994177,1.490615244030588
-2.1035452798505423,1.7710756570086499
-2.096629667632978,1.9787295588552172
-2.092653697429432,2.041361775310396
-2.088466551011151,2.170363067575275
-2.0815530348040285,2.3735201889028037
-2.080230324342653,2.391938321010935
-2.073441701665139,2.5500110114954655
-2.0725004405195104,2.527913387984957
-2.057531576375837,2.738968040279568
-2.0475808391389467,2.8858808714779096
-2.043345689416789,2.92388163489052
-2.0425974067604535,2.925972626899631
-2.029244768424314,2.9259812370769267
-2.020691742905298,2.93352993643522
-2.0074268255493415,2.7917999561351454
-1.9946313384391405,2.5836743285021533
-1.9743041339641627,2.084218520777685
-1.9680703094333525,1.9418149478892877
-1.9545509703893145,1.5203699759181624
-1.9495346732648724,1.3123291328145914
-1.9474829131365186,1.2943966718328395
-1.9422716737125603,1.1372347376031826
-1.9396511386654658,1.0575335746802879
-1.9197816940690366,0.37985609158024286
-1.9168684845959156,0.2788652903579254
-1.9119359852983644,0.10731945493165067
-1.9109354167638264,0.07787807652741877
-1.8990329605735305,-0.2533266901322857
-1.8961419811563216,-0.3780074334996414
-1.8851636069244944,-0.6771332422545663
-1.8785367732926959,-0.8262896397282489
-1.8670851405198485,-1.000277970044747
-1.8522395927035116,-1.2971216811926225
-1.852073500167644,-1.2771943629376021
-1.8519931137705046,-1.2703189054985102
-1.8373237372804594,-1.419640850443914
-1.8363128447807293,-1.4054774110219803
-1.8323896159330904,-1.4822662286356056
-1.827785335050727,-1.4849480142562557
-1.8266371603177443,-1.4635803975281554
-1.8154729028399574,-1.5657196440339145
-1.8144447977333582,-1.519258579112237
-1.8087333872213975,-1.5274939345158332
-1.8061120754251334,-1.537058646723384
-1.800502425837262,-1.4903315075953383
-1.7993977341126772,-1.5215436074363167
-1.798038342466036,-1.5161464342195927
-1.7769352660561082,-1.4021370539890388
-1.7750925730981155,-1.4345469752230418
-1.7707768476954693,-1.375840328781367
-1.7693663262883805,-1.355352529327276
-1.7686897234816974,-1.356346195010431
-1.7638657148354315,-1.3826891782366133
-1.744998403292742,-1.3199149303907223
-1.742468860238356,-1.27768878751378
-1.7421091952714476,-1.2946905516610423
-1.7273111330340236,-1.2641181224134275
-1.7253943118843813,-1.2929491529810924
-1.7172312200543265,-1.2927441839838765
-1.7168018109408107,-1.3021345001952744
-1.7165615124546427,-1.2866618825430178
-1.715724150817496,-1.3350909794001597
-1.708717358280582,-1.365143517822637
-1.703164155518416,-1.4035350958932051
-1.6964229965312496,-1.4576554075825914
-1.6779237803762352,-1.6702370285214465
-1.6624544901873104,-1.887718220246622
-1.659595989087812,-1.946295677814087
-1.6575581322462707,-1.9884207260171118
-1.6486306156654917,-2.1676561098724245
-1.648612563840832,-2.1241686471460026
-1.64144042399885,-2.302218289221397
-1.63993917456969,-2.254224341724215
-1.6240047539682687,-2.5564294534723273
-1.6231282398312659,-2.5676448572964308
-1.6040934371005033,-2.766637444906214
-1.6034447537573426,-2.8059559486922994
-1.5961565391533719,-2.9061174434961496
-1.5960141147169933,-2.88288120962389
-1.593994488191191,-2.885414323221328
-1.589156661174007,-2.8868369274885355
-1.582082164849974,-2.9398772484765407
-1.5697911957840507,-2.880480524198998
-1.5617688636219593,-2.8186904750345967
-1.55551588462078,-2.7228455505961304
-1.5482526958973937,-2.659276466560082
-1.5467873878617764,-2.602438129176447
-1.5363346496941932,-2.344490793722678
-1.5188736838750347,-1.7385578683510619
-1.5143535911887158,-1.5373336564841793
-1.512203414605625,-1.4304632004912328
-1.505475592594494,-1.1605224041077686
-1.4986451295451237,-0.809935888324683
-1.4962678016670126,-0.6969315936720799
-1.489012841534497,-0.26910221494036607
-1.4866593211822199,-0.14216172681201003
-1.484962501453262,-0.06843437251925895
-1.4781312799087203,0.3568746766701746
-1.4682251257956462,0.908579862672744
-1.4642971520604458,1.1009036184565333
-1.4409400868398088,2.6098143959375113
-1.4309966036723165,3.105930211549864
-1.4293830417984281,3.258489819365079
-1.4208648586710533,3.707011033849921
-1.4149165390325975,4.042559802642427
-1.4044914660502597,4.518469867260505
-1.4035395982504733,4.563769833442968
-1.39969800119203,4.685611053891815
-1.3792525442421786,5.338611729765884
-1.3791907958732312,5.2920696508705305
-1.3783686462860296,5.360746810009239
-1.3758747862152743,5.386399107960033
-1.369299075036909,5.512352182194339
-1.3650300694262238,5.560350203887094
-1.362222171933212,5.527577940431036
-1.357931396850587,5.5807434639477265
-1.3387286736378998,5.408431329820324
-1.3329526480265355,5.333525336143267
-1.3327122094069193,5.276340169900575
-1.318680849807309,4.846772493418611
-1.3141334417698605,4.742943297559142
-1.3103224125692368,4.56311224009695
-1.307605730603078,4.408005676086721
-1.3000461483059913,4.087301720743841
-1.2917909664351648,3.6187180088144077
-1.2910636261755126,3.5843785566610356
-1.289915685858043,3.515807478149467
-1.286519314301932,3.3461612660608897
-1.280955077746641,3.0363625794348237
-1.2788497837416808,2.9037667760111745
-1.275547433999627,2.6974116675690607
-1.271123105995686,2.401070574403665
-1.2696487530230767,2.264738941602357
-1.2667177580323676,2.113766930181532
-1.255681522478181,1.4327340218087834
-1.2464540853535397,0.8298313088021818
-1.2458545954251834,0.800869313617861
-1.2438878789294756,0.6886951200321147
-1.2421462248221364,0.5693678563532694
-1.2396532350049017,0.4253708920202023
-1.2334187923940476,0.0699709711594972
-1.2319895583421558,-0.042919442819478605
-1.2309666483916046,-0.07470429765900546
-1.2273604979649717,-0.2769215301120106
-1.2150882421411175,-0.9783368027332233
-1.1937624913262481,-1.8579816683304906
-1.162618696383326,-2.3887848089452604
-1.1597966264316815,-2.446286506816864
-1.1585857636632422,-2.413509248439882
-1.1546873437769045,-2.3962595324672384
-1.148246419727175,-2.376663953516475
-1.1346037361116437,-2.1630581612570308
-1.1276396243988305,-1.956147571933622
-1.1070511835140457,-1.242563000800045
-1.0969742433213099,-0.7440906751233263
-1.0963700176064992,-0.7211391200938869
-1.0897628838703022,-0.3542802257646636
-1.0863185037935936,-0.16674852615812633
-1.086265977454566,-0.17894749273941965
-1.0768741505737265,0.31428270004091585
-1.0728942471110658,0.52322325496974
-1.0703623837060243,0.6472945136026388
-1.0557360371215485,1.4772615258741433
-1.0500818519525728,1.7319494361587402
-1.042825722956801,2.108342510337643
-1.0321820686434393,2.607473227814339
-1.0314200601555377,2.6851562686246995
-1.0280873135346005,2.826602594910477
-1.0193757265985082,3.155699980656247
-1.0177824515149874,3.1746037651372863
-0.9736775334265717,3.8782388383574
-0.9726465624696967,3.905576376704521
-0.9715740098043542,3.868487761819297
-0.971285345181153,3.8630922605080245
-0.9626523989589435,3.760247514867623
-0.9427112821701322,3.3015528487021304
-0.9377644648831849,3.1718138149901782
-0.9366813520314747,3.1290565518396534
-0.9337107130613846,3.018207870275792
-0.9295509625802407,2.8285802643883744
-0.9229293718265459,2.5468030768869667
-0.9197659813702401,2.424752029999097
-0.915689177655358,2.2605700547430247
-0.9115156936837865,2.045708040651866
-0.9086018267857927,1.8277197172167066
-0.9072603872291509,1.7930488426486606
-0.9069916007001453,1.8038754260893628
-0.9052282241547251,1.6464350525762543
-0.8916592659729732,0.8946392083409976
-0.891184852781409,0.9180768329457545
-0.8764849409548496,0.027851055124718405
-0.8670836887424191,-0.5142155396617091
-0.863828963471108,-0.7120235980042701
-0.8453873827043408,-1.7186337228791042
-0.8400159912100995,-2.0125084988333244
-0.8305964753108932,-2.408664681835725
-0.8190563742361983,-2.8535314782655585
-0.8170779224671048,-2.973823802008294
-0.8158725470680999,-3.0283752051646493
-0.8017919720287896,-3.396176366219482
-0.7980394801377897,-3.5039193444779486
-0.7838975805450596,-3.7386607009879467
-0.7824176577887858,-3.7024180766262282
-0.7783628263827289,-3.7153906288589136
-0.7732623119599484,-3.744723455209272
-0.7721639670017622,-3.784557433544458
-0.7662994796867002,-3.777588679281708
-0.7641890833929601,-3.7314854606113124
-0.7618351338137583,-3.682109041900361
-0.7613185528384823,-3.7602692537394797
-0.7529682966992777,-3.6525403750030936
-0.7499272961990764,-3.5912935463605424
-0.7363838031639727,-3.3098540722932475
-0.7357778305549729,-3.301448673553251
-0.730441910801181,-3.1336456770119296
-0.725705368073843,-2.980111119214208
-0.7231586130082173,-2.9218245750164087
-0.7208348302505234,-2.8259922602741714
-0.7163069309853407,-2.6774428180047476
-0.7144858813611101,-2.5991073548450268
-0.7009738208203649,-2.1502257068169692
-0.6948146090351583,-1.8606843709151881
-0.6944943745006169,-1.8206438355725192
-0.6914303262458805,-1.7113185045833192
-0.6866096333217886,-1.511398774747865
-0.6774753147099233,-1.107848032600058
-0.671801650886521,-0.8913978205446474
-0.6690198830241005,-0.7462170360190353
-0.6622298941813582,-0.47506720246468137
-0.655368875732151,-0.16663918450620666
-0.6548783435964118,-0.11374783400181761
-0.6532430197690111,-0.04633281130268976
-0.6519896400284702,0.027594039236611724
-0.6508864881312055,0.0011078151137848494
-0.6506117825015192,0.08974949779469639
-0.6330116171717495,0.6941142221162134
-0.6329188111966899,0.7103107280004378
-0.6197917692103472,1.137758100262103
-0.6156573208345666,1.2452041400047125
-0.6148032265151837,1.2611953652910128
-0.6047313481981975,1.5336938458324594
-0.6013459704947595,1.6448210954236933
-0.5997986942227165,1.6720672918672244
-0.594839489371572,1.7759910367029283
-0.5882088780395698,1.886315522369193
-0.5872339931528705,1.8999659925439487
-0.5846853327435282,1.890044712066478
-0.5843172880321421,1.8969776414388388
-0.5802081410926201,2.003143711704297
-0.5774328879069683,2.0389916005702298
-0.5764924574719599,2.0412973180669445
-0.5699595200201459,2.0631606783075136
-0.569729017973474,2.105711189868325
-0.5524763331285509,2.1494907310334574
-0.5502656625213849,2.191308618429063
-0.5480707466135857,2.228571846408663
-0.5466573349682973,2.2160846510670464
-0.5390535208444618,2.1687567856276315
-0.5384566541632037,2.1754204877826635
-0.5328583335915291,2.1923890339814367
-0.5301503565325998,2.1592912496676715
-0.5267877993038557,2.144675192461063
-0.5175659777867123,2.0598713470410477
-0.5157145717362241,2.0644206985398825
-0.5086742150380497,2.003172484820804
-0.491372945539851,1.8558304889449315
-0.4895543645738023,1.8136704627311138
-0.4890219600945396,1.7813205546277946
-0.48818275363716346,1.7932059142572678
-0.4824275763789898,1.6610043356296296
-0.475274297596072,1.6197199713126416
-0.45552741437526434,1.3555015671916935
-0.4550574655814592,1.323046781541716
-0.4542740533720977,1.3372965099463117
-0.4499141215646234,1.2735724287668801
-0.44802863288490435,1.2610410663851437
-0.4463590419468111,1.250105156985988
-0.43557601314140104,1.1476730465448608
-0.4352932057475001,1.0875170127927798
-0.42877867511615086,1.031149435072877
-0.4258763170152662,1.014117469268243
-0.4170235793207313,0.9000116998748693
-0.41676740894442377,0.9120342431072679
-0.41008093629628917,0.8848044045563256
-0.4087239849311324,0.7989429999449847
-0.3875331595426612,0.6184321284514369
-0.38456364815283584,0.6118779555610802
-0.3817309569015821,0.5930869217086783
-0.37549748672673466,0.514035940319237
-0.3729665335357111,0.4972445457473411
-0.3614774697106693,0.4191997193574339
-0.3610968310957361,0.36149113036399905
-0.3549185879066279,0.39857552709945876
-0.34758852434162435,0.3246855380105517
-0.33604632380665933,0.18243012754684737
-0.32789022227349607,0.1792823126226089
-0.326789625260667,0.19703056049285544
-0.3250469958407112,0.10646767752624427
-0.30764501794848176,0.0464534791954115
-0.3056864859150452,-0.03428240302108655
-0.3056509799234002,0.011753936865240802
-0.30150789078101603,-0.02551989541279176
-0.2988553514342769,-0.0060245441297575655
-0.2949547077762942,-0.0686476860715732
-0.28849190486631127,-0.12006404012992715
-0.28438276534244267,-0.12097884101629564
-0.27807751588310303,-0.16722112579892376
-0.2749725990689975,-0.18706125111812646
-0.2743877137140558,-0.1898765900647501
-0.23166841541805283,-0.46202369038990476
-0.2227625264479416,-0.47415314030808764
-0.21991137505923586,-0.4480335717077929
-0.21920055642610636,-0.4287129597008312
-0.2161387361698699,-0.45699383792046394
-0.2116323536994189,-0.45964173724629864
-0.2070067598455596,-0.4846712835040836
-0.19548606642728306,-0.4361802275547159
-0.17628794461474406,-0.34996871818379444
-0.1707857507575028,-0.3270216807742939
-0.15598961692739044,-0.16655297115688875
-0.1455112609723459,-0.043939491026706815
-0.13910852506237603,0.03888243034217946
-0.12761031788399047,0.2151145387549679
-0.12032994851408318,0.3536578069087529
-0.11215090165460051,0.4943829694379721
-0.09991770198204053,0.7976974541062297
-0.09864242026424996,0.8044238594735741
-0.0947943600838328,0.904528379354678
-0.0937152554540317,0.8804334708384506
-0.07031090485224611,1.401520751100588
-0.06646300953788264,1.491358363847508
-0.06443804406695985,1.536261710519821
-0.046795815574989685,1.9172079544534075
-0.04462082745584972,1.9486488033143723
-0.03911490790846006,2.0594486062082114
-0.024918251805215785,2.257360857843289
-0.023306897903980772,2.3577706666975407
-0.0181621920152244,2.437489283132507
-0.016547847006068928,2.432023852324908
-0.01155348172834536,2.5207116620085412
-0.011182010266463038,2.5198886887739995
-0.009792678839323443,2.5518827689540835
-0.0026989919251976247,2.635726212746524
0.012805516299947861,2.778727720788877
0.017820926856722874,2.805433653957938
0.018355714207751284,2.798416201285926
0.019198333234657028,2.8594373363932366
0.02030434178599272,2.855919262243122
0.025936962097026672,2.8951056252060026
0.0365886998474263,2.9910229444080056
0.04025554167110723,2.9566913717586445
0.049649565484437996,2.989257290029243
0.05351376399573482,2.9814401575562672
0.05462977865788243,2.9721827140104815
0.05565812373090884,3.0071689321490664
0.059820398616655446,3.005891266586432
0.062077594018884685,3.0206649447407337
0.06976306048329084,2.9797826777906096
0.07233181912106401,2.9541924492534424
0.07946328434744387,2.948583285734264
0.08259740489146283,2.9339867089183707
0.0857822676430855,2.924835270761497
0.08919183923544072,2.878359928338309
0.09499625642847942,2.8423869617518966
0.09953360832284774,2.8622459604633708
0.10458486929302424,2.8169011390807626
0.12664113909019825,2.6963547665781746
0.12941798028773555,2.6274124448822667
0.13000435128599896,2.5870194986225483
0.14991841243040405,2.4956073404439576
0.15600771344514275,2.4738940517225885
0.16851120054389046,2.373742940278364
0.16885197286925813,2.3131722872536855
0.17367917280703926,2.3024499565376133
0.17764430781715435,2.195815263210586
0.17845176779155913,2.214920782707072
0.1830634387422041,2.235311269315045
0.18712534185059315,2.151647084949168
0.19157099187207516,2.146748025913689
0.19432571336915183,2.1054794216101147
0.19898674992888932,2.0425685125576525
0.2002896619061012,2.0340713198802245
0.20389094677983088,2.0314536224897637
0.20613427384012395,1.966968364596845
0.20985009672915256,1.9282043370115507
0.2115639991035021,1.939044303674304
0.22426110285615142,1.8692546042164362
0.22666651765429568,1.7470460497350007
0.2314887061691513,1.692693866369273
0.2331562278771253,1.6953877948965126
0.23600313117185934,1.663656910547212
0.242255709106713,1.5844668525815766
0.24891519913567128,1.5339460398969431
0.2503360093281257,1.5570584499348359
0.25337033623189953,1.48584874454717
0.27030015708506117,1.1967470264972366
0.2752849491280056,1.1214417661841356
0.27989144492913276,0.9914916419725571
0.2888311245805273,0.8873827350704483
0.29369832772695315,0.7968847016146209
0.29801707822030554,0.6123809914587065
0.29948229990076136,0.6435205482299402
0.30444533589953515,0.5456522962654258
0.30961631157467906,0.4389187974150094
0.3325534408150572,-0.08394813680151847
0.33462278660178146,-0.18433944474412745
0.3395537518942877,-0.21967591366373418
0.36015564006383993,-0.7999271943708716
0.36699498513004425,-0.9700586895396158
0.3778627200651665,-1.2033813817947598
0.38004870042549665,-1.2651129454064898
0.3941486952729498,-1.5327325009270434
0.3985349967903433,-1.6423307428305973
0.3998429731794646,-1.6303317070679575
0.4168177489927616,-1.991440031709163
0.41840183006242215,-1.9861598072916966
0.4313049644332647,-2.1947227333921973
0.43701242076770797,-2.239923227096679
0.4456863039345773,-2.2466575903622057
0.446980449911079,-2.259264984087525
0.4487248073736305,-2.255608272576911
0.4544815981286505,-2.2457173450485235
0.45647998195569617,-2.258830979636369
0.45830935281371943,-2.291732559072755
0.46115901577292817,-2.2636346481656138
0.4622215294161549,-2.3043647355919665
0.47552360641972147,-2.2255940181659506
0.48988152765358794,-2.152068018867772
0.4927482687236786,-2.081145724164426
0.5025820536059098,-1.951958505893831
0.5097723164117305,-1.8205630901110827
0.5116266490847767,-1.8093248384682568
0.5147642904479861,-1.7477094768874908
0.515531805893243,-1.7322287877608054
0.5337566119253525,-1.3860687924469488
0.5369524837566333,-1.2905002903131872
0.5395909621524586,-1.2603024891607553
0.5414654788595494,-1.21484970965
0.5484301014545636,-1.0541651911200527
0.5494610035918717,-1.0987028150702631
0.5507832447527377,-1.0305312927620671
0.5619289129513856,-0.7555664424469765
0.5629295325526442,-0.7995249101733868
0.5741364328392784,-0.5367908907847501
0.5762655818609463,-0.5259386995564878
0.5802135384584024,-0.4529140512980423
0.5807965272315254,-0.4413046622011432
0.5886058876157652,-0.28683003292780623
0.5914429216935204,-0.28155507594672036
0.5929910154674438,-0.25047904128208426
0.6009715694326401,-0.10806118084402579
0.6031671681345134,-0.08330448877071299
0.6053729328862802,-0.052640904831991756
0.6073721452229677,-0.05574413970132752
0.611036330575307,-0.014026552304079037
0.6172050756035965,-0.008056436039252851
0.6263940515612973,0.07590778523570177
0.6281910904446999,0.057368431474884816
0.6556260902007276,-0.05160029395754875
0.6564907761510956,-0.08441357217456912
0.6592204293351429,-0.14307303965184648
0.6599054838514284,-0.14231247779313916
0.6653187735023538,-0.21506322133921912
0.6653782164192314,-0.19064116208328302
0.6722108670460769,-0.3442938226860194
0.7010512082869922,-1.0668375720608994
0.7034028932015342,-1.1337035676326084
0.7120033346710004,-1.3570549412346595
0.7187877261887481,-1.5889207819723916
0.7198245331676767,-1.6665251755936439
0.7221177806472143,-1.6680020079681694
0.7231462797965831,-1.6887048417237425
0.7237768620123823,-1.74608837663566
0.7265168146076437,-1.8058686381225362
0.7361661891134177,-2.1738169893189774
0.7398979165892161,-2.3406812504901775
0.7403061214634334,-2.287133230604484
0.7510517573577795,-2.6056646628774454
0.7645871715916068,-3.0601136792195884
0.7795513213071086,-3.514354088546261
0.7797888230609322,-3.5191049066067603
0.7886771614867287,-3.740397985665751
0.7932913759248579,-3.852622340767006
0.8038609988211376,-4.037774471942812
0.804999236085516,-4.052440198119171
0.8182908029864691,-4.258879748966654
0.8229166629414157,-4.339194767385119
0.8254669426023113,-4.318702784277154
0.8338563712730336,-4.367156157148842
0.8393826155924851,-4.3551410329250855
0.8474077397230655,-4.363558047837286
0.8500327205629894,-4.4028222952911475
0.8523501040281589,-4.373213377825151
0.8526746468658057,-4.3562708250319435
0.8546918320009604,-4.3611450840018415
0.8645391767812436,-4.231389586364788
0.8654005262693056,-4.232955487654318
0.8774259417636463,-4.131816617823454
0.8792304750573336,-4.09123340801083
0.8886753613731475,-3.8959153159719566
0.9001625371119037,-3.678321266604017
0.9008341252759946,-3.709787400459666
0.9351768122964987,-2.9446645514702348
0.9363073258362831,-2.9235074070963933
0.9395271167110666,-2.8696391394156358
0.941123956262846,-2.783445668634568
0.949632692949617,-2.589980005360913
0.9528859976798509,-2.561798824673761
0.9685514349539783,-2.2557821840820425
0.9730395374624607,-2.1462536452875316
0.9752899975001323,-2.1261613737533325
0.9806680924702205,-2.0562137357854113
0.9813049931240032,-1.9983490507561876
0.9848353864130845,-1.9759115340372144
0.9932345707019179,-1.9027521330555162
1.0009329801187512,-1.8043209127917976
1.0038723743736444,-1.7771506249777642
1.0104165906652156,-1.7278639417585657
1.0225355860158576,-1.6190841075414235
1.0260808142159217,-1.6080189949538208
1.0261729520871565,-1.631628294105311
1.0312916105603618,-1.6131104943612902
1.032539159007916,-1.5682188899903418
1.041039552932559,-1.539901120159804
1.0530890936948634,-1.582345817474488
1.077061292372643,-1.5825906373001788
1.0783295336506127,-1.6027777886727488
1.0792519669346943,-1.6151483116224874
1.0831845073635087,-1.595280026170462
1.0946502283791721,-1.5714626290428444
1.1035955328906795,-1.574096314929782
1.1311680472395738,-1.3685597942732142
1.1385506463557578,-1.2666797517441175
1.1389797708641138,-1.2902492431708885
1.156847867948426,-0.9986720145640163
1.1630622033003748,-0.8746810234861175
1.1650947546442945,-0.8798490747317297
1.1698568950075678,-0.7382414389869693
1.177076018863577,-0.5495367183659375
1.1838613933503384,-0.37603835455674944
1.1844865464697234,-0.40384799482544687
1.2028736472980528,0.14751179895149422
1.2087598838885816,0.34819331627859307
1.2110852864887747,0.4497523599662575
1.2149573417095576,0.553458063215075
1.2203343663419002,0.7410360720895651
1.2322839446893088,1.130074377071035
1.2359965966733242,1.2224807247556413
1.2373886005391306,1.3109260195782213
1.243619581492755,1.4538425537061508
1.2510972412411476,1.6892602857598817
1.2549633198206367,1.7903583732456076
1.2623257791558338,2.0389896294360366
1.2691258737117934,2.1864700456952284
1.2703892984629785,2.231078869966901
1.2710922325611005,2.209085939093608
1.286980840651463,2.5742824713905286
1.2876345297937828,2.5759806070961746
1.2899488951499558,2.661191913953571
1.295246875423052,2.7283529962048094
1.3010765409224945,2.7957468454386394
