n_harmonics,base_freq,magnitudes,instruments
7,4.10537089463759,"[-0.34976214  0.61199198 -0.53237683  0.32918806  1.37930008 -0.77496584
  1.18109869]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
-2.5670374727169345,3.0439614028664375
-2.5663201419199777,3.0657985010660784
-2.554088988812767,3.442957055661266
-2.5519735612917,3.4767576914114127
-2.550616341257557,3.51093518914303
-2.545244721753135,3.5713135505815785
-2.5435655799027996,3.5864232557650717
-2.542040095752991,3.613949401316546
-2.5412210803530764,3.608128583541033
-2.538083762367132,3.632990968539513
-2.536554647099498,3.6125819610276775
-2.5305079017784404,3.5872326452561314
-2.5181166713041785,3.3448065913457983
-2.5094077438549416,3.030791745470785
-2.5072186509563563,2.955188410826459
-2.5010756357435366,2.6564498536380348
-2.5002396599309544,2.6079188062051126
-2.4998688398421507,2.5915190606265925
-2.4990650940476424,2.5453427635578945
-2.496850239728157,2.413067103893393
-2.4966958634343275,2.392785601721229
-2.494744539085855,2.301677527733344
-2.489361950019988,1.9814507058696111
-2.480435874071447,1.440193249758877
-2.4793166986345927,1.3835187327191514
-2.4665199035629524,0.564837980451361
-2.462892104509919,0.3038010371794234
-2.460168605933328,0.15913216854242593
-2.4599826824695046,0.1302897639914819
-2.4592025832729023,0.11052941465667447
-2.4580162869339413,0.039052036062416966
-2.4574546112057662,0.0012667714836146968
-2.4515639011219994,-0.3415812522042602
-2.441128816649422,-0.8570207721083862
-2.432033833531864,-1.2058323823353594
-2.4309953874531294,-1.2238082909097747
-2.429338242430954,-1.29208022543889
-2.42053293302453,-1.4320235225083127
-2.41056484166836,-1.5524160590201126
-2.4097049787560083,-1.5104223127366607
-2.396877037529978,-1.3559045019630247
-2.3878565822988245,-1.1249103542211087
-2.3831814495144705,-0.9101787181756539
-2.3818792470165135,-0.8937404027931066
-2.381097554297183,-0.8718536100383557
-2.376370937409763,-0.650977677078557
-2.369171027717098,-0.3108458445656666
-2.365539447647222,-0.12045779309193246
-2.360268717328644,0.18362293453029332
-2.3540776353034403,0.4841746678629409
-2.3389141128888102,1.2486707997343172
-2.3338233821270453,1.4784718229753242
-2.326112642169417,1.8211617135983826
-2.313002934657012,2.1602305206040406
-2.309686915999648,2.222099573916172
-2.297380334828674,2.2474044340410746
-2.2968576207655973,2.2618547780428546
-2.2781286048964797,1.922252150203489
-2.277290200670038,1.882379020933264
-2.275671579086338,1.8275389603344276
-2.2752974941747803,1.840439510001686
-2.268318854991172,1.5450470018729472
-2.267347310208158,1.513458044819272
-2.264047461039823,1.3517805936902014
-2.2525447998642987,0.753912853982888
-2.251694924501562,0.7128039496316293
-2.250668409000072,0.6468995988000835
-2.250052460603249,0.6277751538374612
-2.2428709086320078,0.18053691455150275
-2.24062609909007,0.077537368649405
-2.2394003153749598,-0.04450760477336835
-2.2378102156517246,-0.10610769994534615
-2.236173297583151,-0.2075658857075432
-2.2241835263086136,-0.8954558853390499
-2.2120934736872284,-1.4542559586804138
-2.2060746898114436,-1.7600611731606866
-2.1930175407905823,-2.090798852155352
-2.1911135765624117,-2.1438961336608595
-2.1895682691875704,-2.1650585613585327
-2.187360194899158,-2.1699013199424506
-2.1816371703916824,-2.19638883969559
-2.176452109501466,-2.1957846731098796
-2.1618366529673825,-1.9231210597224662
-2.157685303084718,-1.7882124925090361
-2.1519301950139167,-1.6289130078120817
-2.1496834726261516,-1.5128469369926465
-2.135239787214065,-0.7292170592327214
-2.130743964517337,-0.48478251055410493
-2.1212016614304936,0.08867567710270102
-2.1159931241928103,0.4271954757742871
-2.11354037015151,0.6020909868635458
-2.1115816633192868,0.7050189564679633
-2.1083082929955976,0.9376760052330987
-2.102210262629092,1.3140430264050178
-2.087036714910675,2.1820645413165045
-2.0858025327032603,2.2489436149765556
-2.0819630070642745,2.4163036268714704
-2.072318311581645,2.7950591986861633
-2.061090071408697,3.1110937641973644
-2.0608735589416503,3.1337011799392602
-2.0565208739153027,3.2099913243681417
-2.0476636962549506,3.2794252606949006
-2.0396334590498935,3.2368423870818956
-2.0366974117092664,3.2504829616882405
-2.0365837176402923,3.2123135998105985
-2.0316797480191258,3.165731333037866
-2.0298859816923587,3.1219720064532512
-2.01757310655075,2.8203052211604764
-2.0167147434591675,2.8045886670777556
-1.9833223075601085,1.4027425133611313
-1.9819088000071912,1.349950085892306
-1.9801786458079225,1.212897206133538
-1.9721204343010705,0.8932132785910704
-1.9712548148239752,0.8364378576895963
-1.9485151779234353,-0.1826219088477911
-1.9448655937041046,-0.3309342064438533
-1.9406543751179957,-0.457866320816378
-1.9186979719693584,-1.1048066354835444
-1.9083737221131598,-1.3513586131685897
-1.905689678526217,-1.425295152607509
-1.899927974646855,-1.5424524147873266
-1.8968894779642875,-1.5764875663446207
-1.8862772272177821,-1.6838576310792424
-1.8832148913205684,-1.715225230033782
-1.864867462199262,-1.7946782519075943
-1.8608913420537656,-1.7924822516470715
-1.8517835087426056,-1.740408182376331
-1.8467482482566124,-1.7597406888241143
-1.8325850448328693,-1.6242672694787237
-1.8293709344567295,-1.619760174007541
-1.8148775562746498,-1.3949797330015374
-1.8066416667029042,-1.257331777391638
-1.8059993188805648,-1.242310884898603
-1.8046493659707783,-1.1743991210108617
-1.7945068490351945,-0.968768415820258
-1.789876478582413,-0.8222222689261858
-1.7882358503931777,-0.7562655772180279
-1.7875745233979123,-0.7601850492242709
-1.7831162276508765,-0.5986176599416276
-1.7764676244461637,-0.40080259345780406
-1.7758738271258556,-0.38579094199179054
-1.7752434123913534,-0.3417340390634942
-1.7489695770209273,0.6365090926443849
-1.7466534724960572,0.7387139971227976
-1.7322094056414767,1.317751491254322
-1.7256361271338276,1.5673346447428376
-1.7036521362786732,2.2698352050305637
-1.6831313625151907,2.608591474787945
-1.6740072861412745,2.634874655232594
-1.6725188246683391,2.632034051485796
-1.6396822108272664,1.9358907969969776
-1.6336877402971797,1.7014688585364368
-1.631257286440764,1.5600056682735317
-1.626098019369384,1.3164237330218371
-1.6252204158147263,1.2926991842294122
-1.6067263825125175,0.3209164992412618
-1.6066252702362904,0.3210540896145214
-1.6018169575841736,0.06051957744862907
-1.5992424179365303,-0.03665297137880495
-1.5885837480626337,-0.6632495632832931
-1.585066972815173,-0.8536271310176166
-1.5612892752844236,-1.9277807041155408
-1.552797948716735,-2.2140089365322075
-1.552430891026615,-2.2011312085303447
-1.5511031475114112,-2.2938317787079847
-1.550012238541079,-2.293995435483241
-1.543779058110494,-2.4685949789029897
-1.5423999090906872,-2.514110229974215
-1.5381046704850632,-2.5630178960482346
-1.537005980690484,-2.5974173726234784
-1.5175690859464337,-2.7727980589433128
-1.5167901296637105,-2.8024071902490766
-1.4991131905990738,-2.738394465174584
-1.4987954473554548,-2.7344335102459536
-1.498123414814698,-2.723852315687459
-1.4884105682885596,-2.6736862901503557
-1.4695949618024209,-2.493925083354495
-1.4664306527965048,-2.4303932608260195
-1.4645722633004028,-2.4305492923093595
-1.452772440436731,-2.3647330525081554
-1.4516493249407685,-2.3649570466725724
-1.43859787423498,-2.362647103600023
-1.4364192596803456,-2.361272814531045
-1.4363983246943188,-2.333241294682955
-1.4273379178933492,-2.4111538913576833
-1.424745337624373,-2.434766026701406
-1.4223302883876738,-2.4515909086569057
-1.4180965847873237,-2.476455767365856
-1.414481246586085,-2.512834911093891
-1.409954895981266,-2.550123517328686
-1.4099520434541808,-2.5430184666929083
-1.4066129330804569,-2.594764398200608
-1.403659998708538,-2.618654072662337
-1.4035104737984831,-2.619771624091069
-1.400847413296723,-2.6283195548941576
-1.3753141203294321,-2.9045822065627473
-1.3741050951251583,-2.8863463066078436
-1.3740757938998462,-2.880092059608943
-1.3692253480713996,-2.9130360583259787
-1.3688076995577578,-2.9050192836837305
-1.3643528781591823,-2.8783586909942986
-1.354747073675026,-2.875451045414962
-1.3510914752370475,-2.8611596451686854
-1.3482249028599835,-2.789548074746428
-1.3469457847124588,-2.7765644864319334
-1.3407508749221833,-2.6674232075051076
-1.3373699411728552,-2.6401079536530387
-1.3348565790250053,-2.5871209657997345
-1.3238443439861844,-2.280251829487284
-1.3142391916095988,-1.972282442535192
-1.3092046081231674,-1.7747247610155172
-1.3055495657229002,-1.6239057634216998
-1.3022124317311796,-1.4723638180565142
-1.3021322540658127,-1.4880754547690445
-1.2849250668490295,-0.7233665650710287
-1.27470400639582,-0.2428505490805124
-1.2692764010297015,-0.019625693963844778
-1.268643994711087,0.0002936892689467778
-1.2625206577187251,0.18851165196555783
-1.2560862243185233,0.4004066372697086
-1.253706456895626,0.4914012561765516
-1.2405045881697014,0.8393840888302959
-1.2301363698463463,1.0018099022828078
-1.2279476702206276,0.9800465147361849
-1.2144879460951585,1.0132868360158735
-1.202852060703391,0.9008479742514901
-1.199543499380656,0.8034150874526687
-1.1960153349358207,0.7556445077054332
-1.1886878118323632,0.592024322645478
-1.1844700851948684,0.4706986345391809
-1.1737716027715253,0.217758007893733
-1.168503032318997,0.06662906547088868
-1.1660065582253083,0.023514537302855118
-1.1571429911125823,-0.21565111745992838
-1.1570657632538977,-0.20950245372185372
-1.1503097099144244,-0.31983758785697003
-1.143309287069079,-0.4204787142323018
-1.1370375358015063,-0.49616927345841283
-1.131194030524981,-0.5157309948561886
-1.1270714033475697,-0.49146797866380415
-1.1111020846408888,-0.29464033394491035
-1.109059033651545,-0.2586830615440059
-1.1068194085272727,-0.20060199643330553
-1.1059712651339821,-0.13885640150061285
-1.0840874562765925,0.671834813991741
-1.0691769200986807,1.4130701122268576
-1.0663787869363142,1.5627431344410896
-1.0586964924532616,1.9857751735442088
-1.051127390323209,2.3601522988153154
-1.0491398097135307,2.501641527485297
-1.04560008995612,2.6534306429776224
-1.0314226900807373,3.2239058811817065
-1.0313714505868807,3.2003036808650918
-1.0283223377042243,3.2815743762197247
-1.0201935767914478,3.5025662050555213
-1.0186583326839969,3.5623957724781117
-1.0156495661347993,3.560237184120427
-1.005490998245953,3.6347713092424314
-1.0042168287368407,3.635944845247057
-1.0017056541219562,3.5915332829761124
-1.000738985177484,3.606733724677131
-0.9906212739531428,3.4128568618161097
-0.9834905375389953,3.201572542878512
-0.977674976828514,2.9850704938787525
-0.9594477060943025,2.0405132226688334
-0.9545950761835797,1.7267332603715988
-0.9519153677025836,1.5519765638005598
-0.9515984943885751,1.5586554985390255
-0.9490585194516732,1.3959561385186474
-0.9464929940520119,1.2380941931253944
-0.9447044666860513,1.1141746745328782
-0.9362717730841434,0.534855615875044
-0.9344302914879603,0.44842308962901134
-0.9318553438398083,0.2943680209223572
-0.9291134824668545,0.1062764399087002
-0.9271413174282732,0.0012422235320180175
-0.9091929957055411,-0.9246324160176951
-0.903616097009996,-1.1407339703501478
-0.8952436237310062,-1.338599301371356
-0.89120892798657,-1.4577874453722246
-0.8872696187008557,-1.4944798719724672
-0.8771870364589587,-1.4978533401325187
-0.873895517198529,-1.4766095903376801
-0.8706134589553303,-1.429461109688644
-0.8659159565188421,-1.3108837955504309
-0.8564201480167037,-1.059307653416285
-0.8521888995608942,-0.9016863621377753
-0.8411143460419064,-0.4448595770576612
-0.835885902080959,-0.14745920567992785
-0.8236249971270295,0.5048258465339516
-0.8061710112645044,1.3853818376559248
-0.8010029558569158,1.6070332725917045
-0.798734464671512,1.702959569506767
-0.7950234198708719,1.8146503025823257
-0.7948826458164939,1.8644502395802642
-0.783338085763825,2.148197137773062
-0.7819784753962531,2.187125719147365
-0.775446986528479,2.2238812712946223
-0.7725804546489847,2.2650941122929593
-0.7692025486195386,2.2430469475348067
-0.7650431706549483,2.2902688074913176
-0.7633864642748684,2.2605086829629064
-0.7543277732735456,2.0787405008394333
-0.7539822328141819,2.0629547453842383
-0.7485961675487891,1.9361658329296478
-0.7321933648193903,1.2664586139021328
-0.7284752566946553,1.1075306481298857
-0.7232262305063566,0.8390921447641014
-0.7158401046693159,0.3873928902316019
-0.7131614113864257,0.22368344739599605
-0.7009526196773805,-0.45201327259370866
-0.6988145780882209,-0.6008047126395661
-0.6973196375506787,-0.6855045876724117
-0.6934789068306104,-0.9109027342223209
-0.6871578430929763,-1.2324422938144837
-0.6797432836350779,-1.575265481426837
-0.6782945694149642,-1.5930069270283878
-0.6733157570748238,-1.8011171164660986
-0.6619171038485132,-2.1184448245652394
-0.6586423047230681,-2.178312179806447
-0.6425886250116686,-2.1782322570939088
-0.6392859541972884,-2.128095359876106
-0.6272288000745156,-1.823960260245203
-0.6263359506208719,-1.760438826958347
-0.6253971838688241,-1.7484696677412503
-0.6203438706922633,-1.5396125750566545
-0.6170755292870629,-1.431693981339549
-0.6166254360123675,-1.4119172731630227
-0.6142756459749577,-1.2577183533207459
-0.6140168972604849,-1.2683337997170163
-0.6131780473060884,-1.2191625519968339
-0.6125613939244574,-1.162088267898878
-0.6121034584108154,-1.1765732888402443
-0.5991692623059985,-0.42656675333648947
-0.5873328647752789,0.338426108077295
-0.5758178020898805,1.0673735909022037
-0.5690288902548826,1.5015903066157803
-0.5666330579039465,1.636693380303328
-0.5641877847491061,1.7823590752773655
-0.5597951841327209,2.01346520249149
-0.5493337271379977,2.5159803945617867
-0.545090259201293,2.700988370819913
-0.531554445605023,3.09084961313276
-0.5311283321386178,3.1111602593077987
-0.5278684827127904,3.1560155114855006
-0.5127776340232035,3.2730354138300677
-0.5111300009729103,3.2724076814661767
-0.5069168113409681,3.242294401767285
-0.504070229371175,3.2320149158568587
-0.5002943531028867,3.1571375305514233
-0.49518864016245967,3.0376328836785755
-0.47922695103272206,2.5389568458979
-0.4678768304895029,2.0883570066353085
-0.4589802204170872,1.696293392937576
-0.4559294219362151,1.538354081450996
-0.4502093977251338,1.2590764825935012
-0.44984572080787455,1.2413552178384188
-0.44970128732879555,1.2434908642012992
-0.44922068675388305,1.238297142746486
-0.443110840551836,0.9081622828571863
-0.43850007300262694,0.7191058710939924
-0.42784326114501114,0.21447778646853533
-0.4247474475636226,0.07477434740983024
-0.42165931592735184,-0.06292520866059272
-0.39723921917993454,-0.89097421387797
-0.3969644082190129,-0.8780785747998711
-0.3772228179180974,-1.3789955397892226
-0.36770164322168863,-1.5565818221529006
-0.3645322839115819,-1.5882311423661295
-0.3630081313582263,-1.617166950942872
-0.3608422199688266,-1.6420457324321545
-0.34960957987168273,-1.7227807975665799
-0.3436538269569702,-1.7699140233879231
-0.33528732162251584,-1.7793663616817792
-0.334806195090275,-1.778216315846726
-0.3190685771741748,-1.7588504186450633
-0.31611435401593724,-1.723370187774651
-0.313018715413909,-1.731458380654135
-0.29690668446317137,-1.591326016824891
-0.2817368901399089,-1.3691255574260082
-0.27363405757547543,-1.1896321033865216
-0.2711394745171831,-1.0898238901296502
-0.2705189979226921,-1.1076565918792263
-0.27020310712775597,-1.0766931819284802
-0.26218558725889274,-0.8946434784060098
-0.25556573285626927,-0.7294083665223793
-0.25155730480194105,-0.5878790829280869
-0.23953953902745262,-0.1517571993796765
-0.23922117493885064,-0.1628004120962398
-0.2266443567141141,0.30577856591779917
-0.22297087213777722,0.4489919204305274
-0.21315639497837946,0.8499254457849501
-0.20993857758872814,0.9691249677918111
-0.20107659826254132,1.3629739932999336
-0.1959971805359233,1.5518766141072202
-0.19283867683662503,1.6694717246108215
-0.19125542117958272,1.7128697368014447
-0.19072633439456688,1.737992999733868
-0.18737626046948996,1.8435839894872816
-0.185448220657638,1.8954448766905958
-0.18533680083144688,1.9031364311017682
-0.17981204530386785,2.0917911696307447
-0.17761422489081014,2.164700103913046
-0.17728935256011535,2.1447399372896387
-0.1733942616780837,2.2716490493973294
-0.1730749723479308,2.290046061878494
-0.16358372941394705,2.473588427746492
-0.15945692533836953,2.524752647300067
-0.15887761110584053,2.561134176619029
-0.14957214574495437,2.6077016486054028
-0.12404043754830862,2.3521203280495575
-0.12038339877252113,2.276960019922366
-0.11509881184662296,2.1019671709236682
-0.11027619196652338,1.9417282362212303
-0.10585292881153263,1.7716862168115999
-0.10473006308419519,1.7290875047188896
-0.10423924148697328,1.7158724946733908
-0.10147101450521578,1.5970734023528619
-0.09797235846082586,1.44200483804702
-0.08772690105893544,0.9668181990263555
-0.0819236310774949,0.643697207072607
-0.07133960549768892,0.06571573276600975
-0.06948323303250792,-0.04098159959358046
-0.06367378494245557,-0.3842615271108159
-0.0626274937262341,-0.4108397647916171
-0.062098036287404845,-0.43625964479629986
-0.05563903199788811,-0.8083050196248542
-0.03981579500065724,-1.5185236408857092
-0.03851757032954639,-1.5990394590670196
-0.03520903712533663,-1.7571097318951066
-0.03268179942959559,-1.844930876834265
-0.02731427495993577,-2.041061055068441
-0.01370154661449563,-2.4451604630918906
-0.009429411469457527,-2.5635559117412345
-0.004622010795293896,-2.636917731760975
-0.001555684457012596,-2.6707407524215623
-0.0009881612490891811,-2.688708939794634
-0.0001633764004278504,-2.686386993992658
0.0007103699279742415,-2.720691637568571
0.001805024930149557,-2.70969607424391
0.008197776895920939,-2.767185248373992
0.012496993396989176,-2.793625963880383
0.01818223090593918,-2.790254936546101
0.021659624082638107,-2.773279083251419
0.025964039575049114,-2.772615915267074
0.030655682998998124,-2.73819316412881
0.03896116467620203,-2.6972481309706415
0.039579802575085754,-2.686703261258425
0.04296299570450124,-2.6523190467545374
0.048244565264270456,-2.600871546032823
0.05009312877646099,-2.5947889383625427
0.06296960849053201,-2.472420217557409
0.0649335779838216,-2.480495403891488
0.07702736329741144,-2.385380547177901
0.07960070551557985,-2.372986884606553
0.08568866301327116,-2.371328269085877
0.08577538953728325,-2.355568368489314
0.08883342414619211,-2.355817379498771
0.09592343513419932,-2.3638198859048427
0.11990511894178812,-2.539502886748087
0.12719412934843088,-2.6085173882640653
0.14309718087610124,-2.777571757836163
0.15051411990933383,-2.863960567970241
0.16436467231548058,-2.9066359325267523
0.1675532609863284,-2.919661377424788
0.16839446627499255,-2.9158818917075293
0.17153704294860717,-2.902572700174171
0.17287569732381325,-2.8477014805813994
0.17530575816998706,-2.8654240872897954
0.18015076104530925,-2.8213027886768884
0.1824631716811207,-2.7892637007452157
0.18363255534928857,-2.799366233076195
0.19861014364080143,-2.5107124613096734
0.22339909907167277,-1.6665116909863686
0.2272289838668886,-1.5539605473084597
0.23222821916320413,-1.3274183205073027
0.23639383655547652,-1.1388130716736258
0.24309007724491627,-0.8527890233660906
0.24480783447587173,-0.7398596153515743
0.2525711160935762,-0.45404038539891123
0.253231944620786,-0.38888465459215643
0.2544787039445069,-0.3415538898089202
0.25629983312426763,-0.23297212029206885
0.25841640887099704,-0.15063712087790995
0.2595767038174297,-0.09775214715500172
0.26401548336873004,0.0641631131204529
0.26644511203782173,0.17398357764813324
0.26815293539290774,0.21840900171810848
0.2693727800662393,0.2564068560467802
0.26966682080023485,0.27377736302968586
0.27240356382134,0.35335363319837765
0.27260423761231767,0.4238335869059293
0.2883805805185018,0.7854899603490636
0.2888968693987919,0.8256854217395744
0.3026540506878068,0.9800888232875546
0.3034082672952989,1.014080596235622
0.30599992686020183,1.013389668716089
0.30790797323752983,1.0296969902752133
0.3175886562901127,1.0243166590471235
0.3226639770053845,0.9371956087629333
0.33145645661657586,0.8003107217112002
0.33862133315548437,0.6325285007780943
0.3388503832945551,0.670633550912634
0.34118557659323123,0.6088582364512187
0.3595729978835749,0.11749575654278394
0.3623288967629623,0.05073715621777724
0.3657233111663052,-0.04948262376084332
0.36856086907950747,-0.10115801460327857
0.3688020053933321,-0.09627573309933507
0.36999070457968397,-0.1397920606148223
0.37142850002594896,-0.13428132047004268
0.37149528032382717,-0.1729518711503189
0.3904401991465032,-0.4638200451730285
0.39410048937564257,-0.5057876675546376
0.39616731659861637,-0.5038444490169924
0.39897880265026053,-0.5314467832672415
0.40473161499053667,-0.4806257970581065
0.4117970637670112,-0.4388637969542439
0.4161704460536999,-0.3730734710766639
0.42572764626520954,-0.13560836081683014
0.44732900587090363,0.730959668466579
0.4488898076506924,0.7817982302110609
0.4501190280733187,0.8444502574953642
0.454557004585296,1.086792921209569
0.45806678844744386,1.267561871301021
0.4783499957931574,2.2975986359808296
0.4906602332238692,2.8710972568582744
0.5018052828252495,3.297483810433934
0.5021830062458257,3.314508617462889
0.5026226211645088,3.298236966203928
0.5032607427096698,3.3498875766051746
0.5157169587062618,3.5973214935994586
0.5184340899640625,3.6190700984516293
0.5239074163622428,3.663150439109492
0.5243160339146602,3.6214124253987476
0.5255676453533322,3.6365012191521404
0.530324235095454,3.60364014242292
0.5304777242933896,3.607051449652756
0.5409117600804949,3.403145493387822
0.5473163655209281,3.1738608385095506
0.5480220971618861,3.15957713392641
0.5560580887652287,2.843726775567084
0.5569538012405499,2.7951927749298298
0.5590789241916134,2.6886473193246445
0.564761196887174,2.411477929635678
0.5744044383898528,1.8159487777214092
0.5768871349396281,1.6447973188687897
0.5779921190714781,1.6212243416842778
0.5856603114823162,1.105165380627029
0.5995794014045779,0.24487586011415702
0.6023993628427786,0.08928887139811319
0.6170356534616017,-0.7545132699142328
0.6246224610345452,-1.0386375974146447
0.625388524226365,-1.1032988864377498
0.6262745031163979,-1.0851770324619272
0.6298641158267757,-1.200489998392192
0.6436549264158877,-1.5054311990584448
0.6459342264255881,-1.4985830846367634
0.6556560221841408,-1.482282844991606
0.6583961092227835,-1.451414279500304
0.6588093034280087,-1.4809569603099006
0.6607219098589616,-1.4297044872604887
0.66629644283499,-1.3130586615098088
0.6707412446381635,-1.2046534625351473
0.6720382560728102,-1.153765979465085
0.6774406880408219,-0.9644947305602147
0.6779434508400888,-0.9070181126775023
0.6902401666236391,-0.3774231567170694
0.6944986999179181,-0.14238516092157794
0.7004757093422995,0.11962208309024928
0.7022091915744646,0.2576730281340715
0.7038143459525816,0.3287143446049969
0.7067891019110109,0.49079663500482673
0.7134874959069926,0.8627201644065347
0.7150424025331228,0.8997687225460869
0.7268653737903343,1.4927411667539385
0.7273658382354338,1.5137928725503236
0.7307640406290892,1.6558778841720614
0.7317524352382221,1.6767323271349879
0.7399920075601485,1.9707903274479863
0.7411057484154977,1.9843795974205172
0.7428105372307328,2.045730027152766
0.7491785035129803,2.170664217373347
0.7585614055343353,2.2609566167213297
0.759582314289907,2.2793351084828877
0.7667999373603358,2.244377134748287
0.7757946042024013,2.085393233040995
0.7764853408492671,2.073493379217197
0.7788344875855202,2.021094300990824
0.7814975128614581,1.95747672037219
0.7880992348531457,1.7431923056403493
0.8026628782333427,1.059144618262731
0.8040352059309575,0.981388579826171
0.8054403238748984,0.9044553515376212
0.8162143207482999,0.30547241553983895
0.8231981901974725,-0.08021551394208429
0.8237704654489635,-0.14579606093029346
0.8257920524809834,-0.3009383419556578
0.8258013812537133,-0.2823647354800334
0.829741552947131,-0.497695832614949
0.8320360353273912,-0.6260061390572761
0.836879720606897,-0.8651602556359356
0.8390980906394025,-0.999492583208149
0.8438843200024335,-1.2582475156535422
0.8484852456557022,-1.4867059796638211
0.8506119787239879,-1.5569002048040301
0.8527485665912922,-1.642676382419537
0.8683063956640762,-2.1035752675137753
0.8711619370335586,-2.149054970074604
0.8730161399696592,-2.1810688925166226
0.8779426145668912,-2.1877814345757134
0.8895380893685534,-2.1422783439941284
0.8927891104911598,-2.109990530042384
0.9018550506782432,-1.8635421424166398
0.902938793142126,-1.815431970841899
0.9068222324416713,-1.6944452458607406
0.9386866425890532,0.016919669765641507
0.9481107994307152,0.6645579824492686
0.954749173881563,1.0817581806896397
0.9554254550889016,1.1201845914676307
0.9607288132025027,1.4549597008233226
0.984065433314453,2.6249827659642815
0.9895267891746995,2.8140629979873175
0.9898966639108222,2.8519496876343826
0.9925118264766026,2.953341020141858
0.9928307221476924,2.949404439148768
1.0051574895622784,3.1936184233119147
1.0151741973633186,3.2667531063739146
1.0307047235886024,3.108594027487304
1.035449356740429,3.0219501654683243
1.0363778144836235,3.0365816580407943
1.0455024838795817,2.760245379933036
1.0489714776569556,2.6561339801876462
1.056243797403595,2.3661019943069386
1.0630122945719958,2.0639170311756696
1.0699308076054965,1.7721664883247383
1.0801126056245431,1.2841130300813475
1.084572185396202,1.0695431605276855
1.086381893414587,1.0049199933914545
1.0947406863976727,0.5954090079676816
1.1070580824403518,0.04255450481212106
1.1103715329957664,-0.09488974620474892
1.119056498966577,-0.41685165140908553
1.1239097071721584,-0.6395877198318015
1.1301629609167314,-0.8229619460918319
1.1326316781210686,-0.8752831005706235
1.13569319220497,-0.9665415905350705
1.1410772399852904,-1.1061485108882387
1.1445473460720335,-1.203295835780426
1.1624194512956176,-1.5236399003800982
1.1859456948902265,-1.7488399854874361
1.188348285209405,-1.7732594092657592
1.1941653990318137,-1.7834246533463987
1.2077259698324418,-1.7692100039939085
1.2157149803378013,-1.7301111555338886
1.217030630735306,-1.7222713257517284
1.2214568165413953,-1.722284258239126
1.2270238421413282,-1.6274114253078982
1.2313787676092396,-1.6141842615749422
1.2462986425578322,-1.3789184066556865
1.2620429254236152,-1.0648952275135175
1.2721780795037807,-0.7748976068184332
1.286857423082008,-0.3316220613467586
1.2974776857073422,0.05072861225119483
1.3147270931408386,0.7358415707364296
1.3173044512508367,0.8570692353838198
1.3364417416446752,1.607935044355062
1.3390092503650708,1.738290937644774
1.3427618318948458,1.842434250892645
1.345551336776711,1.8814263973717749
