n_harmonics,base_freq,magnitudes,instruments
9,1.3587363546704725,"[-0.50726747 -1.36089154 -2.05568195 -0.26819733  2.56135323 -0.86208114
  0.06263375  1.22151865  0.45360844]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.431400381589037,2.4231078666661867
-2.42341358996374,2.4439276016244595
-2.4199151952965883,2.544562360128005
-2.414723673397517,2.5641784983250364
-2.4137719622012086,2.562589300628839
-2.4027691484271783,2.7018830539060033
-2.3847732218741418,2.795657254992567
-2.3823613675033872,2.8341628161721615
-2.382040512471708,2.81109340966865
-2.3748854713525587,2.8776564364276678
-2.3743283373747595,2.8340393274605686
-2.3728758522422617,2.8473466007216834
-2.366718768834966,2.8804762048339216
-2.3607105713926804,2.93599214292181
-2.3481158892913356,2.925060184594918
-2.3458683121585215,2.9572978823605185
-2.344863580947791,2.8923703138824632
-2.3447563367199793,2.88020306669727
-2.337583332911368,2.94206942772463
-2.335950446805284,2.929486255834215
-2.3334404459179234,2.929095393119458
-2.328279638014718,2.93103959919249
-2.3251315102877745,2.868819025068249
-2.3181755690755566,2.8579416415293672
-2.3161884532811423,2.7967353188748016
-2.3080629755652815,2.7725664883993324
-2.3017601813058777,2.8140580106747963
-2.2993662211544965,2.735247419596568
-2.2986093615870837,2.707211929117597
-2.296946369958902,2.7372964415898324
-2.2965708635150364,2.7163585030296415
-2.2961077983534492,2.676100236504833
-2.289142067016593,2.6260471707073334
-2.2738226947786355,2.4614628747061102
-2.2663090045602936,2.4798055771201666
-2.265839192234235,2.397964558841537
-2.2648871608651,2.3684580831524924
-2.2569938401715746,2.270004853648662
-2.2451528741351305,2.179165430078921
-2.2339881784738136,2.0125456570595386
-2.2243259852613892,1.8435203168524448
-2.222945613661916,1.838579556278092
-2.212859527793788,1.7139903561528023
-2.195683167273758,1.4072457215559857
-2.1903065223956895,1.3590455246663757
-2.187827963948634,1.3433659581989539
-2.172442279096547,1.0833742125090373
-2.1632255699301908,1.1006696910087794
-2.1614536427326656,0.974985155556766
-2.157900786934773,1.0313344978074674
-2.1455241769475295,0.9163732200198302
-2.1396383304051287,0.8587362266083379
-2.1218309254944727,0.7467168861388271
-2.1129008199398465,0.7102534643551781
-2.099746422959618,0.7075990041778646
-2.096404211108452,0.632506644534199
-2.0955256588435422,0.6916454288826814
-2.0879501871785964,0.6721306079386674
-2.087545996306798,0.6816545717986899
-2.0822149386095923,0.6541453322003523
-2.080801980843522,0.6859811410755848
-2.079039009612499,0.6330765774410054
-2.0784335941876373,0.6540410182627343
-2.0765241838628055,0.6722898652147595
-2.0764154801756387,0.6487104422861193
-2.0723402918728344,0.6922824571994717
-2.0633596562425938,0.7724067119468266
-2.0599294222657134,0.7525925127102685
-2.0598626453892477,0.7423188222981237
-2.058794739851357,0.7845724241291898
-2.054862935389091,0.7521982383922271
-2.044605912383341,0.8475927728750183
-2.040322115317796,0.9103272479667021
-2.0370298374991167,1.002916720269739
-2.023350235901567,1.0310259992783624
-2.0154078282786436,1.175426411377681
-2.0148487497065544,1.1425795641489613
-2.0141849784057935,1.1579426060463889
-1.9844930521082673,1.5186894282104162
-1.9833779051792737,1.5435824945487937
-1.9683946449719893,1.7692294515882725
-1.9681718733571596,1.8283310045871415
-1.9633481895917866,1.930642445155977
-1.9579607932217922,1.931724831638994
-1.942797664295957,2.145363148003244
-1.9333198117177732,2.341591254863258
-1.9272688266957136,2.412029583922532
-1.8871373426978666,2.856685079185121
-1.8846080579610367,2.94495151915748
-1.8769770457189905,3.001805806839556
-1.8666865036995983,3.077773265751227
-1.863792327143603,3.065448267740581
-1.8560914002187996,3.104518470536745
-1.8511560110630356,3.1744350364252085
-1.8510056539596558,3.105970561845689
-1.848438166321822,3.1732705104814434
-1.8472028511264993,3.120070832240169
-1.8432987882287002,3.176824911448417
-1.8315969295478896,3.1702707460560307
-1.8313780701799969,3.2017554994696704
-1.821214942752428,3.138965133025541
-1.816784755415134,3.118755519303049
-1.8166688369378876,3.220873691647701
-1.8049345176317286,3.0615406734305632
-1.7918125549703399,3.0341756247013247
-1.7846733044340155,2.981721369202672
-1.7816099061292645,2.9210343948498894
-1.765014805739446,2.768269103507572
-1.7622242671808885,2.7383065127073714
-1.758250071908553,2.7603804930979234
-1.7540242823481216,2.6546036474694756
-1.7491888779749276,2.5983220572511225
-1.7444621481477078,2.552397034313291
-1.7432843819652044,2.449047740143914
-1.7411794641209475,2.482215147105083
-1.7308717863222864,2.336846397677197
-1.7250126042471552,2.2624179630912167
-1.7110778557727602,2.072070564106362
-1.7098333575941957,2.084899527284994
-1.6927079229766329,1.777182693426732
-1.6866637632137171,1.6550426593970249
-1.6838568024556808,1.6382995851400757
-1.6778963654454384,1.5231911482357945
-1.6729927218917962,1.4275803113792087
-1.6727799823088743,1.4551479174324617
-1.6713711397846975,1.4289380263355445
-1.6631842827051064,1.2941918285894776
-1.662552365690474,1.366977957510179
-1.6264320234061063,0.858028737608892
-1.6248686895363544,0.8604324731955245
-1.6187720592650512,0.8216384301058304
-1.616279269210325,0.8032867726441693
-1.6053812069635627,0.6680520940856943
-1.5934383069264253,0.667804015689743
-1.5827593081577231,0.636609268796827
-1.5782994056495578,0.5809278632605065
-1.577873755074703,0.5645962276074066
-1.5672556527910615,0.5995809674387877
-1.5672258706962845,0.5957777260848001
-1.565857164655412,0.5796255226945861
-1.5542823485134523,0.5879732388691725
-1.5481902582849247,0.6026575825936263
-1.541537831867738,0.6388604037941219
-1.5391585301615032,0.6512317736925234
-1.5342075449940877,0.6903269825664721
-1.5322304351846243,0.6719121121040292
-1.5314668572207768,0.7032383936926506
-1.5311688792560447,0.7970228419316879
-1.5303160683191432,0.7179555372702803
-1.5279028173354878,0.7353056543133636
-1.5250947585421002,0.8134747971991875
-1.5196325018713082,0.8032808905514425
-1.5180407274985777,0.8324141401335319
-1.5134070983702135,0.8378158059183516
-1.5010347658757814,0.9959248826704982
-1.5008577431795298,1.0210987315335733
-1.4788903215685714,1.2902471550525967
-1.4779371774756458,1.2574281565603702
-1.47410844166732,1.3194123496632992
-1.4719184864471262,1.3676279908922682
-1.4698978724545622,1.4170330872647672
-1.4682398130122731,1.4172855599128982
-1.4625275259417254,1.4755901340085993
-1.4559121860334598,1.5928386569572226
-1.4501294280239478,1.7036478111557691
-1.4421806119096299,1.8244101076858037
-1.4362495806962243,1.935536890250054
-1.4265839256860349,2.022994698802008
-1.4234344090697326,1.9960900169893665
-1.4229975856087955,2.048276857057012
-1.4226122249554765,2.0579685350808448
-1.42027076824845,2.1266736575548917
-1.4131378405654813,2.179304739901687
-1.4104813906402933,2.229510058630142
-1.3983275134885567,2.4171088430618686
-1.3968185106244173,2.3905430094358313
-1.3891277342065276,2.433803876846445
-1.3849726437906609,2.4865909101776156
-1.3815778016404998,2.527087265096398
-1.3804993424491434,2.5371980887611763
-1.3761238289845539,2.56094373328859
-1.3312433192676103,2.5727762904279996
-1.3302513162904024,2.567353277210186
-1.3242015136351126,2.5733907474287108
-1.3183459312594672,2.5635409027813276
-1.3166198270738803,2.5030499358257914
-1.3146749475642645,2.448670722258161
-1.3092906394284918,2.4039077878985435
-1.297736204719893,2.2727440656608753
-1.297624637898924,2.310992446637126
-1.2951905286139058,2.253403685294776
-1.282886970093275,2.1040507007853053
-1.2802425277609077,1.992812202325406
-1.2771299290974563,2.0031630502546234
-1.2642706326053799,1.7103798466335718
-1.2588337293867122,1.6276976237655858
-1.257924618585361,1.594987662387224
-1.2464754657810475,1.3263054040863964
-1.2387316012696212,1.080078476890032
-1.2182489904967337,0.49206845835072477
-1.2124061823517662,0.26291641944666877
-1.2092880565379867,0.2317762305984454
-1.2091179330578674,0.24147087937326356
-1.207603689907735,0.1470018541014089
-1.2062832485989528,0.13842920129184821
-1.2051840780518979,0.12031953679309915
-1.2033835455667354,-0.011027534020839523
-1.197857242896325,-0.12028156742593502
-1.1941507535026643,-0.25180812218780785
-1.1879117677152673,-0.47185141208614667
-1.1869173024038642,-0.4937920380719154
-1.1848186398218081,-0.5896032738996715
-1.1834870307377747,-0.6087213236575404
-1.1808226002711157,-0.7053334304903122
-1.1624798311368503,-1.2733583402388917
-1.1534214898117656,-1.6113186675978777
-1.1424574888275565,-1.9171469098832135
-1.142098370920317,-1.9736500124055576
-1.1387747681753702,-1.977098693780432
-1.133492968548929,-2.1763303861840115
-1.131150924737343,-2.3174669663277476
-1.1228107325101209,-2.5702183834411203
-1.1131315366474348,-2.808870668828254
-1.111587195853549,-2.785011596686799
-1.103564774873416,-3.025785444995099
-1.1020461412455422,-3.1296241957161013
-1.0938747014879269,-3.162402577515981
-1.0811529809931035,-3.4777747401190413
-1.0789170837493502,-3.5069484360457963
-1.0759016837671858,-3.5352918723624343
-1.0720466335336212,-3.6133334370575985
-1.0551666978465681,-3.8694652718403226
-1.0511096344139228,-3.8367532448172645
-1.0405576828553875,-3.989599960067267
-1.0370604371562973,-3.960899282806732
-1.0308005290716902,-4.007672727544337
-1.0252492866186733,-3.920222895291658
-1.0191164802643635,-4.019352780494052
-1.014475265694194,-3.9463602913596336
-1.0104436490365678,-3.9730146520663046
-1.004090700912841,-3.8845496491877443
-0.9987728484853267,-3.8590938131038883
-0.9982885874501042,-3.8801125602728397
-0.988815629797247,-3.759383515987463
-0.9883522020426714,-3.707134737210514
-0.9860657860439277,-3.703297951616726
-0.9858426216054372,-3.734894805351777
-0.9838382286558578,-3.6592351398903316
-0.9673252145811215,-3.432356515066913
-0.9644499230113022,-3.3670324932378786
-0.9558476508539786,-3.1811198991312097
-0.9524825603218909,-3.1018338668123193
-0.9521648142751857,-3.1301146704159835
-0.9483940820993499,-3.0352706519989936
-0.9465322994217669,-2.9580259007493557
-0.9450382922302127,-2.996569886471549
-0.9396829717577857,-2.8357827719545887
-0.9337298398981453,-2.6886733722079903
-0.9274434736552504,-2.5689805274429243
-0.9246128508387246,-2.3834625434309484
-0.9207557345415163,-2.2962838835965074
-0.9199912697726695,-2.27800275518834
-0.894324783154473,-1.6210585723605302
-0.888563531545314,-1.3973288825540704
-0.8738870595842081,-0.9257300433692541
-0.8671287971899346,-0.799071513375405
-0.8670170889296251,-0.7588545354910472
-0.866707935261954,-0.6881495685184915
-0.8667005498738796,-0.704567601542473
-0.8599799214254622,-0.5669469924348323
-0.8598612956824425,-0.5543233075385762
-0.8575809071851923,-0.5347800256004104
-0.8553710059193373,-0.42028895313827525
-0.854057799607868,-0.4004654689019957
-0.849877334606191,-0.2299557300049804
-0.83902613812494,0.020464873258597416
-0.8385191226597706,-0.020050949397553242
-0.8309081771135425,0.25968311053074844
-0.8270546431880277,0.3174648406582912
-0.815590208490538,0.6027406220043522
-0.8081098857631046,0.6575680761906357
-0.7915910832383846,1.0426801733485294
-0.775180434504664,1.1664760228216398
-0.7695696266289787,1.236577392710708
-0.7628802595400312,1.2661208420928183
-0.7591124171582746,1.2716403577497328
-0.7438067834039193,1.3956861290147933
-0.717954000683136,1.3543782391297048
-0.711435371612033,1.2985017490764927
-0.7046576728706082,1.2185708854654131
-0.6965978172604004,1.1978163923657885
-0.692157380347898,1.081931177877679
-0.6873683002313782,1.019400289076754
-0.6810673213469389,1.0020078007777442
-0.6696418045618255,0.7721189367114817
-0.6682754334971035,0.7104695812975717
-0.6676298578374027,0.7794797905810557
-0.665103421461295,0.7232901467284261
-0.659576472314308,0.6144800486240833
-0.6570779049203783,0.5577586102065807
-0.6359153660230836,0.18565155207509176
-0.6325457579782521,0.12656415942464896
-0.632327709777619,0.13328153707615742
-0.6314527188749839,0.11338675704501187
-0.6264774319618205,0.002868513657326319
-0.6177256227598793,-0.14132967727165463
-0.6044564165744228,-0.4540299293798743
-0.6044540263365921,-0.4433501903866181
-0.6016051300864635,-0.47207045672257786
-0.596018412687918,-0.5520454258763953
-0.5946986974037172,-0.6098985082508173
-0.5937665018593346,-0.6169658363552882
-0.5919743054601181,-0.6574297350496054
-0.5866769446085867,-0.7618774829358737
-0.5766677240051648,-0.9909594790526746
-0.5741070967948145,-0.9659858379907148
-0.5737403550946505,-0.9761193867281996
-0.5714593837038446,-1.0026979464337626
-0.5549782075015495,-1.2082941169528467
-0.5530720323489291,-1.2850885128299405
-0.5477175007245312,-1.2975334563929692
-0.5447732961849847,-1.3597553115204608
-0.5427460141519869,-1.391933961847303
-0.5335717299608378,-1.4568290204919132
-0.5139817002842042,-1.5568588483838657
-0.5094710956096655,-1.611570193718779
-0.5080758216177244,-1.549639852691791
-0.5065001495539607,-1.638794213233407
-0.48915829179928316,-1.4989586059250217
-0.4861210934419815,-1.470912091971422
-0.4797039094081459,-1.490019323584949
-0.4773324584642342,-1.4365489382887788
-0.4767733432592287,-1.3973492662828164
-0.4704948295555198,-1.3522377637352916
-0.45941882606883855,-1.2768029938748888
-0.45633884060643837,-1.211745424507594
-0.4530891573263065,-1.1264811031488036
-0.4445844773379486,-1.0507315667195303
-0.4403311958092906,-0.9121674320853216
-0.43838421713644493,-0.9559501424915836
-0.4367008080380983,-0.8698750112824609
-0.4283958466482649,-0.7089172472793955
-0.4276612986234243,-0.720573117605292
-0.4235374199594526,-0.5782843296871722
-0.4160889690192917,-0.38548795083233967
-0.4117029834937078,-0.3517216352571273
-0.4105074379962854,-0.28180072518422505
-0.40869922003709735,-0.24060864963587078
-0.3993894636902233,0.010977734667881735
-0.39562385660707733,0.1274604167849426
-0.3956165726074925,0.047536050022118116
-0.38936438103276316,0.2614907174894261
-0.36554782515260076,0.9593781646194764
-0.3631177325330319,1.0621964988468502
-0.3577104268097675,1.2135994693531988
-0.35575236075883554,1.1729619847137562
-0.35399718597446483,1.2717869941274769
-0.34814368842553955,1.5216966323570142
-0.34570893838646155,1.5512261572779302
-0.33124441723885134,1.9530497381930656
-0.32077081846819144,2.261015087830897
-0.32043187865345946,2.206531807725713
-0.3175631343579126,2.345269606978777
-0.31110411070682975,2.5864597288291433
-0.307797701663155,2.646526411352555
-0.29005355564937263,3.097976106896227
-0.28154663257069856,3.2405764031273026
-0.2657250703697729,3.5349584363571447
-0.26498518155258166,3.551977919346543
-0.25117700628417783,3.7494863554272313
-0.2502603096567144,3.7421217688413257
-0.2502085684841564,3.73579559722082
-0.23992302394219367,3.8086237709848585
-0.2371703908204137,3.855649240722793
-0.22943145981363822,3.9256167331643366
-0.22862255465755688,3.9272668376730966
-0.22571722249831083,3.8918573523017392
-0.22481204836748514,3.9226108514956834
-0.22428997313478138,3.936569015681535
-0.22355727137009485,3.8998571647377385
-0.22152212374427283,3.8813925469863406
-0.21946549065739296,3.9184161623100255
-0.21576323474865156,3.94165776603741
-0.2077508206781289,3.9171921461397377
-0.20473017551398032,3.9305354769781875
-0.19946653324991548,3.8130438090063796
-0.19879117247860023,3.8078092996362196
-0.1986531244867109,3.8600719432647117
-0.19562091283287852,3.8680047678918963
-0.19517547429148419,3.8596118816735085
-0.19441798286675294,3.854800446007816
-0.1907098646824128,3.7828017202748847
-0.18312242768386433,3.6540339540670366
-0.17893045205532632,3.5841311833187324
-0.17737644365802918,3.6040592258692703
-0.17337141501146114,3.5598614222192175
-0.16910369470648012,3.462633605083013
-0.16339382685128268,3.3635145560281883
-0.15869840097895338,3.2757342387956383
-0.1519556216921174,3.123508335097997
-0.14817603336624785,3.0589630220141664
-0.14279158702207528,2.8739518117297247
-0.13676902948786562,2.724634423481277
-0.12873109823883766,2.504331891863667
-0.12550064585883103,2.3714233367945368
-0.11588920382558854,2.1263276470826504
-0.10821243818483417,1.8045463444299705
-0.09949529028400761,1.4951619837947436
-0.08892745052720885,1.1274175594199318
-0.08586585299633676,0.9757335514990872
-0.06426376577058956,0.1396715763826829
-0.0512383756213457,-0.3948946815642805
-0.026643860101746242,-1.4247403976117414
-0.01627300795992337,-1.895088620068259
-0.01616951787597909,-1.8444916282074924
-0.014268725231792345,-1.9675926496098206
0.0008313489281879249,-2.4938091755298712
0.0010143584716435505,-2.51738034910608
0.020840879898892162,-3.255271074201875
0.02725993977796204,-3.4344547091840765
0.03991249066799485,-3.798527498159271
0.04441660298498107,-3.946558366512235
0.04454798081687361,-3.9014900489258353
0.054429506762876834,-4.250395276381035
0.09313194604351605,-4.963546598508777
0.09724386868327262,-5.019513923381701
0.11028014365636452,-5.131511043854803
0.11095357360125702,-5.16356818650444
0.11135614179491071,-5.112736413979151
0.12028317085843199,-5.184149733398816
0.12535124869468017,-5.2000188219257755
0.1261587220572089,-5.24189941415322
0.1296955275393219,-5.208078386573674
0.1299659485767206,-5.190231947744647
0.13984195897377072,-5.2236444202973
0.16256057457803763,-5.086507340542849
0.18277016788063793,-4.832609542821195
0.20158585051485023,-4.5735942516929615
0.20320339421804956,-4.475850767708769
0.2040444500497145,-4.485238436223731
0.2044785756723373,-4.437923672100187
0.2154445111244021,-4.264412741253701
0.2204369249241407,-4.165626043304774
0.2224897299647446,-4.108045831213501
0.2235207786337865,-4.026027955671772
0.22392398295828464,-4.086812813528631
0.22786111401697262,-3.976666660619714
0.22817109468520602,-3.981606909232924
0.22864053078742108,-3.9098442835269465
0.24148016644676407,-3.6240672592599625
0.24301531167341395,-3.5798046324599593
0.2479480622287502,-3.4573746265768492
0.2480268724177881,-3.565626778337668
0.25140699184526927,-3.4636523859688078
0.2561053761222505,-3.277212037191224
0.26831182204633386,-2.9716484448162426
0.27150023269059087,-2.87375553740432
0.27836996832109673,-2.702161595361369
0.27946640190138616,-2.644474110262339
0.29498841773968865,-2.122872800633857
0.3112690122779527,-1.791281158473609
0.3202345796034791,-1.4725088225912417
0.32202683186840275,-1.3806062688711673
0.32628891766148893,-1.3595386682179498
0.32966401195973205,-1.2439158152316743
0.3443724735538929,-0.7882911780119022
0.3503924838484016,-0.6892633469168391
0.35753605989630444,-0.5012474449713362
0.3584684577705204,-0.44751403873046147
0.3617271689964827,-0.34396358400755084
0.3682174930330335,-0.2641938897208461
0.3696127706787493,-0.23060511226473968
0.37168818678549886,-0.10889648107535382
0.37813410842859385,0.036467263449777645
0.37861470500530015,0.027280425160670755
0.3786546335092362,0.024737897316946696
0.38197872895669427,0.07823101154175413
0.3852896704764621,0.14191541610830094
0.3867438524746296,0.21012031862940686
0.3895808654506743,0.2847499586164261
0.4118768969018518,0.7048427067205819
0.41437127338213253,0.7439533305840201
0.4151966167324521,0.7867571152547954
0.4231300098214539,0.8975248547077845
0.4263368318564549,0.9899443016278774
0.43442186953681095,1.1050321302436454
0.43813314483902976,1.190370329712748
0.43826861832788344,1.2108978421970304
0.4394714754187721,1.2106212151845568
0.45857859891891994,1.4956773926260207
0.4636431033154005,1.5498685418822944
0.46454721932245846,1.5443565254263123
0.464872641567176,1.6201609411861497
0.4737263378095644,1.642600444553667
0.486042461737727,1.7810040886900282
0.5124645313408367,1.981668971383124
0.5150606020534121,2.01863586818254
0.5167031138142457,1.9995904702692944
0.5181114316039981,2.0227032323573715
0.5205802833414128,2.0573412804833886
0.5213444929717284,2.024218539231315
0.523018069789738,2.1056695900714275
0.5328976204064748,2.116799860006406
0.5341399537791296,2.081739880120582
0.535411644875853,2.1474096915652985
0.5471097574420254,2.1019917888040838
0.5525386527664127,2.2239473830543868
0.5538247091670074,2.153037353934517
0.5611375387343731,2.176679944056834
0.5624025372125794,2.217787429480874
0.5714259261229468,2.1257851105512
0.578015570135797,2.1486060740395185
0.5911976133969565,2.1424739574286784
0.5976044899094193,2.1312658474110724
0.6034685774909714,2.08147171080897
0.6155695536655292,2.0254754197086555
0.6213375055530515,2.0164634247539586
0.6266821862534862,1.9542487056731201
0.6301564799393939,1.910869536440964
0.6411506349631768,1.8942411933352887
0.6428189116465681,1.9006052056012772
0.6443674384506948,1.8720701954698997
0.6467631163384979,1.8012887987773256
0.6488007624089054,1.8736677231375314
0.6583445556460283,1.7960804906290515
0.665514649363836,1.7278284808471063
0.6656003249465661,1.7472852141153414
0.6731549506716945,1.6295821160044948
0.6754682084739505,1.6384168601211822
0.6872651816029687,1.465242215809983
0.6908846652082095,1.4415765646984366
0.7043294487626923,1.3019188386314335
0.7086330105631609,1.2090955492294873
0.730626325965317,0.9249549175956264
0.7342147097658094,0.868649579885336
0.7398818031336978,0.8754596857898429
0.7400086563736297,0.816180478117533
0.7420345740447867,0.8547619333187298
0.7508563450157357,0.65896872695614
0.7540090833431563,0.5685043130888553
0.7567957143393311,0.5936053212788641
0.7584199086678081,0.5576576807330642
0.7648685095625058,0.4600960823303367
0.7684740210864289,0.37502213540274804
0.7917722463382679,0.06867451043459322
0.8135976468520991,-0.3519307683931672
0.8139839231129891,-0.3291315106668726
0.8159939129457281,-0.34901439522705985
0.8203158576812655,-0.4239335357906914
0.8216490582335458,-0.41054546521356017
0.8254063435046781,-0.5154661125256427
0.8347534979847255,-0.6752630429204443
0.8385076521182331,-0.680435156709757
0.8402332790727112,-0.6948700079942784
0.8457443517543339,-0.8218136845411759
0.8478015830495367,-0.8132322987458669
0.8505622690410695,-0.9000095230996022
0.8528666426635905,-0.909854392959233
0.8680346293385846,-1.0869594654814008
0.8822071705426411,-1.3029526609291044
0.8822722564690952,-1.3401900589595692
0.8920069832986464,-1.3969245772108463
0.8989371113792419,-1.4408228819716888
0.916097191660918,-1.6245797622648221
0.9293979129689598,-1.840226155751992
0.9339083206562426,-1.8349420123216955
0.9397531365585792,-1.795950229361503
0.9415987656022153,-1.828501277794001
0.9596820869920704,-1.916654574306303
0.9716560718567537,-1.8944189288720557
0.9767217286005829,-1.9361591485917071
0.9771633922742295,-1.9849322051894258
0.9835923101791595,-1.934273823069486
0.9863189933421568,-1.9236784847955517
0.9950559829906371,-1.8651486982202057
1.0070453589811699,-1.8476353533960712
1.0085491041792025,-1.8888806932132571
1.0110851025084973,-1.8493751789064492
1.014535189251312,-1.8054092912843498
1.0155824007752283,-1.8271536813449665
1.0161596442532588,-1.78129478540271
1.0239765058922767,-1.7721008344160907
1.0375344459113212,-1.6334065709565915
1.043052978293586,-1.644077408655909
1.0519944341912915,-1.5496940300194053
1.0616551423931444,-1.458276161183176
1.0687959414272452,-1.3878346652968228
1.0697171823944425,-1.315903775226377
1.0831463383467623,-1.164824596244818
1.085884900676188,-1.1715469819439452
1.0895301760643958,-1.1595963842866794
1.0953593622862936,-1.0748999539770685
1.1063562259161568,-0.8724786623782363
1.1127571864552417,-0.8497380862562648
1.1130663519453963,-0.8006185781861216
1.120484071321517,-0.7186820349483352
1.1310364250803584,-0.580342241823272
1.1339724613646398,-0.5598633488923913
1.1368027083302925,-0.500831916936443
1.1870568852294587,0.09804558150750528
1.1903604788010043,0.09616779034867474
1.1989147811402256,0.23278490303162935
1.2024987367942153,0.28161988342834443
1.2037070864403594,0.2385958291092543
1.2094232993422214,0.2858051397232656
1.2273535702857403,0.37233721397646313
1.2314623108739937,0.3459521120185991
1.2419025485301436,0.41338967185210773
1.2521441611848187,0.40960545840889984
1.2585758565502054,0.40856771871557285
1.2618904185831301,0.4668795911737861
1.2745961532361525,0.371421348364519
1.2845455675245718,0.34236148895669327
1.2934956793898227,0.3005309680897141
1.2940597282804713,0.3631144695330137
1.2973533475611152,0.2893413520471411
1.2994786413134918,0.30927618159698744
1.2997316271153307,0.29908883852050305
1.304556968954671,0.2839748313437854
1.309601155113974,0.24921128055193534
1.3180594675954573,0.11754570138556397
1.3258316757575006,0.05857918490298225
1.3488175368852584,-0.23697444382154612
1.3490685690658815,-0.22252752918882937
1.3516431290628859,-0.23718109359411496
1.3524520402506885,-0.2166877689150455
