n_harmonics,base_freq,magnitudes,instruments
9,1.4638391988630564,"[-2.7979286   2.34526607 -0.65310026  0.16566243 -0.96115027  0.51283961
  0.02646054  0.15919374 -0.61952591]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.4049031070467723,-2.8181834204502816
-2.4038028533539175,-2.8120211464688336
-2.386127659993261,-2.7416839616785253
-2.3828523281663414,-2.7399309074935507
-2.382028290200907,-2.72970652182218
-2.3792967230328497,-2.7169982762086016
-2.3776009261911586,-2.7037458152935656
-2.3714923918900612,-2.682982898816521
-2.3679366626818092,-2.65921262912228
-2.365293501390411,-2.646841465335096
-2.3527577852752524,-2.58813560681991
-2.3511322036494837,-2.574779492856608
-2.3498804410005754,-2.5969049646176274
-2.3491538845579014,-2.5642737600728513
-2.342593961042085,-2.552042103502327
-2.3388855033697773,-2.5177632650779764
-2.3363184290483963,-2.4955784790946334
-2.328621376442778,-2.4452657208694117
-2.3284896302628924,-2.439227437917711
-2.300912428169749,-2.2528808766771924
-2.294403948450171,-2.1801314987375577
-2.2772908428389083,-2.0254581900137336
-2.2729534158960023,-1.9869590415157508
-2.2697680173404517,-1.9370956591472825
-2.265553628150072,-1.9018564799230284
-2.2626110631219127,-1.8652244399533047
-2.261261007502546,-1.863405736943566
-2.246253454689659,-1.685196317166231
-2.2425959194696663,-1.6429761962376161
-2.2270243653900548,-1.434682464476387
-2.225607707355201,-1.4279323799446286
-2.2207132285134037,-1.3630337128626575
-2.2166518309359815,-1.2855062461081694
-2.215399883987991,-1.2738074159301516
-2.208763287691246,-1.185449838733891
-2.2000264989156713,-1.0405308399388176
-2.195669675167794,-0.962171052736264
-2.1847692818812,-0.7990116053559385
-2.1847236005290096,-0.8038346719181703
-2.16594178323043,-0.47386560663588295
-2.15250062093964,-0.23921468696509215
-2.140821048851257,-0.01675789140171243
-2.117935861264211,0.4238930859710684
-2.1032692956177135,0.7030606869015812
-2.0994721722179506,0.7644915426569913
-2.0992768435425804,0.7856247245923624
-2.095345709328895,0.8608203979624369
-2.0910697164123695,0.926050201519292
-2.0834984124233356,1.0708945560117167
-2.0801577987554927,1.1435885182523882
-2.078519610719681,1.16534130282652
-2.0698509879908187,1.3026200050816075
-2.068065541916968,1.343799582111351
-2.0649259165178444,1.402639089621713
-2.063442203314972,1.4133493988432442
-2.059564109552044,1.4854597274708574
-2.05624551126356,1.5361904945311926
-2.053333687291783,1.603938356860764
-2.04647852283487,1.696493617329856
-2.0391054087424205,1.7829285859133572
-2.038909501760405,1.8113246489151953
-2.035101337916837,1.8531749766754768
-2.0307832260540275,1.91855030021072
-2.0268463577713387,1.9684748362470537
-2.022280106067174,2.041997201425463
-2.0180036746260095,2.067111234179731
-2.015391051144655,2.087002349363078
-1.9924887888682854,2.3286021978321685
-1.9892776776424623,2.360376617574282
-1.9743771835846973,2.4227968060330034
-1.972320098666631,2.4686254085189896
-1.9596179796327027,2.5056400956327716
-1.9482614033533419,2.5347808207242406
-1.9481778560047545,2.5081735140078836
-1.9393477304166247,2.5314008503092964
-1.93560879462124,2.4973524299934633
-1.9229673665953955,2.4796288645498423
-1.9227095769079967,2.4583199871205568
-1.9203854859828782,2.4659468500993165
-1.9190115798869445,2.451756340316757
-1.912208350684719,2.4409235071340674
-1.9089134702997166,2.393330214727172
-1.8908337961845731,2.2762350568791834
-1.8873879631484045,2.2356351498345663
-1.8852849871082684,2.221381933861275
-1.8851852323023115,2.227829229810608
-1.8782662638019432,2.1601968295685836
-1.8566283249900335,1.9361595751451697
-1.8522008479915935,1.8721832760819515
-1.8521327999948847,1.8730917732500367
-1.8433145372407314,1.7679825074589142
-1.8362689028651817,1.6755931914629272
-1.8269680631030916,1.5475969228399424
-1.8223812762090108,1.4877433557183213
-1.8199306372611261,1.4546720986509145
-1.8154643890777962,1.421282741902627
-1.8089178723679715,1.305899231206461
-1.8083341411342384,1.3038493851199722
-1.8020356598393221,1.2153735348411856
-1.7952225734092826,1.1320511403602915
-1.7943858830357933,1.1343588415194965
-1.7920552979067874,1.0853170545238675
-1.7885544961360287,1.0330616049578956
-1.7823533169786983,0.9723402579619408
-1.7772451103824956,0.8983935475972917
-1.7635890960577805,0.7369899175668307
-1.7607866161145933,0.6915066332517642
-1.7542940947723071,0.6022974432585788
-1.75405957907122,0.6178580449732775
-1.7503290729942205,0.5875867702390116
-1.7444719095730492,0.5317802428741424
-1.7323843840987723,0.37008024167782505
-1.7254013907472412,0.34050935173502345
-1.7170566237949623,0.2591357445615309
-1.7138450045729428,0.22889943574427496
-1.7085075333780344,0.18608568769079947
-1.706384932586421,0.1605875901332096
-1.7042536238029455,0.12778089811655757
-1.6995771290302726,0.11800595396501007
-1.6841201957508087,0.005636848334690076
-1.6827247400805734,0.00873692867842404
-1.6796546922174458,0.004382880390699957
-1.6747944263716439,-0.022269307135558285
-1.6653885092272738,-0.062051769703399665
-1.6603634660598012,-0.0936737719307983
-1.6599202773904025,-0.10003202910113528
-1.6581276559796643,-0.11088246295639516
-1.6568814104457281,-0.12091896309577228
-1.6502618381831329,-0.1495964505766523
-1.6464344825455235,-0.1639273793043228
-1.6442319933948628,-0.19330756386441877
-1.6333083452261747,-0.2033668712596784
-1.6135202815375003,-0.2726648414506116
-1.6076471903544363,-0.30308875252515344
-1.5994979431327891,-0.32529408581399616
-1.5954471111746855,-0.3531107647103246
-1.585472730073519,-0.389162652071856
-1.5851723079812172,-0.37943292195995537
-1.5774367801458065,-0.42349325112149944
-1.573823552741419,-0.43198066306143834
-1.5698200463236494,-0.4374337432196155
-1.5696695837490844,-0.463861642545065
-1.566321294965822,-0.46526477065711214
-1.5535339827515442,-0.5460442859377181
-1.5513869989988747,-0.5654479183439655
-1.5478554771676218,-0.5734018545992118
-1.5473716894425078,-0.5996896663633179
-1.541843451211712,-0.6190019083511381
-1.5380479348610343,-0.6538726954713313
-1.5342296742138257,-0.6830301031814482
-1.523585433225207,-0.7664398476255575
-1.5059473385830082,-0.9545999699039855
-1.505471390310045,-0.937446052334282
-1.5024040101956886,-0.9768013838839646
-1.4979578237766744,-1.0265555790189915
-1.497175825395622,-1.0245219339106264
-1.4967511607929391,-1.0550835018094722
-1.4903958818260499,-1.1138646755141564
-1.4867793946221715,-1.1532176175835125
-1.4798520380731601,-1.2346076787491804
-1.466322709294737,-1.4117809674416464
-1.4561191669951705,-1.5477127176466292
-1.453356792651159,-1.6052521979514198
-1.4510856675737462,-1.640172361079303
-1.4504992702150183,-1.645935328883649
-1.4466076699462973,-1.6935288743011128
-1.4401952836787117,-1.8164537871495512
-1.4078102265623624,-2.278648341107869
-1.4049409783916358,-2.323744057988999
-1.4043720182573196,-2.3423519767652703
-1.4002353797689862,-2.3916624696343867
-1.3963468265789079,-2.4407956085580715
-1.3880775959269536,-2.5647715721252555
-1.3592304823003507,-2.9178656040915136
-1.3540146107382194,-2.981139991957239
-1.3439372524192486,-3.056263004659572
-1.3407872255574251,-3.092281295886908
-1.3395251317249208,-3.087741852236825
-1.3304161876601244,-3.1631170172486547
-1.3200112327301712,-3.193527577234216
-1.310657674588919,-3.219929405998377
-1.2973833283858218,-3.1959998949729562
-1.2952993221444176,-3.193440495378735
-1.2833437057552908,-3.166803419638239
-1.2832125539331116,-3.1378699089717474
-1.2828664020542238,-3.137718438623372
-1.2790074072587527,-3.1139438845493004
-1.2598407335646558,-2.9423108399688505
-1.2586542308099,-2.9287138940397446
-1.252908142051878,-2.843324213497228
-1.2525548611049488,-2.860085488831373
-1.2474772419366653,-2.78735021560064
-1.246583135160395,-2.774979303665447
-1.23877609302391,-2.6435297749638407
-1.2365295324587315,-2.625976227983472
-1.2281833690714496,-2.4657409993879025
-1.2260145794985753,-2.4399852206774924
-1.224642190401287,-2.386195935510554
-1.2221514170160461,-2.3508121536709923
-1.218613609411149,-2.2862674723851666
-1.216786409408557,-2.225243949739326
-1.2150656941523081,-2.208620342207119
-1.2149942531994726,-2.2220092119320207
-1.1804116915460179,-1.374382557442446
-1.1785437013828706,-1.3210105984650649
-1.1730779183237772,-1.1633200002623096
-1.1711226383688738,-1.14082873171262
-1.1674523894142474,-1.0206477505258644
-1.1633602121594968,-0.9084906146397144
-1.1414876163365995,-0.3106307087945464
-1.1359621579366466,-0.1676552919566201
-1.1228642105027298,0.16774567715476996
-1.120492834453613,0.25766832786236704
-1.0888364818663518,0.9649692671070282
-1.0740174624815944,1.2195724004122495
-1.071886228358009,1.2707006731110624
-1.0684886051082454,1.3264076503112145
-1.0670304459296898,1.3261450355268012
-1.0639025585647588,1.3697179626883682
-1.0591985090371774,1.4382616355804727
-1.040456938816519,1.628125786567477
-1.034355133634629,1.6390773745766978
-1.0288869848476314,1.6745107443927472
-1.016164080358187,1.6955925213925267
-1.009246978539548,1.6789043808178261
-1.0005793213853225,1.6247341583228039
-0.9996001372361532,1.6442029448879936
-0.9979505537196784,1.6127798943706473
-0.9967949162496255,1.607779416293153
-0.9868132777805916,1.5167082273285166
-0.985767728660512,1.513032177843566
-0.9821839298084019,1.4583941097046054
-0.9793753917821832,1.4304653831331553
-0.973393624822187,1.3438025052588531
-0.9687854941641034,1.2665982707778096
-0.9577889932504329,1.0770704211514472
-0.9438494064039853,0.7849900978558226
-0.9300406919081663,0.47574686793498633
-0.9250594145991098,0.3528846499310987
-0.9169370958949363,0.1606658504679666
-0.9164484609455754,0.13602446142287236
-0.9159502933853512,0.1321850132385214
-0.9136107279919767,0.05654567317395523
-0.912481488164282,0.02629835289963754
-0.9089588802674502,-0.05960589286264454
-0.9045119788026827,-0.16927707604366649
-0.8959178056610373,-0.428817417868999
-0.8950776011139983,-0.43481694789631226
-0.8915243395717245,-0.5370430566839479
-0.8793672339424985,-0.8638099141033913
-0.8702351681009968,-1.1008129404323717
-0.8530611793754663,-1.524529026825464
-0.8438722870537774,-1.737470994341357
-0.8399722704507218,-1.8314530932779185
-0.8389250986522621,-1.8368387871669865
-0.8274295444552733,-2.0472812535175877
-0.8210753061892841,-2.1643370068306758
-0.8187352900258942,-2.188357070138175
-0.8119905798607392,-2.303868189566016
-0.8030421221530055,-2.4045347483554997
-0.8006012033660044,-2.4394920455084126
-0.7989353888915285,-2.445041674655526
-0.7863920207888899,-2.520162731941002
-0.7824006518753546,-2.5442085193217
-0.7821438539157723,-2.541755910836639
-0.7817453343102283,-2.5358732097233494
-0.769424266421237,-2.5360888809887436
-0.7579543537833704,-2.465265843112058
-0.7484132150087461,-2.393185383969125
-0.7477499534938685,-2.3712137438211
-0.7414605080625174,-2.301783798086788
-0.7351242705793153,-2.1973574560381173
-0.7350136957037252,-2.2196130264858627
-0.7342290680169183,-2.184415242713347
-0.728964286783067,-2.1165163564602385
-0.7266017931496993,-2.0595510267143715
-0.7215383510244013,-1.9538557861035812
-0.7013655470727262,-1.4504670579165102
-0.6969768092674289,-1.3292284289039198
-0.6939986599497727,-1.2382911579178146
-0.6938004493857584,-1.2383659578281463
-0.691208142365932,-1.157998558635466
-0.6837853059113534,-0.9209360011038659
-0.6706014184199667,-0.4729741142037434
-0.6584746789050007,-0.035303975991133885
-0.6562161144394416,0.05326643453049924
-0.6547530674308968,0.10042620078810838
-0.6490008507653675,0.34781912974144247
-0.6270888416314548,1.1867939599723374
-0.6257049452321701,1.2462888730168027
-0.6178805741064681,1.545576893766415
-0.6132615250044227,1.7380156437287615
-0.6087380796312831,1.9138040379983974
-0.598535788554373,2.2869831291989793
-0.5970805474298038,2.328993539532168
-0.5847114732992402,2.7609340846078574
-0.5796193046379989,2.9243490281718176
-0.5737118398582499,3.131871130739693
-0.5734355234049469,3.141160613669434
-0.5642489710074665,3.3944934662968023
-0.5565553003966945,3.60383962801251
-0.5545366602058093,3.648533550682263
-0.5537256439385363,3.682693840257983
-0.5485479646484546,3.814593708786252
-0.5434463927779247,3.9198518556957516
-0.5433390602583268,3.8923521012248443
-0.541731120837512,3.944816533320356
-0.5414241398674609,3.9301963890470013
-0.5394002650486467,3.9744148101888506
-0.5389496177894104,3.9854869995766506
-0.5369993864532634,4.027090438920115
-0.5322454610405121,4.105246513807989
-0.5056186110391785,4.385327319329243
-0.5046872984774575,4.360986344983712
-0.5014201668627352,4.386269423611864
-0.49781651218689404,4.369530731462498
-0.49582490285403136,4.38343003757601
-0.4830744533660356,4.3445480592019345
-0.48133615450512,4.321490608330081
-0.47288806311665255,4.229015391005873
-0.47027689822773633,4.20213696834279
-0.4657962875876942,4.168112697251657
-0.45511985772141195,3.9541659227826105
-0.4542692189334323,3.949243224111485
-0.4504395437022488,3.8688916818836443
-0.4465733652942303,3.80028286266123
-0.4431164113836945,3.6957899356316113
-0.4273605417712818,3.2726891152296798
-0.42551850739590247,3.220953285886464
-0.42095033255975167,3.0713864934345683
-0.4122025817835149,2.780265756946046
-0.41193020233544386,2.7625656557572884
-0.41115979489280985,2.742377275966625
-0.40477235938516376,2.53023208678091
-0.40195767664616433,2.4386202454081216
-0.4012563097566333,2.402334209383513
-0.395293812474514,2.1766473912954387
-0.3920000446093237,2.038598294933359
-0.3881711978490019,1.8902844827872913
-0.3875325771272764,1.855584770063979
-0.3866659065873259,1.8232331670489235
-0.3831456481867086,1.68385902532004
-0.37738542348766657,1.4637682161488639
-0.37204045596853685,1.2400488207796316
-0.35876816757974606,0.6755942677225563
-0.356625707843524,0.5935863547201824
-0.35604177924484137,0.5774591159484284
-0.35462973159956057,0.4962375907988668
-0.3465277765087835,0.1773649125459647
-0.34600268060855655,0.14561066933724823
-0.335991215083709,-0.24831122379046663
-0.32775146326427196,-0.5891084611130063
-0.31113403521516947,-1.2290787946712391
-0.3101328772460774,-1.2422006438917925
-0.3097595455230877,-1.2832074974292516
-0.30833242566218555,-1.341536506062697
-0.3056037616154006,-1.426279468800864
-0.3006296092577241,-1.5874039883880293
-0.29479181613684347,-1.7731678919025855
-0.28584119375077943,-2.0348527573123483
-0.27784439451873455,-2.271283885795887
-0.27294412599930507,-2.4028133358311012
-0.26814291535263557,-2.519102569447321
-0.26701955319146453,-2.5410181761008626
-0.26554248450157614,-2.5729682474763598
-0.2600132540897011,-2.680804751871519
-0.25603851832057245,-2.7586503020559867
-0.24914443030087297,-2.858974553877393
-0.2423228582925634,-2.966131018866803
-0.2421979245663044,-2.955753531958145
-0.2035374276374453,-3.0775080536341806
-0.1970095751939387,-3.0478889881253464
-0.18962365605076847,-2.9774568457261905
-0.1885969240483778,-2.979423175021881
-0.18746763995484805,-2.948812916676003
-0.1855977987221893,-2.937333942708066
-0.18365843503582324,-2.9024430204524685
-0.1810582219093666,-2.8860001710578334
-0.17964479745410866,-2.843187260665007
-0.15967970212494453,-2.490841322859969
-0.15462276790753293,-2.3650799645742158
-0.15032436814965866,-2.285563316833197
-0.14534145280779054,-2.1318735585865456
-0.14532456239647074,-2.1604982647707724
-0.14384606020436008,-2.121291937879448
-0.14283778633500166,-2.097446909199567
-0.12623060485248372,-1.6225496083206223
-0.11305350312065165,-1.2193390782372802
-0.10353154874741399,-0.9082873064680866
-0.09573428163360465,-0.6514485741688288
-0.08195800549405874,-0.2022240518932863
-0.07840562952429497,-0.08251296368496397
-0.07723880417279894,-0.04529497678408269
-0.07138288438876916,0.13568941668478543
-0.06768153124048304,0.2703062788665278
-0.06292708095056554,0.4091552582057962
-0.05722200465336913,0.5718554246523103
-0.029020223508796406,1.4101357222825215
-0.0198530713909868,1.6458144944421234
-0.017912566871718383,1.7007286593480424
-0.016543328022331494,1.744561899748134
-0.002925300145942167,2.02356786554273
0.00047103692531003105,2.093753870867697
0.009042369146064821,2.2392025636573525
0.016007236540668046,2.334098853127406
0.027328346344238863,2.4898634782996383
0.031058232585642997,2.5423924496481365
0.03509498748081352,2.5675312364778886
0.03698375038082613,2.5653312690488543
0.037242874917231994,2.5729857837901347
0.037671428045260136,2.5921235529034523
0.03771967207306837,2.58069493985297
0.04842680407893907,2.6221799007169375
0.05281713822430412,2.6633621825449882
0.059185134940198836,2.666376780800418
0.06537258504707566,2.6658976119626097
0.06994156203795354,2.637312119986413
0.07250591461737788,2.6440589427651733
0.07641419166494767,2.638641940565733
0.0814206057688942,2.5928298536562795
0.08350228136926496,2.6036133090362577
0.1085021675636133,2.3548526823496085
0.10907827889608379,2.3505918938138577
0.11365386439682545,2.30745322936058
0.12059886212045345,2.2068076501879488
0.12405547907589964,2.152894925406347
0.13832729568056923,1.9493667231413885
0.14074314005960575,1.8949070579018825
0.14904951539726197,1.7551083589641
0.1530954779686855,1.68381320344757
0.1652812031315376,1.4887386436152954
0.17636525389541768,1.2538815305120152
0.19773833366360627,0.8994861843957479
0.20048645115763852,0.8719971317937683
0.20321847208630572,0.8177144748919296
0.21236031570520186,0.6852681367116041
0.21290467682182834,0.6713684984130981
0.22187643030055204,0.5454231627252628
0.22712794941108783,0.49054961230526695
0.23021243903062238,0.4604749019435963
0.24293938178298546,0.31705275430304464
0.2434025859000295,0.3102362877574669
0.2508524123605582,0.2633027999654018
0.255396199714089,0.205742742194745
0.25669088867109746,0.2149838142168049
0.26025684256729864,0.18469371136700202
0.2613082524666721,0.18602464495676616
0.2658941168980089,0.1588103323686871
0.2681313366650375,0.14366053415667746
0.26909271009914715,0.14354415534956025
0.28002224991356073,0.12401555419065295
0.2813522418362622,0.11456542432461456
0.30332293409957245,0.18139608069867696
0.3100876921669595,0.1986002583700974
0.3126257295212973,0.21844228201951676
0.3138412646576194,0.2348993512544648
0.318100972523383,0.24595777401607538
0.3205841727641099,0.26829777033756946
0.32198982381199137,0.2865143024317723
0.3251524189065478,0.2946948217236716
0.3267837060938934,0.3423247052670875
0.34222583731418865,0.4916064724139733
0.349595137586344,0.6022868180735917
0.3507820836500066,0.6072723390985231
0.3624485682147469,0.7681158137898381
0.36293037040961185,0.7821776240995395
0.36536482368113443,0.8337294582910387
0.36643526536469073,0.8447565426043708
0.36706433440161046,0.8503293447606616
0.36826257133409346,0.8659433083026098
0.37873772658954197,1.055363480105867
0.37928405802879617,1.0569585197700897
0.38179871373055096,1.0989262645662239
0.38708554382687277,1.2308559406317472
0.3915010776914025,1.2923720262952938
0.4038587865419738,1.497063481943734
0.4096002264854368,1.6173359002741594
0.41200741630845084,1.6518975815149237
0.4130367514661395,1.6787342921983859
0.42854292999530497,1.9830022472920932
0.4337418225179315,2.0711723655904466
0.44091142561731367,2.2088023452281953
0.4411021275800051,2.2159598280121826
0.44191093135798676,2.2048234948223127
0.44335519881493335,2.2592009803599056
0.4485746544692093,2.361484287003605
0.46445374678219764,2.634850423240324
0.46775792521476456,2.690622431985317
0.4750224848197018,2.7932388753782127
0.4779389558520082,2.845259983443153
0.4893932638633762,3.021850428072861
0.5049640955684849,3.183270735237295
0.5098810478702624,3.2401322276479285
0.5122462205720733,3.2754636029415685
0.5267405350907586,3.4013376928083505
0.5349696252762022,3.471441912088036
0.5434293473447451,3.5129936166086146
0.5454373935756611,3.521393099577257
0.5505923880309682,3.561184449901721
0.5522622992383579,3.5451671365458557
0.5541800849865499,3.5487006652824986
0.562082228816692,3.5815272569625742
0.5639438808474919,3.5826029049430956
0.5697039663288823,3.589338150165022
0.5718267168605227,3.5960327461229045
0.5753332379199492,3.5998905061879913
0.5765654396595403,3.59855406168862
0.5967544177828952,3.573745223556257
0.601771095604577,3.5571415494581253
0.617704640482299,3.4957122152852014
0.6179525382247673,3.476480153106748
0.6274110353456588,3.4473474787197658
0.6322447126188679,3.414425954492107
0.6554598558920395,3.249876965496826
0.657892769371851,3.2220401929430635
0.6694453536807572,3.155779037864294
0.7044334711003808,2.8779017785946146
0.720556101210386,2.75825661653485
0.7402368889028574,2.6103942383793357
0.7489384355463846,2.543598391468816
0.7576853562569479,2.4745267279763574
0.766874288341787,2.409855793947396
0.7678987651180353,2.3775962822918486
0.7729022242155077,2.3583750578020757
0.7931067230985942,2.2174597712151747
0.7945406363048235,2.204956821856435
0.7958616174480921,2.195232787122983
0.7967291648390633,2.179586317476967
0.8005587849392808,2.1543881885571294
0.8075438861772213,2.115140640398736
0.8114085742576478,2.0650005099814277
0.8190242209926861,2.016570992528809
0.8321614434966063,1.9323283774268405
0.8342287189035043,1.9085769410533313
0.8345470062718467,1.906020063404887
0.8440499766843708,1.8311632157740612
0.8448981617999567,1.8134374827089872
0.8542808199137579,1.7212988865389995
0.8608476125459008,1.642263501398215
0.8623945949023288,1.644401933589219
0.8626894610846318,1.636396641768736
0.8637415832129527,1.6233331279120546
0.864420682939449,1.590856999036341
0.865416908451019,1.595459898227842
0.8677058638839625,1.575632413906658
0.8690387278016187,1.5607361708172844
0.872164526289215,1.5159178227488763
0.8736685871342904,1.5315264300362694
0.8795983169434045,1.449275586630064
0.8834782544832267,1.3927514162334682
0.889420041921646,1.3109003562161967
0.8899447390294517,1.3161395824291175
0.8941896536525413,1.2650649428926715
0.8955003539460371,1.2420834550605115
0.9238442495116495,0.800717234964607
0.9291556146926734,0.7090965050970623
0.9322555798043881,0.6678224796011615
0.9357430024932545,0.6038703981770709
0.9386342549117597,0.5290038396657784
0.9427706028923151,0.46408745659834705
0.9442187665975639,0.44207236444923764
0.9482258170728466,0.3564040610603029
0.9492797592156008,0.33378896535036506
0.9504472701637736,0.33680413105669105
0.9507003685751862,0.3084978177441895
0.9514858369722585,0.2876033960909416
0.971891618894734,-0.15191162882001383
0.979810365025847,-0.32707218556376877
0.9804544092933507,-0.32223511973357644
0.9964127622761088,-0.7076117801165868
0.9986240799833439,-0.7635393159741248
1.0009171300488768,-0.8226076954795817
1.0091221628894633,-1.0251022973636064
1.0119326519666725,-1.0898631484889643
1.0191035615822415,-1.2680011156267972
1.0263607231614227,-1.4485147177975626
1.0288659685616954,-1.4900464096222699
1.0372085205551622,-1.700751531338525
1.0408903202686668,-1.8063148469837391
1.0429934785149975,-1.852919682430699
1.0463359429612975,-1.9195778676269304
1.0495829194210593,-2.0062280873240415
1.0631063657571085,-2.3309584061343953
1.0673379752386563,-2.4033867396141706
1.0753295306735575,-2.6062379478358935
1.0811545389706314,-2.7459823009888655
1.0867932792972201,-2.8568548637181297
1.0947134959015257,-3.0195084245115873
1.0984485360956624,-3.09249848406617
1.1142438634530158,-3.3412921311967723
1.114946112026673,-3.3891207900578495
1.1171286172841182,-3.3898460821247984
1.121892405472181,-3.454554396730844
1.1260304919574207,-3.519094287291232
1.1351811440953465,-3.6270932379819354
1.1352372450528954,-3.638714647472725
1.139670067376204,-3.6879512268017303
1.1402431896235878,-3.694692667616329
1.141756418355019,-3.689351415384942
1.1464014901628605,-3.7658351845527
1.149001914260328,-3.768130088634842
1.154591795534115,-3.8272577852919296
1.1554365305668384,-3.8137751530243427
1.155557405217416,-3.832594944381885
1.156151270052768,-3.827721891322416
1.165842913388813,-3.8713445151784915
1.1672401342709477,-3.8560852196767854
1.177883781313052,-3.8927436873569996
1.1840873250009407,-3.8703657378933967
1.1850882729293346,-3.8865241854699897
1.186195668586505,-3.8953238061746003
1.2057317880748384,-3.7919539401793707
1.2065152773009746,-3.7961099041234547
1.2170944856199117,-3.7024083230436293
1.217233530144462,-3.69761162864784
1.233143604010202,-3.5206647771376547
1.2372330723359646,-3.461950625127085
1.2426429685501477,-3.370058203261219
1.2444484603925865,-3.3316920520740725
1.2453035754527377,-3.3228483536043396
1.2582764031568585,-3.094894861862725
1.2616078145293876,-3.0389768105768042
1.2639696861658027,-2.996584158705737
1.2655243877654367,-2.960985550705851
1.27880907399377,-2.674729388949576
1.279972936312343,-2.6360995276243844
1.2808134846118167,-2.6217045514487167
1.2875788721163897,-2.475130116913963
1.2923598368924125,-2.361352252449231
1.3035317001631705,-2.073831523018901
1.304837767392705,-2.055399169765685
1.3067990332430774,-1.9978678912786392
1.3103533475772773,-1.9034735240043443
1.3129290112404295,-1.8457320137281747
