n_harmonics,base_freq,magnitudes,instruments
10,4.03968785302747,"[ 0.74935344 -0.10147837 -0.10219306 -1.50360646  0.21934145 -0.29485822
 -0.44564146  0.63985921  0.37084787 -0.03808145]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.4977193069329178,1.8922124439963646
-2.497390965360837,1.8568740160604136
-2.494389158941958,1.8098170379290328
-2.4925153603679795,1.832737711475178
-2.490118317232554,1.6797105602379707
-2.4859738091265067,1.5399311053888698
-2.4786094684299695,1.149161392622381
-2.4760782652770805,0.9976375279533679
-2.4696381467401753,0.45469083737762683
-2.462682687611312,-0.11678417134551901
-2.4516035555061833,-1.1997833170548025
-2.4372762451638166,-2.598485653218852
-2.433356009886241,-3.045801442213378
-2.4294374742601477,-3.2605793106502032
-2.428636156955682,-3.359259795276394
-2.4277191635069792,-3.402058351788499
-2.4268362236833467,-3.484428351835536
-2.423897170311216,-3.642821636256057
-2.4236698821390483,-3.657042441607498
-2.422497446394562,-3.7463107408782994
-2.41297491552117,-4.221318212426456
-2.4063441947898685,-4.2344320604533685
-2.3972496781911805,-4.087073107904248
-2.3921791116360716,-3.938007575488694
-2.3906109017991337,-3.8733482864528823
-2.38847099966387,-3.735354475252321
-2.3860156651662114,-3.540011942383799
-2.375458622600051,-2.7490028439241523
-2.370112830232273,-2.2484076008897302
-2.3672484481217033,-1.9929110754993622
-2.3596918491889536,-1.2552185609014286
-2.3472459944462356,-0.11704299647686557
-2.339070824495348,0.4990470568021572
-2.321238020437402,1.3820703892248
-2.3165016012489215,1.3939353743466503
-2.314325437238381,1.4048390197568168
-2.3069504675939756,1.3632972164469983
-2.2971407106163397,1.0271407981590157
-2.2953566723427974,0.9298734274957553
-2.2943471562334796,0.9184297511803318
-2.292938452870713,0.813822481060638
-2.2925014050551242,0.7465398157734332
-2.2910581735757387,0.7139387056389241
-2.287507311814681,0.5443406378139941
-2.2781916496830252,0.007887422597147725
-2.267863330016839,-0.5777752789304463
-2.262706601880916,-0.8802086826585815
-2.244861768458474,-1.2626334757269204
-2.243214282490534,-1.2924622423511714
-2.2398714304310277,-1.29063329537053
-2.237547898818085,-1.2499788053162104
-2.2266055644593816,-0.723881121883295
-2.2248021475586577,-0.6666681403036062
-2.2216041078133686,-0.4741024263738771
-2.216854641751903,-0.13671531892034894
-2.2130982507463255,0.15121252433513271
-2.2129445885776997,0.15943107328596495
-2.209182990573616,0.5361536511138674
-2.201939617129092,1.1893002015647045
-2.181354434266589,3.085897332510147
-2.171745412152128,3.8265147650638656
-2.171183536639791,3.842688252420483
-2.1697796622163117,3.887861949894632
-2.1593827441731683,4.279037166032116
-2.1573997990517357,4.309599488135447
-2.1362112998492,3.9388329595407776
-2.121058570853826,2.8577656046729754
-2.1197881033601877,2.7630838512809337
-2.1180466776746973,2.4943462832911494
-2.1101190049474225,1.7873634009632222
-2.109118590973048,1.6361996184808598
-2.108296578690226,1.595714662387561
-2.098838906807903,0.6341040562018881
-2.0876751054004945,-0.47054587444984375
-2.085949867947353,-0.6042228996225699
-2.0846799379965844,-0.6953571699907525
-2.0676903816031107,-1.7980919456311746
-2.0621786826852198,-2.0385424266936325
-2.0618525940471653,-2.0236614112716245
-2.0494045795340305,-2.196433686600419
-2.042940674583263,-2.1567252963812407
-2.0400719954915907,-2.0537734529591334
-2.0360921624430315,-1.9658788972580563
-2.03508929853073,-1.94265778491662
-2.0348602463690684,-1.9253799870760586
-2.032041783019185,-1.8126162945268314
-2.0299688875846855,-1.6988871771069742
-2.012649323460402,-0.8278871267685302
-2.009316420185458,-0.5822019420892582
-2.0000111799996594,-0.01018885796460963
-1.9989920359808968,0.07911188837135076
-1.987948371602435,0.757893860243145
-1.9781200967555623,1.3069765259537411
-1.9740302579293465,1.5678549143321792
-1.958011477742769,2.2256117348926088
-1.9549241515580793,2.259339903949261
-1.9530069420337979,2.2780702871931204
-1.9491102993997316,2.402338116951299
-1.9463275918145653,2.4704712354853515
-1.9342307296881243,2.6275822375958415
-1.9247317432514273,2.6931765748258787
-1.9244112761631884,2.6583808985342383
-1.918654881435071,2.7069174913260183
-1.9162485965889418,2.68209939147386
-1.8936851211985877,2.4409027890853245
-1.880497871664846,2.266775306802772
-1.8679181977958763,2.0060493107171418
-1.8645615316592956,2.0012240907580163
-1.850546940519927,1.8220165453395416
-1.8452714122393838,1.7638750924016424
-1.834451339328405,1.7824087489798879
-1.8340433239051093,1.7390799886304473
-1.8308904261279937,1.7788673977136362
-1.8271898140028322,1.7636339174091833
-1.8250972970807344,1.8169552184984021
-1.8146192038491002,1.928415681520914
-1.809323643130135,2.097498689894321
-1.8032660112014476,2.2215106219834615
-1.7697777348854815,3.1834064985598642
-1.752508039732913,3.3848879965654812
-1.7435712187682326,3.2686348185607996
-1.7277137404741394,2.608733022230042
-1.724406730837532,2.41869117483779
-1.7234265960905313,2.322740157546176
-1.72004481343405,2.1837348502865046
-1.7166704876869827,1.90326388117093
-1.7123392212012913,1.5916993005187192
-1.705156525665657,1.0106125698277335
-1.691503423604349,-0.31554455901648143
-1.6881139496056652,-0.6492786742761238
-1.6777946186464956,-1.6965520088726016
-1.6757555460585367,-1.9165096037862288
-1.6709575858958043,-2.3175190814294266
-1.6628656185053934,-2.9293830198819846
-1.6605162843140528,-3.0863391507793225
-1.6586690577346146,-3.1778544690127193
-1.64963618508073,-3.5733062226054697
-1.6491799756893453,-3.6335541928353066
-1.6470293050225977,-3.682694220644819
-1.6360575697486746,-3.8588596665673074
-1.6346618307748806,-3.9164397670179736
-1.621379103683119,-3.7349113893137025
-1.6212747002796593,-3.760929855642872
-1.6201200278104042,-3.62013747777642
-1.616599000585115,-3.5874365635004803
-1.6146878304409562,-3.571270625138967
-1.612791023390254,-3.4329834679387687
-1.6127455975278457,-3.4235855863802684
-1.6127143190760118,-3.416004101308553
-1.6101489833372342,-3.351114747990285
-1.6036303721168907,-3.0067983830064304
-1.5948460294274938,-2.5879786933726465
-1.5840685097940066,-2.1087491643685197
-1.5825731510151255,-2.008541751622066
-1.5772733421313183,-1.8310101508120193
-1.575054361653154,-1.758426505855002
-1.5551634618644987,-1.3853260640159695
-1.5470359746981313,-1.3408169741254625
-1.5447833690376918,-1.4060557196786327
-1.53795791325338,-1.4260792521465204
-1.5369594884761024,-1.5293558521945438
-1.530313707737641,-1.6200021651358332
-1.5203297278077672,-1.7466329855433078
-1.5196946385313594,-1.7594424022350608
-1.518571376689824,-1.8657669600351017
-1.507648421892987,-1.9732320741272154
-1.4893914873218774,-1.7547120627441775
-1.4821811016768776,-1.6070461628648616
-1.4674744933224695,-0.8931451249688438
-1.4656806189991856,-0.8035735778924543
-1.463803529838135,-0.686216047364369
-1.4571156983316553,-0.24307919420520213
-1.4283715444396798,1.4109555268824203
-1.4253309406049237,1.3874415368394144
-1.4192050319918241,1.5614004208839505
-1.4176550496282403,1.6336767003503145
-1.4057956008773442,1.4866895364617814
-1.3989473450460248,1.3087463926195295
-1.3894293722127202,0.8221194109867217
-1.3867193702336948,0.6209624292820476
-1.3758150029535499,-0.1424580285467438
-1.372080751330268,-0.44711670021721733
-1.3560612874696365,-1.6542603761257006
-1.3549269643361346,-1.7701258753444997
-1.3549031006036945,-1.8078081295989428
-1.353183923246242,-1.8891416772933414
-1.3448407589243427,-2.350496823779134
-1.3397901692980239,-2.518608987347156
-1.3388285949422012,-2.492583737631525
-1.332896599830296,-2.6374634351084723
-1.3294709213008136,-2.5912512813886988
-1.311216257620466,-1.9068309686321439
-1.3104759080232853,-1.8564812450726524
-1.3087183287834248,-1.767161463843595
-1.2853153015600713,0.5937443845966187
-1.2693805038498152,2.3725071833949825
-1.2693014229564554,2.368805043434858
-1.2657668334877938,2.721449343296341
-1.2558610485037944,3.535334835817027
-1.255384371089274,3.6457040027031256
-1.2537117874016406,3.687976335329663
-1.2224420390455233,3.802900734729131
-1.2174359476303456,3.465404646604896
-1.213738555814975,3.2100098897575045
-1.2012882011822548,2.0558546426509277
-1.182260485840398,-0.15524219114079435
-1.177754541197081,-0.5934103126371781
-1.175576888460914,-0.8467275239340615
-1.171728145626533,-1.3121965965376954
-1.1642985364563554,-1.8783693163238797
-1.160183061941826,-2.243729260865249
-1.1592448553371482,-2.33351891894464
-1.1585811508548896,-2.332379393136705
-1.1570553802470234,-2.4015233330744454
-1.1534459314398737,-2.6594871625925993
-1.1496967837495133,-2.7653470858061486
-1.1465518943686266,-2.97223341877479
-1.1419756792896338,-3.1419790752459016
-1.1283514473920522,-3.239365045519556
-1.1253355000740703,-3.227512686653045
-1.1185161168526032,-3.07150624595882
-1.1019803053065678,-2.7060472363198915
-1.0998286500779755,-2.701798445706364
-1.0930120475614893,-2.4627159277763613
-1.0896400019025836,-2.410687436491671
-1.086251974893971,-2.233738398354931
-1.0861033397541835,-2.291350868674175
-1.0804841897144868,-2.117967750389641
-1.0772020522596628,-2.0863940690715186
-1.0683852607091024,-1.9323715807645223
-1.0650685965514424,-1.94263065883302
-1.0597179418387093,-1.86764777834878
-1.052929160293256,-1.7468055203073245
-1.0471596460522885,-1.7593171217435286
-1.0465405523981488,-1.719868026831154
-1.0456233155062205,-1.7484559629642933
-1.0424728726466888,-1.6833758721815637
-1.0420954225548928,-1.7030146868275957
-1.0375516295043434,-1.6486136645569494
-1.0357931802992297,-1.6208992151152979
-1.0352006109327117,-1.605312188694048
-1.034661726598438,-1.590887169499275
-1.0321903135964183,-1.5349798773326353
-1.030856768689307,-1.5397359152245795
-1.0257980809490215,-1.4646788991733042
-1.0209873041915563,-1.2723321099555878
-1.0148198920755116,-1.093574532637532
-1.0142427245760426,-1.0526198456378715
-1.013296715372938,-1.075258536039991
-1.0023912815942475,-0.604495685091082
-0.9997566957542898,-0.4562729728791605
-0.9947607275681358,-0.12476704364994412
-0.988993045043371,0.15190035521765166
-0.985980686448233,0.3551176503054056
-0.9827105481838561,0.5589763307505151
-0.9739830528615352,1.0274244052721748
-0.9656163941839453,1.4245090401535967
-0.9655823513693305,1.3865099515419244
-0.9629168043920138,1.5288461743715556
-0.9597862885423409,1.6869958100790645
-0.9576833119417651,1.710160873668688
-0.94875349001072,1.9130872414388724
-0.8996765224887868,-0.9031138630516904
-0.8987068172514405,-1.0208648944074428
-0.8944779408292263,-1.4500446737081087
-0.8908433425494442,-1.762209446917121
-0.8907855062849634,-1.787447947937804
-0.8890934519848104,-1.934378770384501
-0.8797721439386823,-2.8176283623239735
-0.8740497139089785,-3.357380285712367
-0.8690261136319357,-3.658379134366523
-0.8625026393831043,-3.9473174215521225
-0.8624504211909443,-4.0271674651572305
-0.8608256765172029,-4.05584306094869
-0.8597799054264894,-4.0347635417826195
-0.855202562799211,-4.2063787423315775
-0.8476831283976738,-4.2348702458098275
-0.8473416084851846,-4.242667181264414
-0.8430342891831,-4.1493448579410055
-0.831642249896829,-3.583481140275111
-0.8310198751314282,-3.6586617760172726
-0.8285910138754851,-3.456391125811237
-0.8285845368163649,-3.4549540836453354
-0.8190534005543224,-2.7011811861851047
-0.8124075737415324,-2.083911909588829
-0.7901903412393194,0.048813816870128354
-0.7894859767356546,0.07116520208174533
-0.7853443779126685,0.4125286643584691
-0.771753986721234,1.182957911391264
-0.7534726895467578,1.392738303251977
-0.7509933205203425,1.3455257234051459
-0.746557426196274,1.22913545367337
-0.7345904764003008,0.6024258730852711
-0.7257175497983619,0.1425466266389681
-0.709705162279477,-0.7818702262825011
-0.6933977414605588,-1.2745408243988146
-0.6870736180689891,-1.2586615310251161
-0.6838081897358856,-1.226972414134864
-0.6818018109347044,-1.1636682976525292
-0.6772514596037285,-1.0971044388981843
-0.652776035098932,0.6612710453370434
-0.6527077766303728,0.5970994416068712
-0.6526272685867909,0.5669008828427506
-0.6427146730348716,1.6251540959530961
-0.6368792898165418,2.1563482168792856
-0.6205475821655204,3.5148334952912963
-0.6091058014872401,4.168650117250041
-0.6085261397988457,4.150799250122192
-0.6018125679726234,4.331476019630791
-0.6017721436814396,4.38562748862059
-0.6016349625739146,4.363489669299357
-0.6010147309765896,4.3669051846176155
-0.600911742064179,4.360012139052784
-0.5938978129789549,4.330636970287992
-0.5891084730721605,4.242726165037392
-0.5747368535713795,3.526072040247771
-0.5676923855517018,2.955750412395692
-0.5581128159293942,2.071953250245211
-0.55594287165176,1.9074619602754088
-0.5511533880733848,1.3975375298341304
-0.5490626745946159,1.18631156531684
-0.5480726080599592,1.0964069568963641
-0.5399924967829905,0.3214164838486011
-0.5377909446045659,0.03454484004911218
-0.534324558722632,-0.23744833363712414
-0.5204747823139835,-1.3547529130873037
-0.5098470841764033,-1.8823602959586654
-0.49738131453617207,-2.193163760997729
-0.4925152964658217,-2.1793325272666504
-0.4910001455360158,-2.122513808736876
-0.46989454292625155,-1.4844077056348588
-0.4661418680482292,-1.305225140654981
-0.45471904493490234,-0.6150314737706047
-0.44917864605679636,-0.2914203616706551
-0.4377370825116076,0.4127912599336567
-0.4356047612668439,0.5840412441279204
-0.4347810636982934,0.6530443270845407
-0.4233843000181592,1.3013246796275346
-0.4126214475507597,1.802598412330763
-0.4112824713039096,1.8589962823686978
-0.40425853026824354,2.1199896747827203
-0.39226459661392177,2.4021799548031213
-0.38710123367690397,2.5382140501688566
-0.3857651532176938,2.5709164762614525
-0.3849924592503755,2.5867481538878287
-0.3837384354782003,2.632684280075312
-0.37771877985516333,2.6847265120853288
-0.36860250392089,2.7069417913809777
-0.36362131856752056,2.684943141402589
-0.3633870738151783,2.7290320502763183
-0.3609270367439046,2.6926671283314967
-0.3579473941393023,2.6722295705526142
-0.3467539691704311,2.5458546359449974
-0.3452576997548231,2.520325137066816
-0.34084761382230333,2.4783473193529857
-0.3376035175385992,2.4045661346825655
-0.3293377908799835,2.2813941651822622
-0.3191197201027016,2.1450017241564696
-0.3174397073732793,2.0827504870363196
-0.3153528321355843,2.0590382190577854
-0.31437351056351837,2.046581420372562
-0.3130816978840967,2.0887955380609227
-0.3099385743573668,1.9839162574803804
-0.3063197151798369,1.8974342598275744
-0.29912241073181356,1.8407610999431676
-0.2977805724839486,1.801719471032819
-0.2954123343665298,1.8135266477096885
-0.28187889396550414,1.724690486889595
-0.27398310939636694,1.787564326497058
-0.2619691884406343,1.9053009493596484
-0.2616341003574729,1.9407654093838826
-0.2522603359140265,2.1078889121307895
-0.24956488719095038,2.21784406430344
-0.2473026461805108,2.2800316937464538
-0.24580249112909947,2.4008963402567534
-0.24179482151487974,2.4226281744334845
-0.23857489750144456,2.5127172772404784
-0.2379672053233821,2.552951062070063
-0.22701125633362285,2.878444665231574
-0.22617219874895245,2.889000381005632
-0.22593152089268287,2.922798875415025
-0.22159981999829714,3.0136970959585274
-0.21550054525151197,3.2009143082522047
-0.20766606003210075,3.3240199604296374
-0.20701927453844515,3.363376704980744
-0.18761639106593897,3.229967309634476
-0.1776783408487992,2.8933462098951344
-0.16943942078286334,2.4522469295382887
-0.15514145635994847,1.4230602063844187
-0.15172914349291888,1.1237128483180805
-0.14777029977068157,0.7668875223906403
-0.14742651069174562,0.7112511325809573
-0.13981719073785026,-0.0039092884593022615
-0.13233502185548485,-0.7730829878096602
-0.13223671836772333,-0.713937291997157
-0.12867939610548973,-1.1282717651663903
-0.12474239705089563,-1.4113004628485277
-0.12210606297367965,-1.7150637350586764
-0.11879280823672023,-1.9610532466808852
-0.1172242807709396,-2.171362951820377
-0.11662898467043759,-2.250592854287998
-0.11520403640621346,-2.347813316736036
-0.09809939895974695,-3.482814106382672
-0.09726486788945898,-3.5063024932511775
-0.08752694740394196,-3.7898446826894348
-0.08464437445522588,-3.8730482252909457
-0.07651599433202172,-3.894672169833763
-0.05710553086751258,-3.3833221978313666
-0.05467576560860765,-3.318369191635535
-0.04633484509570085,-2.9244363487967204
-0.042320442319416784,-2.666455743291803
-0.04056590904834323,-2.6486715523618307
-0.03164598263899299,-2.214670081644286
-0.019063147877770525,-1.7662691850806373
-0.014721867237396324,-1.5490620640288926
-0.01190667802007761,-1.5565559131288291
0.0014968312604524137,-1.344764970161716
0.0015909630529753471,-1.36893010532742
0.010352447569903944,-1.4059761915678255
0.013412271999495129,-1.4192654433674698
0.027552710445086337,-1.6896527433718869
0.02933956549354111,-1.6754389727946544
0.03167243559275246,-1.720034305031186
0.03914200174078308,-1.8515595690323254
0.0492950902812237,-1.9241982505051392
0.054831679431949,-1.9784650379212243
0.05501021754810065,-2.010565157754118
0.06006302370449257,-1.8784835470458656
0.07533807389461522,-1.526239563249966
0.07557335891756711,-1.4846551500527758
0.08121684965465592,-1.2823147696501243
0.08314733417573805,-1.2067781466568799
0.08511577893902533,-1.0176499592130264
0.09527349032805521,-0.4834841264891771
0.09532253552419157,-0.45297900924710244
0.10043865917783323,-0.16743100574590858
0.10845552328628205,0.4003809227916506
0.1256126615249693,1.29241241757919
0.12889945634085365,1.4324321291829276
0.13369235327685036,1.5295630402584284
0.1425798793798716,1.5734961176152773
0.14551071627481083,1.5548611988220604
0.1478604308111735,1.5584187207895694
0.155354815271584,1.339016701881804
0.1564441120357012,1.2529349534470553
0.15996201749090178,1.1435582436200056
0.1681045059595494,0.6867567809550019
0.1684337093291708,0.7029868460399076
0.1699179436854905,0.5318501541334544
0.17509574589397214,0.23193375604068356
0.18921618737085355,-0.9021955851635013
0.19375878058256024,-1.2855172389458698
0.19726391643107277,-1.5561748105372497
0.19934215434011193,-1.7203273738260032
0.2009242337082946,-1.7721135603028861
0.2072861009373237,-2.1412650208140684
0.22082110457547177,-2.566796776425565
0.22395538790623482,-2.5903187830639633
0.24636497148606828,-1.796382058388089
0.24974111849409608,-1.5231861067792374
0.25675581002321257,-0.8654646510845571
0.2592217275804449,-0.5572930964648326
0.25936915942526184,-0.550903316048907
0.2624221851058257,-0.22629984709973985
0.2626999130584222,-0.20521594082254968
0.2631110352279835,-0.14531573548056528
0.264390352929464,0.01867550898872565
0.2704554773380199,0.6798644947309403
0.2877292763019854,2.582384962998036
0.2883138670696521,2.636668576691576
0.290674597430189,2.9015199372403853
0.29518052174811427,3.2579499938544205
0.2995875584942036,3.537690380455915
0.30599045634853983,3.9090727023200698
0.3060002114179108,3.944400477424788
0.3077550351477498,3.995822684133927
0.3117325311093899,4.159349871423457
0.3118849643168815,4.158034916996759
0.31298383705690114,4.1719844521356615
0.3181972321124391,4.261456927868669
0.32942665437817364,3.92346939024887
0.3432737967028343,3.0660270199287942
0.34429094164671437,2.899614782788204
0.34709199625863985,2.687440581565473
0.34905043751896603,2.5013030900642486
0.35754607633549496,1.5910575955999513
0.363208352993742,0.9616776371489005
0.3713900344058185,0.05302765852779338
0.37743622414748135,-0.6336131640911394
0.3873834460604,-1.5645451265532782
0.3918601733098117,-1.955904108455582
0.39382261386175,-2.156292018985004
0.3941720509216502,-2.1659483162703768
0.39592876887137773,-2.301174783902624
0.4072574342489661,-2.873589896828645
0.42136839804339266,-3.223647190354057
0.42908155248993385,-3.2248242336458244
0.43208045824196883,-3.2334053512264296
0.4358009999911232,-3.192067319225818
0.44008421987689195,-3.031250745436316
0.44450403213293255,-2.9642149743474757
0.44634716319077494,-2.8873363379324775
0.46794957992851227,-2.261837450994897
0.4749534668435951,-2.134760157384835
0.4763304898707288,-2.121207728976176
0.47661023910540745,-2.1229078458563477
0.47661507140021797,-2.0839036961467086
0.4831435249071516,-2.0332374284952346
0.4838133794534336,-1.9833610168121616
0.4925572696735916,-1.850900122560007
0.4977744584312047,-1.8307098282145722
0.509078715670289,-1.7102561906886065
0.5101869535852073,-1.7305573408570236
0.5121943280344929,-1.671300198765482
0.5135477862358111,-1.7083903682925587
0.5215638949551606,-1.5907703693058994
0.5316233875057019,-1.4324040720782465
0.5329154423327704,-1.3609050746608327
0.5394734815379763,-1.1290227252983174
0.5447589456535762,-0.931477676339945
0.5528275243689285,-0.5701219381829571
0.5671623514599844,0.15375968504954451
0.5699530864444369,0.3488909915285964
0.5714732526205437,0.40619303119782507
0.572762825934539,0.5124437998803195
0.5736534901662083,0.5936203319404025
0.5799507365888212,0.9472344226483469
0.5822026895948529,1.0663413816187488
0.5825455207223849,1.081108009392804
0.591638534744507,1.483816575385592
0.5936632215334723,1.5829952123969921
0.5947092061596582,1.6070841100798214
0.597702790532546,1.7039002084109158
0.5986239167951313,1.7202268802769967
0.602214709081478,1.791334579400488
0.6099353823485685,1.8851197875676198
0.6227560063802589,1.6171498599602563
0.6265112331256719,1.4643306645561223
0.627117247758985,1.4521735817371302
0.6332689871992487,1.0676292335382427
0.6346276569293727,0.9843773518561325
0.6359494920220454,0.8844324575431874
0.6374441212137318,0.748800723669772
0.6403732403498537,0.5383393027737118
0.6599514590803173,-1.3053131498162929
0.6639757340447736,-1.75478734933617
0.6681032875751378,-2.1261689520845857
0.6708648263283266,-2.4058583269911593
0.6739794224320725,-2.679752635894638
0.6901521480227593,-3.8734255852163733
0.6954607740727194,-4.099613927255251
0.7003099304366485,-4.205573601148194
0.7018849535726224,-4.209942410054518
0.7044041785628115,-4.28172931045267
0.7088772994415846,-4.215147173360716
0.7120909106445721,-4.209829929153814
0.7147806576985509,-4.1349269087949185
0.7193167759808077,-3.874605191760005
0.7237437285918604,-3.6428596654567924
0.7296295281830143,-3.2137069044496056
0.730765738338341,-3.1574089695669043
0.7368169369735904,-2.5867259514559793
0.7555316901500229,-0.8337880314543963
0.7658307815222525,0.10640055329943861
0.774386393713733,0.7862686573698835
0.784418701269701,1.199779075444491
0.8092549913631943,1.1888997327906958
0.8160523131433326,0.8941635551914321
0.8284614635738552,0.2040283271064141
0.8298594710242604,0.12573102157781127
0.8403422485964125,-0.49328377729988726
0.8433694121544586,-0.6397818541396483
0.8444783470999706,-0.7299922188045733
0.8468798905085273,-0.8039748893935665
0.8473301740831074,-0.8914438619019961
0.8526412092245774,-1.0495078291343283
0.8556496164550031,-1.0825427303810244
0.8563507110240063,-1.190975224285427
0.8604233207731928,-1.2280231064835458
0.8612379237513923,-1.2264620990096484
0.8687003768105015,-1.2534762594200661
0.871669140071091,-1.2165656747581584
0.8720911508801814,-1.206133856680129
0.8836835898334705,-0.7745629932861827
0.8925476038450202,-0.16144575698312466
0.9066874515080077,0.9931939574989035
0.9169455502684078,2.019598879807668
0.920594892682888,2.3838204053835406
0.9207484177609073,2.3332781114674446
0.9230491551778157,2.5713570406119586
0.9236954379120652,2.6181417931962723
0.9304503254865377,3.2437799574092843
0.9472879835780854,4.144725986322179
0.9493965509400066,4.230992098052876
0.9570906473622616,4.3990256180125815
0.961977950558949,4.334594198614592
0.9656845174245561,4.273969413441141
0.9707831611859725,4.09515657273906
0.9738135040975431,3.959144376902297
0.9746111435550491,3.974228813048235
0.9793071151277357,3.5669665462131475
0.9806704132682666,3.511030080781517
0.9978209311757809,2.006194586419245
1.019917896699659,-0.1105700240739601
1.0225794052544028,-0.39799280363702305
1.0323297226786474,-1.176825667191728
1.032911575098697,-1.2136393023858938
1.044708207392766,-1.9072300098298351
1.0546705119820654,-2.167818019864722
1.0638794823255298,-2.202856207055972
1.064487484279672,-2.1635121487232434
1.0647197492955964,-2.1770053609780238
1.0726013805392247,-1.9963229093156887
1.080591929249449,-1.7358529153073023
1.0808210923435126,-1.735856477045282
1.0819169333892864,-1.6512378531241227
1.1067839207201269,-0.2298649101280962
1.1139431140367009,0.23551445297933216
1.1390056391137104,1.6417702350817758
1.1400384043954768,1.6969375142474175
1.142020689045279,1.7946675318076795
1.152983600059999,2.167734220249742
1.155968468419485,2.258789833801934
1.1769120500966155,2.6818236275674994
1.191549625830615,2.754847504952956
1.2002129871154503,2.6669688421281172
1.2020183437842995,2.6624445948547617
1.2169360455618312,2.503185645622777
1.223461159996341,2.351598460506496
1.2259882167036213,2.296845803510541
1.2346077767554213,2.1479098668624297
1.2426480458239908,2.0230674340167045
1.2496557953876897,1.9335065637132454
1.259466987599378,1.788571223703899
1.2685170396802317,1.7812839263362072
1.272430360127843,1.7395425234527822
1.275132466437225,1.7881282286788702
1.2767369044271355,1.7333307872956374
1.2792750830263815,1.7269497346766987
1.2800094107075308,1.7723083756156115
1.292387396849505,1.8771925627227062
1.303442465322914,2.137552410940761
1.3034737044778533,2.134471904043163
1.311622285629337,2.3513194188064874
1.313506603336637,2.433764065476668
1.3180182567136285,2.5612982987594126
1.3198941455519853,2.6135797817899826
1.3213643251115634,2.639319272943106
1.3227077784907895,2.6778382403559386
1.3248587671745895,2.7653390494933063
1.3356687912298755,3.088804729101498
