n_harmonics,base_freq,magnitudes,instruments
8,4.240830056567635,"[-0.54200736  1.97074268 -0.00344059  2.10340755  0.60683174 -1.79548662
 -0.05697811 -1.7305067 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.430569551451856,-0.6466457163047119
-2.4222262889410997,0.05573333441996384
-2.4204611005538643,0.15167511012511925
-2.419663655889287,0.19584404486593995
-2.4122798575300575,0.777333281440633
-2.40805826721426,1.1688530976750018
-2.4048450774846124,1.3590927345747301
-2.394535065442109,2.126527752409084
-2.39435442676763,2.0806313365877256
-2.390392233619094,2.4147579144574176
-2.3792789013690765,2.8524949021036003
-2.363172901645463,3.0240272381815445
-2.3629751887404447,3.046911210400968
-2.3614131870553168,3.089021633285295
-2.3594552047613155,3.021211809148795
-2.3573599152067466,2.9441135658009396
-2.3512699487134756,2.8431414351730444
-2.3447945331445506,2.556788564276232
-2.342706993785896,2.4214115393770075
-2.3396953844551547,2.277301001315141
-2.3333521531718953,1.8895750120590449
-2.328896618976909,1.528066936711883
-2.3263096590348438,1.3476379582162246
-2.32398388956634,1.101815729838541
-2.321674826049218,0.9716167613292706
-2.321623150143174,0.9347557828960461
-2.3017735010417564,-0.7625510728135035
-2.2970489073136258,-1.127355053320867
-2.295521312057091,-1.2419592916615863
-2.2940186240521134,-1.3425784201553301
-2.279569565528824,-2.2953929736843737
-2.2764407635376944,-2.5292736751413103
-2.2763726391102175,-2.5090126602885228
-2.2759512122809458,-2.515648563284901
-2.267251955773829,-2.9225195337132552
-2.266114212604726,-2.9112225494424413
-2.245604408818175,-3.1087185060879707
-2.245325391039339,-3.054396699939599
-2.235443323114719,-2.8921373733987714
-2.2338778305500226,-2.8042010746760533
-2.233091130706729,-2.827116299986966
-2.225662112271854,-2.565280763607685
-2.224679614562488,-2.5426428842817947
-2.215419457853109,-2.1197349071979215
-2.2095894109413017,-1.7947353309692469
-2.2080517402762188,-1.7155214957886278
-2.2053655627575393,-1.5937670226370746
-2.2010768756409655,-1.4309686703992641
-2.18552186431904,-0.819506709124861
-2.1840104889853285,-0.7315971189979608
-2.1755075665628656,-0.5371635987178299
-2.1653500639110375,-0.4004117384609103
-2.1645570802280973,-0.42514305849734035
-2.164091888862727,-0.399686768893389
-2.1609025547865963,-0.3816487947558507
-2.152212269230914,-0.44175848469898876
-2.1510650049531446,-0.5311528789150749
-2.1437011007544644,-0.5762614044633249
-2.1052235264888437,-1.5362641992875326
-2.1003814269729304,-1.5996644499255641
-2.0999160456234414,-1.6089173652092823
-2.096388290961618,-1.670351931213117
-2.081653429026197,-1.6475063735470117
-2.0753575181261237,-1.5306906871736827
-2.073322365892487,-1.5228943141326816
-2.0723751112393685,-1.4675245481117611
-2.0659414268656375,-1.2430059050523175
-2.064969167919595,-1.1961369156232495
-2.0612293186432926,-1.0696488527913028
-2.05859895869604,-0.9772589906104396
-2.047343644722897,-0.3604724694197161
-2.042883989988523,-0.1176755623910439
-2.030549700752084,0.612231467323861
-2.0257859680504358,0.9828902877264594
-2.018344019523668,1.350384448085951
-2.017077994833799,1.4582722475276366
-2.016086961245856,1.4644186936677757
-2.0042681846211043,1.9761522340216218
-2.0036884132697255,2.0141573734297924
-1.9941064967016036,2.2758460838774393
-1.9853350399995697,2.3611776479773297
-1.9800452832325028,2.4012813402333366
-1.976094770627781,2.319865584540423
-1.9760036394031883,2.3202170925264145
-1.9723183286762667,2.2850503150726023
-1.9652650521332569,2.061522805021765
-1.9609490622099393,1.901388633427198
-1.9521894416728902,1.4602652897565815
-1.9412409779469204,0.7606407707027867
-1.9355779122903274,0.32747283239225533
-1.929989411619842,0.03018788805483466
-1.9245156790329319,-0.4058260533108307
-1.9219573057352193,-0.5842928640062743
-1.9166238598094223,-0.9828205914824528
-1.916303585542816,-0.9470868202908432
-1.9086369444615916,-1.4494526139579642
-1.9073054869861066,-1.5130603012814345
-1.8955859747336714,-2.1689362018410785
-1.8926454552070897,-2.305712339740623
-1.8789846041126779,-2.6219990775359823
-1.876171929421297,-2.699990890499159
-1.8735042636792931,-2.7325971467918793
-1.86788994282069,-2.7580204294085005
-1.852990897494938,-2.566389048938819
-1.851527504167766,-2.537178607102717
-1.8438697225810574,-2.3901221001055104
-1.842702232496039,-2.300509579053208
-1.839781624242082,-2.2230975844232312
-1.8397268830642606,-2.240110767150111
-1.8389167781924647,-2.2634380487987245
-1.830934782120797,-1.916782756024858
-1.8266919956410677,-1.8202297122588236
-1.8263077348238468,-1.783981429307413
-1.821604473102008,-1.6349516635313632
-1.8159742108104213,-1.4520848669618545
-1.8156406768214617,-1.3900444117678858
-1.813581774149432,-1.285776278673304
-1.8082606052178962,-1.1826347872802576
-1.8068104796627658,-1.1314650222332445
-1.7922018926045342,-0.7402596468860912
-1.7899189701583382,-0.7410936518530625
-1.7873442474631245,-0.671075942012543
-1.7799316346178218,-0.6143176933031378
-1.7769291664251579,-0.5761781921643228
-1.7705412730131247,-0.5419063367454175
-1.768374611943424,-0.5257943197621137
-1.7650405299146752,-0.5041568493723103
-1.760807030489232,-0.5529457270720489
-1.7580950778798667,-0.5629188891999722
-1.7529574300791437,-0.5306152084605068
-1.7498194350375085,-0.5181821285878611
-1.7457308053664753,-0.5280072296422532
-1.7357272554512646,-0.5707047915051255
-1.732647028939868,-0.5690279676005968
-1.7307387777652268,-0.5452536318672769
-1.7232636995227466,-0.5416173635223984
-1.7229329384974204,-0.5091102508381588
-1.7167232146056253,-0.39197587690007385
-1.7141761614888786,-0.3094804594568946
-1.7041288853414602,-0.097363738926582
-1.702511635335153,-0.10299967159464257
-1.6858303101484986,0.583506059920978
-1.6765568501528165,1.0717171354378445
-1.6698162961293685,1.4623125236676573
-1.6688993573556916,1.4680858144252946
-1.6640936505006882,1.7889076820728802
-1.6632793869538274,1.8518770318830813
-1.6577158611858394,2.205421603141061
-1.6558973488234845,2.258574176948618
-1.6534538999701736,2.4706065335783123
-1.6450225044738112,2.888194828714929
-1.6276686578087423,3.6584960594243814
-1.6260211900329251,3.659876097620154
-1.625537662845823,3.7153509704408907
-1.6148953116560536,3.951498831521087
-1.6113328709253874,3.930541979226776
-1.6075215569150818,4.021146352766661
-1.6049171499196695,3.9994661599106873
-1.599288836583388,3.9243306074354165
-1.5846325410646696,3.5384879117378834
-1.5821235269494935,3.5147537451943895
-1.5796460657685183,3.357396395788434
-1.5729653714733958,3.0803353765554284
-1.570463351393514,2.9557801614355204
-1.5641330675682132,2.5608392882870823
-1.5605887836576977,2.395741257169119
-1.5581620231484448,2.2476696749654064
-1.5511701557894728,1.8298598338320904
-1.5510560937510112,1.8137153209573278
-1.5353944699721764,0.9600794918149634
-1.5339581573708554,0.9109849010899913
-1.5309414876187064,0.7083830951714406
-1.5202824168903948,0.268068609206031
-1.5035979043392567,-0.11443480630430358
-1.5029274362868328,-0.1520844680122284
-1.4951993080639114,-0.16554109692302307
-1.494071548645734,-0.15220347086813485
-1.481279149058181,-0.008354142578923213
-1.4812346127628666,-0.00841481653407053
-1.4762309797891766,0.14708155849056706
-1.4544825840127014,0.8499593632661909
-1.4515420907100154,1.0048117856848116
-1.4502999120743434,1.0581320408534496
-1.4382653484195638,1.6718457744688238
-1.433644264663753,1.8703161413744362
-1.4302927173822269,2.0445557967461108
-1.4297173622988244,2.0222529872291513
-1.428576095653519,2.1318212493336306
-1.4237047963985268,2.294450312288371
-1.4148948725171098,2.638415450925016
-1.4121391787505668,2.7090793705706355
-1.410229056592859,2.769288005040961
-1.4087626408074618,2.815798920370717
-1.4038517623771332,2.989488413407991
-1.4034384348657973,2.9400038086442857
-1.3977673931395715,3.0881609473948273
-1.3876188733224413,3.300791612750532
-1.3780802274015496,3.2498412680706714
-1.3581432480960427,3.065102550077774
-1.34481881802004,2.6518490673378987
-1.3369605236790711,2.44117438412596
-1.334798995910887,2.322975109404626
-1.334641419696614,2.3711172825615194
-1.3127400009791996,1.3275120001795442
-1.2985139185686705,0.625102450667775
-1.294484794549348,0.3483542348858287
-1.2924617647423122,0.1977110492185775
-1.2840433012544465,-0.24220836556033884
-1.2810423021658077,-0.41603272862228236
-1.2751535192242052,-0.837526897790681
-1.2750171142244564,-0.7755388666278507
-1.2739960642659256,-0.840211462817587
-1.26339877798691,-1.4995159431091114
-1.2557000376522682,-1.954816704849879
-1.2555030173553872,-1.9933071685792927
-1.246194268056227,-2.4925217429306197
-1.2436768661040514,-2.5988327115969243
-1.2400830603359165,-2.787336344936792
-1.23926700135689,-2.8221180713740255
-1.2374209242911154,-2.8889071846736303
-1.223881788159694,-3.4538807190668996
-1.2161801073314409,-3.630065085590923
-1.2063274700931006,-3.8098721942847176
-1.2041423673314517,-3.7974229741526013
-1.196149956446106,-3.775521138321672
-1.1944110082422548,-3.7365130428621653
-1.1834115961662108,-3.496587129815573
-1.17331146578001,-3.1346043892362396
-1.173294899175661,-3.1925221180746113
-1.1698012870463872,-2.988679281051433
-1.1608501886883054,-2.54931172979132
-1.1494000965570044,-1.7895647416774185
-1.1325688716041076,-0.7603415373113357
-1.1261908199871746,-0.3107872010737675
-1.124356484724517,-0.16335567153333372
-1.117721543251337,0.19245882917759358
-1.108138646812257,0.6726512485308085
-1.1056371458103018,0.7770862428382663
-1.0961775066154875,1.0420218385101372
-1.0947629665126006,1.0984019489515746
-1.090941468860797,1.148375763706251
-1.0656783206212896,0.8260258076128224
-1.0620673247225805,0.7722505132622621
-1.0534245863714407,0.3806399425954403
-1.0525759583381613,0.30390569965976333
-1.0476158555381603,0.14000274326138162
-1.0260155084885942,-1.166140116307626
-1.022683766284957,-1.3153740322007261
-1.022503800122905,-1.3376128346806997
-1.0133219453499769,-1.780473437895337
-0.9819193320238266,-2.2048280246910688
-0.9808259300665947,-2.207703998544454
-0.9774577918424194,-2.141255732174504
-0.9728788106285702,-1.9502036770877624
-0.9703073251120076,-1.8633990578437782
-0.9553557249709979,-1.070922793913588
-0.9486261450053259,-0.5871277555463388
-0.9451553421690644,-0.33270558237653564
-0.941924249987947,-0.11470195307589914
-0.9307542943835032,0.8214999255348554
-0.9258364991114529,1.2047158174097936
-0.9195012609110123,1.6774321815197022
-0.9131398825400265,2.110700846985223
-0.9122204738628925,2.147803259532214
-0.909503240093414,2.313412732645098
-0.9089564264199366,2.3655754579860053
-0.9027758582844259,2.6949223381407967
-0.9004240422928955,2.701437323127239
-0.8742070698899473,2.9330984445239388
-0.8688381285298545,2.8204787693034086
-0.8617195839600891,2.4631527413848513
-0.8533853248903913,2.0064282821900266
-0.8477352337273585,1.5488614450871885
-0.8460758576107277,1.4471275848215972
-0.8401625201211571,0.9455867102089138
-0.8368604335743921,0.6991661983820602
-0.8337967946179532,0.4125562998649685
-0.8316370384440095,0.22869407479228346
-0.8301208889323481,0.11939396001887262
-0.8245202560175899,-0.3402165793755963
-0.8224220464765368,-0.5692403800849235
-0.8134044888987502,-1.303363387092349
-0.7935372527897928,-2.6042483421172355
-0.7856269545498851,-2.9143220100275626
-0.7836542218241958,-2.896726806570102
-0.7693975005974387,-3.148124457797212
-0.7691723567310973,-3.1715759978198963
-0.7348320820411294,-2.172343664094859
-0.7330593797024716,-2.108363613849712
-0.7277483053828631,-1.8701470885830556
-0.7172269100486011,-1.3427132857806636
-0.7163729294818335,-1.2910079892762567
-0.6946420805457869,-0.5730643264275156
-0.6868708350436523,-0.36376166471864746
-0.6705783556700826,-0.4606876243555398
-0.6602285840374522,-0.6207011773106627
-0.6599955479725734,-0.604852249196118
-0.6504981153081788,-0.8034673408403993
-0.6456946963100814,-0.954420683778142
-0.64416538565058,-1.0298040250729663
-0.6376032717285791,-1.205072837091549
-0.6310328997159003,-1.4202118193109774
-0.6255933483315612,-1.5033087836966266
-0.6198181012040536,-1.5839582291315124
-0.6141886724970735,-1.634845211228645
-0.6119447744405955,-1.683899908024692
-0.6085612345602893,-1.6864903409502872
-0.6009626867010107,-1.6417628129328508
-0.5999449474762546,-1.6194529679046554
-0.5998200872517936,-1.642863933737855
-0.5983986085130235,-1.6191729582290353
-0.5956804443819421,-1.5405856619232674
-0.5936021509511571,-1.4935941215704864
-0.5934830430929683,-1.4831816173838979
-0.5841446971234334,-1.2262725179284666
-0.5764947353534331,-0.9575196983982919
-0.57508081851259,-0.8582150017688385
-0.5738125048907836,-0.8332885644261806
-0.568105147072897,-0.524134488868108
-0.5664086881338051,-0.37701764259624043
-0.5580331282130673,0.051513671178957096
-0.5561345837615566,0.16704988168156598
-0.5559103027101231,0.19674162979849477
-0.550788705017109,0.4990801740821863
-0.5377380144256243,1.2325887454919793
-0.5376002019937465,1.312826312317157
-0.5369610982989066,1.3606569179567969
-0.5335048253166876,1.500870271289409
-0.4972375217503946,2.350526428994375
-0.49278184142435055,2.2698208285244035
-0.48690234924299247,2.2009605147928553
-0.485764406865032,2.1190410852062924
-0.4855194999816721,2.1419704167730367
-0.4804725519654607,1.9394619759487681
-0.47391446514611735,1.6226052616953388
-0.4708599789303367,1.4510537131135617
-0.4645069837672269,1.0352714177755893
-0.45722638406198435,0.6409545531835661
-0.45706518813954045,0.595996638369325
-0.44123194354078343,-0.5352583990754914
-0.44066896887240414,-0.544406913126585
-0.43984668947611727,-0.6182393340019884
-0.43181442205996845,-1.146946395831331
-0.4314233589901866,-1.1846622460598115
-0.41858010863041706,-1.9434380930014463
-0.41792452897467847,-1.8973010093825577
-0.4139025931065703,-2.1812489801601784
-0.41145118637557676,-2.2087666693035395
-0.40209571731341764,-2.579610576795779
-0.3948315502194024,-2.7235265575342087
-0.3925623413775523,-2.7234837959168336
-0.37946094323447443,-2.711943197189756
-0.365093801891446,-2.4614008988554628
-0.3548785784031838,-2.16706947069318
-0.35011489120437433,-1.9577565601315703
-0.3495610785926546,-1.9742403663720727
-0.3495082661783222,-1.9476303150186407
-0.3494802620128028,-1.938768954743139
-0.3472086116873605,-1.8553514747887156
-0.32820862309536913,-1.2293526674775244
-0.3169250110270938,-0.8774528018913446
-0.3118050207446279,-0.7837316521161457
-0.3089346067038141,-0.7507689357985572
-0.306483726059259,-0.7080923680269542
-0.2971186677341251,-0.5808071342023249
-0.2929877999241377,-0.6037359513583914
-0.2919874473096682,-0.5294983181895417
-0.2916937000542261,-0.5235142850270421
-0.28950851612889483,-0.5410126907232953
-0.28778753834869963,-0.4976961572518146
-0.2869862583575076,-0.5131189850210294
-0.2867643609411803,-0.5480357455144538
-0.2828198970373519,-0.5306625574097616
-0.2818148596918997,-0.5608327891592307
-0.27819292166032694,-0.5602261273616451
-0.2741998944365971,-0.5566900155965532
-0.27079035864038836,-0.5331785082066774
-0.26826917818405693,-0.5762746473050895
-0.26736938503780516,-0.55724955304111
-0.25971295183924603,-0.5071919621514152
-0.2551393375396165,-0.6092633119385228
-0.2449515947927683,-0.560138751890045
-0.24257454089526398,-0.5285199640446322
-0.22744059262827765,-0.2546773642256024
-0.2225191204055017,-0.15330646425421285
-0.22161022824573973,-0.06542656270224093
-0.21225099269973047,0.26678580052305056
-0.21215451837738364,0.3081904717460739
-0.19223110942580046,1.234868319025114
-0.1916720310118234,1.2070520960858682
-0.1904490862990218,1.364141914692119
-0.18236736659202446,1.8132214999480492
-0.17770238114135672,2.160027669228547
-0.17259735390348663,2.385642442623734
-0.16975032399598877,2.566731073511373
-0.15829709328965968,3.158372921895439
-0.15439059685018997,3.306257044145068
-0.153093492618134,3.375352938257898
-0.15117014959237007,3.454065400094836
-0.15029173166723275,3.5033440615898543
-0.136987413311922,3.886713173951682
-0.136292319974177,3.886627841730289
-0.1309789376399162,3.9811686971037523
-0.1253546322501906,4.003087667156098
-0.1221897192552408,4.0304858023270045
-0.11883407200405172,4.0222721937935955
-0.11031950678444691,3.770432445495848
-0.1060345176322679,3.6759230097557283
-0.10161838371230525,3.5458694618886817
-0.08910788375683332,2.9940708867441934
-0.08437162971281875,2.681278168135153
-0.08267549435371402,2.6336636235304947
-0.07500339343735352,2.2073386929510197
-0.0721179056576906,2.014726755473126
-0.0702210584209908,1.855135624282481
-0.06967950668942846,1.8077036678110603
-0.06952877081466724,1.861915040137451
-0.06201658756260331,1.4012314277638787
-0.05703249715696179,1.1350035610802736
-0.04508575014436733,0.5299892625727922
-0.04258276037760966,0.4264821129804244
-0.038502054782021844,0.23256884370827374
-0.03658845856202797,0.23486218163191222
-0.021266950846758892,-0.1540395416304244
-0.01891257875887753,-0.17854376990050833
-0.01552124118450049,-0.17764582946350824
-0.002223745547254019,-0.012644515529551793
0.0017154620195705128,-0.045864079357012824
0.012820546250583487,0.3915880696973888
0.04662514305473309,1.7825960592353627
0.05175236633146163,1.9991729914922935
0.05969209507774664,2.3162117824577813
0.06828879368977425,2.7184200234661695
0.06921497214902361,2.7215052239081037
0.0696107865055593,2.762917258966079
0.08065829650399703,3.0243013770695346
0.0823469980722602,3.0526446673096395
0.0935658810965645,3.213233710373602
0.09559533040021151,3.2776280122940493
0.10632681180618553,3.2741659225488187
0.10938221961904038,3.2611642262641176
0.1119282802190269,3.2427350849806436
0.11376248744453932,3.195052471474044
0.12702861919323372,2.995075275552096
0.1289354109699854,2.9362287626846824
0.13236061324640414,2.8035880306840864
0.13458059728242988,2.803903971829628
0.13570773408508074,2.742022079256309
0.15204684362215248,2.0831930709808555
0.1543120537075895,2.0664035803553897
0.17078869859266366,1.2736549943545643
0.18073253549708124,0.7266804789220954
0.18721842303693847,0.30592794337029516
0.18897311753226598,0.27871078286182477
0.2010951167991415,-0.42402968914161043
0.20117450958934668,-0.5214747807521273
0.20219744374848414,-0.5901211517745257
0.20873067216273355,-0.9477038819100805
0.21537840611073467,-1.3489019505649025
0.2221967901701314,-1.6756605374831388
0.24462496896254393,-2.9304826170828764
0.24539871112460432,-2.961796232958856
0.2532698100566426,-3.3330616214538034
0.257821480715843,-3.448756502432944
0.25921366233918164,-3.520109204948374
0.26937627816227483,-3.658579698834246
0.2702062250361701,-3.7444579578116826
0.27247485599142607,-3.7691310461985505
0.2807529197989922,-3.783544037431595
0.2890239851269487,-3.769659305318722
0.29111063894564015,-3.7300169599143707
0.2987641216561068,-3.4955333321281117
0.3072500132601834,-3.175701682138607
0.30897133877266914,-3.1130035478826144
0.3106181057666384,-3.092417983594097
0.3213790683014892,-2.485466818671282
0.3225658205495159,-2.3626206532728307
0.33849897379214156,-1.3771386985674372
0.3472038808876139,-0.8316499316943927
0.35190636926341856,-0.5299840433612039
0.352624649825402,-0.46667625554494263
0.354691239285982,-0.3239758370454249
0.3610640093394184,0.043804480458401865
0.36434618299419474,0.21721594447575876
0.36650618952436265,0.32775551915429346
0.371868148082549,0.5968288078509099
0.38572705352729475,1.0433764841786048
0.39261026057609705,1.1298876153481023
0.3939460503061909,1.2088199009370817
0.4097768376429842,1.0132217172314342
0.41475418441507816,0.8963444909565832
0.43293100434362275,0.11773585782008673
0.44262197193209385,-0.4150073339910489
0.4430379262363333,-0.4498807538596448
0.44447546553080475,-0.4984719522209813
0.44560136717370247,-0.539903465919941
0.45404079246192763,-1.0913913750904927
0.4553254315187121,-1.1398645367719384
0.456508990329052,-1.181384878539145
0.47436819166395194,-1.9964750004391318
0.47438654039216566,-2.039238285216717
0.4754321408041431,-2.03178893600899
0.479960542514311,-2.1344087887282814
0.4833782552217398,-2.2764371006170987
0.48667975287747467,-2.2711887399892814
0.4887051899054411,-2.2810605875117305
0.49602937643736755,-2.292396075722549
0.4999609402652121,-2.203700590402463
0.5013172804917359,-2.177587115165738
0.5043750610169431,-2.089693730216402
0.5059168285188886,-2.0439646963422673
0.510156114020182,-1.9280672847233407
0.5277629710083938,-0.9878148748207408
0.52835746617707,-0.8981317426998238
0.5395403750931731,-0.11712275367275476
0.5523379057676125,0.9328230160722505
0.5679282963381809,2.0894502963731876
0.5687763983396565,2.0875057601596474
0.5707079442803593,2.2933691017462183
0.5731641195031116,2.364285267213791
0.5742557413071046,2.4081408300979783
0.5778062133835387,2.581041163632153
0.5779606325085456,2.606321910550095
0.5866731204647011,2.9103683047835425
0.5925861113077397,3.0542173157037578
0.5941020687973948,3.0332564420779895
0.5981964660344055,3.083620850646975
0.598331808661154,3.097445963627152
0.6058850208719107,2.999652645688845
0.615300221460104,2.7224708980156733
0.6267524120391803,2.0797446643463067
0.6269383136068707,2.066009137571328
0.6309824014447303,1.7801615849895882
0.6333255438124832,1.6293879133233384
0.6361358744343217,1.412999512735361
0.6418267665156661,0.9363209028456705
0.6502983204009114,0.2115845310585112
0.657003006521732,-0.3781802682257117
0.6582948047715953,-0.4628903843769782
0.6687231908607876,-1.300467258902194
0.6702924555497578,-1.473167937358312
0.671182731601788,-1.5453202740881624
0.6755174768391363,-1.8420074950847467
0.6758669330331006,-1.876163569501628
0.6915293843463206,-2.722887512017642
0.6978532052212572,-2.9193069560043234
0.7031052646417155,-3.0145740285573495
0.7054206758945947,-3.1052772936655737
0.7132523600090455,-3.101280833085981
0.7132622088999785,-3.0979426212936136
0.7316249774892158,-2.7435814982248523
0.7331947850078446,-2.6948016463548714
0.7347286627499363,-2.6746353887900747
0.7389504059116021,-2.4798361916163896
0.7395289600534105,-2.4247603318718163
0.7435223258638866,-2.287245822958094
0.7448181898326078,-2.2326799882203097
0.7566684224065456,-1.662443895987504
0.7640201760147285,-1.3252242941781436
0.7659531960336703,-1.2529860137194957
0.7669417300684449,-1.2096457400802627
0.7797274442867916,-0.7714751589920014
0.7894833331665785,-0.5082148971796614
0.798447163654362,-0.4681160937705901
0.8142402261637667,-0.4977126937011159
0.8144272563403123,-0.5398139802841964
0.816261762885226,-0.5114709399840385
0.818484047286681,-0.5470117406918825
0.8333277557401102,-0.8862531033103468
0.8346238079997361,-0.9109002353041615
0.8364755243182525,-0.9698370463987314
0.8480925472586156,-1.307001789066853
0.8625431119660592,-1.5903442877462455
0.8682793046146307,-1.6853293442937833
0.872056273373798,-1.6861971411408199
0.8733831746175555,-1.7267272032805623
0.874647976759042,-1.6607878607130333
0.9056061004570433,-0.8775404647903053
0.9109035735166975,-0.6478017084794391
0.9129708117206232,-0.550943531586513
0.9211218204408729,-0.1052060122947083
0.9215871860758287,-0.06784141899496421
0.927292347599165,0.3312441896983381
0.9289383840811354,0.39555923090037415
0.9411448725919098,1.1365193498960346
0.9544155635731091,1.8062161801637213
0.9563751129415001,1.8511888916445243
0.9689352618841687,2.249380700362653
0.9708984227016297,2.3285463204090915
0.973639057923247,2.339869373792889
0.9770637152015329,2.325716189646191
0.9809353660598674,2.3986634804291747
0.9822646840571041,2.3633503511946072
0.9859927719460599,2.301994546311282
0.9920788222603147,2.2083836963093626
0.9941905495813588,2.156447678740868
0.9988181792482833,2.0489857294003584
1.0143067864845463,1.2114936928450306
1.0172837767844216,1.0690143429624865
1.028792866955924,0.3402873787936409
1.0297486874058857,0.20559540872913848
1.0537261280669643,-1.4337833001411486
1.0556587669059665,-1.540679975047736
1.0632434579656493,-1.9297092542478107
1.065444532275425,-2.085357739223017
1.0674291011704105,-2.143325119073161
1.0691566344417103,-2.261555534806522
1.0695862114244346,-2.2228422124326386
1.0742969947598047,-2.4151018391210197
1.0745351525614595,-2.429339281254286
1.0856988668741527,-2.693326734824312
1.0888163370276978,-2.700309522699431
1.094552916762666,-2.736468980992348
1.0952870100700647,-2.780528922443548
1.099026043198144,-2.724972440363277
1.1086189391078527,-2.640496441932546
1.109771738520795,-2.5725516529875176
1.1151790286107994,-2.454027244194593
1.1169047261799463,-2.437987077523462
1.1185822829154333,-2.3959099345550374
1.1194712608598483,-2.3671995564584924
