n_harmonics,base_freq,magnitudes,instruments
9,4.258705761255779,"[-1.46770108 -0.97996544  0.94703447 -0.04292637  0.88565154  1.514329
  0.63123645  1.14639003  0.67011311]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-0.24677210787469273,1.2359344267348311
-0.23593043591570417,1.2747854024537444
-0.22929362000218134,1.291036358810518
-0.21685219981060344,1.1466505963423785
-0.21635327755492062,1.148969185168007
-0.21052248532065354,1.0756144327887716
-0.20505294876872027,0.9816879737008637
-0.20068900325543737,0.9447154014851532
-0.19740134928114772,0.8962948538944634
-0.18828027489606658,0.8267982087767383
-0.1755573602804219,0.7232334785476654
-0.17504692794191623,0.7408099620144946
-0.1641606396668931,0.670677086173777
-0.15098981065094152,0.625728909105762
-0.14370759359381147,0.5725036249059127
-0.13729553018965657,0.4969323683844085
-0.12858562237611038,0.3951776182576708
-0.12766331726378954,0.34761404705604004
-0.11724326216662018,0.13421782453382672
-0.11310261712644643,0.02573513185687682
-0.11043362719385552,-0.08599446770318127
-0.10005190534659247,-0.40210814918004323
-0.09675198752351566,-0.5541241158603228
-0.09135210509433911,-0.7478955794191262
-0.0768891427912255,-1.242650481923538
-0.0722307714946222,-1.3857632942473677
-0.05228258155386012,-1.7994269327152828
-0.015969769997593808,-1.1409554878428132
-0.006827348834374192,-0.7756584653600467
-0.004264098286383522,-0.6596085556141638
-0.0011752839692631412,-0.5056885063161763
-0.00028613757813644725,-0.46828315405379145
2.3342262737369168e-05,-0.4508302226777373
0.0026836590043348707,-0.3415500719947926
0.008915156462993679,-0.057522173855899465
0.022317758350050454,0.4855168473494646
0.02733302944054694,0.638688143980154
0.03695487658016372,0.8729800561992586
0.038788565259068264,0.9157010995173246
0.04290399105209941,0.9492537686721416
0.06108573316241017,0.9159733059011752
0.06334250707502598,0.8609166408536477
0.06637956570316605,0.8214284298073307
0.07237158357617002,0.7065283766930363
0.07597111019251734,0.6244451194597429
0.08393231514059174,0.3997165471371363
0.08777733892880546,0.30825675978149836
0.10365064694786819,-0.06966567320317583
0.11256434811679306,-0.17673050711882538
0.12591545875403742,-0.1901502447715544
0.1284397576290175,-0.17840031165411963
0.12990650894671196,-0.16212394023788032
0.1305913971754986,-0.14110178456593395
0.1411887219091339,0.0726004470018386
0.14184550388741002,0.08802500254161094
0.1419983168555845,0.10753193466014152
0.14948431337395274,0.3712468722156087
0.165698967695195,1.0431566765692504
0.1673416295136172,1.0894720094948112
0.1772248881737628,1.5588175718494603
0.18128043371033886,1.7544217481077293
0.18299773106804373,1.8143806029626441
0.18413927224413662,1.853942102348088
0.2026326297077774,2.4934133741668827
0.20733973681835893,2.5657699317800513
0.21567404865518203,2.688748430661522
0.22223698051628338,2.7210432262504263
0.22949237812097012,2.672534955443995
0.23801648603943093,2.5452025240389404
0.24482697185794544,2.3790592918288795
0.24827447793635615,2.2461017478024434
0.25318828504539503,2.1261046090452558
0.2628483846620733,1.8236723737175369
0.2636476771509715,1.784763887279368
0.2704336085122865,1.5326714678408966
0.2706382671997365,1.5540829313567708
0.27221325431527177,1.4746524403346106
0.2727058728619767,1.4416390450677232
0.2830369556176029,1.1228416216144903
0.3011460080124122,0.6233148697514207
0.30409723829961743,0.5492830342463747
0.30458197937922193,0.5536037543476551
0.313170620955074,0.3599094865777513
0.3145014124063672,0.35886185334157733
0.3219718691380802,0.25437691561519093
0.32565726060747124,0.211637929932191
0.3287700605032038,0.17357158367970543
0.3352521913942965,0.10414789547568541
0.34156350014272574,0.0464232676190386
0.34587653452293576,0.028589377303835806
0.3469160415512089,0.01585408037441203
0.3565365483065772,-0.04482851786472421
0.358076661799271,-0.02803778431087288
0.39411013003701534,-0.10732809942044788
0.39798103081129366,-0.07561338467521643
0.40332875720088435,-0.008779140059118958
0.4045896071395405,-0.016469122248563384
0.40511139715195466,-0.010585414698361259
0.40701597102042797,-0.010141047490847474
0.4093137099205233,0.03337586927797272
0.4104962925843796,0.06356870471112612
0.41060323165435,0.06747893970750307
0.4190042632674986,0.20978210362765884
0.425191355339519,0.32638272317464667
0.4259203602286594,0.3671028530461199
0.429058894734089,0.4190039882458602
0.4325174405387049,0.5252454604640042
0.43260388691683804,0.5244603627335076
0.4362943113938904,0.6301554912652005
0.4392611070753607,0.7339115392831911
0.44031199444491076,0.7474006353794798
0.4513195775312209,1.1481880751582414
0.46995904272092215,1.7475666154846448
0.47148237469204,1.8420753384080073
0.4919730907178863,2.20662907066295
0.516355562069533,1.9856094628247412
0.5314908833018523,1.4732049697362335
0.5321738460544561,1.454365986033028
0.5328798216604582,1.3875456359815723
0.5350813149394575,1.2804825492513994
0.5389270483993611,1.129768719596078
0.5430460377655537,0.9341315753579117
0.5495728973185035,0.6154116990023637
0.5625405900509035,0.04271924643211515
0.5626193741039769,0.05497757639530424
0.571782368152224,-0.24385570265394915
0.5793453832030164,-0.4373433089418827
0.5818036548618206,-0.4730209167767751
0.5898123038876122,-0.5162583631893326
0.5902972441439962,-0.5060887662697455
0.5971048888278778,-0.4375422751312146
0.6050880635387239,-0.252387448020674
0.6081912533349811,-0.1616794840359921
0.6172742399288897,0.1874108151600671
0.621853114325515,0.39608634182989727
0.6248119668982342,0.5306051659798711
0.6276835174810178,0.6658847304492559
0.6347860926578752,0.9940921368273606
0.635594821805129,1.0613144602901505
0.6409268152187719,1.3099147597869822
0.6470579908533893,1.5552242580399265
0.6533715195855194,1.7949360408475579
0.658183529858384,1.9204718923324797
0.6586703246226207,1.8939069370063815
0.6641802297157438,1.9845842287170496
0.6686214709931924,2.009418033191441
0.6821422636620675,1.7241921357167092
0.6852071393951968,1.6266109996311988
0.6956787179142099,1.0429023352052496
0.6985618144293841,0.8476257713804203
0.6993857615200962,0.7879449545509206
0.701338397706567,0.6365609011295784
0.711316779752404,-0.19292659821015407
0.7140732320411001,-0.4621582547184259
0.7164040904818512,-0.65055998263082
0.7169965379965522,-0.7126949302090446
0.7257408815266722,-1.501620037780404
0.7274155113959759,-1.6717664012160975
0.7361895796595892,-2.4308042343918737
0.7394906709562483,-2.6820193925986855
0.7454697531686314,-3.1400066924119128
0.7517258048377267,-3.5007376371801238
0.770353452825769,-4.051620637953488
0.7768362454459679,-4.063648891658086
0.7914390813117542,-3.7350675135423046
0.7942351285121743,-3.593031449121929
0.7943045026237252,-3.600283369303667
0.7975232642569487,-3.4647073244003668
0.8034515161539346,-3.185043738314919
0.8092759387165209,-2.933458527220788
0.8133209173676703,-2.704214320255932
0.818037084526329,-2.5047600684549995
0.8242622812237537,-2.249535529866554
0.8244082549164613,-2.2692607967457428
0.8284420289116743,-2.1243739564615938
0.831838633952231,-2.0299503076937495
0.8387723543363639,-1.8948354740837396
0.8494547288781202,-1.9374036141039828
0.8559252317196213,-2.063213272101599
0.8560555847753939,-2.070272291925456
0.8560895082046485,-2.0542153015178117
0.8617805889393768,-2.274351387598491
0.8735365091450249,-2.8307811943169914
0.8765580044585244,-3.032840714749913
0.8864124664778763,-3.6683884433257545
0.8956109470064186,-4.213159986891918
0.902117704067765,-4.566773589642065
0.9045768472897464,-4.676757158509693
0.9208250005999008,-5.044534678187378
0.925675994954771,-4.99027329145468
0.9320758556844897,-4.79373830933989
0.9440210326685525,-3.9965334262257324
0.9515809740750423,-3.249779430611523
0.9528405976044514,-3.0772355120778077
0.9548437420841283,-2.8551592894507567
0.9722047738740143,-0.41416482315927855
0.9743870402711421,-0.08010496597554084
0.9845034159341117,1.4874705934320385
0.9903897825608752,2.3503150368852435
0.990464641989123,2.3428506806101375
0.9949419828337298,2.9887099681659404
1.0004152276991292,3.6930253930227686
1.0030146781918807,3.9998063177245045
1.0096869800385253,4.697198291933749
1.0272323968378645,5.586486071757265
1.0299086720437245,5.6329335888919285
1.0357627133759983,5.536192456095839
1.03952694002892,5.414969989662923
1.051785177478732,4.598076721539219
1.0682100221242212,2.8090964300574313
1.0704796011726518,2.48927575209192
1.0763744533367507,1.7183149965118227
1.080467226765066,1.1569120006914173
1.0831718058556739,0.7942905873320485
1.083354269016585,0.7892927477337796
1.0920917996339554,-0.3546806831649163
1.099059365267518,-1.2001869133339067
1.1163403621752712,-2.711891455402508
1.1223197468334805,-3.0120518037544524
1.1286525791254958,-3.2282691097939074
1.1290220543828378,-3.2401327244763953
1.14380793808217,-3.162934781304254
1.147321638908215,-3.049436490262081
1.147574927199555,-3.029819911704366
1.1477761839391905,-3.0429505194066233
1.1545180262977297,-2.739403751799615
1.1575079610312802,-2.5930975851154754
1.1620055737158985,-2.305763147060394
1.1700154471309938,-1.7534399421257405
1.1720305928551706,-1.6322125035980188
1.1794451999901856,-1.0933708156116084
1.182601174152743,-0.8467774370049614
1.1892760429752212,-0.39456102338363586
1.1916589763929197,-0.23979650010535092
1.19548355252231,-0.0017095802019759156
1.1999174329013362,0.28171816187474236
1.213199575547316,0.8937822993599711
1.2173186574356913,1.0017623225604289
1.217869494627121,1.0197879757183756
1.2199486428226365,1.0818501124898021
1.230331354410123,1.2557004704898211
1.2438530429317254,1.257778694856892
1.2510447584127125,1.2325862374586363
1.2603123748085103,1.1285824584814281
1.2760116835820146,0.9242873140507899
1.2843770265202474,0.8580190294179078
1.2850480997058558,0.8320447241694658
1.2868082198371331,0.7922665454795768
1.2909166584778689,0.7857278735524392
1.2937209303630244,0.7501985650893508
1.2951883360834442,0.7373925714066327
1.3021157583747822,0.7158749192485664
1.302323801038452,0.7010225902588724
1.3044631060983427,0.7222632596153366
1.3060299789085423,0.7149670258752754
1.306389566559755,0.6863231323594481
1.3131688197733142,0.6778203881656935
1.3162854248539038,0.6658984909378021
1.327564261384321,0.5991679816351522
1.328547423172198,0.6100573008247597
1.3301938466557006,0.5870835129020981
1.3388377354590144,0.5018820787288072
1.342498723058875,0.4524641249559992
1.3449477823140885,0.4052720408415843
1.364449108943619,-0.05273246223815224
1.3652663408785282,-0.08813276463236397
1.3689483852940807,-0.21454553774291762
