n_harmonics,base_freq,magnitudes,instruments
10,4.42232628237928,"[-0.72886902  2.8683669   0.26992387 -0.9964245   0.14777827  1.17296967
 -1.3838011  -1.43041977 -1.08826533  0.33538082]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.7297473607683074,-2.5468397045652935
-2.72457113041896,-2.20654780580539
-2.714315785424792,-1.3393134092947336
-2.712407859090907,-1.1457067228803652
-2.7123875333459404,-1.1519327921416262
-2.7098150393233675,-0.8973572377476126
-2.709617984759004,-0.8898651794585771
-2.7071302367677115,-0.6543627962533575
-2.699985432006471,0.05440035902834257
-2.6994553299900232,0.12689155820327677
-2.6990627629185378,0.134634440845482
-2.6972895340102516,0.3126314877371552
-2.6906217465296844,0.8930192141246693
-2.689793426414422,0.939338615688322
-2.6839515408011643,1.3829411890493104
-2.6736046696131597,1.8499592864712169
-2.672287035900127,1.8326611321970407
-2.665106288993922,1.895782448383586
-2.664620495295471,1.898341944558678
-2.664442829303683,1.8467497577924845
-2.6563482348596352,1.6695293676277354
-2.654754144365603,1.594759163953324
-2.6507802657667527,1.369950594355953
-2.641541146500842,0.605307765391145
-2.634326959129226,-0.11993804916590421
-2.6258770587873936,-1.0743302035906162
-2.6220116812257412,-1.49070401388683
-2.619949540131117,-1.717870503368235
-2.6177657639457013,-1.9548303314031186
-2.6153104567080057,-2.228681538447363
-2.614217276573391,-2.352623668192264
-2.612127841959693,-2.5674063567675107
-2.6060768289757235,-3.0791733849558707
-2.6047554719183115,-3.1909633410150686
-2.604355309011079,-3.2056051938724974
-2.5982467052600535,-3.6079918769021373
-2.5920376897777526,-3.8723293712353852
-2.583292061280064,-4.004869427890724
-2.5831961767530935,-4.023534233469007
-2.5792326646127437,-3.94220679385499
-2.576965850013944,-3.887355036306831
-2.574865486428867,-3.819209376231158
-2.571210357728088,-3.6595189068123783
-2.5690964069115267,-3.5179174202564494
-2.5661340326446345,-3.3660342711833335
-2.5660552212756467,-3.3507403640195004
-2.5637247647976515,-3.1699067766529376
-2.5584433711474004,-2.7737828435322283
-2.525302610506091,0.21664689604137075
-2.521687886901793,0.4336712027076844
-2.5139605112295134,0.8286002595039863
-2.510013005206032,0.9402391607227214
-2.4987211206394293,1.0187358676314824
-2.4847661447408194,0.7287936834558871
-2.4599128416021805,-0.19891238593366717
-2.4584019811327593,-0.20849713755470964
-2.4527900390724504,-0.3260532695195019
-2.4353833881551745,-0.16280538354594865
-2.433213054396906,-0.1269514180937466
-2.4237283151698987,0.34019382529095776
-2.420181719708661,0.5493425346590527
-2.401398478000935,1.9894330979340669
-2.3890794289709505,2.8650363969385078
-2.3841779521302326,3.132638993767218
-2.368855925870106,3.5871197631817044
-2.3625652098263084,3.50332027512646
-2.3619364624872103,3.505805705591075
-2.3496014534128626,2.976862534764459
-2.3414338624180147,2.3402453239397047
-2.3359317885289257,1.835194758499642
-2.3321558585733917,1.429058082885976
-2.3223220767704964,0.3326272001752761
-2.312788985877026,-0.739426912207388
-2.3088870123847536,-1.173234210965305
-2.301717433190242,-1.869286137310511
-2.2862725253602374,-3.00131196000241
-2.2830002160853167,-3.143633072139244
-2.2825451178876337,-3.16457878629284
-2.2800145503660785,-3.2440940865160313
-2.2689503981490327,-3.3576675356269448
-2.257784928418702,-3.0304863924744248
-2.251821432011883,-2.727692469845926
-2.2496695385570957,-2.584767500346358
-2.2491106653845527,-2.562718050997135
-2.2480334687471353,-2.4673419041282387
-2.2458254590360056,-2.310920766166215
-2.2436183343250207,-2.116441125584333
-2.242817117684712,-2.0950095577026255
-2.242498651029053,-2.0664445875068127
-2.241024173456363,-1.9232745911554243
-2.2290321361034913,-0.8359765011369462
-2.224520695972826,-0.40835237612275865
-2.205163445897359,1.496425314930735
-2.2009019889844295,1.8592836572968052
-2.1949099625677313,2.342927117049429
-2.1918175312296504,2.599219765908418
-2.1900617127201443,2.720198789432145
-2.1764655672759394,3.4662393890705707
-2.166841740105535,3.7965134521205015
-2.162400712158354,3.8660147474882436
-2.151059270011036,3.851948873025957
-2.1431024461946127,3.6934459536641193
-2.138624488665683,3.532460505455108
-2.1373710458672703,3.445528043747448
-2.1341691020356643,3.3258471574685715
-2.1336877389302904,3.29687782050809
-2.122048349063655,2.6587254176135136
-2.121687321868369,2.6346354651125297
-2.1149464331950814,2.187411703175204
-2.111783872895888,1.9495903297876207
-2.092173072105717,0.560824852945476
-2.087399503234108,0.2622709188156617
-2.0815998606755777,-0.06700835889139253
-2.0666362847602633,-0.6170549657768422
-2.0591704890662683,-0.6945019892620337
-2.0560679267332795,-0.6958223234051303
-2.053431339250217,-0.7003165033322168
-2.0126875197037304,1.3039063756543896
-1.9991227701746834,2.032468140262973
-1.9890741841755053,2.3296860198159535
-1.9863129822613883,2.379829102956066
-1.9806133412676037,2.354287847313591
-1.9782750226183436,2.3561720242372686
-1.9760417173005163,2.281363691377107
-1.9741742640970883,2.2411385828942367
-1.970874082358601,2.1080233016616474
-1.9649542769881647,1.794925242407959
-1.9363409486709753,-0.9614938325374923
-1.9269156315018032,-2.056686925691731
-1.9254412904089704,-2.183605999534294
-1.920890668404823,-2.6815535177262904
-1.9196259046725748,-2.7846625354470933
-1.9110718216898854,-3.5532160793609666
-1.8967606806582205,-4.284777341170413
-1.8865235599914378,-4.297095711183702
-1.8824859162036327,-4.196746467286467
-1.881491274073855,-4.162119363333623
-1.8769943845676147,-3.965998863965233
-1.872040272092787,-3.6317967368761277
-1.8710721831047086,-3.5640952541234694
-1.8671271991305054,-3.2572136398728424
-1.860236300045122,-2.6176628612654502
-1.8568833723739746,-2.282097674383873
-1.8501957258053552,-1.5579138253755878
-1.8483641438555,-1.34710358595987
-1.8447804853390275,-0.9576379425054744
-1.832479710574507,0.3513449419421346
-1.8284540849989939,0.7261123116687638
-1.8275824761740955,0.8090630752465362
-1.8238282129521175,1.1102425890790295
-1.8228222108792382,1.1989050261535867
-1.817252591670094,1.6258241360407208
-1.8086507088011907,2.093908674806154
-1.795699453107648,2.460140644584677
-1.789960748672559,2.503484966260248
-1.7868225732922598,2.5102649531266215
-1.7836700010334712,2.501881353070596
-1.7808554861430452,2.4972269064230903
-1.777608323970327,2.43641841372108
-1.7736710252333432,2.3869604335144285
-1.7648659779662033,2.282579215402567
-1.7509055022862876,2.1402367234277153
-1.7476520581124289,2.143784141037312
-1.7442133597805876,2.154386444802873
-1.740406739767706,2.1687741399108007
-1.72918975234933,2.300269173425783
-1.7279098033116407,2.288922328566931
-1.717993255630084,2.472986847830599
-1.6922235341176188,2.729762700350683
-1.6727805293715088,2.265110600930626
-1.6712682889707127,2.206811317320502
-1.649099520398587,0.9881473450164179
-1.643545887467159,0.6360186748803635
-1.639131106196803,0.39589691736277544
-1.6344375085278748,0.16135696792949833
-1.622886286377664,-0.31331611512734536
-1.6196207869114077,-0.3683367714602843
-1.6194727074134074,-0.4092169641435227
-1.6163828605933799,-0.42655994484474113
-1.612519153528357,-0.4595450160814846
-1.6119583118016896,-0.46129370196055575
-1.6076670842687508,-0.4154646700401273
-1.6024313842808249,-0.30414372331800105
-1.5997946719532252,-0.24610909225354263
-1.5737173519831062,1.1099657259635656
-1.5627959708705577,1.7414122467656397
-1.5616813550253383,1.7724691148208185
-1.559227629277223,1.8951122581835178
-1.5307231588644021,2.022286130262753
-1.524309351267114,1.6973330106424611
-1.5231677744855485,1.6294527068905835
-1.5138297808204042,0.9067738220243141
-1.5083565206067286,0.372931112358168
-1.5067970438119942,0.23053781321187844
-1.5012957103718398,-0.36907933066248516
-1.4997889260200503,-0.5247118396835257
-1.4933121596671772,-1.2050671678666953
-1.4916447695125474,-1.3925990890959457
-1.4854065901991453,-2.019014233593643
-1.4770731778659127,-2.7592563730725805
-1.4539072716789947,-3.8409009873974806
-1.4521855880647807,-3.878329467947791
-1.4516334612490303,-3.8796911760719426
-1.438472954593982,-3.6694832801844397
-1.4274079175824563,-3.170139215239183
-1.4226548319718988,-2.941590893736528
-1.4182084007379323,-2.6996263501697486
-1.4113772528166428,-2.365506206235701
-1.4096845220734628,-2.2882242344825277
-1.4083116644273248,-2.2224972853694176
-1.4081101614607496,-2.200844443727352
-1.406722879066571,-2.1407809538505997
-1.3926917223348858,-1.7518149061515669
-1.388260396255246,-1.7183789198557773
-1.3877304096849719,-1.6776301662205397
-1.3865957662542778,-1.689935614937667
-1.3816545466012216,-1.7091887806661346
-1.3552429515385278,-2.5404358708672587
-1.3414034533445238,-3.0199643699099923
-1.339473143388074,-3.0801729611329867
-1.338826454569331,-3.095194831642297
-1.3208097487123764,-3.0928855673591733
-1.3195464640596104,-3.042904215317533
-1.3182771203216581,-2.9883039558889397
-1.3088606473469855,-2.5381526758227215
-1.304202260596419,-2.216539108509183
-1.298589091952517,-1.7856385651912094
-1.2847023153313404,-0.4890290587691777
-1.279660722712679,0.0014982715654308634
-1.2707816807093835,0.809305411798497
-1.2699976079850652,0.8575978010142815
-1.2644889472381289,1.2607868850515938
-1.2448241560427935,1.8961254681935482
-1.2447241001586808,1.8995156497262535
-1.2369075879689428,1.7043551416928877
-1.2132137458018404,-0.15891198327226114
-1.2058522925669917,-0.9545668598071686
-1.203129850470574,-1.2640883290789084
-1.1985302813175147,-1.7935522812494844
-1.1597456128046055,-3.990458619189861
-1.1584214585024046,-3.964126360839707
-1.1561499647553204,-3.891401895476043
-1.1350137059070309,-2.5294001433448705
-1.1299205024426118,-2.0616352311372133
-1.1284841520584519,-1.927107717821967
-1.1276337732019215,-1.8394040184377987
-1.121583587939138,-1.2606874425135106
-1.1112390715824096,-0.312474014007484
-1.11123482441569,-0.2865737055300893
-1.107712698583356,-0.030809670114211797
-1.0939738245113868,0.7761615930863662
-1.0850636750161156,1.0353931177398052
-1.075013549976481,1.0219566284560382
-1.0512445160017803,0.25447478154886766
-1.0507975125709155,0.2092230389985137
-1.0460617202813125,0.026595248238503934
-1.0333832822316205,-0.3053666914295009
-1.0221082740054854,-0.34231934106814876
-1.0209337860416798,-0.3315951376948617
-1.0108818791579377,-0.054842680740013666
-1.0020190075733868,0.3795326528694571
-0.9870137466383753,1.467315958423909
-0.9802101837187145,1.9969124866613974
-0.9729102792501458,2.5637147141610805
-0.9668408666744286,2.9462802818609832
-0.9600071873846758,3.29932230040944
-0.9569770602079943,3.4085601157801015
-0.9511376768333735,3.5538792986936634
-0.9481370908711257,3.5504044748772587
-0.9415152684706536,3.5208975353440777
-0.938372445209759,3.431194439855211
-0.9309335672431591,3.0934366865937966
-0.9292757892195693,2.991482539521056
-0.9273499561393956,2.8661933519946876
-0.9161217186639043,1.9112917395827296
-0.9142895541805558,1.759670995849296
-0.9099829147885368,1.274218673583508
-0.9028354725386989,0.49127777589922106
-0.8867764499599349,-1.3068593452017356
-0.8775633812566643,-2.189201265060699
-0.8718159448471972,-2.647069333781753
-0.8677783188587771,-2.86766933949616
-0.8670182236065633,-2.909414429394973
-0.862040977445969,-3.1567449487459722
-0.8594112570884835,-3.2289529191480337
-0.856368747794563,-3.3126702893799105
-0.8525317502981302,-3.3567295162738517
-0.8441522670632997,-3.298142964049389
-0.8346733752606026,-2.926133676082078
-0.8250327831095685,-2.308714924589581
-0.7980652676006255,0.18916297082698683
-0.7971039965471913,0.25947663056286796
-0.7858548880883531,1.3735401692282818
-0.7845846326637949,1.478552464474052
-0.7826478553607812,1.638241564286442
-0.7811350110301545,1.7689056663729636
-0.7770388626103828,2.1326258908599125
-0.772983976309856,2.441860715129378
-0.7574770734916827,3.4059856791759215
-0.7477729711757441,3.746922060874761
-0.7378981253456329,3.8916773159670655
-0.7367147269506233,3.899060457770716
-0.7324464598960541,3.8816221682649936
-0.7322730418388206,3.8592729825840117
-0.7118387089997107,3.24328226947864
-0.7111788737160216,3.225298915610903
-0.6993750285374731,2.549044740897051
-0.6977862111955666,2.425537648148151
-0.6949268415226033,2.244028375104316
-0.6907050553977419,1.944504244662122
-0.6636539903168961,0.09168854944611458
-0.6584365588190848,-0.19211028408274375
-0.6497080333343654,-0.5233569277085831
-0.6459529384158733,-0.6429032060267572
-0.6395555586746777,-0.7003681802243238
-0.6221829355001756,-0.4222734048884842
-0.6144081327436899,-0.08714679154537687
-0.6093604926486811,0.16486647804336896
-0.6065714249674556,0.37789417044051005
-0.6056384384315558,0.41418057260205393
-0.6038175872244116,0.5196861299344431
-0.6019434985273886,0.6551435434916982
-0.5888711918579506,1.4812016194798294
-0.5879595519380869,1.5394922347309952
-0.5835717887123071,1.7930455351068615
-0.5821179798948335,1.8539699584824394
-0.5765843071947447,2.1113324412418875
-0.576430775357796,2.120818491029855
-0.5725061039932848,2.257789439830501
-0.57094725264233,2.3020617141165505
-0.5517745439183699,2.1621754020268473
-0.549656547181113,2.1068320356116432
-0.5387910018014033,1.4201227552299367
-0.5247045168240123,0.08096245464803337
-0.5230535318567142,-0.09294867457429182
-0.5223029612272465,-0.18055512263909063
-0.5208370180352224,-0.35695939187931647
-0.5181607949219948,-0.6617108574154349
-0.5131555620856219,-1.2329217960408831
-0.5105698533056087,-1.5429349661045622
-0.5055277899897641,-2.0894243937182773
-0.5009426162676247,-2.595484700205902
-0.4918716575447153,-3.423945458679483
-0.47067247402715484,-4.356028156202642
-0.469321713997652,-4.328006246492717
-0.4651355545801361,-4.272631532687678
-0.4651195076863788,-4.259703161691685
-0.4649426039829372,-4.288206452051906
-0.4539827948963202,-3.8246749116099554
-0.45282345318635997,-3.756270378307785
-0.45022533018070643,-3.5675003750371497
-0.4371402500900934,-2.397549834461466
-0.43318097108031406,-1.9780754067116095
-0.43112295670893097,-1.7380093579006708
-0.4290470879511963,-1.5279396007187251
-0.42860462610501315,-1.4676717994105095
-0.4229249409714595,-0.8360074846702698
-0.4163276963952174,-0.1339099084929743
-0.39789128896424675,1.5111783097158626
-0.390607922288118,1.9659261621544837
-0.37218654889403924,2.4871491563488446
-0.36622502997740103,2.4989654021443544
-0.3632065726034388,2.4851770004467517
-0.36191376566728417,2.5060396511982965
-0.36102013251777887,2.4959461918287027
-0.3478884719219124,2.318748019766172
-0.34323737061028714,2.2842667246745894
-0.34197110662998753,2.2450970868269633
-0.33664550064460386,2.190998123794337
-0.334338664069195,2.190197195434514
-0.33399760345956153,2.1632637521590956
-0.3320401749881805,2.1448450949274562
-0.3239794010696677,2.140605186640839
-0.32199985569209755,2.1527191648180395
-0.3198935569389141,2.169066108048686
-0.3116529643443027,2.224388871094607
-0.30754428965875924,2.299426999781661
-0.30641888269858875,2.3183317401819417
-0.3041561977298781,2.373491057083305
-0.28382408191778463,2.6970277057647127
-0.2735307874672661,2.7420918657728697
-0.2710434745493253,2.7442315430293904
-0.2689271588402371,2.7243376742683245
-0.26124422043302387,2.586208345644303
-0.2591372164226522,2.5364666121094515
-0.2532416388588752,2.3205079946266034
-0.2527162142046837,2.2964618643275254
-0.25064533281970913,2.2113241336476284
-0.24810777283277474,2.10604629136482
-0.246839377271459,2.0556353044727946
-0.23619506818115266,1.4613094657679773
-0.23449812990731944,1.3585791104763458
-0.23310591189493524,1.2839754508148238
-0.217638205888798,0.3478484386563424
-0.20909964243511991,-0.0452108511832876
-0.20713987422522795,-0.1297812957249077
-0.20009747627037644,-0.3495448271906424
-0.19763709114589822,-0.37965771782014845
-0.19399708472338073,-0.45254915361385256
-0.18260400162057788,-0.3708024665793896
-0.17521087365029064,-0.111610300219467
-0.17032079928744892,0.11080955775998169
-0.15889742389601302,0.7371093351587602
-0.15718980872219968,0.8201996336668844
-0.15619060482088898,0.8901048864364854
-0.1494785220209991,1.3023995442751475
-0.147496671837966,1.4029628173973274
-0.14187141864604813,1.7260551888141844
-0.14049665812996714,1.8236355341155137
-0.13639410680575104,1.9937023625892527
-0.133796289473334,2.0530196066633963
-0.13208509619492936,2.137119543542178
-0.13030641094030404,2.186673944368449
-0.12257966577060575,2.264121086849443
-0.11543511007035878,2.1991991873665406
-0.1151936566556504,2.196882516608335
-0.11407092781488215,2.1693954310745527
-0.10461146553348755,1.7536116128094041
-0.09680584080673427,1.2006175100986907
-0.08862835511277112,0.47136773298620915
-0.08723003143934527,0.31818794911541914
-0.08672324967263156,0.2718693063418283
-0.07389258806375709,-1.097055044739553
-0.07206629029207257,-1.2545106844688656
-0.06479712024151318,-2.0046687792868667
-0.06424550318118527,-2.0772894112580564
-0.06324934727203102,-2.1610062158825336
-0.06282727359158269,-2.200716331921359
-0.048451843113466175,-3.3344586492291355
-0.04530152588000336,-3.496307490342392
-0.04493436453902255,-3.514017975430926
-0.03603716337748697,-3.8171091015299035
-0.03580557356545988,-3.8250110353496303
-0.017600254809839733,-3.64985851817676
-0.014883313693223599,-3.5290386954720754
-0.014444883379166384,-3.5331451517478025
-0.010078396913375975,-3.350025692345358
-0.009745288139358266,-3.335329379523447
-0.00015466930726182326,-2.830805988787199
0.005237604232000592,-2.5669245010057886
0.00702008544348498,-2.4624979412366983
0.012082105234448193,-2.2485870698620203
0.01983129917668247,-1.94257016056847
0.022152395882696574,-1.8615235363804439
0.026388425035231755,-1.7566558286315808
0.034923509143620635,-1.6926109274070469
0.04330657199766064,-1.7816482692726878
0.06093242229705531,-2.3322672886885196
0.06451791043360977,-2.471882220705654
0.06858756350448303,-2.676194282800747
0.07189944256527525,-2.7661623134224236
0.10037362278839668,-3.059538152717797
0.10356003201227715,-2.9644050609893893
0.11062187119842282,-2.6170599789449702
0.11220220416685933,-2.5397932153292473
0.12719406372421105,-1.3162591317797612
0.1346206373540486,-0.6215201339117257
0.14173449769098623,0.07414716488157032
0.14304066395199255,0.1770249329057053
0.1438139948544137,0.2594917089251118
0.1449867339388211,0.3398684063833099
0.14955575474889304,0.7825736451417693
0.1497360954698168,0.778258345131974
0.15325477558378697,1.0872160595289289
0.16793044843842786,1.8348391855006256
0.17108364406218346,1.921424735274403
0.1711191488299697,1.8791969524467838
0.1737490704589124,1.8954505999976607
0.17694352990447992,1.921020809465248
0.1836254607373684,1.723137764362907
0.19774344114430464,0.8219286728792375
0.20032281243737504,0.5875626639043072
0.20096097796584012,0.5148653785286288
0.2083605755318616,-0.25092871937604183
0.21092856786333947,-0.5044404944693214
0.21446115473539473,-0.9124262078126977
0.23249077302812582,-2.8362805522021506
0.23743928355472033,-3.222269951282122
0.24375191350384373,-3.6350300205468566
0.24498452244789615,-3.723157626099311
0.2520584306270197,-3.959319963276207
0.25919204432401344,-3.9861305078338503
0.2660851656522949,-3.865708640523524
0.27309774685748245,-3.515201766992067
0.27434658504055154,-3.4432328938749337
0.27509442476703416,-3.3565299971945577
0.27745208798945065,-3.2244121558226
0.2782974085464014,-3.1649079374852067
0.2822169576374791,-2.84796410795814
0.2855620122675431,-2.5132050826092622
0.287775738987019,-2.346720328601883
0.30444471697107023,-0.7535203855170695
0.3097476707613298,-0.30203381834548704
0.31587025288822623,0.19497673953579353
0.3201145819144138,0.46204006428712147
0.32096897312206796,0.5093864360341348
0.3342404439856037,0.983255932031882
0.33742971072801664,1.0362285242319638
0.34266341929865973,1.047157184555927
0.34287888411157175,1.0396366622443696
0.363200264915295,0.5090037186800768
0.3632471281018277,0.5031933255026201
0.365719232326601,0.41704108634710496
0.3667335489835075,0.34871699588818983
0.38149920031939644,-0.19764092004310108
0.38345573116124054,-0.23615121868409297
0.3866837382111519,-0.2951825256638722
0.4131735668091059,0.09305050503380685
0.4342349893777233,1.5086081636102289
0.4384175841690867,1.8368599493879325
0.44197761622323917,2.1203866051922406
0.449045875797796,2.625511633625881
0.45083934403270653,2.7519472206231432
0.4591329277986276,3.2453545590560293
0.46122817724157894,3.3132880825520843
0.46644225618235513,3.475243663823124
0.46973409177115055,3.55836404079347
0.47717372796897006,3.5568733410285365
0.4876132140013447,3.196519163640142
0.4936219079937745,2.860329676277283
0.49696695355040177,2.6331458681525666
0.5008136242690115,2.3006573908861934
0.5015400509074892,2.2289397823112
0.5148883620287457,0.8469433033467859
0.5245313222731465,-0.26745863188933927
0.5276849910293944,-0.6169656463727262
0.5294172280860598,-0.8034388191488613
0.5315535901241448,-1.0400495250432946
0.5495470749368891,-2.65555151611978
0.5504580403836501,-2.711842984847685
0.5539669544113734,-2.9308744933020976
0.554667824157077,-2.9616074604876608
0.5584156259309876,-3.135037929078584
0.5588306835306467,-3.195998407888392
0.5598897611365548,-3.201511331883449
0.573385499987503,-3.3333892784673003
0.577475493080843,-3.2617767225554055
0.5791402683969724,-3.2331200394254784
0.5833248142567871,-3.0884262043742265
0.5876027274232491,-2.8601236764531364
0.6020507331019784,-1.8020056497112609
0.6144240986508964,-0.6739300142656757
0.6152914346899179,-0.5756094724155464
0.6185621934185903,-0.26451105192613056
0.6399378180470663,1.8101564923791646
0.646149253106425,2.3412886327311697
0.6463218790768321,2.314241748189822
0.6476649156529777,2.4323025447778193
0.648913227003876,2.5218022177248627
0.6496454009451833,2.6047410329335343
0.6506904557908846,2.648044400253418
0.6548428862227822,2.9241394518801744
0.6653442630175399,3.498760182896371
0.66912374374377,3.6353728250655983
0.6756909400161057,3.8225766346721097
0.6803909368596885,3.8790172354793824
0.6919088512401164,3.8331780471708887
0.6980831292272471,3.67340401112812
0.6993832089897865,3.6279653414421933
0.6994467816600656,3.632786315782402
0.7060462632853026,3.385166559630615
0.7109328802295907,3.1719524620310557
0.7123941651038344,3.067071913085408
0.7160827180337384,2.8691598120131783
0.7162462738511879,2.857470085583174
0.7226809928766382,2.4355760855205753
0.7277473837446973,2.1198339270183313
0.7375603911661646,1.3852484394282698
0.7425416972494587,1.0488107869910546
0.748702831454847,0.6044134139648646
0.7498651323438184,0.5503966816174635
0.7500025994660033,0.5003086676584967
0.7547823928825967,0.24893913012752897
0.7739605420504638,-0.6060203954151206
0.779272447729968,-0.6852582681944227
0.779418266630783,-0.6949695330358141
0.7952354701805064,-0.5430598891036637
0.7977711969808636,-0.4694941932063724
0.8047228032996676,-0.15579462370794217
0.8075903377699349,-0.019163542383309452
0.80787261743348,-0.0046575804742445374
0.8100498333633039,0.124496573211858
0.8203883557079372,0.745620935307784
0.8272543619321242,1.171844572691278
0.831002757925579,1.4093584100552266
0.8363875219219548,1.7376469354978503
0.8367177020021033,1.7383566716101997
0.8408767616957871,1.959994467649796
0.8527987060404931,2.3561359713786474
0.8535458259446029,2.3509352689897516
0.854625940004341,2.3901990532001363
0.8616321964404241,2.3713053417272527
0.8624432530317234,2.3613051422757767
0.8682210976370541,2.1901513017677705
0.8742253703853975,1.9458999823488317
0.8766509448030875,1.8191390743824016
0.8871452280778316,0.9850201085625461
0.8889951586140201,0.8144535257680843
0.8900145004367359,0.7184957314251604
0.8926656978528964,0.4276233595599801
0.8984489965991891,-0.1750403486746438
0.920706333226021,-2.678195773980272
0.9389693985035836,-4.05330676513918
0.9411652697985886,-4.155915536605346
0.9412748796406936,-4.177110236245843
0.9444333766680373,-4.253663442655116
0.9570922435522622,-4.26268264891712
0.9683629550171551,-3.729886118098702
0.9712927418106974,-3.5047148832684325
0.9839890167708605,-2.349523038789385
0.9888446098469048,-1.8326014962036865
0.9910702815674526,-1.5878429910095893
0.9995902197208935,-0.6450936467635181
1.0032066206091157,-0.25655318306277164
1.0126038055542148,0.6781116100629333
1.0224592903567018,1.4848657804475112
1.0265163363536178,1.7570136877051223
1.0346517495725713,2.151176903974708
1.0386687959645124,2.299323664087533
1.0395479236589917,2.3281978766646496
1.053490213230833,2.514686872954302
1.0555606031014664,2.495545087819023
1.057119183278811,2.4934964545594047
1.0667439995870058,2.3993976805059694
1.0669049371424322,2.3999392763869385
1.068017449961994,2.420084465802094
1.0686164723379417,2.371471259084313
1.0695910914563935,2.352633820466034
1.07202418141277,2.33039123433687
1.0728899226918802,2.3269106674524007
1.0859443987891098,2.1694818277320937
1.096132149059759,2.131849459051484
1.1047325163397153,2.1876473946017185
1.1053833404345657,2.2051279627262383
1.1185683547829797,2.387651337099119
1.1194202547449956,2.391714012435081
1.1221879902696372,2.4747031727907673
1.1371696679850087,2.694205015258182
1.1437205409514455,2.7323424698777585
1.145559085993182,2.7442784793249286
1.1502378788737628,2.728341849543331
1.159374502882998,2.5716380590569625
1.1666646474450468,2.3799217685135345
1.1701759261818978,2.2265956955154294
1.1723803153333359,2.1700086098198015
1.1755425598191245,1.9688625432302351
1.1862004718085135,1.3784814290483174
1.1935352202053364,0.9418274018746404
1.195622498382236,0.7974103043986699
1.1975836993081472,0.6834586592134637
1.2054855334744472,0.2225930734418438
1.2069661378524819,0.13106445067399242
1.2144988475194882,-0.1709614472835395
1.2245934748768343,-0.415390843465564
1.2283946206813363,-0.42675962229400943
1.2336519087153812,-0.4398061551458254
1.2389548299373434,-0.32154567186977245
1.2389783600450306,-0.327202648538245
1.2508125034758288,0.11849332094609524
1.2518655582149725,0.15433849676372383
1.260866303568175,0.6687091632709082
1.2609108516775862,0.7063051662346645
1.2637470827246222,0.8470643661547779
1.2638674891043102,0.846668245357312
1.2826924411744933,1.9106756783149068
1.2860987967865558,2.050548277381427
1.2870305803319884,2.0903700775346326
1.2894994424087596,2.155012736910747
1.2907512241517436,2.1780359265743305
1.296227705514637,2.2869435248899848
1.2979601360452806,2.2896948125309433
1.3013589762997793,2.247866344308894
1.3062249083419557,2.1773255324852157
1.3161140909885125,1.77313163648456
1.328728973792476,0.7973466853650565
1.3321505486071121,0.455062202693605
1.3324311889115181,0.4586282480474239
1.3461590295641788,-0.9844868606989475
1.3469379297680852,-1.060367137620714
1.3476042544460913,-1.1397031991987951
1.3634175341489776,-2.67440132480245
1.3692338288849237,-3.1377131792441637
1.3991707872694557,-3.763568590488538
1.408063730682537,-3.4494822004906895
1.4163810420886236,-3.0373054988764974
1.4194080094833454,-2.928527362431169
